altitude,cadence,calories,distance,enhanced_altitude,enhanced_speed,gps_accuracy,heart_rate,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,ascent,battery_soc,descent,grade,temperature,left_right_balance,year,month,day,hour,wind_speed,wind_direction
5.199999999999989,93.0,218,8587.88,5.199999999999989,7.377,2,171,22.5,74.0,50.4305188,-84.5346288,147.0,21.0,74.0,7.377,2022-08-17 22:36:56,52.0,,83.0,0.0,18.0,49.0,2022,8,17,22,2.9,272.0
5.199999999999989,94.0,218,8595.26,5.199999999999989,7.404,2,171,21.0,73.5,50.430573,-84.5347096,180.0,23.5,76.0,7.404,2022-08-17 22:36:57,52.0,,83.0,0.0,18.0,50.0,2022,8,17,22,2.9,272.0
5.199999999999989,94.0,218,8602.85,5.199999999999989,7.431,2,169,17.5,66.5,50.4306286,-84.534793,163.0,23.0,71.5,7.431,2022-08-17 22:36:58,52.0,,83.0,0.0,18.0,51.0,2022,8,17,22,2.9,272.0
5.0,94.0,218,8610.35,5.0,7.43,2,170,18.5,65.5,50.4306837,-84.5348668,165.0,22.0,72.0,7.43,2022-08-17 22:36:59,52.0,,83.0,0.0,18.0,50.0,2022,8,17,22,2.9,272.0
5.0,94.0,218,8617.37,5.0,7.524,2,170,19.0,65.5,50.4307312,-84.5349442,208.0,21.5,72.5,7.524,2022-08-17 22:37:00,52.0,,83.0,0.0,18.0,47.0,2022,8,17,22,2.9,272.0
5.0,94.0,219,8625.35,5.0,7.513,2,170,20.0,65.5,50.4307886,-84.5350308,200.0,20.5,73.0,7.513,2022-08-17 22:37:01,52.0,,83.0,0.0,18.0,53.0,2022,8,17,22,2.9,272.0
5.0,92.0,219,8632.74,5.0,7.48,2,170,16.0,59.5,50.430843,-84.5351124,165.0,20.5,73.0,7.48,2022-08-17 22:37:02,52.0,,83.0,0.0,18.0,51.0,2022,8,17,22,2.9,272.0
5.0,88.0,219,8639.97,5.0,7.326,2,170,16.5,57.0,50.4308918,-84.5351922,127.0,19.5,66.0,7.326,2022-08-17 22:37:03,52.0,,83.0,0.0,18.0,49.0,2022,8,17,22,2.9,272.0
5.0,83.0,219,8647.53,5.0,7.451,2,170,21.0,60.5,50.4309464,-84.5352744,101.0,16.5,53.5,7.451,2022-08-17 22:37:04,52.0,,83.0,0.0,18.0,43.0,2022,8,17,22,2.9,272.0
5.0,94.0,219,8655.1,5.0,7.493,2,170,18.5,64.5,50.4310013,-84.5353568,190.0,12.0,48.0,7.493,2022-08-17 22:37:05,52.0,,83.0,0.0,18.0,37.0,2022,8,17,22,2.9,272.0
5.0,97.0,219,8662.57,5.0,7.759,2,170,17.5,61.5,50.4310554,-84.5354379,225.0,18.0,63.5,7.759,2022-08-17 22:37:06,52.0,,83.0,0.0,18.0,52.0,2022,8,17,22,2.9,272.0
5.0,98.0,220,8669.75,5.0,7.768,2,170,17.0,58.0,50.431109,-84.5355124,217.0,24.5,79.0,7.768,2022-08-17 22:37:07,52.0,,83.0,0.0,18.0,51.0,2022,8,17,22,2.9,272.0
5.0,97.0,220,8678.13,5.0,7.624,2,170,14.5,50.5,50.4311697,-84.5355937,102.0,27.5,87.0,7.624,2022-08-17 22:37:08,52.0,,83.0,0.0,18.0,44.0,2022,8,17,22,2.9,272.0
5.0,96.0,220,8685.9,5.0,7.623,2,169,12.5,44.5,50.4312293,-84.5356761,118.0,25.5,82.0,7.623,2022-08-17 22:37:09,52.0,,83.0,0.0,18.0,36.0,2022,8,17,22,2.9,272.0
5.0,96.0,220,8693.34,5.0,7.54,2,170,17.5,57.0,50.4312874,-84.5357478,154.0,16.5,60.5,7.54,2022-08-17 22:37:10,52.0,,83.0,0.0,18.0,33.0,2022,8,17,22,2.9,272.0
5.0,95.0,220,8700.92,5.0,7.529,2,171,18.5,62.0,50.431343,-84.5358305,153.0,16.5,60.0,7.529,2022-08-17 22:37:11,52.0,,83.0,0.0,18.0,47.0,2022,8,17,22,2.9,272.0
5.0,95.0,220,8708.43,5.0,7.535,2,172,23.0,73.5,50.4313973,-84.535912,150.0,17.5,61.5,7.535,2022-08-17 22:37:12,52.0,,83.0,0.0,18.0,53.0,2022,8,17,22,2.9,272.0
5.0,95.0,220,8715.78,5.0,7.531,2,172,26.0,82.5,50.4314554,-84.535984,158.0,19.5,66.5,7.531,2022-08-17 22:37:13,52.0,,83.0,0.0,18.0,53.0,2022,8,17,22,2.9,272.0
4.800000000000011,95.0,221,8723.3,4.800000000000011,7.515,2,172,23.5,76.0,50.4315098,-84.5360649,198.0,25.0,79.5,7.515,2022-08-17 22:37:14,52.0,,83.0,0.0,18.0,49.0,2022,8,17,22,2.9,272.0
4.600000000000023,95.0,221,8730.73,4.600000000000023,7.544,2,171,27.0,87.0,50.4315682,-84.5361376,213.0,21.5,70.0,7.544,2022-08-17 22:37:15,52.0,,83.0,0.0,18.0,53.0,2022,8,17,22,2.9,272.0
4.800000000000011,96.0,221,8738.41,4.800000000000011,7.635,2,171,22.5,73.0,50.4316281,-84.5362199,230.0,23.0,81.5,7.635,2022-08-17 22:37:16,52.0,,83.0,0.0,18.0,57.0,2022,8,17,22,2.9,272.0
4.800000000000011,96.0,221,8746.02,4.800000000000011,7.65,2,170,18.0,60.0,50.4316864,-84.5362922,199.0,25.0,90.0,7.65,2022-08-17 22:37:17,52.0,,83.0,0.0,18.0,60.0,2022,8,17,22,2.9,272.0
4.800000000000011,97.0,221,8754.04,4.800000000000011,7.684,2,169,16.5,56.5,50.4317431,-84.5363761,181.0,25.0,88.0,7.684,2022-08-17 22:37:18,52.0,,83.0,0.0,18.0,61.0,2022,8,17,22,2.9,272.0
4.800000000000011,97.0,222,8761.62,4.800000000000011,7.695,2,169,15.0,52.5,50.4318012,-84.5364568,171.0,25.0,86.0,7.695,2022-08-17 22:37:19,52.0,,83.0,0.0,18.0,58.0,2022,8,17,22,2.9,272.0
4.800000000000011,96.0,222,8769.31,4.800000000000011,7.562,2,168,19.5,65.0,50.4318604,-84.5365388,160.0,21.0,73.5,7.562,2022-08-17 22:37:20,52.0,,83.0,0.0,18.0,55.0,2022,8,17,22,2.9,272.0
4.800000000000011,95.0,222,8777.02,4.800000000000011,7.566,2,167,24.0,78.0,50.4319163,-84.5366134,167.0,16.5,61.5,7.566,2022-08-17 22:37:21,52.0,,83.0,0.0,18.0,49.0,2022,8,17,22,2.9,272.0
4.800000000000011,95.0,222,8784.42,4.800000000000011,7.54,2,167,25.0,81.0,50.4319705,-84.5366945,198.0,15.5,58.0,7.54,2022-08-17 22:37:22,52.0,,83.0,0.0,18.0,45.0,2022,8,17,22,2.9,272.0
4.600000000000023,95.0,222,8791.81,4.600000000000023,7.44,2,166,23.0,75.0,50.4320246,-84.536767,217.0,17.5,63.0,7.44,2022-08-17 22:37:23,52.0,,83.0,0.0,18.0,43.0,2022,8,17,22,2.9,272.0
4.800000000000011,94.0,223,8798.99,4.800000000000011,7.113,2,166,21.5,69.0,50.4320828,-84.5368388,178.0,19.0,67.5,7.113,2022-08-17 22:37:24,52.0,,83.0,0.0,18.0,40.0,2022,8,17,22,2.9,272.0
4.600000000000023,78.0,223,8806.15,4.600000000000023,6.899,2,165,19.5,63.0,50.4321344,-84.5369131,138.0,21.0,72.5,6.899,2022-08-17 22:37:25,52.0,,83.0,0.0,18.0,34.0,2022,8,17,22,2.9,272.0
4.600000000000023,87.0,223,8812.76,4.600000000000023,6.742,2,165,20.0,68.0,50.432183,-84.5369837,112.0,21.0,62.0,6.742,2022-08-17 22:37:26,52.0,,83.0,0.0,18.0,49.0,2022,8,17,22,2.9,272.0
4.600000000000023,85.0,223,8819.68,4.600000000000023,6.698,2,164,24.0,82.0,50.4322386,-84.5370496,155.0,21.0,63.0,6.698,2022-08-17 22:37:27,52.0,,83.0,0.0,18.0,54.0,2022,8,17,22,2.9,272.0
4.800000000000011,83.0,223,8825.7,4.800000000000011,6.341,2,163,26.0,86.5,50.4322868,-84.5371108,188.0,22.0,79.0,6.341,2022-08-17 22:37:28,52.0,,83.0,0.0,18.0,41.0,2022,8,17,22,2.9,272.0
4.800000000000011,62.0,223,8832.0,4.800000000000011,5.741,2,162,16.0,51.0,50.4323305,-84.5371775,141.0,28.5,95.0,5.741,2022-08-17 22:37:29,52.0,,83.0,0.0,18.0,21.0,2022,8,17,22,2.9,272.0
4.800000000000011,41.0,223,8837.36,4.800000000000011,5.597,2,161,18.0,57.5,50.43237,-84.5372389,94.0,27.0,90.5,5.597,2022-08-17 22:37:30,52.0,,83.0,0.0,18.0,20.0,2022,8,17,22,2.9,272.0
4.800000000000011,20.0,223,8843.09,4.800000000000011,5.403,2,162,20.0,63.5,50.432413,-84.537297,47.0,25.5,86.0,5.403,2022-08-17 22:37:31,52.0,,83.0,0.0,18.0,20.0,2022,8,17,22,2.9,272.0
4.600000000000023,0.0,223,8848.34,4.600000000000023,4.969,2,162,21.5,70.0,50.4324498,-84.5373519,0.0,24.0,81.5,4.969,2022-08-17 22:37:32,52.0,,83.0,0.0,18.0,19.0,2022,8,17,22,2.9,272.0
4.600000000000023,0.0,223,8852.94,4.600000000000023,4.607,2,162,23.5,76.0,50.4324813,-84.5374057,0.0,23.0,77.0,4.607,2022-08-17 22:37:33,52.0,,83.0,0.0,18.0,18.0,2022,8,17,22,2.9,272.0
4.600000000000023,0.0,223,8857.37,4.600000000000023,4.44,2,162,25.5,82.0,50.4325172,-84.5374512,0.0,21.5,72.5,4.44,2022-08-17 22:37:34,52.0,,83.0,0.0,18.0,18.0,2022,8,17,22,2.9,272.0
4.800000000000011,1.0,223,8862.01,4.800000000000011,4.609,2,162,27.5,88.5,50.4325537,-84.5374968,0.0,20.0,68.0,4.609,2022-08-17 22:37:35,52.0,,83.0,0.0,18.0,17.0,2022,8,17,22,2.9,272.0
4.800000000000011,42.0,223,8866.76,4.800000000000011,4.842,2,161,29.0,94.5,50.4325902,-84.5375425,19.0,18.5,63.5,4.842,2022-08-17 22:37:36,52.0,,83.0,0.0,18.0,16.0,2022,8,17,22,2.9,272.0
5.0,76.0,223,8871.59,5.0,5.037,2,159,31.0,99.0,50.4326303,-84.5375873,87.0,18.5,63.5,5.037,2022-08-17 22:37:37,52.0,,83.0,0.0,18.0,26.0,2022,8,17,22,2.9,272.0
5.0,84.0,224,8876.95,5.0,5.597,2,159,32.5,99.5,50.4326673,-84.5376418,149.0,22.5,74.5,5.597,2022-08-17 22:37:38,52.0,,83.0,0.12,18.0,41.0,2022,8,17,22,2.9,272.0
5.0,93.0,224,8882.97,5.0,6.1,2,158,34.0,100.0,50.432717,-84.5376967,364.0,26.5,85.0,6.1,2022-08-17 22:37:39,52.0,,83.0,0.57,18.0,43.0,2022,8,17,22,2.9,272.0
5.0,101.0,225,8888.99,5.0,6.442,2,158,35.5,100.0,50.4327697,-84.5377496,417.0,30.0,95.0,6.442,2022-08-17 22:37:40,52.0,,83.0,0.88,18.0,42.0,2022,8,17,22,2.9,272.0
5.0,107.0,225,8895.72,5.0,6.274,2,157,31.5,97.5,50.4328299,-84.5378055,437.0,32.0,99.5,6.274,2022-08-17 22:37:41,52.0,,83.0,0.0,18.0,42.0,2022,8,17,22,2.9,272.0
5.0,110.0,225,8902.4,5.0,6.862,2,156,23.5,89.0,50.432897,-84.537851,432.0,32.5,98.5,6.862,2022-08-17 22:37:42,52.0,,83.0,0.0,18.0,38.0,2022,8,17,22,2.9,272.0
5.0,109.0,226,8909.39,5.0,7.024,2,155,20.0,74.5,50.4329654,-84.537888,354.0,30.5,94.5,7.024,2022-08-17 22:37:43,52.0,,83.0,0.0,18.0,37.0,2022,8,17,22,2.9,272.0
5.0,103.0,226,8916.64,5.0,7.015,2,154,29.0,95.0,50.4330385,-84.5379247,314.0,30.5,94.5,7.015,2022-08-17 22:37:44,52.0,,83.0,0.0,18.0,53.0,2022,8,17,22,2.9,272.0
5.0,101.0,226,8923.88,5.0,7.014,2,154,26.5,88.5,50.4331072,-84.5379612,299.0,27.5,88.0,7.014,2022-08-17 22:37:45,52.0,,83.0,0.0,18.0,43.0,2022,8,17,22,2.9,272.0
5.199999999999989,101.0,227,8930.9,5.199999999999989,7.1,2,154,24.5,85.5,50.433178,-84.5380051,291.0,24.5,82.0,7.1,2022-08-17 22:37:46,52.0,,83.0,0.0,18.0,44.0,2022,8,17,22,2.9,272.0
5.399999999999977,103.0,227,8938.23,5.399999999999977,7.313,2,154,27.0,92.0,50.4332515,-84.5380426,257.0,22.0,79.0,7.313,2022-08-17 22:37:47,52.0,,83.0,0.0,18.0,47.0,2022,8,17,22,2.9,272.0
5.600000000000023,105.0,227,8945.87,5.600000000000023,7.45,2,155,32.0,99.5,50.4333254,-84.5380882,292.0,22.5,79.5,7.45,2022-08-17 22:37:48,52.0,,83.0,0.0,18.0,49.0,2022,8,17,22,2.9,272.0
5.600000000000023,100.0,227,8953.38,5.600000000000023,7.266,2,155,28.0,91.5,50.4333974,-84.5381417,281.0,29.0,91.0,7.266,2022-08-17 22:37:49,52.0,,83.0,0.01,18.0,49.0,2022,8,17,22,2.9,272.0
5.600000000000023,89.0,228,8960.37,5.600000000000023,7.07,2,155,21.5,75.5,50.4334651,-84.5381872,211.0,29.5,92.0,7.07,2022-08-17 22:37:50,53.0,,83.0,0.95,18.0,91.0,2022,8,17,22,2.9,272.0
5.800000000000011,102.0,228,8967.67,5.800000000000011,6.93,2,155,18.0,64.5,50.4335352,-84.538234,145.0,25.5,83.0,6.93,2022-08-17 22:37:51,53.0,,83.0,1.07,18.0,71.0,2022,8,17,22,2.9,272.0
5.800000000000011,99.0,228,8974.58,5.800000000000011,6.766,2,155,17.5,58.5,50.4335996,-84.5382798,123.0,20.0,68.5,6.766,2022-08-17 22:37:52,53.0,,83.0,1.22,18.0,46.0,2022,8,17,22,2.9,272.0
5.600000000000023,96.0,228,8981.16,5.600000000000023,6.566,2,154,15.5,52.0,50.4336573,-84.5383326,128.0,17.5,58.5,6.566,2022-08-17 22:37:53,53.0,,83.0,1.1,18.0,50.0,2022,8,17,22,2.9,272.0
5.600000000000023,95.0,228,8987.82,5.600000000000023,6.464,2,154,23.5,75.5,50.4337175,-84.5383882,137.0,19.0,65.5,6.464,2022-08-17 22:37:54,53.0,,83.0,0.0,18.0,51.0,2022,8,17,22,2.9,272.0
5.399999999999977,93.0,228,8994.45,5.399999999999977,6.492,2,153,28.0,90.0,50.4337764,-84.5384425,154.0,21.5,73.0,6.492,2022-08-17 22:37:55,53.0,,83.0,0.0,18.0,52.0,2022,8,17,22,2.9,272.0
5.399999999999977,94.0,228,9000.91,5.399999999999977,6.518,2,152,26.5,88.5,50.4338355,-84.5384971,177.0,23.5,77.0,6.518,2022-08-17 22:37:56,53.0,,83.0,0.0,18.0,52.0,2022,8,17,22,2.9,272.0
5.199999999999989,93.0,229,9007.34,5.199999999999989,6.512,2,153,21.0,80.5,50.4338931,-84.5385502,190.0,24.5,78.5,6.512,2022-08-17 22:37:57,53.0,,83.0,0.0,18.0,49.0,2022,8,17,22,2.9,272.0
5.199999999999989,93.0,229,9014.06,5.199999999999989,6.415,2,154,23.5,79.0,50.4339496,-84.5386063,195.0,25.0,80.5,6.415,2022-08-17 22:37:58,53.0,,83.0,0.0,18.0,45.0,2022,8,17,22,2.9,272.0
5.199999999999989,92.0,229,9020.51,5.199999999999989,6.444,2,155,26.5,86.0,50.4340078,-84.5386603,203.0,24.5,82.5,6.444,2022-08-17 22:37:59,53.0,,84.0,-0.93,18.0,57.0,2022,8,17,22,2.9,272.0
5.399999999999977,94.0,229,9026.87,5.399999999999977,6.467,2,156,20.5,69.0,50.4340613,-84.5387135,211.0,25.5,86.5,6.467,2022-08-17 22:38:00,53.0,,84.0,-1.12,18.0,54.0,2022,8,17,22,2.9,272.0
5.600000000000023,93.0,229,9033.44,5.600000000000023,6.456,2,157,12.0,45.0,50.4341211,-84.5387606,216.0,25.5,86.5,6.456,2022-08-17 22:38:01,53.0,,84.0,0.0,18.0,49.0,2022,8,17,22,2.9,272.0
5.800000000000011,92.0,230,9039.95,5.800000000000011,6.424,2,157,14.5,52.0,50.4341771,-84.5388157,124.0,21.5,72.0,6.424,2022-08-17 22:38:02,53.0,,84.0,0.0,18.0,44.0,2022,8,17,22,2.9,272.0
5.800000000000011,92.0,230,9046.08,5.800000000000011,6.343,2,157,17.0,59.0,50.4342302,-84.5388688,123.0,17.5,58.0,6.343,2022-08-17 22:38:03,53.0,,84.0,0.13,18.0,40.0,2022,8,17,22,2.9,272.0
6.0,91.0,230,9052.67,6.0,6.359,2,158,17.0,59.5,50.434286,-84.5389332,130.0,18.0,61.0,6.359,2022-08-17 22:38:04,53.0,,84.0,0.74,18.0,49.0,2022,8,17,22,2.9,272.0
6.199999999999989,92.0,230,9059.15,6.199999999999989,6.561,2,158,18.0,65.5,50.4343408,-84.5389885,145.0,19.5,69.0,6.561,2022-08-17 22:38:05,53.0,,84.0,1.42,18.0,49.0,2022,8,17,22,2.9,272.0
6.199999999999989,94.0,230,9065.73,6.199999999999989,6.552,2,158,18.0,66.0,50.4344008,-84.5390441,168.0,22.0,76.0,6.552,2022-08-17 22:38:06,54.0,,84.0,1.86,18.0,44.0,2022,8,17,22,2.9,272.0
6.199999999999989,94.0,230,9072.2,6.199999999999989,6.559,2,158,13.5,46.5,50.4344544,-84.5390975,188.0,24.0,79.5,6.559,2022-08-17 22:38:07,54.0,,84.0,2.01,18.0,42.0,2022,8,17,22,2.9,272.0
6.0,94.0,230,9078.79,6.0,6.69,2,158,21.5,75.5,50.4345092,-84.5391609,183.0,24.0,79.5,6.69,2022-08-17 22:38:08,54.0,,84.0,1.78,18.0,58.0,2022,8,17,22,2.9,272.0
5.800000000000011,95.0,231,9085.61,5.800000000000011,6.872,2,157,26.5,89.0,50.434564,-84.5392249,211.0,24.5,82.0,6.872,2022-08-17 22:38:09,54.0,,84.0,0.0,18.0,56.0,2022,8,17,22,2.9,272.0
5.600000000000023,97.0,231,9092.32,5.600000000000023,6.9,2,157,28.5,93.0,50.4346197,-84.5392932,252.0,25.5,86.0,6.9,2022-08-17 22:38:10,54.0,,84.0,0.0,18.0,48.0,2022,8,17,22,2.9,272.0
5.399999999999977,100.0,231,9099.67,5.399999999999977,7.214,2,157,29.0,92.0,50.4346773,-84.5393608,351.0,27.5,90.0,7.214,2022-08-17 22:38:11,54.0,,84.0,-0.12,18.0,39.0,2022,8,17,22,2.9,272.0
5.199999999999989,102.0,232,9106.68,5.199999999999989,6.961,2,157,29.0,91.5,50.434736,-84.5394244,363.0,29.0,94.0,6.961,2022-08-17 22:38:12,54.0,,84.0,-0.79,18.0,42.0,2022,8,17,22,2.9,272.0
5.0,102.0,232,9113.88,5.0,7.225,2,157,27.5,90.5,50.4347958,-84.5394888,351.0,29.0,92.0,7.225,2022-08-17 22:38:13,54.0,,84.0,-1.43,18.0,45.0,2022,8,17,22,2.9,272.0
4.800000000000011,102.0,232,9120.94,4.800000000000011,7.137,2,157,25.0,90.5,50.4348541,-84.5395601,338.0,27.0,86.5,7.137,2022-08-17 22:38:14,54.0,,85.0,-1.9,18.0,47.0,2022,8,17,22,2.9,272.0
4.800000000000011,102.0,233,9128.15,4.800000000000011,7.098,2,158,23.0,92.0,50.4349142,-84.5396254,305.0,24.5,83.5,7.098,2022-08-17 22:38:15,54.0,,85.0,-2.14,18.0,47.0,2022,8,17,22,2.9,272.0
4.800000000000011,102.0,233,9135.11,4.800000000000011,7.11,2,158,24.5,85.5,50.4349724,-84.539688,287.0,26.0,87.0,7.11,2022-08-17 22:38:16,54.0,,85.0,-2.14,18.0,43.0,2022,8,17,22,2.9,272.0
4.800000000000011,103.0,233,9142.39,4.800000000000011,7.198,2,158,25.0,89.0,50.435032,-84.5397522,280.0,26.0,87.5,7.198,2022-08-17 22:38:17,54.0,,85.0,-1.91,18.0,48.0,2022,8,17,22,2.9,272.0
4.600000000000023,103.0,234,9149.42,4.600000000000023,7.204,2,158,25.0,89.5,50.4350937,-84.5398142,277.0,26.0,87.5,7.204,2022-08-17 22:38:18,54.0,,85.0,-1.65,18.0,50.0,2022,8,17,22,2.9,272.0
4.600000000000023,104.0,234,9156.83,4.600000000000023,7.215,2,159,24.0,87.0,50.4351552,-84.5398799,278.0,26.0,88.0,7.215,2022-08-17 22:38:19,54.0,,85.0,-1.42,18.0,49.0,2022,8,17,22,2.9,272.0
4.600000000000023,103.0,234,9163.89,4.600000000000023,7.196,2,159,23.0,84.0,50.4352172,-84.5399422,261.0,26.0,88.0,7.196,2022-08-17 22:38:20,54.0,,85.0,-1.19,18.0,48.0,2022,8,17,22,2.9,272.0
4.399999999999977,103.0,234,9171.18,4.399999999999977,7.192,2,158,21.5,80.5,50.4352777,-84.540007,253.0,27.0,87.5,7.192,2022-08-17 22:38:21,54.0,,85.0,-0.99,18.0,47.0,2022,8,17,22,2.9,272.0
4.199999999999989,103.0,235,9178.31,4.199999999999989,7.097,2,158,19.5,77.5,50.4353333,-84.5400715,245.0,26.5,88.0,7.097,2022-08-17 22:38:22,54.0,,85.0,-0.98,18.0,48.0,2022,8,17,22,2.9,272.0
4.199999999999989,102.0,235,9185.44,4.199999999999989,7.096,2,158,19.0,76.5,50.4353919,-84.5401349,236.0,26.0,88.0,7.096,2022-08-17 22:38:23,54.0,,86.0,-1.05,18.0,49.0,2022,8,17,22,2.9,272.0
4.0,102.0,235,9192.59,4.0,7.096,2,158,19.5,75.5,50.4354513,-84.5402075,229.0,25.5,86.0,7.096,2022-08-17 22:38:24,54.0,,86.0,-1.11,18.0,50.0,2022,8,17,22,2.9,272.0
4.199999999999989,102.0,235,9199.54,4.199999999999989,7.088,2,158,19.5,75.0,50.4355098,-84.540271,224.0,24.0,80.0,7.088,2022-08-17 22:38:25,54.0,,86.0,-1.21,18.0,49.0,2022,8,17,22,2.9,272.0
4.199999999999989,102.0,236,9206.63,4.199999999999989,7.077,2,159,21.5,81.5,50.4355651,-84.5403352,233.0,22.5,79.5,7.077,2022-08-17 22:38:26,54.0,,86.0,-0.01,18.0,50.0,2022,8,17,22,2.9,272.0
4.399999999999977,101.0,236,9213.56,4.399999999999977,7.082,2,159,22.0,82.0,50.4356239,-84.5403988,233.0,22.5,79.5,7.082,2022-08-17 22:38:27,54.0,,86.0,0.0,18.0,50.0,2022,8,17,22,2.9,272.0
4.399999999999977,101.0,236,9220.62,4.399999999999977,7.07,2,159,22.5,81.5,50.4356827,-84.5404706,231.0,22.5,79.5,7.07,2022-08-17 22:38:28,54.0,,86.0,0.0,18.0,52.0,2022,8,17,22,2.9,272.0
4.600000000000023,101.0,236,9227.79,4.600000000000023,7.055,2,159,23.0,81.0,50.435743,-84.5405361,230.0,22.5,79.5,7.055,2022-08-17 22:38:29,54.0,,86.0,0.0,18.0,52.0,2022,8,17,22,2.9,272.0
4.600000000000023,101.0,236,9234.62,4.600000000000023,7.044,2,159,22.5,79.0,50.4357963,-84.540598,225.0,24.5,80.5,7.044,2022-08-17 22:38:30,54.0,,86.0,0.0,18.0,50.0,2022,8,17,22,2.9,272.0
4.800000000000011,102.0,237,9241.77,4.800000000000011,7.127,2,160,22.0,77.5,50.4358561,-84.5406628,223.0,26.0,81.0,7.127,2022-08-17 22:38:31,54.0,,86.0,0.0,18.0,50.0,2022,8,17,22,2.9,272.0
4.800000000000011,102.0,237,9248.75,4.800000000000011,7.161,2,160,20.5,76.5,50.4359148,-84.540726,226.0,24.5,80.5,7.161,2022-08-17 22:38:32,54.0,,86.0,0.99,18.0,48.0,2022,8,17,22,2.9,272.0
4.800000000000011,103.0,237,9256.01,4.800000000000011,7.159,2,161,18.5,73.5,50.4359748,-84.5407994,221.0,22.5,79.5,7.159,2022-08-17 22:38:33,54.0,,86.0,1.06,18.0,46.0,2022,8,17,22,2.9,272.0
4.800000000000011,103.0,237,9263.24,4.800000000000011,7.191,2,161,17.0,69.0,50.4360338,-84.5408633,212.0,24.5,79.5,7.191,2022-08-17 22:38:34,54.0,,86.0,0.99,18.0,47.0,2022,8,17,22,2.9,272.0
4.600000000000023,104.0,238,9270.46,4.600000000000023,7.217,2,162,19.5,73.5,50.4360893,-84.5409366,219.0,25.5,84.0,7.217,2022-08-17 22:38:35,54.0,,86.0,0.02,18.0,51.0,2022,8,17,22,2.9,272.0
4.600000000000023,104.0,238,9277.66,4.600000000000023,7.246,2,162,21.5,78.0,50.4361515,-84.5409994,226.0,26.5,88.5,7.246,2022-08-17 22:38:36,54.0,,86.0,0.0,18.0,50.0,2022,8,17,22,2.9,272.0
4.399999999999977,104.0,238,9285.01,4.399999999999977,7.265,2,162,21.0,77.5,50.4362109,-84.5410718,231.0,26.5,85.5,7.265,2022-08-17 22:38:37,54.0,,86.0,0.0,18.0,49.0,2022,8,17,22,2.9,272.0
4.399999999999977,104.0,238,9292.33,4.399999999999977,7.222,2,163,19.0,74.5,50.4362691,-84.5411416,237.0,25.5,80.0,7.222,2022-08-17 22:38:38,54.0,,86.0,0.0,18.0,49.0,2022,8,17,22,2.9,272.0
4.199999999999989,103.0,238,9299.64,4.199999999999989,7.175,2,163,19.5,73.5,50.4363272,-84.5412113,234.0,25.0,79.5,7.175,2022-08-17 22:38:39,54.0,,86.0,0.0,18.0,49.0,2022,8,17,22,2.9,272.0
4.199999999999989,103.0,239,9306.84,4.199999999999989,7.144,2,163,21.0,75.5,50.4363862,-84.541284,237.0,24.5,78.5,7.144,2022-08-17 22:38:40,54.0,,86.0,0.0,18.0,50.0,2022,8,17,22,2.9,272.0
4.0,102.0,239,9313.96,4.0,7.091,2,162,21.5,80.0,50.4364433,-84.541348,244.0,25.0,83.5,7.091,2022-08-17 22:38:41,54.0,,86.0,-0.94,18.0,48.0,2022,8,17,22,2.9,272.0
4.0,101.0,239,9321.09,4.0,7.037,2,162,22.5,81.5,50.4365004,-84.5414119,248.0,24.0,82.5,7.037,2022-08-17 22:38:42,54.0,,86.0,-1.09,18.0,49.0,2022,8,17,22,2.9,272.0
4.0,101.0,239,9328.06,4.0,7.06,2,162,22.5,78.0,50.436559,-84.5414751,247.0,23.0,79.5,7.06,2022-08-17 22:38:43,54.0,,86.0,-1.2,18.0,51.0,2022,8,17,22,2.9,272.0
4.0,101.0,240,9335.15,4.0,7.053,2,162,20.5,71.0,50.4366183,-84.5415389,244.0,24.0,80.5,7.053,2022-08-17 22:38:44,54.0,,87.0,-1.2,18.0,53.0,2022,8,17,22,2.9,272.0
4.0,103.0,240,9342.02,4.0,7.26,2,162,22.5,81.5,50.436675,-84.5416,251.0,26.5,86.5,7.26,2022-08-17 22:38:45,54.0,,87.0,-1.06,18.0,53.0,2022,8,17,22,2.9,272.0
4.0,103.0,240,9349.32,4.0,7.175,2,163,20.0,76.5,50.4367345,-84.5416727,248.0,26.0,82.5,7.175,2022-08-17 22:38:46,54.0,,87.0,-0.89,18.0,48.0,2022,8,17,22,2.9,272.0
4.0,103.0,240,9356.48,4.0,7.204,2,163,19.0,73.0,50.4367928,-84.541736,237.0,25.5,81.0,7.204,2022-08-17 22:38:47,54.0,,87.0,-0.03,18.0,47.0,2022,8,17,22,2.9,272.0
4.0,104.0,241,9363.86,4.0,7.238,2,164,19.5,74.5,50.4368568,-84.5418003,236.0,25.0,81.5,7.238,2022-08-17 22:38:48,54.0,,87.0,0.0,18.0,50.0,2022,8,17,22,2.9,272.0
4.0,105.0,241,9371.05,4.0,7.315,2,164,21.0,79.5,50.4369194,-84.5418713,234.0,25.0,81.5,7.315,2022-08-17 22:38:49,54.0,,87.0,0.0,18.0,52.0,2022,8,17,22,2.9,272.0
4.0,105.0,241,9378.45,4.0,7.3,2,164,20.0,73.5,50.4369796,-84.5419365,229.0,25.0,81.5,7.3,2022-08-17 22:38:50,54.0,,87.0,0.0,18.0,50.0,2022,8,17,22,2.9,272.0
