timestamp,cadence,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade,battery_soc,year,month,day,hour,wind_speed,wind_direction
2023-01-22 21:23:48,70.0,111.0,7528.78,5.0,2.0,15.5,49.0,49.9014729,-85.1561444,56.0,16.5,51.5,5.0,2.0,48.0,14.0,44.0,49.0,14.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:23:49,70.0,111.0,7533.9,5.001,2.0,15.5,49.5,49.9014465,-85.1562084,76.0,18.5,56.0,5.001,2.0,52.0,14.0,44.0,49.0,14.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:23:50,72.0,111.0,7539.04,5.011,2.0,15.0,48.5,49.9014226,-85.1562798,79.0,20.0,61.5,5.011,2.0,45.0,14.0,44.0,49.0,14.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:23:51,73.0,111.0,7544.22,5.021,2.0,14.5,47.5,49.9013961,-85.1563459,67.0,21.0,66.0,5.021,2.0,40.0,14.0,44.0,49.0,14.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:23:52,63.0,111.0,7548.92,4.98,2.0,14.5,44.0,49.9013733,-85.1564001,52.0,21.0,66.0,4.98,2.0,48.0,14.0,44.0,49.0,14.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:23:53,49.0,111.0,7554.12,5.027,2.0,6.5,22.0,49.9013465,-85.1564701,43.0,15.5,47.0,5.027,2.0,50.0,14.0,44.0,49.0,14.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:23:54,33.0,111.0,7559.05,4.973,2.0,2.5,12.5,49.9013193,-85.1565285,37.0,13.0,39.0,4.973,2.0,62.0,14.0,44.0,49.0,14.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:23:55,18.0,111.0,7564.06,4.923,2.0,2.0,11.5,49.9012923,-85.1565894,31.0,13.0,39.0,4.923,2.0,75.0,14.0,44.0,49.0,14.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:23:56,2.0,111.0,7569.14,4.961,2.0,1.5,10.5,49.9012612,-85.1566469,0.0,13.0,39.0,4.961,2.0,88.0,14.0,44.0,49.0,14.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:23:57,38.0,111.0,7574.46,5.174,2.0,1.0,9.5,49.9012289,-85.1567093,5.0,13.0,39.0,5.174,2.0,96.0,14.0,44.0,49.0,14.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:23:58,74.0,111.0,7579.85,5.414,2.0,12.5,45.0,49.9011936,-85.1567728,50.0,17.0,54.5,5.414,2.0,64.0,13.799999999999955,44.0,49.0,13.799999999999955,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:23:59,72.0,111.0,7585.46,5.642,2.0,14.5,50.5,49.9011572,-85.1568365,65.0,18.5,61.0,5.642,2.0,32.0,13.799999999999955,44.0,49.0,13.799999999999955,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:00,51.0,111.0,7591.32,5.827,2.0,11.5,,49.901117,-85.1569077,52.0,18.5,60.5,5.827,2.0,19.0,13.600000000000023,44.0,49.0,13.600000000000023,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:01,29.0,111.0,7597.03,5.835,2.0,10.5,,49.9010773,-85.1569714,38.0,18.0,59.0,5.835,2.0,18.0,13.600000000000023,44.0,49.0,13.600000000000023,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:02,8.0,111.0,7602.89,5.954,2.0,10.0,,49.9010366,-85.1570348,25.0,17.5,58.0,5.954,2.0,17.0,13.399999999999977,44.0,49.0,13.399999999999977,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:03,0.0,111.0,7609.06,6.227,2.0,9.5,,49.900991,-85.1570931,0.0,17.5,56.5,6.227,2.0,16.0,13.200000000000045,44.0,49.0,13.200000000000045,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:04,0.0,111.0,7615.69,6.561,2.0,9.0,,49.9009374,-85.1571632,0.0,17.0,55.0,6.561,2.0,15.0,13.0,44.0,49.0,13.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:05,0.0,111.0,7622.27,6.89,2.0,8.0,,49.9008876,-85.1572273,0.0,17.0,54.0,6.89,2.0,14.0,12.600000000000023,44.0,49.0,12.600000000000023,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:06,0.0,111.0,7629.5,7.193,2.0,7.5,,49.9008262,-85.1572917,0.0,16.5,52.5,7.193,2.0,13.0,12.399999999999977,44.0,49.0,12.399999999999977,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:07,0.0,111.0,7636.9,7.491,2.0,7.0,,49.9007654,-85.1573561,0.0,16.0,51.5,7.491,2.0,12.0,12.0,44.0,49.0,12.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:08,0.0,111.0,7644.41,7.559,2.0,6.5,,49.9007001,-85.1574189,0.0,16.0,50.0,7.559,2.0,11.0,11.800000000000011,44.0,49.0,11.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:09,0.0,111.0,7651.92,7.456,2.0,6.0,,49.9006366,-85.1574883,0.0,15.5,48.5,7.456,2.0,10.0,11.399999999999977,44.0,49.0,11.399999999999977,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:10,0.0,111.0,7659.67,7.606,2.0,5.0,,49.900572,-85.1575551,0.0,15.0,47.5,7.606,2.0,9.0,11.199999999999989,44.0,49.0,11.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:11,0.0,111.0,7667.43,7.807,2.0,4.5,,49.9005048,-85.1576258,0.0,15.0,46.0,7.807,2.0,8.0,10.800000000000011,44.0,49.0,10.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:12,0.0,111.0,7675.14,7.839,2.0,4.0,,49.9004419,-85.1576966,0.0,14.5,44.5,7.839,2.0,7.0,10.399999999999977,44.0,49.0,10.399999999999977,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:13,0.0,111.0,7683.19,7.486,2.0,3.5,,49.9003761,-85.1577717,0.0,14.5,43.5,7.486,2.0,6.0,10.199999999999989,44.0,49.0,10.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:14,0.0,111.0,7690.46,7.509,2.0,3.0,,49.9003179,-85.1578421,0.0,14.0,42.0,7.509,2.0,5.0,9.800000000000011,44.0,49.0,9.800000000000011,-0.9,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:15,0.0,111.0,7698.18,7.548,2.0,2.0,,49.9002573,-85.1579167,0.0,13.5,40.5,7.548,2.0,4.0,9.600000000000023,44.0,50.0,9.600000000000023,-3.49,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:16,0.0,111.0,7705.84,7.446,2.0,1.5,,49.9001973,-85.1579906,0.0,13.5,39.5,7.446,2.0,2.0,9.399999999999977,44.0,51.0,9.399999999999977,-3.36,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:17,11.0,111.0,7713.24,7.325,2.0,1.0,,49.9001388,-85.1580625,0.0,13.0,38.0,7.325,2.0,1.0,9.199999999999989,44.0,51.0,9.199999999999989,-3.23,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:18,55.0,111.0,7720.46,7.283,2.0,0.5,,49.9000802,-85.1581277,1.0,12.5,37.0,7.283,2.0,0.0,9.0,44.0,51.0,9.0,-3.07,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:19,61.0,111.0,7727.94,7.153,2.0,4.5,43.5,49.9000199,-85.1581998,22.0,9.5,28.5,7.153,2.0,39.0,9.0,44.0,52.0,9.0,-2.88,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:20,50.0,111.0,7735.08,6.993,2.0,13.0,48.5,49.8999638,-85.158266,31.0,3.5,19.0,6.993,2.0,63.0,9.0,44.0,52.0,9.0,-2.64,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:21,46.0,111.0,7741.83,6.944,2.0,14.5,53.5,49.8999077,-85.1583344,38.0,2.0,53.0,6.944,2.0,37.0,9.0,44.0,52.0,9.0,-2.36,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:22,55.0,111.0,7748.74,6.877,2.0,15.5,58.0,49.8998524,-85.1583998,43.0,0.5,87.0,6.877,2.0,40.0,8.800000000000011,44.0,52.0,8.800000000000011,-2.03,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:23,67.0,111.0,7755.77,6.766,2.0,15.5,56.0,49.8997929,-85.1584651,50.0,3.5,87.5,6.766,2.0,42.0,8.800000000000011,44.0,52.0,8.800000000000011,-1.58,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:24,63.0,111.0,7762.56,6.71,2.0,14.5,49.0,49.899737,-85.1585292,56.0,9.0,67.5,6.71,2.0,49.0,8.800000000000011,44.0,52.0,8.800000000000011,-0.96,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:25,46.0,111.0,7769.13,6.626,2.0,12.5,39.5,49.8996825,-85.1585856,45.0,13.5,51.0,6.626,2.0,58.0,8.800000000000011,44.0,52.0,8.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:26,56.0,111.0,7775.89,6.734,2.0,4.0,16.5,49.8996242,-85.1586404,35.0,13.5,51.0,6.734,2.0,65.0,8.800000000000011,44.0,52.0,8.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:27,73.0,112.0,7782.58,6.801,2.0,13.5,50.0,49.8995693,-85.1587012,69.0,27.0,83.0,6.801,2.0,51.0,8.800000000000011,44.0,52.0,8.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:28,74.0,112.0,7789.57,6.822,2.0,16.5,57.0,49.8995101,-85.1587662,126.0,28.0,86.0,6.822,2.0,44.0,8.600000000000023,44.0,52.0,8.600000000000023,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:29,64.0,112.0,7796.15,6.682,2.0,13.0,55.0,49.8994523,-85.1588215,87.0,23.5,74.0,6.682,2.0,42.0,8.600000000000023,44.0,52.0,8.600000000000023,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:30,54.0,112.0,7802.78,6.482,2.0,1.0,97.0,49.8993958,-85.1588769,77.0,23.5,74.0,6.482,2.0,41.0,8.600000000000023,44.0,52.0,8.600000000000023,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:31,44.0,112.0,7809.43,6.352,2.0,0.0,100.0,49.8993365,-85.1589326,72.0,23.0,72.0,6.352,2.0,40.0,8.399999999999977,44.0,52.0,8.399999999999977,0.0,8.0,2023,1,22,21,2.56,249.0
2023-01-22 21:24:32,34.0,112.0,7815.73,6.319,2.0,0.0,100.0,49.899282,-85.1589862,66.0,22.5,69.5,6.319,2.0,39.0,8.399999999999977,44.0,52.0,8.399999999999977,-0.17,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:33,28.0,112.0,7822.03,6.306,2.0,0.0,100.0,49.8992272,-85.159041,50.0,22.0,67.0,6.306,2.0,31.0,8.399999999999977,44.0,52.0,8.399999999999977,-0.71,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:34,37.0,112.0,7828.26,6.292,2.0,2.5,94.5,49.8991727,-85.1590955,45.0,23.0,69.0,6.292,2.0,40.0,8.399999999999977,44.0,52.0,8.399999999999977,-0.77,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:35,61.0,112.0,7834.59,6.193,2.0,16.5,62.5,49.8991178,-85.1591504,48.0,31.0,91.5,6.193,2.0,64.0,8.199999999999989,44.0,52.0,8.199999999999989,-0.8,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:36,68.0,112.0,7840.99,6.147,2.0,11.0,34.5,49.8990631,-85.1592051,52.0,25.0,78.0,6.147,2.0,33.0,8.199999999999989,44.0,52.0,8.199999999999989,-0.78,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:37,68.0,112.0,7847.21,6.142,2.0,11.5,40.0,49.8990126,-85.1592591,56.0,17.0,57.5,6.142,2.0,54.0,8.199999999999989,44.0,53.0,8.199999999999989,-0.74,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:38,64.0,112.0,7853.38,6.112,2.0,13.5,46.5,49.8989623,-85.1593139,50.0,14.0,47.5,6.112,2.0,53.0,8.199999999999989,44.0,53.0,8.199999999999989,-0.53,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:39,45.0,112.0,7859.34,5.934,2.0,13.0,39.0,49.8989087,-85.1593686,42.0,18.0,53.0,5.934,2.0,45.0,8.199999999999989,44.0,53.0,8.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:40,26.0,112.0,7865.16,5.817,2.0,20.0,50.5,49.8988581,-85.1594157,34.0,17.0,51.0,5.817,2.0,44.0,8.199999999999989,44.0,53.0,8.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:41,44.0,112.0,7870.86,5.855,2.0,26.5,62.0,49.8988098,-85.1594596,30.0,16.5,49.0,5.855,2.0,43.0,8.199999999999989,44.0,53.0,8.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:42,64.0,112.0,7876.87,5.851,2.0,22.5,64.5,49.8987556,-85.1595125,40.0,8.5,27.0,5.851,2.0,52.0,8.199999999999989,44.0,53.0,8.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:43,63.0,112.0,7883.02,5.843,2.0,15.5,54.5,49.8987025,-85.1595621,73.0,10.0,32.0,5.843,2.0,46.0,8.0,44.0,53.0,8.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:44,63.0,112.0,7888.79,5.761,2.0,12.0,39.0,49.8986527,-85.1596073,61.0,23.5,72.0,5.761,2.0,42.0,8.0,44.0,53.0,8.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:45,63.0,113.0,7894.46,5.736,2.0,15.0,46.5,49.8985996,-85.1596524,54.0,17.5,55.0,5.736,2.0,49.0,8.0,44.0,53.0,8.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:46,62.0,113.0,7900.22,5.705,2.0,13.5,41.5,49.8985484,-85.159698,50.0,17.0,55.5,5.705,2.0,46.0,8.0,44.0,53.0,8.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:47,54.0,113.0,7905.89,5.691,2.0,12.0,37.0,49.8984982,-85.1597437,47.0,16.0,51.0,5.691,2.0,42.0,8.0,44.0,53.0,8.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:48,35.0,113.0,7911.54,5.627,2.0,11.5,35.5,49.8984484,-85.1597889,44.0,15.5,47.5,5.627,2.0,43.0,8.0,44.0,53.0,8.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:49,15.0,113.0,7917.09,5.414,2.0,13.0,44.0,49.898398,-85.1598277,42.0,18.0,58.0,5.414,2.0,46.0,8.0,44.0,53.0,8.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:50,4.0,113.0,7922.62,5.443,2.0,15.0,52.5,49.8983474,-85.1598717,0.0,20.5,68.0,5.443,2.0,48.0,8.0,44.0,53.0,8.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:51,54.0,113.0,7928.07,5.47,2.0,17.0,61.0,49.898297,-85.1599103,3.0,23.0,78.5,5.47,2.0,51.0,8.0,44.0,53.0,8.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:52,66.0,113.0,7933.56,5.489,2.0,18.0,63.5,49.8982441,-85.1599533,59.0,23.0,80.0,5.489,2.0,53.0,8.0,44.0,53.0,8.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:53,70.0,113.0,7939.16,5.621,2.0,17.5,56.5,49.8981962,-85.1599991,94.0,20.5,72.5,5.621,2.0,50.0,8.0,44.0,53.0,8.0,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:54,70.0,113.0,7944.7,5.566,2.0,12.5,42.5,49.8981477,-85.1600441,74.0,20.5,72.5,5.566,2.0,42.0,7.800000000000011,44.0,53.0,7.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:55,65.0,113.0,7949.71,5.526,2.0,8.0,64.0,49.8981026,-85.1600851,59.0,19.5,66.5,5.526,2.0,36.0,7.800000000000011,44.0,53.0,7.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:56,56.0,113.0,7955.56,5.391,2.0,3.0,87.0,49.8980487,-85.1601272,52.0,18.5,59.5,5.391,2.0,29.0,7.800000000000011,44.0,53.0,7.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:57,45.0,113.0,7961.13,5.335,2.0,0.5,83.0,49.897997,-85.1601648,49.0,18.0,56.5,5.335,2.0,26.0,7.800000000000011,44.0,53.0,7.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:58,34.0,113.0,7966.45,5.303,2.0,1.0,46.0,49.8979471,-85.1602083,47.0,18.5,57.0,5.303,2.0,25.0,7.800000000000011,44.0,53.0,7.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:24:59,32.0,113.0,7971.81,5.431,2.0,1.5,8.5,49.8978972,-85.1602465,32.0,19.0,57.5,5.431,2.0,35.0,7.800000000000011,44.0,53.0,7.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:00,53.0,113.0,7977.11,5.533,2.0,13.5,51.0,49.8978486,-85.1602819,40.0,19.0,57.5,5.533,2.0,89.0,7.800000000000011,44.0,53.0,7.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:01,68.0,113.0,7982.71,5.549,2.0,16.0,58.0,49.8977946,-85.1603186,55.0,19.5,68.0,5.549,2.0,55.0,7.800000000000011,44.0,53.0,7.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:02,64.0,113.0,7988.28,5.481,2.0,10.5,39.0,49.8977428,-85.1603626,69.0,19.5,72.0,5.481,2.0,43.0,7.800000000000011,44.0,53.0,7.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:03,53.0,113.0,7993.75,5.392,2.0,3.0,15.0,49.8976924,-85.1603942,62.0,18.5,62.0,5.392,2.0,39.0,7.800000000000011,44.0,53.0,7.800000000000011,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:04,43.0,113.0,7999.09,5.362,2.0,3.5,16.5,49.8976419,-85.1604289,55.0,17.0,59.5,5.362,2.0,32.0,7.600000000000023,44.0,53.0,7.600000000000023,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:05,32.0,113.0,8004.35,5.336,2.0,3.5,18.0,49.8975922,-85.1604721,48.0,16.0,57.0,5.336,2.0,26.0,7.600000000000023,44.0,53.0,7.600000000000023,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:06,26.0,113.0,8009.7,5.508,2.0,4.0,19.5,49.8975392,-85.1605102,39.0,15.0,54.5,5.508,2.0,19.0,7.600000000000023,44.0,53.0,7.600000000000023,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:07,46.0,113.0,8015.17,5.577,2.0,8.0,31.0,49.8974876,-85.1605398,51.0,14.5,53.0,5.577,1.0,26.0,7.600000000000023,44.0,53.0,7.600000000000023,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:08,71.0,114.0,8020.93,5.723,2.0,14.5,51.0,49.8974337,-85.1605815,83.0,15.5,56.0,5.723,1.0,40.0,7.600000000000023,44.0,53.0,7.600000000000023,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:09,54.0,114.0,8026.43,5.674,2.0,15.0,59.5,49.8973804,-85.1606191,75.0,19.5,72.5,5.674,1.0,,7.600000000000023,44.0,53.0,7.600000000000023,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:10,36.0,114.0,8032.14,5.642,2.0,,,49.897325,-85.160656,66.0,,,5.642,1.0,,7.399999999999977,44.0,53.0,7.399999999999977,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:11,18.0,114.0,8037.88,5.556,2.0,,,49.8972695,-85.160693,56.0,,,5.556,1.0,,7.399999999999977,44.0,53.0,7.399999999999977,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:12,0.0,114.0,8043.16,5.508,2.0,,,49.8972202,-85.1607281,0.0,,,5.508,1.0,,7.399999999999977,44.0,53.0,7.399999999999977,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:13,0.0,114.0,8048.73,5.347,2.0,,,49.8971688,-85.1607655,0.0,,,5.347,1.0,,7.399999999999977,44.0,53.0,7.399999999999977,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:14,0.0,114.0,8053.9,5.306,2.0,,,49.8971199,-85.1608011,0.0,,,5.306,1.0,,7.399999999999977,44.0,53.0,7.399999999999977,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:15,0.0,114.0,8059.18,5.169,2.0,,,49.8970696,-85.1608377,0.0,,,5.169,1.0,,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:16,0.0,114.0,8064.29,5.103,2.0,,,49.8970193,-85.1608673,0.0,,,5.103,1.0,,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:17,0.0,114.0,8069.33,5.076,2.0,,,49.8969726,-85.1609017,0.0,,,5.076,1.0,,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:18,0.0,114.0,8074.32,5.04,2.0,,,49.8969235,-85.1609311,0.0,,,5.04,1.0,,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:19,0.0,114.0,8079.38,4.946,2.0,,,49.8968729,-85.1609659,0.0,,,4.946,1.0,,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:20,0.0,114.0,8083.89,4.307,2.0,,,49.8968268,-85.1609878,0.0,,,4.307,1.0,,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:21,0.0,114.0,8087.86,3.64,2.0,,,49.8967879,-85.160999,0.0,,,3.64,1.0,,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:22,0.0,114.0,8090.91,3.108,2.0,,,49.8967545,-85.161001,0.0,,,3.108,1.0,,7.199999999999989,44.0,53.0,7.199999999999989,-0.04,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:23,0.0,114.0,8093.77,2.413,2.0,,,49.8967236,-85.161001,0.0,,,2.413,1.0,,7.199999999999989,44.0,53.0,7.199999999999989,-0.13,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:24,0.0,114.0,8096.28,2.332,2.0,,,49.8966993,-85.1609941,0.0,,,2.332,1.0,,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:25,0.0,114.0,8098.69,2.343,2.0,,,49.8966759,-85.1609776,0.0,,,2.343,1.0,,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:26,0.0,114.0,8100.97,2.129,2.0,,,49.896653,-85.1609593,0.0,,,2.129,1.0,,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:27,0.0,114.0,8103.18,2.469,2.0,,,49.8966341,-85.1609413,0.0,,,2.469,1.0,,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:28,24.0,114.0,8105.87,2.814,2.0,,,49.8966157,-85.1609157,1.0,,,2.814,1.0,,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:29,51.0,114.0,8108.82,3.013,2.0,,,49.8965975,-85.1608812,25.0,,,3.013,1.0,51.0,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:30,62.0,114.0,8111.88,3.068,2.0,18.5,58.5,49.896583,-85.1608451,60.0,18.0,63.0,3.068,1.0,42.0,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:31,66.0,114.0,8115.11,3.182,2.0,17.5,59.0,49.8965692,-85.1608013,121.0,24.0,80.5,3.182,1.0,39.0,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:32,67.0,114.0,8118.26,3.278,2.0,17.0,59.0,49.8965558,-85.1607566,116.0,28.0,91.0,3.278,1.0,41.0,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:33,69.0,114.0,8121.61,3.294,2.0,17.0,56.5,49.8965421,-85.1607109,110.0,24.5,80.5,3.294,1.0,44.0,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:34,69.0,114.0,8124.92,3.212,2.0,16.5,58.5,49.8965248,-85.1606722,104.0,22.5,73.5,3.212,1.0,46.0,7.199999999999989,44.0,53.0,7.199999999999989,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:35,68.0,114.0,8128.08,3.007,2.0,17.0,59.5,49.8965065,-85.1606356,78.0,21.0,68.0,3.007,1.0,57.0,7.399999999999977,44.0,53.0,7.399999999999977,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:36,65.0,114.0,8131.08,2.941,2.0,14.5,49.0,49.8964849,-85.1605995,55.0,19.5,62.5,2.941,1.0,46.0,7.399999999999977,44.0,53.0,7.399999999999977,0.0,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:37,62.0,114.0,8133.89,2.618,2.0,11.5,35.0,49.8964584,-85.1605842,41.0,19.0,57.5,2.618,1.0,36.0,7.600000000000023,44.0,53.0,7.600000000000023,0.25,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:38,49.0,114.0,8136.21,2.296,2.0,14.5,44.5,49.8964348,-85.1605752,36.0,19.5,56.5,2.296,1.0,35.0,7.600000000000023,44.0,53.0,7.600000000000023,1.09,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:39,33.0,114.0,8138.6,2.371,2.0,17.5,54.0,49.8964083,-85.1605732,34.0,19.5,55.5,2.371,1.0,34.0,7.600000000000023,44.0,53.0,7.600000000000023,1.29,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:40,17.0,114.0,8141.38,2.921,2.0,20.0,63.5,49.8963809,-85.1605804,32.0,20.0,54.0,2.921,1.0,33.0,7.600000000000023,44.0,53.0,7.600000000000023,1.47,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:41,58.0,114.0,8144.42,3.432,2.0,22.0,70.0,49.8963506,-85.1605963,48.0,19.0,61.0,3.432,1.0,40.0,7.600000000000023,44.0,53.0,7.600000000000023,1.58,,2023,1,22,21,2.56,249.0
2023-01-22 21:25:42,71.0,115.0,8148.26,3.912,2.0,22.5,72.5,49.8963114,-85.1606218,101.0,18.5,73.0,3.912,1.0,45.0,7.600000000000023,44.0,53.0,7.600000000000023,1.59,,2023,1,22,21,2.56,249.0
