altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,cadence,calories,descent,grade,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,temperature,year,month,day,hour,wind_speed,wind_direction
52.0,0.0,52.0,8.552,3,50.517256,-84.8077983,8.552,2023-04-26 14:02:42,,,,,,,,,,,,,,2023,4,26,14,3.02,304.0
52.0,5.25,52.0,8.65,3,50.5172912,-84.8078579,8.65,2023-04-26 14:02:43,0.0,38.0,88.0,0.0,0.0,0.0,24.5,86.5,203.0,24.0,86.5,,,2023,4,26,14,3.02,304.0
52.0,12.36,52.0,8.782,3,50.5173403,-84.8079362,8.782,2023-04-26 14:02:44,0.0,,89.0,0.0,0.0,0.0,22.5,84.5,225.0,23.0,84.0,56.0,,2023,4,26,14,3.02,304.0
52.0,23.4,52.0,8.984,3,50.5174193,-84.8080547,8.984,2023-04-26 14:02:45,0.0,,90.0,0.0,0.0,0.0,25.5,87.5,245.0,22.5,79.0,55.0,,2023,4,26,14,3.02,304.0
51.799999999999955,32.92,51.799999999999955,8.88,3,50.5174903,-84.8081532,8.88,2023-04-26 14:02:46,0.0,,91.0,0.0,0.0,0.0,26.0,86.0,260.0,22.0,77.5,55.0,15.0,2023,4,26,14,3.02,304.0
51.799999999999955,42.01,51.799999999999955,9.147,3,50.5175716,-84.8082254,9.147,2023-04-26 14:02:47,0.0,,89.0,0.0,0.0,0.0,24.5,81.5,220.0,22.0,78.0,54.0,15.0,2023,4,26,14,3.02,304.0
51.60000000000002,51.36,51.60000000000002,9.264,3,50.5176617,-84.8082894,9.264,2023-04-26 14:02:48,0.0,,85.0,1.0,0.0,0.0,23.5,78.5,223.0,22.5,79.5,53.0,15.0,2023,4,26,14,3.02,304.0
51.39999999999998,60.81,51.39999999999998,9.126,3,50.5177548,-84.808346,9.126,2023-04-26 14:02:49,0.0,,85.0,1.0,0.0,0.0,28.0,94.5,241.0,25.0,89.0,52.0,15.0,2023,4,26,14,3.02,304.0
51.39999999999998,69.67,51.39999999999998,8.759,3,50.5178442,-84.808388,8.759,2023-04-26 14:02:50,0.0,,85.0,1.0,0.0,0.0,27.0,94.0,252.0,24.0,90.0,49.0,15.0,2023,4,26,14,3.02,304.0
51.39999999999998,77.85,51.39999999999998,8.605,3,50.5179246,-84.8084352,8.605,2023-04-26 14:02:51,0.0,,85.0,1.0,0.0,0.0,27.5,92.5,247.0,23.0,89.0,49.0,15.0,2023,4,26,14,3.02,304.0
51.39999999999998,86.28,51.39999999999998,8.933,3,50.5180114,-84.8084786,8.933,2023-04-26 14:02:52,0.0,,85.0,2.0,0.0,-0.56,29.0,93.0,238.0,22.0,87.0,49.0,15.0,2023,4,26,14,3.02,304.0
51.200000000000045,94.74,51.200000000000045,9.101,3,50.5180992,-84.8085155,9.101,2023-04-26 14:02:53,0.0,,84.0,2.0,0.0,-0.85,30.5,93.5,226.0,21.0,85.5,51.0,15.0,2023,4,26,14,3.02,304.0
51.200000000000045,103.03,51.200000000000045,8.791,3,50.5181793,-84.8085583,8.791,2023-04-26 14:02:54,0.0,,83.0,2.0,0.0,-0.75,30.5,93.5,222.0,21.5,86.5,52.0,15.0,2023,4,26,14,3.02,304.0
51.200000000000045,111.4,51.200000000000045,8.664,3,50.5182629,-84.8086038,8.664,2023-04-26 14:02:55,0.0,,83.0,2.0,0.0,-0.27,30.0,93.5,223.0,22.5,88.0,52.0,15.0,2023,4,26,14,3.02,304.0
51.200000000000045,119.87,51.200000000000045,8.685,3,50.5183482,-84.8086548,8.685,2023-04-26 14:02:56,0.0,,82.0,3.0,0.0,0.0,29.0,93.5,241.0,23.5,89.0,51.0,15.0,2023,4,26,14,3.02,304.0
51.200000000000045,129.0,51.200000000000045,8.832,3,50.5184388,-84.8087038,8.832,2023-04-26 14:02:57,0.0,,82.0,3.0,0.0,0.0,26.5,94.0,255.0,25.0,89.5,50.0,15.0,2023,4,26,14,3.02,304.0
51.0,138.32,51.0,8.891,3,50.5185307,-84.8087497,8.891,2023-04-26 14:02:58,0.0,,82.0,3.0,0.0,0.0,28.5,97.0,266.0,28.5,96.5,49.0,15.0,2023,4,26,14,3.02,304.0
51.0,146.97,51.0,8.583,3,50.5186149,-84.8088014,8.583,2023-04-26 14:02:59,0.0,,82.0,3.0,1.0,-0.26,28.0,96.0,273.0,30.5,99.0,52.0,15.0,2023,4,26,14,3.02,304.0
51.0,169.88,51.0,8.339,6,50.5187181,-84.8090946,8.339,2023-04-26 14:03:00,0.0,,82.0,4.0,1.0,-0.46,28.5,97.0,279.0,30.5,98.5,52.0,15.0,2023,4,26,14,3.02,304.0
51.0,184.58,51.0,8.269,6,50.5188103,-84.8092436,8.269,2023-04-26 14:03:01,0.0,,81.0,4.0,1.0,-0.18,29.0,98.0,272.0,28.5,95.0,52.0,15.0,2023,4,26,14,3.02,304.0
51.200000000000045,193.18,51.200000000000045,8.461,5,50.5188969,-84.8092855,8.461,2023-04-26 14:03:02,0.0,,81.0,4.0,1.0,0.0,27.5,96.0,266.0,25.0,89.5,52.0,15.0,2023,4,26,14,3.02,304.0
51.200000000000045,202.84,51.200000000000045,8.49,5,50.5189916,-84.8093438,8.49,2023-04-26 14:03:03,0.0,,86.0,4.0,1.0,0.0,26.5,93.0,266.0,25.5,88.5,51.0,15.0,2023,4,26,14,3.02,304.0
51.200000000000045,215.54,51.200000000000045,8.439,4,50.5190981,-84.8094593,8.439,2023-04-26 14:03:04,0.0,,89.0,5.0,1.0,0.0,25.5,89.0,279.0,27.0,91.5,51.0,15.0,2023,4,26,14,3.02,304.0
51.200000000000045,225.33,51.200000000000045,8.544,4,50.5191884,-84.809526,8.544,2023-04-26 14:03:05,0.0,,89.0,5.0,1.0,0.0,24.5,86.5,297.0,26.5,91.5,49.0,15.0,2023,4,26,14,3.02,304.0
51.200000000000045,232.26,51.200000000000045,8.986,4,50.5192575,-84.809556,8.986,2023-04-26 14:03:06,0.0,,90.0,5.0,1.0,0.0,23.5,83.0,311.0,25.0,90.0,48.0,15.0,2023,4,26,14,3.02,304.0
51.200000000000045,240.23,51.200000000000045,9.312,4,50.5193325,-84.8096057,9.312,2023-04-26 14:03:07,0.0,,89.0,6.0,1.0,0.0,23.5,79.0,288.0,24.5,88.5,49.0,15.0,2023,4,26,14,3.02,304.0
51.200000000000045,248.85,51.200000000000045,9.536,4,50.5194124,-84.809665,9.536,2023-04-26 14:03:08,0.0,,90.0,6.0,1.0,0.0,24.5,81.0,276.0,24.5,88.5,52.0,15.0,2023,4,26,14,3.02,304.0
51.0,263.83,51.0,8.902,4,50.519547,-84.8097874,8.902,2023-04-26 14:03:09,0.0,,91.0,6.0,1.0,0.0,26.5,92.0,270.0,24.5,88.5,52.0,15.0,2023,4,26,14,3.02,304.0
51.0,277.32,51.0,8.585,4,50.5196784,-84.8098624,8.585,2023-04-26 14:03:10,0.0,,91.0,6.0,1.0,0.0,27.0,94.0,268.0,24.5,89.0,51.0,14.0,2023,4,26,14,3.02,304.0
51.0,287.65,51.0,8.597,4,50.5197832,-84.8099053,8.597,2023-04-26 14:03:11,0.0,,91.0,7.0,1.0,0.0,27.5,90.5,277.0,25.0,89.5,51.0,14.0,2023,4,26,14,3.02,304.0
51.0,297.69,51.0,8.468,3,50.51989,-84.8099382,8.468,2023-04-26 14:03:12,0.0,,91.0,7.0,1.0,0.0,26.0,88.5,273.0,24.0,88.0,51.0,14.0,2023,4,26,14,3.02,304.0
51.200000000000045,307.06,51.200000000000045,8.635,3,50.5199865,-84.8099719,8.635,2023-04-26 14:03:13,0.0,,90.0,7.0,1.0,0.0,25.0,86.5,267.0,23.5,86.5,49.0,14.0,2023,4,26,14,3.02,304.0
51.39999999999998,316.07,51.39999999999998,8.588,3,50.5200777,-84.8100084,8.588,2023-04-26 14:03:14,0.0,,90.0,8.0,1.0,0.0,23.5,83.5,244.0,22.0,83.0,53.0,14.0,2023,4,26,14,3.02,304.0
51.39999999999998,324.79,51.39999999999998,8.629,3,50.5201649,-84.8100571,8.629,2023-04-26 14:03:15,0.0,,91.0,8.0,1.0,0.0,23.0,81.0,234.0,22.0,80.5,54.0,14.0,2023,4,26,14,3.02,304.0
51.60000000000002,333.83,51.60000000000002,8.59,3,50.5202548,-84.8100992,8.59,2023-04-26 14:03:16,0.0,,91.0,8.0,1.0,0.0,23.5,81.5,236.0,23.5,80.5,53.0,14.0,2023,4,26,14,3.02,304.0
51.799999999999955,342.65,51.799999999999955,8.438,3,50.5203456,-84.8101419,8.438,2023-04-26 14:03:17,0.0,,91.0,8.0,1.0,0.0,22.5,84.5,240.0,22.0,79.5,53.0,14.0,2023,4,26,14,3.02,304.0
51.799999999999955,351.37,51.799999999999955,8.384,3,50.5204368,-84.8101811,8.384,2023-04-26 14:03:18,0.0,,90.0,8.0,1.0,0.0,23.0,85.5,245.0,21.5,79.0,52.0,14.0,2023,4,26,14,3.02,304.0
52.0,359.95,52.0,8.442,3,50.520525,-84.8102113,8.442,2023-04-26 14:03:19,0.0,,90.0,9.0,1.0,0.0,23.5,86.0,246.0,21.0,78.5,53.0,14.0,2023,4,26,14,3.02,304.0
52.0,368.16,52.0,8.221,3,50.5206082,-84.8102449,8.221,2023-04-26 14:03:20,0.0,,89.0,9.0,1.0,0.0,24.0,86.5,247.0,21.0,78.0,63.0,14.0,2023,4,26,14,3.02,304.0
52.200000000000045,376.83,52.200000000000045,7.96,3,50.5206965,-84.8102814,7.96,2023-04-26 14:03:21,0.0,,54.0,9.0,1.0,0.0,24.5,87.0,221.0,20.5,77.0,78.0,14.0,2023,4,26,14,3.02,304.0
52.39999999999998,385.24,52.39999999999998,8.193,3,50.5207813,-84.8103242,8.193,2023-04-26 14:03:22,0.0,,51.0,9.0,1.0,0.0,25.0,87.5,197.0,20.0,76.5,91.0,14.0,2023,4,26,14,3.02,304.0
52.39999999999998,393.07,52.39999999999998,7.982,3,50.5208598,-84.8103696,7.982,2023-04-26 14:03:23,0.0,,56.0,9.0,1.0,0.76,12.5,54.5,173.0,20.5,79.5,88.0,14.0,2023,4,26,14,3.02,304.0
52.39999999999998,400.31,52.39999999999998,7.429,3,50.5209309,-84.8104088,7.429,2023-04-26 14:03:24,1.0,,57.0,10.0,1.0,1.28,16.5,63.5,134.0,21.0,80.5,86.0,14.0,2023,4,26,14,3.02,304.0
52.799999999999955,406.23,52.799999999999955,6.318,3,50.5209893,-84.810445,6.318,2023-04-26 14:03:25,1.0,,49.0,10.0,1.0,1.35,25.5,85.5,121.0,21.5,81.5,72.0,14.0,2023,4,26,14,3.02,304.0
53.0,411.73,53.0,5.693,3,50.5210411,-84.8104817,5.693,2023-04-26 14:03:26,1.0,,41.0,10.0,1.0,1.46,27.0,87.5,109.0,23.5,84.0,52.0,14.0,2023,4,26,14,3.02,304.0
53.200000000000045,416.1,53.200000000000045,4.679,3,50.5210849,-84.8105118,4.679,2023-04-26 14:03:27,1.0,,33.0,10.0,1.0,1.62,28.5,90.0,97.0,25.0,86.5,33.0,14.0,2023,4,26,14,3.02,304.0
53.39999999999998,420.42,53.39999999999998,4.404,3,50.5211261,-84.8105392,4.404,2023-04-26 14:03:28,1.0,,28.0,10.0,1.0,1.79,29.5,92.5,88.0,26.5,89.0,13.0,14.0,2023,4,26,14,3.02,304.0
53.60000000000002,424.3,53.60000000000002,4.093,3,50.5211629,-84.8105658,4.093,2023-04-26 14:03:29,1.0,,28.0,10.0,1.0,1.99,31.0,94.5,92.0,28.5,91.5,62.0,14.0,2023,4,26,14,3.02,304.0
53.60000000000002,428.55,53.60000000000002,4.196,3,50.5212025,-84.8105932,4.196,2023-04-26 14:03:30,2.0,,43.0,10.0,1.0,2.25,32.5,97.0,124.0,30.0,94.0,92.0,14.0,2023,4,26,14,3.02,304.0
53.799999999999955,434.96,53.799999999999955,5.831,3,50.5212693,-84.8106145,5.831,2023-04-26 14:03:31,2.0,,50.0,10.0,1.0,2.53,34.0,99.5,154.0,32.0,96.5,85.0,14.0,2023,4,26,14,3.02,304.0
53.799999999999955,440.86,53.799999999999955,5.877,3,50.521331,-84.8106391,5.877,2023-04-26 14:03:32,2.0,,57.0,11.0,1.0,2.78,33.0,99.5,179.0,30.0,94.5,77.0,14.0,2023,4,26,14,3.02,304.0
54.0,446.07,54.0,5.393,3,50.5213824,-84.8106664,5.393,2023-04-26 14:03:33,2.0,,65.0,11.0,1.0,2.86,31.5,99.0,235.0,28.0,91.5,70.0,14.0,2023,4,26,14,3.02,304.0
54.200000000000045,451.4,54.200000000000045,5.363,3,50.5214352,-84.8106935,5.363,2023-04-26 14:03:34,2.0,,74.0,11.0,1.0,2.72,30.5,98.5,306.0,27.0,91.0,63.0,14.0,2023,4,26,14,3.02,304.0
54.200000000000045,456.9,54.200000000000045,5.458,3,50.5214898,-84.8107271,5.458,2023-04-26 14:03:35,2.0,,80.0,12.0,1.0,2.54,29.0,98.0,347.0,26.5,92.5,55.0,14.0,2023,4,26,14,3.02,304.0
54.39999999999998,462.79,54.39999999999998,5.76,3,50.5215447,-84.81077,5.76,2023-04-26 14:03:36,2.0,,86.0,12.0,1.0,2.39,28.0,97.0,384.0,26.5,94.5,49.0,14.0,2023,4,26,14,3.02,304.0
54.39999999999998,468.86,54.39999999999998,5.97,3,50.5216028,-84.810803,5.97,2023-04-26 14:03:37,3.0,,90.0,12.0,1.0,2.29,26.5,96.5,378.0,26.0,96.5,47.0,14.0,2023,4,26,14,3.02,304.0
54.60000000000002,475.07,54.60000000000002,6.154,3,50.5216682,-84.8108239,6.154,2023-04-26 14:03:38,3.0,,91.0,13.0,1.0,2.14,26.5,95.0,359.0,26.0,97.0,52.0,14.0,2023,4,26,14,3.02,304.0
54.60000000000002,481.29,54.60000000000002,6.21,3,50.5217333,-84.8108484,6.21,2023-04-26 14:03:39,3.0,,88.0,13.0,1.0,1.97,25.5,89.5,318.0,25.5,95.0,57.0,14.0,2023,4,26,14,3.02,304.0
54.60000000000002,487.59,54.60000000000002,6.282,3,50.5217972,-84.8108758,6.282,2023-04-26 14:03:40,3.0,,85.0,13.0,1.0,1.78,21.0,78.5,277.0,24.5,90.0,56.0,14.0,2023,4,26,14,3.02,304.0
54.799999999999955,493.87,54.799999999999955,6.282,3,50.5218608,-84.8109031,6.282,2023-04-26 14:03:41,3.0,,85.0,13.0,1.0,1.53,17.0,68.0,233.0,23.0,85.5,49.0,14.0,2023,4,26,14,3.02,304.0
54.799999999999955,500.37,54.799999999999955,6.468,3,50.5219302,-84.8109302,6.468,2023-04-26 14:03:42,3.0,,73.0,14.0,1.0,1.3,16.0,66.5,207.0,22.0,80.5,47.0,14.0,2023,4,26,14,3.02,304.0
55.0,507.05,55.0,6.618,3,50.5220002,-84.8109513,6.618,2023-04-26 14:03:43,3.0,,56.0,14.0,1.0,1.14,15.0,66.0,190.0,21.0,76.0,34.0,14.0,2023,4,26,14,3.02,304.0
55.0,513.42,55.0,6.467,3,50.5220619,-84.810982,6.467,2023-04-26 14:03:44,3.0,,39.0,14.0,1.0,1.09,14.0,66.0,173.0,20.0,71.0,20.0,14.0,2023,4,26,14,3.02,304.0
55.200000000000045,519.62,55.200000000000045,6.321,3,50.5221234,-84.8110117,6.321,2023-04-26 14:03:45,3.0,,32.0,14.0,1.0,1.11,14.5,67.5,141.0,19.5,69.0,17.0,14.0,2023,4,26,14,3.02,304.0
55.200000000000045,525.98,55.200000000000045,6.304,3,50.5221908,-84.8110393,6.304,2023-04-26 14:03:46,3.0,,55.0,14.0,1.0,1.15,19.0,77.5,218.0,23.5,79.0,31.0,14.0,2023,4,26,14,3.02,304.0
55.200000000000045,532.43,55.200000000000045,6.341,3,50.5222568,-84.811067,6.341,2023-04-26 14:03:47,3.0,,74.0,15.0,1.0,1.18,24.0,88.0,331.0,27.5,89.5,45.0,14.0,2023,4,26,14,3.02,304.0
55.39999999999998,538.44,55.39999999999998,6.078,3,50.5223176,-84.8110944,6.078,2023-04-26 14:03:48,3.0,,69.0,15.0,1.0,1.26,23.0,88.5,469.0,24.5,86.0,59.0,14.0,2023,4,26,14,3.02,304.0
55.60000000000002,544.19,55.60000000000002,5.853,2,50.5223766,-84.8111152,5.853,2023-04-26 14:03:49,4.0,,57.0,15.0,1.0,1.43,19.5,85.0,424.0,19.5,77.5,59.0,14.0,2023,4,26,14,3.02,304.0
56.0,549.88,56.0,5.741,2,50.522439,-84.8111334,5.741,2023-04-26 14:03:50,4.0,,47.0,16.0,1.0,1.65,15.5,88.0,379.0,21.0,80.0,41.0,14.0,2023,4,26,14,3.02,304.0
56.200000000000045,555.41,56.200000000000045,5.402,2,50.5224987,-84.8111388,5.402,2023-04-26 14:03:51,4.0,,37.0,16.0,1.0,1.92,11.5,91.5,335.0,22.5,82.0,24.0,13.0,2023,4,26,14,3.02,304.0
56.39999999999998,560.9,56.39999999999998,5.272,2,50.5225551,-84.8111452,5.272,2023-04-26 14:03:52,4.0,,27.0,16.0,1.0,2.17,7.5,94.5,196.0,23.5,84.5,6.0,13.0,2023,4,26,14,3.02,304.0
56.39999999999998,566.07,56.39999999999998,5.117,2,50.5226098,-84.8111543,5.117,2023-04-26 14:03:53,4.0,,19.0,16.0,1.0,2.4,3.5,97.5,146.0,25.0,87.0,6.0,13.0,2023,4,26,14,3.02,304.0
56.39999999999998,571.01,56.39999999999998,5.025,2,50.5226614,-84.8111762,5.025,2023-04-26 14:03:54,5.0,,11.0,16.0,1.0,2.55,0.5,98.5,96.0,26.5,89.0,14.0,13.0,2023,4,26,14,3.02,304.0
56.39999999999998,575.52,56.39999999999998,5.009,2,50.5227083,-84.8111972,5.009,2023-04-26 14:03:55,5.0,,3.0,16.0,1.0,2.55,4.0,90.5,0.0,29.0,89.0,23.0,13.0,2023,4,26,14,3.02,304.0
56.39999999999998,581.52,56.39999999999998,5.844,2,50.5227699,-84.8111897,5.844,2023-04-26 14:03:56,5.0,,7.0,16.0,1.0,2.3,7.5,82.0,0.0,31.5,88.5,32.0,13.0,2023,4,26,14,3.02,304.0
56.39999999999998,586.39,56.39999999999998,4.507,2,50.5228188,-84.8111971,4.507,2023-04-26 14:03:57,5.0,,14.0,16.0,1.0,0.87,10.5,74.0,1.0,34.0,88.5,40.0,13.0,2023,4,26,14,3.02,304.0
56.39999999999998,589.74,56.39999999999998,3.245,2,50.5228499,-84.8112151,3.245,2023-04-26 14:03:58,5.0,,10.0,16.0,1.0,0.0,13.5,71.0,1.0,35.5,89.0,47.0,13.0,2023,4,26,14,3.02,304.0
56.39999999999998,592.22,56.39999999999998,2.419,2,50.5228742,-84.8112334,2.419,2023-04-26 14:03:59,5.0,,6.0,16.0,1.0,0.0,15.5,73.5,2.0,35.0,89.5,53.0,13.0,2023,4,26,14,3.02,304.0
56.39999999999998,594.36,56.39999999999998,2.176,2,50.5228971,-84.8112453,2.176,2023-04-26 14:04:00,5.0,,2.0,16.0,1.0,0.16,18.0,76.5,0.0,34.5,90.5,59.0,13.0,2023,4,26,14,3.02,304.0
56.39999999999998,596.48,56.39999999999998,2.383,2,50.5229164,-84.8112543,2.383,2023-04-26 14:04:01,5.0,,0.0,16.0,1.0,0.11,20.0,79.5,0.0,34.0,91.0,65.0,13.0,2023,4,26,14,3.02,304.0
56.39999999999998,599.03,56.39999999999998,2.819,2,50.522941,-84.8112698,2.819,2023-04-26 14:04:02,5.0,,0.0,16.0,1.0,0.0,22.0,82.5,0.0,33.5,92.0,71.0,13.0,2023,4,26,14,3.02,304.0
56.39999999999998,601.97,56.39999999999998,3.115,3,50.5229712,-84.8112816,3.115,2023-04-26 14:04:03,5.0,,0.0,16.0,1.0,0.0,24.5,85.5,0.0,33.5,92.5,77.0,13.0,2023,4,26,14,3.02,304.0
56.39999999999998,606.04,56.39999999999998,4.063,3,50.5230129,-84.8113035,4.063,2023-04-26 14:04:04,5.0,,0.0,16.0,1.0,0.0,26.5,88.5,0.0,33.0,93.5,84.0,13.0,2023,4,26,14,3.02,304.0
56.200000000000045,611.0,56.200000000000045,4.98,3,50.5230612,-84.8113368,4.98,2023-04-26 14:04:05,5.0,,0.0,16.0,1.0,0.0,29.0,91.5,0.0,32.5,94.0,90.0,13.0,2023,4,26,14,3.02,304.0
56.0,616.51,56.0,5.306,3,50.5231176,-84.8113607,5.306,2023-04-26 14:04:06,5.0,,21.0,16.0,1.0,0.0,31.0,94.5,15.0,32.0,95.0,96.0,13.0,2023,4,26,14,3.02,304.0
55.799999999999955,622.28,55.799999999999955,5.879,3,50.5231765,-84.8113851,5.879,2023-04-26 14:04:07,5.0,,31.0,17.0,1.0,0.0,33.0,97.5,37.0,31.5,95.5,69.0,13.0,2023,4,26,14,3.02,304.0
55.39999999999998,628.59,55.39999999999998,6.737,3,50.5232408,-84.811418,6.737,2023-04-26 14:04:08,5.0,,41.0,17.0,1.0,-1.18,33.5,99.0,58.0,31.5,97.0,58.0,13.0,2023,4,26,14,3.02,304.0
55.200000000000045,635.74,55.200000000000045,7.385,3,50.5233129,-84.8114548,7.385,2023-04-26 14:04:09,5.0,,56.0,17.0,1.0,-2.33,30.5,99.5,448.0,31.5,98.5,55.0,13.0,2023,4,26,14,3.02,304.0
55.0,643.77,55.0,8.085,3,50.5233902,-84.8114983,8.085,2023-04-26 14:04:10,5.0,,63.0,18.0,2.0,-2.78,26.5,98.5,534.0,29.5,99.0,53.0,13.0,2023,4,26,14,3.02,304.0
54.799999999999955,652.73,54.799999999999955,8.753,3,50.523473,-84.811562,8.753,2023-04-26 14:04:11,5.0,,69.0,19.0,2.0,-3.03,26.0,98.5,575.0,25.5,98.0,50.0,13.0,2023,4,26,14,3.02,304.0
54.200000000000045,662.19,54.200000000000045,9.456,3,50.5235601,-84.8116354,9.456,2023-04-26 14:04:12,5.0,,74.0,19.0,2.0,-3.26,26.0,99.0,599.0,24.5,98.5,52.0,13.0,2023,4,26,14,3.02,304.0
54.0,671.92,54.0,10.045,3,50.52365,-84.8117084,10.045,2023-04-26 14:04:13,5.0,,78.0,20.0,2.0,-3.42,26.5,99.0,710.0,24.5,99.0,50.0,13.0,2023,4,26,14,3.02,304.0
53.60000000000002,683.29,53.60000000000002,10.969,3,50.5237559,-84.8117869,10.969,2023-04-26 14:04:14,5.0,,82.0,21.0,3.0,-3.45,27.5,99.5,767.0,25.0,99.5,50.0,13.0,2023,4,26,14,3.02,304.0
53.39999999999998,695.39,53.39999999999998,11.544,3,50.5238755,-84.8118498,11.544,2023-04-26 14:04:15,5.0,,89.0,21.0,3.0,-3.38,27.5,99.5,790.0,27.0,99.5,50.0,13.0,2023,4,26,14,3.02,304.0
53.200000000000045,707.03,53.200000000000045,11.525,3,50.523993,-84.8119174,11.525,2023-04-26 14:04:16,5.0,,92.0,22.0,3.0,-3.18,26.0,97.0,812.0,25.5,98.5,47.0,13.0,2023,4,26,14,3.02,304.0
52.799999999999955,718.35,52.799999999999955,11.462,3,50.5241065,-84.8119712,11.462,2023-04-26 14:04:17,5.0,,94.0,23.0,4.0,-2.89,24.0,94.0,780.0,24.0,98.0,49.0,13.0,2023,4,26,14,3.02,304.0
52.60000000000002,729.76,52.60000000000002,11.777,3,50.5242238,-84.8120169,11.777,2023-04-26 14:04:18,5.0,,95.0,24.0,4.0,-2.59,23.0,91.5,691.0,23.0,95.5,50.0,13.0,2023,4,26,14,3.02,304.0
52.60000000000002,740.94,52.60000000000002,11.736,3,50.5243387,-84.8120686,11.736,2023-04-26 14:04:19,5.0,,95.0,24.0,4.0,-2.3,23.5,90.0,680.0,22.5,92.5,51.0,13.0,2023,4,26,14,3.02,304.0
52.39999999999998,752.4,52.39999999999998,11.52,3,50.5244561,-84.8121234,11.52,2023-04-26 14:04:20,5.0,,82.0,25.0,4.0,-2.0,25.5,94.0,661.0,24.0,94.0,,13.0,2023,4,26,14,3.02,304.0
52.39999999999998,763.78,52.39999999999998,11.247,3,50.5245683,-84.8121781,11.247,2023-04-26 14:04:21,5.0,,53.0,25.0,5.0,-1.66,23.5,,632.0,22.0,,,13.0,2023,4,26,14,3.02,304.0
52.39999999999998,774.7,52.39999999999998,10.576,3,50.5246777,-84.8122328,10.576,2023-04-26 14:04:22,5.0,,23.0,25.0,5.0,-1.37,21.0,,603.0,20.0,,,13.0,2023,4,26,14,3.02,304.0
52.39999999999998,784.34,52.39999999999998,8.996,3,50.5247761,-84.8122804,8.996,2023-04-26 14:04:23,5.0,,0.0,25.0,5.0,-1.11,19.0,,0.0,18.0,,,13.0,2023,4,26,14,3.02,304.0
52.60000000000002,792.59,52.60000000000002,7.317,3,50.5248595,-84.8123199,7.317,2023-04-26 14:04:24,5.0,,0.0,25.0,5.0,-0.41,16.5,,0.0,16.0,,,13.0,2023,4,26,14,3.02,304.0
52.60000000000002,799.28,52.60000000000002,6.061,3,50.5249275,-84.8123563,6.061,2023-04-26 14:04:25,5.0,,0.0,25.0,5.0,0.0,14.5,,0.0,13.5,,,13.0,2023,4,26,14,3.02,304.0
52.799999999999955,804.55,52.799999999999955,4.796,3,50.524979,-84.8123929,4.796,2023-04-26 14:04:26,5.0,,0.0,25.0,5.0,0.0,12.5,,0.0,11.5,,,13.0,2023,4,26,14,3.02,304.0
52.799999999999955,808.65,52.799999999999955,3.447,3,50.5250151,-84.8124231,3.447,2023-04-26 14:04:27,5.0,,0.0,25.0,5.0,0.0,10.0,,0.0,9.5,,,13.0,2023,4,26,14,3.02,304.0
52.799999999999955,811.57,52.799999999999955,2.549,3,50.5250438,-84.8124441,2.549,2023-04-26 14:04:28,5.0,,0.0,25.0,5.0,0.0,8.0,,0.0,7.5,,,13.0,2023,4,26,14,3.02,304.0
52.799999999999955,813.76,52.799999999999955,1.961,3,50.5250647,-84.8124559,1.961,2023-04-26 14:04:29,5.0,,0.0,25.0,5.0,0.0,5.5,,0.0,5.5,,,13.0,2023,4,26,14,3.02,304.0
52.799999999999955,815.47,52.799999999999955,1.599,3,50.525083,-84.812465,1.599,2023-04-26 14:04:30,5.0,,7.0,25.0,5.0,0.0,3.5,,0.0,3.0,,,13.0,2023,4,26,14,3.02,304.0
52.799999999999955,816.99,52.799999999999955,1.376,3,50.5250996,-84.8124678,1.376,2023-04-26 14:04:31,5.0,,20.0,25.0,5.0,0.52,1.0,,0.0,1.0,,,13.0,2023,4,26,14,3.02,304.0
52.799999999999955,818.49,52.799999999999955,1.181,3,50.5251155,-84.8124678,1.181,2023-04-26 14:04:32,5.0,,14.0,25.0,5.0,0.86,,,0.0,,,,13.0,2023,4,26,14,3.02,304.0
52.799999999999955,819.72,52.799999999999955,1.004,3,50.5251266,-84.8124741,1.004,2023-04-26 14:04:33,5.0,,8.0,25.0,5.0,0.35,,,0.0,,,,13.0,2023,4,26,14,3.02,304.0
52.799999999999955,820.07,52.799999999999955,1.312,2,50.5251385,-84.8124678,1.312,2023-04-26 14:05:16,5.0,,0.0,25.0,5.0,0.0,,,0.0,,,,13.0,2023,4,26,14,3.02,304.0
52.60000000000002,822.93,52.60000000000002,2.726,2,50.525164,-84.8124869,2.726,2023-04-26 14:05:17,5.0,,0.0,25.0,5.0,0.0,,,0.0,,,,13.0,2023,4,26,14,3.02,304.0
52.60000000000002,827.49,52.60000000000002,4.716,2,50.5252102,-84.8125143,4.716,2023-04-26 14:05:18,5.0,,8.0,25.0,5.0,0.0,,,42.0,,,,13.0,2023,4,26,14,3.02,304.0
52.39999999999998,832.93,52.39999999999998,5.884,2,50.525263,-84.8125477,5.884,2023-04-26 14:05:19,5.0,,33.0,25.0,5.0,0.0,,,252.0,,,70.0,13.0,2023,4,26,14,3.02,304.0
52.39999999999998,839.62,52.39999999999998,7.009,2,50.5253273,-84.8125906,7.009,2023-04-26 14:05:20,5.0,,51.0,26.0,5.0,0.0,,,570.0,,,57.0,13.0,2023,4,26,14,3.02,304.0
