battery_soc,cadence,distance,enhanced_speed,gps_accuracy,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,96,902.27,8.79,4,136,34.5,42.0,96.5,50.5162343,-84.807335,282,24.5,76.0,8.79,2022-03-20 22:22:17,19.0,-53.39999999999998,-53.39999999999998,-4.27,2022,3,20,22,4.72,126.0
,99,911.03,8.57,4,137,34.5,42.0,96.5,50.5162976,-84.8074281,108,24.5,76.0,8.57,2022-03-20 22:22:18,19.0,-53.39999999999998,-53.39999999999998,-4.13,2022,3,20,22,4.72,126.0
,92,919.25,8.437,4,138,34.5,42.0,96.5,50.5163498,-84.8075238,165,24.5,76.0,8.437,2022-03-20 22:22:19,19.0,-53.60000000000002,-53.60000000000002,-3.07,2022,3,20,22,4.72,126.0
,85,928.07,8.479,4,138,34.5,42.0,96.5,50.5164157,-84.8076153,230,24.5,76.0,8.479,2022-03-20 22:22:20,19.0,-53.60000000000002,-53.60000000000002,-2.48,2022,3,20,22,4.72,126.0
,76,936.89,8.725,4,138,34.5,42.0,96.5,50.5164911,-84.8076828,290,24.5,76.0,8.725,2022-03-20 22:22:21,19.0,-53.80000000000001,-53.80000000000001,-2.13,2022,3,20,22,4.72,126.0
,73,945.1,9.026,3,138,34.5,43.0,96.5,50.5165774,-84.8077013,322,24.5,76.0,9.026,2022-03-20 22:22:22,19.0,-53.80000000000001,-53.80000000000001,-1.51,2022,3,20,22,4.72,126.0
,77,953.8,9.281,3,138,34.5,45.0,96.5,50.5166634,-84.8077502,324,24.5,76.0,9.281,2022-03-20 22:22:23,19.0,-54.19999999999999,-54.19999999999999,-0.92,2022,3,20,22,4.72,126.0
,84,961.97,9.219,3,138,31.0,45.0,95.0,50.5167406,-84.8078062,314,29.0,85.5,9.219,2022-03-20 22:22:24,19.0,-54.39999999999998,-54.39999999999998,-1.28,2022,3,20,22,4.72,126.0
,90,970.33,9.238,3,136,27.0,46.0,93.5,50.5168201,-84.8078626,305,33.5,95.0,9.238,2022-03-20 22:22:25,19.0,-54.39999999999998,-54.39999999999998,-1.69,2022,3,20,22,4.72,126.0
,90,979.2,9.277,3,135,30.5,46.0,91.0,50.5169018,-84.8079281,283,29.5,96.0,9.277,2022-03-20 22:22:26,19.0,-54.39999999999998,-54.39999999999998,-1.44,2022,3,20,22,4.72,126.0
,94,988.56,9.362,3,135,33.5,46.0,89.5,50.5169817,-84.80801,238,25.5,95.0,9.362,2022-03-20 22:22:27,19.0,-54.60000000000002,-54.60000000000002,-1.47,2022,3,20,22,4.72,126.0
,95,997.85,9.271,3,135,33.5,46.0,89.5,50.5170556,-84.8081004,226,25.5,95.0,9.271,2022-03-20 22:22:28,19.0,-54.39999999999998,-54.39999999999998,-1.73,2022,3,20,22,4.72,126.0
,82,1007.08,9.175,3,135,33.5,46.0,89.5,50.5171249,-84.808196,337,25.5,95.0,9.175,2022-03-20 22:22:29,19.0,-54.19999999999999,-54.19999999999999,-0.92,2022,3,20,22,4.72,126.0
40.0,81,1015.83,9.159,3,135,33.5,46.0,89.5,50.5171915,-84.8082853,345,25.5,95.0,9.159,2022-03-20 22:22:30,18.0,-54.19999999999999,-54.19999999999999,0.37,2022,3,20,22,4.72,126.0
,73,1024.86,9.364,3,134,29.5,46.0,95.5,50.5172591,-84.808379,540,22.5,88.5,9.364,2022-03-20 22:22:31,18.0,-54.60000000000002,-54.60000000000002,0.36,2022,3,20,22,4.72,126.0
,74,1034.72,9.466,3,134,25.5,46.0,97.0,50.5173361,-84.8084763,623,22.5,89.5,9.466,2022-03-20 22:22:32,18.0,-54.80000000000001,-54.80000000000001,0.0,2022,3,20,22,4.72,126.0
,85,1045.2,9.694,3,133,22.5,46.0,93.0,50.5174264,-84.8085671,486,27.0,99.0,9.694,2022-03-20 22:22:33,18.0,-54.60000000000002,-54.60000000000002,-0.01,2022,3,20,22,4.72,126.0
,87,1055.47,9.592,3,132,22.5,46.0,93.0,50.5175169,-84.8086512,306,27.0,99.0,9.592,2022-03-20 22:22:34,18.0,-54.39999999999998,-54.39999999999998,-0.42,2022,3,20,22,4.72,126.0
,86,1064.96,9.384,3,131,22.5,46.0,93.0,50.5176088,-84.8087104,270,27.0,99.0,9.384,2022-03-20 22:22:35,18.0,-54.39999999999998,-54.39999999999998,-0.77,2022,3,20,22,4.72,126.0
,78,1074.45,9.428,3,130,22.5,51.0,93.0,50.5177052,-84.8087536,377,27.0,99.0,9.428,2022-03-20 22:22:36,18.0,-54.39999999999998,-54.39999999999998,-0.36,2022,3,20,22,4.72,126.0
,62,1084.08,9.605,3,131,22.5,61.0,93.0,50.517807,-84.8087779,630,27.0,99.0,9.605,2022-03-20 22:22:37,18.0,-54.39999999999998,-54.39999999999998,0.01,2022,3,20,22,4.72,126.0
,73,1094.51,9.734,3,132,24.0,56.0,96.0,50.5179179,-84.8087988,636,25.0,94.5,9.734,2022-03-20 22:22:38,18.0,-54.39999999999998,-54.39999999999998,0.32,2022,3,20,22,4.72,126.0
,85,1105.04,9.767,4,132,26.0,51.0,99.5,50.5180292,-84.8088257,639,22.5,89.5,9.767,2022-03-20 22:22:39,18.0,-54.60000000000002,-54.60000000000002,0.3,2022,3,20,22,4.72,126.0
,90,1115.97,9.799,4,134,24.0,51.0,97.5,50.5181428,-84.8088648,624,23.0,92.0,9.799,2022-03-20 22:22:40,18.0,-54.80000000000001,-54.80000000000001,-0.32,2022,3,20,22,4.72,126.0
,92,1125.99,9.606,4,136,22.5,49.0,95.5,50.5182455,-84.8089088,539,23.5,95.0,9.606,2022-03-20 22:22:41,18.0,-55.19999999999999,-55.19999999999999,-0.81,2022,3,20,22,4.72,126.0
,93,1135.71,9.342,4,139,24.0,46.0,93.5,50.5183454,-84.8089492,333,24.5,95.5,9.342,2022-03-20 22:22:42,18.0,-55.39999999999998,-55.39999999999998,-1.43,2022,3,20,22,4.72,126.0
,92,1145.29,9.13,4,141,27.0,43.0,87.5,50.5184438,-84.8089895,365,27.0,95.0,9.13,2022-03-20 22:22:43,18.0,-55.39999999999998,-55.39999999999998,-1.9,2022,3,20,22,4.72,126.0
,89,1155.17,9.276,4,144,34.0,53.0,97.0,50.518546,-84.8090274,423,24.5,89.0,9.276,2022-03-20 22:22:44,18.0,-55.60000000000002,-55.60000000000002,-2.07,2022,3,20,22,4.72,126.0
,92,1164.97,9.278,4,147,33.5,53.0,97.0,50.5186461,-84.8090716,445,25.0,90.5,9.278,2022-03-20 22:22:45,18.0,-55.80000000000001,-55.80000000000001,-2.3,2022,3,20,22,4.72,126.0
,95,1174.64,9.218,4,148,31.0,49.0,94.0,50.5187448,-84.8091151,457,26.0,94.5,9.218,2022-03-20 22:22:46,18.0,-56.19999999999999,-56.19999999999999,-2.09,2022,3,20,22,4.72,126.0
,98,1184.36,9.054,4,149,29.0,47.0,92.0,50.5188454,-84.8091528,453,27.5,97.0,9.054,2022-03-20 22:22:47,18.0,-56.0,-56.0,-1.69,2022,3,20,22,4.72,126.0
,98,1193.87,8.798,4,149,30.0,49.0,92.0,50.5189438,-84.8091891,406,30.5,94.0,8.798,2022-03-20 22:22:48,18.0,-55.39999999999998,-55.39999999999998,-1.36,2022,3,20,22,4.72,126.0
,94,1204.22,9.512,4,150,28.5,50.0,92.5,50.5190503,-84.8092318,378,31.0,95.0,9.512,2022-03-20 22:22:49,18.0,-54.80000000000001,-54.80000000000001,-0.25,2022,3,20,22,4.72,126.0
,93,1217.07,11.944,4,150,30.0,52.0,93.5,50.5191787,-84.8092996,352,31.0,95.0,11.944,2022-03-20 22:22:50,18.0,-54.39999999999998,-54.39999999999998,1.61,2022,3,20,22,4.72,126.0
,90,1226.45,10.001,4,151,31.0,52.0,93.5,50.5192726,-84.8093488,302,31.0,94.5,10.001,2022-03-20 22:22:51,18.0,-54.19999999999999,-54.19999999999999,2.75,2022,3,20,22,4.72,126.0
,89,1235.34,9.152,4,151,30.5,52.0,93.5,50.51936,-84.8094001,282,31.0,94.0,9.152,2022-03-20 22:22:52,18.0,-54.0,-54.0,3.63,2022,3,20,22,4.72,126.0
,88,1243.77,8.62,4,151,29.5,53.0,92.5,50.5194332,-84.8094688,270,30.5,92.5,8.62,2022-03-20 22:22:53,18.0,-54.0,-54.0,3.94,2022,3,20,22,4.72,126.0
,88,1251.75,8.143,4,149,28.0,53.0,91.5,50.519488,-84.8095574,258,30.0,91.0,8.143,2022-03-20 22:22:54,18.0,-54.19999999999999,-54.19999999999999,2.93,2022,3,20,22,4.72,126.0
,88,1259.51,8.046,4,148,26.5,54.0,90.5,50.5195499,-84.8096312,246,29.5,89.5,8.046,2022-03-20 22:22:55,18.0,-54.39999999999998,-54.39999999999998,1.33,2022,3,20,22,4.72,126.0
,88,1267.66,8.445,4,149,25.5,54.0,89.0,50.5196278,-84.8096841,242,29.0,88.0,8.445,2022-03-20 22:22:56,18.0,-54.80000000000001,-54.80000000000001,-0.42,2022,3,20,22,4.72,126.0
,87,1275.89,8.248,4,148,25.0,53.0,87.5,50.5197113,-84.809723,245,28.0,86.5,8.248,2022-03-20 22:22:57,18.0,-54.80000000000001,-54.80000000000001,-1.51,2022,3,20,22,4.72,126.0
,87,1283.8,8.102,4,148,24.5,53.0,86.0,50.519792,-84.8097592,249,27.0,85.5,8.102,2022-03-20 22:22:58,18.0,-54.80000000000001,-54.80000000000001,-1.78,2022,3,20,22,4.72,126.0
,87,1291.31,7.292,4,148,24.0,53.0,84.5,50.519868,-84.8097952,252,25.5,84.5,7.292,2022-03-20 22:22:59,18.0,-54.80000000000001,-54.80000000000001,-1.75,2022,3,20,22,4.72,126.0
,86,1298.01,6.85,4,149,23.0,52.0,83.0,50.519936,-84.8098272,256,24.5,83.0,6.85,2022-03-20 22:23:00,18.0,-55.19999999999999,-55.19999999999999,-1.4,2022,3,20,22,4.72,126.0
,86,1305.28,6.771,4,149,22.5,52.0,81.5,50.5200102,-84.80986,260,23.5,82.0,6.771,2022-03-20 22:23:01,18.0,-55.0,-55.0,-1.07,2022,3,20,22,4.72,126.0
,89,1313.33,7.448,4,150,22.5,52.0,81.5,50.5200936,-84.8098903,296,23.5,82.0,7.448,2022-03-20 22:23:02,18.0,-55.0,-55.0,-0.87,2022,3,20,22,4.72,126.0
,89,1323.18,9.345,4,151,24.0,52.0,87.5,50.5201946,-84.8099322,296,26.5,87.5,9.345,2022-03-20 22:23:03,18.0,-55.19999999999999,-55.19999999999999,-0.81,2022,3,20,22,4.72,126.0
,90,1333.0,9.729,3,152,26.0,52.0,93.0,50.5202925,-84.8099847,289,29.0,92.5,9.729,2022-03-20 22:23:04,18.0,-55.39999999999998,-55.39999999999998,-1.26,2022,3,20,22,4.72,126.0
,91,1341.2,8.635,3,152,28.5,51.0,93.5,50.5203761,-84.8100216,291,29.0,92.5,8.635,2022-03-20 22:23:05,18.0,-55.19999999999999,-55.19999999999999,-1.38,2022,3,20,22,4.72,126.0
,93,1348.06,7.373,3,152,30.0,51.0,93.5,50.5204461,-84.810053,285,28.5,92.0,7.373,2022-03-20 22:23:06,18.0,-54.80000000000001,-54.80000000000001,-0.53,2022,3,20,22,4.72,126.0
,96,1354.8,6.84,3,154,29.0,51.0,92.5,50.5205146,-84.8100842,257,27.0,91.0,6.84,2022-03-20 22:23:07,18.0,-54.60000000000002,-54.60000000000002,0.36,2022,3,20,22,4.72,126.0
,93,1360.67,6.133,4,154,29.0,51.0,92.5,50.5205742,-84.8101099,272,27.0,91.0,6.133,2022-03-20 22:23:08,18.0,-54.60000000000002,-54.60000000000002,0.88,2022,3,20,22,4.72,126.0
,92,1366.34,5.963,4,155,29.0,51.0,92.5,50.5206278,-84.8101488,273,27.0,91.0,5.963,2022-03-20 22:23:09,18.0,-54.60000000000002,-54.60000000000002,1.61,2022,3,20,22,4.72,126.0
,91,1371.8,6.114,4,155,29.0,51.0,92.5,50.5206826,-84.8101661,271,27.0,91.0,6.114,2022-03-20 22:23:10,18.0,-54.39999999999998,-54.39999999999998,2.01,2022,3,20,22,4.72,126.0
,89,1378.66,6.738,4,156,29.0,51.0,92.5,50.5207558,-84.8101584,265,27.0,91.0,6.738,2022-03-20 22:23:11,18.0,-54.19999999999999,-54.19999999999999,1.67,2022,3,20,22,4.72,126.0
,93,1384.93,6.221,4,157,29.0,51.0,92.5,50.5208188,-84.8101816,207,27.0,91.0,6.221,2022-03-20 22:23:12,17.0,-54.19999999999999,-54.19999999999999,1.55,2022,3,20,22,4.72,126.0
,96,1392.05,6.407,4,158,29.0,51.0,92.5,50.5208819,-84.8102399,287,27.0,91.0,6.407,2022-03-20 22:23:13,17.0,-54.0,-54.0,1.66,2022,3,20,22,4.72,126.0
,97,1398.49,6.561,4,157,27.5,51.0,92.0,50.5209402,-84.8102893,240,23.0,78.5,6.561,2022-03-20 22:23:14,17.0,-53.80000000000001,-53.80000000000001,1.99,2022,3,20,22,4.72,126.0
,89,1404.22,5.968,4,159,20.0,44.0,71.0,50.5209978,-84.8103183,162,22.5,76.5,5.968,2022-03-20 22:23:15,17.0,-53.80000000000001,-53.80000000000001,2.31,2022,3,20,22,4.72,126.0
,75,1409.38,5.38,4,159,9.5,32.0,35.5,50.5210512,-84.8103378,189,28.5,91.5,5.38,2022-03-20 22:23:16,17.0,-53.60000000000002,-53.60000000000002,2.32,2022,3,20,22,4.72,126.0
,90,1414.64,5.306,4,159,28.0,69.0,92.0,50.5211041,-84.8103643,315,23.0,80.0,5.306,2022-03-20 22:23:17,17.0,-53.39999999999998,-53.39999999999998,2.42,2022,3,20,22,4.72,126.0
,92,1420.11,5.392,4,159,34.0,69.0,97.0,50.5211515,-84.8104075,351,23.0,80.0,5.392,2022-03-20 22:23:18,17.0,-53.60000000000002,-53.60000000000002,2.29,2022,3,20,22,4.72,126.0
,94,1425.69,5.532,4,159,38.5,69.0,99.5,50.521191,-84.8104662,310,25.5,85.0,5.532,2022-03-20 22:23:19,17.0,-53.60000000000002,-53.60000000000002,1.46,2022,3,20,22,4.72,126.0
,95,1430.8,5.222,4,159,41.0,66.0,100.0,50.52124,-84.8104992,240,29.0,91.0,5.222,2022-03-20 22:23:20,17.0,-53.19999999999999,-53.19999999999999,1.71,2022,3,20,22,4.72,126.0
,94,1435.58,4.904,4,160,41.0,57.0,100.0,50.5212881,-84.810523,262,29.0,91.0,4.904,2022-03-20 22:23:21,17.0,-52.80000000000001,-52.80000000000001,2.82,2022,3,20,22,4.72,126.0
,92,1440.26,4.75,4,161,30.0,46.0,92.5,50.5213366,-84.810541,269,26.0,83.5,4.75,2022-03-20 22:23:22,17.0,-52.80000000000001,-52.80000000000001,2.59,2022,3,20,22,4.72,126.0
,91,1445.22,4.962,4,160,25.5,,87.0,50.5213884,-84.8105572,163,24.5,81.5,4.962,2022-03-20 22:23:23,17.0,-52.60000000000002,-52.60000000000002,2.44,2022,3,20,22,4.72,126.0
,91,1450.44,4.989,4,161,23.5,,80.0,50.5214434,-84.8105708,116,24.0,82.0,4.989,2022-03-20 22:23:24,17.0,-52.60000000000002,-52.60000000000002,3.31,2022,3,20,22,4.72,126.0
,91,1454.93,4.651,4,161,21.0,,73.5,50.5214898,-84.8105886,69,23.5,82.0,4.651,2022-03-20 22:23:25,17.0,-52.60000000000002,-52.60000000000002,2.98,2022,3,20,22,4.72,126.0
,90,1459.06,4.327,4,162,18.5,,66.5,50.521532,-84.8106074,21,23.0,82.5,4.327,2022-03-20 22:23:26,17.0,-52.60000000000002,-52.60000000000002,1.07,2022,3,20,22,4.72,126.0
,0,1462.75,3.707,4,162,17.5,,63.5,50.5215687,-84.810627,0,23.0,82.5,3.707,2022-03-20 22:23:27,17.0,-52.60000000000002,-52.60000000000002,0.52,2022,3,20,22,4.72,126.0
,0,1465.5,2.901,4,162,17.5,,63.5,50.5215963,-84.8106411,0,23.0,82.5,2.901,2022-03-20 22:23:28,17.0,-52.60000000000002,-52.60000000000002,0.52,2022,3,20,22,4.72,126.0
,0,1467.02,1.653,4,162,17.5,,63.5,50.5216108,-84.810653,0,23.0,82.5,1.653,2022-03-20 22:23:29,17.0,-52.39999999999998,-52.39999999999998,0.0,2022,3,20,22,4.72,126.0
,0,1467.02,0.0,4,162,17.5,,63.5,50.5216131,-84.8106589,0,23.0,82.5,0.0,2022-03-20 22:23:30,17.0,-52.39999999999998,-52.39999999999998,0.0,2022,3,20,22,4.72,126.0
,0,1467.02,0.0,4,161,17.5,,63.5,50.5216193,-84.8106626,0,23.0,82.5,0.0,2022-03-20 22:23:31,17.0,-52.19999999999999,-52.19999999999999,0.0,2022,3,20,22,4.72,126.0
,0,1467.02,0.0,4,161,17.5,,63.5,50.5216208,-84.8106612,0,23.0,82.5,0.0,2022-03-20 22:23:32,17.0,-52.19999999999999,-52.19999999999999,0.0,2022,3,20,22,4.72,126.0
,0,1467.02,0.0,4,160,17.5,,63.5,50.5216208,-84.8106612,0,23.0,82.5,0.0,2022-03-20 22:23:33,17.0,-52.19999999999999,-52.19999999999999,0.0,2022,3,20,22,4.72,126.0
,0,1467.02,0.0,3,160,17.5,,63.5,50.5216208,-84.8106612,0,23.0,82.5,0.0,2022-03-20 22:23:34,17.0,-52.19999999999999,-52.19999999999999,0.0,2022,3,20,22,4.72,126.0
,0,1467.02,1.146,2,151,23.0,,81.0,50.5216208,-84.8106612,0,12.0,43.0,1.146,2022-03-20 22:23:50,17.0,-52.0,-52.0,0.0,2022,3,20,22,4.72,126.0
,0,1468.26,2.012,2,150,28.0,51.0,97.0,50.5216173,-84.8106439,0,1.5,6.0,2.012,2022-03-20 22:23:51,17.0,-52.0,-52.0,0.0,2022,3,20,22,4.72,126.0
,33,1472.19,3.22,2,150,29.0,50.0,99.5,50.5216008,-84.8105941,674,0.0,0.0,3.22,2022-03-20 22:23:52,17.0,-52.0,-52.0,0.0,2022,3,20,22,4.72,126.0
,70,1476.86,4.433,2,150,27.0,49.0,96.5,50.5216049,-84.8105896,668,12.0,46.0,4.433,2022-03-20 22:23:53,17.0,-52.0,-52.0,0.0,2022,3,20,22,4.72,126.0
,95,1485.22,6.766,2,149,25.0,47.0,93.0,50.5216874,-84.8106373,604,25.5,99.0,6.766,2022-03-20 22:23:54,17.0,-51.80000000000001,-51.80000000000001,0.0,2022,3,20,22,4.72,126.0
,104,1492.75,7.288,2,150,25.5,44.0,93.0,50.5217624,-84.8106783,561,25.5,99.0,7.288,2022-03-20 22:23:55,17.0,-51.60000000000002,-51.60000000000002,1.34,2022,3,20,22,4.72,126.0
,108,1500.78,7.557,2,149,33.0,44.0,93.5,50.5218436,-84.8107172,497,27.0,98.0,7.557,2022-03-20 22:23:56,17.0,-51.60000000000002,-51.60000000000002,1.97,2022,3,20,22,4.72,126.0
,98,1508.83,7.824,2,148,32.5,52.0,98.0,50.5219257,-84.8107537,501,26.5,91.5,7.824,2022-03-20 22:23:57,17.0,-51.60000000000002,-51.60000000000002,1.12,2022,3,20,22,4.72,126.0
,90,1516.77,7.722,2,148,30.5,51.0,97.0,50.522006,-84.8107924,259,26.5,90.0,7.722,2022-03-20 22:23:58,17.0,-51.19999999999999,-51.19999999999999,1.4,2022,3,20,22,4.72,126.0
,90,1524.93,7.631,3,149,27.0,37.0,88.5,50.5220888,-84.8108313,200,28.0,93.5,7.631,2022-03-20 22:23:59,17.0,-51.19999999999999,-51.19999999999999,1.81,2022,3,20,22,4.72,126.0
,90,1532.6,7.571,3,150,23.0,23.0,80.0,50.5221666,-84.8108677,142,29.5,97.5,7.571,2022-03-20 22:24:00,17.0,-51.19999999999999,-51.19999999999999,1.5,2022,3,20,22,4.72,126.0
,61,1540.67,7.745,3,151,27.5,21.0,88.0,50.5222494,-84.8109023,248,24.5,83.0,7.745,2022-03-20 22:24:01,17.0,-51.19999999999999,-51.19999999999999,1.12,2022,3,20,22,4.72,126.0
,78,1549.62,8.264,3,151,30.0,21.0,95.0,50.5223405,-84.810943,403,23.5,80.0,8.264,2022-03-20 22:24:02,17.0,-51.39999999999998,-51.39999999999998,0.94,2022,3,20,22,4.72,126.0
,95,1558.83,8.528,3,151,30.5,24.0,97.5,50.5224321,-84.8109935,496,24.0,81.5,8.528,2022-03-20 22:24:03,17.0,-51.60000000000002,-51.60000000000002,0.42,2022,3,20,22,4.72,126.0
,97,1567.8,8.526,4,153,31.0,49.0,98.5,50.5225217,-84.8110413,347,28.5,98.5,8.526,2022-03-20 22:24:04,17.0,-52.0,-52.0,-0.71,2022,3,20,22,4.72,126.0
,78,1577.78,9.321,4,154,35.5,30.0,94.5,50.5226225,-84.8110903,262,28.5,98.0,9.321,2022-03-20 22:24:05,17.0,-52.19999999999999,-52.19999999999999,-1.63,2022,3,20,22,4.72,126.0
,88,1589.06,10.902,4,154,32.5,58.0,96.0,50.5227378,-84.8111402,206,26.5,93.5,10.902,2022-03-20 22:24:06,17.0,-52.60000000000002,-52.60000000000002,-2.29,2022,3,20,22,4.72,126.0
,92,1600.22,10.698,4,154,29.0,61.0,87.5,50.5228512,-84.8111924,182,25.0,88.0,10.698,2022-03-20 22:24:07,17.0,-53.0,-53.0,-3.11,2022,3,20,22,4.72,126.0
,96,1611.73,9.845,4,154,25.0,58.0,77.5,50.5229669,-84.8112512,164,24.0,82.0,9.845,2022-03-20 22:24:08,17.0,-53.19999999999999,-53.19999999999999,-3.47,2022,3,20,22,4.72,126.0
,99,1622.33,9.683,4,154,21.5,55.0,67.5,50.5230739,-84.8113035,147,23.0,76.0,9.683,2022-03-20 22:24:09,17.0,-53.60000000000002,-53.60000000000002,-3.31,2022,3,20,22,4.72,126.0
,103,1632.06,9.336,4,154,17.5,52.0,57.5,50.5231705,-84.8113568,129,22.0,70.0,9.336,2022-03-20 22:24:10,17.0,-53.60000000000002,-53.60000000000002,-3.1,2022,3,20,22,4.72,126.0
,100,1641.79,9.35,4,153,16.0,51.0,53.5,50.5232646,-84.8114183,112,21.5,67.5,9.35,2022-03-20 22:24:11,17.0,-53.60000000000002,-53.60000000000002,-2.61,2022,3,20,22,4.72,126.0
,94,1651.93,9.313,4,152,16.0,51.0,53.5,50.5233634,-84.8114798,146,21.5,67.5,9.313,2022-03-20 22:24:12,17.0,-53.80000000000001,-53.80000000000001,-1.78,2022,3,20,22,4.72,126.0
,85,1661.63,9.297,4,152,16.0,51.0,53.5,50.5234603,-84.8115315,299,21.5,67.5,9.297,2022-03-20 22:24:13,16.0,-53.60000000000002,-53.60000000000002,-1.3,2022,3,20,22,4.72,126.0
,79,1671.7,9.448,5,152,16.0,51.0,53.5,50.5235639,-84.8115721,417,21.5,67.5,9.448,2022-03-20 22:24:14,16.0,-53.60000000000002,-53.60000000000002,-0.68,2022,3,20,22,4.72,126.0
,94,1681.65,9.494,5,150,16.0,52.0,53.5,50.5236687,-84.8116003,391,21.5,67.5,9.494,2022-03-20 22:24:15,16.0,-53.80000000000001,-53.80000000000001,-0.05,2022,3,20,22,4.72,126.0
,101,1692.23,9.599,5,150,19.5,52.0,66.0,50.5237801,-84.811631,370,23.5,75.0,9.599,2022-03-20 22:24:16,16.0,-54.0,-54.0,0.0,2022,3,20,22,4.72,126.0
,101,1703.18,9.675,5,150,25.5,52.0,87.0,50.5238949,-84.8116651,353,27.0,87.0,9.675,2022-03-20 22:24:17,16.0,-54.0,-54.0,-0.39,2022,3,20,22,4.72,126.0
,100,1714.02,9.873,5,148,28.0,52.0,95.0,50.5240084,-84.8117004,317,28.5,92.0,9.873,2022-03-20 22:24:18,16.0,-54.0,-54.0,-0.42,2022,3,20,22,4.72,126.0
,97,1724.79,10.138,5,146,28.0,51.0,95.0,50.52412,-84.8117415,269,28.5,92.0,10.138,2022-03-20 22:24:19,16.0,-54.19999999999999,-54.19999999999999,-0.35,2022,3,20,22,4.72,126.0
,99,1735.87,10.306,5,144,28.0,51.0,95.0,50.5242341,-84.8117865,238,28.5,92.0,10.306,2022-03-20 22:24:20,16.0,-54.60000000000002,-54.60000000000002,-1.2,2022,3,20,22,4.72,126.0
,99,1746.26,10.229,5,144,27.5,50.0,91.5,50.5243409,-84.81183,258,28.0,89.0,10.229,2022-03-20 22:24:21,16.0,-55.0,-55.0,-1.97,2022,3,20,22,4.72,126.0
,100,1756.57,10.215,5,144,27.0,49.0,87.5,50.5244456,-84.8118785,286,27.5,85.5,10.215,2022-03-20 22:24:22,16.0,-55.0,-55.0,-2.02,2022,3,20,22,4.72,126.0
,100,1766.61,10.132,5,144,26.0,47.0,83.5,50.5245472,-84.8119277,313,26.5,82.0,10.132,2022-03-20 22:24:23,16.0,-55.19999999999999,-55.19999999999999,-2.02,2022,3,20,22,4.72,126.0
,101,1778.42,10.193,5,143,26.0,47.0,83.0,50.5246646,-84.8119913,300,26.5,81.5,10.193,2022-03-20 22:24:24,16.0,-55.19999999999999,-55.19999999999999,-2.16,2022,3,20,22,4.72,126.0
,102,1794.64,10.918,5,144,26.0,47.0,83.0,50.5248232,-84.8120882,313,26.5,81.5,10.918,2022-03-20 22:24:25,16.0,-55.19999999999999,-55.19999999999999,-1.64,2022,3,20,22,4.72,126.0
,103,1810.2,11.427,5,143,26.0,50.0,83.0,50.5249807,-84.8121633,408,26.5,81.5,11.427,2022-03-20 22:24:26,16.0,-55.39999999999998,-55.39999999999998,-0.62,2022,3,20,22,4.72,126.0
,104,1821.89,11.348,5,142,25.5,51.0,84.0,50.5251002,-84.8122149,363,26.5,88.0,11.348,2022-03-20 22:24:27,16.0,-55.60000000000002,-55.60000000000002,-0.34,2022,3,20,22,4.72,126.0
,77,1832.96,10.983,5,141,24.5,45.0,85.5,50.5252126,-84.8122675,195,23.0,98.5,10.983,2022-03-20 22:24:28,16.0,-56.0,-56.0,-0.82,2022,3,20,22,4.72,126.0
,105,1844.37,10.632,5,141,22.5,45.0,82.5,50.5253255,-84.8123301,204,0.0,100.0,10.632,2022-03-20 22:24:29,16.0,-56.19999999999999,-56.19999999999999,-1.25,2022,3,20,22,4.72,126.0
,105,1855.13,10.57,5,140,22.5,49.0,77.0,50.525427,-84.8124037,225,23.5,81.0,10.57,2022-03-20 22:24:30,16.0,-56.39999999999998,-56.39999999999998,-1.57,2022,3,20,22,4.72,126.0
39.0,104,1865.67,10.409,5,139,24.0,56.0,83.0,50.5255321,-84.8124606,267,26.5,77.5,10.409,2022-03-20 22:24:31,16.0,-56.19999999999999,-56.19999999999999,-1.67,2022,3,20,22,4.72,126.0
,103,1876.38,10.437,5,140,24.5,55.0,87.5,50.525639,-84.8125177,245,26.0,77.0,10.437,2022-03-20 22:24:32,16.0,-56.39999999999998,-56.39999999999998,-1.55,2022,3,20,22,4.72,126.0
,103,1887.32,10.448,5,139,24.5,52.0,87.5,50.5257473,-84.8125791,242,26.0,77.0,10.448,2022-03-20 22:24:33,16.0,-56.60000000000002,-56.60000000000002,-1.4,2022,3,20,22,4.72,126.0
,102,1897.95,10.401,5,139,24.5,53.0,87.5,50.5258517,-84.8126411,259,26.0,77.0,10.401,2022-03-20 22:24:34,16.0,-56.39999999999998,-56.39999999999998,-1.04,2022,3,20,22,4.72,126.0
,99,1907.89,10.168,5,139,33.0,53.0,98.5,50.5259515,-84.8126921,294,27.5,79.0,10.168,2022-03-20 22:24:35,16.0,-56.60000000000002,-56.60000000000002,-0.73,2022,3,20,22,4.72,126.0
,98,1918.21,9.964,5,138,30.0,53.0,95.5,50.5260557,-84.8127437,293,29.0,85.0,9.964,2022-03-20 22:24:36,16.0,-56.60000000000002,-56.60000000000002,-0.77,2022,3,20,22,4.72,126.0
,97,1929.94,9.839,5,138,28.5,54.0,93.5,50.5261737,-84.8128029,263,29.5,87.5,9.839,2022-03-20 22:24:37,16.0,-56.60000000000002,-56.60000000000002,-0.76,2022,3,20,22,4.72,126.0
