cadence,calories,power,timestamp,battery_soc,heart_rate,left_right_balance,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
63,203,274,2022-11-19 21:14:11,,130.0,51.0,4.0,22.5,87.5,20.5,85.5,6556.48,6.57,1.0,50.5389759,-84.8446401,6.57,3.3999999999999773,17.0,24.0,3.3999999999999773,0.0,2022,11,19,21,4.75,139.0
68,203,293,2022-11-19 21:14:12,,129.0,53.0,4.0,25.5,88.0,18.0,84.5,6563.53,7.064,2.0,50.538902,-84.8446219,7.064,3.3999999999999773,17.0,24.0,3.3999999999999773,0.0,2022,11,19,21,4.75,139.0
77,204,352,2022-11-19 21:14:13,,129.0,53.0,4.0,33.0,94.0,18.5,84.0,6570.9,7.536,2.0,50.5388237,-84.8446057,7.536,3.1999999999999886,17.0,24.0,3.1999999999999886,0.0,2022,11,19,21,4.75,139.0
80,204,413,2022-11-19 21:14:14,,129.0,48.0,4.0,41.0,99.5,18.5,84.0,6578.61,7.682,2.0,50.5387408,-84.8445966,7.682,3.0,17.0,24.0,3.0,0.0,2022,11,19,21,4.75,139.0
87,204,440,2022-11-19 21:14:15,,127.0,50.0,4.0,38.5,100.0,27.0,94.5,6586.54,8.08,2.0,50.5386554,-84.8445857,8.08,2.8000000000000114,17.0,24.0,2.8000000000000114,0.0,2022,11,19,21,4.75,139.0
88,205,430,2022-11-19 21:14:16,,128.0,51.0,4.0,38.5,100.0,32.0,99.0,6594.77,8.107,2.0,50.5385682,-84.8445694,8.107,2.6000000000000227,17.0,24.0,2.6000000000000227,0.0,2022,11,19,21,4.75,139.0
89,205,391,2022-11-19 21:14:17,,128.0,49.0,4.0,40.0,100.0,34.0,99.5,6603.25,8.322,2.0,50.5384765,-84.8445603,8.322,2.3999999999999773,17.0,24.0,2.3999999999999773,0.0,2022,11,19,21,4.75,139.0
92,206,396,2022-11-19 21:14:18,,127.0,46.0,4.0,40.0,100.0,35.5,99.5,6611.9,8.508,2.0,50.5383839,-84.8445491,8.508,2.1999999999999886,17.0,24.0,2.1999999999999886,0.0,2022,11,19,21,4.75,139.0
95,206,394,2022-11-19 21:14:19,,131.0,47.0,4.0,32.0,98.5,32.0,96.5,6620.54,8.553,2.0,50.5382905,-84.844533,8.553,2.1999999999999886,17.0,24.0,2.1999999999999886,-1.69,2022,11,19,21,4.75,139.0
96,206,407,2022-11-19 21:14:20,,132.0,47.0,4.0,34.5,99.5,35.0,98.5,6629.39,8.711,2.0,50.5381982,-84.8445239,8.711,2.0,17.0,25.0,2.0,-1.9,2022,11,19,21,4.75,139.0
97,207,404,2022-11-19 21:14:21,,137.0,51.0,4.0,35.5,99.5,34.5,99.5,6638.4,8.929,2.0,50.5381031,-84.8445129,8.929,1.8000000000000114,17.0,25.0,1.8000000000000114,-1.93,2022,11,19,21,4.75,139.0
97,207,373,2022-11-19 21:14:22,,137.0,53.0,4.0,36.5,99.0,31.0,98.5,6647.31,8.697,2.0,50.5380072,-84.8444967,8.697,2.0,17.0,25.0,2.0,-1.81,2022,11,19,21,4.75,139.0
97,208,369,2022-11-19 21:14:23,,135.0,49.0,4.0,39.0,99.5,29.0,93.0,6656.67,8.991,2.0,50.5379051,-84.8444874,8.991,1.8000000000000114,17.0,25.0,1.8000000000000114,-1.59,2022,11,19,21,4.75,139.0
98,208,363,2022-11-19 21:14:24,,134.0,46.0,4.0,34.0,94.0,29.5,94.0,6666.1,9.144,2.0,50.537805,-84.8444783,9.144,2.0,17.0,25.0,2.0,-1.21,2022,11,19,21,4.75,139.0
99,208,352,2022-11-19 21:14:25,,135.0,50.0,4.0,28.5,88.5,30.5,95.5,6675.43,9.117,2.0,50.5377048,-84.8444692,9.117,2.0,17.0,25.0,2.0,-0.15,2022,11,19,21,4.75,139.0
100,209,364,2022-11-19 21:14:26,,133.0,50.0,4.0,27.0,89.0,29.0,93.5,6684.86,9.096,2.0,50.5376044,-84.844458,9.096,2.0,17.0,25.0,2.0,0.0,2022,11,19,21,4.75,139.0
100,209,355,2022-11-19 21:14:27,,132.0,50.0,4.0,29.5,95.0,26.0,88.5,6693.93,9.127,2.0,50.5375051,-84.8444419,9.127,2.0,17.0,25.0,2.0,0.0,2022,11,19,21,4.75,139.0
100,209,346,2022-11-19 21:14:28,,132.0,51.0,4.0,23.5,82.5,28.0,90.5,6703.02,9.247,2.0,50.5374082,-84.8444313,9.247,2.0,17.0,25.0,2.0,0.0,2022,11,19,21,4.75,139.0
101,210,346,2022-11-19 21:14:29,,133.0,47.0,4.0,22.5,79.0,28.0,90.5,6712.57,9.266,2.0,50.5373086,-84.8444146,9.266,2.0,17.0,25.0,2.0,0.0,2022,11,19,21,4.75,139.0
102,210,372,2022-11-19 21:14:30,,133.0,48.0,4.0,22.5,79.5,28.5,91.0,6722.13,9.378,2.0,50.5372041,-84.8444034,9.378,2.0,17.0,25.0,2.0,0.0,2022,11,19,21,4.75,139.0
102,210,320,2022-11-19 21:14:31,,132.0,51.0,4.0,23.5,83.0,27.0,88.0,6731.55,9.338,2.0,50.5371043,-84.8443873,9.338,2.0,17.0,25.0,2.0,0.0,2022,11,19,21,4.75,139.0
102,211,304,2022-11-19 21:14:32,,133.0,52.0,4.0,26.0,89.0,23.5,82.0,6740.75,9.144,2.0,50.5370058,-84.8443763,9.144,2.0,17.0,25.0,2.0,0.0,2022,11,19,21,4.75,139.0
101,211,316,2022-11-19 21:14:33,,133.0,51.0,4.0,27.5,90.5,23.5,82.5,6749.96,9.219,2.0,50.5369092,-84.84436,9.219,2.0,17.0,25.0,2.0,0.0,2022,11,19,21,4.75,139.0
102,211,363,2022-11-19 21:14:34,,132.0,50.0,4.0,29.5,92.0,23.0,83.5,6759.5,9.397,2.0,50.5368081,-84.8443488,9.397,2.0,17.0,25.0,2.0,0.0,2022,11,19,21,4.75,139.0
103,212,410,2022-11-19 21:14:35,,131.0,53.0,4.0,30.5,94.0,26.5,89.5,6768.87,9.466,2.0,50.5367073,-84.8443307,9.466,2.3999999999999773,17.0,25.0,2.3999999999999773,0.0,2022,11,19,21,4.75,139.0
104,212,378,2022-11-19 21:14:36,,130.0,46.0,4.0,27.5,85.5,29.5,93.5,6778.59,9.658,2.0,50.5366023,-84.8443144,9.658,2.8000000000000114,17.0,25.0,2.8000000000000114,0.0,2022,11,19,21,4.75,139.0
105,212,301,2022-11-19 21:14:37,,129.0,44.0,4.0,21.0,67.5,29.5,90.5,6788.06,9.335,2.0,50.5365001,-84.8443034,9.335,2.8000000000000114,17.0,25.0,2.8000000000000114,0.0,2022,11,19,21,4.75,139.0
87,212,266,2022-11-19 21:14:38,,129.0,53.0,4.0,23.5,68.5,29.5,87.5,6796.67,7.908,2.0,50.5364078,-84.8442872,7.908,2.6000000000000227,17.0,25.0,2.6000000000000227,0.0,2022,11,19,21,4.75,139.0
69,213,235,2022-11-19 21:14:39,,127.0,53.0,4.0,24.5,74.0,31.0,89.5,6804.31,6.955,2.0,50.5363262,-84.84428,6.955,2.6000000000000227,17.0,25.0,2.6000000000000227,0.0,2022,11,19,21,4.75,139.0
50,213,204,2022-11-19 21:14:40,,126.0,53.0,4.0,25.5,79.5,32.5,91.5,6811.62,6.743,2.0,50.536249,-84.844278,6.743,2.3999999999999773,17.0,25.0,2.3999999999999773,0.0,2022,11,19,21,4.75,139.0
32,213,172,2022-11-19 21:14:41,,126.0,53.0,4.0,26.5,85.5,34.0,94.0,6818.72,7.024,2.0,50.5361717,-84.844269,7.024,2.3999999999999773,17.0,25.0,2.3999999999999773,0.0,2022,11,19,21,4.75,139.0
87,213,214,2022-11-19 21:14:42,,126.0,52.0,4.0,27.5,91.5,36.0,96.0,6826.04,7.637,2.0,50.5360941,-84.844258,7.637,2.3999999999999773,17.0,25.0,2.3999999999999773,0.0,2022,11,19,21,4.75,139.0
93,214,430,2022-11-19 21:14:43,,126.0,49.0,4.0,28.5,97.0,37.5,98.5,6834.13,8.246,2.0,50.5360091,-84.8442396,8.246,2.3999999999999773,17.0,25.0,2.3999999999999773,0.0,2022,11,19,21,4.75,139.0
99,215,598,2022-11-19 21:14:44,,125.0,49.0,4.0,31.0,99.5,34.0,99.5,6842.67,8.71,2.0,50.5359174,-84.8442191,8.71,2.1999999999999886,17.0,25.0,2.1999999999999886,0.0,2022,11,19,21,4.75,139.0
104,215,568,2022-11-19 21:14:45,,125.0,52.0,4.0,29.5,94.5,30.5,98.0,6851.35,8.833,2.0,50.535826,-84.8441941,8.833,2.1999999999999886,17.0,25.0,2.1999999999999886,0.0,2022,11,19,21,4.75,139.0
100,215,451,2022-11-19 21:14:46,,123.0,52.0,4.0,24.5,84.0,28.5,94.0,6860.36,8.996,2.0,50.5357307,-84.8441759,8.996,2.1999999999999886,17.0,25.0,2.1999999999999886,0.0,2022,11,19,21,4.75,139.0
101,216,367,2022-11-19 21:14:47,,122.0,49.0,4.0,26.0,84.5,22.0,89.5,6869.47,9.223,2.0,50.535635,-84.8441579,9.223,2.1999999999999886,17.0,25.0,2.1999999999999886,0.0,2022,11,19,21,4.75,139.0
102,216,353,2022-11-19 21:14:48,,122.0,54.0,4.0,27.0,86.0,25.0,89.5,6878.85,9.267,2.0,50.5355347,-84.8441416,9.267,2.1999999999999886,17.0,25.0,2.1999999999999886,0.0,2022,11,19,21,4.75,139.0
102,217,361,2022-11-19 21:14:49,,122.0,53.0,4.0,27.5,88.0,28.5,90.0,6888.41,9.407,2.0,50.5354338,-84.8441284,9.407,2.1999999999999886,17.0,25.0,2.1999999999999886,0.0,2022,11,19,21,4.75,139.0
104,217,357,2022-11-19 21:14:50,,122.0,52.0,4.0,29.0,89.5,30.5,90.0,6897.89,9.601,2.0,50.5353323,-84.844103,9.601,2.1999999999999886,17.0,25.0,2.1999999999999886,0.0,2022,11,19,21,4.75,139.0
105,217,349,2022-11-19 21:14:51,,123.0,50.0,4.0,29.5,89.0,30.5,90.5,6907.58,9.605,2.0,50.5352289,-84.8440828,9.605,2.0,17.0,25.0,2.0,0.0,2022,11,19,21,4.75,139.0
101,218,346,2022-11-19 21:14:52,,123.0,48.0,4.0,25.5,77.5,31.5,94.5,6917.3,9.714,2.0,50.5351277,-84.8440555,9.714,2.1999999999999886,17.0,25.0,2.1999999999999886,0.0,2022,11,19,21,4.75,139.0
99,218,361,2022-11-19 21:14:53,,124.0,47.0,4.0,26.5,86.0,27.5,95.0,6927.32,10.06,2.0,50.5350224,-84.8440263,10.06,2.3999999999999773,17.0,25.0,2.3999999999999773,0.0,2022,11,19,21,4.75,139.0
100,218,390,2022-11-19 21:14:54,,122.0,48.0,4.0,29.5,91.0,29.0,95.5,6937.63,10.083,3.0,50.5349131,-84.8439899,10.083,2.3999999999999773,17.0,25.0,2.3999999999999773,0.0,2022,11,19,21,4.75,139.0
101,219,370,2022-11-19 21:14:55,,123.0,49.0,4.0,30.0,90.0,31.5,96.5,6948.2,10.135,3.0,50.534803,-84.8439496,10.135,2.6000000000000227,17.0,25.0,2.6000000000000227,0.0,2022,11,19,21,4.75,139.0
102,219,360,2022-11-19 21:14:56,,123.0,50.0,4.0,27.0,85.5,32.0,96.5,6959.17,10.246,3.0,50.5346919,-84.8438953,10.246,2.6000000000000227,17.0,25.0,2.6000000000000227,0.0,2022,11,19,21,4.75,139.0
103,219,358,2022-11-19 21:14:57,,122.0,51.0,4.0,26.5,87.0,29.5,92.0,6969.5,10.165,3.0,50.5345879,-84.8438425,10.165,2.3999999999999773,17.0,25.0,2.3999999999999773,0.0,2022,11,19,21,4.75,139.0
103,220,347,2022-11-19 21:14:58,,121.0,50.0,4.0,25.5,84.5,29.0,91.0,6979.55,10.175,3.0,50.5344884,-84.8437988,10.175,2.3999999999999773,17.0,25.0,2.3999999999999773,0.0,2022,11,19,21,4.75,139.0
103,220,337,2022-11-19 21:14:59,,121.0,50.0,4.0,24.5,82.0,28.0,90.0,6988.64,10.183,3.0,50.5343935,-84.8437607,10.183,2.6000000000000227,17.0,25.0,2.6000000000000227,0.0,2022,11,19,21,4.75,139.0
103,220,330,2022-11-19 21:15:00,,122.0,49.0,4.0,22.5,78.5,27.5,88.5,6998.36,10.142,3.0,50.5342946,-84.8437146,10.142,2.6000000000000227,17.0,25.0,2.6000000000000227,0.0,2022,11,19,21,4.75,139.0
102,221,306,2022-11-19 21:15:01,,120.0,48.0,4.0,18.0,72.5,27.0,83.5,7008.37,10.07,3.0,50.5341924,-84.8436653,10.07,2.6000000000000227,17.0,25.0,2.6000000000000227,0.0,2022,11,19,21,4.75,139.0
102,221,300,2022-11-19 21:15:02,,122.0,49.0,4.0,31.0,88.0,27.5,86.0,7018.13,10.062,3.0,50.534098,-84.8436042,10.062,2.6000000000000227,17.0,25.0,2.6000000000000227,0.0,2022,11,19,21,4.75,139.0
103,221,320,2022-11-19 21:15:03,,121.0,51.0,4.0,31.0,89.5,25.5,83.5,7027.99,10.082,3.0,50.5340006,-84.8435511,10.082,2.6000000000000227,17.0,25.0,2.6000000000000227,0.0,2022,11,19,21,4.75,139.0
104,222,338,2022-11-19 21:15:04,,119.0,49.0,4.0,28.5,87.5,26.0,84.0,7037.81,10.139,3.0,50.5339009,-84.8435013,10.139,2.6000000000000227,17.0,25.0,2.6000000000000227,0.0,2022,11,19,21,4.75,139.0
104,222,352,2022-11-19 21:15:05,,121.0,49.0,4.0,30.0,89.5,29.0,88.0,7048.08,10.249,3.0,50.5338035,-84.8434337,10.249,2.6000000000000227,17.0,25.0,2.6000000000000227,0.0,2022,11,19,21,4.75,139.0
105,222,373,2022-11-19 21:15:06,,121.0,52.0,4.0,31.5,92.5,28.0,85.0,7059.18,10.297,3.0,50.5336997,-84.8433524,10.297,2.8000000000000114,17.0,25.0,2.8000000000000114,0.0,2022,11,19,21,4.75,139.0
105,223,382,2022-11-19 21:15:07,,120.0,51.0,4.0,33.0,95.5,26.5,82.5,7070.44,10.389,4.0,50.5335959,-84.8432685,10.389,3.0,17.0,25.0,3.0,0.0,2022,11,19,21,4.75,139.0
105,223,386,2022-11-19 21:15:08,,120.0,48.0,4.0,31.0,93.5,27.5,85.0,7081.8,10.295,3.0,50.5334946,-84.8431806,10.295,3.1999999999999886,17.0,25.0,3.1999999999999886,0.0,2022,11,19,21,4.75,139.0
104,224,387,2022-11-19 21:15:09,,122.0,46.0,4.0,29.5,92.0,28.0,88.0,7092.19,10.218,3.0,50.5334004,-84.8431046,10.218,3.3999999999999773,17.0,25.0,3.3999999999999773,0.0,2022,11,19,21,4.75,139.0
104,224,390,2022-11-19 21:15:10,,121.0,46.0,4.0,29.5,91.5,27.0,89.0,7101.78,10.249,3.0,50.5333211,-84.8430137,10.249,3.6000000000000227,17.0,25.0,3.6000000000000227,0.0,2022,11,19,21,4.75,139.0
104,224,392,2022-11-19 21:15:11,,120.0,46.0,4.0,28.0,87.0,30.0,89.0,7112.85,10.25,3.0,50.5332284,-84.8429115,10.25,3.8000000000000114,17.0,25.0,3.8000000000000114,0.0,2022,11,19,21,4.75,139.0
103,225,379,2022-11-19 21:15:12,,119.0,48.0,4.0,29.5,84.5,31.0,90.0,7122.56,10.197,3.0,50.5331531,-84.8428157,10.197,4.0,17.0,25.0,4.0,0.0,2022,11,19,21,4.75,139.0
102,225,366,2022-11-19 21:15:13,,118.0,49.0,4.0,28.5,82.5,31.5,91.5,7132.28,10.034,3.0,50.5330705,-84.84273,10.034,4.0,17.0,25.0,4.0,0.0,2022,11,19,21,4.75,139.0
101,225,346,2022-11-19 21:15:14,,118.0,50.0,4.0,28.0,85.0,30.0,90.0,7141.58,9.815,3.0,50.5330004,-84.8426327,9.815,4.0,17.0,25.0,4.0,0.0,2022,11,19,21,4.75,139.0
101,226,345,2022-11-19 21:15:15,,119.0,50.0,4.0,29.0,90.0,27.5,86.0,7150.75,9.996,3.0,50.5329276,-84.8425468,9.996,4.199999999999989,17.0,25.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
102,226,340,2022-11-19 21:15:16,,123.0,51.0,4.0,29.0,85.5,28.5,85.5,7160.64,10.33,3.0,50.5328537,-84.8424466,10.33,4.199999999999989,17.0,25.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
103,226,373,2022-11-19 21:15:17,,126.0,52.0,4.0,32.0,92.5,26.0,84.5,7170.54,10.266,3.0,50.5327785,-84.8423446,10.266,4.199999999999989,17.0,25.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
104,227,356,2022-11-19 21:15:18,,127.0,50.0,4.0,29.5,86.5,28.0,86.5,7180.01,10.049,4.0,50.5327096,-84.8422359,10.049,4.199999999999989,17.0,25.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
105,227,283,2022-11-19 21:15:19,,128.0,49.0,4.0,25.0,76.5,29.5,86.5,7190.06,10.178,4.0,50.5326367,-84.8421266,10.178,4.199999999999989,17.0,25.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
104,227,271,2022-11-19 21:15:20,,129.0,50.0,4.0,21.5,71.0,24.0,78.0,7200.34,10.28,4.0,50.5325666,-84.8420151,10.28,4.199999999999989,17.0,25.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
104,228,264,2022-11-19 21:15:21,,133.0,52.0,4.0,23.0,77.5,23.0,76.0,7210.37,10.098,4.0,50.5325053,-84.8418981,10.098,4.199999999999989,17.0,25.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
104,228,248,2022-11-19 21:15:22,,134.0,51.0,4.0,22.5,77.0,23.5,80.0,7221.02,10.069,4.0,50.5324304,-84.8417794,10.069,4.199999999999989,17.0,25.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
104,228,232,2022-11-19 21:15:23,,134.0,50.0,4.0,22.5,76.0,23.0,80.0,7231.73,10.188,4.0,50.5323498,-84.8416665,10.188,4.199999999999989,17.0,25.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
103,228,224,2022-11-19 21:15:24,,134.0,53.0,4.0,24.0,78.5,20.5,73.5,7242.37,10.069,4.0,50.5322684,-84.8415628,10.069,4.0,17.0,25.0,4.0,0.0,2022,11,19,21,4.75,139.0
103,229,227,2022-11-19 21:15:25,,134.0,58.0,4.0,25.5,81.0,18.0,67.0,7252.59,10.16,3.0,50.5321955,-84.8414549,10.16,4.199999999999989,17.0,25.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
103,229,294,2022-11-19 21:15:26,,134.0,55.0,4.0,28.0,89.0,23.0,80.0,7263.14,10.245,3.0,50.5321152,-84.8413472,10.245,4.199999999999989,17.0,25.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
103,229,344,2022-11-19 21:15:27,,133.0,48.0,4.0,28.0,87.5,25.5,86.0,7274.03,10.206,3.0,50.5320226,-84.8412473,10.206,4.0,17.0,25.0,4.0,0.0,2022,11,19,21,4.75,139.0
103,230,388,2022-11-19 21:15:28,,133.0,49.0,4.0,27.5,88.0,26.0,88.0,7284.6,10.295,4.0,50.5319346,-84.8411543,10.295,4.0,17.0,25.0,4.0,0.0,2022,11,19,21,4.75,139.0
104,230,390,2022-11-19 21:15:29,,133.0,51.0,4.0,28.0,93.0,25.5,87.0,7294.6,10.229,4.0,50.5318575,-84.8410546,10.229,4.0,17.0,25.0,4.0,0.0,2022,11,19,21,4.75,139.0
104,230,389,2022-11-19 21:15:30,,132.0,51.0,4.0,31.5,93.5,24.5,81.0,7304.33,10.25,4.0,50.5317832,-84.8409508,10.25,4.0,17.0,25.0,4.0,0.0,2022,11,19,21,4.75,139.0
104,231,381,2022-11-19 21:15:31,,133.0,49.0,4.0,26.5,82.5,28.0,90.0,7314.62,10.237,4.0,50.53172,-84.8408294,10.237,3.8000000000000114,17.0,25.0,3.8000000000000114,0.0,2022,11,19,21,4.75,139.0
103,231,344,2022-11-19 21:15:32,,133.0,51.0,4.0,24.0,80.0,27.0,89.5,7325.08,10.187,4.0,50.5316588,-84.840702,10.187,4.0,17.0,25.0,4.0,0.0,2022,11,19,21,4.75,139.0
103,231,352,2022-11-19 21:15:33,,132.0,52.0,4.0,27.0,87.5,25.0,85.0,7335.5,10.112,4.0,50.5315928,-84.8405791,10.112,4.0,17.0,25.0,4.0,0.0,2022,11,19,21,4.75,139.0
104,232,412,2022-11-19 21:15:34,,132.0,51.0,4.0,32.5,95.5,24.5,82.0,7345.33,10.178,4.0,50.5315309,-84.8404662,10.178,4.0,17.0,25.0,4.0,0.0,2022,11,19,21,4.75,139.0
104,232,402,2022-11-19 21:15:35,,132.0,46.0,4.0,27.0,84.5,30.5,92.5,7356.05,10.176,4.0,50.5314593,-84.8403412,10.176,4.0,17.0,25.0,4.0,0.0,2022,11,19,21,4.75,139.0
104,233,356,2022-11-19 21:15:36,,133.0,42.0,4.0,26.0,85.5,29.5,93.5,7366.61,10.155,4.0,50.5313902,-84.8402234,10.155,4.199999999999989,17.0,25.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
102,233,296,2022-11-19 21:15:37,,134.0,44.0,4.0,22.5,77.5,25.5,84.5,7376.54,10.098,3.0,50.5313229,-84.8401121,10.098,4.0,17.0,25.0,4.0,0.0,2022,11,19,21,4.75,139.0
65,233,212,2022-11-19 21:15:38,,134.0,34.0,4.0,15.0,75.5,22.0,74.5,7386.79,9.8,3.0,50.531259,-84.8399934,9.8,3.8000000000000114,17.0,25.0,3.8000000000000114,0.0,2022,11,19,21,4.75,139.0
72,233,150,2022-11-19 21:15:39,,134.0,26.0,4.0,0.0,100.0,20.0,70.5,7396.61,9.548,3.0,50.5311956,-84.8398797,9.548,3.3999999999999773,17.0,25.0,3.3999999999999773,0.0,2022,11,19,21,4.75,139.0
96,233,176,2022-11-19 21:15:40,,135.0,36.0,4.0,22.5,92.5,33.0,77.5,7405.83,9.457,3.0,50.5311316,-84.8397787,9.457,3.1999999999999886,17.0,25.0,3.1999999999999886,0.0,2022,11,19,21,4.75,139.0
95,234,253,2022-11-19 21:15:41,,135.0,46.0,4.0,28.5,90.0,28.5,81.0,7415.28,9.239,3.0,50.5310627,-84.8396725,9.239,3.0,17.0,25.0,3.0,0.0,2022,11,19,21,4.75,139.0
92,234,228,2022-11-19 21:15:42,,135.0,46.0,4.0,24.0,79.5,23.5,81.5,7424.38,9.25,3.0,50.5309943,-84.8395826,9.25,3.0,17.0,25.0,3.0,0.0,2022,11,19,21,4.75,139.0
80,234,173,2022-11-19 21:15:43,,135.0,67.0,4.0,15.0,57.5,21.0,74.0,7433.63,9.093,2.0,50.5309215,-84.8394903,9.093,3.0,17.0,25.0,3.0,0.0,2022,11,19,21,4.75,139.0
86,234,128,2022-11-19 21:15:44,,135.0,91.0,4.0,7.5,32.5,12.0,52.5,7442.43,8.792,2.0,50.5308517,-84.8394038,8.792,3.0,17.0,25.0,3.0,0.0,2022,11,19,21,4.75,139.0
88,234,161,2022-11-19 21:15:45,,135.0,56.0,4.0,21.0,75.5,17.5,62.0,7451.18,8.714,2.0,50.5307738,-84.8393325,8.714,3.0,17.0,25.0,3.0,0.0,2022,11,19,21,4.75,139.0
88,234,228,2022-11-19 21:15:46,,136.0,53.0,4.0,25.0,87.0,20.5,70.0,7459.86,8.514,2.0,50.5306965,-84.8392689,8.514,3.1999999999999886,17.0,25.0,3.1999999999999886,0.0,2022,11,19,21,4.75,139.0
87,235,227,2022-11-19 21:15:47,,136.0,54.0,4.0,24.5,84.5,21.5,73.0,7468.27,8.372,2.0,50.5306192,-84.8392052,8.372,3.1999999999999886,17.0,25.0,3.1999999999999886,0.0,2022,11,19,21,4.75,139.0
87,235,215,2022-11-19 21:15:48,,135.0,56.0,4.0,22.5,78.5,21.0,71.5,7476.5,8.08,2.0,50.5305435,-84.8391412,8.08,3.1999999999999886,17.0,25.0,3.1999999999999886,0.0,2022,11,19,21,4.75,139.0
88,235,215,2022-11-19 21:15:49,,134.0,56.0,4.0,20.5,72.0,20.5,70.0,7484.31,7.785,2.0,50.5304753,-84.8390755,7.785,3.3999999999999773,17.0,25.0,3.3999999999999773,0.0,2022,11,19,21,4.75,139.0
76,235,206,2022-11-19 21:15:50,,133.0,50.0,4.0,18.5,65.5,20.0,68.5,7491.91,7.624,2.0,50.5304103,-84.8390029,7.624,3.3999999999999773,17.0,25.0,3.3999999999999773,0.0,2022,11,19,21,4.75,139.0
51,235,195,2022-11-19 21:15:51,,134.0,63.0,4.0,22.5,70.5,19.5,67.5,7498.87,7.178,2.0,50.5303586,-84.8389315,7.178,3.6000000000000227,17.0,25.0,3.6000000000000227,0.0,2022,11,19,21,4.75,139.0
25,235,184,2022-11-19 21:15:52,,133.0,77.0,4.0,28.0,79.0,19.5,66.5,7505.68,6.552,2.0,50.5303158,-84.8388568,6.552,3.6000000000000227,17.0,25.0,3.6000000000000227,0.0,2022,11,19,21,4.75,139.0
1,235,0,2022-11-19 21:15:53,,133.0,90.0,4.0,34.0,87.5,19.0,65.5,7511.78,5.997,2.0,50.5302845,-84.8387765,5.997,3.8000000000000114,17.0,25.0,3.8000000000000114,0.0,2022,11,19,21,4.75,139.0
67,235,75,2022-11-19 21:15:54,,133.0,90.0,4.0,39.5,96.0,18.5,64.5,7518.21,6.452,2.0,50.5302495,-84.8386936,6.452,4.0,17.0,25.0,4.0,0.0,2022,11,19,21,4.75,139.0
87,236,215,2022-11-19 21:15:55,,133.0,55.0,4.0,36.5,99.5,18.5,64.5,7524.86,6.707,2.0,50.5302075,-84.8386185,6.707,4.199999999999989,17.0,25.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
100,236,518,2022-11-19 21:15:56,,134.0,53.0,4.0,34.5,100.0,25.0,82.5,7531.99,7.132,2.0,50.5301628,-84.8385343,7.132,4.399999999999977,17.0,25.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
104,237,629,2022-11-19 21:15:57,,133.0,51.0,4.0,33.0,100.0,31.0,99.5,7539.39,7.678,2.0,50.530121,-84.8384416,7.678,4.800000000000011,17.0,25.0,4.800000000000011,0.0,2022,11,19,21,4.75,139.0
113,238,740,2022-11-19 21:15:58,,133.0,49.0,4.0,32.0,100.0,31.0,99.5,7547.31,8.121,2.0,50.5300785,-84.8383415,8.121,5.0,17.0,25.0,5.0,0.0,2022,11,19,21,4.75,139.0
116,239,783,2022-11-19 21:15:59,,132.0,49.0,4.0,30.5,99.5,33.0,100.0,7555.27,8.039,2.0,50.5300467,-84.8382394,8.039,5.199999999999989,17.0,25.0,5.199999999999989,0.0,2022,11,19,21,4.75,139.0
113,239,621,2022-11-19 21:16:00,,131.0,55.0,4.0,28.0,92.5,33.5,100.0,7563.16,7.886,2.0,50.5300149,-84.8381303,7.886,5.600000000000023,17.0,25.0,5.600000000000023,0.0,2022,11,19,21,4.75,139.0
103,240,389,2022-11-19 21:16:01,,131.0,52.0,4.0,25.0,85.5,32.0,99.0,7571.22,8.087,2.0,50.529985,-84.838021,8.087,5.800000000000011,17.0,25.0,5.800000000000011,0.0,2022,11,19,21,4.75,139.0
102,240,295,2022-11-19 21:16:02,,130.0,51.0,4.0,22.5,81.0,29.5,94.0,7579.27,8.106,2.0,50.5299643,-84.8379104,8.106,6.0,17.0,25.0,6.0,2.66,2022,11,19,21,4.75,139.0
102,240,232,2022-11-19 21:16:03,,130.0,56.0,4.0,21.5,76.5,25.0,82.5,7587.12,8.177,2.0,50.5299502,-84.8377957,8.177,6.199999999999989,17.0,25.0,6.199999999999989,3.13,2022,11,19,21,4.75,139.0
102,240,211,2022-11-19 21:16:04,,129.0,63.0,4.0,20.5,72.5,20.5,70.5,7595.48,8.052,2.0,50.5299323,-84.8376748,8.052,6.399999999999977,18.0,25.0,6.399999999999977,2.88,2022,11,19,21,4.75,139.0
