cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,timestamp,battery_soc,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
82,90,3295.89,5.718,2,144,50.5393924,-84.7958531,193,5.718,2023-05-17 15:02:45,,22.0,80.0,20.5,81.5,52.0,17.0,53.799999999999955,55.0,53.0,53.799999999999955,-1.16,2023,5,17,15,1.53,328.0
83,90,3301.7,5.878,2,144,50.539397,-84.7959353,180,5.878,2023-05-17 15:02:46,,25.0,81.0,19.0,74.0,54.0,17.0,54.0,55.0,53.0,54.0,0.96,2023,5,17,15,1.53,328.0
84,90,3307.15,5.905,2,145,50.5394054,-84.7960123,178,5.905,2023-05-17 15:02:47,,24.0,78.0,18.0,69.5,55.0,17.0,54.200000000000045,56.0,53.0,54.200000000000045,2.61,2023,5,17,15,1.53,328.0
86,90,3313.45,6.038,2,146,50.5394148,-84.7961061,161,6.038,2023-05-17 15:02:48,,22.5,76.5,17.5,69.5,54.0,17.0,54.60000000000002,56.0,53.0,54.60000000000002,3.66,2023,5,17,15,1.53,328.0
88,90,3319.59,6.204,2,146,50.5394197,-84.7961895,161,6.204,2023-05-17 15:02:49,,21.5,73.5,17.5,68.5,53.0,17.0,55.0,56.0,53.0,55.0,4.33,2023,5,17,15,1.53,328.0
90,91,3325.86,6.306,2,147,50.5394287,-84.7962809,159,6.306,2023-05-17 15:02:50,,20.5,71.0,17.5,67.5,54.0,17.0,55.200000000000045,57.0,53.0,55.200000000000045,4.67,2023,5,17,15,1.53,328.0
91,91,3332.18,6.334,2,148,50.5394334,-84.7963715,157,6.334,2023-05-17 15:02:51,,19.0,66.5,17.0,64.5,55.0,17.0,55.200000000000045,57.0,53.0,55.200000000000045,4.63,2023,5,17,15,1.53,328.0
92,91,3338.64,6.469,2,149,50.5394422,-84.796462,131,6.469,2023-05-17 15:02:52,,17.5,61.0,15.0,58.0,57.0,17.0,55.200000000000045,57.0,53.0,55.200000000000045,4.37,2023,5,17,15,1.53,328.0
92,91,3345.11,6.568,2,149,50.5394513,-84.7965614,132,6.568,2023-05-17 15:02:53,,22.0,71.0,13.5,51.5,58.0,17.0,55.200000000000045,57.0,53.0,55.200000000000045,3.69,2023,5,17,15,1.53,328.0
87,91,3351.77,6.73,2,149,50.5394604,-84.7966533,138,6.73,2023-05-17 15:02:54,,21.5,73.0,13.5,50.5,59.0,17.0,55.0,58.0,53.0,55.0,2.89,2023,5,17,15,1.53,328.0
81,91,3358.61,6.84,2,148,50.5394652,-84.7967526,167,6.84,2023-05-17 15:02:55,,23.0,78.0,17.5,66.5,54.0,17.0,54.799999999999955,58.0,53.0,54.799999999999955,1.61,2023,5,17,15,1.53,328.0
82,91,3365.59,7.007,2,148,50.5394741,-84.7968537,193,7.007,2023-05-17 15:02:56,,25.5,84.0,22.0,84.0,51.0,17.0,54.799999999999955,58.0,53.0,54.799999999999955,0.12,2023,5,17,15,1.53,328.0
83,92,3372.73,7.149,2,148,50.5394789,-84.7969537,193,7.149,2023-05-17 15:02:57,,25.0,84.0,21.5,83.0,51.0,17.0,55.200000000000045,58.0,53.0,55.200000000000045,0.27,2023,5,17,15,1.53,328.0
86,92,3379.94,7.235,2,148,50.5394878,-84.7970631,180,7.235,2023-05-17 15:02:58,,22.5,75.5,19.0,74.0,53.0,17.0,55.200000000000045,58.0,53.0,55.200000000000045,0.0,2023,5,17,15,1.53,328.0
86,92,3387.0,7.25,2,148,50.5394925,-84.7971619,164,7.25,2023-05-17 15:02:59,,21.5,72.0,17.5,71.0,55.0,17.0,55.0,58.0,53.0,55.0,0.0,2023,5,17,15,1.53,328.0
85,92,3393.97,7.116,2,148,50.5395009,-84.7972656,152,7.116,2023-05-17 15:03:00,,21.0,69.5,16.5,69.0,54.0,17.0,54.799999999999955,58.0,53.0,54.799999999999955,0.0,2023,5,17,15,1.53,328.0
84,92,3401.34,7.101,2,148,50.5395104,-84.7973709,140,7.101,2023-05-17 15:03:01,,20.5,69.0,16.0,68.0,54.0,17.0,55.200000000000045,58.0,53.0,55.200000000000045,0.0,2023,5,17,15,1.53,328.0
85,92,3408.65,7.311,2,148,50.5395197,-84.797473,153,7.311,2023-05-17 15:03:02,,21.0,72.0,16.0,68.0,55.0,17.0,55.60000000000002,58.0,53.0,55.60000000000002,0.0,2023,5,17,15,1.53,328.0
87,93,3415.96,7.555,2,148,50.5395243,-84.7975802,166,7.555,2023-05-17 15:03:03,,23.0,77.5,16.0,68.0,54.0,17.0,55.799999999999955,58.0,53.0,55.799999999999955,0.31,2023,5,17,15,1.53,328.0
88,93,3423.8,7.819,2,149,50.5395333,-84.7976912,171,7.819,2023-05-17 15:03:04,,22.5,75.5,18.5,74.0,49.0,17.0,56.0,58.0,53.0,56.0,1.18,2023,5,17,15,1.53,328.0
88,93,3431.69,8.0,2,149,50.5395423,-84.7978075,166,8.0,2023-05-17 15:03:05,,20.5,70.5,19.5,75.5,43.0,17.0,56.200000000000045,58.0,53.0,56.200000000000045,1.65,2023,5,17,15,1.53,328.0
88,93,3439.74,8.215,2,148,50.5395513,-84.7979245,150,8.215,2023-05-17 15:03:06,,19.5,69.0,19.0,71.0,47.0,17.0,55.799999999999955,58.0,53.0,55.799999999999955,1.79,2023,5,17,15,1.53,328.0
88,93,3448.13,8.394,2,148,50.5395605,-84.7980443,119,8.394,2023-05-17 15:03:07,,21.0,75.5,16.5,63.5,54.0,17.0,55.39999999999998,59.0,53.0,55.39999999999998,1.24,2023,5,17,15,1.53,328.0
84,93,3456.77,8.675,2,147,50.5395697,-84.7981639,126,8.675,2023-05-17 15:03:08,,22.5,81.5,13.5,56.0,56.0,17.0,54.799999999999955,59.0,53.0,54.799999999999955,0.22,2023,5,17,15,1.53,328.0
81,93,3465.57,8.915,2,147,50.5395832,-84.7982907,161,8.915,2023-05-17 15:03:09,,23.5,83.5,14.0,56.5,55.0,17.0,54.200000000000045,59.0,54.0,54.200000000000045,0.33,2023,5,17,15,1.53,328.0
79,94,3474.68,9.016,2,147,50.5395881,-84.7984272,172,9.016,2023-05-17 15:03:10,,24.0,82.0,16.5,62.5,56.0,17.0,53.60000000000002,59.0,54.0,53.60000000000002,-1.02,2023,5,17,15,1.53,328.0
43,94,3483.62,8.897,2,146,50.539597,-84.7985547,128,8.897,2023-05-17 15:03:11,,22.5,80.5,18.5,68.0,41.0,17.0,53.200000000000045,59.0,55.0,53.200000000000045,-2.51,2023,5,17,15,1.53,328.0
63,94,3492.67,9.039,2,146,50.5396061,-84.7986814,96,9.039,2023-05-17 15:03:12,,2.5,77.0,18.5,68.0,5.0,17.0,52.799999999999955,59.0,55.0,52.799999999999955,-3.64,2023,5,17,15,1.53,328.0
85,94,3501.79,9.126,2,145,50.5396152,-84.7988179,90,9.126,2023-05-17 15:03:13,,14.0,73.0,20.5,77.5,47.0,17.0,52.200000000000045,59.0,56.0,52.200000000000045,-4.53,2023,5,17,15,1.53,328.0
85,94,3511.02,9.144,2,145,50.5396288,-84.7989472,110,9.144,2023-05-17 15:03:14,,19.5,71.0,19.5,75.0,53.0,17.0,51.799999999999955,59.0,56.0,51.799999999999955,-5.1,2023,5,17,15,1.53,328.0
85,94,3520.11,9.138,2,145,50.5396379,-84.7990812,129,9.138,2023-05-17 15:03:15,,19.5,71.5,17.5,68.0,53.0,17.0,51.200000000000045,59.0,57.0,51.200000000000045,-5.38,2023,5,17,15,1.53,328.0
72,94,3528.92,8.894,2,145,50.5396468,-84.7992066,151,8.894,2023-05-17 15:03:16,,22.5,75.0,17.5,68.0,52.0,17.0,50.799999999999955,59.0,57.0,50.799999999999955,-5.48,2023,5,17,15,1.53,328.0
50,94,3537.92,8.785,2,145,50.5396561,-84.7993363,145,8.785,2023-05-17 15:03:17,,27.0,80.0,18.5,68.5,53.0,17.0,50.39999999999998,59.0,58.0,50.39999999999998,-5.35,2023,5,17,15,1.53,328.0
29,94,3546.61,8.671,2,146,50.5396652,-84.7994634,139,8.671,2023-05-17 15:03:18,,32.0,85.0,19.0,69.5,66.0,17.0,50.200000000000045,59.0,59.0,50.200000000000045,-5.01,2023,5,17,15,1.53,328.0
35,95,3555.51,8.891,2,146,50.5396787,-84.7995918,88,8.891,2023-05-17 15:03:19,,36.5,90.5,20.0,70.0,78.0,17.0,50.200000000000045,59.0,59.0,50.200000000000045,-4.54,2023,5,17,15,1.53,328.0
82,95,3564.69,9.132,2,146,50.5396881,-84.7997204,82,9.132,2023-05-17 15:03:20,,35.5,92.5,17.5,62.0,71.0,17.0,50.0,59.0,59.0,50.0,-4.0,2023,5,17,15,1.53,328.0
85,95,3573.82,9.416,2,145,50.5396971,-84.7998547,131,9.416,2023-05-17 15:03:21,,25.0,87.5,11.5,45.0,58.0,17.0,49.60000000000002,59.0,59.0,49.60000000000002,-3.44,2023,5,17,15,1.53,328.0
88,95,3583.46,9.579,2,145,50.5397107,-84.799993,146,9.579,2023-05-17 15:03:22,,19.0,69.5,17.0,64.5,57.0,17.0,49.39999999999998,59.0,59.0,49.39999999999998,-2.89,2023,5,17,15,1.53,328.0
75,95,3592.99,9.572,2,144,50.5397243,-84.8001291,142,9.572,2023-05-17 15:03:23,,18.5,66.5,17.5,64.5,55.0,17.0,49.0,59.0,60.0,49.0,-2.5,2023,5,17,15,1.53,328.0
53,95,3602.56,9.55,2,143,50.5397379,-84.8002657,128,9.55,2023-05-17 15:03:24,,19.0,66.0,17.0,62.0,54.0,17.0,48.60000000000002,59.0,60.0,48.60000000000002,-2.36,2023,5,17,15,1.53,328.0
31,95,3612.21,9.665,2,141,50.5397472,-84.8004021,115,9.665,2023-05-17 15:03:25,,19.0,66.5,16.5,58.0,56.0,17.0,48.39999999999998,59.0,60.0,48.39999999999998,-2.38,2023,5,17,15,1.53,328.0
8,95,3621.74,9.575,2,140,50.5397607,-84.8005388,101,9.575,2023-05-17 15:03:26,,20.0,68.5,14.5,51.5,60.0,17.0,48.200000000000045,59.0,61.0,48.200000000000045,-2.56,2023,5,17,15,1.53,328.0
0,95,3631.14,9.649,2,138,50.5397697,-84.8006803,0,9.649,2023-05-17 15:03:27,,20.5,70.0,12.5,44.5,65.0,17.0,47.799999999999955,59.0,61.0,47.799999999999955,-2.78,2023,5,17,15,1.53,328.0
0,95,3641.18,9.774,2,137,50.5397791,-84.800821,0,9.774,2023-05-17 15:03:28,,21.0,72.0,10.5,38.0,70.0,17.0,47.39999999999998,59.0,61.0,47.39999999999998,-2.98,2023,5,17,15,1.53,328.0
0,95,3650.84,9.631,2,137,50.5397838,-84.8009649,0,9.631,2023-05-17 15:03:29,,21.5,74.0,9.0,31.0,74.0,17.0,46.799999999999955,59.0,61.0,46.799999999999955,-3.17,2023,5,17,15,1.53,328.0
0,95,3660.44,9.528,2,136,50.539784,-84.8011015,0,9.528,2023-05-17 15:03:30,,22.0,75.5,7.0,24.5,79.0,17.0,46.60000000000002,59.0,62.0,46.60000000000002,-3.3,2023,5,17,15,1.53,328.0
0,95,3669.61,9.276,2,136,50.5397882,-84.8012354,0,9.276,2023-05-17 15:03:31,,22.5,77.5,5.0,17.5,83.0,17.0,46.200000000000045,59.0,62.0,46.200000000000045,-3.26,2023,5,17,15,1.53,328.0
17,95,3678.88,9.09,2,135,50.5398014,-84.8013649,1,9.09,2023-05-17 15:03:32,,23.0,79.0,3.0,11.0,88.0,17.0,46.0,59.0,63.0,46.0,-3.17,2023,5,17,15,1.53,328.0
58,95,3688.35,9.294,2,135,50.5398196,-84.8015029,12,9.294,2023-05-17 15:03:33,,23.5,81.0,1.0,4.0,92.0,17.0,45.799999999999955,59.0,63.0,45.799999999999955,-3.07,2023,5,17,15,1.53,328.0
90,95,3697.45,9.631,2,134,50.5398371,-84.801634,37,9.631,2023-05-17 15:03:34,,23.0,79.5,5.5,21.0,73.0,17.0,45.39999999999998,59.0,63.0,45.39999999999998,-2.99,2023,5,17,15,1.53,328.0
91,95,3707.33,9.336,2,134,50.5398603,-84.8017671,157,9.336,2023-05-17 15:03:35,,21.0,74.0,18.5,67.5,53.0,17.0,45.200000000000045,59.0,63.0,45.200000000000045,-2.91,2023,5,17,15,1.53,328.0
91,96,3716.82,9.59,2,133,50.539883,-84.8019028,171,9.59,2023-05-17 15:03:36,,22.5,75.0,18.5,67.5,53.0,17.0,45.0,59.0,64.0,45.0,-2.76,2023,5,17,15,1.53,328.0
92,96,3726.88,9.865,2,133,50.5398972,-84.8020492,177,9.865,2023-05-17 15:03:37,,20.5,76.0,19.0,72.0,53.0,17.0,44.799999999999955,59.0,64.0,44.799999999999955,-2.54,2023,5,17,15,1.53,328.0
92,96,3736.77,9.853,2,132,50.539902,-84.802191,182,9.853,2023-05-17 15:03:38,,21.0,77.0,18.5,71.5,54.0,17.0,44.39999999999998,59.0,64.0,44.39999999999998,-2.44,2023,5,17,15,1.53,328.0
92,96,3746.75,9.574,2,132,50.5399197,-84.8023395,189,9.574,2023-05-17 15:03:39,,22.0,79.5,17.5,68.5,53.0,17.0,43.799999999999955,59.0,64.0,43.799999999999955,-2.62,2023,5,17,15,1.53,328.0
90,96,3755.99,8.938,2,131,50.5399336,-84.8024687,195,8.938,2023-05-17 15:03:40,,23.0,83.5,17.5,67.5,53.0,17.0,43.0,59.0,65.0,43.0,-3.02,2023,5,17,15,1.53,328.0
85,96,3764.77,8.579,2,131,50.5399516,-84.8025959,188,8.579,2023-05-17 15:03:41,,21.0,75.0,17.0,70.0,52.0,17.0,42.60000000000002,59.0,65.0,42.60000000000002,-3.4,2023,5,17,15,1.53,328.0
83,97,3773.34,8.381,2,131,50.5399611,-84.8027146,185,8.381,2023-05-17 15:03:42,,22.5,78.0,19.0,71.0,54.0,17.0,42.60000000000002,59.0,66.0,42.60000000000002,-3.68,2023,5,17,15,1.53,328.0
82,97,3781.43,7.949,2,131,50.5399701,-84.802832,192,7.949,2023-05-17 15:03:43,,24.0,80.0,20.5,74.5,53.0,17.0,42.799999999999955,59.0,67.0,42.799999999999955,-3.71,2023,5,17,15,1.53,328.0
84,97,3789.75,8.224,2,131,50.5399793,-84.8029506,205,8.224,2023-05-17 15:03:44,,24.5,80.5,21.5,79.5,54.0,17.0,42.60000000000002,59.0,67.0,42.60000000000002,-3.48,2023,5,17,15,1.53,328.0
83,97,3797.74,7.765,2,132,50.5399883,-84.8030686,212,7.765,2023-05-17 15:03:45,,24.5,81.5,23.0,82.5,55.0,17.0,43.0,59.0,67.0,43.0,-3.08,2023,5,17,15,1.53,328.0
82,97,3805.88,8.077,2,132,50.5399932,-84.8031893,215,8.077,2023-05-17 15:03:46,,23.0,80.0,20.5,80.5,54.0,17.0,43.39999999999998,59.0,67.0,43.39999999999998,-2.29,2023,5,17,15,1.53,328.0
83,98,3814.17,8.2,2,132,50.5399977,-84.8033064,213,8.2,2023-05-17 15:03:47,,25.5,87.5,19.5,77.0,53.0,17.0,43.39999999999998,59.0,67.0,43.39999999999998,-1.13,2023,5,17,15,1.53,328.0
84,98,3822.33,8.22,2,131,50.540011,-84.8034248,227,8.22,2023-05-17 15:03:48,,27.0,93.0,20.5,79.0,52.0,17.0,43.39999999999998,59.0,67.0,43.39999999999998,0.02,2023,5,17,15,1.53,328.0
84,98,3830.7,8.07,2,131,50.5400333,-84.8035428,225,8.07,2023-05-17 15:03:49,,25.5,88.5,22.5,88.5,53.0,17.0,43.60000000000002,60.0,67.0,43.60000000000002,0.93,2023,5,17,15,1.53,328.0
84,98,3838.78,8.086,2,130,50.5400473,-84.8036519,219,8.086,2023-05-17 15:03:50,,28.5,90.0,20.5,83.5,55.0,17.0,43.799999999999955,60.0,67.0,43.799999999999955,1.44,2023,5,17,15,1.53,328.0
85,99,3846.98,8.079,2,130,50.5400567,-84.8037708,209,8.079,2023-05-17 15:03:51,,25.5,85.5,21.0,81.0,52.0,17.0,44.0,60.0,67.0,44.0,1.73,2023,5,17,15,1.53,328.0
85,99,3854.86,7.957,2,131,50.5400658,-84.8038892,195,7.957,2023-05-17 15:03:52,,23.5,78.0,22.5,81.0,53.0,17.0,44.200000000000045,60.0,67.0,44.200000000000045,1.91,2023,5,17,15,1.53,328.0
87,99,3862.8,8.307,2,131,50.5400661,-84.8039986,174,8.307,2023-05-17 15:03:53,,21.0,71.0,21.0,77.0,48.0,17.0,44.39999999999998,60.0,67.0,44.39999999999998,2.01,2023,5,17,15,1.53,328.0
87,99,3871.22,8.433,2,132,50.5400749,-84.8041254,161,8.433,2023-05-17 15:03:54,,18.5,66.0,16.5,68.0,45.0,17.0,44.200000000000045,61.0,67.0,44.200000000000045,1.99,2023,5,17,15,1.53,328.0
87,99,3879.64,8.284,2,132,50.540084,-84.8042443,145,8.284,2023-05-17 15:03:55,,19.0,67.0,16.0,66.5,49.0,17.0,44.200000000000045,61.0,67.0,44.200000000000045,1.75,2023,5,17,15,1.53,328.0
87,99,3888.52,8.384,2,133,50.5400843,-84.8043709,139,8.384,2023-05-17 15:03:56,,19.0,67.5,16.0,64.5,53.0,17.0,44.0,61.0,67.0,44.0,1.06,2023,5,17,15,1.53,328.0
87,100,3896.53,8.037,2,134,50.5401012,-84.8044857,137,8.037,2023-05-17 15:03:57,,19.5,68.0,15.5,63.0,49.0,17.0,43.799999999999955,61.0,67.0,43.799999999999955,0.16,2023,5,17,15,1.53,328.0
85,100,3905.3,7.795,2,134,50.5401112,-84.8046157,159,7.795,2023-05-17 15:03:58,,18.5,66.5,16.0,61.5,45.0,17.0,43.60000000000002,61.0,67.0,43.60000000000002,0.35,2023,5,17,15,1.53,328.0
82,100,3913.52,7.358,2,134,50.5401204,-84.8047355,156,7.358,2023-05-17 15:03:59,,17.0,64.0,16.5,61.5,47.0,17.0,43.60000000000002,61.0,68.0,43.60000000000002,-0.31,2023,5,17,15,1.53,328.0
81,100,3920.9,6.905,2,134,50.5401249,-84.8048403,148,6.905,2023-05-17 15:04:00,,20.0,69.5,18.0,64.5,54.0,17.0,43.60000000000002,61.0,68.0,43.60000000000002,-0.82,2023,5,17,15,1.53,328.0
80,100,3930.02,6.901,2,133,50.5401295,-84.8049667,150,6.901,2023-05-17 15:04:01,,21.0,74.5,18.0,63.0,56.0,17.0,43.39999999999998,61.0,68.0,43.39999999999998,-1.1,2023,5,17,15,1.53,328.0
78,100,3938.11,7.299,2,133,50.5401472,-84.8050808,170,7.299,2023-05-17 15:04:02,,23.0,79.0,18.5,66.0,60.0,17.0,43.0,61.0,68.0,43.0,-1.37,2023,5,17,15,1.53,328.0
77,101,3946.12,7.22,2,133,50.540161,-84.8051981,187,7.22,2023-05-17 15:04:03,,23.5,79.5,20.5,75.0,59.0,17.0,42.799999999999955,61.0,68.0,42.799999999999955,-1.66,2023,5,17,15,1.53,328.0
64,101,3953.44,6.639,2,134,50.5401749,-84.8053008,182,6.639,2023-05-17 15:04:04,,24.0,75.5,23.5,84.5,54.0,17.0,42.799999999999955,61.0,68.0,42.799999999999955,-1.87,2023,5,17,15,1.53,328.0
50,101,3959.65,5.792,2,134,50.5401841,-84.8053915,175,5.792,2023-05-17 15:04:05,,30.0,80.0,22.5,80.5,50.0,17.0,42.799999999999955,61.0,69.0,42.799999999999955,-1.91,2023,5,17,15,1.53,328.0
37,101,3965.37,5.885,2,134,50.5401932,-84.8054741,168,5.885,2023-05-17 15:04:06,,36.5,84.5,22.0,77.0,45.0,17.0,43.200000000000045,61.0,69.0,43.200000000000045,-1.27,2023,5,17,15,1.53,328.0
25,101,3970.35,5.21,2,135,50.5401936,-84.8055473,143,5.21,2023-05-17 15:04:07,,42.5,88.5,21.0,73.0,25.0,17.0,43.39999999999998,61.0,69.0,43.39999999999998,0.0,2023,5,17,15,1.53,328.0
23,101,3974.69,4.563,2,135,50.5402023,-84.8056113,151,4.563,2023-05-17 15:04:08,,44.5,92.5,17.5,72.0,40.0,17.0,43.799999999999955,61.0,69.0,43.799999999999955,-0.05,2023,5,17,15,1.53,328.0
43,102,3978.31,3.87,2,136,50.5402157,-84.8056574,219,3.87,2023-05-17 15:04:09,,28.5,96.5,1.0,83.0,93.0,17.0,44.200000000000045,61.0,69.0,44.200000000000045,0.17,2023,5,17,15,1.53,328.0
55,102,3982.19,3.865,2,137,50.5402251,-84.8057118,286,3.865,2023-05-17 15:04:10,,25.5,96.5,27.5,94.0,52.0,17.0,44.60000000000002,62.0,69.0,44.60000000000002,1.44,2023,5,17,15,1.53,328.0
60,102,3986.53,4.216,2,137,50.5402342,-84.8057752,334,4.216,2023-05-17 15:04:11,,22.5,90.0,31.5,95.5,48.0,17.0,45.0,62.0,69.0,45.0,3.02,2023,5,17,15,1.53,328.0
63,103,3990.95,4.382,2,137,50.540252,-84.80583,317,4.382,2023-05-17 15:04:12,,20.5,84.5,25.0,91.5,49.0,17.0,45.0,62.0,69.0,45.0,4.44,2023,5,17,15,1.53,328.0
64,103,3995.57,4.611,2,137,50.5402699,-84.8058924,299,4.611,2023-05-17 15:04:13,,20.0,83.0,22.0,86.0,50.0,17.0,45.0,63.0,69.0,45.0,5.33,2023,5,17,15,1.53,328.0
67,103,4000.36,4.69,2,137,50.5402925,-84.8059564,281,4.69,2023-05-17 15:04:14,,20.0,81.5,18.5,81.0,49.0,17.0,45.39999999999998,63.0,69.0,45.39999999999998,5.84,2023,5,17,15,1.53,328.0
68,103,4005.57,5.047,2,136,50.5403068,-84.8060298,254,5.047,2023-05-17 15:04:15,,21.0,73.5,18.0,80.0,39.0,17.0,45.39999999999998,63.0,69.0,45.39999999999998,5.95,2023,5,17,15,1.53,328.0
64,103,4010.93,5.313,2,136,50.5403248,-84.8061021,162,5.313,2023-05-17 15:04:16,,18.5,61.0,17.5,80.0,39.0,17.0,45.200000000000045,63.0,69.0,45.200000000000045,4.1,2023,5,17,15,1.53,328.0
49,103,4016.27,5.359,2,136,50.5403515,-84.8061744,133,5.359,2023-05-17 15:04:17,,14.5,51.5,17.5,78.5,32.0,17.0,44.799999999999955,63.0,69.0,44.799999999999955,0.0,2023,5,17,15,1.53,328.0
35,104,4021.2,5.02,2,136,50.5403788,-84.8062388,103,5.02,2023-05-17 15:04:18,,10.0,48.0,18.0,74.5,22.0,17.0,44.799999999999955,63.0,69.0,44.799999999999955,0.0,2023,5,17,15,1.53,328.0
20,104,4027.14,5.717,2,136,50.5404194,-84.8063029,73,5.717,2023-05-17 15:04:19,,6.0,45.0,18.5,71.0,11.0,17.0,45.200000000000045,63.0,69.0,45.200000000000045,0.0,2023,5,17,15,1.53,328.0
34,104,4032.39,5.345,2,136,50.5404518,-84.806367,46,5.345,2023-05-17 15:04:20,,1.5,41.5,19.0,67.0,1.0,17.0,45.39999999999998,63.0,69.0,45.39999999999998,0.0,2023,5,17,15,1.53,328.0
57,104,4037.57,5.226,2,136,50.5404836,-84.8064218,29,5.226,2023-05-17 15:04:21,,6.0,38.5,18.5,65.0,21.0,17.0,45.39999999999998,63.0,69.0,45.39999999999998,0.0,2023,5,17,15,1.53,328.0
54,104,4042.52,5.023,2,136,50.5405153,-84.8064848,36,5.023,2023-05-17 15:04:22,,13.5,44.5,17.0,59.5,42.0,17.0,45.200000000000045,63.0,69.0,45.200000000000045,0.0,2023,5,17,15,1.53,328.0
50,104,4045.98,3.875,2,136,50.5405339,-84.8065221,42,3.875,2023-05-17 15:04:23,,19.5,59.5,14.0,49.0,53.0,17.0,44.60000000000002,63.0,69.0,44.60000000000002,0.0,2023,5,17,15,1.53,328.0
40,104,4049.04,3.269,2,137,50.5405478,-84.8065671,43,3.269,2023-05-17 15:04:24,,19.5,60.5,12.5,43.5,49.0,17.0,44.0,63.0,69.0,44.0,0.0,2023,5,17,15,1.53,328.0
29,104,4051.83,2.913,2,137,50.5405614,-84.8066039,41,2.913,2023-05-17 15:04:25,,19.5,62.0,10.5,38.5,45.0,17.0,43.799999999999955,63.0,69.0,43.799999999999955,-0.39,2023,5,17,15,1.53,328.0
0,104,4051.99,2.876,1,132,50.5405887,-84.8066924,0,2.876,2023-05-17 15:04:50,,,,,,,17.0,44.60000000000002,63.0,70.0,44.60000000000002,0.0,2023,5,17,15,1.53,328.0
0,104,4053.73,2.355,1,132,50.5405855,-84.8067212,0,2.355,2023-05-17 15:04:51,,,,,,,17.0,44.39999999999998,63.0,70.0,44.39999999999998,0.0,2023,5,17,15,1.53,328.0
0,104,4055.58,1.844,1,132,50.5405806,-84.8067506,0,1.844,2023-05-17 15:04:52,,,,,,,17.0,44.39999999999998,63.0,70.0,44.39999999999998,0.0,2023,5,17,15,1.53,328.0
12,104,4057.21,1.696,2,131,50.5405804,-84.8067776,4,1.696,2023-05-17 15:04:53,,,,,,,17.0,44.60000000000002,63.0,70.0,44.60000000000002,0.0,2023,5,17,15,1.53,328.0
30,104,4060.03,2.535,2,130,50.5405804,-84.8068135,29,2.535,2023-05-17 15:04:54,,,,,,59.0,17.0,44.39999999999998,63.0,70.0,44.39999999999998,0.0,2023,5,17,15,1.53,328.0
42,104,4064.07,3.665,2,130,50.5405804,-84.8068753,69,3.665,2023-05-17 15:04:55,,32.5,99.5,55.5,100.0,56.0,17.0,44.200000000000045,63.0,70.0,44.200000000000045,0.0,2023,5,17,15,1.53,328.0
52,104,4068.39,4.169,2,130,50.5405676,-84.8069387,202,4.169,2023-05-17 15:04:56,,31.5,99.5,43.0,99.5,54.0,17.0,43.799999999999955,63.0,70.0,43.799999999999955,0.0,2023,5,17,15,1.53,328.0
61,105,4073.1,4.604,2,130,50.5405496,-84.8069941,234,4.604,2023-05-17 15:04:57,,30.0,99.0,30.5,99.0,54.0,17.0,43.60000000000002,63.0,70.0,43.60000000000002,0.0,2023,5,17,15,1.53,328.0
67,105,4078.31,5.015,2,130,50.5405183,-84.8070579,254,5.015,2023-05-17 15:04:58,,32.5,100.0,28.0,96.5,56.0,17.0,43.60000000000002,63.0,70.0,43.60000000000002,0.0,2023,5,17,15,1.53,328.0
74,105,4084.14,5.617,2,130,50.5404735,-84.8071215,274,5.617,2023-05-17 15:04:59,,32.0,99.5,27.5,96.0,53.0,17.0,43.799999999999955,63.0,70.0,43.799999999999955,0.0,2023,5,17,15,1.53,328.0
79,105,4090.85,6.424,2,129,50.5404248,-84.8071922,285,6.424,2023-05-17 15:05:00,,30.5,97.5,27.5,96.0,53.0,17.0,43.799999999999955,63.0,70.0,43.799999999999955,0.0,2023,5,17,15,1.53,328.0
81,106,4096.94,6.17,2,129,50.5403736,-84.8072494,265,6.17,2023-05-17 15:05:01,,29.5,95.0,27.5,96.5,54.0,17.0,44.0,63.0,70.0,44.0,0.0,2023,5,17,15,1.53,328.0
82,106,4102.53,5.717,2,129,50.5403362,-84.8073132,217,5.717,2023-05-17 15:05:02,,28.0,92.0,28.0,96.5,53.0,17.0,44.39999999999998,63.0,70.0,44.39999999999998,0.0,2023,5,17,15,1.53,328.0
83,106,4108.82,6.148,2,129,50.5403043,-84.8073939,201,6.148,2023-05-17 15:05:03,,27.0,89.5,28.0,97.0,58.0,17.0,44.39999999999998,63.0,70.0,44.39999999999998,0.0,2023,5,17,15,1.53,328.0
84,106,4115.12,6.405,2,129,50.5402898,-84.8074844,187,6.405,2023-05-17 15:05:04,,24.0,83.0,26.5,94.0,58.0,17.0,44.60000000000002,63.0,70.0,44.60000000000002,0.0,2023,5,17,15,1.53,328.0
86,106,4122.32,6.709,2,129,50.5402935,-84.8075851,175,6.709,2023-05-17 15:05:05,,20.5,75.5,23.5,86.5,57.0,17.0,44.60000000000002,63.0,70.0,44.60000000000002,0.0,2023,5,17,15,1.53,328.0
