altitude,enhanced_altitude,heart_rate,timestamp,battery_soc,cadence,distance,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,year,month,day,hour,wind_speed,wind_direction
21.200000000000045,21.200000000000045,152,2022-06-09 00:09:30,,94.0,17326.98,8.597,2.0,2.66,24.5,51.0,87.5,50.4701613,-84.6016692,302.0,29.0,87.5,8.597,19.0,2022,6,9,0,1.72,216.0
21.399999999999977,21.399999999999977,153,2022-06-09 00:09:31,,95.0,17335.54,8.578,2.0,2.1,23.5,51.0,85.0,50.470173,-84.6015463,272.0,28.5,87.5,8.578,19.0,2022,6,9,0,1.72,216.0
21.399999999999977,21.399999999999977,155,2022-06-09 00:09:32,,95.0,17344.35,8.561,2.0,1.62,22.5,51.0,82.5,50.4701852,-84.6014199,254.0,27.5,86.5,8.561,19.0,2022,6,9,0,1.72,216.0
21.399999999999977,21.399999999999977,154,2022-06-09 00:09:33,,96.0,17353.01,8.554,2.0,1.28,22.0,51.0,80.0,50.4701971,-84.6012957,235.0,26.5,85.5,8.554,19.0,2022,6,9,0,1.72,216.0
21.399999999999977,21.399999999999977,154,2022-06-09 00:09:34,,96.0,17361.64,8.645,2.0,0.83,21.0,51.0,77.0,50.4702097,-84.6011719,236.0,25.0,81.0,8.645,19.0,2022,6,9,0,1.72,216.0
21.399999999999977,21.399999999999977,154,2022-06-09 00:09:35,,96.0,17370.6,8.865,2.0,0.28,20.5,53.0,77.0,50.4702252,-84.601044,257.0,23.5,75.5,8.865,19.0,2022,6,9,0,1.72,216.0
21.399999999999977,21.399999999999977,153,2022-06-09 00:09:36,,96.0,17379.84,9.137,2.0,0.0,24.0,59.0,86.0,50.4702426,-84.6009125,293.0,22.5,71.5,9.137,19.0,2022,6,9,0,1.72,216.0
21.399999999999977,21.399999999999977,152,2022-06-09 00:09:37,,93.0,17389.13,9.308,2.0,0.0,28.5,57.0,96.0,50.4702592,-84.6007799,258.0,21.5,71.5,9.308,19.0,2022,6,9,0,1.72,216.0
21.200000000000045,21.200000000000045,152,2022-06-09 00:09:38,,91.0,17398.43,9.29,2.0,0.0,27.0,55.0,92.5,50.4702755,-84.6006471,251.0,25.0,86.0,9.29,19.0,2022,6,9,0,1.72,216.0
21.200000000000045,21.200000000000045,152,2022-06-09 00:09:39,,92.0,17407.84,9.355,2.0,0.0,26.5,52.0,92.0,50.4702895,-84.6005124,250.0,25.5,89.5,9.355,19.0,2022,6,9,0,1.72,216.0
21.200000000000045,21.200000000000045,151,2022-06-09 00:09:40,,93.0,17417.29,9.507,2.0,0.0,26.5,43.0,92.0,50.4703033,-84.6003768,249.0,25.5,89.5,9.507,19.0,2022,6,9,0,1.72,216.0
21.0,21.0,150,2022-06-09 00:09:41,,94.0,17426.96,9.577,2.0,-0.11,26.5,43.0,92.0,50.4703166,-84.600238,213.0,25.5,89.5,9.577,19.0,2022,6,9,0,1.72,216.0
20.799999999999955,20.799999999999955,149,2022-06-09 00:09:42,,95.0,17436.63,9.583,2.0,-0.62,21.0,57.0,80.0,50.4703277,-84.600099,197.0,23.5,72.5,9.583,19.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,148,2022-06-09 00:09:43,,95.0,17446.38,9.687,2.0,-1.31,24.0,56.0,83.0,50.4703384,-84.5999586,241.0,25.5,79.0,9.687,19.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,146,2022-06-09 00:09:44,,96.0,17456.11,9.765,2.0,-1.51,25.5,56.0,84.5,50.470352,-84.599819,256.0,26.5,82.0,9.765,19.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,145,2022-06-09 00:09:45,,96.0,17465.76,9.632,2.0,-1.53,25.5,56.0,84.5,50.470367,-84.5996809,235.0,26.5,82.0,9.632,19.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,144,2022-06-09 00:09:46,,96.0,17475.51,9.574,2.0,-1.66,25.5,56.0,84.5,50.4703778,-84.5995407,276.0,26.5,82.0,9.574,19.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,145,2022-06-09 00:09:47,,97.0,17485.25,9.512,2.0,-1.56,25.5,54.0,84.5,50.4703814,-84.5993999,243.0,26.5,82.0,9.512,19.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,143,2022-06-09 00:09:48,,96.0,17494.94,9.347,2.0,-1.13,30.0,57.0,90.0,50.470379,-84.5992599,245.0,23.5,76.5,9.347,19.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,143,2022-06-09 00:09:49,,96.0,17504.58,9.473,2.0,-0.62,36.5,61.0,98.0,50.4703691,-84.5991211,265.0,19.0,69.0,9.473,19.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,142,2022-06-09 00:09:50,,95.0,17514.46,9.668,2.0,-0.21,36.0,61.0,97.5,50.4703508,-84.5989803,279.0,19.0,69.5,9.668,19.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,143,2022-06-09 00:09:51,,95.0,17524.28,9.452,2.0,0.0,25.0,61.0,83.0,50.4703267,-84.5988421,269.0,23.0,77.0,9.452,19.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,143,2022-06-09 00:09:52,,94.0,17533.94,9.533,2.0,0.11,31.0,61.0,93.5,50.4702974,-84.598708,292.0,22.5,78.5,9.533,19.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,143,2022-06-09 00:09:53,,93.0,17543.52,9.365,2.0,0.44,32.0,58.0,96.0,50.4702654,-84.5985764,281.0,23.5,81.5,9.365,19.0,2022,6,9,0,1.72,216.0
20.799999999999955,20.799999999999955,143,2022-06-09 00:09:54,,92.0,17552.91,9.384,2.0,0.68,30.0,53.0,93.5,50.4702312,-84.5984485,286.0,25.5,85.5,9.384,19.0,2022,6,9,0,1.72,216.0
21.0,21.0,143,2022-06-09 00:09:55,,91.0,17562.44,9.5,2.0,0.84,33.5,56.0,96.5,50.470192,-84.5983213,303.0,26.5,86.0,9.5,19.0,2022,6,9,0,1.72,216.0
21.200000000000045,21.200000000000045,143,2022-06-09 00:09:56,,91.0,17571.87,9.255,2.0,1.12,32.0,54.0,94.0,50.4701527,-84.5981955,324.0,26.5,87.0,9.255,19.0,2022,6,9,0,1.72,216.0
21.399999999999977,21.399999999999977,143,2022-06-09 00:09:57,,91.0,17581.38,9.28,2.0,1.53,30.0,54.0,93.0,50.4701165,-84.5980668,314.0,25.5,86.5,9.28,19.0,2022,6,9,0,1.72,216.0
21.399999999999977,21.399999999999977,143,2022-06-09 00:09:58,,91.0,17590.87,9.295,2.0,1.79,28.5,55.0,92.5,50.4700804,-84.5979385,304.0,25.0,86.0,9.295,19.0,2022,6,9,0,1.72,216.0
21.600000000000023,21.600000000000023,144,2022-06-09 00:09:59,,91.0,17600.2,9.37,2.0,1.77,26.5,55.0,91.5,50.4700442,-84.5978126,296.0,24.0,85.5,9.37,19.0,2022,6,9,0,1.72,216.0
21.600000000000023,21.600000000000023,143,2022-06-09 00:10:00,,91.0,17609.48,9.447,2.0,1.55,26.5,55.0,91.5,50.4700072,-84.5976879,309.0,24.0,85.5,9.447,19.0,2022,6,9,0,1.72,216.0
21.799999999999955,21.799999999999955,143,2022-06-09 00:10:01,,91.0,17619.12,9.481,2.0,1.23,29.5,53.0,93.0,50.4699663,-84.5975598,331.0,26.5,89.0,9.481,19.0,2022,6,9,0,1.72,216.0
22.0,22.0,143,2022-06-09 00:10:02,,92.0,17629.0,9.651,2.0,1.1,26.0,52.0,88.0,50.46992,-84.5974312,288.0,27.0,89.5,9.651,19.0,2022,6,9,0,1.72,216.0
22.200000000000045,22.200000000000045,142,2022-06-09 00:10:03,,92.0,17638.46,9.648,2.0,1.24,26.0,52.0,86.5,50.4698712,-84.5973114,263.0,26.5,87.0,9.648,19.0,2022,6,9,0,1.72,216.0
22.200000000000045,22.200000000000045,143,2022-06-09 00:10:04,,92.0,17648.02,9.564,2.0,1.38,28.5,52.0,89.0,50.4698174,-84.5971935,269.0,25.0,83.0,9.564,19.0,2022,6,9,0,1.72,216.0
22.399999999999977,22.399999999999977,143,2022-06-09 00:10:05,,92.0,17657.74,9.455,2.0,1.42,30.5,50.0,92.0,50.4697629,-84.5970735,267.0,25.0,83.5,9.455,19.0,2022,6,9,0,1.72,216.0
22.200000000000045,22.200000000000045,143,2022-06-09 00:10:06,,92.0,17667.23,9.453,2.0,1.43,32.0,48.0,95.5,50.4697078,-84.5969582,265.0,25.0,83.5,9.453,19.0,2022,6,9,0,1.72,216.0
22.200000000000045,22.200000000000045,142,2022-06-09 00:10:07,,92.0,17676.63,9.175,2.0,1.05,29.0,48.0,89.5,50.4696519,-84.5968447,259.0,25.5,82.5,9.175,19.0,2022,6,9,0,1.72,216.0
22.200000000000045,22.200000000000045,142,2022-06-09 00:10:08,,92.0,17685.88,8.987,2.0,0.35,26.0,48.0,84.0,50.4695947,-84.5967355,258.0,25.5,82.0,8.987,19.0,2022,6,9,0,1.72,216.0
22.399999999999977,22.399999999999977,142,2022-06-09 00:10:09,,92.0,17695.06,9.327,2.0,0.11,25.0,48.0,83.5,50.4695362,-84.5966285,269.0,25.0,80.0,9.327,19.0,2022,6,9,0,1.72,216.0
22.600000000000023,22.600000000000023,142,2022-06-09 00:10:10,,92.0,17704.38,9.386,2.0,0.5,21.5,47.0,81.0,50.4694775,-84.5965193,277.0,23.0,74.0,9.386,19.0,2022,6,9,0,1.72,216.0
22.799999999999955,22.799999999999955,143,2022-06-09 00:10:11,,93.0,17713.76,9.569,2.0,0.91,21.5,47.0,81.0,50.4694208,-84.5964071,280.0,23.0,74.0,9.569,19.0,2022,6,9,0,1.72,216.0
22.799999999999955,22.799999999999955,143,2022-06-09 00:10:12,,93.0,17723.45,9.757,2.0,1.14,22.0,49.0,80.5,50.4693645,-84.5962894,264.0,23.5,76.0,9.757,19.0,2022,6,9,0,1.72,216.0
23.0,23.0,142,2022-06-09 00:10:13,,94.0,17733.35,9.775,2.0,1.36,23.0,52.0,80.0,50.4693075,-84.5961683,245.0,24.0,78.0,9.775,19.0,2022,6,9,0,1.72,216.0
23.200000000000045,23.200000000000045,142,2022-06-09 00:10:14,,94.0,17743.23,9.762,2.0,1.56,23.0,52.0,80.0,50.4692527,-84.596046,252.0,24.0,78.0,9.762,20.0,2022,6,9,0,1.72,216.0
23.399999999999977,23.399999999999977,142,2022-06-09 00:10:15,,95.0,17753.06,9.747,2.0,1.55,23.0,52.0,80.0,50.4691989,-84.5959236,238.0,24.0,78.0,9.747,20.0,2022,6,9,0,1.72,216.0
23.399999999999977,23.399999999999977,142,2022-06-09 00:10:16,,95.0,17762.88,9.776,2.0,1.31,24.0,52.0,84.0,50.4691452,-84.5958012,231.0,23.5,74.5,9.776,20.0,2022,6,9,0,1.72,216.0
23.200000000000045,23.200000000000045,141,2022-06-09 00:10:17,,95.0,17772.67,9.764,2.0,1.09,24.0,49.0,81.0,50.4690917,-84.5956794,228.0,22.5,73.5,9.764,20.0,2022,6,9,0,1.72,216.0
23.399999999999977,23.399999999999977,141,2022-06-09 00:10:18,,95.0,17782.39,9.534,2.0,0.95,24.5,48.0,80.0,50.4690386,-84.5955581,282.0,22.0,73.5,9.534,20.0,2022,6,9,0,1.72,216.0
23.399999999999977,23.399999999999977,141,2022-06-09 00:10:19,,95.0,17791.86,9.36,2.0,0.68,28.0,53.0,92.0,50.4689867,-84.5954404,291.0,24.5,79.0,9.36,20.0,2022,6,9,0,1.72,216.0
23.600000000000023,23.600000000000023,142,2022-06-09 00:10:20,,95.0,17801.48,9.477,2.0,0.25,25.0,52.0,87.0,50.4689319,-84.5953224,273.0,24.5,79.0,9.477,20.0,2022,6,9,0,1.72,216.0
23.600000000000023,23.600000000000023,143,2022-06-09 00:10:21,,96.0,17811.26,9.609,2.0,0.1,25.0,53.0,87.0,50.468873,-84.5952054,252.0,24.5,79.0,9.609,20.0,2022,6,9,0,1.72,216.0
23.600000000000023,23.600000000000023,145,2022-06-09 00:10:22,,98.0,17820.93,9.651,2.0,0.43,22.5,53.0,79.5,50.468817,-84.5950875,252.0,24.0,77.5,9.651,20.0,2022,6,9,0,1.72,216.0
23.600000000000023,23.600000000000023,147,2022-06-09 00:10:23,,98.0,17830.67,9.908,2.0,0.57,21.0,53.0,75.0,50.4687708,-84.5949617,248.0,24.0,76.0,9.908,20.0,2022,6,9,0,1.72,216.0
23.399999999999977,23.399999999999977,148,2022-06-09 00:10:24,,99.0,17840.41,10.089,2.0,0.24,24.0,56.0,84.5,50.4687381,-84.5948279,230.0,22.5,74.5,10.089,20.0,2022,6,9,0,1.72,216.0
23.0,23.0,149,2022-06-09 00:10:25,,101.0,17850.59,10.346,3.0,-0.16,20.5,54.0,72.0,50.4687157,-84.5946841,209.0,21.5,71.0,10.346,20.0,2022,6,9,0,1.72,216.0
22.600000000000023,22.600000000000023,151,2022-06-09 00:10:26,,104.0,17861.41,10.503,3.0,-0.83,19.5,53.0,69.5,50.4687087,-84.5945283,186.0,21.5,72.0,10.503,20.0,2022,6,9,0,1.72,216.0
22.399999999999977,22.399999999999977,153,2022-06-09 00:10:27,,105.0,17872.88,10.553,3.0,-1.69,20.0,53.0,69.0,50.4687174,-84.5943631,206.0,22.0,72.5,10.553,20.0,2022,6,9,0,1.72,216.0
22.0,22.0,154,2022-06-09 00:10:28,,106.0,17883.78,10.724,3.0,-2.28,19.5,54.0,69.0,50.468735,-84.5942071,228.0,19.5,65.5,10.724,20.0,2022,6,9,0,1.72,216.0
21.799999999999955,21.799999999999955,154,2022-06-09 00:10:29,,107.0,17894.86,10.703,3.0,-2.72,19.5,56.0,69.0,50.4687509,-84.5940484,240.0,19.5,65.5,10.703,20.0,2022,6,9,0,1.72,216.0
21.600000000000023,21.600000000000023,155,2022-06-09 00:10:30,,107.0,17905.74,10.637,3.0,-2.9,19.5,57.0,69.0,50.4687553,-84.5938913,243.0,19.5,65.5,10.637,20.0,2022,6,9,0,1.72,216.0
21.399999999999977,21.399999999999977,156,2022-06-09 00:10:31,,106.0,17916.88,10.742,3.0,-2.74,20.0,57.0,71.0,50.4687498,-84.5937304,237.0,21.5,69.5,10.742,20.0,2022,6,9,0,1.72,216.0
21.399999999999977,21.399999999999977,156,2022-06-09 00:10:32,,106.0,17927.98,10.565,3.0,-2.4,20.5,57.0,72.0,50.4687442,-84.5935699,231.0,22.5,71.5,10.565,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,156,2022-06-09 00:10:33,,106.0,17939.0,10.57,3.0,-2.12,23.0,55.0,76.5,50.4687445,-84.5934105,227.0,21.5,68.5,10.57,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,156,2022-06-09 00:10:34,,106.0,17950.22,10.737,3.0,-2.02,25.0,57.0,83.0,50.4687532,-84.5932488,173.0,21.5,68.5,10.737,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,156,2022-06-09 00:10:35,,106.0,17961.2,10.543,3.0,-1.71,25.0,38.0,83.0,50.468772,-84.5930921,264.0,21.5,68.5,10.543,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,156,2022-06-09 00:10:36,,105.0,17972.09,10.462,2.0,-1.22,23.0,44.0,78.0,50.4687968,-84.5929381,287.0,21.5,71.5,10.462,20.0,2022,6,9,0,1.72,216.0
21.200000000000045,21.200000000000045,156,2022-06-09 00:10:37,,104.0,17982.92,10.424,2.0,-0.77,21.0,52.0,74.0,50.4688228,-84.5927854,295.0,21.5,73.5,10.424,20.0,2022,6,9,0,1.72,216.0
21.200000000000045,21.200000000000045,156,2022-06-09 00:10:38,,103.0,17993.56,10.314,3.0,-0.16,21.5,54.0,77.5,50.4688503,-84.592636,299.0,22.5,75.5,10.314,20.0,2022,6,9,0,1.72,216.0
21.399999999999977,21.399999999999977,156,2022-06-09 00:10:39,,102.0,18004.22,10.113,3.0,0.48,23.5,57.0,86.5,50.4688817,-84.5924878,300.0,25.5,80.0,10.113,20.0,2022,6,9,0,1.72,216.0
21.200000000000045,21.200000000000045,156,2022-06-09 00:10:40,,101.0,18014.64,9.926,3.0,0.65,23.5,53.0,85.0,50.4689153,-84.5923438,278.0,25.0,78.5,9.926,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,156,2022-06-09 00:10:41,,99.0,18024.69,9.726,3.0,0.28,25.0,51.0,81.5,50.4689468,-84.5922048,308.0,27.0,81.5,9.726,20.0,2022,6,9,0,1.72,216.0
20.799999999999955,20.799999999999955,156,2022-06-09 00:10:42,,97.0,18034.19,9.321,3.0,-0.08,25.5,51.0,80.0,50.4689729,-84.592072,333.0,28.0,83.0,9.321,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,156,2022-06-09 00:10:43,,98.0,18043.32,9.045,3.0,-0.28,25.5,52.0,80.0,50.4689959,-84.5919436,368.0,28.0,83.0,9.045,20.0,2022,6,9,0,1.72,216.0
21.200000000000045,21.200000000000045,156,2022-06-09 00:10:44,,102.0,18052.3,8.85,3.0,-0.2,25.5,52.0,80.0,50.4690187,-84.5918174,410.0,28.0,83.0,8.85,20.0,2022,6,9,0,1.72,216.0
21.600000000000023,21.600000000000023,156,2022-06-09 00:10:45,,100.0,18061.19,8.719,3.0,0.13,25.0,50.0,87.5,50.469041,-84.5916922,422.0,28.5,89.0,8.719,20.0,2022,6,9,0,1.72,216.0
21.600000000000023,21.600000000000023,157,2022-06-09 00:10:46,,98.0,18070.0,8.728,3.0,0.76,25.0,50.0,92.0,50.4690601,-84.5915674,411.0,29.0,92.0,8.728,20.0,2022,6,9,0,1.72,216.0
21.799999999999955,21.799999999999955,157,2022-06-09 00:10:47,,97.0,18078.88,8.728,2.0,1.64,28.5,53.0,97.0,50.4690797,-84.5914418,387.0,28.0,94.0,8.728,20.0,2022,6,9,0,1.72,216.0
22.0,22.0,157,2022-06-09 00:10:48,,96.0,18087.69,8.799,2.0,2.06,28.5,53.0,97.0,50.4691025,-84.591318,370.0,27.0,94.5,8.799,20.0,2022,6,9,0,1.72,216.0
22.0,22.0,158,2022-06-09 00:10:49,,96.0,18096.61,8.977,2.0,1.98,29.0,52.0,96.0,50.4691271,-84.5911934,366.0,28.5,95.5,8.977,20.0,2022,6,9,0,1.72,216.0
22.200000000000045,22.200000000000045,158,2022-06-09 00:10:50,,96.0,18105.73,9.077,2.0,1.66,27.0,51.0,91.5,50.4691537,-84.5910663,354.0,29.5,96.0,9.077,20.0,2022,6,9,0,1.72,216.0
22.399999999999977,22.399999999999977,157,2022-06-09 00:10:51,,98.0,18114.97,9.105,2.0,1.34,25.0,51.0,87.5,50.4691823,-84.5909383,316.0,29.5,95.5,9.105,20.0,2022,6,9,0,1.72,216.0
22.399999999999977,22.399999999999977,157,2022-06-09 00:10:52,,98.0,18124.26,9.11,2.0,1.34,23.5,52.0,86.5,50.4692145,-84.5908112,303.0,29.0,89.5,9.11,20.0,2022,6,9,0,1.72,216.0
22.600000000000023,22.600000000000023,158,2022-06-09 00:10:53,,99.0,18133.45,9.181,2.0,1.41,23.5,53.0,82.5,50.4692519,-84.5906881,275.0,26.5,84.0,9.181,20.0,2022,6,9,0,1.72,216.0
22.399999999999977,22.399999999999977,158,2022-06-09 00:10:54,,100.0,18142.72,9.321,2.0,1.19,19.0,49.0,73.5,50.4692931,-84.590566,262.0,24.5,78.5,9.321,20.0,2022,6,9,0,1.72,216.0
22.200000000000045,22.200000000000045,158,2022-06-09 00:10:55,,100.0,18152.15,9.41,2.0,0.67,21.5,47.0,74.0,50.4693368,-84.5904431,258.0,22.0,75.0,9.41,20.0,2022,6,9,0,1.72,216.0
22.0,22.0,159,2022-06-09 00:10:56,,102.0,18161.74,9.585,2.0,0.04,23.0,47.0,77.0,50.4693813,-84.5903178,342.0,21.5,73.5,9.585,20.0,2022,6,9,0,1.72,216.0
22.0,22.0,159,2022-06-09 00:10:57,,103.0,18171.26,9.37,2.0,-0.6,24.5,50.0,88.5,50.4694272,-84.5901947,284.0,24.0,75.5,9.37,20.0,2022,6,9,0,1.72,216.0
22.200000000000045,22.200000000000045,159,2022-06-09 00:10:58,,104.0,18180.62,9.38,2.0,-0.75,24.5,49.0,83.0,50.469473,-84.5900742,278.0,25.5,83.5,9.38,20.0,2022,6,9,0,1.72,216.0
22.600000000000023,22.600000000000023,159,2022-06-09 00:10:59,,103.0,18189.92,9.412,2.0,-0.16,24.5,47.0,83.0,50.469518,-84.5899541,264.0,25.5,83.5,9.412,20.0,2022,6,9,0,1.72,216.0
22.799999999999955,22.799999999999955,159,2022-06-09 00:11:00,,103.0,18199.3,9.433,2.0,0.66,24.0,48.0,81.0,50.4695617,-84.5898317,252.0,24.5,80.5,9.433,20.0,2022,6,9,0,1.72,216.0
23.0,23.0,159,2022-06-09 00:11:01,,103.0,18208.93,9.429,2.0,1.32,23.0,50.0,78.5,50.4696043,-84.5897048,241.0,23.5,77.5,9.429,20.0,2022,6,9,0,1.72,216.0
23.200000000000045,23.200000000000045,159,2022-06-09 00:11:02,,103.0,18218.34,9.455,2.0,1.95,22.5,52.0,76.0,50.4696453,-84.5895805,230.0,22.0,74.0,9.455,20.0,2022,6,9,0,1.72,216.0
23.200000000000045,23.200000000000045,159,2022-06-09 00:11:03,,103.0,18227.78,9.546,2.0,2.32,22.0,53.0,73.5,50.4696856,-84.5894552,219.0,21.0,70.5,9.546,20.0,2022,6,9,0,1.72,216.0
23.0,23.0,159,2022-06-09 00:11:04,,103.0,18237.24,9.684,2.0,1.78,21.5,53.0,73.0,50.4697267,-84.58933,210.0,21.0,71.0,9.684,20.0,2022,6,9,0,1.72,216.0
23.0,23.0,158,2022-06-09 00:11:05,,104.0,18247.08,9.923,2.0,0.62,21.5,54.0,74.5,50.4697691,-84.5891994,185.0,21.0,70.5,9.923,20.0,2022,6,9,0,1.72,216.0
22.600000000000023,22.600000000000023,158,2022-06-09 00:11:06,,104.0,18257.08,10.255,2.0,-0.11,21.0,54.0,74.5,50.4698114,-84.5890665,170.0,20.5,69.0,10.255,20.0,2022,6,9,0,1.72,216.0
22.399999999999977,22.399999999999977,158,2022-06-09 00:11:07,,101.0,18267.21,10.525,3.0,-0.7,19.5,52.0,73.0,50.4698538,-84.5889316,186.0,20.0,68.0,10.525,20.0,2022,6,9,0,1.72,216.0
22.200000000000045,22.200000000000045,157,2022-06-09 00:11:08,,99.0,18277.75,10.618,3.0,-1.69,21.0,56.0,75.0,50.4698992,-84.5887919,178.0,19.0,64.5,10.618,20.0,2022,6,9,0,1.72,216.0
21.799999999999955,21.799999999999955,157,2022-06-09 00:11:09,,100.0,18288.34,10.71,3.0,-2.41,22.0,52.0,75.0,50.4699468,-84.5886527,177.0,19.0,65.0,10.71,20.0,2022,6,9,0,1.72,216.0
21.399999999999977,21.399999999999977,157,2022-06-09 00:11:10,,102.0,18299.27,10.784,3.0,-2.77,22.0,52.0,73.5,50.4699944,-84.5885081,175.0,19.0,65.5,10.784,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,157,2022-06-09 00:11:11,,104.0,18310.45,10.822,3.0,-3.17,22.0,54.0,72.5,50.4700416,-84.5883595,173.0,19.0,65.5,10.822,20.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,157,2022-06-09 00:11:12,,104.0,18321.67,10.799,3.0,-3.38,21.5,54.0,70.5,50.4700866,-84.5882087,176.0,19.0,65.0,10.799,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,158,2022-06-09 00:11:13,,105.0,18332.82,10.792,3.0,-3.07,21.0,54.0,69.0,50.4701319,-84.5880595,178.0,19.0,65.0,10.792,20.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,158,2022-06-09 00:11:14,,106.0,18343.59,10.876,3.0,-2.77,21.5,54.0,70.5,50.470181,-84.5879184,197.0,18.0,64.5,10.876,20.0,2022,6,9,0,1.72,216.0
19.799999999999955,19.799999999999955,159,2022-06-09 00:11:15,,106.0,18354.07,10.808,3.0,-2.64,22.0,54.0,72.0,50.4702358,-84.5877863,201.0,17.0,64.5,10.808,20.0,2022,6,9,0,1.72,216.0
19.600000000000023,19.600000000000023,159,2022-06-09 00:11:16,,106.0,18364.3,10.68,3.0,-2.48,22.0,54.0,72.0,50.4702984,-84.5876646,197.0,17.0,64.5,10.68,20.0,2022,6,9,0,1.72,216.0
19.399999999999977,19.399999999999977,159,2022-06-09 00:11:17,,106.0,18374.96,10.638,3.0,-2.33,22.0,54.0,72.0,50.4703691,-84.5875436,199.0,17.0,64.5,10.638,20.0,2022,6,9,0,1.72,216.0
19.399999999999977,19.399999999999977,159,2022-06-09 00:11:18,,105.0,18385.78,10.591,3.0,-2.33,21.5,54.0,73.0,50.4704432,-84.587423,202.0,18.0,64.0,10.591,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,159,2022-06-09 00:11:19,,104.0,18396.46,10.427,3.0,-2.21,21.5,55.0,75.0,50.4705162,-84.5873041,218.0,18.5,63.5,10.427,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,159,2022-06-09 00:11:20,,104.0,18406.87,10.385,3.0,-1.84,22.5,55.0,77.0,50.4705944,-84.5871967,245.0,19.0,64.0,10.385,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,158,2022-06-09 00:11:21,,103.0,18417.4,10.241,3.0,-1.3,23.5,55.0,78.0,50.4706773,-84.5870928,268.0,19.5,64.5,10.241,20.0,2022,6,9,0,1.72,216.0
19.0,19.0,158,2022-06-09 00:11:22,,102.0,18427.97,10.263,3.0,-0.99,23.5,55.0,78.0,50.4707638,-84.5869942,278.0,19.5,64.5,10.263,20.0,2022,6,9,0,1.72,216.0
18.799999999999955,18.799999999999955,158,2022-06-09 00:11:23,,102.0,18438.28,10.411,3.0,-1.04,21.5,55.0,77.0,50.470853,-84.5869057,238.0,23.5,73.5,10.411,20.0,2022,6,9,0,1.72,216.0
18.600000000000023,18.600000000000023,158,2022-06-09 00:11:24,,101.0,18448.59,10.398,3.0,-1.02,21.0,56.0,76.5,50.4709432,-84.5868191,304.0,25.0,77.0,10.398,20.0,2022,6,9,0,1.72,216.0
18.399999999999977,18.399999999999977,157,2022-06-09 00:11:25,,101.0,18459.04,10.424,3.0,-1.11,21.0,58.0,79.0,50.4710328,-84.5867285,342.0,25.0,79.0,10.424,20.0,2022,6,9,0,1.72,216.0
18.399999999999977,18.399999999999977,156,2022-06-09 00:11:26,,102.0,18469.43,10.44,3.0,-1.41,21.5,55.0,83.5,50.4711208,-84.5866363,314.0,24.5,83.0,10.44,20.0,2022,6,9,0,1.72,216.0
18.399999999999977,18.399999999999977,157,2022-06-09 00:11:27,,102.0,18480.13,10.428,3.0,-1.39,20.0,55.0,78.5,50.4712158,-84.5865492,283.0,22.0,75.0,10.428,20.0,2022,6,9,0,1.72,216.0
18.399999999999977,18.399999999999977,158,2022-06-09 00:11:28,,102.0,18490.77,10.417,3.0,-1.06,22.5,55.0,85.5,50.4713103,-84.5864626,310.0,22.0,76.5,10.417,20.0,2022,6,9,0,1.72,216.0
18.200000000000045,18.200000000000045,158,2022-06-09 00:11:29,,102.0,18501.43,10.415,3.0,-0.9,22.5,55.0,87.0,50.4714059,-84.5863779,300.0,22.5,81.0,10.415,20.0,2022,6,9,0,1.72,216.0
18.200000000000045,18.200000000000045,159,2022-06-09 00:11:30,,102.0,18511.67,10.413,3.0,-0.66,22.0,54.0,84.5,50.4714973,-84.5862957,284.0,23.0,82.0,10.413,20.0,2022,6,9,0,1.72,216.0
