ascent,descent,timestamp,battery_soc,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,calories,left_right_balance,temperature,enhanced_speed,gps_accuracy,position_lat,position_long,speed,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
12,13,2022-11-28 03:45:07,,91.0,17.0,69.0,231.0,24.5,84.5,83.0,45.0,12.0,8.728,2.0,50.5140747,-84.8125679,8.728,3010.7,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:08,,88.0,19.5,75.0,231.0,24.0,86.0,83.0,46.0,12.0,8.784,2.0,50.5140292,-84.8126862,8.784,3019.31,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:09,,87.0,22.0,80.0,231.0,23.5,87.0,84.0,45.0,12.0,8.902,2.0,50.5139883,-84.8128046,8.902,3028.49,11.800000000000011,11.800000000000011,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:10,,88.0,23.5,84.5,233.0,24.0,89.0,84.0,42.0,12.0,8.857,2.0,50.5139428,-84.8129229,8.857,3037.61,11.800000000000011,11.800000000000011,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:11,,89.0,23.5,86.0,284.0,27.0,92.0,84.0,36.0,12.0,8.972,2.0,50.5138972,-84.8130412,8.972,3046.77,11.800000000000011,11.800000000000011,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:12,,89.0,17.5,66.5,289.0,29.0,90.5,84.0,31.0,12.0,9.038,2.0,50.5138517,-84.8131595,9.038,3056.14,11.600000000000023,11.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:13,,89.0,17.0,63.0,271.0,28.0,90.0,85.0,34.0,12.0,8.788,2.0,50.5138062,-84.8132688,8.788,3065.13,11.800000000000011,11.800000000000011,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:14,,88.0,16.0,57.5,208.0,25.0,84.5,85.0,42.0,12.0,8.849,2.0,50.5137607,-84.8133871,8.849,3074.12,11.800000000000011,11.800000000000011,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:15,,88.0,14.0,49.0,140.0,22.0,75.0,85.0,43.0,12.0,8.811,2.0,50.5137152,-84.8134963,8.811,3083.03,11.800000000000011,11.800000000000011,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:16,,86.0,12.0,42.0,119.0,19.5,67.0,85.0,41.0,12.0,8.66,2.0,50.5136742,-84.8136146,8.66,3091.8,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:17,,73.0,11.0,43.0,101.0,19.5,67.0,85.0,38.0,12.0,8.296,2.0,50.5136287,-84.8137239,8.296,3100.55,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:18,,58.0,5.5,45.0,87.0,19.5,67.0,85.0,25.0,12.0,8.017,2.0,50.5135878,-84.8138331,8.017,3108.86,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:19,,41.0,1.0,48.0,80.0,19.0,65.0,85.0,10.0,12.0,7.683,2.0,50.5135468,-84.8139423,7.683,3116.92,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:20,,23.0,3.0,51.5,73.0,17.5,59.5,85.0,1.0,12.0,7.046,2.0,50.5135104,-84.8140334,7.046,3124.34,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:21,,6.0,5.0,54.5,66.0,16.0,54.0,85.0,5.0,12.0,6.685,2.0,50.513474,-84.8141244,6.685,3131.58,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:22,,0.0,7.0,58.0,0.0,14.0,49.0,85.0,8.0,12.0,6.122,2.0,50.5134376,-84.8142063,6.122,3138.09,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:23,,0.0,9.5,61.0,0.0,12.5,43.5,85.0,11.0,12.0,5.4,2.0,50.5134012,-84.8142791,5.4,3144.22,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:24,,0.0,11.5,64.5,0.0,11.0,38.0,85.0,15.0,12.0,4.986,2.0,50.5133648,-84.8143428,4.986,3149.6,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:25,,0.0,13.5,67.5,0.0,9.5,32.5,85.0,18.0,12.0,4.308,2.0,50.5133238,-84.8143792,4.308,3154.52,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:26,,0.0,15.5,70.5,0.0,8.0,27.5,85.0,21.0,12.0,4.074,2.0,50.5132783,-84.8144065,4.074,3159.04,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:27,,0.0,18.0,74.0,0.0,6.5,22.0,85.0,25.0,12.0,4.178,2.0,50.5132328,-84.8144156,4.178,3163.39,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:28,,0.0,20.0,77.0,0.0,5.0,16.5,85.0,28.0,12.0,4.342,2.0,50.5131873,-84.8144065,4.342,3167.72,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:29,,0.0,22.0,80.5,0.0,3.5,11.5,85.0,31.0,12.0,4.35,2.0,50.5131418,-84.8143883,4.35,3171.99,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:30,,27.0,24.0,83.5,33.0,1.5,6.0,85.0,35.0,12.0,4.699,2.0,50.5130917,-84.8143701,4.699,3176.88,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:31,,52.0,26.5,86.5,99.0,0.0,0.5,85.0,38.0,12.0,5.273,2.0,50.5130416,-84.8143337,5.273,3181.96,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:32,,65.0,24.0,81.5,157.0,8.0,29.0,86.0,41.0,12.0,5.438,2.0,50.5129916,-84.8143064,5.438,3187.36,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:33,,71.0,25.0,83.0,201.0,17.0,62.0,86.0,45.0,12.0,5.456,2.0,50.512937,-84.81427,5.456,3192.9,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:34,,75.0,26.5,85.5,250.0,23.5,85.0,86.0,46.0,12.0,5.641,2.0,50.5128823,-84.8142336,5.641,3198.59,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:35,,78.0,25.5,83.0,242.0,26.5,89.5,86.0,45.0,12.0,6.421,2.0,50.5128141,-84.8142063,6.421,3205.04,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:36,,80.0,22.0,75.0,236.0,27.0,89.5,87.0,44.0,12.0,6.294,2.0,50.5127549,-84.8141699,6.294,3211.4,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:37,,82.0,22.0,79.0,230.0,27.0,89.0,87.0,47.0,12.0,6.33,2.0,50.5126958,-84.8141244,6.33,3217.4,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:38,,84.0,20.0,75.5,213.0,26.5,88.5,87.0,40.0,12.0,6.032,2.0,50.5126366,-84.8140971,6.032,3223.23,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:39,,85.0,16.0,57.5,185.0,25.0,87.0,87.0,35.0,12.0,6.538,2.0,50.5125729,-84.8140607,6.538,3229.73,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:40,,86.0,18.5,62.5,176.0,21.5,78.0,87.0,40.0,12.0,6.779,2.0,50.5125046,-84.8140242,6.779,3236.67,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:41,,88.0,21.0,73.0,175.0,24.5,83.0,88.0,48.0,12.0,6.884,2.0,50.5124363,-84.8139787,6.884,3243.4,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:42,,89.0,20.5,72.0,181.0,24.5,84.5,88.0,49.0,12.0,6.763,2.0,50.5123681,-84.8139514,6.763,3250.35,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:43,,85.0,19.0,64.5,148.0,23.5,81.5,88.0,42.0,12.0,6.482,2.0,50.5122953,-84.813915,6.482,3257.74,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:44,,61.0,16.5,57.5,119.0,22.5,77.5,88.0,29.0,12.0,6.555,2.0,50.512227,-84.8138695,6.555,3264.56,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:45,,37.0,14.0,50.5,90.0,21.0,73.0,88.0,15.0,12.0,6.331,2.0,50.5121587,-84.8138331,6.331,3271.43,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:46,,16.0,3.5,54.0,60.0,21.0,72.5,88.0,1.0,12.0,5.621,2.0,50.512095,-84.8137967,5.621,3277.81,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:47,,11.0,2.0,58.5,41.0,21.5,74.5,88.0,4.0,12.0,5.438,2.0,50.5120404,-84.8137694,5.438,3283.45,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:48,,6.0,5.5,62.5,22.0,22.0,77.0,88.0,9.0,12.0,4.474,3.0,50.5119903,-84.8137512,4.474,3287.84,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:49,,0.0,9.0,67.0,0.0,22.5,80.0,88.0,13.0,12.0,4.075,3.0,50.5119448,-84.8137512,4.075,3292.31,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:50,,0.0,12.0,71.5,0.0,23.0,82.5,88.0,18.0,12.0,3.376,3.0,50.5119084,-84.8137603,3.376,3295.99,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:51,,4.0,15.5,75.5,0.0,23.5,85.5,88.0,22.0,12.0,4.349,3.0,50.511872,-84.8137876,4.349,3300.19,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:52,,19.0,19.0,80.0,21.0,24.0,88.0,88.0,27.0,12.0,5.289,3.0,50.5118356,-84.8138422,5.289,3305.33,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:53,,70.0,22.5,84.5,155.0,24.5,90.5,88.0,31.0,12.0,5.321,3.0,50.5118037,-84.813915,5.321,3310.63,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:54,,78.0,24.5,86.5,243.0,25.0,93.0,88.0,36.0,12.0,5.081,3.0,50.5117901,-84.8139787,5.081,3315.78,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:55,,80.0,22.5,79.5,219.0,25.0,93.0,89.0,41.0,12.0,5.39,3.0,50.5117764,-84.8140607,5.39,3321.29,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:56,,81.0,16.0,57.0,188.0,24.0,89.0,89.0,39.0,12.0,5.739,3.0,50.511781,-84.8141517,5.739,3327.34,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:57,,78.0,12.5,44.0,126.0,22.5,82.0,89.0,37.0,12.0,6.355,3.0,50.5117992,-84.8142427,6.355,3333.9,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:58,,56.0,15.0,53.5,92.0,20.0,73.0,89.0,38.0,12.0,6.429,3.0,50.5118219,-84.8143337,6.429,3340.56,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:59,,34.0,17.5,63.5,57.0,17.5,64.0,89.0,40.0,12.0,6.15,3.0,50.5118492,-84.8144156,6.15,3346.89,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:00,,12.0,18.5,66.5,22.0,18.5,66.5,89.0,42.0,12.0,5.744,3.0,50.5118766,-84.8144885,5.744,3352.85,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:01,,0.0,19.5,69.0,0.0,20.0,70.0,89.0,45.0,12.0,4.817,3.0,50.5118948,-84.8145704,4.817,3358.55,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:02,,0.0,20.5,71.5,0.0,21.0,73.0,89.0,47.0,12.0,4.456,3.0,50.5119039,-84.8146341,4.456,3363.48,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:03,,0.0,21.5,74.0,0.0,22.0,76.5,89.0,49.0,12.0,3.763,3.0,50.5118993,-84.8146978,3.763,3367.53,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:04,,0.0,22.5,77.0,0.0,23.5,79.5,89.0,51.0,12.0,2.899,3.0,50.5118993,-84.8147342,2.899,3370.17,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:05,,0.0,23.5,79.5,0.0,24.5,83.0,89.0,53.0,12.0,2.966,3.0,50.5118811,-84.8147433,2.966,3372.4,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:06,,0.0,24.5,82.0,0.0,26.0,86.0,89.0,56.0,12.0,4.066,3.0,50.5118401,-84.8147433,4.066,3376.47,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:07,,63.0,25.5,84.5,149.0,27.0,89.5,89.0,58.0,12.0,5.043,3.0,50.5117855,-84.8147342,5.043,3381.45,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:08,,76.0,26.5,87.5,339.0,28.0,92.5,89.0,53.0,12.0,5.198,3.0,50.5117355,-84.8147342,5.198,3386.04,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:09,,85.0,27.5,90.0,383.0,29.5,96.0,90.0,41.0,12.0,5.604,3.0,50.5116718,-84.8147524,5.604,3392.45,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:10,,92.0,18.5,71.0,353.0,30.0,96.0,90.0,33.0,12.0,7.478,3.0,50.5115853,-84.8147706,7.478,3400.47,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:11,,88.0,13.5,55.0,252.0,30.5,96.0,90.0,40.0,12.0,7.92,3.0,50.5114988,-84.8147979,7.92,3408.63,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:12,,83.0,12.5,51.5,164.0,27.5,88.5,90.0,42.0,12.0,7.197,3.0,50.511426,-84.814807,7.197,3415.63,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:13,,83.0,14.0,57.5,128.0,22.0,74.5,91.0,38.0,12.0,6.581,3.0,50.5113532,-84.814807,6.581,3422.0,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:14,,65.0,11.5,43.5,110.0,21.0,71.0,91.0,34.0,12.0,5.6,3.0,50.5112986,-84.8148252,5.6,3427.28,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:15,,46.0,20.0,59.0,101.0,18.0,63.5,91.0,46.0,12.0,5.185,3.0,50.5112485,-84.8148434,5.185,3432.33,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:16,,34.0,28.5,76.0,84.0,15.0,56.0,91.0,59.0,12.0,5.581,3.0,50.5111984,-84.814889,5.581,3438.06,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:17,,49.0,31.5,87.0,90.0,13.5,51.5,91.0,72.0,12.0,5.965,3.0,50.5111438,-84.8149436,5.965,3444.14,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:18,,75.0,27.5,90.5,117.0,16.0,58.5,91.0,72.0,12.0,6.226,3.0,50.5111029,-84.8150073,6.226,3450.44,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:19,,77.0,27.0,92.0,234.0,28.0,93.5,91.0,56.0,12.0,6.389,3.0,50.5110619,-84.8150892,6.389,3456.86,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:20,,78.0,23.5,80.5,236.0,27.0,91.0,92.0,41.0,12.0,6.994,3.0,50.5110255,-84.8151802,6.994,3464.06,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:21,,80.0,20.0,68.0,232.0,25.5,87.0,92.0,41.0,12.0,7.067,3.0,50.5109891,-84.8152713,7.067,3471.17,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:22,,82.0,17.5,61.0,210.0,24.5,83.0,92.0,43.0,12.0,6.757,3.0,50.5109572,-84.8153532,6.757,3477.79,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:23,,81.0,16.5,58.5,161.0,25.0,80.5,92.0,45.0,12.0,6.501,3.0,50.510939,-84.8154442,6.501,3484.21,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:24,,83.0,14.0,49.5,197.0,26.5,84.0,92.0,39.0,12.0,6.585,3.0,50.5109436,-84.8155443,6.585,3490.85,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:25,,73.0,11.5,40.5,206.0,28.0,87.5,93.0,1.0,12.0,7.039,3.0,50.5109663,-84.8156353,7.039,3498.01,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:26,,64.0,22.0,67.5,195.0,25.5,88.0,93.0,29.0,12.0,7.262,3.0,50.5109936,-84.8157355,7.262,3505.35,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:27,,75.0,25.0,80.5,151.0,18.0,66.5,93.0,59.0,12.0,7.25,3.0,50.5110073,-84.8158447,7.25,3512.62,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:28,,87.0,15.5,63.5,96.0,7.0,26.5,93.0,68.0,12.0,6.805,3.0,50.5110346,-84.8159266,6.805,3519.23,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:29,,65.0,15.0,55.0,95.0,2.5,9.5,93.0,53.0,12.0,6.124,3.0,50.5110619,-84.8160085,6.124,3525.13,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:30,,42.0,14.0,53.0,70.0,5.0,16.5,93.0,37.0,12.0,5.796,3.0,50.5110847,-84.8160814,5.796,3530.84,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:31,,18.0,13.0,51.0,46.0,7.5,24.5,93.0,34.0,12.0,5.621,3.0,50.5111074,-84.8161542,5.621,3536.13,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:32,,0.0,12.0,49.0,0.0,10.0,32.5,93.0,31.0,12.0,4.765,3.0,50.5111438,-84.8162179,4.765,3541.42,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:33,,0.0,11.0,47.5,0.0,12.5,40.5,93.0,27.0,12.0,5.392,3.0,50.5111939,-84.8162543,5.392,3547.11,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:34,,0.0,10.0,45.5,0.0,15.0,48.0,93.0,24.0,12.0,4.735,3.0,50.5112394,-84.8162816,4.735,3551.57,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:35,,0.0,9.0,43.5,0.0,17.5,56.0,93.0,21.0,12.0,2.663,3.0,50.5112576,-84.8162907,2.663,3553.5,13.200000000000045,13.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:36,,22.0,8.0,41.5,7.0,20.0,64.0,93.0,18.0,12.0,1.448,3.0,50.5112713,-84.8162998,1.448,3554.56,13.200000000000045,13.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:37,,63.0,6.0,,15.0,18.0,75.5,93.0,10.0,12.0,1.287,3.0,50.5112804,-84.8163089,1.287,3555.79,13.399999999999977,13.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:38,,47.0,0.0,,12.0,0.5,99.5,93.0,,12.0,0.289,3.0,50.5112849,-84.816318,0.289,3556.09,13.399999999999977,13.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:39,,30.0,,,9.0,,,93.0,,12.0,0.0,3.0,50.5112849,-84.816318,0.0,3556.09,13.399999999999977,13.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:40,,13.0,,,6.0,,,93.0,,12.0,0.0,3.0,50.5112849,-84.816318,0.0,3556.09,13.399999999999977,13.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:41,,0.0,,,0.0,,,93.0,,12.0,0.0,3.0,50.5112849,-84.816318,0.0,3556.09,13.399999999999977,13.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:46:42,,0.0,,,0.0,,,93.0,,12.0,0.0,3.0,50.5112849,-84.816318,0.0,3556.09,13.399999999999977,13.399999999999977,0.0,2022,11,28,3,3.31,87.0
