timestamp,battery_soc,cadence,distance,enhanced_speed,gps_accuracy,heart_rate,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,left_right_balance,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-06-20 00:36:03,,79.0,3176.0,7.403,3.0,127.0,15.0,57.5,50.3929502,-84.6148254,124.0,16.0,70.0,7.403,49.0,10.0,-35.39999999999998,-35.39999999999998,0.68,2022,6,20,0,4.5,267.0
2022-06-20 00:36:04,,83.0,3184.39,8.182,3.0,127.0,15.0,57.5,50.3929997,-84.6149266,130.0,16.0,70.0,8.182,49.0,10.0,-35.80000000000001,-35.80000000000001,-0.33,2022,6,20,0,4.5,267.0
2022-06-20 00:36:05,,84.0,3192.94,8.456,3.0,127.0,15.0,57.5,50.3930536,-84.6150267,90.0,16.0,70.0,8.456,49.0,10.0,-36.0,-36.0,-1.4,2022,6,20,0,4.5,267.0
2022-06-20 00:36:06,,77.0,3201.36,8.448,3.0,128.0,15.0,57.5,50.3931067,-84.6151252,91.0,16.0,70.0,8.448,49.0,10.0,-36.19999999999999,-36.19999999999999,-2.5,2022,6,20,0,4.5,267.0
2022-06-20 00:36:07,,87.0,3210.39,8.857,3.0,127.0,15.0,57.5,50.3931686,-84.6152257,94.0,16.0,70.0,8.857,49.0,10.0,-36.60000000000002,-36.60000000000002,-3.11,2022,6,20,0,4.5,267.0
2022-06-20 00:36:08,,79.0,3218.59,8.517,3.0,127.0,15.0,57.5,50.3932266,-84.6153149,53.0,16.0,70.0,8.517,49.0,10.0,-37.0,-37.0,-3.5,2022,6,20,0,4.5,267.0
2022-06-20 00:36:09,,70.0,3227.28,8.474,3.0,127.0,15.0,57.5,50.3932863,-84.6154113,70.0,16.0,70.0,8.474,39.0,10.0,-37.0,-37.0,-3.31,2022,6,20,0,4.5,267.0
2022-06-20 00:36:10,,62.0,3235.44,8.264,3.0,127.0,15.0,56.0,50.3933472,-84.6154963,105.0,10.5,69.0,8.264,31.0,10.0,-37.39999999999998,-37.39999999999998,-2.85,2022,6,20,0,4.5,267.0
2022-06-20 00:36:11,,59.0,3243.52,8.129,3.0,127.0,16.0,57.5,50.3934073,-84.6155804,154.0,7.5,65.5,8.129,38.0,10.0,-37.39999999999998,-37.39999999999998,-2.64,2022,6,20,0,4.5,267.0
2022-06-20 00:36:12,,60.0,3251.59,8.11,3.0,127.0,18.0,67.0,50.39347,-84.615661,171.0,19.0,65.5,8.11,49.0,10.0,-37.60000000000002,-37.60000000000002,-2.37,2022,6,20,0,4.5,267.0
2022-06-20 00:36:13,,61.0,3259.78,8.148,3.0,127.0,24.0,77.0,50.3935344,-84.6157417,208.0,20.0,75.0,8.148,52.0,10.0,-37.80000000000001,-37.80000000000001,-2.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:14,,70.0,3267.77,8.038,3.0,126.0,25.0,82.0,50.393598,-84.6158192,214.0,22.5,78.0,8.038,54.0,10.0,-37.80000000000001,-37.80000000000001,-2.01,2022,6,20,0,4.5,267.0
2022-06-20 00:36:15,,75.0,3275.16,7.576,3.0,126.0,25.5,83.0,50.3936554,-84.615893,188.0,23.0,78.5,7.576,50.0,10.0,-38.0,-38.0,-2.08,2022,6,20,0,4.5,267.0
2022-06-20 00:36:16,,77.0,3283.77,8.43,3.0,126.0,23.5,78.5,50.393723,-84.6159779,166.0,23.5,80.5,8.43,47.0,10.0,-38.0,-38.0,-1.81,2022,6,20,0,4.5,267.0
2022-06-20 00:36:17,,77.0,3292.06,8.333,3.0,125.0,20.0,70.0,50.3937907,-84.6160558,155.0,24.0,84.5,8.333,47.0,10.0,-38.0,-38.0,-1.45,2022,6,20,0,4.5,267.0
2022-06-20 00:36:18,,77.0,3300.33,8.288,3.0,125.0,22.0,76.0,50.3938575,-84.6161344,199.0,25.0,81.5,8.288,51.0,10.0,-38.0,-38.0,-1.14,2022,6,20,0,4.5,267.0
2022-06-20 00:36:19,,77.0,3308.72,8.317,3.0,126.0,23.5,80.5,50.3939261,-84.6162131,209.0,26.0,83.5,8.317,52.0,10.0,-38.0,-38.0,-0.73,2022,6,20,0,4.5,267.0
2022-06-20 00:36:20,,77.0,3317.74,8.907,3.0,127.0,24.5,82.5,50.3939835,-84.616318,218.0,26.5,85.5,8.907,52.0,10.0,-38.0,-38.0,-0.23,2022,6,20,0,4.5,267.0
2022-06-20 00:36:21,,78.0,3325.95,8.396,3.0,128.0,24.5,82.5,50.394045,-84.6164029,265.0,26.0,84.0,8.396,51.0,10.0,-38.0,-38.0,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:22,,82.0,3334.59,8.553,3.0,130.0,24.5,82.5,50.3941085,-84.6164939,242.0,26.0,84.0,8.553,52.0,10.0,-38.0,-38.0,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:23,,87.0,3342.87,8.355,3.0,130.0,24.5,82.5,50.3941704,-84.61658,196.0,26.0,84.0,8.355,52.0,10.0,-38.0,-38.0,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:24,,88.0,3350.84,8.122,3.0,130.0,24.5,82.5,50.3942263,-84.6166671,178.0,26.0,84.0,8.122,52.0,10.0,-38.0,-38.0,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:25,,88.0,3359.32,8.111,3.0,131.0,24.5,82.5,50.3942839,-84.6167622,168.0,26.0,84.0,8.111,52.0,10.0,-38.0,-38.0,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:26,,88.0,3370.08,10.157,3.0,131.0,24.5,82.5,50.3943153,-84.6169113,157.0,26.0,84.0,10.157,51.0,10.0,-38.19999999999999,-38.19999999999999,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:27,,88.0,3379.9,9.92,3.0,132.0,24.5,82.5,50.3943507,-84.6170449,154.0,26.0,84.0,9.92,45.0,10.0,-38.19999999999999,-38.19999999999999,-0.12,2022,6,20,0,4.5,267.0
2022-06-20 00:36:28,,88.0,3388.4,8.847,3.0,132.0,24.0,80.5,50.3943867,-84.6171578,148.0,24.0,85.0,8.847,43.0,10.0,-38.39999999999998,-38.39999999999998,-0.52,2022,6,20,0,4.5,267.0
2022-06-20 00:36:29,,88.0,3396.59,8.295,3.0,132.0,22.5,77.0,50.394415,-84.6172698,140.0,21.0,87.0,8.295,44.0,10.0,-38.60000000000002,-38.60000000000002,-0.95,2022,6,20,0,4.5,267.0
2022-06-20 00:36:30,,88.0,3405.77,9.015,3.0,132.0,21.5,73.0,50.3944498,-84.6173941,132.0,17.5,89.0,9.015,45.0,10.0,-38.60000000000002,-38.60000000000002,-1.18,2022,6,20,0,4.5,267.0
2022-06-20 00:36:31,,88.0,3415.6,9.619,2.0,132.0,20.5,69.5,50.3944901,-84.6175254,125.0,14.0,91.5,9.619,46.0,10.0,-38.60000000000002,-38.60000000000002,-1.17,2022,6,20,0,4.5,267.0
2022-06-20 00:36:32,,88.0,3423.48,8.327,2.0,132.0,19.0,66.0,50.3945464,-84.61761,117.0,11.0,93.5,8.327,47.0,10.0,-38.60000000000002,-38.60000000000002,-0.81,2022,6,20,0,4.5,267.0
2022-06-20 00:36:33,,88.0,3432.31,8.717,2.0,132.0,18.0,62.0,50.3946213,-84.6176881,109.0,7.5,95.5,8.717,47.0,10.0,-38.60000000000002,-38.60000000000002,-0.27,2022,6,20,0,4.5,267.0
2022-06-20 00:36:34,,89.0,3440.87,8.586,2.0,132.0,17.0,58.5,50.3947048,-84.6177394,102.0,4.0,97.5,8.586,48.0,10.0,-38.60000000000002,-38.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:35,,89.0,3448.61,7.969,2.0,133.0,16.0,55.0,50.3947858,-84.6177642,94.0,1.0,99.5,7.969,49.0,10.0,-38.60000000000002,-38.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:36,,76.0,3455.97,7.511,2.0,133.0,15.5,54.0,50.3948641,-84.6177788,38.0,0.0,100.0,7.511,49.0,10.0,-38.60000000000002,-38.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:37,,46.0,3462.93,7.126,2.0,133.0,15.5,54.0,50.3949388,-84.6177813,78.0,0.0,100.0,7.126,49.0,10.0,-38.60000000000002,-38.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:38,,29.0,3469.88,6.977,2.0,133.0,15.5,54.0,50.3950132,-84.6177889,176.0,0.0,100.0,6.977,50.0,10.0,-38.80000000000001,-38.80000000000001,-0.15,2022,6,20,0,4.5,267.0
2022-06-20 00:36:39,,77.0,3476.59,6.724,2.0,133.0,15.5,54.0,50.3950852,-84.6177931,162.0,0.0,100.0,6.724,49.0,10.0,-38.80000000000001,-38.80000000000001,-0.42,2022,6,20,0,4.5,267.0
2022-06-20 00:36:40,,78.0,3483.53,6.94,2.0,133.0,15.5,54.0,50.3951598,-84.6177952,148.0,0.0,100.0,6.94,50.0,10.0,-38.80000000000001,-38.80000000000001,-0.28,2022,6,20,0,4.5,267.0
2022-06-20 00:36:41,,78.0,3490.55,7.002,2.0,133.0,15.5,54.0,50.3952351,-84.6177972,137.0,0.0,100.0,7.002,50.0,10.0,-38.80000000000001,-38.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:42,,78.0,3497.48,6.933,2.0,133.0,17.5,61.0,50.3953095,-84.6177992,140.0,3.5,95.5,6.933,50.0,10.0,-38.80000000000001,-38.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:43,,78.0,3504.15,7.045,2.0,133.0,20.5,69.5,50.3953811,-84.617803,147.0,8.5,89.5,7.045,51.0,10.0,-38.80000000000001,-38.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:44,,78.0,3511.27,7.051,2.0,133.0,23.0,78.5,50.3954576,-84.6178051,153.0,13.0,83.5,7.051,51.0,10.0,-38.80000000000001,-38.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:45,,78.0,3518.75,7.359,2.0,133.0,26.0,87.0,50.3955379,-84.6178071,160.0,17.5,77.5,7.359,52.0,10.0,-38.80000000000001,-38.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:46,,78.0,3526.34,7.533,2.0,133.0,28.5,95.5,50.3956194,-84.6178072,168.0,22.0,72.0,7.533,52.0,10.0,-38.80000000000001,-38.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:47,,79.0,3533.8,7.625,2.0,133.0,24.0,82.0,50.3956995,-84.6178072,190.0,24.0,80.0,7.625,51.0,10.0,-38.60000000000002,-38.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:48,,80.0,3541.28,7.599,2.0,133.0,22.0,77.0,50.3957799,-84.6178072,191.0,24.5,83.0,7.599,51.0,10.0,-38.80000000000001,-38.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:49,,80.0,3548.75,7.699,2.0,133.0,21.0,75.5,50.3958601,-84.6178034,184.0,24.0,81.0,7.699,51.0,10.0,-38.80000000000001,-38.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:50,,81.0,3556.03,7.736,2.0,133.0,19.5,73.5,50.3959382,-84.6178014,170.0,23.5,77.0,7.736,50.0,10.0,-38.80000000000001,-38.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:51,,83.0,3563.37,7.768,2.0,132.0,19.5,73.5,50.3960171,-84.6178013,180.0,22.5,73.5,7.768,55.0,10.0,-38.80000000000001,-38.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:52,,84.0,3570.78,7.922,2.0,133.0,19.5,73.5,50.3960967,-84.6177994,178.0,22.5,73.5,7.922,53.0,10.0,-39.0,-39.0,-0.15,2022,6,20,0,4.5,267.0
2022-06-20 00:36:53,,85.0,3578.47,7.935,2.0,134.0,19.5,73.5,50.3961791,-84.6177936,167.0,22.5,73.5,7.935,51.0,10.0,-38.80000000000001,-38.80000000000001,-0.44,2022,6,20,0,4.5,267.0
2022-06-20 00:36:54,,84.0,3585.83,7.922,2.0,134.0,19.5,73.5,50.3962576,-84.6177804,161.0,22.5,73.5,7.922,51.0,10.0,-38.80000000000001,-38.80000000000001,-0.29,2022,6,20,0,4.5,267.0
2022-06-20 00:36:55,,84.0,3593.68,7.652,2.0,135.0,19.5,73.5,50.3963386,-84.6177493,175.0,22.5,73.5,7.652,51.0,10.0,-38.80000000000001,-38.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:56,,82.0,3600.95,7.436,2.0,135.0,19.5,73.0,50.3964099,-84.6177066,147.0,22.5,73.5,7.436,52.0,10.0,-38.80000000000001,-38.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:57,,82.0,3608.32,7.45,2.0,135.0,18.0,65.5,50.3964733,-84.6176431,160.0,23.5,75.0,7.45,52.0,10.0,-38.60000000000002,-38.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:58,,81.0,3615.38,7.202,2.0,134.0,18.0,64.0,50.3965268,-84.6175708,157.0,23.5,75.5,7.202,53.0,10.0,-38.60000000000002,-38.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:36:59,,80.0,3622.44,7.211,2.0,134.0,16.0,58.0,50.3965735,-84.6174906,165.0,22.5,73.5,7.211,49.0,10.0,-38.39999999999998,-38.39999999999998,0.18,2022,6,20,0,4.5,267.0
2022-06-20 00:37:00,,79.0,3628.98,7.065,2.0,135.0,13.0,50.5,50.3966111,-84.6174107,181.0,21.0,70.5,7.065,43.0,10.0,-38.39999999999998,-38.39999999999998,0.8,2022,6,20,0,4.5,267.0
2022-06-20 00:37:01,,78.0,3635.83,6.82,2.0,136.0,13.0,50.5,50.3966391,-84.6173193,187.0,21.0,70.5,6.82,42.0,10.0,-38.19999999999999,-38.19999999999999,1.31,2022,6,20,0,4.5,267.0
2022-06-20 00:37:02,,76.0,3642.67,6.824,2.0,133.0,13.0,50.5,50.3966563,-84.6172233,212.0,21.0,70.5,6.824,42.0,10.0,-38.39999999999998,-38.39999999999998,1.43,2022,6,20,0,4.5,267.0
2022-06-20 00:37:03,,75.0,3649.33,6.848,2.0,131.0,13.0,50.5,50.3966684,-84.6171284,189.0,21.0,70.5,6.848,42.0,10.0,-38.39999999999998,-38.39999999999998,1.17,2022,6,20,0,4.5,267.0
2022-06-20 00:37:04,,75.0,3655.96,6.83,2.0,130.0,13.0,50.5,50.3966823,-84.6170344,181.0,21.0,70.5,6.83,42.0,10.0,-38.39999999999998,-38.39999999999998,0.7,2022,6,20,0,4.5,267.0
2022-06-20 00:37:05,,75.0,3662.51,6.81,2.0,130.0,13.0,50.5,50.3966961,-84.6169416,194.0,21.0,70.5,6.81,43.0,10.0,-38.19999999999999,-38.19999999999999,0.25,2022,6,20,0,4.5,267.0
2022-06-20 00:37:06,,74.0,3669.23,6.812,2.0,130.0,13.0,50.5,50.3967139,-84.6168475,196.0,21.0,70.5,6.812,53.0,10.0,-38.19999999999999,-38.19999999999999,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:07,,74.0,3675.76,6.554,2.0,130.0,15.5,58.5,50.3967335,-84.6167569,189.0,22.0,74.0,6.554,54.0,10.0,-38.19999999999999,-38.19999999999999,0.16,2022,6,20,0,4.5,267.0
2022-06-20 00:37:08,,74.0,3681.98,6.293,2.0,130.0,19.5,72.0,50.3967533,-84.616671,175.0,23.5,80.5,6.293,50.0,10.0,-38.0,-38.0,0.47,2022,6,20,0,4.5,267.0
2022-06-20 00:37:09,,74.0,3688.17,6.073,2.0,130.0,21.5,78.0,50.3967753,-84.6165866,156.0,24.0,83.0,6.073,49.0,10.0,-38.0,-38.0,0.51,2022,6,20,0,4.5,267.0
2022-06-20 00:37:10,,73.0,3693.85,5.824,2.0,130.0,21.5,78.0,50.3967952,-84.616509,134.0,24.0,83.0,5.824,52.0,10.0,-37.80000000000001,-37.80000000000001,0.76,2022,6,20,0,4.5,267.0
2022-06-20 00:37:11,,73.0,3699.82,5.678,2.0,130.0,21.5,78.0,50.3968114,-84.6164255,111.0,24.0,83.0,5.678,54.0,10.0,-37.80000000000001,-37.80000000000001,1.13,2022,6,20,0,4.5,267.0
2022-06-20 00:37:12,,73.0,3705.42,5.656,2.0,129.0,21.5,78.0,50.3968329,-84.6163499,89.0,24.0,83.0,5.656,57.0,10.0,-37.80000000000001,-37.80000000000001,1.11,2022,6,20,0,4.5,267.0
2022-06-20 00:37:13,,73.0,3710.93,5.689,2.0,129.0,21.5,78.0,50.3968564,-84.6162768,66.0,24.0,83.0,5.689,59.0,10.0,-37.80000000000001,-37.80000000000001,0.94,2022,6,20,0,4.5,267.0
2022-06-20 00:37:14,,73.0,3716.76,5.848,2.0,129.0,21.5,78.0,50.3968825,-84.6162002,44.0,24.0,83.0,5.848,62.0,10.0,-37.80000000000001,-37.80000000000001,0.85,2022,6,20,0,4.5,267.0
2022-06-20 00:37:15,,52.0,3722.25,5.584,2.0,129.0,21.5,76.5,50.3969077,-84.6161285,71.0,25.0,82.5,5.584,56.0,10.0,-37.60000000000002,-37.60000000000002,0.96,2022,6,20,0,4.5,267.0
2022-06-20 00:37:16,,26.0,3728.1,5.771,2.0,129.0,21.5,74.5,50.3969361,-84.616053,108.0,26.5,82.0,5.771,49.0,10.0,-37.39999999999998,-37.39999999999998,1.2,2022,6,20,0,4.5,267.0
2022-06-20 00:37:17,,38.0,3733.42,5.317,2.0,128.0,21.5,74.0,50.3969684,-84.6159895,96.0,27.0,82.0,5.317,48.0,10.0,-37.19999999999999,-37.19999999999999,1.56,2022,6,20,0,4.5,267.0
2022-06-20 00:37:18,,54.0,3738.98,5.446,2.0,128.0,21.5,74.0,50.3970049,-84.615926,85.0,27.0,82.0,5.446,48.0,10.0,-37.19999999999999,-37.19999999999999,1.89,2022,6,20,0,4.5,267.0
2022-06-20 00:37:19,,35.0,3743.98,4.932,2.0,128.0,21.5,74.0,50.3970413,-84.6158728,198.0,27.0,82.0,4.932,48.0,10.0,-37.19999999999999,-37.19999999999999,2.11,2022,6,20,0,4.5,267.0
2022-06-20 00:37:20,,47.0,3748.86,5.365,2.0,129.0,21.5,74.0,50.397077,-84.6158212,209.0,27.0,82.0,5.365,52.0,10.0,-37.0,-37.0,2.06,2022,6,20,0,4.5,267.0
2022-06-20 00:37:21,,54.0,3753.68,5.182,2.0,128.0,21.0,75.0,50.3971139,-84.6157724,220.0,23.5,78.0,5.182,55.0,10.0,-37.0,-37.0,1.72,2022,6,20,0,4.5,267.0
2022-06-20 00:37:22,,55.0,3758.52,4.859,2.0,128.0,20.5,76.5,50.3971518,-84.6157244,205.0,19.5,73.0,4.859,56.0,10.0,-37.0,-37.0,1.41,2022,6,20,0,4.5,267.0
2022-06-20 00:37:23,,56.0,3763.0,4.192,2.0,129.0,20.5,76.0,50.3971865,-84.6156796,142.0,19.0,74.0,4.192,55.0,10.0,-36.80000000000001,-36.80000000000001,1.3,2022,6,20,0,4.5,267.0
2022-06-20 00:37:24,,57.0,3767.22,4.038,3.0,128.0,20.0,75.5,50.397224,-84.6156454,79.0,18.5,74.5,4.038,53.0,10.0,-36.80000000000001,-36.80000000000001,1.34,2022,6,20,0,4.5,267.0
2022-06-20 00:37:25,,55.0,3771.74,4.716,3.0,128.0,20.5,75.5,50.397269,-84.6156213,38.0,16.5,77.0,4.716,52.0,10.0,-36.60000000000002,-36.60000000000002,1.51,2022,6,20,0,4.5,267.0
2022-06-20 00:37:26,,25.0,3776.05,4.843,3.0,127.0,28.5,80.0,50.397315,-84.6156162,221.0,2.5,97.0,4.843,55.0,10.0,-36.60000000000002,-36.60000000000002,1.73,2022,6,20,0,4.5,267.0
2022-06-20 00:37:27,,38.0,3780.26,4.983,3.0,126.0,29.5,80.5,50.39736,-84.6156231,233.0,0.0,100.0,4.983,54.0,10.0,-36.60000000000002,-36.60000000000002,1.76,2022,6,20,0,4.5,267.0
2022-06-20 00:37:28,,53.0,3786.04,5.917,3.0,127.0,29.5,80.5,50.3974219,-84.6156276,223.0,0.0,100.0,5.917,52.0,10.0,-36.60000000000002,-36.60000000000002,1.31,2022,6,20,0,4.5,267.0
2022-06-20 00:37:29,,57.0,3792.54,6.648,3.0,128.0,29.5,80.5,50.3974915,-84.6156355,237.0,0.0,100.0,6.648,49.0,10.0,-36.60000000000002,-36.60000000000002,0.48,2022,6,20,0,4.5,267.0
2022-06-20 00:37:30,,59.0,3799.26,6.572,3.0,128.0,27.0,79.0,50.3975633,-84.6156452,189.0,4.0,95.0,6.572,50.0,10.0,-36.60000000000002,-36.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:31,,60.0,3806.71,6.411,3.0,128.0,24.0,77.5,50.3976427,-84.6156589,129.0,8.5,89.0,6.411,50.0,10.0,-36.60000000000002,-36.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:32,,61.0,3813.68,6.095,3.0,128.0,21.5,75.5,50.3977157,-84.6156806,69.0,13.0,83.5,6.095,51.0,10.0,-36.80000000000001,-36.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:33,,62.0,3819.38,5.571,3.0,128.0,18.5,74.0,50.3977722,-84.6157121,9.0,18.0,77.5,5.571,52.0,10.0,-36.80000000000001,-36.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:34,,0.0,3824.48,5.244,3.0,129.0,18.0,73.5,50.3978217,-84.6157436,0.0,18.5,76.5,5.244,52.0,10.0,-36.80000000000001,-36.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:35,,0.0,3830.06,5.13,3.0,130.0,18.0,73.5,50.3978785,-84.6157695,0.0,18.5,76.5,5.13,53.0,10.0,-36.80000000000001,-36.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:36,,0.0,3835.38,5.224,3.0,130.0,18.0,73.5,50.3979332,-84.615792,0.0,18.5,76.5,5.224,54.0,10.0,-36.80000000000001,-36.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:37,,7.0,3840.94,5.567,3.0,129.0,19.5,76.0,50.3979907,-84.6158138,165.0,18.0,76.0,5.567,43.0,10.0,-36.80000000000001,-36.80000000000001,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:38,,27.0,3846.73,5.743,3.0,130.0,23.0,82.5,50.3980507,-84.6158352,252.0,17.5,74.5,5.743,17.0,10.0,-36.60000000000002,-36.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:39,,55.0,3852.52,5.878,3.0,130.0,21.5,81.5,50.3981082,-84.6158671,223.0,20.0,79.0,5.878,20.0,10.0,-36.60000000000002,-36.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:40,,57.0,3858.65,6.123,3.0,129.0,19.0,76.0,50.3981712,-84.6158924,219.0,22.0,81.0,6.123,46.0,10.0,-36.60000000000002,-36.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:41,,58.0,3865.11,6.14,3.0,128.0,20.0,75.5,50.3982375,-84.6159203,235.0,22.0,77.5,6.14,50.0,10.0,-36.60000000000002,-36.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:42,,59.0,3871.48,6.438,3.0,128.0,20.0,77.0,50.3983027,-84.615948,232.0,20.0,73.5,6.438,52.0,10.0,-36.60000000000002,-36.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:43,,60.0,3877.98,6.44,3.0,128.0,19.5,79.0,50.3983701,-84.6159728,220.0,16.5,71.0,6.44,54.0,10.0,-36.60000000000002,-36.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:44,,61.0,3884.31,6.441,3.0,127.0,19.0,77.5,50.3984357,-84.6159967,234.0,17.5,73.5,6.441,56.0,10.0,-36.60000000000002,-36.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:45,,62.0,3890.94,6.83,3.0,128.0,19.0,75.5,50.3985053,-84.6160168,234.0,15.5,71.5,6.83,52.0,10.0,-36.60000000000002,-36.60000000000002,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:46,,63.0,3897.44,6.432,3.0,129.0,19.0,75.5,50.3985741,-84.6160327,233.0,15.5,71.0,6.432,50.0,10.0,-36.39999999999998,-36.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:47,,63.0,3903.93,6.399,3.0,130.0,21.0,81.5,50.3986428,-84.6160488,250.0,16.5,72.5,6.399,52.0,10.0,-36.39999999999998,-36.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:48,,63.0,3910.39,6.682,3.0,131.0,24.0,91.5,50.3987114,-84.6160626,279.0,18.0,75.0,6.682,56.0,10.0,-36.39999999999998,-36.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:49,,65.0,3916.74,6.372,3.0,131.0,18.5,79.0,50.3987796,-84.6160672,224.0,16.5,76.5,6.372,56.0,10.0,-36.39999999999998,-36.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:50,,67.0,3923.24,6.372,3.0,131.0,18.5,77.0,50.3988492,-84.6160636,108.0,18.5,82.0,6.372,52.0,10.0,-36.39999999999998,-36.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:51,,62.0,3929.58,6.352,3.0,131.0,17.5,70.5,50.3989171,-84.6160558,114.0,18.0,80.5,6.352,51.0,10.0,-36.39999999999998,-36.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:52,,56.0,3935.43,5.938,3.0,131.0,16.0,63.5,50.3989799,-84.6160498,140.0,18.0,78.0,5.938,52.0,10.0,-36.39999999999998,-36.39999999999998,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:53,,50.0,3940.92,5.425,3.0,130.0,14.5,56.5,50.3990386,-84.6160438,165.0,17.5,75.5,5.425,52.0,10.0,-36.19999999999999,-36.19999999999999,0.0,2022,6,20,0,4.5,267.0
2022-06-20 00:37:54,,55.0,3946.26,5.58,3.0,130.0,14.0,54.0,50.3990955,-84.6160341,202.0,17.5,74.5,5.58,52.0,10.0,-36.19999999999999,-36.19999999999999,0.15,2022,6,20,0,4.5,267.0
2022-06-20 00:37:55,,64.0,3952.11,5.992,3.0,130.0,17.0,62.0,50.3991575,-84.6160203,228.0,20.5,78.0,5.992,52.0,10.0,-36.0,-36.0,0.75,2022,6,20,0,4.5,267.0
2022-06-20 00:37:56,,67.0,3957.97,5.862,3.0,130.0,25.5,83.0,50.3992187,-84.6160009,229.0,28.0,87.0,5.862,53.0,10.0,-36.0,-36.0,1.38,2022,6,20,0,4.5,267.0
2022-06-20 00:37:57,,69.0,3963.33,5.41,3.0,131.0,30.5,96.0,50.3992751,-84.6159846,224.0,31.5,93.5,5.41,54.0,10.0,-36.0,-36.0,1.41,2022,6,20,0,4.5,267.0
2022-06-20 00:37:58,,70.0,3969.05,5.761,3.0,131.0,30.0,96.0,50.399334,-84.6159614,210.0,28.5,95.0,5.761,54.0,10.0,-35.80000000000001,-35.80000000000001,1.25,2022,6,20,0,4.5,267.0
2022-06-20 00:37:59,,70.0,3974.95,5.982,3.0,130.0,30.5,99.0,50.3993948,-84.6159371,223.0,32.0,96.0,5.982,50.0,10.0,-35.80000000000001,-35.80000000000001,1.31,2022,6,20,0,4.5,267.0
