altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,descent,grade,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,left_right_balance,year,month,day,hour,wind_speed,wind_direction
-71.80000000000001,1666.4,-71.80000000000001,5.284,2,50.5170542,-84.8078954,5.284,2023-03-22 23:04:20,6.0,,8.0,0.0,0.0,42.0,21.0,71.0,0.0,18.5,60.0,9.0,59.0,2023,3,22,23,4.04,99.0
-71.60000000000002,1670.22,-71.60000000000002,4.187,2,50.5170208,-84.8078651,4.187,2023-03-22 23:04:21,6.0,,8.0,0.0,0.0,42.0,22.5,74.5,0.0,18.5,58.5,9.0,58.0,2023,3,22,23,4.04,99.0
-71.39999999999998,1673.66,-71.39999999999998,3.627,2,50.5169844,-84.807856,3.627,2023-03-22 23:04:22,6.0,,8.0,0.0,0.0,42.0,24.5,78.5,0.0,19.0,57.0,9.0,58.0,2023,3,22,23,4.04,99.0
-71.19999999999999,1677.57,-71.19999999999999,3.841,2,50.5169449,-84.8078712,3.841,2023-03-22 23:04:23,6.0,,8.0,0.0,0.0,42.0,26.0,82.0,0.0,19.0,55.5,9.0,57.0,2023,3,22,23,4.04,99.0
-71.19999999999999,1682.0,-71.19999999999999,4.277,2,50.5169013,-84.8079012,4.277,2023-03-22 23:04:24,6.0,,8.0,0.0,32.0,42.0,28.0,86.0,44.0,19.5,54.0,9.0,56.0,2023,3,22,23,4.04,99.0
-71.0,1687.03,-71.0,4.861,2,50.5168579,-84.8079401,4.861,2023-03-22 23:04:25,6.0,,8.0,0.0,57.0,42.0,30.5,95.5,107.0,26.5,84.0,9.0,55.0,2023,3,22,23,4.04,99.0
-71.0,1692.8,-71.0,5.551,2,50.5168075,-84.8079889,5.551,2023-03-22 23:04:26,7.0,,8.0,1.34,68.0,42.0,32.5,99.5,264.0,31.5,97.0,9.0,55.0,2023,3,22,23,4.04,99.0
-70.80000000000001,1698.94,-70.80000000000001,6.084,2,50.5167561,-84.8080433,6.084,2023-03-22 23:04:27,7.0,,8.0,3.0,74.0,43.0,31.5,99.0,374.0,32.5,96.5,9.0,55.0,2023,3,22,23,4.04,99.0
-70.80000000000001,1705.5,-70.80000000000001,6.688,2,50.5167001,-84.8081008,6.688,2023-03-22 23:04:28,7.0,,8.0,2.91,84.0,43.0,27.5,98.0,409.0,31.0,94.5,9.0,55.0,2023,3,22,23,4.04,99.0
-71.0,1712.44,-71.0,6.886,2,50.5166419,-84.8081651,6.886,2023-03-22 23:04:29,7.0,,8.0,2.44,89.0,44.0,26.0,96.0,392.0,30.0,93.5,9.0,59.0,2023,3,22,23,4.04,99.0
-71.0,1719.8,-71.0,7.229,2,50.516587,-84.8082382,7.229,2023-03-22 23:04:30,7.0,,8.0,1.14,92.0,44.0,25.0,93.5,339.0,28.5,92.5,9.0,62.0,2023,3,22,23,4.04,99.0
-71.19999999999999,1727.67,-71.19999999999999,7.458,2,50.5165295,-84.808326,7.458,2023-03-22 23:04:31,7.0,,8.0,0.0,92.0,44.0,24.0,91.0,286.0,27.5,91.5,9.0,64.0,2023,3,22,23,4.04,99.0
-71.19999999999999,1735.68,-71.19999999999999,7.663,2,50.5164672,-84.8084061,7.663,2023-03-22 23:04:32,7.0,,8.0,0.0,91.0,44.0,22.5,87.0,243.0,26.0,89.5,9.0,62.0,2023,3,22,23,4.04,99.0
-71.39999999999998,1743.87,-71.39999999999998,7.775,2,50.5164041,-84.8084872,7.775,2023-03-22 23:04:33,7.0,,8.0,0.0,92.0,45.0,18.0,71.5,225.0,21.5,80.5,9.0,54.0,2023,3,22,23,4.04,99.0
-71.39999999999998,1752.36,-71.39999999999998,7.643,2,50.5163376,-84.8085696,7.643,2023-03-22 23:04:34,7.0,,8.0,-0.32,90.0,45.0,18.5,70.0,193.0,21.0,79.5,9.0,47.0,2023,3,22,23,4.04,99.0
-71.39999999999998,1760.28,-71.39999999999998,7.365,2,50.5162726,-84.8086421,7.365,2023-03-22 23:04:35,7.0,,9.0,-0.77,82.0,45.0,14.5,49.5,151.0,23.0,77.0,9.0,33.0,2023,3,22,23,4.04,99.0
-71.39999999999998,1768.01,-71.39999999999998,7.345,2,50.5162046,-84.8087116,7.345,2023-03-22 23:04:36,7.0,,9.0,-0.82,70.0,45.0,12.5,39.5,107.0,22.0,69.0,9.0,52.0,2023,3,22,23,4.04,99.0
-71.39999999999998,1775.69,-71.39999999999998,7.082,2,50.5161409,-84.8087784,7.082,2023-03-22 23:04:37,7.0,,9.0,-0.44,79.0,45.0,18.5,62.5,70.0,15.0,60.5,9.0,67.0,2023,3,22,23,4.04,99.0
-71.39999999999998,1782.56,-71.39999999999998,6.235,2,50.5160894,-84.8088481,6.235,2023-03-22 23:04:38,7.0,,9.0,0.0,80.0,45.0,18.5,65.5,141.0,1.5,96.0,9.0,50.0,2023,3,22,23,4.04,99.0
-71.39999999999998,1788.77,-71.39999999999998,5.602,2,50.5160454,-84.8089148,5.602,2023-03-22 23:04:39,7.0,,9.0,0.0,77.0,45.0,18.0,64.5,151.0,16.0,83.0,9.0,55.0,2023,3,22,23,4.04,99.0
-71.19999999999999,1795.04,-71.19999999999999,5.714,2,50.5160013,-84.8089848,5.714,2023-03-22 23:04:40,7.0,,9.0,0.0,65.0,45.0,22.0,73.0,121.0,21.5,70.0,9.0,50.0,2023,3,22,23,4.04,99.0
-71.19999999999999,1801.2,-71.19999999999999,5.691,2,50.5159497,-84.8090393,5.691,2023-03-22 23:04:41,7.0,,9.0,0.0,61.0,46.0,28.0,87.5,154.0,20.0,61.0,9.0,49.0,2023,3,22,23,4.04,99.0
-71.0,1806.53,-71.0,4.981,2,50.5158999,-84.8090755,4.981,2023-03-22 23:04:42,7.0,,9.0,0.0,64.0,46.0,33.0,98.0,210.0,18.5,53.0,9.0,52.0,2023,3,22,23,4.04,99.0
-71.0,1811.15,-71.0,4.455,2,50.5158591,-84.8091147,4.455,2023-03-22 23:04:43,7.0,,9.0,0.0,63.0,46.0,28.0,86.0,192.0,18.5,53.0,9.0,56.0,2023,3,22,23,4.04,99.0
-71.0,1815.59,-71.0,4.181,2,50.5158194,-84.8091575,4.181,2023-03-22 23:04:44,7.0,,9.0,0.0,65.0,46.0,26.5,84.5,177.0,22.0,65.5,9.0,62.0,2023,3,22,23,4.04,99.0
-70.80000000000001,1819.7,-70.80000000000001,3.998,2,50.5157844,-84.809194,3.998,2023-03-22 23:04:45,7.0,,9.0,0.0,64.0,46.0,26.0,84.5,169.0,26.5,80.5,9.0,62.0,2023,3,22,23,4.04,99.0
-70.80000000000001,1823.27,-70.80000000000001,3.419,2,50.5157556,-84.8092274,3.419,2023-03-22 23:04:46,7.0,,9.0,0.0,61.0,46.0,24.0,78.0,125.0,29.0,89.0,9.0,60.0,2023,3,22,23,4.04,99.0
-70.80000000000001,1825.75,-70.80000000000001,2.791,2,50.5157359,-84.8092516,2.791,2023-03-22 23:04:47,7.0,,9.0,0.0,53.0,47.0,18.5,62.5,95.0,29.0,89.0,9.0,59.0,2023,3,22,23,4.04,99.0
-70.80000000000001,1827.68,-70.80000000000001,2.149,2,50.5157224,-84.8092697,2.149,2023-03-22 23:04:48,8.0,,9.0,0.55,44.0,47.0,17.5,59.5,75.0,25.0,77.5,9.0,57.0,2023,3,22,23,4.04,99.0
-70.60000000000002,1829.6,-70.60000000000002,1.98,2,50.5157071,-84.809288,1.98,2023-03-22 23:04:49,8.0,,9.0,1.28,37.0,47.0,17.0,57.5,63.0,20.5,65.0,9.0,57.0,2023,3,22,23,4.04,99.0
-70.60000000000002,1831.83,-70.60000000000002,2.159,2,50.5156889,-84.8093092,2.159,2023-03-22 23:04:50,8.0,,9.0,1.34,31.0,47.0,15.5,54.0,41.0,18.0,57.0,9.0,56.0,2023,3,22,23,4.04,99.0
-70.60000000000002,1834.17,-70.60000000000002,2.298,2,50.5156693,-84.8093334,2.298,2023-03-22 23:04:51,8.0,,9.0,1.33,32.0,47.0,13.5,50.0,41.0,18.0,56.0,9.0,53.0,2023,3,22,23,4.04,99.0
-70.60000000000002,1836.52,-70.60000000000002,2.34,2,50.5156482,-84.8093515,2.34,2023-03-22 23:04:52,8.0,,9.0,1.22,33.0,47.0,15.0,58.0,39.0,18.0,57.0,9.0,48.0,2023,3,22,23,4.04,99.0
-70.60000000000002,1838.76,-70.60000000000002,2.265,2,50.5156297,-84.80937,2.265,2023-03-22 23:04:53,8.0,,9.0,1.07,34.0,47.0,16.5,66.0,40.0,18.0,58.0,9.0,48.0,2023,3,22,23,4.04,99.0
-70.60000000000002,1840.88,-70.60000000000002,2.149,2,50.5156115,-84.8093882,2.149,2023-03-22 23:04:54,8.0,,9.0,0.55,32.0,47.0,17.5,73.5,41.0,18.0,59.0,9.0,47.0,2023,3,22,23,4.04,99.0
-70.60000000000002,1843.29,-70.60000000000002,2.344,2,50.5155918,-84.8094094,2.344,2023-03-22 23:04:55,8.0,,9.0,0.0,29.0,47.0,19.0,81.5,41.0,18.0,59.5,9.0,51.0,2023,3,22,23,4.04,99.0
-70.60000000000002,1845.9,-70.60000000000002,2.558,2,50.5155707,-84.8094365,2.558,2023-03-22 23:04:56,8.0,,9.0,0.0,43.0,47.0,21.0,89.5,104.0,18.5,62.0,9.0,55.0,2023,3,22,23,4.04,99.0
-70.80000000000001,1848.33,-70.80000000000001,2.471,2,50.5155556,-84.8094635,2.471,2023-03-22 23:04:57,8.0,,9.0,0.0,40.0,47.0,28.5,98.0,109.0,21.0,71.5,9.0,57.0,2023,3,22,23,4.04,99.0
-70.80000000000001,1850.38,-70.80000000000001,2.142,2,50.5155449,-84.8094909,2.142,2023-03-22 23:04:58,8.0,,9.0,0.0,36.0,47.0,24.0,86.0,109.0,21.5,66.5,9.0,59.0,2023,3,22,23,4.04,99.0
-70.80000000000001,1852.8,-70.80000000000001,2.347,2,50.5155297,-84.8095215,2.347,2023-03-22 23:04:59,8.0,,9.0,0.0,37.0,47.0,18.5,73.0,109.0,22.0,60.0,9.0,61.0,2023,3,22,23,4.04,99.0
-70.80000000000001,1856.08,-70.80000000000001,3.123,2,50.5155069,-84.8095579,3.123,2023-03-22 23:05:00,8.0,,9.0,0.0,48.0,47.0,16.5,69.5,119.0,23.0,63.0,9.0,63.0,2023,3,22,23,4.04,99.0
-70.80000000000001,1860.16,-70.80000000000001,3.967,2,50.515474,-84.8095968,3.967,2023-03-22 23:05:01,8.0,,9.0,0.0,72.0,48.0,20.5,81.0,139.0,24.5,80.0,9.0,65.0,2023,3,22,23,4.04,99.0
-70.80000000000001,1864.86,-70.80000000000001,4.452,2,50.5154362,-84.8096423,4.452,2023-03-22 23:05:02,8.0,,9.0,-0.35,81.0,48.0,24.5,92.5,227.0,26.0,97.0,9.0,67.0,2023,3,22,23,4.04,99.0
-71.0,1869.97,-71.0,4.871,2,50.5153948,-84.8096883,4.871,2023-03-22 23:05:03,8.0,,9.0,-0.88,79.0,48.0,27.0,93.5,233.0,29.0,91.5,9.0,64.0,2023,3,22,23,4.04,99.0
-71.0,1875.35,-71.0,5.257,2,50.5153526,-84.8097365,5.257,2023-03-22 23:05:04,8.0,,9.0,-1.04,75.0,48.0,27.5,91.0,239.0,28.5,94.5,9.0,61.0,2023,3,22,23,4.04,99.0
-71.0,1881.13,-71.0,5.793,2,50.5153051,-84.8097947,5.793,2023-03-22 23:05:05,8.0,,9.0,-1.12,78.0,49.0,28.0,90.0,229.0,27.0,98.5,9.0,60.0,2023,3,22,23,4.04,99.0
-71.0,1887.14,-71.0,6.038,2,50.5152569,-84.8098579,6.038,2023-03-22 23:05:06,8.0,,9.0,-0.64,83.0,49.0,30.0,93.5,231.0,26.0,95.5,9.0,60.0,2023,3,22,23,4.04,99.0
-71.19999999999999,1893.42,-71.19999999999999,6.232,2,50.5152114,-84.8099216,6.232,2023-03-22 23:05:07,8.0,,9.0,-0.42,87.0,49.0,31.5,97.0,238.0,25.0,92.5,9.0,63.0,2023,3,22,23,4.04,99.0
-71.19999999999999,1899.96,-71.19999999999999,6.404,2,50.5151641,-84.8099888,6.404,2023-03-22 23:05:08,8.0,,9.0,-0.92,88.0,49.0,30.0,97.0,236.0,25.0,90.0,9.0,62.0,2023,3,22,23,4.04,99.0
-71.19999999999999,1906.46,-71.19999999999999,6.402,2,50.5151159,-84.810061,6.402,2023-03-22 23:05:09,8.0,,9.0,-0.83,87.0,49.0,27.0,91.5,219.0,23.5,85.5,9.0,62.0,2023,3,22,23,4.04,99.0
-71.19999999999999,1912.95,-71.19999999999999,6.474,2,50.5150697,-84.8101327,6.474,2023-03-22 23:05:10,8.0,,9.0,-0.74,82.0,50.0,25.0,83.0,191.0,20.0,79.5,9.0,62.0,2023,3,22,23,4.04,99.0
-71.39999999999998,1919.67,-71.39999999999998,6.389,2,50.515022,-84.8102063,6.389,2023-03-22 23:05:11,8.0,,9.0,-0.68,82.0,50.0,29.0,92.0,141.0,20.0,79.5,9.0,61.0,2023,3,22,23,4.04,99.0
-71.19999999999999,1925.65,-71.19999999999999,5.459,2,50.5149828,-84.8102729,5.459,2023-03-22 23:05:12,8.0,,9.0,-0.38,79.0,50.0,27.5,91.0,127.0,18.0,73.0,9.0,61.0,2023,3,22,23,4.04,99.0
-71.19999999999999,1930.48,-71.19999999999999,3.919,2,50.5149486,-84.8103226,3.919,2023-03-22 23:05:13,8.0,,9.0,0.0,72.0,50.0,18.0,60.0,101.0,16.0,64.0,9.0,62.0,2023,3,22,23,4.04,99.0
-71.19999999999999,1933.7,-71.19999999999999,2.765,2,50.5149258,-84.810356,2.765,2023-03-22 23:05:14,8.0,,9.0,0.0,62.0,50.0,13.0,42.0,75.0,9.5,,9.0,83.0,2023,3,22,23,4.04,99.0
-71.19999999999999,1935.59,-71.19999999999999,1.677,2,50.5149152,-84.8103802,1.677,2023-03-22 23:05:15,8.0,,9.0,0.0,44.0,50.0,,,64.0,,,9.0,,2023,3,22,23,4.04,99.0
-71.0,1936.59,-71.0,0.699,2,50.5149091,-84.8103955,0.699,2023-03-22 23:05:16,8.0,,9.0,0.0,27.0,50.0,,,54.0,,,9.0,,2023,3,22,23,4.04,99.0
-71.0,1936.59,-71.0,0.0,2,50.514903,-84.8104016,0.0,2023-03-22 23:05:17,8.0,,9.0,0.0,10.0,50.0,,,44.0,,,9.0,,2023,3,22,23,4.04,99.0
-71.0,1936.59,-71.0,0.0,2,50.5149016,-84.8104044,0.0,2023-03-22 23:05:18,8.0,,9.0,0.0,0.0,50.0,,,0.0,,,9.0,,2023,3,22,23,4.04,99.0
-71.0,1936.59,-71.0,0.0,2,50.5148985,-84.8104107,0.0,2023-03-22 23:05:19,8.0,,9.0,0.0,0.0,50.0,,,0.0,,,9.0,,2023,3,22,23,4.04,99.0
-70.80000000000001,1936.59,-70.80000000000001,0.0,2,50.5148985,-84.8104107,0.0,2023-03-22 23:05:20,8.0,,9.0,0.0,0.0,50.0,,,0.0,,,9.0,,2023,3,22,23,4.04,99.0
-70.80000000000001,1936.59,-70.80000000000001,0.0,2,50.5148985,-84.8104107,0.0,2023-03-22 23:05:21,8.0,,9.0,0.0,0.0,50.0,,,0.0,,,9.0,,2023,3,22,23,4.04,99.0
-70.60000000000002,1937.31,-70.60000000000002,1.222,2,50.514919,-84.8103169,1.222,2023-03-22 23:06:24,8.0,,9.0,0.0,0.0,50.0,,,0.0,,,8.0,,2023,3,22,23,4.04,99.0
-70.80000000000001,1939.23,-70.80000000000001,1.171,2,50.5149007,-84.8103129,1.171,2023-03-22 23:06:25,8.0,,9.0,0.0,0.0,50.0,,,0.0,,,8.0,,2023,3,22,23,4.04,99.0
-70.80000000000001,1940.07,-70.80000000000001,1.006,2,50.5148924,-84.8103196,1.006,2023-03-22 23:06:26,8.0,,9.0,0.0,0.0,50.0,,,0.0,,,8.0,,2023,3,22,23,4.04,99.0
-70.80000000000001,1940.67,-70.80000000000001,0.899,2,50.5148866,-84.8103224,0.899,2023-03-22 23:06:27,8.0,,9.0,0.0,0.0,50.0,,,0.0,,,8.0,,2023,3,22,23,4.04,99.0
-70.60000000000002,1941.31,-70.60000000000002,0.866,2,50.5148791,-84.8103287,0.866,2023-03-22 23:06:28,8.0,,9.0,0.0,0.0,50.0,,,0.0,,,8.0,,2023,3,22,23,4.04,99.0
-70.60000000000002,1941.89,-70.60000000000002,0.829,3,50.5148757,-84.8103287,0.829,2023-03-22 23:06:29,8.0,,9.0,0.0,,50.0,,,,,,8.0,,2023,3,22,23,4.04,99.0
-70.60000000000002,1941.89,-70.60000000000002,0.79,3,50.5148757,-84.8103287,0.79,2023-03-22 23:06:30,8.0,,9.0,0.0,,50.0,,,,,,8.0,,2023,3,22,23,4.04,99.0
-70.60000000000002,1941.89,-70.60000000000002,0.518,3,50.5148757,-84.8103287,0.518,2023-03-22 23:06:31,8.0,,9.0,0.5,,50.0,,,,,,8.0,,2023,3,22,23,4.04,99.0
-70.39999999999998,1941.89,-70.39999999999998,0.0,3,50.5148757,-84.8103287,0.0,2023-03-22 23:06:32,8.0,,9.0,1.54,,50.0,,,,,,8.0,,2023,3,22,23,4.04,99.0
-70.39999999999998,1941.89,-70.39999999999998,0.0,3,50.5148757,-84.8103287,0.0,2023-03-22 23:06:33,8.0,,9.0,1.19,,50.0,,,,,,8.0,,2023,3,22,23,4.04,99.0
-70.39999999999998,1941.89,-70.39999999999998,0.0,3,50.5148757,-84.8103287,0.0,2023-03-22 23:06:34,8.0,,9.0,0.0,,50.0,,,,,,8.0,,2023,3,22,23,4.04,99.0
-70.39999999999998,1941.89,-70.39999999999998,0.0,4,50.5148757,-84.8103287,0.0,2023-03-22 23:06:35,8.0,,9.0,0.0,,50.0,,,,,,8.0,,2023,3,22,23,4.04,99.0
-69.0,1941.89,-69.0,1.364,2,50.514768,-84.8104896,1.364,2023-03-22 23:12:23,8.0,,9.0,0.0,62.0,50.0,29.5,96.0,221.0,29.0,95.0,13.0,60.0,2023,3,22,23,4.04,99.0
-69.0,1943.37,-69.0,4.237,2,50.5147453,-84.8105412,4.237,2023-03-22 23:12:24,8.0,,9.0,0.0,71.0,50.0,29.0,96.5,264.0,30.5,98.5,13.0,61.0,2023,3,22,23,4.04,99.0
-69.0,1948.08,-69.0,4.818,2,50.5147196,-84.8106046,4.818,2023-03-22 23:12:25,8.0,,9.0,0.0,82.0,51.0,27.5,93.5,282.0,28.0,97.5,13.0,61.0,2023,3,22,23,4.04,99.0
-68.80000000000001,1953.48,-68.80000000000001,5.488,2,50.5146896,-84.8106702,5.488,2023-03-22 23:12:26,8.0,,9.0,0.0,79.0,51.0,28.0,95.5,282.0,27.5,97.0,13.0,62.0,2023,3,22,23,4.04,99.0
-68.80000000000001,1959.41,-68.80000000000001,6.01,2,50.5146627,-84.8107449,6.01,2023-03-22 23:12:27,8.0,,9.0,0.0,79.0,51.0,28.0,97.5,228.0,27.0,97.0,13.0,62.0,2023,3,22,23,4.04,99.0
-69.0,1966.0,-69.0,6.341,2,50.5146338,-84.8108303,6.341,2023-03-22 23:12:28,8.0,,9.0,0.0,78.0,51.0,29.5,96.5,221.0,25.0,87.0,13.0,58.0,2023,3,22,23,4.04,99.0
-69.0,1972.85,-69.0,6.421,2,50.5146,-84.8109196,6.421,2023-03-22 23:12:29,8.0,,9.0,0.0,81.0,52.0,28.5,91.0,225.0,24.0,83.0,13.0,56.0,2023,3,22,23,4.04,99.0
-69.0,1979.64,-69.0,6.567,2,50.5145661,-84.8110059,6.567,2023-03-22 23:12:30,8.0,,9.0,0.0,82.0,52.0,27.5,89.5,250.0,24.0,83.0,13.0,56.0,2023,3,22,23,4.04,99.0
-69.0,1986.45,-69.0,6.798,2,50.5145358,-84.8110966,6.798,2023-03-22 23:12:31,8.0,,9.0,0.0,84.0,52.0,30.5,97.0,205.0,24.0,82.5,13.0,58.0,2023,3,22,23,4.04,99.0
-69.0,1993.14,-69.0,6.759,2,50.5145013,-84.8111866,6.759,2023-03-22 23:12:32,8.0,43.0,9.0,0.0,86.0,52.0,27.0,85.0,196.0,22.5,80.5,13.0,59.0,2023,3,22,23,4.04,99.0
-69.0,1999.99,-69.0,6.712,2,50.5144684,-84.8112736,6.712,2023-03-22 23:12:33,8.0,,9.0,0.0,87.0,52.0,23.5,73.0,183.0,21.0,78.5,13.0,59.0,2023,3,22,23,4.04,99.0
-69.0,2007.0,-69.0,6.668,2,50.514433,-84.8113597,6.668,2023-03-22 23:12:34,8.0,,9.0,0.0,87.0,53.0,21.5,69.0,163.0,20.5,77.5,13.0,57.0,2023,3,22,23,4.04,99.0
-69.0,2013.95,-69.0,6.806,2,50.5143996,-84.8114507,6.806,2023-03-22 23:12:35,8.0,,9.0,0.0,87.0,53.0,21.5,69.0,139.0,20.0,74.5,13.0,56.0,2023,3,22,23,4.04,99.0
-69.0,2020.97,-69.0,6.602,2,50.5143646,-84.8115422,6.602,2023-03-22 23:12:36,8.0,,9.0,0.0,84.0,53.0,21.5,68.5,140.0,19.0,67.0,13.0,54.0,2023,3,22,23,4.04,99.0
-69.0,2027.64,-69.0,6.353,2,50.5143328,-84.81163,6.353,2023-03-22 23:12:37,8.0,,9.0,0.0,69.0,53.0,21.0,68.0,110.0,15.0,56.5,13.0,56.0,2023,3,22,23,4.04,99.0
-69.0,2034.16,-69.0,6.241,2,50.5143041,-84.811714,6.241,2023-03-22 23:12:38,8.0,,9.0,0.0,47.0,53.0,20.5,67.5,93.0,13.5,52.0,13.0,57.0,2023,3,22,23,4.04,99.0
-69.0,2040.49,-69.0,5.716,2,50.5142813,-84.8118024,5.716,2023-03-22 23:12:39,8.0,,9.0,0.0,25.0,53.0,20.0,67.0,76.0,13.5,51.5,13.0,59.0,2023,3,22,23,4.04,99.0
-69.0,2046.57,-69.0,5.58,2,50.5142568,-84.8118821,5.58,2023-03-22 23:12:40,8.0,,9.0,0.0,3.0,53.0,20.0,66.5,0.0,13.5,51.0,13.0,60.0,2023,3,22,23,4.04,99.0
-69.0,2052.3,-69.0,5.382,2,50.5142294,-84.8119551,5.382,2023-03-22 23:12:41,8.0,,9.0,0.0,0.0,53.0,19.5,66.0,0.0,13.5,50.5,13.0,61.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2057.24,-68.80000000000001,4.798,2,50.5142037,-84.8120217,4.798,2023-03-22 23:12:42,8.0,,9.0,0.0,0.0,53.0,19.5,65.0,0.0,13.5,50.0,13.0,63.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2061.61,-68.80000000000001,4.33,2,50.5141825,-84.8120761,4.33,2023-03-22 23:12:43,8.0,,9.0,0.0,0.0,53.0,19.0,64.5,0.0,14.0,49.5,13.0,64.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2066.0,-68.80000000000001,3.734,2,50.5141615,-84.8121305,3.734,2023-03-22 23:12:44,8.0,,9.0,0.0,0.0,53.0,19.0,64.0,0.0,14.0,49.0,13.0,66.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2070.1,-68.80000000000001,3.493,2,50.5141371,-84.8121821,3.493,2023-03-22 23:12:45,8.0,,9.0,0.0,0.0,53.0,18.5,63.5,0.0,14.0,48.5,13.0,67.0,2023,3,22,23,4.04,99.0
-68.60000000000002,2073.87,-68.60000000000002,3.895,2,50.5141191,-84.8122299,3.895,2023-03-22 23:12:46,8.0,,9.0,0.0,22.0,53.0,18.5,63.0,6.0,14.0,48.0,13.0,68.0,2023,3,22,23,4.04,99.0
-68.60000000000002,2077.68,-68.60000000000002,3.847,2,50.514101,-84.8122842,3.847,2023-03-22 23:12:47,8.0,,9.0,0.0,50.0,53.0,18.0,62.0,39.0,14.0,47.5,13.0,70.0,2023,3,22,23,4.04,99.0
-68.60000000000002,2082.21,-68.60000000000002,4.319,2,50.5140811,-84.8123424,4.319,2023-03-22 23:12:48,8.0,,9.0,0.0,56.0,53.0,29.5,81.0,91.0,15.5,55.5,13.0,66.0,2023,3,22,23,4.04,99.0
-68.60000000000002,2087.2,-68.60000000000002,4.805,2,50.5140582,-84.8124066,4.805,2023-03-22 23:12:49,8.0,,9.0,0.0,65.0,53.0,38.5,99.5,150.0,18.0,67.0,13.0,62.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2092.67,-68.80000000000001,5.312,2,50.5140356,-84.8124758,5.312,2023-03-22 23:12:50,8.0,,9.0,0.0,74.0,54.0,33.5,99.5,220.0,20.5,75.5,13.0,59.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2098.59,-68.80000000000001,5.779,2,50.5140113,-84.8125551,5.779,2023-03-22 23:12:51,8.0,,9.0,0.0,83.0,54.0,33.0,95.5,260.0,20.5,75.5,13.0,60.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2104.55,-68.80000000000001,5.903,2,50.5139839,-84.812631,5.903,2023-03-22 23:12:52,8.0,,9.0,0.0,82.0,54.0,30.5,97.0,255.0,25.0,83.5,13.0,61.0,2023,3,22,23,4.04,99.0
-68.80000000000001,2110.84,-68.80000000000001,6.209,2,50.5139553,-84.8127155,6.209,2023-03-22 23:12:53,8.0,,9.0,0.0,83.0,54.0,25.0,84.5,260.0,29.0,92.5,13.0,53.0,2023,3,22,23,4.04,99.0
-69.0,2117.31,-69.0,6.421,2,50.5139253,-84.812805,6.421,2023-03-22 23:12:54,8.0,,9.0,0.0,87.0,55.0,23.5,80.0,261.0,29.0,94.5,13.0,58.0,2023,3,22,23,4.04,99.0
-69.0,2124.05,-69.0,6.625,2,50.5138989,-84.812895,6.625,2023-03-22 23:12:55,8.0,,9.0,0.0,90.0,55.0,29.5,97.5,255.0,23.0,86.0,13.0,68.0,2023,3,22,23,4.04,99.0
-69.0,2130.68,-69.0,6.646,2,50.5138748,-84.8129796,6.646,2023-03-22 23:12:56,8.0,,9.0,0.0,90.0,55.0,34.5,97.5,259.0,19.5,73.0,13.0,64.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2137.4,-69.19999999999999,6.693,2,50.5138448,-84.81307,6.693,2023-03-22 23:12:57,8.0,,9.0,0.0,89.0,55.0,33.5,98.0,260.0,21.5,77.0,13.0,60.0,2023,3,22,23,4.04,99.0
-69.19999999999999,2144.27,-69.19999999999999,6.833,2,50.5138083,-84.8131583,6.833,2023-03-22 23:12:58,8.0,,9.0,0.0,87.0,56.0,30.5,96.5,260.0,24.5,84.5,12.0,59.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2151.07,-69.39999999999998,6.804,2,50.5137716,-84.8132438,6.804,2023-03-22 23:12:59,8.0,,9.0,0.0,89.0,56.0,28.5,91.0,242.0,24.5,84.5,12.0,58.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2157.81,-69.39999999999998,6.741,2,50.5137365,-84.8133322,6.741,2023-03-22 23:13:00,8.0,,9.0,0.0,73.0,56.0,24.5,83.0,209.0,23.0,86.5,12.0,55.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2164.37,-69.39999999999998,6.564,2,50.5137076,-84.8134145,6.564,2023-03-22 23:13:01,8.0,,9.0,0.0,47.0,56.0,24.0,80.5,170.0,21.0,85.0,12.0,58.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2170.39,-69.39999999999998,6.176,2,50.5136849,-84.8134962,6.176,2023-03-22 23:13:02,8.0,,9.0,0.0,22.0,56.0,23.5,79.5,132.0,19.0,83.0,12.0,61.0,2023,3,22,23,4.04,99.0
-69.39999999999998,2176.28,-69.39999999999998,5.983,2,50.5136622,-84.813578,5.983,2023-03-22 23:13:03,8.0,,9.0,0.0,0.0,56.0,23.5,78.0,0.0,17.5,81.5,12.0,64.0,2023,3,22,23,4.04,99.0
