heart_rate,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
108.0,2023-03-15 22:20:35,,83.0,50.0,23.0,50.0,79.0,207.0,23.0,81.0,6.0,2259.71,7.643,3.0,50.5234405,-84.8068791,7.643,18.399999999999977,15.0,11.0,18.399999999999977,-2.96,2023,3,15,22,2.9,268.0
107.0,2023-03-15 22:20:36,,82.0,50.0,23.0,49.0,76.0,196.0,23.0,80.0,6.0,2267.84,7.788,3.0,50.5234689,-84.8067635,7.788,18.200000000000045,15.0,11.0,18.200000000000045,-3.08,2023,3,15,22,2.9,268.0
107.0,2023-03-15 22:20:37,,82.0,51.0,22.0,49.0,72.0,184.0,22.5,77.5,6.0,2276.02,7.807,3.0,50.5235008,-84.8066504,7.807,18.200000000000045,15.0,12.0,18.200000000000045,-3.03,2023,3,15,22,2.9,268.0
108.0,2023-03-15 22:20:38,,81.0,51.0,21.5,47.0,70.0,177.0,21.5,76.0,6.0,2284.13,7.758,3.0,50.5235326,-84.8065468,7.758,18.0,15.0,12.0,18.0,-2.81,2023,3,15,22,2.9,268.0
107.0,2023-03-15 22:20:39,,81.0,51.0,20.5,45.0,68.0,163.0,20.5,74.5,6.0,2292.37,7.833,3.0,50.5235671,-84.8064358,7.833,17.799999999999955,15.0,12.0,17.799999999999955,-2.59,2023,3,15,22,2.9,268.0
107.0,2023-03-15 22:20:40,,80.0,51.0,18.0,46.0,63.5,149.0,19.5,71.5,6.0,2300.25,7.706,3.0,50.5235999,-84.8063261,7.706,17.799999999999955,15.0,12.0,17.799999999999955,-2.12,2023,3,15,22,2.9,268.0
106.0,2023-03-15 22:20:41,,80.0,51.0,17.5,49.0,61.5,135.0,19.0,69.0,6.0,2308.72,7.582,3.0,50.523619,-84.8062117,7.582,17.799999999999955,15.0,12.0,17.799999999999955,-1.78,2023,3,15,22,2.9,268.0
107.0,2023-03-15 22:20:42,,80.0,51.0,18.5,53.0,64.5,142.0,19.5,68.0,6.0,2317.77,7.57,3.0,50.5236256,-84.806085,7.57,17.600000000000023,15.0,12.0,17.600000000000023,-1.58,2023,3,15,22,2.9,268.0
108.0,2023-03-15 22:20:43,,80.0,52.0,17.0,56.0,68.0,143.0,19.0,68.5,6.0,2326.2,7.535,3.0,50.523641,-84.8059622,7.535,17.200000000000045,15.0,12.0,17.200000000000045,-1.4,2023,3,15,22,2.9,268.0
109.0,2023-03-15 22:20:44,,80.0,52.0,17.0,54.0,63.5,142.0,19.0,68.5,6.0,2334.44,8.032,3.0,50.5236688,-84.8058452,8.032,17.0,15.0,13.0,17.0,-1.35,2023,3,15,22,2.9,268.0
107.0,2023-03-15 22:20:45,,80.0,52.0,18.0,52.0,62.5,141.0,20.0,69.5,6.0,2342.45,8.131,3.0,50.5237005,-84.805738,8.131,16.799999999999955,15.0,13.0,16.799999999999955,-1.5,2023,3,15,22,2.9,268.0
107.0,2023-03-15 22:20:46,,80.0,52.0,20.5,51.0,67.5,146.0,21.0,70.0,6.0,2350.11,7.775,3.0,50.5237351,-84.8056377,7.775,16.799999999999955,15.0,13.0,16.799999999999955,-1.62,2023,3,15,22,2.9,268.0
107.0,2023-03-15 22:20:47,,80.0,52.0,24.5,50.0,80.5,160.0,18.0,66.5,6.0,2357.85,7.72,3.0,50.523777,-84.8055424,7.72,16.600000000000023,15.0,13.0,16.600000000000023,-1.76,2023,3,15,22,2.9,268.0
106.0,2023-03-15 22:20:48,,80.0,52.0,21.0,49.0,69.0,157.0,19.5,72.5,6.0,2365.88,7.925,3.0,50.5238201,-84.8054401,7.925,16.600000000000023,15.0,13.0,16.600000000000023,-1.78,2023,3,15,22,2.9,268.0
106.0,2023-03-15 22:20:49,,66.0,52.0,20.0,50.0,64.5,142.0,20.5,74.5,6.0,2374.11,8.13,3.0,50.5238558,-84.8053304,8.13,16.399999999999977,15.0,13.0,16.399999999999977,-1.82,2023,3,15,22,2.9,268.0
107.0,2023-03-15 22:20:50,,39.0,52.0,19.5,51.0,61.5,119.0,20.5,74.5,6.0,2382.16,8.061,3.0,50.5238823,-84.8052208,8.061,16.399999999999977,15.0,13.0,16.399999999999977,-1.75,2023,3,15,22,2.9,268.0
108.0,2023-03-15 22:20:51,,13.0,52.0,19.0,,59.0,97.0,21.0,75.0,6.0,2389.5,7.6,3.0,50.5239072,-84.8051194,7.6,16.600000000000023,15.0,14.0,16.600000000000023,-1.52,2023,3,15,22,2.9,268.0
106.0,2023-03-15 22:20:52,,0.0,52.0,18.0,,56.5,0.0,21.5,75.5,6.0,2394.92,5.89,3.0,50.5239321,-84.8050502,5.89,16.600000000000023,15.0,14.0,16.600000000000023,-0.11,2023,3,15,22,2.9,268.0
106.0,2023-03-15 22:20:53,,0.0,52.0,17.5,,53.5,0.0,22.0,76.0,6.0,2396.57,1.972,3.0,50.5239497,-84.8050258,1.972,16.600000000000023,15.0,14.0,16.600000000000023,0.0,2023,3,15,22,2.9,268.0
104.0,2023-03-15 22:21:01,,0.0,52.0,,,,0.0,,,6.0,2397.62,2.19,3.0,50.5239643,-84.8048787,2.19,17.0,15.0,14.0,17.0,0.0,2023,3,15,22,2.9,268.0
105.0,2023-03-15 22:21:02,,0.0,52.0,,,,0.0,,,6.0,2399.35,1.833,3.0,50.5239643,-84.8048565,1.833,17.200000000000045,15.0,14.0,17.200000000000045,0.0,2023,3,15,22,2.9,268.0
106.0,2023-03-15 22:21:03,,0.0,52.0,,,,0.0,,,6.0,2400.77,1.521,3.0,50.523967,-84.8048383,1.521,17.200000000000045,15.0,14.0,17.200000000000045,0.0,2023,3,15,22,2.9,268.0
104.0,2023-03-15 22:21:04,,0.0,52.0,,,,0.0,,,6.0,2402.18,1.441,3.0,50.5239661,-84.8048146,1.441,17.200000000000045,15.0,14.0,17.200000000000045,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:26,,80.0,53.0,26.5,54.0,88.0,215.0,26.0,93.5,9.0,2408.59,3.519,3.0,50.5237159,-84.8023153,3.519,17.200000000000045,15.0,14.0,17.200000000000045,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:27,,80.0,53.0,28.0,54.0,84.5,201.0,27.0,93.5,9.0,2412.41,3.521,3.0,50.5236805,-84.8022897,3.521,17.399999999999977,15.0,14.0,17.399999999999977,0.42,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:28,,80.0,53.0,29.5,58.0,88.0,196.0,23.5,81.5,9.0,2416.01,3.445,3.0,50.5236439,-84.8022724,3.445,17.600000000000023,15.0,14.0,17.600000000000023,0.97,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:29,,80.0,53.0,30.0,56.0,89.5,194.0,24.0,81.5,9.0,2420.56,3.62,3.0,50.5236199,-84.8022235,3.62,17.799999999999955,15.0,14.0,17.799999999999955,1.85,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:30,,81.0,53.0,29.5,54.0,91.0,192.0,25.0,84.0,9.0,2425.31,3.932,3.0,50.5235881,-84.8021811,3.932,18.0,15.0,14.0,18.0,2.88,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:31,,82.0,54.0,29.0,52.0,93.0,208.0,25.5,83.5,9.0,2429.5,3.77,3.0,50.5235457,-84.8021631,3.77,18.0,16.0,14.0,18.0,3.75,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:32,,82.0,54.0,28.5,50.0,93.0,217.0,26.0,85.5,9.0,2433.19,3.121,3.0,50.5235089,-84.8021444,3.121,18.200000000000045,16.0,14.0,18.200000000000045,4.41,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:33,,79.0,54.0,28.0,47.0,92.5,204.0,27.0,88.0,9.0,2435.93,2.723,3.0,50.5234795,-84.8021314,2.723,18.600000000000023,16.0,14.0,18.600000000000023,4.96,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:34,,78.0,54.0,27.5,49.0,91.5,196.0,28.0,91.0,9.0,2438.76,2.901,3.0,50.5234501,-84.8021173,2.901,19.0,16.0,14.0,19.0,5.38,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:35,,78.0,54.0,27.0,55.0,91.0,197.0,29.0,93.5,8.0,2441.74,2.952,3.0,50.5234232,-84.8020989,2.952,19.399999999999977,17.0,14.0,19.399999999999977,5.46,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:36,,77.0,55.0,31.0,54.0,90.5,200.0,27.0,91.5,8.0,2444.26,2.61,3.0,50.5234003,-84.8020806,2.61,19.799999999999955,17.0,14.0,19.799999999999955,5.8,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:37,,78.0,55.0,31.0,52.0,93.0,209.0,27.0,89.5,8.0,2447.12,2.805,3.0,50.5233724,-84.8020625,2.805,20.399999999999977,17.0,14.0,20.399999999999977,6.81,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:38,,81.0,55.0,29.5,51.0,94.0,284.0,28.0,90.0,8.0,2450.54,3.263,3.0,50.5233403,-84.8020388,3.263,20.799999999999955,17.0,14.0,20.799999999999955,8.1,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:39,,81.0,55.0,28.5,50.0,92.5,308.0,29.0,93.0,8.0,2453.74,3.209,3.0,50.5233083,-84.8020221,3.209,21.0,18.0,14.0,21.0,9.64,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:40,,78.0,56.0,27.0,50.0,90.5,269.0,29.0,94.0,8.0,2456.39,2.792,3.0,50.5232819,-84.8020131,2.792,21.200000000000045,18.0,14.0,21.200000000000045,10.89,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:41,,74.0,56.0,25.5,57.0,88.5,239.0,29.5,95.0,8.0,2459.44,2.983,3.0,50.5232537,-84.8019932,2.983,21.399999999999977,19.0,14.0,21.399999999999977,11.22,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:42,,71.0,56.0,26.5,53.0,90.5,190.0,25.0,89.0,8.0,2463.03,3.446,3.0,50.5232218,-84.8019659,3.446,21.600000000000023,19.0,14.0,21.600000000000023,10.8,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:43,,73.0,56.0,24.0,50.0,80.0,158.0,23.0,86.5,8.0,2466.68,3.589,3.0,50.52319,-84.8019331,3.589,21.600000000000023,19.0,14.0,21.600000000000023,10.03,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:44,,75.0,56.0,19.0,51.0,61.0,120.0,23.0,83.5,8.0,2470.54,3.803,3.0,50.5231556,-84.8019023,3.803,21.799999999999955,19.0,14.0,21.799999999999955,9.12,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:45,,77.0,56.0,21.0,55.0,63.0,100.0,15.0,54.5,8.0,2474.59,4.001,3.0,50.5231193,-84.8018698,4.001,22.200000000000045,20.0,14.0,22.200000000000045,7.82,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:46,,79.0,57.0,18.5,52.0,54.5,88.0,15.5,54.5,8.0,2478.37,3.83,3.0,50.5230854,-84.8018332,3.83,22.399999999999977,20.0,14.0,22.399999999999977,6.78,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:47,,80.0,57.0,18.0,57.0,53.0,80.0,15.0,51.0,8.0,2481.74,3.477,3.0,50.5230588,-84.801802,3.477,22.600000000000023,20.0,14.0,22.600000000000023,5.93,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:48,,81.0,57.0,17.5,57.0,54.0,77.0,13.0,43.0,8.0,2485.08,3.37,3.0,50.5230388,-84.8017641,3.37,22.799999999999955,20.0,14.0,22.799999999999955,5.38,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:49,,84.0,57.0,17.5,56.0,54.5,86.0,10.5,37.5,8.0,2489.0,3.758,3.0,50.5230073,-84.8017347,3.758,23.0,20.0,14.0,23.0,5.04,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:50,,86.0,57.0,18.5,56.0,55.5,89.0,13.5,48.0,8.0,2492.61,3.721,3.0,50.5229743,-84.8017111,3.721,23.399999999999977,21.0,14.0,23.399999999999977,4.92,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:51,,73.0,57.0,17.0,90.0,49.5,73.0,14.0,49.5,8.0,2496.97,3.929,3.0,50.5229284,-84.8016945,3.929,23.399999999999977,21.0,14.0,23.399999999999977,4.94,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:52,,53.0,57.0,14.0,100.0,42.0,56.0,13.5,47.5,8.0,2502.53,4.589,3.0,50.522869,-84.8016854,4.589,23.399999999999977,21.0,14.0,23.399999999999977,4.94,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:53,,32.0,57.0,11.0,100.0,34.0,39.0,13.5,46.0,8.0,2507.54,4.739,3.0,50.5228177,-84.8016654,4.739,23.399999999999977,21.0,14.0,23.399999999999977,4.71,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:54,,11.0,57.0,8.0,100.0,26.5,22.0,13.5,44.5,8.0,2512.1,4.654,3.0,50.5227776,-84.8016327,4.654,23.200000000000045,21.0,14.0,23.200000000000045,4.08,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:55,,0.0,57.0,5.0,100.0,18.5,0.0,13.0,43.0,8.0,2516.8,5.135,3.0,50.5227413,-84.8015856,5.135,23.0,22.0,14.0,23.0,2.95,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:56,,0.0,57.0,3.0,100.0,25.0,0.0,9.0,47.5,8.0,2524.43,7.354,3.0,50.5226702,-84.8015419,7.354,22.600000000000023,22.0,14.0,22.600000000000023,1.41,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:57,,10.0,57.0,1.0,100.0,36.5,0.0,4.0,54.0,8.0,2533.74,8.296,3.0,50.5225743,-84.8015,8.296,22.200000000000045,22.0,14.0,22.200000000000045,-0.47,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:58,,25.0,57.0,2.0,100.0,48.5,5.0,0.0,61.0,8.0,2541.95,7.5,3.0,50.5224905,-84.8014603,7.5,22.0,22.0,14.0,22.0,-2.2,2023,3,15,22,2.9,268.0
,2023-03-15 22:28:59,,41.0,57.0,9.0,100.0,60.0,9.0,0.0,67.5,8.0,2548.3,5.171,3.0,50.5224262,-84.8014344,5.171,21.799999999999955,22.0,15.0,21.799999999999955,-3.3,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:00,,56.0,57.0,16.5,100.0,71.5,14.0,0.0,74.0,8.0,2555.93,6.471,3.0,50.5223446,-84.8014268,6.471,21.399999999999977,22.0,15.0,21.399999999999977,-3.66,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:01,,72.0,57.0,24.0,100.0,83.0,32.0,0.0,81.0,8.0,2563.16,7.257,3.0,50.5222738,-84.8014588,7.257,21.200000000000045,22.0,15.0,21.200000000000045,-3.78,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:02,,89.0,57.0,29.0,76.0,91.0,156.0,10.5,87.5,8.0,2569.2,6.358,3.0,50.5222209,-84.8015082,6.358,21.200000000000045,22.0,15.0,21.200000000000045,-3.6,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:03,,91.0,57.0,31.0,59.0,95.0,229.0,27.0,92.5,8.0,2575.55,6.33,3.0,50.522166,-84.8015648,6.33,21.200000000000045,22.0,16.0,21.200000000000045,-3.24,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:04,,93.0,58.0,30.0,61.0,96.0,254.0,27.0,92.0,8.0,2581.79,6.228,3.0,50.5221193,-84.8016289,6.228,21.200000000000045,22.0,16.0,21.200000000000045,-2.74,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:05,,95.0,58.0,29.0,64.0,85.5,240.0,23.0,79.0,8.0,2588.38,6.518,3.0,50.5220784,-84.8017033,6.518,21.0,22.0,16.0,21.0,-2.31,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:06,,94.0,58.0,28.0,57.0,84.5,201.0,19.5,71.0,8.0,2595.85,7.274,3.0,50.5220352,-84.801795,7.274,21.0,22.0,16.0,21.0,-1.96,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:07,,87.0,58.0,27.5,50.0,88.0,168.0,20.5,73.0,8.0,2603.96,7.897,3.0,50.5219816,-84.80189,7.897,20.799999999999955,22.0,16.0,20.799999999999955,-1.68,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:08,,75.0,58.0,29.0,57.0,92.5,165.0,25.0,83.0,7.0,2612.15,8.104,3.0,50.521925,-84.8019812,8.104,20.799999999999955,22.0,16.0,20.799999999999955,-1.43,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:09,,81.0,59.0,30.5,67.0,97.0,272.0,30.0,93.0,7.0,2621.25,8.934,3.0,50.5218631,-84.8020816,8.934,20.600000000000023,22.0,16.0,20.600000000000023,-1.22,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:10,,88.0,59.0,30.0,50.0,96.5,319.0,30.5,96.5,7.0,2631.51,9.887,3.0,50.521789,-84.8021917,9.887,20.399999999999977,22.0,16.0,20.399999999999977,-1.13,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:11,,91.0,60.0,29.0,50.0,96.0,376.0,29.0,97.5,7.0,2642.42,10.561,3.0,50.5216998,-84.8022914,10.561,20.200000000000045,22.0,17.0,20.200000000000045,-1.3,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:12,,95.0,60.0,28.0,51.0,96.0,479.0,28.0,97.0,7.0,2653.36,10.978,3.0,50.521609,-84.8023908,10.978,19.799999999999955,22.0,17.0,19.799999999999955,-1.45,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:13,,97.0,61.0,28.5,51.0,96.0,447.0,28.0,96.5,7.0,2665.03,11.503,3.0,50.5215181,-84.8025104,11.503,19.600000000000023,22.0,17.0,19.600000000000023,-1.59,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:14,,99.0,61.0,29.0,52.0,96.0,432.0,28.0,96.0,7.0,2677.27,11.945,3.0,50.5214335,-84.8026455,11.945,19.200000000000045,22.0,17.0,19.200000000000045,-1.72,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:15,,100.0,61.0,28.0,53.0,97.0,437.0,27.0,97.0,7.0,2689.57,12.221,3.0,50.5213614,-84.8027931,12.221,19.0,22.0,17.0,19.0,-1.9,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:16,,102.0,62.0,29.0,56.0,91.5,441.0,27.5,97.0,7.0,2703.11,13.223,3.0,50.5212641,-84.8029362,13.223,18.600000000000023,22.0,18.0,18.600000000000023,-2.04,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:17,,96.0,62.0,26.5,59.0,84.0,277.0,27.5,92.5,7.0,2717.2,13.851,3.0,50.5211481,-84.8030678,13.851,18.399999999999977,22.0,18.0,18.399999999999977,-2.14,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:18,,93.0,62.0,23.0,61.0,80.0,203.0,26.0,86.5,7.0,2730.1,13.156,3.0,50.5210375,-84.8031839,13.156,17.799999999999955,22.0,18.0,17.799999999999955,-2.25,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:19,,92.0,62.0,25.5,61.0,85.0,195.0,26.0,86.5,7.0,2742.06,12.277,3.0,50.5209367,-84.8032927,12.277,17.200000000000045,22.0,19.0,17.200000000000045,-2.43,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:20,,91.0,63.0,26.5,62.0,86.5,229.0,24.5,85.5,7.0,2753.69,11.772,3.0,50.5208431,-84.8034028,11.772,17.0,22.0,19.0,17.0,-2.63,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:21,,90.0,63.0,27.5,54.0,90.0,257.0,24.5,88.0,7.0,2765.26,11.406,3.0,50.5207513,-84.803513,11.406,17.0,22.0,20.0,17.0,-2.65,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:22,,90.0,63.0,28.0,51.0,91.5,278.0,25.5,90.5,7.0,2778.03,11.613,3.0,50.5206439,-84.8036276,11.613,16.799999999999955,22.0,20.0,16.799999999999955,-2.57,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:23,,93.0,64.0,27.5,51.0,91.0,309.0,26.5,91.0,7.0,2790.48,11.989,3.0,50.5205424,-84.8037454,11.989,16.399999999999977,22.0,20.0,16.399999999999977,-2.4,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:24,,73.0,64.0,27.0,50.0,90.0,285.0,27.5,91.5,7.0,2801.41,11.328,3.0,50.5204568,-84.8038528,11.328,16.200000000000045,22.0,21.0,16.200000000000045,-2.21,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:25,,53.0,64.0,30.0,48.0,91.5,262.0,26.0,86.5,7.0,2811.49,10.392,3.0,50.5203776,-84.8039529,10.392,16.0,22.0,21.0,16.0,-2.04,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:26,,33.0,64.0,33.0,16.0,93.0,218.0,24.5,81.5,7.0,2821.65,10.22,3.0,50.5202922,-84.8040422,10.22,16.0,22.0,21.0,16.0,-1.8,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:27,,42.0,64.0,31.5,55.0,90.5,183.0,15.5,80.5,7.0,2830.68,9.356,3.0,50.5202149,-84.8041239,9.356,16.0,22.0,21.0,16.0,-1.5,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:28,,77.0,65.0,26.5,91.0,84.0,148.0,0.0,83.0,7.0,2839.04,8.591,3.0,50.520141,-84.8041952,8.591,16.0,22.0,21.0,16.0,-1.21,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:29,,85.0,65.0,27.5,57.0,87.0,183.0,0.0,85.5,7.0,2848.3,9.089,3.0,50.5200555,-84.804259,9.089,16.0,22.0,21.0,16.0,-1.01,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:30,,86.0,65.0,28.0,55.0,89.0,209.0,16.0,88.5,7.0,2856.72,8.617,3.0,50.5199837,-84.8043277,8.617,16.200000000000045,22.0,21.0,16.200000000000045,-0.26,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:31,,86.0,65.0,28.0,55.0,90.5,228.0,26.0,90.0,7.0,2864.02,7.711,3.0,50.5199255,-84.8043993,7.711,16.600000000000023,22.0,21.0,16.600000000000023,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:32,,87.0,65.0,27.5,55.0,91.0,219.0,26.5,91.0,7.0,2871.08,7.189,3.0,50.5198632,-84.8044621,7.189,16.799999999999955,22.0,21.0,16.799999999999955,0.1,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:33,,88.0,66.0,27.5,55.0,92.0,217.0,27.5,92.0,7.0,2878.98,7.651,3.0,50.5197877,-84.8045122,7.651,17.200000000000045,22.0,21.0,17.200000000000045,0.64,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:34,,90.0,66.0,26.5,54.0,90.0,216.0,24.0,79.0,7.0,2887.8,8.512,3.0,50.519703,-84.8045686,8.512,17.200000000000045,22.0,21.0,17.200000000000045,1.24,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:35,,91.0,66.0,25.5,55.0,86.5,214.0,23.5,79.5,7.0,2897.86,9.654,3.0,50.5196107,-84.8046435,9.654,17.200000000000045,23.0,21.0,17.200000000000045,1.63,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:36,,91.0,66.0,22.0,50.0,73.0,210.0,24.0,82.5,7.0,2907.99,9.989,3.0,50.5195208,-84.8047252,9.989,17.200000000000045,23.0,21.0,17.200000000000045,1.82,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:37,,90.0,67.0,18.5,47.0,64.0,205.0,24.5,83.5,7.0,2917.84,9.917,3.0,50.51944,-84.8048177,9.917,17.200000000000045,23.0,21.0,17.200000000000045,1.78,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:38,,90.0,67.0,23.5,47.0,83.5,204.0,23.0,83.5,7.0,2929.38,11.164,3.0,50.519349,-84.8049288,11.164,17.0,23.0,21.0,17.0,1.49,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:39,,89.0,67.0,21.0,45.0,70.0,199.0,20.5,84.5,7.0,2939.97,10.738,3.0,50.5192679,-84.8050363,10.738,17.0,23.0,21.0,17.0,0.38,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:40,,88.0,67.0,22.5,47.0,76.0,195.0,21.0,81.5,7.0,2949.19,9.782,3.0,50.5191975,-84.8051321,9.782,17.200000000000045,23.0,21.0,17.200000000000045,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:41,,87.0,67.0,24.5,48.0,83.5,191.0,22.0,80.5,7.0,2959.01,9.786,3.0,50.5191301,-84.8052374,9.786,17.200000000000045,23.0,21.0,17.200000000000045,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:42,,87.0,67.0,26.5,50.0,88.5,194.0,22.5,81.5,7.0,2971.28,11.518,3.0,50.5190338,-84.805356,11.518,17.600000000000023,23.0,21.0,17.600000000000023,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:43,,88.0,68.0,28.5,50.0,92.5,208.0,23.5,82.5,7.0,2984.73,12.983,3.0,50.5189179,-84.8054746,12.983,17.600000000000023,23.0,21.0,17.600000000000023,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:44,,89.0,68.0,25.0,48.0,86.0,210.0,23.5,82.5,7.0,2998.13,13.294,3.0,50.5188039,-84.8055932,13.294,17.799999999999955,23.0,21.0,17.799999999999955,0.37,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:45,,89.0,68.0,25.0,50.0,83.0,205.0,23.0,84.5,7.0,3010.92,12.899,3.0,50.5186981,-84.8057117,12.899,17.799999999999955,23.0,21.0,17.799999999999955,0.66,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:46,,89.0,68.0,25.0,52.0,82.0,196.0,21.5,81.5,7.0,3022.47,11.942,3.0,50.5186018,-84.8058181,11.942,17.799999999999955,23.0,21.0,17.799999999999955,0.78,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:47,,89.0,68.0,25.0,52.0,82.0,188.0,20.0,74.0,7.0,3033.33,11.124,3.0,50.5185087,-84.805913,11.124,17.600000000000023,23.0,21.0,17.600000000000023,0.22,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:48,,88.0,69.0,23.5,48.0,76.5,188.0,23.0,80.0,7.0,3044.1,10.837,3.0,50.5184198,-84.80601,10.837,17.200000000000045,23.0,21.0,17.200000000000045,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:49,,87.0,69.0,24.5,45.0,81.5,170.0,24.0,84.5,7.0,3054.62,10.585,2.0,50.5183333,-84.8061048,10.585,17.0,23.0,21.0,17.0,0.0,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:50,,84.0,69.0,26.0,45.0,89.0,173.0,25.0,89.5,7.0,3064.13,9.801,2.0,50.51825,-84.8061845,9.801,17.0,23.0,21.0,17.0,-0.2,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:51,,81.0,69.0,26.0,47.0,89.0,226.0,26.0,92.5,7.0,3072.25,8.534,2.0,50.518176,-84.8062521,8.534,16.799999999999955,23.0,22.0,16.799999999999955,-0.56,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:52,,62.0,69.0,22.5,49.0,74.0,203.0,27.5,92.0,7.0,3078.57,6.868,2.0,50.5181237,-84.8063106,6.868,16.799999999999955,23.0,22.0,16.799999999999955,-0.85,2023,3,15,22,2.9,268.0
,2023-03-15 22:29:53,,44.0,70.0,25.0,51.0,80.0,181.0,20.5,68.0,6.0,3083.44,5.365,2.0,50.5180908,-84.8063653,5.365,16.799999999999955,23.0,22.0,16.799999999999955,-1.04,2023,3,15,22,2.9,268.0
