timestamp,battery_soc,cadence,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2023-04-19 22:48:29,,87.0,47.0,1745.26,6.072,2.0,26.0,55.0,91.5,50.5295442,-84.8326611,251.0,25.0,90.0,6.072,10.0,28.200000000000045,28.200000000000045,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:30,,88.0,47.0,1751.44,6.208,2.0,26.5,56.0,90.5,50.529544,-84.8327518,249.0,25.0,90.5,6.208,10.0,28.200000000000045,28.200000000000045,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:31,,89.0,47.0,1757.48,6.186,2.0,27.0,55.0,90.0,50.529544,-84.8328427,250.0,24.0,87.0,6.186,10.0,28.0,28.0,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:32,,89.0,47.0,1763.49,6.107,2.0,26.5,55.0,89.5,50.529544,-84.8329248,249.0,22.0,83.0,6.107,10.0,28.0,28.0,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:33,,88.0,47.0,1769.22,5.928,2.0,25.5,54.0,89.0,50.529544,-84.8330144,242.0,22.0,87.0,5.928,10.0,28.0,28.0,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:34,,87.0,48.0,1775.32,5.995,2.0,24.0,55.0,85.0,50.5295483,-84.8330978,233.0,21.0,83.0,5.995,10.0,28.0,28.0,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:35,,87.0,48.0,1781.22,5.992,2.0,24.0,55.0,84.5,50.5295485,-84.833188,226.0,21.0,84.5,5.992,10.0,28.200000000000045,28.200000000000045,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:36,,87.0,48.0,1787.26,6.019,2.0,24.0,55.0,84.5,50.5295485,-84.8332706,222.0,22.0,87.5,6.019,10.0,28.200000000000045,28.200000000000045,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:37,,88.0,48.0,1793.38,6.048,2.0,24.0,56.0,84.5,50.5295443,-84.8333603,226.0,22.0,88.0,6.048,10.0,28.399999999999977,28.399999999999977,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:38,,89.0,49.0,1799.28,6.05,2.0,22.5,56.0,82.0,50.529544,-84.8334424,216.0,21.0,81.5,6.05,10.0,28.399999999999977,28.399999999999977,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:39,,88.0,49.0,1805.46,6.045,2.0,22.5,57.0,83.5,50.5295397,-84.8335331,206.0,21.0,81.0,6.045,10.0,28.600000000000023,28.600000000000023,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:40,,89.0,49.0,1811.83,6.161,2.0,23.0,56.0,85.0,50.5295394,-84.833627,204.0,21.5,80.5,6.161,10.0,28.600000000000023,28.600000000000023,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:41,,89.0,49.0,1818.04,6.142,2.0,23.5,59.0,87.0,50.529535,-84.8337183,209.0,21.5,78.5,6.142,10.0,28.799999999999955,28.799999999999955,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:42,,90.0,49.0,1824.18,6.143,2.0,24.0,62.0,88.5,50.5295349,-84.8338086,205.0,21.0,75.5,6.143,10.0,29.200000000000045,29.200000000000045,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:43,,90.0,50.0,1830.39,6.133,2.0,24.5,62.0,90.0,50.5295349,-84.8338982,212.0,21.0,73.0,6.133,10.0,29.399999999999977,29.399999999999977,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:44,,90.0,50.0,1836.75,6.113,2.0,23.5,54.0,84.5,50.5295349,-84.8339898,220.0,24.0,84.0,6.113,10.0,29.600000000000023,29.600000000000023,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:45,,89.0,50.0,1843.03,6.097,2.0,24.0,56.0,85.5,50.5295349,-84.8340804,226.0,25.0,86.5,6.097,10.0,29.600000000000023,29.600000000000023,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:46,,88.0,50.0,1849.09,5.876,2.0,23.5,58.0,86.5,50.5295349,-84.8341713,224.0,23.5,83.5,5.876,10.0,29.799999999999955,29.799999999999955,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:47,,87.0,51.0,1855.49,5.848,2.0,23.0,58.0,87.0,50.5295349,-84.8342638,230.0,21.0,81.0,5.848,10.0,30.0,30.0,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:48,61.0,85.0,51.0,1861.58,5.66,2.0,23.5,58.0,88.0,50.5295479,-84.8343457,226.0,23.0,88.0,5.66,10.0,30.200000000000045,30.200000000000045,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:49,,83.0,51.0,1867.32,5.46,2.0,22.5,63.0,81.5,50.5295529,-84.8344282,212.0,20.5,76.5,5.46,10.0,30.399999999999977,30.399999999999977,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:50,,84.0,51.0,1872.73,5.241,2.0,21.0,62.0,74.5,50.5295618,-84.8345103,192.0,19.0,69.5,5.241,10.0,30.799999999999955,30.799999999999955,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:51,,86.0,51.0,1877.96,5.206,2.0,24.0,61.0,81.5,50.5295665,-84.8345831,189.0,20.5,72.5,5.206,10.0,31.0,31.0,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:52,,84.0,52.0,1883.17,5.171,2.0,29.5,60.0,94.0,50.5295711,-84.8346557,244.0,23.5,82.5,5.171,10.0,31.0,31.0,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:53,,84.0,52.0,1888.33,5.164,2.0,26.5,58.0,92.5,50.5295713,-84.8347361,255.0,24.0,88.5,5.164,10.0,31.200000000000045,31.200000000000045,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:54,,85.0,52.0,1893.26,5.13,2.0,24.0,57.0,91.0,50.5295713,-84.8348005,256.0,24.5,94.5,5.13,10.0,31.399999999999977,31.399999999999977,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:55,,87.0,52.0,1898.14,4.975,2.0,20.0,53.0,78.0,50.5295713,-84.8348745,215.0,24.5,93.0,4.975,10.0,31.600000000000023,31.600000000000023,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:56,,93.0,52.0,1903.65,4.743,2.0,17.5,54.0,67.0,50.5295756,-84.834956,187.0,23.0,84.5,4.743,10.0,31.799999999999955,31.799999999999955,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:57,,90.0,53.0,1908.47,4.638,2.0,22.5,58.0,82.0,50.52958,-84.8350268,189.0,22.0,77.0,4.638,10.0,32.0,32.0,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:58,,85.0,53.0,1913.19,4.508,2.0,17.0,53.0,75.5,50.5295804,-84.8350934,191.0,19.5,79.5,4.508,10.0,32.200000000000045,32.200000000000045,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:48:59,,82.0,53.0,1917.7,4.249,2.0,14.5,54.0,62.5,50.5295847,-84.8351563,163.0,17.5,70.5,4.249,10.0,32.39999999999998,32.39999999999998,2.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:49:00,,77.0,53.0,1921.4,3.632,2.0,12.0,68.0,48.0,50.5295889,-84.8352069,61.0,16.0,58.5,3.632,10.0,32.799999999999955,32.799999999999955,2.0,3.0,1.88,2023,4,19,22,4.52,335.0
2023-04-19 22:49:01,,54.0,53.0,1925.17,3.131,2.0,10.0,81.0,36.5,50.5295895,-84.8352658,49.0,14.0,46.5,3.131,10.0,33.0,33.0,2.0,3.0,3.59,2023,4,19,22,4.52,335.0
2023-04-19 22:49:02,,31.0,53.0,1928.17,2.765,2.0,8.0,91.0,33.5,50.5295895,-84.8353043,37.0,10.5,34.5,2.765,10.0,33.200000000000045,33.200000000000045,3.0,3.0,4.18,2023,4,19,22,4.52,335.0
2023-04-19 22:49:03,,38.0,53.0,1930.8,2.874,2.0,6.5,100.0,30.0,50.5295895,-84.8353473,29.0,7.0,22.5,2.874,10.0,33.39999999999998,33.39999999999998,3.0,3.0,4.82,2023,4,19,22,4.52,335.0
2023-04-19 22:49:04,,53.0,53.0,1933.65,2.907,2.0,11.5,88.0,44.5,50.5295895,-84.8353858,52.0,12.5,36.5,2.907,10.0,33.60000000000002,33.60000000000002,3.0,3.0,5.46,2023,4,19,22,4.52,335.0
2023-04-19 22:49:05,,54.0,53.0,1936.6,3.331,2.0,18.0,76.0,63.5,50.5295937,-84.8354293,154.0,19.5,57.0,3.331,10.0,33.799999999999955,33.799999999999955,4.0,3.0,5.95,2023,4,19,22,4.52,335.0
2023-04-19 22:49:06,,64.0,54.0,1940.66,3.736,2.0,25.0,63.0,82.0,50.5295984,-84.8354849,232.0,27.0,77.5,3.736,10.0,34.0,34.0,4.0,3.0,6.22,2023,4,19,22,4.52,335.0
2023-04-19 22:49:07,,68.0,54.0,1944.24,3.88,2.0,31.5,55.0,100.0,50.5296029,-84.8355392,273.0,34.0,97.0,3.88,10.0,34.0,34.0,4.0,3.0,6.15,2023,4,19,22,4.52,335.0
2023-04-19 22:49:08,,74.0,54.0,1948.12,4.11,2.0,33.0,56.0,100.0,50.5296031,-84.8355945,308.0,34.0,97.0,4.11,10.0,34.200000000000045,34.200000000000045,4.0,3.0,5.67,2023,4,19,22,4.52,335.0
2023-04-19 22:49:09,,79.0,55.0,1952.11,4.115,2.0,31.5,56.0,99.5,50.5295987,-84.8356492,309.0,34.0,99.0,4.115,10.0,34.200000000000045,34.200000000000045,4.0,3.0,4.96,2023,4,19,22,4.52,335.0
2023-04-19 22:49:10,,83.0,55.0,1956.12,4.235,2.0,29.5,55.0,96.5,50.5295986,-84.8357129,296.0,32.0,99.5,4.235,10.0,34.39999999999998,34.39999999999998,4.0,3.0,4.18,2023,4,19,22,4.52,335.0
2023-04-19 22:49:11,,85.0,55.0,1960.49,4.267,2.0,27.5,54.0,91.0,50.5295986,-84.8357765,261.0,28.5,97.5,4.267,10.0,34.60000000000002,34.60000000000002,4.0,3.0,3.52,2023,4,19,22,4.52,335.0
2023-04-19 22:49:12,,86.0,55.0,1965.01,4.474,2.0,24.5,54.0,85.0,50.5295986,-84.8358401,243.0,27.0,93.0,4.474,10.0,34.799999999999955,34.799999999999955,4.0,3.0,3.1,2023,4,19,22,4.52,335.0
2023-04-19 22:49:13,,88.0,56.0,1970.19,4.589,2.0,23.5,54.0,81.0,50.5295986,-84.8359125,233.0,25.0,87.0,4.589,10.0,34.799999999999955,34.799999999999955,5.0,3.0,2.89,2023,4,19,22,4.52,335.0
2023-04-19 22:49:14,,89.0,56.0,1975.12,4.626,2.0,22.5,53.0,77.0,50.5296029,-84.8359847,213.0,23.5,81.0,4.626,10.0,34.799999999999955,34.799999999999955,5.0,3.0,2.76,2023,4,19,22,4.52,335.0
2023-04-19 22:49:15,,89.0,56.0,1980.25,4.631,2.0,21.5,53.0,74.0,50.5296118,-84.8360575,201.0,22.0,76.5,4.631,10.0,35.0,35.0,5.0,3.0,2.69,2023,4,19,22,4.52,335.0
2023-04-19 22:49:16,,89.0,56.0,1985.28,4.748,2.0,21.0,52.0,74.0,50.5296209,-84.8361304,199.0,21.5,76.5,4.748,10.0,35.200000000000045,35.200000000000045,5.0,3.0,2.72,2023,4,19,22,4.52,335.0
2023-04-19 22:49:17,,89.0,56.0,1990.32,4.772,2.0,21.0,51.0,73.5,50.5296301,-84.8362034,197.0,21.5,76.0,4.772,10.0,35.39999999999998,35.39999999999998,5.0,3.0,2.78,2023,4,19,22,4.52,335.0
2023-04-19 22:49:18,,89.0,57.0,1995.27,4.81,2.0,20.5,50.0,73.5,50.5296431,-84.836274,191.0,21.0,76.0,4.81,10.0,35.60000000000002,35.60000000000002,5.0,3.0,2.85,2023,4,19,22,4.52,335.0
2023-04-19 22:49:19,,90.0,57.0,2000.38,4.96,2.0,21.0,54.0,73.5,50.5296569,-84.8363474,185.0,20.5,74.0,4.96,10.0,35.60000000000002,35.60000000000002,6.0,3.0,2.85,2023,4,19,22,4.52,335.0
2023-04-19 22:49:20,,92.0,57.0,2006.0,5.353,2.0,21.5,55.0,73.0,50.5296708,-84.8364219,162.0,19.5,70.0,5.353,10.0,35.60000000000002,35.60000000000002,6.0,3.0,2.75,2023,4,19,22,4.52,335.0
2023-04-19 22:49:21,,86.0,57.0,2011.7,5.391,2.0,22.0,52.0,72.5,50.5296801,-84.8365032,170.0,18.5,67.0,5.391,10.0,35.60000000000002,35.60000000000002,6.0,3.0,2.5,2023,4,19,22,4.52,335.0
2023-04-19 22:49:22,,85.0,57.0,2017.46,5.736,2.0,19.5,50.0,68.5,50.5296977,-84.8365841,171.0,21.5,74.0,5.736,10.0,35.39999999999998,35.39999999999998,6.0,3.0,1.03,2023,4,19,22,4.52,335.0
2023-04-19 22:49:23,,83.0,57.0,2023.46,6.003,2.0,18.5,56.0,66.5,50.5297117,-84.8366668,158.0,21.0,71.5,6.003,10.0,35.200000000000045,35.200000000000045,6.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:49:24,,86.0,57.0,2029.54,6.045,2.0,17.5,54.0,64.5,50.5297296,-84.8367568,141.0,20.0,67.5,6.045,10.0,35.200000000000045,35.200000000000045,6.0,3.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:49:25,,88.0,58.0,2035.74,6.247,2.0,17.0,55.0,63.5,50.5297522,-84.8368393,133.0,18.0,62.0,6.247,10.0,34.799999999999955,34.799999999999955,6.0,3.0,-0.41,2023,4,19,22,4.52,335.0
2023-04-19 22:49:26,,91.0,58.0,2042.16,6.431,2.0,17.0,56.0,62.5,50.5297706,-84.8369297,126.0,15.0,54.0,6.431,10.0,34.799999999999955,34.799999999999955,6.0,3.0,-1.14,2023,4,19,22,4.52,335.0
2023-04-19 22:49:27,,77.0,58.0,2048.54,6.208,2.0,12.0,54.0,51.0,50.5297931,-84.8370207,128.0,17.5,67.5,6.208,10.0,34.60000000000002,34.60000000000002,6.0,4.0,-1.74,2023,4,19,22,4.52,335.0
2023-04-19 22:49:28,,51.0,58.0,2054.9,6.428,2.0,11.5,52.0,49.5,50.5298157,-84.8371028,129.0,18.0,70.0,6.428,10.0,34.39999999999998,34.39999999999998,6.0,4.0,-2.17,2023,4,19,22,4.52,335.0
2023-04-19 22:49:29,,24.0,58.0,2061.46,6.461,2.0,11.5,52.0,50.5,50.5298385,-84.8371935,129.0,18.0,70.0,6.461,10.0,34.0,34.0,6.0,4.0,-2.51,2023,4,19,22,4.52,335.0
2023-04-19 22:49:30,,0.0,58.0,2068.15,6.71,2.0,12.0,51.0,51.0,50.5298573,-84.8372859,0.0,18.5,70.0,6.71,10.0,33.799999999999955,33.799999999999955,6.0,4.0,-2.83,2023,4,19,22,4.52,335.0
2023-04-19 22:49:31,,0.0,58.0,2075.03,6.924,2.0,12.5,51.0,52.0,50.5298754,-84.8373853,0.0,18.5,70.0,6.924,10.0,33.39999999999998,33.39999999999998,6.0,4.0,-3.0,2023,4,19,22,4.52,335.0
2023-04-19 22:49:32,,0.0,58.0,2081.07,5.332,2.0,12.5,50.0,52.5,50.5298937,-84.8374684,0.0,18.5,70.0,5.332,10.0,33.200000000000045,33.200000000000045,6.0,5.0,-3.07,2023,4,19,22,4.52,335.0
2023-04-19 22:49:33,,0.0,58.0,2086.23,4.882,2.0,13.0,50.0,53.5,50.5299116,-84.8375405,0.0,19.0,70.0,4.882,10.0,33.0,33.0,6.0,5.0,-3.15,2023,4,19,22,4.52,335.0
2023-04-19 22:49:34,,0.0,58.0,2090.58,4.062,2.0,13.0,50.0,54.0,50.5299255,-84.8375959,0.0,19.0,70.0,4.062,10.0,32.799999999999955,32.799999999999955,6.0,5.0,-3.21,2023,4,19,22,4.52,335.0
2023-04-19 22:49:35,,0.0,58.0,2094.58,3.536,2.0,13.5,49.0,55.0,50.5299306,-84.8376513,0.0,19.0,70.0,3.536,10.0,32.799999999999955,32.799999999999955,6.0,5.0,-3.25,2023,4,19,22,4.52,335.0
2023-04-19 22:49:36,,0.0,58.0,2097.91,3.1,2.0,14.0,49.0,55.5,50.5299352,-84.8377058,0.0,19.0,70.0,3.1,10.0,32.799999999999955,32.799999999999955,6.0,6.0,-3.22,2023,4,19,22,4.52,335.0
2023-04-19 22:49:37,,0.0,58.0,2100.98,2.635,2.0,14.0,49.0,56.5,50.529944,-84.8377515,0.0,19.5,70.0,2.635,10.0,32.799999999999955,32.799999999999955,6.0,6.0,-3.07,2023,4,19,22,4.52,335.0
2023-04-19 22:49:38,,0.0,58.0,2103.55,2.58,2.0,14.5,48.0,57.0,50.5299358,-84.8377798,0.0,19.5,70.0,2.58,10.0,32.799999999999955,32.799999999999955,6.0,6.0,-2.81,2023,4,19,22,4.52,335.0
2023-04-19 22:49:39,,0.0,58.0,2106.13,2.602,2.0,15.0,48.0,58.0,50.5299179,-84.8378072,0.0,19.5,70.0,2.602,10.0,32.799999999999955,32.799999999999955,6.0,6.0,-2.45,2023,4,19,22,4.52,335.0
2023-04-19 22:49:40,,23.0,58.0,2108.82,2.275,2.0,15.0,47.0,58.5,50.5298953,-84.8378346,12.0,19.5,70.0,2.275,10.0,33.0,33.0,6.0,6.0,-1.91,2023,4,19,22,4.52,335.0
2023-04-19 22:49:41,,35.0,58.0,2110.92,1.679,2.0,15.5,47.0,59.5,50.5298726,-84.8378444,31.0,20.0,70.0,1.679,10.0,33.0,33.0,6.0,6.0,-0.98,2023,4,19,22,4.52,335.0
2023-04-19 22:49:42,,40.0,58.0,2112.23,1.041,2.0,16.0,47.0,60.0,50.5298632,-84.8378532,47.0,20.0,70.0,1.041,10.0,33.200000000000045,33.200000000000045,6.0,6.0,0.22,2023,4,19,22,4.52,335.0
2023-04-19 22:49:43,,36.0,58.0,2113.49,1.222,2.0,16.0,46.0,60.5,50.5298538,-84.8378713,54.0,20.5,69.5,1.222,10.0,33.200000000000045,33.200000000000045,6.0,6.0,1.28,2023,4,19,22,4.52,335.0
2023-04-19 22:49:44,,32.0,58.0,2114.82,1.03,2.0,16.5,43.0,60.5,50.5298492,-84.8378892,59.0,21.0,69.0,1.03,10.0,33.200000000000045,33.200000000000045,6.0,6.0,2.06,2023,4,19,22,4.52,335.0
2023-04-19 22:49:45,,29.0,58.0,2116.02,0.832,2.0,17.0,39.0,60.0,50.5298445,-84.8379078,54.0,21.5,68.5,0.832,10.0,33.39999999999998,33.39999999999998,6.0,6.0,2.68,2023,4,19,22,4.52,335.0
2023-04-19 22:49:46,,26.0,58.0,2117.43,1.348,2.0,17.5,38.0,60.0,50.5298487,-84.837926,50.0,22.0,68.0,1.348,10.0,33.39999999999998,33.39999999999998,6.0,6.0,3.24,2023,4,19,22,4.52,335.0
2023-04-19 22:49:47,,23.0,58.0,2118.72,1.326,2.0,20.0,38.0,63.5,50.5298618,-84.8379353,45.0,21.5,67.5,1.326,10.0,33.39999999999998,33.39999999999998,6.0,6.0,3.77,2023,4,19,22,4.52,335.0
2023-04-19 22:49:48,,20.0,58.0,2119.84,1.175,2.0,23.0,37.0,67.5,50.5298711,-84.8379358,38.0,20.5,66.5,1.175,10.0,33.39999999999998,33.39999999999998,6.0,6.0,4.2,2023,4,19,22,4.52,335.0
2023-04-19 22:49:50,,18.0,58.0,2120.3,1.545,2.0,18.5,57.0,67.0,50.5298939,-84.8379446,37.0,18.5,70.5,1.545,10.0,33.60000000000002,33.60000000000002,6.0,6.0,4.31,2023,4,19,22,4.52,335.0
2023-04-19 22:49:51,,20.0,58.0,2122.31,1.939,2.0,13.5,66.0,65.0,50.5299163,-84.8379537,37.0,17.5,74.0,1.939,10.0,33.39999999999998,33.39999999999998,6.0,6.0,1.96,2023,4,19,22,4.52,335.0
2023-04-19 22:49:52,,25.0,58.0,2125.04,2.523,2.0,15.0,48.0,70.0,50.5299346,-84.8379889,38.0,21.0,79.5,2.523,10.0,33.200000000000045,33.200000000000045,6.0,6.0,0.96,2023,4,19,22,4.52,335.0
2023-04-19 22:49:53,,34.0,58.0,2128.1,2.945,2.0,20.5,31.0,79.5,50.529944,-84.8380336,68.0,28.0,85.5,2.945,10.0,33.200000000000045,33.200000000000045,7.0,6.0,0.84,2023,4,19,22,4.52,335.0
2023-04-19 22:49:54,,66.0,59.0,2131.26,3.112,2.0,25.5,28.0,89.0,50.5299401,-84.8380791,209.0,35.0,92.0,3.112,10.0,33.200000000000045,33.200000000000045,7.0,6.0,-0.84,2023,4,19,22,4.52,335.0
2023-04-19 22:49:55,,59.0,59.0,2134.34,2.857,2.0,31.0,49.0,98.5,50.5299356,-84.838116,233.0,42.0,98.0,2.857,10.0,33.200000000000045,33.200000000000045,7.0,6.0,-1.91,2023,4,19,22,4.52,335.0
2023-04-19 22:49:56,,46.0,59.0,2136.5,2.391,2.0,25.0,53.0,78.5,50.5299268,-84.8381521,237.0,40.5,99.0,2.391,10.0,33.200000000000045,33.200000000000045,7.0,6.0,-2.26,2023,4,19,22,4.52,335.0
2023-04-19 22:49:57,,32.0,59.0,2136.62,0.164,2.0,16.5,57.0,53.0,50.529922,-84.8381627,241.0,37.5,99.5,0.164,10.0,33.200000000000045,33.200000000000045,7.0,6.0,-2.16,2023,4,19,22,4.52,335.0
2023-04-19 22:49:58,,18.0,60.0,2136.62,0.0,2.0,8.0,60.0,28.0,50.5299217,-84.8381633,245.0,34.0,100.0,0.0,10.0,33.200000000000045,33.200000000000045,7.0,6.0,-0.94,2023,4,19,22,4.52,335.0
2023-04-19 22:49:59,,13.0,60.0,2136.62,0.0,2.0,,64.0,,50.5299217,-84.8381633,203.0,,,0.0,10.0,33.200000000000045,33.200000000000045,7.0,6.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:50:00,,8.0,60.0,2136.62,0.0,2.0,,,,50.5299217,-84.8381633,165.0,,,0.0,10.0,33.200000000000045,33.200000000000045,7.0,6.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:50:01,,4.0,60.0,2136.62,0.0,2.0,,,,50.5299217,-84.8381633,0.0,,,0.0,10.0,33.200000000000045,33.200000000000045,7.0,6.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:50:26,,0.0,60.0,2136.62,2.293,1.0,,,,50.5299217,-84.8382069,0.0,,,2.293,9.0,33.200000000000045,33.200000000000045,7.0,6.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:50:27,,39.0,60.0,2139.33,2.681,1.0,32.0,,99.5,50.5298998,-84.8382352,84.0,24.0,87.0,2.681,9.0,33.200000000000045,33.200000000000045,7.0,6.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:50:28,,69.0,60.0,2142.83,3.298,1.0,31.5,65.0,99.5,50.5298637,-84.8382362,220.0,27.5,92.5,3.298,9.0,33.200000000000045,33.200000000000045,7.0,6.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:50:29,,85.0,60.0,2146.53,3.62,1.0,31.0,59.0,99.5,50.5298231,-84.8382186,280.0,31.0,97.5,3.62,9.0,33.39999999999998,33.39999999999998,7.0,6.0,0.0,2023,4,19,22,4.52,335.0
2023-04-19 22:50:30,,89.0,61.0,2150.66,3.993,1.0,32.5,54.0,98.0,50.529782,-84.8382092,335.0,32.5,99.5,3.993,9.0,33.60000000000002,33.60000000000002,7.0,6.0,1.0,2023,4,19,22,4.52,335.0
2023-04-19 22:50:31,,91.0,61.0,2154.93,4.2,1.0,32.5,52.0,96.0,50.5297365,-84.8382089,370.0,32.5,99.5,4.2,9.0,33.799999999999955,33.799999999999955,7.0,6.0,2.22,2023,4,19,22,4.52,335.0
2023-04-19 22:50:32,,92.0,61.0,2159.15,4.243,1.0,30.5,54.0,94.0,50.5296915,-84.8382089,335.0,33.0,100.0,4.243,9.0,34.200000000000045,34.200000000000045,7.0,6.0,2.69,2023,4,19,22,4.52,335.0
2023-04-19 22:50:33,,84.0,62.0,2163.26,4.119,1.0,28.0,57.0,92.0,50.5296456,-84.8382089,327.0,33.5,100.0,4.119,9.0,34.60000000000002,34.60000000000002,7.0,6.0,3.16,2023,4,19,22,4.52,335.0
2023-04-19 22:50:34,,82.0,62.0,2167.69,4.331,1.0,32.5,56.0,97.5,50.529596,-84.8382176,328.0,33.0,100.0,4.331,9.0,34.799999999999955,34.799999999999955,8.0,6.0,3.98,2023,4,19,22,4.52,335.0
2023-04-19 22:50:35,,83.0,62.0,2172.38,4.6,2.0,34.0,56.0,99.5,50.5295499,-84.8382268,347.0,33.5,100.0,4.6,9.0,35.200000000000045,35.200000000000045,8.0,6.0,4.76,2023,4,19,22,4.52,335.0
2023-04-19 22:50:36,,86.0,63.0,2177.19,4.758,2.0,34.0,56.0,99.5,50.5294957,-84.8382271,365.0,34.5,100.0,4.758,9.0,35.60000000000002,35.60000000000002,8.0,6.0,5.28,2023,4,19,22,4.52,335.0
2023-04-19 22:50:37,,92.0,63.0,2182.22,4.969,2.0,34.0,57.0,100.0,50.5294411,-84.8382359,374.0,35.5,100.0,4.969,9.0,35.799999999999955,35.799999999999955,9.0,6.0,5.72,2023,4,19,22,4.52,335.0
2023-04-19 22:50:38,,95.0,64.0,2187.39,5.169,2.0,34.0,59.0,100.0,50.5293871,-84.8382536,366.0,36.5,100.0,5.169,9.0,36.0,36.0,9.0,6.0,6.03,2023,4,19,22,4.52,335.0
2023-04-19 22:50:39,,96.0,64.0,2192.62,5.205,2.0,30.0,63.0,93.0,50.5293325,-84.8382631,339.0,34.0,100.0,5.205,9.0,36.39999999999998,36.39999999999998,9.0,6.0,6.21,2023,4,19,22,4.52,335.0
2023-04-19 22:50:40,,97.0,64.0,2197.87,5.194,2.0,27.0,67.0,90.0,50.5292774,-84.8382722,273.0,33.0,99.0,5.194,9.0,37.0,37.0,10.0,6.0,6.43,2023,4,19,22,4.52,335.0
2023-04-19 22:50:41,,86.0,64.0,2203.31,5.399,2.0,27.0,61.0,92.5,50.5292181,-84.8382814,284.0,31.5,96.5,5.399,9.0,37.39999999999998,37.39999999999998,10.0,6.0,6.66,2023,4,19,22,4.52,335.0
2023-04-19 22:50:42,,87.0,65.0,2208.92,5.724,2.0,30.5,55.0,99.0,50.5291604,-84.8382817,339.0,29.5,95.0,5.724,9.0,37.60000000000002,37.60000000000002,10.0,6.0,6.72,2023,4,19,22,4.52,335.0
2023-04-19 22:50:43,,92.0,65.0,2214.72,5.9,2.0,30.5,56.0,99.0,50.5290966,-84.8382903,372.0,32.5,99.5,5.9,9.0,38.0,38.0,11.0,6.0,6.66,2023,4,19,22,4.52,335.0
2023-04-19 22:50:44,,95.0,66.0,2220.83,5.996,2.0,28.5,56.0,96.0,50.5290329,-84.8382994,391.0,36.0,100.0,5.996,9.0,38.39999999999998,38.39999999999998,11.0,6.0,6.47,2023,4,19,22,4.52,335.0
2023-04-19 22:50:45,,96.0,66.0,2227.02,6.035,2.0,27.5,57.0,94.0,50.5289642,-84.8383086,358.0,34.5,100.0,6.035,9.0,38.799999999999955,38.799999999999955,12.0,6.0,6.21,2023,4,19,22,4.52,335.0
