altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,cadence,calories,descent,grade,heart_rate,power,temperature,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
20.600000000000023,20258.0,20.600000000000023,1.184,1,50.5340131,-84.8165914,1.184,2022-09-08 22:44:15,181.0,,0.0,514.0,174.0,0.0,129.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.600000000000023,20259.23,20.600000000000023,1.191,1,50.5340083,-84.8166096,1.191,2022-09-08 22:44:16,181.0,,3.0,514.0,174.0,0.0,128.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.600000000000023,20260.12,20.600000000000023,0.99,1,50.5339993,-84.8166184,0.99,2022-09-08 22:44:17,181.0,,11.0,514.0,174.0,0.0,130.0,9.0,18.0,12.5,,96.5,0.0,0.0,2022,9,8,22,5.69,260.0
20.600000000000023,20260.12,20.600000000000023,0.0,1,50.5339903,-84.8166184,0.0,2022-09-08 22:44:18,181.0,,8.0,514.0,174.0,0.0,130.0,8.0,18.0,,21.0,,,,2022,9,8,22,5.69,260.0
20.799999999999955,20260.12,20.799999999999955,0.0,1,50.5339857,-84.8166184,0.0,2022-09-08 22:44:19,181.0,,5.0,514.0,174.0,0.0,130.0,7.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.799999999999955,20260.12,20.799999999999955,0.0,1,50.5339813,-84.8166184,0.0,2022-09-08 22:44:20,181.0,,3.0,514.0,174.0,0.0,130.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.799999999999955,20260.12,20.799999999999955,0.0,1,50.5339813,-84.8166184,0.0,2022-09-08 22:44:21,181.0,,0.0,514.0,174.0,0.0,129.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.799999999999955,20260.12,20.799999999999955,0.0,1,50.5339813,-84.8166184,0.0,2022-09-08 22:44:22,181.0,,0.0,514.0,174.0,0.0,128.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.799999999999955,20260.21,20.799999999999955,1.5,1,50.5339817,-84.8166196,1.5,2022-09-08 22:45:26,181.0,,0.0,514.0,174.0,0.0,133.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.799999999999955,20263.88,20.799999999999955,1.8,1,50.5339951,-84.8166644,1.8,2022-09-08 22:45:27,181.0,,0.0,514.0,174.0,0.0,133.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.799999999999955,20265.68,20.799999999999955,1.619,1,50.5340045,-84.8166917,1.619,2022-09-08 22:45:28,181.0,,0.0,514.0,174.0,0.0,133.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.799999999999955,20267.79,20.799999999999955,2.675,1,50.5340231,-84.81671,2.675,2022-09-08 22:45:29,181.0,,0.0,514.0,174.0,0.0,134.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.799999999999955,20270.56,20.799999999999955,2.818,2,50.5340504,-84.8167282,2.818,2022-09-08 22:45:30,181.0,,0.0,514.0,174.0,0.0,134.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.600000000000023,20273.49,20.600000000000023,3.016,2,50.5340776,-84.8167466,3.016,2022-09-08 22:45:31,181.0,,0.0,514.0,174.0,0.0,134.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.600000000000023,20276.56,20.600000000000023,3.101,2,50.5341049,-84.8167736,3.101,2022-09-08 22:45:32,181.0,,0.0,514.0,174.0,0.0,133.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.600000000000023,20279.62,20.600000000000023,2.791,2,50.534132,-84.8167921,2.791,2022-09-08 22:45:33,181.0,,0.0,514.0,174.0,0.0,132.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.600000000000023,20281.89,20.600000000000023,1.874,2,50.5341501,-84.8168189,1.874,2022-09-08 22:45:34,181.0,,0.0,514.0,174.0,0.0,132.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.600000000000023,20283.26,20.600000000000023,1.052,2,50.5341635,-84.816828,1.052,2022-09-08 22:45:35,181.0,,0.0,514.0,174.0,0.0,131.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.600000000000023,20284.03,20.600000000000023,0.64,2,50.534168,-84.8168368,0.64,2022-09-08 22:45:36,181.0,,0.0,514.0,174.0,0.0,132.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.600000000000023,20284.57,20.600000000000023,0.74,2,50.5341725,-84.816837,0.74,2022-09-08 22:45:37,181.0,,0.0,514.0,174.0,0.0,132.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.600000000000023,20284.57,20.600000000000023,0.03,2,50.534177,-84.8168459,0.03,2022-09-08 22:45:38,181.0,,0.0,514.0,174.0,0.0,133.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.600000000000023,20284.65,20.600000000000023,1.15,2,50.534177,-84.8168471,1.15,2022-09-08 22:45:39,181.0,,0.0,514.0,174.0,0.0,131.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.600000000000023,20287.85,20.600000000000023,3.472,2,50.5341775,-84.8168931,3.472,2022-09-08 22:45:40,181.0,,0.0,514.0,174.0,0.0,131.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.600000000000023,20292.03,20.600000000000023,4.556,2,50.534196,-84.8169473,4.556,2022-09-08 22:45:41,181.0,,0.0,514.0,174.0,0.0,132.0,0.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.399999999999977,20296.97,20.399999999999977,5.141,2,50.5342327,-84.8170026,5.141,2022-09-08 22:45:42,181.0,,24.0,514.0,174.0,0.0,132.0,34.0,18.0,,,,,,2022,9,8,22,5.69,260.0
20.399999999999977,20302.57,20.399999999999977,5.982,2,50.5342683,-84.8170665,5.982,2022-09-08 22:45:43,181.0,,48.0,514.0,174.0,0.0,132.0,130.0,18.0,30.5,,90.5,0.0,0.0,2022,9,8,22,5.69,260.0
20.200000000000045,20308.01,20.200000000000045,5.444,2,50.5342767,-84.8171488,5.444,2022-09-08 22:45:44,181.0,,63.0,514.0,174.0,0.0,129.0,213.0,18.0,26.0,48.0,88.0,10.0,46.0,2022,9,8,22,5.69,260.0
20.0,20314.02,20.0,6.345,2,50.5342626,-84.8172308,6.345,2022-09-08 22:45:45,181.0,,72.0,515.0,174.0,0.0,131.0,306.0,18.0,25.0,52.0,90.5,19.5,75.5,2022,9,8,22,5.69,260.0
20.0,20321.07,20.0,7.208,2,50.5342307,-84.8173311,7.208,2022-09-08 22:45:46,181.0,,78.0,515.0,174.0,0.0,130.0,341.0,18.0,26.5,53.0,96.0,26.5,84.0,2022,9,8,22,5.69,260.0
19.799999999999955,20329.47,19.799999999999955,8.358,2,50.534194,-84.8174411,8.358,2022-09-08 22:45:47,181.0,,87.0,516.0,174.0,-0.55,130.0,406.0,18.0,22.5,52.0,89.5,26.5,84.0,2022,9,8,22,5.69,260.0
19.600000000000023,20338.48,19.600000000000023,9.161,2,50.5341533,-84.8175592,9.161,2022-09-08 22:45:48,181.0,,94.0,516.0,175.0,-1.86,130.0,479.0,18.0,22.0,51.0,89.5,23.5,94.5,2022,9,8,22,5.69,260.0
19.399999999999977,20347.98,19.399999999999977,9.812,2,50.534118,-84.8176828,9.812,2022-09-08 22:45:49,181.0,,105.0,517.0,175.0,-1.97,132.0,619.0,18.0,22.0,51.0,91.0,22.0,96.5,2022,9,8,22,5.69,260.0
19.200000000000045,20358.45,19.200000000000045,9.999,2,50.5340756,-84.8178242,9.999,2022-09-08 22:45:50,181.0,,109.0,517.0,175.0,-2.03,130.0,595.0,18.0,25.0,52.0,93.5,21.5,92.5,2022,9,8,22,5.69,260.0
19.0,20368.6,19.0,10.109,2,50.5340347,-84.8179601,10.109,2022-09-08 22:45:51,181.0,,110.0,518.0,175.0,-2.04,132.0,509.0,18.0,30.0,52.0,96.0,22.5,89.0,2022,9,8,22,5.69,260.0
19.0,20378.76,19.0,10.477,2,50.5339904,-84.8180931,10.477,2022-09-08 22:45:52,181.0,,104.0,518.0,176.0,-2.02,131.0,384.0,18.0,31.5,51.0,98.0,29.0,98.5,2022,9,8,22,5.69,260.0
18.799999999999955,20389.77,18.799999999999955,10.557,2,50.5339434,-84.8182425,10.557,2022-09-08 22:45:53,181.0,,107.0,519.0,176.0,-1.89,131.0,412.0,18.0,29.5,40.0,95.5,28.0,97.0,2022,9,8,22,5.69,260.0
19.0,20400.46,19.0,10.535,2,50.5338936,-84.818379,10.535,2022-09-08 22:45:54,181.0,,107.0,519.0,176.0,-1.62,130.0,374.0,18.0,27.0,48.0,92.5,26.0,94.5,2022,9,8,22,5.69,260.0
19.0,20410.98,19.0,10.628,2,50.5338481,-84.8185244,10.628,2022-09-08 22:45:55,181.0,,107.0,519.0,176.0,-0.96,129.0,335.0,18.0,26.5,49.0,89.0,27.0,92.5,2022,9,8,22,5.69,260.0
19.200000000000045,20421.75,19.200000000000045,10.614,2,50.5338026,-84.8186612,10.614,2022-09-08 22:45:56,181.0,,109.0,520.0,176.0,0.0,130.0,355.0,18.0,26.5,47.0,84.0,29.5,91.0,2022,9,8,22,5.69,260.0
19.399999999999977,20432.62,19.399999999999977,10.712,2,50.533757,-84.8188066,10.712,2022-09-08 22:45:57,181.0,,109.0,520.0,176.0,0.0,130.0,352.0,18.0,23.0,46.0,78.0,28.5,90.0,2022,9,8,22,5.69,260.0
19.399999999999977,20443.68,19.399999999999977,10.853,3,50.5337069,-84.8189537,10.853,2022-09-08 22:45:58,181.0,,110.0,520.0,176.0,0.0,131.0,313.0,18.0,24.0,48.0,79.5,27.5,88.5,2022,9,8,22,5.69,260.0
19.600000000000023,20456.14,19.600000000000023,11.312,4,50.5336611,-84.819127,11.312,2022-09-08 22:45:59,182.0,33.0,111.0,521.0,176.0,0.17,129.0,315.0,18.0,25.0,50.0,81.0,26.5,87.0,2022,9,8,22,5.69,260.0
19.600000000000023,20468.78,19.600000000000023,10.77,4,50.5336113,-84.8192992,10.77,2022-09-08 22:46:00,182.0,,111.0,521.0,176.0,0.61,128.0,317.0,18.0,26.0,51.0,82.5,25.5,85.5,2022,9,8,22,5.69,260.0
19.600000000000023,20480.34,19.600000000000023,11.126,4,50.5335663,-84.8194519,11.126,2022-09-08 22:46:01,182.0,,112.0,521.0,176.0,0.76,128.0,321.0,18.0,26.0,51.0,83.5,25.0,85.0,2022,9,8,22,5.69,260.0
19.600000000000023,20492.34,19.600000000000023,11.132,4,50.5335164,-84.8196149,11.132,2022-09-08 22:46:02,182.0,,112.0,522.0,176.0,0.78,129.0,307.0,18.0,24.5,52.0,81.0,25.0,86.0,2022,9,8,22,5.69,260.0
19.600000000000023,20504.12,19.600000000000023,11.121,3,50.5334655,-84.819763,11.121,2022-09-08 22:46:03,182.0,,113.0,522.0,176.0,0.71,129.0,307.0,18.0,23.5,52.0,78.5,25.5,87.5,2022,9,8,22,5.69,260.0
19.799999999999955,20515.57,19.799999999999955,11.098,3,50.5334109,-84.8199175,11.098,2022-09-08 22:46:04,182.0,,113.0,522.0,176.0,0.61,129.0,268.0,18.0,21.0,51.0,75.0,25.0,86.0,2022,9,8,22,5.69,260.0
19.799999999999955,20526.25,19.799999999999955,11.109,3,50.5333611,-84.8200536,11.109,2022-09-08 22:46:05,182.0,,112.0,522.0,176.0,0.38,129.0,256.0,18.0,18.5,51.0,72.0,23.5,81.5,2022,9,8,22,5.69,260.0
19.799999999999955,20536.74,19.799999999999955,11.102,3,50.5333154,-84.8201908,11.102,2022-09-08 22:46:06,182.0,,112.0,523.0,176.0,0.0,129.0,240.0,18.0,20.5,52.0,71.0,22.5,76.5,2022,9,8,22,5.69,260.0
19.799999999999955,20547.94,19.799999999999955,11.106,3,50.5332655,-84.8203446,11.106,2022-09-08 22:46:07,182.0,,112.0,523.0,176.0,0.0,130.0,233.0,18.0,21.5,56.0,74.5,21.5,74.0,2022,9,8,22,5.69,260.0
19.799999999999955,20558.68,19.799999999999955,10.996,3,50.5332152,-84.8204822,10.996,2022-09-08 22:46:08,182.0,,111.0,523.0,176.0,0.0,129.0,217.0,18.0,20.0,54.0,70.5,21.0,73.0,2022,9,8,22,5.69,260.0
19.799999999999955,20569.49,19.799999999999955,10.993,3,50.5331653,-84.8206275,10.993,2022-09-08 22:46:09,182.0,,104.0,523.0,176.0,0.0,128.0,199.0,18.0,17.5,48.0,62.5,21.0,71.0,2022,9,8,22,5.69,260.0
19.799999999999955,20580.01,19.799999999999955,10.837,3,50.53312,-84.8207643,10.837,2022-09-08 22:46:10,182.0,,75.0,523.0,176.0,0.0,128.0,165.0,18.0,15.5,45.0,56.5,20.0,66.0,2022,9,8,22,5.69,260.0
19.600000000000023,20590.51,19.600000000000023,10.52,3,50.5330836,-84.8209097,10.52,2022-09-08 22:46:11,182.0,,45.0,523.0,176.0,0.0,128.0,132.0,18.0,18.0,47.0,61.5,17.5,58.5,2022,9,8,22,5.69,260.0
19.399999999999977,20600.92,19.399999999999977,10.061,3,50.5330474,-84.8210454,10.061,2022-09-08 22:46:12,182.0,,16.0,523.0,176.0,0.0,128.0,98.0,18.0,20.0,49.0,66.5,15.5,50.5,2022,9,8,22,5.69,260.0
19.399999999999977,20610.32,19.399999999999977,9.285,3,50.5330108,-84.8211727,9.285,2022-09-08 22:46:13,182.0,,0.0,523.0,176.0,0.0,128.0,0.0,18.0,22.5,51.0,72.0,13.0,43.0,2022,9,8,22,5.69,260.0
19.399999999999977,20619.27,19.399999999999977,8.372,3,50.5329698,-84.8212912,8.372,2022-09-08 22:46:14,182.0,,0.0,523.0,176.0,0.0,127.0,0.0,18.0,24.5,53.0,77.0,10.5,35.0,2022,9,8,22,5.69,260.0
19.399999999999977,20626.93,19.399999999999977,7.114,3,50.532934,-84.8213988,7.114,2022-09-08 22:46:15,182.0,,0.0,523.0,176.0,0.0,127.0,0.0,18.0,27.0,55.0,82.0,8.0,27.5,2022,9,8,22,5.69,260.0
19.399999999999977,20633.39,19.399999999999977,6.866,3,50.5329063,-84.8214816,6.866,2022-09-08 22:46:16,182.0,,0.0,523.0,176.0,0.0,128.0,0.0,18.0,29.5,57.0,87.0,6.0,19.5,2022,9,8,22,5.69,260.0
19.399999999999977,20640.38,19.399999999999977,6.973,2,50.5328744,-84.8215728,6.973,2022-09-08 22:46:17,182.0,,22.0,523.0,176.0,0.0,129.0,40.0,18.0,31.5,59.0,92.0,3.5,11.5,2022,9,8,22,5.69,260.0
19.399999999999977,20647.28,19.399999999999977,7.437,2,50.5328424,-84.8216635,7.437,2022-09-08 22:46:18,182.0,,75.0,523.0,176.0,0.0,127.0,168.0,18.0,34.0,61.0,97.0,1.0,4.0,2022,9,8,22,5.69,260.0
19.399999999999977,20654.96,19.399999999999977,7.938,2,50.5328019,-84.8217536,7.938,2022-09-08 22:46:19,182.0,,85.0,524.0,176.0,0.0,127.0,319.0,18.0,33.5,56.0,99.5,6.5,19.5,2022,9,8,22,5.69,260.0
19.200000000000045,20663.38,19.200000000000045,8.498,2,50.5327559,-84.8218643,8.498,2022-09-08 22:46:20,182.0,,93.0,524.0,176.0,0.0,128.0,396.0,18.0,30.5,50.0,99.0,20.0,59.0,2022,9,8,22,5.69,260.0
19.200000000000045,20671.33,19.200000000000045,8.678,2,50.5327171,-84.8219679,8.678,2022-09-08 22:46:21,182.0,,99.0,525.0,176.0,0.0,126.0,441.0,18.0,27.5,47.0,98.5,33.0,98.0,2022,9,8,22,5.69,260.0
19.200000000000045,20680.71,19.200000000000045,9.075,2,50.532674,-84.8220924,9.075,2022-09-08 22:46:22,182.0,,104.0,525.0,176.0,0.0,127.0,458.0,18.0,29.0,43.0,98.0,30.0,99.5,2022,9,8,22,5.69,260.0
19.0,20689.85,19.0,9.339,2,50.5326376,-84.8222107,9.339,2022-09-08 22:46:23,182.0,,108.0,526.0,176.0,0.0,128.0,414.0,18.0,27.0,42.0,88.5,26.5,94.0,2022,9,8,22,5.69,260.0
19.200000000000045,20699.25,19.200000000000045,9.376,2,50.5325967,-84.8223378,9.376,2022-09-08 22:46:24,182.0,,109.0,526.0,176.0,0.0,128.0,377.0,18.0,22.5,50.0,75.5,24.0,86.5,2022,9,8,22,5.69,260.0
19.200000000000045,20708.64,19.200000000000045,9.499,2,50.5325558,-84.822456,9.499,2022-09-08 22:46:25,182.0,,105.0,526.0,176.0,0.0,129.0,347.0,18.0,24.5,61.0,78.5,26.5,90.0,2022,9,8,22,5.69,260.0
19.399999999999977,20718.18,19.399999999999977,9.483,2,50.5325149,-84.8225834,9.483,2022-09-08 22:46:26,182.0,,107.0,527.0,176.0,0.0,128.0,370.0,18.0,27.0,44.0,81.5,29.5,94.0,2022,9,8,22,5.69,260.0
19.600000000000023,20727.73,19.600000000000023,9.619,2,50.5324737,-84.8227119,9.619,2022-09-08 22:46:27,182.0,,109.0,527.0,176.0,0.0,127.0,343.0,18.0,26.5,48.0,82.0,30.0,95.0,2022,9,8,22,5.69,260.0
19.600000000000023,20737.62,19.600000000000023,10.126,2,50.5324328,-84.822848,10.126,2022-09-08 22:46:28,182.0,,110.0,527.0,176.0,0.0,125.0,300.0,18.0,24.5,48.0,78.0,27.0,89.0,2022,9,8,22,5.69,260.0
19.600000000000023,20747.76,19.600000000000023,9.957,2,50.5323917,-84.8229847,9.957,2022-09-08 22:46:29,182.0,,110.0,527.0,176.0,0.0,123.0,278.0,18.0,22.0,47.0,72.0,23.0,79.5,2022,9,8,22,5.69,260.0
19.600000000000023,20757.69,19.600000000000023,9.974,2,50.5323507,-84.8231126,9.974,2022-09-08 22:46:30,182.0,,111.0,528.0,176.0,0.0,122.0,247.0,18.0,20.0,46.0,68.0,22.5,74.5,2022,9,8,22,5.69,260.0
19.799999999999955,20767.55,19.799999999999955,9.951,3,50.5323102,-84.8232479,9.951,2022-09-08 22:46:31,182.0,,111.0,528.0,176.0,0.0,121.0,245.0,18.0,23.0,44.0,76.5,22.5,74.5,2022,9,8,22,5.69,260.0
19.799999999999955,20777.43,19.799999999999955,9.804,3,50.5322734,-84.8233759,9.804,2022-09-08 22:46:32,182.0,,111.0,528.0,176.0,0.0,121.0,240.0,18.0,23.5,42.0,77.5,23.0,76.5,2022,9,8,22,5.69,260.0
20.0,20787.36,20.0,9.979,3,50.5322276,-84.8235127,9.979,2022-09-08 22:46:33,182.0,,111.0,528.0,176.0,0.0,121.0,223.0,18.0,23.5,50.0,76.0,23.5,78.0,2022,9,8,22,5.69,260.0
20.0,20797.35,20.0,10.13,3,50.5321778,-84.82364,10.13,2022-09-08 22:46:34,182.0,,111.0,529.0,176.0,0.0,120.0,217.0,18.0,23.0,54.0,73.5,23.5,78.5,2022,9,8,22,5.69,260.0
20.0,20807.5,20.0,10.252,3,50.5321322,-84.8237764,10.252,2022-09-08 22:46:35,182.0,,112.0,529.0,176.0,0.0,121.0,220.0,18.0,20.0,50.0,69.5,24.0,78.5,2022,9,8,22,5.69,260.0
20.0,20817.22,20.0,10.072,3,50.532088,-84.8239002,10.072,2022-09-08 22:46:36,182.0,,112.0,529.0,176.0,0.0,121.0,229.0,18.0,19.0,49.0,71.0,20.5,71.0,2022,9,8,22,5.69,260.0
20.0,20827.26,20.0,10.069,3,50.5320419,-84.8240295,10.069,2022-09-08 22:46:37,182.0,,113.0,529.0,176.0,0.0,122.0,241.0,18.0,19.0,50.0,69.0,20.5,72.0,2022,9,8,22,5.69,260.0
20.200000000000045,20837.99,20.200000000000045,10.106,3,50.5319956,-84.8241681,10.106,2022-09-08 22:46:38,182.0,,114.0,530.0,176.0,0.0,123.0,253.0,18.0,19.5,47.0,68.0,22.0,75.5,2022,9,8,22,5.69,260.0
20.200000000000045,20848.32,20.200000000000045,10.143,3,50.5319453,-84.8243049,10.143,2022-09-08 22:46:39,182.0,,114.0,530.0,176.0,0.0,122.0,260.0,18.0,20.5,47.0,69.5,23.0,78.0,2022,9,8,22,5.69,260.0
20.200000000000045,20858.78,20.200000000000045,10.228,3,50.5318909,-84.8244411,10.228,2022-09-08 22:46:40,182.0,,113.0,530.0,176.0,0.0,120.0,272.0,18.0,20.5,49.0,71.0,22.5,77.0,2022,9,8,22,5.69,260.0
20.0,20869.0,20.0,10.236,3,50.5318453,-84.824569,10.236,2022-09-08 22:46:41,182.0,,113.0,530.0,176.0,0.0,120.0,263.0,18.0,21.0,49.0,72.5,22.0,76.5,2022,9,8,22,5.69,260.0
20.0,20879.59,20.0,10.468,3,50.5317954,-84.8247143,10.468,2022-09-08 22:46:42,182.0,,113.0,531.0,176.0,0.0,121.0,253.0,18.0,21.0,50.0,74.0,22.0,75.5,2022,9,8,22,5.69,260.0
20.200000000000045,20890.29,20.200000000000045,10.461,3,50.5317503,-84.8248503,10.461,2022-09-08 22:46:43,182.0,,113.0,531.0,176.0,0.0,122.0,257.0,18.0,21.0,49.0,75.0,22.5,76.5,2022,9,8,22,5.69,260.0
20.200000000000045,20900.98,20.200000000000045,10.469,3,50.5317089,-84.8249967,10.469,2022-09-08 22:46:44,182.0,,112.0,531.0,176.0,0.0,121.0,260.0,18.0,22.0,48.0,74.5,25.0,81.0,2022,9,8,22,5.69,260.0
20.200000000000045,20911.41,20.200000000000045,10.362,3,50.5316632,-84.8251338,10.362,2022-09-08 22:46:45,182.0,,113.0,531.0,176.0,0.0,121.0,263.0,18.0,22.5,50.0,74.0,28.0,86.0,2022,9,8,22,5.69,260.0
20.200000000000045,20921.67,20.200000000000045,10.501,3,50.5316182,-84.8252698,10.501,2022-09-08 22:46:46,182.0,,113.0,532.0,176.0,0.0,121.0,269.0,18.0,22.0,54.0,75.0,25.0,80.5,2022,9,8,22,5.69,260.0
20.200000000000045,20932.06,20.200000000000045,10.328,3,50.5315819,-84.8254149,10.328,2022-09-08 22:46:47,182.0,,114.0,532.0,176.0,0.0,121.0,274.0,18.0,21.5,53.0,75.5,23.0,77.0,2022,9,8,22,5.69,260.0
20.0,20942.21,20.0,10.541,3,50.5315469,-84.8255548,10.541,2022-09-08 22:46:48,182.0,,115.0,532.0,176.0,0.0,122.0,288.0,18.0,21.0,48.0,75.0,23.5,78.5,2022,9,8,22,5.69,260.0
20.0,20952.46,20.0,10.541,2,50.5315065,-84.8256899,10.541,2022-09-08 22:46:49,182.0,,116.0,533.0,176.0,0.0,122.0,298.0,18.0,20.0,42.0,71.0,24.0,81.0,2022,9,8,22,5.69,260.0
19.799999999999955,20963.88,19.799999999999955,10.63,2,50.5314633,-84.8258427,10.63,2022-09-08 22:46:50,182.0,,112.0,533.0,176.0,0.0,121.0,319.0,18.0,19.5,36.0,77.0,24.5,82.0,2022,9,8,22,5.69,260.0
19.600000000000023,20974.23,19.600000000000023,10.813,2,50.5314194,-84.8259834,10.813,2022-09-08 22:46:51,182.0,,109.0,533.0,176.0,0.0,122.0,355.0,18.0,23.5,45.0,90.0,26.0,81.5,2022,9,8,22,5.69,260.0
19.399999999999977,20985.47,19.399999999999977,10.938,2,50.5313684,-84.8261318,10.938,2022-09-08 22:46:52,182.0,,111.0,534.0,176.0,0.0,123.0,406.0,18.0,24.5,46.0,92.0,27.0,87.5,2022,9,8,22,5.69,260.0
19.399999999999977,20996.51,19.399999999999977,11.146,2,50.5313181,-84.8262783,11.146,2022-09-08 22:46:53,182.0,,112.0,534.0,176.0,0.0,124.0,420.0,18.0,22.0,46.0,82.5,28.5,95.5,2022,9,8,22,5.69,260.0
19.399999999999977,21007.72,19.399999999999977,11.137,3,50.5312681,-84.8264229,11.137,2022-09-08 22:46:54,182.0,,112.0,534.0,176.0,0.0,126.0,400.0,18.0,18.0,46.0,72.5,31.0,94.0,2022,9,8,22,5.69,260.0
19.399999999999977,21017.7,19.399999999999977,11.252,3,50.5312087,-84.8265434,11.252,2022-09-08 22:46:55,182.0,,113.0,535.0,176.0,0.0,125.0,367.0,18.0,18.0,44.0,74.0,31.0,95.0,2022,9,8,22,5.69,260.0
19.399999999999977,21029.95,19.399999999999977,11.373,3,50.5311631,-84.8267068,11.373,2022-09-08 22:46:56,182.0,,114.0,535.0,176.0,0.0,125.0,363.0,18.0,18.5,45.0,76.0,30.5,95.5,2022,9,8,22,5.69,260.0
19.399999999999977,21041.48,19.399999999999977,11.399,3,50.5311126,-84.826863,11.399,2022-09-08 22:46:57,182.0,,115.0,536.0,176.0,0.0,124.0,357.0,18.0,19.0,45.0,76.5,30.5,96.0,2022,9,8,22,5.69,260.0
19.399999999999977,21052.97,19.399999999999977,11.375,3,50.5310628,-84.8270168,11.375,2022-09-08 22:46:58,182.0,,115.0,536.0,176.0,0.0,124.0,364.0,18.0,20.0,45.0,78.0,30.0,95.5,2022,9,8,22,5.69,260.0
19.200000000000045,21064.22,19.200000000000045,11.492,3,50.5310135,-84.82716,11.492,2022-09-08 22:46:59,182.0,,116.0,536.0,176.0,0.0,123.0,418.0,18.0,20.5,45.0,81.5,29.0,94.5,2022,9,8,22,5.69,260.0
19.200000000000045,21076.2,19.200000000000045,11.511,3,50.5309582,-84.8273169,11.511,2022-09-08 22:47:00,182.0,,117.0,537.0,176.0,0.0,124.0,448.0,18.0,21.0,46.0,85.5,28.0,93.5,2022,9,8,22,5.69,260.0
19.200000000000045,21087.81,19.200000000000045,11.714,3,50.530904,-84.8274704,11.714,2022-09-08 22:47:01,182.0,,118.0,537.0,176.0,0.0,123.0,433.0,18.0,22.0,51.0,88.0,26.5,93.0,2022,9,8,22,5.69,260.0
19.200000000000045,21099.69,19.200000000000045,11.808,2,50.5308539,-84.8276255,11.808,2022-09-08 22:47:02,182.0,,119.0,538.0,176.0,0.0,124.0,411.0,18.0,23.0,52.0,88.5,25.0,92.5,2022,9,8,22,5.69,260.0
19.200000000000045,21111.8,19.200000000000045,11.787,2,50.5307988,-84.8277906,11.787,2022-09-08 22:47:03,182.0,,120.0,538.0,176.0,0.0,126.0,386.0,18.0,22.5,50.0,85.5,25.5,92.5,2022,9,8,22,5.69,260.0
19.200000000000045,21123.69,19.200000000000045,11.817,2,50.5307492,-84.8279442,11.817,2022-09-08 22:47:04,182.0,,120.0,538.0,176.0,0.0,126.0,373.0,18.0,22.5,48.0,82.0,26.0,92.5,2022,9,8,22,5.69,260.0
19.200000000000045,21134.99,19.200000000000045,11.802,2,50.5307017,-84.8280995,11.802,2022-09-08 22:47:05,182.0,,120.0,539.0,176.0,0.0,127.0,342.0,18.0,21.5,49.0,79.5,28.5,95.5,2022,9,8,22,5.69,260.0
19.399999999999977,21146.95,19.399999999999977,11.839,2,50.5306444,-84.8282537,11.839,2022-09-08 22:47:06,182.0,,120.0,539.0,176.0,0.0,128.0,324.0,18.0,22.5,51.0,82.0,29.0,95.0,2022,9,8,22,5.69,260.0
19.399999999999977,21159.0,19.399999999999977,11.927,2,50.5305894,-84.8284098,11.927,2022-09-08 22:47:07,182.0,,120.0,539.0,176.0,0.0,127.0,330.0,18.0,22.5,53.0,82.5,27.5,92.5,2022,9,8,22,5.69,260.0
19.399999999999977,21170.48,19.399999999999977,11.928,2,50.5305413,-84.8285586,11.928,2022-09-08 22:47:08,182.0,,121.0,540.0,176.0,0.0,127.0,342.0,18.0,18.0,54.0,68.0,28.5,93.5,2022,9,8,22,5.69,260.0
19.399999999999977,21183.49,19.399999999999977,12.018,3,50.5304803,-84.8287378,12.018,2022-09-08 22:47:09,182.0,,121.0,540.0,176.0,0.0,128.0,336.0,18.0,21.5,56.0,82.5,26.0,87.5,2022,9,8,22,5.69,260.0
