heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,battery_soc,cadence,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
164,24.0,53.0,83.0,335,27.5,84.5,2022-04-04 19:54:45,,97.0,17.0,13727.16,10.736,3.0,50.5763132,-84.9244258,10.736,12.799999999999955,12.799999999999955,0.0,2022,4,4,19,2.44,341.0
164,24.0,53.0,83.0,336,27.5,84.5,2022-04-04 19:54:46,,97.0,17.0,13737.67,10.372,3.0,50.5762413,-84.9245434,10.372,13.0,13.0,0.0,2022,4,4,19,2.44,341.0
164,24.0,53.0,83.0,340,27.5,84.5,2022-04-04 19:54:47,,97.0,17.0,13748.58,10.825,3.0,50.5761619,-84.9246594,10.825,13.200000000000045,13.200000000000045,0.48,2022,4,4,19,2.44,341.0
163,23.5,53.0,82.0,334,28.5,85.5,2022-04-04 19:54:48,,97.0,17.0,13760.12,11.6,4.0,50.5760827,-84.924788,11.6,13.399999999999977,13.399999999999977,1.06,2022,4,4,19,2.44,341.0
162,23.5,53.0,81.0,325,29.5,87.0,2022-04-04 19:54:49,,97.0,17.0,13770.98,10.743,4.0,50.5760452,-84.9249359,10.743,13.399999999999977,13.399999999999977,1.38,2022,4,4,19,2.44,341.0
162,23.0,53.0,80.0,315,31.0,88.5,2022-04-04 19:54:50,,97.0,17.0,13782.92,11.589,4.0,50.5759839,-84.9250875,11.589,13.600000000000023,13.600000000000023,1.58,2022,4,4,19,2.44,341.0
162,22.5,53.0,79.0,307,32.0,90.0,2022-04-04 19:54:51,,98.0,17.0,13793.83,11.276,4.0,50.5759206,-84.9252206,11.276,13.799999999999955,13.799999999999955,1.55,2022,4,4,19,2.44,341.0
161,22.5,53.0,79.0,301,32.0,90.0,2022-04-04 19:54:52,,99.0,17.0,13805.56,11.277,4.0,50.5758536,-84.9253646,11.277,13.799999999999955,13.799999999999955,1.34,2022,4,4,19,2.44,341.0
160,22.5,53.0,79.0,271,32.0,90.0,2022-04-04 19:54:53,,100.0,17.0,13817.32,11.683,4.0,50.5757831,-84.9255059,11.683,14.0,14.0,0.99,2022,4,4,19,2.44,341.0
160,22.5,52.0,79.0,286,32.0,90.0,2022-04-04 19:54:54,,101.0,17.0,13828.49,11.342,4.0,50.5757076,-84.9256317,11.342,14.0,14.0,0.91,2022,4,4,19,2.44,341.0
160,23.5,50.0,81.5,315,32.0,90.5,2022-04-04 19:54:55,,101.0,17.0,13839.62,11.312,4.0,50.5756412,-84.9257657,11.312,14.200000000000045,14.200000000000045,0.97,2022,4,4,19,2.44,341.0
160,28.5,50.0,93.5,307,31.0,93.0,2022-04-04 19:54:56,,101.0,17.0,13850.78,11.294,4.0,50.5755755,-84.925901,11.294,14.200000000000045,14.200000000000045,0.8,2022,4,4,19,2.44,341.0
160,30.0,50.0,97.0,315,30.5,93.5,2022-04-04 19:54:57,,101.0,17.0,13863.14,11.893,4.0,50.5755081,-84.9260553,11.893,14.200000000000045,14.200000000000045,0.69,2022,4,4,19,2.44,341.0
159,29.0,50.0,95.5,294,31.5,93.0,2022-04-04 19:54:58,,102.0,17.0,13874.12,11.441,4.0,50.5754595,-84.9262002,11.441,14.200000000000045,14.200000000000045,0.72,2022,4,4,19,2.44,341.0
160,25.0,49.0,88.0,287,33.0,91.5,2022-04-04 19:54:59,,103.0,17.0,13884.5,10.933,4.0,50.5754078,-84.9263334,10.933,14.200000000000045,14.200000000000045,0.35,2022,4,4,19,2.44,341.0
160,21.5,46.0,77.0,301,30.0,87.0,2022-04-04 19:55:00,,103.0,17.0,13896.39,11.284,4.0,50.5753517,-84.9264883,11.284,14.399999999999977,14.399999999999977,0.01,2022,4,4,19,2.44,341.0
161,25.5,51.0,83.0,300,28.0,83.5,2022-04-04 19:55:01,,102.0,17.0,13907.01,10.755,4.0,50.575298,-84.926624,10.755,14.399999999999977,14.399999999999977,0.0,2022,4,4,19,2.44,341.0
164,24.0,51.0,86.0,316,27.5,85.0,2022-04-04 19:55:02,,102.0,17.0,13918.06,10.265,4.0,50.5752459,-84.9267678,10.265,14.399999999999977,14.399999999999977,0.0,2022,4,4,19,2.44,341.0
166,23.5,50.0,85.5,327,28.5,86.0,2022-04-04 19:55:03,,102.0,17.0,13928.15,10.013,4.0,50.5752134,-84.9269072,10.013,14.399999999999977,14.399999999999977,0.25,2022,4,4,19,2.44,341.0
168,24.0,47.0,82.0,282,30.5,88.0,2022-04-04 19:55:04,,101.0,17.0,13937.56,10.032,4.0,50.575177,-84.9270345,10.032,14.600000000000023,14.600000000000023,0.26,2022,4,4,19,2.44,341.0
170,24.0,47.0,82.0,283,29.0,85.0,2022-04-04 19:55:05,,100.0,17.0,13947.27,10.185,4.0,50.5751262,-84.9271571,10.185,14.600000000000023,14.600000000000023,0.24,2022,4,4,19,2.44,341.0
171,24.0,54.0,82.0,282,29.0,85.0,2022-04-04 19:55:06,,99.0,17.0,13956.51,9.645,4.0,50.5750715,-84.9272688,9.645,14.799999999999955,14.799999999999955,0.52,2022,4,4,19,2.44,341.0
172,25.0,55.0,88.0,287,26.0,79.5,2022-04-04 19:55:07,,99.0,17.0,13966.56,9.741,4.0,50.5749934,-84.9273689,9.741,14.799999999999955,14.799999999999955,0.59,2022,4,4,19,2.44,341.0
173,26.0,53.0,86.5,280,27.0,83.0,2022-04-04 19:55:08,,98.0,16.0,13976.2,9.629,4.0,50.5749236,-84.9274721,9.629,15.0,15.0,0.75,2022,4,4,19,2.44,341.0
173,26.0,52.0,84.5,252,28.5,86.5,2022-04-04 19:55:09,,98.0,16.0,13986.21,9.929,4.0,50.5748442,-84.9275698,9.929,15.0,15.0,0.91,2022,4,4,19,2.44,341.0
173,29.5,51.0,90.5,226,25.0,80.0,2022-04-04 19:55:10,,98.0,16.0,13995.98,9.797,4.0,50.574768,-84.927667,9.797,15.0,15.0,0.87,2022,4,4,19,2.44,341.0
173,22.5,53.0,79.5,232,24.0,80.0,2022-04-04 19:55:11,,98.0,16.0,14005.75,9.656,4.0,50.5746918,-84.9277642,9.656,15.0,15.0,0.76,2022,4,4,19,2.44,341.0
173,22.0,54.0,79.0,251,24.0,80.0,2022-04-04 19:55:12,,98.0,16.0,14015.27,9.636,4.0,50.5746173,-84.9278586,9.636,14.799999999999955,14.799999999999955,0.37,2022,4,4,19,2.44,341.0
173,22.0,54.0,79.0,261,24.0,80.0,2022-04-04 19:55:13,,98.0,16.0,14024.79,9.617,4.0,50.5745428,-84.927953,9.617,14.799999999999955,14.799999999999955,0.01,2022,4,4,19,2.44,341.0
173,22.0,54.0,79.0,269,24.0,80.0,2022-04-04 19:55:14,,98.0,16.0,14034.58,9.73,4.0,50.5744613,-84.9280425,9.73,14.799999999999955,14.799999999999955,0.0,2022,4,4,19,2.44,341.0
173,25.5,54.0,84.5,262,28.0,82.5,2022-04-04 19:55:15,,97.0,16.0,14044.47,9.917,4.0,50.5743759,-84.9281279,9.917,14.600000000000023,14.600000000000023,-0.29,2022,4,4,19,2.44,341.0
173,24.5,54.0,84.0,283,28.0,82.5,2022-04-04 19:55:16,,97.0,16.0,14054.66,10.137,4.0,50.5742887,-84.9282171,10.137,14.600000000000023,14.600000000000023,-0.68,2022,4,4,19,2.44,341.0
173,24.0,54.0,84.0,289,28.0,82.5,2022-04-04 19:55:17,,97.0,16.0,14063.33,9.311,4.0,50.5742146,-84.9282931,9.311,14.399999999999977,14.399999999999977,-0.79,2022,4,4,19,2.44,341.0
173,24.0,54.0,84.0,321,28.0,82.5,2022-04-04 19:55:18,,97.0,16.0,14073.52,9.645,4.0,50.5741309,-84.9283883,9.645,14.399999999999977,14.399999999999977,-0.82,2022,4,4,19,2.44,341.0
173,24.0,54.0,84.0,333,28.0,82.5,2022-04-04 19:55:19,,97.0,16.0,14083.85,10.089,4.0,50.5740463,-84.9284852,10.089,14.399999999999977,14.399999999999977,-0.93,2022,4,4,19,2.44,341.0
172,24.0,52.0,84.0,325,28.0,82.5,2022-04-04 19:55:20,,97.0,16.0,14093.97,10.071,4.0,50.5739666,-84.9285848,10.071,14.399999999999977,14.399999999999977,-0.54,2022,4,4,19,2.44,341.0
172,25.5,50.0,85.5,323,28.0,83.5,2022-04-04 19:55:21,,97.0,16.0,14103.93,9.981,4.0,50.5738891,-84.9286841,9.981,14.200000000000045,14.200000000000045,-0.03,2022,4,4,19,2.44,341.0
171,28.0,49.0,89.0,328,28.0,85.0,2022-04-04 19:55:22,,97.0,16.0,14113.66,9.746,4.0,50.5738111,-84.9287781,9.746,14.200000000000045,14.200000000000045,0.0,2022,4,4,19,2.44,341.0
171,30.5,48.0,92.5,333,27.5,87.0,2022-04-04 19:55:23,,97.0,16.0,14123.38,9.827,4.0,50.573738,-84.9288788,9.827,14.200000000000045,14.200000000000045,0.0,2022,4,4,19,2.44,341.0
171,33.5,47.0,95.5,338,27.5,88.5,2022-04-04 19:55:24,,98.0,16.0,14132.83,9.379,3.0,50.5736684,-84.9289782,9.379,14.200000000000045,14.200000000000045,0.0,2022,4,4,19,2.44,341.0
171,36.0,46.0,99.0,343,27.5,90.5,2022-04-04 19:55:25,,98.0,16.0,14142.31,9.388,3.0,50.5735985,-84.9290781,9.388,14.200000000000045,14.200000000000045,0.0,2022,4,4,19,2.44,341.0
171,36.0,46.0,98.5,365,32.5,96.5,2022-04-04 19:55:26,,96.0,16.0,14151.38,9.221,3.0,50.5735362,-84.9291792,9.221,14.200000000000045,14.200000000000045,0.0,2022,4,4,19,2.44,341.0
171,36.0,46.0,98.5,376,35.0,99.5,2022-04-04 19:55:27,,94.0,16.0,14161.05,9.216,3.0,50.5734752,-84.9292925,9.216,14.200000000000045,14.200000000000045,0.0,2022,4,4,19,2.44,341.0
171,36.0,46.0,98.5,373,35.0,99.5,2022-04-04 19:55:28,,93.0,16.0,14170.26,9.187,3.0,50.5734205,-84.9294038,9.187,14.399999999999977,14.399999999999977,0.0,2022,4,4,19,2.44,341.0
171,36.0,46.0,98.5,364,35.0,99.5,2022-04-04 19:55:29,,94.0,16.0,14179.69,9.213,3.0,50.5733653,-84.9295182,9.213,14.399999999999977,14.399999999999977,0.0,2022,4,4,19,2.44,341.0
171,36.0,46.0,98.5,349,35.0,99.5,2022-04-04 19:55:30,,95.0,16.0,14188.58,8.881,3.0,50.573316,-84.9296286,8.881,14.399999999999977,14.399999999999977,0.0,2022,4,4,19,2.44,341.0
171,36.0,46.0,98.5,346,35.0,99.5,2022-04-04 19:55:31,,96.0,16.0,14198.27,9.348,3.0,50.5732721,-84.9297559,9.348,14.600000000000023,14.600000000000023,0.0,2022,4,4,19,2.44,341.0
171,36.0,46.0,98.5,391,35.0,99.5,2022-04-04 19:55:32,,98.0,16.0,14208.1,9.678,3.0,50.5732305,-84.9298867,9.678,14.600000000000023,14.600000000000023,0.0,2022,4,4,19,2.44,341.0
171,36.0,46.0,98.5,338,35.0,99.5,2022-04-04 19:55:33,,99.0,16.0,14218.3,9.994,3.0,50.5731845,-84.9300208,9.994,14.600000000000023,14.600000000000023,0.0,2022,4,4,19,2.44,341.0
171,24.0,52.0,85.5,359,23.5,79.5,2022-04-04 19:55:34,,99.0,16.0,14228.62,10.008,3.0,50.5731346,-84.9301545,10.008,14.600000000000023,14.600000000000023,0.0,2022,4,4,19,2.44,341.0
171,25.0,51.0,90.0,339,24.0,81.0,2022-04-04 19:55:35,,100.0,16.0,14238.72,9.93,3.0,50.5730886,-84.9302869,9.93,14.799999999999955,14.799999999999955,0.32,2022,4,4,19,2.44,341.0
171,24.5,50.0,87.5,319,25.5,83.0,2022-04-04 19:55:36,,99.0,16.0,14249.05,9.828,3.0,50.5730298,-84.9304137,9.828,14.799999999999955,14.799999999999955,0.72,2022,4,4,19,2.44,341.0
171,23.5,50.0,84.5,335,26.0,84.0,2022-04-04 19:55:37,,99.0,16.0,14259.4,9.725,3.0,50.5729705,-84.9305403,9.725,14.600000000000023,14.600000000000023,0.42,2022,4,4,19,2.44,341.0
171,23.5,50.0,84.0,353,26.5,86.0,2022-04-04 19:55:38,,98.0,16.0,14269.98,9.762,3.0,50.5729043,-84.9306649,9.762,14.799999999999955,14.799999999999955,0.02,2022,4,4,19,2.44,341.0
171,24.5,50.0,81.0,301,29.5,93.5,2022-04-04 19:55:39,,98.0,16.0,14279.55,9.756,3.0,50.5728371,-84.9307698,9.756,14.799999999999955,14.799999999999955,0.29,2022,4,4,19,2.44,341.0
171,21.5,49.0,77.0,284,24.0,82.0,2022-04-04 19:55:40,,97.0,16.0,14289.82,9.728,3.0,50.5727695,-84.9308875,9.728,15.200000000000045,15.200000000000045,0.77,2022,4,4,19,2.44,341.0
171,22.5,53.0,79.5,308,21.5,74.5,2022-04-04 19:55:41,,96.0,16.0,14299.8,9.103,3.0,50.5727041,-84.931002,9.103,15.200000000000045,15.200000000000045,0.86,2022,4,4,19,2.44,341.0
172,24.0,55.0,82.0,367,22.0,75.5,2022-04-04 19:55:42,,95.0,16.0,14308.91,8.907,3.0,50.5726421,-84.9311041,8.907,15.399999999999977,15.399999999999977,0.89,2022,4,4,19,2.44,341.0
173,25.0,50.0,83.0,373,24.5,87.5,2022-04-04 19:55:43,,94.0,16.0,14318.17,8.992,3.0,50.5725786,-84.9312073,8.992,15.600000000000023,15.600000000000023,1.17,2022,4,4,19,2.44,341.0
173,25.0,50.0,83.0,343,24.5,87.5,2022-04-04 19:55:44,,94.0,16.0,14327.27,8.707,3.0,50.5725173,-84.93131,8.707,15.600000000000023,15.600000000000023,1.4,2022,4,4,19,2.44,341.0
174,25.0,50.0,83.0,143,24.5,87.5,2022-04-04 19:55:45,,93.0,16.0,14337.17,8.424,3.0,50.5724511,-84.9314223,8.424,16.0,16.0,1.36,2022,4,4,19,2.44,341.0
174,21.0,50.0,69.5,63,25.0,87.5,2022-04-04 19:55:46,,89.0,16.0,14345.29,7.343,3.0,50.5723972,-84.9315147,7.343,16.200000000000045,16.200000000000045,1.5,2022,4,4,19,2.44,341.0
173,16.0,50.0,52.0,42,26.0,87.0,2022-04-04 19:55:47,,84.0,16.0,14352.4,6.148,3.0,50.5723478,-84.9315933,6.148,16.399999999999977,16.399999999999977,1.9,2022,4,4,19,2.44,341.0
172,10.5,50.0,34.5,21,27.0,87.0,2022-04-04 19:55:48,,79.0,16.0,14358.14,6.158,3.0,50.5723181,-84.931666,6.158,16.600000000000023,16.600000000000023,2.31,2022,4,4,19,2.44,341.0
172,13.5,61.0,46.0,214,23.0,77.5,2022-04-04 19:55:49,,57.0,16.0,14363.57,5.615,3.0,50.5722842,-84.9317302,5.615,16.799999999999955,16.799999999999955,2.76,2022,4,4,19,2.44,341.0
172,18.5,75.0,67.0,474,18.0,64.5,2022-04-04 19:55:50,,29.0,16.0,14369.66,5.967,3.0,50.5722388,-84.9317937,5.967,17.0,17.0,3.12,2022,4,4,19,2.44,341.0
171,21.0,82.0,77.5,601,15.5,58.5,2022-04-04 19:55:51,,35.0,16.0,14375.97,6.212,3.0,50.5721924,-84.9318603,6.212,17.399999999999977,17.399999999999977,3.55,2022,4,4,19,2.44,341.0
170,22.0,77.0,81.0,574,18.5,65.5,2022-04-04 19:55:52,,55.0,16.0,14382.78,6.609,3.0,50.5721382,-84.9319265,6.609,17.600000000000023,17.600000000000023,4.09,2022,4,4,19,2.44,341.0
169,24.5,66.0,88.5,520,25.0,79.0,2022-04-04 19:55:53,,58.0,16.0,14389.83,6.96,3.0,50.5720811,-84.9319935,6.96,17.799999999999955,17.799999999999955,4.03,2022,4,4,19,2.44,341.0
168,27.0,56.0,95.5,467,31.0,93.0,2022-04-04 19:55:54,,61.0,16.0,14397.71,7.661,3.0,50.5720277,-84.9320822,7.661,18.0,18.0,3.53,2022,4,4,19,2.44,341.0
168,28.0,51.0,99.0,289,34.0,99.5,2022-04-04 19:55:55,,67.0,16.0,14406.33,8.416,3.0,50.5719857,-84.9321935,8.416,18.0,18.0,3.17,2022,4,4,19,2.44,341.0
168,27.0,51.0,90.5,218,23.0,84.0,2022-04-04 19:55:56,,74.0,16.0,14415.36,8.865,3.0,50.5719636,-84.9323208,8.865,18.0,18.0,2.51,2022,4,4,19,2.44,341.0
168,26.0,51.0,85.5,250,16.5,74.0,2022-04-04 19:55:57,,78.0,16.0,14424.59,9.14,2.0,50.5719614,-84.9324545,9.14,17.799999999999955,17.799999999999955,1.57,2022,4,4,19,2.44,341.0
167,26.0,51.0,85.5,268,16.5,74.0,2022-04-04 19:55:58,,85.0,16.0,14433.78,9.184,2.0,50.5719633,-84.9325876,9.184,17.799999999999955,17.799999999999955,0.6,2022,4,4,19,2.44,341.0
167,26.0,51.0,85.5,207,16.5,74.0,2022-04-04 19:55:59,,90.0,16.0,14442.73,8.974,2.0,50.5719614,-84.9327171,8.974,17.799999999999955,17.799999999999955,0.06,2022,4,4,19,2.44,341.0
167,26.0,53.0,85.5,139,16.5,74.0,2022-04-04 19:56:00,,91.0,16.0,14451.11,8.668,2.0,50.5719575,-84.9328386,8.668,18.0,18.0,0.0,2022,4,4,19,2.44,341.0
168,25.0,54.0,81.5,81,16.5,73.0,2022-04-04 19:56:01,,91.0,16.0,14460.0,8.721,2.0,50.5719534,-84.9329672,8.721,18.0,18.0,0.0,2022,4,4,19,2.44,341.0
166,20.5,48.0,67.0,62,16.5,69.0,2022-04-04 19:56:02,,89.0,16.0,14468.07,8.22,2.0,50.5719534,-84.9330841,8.22,18.0,18.0,0.0,2022,4,4,19,2.44,341.0
165,16.0,43.0,53.0,42,16.0,65.5,2022-04-04 19:56:03,,87.0,16.0,14475.51,7.63,2.0,50.5719554,-84.9331918,7.63,18.0,18.0,0.0,2022,4,4,19,2.44,341.0
165,11.5,38.0,38.5,23,16.0,61.5,2022-04-04 19:56:04,,85.0,16.0,14482.3,6.977,2.0,50.5719514,-84.9332902,6.977,18.200000000000045,18.200000000000045,0.0,2022,4,4,19,2.44,341.0
164,7.0,33.0,24.0,4,16.0,58.0,2022-04-04 19:56:05,,83.0,16.0,14488.17,6.175,2.0,50.5719198,-84.9333637,6.175,18.200000000000045,18.200000000000045,0.0,2022,4,4,19,2.44,341.0
166,6.0,28.0,21.0,0,16.0,57.0,2022-04-04 19:56:06,,0.0,16.0,14493.4,5.491,2.0,50.5718688,-84.9333953,5.491,18.399999999999977,18.399999999999977,0.0,2022,4,4,19,2.44,341.0
166,6.0,23.0,21.0,0,16.0,57.0,2022-04-04 19:56:07,,0.0,16.0,14499.23,5.76,2.0,50.5718088,-84.9334195,5.76,18.200000000000045,18.200000000000045,0.49,2022,4,4,19,2.44,341.0
166,6.0,19.0,21.0,0,16.0,57.0,2022-04-04 19:56:08,,5.0,16.0,14504.9,5.932,2.0,50.5717544,-84.9334562,5.932,18.200000000000045,18.200000000000045,1.06,2022,4,4,19,2.44,341.0
166,6.0,19.0,21.0,110,16.0,57.0,2022-04-04 19:56:09,,22.0,16.0,14511.09,6.377,2.0,50.5716976,-84.933503,6.377,18.0,18.0,0.64,2022,4,4,19,2.44,341.0
166,24.0,43.0,62.0,477,24.5,76.5,2022-04-04 19:56:10,,49.0,16.0,14517.99,6.887,2.0,50.5716373,-84.9335609,6.887,17.799999999999955,17.799999999999955,0.07,2022,4,4,19,2.44,341.0
166,34.5,56.0,86.5,730,29.5,88.0,2022-04-04 19:56:11,,67.0,16.0,14525.66,7.834,2.0,50.5715711,-84.933627,7.834,17.600000000000023,17.600000000000023,-0.76,2022,4,4,19,2.44,341.0
166,33.0,53.0,89.0,782,29.5,90.5,2022-04-04 19:56:12,,75.0,16.0,14534.25,8.579,2.0,50.5714976,-84.9337025,8.579,17.399999999999977,17.399999999999977,-1.97,2022,4,4,19,2.44,341.0
166,27.0,51.0,97.5,794,28.5,98.5,2022-04-04 19:56:13,,85.0,16.0,14543.54,9.358,2.0,50.5714129,-84.9337734,9.358,17.200000000000045,17.200000000000045,-2.77,2022,4,4,19,2.44,341.0
166,25.5,50.0,99.5,850,28.5,100.0,2022-04-04 19:56:14,,95.0,16.0,14553.57,10.077,2.0,50.5713199,-84.9338466,10.077,17.0,17.0,-3.04,2022,4,4,19,2.44,341.0
166,25.5,45.0,99.5,438,28.5,100.0,2022-04-04 19:56:15,,108.0,16.0,14564.46,10.264,3.0,50.5712206,-84.93393,10.264,17.200000000000045,17.200000000000045,-2.51,2022,4,4,19,2.44,341.0
166,25.5,36.0,99.5,295,28.5,100.0,2022-04-04 19:56:16,,112.0,16.0,14574.92,10.117,3.0,50.5711238,-84.934007,10.117,17.0,17.0,-1.82,2022,4,4,19,2.44,341.0
165,25.5,37.0,99.0,281,27.5,98.5,2022-04-04 19:56:17,,110.0,16.0,14586.05,10.106,4.0,50.5710194,-84.9340854,10.106,17.0,17.0,-1.37,2022,4,4,19,2.44,341.0
165,26.0,42.0,97.0,229,24.5,92.5,2022-04-04 19:56:18,,108.0,16.0,14596.25,9.699,4.0,50.5709203,-84.9341489,9.699,16.399999999999977,16.399999999999977,-0.65,2022,4,4,19,2.44,341.0
165,26.5,46.0,95.5,177,21.5,87.0,2022-04-04 19:56:19,,106.0,16.0,14606.43,10.02,3.0,50.5708113,-84.9341436,10.02,16.200000000000045,16.200000000000045,-0.64,2022,4,4,19,2.44,341.0
164,22.0,49.0,77.0,154,23.0,86.0,2022-04-04 19:56:20,,77.0,16.0,14615.75,9.246,3.0,50.5707176,-84.9340962,9.246,16.0,16.0,-1.49,2022,4,4,19,2.44,341.0
165,20.0,65.0,70.5,403,28.0,90.0,2022-04-04 19:56:21,,43.0,16.0,14625.52,9.828,3.0,50.5706489,-84.9339894,9.828,16.200000000000045,16.200000000000045,-1.88,2022,4,4,19,2.44,341.0
165,27.5,80.0,95.0,645,27.0,88.0,2022-04-04 19:56:22,,57.0,16.0,14636.1,10.933,3.0,50.5705864,-84.9338613,10.933,16.200000000000045,16.200000000000045,-1.79,2022,4,4,19,2.44,341.0
164,27.0,62.0,97.0,483,23.5,81.5,2022-04-04 19:56:23,,74.0,16.0,14647.33,11.994,3.0,50.5705324,-84.9337159,11.994,16.200000000000045,16.200000000000045,-1.57,2022,4,4,19,2.44,341.0
163,27.0,44.0,99.0,321,19.5,75.5,2022-04-04 19:56:24,,91.0,16.0,14658.76,9.743,4.0,50.5704864,-84.9335624,9.743,16.200000000000045,16.200000000000045,-0.83,2022,4,4,19,2.44,341.0
163,22.0,56.0,80.5,228,19.5,76.5,2022-04-04 19:56:25,,94.0,16.0,14667.61,9.302,3.0,50.5704485,-84.9334448,9.302,16.399999999999977,16.399999999999977,-0.09,2022,4,4,19,2.44,341.0
163,16.0,76.0,56.5,152,20.0,79.5,2022-04-04 19:56:26,,93.0,16.0,14676.15,9.151,3.0,50.5704148,-84.9333297,9.151,16.399999999999977,16.399999999999977,0.0,2022,4,4,19,2.44,341.0
162,9.5,96.0,32.5,76,20.5,83.0,2022-04-04 19:56:27,,93.0,16.0,14684.93,8.763,3.0,50.5703811,-84.933211,8.763,16.200000000000045,16.200000000000045,0.0,2022,4,4,19,2.44,341.0
163,8.5,100.0,28.0,139,20.5,83.5,2022-04-04 19:56:28,,60.0,16.0,14693.94,9.074,3.0,50.5703475,-84.9330885,9.074,16.200000000000045,16.200000000000045,0.0,2022,4,4,19,2.44,341.0
163,16.0,100.0,54.0,243,16.5,67.0,2022-04-04 19:56:29,,71.0,16.0,14703.02,8.97,3.0,50.5703132,-84.9329653,8.97,15.799999999999955,15.799999999999955,-0.32,2022,4,4,19,2.44,341.0
162,22.0,95.0,76.5,325,13.5,52.5,2022-04-04 19:56:30,,86.0,16.0,14711.13,8.187,3.0,50.5702894,-84.9328524,8.187,15.799999999999955,15.799999999999955,-0.82,2022,4,4,19,2.44,341.0
162,22.0,77.0,76.5,353,13.5,52.5,2022-04-04 19:56:31,,85.0,16.0,14720.83,9.932,3.0,50.5702597,-84.9327177,9.932,15.600000000000023,15.600000000000023,-1.14,2022,4,4,19,2.44,341.0
162,22.0,60.0,76.5,381,13.5,52.5,2022-04-04 19:56:32,,84.0,16.0,14731.92,10.804,3.0,50.5702182,-84.9325671,10.804,15.399999999999977,15.399999999999977,-1.33,2022,4,4,19,2.44,341.0
161,22.5,50.0,80.0,404,16.0,58.5,2022-04-04 19:56:33,,84.0,16.0,14742.71,10.505,3.0,50.5701763,-84.9324213,10.505,15.200000000000045,15.200000000000045,-1.61,2022,4,4,19,2.44,341.0
162,24.0,48.0,86.0,422,20.0,69.5,2022-04-04 19:56:34,,85.0,16.0,14753.31,10.692,3.0,50.5701363,-84.9322775,10.692,15.399999999999977,15.399999999999977,-1.54,2022,4,4,19,2.44,341.0
162,25.0,45.0,92.0,441,24.0,80.0,2022-04-04 19:56:35,,86.0,16.0,14763.96,10.686,3.0,50.5700989,-84.9321317,10.686,15.200000000000045,15.200000000000045,-1.16,2022,4,4,19,2.44,341.0
162,26.5,42.0,98.5,460,28.0,91.0,2022-04-04 19:56:36,,86.0,16.0,14773.91,10.826,3.0,50.5700752,-84.9319911,10.826,15.0,15.0,-1.18,2022,4,4,19,2.44,341.0
162,26.5,42.0,99.5,190,28.5,93.0,2022-04-04 19:56:37,,90.0,16.0,14784.88,10.56,3.0,50.5700341,-84.9318423,10.56,15.0,15.0,-1.26,2022,4,4,19,2.44,341.0
162,26.5,42.0,99.5,173,28.5,93.0,2022-04-04 19:56:38,,92.0,16.0,14795.55,10.148,3.0,50.5699934,-84.9316978,10.148,14.799999999999955,14.799999999999955,-0.99,2022,4,4,19,2.44,341.0
161,26.5,42.0,99.5,303,28.5,93.0,2022-04-04 19:56:39,,91.0,16.0,14805.29,9.831,3.0,50.5699635,-84.9315626,9.831,14.799999999999955,14.799999999999955,-0.76,2022,4,4,19,2.44,341.0
162,26.5,42.0,99.5,372,28.5,93.0,2022-04-04 19:56:40,,90.0,16.0,14815.48,10.348,3.0,50.5699237,-84.931425,10.348,15.0,15.0,-0.79,2022,4,4,19,2.44,341.0
163,26.5,42.0,99.5,386,28.5,93.0,2022-04-04 19:56:41,,91.0,16.0,14825.6,9.936,3.0,50.5698841,-84.9312885,9.936,14.600000000000023,14.600000000000023,-0.86,2022,4,4,19,2.44,341.0
164,26.5,42.0,99.5,435,28.5,93.0,2022-04-04 19:56:42,,94.0,16.0,14836.19,10.435,3.0,50.569842,-84.931146,10.435,14.399999999999977,14.399999999999977,-0.78,2022,4,4,19,2.44,341.0
165,26.5,42.0,99.5,433,28.5,93.0,2022-04-04 19:56:43,,102.0,16.0,14847.33,10.809,3.0,50.5697908,-84.931,10.809,14.600000000000023,14.600000000000023,-0.73,2022,4,4,19,2.44,341.0
167,26.5,42.0,99.5,356,28.5,93.0,2022-04-04 19:56:44,,103.0,16.0,14858.57,10.335,4.0,50.5697446,-84.9308496,10.335,14.799999999999955,14.799999999999955,-0.75,2022,4,4,19,2.44,341.0
167,26.5,42.0,99.5,320,28.5,93.0,2022-04-04 19:56:45,,103.0,16.0,14868.75,10.656,4.0,50.5697087,-84.9307103,10.656,14.799999999999955,14.799999999999955,-0.39,2022,4,4,19,2.44,341.0
168,25.5,45.0,95.5,308,28.0,91.5,2022-04-04 19:56:46,,103.0,16.0,14879.62,11.011,4.0,50.5696592,-84.9305676,11.011,14.600000000000023,14.600000000000023,-0.04,2022,4,4,19,2.44,341.0
166,23.5,53.0,83.5,288,27.0,88.0,2022-04-04 19:56:47,,103.0,16.0,14889.81,10.526,4.0,50.5696154,-84.9304323,10.526,14.600000000000023,14.600000000000023,0.0,2022,4,4,19,2.44,341.0
166,23.5,57.0,83.5,265,27.0,88.0,2022-04-04 19:56:48,,103.0,16.0,14900.36,10.335,3.0,50.5695657,-84.930295,10.335,14.399999999999977,14.399999999999977,0.0,2022,4,4,19,2.44,341.0
