altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature,timestamp,cadence,calories,left_right_balance,power,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
72.79999999999995,474,,432,51639.13,72.79999999999995,10.138,2,-1.96,50.4161507,-85.2504778,10.138,10,2023-04-17 04:12:40,93.0,1233.0,55.0,333.0,28.0,96.0,18.5,71.0,2023,4,17,4,5.73,16.0
73.0,474,,432,51649.23,73.0,10.273,2,-1.87,50.4161747,-85.250333,10.273,10,2023-04-17 04:12:41,101.0,1233.0,54.0,368.0,26.0,93.5,25.0,92.0,2023,4,17,4,5.73,16.0
73.20000000000005,474,,432,51659.4,73.20000000000005,10.434,2,-1.43,50.4162028,-85.2501897,10.434,10,2023-04-17 04:12:42,102.0,1233.0,54.0,348.0,21.0,85.5,30.0,99.0,2023,4,17,4,5.73,16.0
73.39999999999998,474,,432,51670.07,73.39999999999998,10.37,2,-0.02,50.4162355,-85.2500431,10.37,10,2023-04-17 04:12:43,102.0,1234.0,54.0,271.0,19.5,76.5,26.5,95.5,2023,4,17,4,5.73,16.0
73.79999999999995,474,,432,51680.48,73.79999999999995,10.443,2,-0.24,50.4162661,-85.2499033,10.443,10,2023-04-17 04:12:44,102.0,1234.0,53.0,270.0,23.0,80.5,24.0,87.0,2023,4,17,4,5.73,16.0
73.79999999999995,475,,432,51690.98,73.79999999999995,10.305,2,0.42,50.4162934,-85.2497576,10.305,10,2023-04-17 04:12:45,98.0,1234.0,53.0,289.0,23.5,80.0,23.5,85.5,2023,4,17,4,5.73,16.0
73.79999999999995,475,,432,51701.15,73.79999999999995,9.877,2,0.9,50.4163221,-85.2496146,9.877,10,2023-04-17 04:12:46,79.0,1234.0,52.0,243.0,17.5,69.0,25.0,92.0,2023,4,17,4,5.73,16.0
74.0,475,,432,51710.77,74.0,9.633,2,1.25,50.4163524,-85.2494787,9.633,10,2023-04-17 04:12:47,60.0,1234.0,50.0,198.0,12.5,67.5,23.5,86.5,2023,4,17,4,5.73,16.0
74.0,475,,432,51720.17,74.0,9.457,2,1.34,50.4163782,-85.2493462,9.457,10,2023-04-17 04:12:48,41.0,1234.0,48.0,152.0,7.5,66.0,21.5,80.5,2023,4,17,4,5.73,16.0
74.0,475,,432,51729.44,74.0,9.185,2,1.33,50.4163996,-85.249216,9.185,10,2023-04-17 04:12:49,49.0,1235.0,46.0,120.0,2.5,64.0,19.5,75.0,2023,4,17,4,5.73,16.0
74.20000000000005,475,,432,51738.58,74.20000000000005,8.979,2,1.24,50.416418,-85.2490838,8.979,10,2023-04-17 04:12:50,83.0,1235.0,62.0,72.0,6.0,62.5,20.0,70.5,2023,4,17,4,5.73,16.0
74.20000000000005,475,,432,51747.43,74.20000000000005,8.962,2,1.05,50.4164375,-85.248963,8.962,10,2023-04-17 04:12:51,90.0,1235.0,73.0,133.0,17.0,63.5,23.0,69.5,2023,4,17,4,5.73,16.0
74.60000000000002,476,,432,51756.48,74.60000000000002,8.914,2,0.86,50.416459,-85.2488348,8.914,10,2023-04-17 04:12:52,95.0,1235.0,67.0,190.0,22.0,74.5,22.5,74.5,2023,4,17,4,5.73,16.0
74.79999999999995,476,,432,51765.44,74.79999999999995,8.917,2,0.82,50.4164785,-85.2487076,8.917,10,2023-04-17 04:12:53,97.0,1235.0,61.0,237.0,27.5,92.5,22.5,79.5,2023,4,17,4,5.73,16.0
75.0,476,,432,51774.28,75.0,8.817,2,0.96,50.4165025,-85.2485836,8.817,10,2023-04-17 04:12:54,97.0,1236.0,59.0,273.0,28.0,92.5,26.5,91.5,2023,4,17,4,5.73,16.0
75.39999999999998,476,,432,51783.04,75.39999999999998,8.906,2,1.27,50.416531,-85.2484633,8.906,10,2023-04-17 04:12:55,97.0,1236.0,57.0,297.0,27.5,90.5,28.5,99.0,2023,4,17,4,5.73,16.0
75.60000000000002,476,,432,51792.08,75.60000000000002,8.97,2,1.62,50.4165616,-85.2483381,8.97,10,2023-04-17 04:12:56,97.0,1236.0,55.0,306.0,29.0,95.0,26.5,98.5,2023,4,17,4,5.73,16.0
75.79999999999995,477,,432,51801.08,75.79999999999995,8.939,2,1.93,50.4165904,-85.2482166,8.939,10,2023-04-17 04:12:57,98.0,1237.0,49.0,374.0,30.5,99.5,24.5,98.0,2023,4,17,4,5.73,16.0
76.0,477,,432,51810.01,76.0,8.722,2,2.15,50.4166223,-85.2480919,8.722,10,2023-04-17 04:12:58,98.0,1237.0,35.0,344.0,18.0,71.0,26.0,98.0,2023,4,17,4,5.73,16.0
76.20000000000005,477,,432,51818.72,76.20000000000005,8.347,2,2.31,50.4166529,-85.2479729,8.347,10,2023-04-17 04:12:59,79.0,1237.0,43.0,293.0,16.5,69.0,23.0,92.5,2023,4,17,4,5.73,16.0
76.20000000000005,477,,432,51826.99,76.20000000000005,8.29,2,2.37,50.4166815,-85.2478576,8.29,10,2023-04-17 04:13:00,66.0,1237.0,51.0,205.0,19.5,77.5,18.5,84.5,2023,4,17,4,5.73,16.0
76.39999999999998,477,,432,51835.41,76.39999999999998,8.477,2,2.36,50.4167146,-85.2477462,8.477,10,2023-04-17 04:13:01,91.0,1238.0,53.0,212.0,22.5,86.0,16.5,79.0,2023,4,17,4,5.73,16.0
76.60000000000002,478,,432,51844.0,76.60000000000002,8.758,2,2.22,50.4167504,-85.2476297,8.758,10,2023-04-17 04:13:02,94.0,1238.0,49.0,328.0,26.0,93.0,26.0,84.0,2023,4,17,4,5.73,16.0
76.60000000000002,478,,432,51852.92,76.60000000000002,9.117,2,2.03,50.4167891,-85.2475122,9.117,10,2023-04-17 04:13:03,96.0,1238.0,50.0,374.0,26.5,94.5,26.0,95.0,2023,4,17,4,5.73,16.0
76.60000000000002,478,,432,51862.17,76.60000000000002,9.262,2,1.78,50.4168359,-85.2473938,9.262,10,2023-04-17 04:13:04,97.0,1239.0,53.0,385.0,25.0,90.0,26.5,97.5,2023,4,17,4,5.73,16.0
76.60000000000002,478,,432,51871.84,76.60000000000002,9.393,2,1.48,50.416887,-85.247273,9.393,10,2023-04-17 04:13:05,98.0,1239.0,56.0,313.0,22.5,83.5,27.5,97.5,2023,4,17,4,5.73,16.0
76.60000000000002,478,,432,51881.43,76.60000000000002,9.738,2,1.11,50.4169383,-85.2471549,9.738,10,2023-04-17 04:13:06,98.0,1239.0,53.0,213.0,20.5,78.0,28.5,97.0,2023,4,17,4,5.73,16.0
76.39999999999998,478,,432,51891.42,76.39999999999998,10.011,2,0.0,50.4169942,-85.2470341,10.011,10,2023-04-17 04:13:07,96.0,1239.0,45.0,227.0,20.5,76.0,28.5,97.0,2023,4,17,4,5.73,16.0
76.20000000000005,478,,432,51901.58,76.20000000000005,10.229,2,0.0,50.4170533,-85.2469068,10.229,10,2023-04-17 04:13:08,98.0,1240.0,45.0,231.0,18.0,66.0,23.0,86.0,2023,4,17,4,5.73,16.0
76.20000000000005,478,,432,51912.03,76.20000000000005,10.322,2,-0.02,50.4171141,-85.2467788,10.322,10,2023-04-17 04:13:09,96.0,1240.0,49.0,211.0,12.5,45.0,19.0,74.5,2023,4,17,4,5.73,16.0
76.0,478,,432,51922.46,76.0,10.288,2,-0.41,50.4171795,-85.2466535,10.288,10,2023-04-17 04:13:10,84.0,1240.0,35.0,180.0,5.5,20.0,15.5,62.5,2023,4,17,4,5.73,16.0
75.79999999999995,478,,432,51932.74,75.79999999999995,10.271,2,-0.75,50.4172473,-85.2465386,10.271,10,2023-04-17 04:13:11,59.0,1240.0,39.0,155.0,2.0,8.5,12.5,53.5,2023,4,17,4,5.73,16.0
75.60000000000002,478,,432,51943.13,75.60000000000002,10.294,2,-1.04,50.4173161,-85.2464258,10.294,10,2023-04-17 04:13:12,33.0,1240.0,69.0,130.0,10.5,39.5,12.5,53.5,2023,4,17,4,5.73,16.0
75.39999999999998,478,,433,51953.51,75.39999999999998,10.312,2,-1.25,50.4173844,-85.2463075,10.312,10,2023-04-17 04:13:13,70.0,1240.0,100.0,75.0,19.0,71.0,12.5,53.5,2023,4,17,4,5.73,16.0
75.39999999999998,478,,433,51963.8,75.39999999999998,10.329,2,-1.34,50.417452,-85.2461902,10.329,10,2023-04-17 04:13:14,99.0,1240.0,48.0,150.0,16.5,62.5,18.0,69.0,2023,4,17,4,5.73,16.0
75.39999999999998,478,,433,51974.0,75.39999999999998,10.119,2,-1.28,50.4175195,-85.2460731,10.119,10,2023-04-17 04:13:15,69.0,1240.0,31.0,119.0,14.0,52.0,21.5,78.0,2023,4,17,4,5.73,16.0
75.39999999999998,478,,433,51984.29,75.39999999999998,9.863,2,-1.06,50.4175891,-85.2459526,9.863,10,2023-04-17 04:13:16,38.0,1240.0,27.0,87.0,15.5,55.0,20.5,75.5,2023,4,17,4,5.73,16.0
75.39999999999998,478,,433,51994.21,75.39999999999998,9.899,2,0.0,50.4176558,-85.2458373,9.899,10,2023-04-17 04:13:17,8.0,1240.0,22.0,54.0,17.5,58.0,20.0,72.5,2023,4,17,4,5.73,16.0
75.20000000000005,478,,433,52004.11,75.20000000000005,9.795,2,0.0,50.4177197,-85.2457278,9.795,10,2023-04-17 04:13:18,0.0,1240.0,18.0,0.0,19.0,61.0,19.0,69.5,2023,4,17,4,5.73,16.0
75.20000000000005,478,,433,52013.61,75.20000000000005,9.204,2,-0.02,50.4177819,-85.2456188,9.204,10,2023-04-17 04:13:19,0.0,1240.0,14.0,0.0,21.0,64.0,18.0,66.5,2023,4,17,4,5.73,16.0
75.0,478,,433,52022.7,75.0,9.085,2,-0.4,50.4178411,-85.2455123,9.085,10,2023-04-17 04:13:20,0.0,1240.0,9.0,0.0,22.5,67.0,17.5,64.0,2023,4,17,4,5.73,16.0
75.0,478,,433,52032.0,75.0,9.35,2,-0.44,50.4179019,-85.245409,9.35,10,2023-04-17 04:13:21,93.0,1240.0,14.0,77.0,24.5,70.0,16.5,61.0,2023,4,17,4,5.73,16.0
74.79999999999995,478,,433,52041.52,74.79999999999995,9.561,2,-0.59,50.4179654,-85.2453,9.561,10,2023-04-17 04:13:22,93.0,1241.0,48.0,192.0,24.5,90.0,23.0,82.5,2023,4,17,4,5.73,16.0
74.79999999999995,478,,433,52051.09,74.79999999999995,9.549,2,-0.79,50.4180303,-85.2451912,9.549,10,2023-04-17 04:13:23,94.0,1241.0,47.0,285.0,25.5,95.0,24.5,88.0,2023,4,17,4,5.73,16.0
74.79999999999995,478,,434,52060.71,74.79999999999995,9.58,2,-0.91,50.4180972,-85.2450819,9.58,10,2023-04-17 04:13:24,94.0,1241.0,44.0,315.0,22.5,83.0,24.0,88.5,2023,4,17,4,5.73,16.0
74.79999999999995,478,,434,52070.25,74.79999999999995,9.668,2,-0.85,50.4181604,-85.2449762,9.668,10,2023-04-17 04:13:25,94.0,1241.0,46.0,257.0,17.0,65.0,22.0,85.0,2023,4,17,4,5.73,16.0
74.79999999999995,478,,434,52079.91,74.79999999999995,9.496,2,0.0,50.4182249,-85.2448721,9.496,10,2023-04-17 04:13:26,94.0,1242.0,54.0,148.0,17.5,63.0,17.0,69.5,2023,4,17,4,5.73,16.0
74.79999999999995,478,,434,52089.37,74.79999999999995,9.357,2,0.0,50.41829,-85.2447629,9.357,10,2023-04-17 04:13:27,94.0,1242.0,60.0,170.0,24.5,86.0,15.0,56.5,2023,4,17,4,5.73,16.0
74.79999999999995,478,,434,52099.0,74.79999999999995,9.552,2,0.0,50.4183582,-85.2446565,9.552,10,2023-04-17 04:13:28,95.0,1242.0,54.0,226.0,23.0,82.5,19.5,76.0,2023,4,17,4,5.73,16.0
75.0,478,,434,52108.72,75.0,9.637,2,0.0,50.418428,-85.2445561,9.637,10,2023-04-17 04:13:29,94.0,1242.0,49.0,223.0,20.5,77.5,21.5,84.5,2023,4,17,4,5.73,16.0
75.0,478,,434,52118.52,75.0,9.774,2,0.0,50.4185021,-85.2444562,9.774,10,2023-04-17 04:13:30,94.0,1242.0,48.0,242.0,21.5,79.0,19.5,76.0,2023,4,17,4,5.73,16.0
75.20000000000005,478,,434,52128.28,75.20000000000005,9.661,2,0.0,50.418579,-85.2443567,9.661,10,2023-04-17 04:13:31,94.0,1243.0,51.0,235.0,24.0,81.5,19.5,76.0,2023,4,17,4,5.73,16.0
75.20000000000005,478,,434,52137.93,75.20000000000005,9.366,2,0.0,50.4186561,-85.2442596,9.366,10,2023-04-17 04:13:32,94.0,1243.0,48.0,221.0,20.0,76.0,20.5,79.0,2023,4,17,4,5.73,16.0
75.39999999999998,478,,434,52147.32,75.39999999999998,9.29,2,0.0,50.4187308,-85.2441685,9.29,10,2023-04-17 04:13:33,93.0,1243.0,45.0,205.0,15.5,59.5,21.0,81.0,2023,4,17,4,5.73,16.0
75.39999999999998,478,,434,52156.54,75.39999999999998,9.048,2,0.0,50.4188009,-85.2440769,9.048,10,2023-04-17 04:13:34,92.0,1243.0,48.0,182.0,14.0,53.0,20.0,77.0,2023,4,17,4,5.73,16.0
75.60000000000002,478,,434,52165.61,75.60000000000002,8.89,2,0.04,50.4188738,-85.2439886,8.89,10,2023-04-17 04:13:35,90.0,1243.0,44.0,136.0,15.0,59.0,18.0,69.0,2023,4,17,4,5.73,16.0
75.60000000000002,478,,434,52174.47,75.60000000000002,8.794,2,0.83,50.4189447,-85.2439046,8.794,10,2023-04-17 04:13:36,78.0,1243.0,39.0,94.0,17.0,63.0,17.0,66.0,2023,4,17,4,5.73,16.0
75.79999999999995,479,,434,52183.16,75.79999999999995,8.594,2,0.95,50.4190127,-85.2438165,8.594,10,2023-04-17 04:13:37,80.0,1244.0,59.0,88.0,18.5,67.0,16.0,63.0,2023,4,17,4,5.73,16.0
75.79999999999995,479,,434,52191.61,75.79999999999995,8.512,2,1.03,50.4190804,-85.2437379,8.512,10,2023-04-17 04:13:38,87.0,1244.0,58.0,97.0,22.0,77.0,8.0,81.0,2023,4,17,4,5.73,16.0
76.0,479,,434,52200.1,76.0,8.34,2,1.12,50.4191493,-85.2436617,8.34,10,2023-04-17 04:13:39,91.0,1244.0,55.0,205.0,24.5,85.0,5.0,98.0,2023,4,17,4,5.73,16.0
76.20000000000005,479,,434,52208.41,76.20000000000005,8.325,2,1.14,50.4192183,-85.2435816,8.325,10,2023-04-17 04:13:40,93.0,1244.0,53.0,272.0,21.5,83.5,25.0,89.5,2023,4,17,4,5.73,16.0
76.39999999999998,479,,434,52216.8,76.39999999999998,8.361,2,1.19,50.4192878,-85.243509,8.361,10,2023-04-17 04:13:41,94.0,1245.0,52.0,313.0,23.5,86.5,26.0,92.5,2023,4,17,4,5.73,16.0
76.60000000000002,479,,434,52225.35,76.60000000000002,8.419,2,1.28,50.4193614,-85.2434341,8.419,10,2023-04-17 04:13:42,95.0,1245.0,52.0,343.0,25.0,89.5,27.0,95.5,2023,4,17,4,5.73,16.0
76.79999999999995,479,,434,52234.05,76.79999999999995,8.403,2,1.39,50.4194381,-85.2433541,8.403,10,2023-04-17 04:13:43,94.0,1245.0,46.0,348.0,25.0,89.5,27.0,95.5,2023,4,17,4,5.73,16.0
77.0,480,,434,52242.67,77.0,8.403,2,1.54,50.4195136,-85.2432841,8.403,10,2023-04-17 04:13:44,94.0,1245.0,44.0,284.0,24.0,86.0,25.5,92.5,2023,4,17,4,5.73,16.0
77.39999999999998,480,,434,52251.26,77.39999999999998,8.423,2,1.74,50.4195948,-85.2432236,8.423,10,2023-04-17 04:13:45,94.0,1246.0,48.0,261.0,22.5,83.0,24.0,89.5,2023,4,17,4,5.73,16.0
77.60000000000002,480,,434,52259.96,77.60000000000002,8.404,2,1.96,50.4196771,-85.2431661,8.404,10,2023-04-17 04:13:46,93.0,1246.0,52.0,260.0,21.0,79.5,23.0,86.5,2023,4,17,4,5.73,16.0
77.79999999999995,480,,434,52268.53,77.79999999999995,8.191,2,2.22,50.419758,-85.2431048,8.191,10,2023-04-17 04:13:47,92.0,1246.0,51.0,259.0,22.5,82.0,21.5,85.5,2023,4,17,4,5.73,16.0
78.0,480,,434,52276.59,78.0,7.978,2,2.43,50.4198346,-85.2430507,7.978,10,2023-04-17 04:13:48,90.0,1247.0,51.0,267.0,22.0,82.5,20.5,85.5,2023,4,17,4,5.73,16.0
78.39999999999998,481,,434,52284.8,78.39999999999998,8.039,2,2.64,50.4199136,-85.2429986,8.039,10,2023-04-17 04:13:49,89.0,1247.0,51.0,261.0,21.5,82.5,21.0,85.5,2023,4,17,4,5.73,16.0
78.60000000000002,481,,434,52292.86,78.60000000000002,7.87,2,2.72,50.4199944,-85.2429556,7.87,10,2023-04-17 04:13:50,89.0,1247.0,50.0,249.0,25.5,87.0,23.0,86.5,2023,4,17,4,5.73,16.0
78.79999999999995,481,,434,52300.88,78.79999999999995,7.96,2,2.79,50.4200726,-85.2429168,7.96,10,2023-04-17 04:13:51,88.0,1247.0,50.0,248.0,21.0,81.0,23.5,88.5,2023,4,17,4,5.73,16.0
79.0,482,,434,52309.17,79.0,7.891,2,2.84,50.4201555,-85.2428735,7.891,10,2023-04-17 04:13:52,88.0,1248.0,49.0,256.0,22.5,86.0,23.5,89.0,2023,4,17,4,5.73,16.0
79.20000000000005,482,,434,52317.11,79.20000000000005,7.757,2,2.73,50.4202365,-85.2428348,7.757,10,2023-04-17 04:13:53,85.0,1248.0,48.0,264.0,22.5,84.5,23.5,90.0,2023,4,17,4,5.73,16.0
79.39999999999998,482,,434,52324.92,79.39999999999998,7.666,2,2.61,50.4203168,-85.2427922,7.666,10,2023-04-17 04:13:54,73.0,1248.0,27.0,164.0,16.0,79.5,24.5,92.0,2023,4,17,4,5.73,16.0
79.60000000000002,482,,434,52332.68,79.60000000000002,7.414,2,2.48,50.4203946,-85.2427555,7.414,10,2023-04-17 04:13:55,83.0,1248.0,5.0,120.0,1.0,85.5,27.0,92.0,2023,4,17,4,5.73,16.0
79.79999999999995,482,,434,52340.37,79.79999999999995,7.495,2,2.36,50.4204723,-85.242719,7.495,10,2023-04-17 04:13:56,92.0,1248.0,22.0,149.0,23.0,91.5,18.5,69.5,2023,4,17,4,5.73,16.0
80.0,483,,434,52348.08,80.0,7.537,2,2.33,50.4205511,-85.2426825,7.537,10,2023-04-17 04:13:57,96.0,1249.0,39.0,297.0,25.0,87.0,22.5,80.0,2023,4,17,4,5.73,16.0
80.39999999999998,483,,434,52355.93,80.39999999999998,7.611,2,2.33,50.420631,-85.2426491,7.611,10,2023-04-17 04:13:58,96.0,1249.0,47.0,256.0,23.0,81.5,27.5,94.0,2023,4,17,4,5.73,16.0
80.60000000000002,483,,434,52363.61,80.60000000000002,7.372,2,2.41,50.4207089,-85.2426189,7.372,10,2023-04-17 04:13:59,96.0,1249.0,49.0,242.0,22.5,81.0,27.5,93.5,2023,4,17,4,5.73,16.0
80.79999999999995,483,,434,52370.36,80.79999999999995,6.987,2,2.53,50.4207805,-85.242589,6.987,10,2023-04-17 04:14:00,95.0,1249.0,57.0,224.0,20.0,72.5,25.0,87.5,2023,4,17,4,5.73,16.0
81.0,484,,434,52376.57,81.0,6.916,2,2.69,50.4208461,-85.2425713,6.916,10,2023-04-17 04:14:01,68.0,1249.0,65.0,182.0,18.0,64.0,22.0,81.0,2023,4,17,4,5.73,16.0
81.20000000000005,484,,434,52384.85,81.20000000000005,6.961,2,2.88,50.4209295,-85.2425368,6.961,10,2023-04-17 04:14:02,45.0,1249.0,88.0,124.0,9.5,77.5,21.0,72.5,2023,4,17,4,5.73,16.0
81.39999999999998,484,,434,52391.98,81.39999999999998,7.111,2,2.93,50.4210002,-85.2425006,7.111,10,2023-04-17 04:14:03,86.0,1250.0,82.0,73.0,6.5,99.0,21.0,65.0,2023,4,17,4,5.73,16.0
81.60000000000002,484,,434,52399.47,81.60000000000002,7.381,2,2.99,50.4210751,-85.2424585,7.381,10,2023-04-17 04:14:04,88.0,1250.0,56.0,246.0,28.0,96.5,21.0,65.5,2023,4,17,4,5.73,16.0
81.79999999999995,485,,434,52407.02,81.79999999999995,7.555,2,2.9,50.4211459,-85.2424041,7.555,10,2023-04-17 04:14:05,91.0,1250.0,50.0,313.0,26.5,96.0,26.0,89.5,2023,4,17,4,5.73,16.0
82.0,485,,434,52414.78,82.0,7.655,2,2.72,50.4212209,-85.2423492,7.655,10,2023-04-17 04:14:06,95.0,1251.0,49.0,349.0,24.5,88.0,26.0,93.5,2023,4,17,4,5.73,16.0
82.20000000000005,485,,434,52422.37,82.20000000000005,7.668,2,2.51,50.4212899,-85.2422951,7.668,10,2023-04-17 04:14:07,97.0,1251.0,48.0,331.0,22.5,82.0,25.0,91.5,2023,4,17,4,5.73,16.0
82.39999999999998,485,,434,52430.02,82.39999999999998,7.834,2,2.26,50.4213605,-85.2422386,7.834,10,2023-04-17 04:14:08,98.0,1251.0,49.0,285.0,21.5,80.0,24.0,88.0,2023,4,17,4,5.73,16.0
82.39999999999998,485,,434,52438.25,82.39999999999998,8.13,2,2.06,50.4214314,-85.2421709,8.13,10,2023-04-17 04:14:09,100.0,1251.0,51.0,271.0,20.5,77.5,23.0,85.0,2023,4,17,4,5.73,16.0
82.60000000000002,485,,434,52446.39,82.60000000000002,8.053,2,1.92,50.4215042,-85.2421009,8.053,10,2023-04-17 04:14:10,101.0,1252.0,51.0,256.0,20.0,76.0,21.5,81.0,2023,4,17,4,5.73,16.0
82.79999999999995,485,,434,52454.44,82.79999999999995,8.068,2,1.8,50.4215754,-85.2420347,8.068,10,2023-04-17 04:14:11,102.0,1252.0,54.0,228.0,19.5,73.5,19.5,78.0,2023,4,17,4,5.73,16.0
82.79999999999995,486,,434,52462.29,82.79999999999995,7.791,2,1.74,50.4216408,-85.2419621,7.791,10,2023-04-17 04:14:12,95.0,1252.0,61.0,194.0,22.0,80.0,18.5,72.5,2023,4,17,4,5.73,16.0
83.0,486,,434,52470.07,83.0,7.834,2,1.72,50.4217012,-85.2418894,7.834,10,2023-04-17 04:14:13,88.0,1252.0,58.0,192.0,25.0,86.0,18.5,72.0,2023,4,17,4,5.73,16.0
83.0,486,,434,52478.07,83.0,8.023,2,1.7,50.4217653,-85.2418135,8.023,10,2023-04-17 04:14:14,89.0,1252.0,48.0,214.0,22.0,74.0,22.5,87.0,2023,4,17,4,5.73,16.0
83.20000000000005,486,,434,52486.13,83.20000000000005,8.091,2,1.61,50.421829,-85.2417315,8.091,10,2023-04-17 04:14:15,89.0,1253.0,49.0,216.0,19.5,77.0,22.5,87.0,2023,4,17,4,5.73,16.0
83.39999999999998,486,,434,52494.2,83.39999999999998,8.138,2,1.54,50.4218922,-85.2416503,8.138,10,2023-04-17 04:14:16,90.0,1253.0,49.0,213.0,20.0,76.0,22.0,85.5,2023,4,17,4,5.73,16.0
83.60000000000002,486,,434,52502.43,83.60000000000002,8.285,2,1.45,50.421957,-85.2415713,8.285,10,2023-04-17 04:14:17,90.0,1253.0,50.0,208.0,20.0,73.5,22.0,83.5,2023,4,17,4,5.73,16.0
83.60000000000002,486,,434,52510.68,83.60000000000002,8.309,2,1.38,50.4220252,-85.2414959,8.309,10,2023-04-17 04:14:18,90.0,1253.0,49.0,196.0,19.0,69.0,22.5,82.0,2023,4,17,4,5.73,16.0
83.79999999999995,486,,434,52518.79,83.79999999999995,8.318,2,1.32,50.4220919,-85.2414159,8.318,10,2023-04-17 04:14:19,90.0,1253.0,44.0,191.0,18.0,64.5,22.5,80.5,2023,4,17,4,5.73,16.0
83.79999999999995,487,,434,52527.61,83.79999999999995,8.369,2,1.28,50.422164,-85.2413337,8.369,10,2023-04-17 04:14:20,90.0,1254.0,44.0,182.0,18.5,64.0,21.0,77.0,2023,4,17,4,5.73,16.0
83.79999999999995,487,,434,52536.1,83.79999999999995,8.445,2,1.22,50.4222364,-85.2412613,8.445,10,2023-04-17 04:14:21,91.0,1254.0,47.0,180.0,20.0,73.0,20.5,76.5,2023,4,17,4,5.73,16.0
84.0,487,,434,52544.55,84.0,8.465,2,1.18,50.4223089,-85.2411861,8.465,10,2023-04-17 04:14:22,92.0,1254.0,48.0,233.0,22.5,84.5,21.0,79.0,2023,4,17,4,5.73,16.0
84.0,487,,434,52553.2,84.0,8.55,2,1.15,50.4223839,-85.2411087,8.55,10,2023-04-17 04:14:23,92.0,1254.0,48.0,248.0,23.0,85.0,21.0,79.5,2023,4,17,4,5.73,16.0
84.20000000000005,487,,434,52561.75,84.20000000000005,8.565,2,1.1,50.422461,-85.2410453,8.565,10,2023-04-17 04:14:24,94.0,1255.0,49.0,246.0,21.5,80.5,22.5,83.5,2023,4,17,4,5.73,16.0
84.20000000000005,487,,434,52570.28,84.20000000000005,8.642,2,1.06,50.4225391,-85.2409846,8.642,10,2023-04-17 04:14:25,93.0,1255.0,50.0,229.0,20.5,72.0,22.0,82.0,2023,4,17,4,5.73,16.0
84.20000000000005,487,,434,52579.0,84.20000000000005,8.753,2,1.01,50.422621,-85.2409275,8.753,10,2023-04-17 04:14:26,93.0,1255.0,52.0,181.0,20.5,70.5,22.5,80.0,2023,4,17,4,5.73,16.0
84.20000000000005,487,,434,52587.68,84.20000000000005,8.448,2,0.9,50.422702,-85.2408634,8.448,10,2023-04-17 04:14:27,92.0,1255.0,54.0,187.0,21.0,73.5,23.0,79.0,2023,4,17,4,5.73,16.0
84.39999999999998,487,,434,52595.86,84.39999999999998,7.959,2,0.81,50.4227793,-85.2408024,7.959,10,2023-04-17 04:14:28,92.0,1255.0,53.0,175.0,21.5,74.0,21.0,79.5,2023,4,17,4,5.73,16.0
84.39999999999998,487,,434,52603.79,84.39999999999998,7.675,2,0.7,50.4228557,-85.2407502,7.675,10,2023-04-17 04:14:29,93.0,1255.0,48.0,179.0,21.0,72.5,22.5,78.0,2023,4,17,4,5.73,16.0
84.60000000000002,487,,434,52611.71,84.60000000000002,7.884,2,0.64,50.42293,-85.2407019,7.884,10,2023-04-17 04:14:30,93.0,1256.0,48.0,178.0,20.0,69.0,21.5,76.0,2023,4,17,4,5.73,16.0
84.60000000000002,487,,434,52619.99,84.60000000000002,8.427,2,0.64,50.4230097,-85.2406449,8.427,10,2023-04-17 04:14:31,93.0,1256.0,47.0,171.0,19.5,67.5,20.5,73.5,2023,4,17,4,5.73,16.0
84.79999999999995,488,,434,52628.58,84.79999999999995,8.269,2,0.7,50.4230926,-85.2405862,8.269,10,2023-04-17 04:14:32,92.0,1256.0,47.0,158.0,19.5,69.0,19.5,71.5,2023,4,17,4,5.73,16.0
85.0,488,,434,52636.54,85.0,7.782,2,0.82,50.4231666,-85.2405381,7.782,10,2023-04-17 04:14:33,92.0,1256.0,51.0,154.0,20.0,70.5,19.0,69.5,2023,4,17,4,5.73,16.0
85.0,488,,434,52644.82,85.0,8.32,2,0.95,50.4232438,-85.2404782,8.32,10,2023-04-17 04:14:34,92.0,1256.0,60.0,155.0,25.0,74.5,19.5,71.0,2023,4,17,4,5.73,16.0
85.20000000000005,488,,434,52653.46,85.20000000000005,8.515,2,1.08,50.4233217,-85.2404077,8.515,10,2023-04-17 04:14:35,92.0,1256.0,57.0,169.0,26.5,83.0,19.0,69.5,2023,4,17,4,5.73,16.0
85.20000000000005,488,,434,52661.93,85.20000000000005,8.473,2,1.18,50.4233983,-85.2403419,8.473,10,2023-04-17 04:14:36,93.0,1257.0,52.0,235.0,26.5,88.5,19.0,68.5,2023,4,17,4,5.73,16.0
85.20000000000005,488,,434,52670.36,85.20000000000005,8.264,2,1.21,50.4234725,-85.2402696,8.264,10,2023-04-17 04:14:37,94.0,1257.0,47.0,221.0,26.5,85.0,19.0,69.0,2023,4,17,4,5.73,16.0
85.39999999999998,488,,434,52678.79,85.39999999999998,8.128,2,1.21,50.4235434,-85.2401955,8.128,10,2023-04-17 04:14:38,92.0,1257.0,45.0,196.0,25.5,80.5,21.0,77.0,2023,4,17,4,5.73,16.0
