timestamp,battery_soc,temperature,cadence,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2023-04-22 03:41:50,,6.0,87.0,94.0,3554.68,4.113,2.0,28.5,95.5,50.3912503,-84.4782027,349.0,26.0,95.5,4.113,50.0,34.39999999999998,36.0,29.0,34.39999999999998,7.3,2023,4,22,3,2.43,9.0
2023-04-22 03:41:51,,6.0,88.0,94.0,3558.8,4.153,2.0,28.0,94.0,50.3912241,-84.4782505,340.0,25.0,93.5,4.153,51.0,34.799999999999955,36.0,29.0,34.799999999999955,7.56,2023,4,22,3,2.43,9.0
2023-04-22 03:41:52,,6.0,89.0,94.0,3563.03,4.182,2.0,28.5,95.5,50.3911969,-84.4782957,316.0,25.5,94.0,4.182,49.0,35.0,37.0,29.0,35.0,7.7,2023,4,22,3,2.43,9.0
2023-04-22 03:41:53,,6.0,89.0,95.0,3567.35,4.1,2.0,26.5,93.5,50.3911661,-84.4783482,306.0,25.5,94.0,4.1,47.0,35.39999999999998,37.0,29.0,35.39999999999998,7.5,2023,4,22,3,2.43,9.0
2023-04-22 03:41:54,,6.0,89.0,95.0,3571.51,4.147,2.0,28.5,95.0,50.3911376,-84.4783962,301.0,25.5,93.5,4.147,51.0,35.60000000000002,37.0,29.0,35.60000000000002,7.23,2023,4,22,3,2.43,9.0
2023-04-22 03:41:55,,6.0,89.0,95.0,3575.77,4.196,2.0,29.5,96.5,50.3911103,-84.4784417,298.0,26.0,93.0,4.196,51.0,35.799999999999955,38.0,29.0,35.799999999999955,6.73,2023,4,22,3,2.43,9.0
2023-04-22 03:41:56,,6.0,89.0,95.0,3580.05,4.272,2.0,29.5,96.5,50.3910831,-84.4784938,296.0,27.0,92.5,4.272,51.0,36.200000000000045,38.0,29.0,36.200000000000045,6.29,2023,4,22,3,2.43,9.0
2023-04-22 03:41:57,,6.0,90.0,96.0,3584.29,4.181,2.0,30.5,94.5,50.3910557,-84.4785417,297.0,27.0,92.5,4.181,53.0,36.39999999999998,38.0,29.0,36.39999999999998,5.92,2023,4,22,3,2.43,9.0
2023-04-22 03:41:58,,6.0,90.0,96.0,3588.67,4.252,2.0,28.5,93.0,50.3910284,-84.4785942,298.0,25.0,88.0,4.252,54.0,36.799999999999955,38.0,29.0,36.799999999999955,5.68,2023,4,22,3,2.43,9.0
2023-04-22 03:41:59,,6.0,90.0,96.0,3593.0,4.257,2.0,27.5,91.5,50.3910045,-84.4786488,275.0,24.5,86.5,4.257,53.0,37.0,39.0,29.0,37.0,5.59,2023,4,22,3,2.43,9.0
2023-04-22 03:42:00,,6.0,88.0,97.0,3597.23,4.137,2.0,26.5,91.0,50.3909783,-84.4786965,272.0,24.5,86.5,4.137,57.0,37.200000000000045,39.0,29.0,37.200000000000045,5.59,2023,4,22,3,2.43,9.0
2023-04-22 03:42:01,,6.0,85.0,97.0,3601.46,4.218,2.0,26.5,92.0,50.3909513,-84.4787415,283.0,25.0,86.5,4.218,58.0,37.39999999999998,39.0,29.0,37.39999999999998,5.64,2023,4,22,3,2.43,9.0
2023-04-22 03:42:02,,6.0,85.0,97.0,3605.94,4.545,2.0,28.5,98.0,50.3909206,-84.4787939,309.0,28.5,93.0,4.545,48.0,37.799999999999955,39.0,29.0,37.799999999999955,5.71,2023,4,22,3,2.43,9.0
2023-04-22 03:42:03,,6.0,87.0,97.0,3610.84,4.705,2.0,27.5,93.5,50.3908919,-84.4788558,303.0,27.5,97.0,4.705,50.0,38.0,40.0,29.0,38.0,5.77,2023,4,22,3,2.43,9.0
2023-04-22 03:42:04,,6.0,89.0,98.0,3615.67,4.749,2.0,25.0,88.5,50.390861,-84.4789129,281.0,25.5,94.0,4.749,52.0,38.200000000000045,40.0,29.0,38.200000000000045,5.77,2023,4,22,3,2.43,9.0
2023-04-22 03:42:05,,6.0,89.0,98.0,3620.73,4.954,2.0,24.5,87.0,50.3908293,-84.4789742,256.0,23.5,86.5,4.954,58.0,38.39999999999998,40.0,29.0,38.39999999999998,5.49,2023,4,22,3,2.43,9.0
2023-04-22 03:42:06,,6.0,83.0,98.0,3625.8,5.081,2.0,26.5,91.0,50.3907977,-84.4790305,243.0,21.5,81.0,5.081,60.0,38.39999999999998,40.0,29.0,38.39999999999998,5.1,2023,4,22,3,2.43,9.0
2023-04-22 03:42:07,,6.0,84.0,99.0,3631.05,5.36,2.0,27.5,92.5,50.3907658,-84.479092,249.0,22.5,90.0,5.36,50.0,38.60000000000002,41.0,29.0,38.60000000000002,4.54,2023,4,22,3,2.43,9.0
2023-04-22 03:42:08,,6.0,87.0,99.0,3636.57,5.452,2.0,23.5,83.0,50.3907307,-84.4791555,272.0,25.5,94.5,5.452,48.0,38.799999999999955,41.0,29.0,38.799999999999955,3.99,2023,4,22,3,2.43,9.0
2023-04-22 03:42:09,,6.0,89.0,99.0,3642.25,5.711,2.0,22.0,78.5,50.3906974,-84.4792265,251.0,23.5,88.0,5.711,49.0,38.799999999999955,41.0,29.0,38.799999999999955,3.45,2023,4,22,3,2.43,9.0
2023-04-22 03:42:10,,6.0,91.0,99.0,3648.1,5.706,2.0,22.0,79.5,50.3906584,-84.479293,228.0,20.5,79.5,5.706,51.0,39.0,41.0,29.0,39.0,2.94,2023,4,22,3,2.43,9.0
2023-04-22 03:42:11,,6.0,85.0,99.0,3653.9,5.857,2.0,23.0,84.0,50.3906212,-84.4793562,222.0,21.0,78.5,5.857,55.0,39.0,41.0,29.0,39.0,2.53,2023,4,22,3,2.43,9.0
2023-04-22 03:42:12,,6.0,85.0,100.0,3659.98,6.034,2.0,27.5,92.5,50.3905849,-84.4794333,225.0,22.0,76.5,6.034,57.0,39.200000000000045,41.0,29.0,39.200000000000045,2.19,2023,4,22,3,2.43,9.0
2023-04-22 03:42:13,,6.0,87.0,100.0,3666.16,5.944,2.0,25.5,86.0,50.3905451,-84.4795015,257.0,25.0,84.5,5.944,53.0,39.200000000000045,41.0,29.0,39.200000000000045,1.93,2023,4,22,3,2.43,9.0
2023-04-22 03:42:14,,6.0,88.0,100.0,3672.13,5.899,2.0,25.5,87.0,50.3905074,-84.4795725,253.0,26.0,89.5,5.899,55.0,39.39999999999998,41.0,29.0,39.39999999999998,1.8,2023,4,22,3,2.43,9.0
2023-04-22 03:42:15,,6.0,88.0,100.0,3678.25,5.9,2.0,27.0,90.5,50.3904675,-84.4796455,255.0,27.5,92.0,5.9,53.0,39.60000000000002,42.0,29.0,39.60000000000002,1.78,2023,4,22,3,2.43,9.0
2023-04-22 03:42:16,,6.0,88.0,101.0,3684.21,5.898,2.0,27.5,89.0,50.3904297,-84.4797117,257.0,29.0,93.0,5.898,51.0,39.60000000000002,42.0,29.0,39.60000000000002,1.83,2023,4,22,3,2.43,9.0
2023-04-22 03:42:17,,6.0,86.0,101.0,3690.04,5.789,2.0,25.5,90.0,50.3903935,-84.4797821,249.0,25.0,87.5,5.789,52.0,39.799999999999955,42.0,29.0,39.799999999999955,1.87,2023,4,22,3,2.43,9.0
2023-04-22 03:42:18,,6.0,86.0,101.0,3695.78,5.56,2.0,24.0,85.5,50.3903539,-84.4798476,225.0,25.0,86.0,5.56,53.0,40.0,42.0,29.0,40.0,1.97,2023,4,22,3,2.43,9.0
2023-04-22 03:42:19,,6.0,82.0,101.0,3701.39,5.275,2.0,21.0,75.5,50.3903196,-84.4799116,205.0,25.0,85.5,5.275,51.0,40.200000000000045,42.0,29.0,40.200000000000045,2.1,2023,4,22,3,2.43,9.0
2023-04-22 03:42:20,,6.0,59.0,101.0,3706.67,5.033,2.0,,,50.3902878,-84.4799753,185.0,,,5.033,47.0,40.39999999999998,42.0,29.0,40.39999999999998,2.13,2023,4,22,3,2.43,9.0
2023-04-22 03:42:21,,6.0,36.0,101.0,3711.54,4.79,2.0,,,50.3902593,-84.4800322,166.0,,,4.79,,40.60000000000002,42.0,29.0,40.60000000000002,2.2,2023,4,22,3,2.43,9.0
2023-04-22 03:42:22,,6.0,14.0,101.0,3716.23,4.603,2.0,,,50.3902284,-84.4800871,146.0,,,4.603,,40.60000000000002,43.0,29.0,40.60000000000002,2.28,2023,4,22,3,2.43,9.0
2023-04-22 03:42:23,,6.0,0.0,101.0,3720.75,4.271,2.0,,,50.3901969,-84.4801343,0.0,,,4.271,,40.799999999999955,43.0,29.0,40.799999999999955,2.34,2023,4,22,3,2.43,9.0
2023-04-22 03:42:24,,6.0,0.0,101.0,3724.87,3.773,2.0,,,50.3901684,-84.4801799,0.0,,,3.773,,41.0,43.0,29.0,41.0,2.42,2023,4,22,3,2.43,9.0
2023-04-22 03:42:25,,6.0,0.0,101.0,3728.13,2.963,2.0,,,50.3901478,-84.4802187,0.0,,,2.963,,41.0,43.0,29.0,41.0,2.52,2023,4,22,3,2.43,9.0
2023-04-22 03:42:26,,6.0,0.0,101.0,3730.84,2.273,2.0,,,50.3901434,-84.4802622,0.0,,,2.273,,41.200000000000045,43.0,29.0,41.200000000000045,2.66,2023,4,22,3,2.43,9.0
2023-04-22 03:42:27,,6.0,0.0,101.0,3732.98,2.105,2.0,,,50.3901538,-84.4802869,0.0,,,2.105,,41.200000000000045,43.0,29.0,41.200000000000045,2.8,2023,4,22,3,2.43,9.0
2023-04-22 03:42:28,,6.0,0.0,101.0,3735.06,2.124,2.0,,,50.3901674,-84.4803119,0.0,,,2.124,,41.200000000000045,43.0,29.0,41.200000000000045,2.9,2023,4,22,3,2.43,9.0
2023-04-22 03:42:29,,6.0,0.0,101.0,3736.98,1.634,2.0,,,50.390181,-84.4803322,0.0,,,1.634,,41.200000000000045,44.0,29.0,41.200000000000045,2.84,2023,4,22,3,2.43,9.0
