cadence,calories,power,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
88,65,233,2023-05-19 14:57:22,,2932.6,7.175,2.0,25.0,59.0,84.5,50.539934,-84.8219068,22.5,79.0,7.175,19.0,80.79999999999995,80.79999999999995,11.0,12.0,-0.35,2023,5,19,14,3.2,360.0
88,65,252,2023-05-19 14:57:23,,2939.55,7.525,2.0,25.5,57.0,87.5,50.5400055,-84.8218979,22.5,79.0,7.525,19.0,81.0,81.0,11.0,12.0,-1.08,2023,5,19,14,3.2,360.0
89,66,274,2023-05-19 14:57:24,,2947.24,7.734,3.0,27.5,58.0,91.5,50.5400877,-84.8218797,22.5,80.5,7.734,19.0,81.20000000000005,81.20000000000005,11.0,12.0,-0.79,2023,5,19,14,3.2,360.0
92,66,291,2023-05-19 14:57:25,,2954.83,7.753,3.0,31.0,57.0,97.0,50.5401705,-84.8218613,23.0,83.5,7.753,19.0,81.39999999999998,81.39999999999998,11.0,12.0,0.0,2023,5,19,14,3.2,360.0
91,66,293,2023-05-19 14:57:26,,2962.71,7.79,3.0,27.0,54.0,88.5,50.5402522,-84.8218432,24.5,85.0,7.79,19.0,81.39999999999998,81.39999999999998,11.0,12.0,-0.05,2023,5,19,14,3.2,360.0
73,66,285,2023-05-19 14:57:27,,2969.31,7.389,3.0,23.5,50.0,80.5,50.5403206,-84.821825,25.5,86.0,7.389,19.0,81.39999999999998,81.39999999999998,12.0,12.0,-0.04,2023,5,19,14,3.2,360.0
51,66,275,2023-05-19 14:57:28,,2975.56,5.939,3.0,,,,50.540388,-84.8217981,,,5.939,19.0,81.20000000000005,81.20000000000005,12.0,12.0,0.12,2023,5,19,14,3.2,360.0
28,66,265,2023-05-19 14:57:29,,2981.54,5.414,3.0,,,,50.540452,-84.8217886,,,5.414,19.0,81.20000000000005,81.20000000000005,12.0,12.0,0.0,2023,5,19,14,3.2,360.0
6,66,255,2023-05-19 14:57:30,,2986.88,5.718,3.0,,,,50.5405061,-84.8217973,,,5.718,19.0,81.20000000000005,81.20000000000005,12.0,12.0,0.0,2023,5,19,14,3.2,360.0
0,66,0,2023-05-19 14:57:31,,2992.97,6.158,2.0,,,,50.5405707,-84.8217885,,,6.158,19.0,81.20000000000005,81.20000000000005,12.0,12.0,0.0,2023,5,19,14,3.2,360.0
0,66,0,2023-05-19 14:57:32,,2999.03,5.581,2.0,,,,50.5406382,-84.8217795,,,5.581,19.0,81.20000000000005,81.20000000000005,12.0,12.0,0.0,2023,5,19,14,3.2,360.0
0,66,0,2023-05-19 14:57:33,,3004.28,4.923,2.0,,,,50.5406935,-84.8217793,,,4.923,19.0,81.39999999999998,81.39999999999998,12.0,12.0,0.0,2023,5,19,14,3.2,360.0
0,66,0,2023-05-19 14:57:34,,3008.4,3.668,2.0,,,,50.5407375,-84.8217793,,,3.668,19.0,81.60000000000002,81.60000000000002,12.0,12.0,0.0,2023,5,19,14,3.2,360.0
0,66,0,2023-05-19 14:57:35,,3011.67,2.972,2.0,,,,50.5407706,-84.8217793,,,2.972,19.0,81.60000000000002,81.60000000000002,12.0,12.0,0.0,2023,5,19,14,3.2,360.0
0,66,0,2023-05-19 14:57:36,,3014.51,2.186,3.0,,,,50.540803,-84.8217793,,,2.186,19.0,81.79999999999995,81.79999999999995,12.0,12.0,0.0,2023,5,19,14,3.2,360.0
0,66,0,2023-05-19 14:57:37,,3014.54,0.013,3.0,,,,50.540817,-84.8217793,,,0.013,19.0,81.79999999999995,81.79999999999995,12.0,12.0,0.0,2023,5,19,14,3.2,360.0
0,66,0,2023-05-19 14:57:38,,3014.54,0.0,3.0,,,,50.5408216,-84.8217793,,,0.0,19.0,82.0,82.0,12.0,12.0,0.0,2023,5,19,14,3.2,360.0
0,66,0,2023-05-19 14:57:39,,3014.54,0.0,3.0,,,,50.5408261,-84.8217883,,,0.0,19.0,82.0,82.0,12.0,12.0,0.0,2023,5,19,14,3.2,360.0
0,66,0,2023-05-19 14:57:40,,3014.54,0.0,3.0,,,,50.5408262,-84.8217884,,,0.0,19.0,82.0,82.0,12.0,12.0,0.0,2023,5,19,14,3.2,360.0
0,66,0,2023-05-19 14:57:41,,3014.54,0.0,3.0,,,,50.5408262,-84.8217884,,,0.0,19.0,82.0,82.0,12.0,12.0,0.0,2023,5,19,14,3.2,360.0
