distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,altitude,battery_soc,enhanced_altitude,grade,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
1110.56,6.891,2,50.3934499,-84.4684839,6.891,2022-05-10 12:35:44,6.399999999999977,,6.399999999999977,5.39,84.0,26.0,47.0,84.5,247.0,29.5,93.5,16.0,2022,5,10,12,6.63,247.0
1117.46,6.909,2,50.3933939,-84.4684184,6.909,2022-05-10 12:35:45,6.600000000000023,,6.600000000000023,4.22,84.0,26.0,48.0,83.5,232.0,29.0,91.5,16.0,2022,5,10,12,6.63,247.0
1124.31,7.035,2,50.3933386,-84.4683531,7.035,2022-05-10 12:35:46,6.800000000000011,,6.800000000000011,3.44,85.0,23.5,48.0,78.5,224.0,26.0,86.0,16.0,2022,5,10,12,6.63,247.0
1130.94,6.575,2,50.393283,-84.4682933,6.575,2022-05-10 12:35:47,6.800000000000011,,6.800000000000011,2.73,87.0,21.0,50.0,78.0,155.0,23.5,83.0,16.0,2022,5,10,12,6.63,247.0
1137.64,6.364,2,50.3932267,-84.4682329,6.364,2022-05-10 12:35:48,6.800000000000011,,6.800000000000011,1.94,89.0,20.5,45.0,68.0,161.0,22.5,76.0,16.0,2022,5,10,12,6.63,247.0
1144.3,6.766,2,50.3931729,-84.4681695,6.766,2022-05-10 12:35:49,7.0,,7.0,1.68,92.0,20.0,41.0,63.0,150.0,22.5,72.0,16.0,2022,5,10,12,6.63,247.0
1151.5,7.291,2,50.3931118,-84.4681059,7.291,2022-05-10 12:35:50,7.0,,7.0,1.43,88.0,16.5,40.0,71.0,244.0,22.5,72.0,16.0,2022,5,10,12,6.63,247.0
1158.89,7.725,2,50.3930508,-84.4680375,7.725,2022-05-10 12:35:51,7.0,,7.0,1.04,84.0,16.0,49.0,71.5,227.0,22.5,72.0,16.0,2022,5,10,12,6.63,247.0
1166.86,7.86,2,50.3929865,-84.4679614,7.86,2022-05-10 12:35:52,7.0,,7.0,0.56,84.0,16.0,52.0,71.5,202.0,22.5,72.0,16.0,2022,5,10,12,6.63,247.0
1174.77,7.731,2,50.392918,-84.4678939,7.731,2022-05-10 12:35:53,6.800000000000011,,6.800000000000011,0.09,86.0,16.0,52.0,71.5,187.0,22.5,72.0,16.0,2022,5,10,12,6.63,247.0
1182.93,7.745,2,50.3928463,-84.4678261,7.745,2022-05-10 12:35:54,6.800000000000011,,6.800000000000011,0.0,88.0,16.5,52.0,71.5,202.0,22.5,71.5,16.0,2022,5,10,12,6.63,247.0
1191.38,7.944,2,50.3927708,-84.4677583,7.944,2022-05-10 12:35:55,6.800000000000011,,6.800000000000011,0.0,88.0,18.0,52.0,71.0,160.0,22.0,70.0,16.0,2022,5,10,12,6.63,247.0
1199.94,8.11,2,50.3926931,-84.4676923,8.11,2022-05-10 12:35:56,6.800000000000011,,6.800000000000011,-0.38,88.0,20.0,52.0,70.5,118.0,21.0,68.5,16.0,2022,5,10,12,6.63,247.0
1208.33,8.453,2,50.3926163,-84.4676288,8.453,2022-05-10 12:35:57,6.600000000000023,,6.600000000000023,-0.48,88.0,22.0,52.0,70.0,77.0,20.5,67.0,16.0,2022,5,10,12,6.63,247.0
1217.68,9.031,2,50.3925309,-84.4675577,9.031,2022-05-10 12:35:58,6.399999999999977,,6.399999999999977,-0.1,66.0,14.0,70.0,81.0,74.0,20.5,67.0,16.0,2022,5,10,12,6.63,247.0
1227.21,9.274,2,50.3924471,-84.4674786,9.274,2022-05-10 12:35:59,6.0,,6.0,-0.6,42.0,5.0,89.0,93.0,76.0,20.0,66.5,16.0,2022,5,10,12,6.63,247.0
1235.95,9.753,2,50.3923688,-84.4674088,9.753,2022-05-10 12:36:00,5.800000000000011,,5.800000000000011,-1.52,33.0,4.0,100.0,85.5,101.0,21.0,67.5,16.0,2022,5,10,12,6.63,247.0
1247.03,9.986,2,50.3922671,-84.4673255,9.986,2022-05-10 12:36:01,5.399999999999977,,5.399999999999977,-2.13,44.0,13.0,100.0,53.0,156.0,23.0,69.5,16.0,2022,5,10,12,6.63,247.0
1257.6,10.454,2,50.3921712,-84.4672438,10.454,2022-05-10 12:36:02,5.0,,5.0,-2.85,66.0,16.0,82.0,58.0,171.0,22.0,70.0,16.0,2022,5,10,12,6.63,247.0
1268.36,10.503,3,50.3920732,-84.4671615,10.503,2022-05-10 12:36:03,4.600000000000023,,4.600000000000023,-3.52,89.0,18.5,63.0,65.5,182.0,21.5,70.5,16.0,2022,5,10,12,6.63,247.0
1279.67,10.48,3,50.3919697,-84.4670758,10.48,2022-05-10 12:36:04,4.199999999999989,,4.199999999999989,-3.92,98.0,19.5,53.0,68.0,171.0,21.0,70.5,16.0,2022,5,10,12,6.63,247.0
1291.14,10.395,3,50.391866,-84.4669863,10.395,2022-05-10 12:36:05,3.6000000000000227,,3.6000000000000227,-4.1,100.0,19.5,49.0,68.5,159.0,21.0,70.0,16.0,2022,5,10,12,6.63,247.0
1302.14,10.516,3,50.3917665,-84.4669007,10.516,2022-05-10 12:36:06,3.6000000000000227,,3.6000000000000227,-3.97,100.0,19.5,50.0,69.0,160.0,21.0,69.5,16.0,2022,5,10,12,6.63,247.0
1312.81,10.339,3,50.3916666,-84.466825,10.339,2022-05-10 12:36:07,3.1999999999999886,,3.1999999999999886,-3.67,101.0,20.0,50.0,69.5,161.0,21.0,68.5,16.0,2022,5,10,12,6.63,247.0
1324.39,10.432,3,50.3915616,-84.4667356,10.432,2022-05-10 12:36:08,3.1999999999999886,,3.1999999999999886,-3.22,101.0,20.0,51.0,70.5,162.0,21.0,67.5,16.0,2022,5,10,12,6.63,247.0
1336.0,10.33,3,50.3914545,-84.4666495,10.33,2022-05-10 12:36:09,3.0,,3.0,-2.48,102.0,20.0,51.0,71.0,164.0,21.0,67.0,16.0,2022,5,10,12,6.63,247.0
1347.36,10.238,3,50.391351,-84.4665626,10.238,2022-05-10 12:36:10,2.8000000000000114,,2.8000000000000114,-1.83,101.0,20.0,53.0,71.0,176.0,21.0,67.0,16.0,2022,5,10,12,6.63,247.0
1356.76,10.07,3,50.3912671,-84.4664871,10.07,2022-05-10 12:36:11,2.8000000000000114,,2.8000000000000114,-1.49,100.0,22.5,53.0,75.0,199.0,21.5,68.5,16.0,2022,5,10,12,6.63,247.0
1365.57,10.178,3,50.3911929,-84.466408,10.178,2022-05-10 12:36:12,2.6000000000000227,,2.6000000000000227,-1.19,99.0,34.0,53.0,96.0,178.0,23.0,76.0,15.0,2022,5,10,12,6.63,247.0
1375.31,9.657,3,50.3911071,-84.4663274,9.657,2022-05-10 12:36:13,2.6000000000000227,,2.6000000000000227,-1.04,98.0,27.0,47.0,78.0,255.0,24.5,79.5,15.0,2022,5,10,12,6.63,247.0
1385.37,9.82,3,50.3910159,-84.4662495,9.82,2022-05-10 12:36:14,2.3999999999999773,,2.3999999999999773,-1.18,97.0,22.0,44.0,68.5,256.0,25.0,81.0,15.0,2022,5,10,12,6.63,247.0
1394.69,9.83,3,50.3909298,-84.4661808,9.83,2022-05-10 12:36:15,2.1999999999999886,,2.1999999999999886,-1.3,97.0,20.5,45.0,75.0,220.0,23.5,79.5,15.0,2022,5,10,12,6.63,247.0
1404.86,9.823,3,50.3908391,-84.4660989,9.823,2022-05-10 12:36:16,2.0,,2.0,-1.49,97.0,22.0,52.0,78.0,218.0,22.5,78.0,15.0,2022,5,10,12,6.63,247.0
1414.82,9.819,3,50.3907493,-84.4660209,9.819,2022-05-10 12:36:17,1.6000000000000227,,1.6000000000000227,-1.87,96.0,22.5,54.0,79.0,259.0,22.0,77.5,15.0,2022,5,10,12,6.63,247.0
1424.79,10.069,3,50.3906577,-84.4659461,10.069,2022-05-10 12:36:18,1.6000000000000227,,1.6000000000000227,-2.04,96.0,22.5,53.0,79.0,241.0,22.0,77.5,15.0,2022,5,10,12,6.63,247.0
1435.58,9.646,3,50.3905615,-84.4658591,9.646,2022-05-10 12:36:19,1.8000000000000114,,1.8000000000000114,-1.7,95.0,24.0,52.0,81.5,278.0,22.5,78.0,15.0,2022,5,10,12,6.63,247.0
1444.84,9.535,3,50.3904778,-84.465787,9.535,2022-05-10 12:36:20,1.8000000000000114,,1.8000000000000114,-1.17,94.0,29.0,53.0,91.5,222.0,25.5,79.5,15.0,2022,5,10,12,6.63,247.0
1455.24,9.755,3,50.390384,-84.4657053,9.755,2022-05-10 12:36:21,2.0,,2.0,-0.53,94.0,29.0,52.0,91.5,226.0,25.5,79.5,15.0,2022,5,10,12,6.63,247.0
1464.91,9.571,3,50.3902973,-84.4656285,9.571,2022-05-10 12:36:22,2.1999999999999886,,2.1999999999999886,0.29,94.0,28.0,48.0,97.0,287.0,24.0,79.5,15.0,2022,5,10,12,6.63,247.0
1474.89,9.914,3,50.390206,-84.4655529,9.914,2022-05-10 12:36:23,2.1999999999999886,,2.1999999999999886,0.81,94.0,27.5,50.0,99.5,332.0,23.5,79.5,15.0,2022,5,10,12,6.63,247.0
1484.85,9.803,3,50.3901172,-84.4654725,9.803,2022-05-10 12:36:24,2.1999999999999886,,2.1999999999999886,0.87,94.0,27.5,51.0,99.5,324.0,23.5,79.5,15.0,2022,5,10,12,6.63,247.0
1494.49,9.562,3,50.390032,-84.4653933,9.562,2022-05-10 12:36:25,2.1999999999999886,,2.1999999999999886,0.94,95.0,27.5,50.0,99.5,270.0,23.5,79.5,15.0,2022,5,10,12,6.63,247.0
1504.11,9.547,2,50.3899476,-84.4653132,9.547,2022-05-10 12:36:26,2.1999999999999886,,2.1999999999999886,0.87,95.0,29.0,50.0,98.0,250.0,31.5,90.0,15.0,2022,5,10,12,6.63,247.0
1513.74,9.636,2,50.3898645,-84.4652303,9.636,2022-05-10 12:36:27,2.1999999999999886,,2.1999999999999886,0.43,95.0,29.5,50.0,97.5,277.0,34.0,93.0,15.0,2022,5,10,12,6.63,247.0
1522.89,9.419,2,50.3897897,-84.4651444,9.419,2022-05-10 12:36:28,2.3999999999999773,,2.3999999999999773,0.07,94.0,29.5,50.0,97.5,310.0,34.0,93.0,15.0,2022,5,10,12,6.63,247.0
1531.78,9.245,2,50.3897167,-84.4650616,9.245,2022-05-10 12:36:29,2.3999999999999773,,2.3999999999999773,0.0,93.0,29.5,50.0,97.5,329.0,34.0,93.0,15.0,2022,5,10,12,6.63,247.0
1541.1,9.263,2,50.3896381,-84.4649783,9.263,2022-05-10 12:36:30,2.6000000000000227,,2.6000000000000227,0.2,93.0,35.5,50.0,100.0,297.0,30.0,93.5,15.0,2022,5,10,12,6.63,247.0
1550.55,9.536,2,50.3895561,-84.4648979,9.536,2022-05-10 12:36:31,2.8000000000000114,,2.8000000000000114,0.7,92.0,33.5,50.0,99.0,316.0,29.5,93.0,15.0,2022,5,10,12,6.63,247.0
1560.03,9.578,2,50.389473,-84.4648186,9.578,2022-05-10 12:36:32,2.8000000000000114,,2.8000000000000114,1.14,92.0,31.5,49.0,98.5,337.0,29.0,92.5,15.0,2022,5,10,12,6.63,247.0
1569.54,9.174,2,50.3893903,-84.4647381,9.174,2022-05-10 12:36:33,3.0,,3.0,1.18,91.0,29.5,49.0,97.5,358.0,28.5,92.0,15.0,2022,5,10,12,6.63,247.0
1578.73,9.07,2,50.3893103,-84.4646601,9.07,2022-05-10 12:36:34,3.1999999999999886,,3.1999999999999886,1.35,92.0,29.0,49.0,96.0,323.0,28.0,90.5,15.0,2022,5,10,12,6.63,247.0
1587.39,8.644,2,50.389237,-84.4645831,8.644,2022-05-10 12:36:35,3.1999999999999886,,3.1999999999999886,1.52,92.0,28.0,49.0,94.5,286.0,27.0,88.5,15.0,2022,5,10,12,6.63,247.0
1596.61,9.489,2,50.3891582,-84.4645023,9.489,2022-05-10 12:36:36,3.1999999999999886,,3.1999999999999886,1.36,93.0,29.0,49.0,95.5,307.0,27.0,89.5,15.0,2022,5,10,12,6.63,247.0
1606.24,9.588,2,50.3890734,-84.4644229,9.588,2022-05-10 12:36:37,3.1999999999999886,,3.1999999999999886,1.09,93.0,30.0,49.0,96.5,325.0,27.0,90.5,15.0,2022,5,10,12,6.63,247.0
1615.31,9.087,2,50.3889944,-84.4643461,9.087,2022-05-10 12:36:38,3.6000000000000227,,3.6000000000000227,1.03,93.0,30.0,49.0,96.5,313.0,27.0,90.5,15.0,2022,5,10,12,6.63,247.0
1624.56,9.12,2,50.3889133,-84.4642689,9.12,2022-05-10 12:36:39,3.8000000000000114,,3.8000000000000114,1.23,93.0,30.0,49.0,96.5,271.0,27.0,90.5,15.0,2022,5,10,12,6.63,247.0
1633.4,8.686,2,50.3888351,-84.4641964,8.686,2022-05-10 12:36:40,4.0,,4.0,1.47,93.0,30.0,50.0,96.5,243.0,27.0,90.5,15.0,2022,5,10,12,6.63,247.0
1642.29,8.555,2,50.3887545,-84.4641275,8.555,2022-05-10 12:36:41,4.0,,4.0,1.59,92.0,30.0,50.0,96.5,219.0,27.0,90.5,15.0,2022,5,10,12,6.63,247.0
1650.57,7.971,2,50.3886803,-84.4640615,7.971,2022-05-10 12:36:42,4.199999999999989,,4.199999999999989,1.89,93.0,30.0,50.0,96.5,221.0,27.0,90.5,15.0,2022,5,10,12,6.63,247.0
1658.63,7.69,2,50.3886081,-84.4639973,7.69,2022-05-10 12:36:43,4.600000000000023,,4.600000000000023,2.56,94.0,30.0,50.0,96.5,240.0,27.0,90.5,15.0,2022,5,10,12,6.63,247.0
1666.48,7.67,2,50.3885383,-84.4639336,7.67,2022-05-10 12:36:44,5.0,,5.0,2.68,91.0,30.0,50.0,96.5,235.0,27.0,90.5,15.0,2022,5,10,12,6.63,247.0
1674.16,7.376,2,50.3884694,-84.4638725,7.376,2022-05-10 12:36:45,5.199999999999989,,5.199999999999989,2.46,89.0,30.0,50.0,96.5,227.0,27.0,90.5,15.0,2022,5,10,12,6.63,247.0
1681.46,7.112,2,50.3884038,-84.4638148,7.112,2022-05-10 12:36:46,5.600000000000023,,5.600000000000023,2.83,91.0,26.5,52.0,92.0,240.0,23.0,84.0,15.0,2022,5,10,12,6.63,247.0
1688.68,6.904,2,50.3883389,-84.4637577,6.904,2022-05-10 12:36:47,5.800000000000011,,5.800000000000011,3.4,95.0,26.0,52.0,90.0,273.0,23.0,82.5,15.0,2022,5,10,12,6.63,247.0
1695.79,6.75,2,50.3882767,-84.4636981,6.75,2022-05-10 12:36:48,6.199999999999989,,6.199999999999989,3.54,92.0,26.5,53.0,88.5,259.0,25.0,82.5,15.0,2022,5,10,12,6.63,247.0
1702.22,6.052,2,50.3882181,-84.4636489,6.052,2022-05-10 12:36:49,6.600000000000023,,6.600000000000023,3.97,90.0,26.5,53.0,88.5,244.0,25.0,82.5,15.0,2022,5,10,12,6.63,247.0
1707.99,5.742,2,50.3881663,-84.4636032,5.742,2022-05-10 12:36:50,6.800000000000011,,6.800000000000011,4.66,90.0,7.0,53.0,29.0,203.0,31.0,94.5,15.0,2022,5,10,12,6.63,247.0
1713.73,5.579,2,50.388118,-84.4635516,5.579,2022-05-10 12:36:51,7.199999999999989,,7.199999999999989,4.88,91.0,17.0,53.0,60.0,293.0,26.5,80.5,15.0,2022,5,10,12,6.63,247.0
1719.58,5.778,2,50.3880684,-84.4634999,5.778,2022-05-10 12:36:52,7.399999999999977,,7.399999999999977,5.16,94.0,24.5,53.0,83.5,370.0,23.5,69.5,15.0,2022,5,10,12,6.63,247.0
1725.16,5.501,2,50.388021,-84.4634505,5.501,2022-05-10 12:36:53,7.800000000000011,,7.800000000000011,5.47,92.0,26.5,49.0,90.5,369.0,27.0,82.0,15.0,2022,5,10,12,6.63,247.0
1730.95,5.63,2,50.3879711,-84.4634005,5.63,2022-05-10 12:36:54,8.199999999999989,,8.199999999999989,5.52,91.0,29.0,45.0,98.0,367.0,31.0,95.0,15.0,2022,5,10,12,6.63,247.0
1736.3,5.492,2,50.3879237,-84.4633568,5.492,2022-05-10 12:36:55,8.399999999999977,,8.399999999999977,5.7,91.0,29.0,50.0,98.0,353.0,31.0,95.0,15.0,2022,5,10,12,6.63,247.0
1741.98,5.514,2,50.3878721,-84.4633129,5.514,2022-05-10 12:36:56,8.800000000000011,,8.800000000000011,5.52,93.0,29.0,48.0,98.0,335.0,31.0,95.0,15.0,2022,5,10,12,6.63,247.0
1747.67,5.419,2,50.3878204,-84.4632691,5.419,2022-05-10 12:36:57,9.199999999999989,,9.199999999999989,5.12,93.0,28.5,47.0,96.5,337.0,31.0,95.5,15.0,2022,5,10,12,6.63,247.0
1753.41,5.956,2,50.3877665,-84.4632288,5.956,2022-05-10 12:36:58,9.600000000000023,,9.600000000000023,5.27,93.0,26.5,50.0,90.5,311.0,29.5,97.0,15.0,2022,5,10,12,6.63,247.0
1759.26,5.683,2,50.3877116,-84.4631877,5.683,2022-05-10 12:36:59,9.800000000000011,,9.800000000000011,5.5,94.0,26.0,51.0,82.5,304.0,26.5,92.0,15.0,2022,5,10,12,6.63,247.0
1764.73,5.449,2,50.3876586,-84.4631537,5.449,2022-05-10 12:37:00,10.199999999999989,,10.199999999999989,5.48,96.0,26.5,49.0,85.5,252.0,27.0,87.0,15.0,2022,5,10,12,6.63,247.0
1770.25,5.514,2,50.3876032,-84.4631254,5.514,2022-05-10 12:37:01,10.399999999999977,,10.399999999999977,5.83,98.0,25.5,49.0,82.5,166.0,27.5,86.0,15.0,2022,5,10,12,6.63,247.0
1776.14,5.549,2,50.3875441,-84.4630949,5.549,2022-05-10 12:37:02,10.399999999999977,,10.399999999999977,5.94,99.0,20.5,52.0,69.0,178.0,27.5,88.5,15.0,2022,5,10,12,6.63,247.0
1781.77,5.533,2,50.3874883,-84.4630633,5.533,2022-05-10 12:37:03,10.600000000000023,,10.600000000000023,4.94,99.0,21.0,53.0,69.5,175.0,24.5,79.5,15.0,2022,5,10,12,6.63,247.0
1787.63,5.739,2,50.3874307,-84.4630295,5.739,2022-05-10 12:37:04,10.800000000000011,,10.800000000000011,3.97,100.0,21.5,54.0,70.0,172.0,22.0,71.0,15.0,2022,5,10,12,6.63,247.0
1793.7,5.959,2,50.3873711,-84.4629939,5.959,2022-05-10 12:37:05,11.0,,11.0,3.57,102.0,22.0,54.0,70.0,181.0,20.5,66.5,15.0,2022,5,10,12,6.63,247.0
1799.76,6.071,2,50.3873109,-84.4629606,6.071,2022-05-10 12:37:06,11.0,,11.0,3.13,100.0,22.0,54.0,70.0,145.0,20.5,66.5,15.0,2022,5,10,12,6.63,247.0
1806.14,6.348,2,50.3872481,-84.4629236,6.348,2022-05-10 12:37:07,11.199999999999989,,11.199999999999989,2.84,90.0,22.0,54.0,70.0,148.0,20.5,66.5,15.0,2022,5,10,12,6.63,247.0
1813.03,6.355,2,50.3871806,-84.4628827,6.355,2022-05-10 12:37:08,11.399999999999977,,11.399999999999977,2.77,75.0,22.0,54.0,70.0,337.0,20.5,66.5,15.0,2022,5,10,12,6.63,247.0
1820.05,6.837,2,50.3871132,-84.4628375,6.837,2022-05-10 12:37:09,11.399999999999977,,11.399999999999977,2.51,81.0,22.0,54.0,70.0,339.0,20.5,66.5,15.0,2022,5,10,12,6.63,247.0
1827.8,7.468,2,50.3870399,-84.4627842,7.468,2022-05-10 12:37:10,11.600000000000023,,11.600000000000023,2.02,87.0,22.0,54.0,70.0,315.0,20.5,66.5,15.0,2022,5,10,12,6.63,247.0
1835.73,7.788,2,50.3869646,-84.4627306,7.788,2022-05-10 12:37:11,11.600000000000023,,11.600000000000023,1.56,91.0,22.0,53.0,70.0,297.0,20.5,66.5,15.0,2022,5,10,12,6.63,247.0
1844.21,7.986,2,50.3868835,-84.4626751,7.986,2022-05-10 12:37:12,11.600000000000023,,11.600000000000023,1.29,92.0,22.0,52.0,70.0,282.0,20.5,66.5,15.0,2022,5,10,12,6.63,247.0
1852.73,8.285,2,50.3868019,-84.4626194,8.285,2022-05-10 12:37:13,11.600000000000023,,11.600000000000023,1.17,94.0,22.0,51.0,70.0,268.0,20.5,66.5,15.0,2022,5,10,12,6.63,247.0
1861.54,8.323,2,50.3867183,-84.4625598,8.323,2022-05-10 12:37:14,11.600000000000023,,11.600000000000023,0.69,94.0,22.5,52.0,73.5,266.0,22.5,72.0,15.0,2022,5,10,12,6.63,247.0
1870.09,8.57,2,50.3866354,-84.4625062,8.57,2022-05-10 12:37:15,11.399999999999977,,11.399999999999977,0.13,93.0,23.0,53.0,78.0,267.0,25.0,79.5,15.0,2022,5,10,12,6.63,247.0
1878.56,8.225,2,50.3865534,-84.4624534,8.225,2022-05-10 12:37:16,11.399999999999977,,11.399999999999977,0.0,93.0,24.0,55.0,82.0,268.0,28.0,86.5,15.0,2022,5,10,12,6.63,247.0
1887.25,7.975,2,50.3864682,-84.4624024,7.975,2022-05-10 12:37:17,11.199999999999989,,11.199999999999989,-0.43,92.0,24.5,56.0,86.5,270.0,30.5,93.5,15.0,2022,5,10,12,6.63,247.0
1895.7,8.268,2,50.3863836,-84.4623578,8.268,2022-05-10 12:37:18,11.199999999999989,,11.199999999999989,-1.0,92.0,24.5,51.0,86.5,320.0,30.5,93.5,15.0,2022,5,10,12,6.63,247.0
1904.28,8.315,2,50.3862975,-84.4623136,8.315,2022-05-10 12:37:19,11.199999999999989,,11.199999999999989,-0.99,94.0,26.5,50.0,92.5,281.0,22.5,80.5,15.0,2022,5,10,12,6.63,247.0
1913.35,8.405,2,50.386206,-84.4622687,8.405,2022-05-10 12:37:20,11.199999999999989,,11.199999999999989,-0.51,94.0,35.0,50.0,98.5,312.0,26.0,88.5,15.0,2022,5,10,12,6.63,247.0
1922.03,8.285,2,50.3861186,-84.462225,8.285,2022-05-10 12:37:21,11.199999999999989,,11.199999999999989,-0.35,95.0,35.0,48.0,99.5,311.0,28.0,90.5,15.0,2022,5,10,12,6.63,247.0
1930.82,8.292,2,50.386029,-84.4621849,8.292,2022-05-10 12:37:22,11.399999999999977,,11.399999999999977,-0.34,95.0,32.0,46.0,99.5,302.0,29.5,90.5,15.0,2022,5,10,12,6.63,247.0
1939.6,8.466,2,50.3859399,-84.4621435,8.466,2022-05-10 12:37:23,11.399999999999977,,11.399999999999977,-0.08,95.0,29.5,44.0,99.0,294.0,31.0,91.0,15.0,2022,5,10,12,6.63,247.0
1947.97,7.886,2,50.3858556,-84.4621015,7.886,2022-05-10 12:37:24,11.600000000000023,,11.600000000000023,0.0,94.0,29.5,51.0,99.0,358.0,31.0,91.0,15.0,2022,5,10,12,6.63,247.0
1956.7,8.651,2,50.3857675,-84.4620584,8.651,2022-05-10 12:37:25,11.800000000000011,,11.800000000000011,0.42,94.0,30.5,49.0,92.5,318.0,29.0,91.5,15.0,2022,5,10,12,6.63,247.0
1965.64,8.525,2,50.3856772,-84.4620142,8.525,2022-05-10 12:37:26,12.0,,12.0,1.34,95.0,28.5,48.0,91.0,300.0,28.0,92.0,15.0,2022,5,10,12,6.63,247.0
1973.98,7.69,2,50.3855945,-84.4619682,7.69,2022-05-10 12:37:27,12.200000000000045,,12.200000000000045,2.14,95.0,26.5,48.0,87.0,304.0,26.0,91.0,15.0,2022,5,10,12,6.63,247.0
1982.19,8.24,2,50.385513,-84.4619226,8.24,2022-05-10 12:37:28,12.399999999999977,,12.399999999999977,2.35,95.0,26.0,48.0,81.5,319.0,24.0,89.5,15.0,2022,5,10,12,6.63,247.0
1990.91,8.412,2,50.3854242,-84.4618825,8.412,2022-05-10 12:37:29,12.600000000000023,,12.600000000000023,2.35,95.0,26.0,50.0,81.5,322.0,24.0,89.5,15.0,2022,5,10,12,6.63,247.0
1999.69,8.529,2,50.3853351,-84.461841,8.529,2022-05-10 12:37:30,12.799999999999955,,12.799999999999955,2.52,95.0,26.0,50.0,81.5,317.0,24.0,89.5,15.0,2022,5,10,12,6.63,247.0
2008.25,8.51,2,50.3852476,-84.461803,8.51,2022-05-10 12:37:31,13.0,,13.0,2.62,95.0,26.5,50.0,84.5,314.0,25.5,90.5,15.0,2022,5,10,12,6.63,247.0
2016.88,8.515,2,50.3851598,-84.4617633,8.515,2022-05-10 12:37:32,13.399999999999977,,13.399999999999977,2.66,94.0,27.5,48.0,95.0,323.0,30.0,93.5,15.0,2022,5,10,12,6.63,247.0
2025.59,8.487,2,50.3850714,-84.4617221,8.487,2022-05-10 12:37:33,13.399999999999977,,13.399999999999977,2.54,94.0,30.5,51.0,97.0,353.0,31.5,95.0,15.0,2022,5,10,12,6.63,247.0
2034.5,8.403,2,50.3849806,-84.4616816,8.403,2022-05-10 12:37:34,13.600000000000023,,13.600000000000023,2.24,94.0,30.5,51.0,97.0,337.0,32.0,96.0,15.0,2022,5,10,12,6.63,247.0
2043.03,8.165,2,50.3848933,-84.4616438,8.165,2022-05-10 12:37:35,13.600000000000023,,13.600000000000023,1.93,94.0,28.5,49.0,94.0,314.0,31.0,95.5,15.0,2022,5,10,12,6.63,247.0
2051.26,8.461,2,50.3848097,-84.4616051,8.461,2022-05-10 12:37:36,13.799999999999955,,13.799999999999955,1.64,95.0,28.0,49.0,91.0,312.0,29.0,94.0,15.0,2022,5,10,12,6.63,247.0
2060.15,8.514,2,50.3847199,-84.4615614,8.514,2022-05-10 12:37:37,14.0,,14.0,1.44,94.0,29.0,51.0,92.0,339.0,27.0,93.0,15.0,2022,5,10,12,6.63,247.0
2068.94,8.397,2,50.3846306,-84.4615206,8.397,2022-05-10 12:37:38,14.200000000000045,,14.200000000000045,1.47,94.0,29.0,48.0,92.0,338.0,26.5,92.5,15.0,2022,5,10,12,6.63,247.0
2077.53,8.287,2,50.3845426,-84.4614832,8.287,2022-05-10 12:37:39,14.399999999999977,,14.399999999999977,1.85,94.0,29.0,47.0,92.0,332.0,27.0,93.0,15.0,2022,5,10,12,6.63,247.0
2086.24,8.284,2,50.3844539,-84.4614431,8.284,2022-05-10 12:37:40,14.600000000000023,,14.600000000000023,2.27,94.0,28.5,47.0,92.0,327.0,27.5,94.0,15.0,2022,5,10,12,6.63,247.0
2095.21,8.64,2,50.3843616,-84.4614056,8.64,2022-05-10 12:37:41,14.799999999999955,,14.799999999999955,2.4,94.0,28.5,47.0,92.0,321.0,28.0,95.0,15.0,2022,5,10,12,6.63,247.0
2104.22,8.507,2,50.3842692,-84.4613674,8.507,2022-05-10 12:37:42,14.799999999999955,,14.799999999999955,2.19,94.0,28.5,47.0,92.0,338.0,28.0,95.0,15.0,2022,5,10,12,6.63,247.0
2113.1,8.62,2,50.3841775,-84.4613314,8.62,2022-05-10 12:37:43,14.799999999999955,,14.799999999999955,1.83,95.0,28.5,47.0,92.0,332.0,28.0,95.0,15.0,2022,5,10,12,6.63,247.0
2122.24,8.87,2,50.3840839,-84.4612918,8.87,2022-05-10 12:37:44,15.0,,15.0,1.54,96.0,28.5,48.0,92.0,318.0,28.0,95.0,15.0,2022,5,10,12,6.63,247.0
2131.45,8.889,2,50.383989,-84.4612541,8.889,2022-05-10 12:37:45,15.200000000000045,,15.200000000000045,1.21,96.0,28.5,48.0,92.0,319.0,28.0,94.5,15.0,2022,5,10,12,6.63,247.0
2140.57,8.748,2,50.3838952,-84.4612162,8.748,2022-05-10 12:37:46,15.399999999999977,,15.399999999999977,1.06,96.0,28.5,48.0,92.5,305.0,28.5,93.5,15.0,2022,5,10,12,6.63,247.0
2149.54,9.157,2,50.3838036,-84.4611763,9.157,2022-05-10 12:37:47,15.399999999999977,,15.399999999999977,1.24,96.0,28.5,47.0,93.5,292.0,29.0,92.5,15.0,2022,5,10,12,6.63,247.0
2159.47,9.212,2,50.3837032,-84.4611277,9.212,2022-05-10 12:37:48,15.600000000000023,,15.600000000000023,1.38,97.0,28.5,46.0,93.5,253.0,29.0,92.0,15.0,2022,5,10,12,6.63,247.0
