battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,2175.49,7.423,3,50.399525,-84.5099049,7.423,2022-05-11 10:21:52,71.0,19.0,50.0,83.0,315.0,12.5,60.5,7.0,-7.800000000000011,-7.800000000000011,0.0,2022,5,11,10,2.88,214.0
,2183.37,7.786,3,50.3995324,-84.5100175,7.786,2022-05-11 10:21:53,73.0,19.0,50.0,83.0,251.0,13.5,65.0,7.0,-7.800000000000011,-7.800000000000011,-0.32,2022,5,11,10,2.88,214.0
,2191.47,8.032,3,50.3995294,-84.5101344,8.032,2022-05-11 10:21:54,73.0,19.0,50.0,83.0,131.0,17.0,77.5,7.0,-8.0,-8.0,-0.8,2022,5,11,10,2.88,214.0
,2199.76,8.199,3,50.3995284,-84.5102543,8.199,2022-05-11 10:21:55,51.0,19.0,50.0,83.0,147.0,18.0,82.5,7.0,-8.0,-8.0,-0.9,2022,5,11,10,2.88,214.0
,2208.33,8.547,3,50.3995274,-84.5103782,8.547,2022-05-11 10:21:56,53.0,21.5,51.0,84.0,175.0,18.5,83.5,7.0,-7.800000000000011,-7.800000000000011,-0.58,2022,5,11,10,2.88,214.0
,2217.12,8.765,3,50.3995245,-84.5105052,8.765,2022-05-11 10:21:57,62.0,24.5,53.0,85.0,190.0,19.0,84.5,7.0,-7.800000000000011,-7.800000000000011,-0.16,2022,5,11,10,2.88,214.0
,2226.05,8.786,3,50.3995205,-84.5106341,8.786,2022-05-11 10:21:58,70.0,27.0,55.0,86.5,206.0,20.0,85.5,7.0,-8.0,-8.0,0.0,2022,5,11,10,2.88,214.0
,2234.8,8.769,3,50.3995165,-84.5107605,8.769,2022-05-11 10:21:59,74.0,27.5,55.0,86.5,181.0,20.0,85.5,7.0,-8.0,-8.0,0.0,2022,5,11,10,2.88,214.0
,2243.37,8.641,3,50.3995154,-84.5108844,8.641,2022-05-11 10:22:00,78.0,27.5,55.0,86.5,155.0,20.0,85.5,7.0,-8.199999999999989,-8.199999999999989,-0.2,2022,5,11,10,2.88,214.0
,2251.94,8.577,3,50.3995174,-84.5110081,8.577,2022-05-11 10:22:01,80.0,25.5,55.0,81.5,146.0,21.5,81.5,7.0,-8.199999999999989,-8.199999999999989,-0.33,2022,5,11,10,2.88,214.0
,2260.7,8.712,3,50.3995231,-84.5111345,8.712,2022-05-11 10:22:02,80.0,22.0,55.0,73.0,147.0,23.5,75.0,7.0,-8.0,-8.0,-0.13,2022,5,11,10,2.88,214.0
,2269.39,8.694,3,50.3995312,-84.5112596,8.694,2022-05-11 10:22:03,80.0,21.5,55.0,72.0,194.0,24.0,74.0,7.0,-8.0,-8.0,0.0,2022,5,11,10,2.88,214.0
,2277.31,8.417,3,50.3995352,-84.5113739,8.417,2022-05-11 10:22:04,80.0,21.5,55.0,72.0,166.0,24.0,74.0,7.0,-8.0,-8.0,0.0,2022,5,11,10,2.88,214.0
,2285.27,8.187,3,50.3995339,-84.5114888,8.187,2022-05-11 10:22:05,80.0,21.5,55.0,72.5,137.0,23.5,72.5,7.0,-7.800000000000011,-7.800000000000011,0.25,2022,5,11,10,2.88,214.0
,2293.35,7.675,3,50.3995275,-84.5116053,7.675,2022-05-11 10:22:06,80.0,22.0,55.0,73.5,136.0,22.0,70.0,7.0,-8.0,-8.0,0.62,2022,5,11,10,2.88,214.0
,2300.44,7.256,3,50.3995215,-84.5117075,7.256,2022-05-11 10:22:07,80.0,22.5,54.0,74.5,136.0,21.0,67.5,7.0,-8.0,-8.0,0.51,2022,5,11,10,2.88,214.0
,2307.27,6.979,3,50.3995203,-84.5118061,6.979,2022-05-11 10:22:08,80.0,23.0,54.0,75.5,135.0,19.5,65.0,7.0,-8.0,-8.0,0.14,2022,5,11,10,2.88,214.0
,2314.93,7.477,3,50.3995338,-84.5119146,7.477,2022-05-11 10:22:09,79.0,23.0,,76.0,123.0,19.0,63.5,7.0,-8.0,-8.0,0.0,2022,5,11,10,2.88,214.0
,2322.81,7.765,3,50.3995482,-84.5120262,7.765,2022-05-11 10:22:10,79.0,23.0,,76.0,95.0,19.0,63.5,7.0,-8.0,-8.0,0.0,2022,5,11,10,2.88,214.0
,2331.11,8.171,3,50.3995493,-84.5121461,8.171,2022-05-11 10:22:11,78.0,23.0,,76.0,67.0,19.0,63.5,7.0,-8.0,-8.0,0.0,2022,5,11,10,2.88,214.0
,2339.69,8.496,3,50.399552,-84.5122699,8.496,2022-05-11 10:22:12,77.0,23.0,,76.0,38.0,19.0,63.5,7.0,-8.399999999999977,-8.399999999999977,-0.36,2022,5,11,10,2.88,214.0
,2346.59,7.294,3,50.3995581,-84.5123692,7.294,2022-05-11 10:22:13,77.0,23.0,,76.0,10.0,19.0,63.5,7.0,-8.600000000000023,-8.600000000000023,-1.05,2022,5,11,10,2.88,214.0
,2352.45,6.357,3,50.3995611,-84.5124539,6.357,2022-05-11 10:22:14,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.800000000000011,-8.800000000000011,-1.7,2022,5,11,10,2.88,214.0
,2358.5,6.153,3,50.3995655,-84.5125409,6.153,2022-05-11 10:22:15,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-9.0,-9.0,-2.21,2022,5,11,10,2.88,214.0
,2365.53,6.633,3,50.3995729,-84.5126421,6.633,2022-05-11 10:22:16,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.800000000000011,-8.800000000000011,-2.29,2022,5,11,10,2.88,214.0
,2372.58,6.958,3,50.3995752,-84.5127438,6.958,2022-05-11 10:22:17,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.800000000000011,-8.800000000000011,-1.86,2022,5,11,10,2.88,214.0
,2378.8,6.423,3,50.3995675,-84.5128328,6.423,2022-05-11 10:22:18,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.600000000000023,-8.600000000000023,-1.01,2022,5,11,10,2.88,214.0
,2384.35,5.819,3,50.3995574,-84.5129115,5.819,2022-05-11 10:22:19,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.600000000000023,-8.600000000000023,-0.24,2022,5,11,10,2.88,214.0
,2389.7,5.456,2,50.3995459,-84.5129868,5.456,2022-05-11 10:22:20,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.600000000000023,-8.600000000000023,0.32,2022,5,11,10,2.88,214.0
,2394.44,4.854,2,50.3995239,-84.5130478,4.854,2022-05-11 10:22:21,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.600000000000023,-8.600000000000023,0.75,2022,5,11,10,2.88,214.0
,2399.18,4.773,2,50.3994913,-84.5131004,4.773,2022-05-11 10:22:22,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.600000000000023,-8.600000000000023,0.58,2022,5,11,10,2.88,214.0
,2404.2,4.959,2,50.3994507,-84.5131474,4.959,2022-05-11 10:22:23,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.600000000000023,-8.600000000000023,0.15,2022,5,11,10,2.88,214.0
,2407.91,4.161,2,50.3994175,-84.5131769,4.161,2022-05-11 10:22:24,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.600000000000023,-8.600000000000023,0.0,2022,5,11,10,2.88,214.0
,2410.87,3.312,2,50.3993906,-84.5131999,3.312,2022-05-11 10:22:25,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.600000000000023,-8.600000000000023,0.0,2022,5,11,10,2.88,214.0
,2414.05,3.135,2,50.399361,-84.5132224,3.135,2022-05-11 10:22:26,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.600000000000023,-8.600000000000023,0.0,2022,5,11,10,2.88,214.0
,2416.87,2.9,2,50.3993319,-84.5132307,2.9,2022-05-11 10:22:27,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.600000000000023,-8.600000000000023,0.0,2022,5,11,10,2.88,214.0
,2419.42,2.633,2,50.399305,-84.5132269,2.633,2022-05-11 10:22:28,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.399999999999977,-8.399999999999977,0.0,2022,5,11,10,2.88,214.0
,2420.88,1.758,2,50.3992918,-84.513218,1.758,2022-05-11 10:22:29,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.600000000000023,-8.600000000000023,0.0,2022,5,11,10,2.88,214.0
,2422.49,1.644,2,50.399285,-84.5131966,1.644,2022-05-11 10:22:30,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.600000000000023,-8.600000000000023,0.0,2022,5,11,10,2.88,214.0
,2424.86,2.184,2,50.3992798,-84.5131637,2.184,2022-05-11 10:22:31,0.0,23.0,,76.0,0.0,19.0,63.5,7.0,-8.399999999999977,-8.399999999999977,0.0,2022,5,11,10,2.88,214.0
,2427.22,2.306,2,50.3992798,-84.5131297,2.306,2022-05-11 10:22:32,0.0,23.0,53.0,76.0,0.0,19.0,63.5,7.0,-8.399999999999977,-8.399999999999977,0.0,2022,5,11,10,2.88,214.0
,2429.77,2.492,2,50.3992779,-84.513093,2.492,2022-05-11 10:22:33,8.0,24.5,53.0,79.5,62.0,22.0,71.5,7.0,-8.199999999999989,-8.199999999999989,0.0,2022,5,11,10,2.88,214.0
,2432.21,2.474,2,50.399275,-84.5130579,2.474,2022-05-11 10:22:34,17.0,25.5,53.0,83.5,83.0,25.5,80.5,7.0,-8.199999999999989,-8.199999999999989,0.0,2022,5,11,10,2.88,214.0
,2434.6,2.425,2,50.399273,-84.5130235,2.425,2022-05-11 10:22:35,29.0,25.5,53.0,84.0,96.0,26.0,84.5,7.0,-8.199999999999989,-8.199999999999989,0.0,2022,5,11,10,2.88,214.0
,2437.14,2.515,2,50.39927,-84.512987,2.515,2022-05-11 10:22:36,43.0,23.0,53.0,80.0,96.0,23.0,81.0,7.0,-8.0,-8.0,0.81,2022,5,11,10,2.88,214.0
,2439.57,2.415,2,50.3992669,-84.5129521,2.415,2022-05-11 10:22:37,44.0,18.5,53.0,71.5,75.0,23.0,79.0,7.0,-8.0,-8.0,2.29,2022,5,11,10,2.88,214.0
,2441.78,2.261,2,50.3992649,-84.5129202,2.261,2022-05-11 10:22:38,45.0,14.0,53.0,63.0,52.0,23.0,77.5,7.0,-8.0,-8.0,3.04,2022,5,11,10,2.88,214.0
,2443.48,2.023,2,50.399262,-84.5128962,2.023,2022-05-11 10:22:39,45.0,10.0,53.0,56.0,32.0,23.5,76.5,7.0,-8.0,-8.0,2.94,2022,5,11,10,2.88,214.0
,2444.82,1.732,2,50.399259,-84.5128772,1.732,2022-05-11 10:22:40,42.0,10.0,53.0,56.0,32.0,23.5,76.5,7.0,-7.800000000000011,-7.800000000000011,2.62,2022,5,11,10,2.88,214.0
,2446.32,1.721,2,50.3992551,-84.5128564,1.721,2022-05-11 10:22:41,37.0,10.0,53.0,56.0,30.0,23.5,76.5,7.0,-7.800000000000011,-7.800000000000011,1.74,2022,5,11,10,2.88,214.0
,2448.1,1.958,2,50.3992492,-84.5128318,1.958,2022-05-11 10:22:42,35.0,12.0,53.0,54.5,70.0,17.5,59.0,7.0,-7.800000000000011,-7.800000000000011,1.29,2022,5,11,10,2.88,214.0
,2450.09,2.175,2,50.3992432,-84.5128042,2.175,2022-05-11 10:22:43,32.0,14.0,53.0,53.0,114.0,11.0,39.5,7.0,-7.600000000000023,-7.600000000000023,2.22,2022,5,11,10,2.88,214.0
,2451.72,1.789,2,50.39924,-84.5127812,1.789,2022-05-11 10:22:44,31.0,16.0,,55.0,128.0,8.0,31.0,7.0,-7.600000000000023,-7.600000000000023,2.97,2022,5,11,10,2.88,214.0
,2452.54,0.657,2,50.39924,-84.5127663,0.657,2022-05-11 10:22:45,31.0,17.5,,63.0,101.0,10.0,36.0,7.0,-7.600000000000023,-7.600000000000023,3.18,2022,5,11,10,2.88,214.0
,2452.54,0.0,2,50.39924,-84.5127596,0.0,2022-05-11 10:22:46,31.0,19.0,,70.5,75.0,11.5,41.5,7.0,-7.399999999999977,-7.399999999999977,3.38,2022,5,11,10,2.88,214.0
,2452.54,0.0,2,50.39924,-84.5127546,0.0,2022-05-11 10:22:47,31.0,20.5,,78.0,48.0,13.0,47.0,7.0,-7.399999999999977,-7.399999999999977,2.46,2022,5,11,10,2.88,214.0
,2452.54,0.0,2,50.39924,-84.5127515,0.0,2022-05-11 10:22:48,32.0,22.0,,85.5,22.0,14.5,52.5,7.0,-7.399999999999977,-7.399999999999977,0.72,2022,5,11,10,2.88,214.0
,2452.54,0.0,2,50.39924,-84.5127515,0.0,2022-05-11 10:22:49,0.0,23.5,,92.0,0.0,16.0,57.0,7.0,-7.399999999999977,-7.399999999999977,0.0,2022,5,11,10,2.88,214.0
,2452.54,0.0,2,50.39924,-84.5127515,0.0,2022-05-11 10:22:50,0.0,23.5,,92.0,0.0,16.0,57.0,7.0,-7.399999999999977,-7.399999999999977,0.0,2022,5,11,10,2.88,214.0
,2452.54,0.0,1,50.39924,-84.5127515,0.0,2022-05-11 10:22:51,0.0,23.5,,92.0,0.0,16.0,57.0,7.0,-7.399999999999977,-7.399999999999977,0.0,2022,5,11,10,2.88,214.0
,2452.54,0.0,1,50.39924,-84.5127515,0.0,2022-05-11 10:22:52,0.0,23.5,,92.0,0.0,16.0,57.0,7.0,-7.399999999999977,-7.399999999999977,0.0,2022,5,11,10,2.88,214.0
,2452.54,0.0,1,50.39924,-84.5127515,0.0,2022-05-11 10:22:53,0.0,23.5,,92.0,0.0,16.0,57.0,7.0,-7.399999999999977,-7.399999999999977,0.0,2022,5,11,10,2.88,214.0
,2452.54,0.0,1,50.39924,-84.5127515,0.0,2022-05-11 10:22:54,0.0,23.5,,92.0,0.0,16.0,57.0,7.0,-7.399999999999977,-7.399999999999977,0.0,2022,5,11,10,2.88,214.0
,2452.54,0.0,1,50.39924,-84.5127515,0.0,2022-05-11 10:22:55,0.0,23.5,,92.0,0.0,16.0,57.0,7.0,-7.399999999999977,-7.399999999999977,0.0,2022,5,11,10,2.88,214.0
