battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,28460.19,9.122,2,99,50.3795955,-84.4391321,9.122,2022-05-11 23:24:32,86.0,24.5,54.0,79.5,183.0,27.0,83.0,7.0,21.600000000000023,21.600000000000023,0.81,2022,5,11,23,2.35,168.0
,28469.88,9.554,2,98,50.3795829,-84.4389931,9.554,2022-05-11 23:24:33,83.0,24.5,50.0,80.0,223.0,26.5,82.0,7.0,21.799999999999955,21.799999999999955,1.07,2022,5,11,23,2.35,168.0
,28480.41,10.26,2,99,50.3795644,-84.4388431,10.26,2022-05-11 23:24:34,83.0,25.0,52.0,85.0,206.0,26.0,81.0,7.0,21.799999999999955,21.799999999999955,1.03,2022,5,11,23,2.35,168.0
,28489.32,9.254,2,100,50.3795424,-84.4387178,9.254,2022-05-11 23:24:35,83.0,25.0,55.0,86.0,161.0,26.5,82.0,7.0,21.799999999999955,21.799999999999955,0.95,2022,5,11,23,2.35,168.0
,28498.29,9.083,2,99,50.379519,-84.4385919,9.083,2022-05-11 23:24:36,84.0,24.5,54.0,80.0,112.0,28.0,86.0,7.0,21.799999999999955,21.799999999999955,0.7,2022,5,11,23,2.35,168.0
,28507.62,9.244,2,98,50.3794963,-84.4384606,9.244,2022-05-11 23:24:37,84.0,23.5,53.0,74.0,63.0,29.5,89.5,7.0,21.600000000000023,21.600000000000023,0.24,2022,5,11,23,2.35,168.0
,28517.44,9.669,2,97,50.379468,-84.438324,9.669,2022-05-11 23:24:38,85.0,22.5,52.0,68.0,14.0,30.5,93.5,7.0,21.200000000000045,21.200000000000045,-0.29,2022,5,11,23,2.35,168.0
,28527.55,10.025,2,97,50.3794331,-84.4381857,10.025,2022-05-11 23:24:39,0.0,22.5,51.0,66.0,0.0,31.0,94.5,7.0,20.799999999999955,20.799999999999955,-1.19,2022,5,11,23,2.35,168.0
,28538.3,10.651,2,96,50.3793891,-84.4380421,10.651,2022-05-11 23:24:40,0.0,22.5,51.0,66.0,0.0,31.0,94.5,7.0,20.200000000000045,20.200000000000045,-2.57,2022,5,11,23,2.35,168.0
,28549.4,10.887,2,95,50.3793364,-84.4378982,10.887,2022-05-11 23:24:41,0.0,22.5,50.0,66.0,0.0,31.0,94.5,7.0,19.399999999999977,19.399999999999977,-4.17,2022,5,11,23,2.35,168.0
,28559.92,10.616,2,95,50.3792812,-84.4377656,10.616,2022-05-11 23:24:42,0.0,22.5,49.0,66.0,0.0,31.0,94.5,7.0,18.600000000000023,18.600000000000023,-5.24,2022,5,11,23,2.35,168.0
,28571.59,11.451,2,94,50.3792144,-84.437623,11.451,2022-05-11 23:24:43,0.0,22.5,48.0,66.0,0.0,31.0,94.5,7.0,18.0,18.0,-5.41,2022,5,11,23,2.35,168.0
,28582.53,11.035,2,94,50.3791469,-84.4374935,11.035,2022-05-11 23:24:44,0.0,22.5,48.0,66.0,0.0,31.0,94.5,7.0,17.600000000000023,17.600000000000023,-5.41,2022,5,11,23,2.35,168.0
,28593.42,10.935,2,94,50.3790741,-84.4373702,10.935,2022-05-11 23:24:45,0.0,22.5,47.0,66.0,0.0,31.0,94.5,7.0,17.200000000000045,17.200000000000045,-5.25,2022,5,11,23,2.35,168.0
,28605.6,11.832,2,94,50.3789905,-84.4372353,11.832,2022-05-11 23:24:46,0.0,22.5,46.0,66.0,0.0,31.0,94.5,7.0,16.799999999999955,16.799999999999955,-4.67,2022,5,11,23,2.35,168.0
,28616.29,10.982,2,94,50.3789003,-84.4371401,10.982,2022-05-11 23:24:47,0.0,22.5,45.0,66.0,0.0,31.0,94.5,7.0,16.600000000000023,16.600000000000023,-4.18,2022,5,11,23,2.35,168.0
,28626.77,10.634,2,94,50.3788031,-84.4370638,10.634,2022-05-11 23:24:48,0.0,22.5,44.0,66.0,0.0,31.0,94.5,7.0,16.200000000000045,16.200000000000045,-3.98,2022,5,11,23,2.35,168.0
,28637.07,10.393,2,94,50.3787041,-84.4369973,10.393,2022-05-11 23:24:49,0.0,22.5,44.0,66.0,0.0,31.0,94.5,7.0,16.200000000000045,16.200000000000045,-3.58,2022,5,11,23,2.35,168.0
,28646.86,10.068,2,95,50.3786081,-84.4369395,10.068,2022-05-11 23:24:50,9.0,22.5,43.0,66.0,156.0,31.0,94.5,7.0,16.0,16.0,-2.95,2022,5,11,23,2.35,168.0
,28657.45,10.296,2,94,50.3785045,-84.4368764,10.296,2022-05-11 23:24:51,60.0,26.5,46.0,81.5,312.0,29.5,92.0,7.0,16.0,16.0,-2.27,2022,5,11,23,2.35,168.0
,28667.17,9.864,2,92,50.378407,-84.4368263,9.864,2022-05-11 23:24:52,89.0,26.5,45.0,85.0,258.0,34.0,96.0,7.0,16.200000000000045,16.200000000000045,-1.51,2022,5,11,23,2.35,168.0
,28676.92,9.778,2,92,50.3783099,-84.4367737,9.778,2022-05-11 23:24:53,89.0,25.0,44.0,80.0,243.0,37.5,99.5,7.0,16.200000000000045,16.200000000000045,-0.76,2022,5,11,23,2.35,168.0
,28686.27,9.461,2,92,50.3782147,-84.4367307,9.461,2022-05-11 23:24:54,88.0,25.0,45.0,82.0,252.0,36.0,96.5,7.0,16.200000000000045,16.200000000000045,-0.19,2022,5,11,23,2.35,168.0
,28695.4,9.263,2,93,50.3781205,-84.4366946,9.263,2022-05-11 23:24:55,88.0,25.5,46.0,85.5,258.0,33.0,91.0,7.0,16.200000000000045,16.200000000000045,0.0,2022,5,11,23,2.35,168.0
,28704.9,9.391,2,93,50.3780201,-84.4366696,9.391,2022-05-11 23:24:56,88.0,25.5,48.0,89.5,265.0,29.5,85.0,7.0,16.200000000000045,16.200000000000045,0.0,2022,5,11,23,2.35,168.0
,28714.31,9.437,2,94,50.3779196,-84.4366567,9.437,2022-05-11 23:24:57,88.0,22.5,54.0,85.5,254.0,34.0,95.5,7.0,16.200000000000045,16.200000000000045,0.0,2022,5,11,23,2.35,168.0
,28723.89,9.525,2,96,50.3778166,-84.4366528,9.525,2022-05-11 23:24:58,91.0,24.0,52.0,84.5,222.0,31.0,92.5,7.0,16.0,16.0,0.0,2022,5,11,23,2.35,168.0
,28732.9,9.215,2,98,50.37772,-84.4366512,9.215,2022-05-11 23:24:59,91.0,26.5,49.0,84.5,207.0,26.5,86.0,7.0,16.0,16.0,0.0,2022,5,11,23,2.35,168.0
,28742.2,9.344,2,99,50.37762,-84.4366534,9.344,2022-05-11 23:25:00,91.0,23.0,49.0,76.0,233.0,31.0,87.5,7.0,15.799999999999955,15.799999999999955,-0.18,2022,5,11,23,2.35,168.0
,28751.83,9.417,2,100,50.3775167,-84.4366598,9.417,2022-05-11 23:25:01,91.0,26.5,53.0,85.0,243.0,25.5,79.5,7.0,16.0,16.0,-0.4,2022,5,11,23,2.35,168.0
,28761.13,9.319,2,103,50.377417,-84.436668,9.319,2022-05-11 23:25:02,91.0,23.0,52.0,79.0,204.0,25.0,81.0,7.0,16.0,16.0,-0.22,2022,5,11,23,2.35,168.0
,28770.22,9.146,2,105,50.3773197,-84.4366781,9.146,2022-05-11 23:25:03,90.0,22.0,50.0,76.5,242.0,25.5,82.0,7.0,16.200000000000045,16.200000000000045,0.13,2022,5,11,23,2.35,168.0
,28779.27,9.104,2,107,50.3772229,-84.4366906,9.104,2022-05-11 23:25:04,90.0,23.5,49.0,79.0,284.0,26.5,82.5,7.0,16.399999999999977,16.399999999999977,0.46,2022,5,11,23,2.35,168.0
,28789.2,9.7,2,107,50.3771173,-84.4367106,9.7,2022-05-11 23:25:05,90.0,29.5,49.0,94.5,353.0,25.5,85.0,7.0,16.200000000000045,16.200000000000045,0.73,2022,5,11,23,2.35,168.0
,28798.82,9.639,2,106,50.3770151,-84.4367308,9.639,2022-05-11 23:25:06,90.0,30.0,50.0,95.0,369.0,26.5,88.0,7.0,16.200000000000045,16.200000000000045,0.8,2022,5,11,23,2.35,168.0
,28808.37,9.679,2,107,50.3769139,-84.4367529,9.679,2022-05-11 23:25:07,91.0,30.0,51.0,95.5,385.0,27.5,91.0,7.0,16.200000000000045,16.200000000000045,0.58,2022,5,11,23,2.35,168.0
,28818.11,9.804,2,108,50.3768119,-84.4367843,9.804,2022-05-11 23:25:08,91.0,30.5,52.0,96.0,401.0,28.5,94.0,7.0,16.0,16.0,0.18,2022,5,11,23,2.35,168.0
,28828.19,9.927,2,110,50.3767094,-84.4368311,9.927,2022-05-11 23:25:09,92.0,30.5,51.0,96.5,407.0,29.0,95.5,7.0,16.0,16.0,-0.16,2022,5,11,23,2.35,168.0
,28838.25,10.036,2,112,50.3766082,-84.436882,10.036,2022-05-11 23:25:10,94.0,30.5,46.0,96.5,402.0,29.0,95.5,7.0,15.799999999999955,15.799999999999955,-0.52,2022,5,11,23,2.35,168.0
,28848.9,10.177,3,112,50.3765,-84.4369314,10.177,2022-05-11 23:25:11,97.0,29.5,51.0,94.5,434.0,29.5,94.5,7.0,15.799999999999955,15.799999999999955,-0.78,2022,5,11,23,2.35,168.0
,28859.52,10.113,3,113,50.3763949,-84.4369914,10.113,2022-05-11 23:25:12,98.0,27.5,49.0,91.5,400.0,29.0,95.5,7.0,15.799999999999955,15.799999999999955,-0.82,2022,5,11,23,2.35,168.0
,28869.59,9.546,3,113,50.3762967,-84.4370523,9.546,2022-05-11 23:25:13,99.0,25.5,48.0,89.5,372.0,30.0,96.5,7.0,15.799999999999955,15.799999999999955,-0.69,2022,5,11,23,2.35,168.0
,28878.8,9.405,3,115,50.3762073,-84.4371093,9.405,2022-05-11 23:25:14,98.0,26.5,48.0,89.0,352.0,30.0,95.5,7.0,16.200000000000045,16.200000000000045,-0.48,2022,5,11,23,2.35,168.0
,28887.99,9.108,3,116,50.3761222,-84.4371766,9.108,2022-05-11 23:25:15,97.0,29.0,48.0,89.0,342.0,28.5,92.5,7.0,16.399999999999977,16.399999999999977,0.09,2022,5,11,23,2.35,168.0
,28897.1,8.802,3,116,50.3760439,-84.4372554,8.802,2022-05-11 23:25:16,96.0,29.0,46.0,88.0,332.0,27.5,90.0,7.0,16.799999999999955,16.799999999999955,1.13,2022,5,11,23,2.35,168.0
,28906.02,8.407,2,118,50.3759694,-84.4373363,8.407,2022-05-11 23:25:17,95.0,28.5,45.0,86.5,322.0,26.5,87.5,7.0,17.200000000000045,17.200000000000045,2.25,2022,5,11,23,2.35,168.0
,28914.54,8.006,2,119,50.3758994,-84.4374159,8.006,2022-05-11 23:25:18,95.0,28.5,44.0,85.5,294.0,25.5,86.0,7.0,17.799999999999955,17.799999999999955,3.12,2022,5,11,23,2.35,168.0
,28922.32,7.674,2,118,50.3758347,-84.4374867,7.674,2022-05-11 23:25:19,95.0,28.5,44.0,85.5,215.0,25.5,86.0,7.0,18.200000000000045,18.200000000000045,3.58,2022,5,11,23,2.35,168.0
,28930.03,7.509,2,119,50.3757712,-84.4375585,7.509,2022-05-11 23:25:20,91.0,27.0,45.0,82.5,166.0,25.5,84.0,7.0,18.399999999999977,18.399999999999977,3.89,2022,5,11,23,2.35,168.0
,28937.77,7.282,2,118,50.3757093,-84.4376331,7.282,2022-05-11 23:25:21,86.0,22.0,47.0,71.5,206.0,25.5,76.5,7.0,18.799999999999955,18.799999999999955,4.22,2022,5,11,23,2.35,168.0
,28944.95,6.996,2,118,50.3756541,-84.4377055,6.996,2022-05-11 23:25:22,82.0,21.5,56.0,78.5,217.0,25.5,76.5,7.0,19.200000000000045,19.200000000000045,4.37,2022,5,11,23,2.35,168.0
,28951.42,6.354,2,118,50.3756027,-84.4377684,6.354,2022-05-11 23:25:23,80.0,24.5,52.0,81.0,192.0,25.0,78.5,7.0,19.600000000000023,19.600000000000023,4.51,2022,5,11,23,2.35,168.0
,28957.69,5.931,2,118,50.3755534,-84.4378301,5.931,2022-05-11 23:25:24,79.0,24.5,49.0,80.0,114.0,24.0,81.5,7.0,19.799999999999955,19.799999999999955,4.95,2022,5,11,23,2.35,168.0
,28963.41,5.567,2,120,50.3755081,-84.4378859,5.567,2022-05-11 23:25:25,73.0,20.5,,73.5,25.0,23.0,84.5,7.0,20.200000000000045,20.200000000000045,5.21,2022,5,11,23,2.35,168.0
,28968.89,5.208,2,121,50.3754597,-84.4379307,5.208,2022-05-11 23:25:26,59.0,15.0,,58.0,16.0,23.0,84.5,7.0,20.399999999999977,20.399999999999977,5.16,2022,5,11,23,2.35,168.0
,28973.74,4.892,2,120,50.3754123,-84.4379595,4.892,2022-05-11 23:25:27,45.0,9.5,,43.0,8.0,23.0,84.5,7.0,20.600000000000023,20.600000000000023,5.07,2022,5,11,23,2.35,168.0
,28978.11,4.088,2,119,50.3753675,-84.4379788,4.088,2022-05-11 23:25:28,0.0,4.0,,28.0,0.0,23.0,84.5,7.0,20.799999999999955,20.799999999999955,4.86,2022,5,11,23,2.35,168.0
,28981.49,2.981,2,117,50.3753326,-84.4379918,2.981,2022-05-11 23:25:29,0.0,4.0,,28.0,0.0,23.0,84.5,7.0,21.0,21.0,4.56,2022,5,11,23,2.35,168.0
,28984.22,2.274,2,116,50.3753024,-84.4379969,2.274,2022-05-11 23:25:30,0.0,4.0,,28.0,0.0,23.0,84.5,7.0,21.0,21.0,4.1,2022,5,11,23,2.35,168.0
,28984.73,2.502,1,93,50.375286,-84.4379983,2.502,2022-05-11 23:27:14,0.0,4.0,29.0,28.0,0.0,23.0,84.5,8.0,21.600000000000023,21.600000000000023,0.0,2022,5,11,23,2.35,168.0
,28989.58,3.098,1,92,50.3752691,-84.4380639,3.098,2022-05-11 23:27:15,5.0,4.0,29.0,28.0,0.0,23.0,84.5,8.0,21.600000000000023,21.600000000000023,0.0,2022,5,11,23,2.35,168.0
,28992.81,3.298,2,92,50.3752425,-84.4380938,3.298,2022-05-11 23:27:16,16.0,4.0,29.0,28.0,357.0,23.0,84.5,8.0,21.600000000000023,21.600000000000023,0.0,2022,5,11,23,2.35,168.0
,28996.74,3.958,2,91,50.3752081,-84.4381267,3.958,2022-05-11 23:27:17,44.0,4.0,29.0,28.0,394.0,23.0,84.5,8.0,21.600000000000023,21.600000000000023,0.0,2022,5,11,23,2.35,168.0
,29001.36,4.761,2,90,50.3751692,-84.4381682,4.761,2022-05-11 23:27:18,56.0,17.5,46.0,74.5,402.0,26.5,94.0,8.0,21.600000000000023,21.600000000000023,0.0,2022,5,11,23,2.35,168.0
,29007.23,5.887,2,91,50.3751217,-84.4382239,5.887,2022-05-11 23:27:19,65.0,21.0,51.0,89.5,414.0,26.0,96.5,8.0,21.600000000000023,21.600000000000023,0.0,2022,5,11,23,2.35,168.0
,29014.14,6.6,2,91,50.3750668,-84.4382911,6.6,2022-05-11 23:27:20,71.0,19.0,51.0,87.0,431.0,23.5,94.5,8.0,21.600000000000023,21.600000000000023,0.0,2022,5,11,23,2.35,168.0
,29021.47,7.338,2,90,50.3750088,-84.4383628,7.338,2022-05-11 23:27:21,75.0,18.5,52.0,89.0,449.0,20.5,92.5,8.0,21.600000000000023,21.600000000000023,0.0,2022,5,11,23,2.35,168.0
,29029.18,7.998,2,91,50.3749467,-84.4384363,7.998,2022-05-11 23:27:22,85.0,18.5,49.0,85.5,488.0,21.0,91.0,8.0,21.399999999999977,21.399999999999977,0.0,2022,5,11,23,2.35,168.0
,29037.86,8.386,2,91,50.3748752,-84.4385168,8.386,2022-05-11 23:27:23,94.0,18.5,46.0,80.5,502.0,22.5,89.0,8.0,21.600000000000023,21.600000000000023,0.0,2022,5,11,23,2.35,168.0
,29046.89,9.024,2,92,50.3748043,-84.4386059,9.024,2022-05-11 23:27:24,99.0,19.5,43.0,73.5,279.0,23.5,88.5,8.0,21.600000000000023,21.600000000000023,0.0,2022,5,11,23,2.35,168.0
,29056.43,9.173,2,91,50.3747315,-84.4387029,9.173,2022-05-11 23:27:25,99.0,18.0,33.0,61.5,225.0,23.5,88.5,8.0,21.600000000000023,21.600000000000023,0.0,2022,5,11,23,2.35,168.0
,29066.08,9.212,2,91,50.3746576,-84.4388006,9.212,2022-05-11 23:27:26,101.0,23.5,52.0,78.5,148.0,25.0,83.0,8.0,21.399999999999977,21.399999999999977,0.0,2022,5,11,23,2.35,168.0
,29075.46,9.27,2,91,50.3745852,-84.4388948,9.27,2022-05-11 23:27:27,95.0,25.5,53.0,87.5,267.0,22.0,73.5,8.0,21.399999999999977,21.399999999999977,0.0,2022,5,11,23,2.35,168.0
,29085.59,9.644,2,90,50.3745081,-84.4389981,9.644,2022-05-11 23:27:28,93.0,25.5,49.0,86.5,252.0,19.5,67.0,8.0,21.0,21.0,-0.26,2022,5,11,23,2.35,168.0
,29095.76,10.068,2,90,50.37443,-84.439101,10.068,2022-05-11 23:27:29,95.0,24.5,46.0,81.0,254.0,19.5,67.0,8.0,20.600000000000023,20.600000000000023,-1.11,2022,5,11,23,2.35,168.0
,29106.21,10.209,2,90,50.3743475,-84.4392032,10.209,2022-05-11 23:27:30,98.0,23.5,46.0,78.0,203.0,24.0,81.0,8.0,20.399999999999977,20.399999999999977,-2.07,2022,5,11,23,2.35,168.0
,29117.11,10.075,2,88,50.3742612,-84.4393097,10.075,2022-05-11 23:27:31,101.0,21.0,49.0,71.0,168.0,24.0,81.0,8.0,19.799999999999955,19.799999999999955,-2.56,2022,5,11,23,2.35,168.0
,29127.43,10.577,2,87,50.3741786,-84.4394091,10.577,2022-05-11 23:27:32,96.0,19.5,45.0,68.0,252.0,22.5,73.0,8.0,19.200000000000045,19.200000000000045,-2.78,2022,5,11,23,2.35,168.0
,29138.94,11.051,2,88,50.3740885,-84.439523,11.051,2022-05-11 23:27:33,94.0,19.0,41.0,69.0,346.0,22.0,71.0,8.0,18.600000000000023,18.600000000000023,-3.34,2022,5,11,23,2.35,168.0
,29150.71,11.29,2,88,50.373996,-84.4396391,11.29,2022-05-11 23:27:34,95.0,23.5,41.0,83.5,367.0,26.5,88.5,8.0,18.0,18.0,-3.99,2022,5,11,23,2.35,168.0
,29161.73,11.305,2,88,50.3739093,-84.4397475,11.305,2022-05-11 23:27:35,97.0,23.5,41.0,83.5,284.0,26.5,88.0,8.0,17.399999999999977,17.399999999999977,-4.51,2022,5,11,23,2.35,168.0
,29174.58,11.433,2,88,50.3738068,-84.4398718,11.433,2022-05-11 23:27:36,98.0,24.0,44.0,82.0,279.0,25.0,84.5,8.0,16.799999999999955,16.799999999999955,-5.17,2022,5,11,23,2.35,168.0
,29186.9,11.462,2,88,50.373709,-84.4399917,11.462,2022-05-11 23:27:37,99.0,24.5,46.0,81.0,275.0,24.0,81.5,8.0,16.399999999999977,16.399999999999977,-5.64,2022,5,11,23,2.35,168.0
,29200.88,11.494,3,89,50.3735982,-84.4401281,11.494,2022-05-11 23:27:38,98.0,24.5,48.0,80.0,254.0,24.5,82.5,8.0,16.799999999999955,16.799999999999955,-5.19,2022,5,11,23,2.35,168.0
,29216.76,15.291,3,88,50.3734755,-84.4402874,15.291,2022-05-11 23:27:39,101.0,23.5,54.0,80.5,244.0,27.0,88.5,8.0,16.600000000000023,16.600000000000023,-3.9,2022,5,11,23,2.35,168.0
,29229.88,13.657,3,89,50.3733731,-84.4404177,13.657,2022-05-11 23:27:40,108.0,24.0,55.0,84.0,280.0,27.0,88.5,8.0,16.399999999999977,16.399999999999977,-2.72,2022,5,11,23,2.35,168.0
,29242.51,12.889,3,90,50.3732749,-84.4405436,12.889,2022-05-11 23:27:41,108.0,24.5,47.0,80.5,275.0,28.5,87.0,8.0,16.200000000000045,16.200000000000045,-1.83,2022,5,11,23,2.35,168.0
,29257.28,14.33,3,91,50.3731577,-84.4406873,14.33,2022-05-11 23:27:42,107.0,26.0,49.0,85.5,273.0,26.0,82.0,8.0,16.0,16.0,-1.23,2022,5,11,23,2.35,168.0
,29268.58,12.05,3,90,50.3730728,-84.440804,12.05,2022-05-11 23:27:43,106.0,26.5,50.0,87.5,277.0,24.5,79.5,8.0,15.600000000000023,15.600000000000023,-1.19,2022,5,11,23,2.35,168.0
,29280.45,11.934,3,90,50.3729757,-84.4409152,11.934,2022-05-11 23:27:44,105.0,26.5,48.0,87.5,264.0,24.5,79.5,8.0,15.399999999999977,15.399999999999977,-1.52,2022,5,11,23,2.35,168.0
,29291.78,11.566,3,91,50.3728839,-84.4410224,11.566,2022-05-11 23:27:45,104.0,26.5,48.0,87.5,298.0,24.5,79.5,8.0,15.200000000000045,15.200000000000045,-1.64,2022,5,11,23,2.35,168.0
,29302.35,10.743,3,90,50.3727972,-84.4411212,10.743,2022-05-11 23:27:46,103.0,26.0,48.0,87.0,274.0,26.5,83.0,8.0,15.0,15.0,-1.67,2022,5,11,23,2.35,168.0
,29312.68,10.424,3,90,50.3727139,-84.4412197,10.424,2022-05-11 23:27:47,103.0,24.0,51.0,83.0,261.0,26.5,83.0,8.0,15.399999999999977,15.399999999999977,-1.57,2022,5,11,23,2.35,168.0
,29323.06,10.543,3,90,50.3726335,-84.4413238,10.543,2022-05-11 23:27:48,102.0,24.5,51.0,82.0,272.0,26.0,82.0,8.0,15.399999999999977,15.399999999999977,-0.89,2022,5,11,23,2.35,168.0
,29334.4,10.973,3,90,50.3725493,-84.4414421,10.973,2022-05-11 23:27:49,102.0,27.0,47.0,81.5,289.0,25.0,79.5,8.0,15.200000000000045,15.200000000000045,-0.21,2022,5,11,23,2.35,168.0
,29345.13,10.775,3,91,50.3724671,-84.4415506,10.775,2022-05-11 23:27:50,102.0,23.5,47.0,82.0,300.0,24.5,81.0,8.0,15.200000000000045,15.200000000000045,0.0,2022,5,11,23,2.35,168.0
,29356.47,11.283,3,90,50.37238,-84.4416652,11.283,2022-05-11 23:27:51,101.0,26.5,51.0,87.5,315.0,27.5,84.0,8.0,15.399999999999977,15.399999999999977,0.18,2022,5,11,23,2.35,168.0
,29368.19,11.586,3,91,50.3722828,-84.4417725,11.586,2022-05-11 23:27:52,101.0,25.5,47.0,84.0,276.0,25.5,86.0,8.0,15.399999999999977,15.399999999999977,0.45,2022,5,11,23,2.35,168.0
,29379.31,11.33,3,91,50.3722018,-84.4418906,11.33,2022-05-11 23:27:53,100.0,26.5,48.0,84.0,295.0,25.0,85.0,8.0,15.600000000000023,15.600000000000023,0.27,2022,5,11,23,2.35,168.0
,29389.51,10.382,3,90,50.3721242,-84.4419946,10.382,2022-05-11 23:27:54,100.0,28.0,52.0,86.5,301.0,24.5,81.5,8.0,15.799999999999955,15.799999999999955,0.21,2022,5,11,23,2.35,168.0
,29398.65,9.86,3,90,50.3720484,-84.4420784,9.86,2022-05-11 23:27:55,100.0,26.5,49.0,85.5,297.0,25.0,83.5,8.0,16.0,16.0,0.76,2022,5,11,23,2.35,168.0
,29409.74,10.347,3,89,50.3719657,-84.4421938,10.347,2022-05-11 23:27:56,99.0,27.5,52.0,89.5,276.0,24.5,84.0,8.0,16.0,16.0,1.07,2022,5,11,23,2.35,168.0
,29418.99,9.53,3,88,50.3718926,-84.4422843,9.53,2022-05-11 23:27:57,102.0,25.0,56.0,82.5,250.0,24.0,83.5,8.0,16.0,16.0,1.05,2022,5,11,23,2.35,168.0
,29428.24,9.294,3,88,50.3718184,-84.442373,9.294,2022-05-11 23:27:58,106.0,25.5,56.0,84.5,301.0,23.5,80.0,8.0,16.200000000000045,16.200000000000045,1.04,2022,5,11,23,2.35,168.0
,29437.5,9.273,3,87,50.3717453,-84.4424638,9.273,2022-05-11 23:27:59,105.0,28.0,53.0,93.0,382.0,22.0,75.0,8.0,16.200000000000045,16.200000000000045,0.96,2022,5,11,23,2.35,168.0
,29445.99,8.851,2,87,50.371678,-84.4425465,8.851,2022-05-11 23:28:00,102.0,28.0,53.0,93.0,403.0,22.0,75.0,8.0,16.399999999999977,16.399999999999977,0.88,2022,5,11,23,2.35,168.0
,29454.8,8.656,2,87,50.3716083,-84.4426328,8.656,2022-05-11 23:28:01,101.0,25.5,48.0,88.5,338.0,29.5,88.5,8.0,16.799999999999955,16.799999999999955,1.14,2022,5,11,23,2.35,168.0
,29463.42,8.691,2,87,50.3715409,-84.4427181,8.691,2022-05-11 23:28:02,99.0,24.0,44.0,86.0,341.0,34.0,97.5,8.0,17.0,17.0,1.72,2022,5,11,23,2.35,168.0
,29472.06,8.883,2,88,50.3714731,-84.4428034,8.883,2022-05-11 23:28:03,97.0,24.0,42.0,86.0,406.0,34.0,97.5,8.0,17.200000000000045,17.200000000000045,2.2,2022,5,11,23,2.35,168.0
,29480.69,8.849,2,89,50.371404,-84.4428866,8.849,2022-05-11 23:28:04,97.0,33.0,48.0,98.5,331.0,30.0,98.0,8.0,17.399999999999977,17.399999999999977,2.48,2022,5,11,23,2.35,168.0
,29489.7,8.862,2,88,50.3713332,-84.4429753,8.862,2022-05-11 23:28:05,97.0,29.5,44.0,92.0,333.0,31.0,96.5,8.0,17.600000000000023,17.600000000000023,2.76,2022,5,11,23,2.35,168.0
,29498.69,9.004,2,89,50.3712617,-84.4430625,9.004,2022-05-11 23:28:06,97.0,26.5,46.0,88.0,311.0,30.5,95.5,8.0,17.600000000000023,17.600000000000023,2.74,2022,5,11,23,2.35,168.0
,29507.6,8.91,2,92,50.3711903,-84.4431482,8.91,2022-05-11 23:28:07,98.0,25.5,46.0,87.5,263.0,29.5,95.5,8.0,17.600000000000023,17.600000000000023,2.04,2022,5,11,23,2.35,168.0
,29516.73,8.924,2,94,50.3711196,-84.4432394,8.924,2022-05-11 23:28:08,98.0,25.5,42.0,87.5,200.0,29.5,95.5,8.0,17.799999999999955,17.799999999999955,1.35,2022,5,11,23,2.35,168.0
,29525.87,9.044,2,95,50.3710583,-84.4433427,9.044,2022-05-11 23:28:09,98.0,20.0,50.0,72.0,209.0,21.0,80.0,8.0,17.600000000000023,17.600000000000023,0.93,2022,5,11,23,2.35,168.0
,29534.78,9.149,2,97,50.3710006,-84.4434454,9.149,2022-05-11 23:28:10,98.0,21.0,50.0,75.5,199.0,20.0,69.5,8.0,17.799999999999955,17.799999999999955,0.36,2022,5,11,23,2.35,168.0
,29543.82,8.876,2,99,50.3709461,-84.4435535,8.876,2022-05-11 23:28:11,98.0,21.5,49.0,73.0,188.0,22.5,73.0,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,29552.53,9.058,2,101,50.3708976,-84.4436611,9.058,2022-05-11 23:28:12,99.0,22.0,51.0,74.0,179.0,22.5,72.0,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,29561.33,9.174,2,103,50.370853,-84.4437732,9.174,2022-05-11 23:28:13,98.0,22.0,51.0,74.5,184.0,22.0,71.5,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,29570.95,9.182,2,105,50.3708121,-84.4439007,9.182,2022-05-11 23:28:14,95.0,21.5,49.0,73.0,199.0,21.5,72.0,8.0,17.600000000000023,17.600000000000023,0.0,2022,5,11,23,2.35,168.0
,29579.64,9.345,2,106,50.3707768,-84.444017,9.345,2022-05-11 23:28:15,93.0,20.5,51.0,71.0,192.0,20.5,66.0,8.0,17.399999999999977,17.399999999999977,-0.17,2022,5,11,23,2.35,168.0
,29590.44,9.912,2,107,50.3707411,-84.4441655,9.912,2022-05-11 23:28:16,93.0,20.5,63.0,70.5,220.0,20.5,64.0,8.0,17.399999999999977,17.399999999999977,-0.67,2022,5,11,23,2.35,168.0
,29600.18,10.052,2,108,50.3707122,-84.4443008,10.052,2022-05-11 23:28:17,94.0,22.0,67.0,76.5,257.0,18.5,61.0,8.0,17.200000000000045,17.200000000000045,-1.09,2022,5,11,23,2.35,168.0
