altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,grade,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,heart_rate,year,month,day,hour,wind_speed,wind_direction
19.399999999999977,18871.06,19.399999999999977,7.337,2,50.4658679,-84.9364977,7.337,2022-03-25 18:55:22,,0.96,89.0,26.5,49.0,91.0,282.0,15.0,50.5,15.0,113.0,2022,3,25,18,1.32,99.0
19.399999999999977,18878.6,19.399999999999977,7.524,2,50.4658639,-84.9363888,7.524,2022-03-25 18:55:23,,0.92,91.0,25.0,47.0,86.0,102.0,17.5,58.5,15.0,112.0,2022,3,25,18,1.32,99.0
19.399999999999977,18886.28,19.399999999999977,7.421,2,50.4658599,-84.9362777,7.421,2022-03-25 18:55:24,,0.46,92.0,23.0,44.0,78.0,69.0,21.5,70.5,15.0,115.0,2022,3,25,18,1.32,99.0
19.200000000000045,18894.03,19.200000000000045,7.654,2,50.4658521,-84.9361662,7.654,2022-03-25 18:55:25,,0.0,92.0,20.5,41.0,70.0,36.0,25.0,83.0,15.0,117.0,2022,3,25,18,1.32,99.0
19.200000000000045,18901.31,19.200000000000045,7.067,2,50.465848,-84.936061,7.067,2022-03-25 18:55:26,,0.0,92.0,18.5,38.0,62.0,4.0,29.0,95.0,15.0,118.0,2022,3,25,18,1.32,99.0
19.0,18908.29,19.0,7.026,2,50.465844,-84.9359602,7.026,2022-03-25 18:55:27,,0.0,0.0,18.0,34.0,61.0,0.0,29.5,96.5,15.0,121.0,2022,3,25,18,1.32,99.0
18.799999999999955,18915.13,18.799999999999955,6.77,2,50.4658439,-84.9358612,6.77,2022-03-25 18:55:28,,-0.72,0.0,18.0,31.0,61.0,0.0,29.5,96.5,15.0,120.0,2022,3,25,18,1.32,99.0
18.600000000000023,18922.94,18.600000000000023,8.149,2,50.4658439,-84.9357482,8.149,2022-03-25 18:55:29,,-1.82,59.0,19.5,46.0,66.5,155.0,23.5,76.5,15.0,120.0,2022,3,25,18,1.32,99.0
18.399999999999977,18931.25,18.399999999999977,8.376,2,50.465842,-84.935628,8.376,2022-03-25 18:55:30,,-2.42,93.0,18.5,53.0,70.5,120.0,19.0,59.5,15.0,119.0,2022,3,25,18,1.32,99.0
18.200000000000045,18939.93,18.200000000000045,8.219,2,50.4658438,-84.9355025,8.219,2022-03-25 18:55:31,,-2.72,93.0,16.0,41.0,69.5,75.0,20.0,60.0,15.0,119.0,2022,3,25,18,1.32,99.0
17.799999999999955,18948.47,17.799999999999955,8.567,2,50.4658439,-84.9353789,8.567,2022-03-25 18:55:32,,-3.03,90.0,16.0,27.0,69.5,31.0,20.0,60.0,15.0,119.0,2022,3,25,18,1.32,99.0
17.799999999999955,18957.39,17.799999999999955,8.614,2,50.4658401,-84.9352499,8.614,2022-03-25 18:55:33,,-3.03,64.0,20.0,55.0,71.5,133.0,18.0,57.5,15.0,119.0,2022,3,25,18,1.32,99.0
17.600000000000023,18966.42,17.600000000000023,8.631,2,50.4658304,-84.9351199,8.631,2022-03-25 18:55:34,,-2.4,66.0,22.5,69.0,72.5,212.0,16.5,56.0,15.0,118.0,2022,3,25,18,1.32,99.0
17.399999999999977,18975.35,17.399999999999977,8.524,2,50.4658185,-84.9349917,8.524,2022-03-25 18:55:35,,-2.1,96.0,22.5,58.0,74.0,217.0,18.0,59.0,15.0,118.0,2022,3,25,18,1.32,99.0
17.399999999999977,18983.83,17.399999999999977,8.177,2,50.4658031,-84.9348709,8.177,2022-03-25 18:55:36,,-1.96,95.0,23.0,53.0,77.0,201.0,21.0,66.5,15.0,118.0,2022,3,25,18,1.32,99.0
17.600000000000023,18992.15,17.600000000000023,7.817,2,50.4657868,-84.9347525,7.817,2022-03-25 18:55:37,,-1.31,94.0,23.0,56.0,78.5,158.0,26.0,86.5,15.0,118.0,2022,3,25,18,1.32,99.0
17.799999999999955,19000.18,17.799999999999955,7.423,2,50.4657727,-84.9346378,7.423,2022-03-25 18:55:38,,-0.44,91.0,21.0,56.0,71.0,193.0,24.0,77.5,15.0,118.0,2022,3,25,18,1.32,99.0
18.0,19007.74,18.0,6.99,2,50.4657587,-84.9345302,6.99,2022-03-25 18:55:39,,0.01,90.0,22.5,54.0,76.5,199.0,23.5,74.5,15.0,119.0,2022,3,25,18,1.32,99.0
18.200000000000045,19014.69,18.200000000000045,6.797,2,50.465747,-84.9344308,6.797,2022-03-25 18:55:40,,0.67,89.0,24.5,53.0,83.0,233.0,23.5,76.0,15.0,118.0,2022,3,25,18,1.32,99.0
18.399999999999977,19021.58,18.399999999999977,6.438,2,50.4657445,-84.9343312,6.438,2022-03-25 18:55:41,,1.76,87.0,24.5,54.0,81.5,324.0,23.5,76.0,15.0,117.0,2022,3,25,18,1.32,99.0
18.799999999999955,19028.18,18.799999999999955,6.403,2,50.4657464,-84.9342358,6.403,2022-03-25 18:55:42,,2.6,87.0,26.0,51.0,86.0,345.0,23.5,75.0,15.0,116.0,2022,3,25,18,1.32,99.0
19.0,19034.21,19.0,5.866,2,50.4657502,-84.9341487,5.866,2022-03-25 18:55:43,,3.27,88.0,27.0,48.0,90.5,366.0,24.0,74.5,15.0,115.0,2022,3,25,18,1.32,99.0
19.399999999999977,19040.34,19.399999999999977,6.083,2,50.4657579,-84.9340606,6.083,2022-03-25 18:55:44,,3.93,89.0,29.0,50.0,93.5,388.0,29.0,85.0,15.0,116.0,2022,3,25,18,1.32,99.0
19.799999999999955,19046.31,19.799999999999955,5.509,2,50.4657698,-84.9339758,5.509,2022-03-25 18:55:45,,4.6,91.0,30.0,52.0,94.5,401.0,34.5,99.0,15.0,116.0,2022,3,25,18,1.32,99.0
20.0,19052.47,20.0,6.239,2,50.4657797,-84.9338876,6.239,2022-03-25 18:55:46,,4.54,97.0,29.0,46.0,91.0,365.0,30.5,98.0,15.0,119.0,2022,3,25,18,1.32,99.0
20.399999999999977,19058.92,20.399999999999977,5.845,2,50.46579,-84.9337954,5.845,2022-03-25 18:55:47,,4.35,96.0,30.5,45.0,92.5,347.0,27.0,93.0,15.0,121.0,2022,3,25,18,1.32,99.0
20.799999999999955,19065.24,20.799999999999955,6.382,2,50.4657977,-84.9337045,6.382,2022-03-25 18:55:48,,4.63,96.0,30.5,47.0,93.0,324.0,27.0,93.0,15.0,123.0,2022,3,25,18,1.32,99.0
21.200000000000045,19071.87,21.200000000000045,6.284,2,50.4658096,-84.9336099,6.284,2022-03-25 18:55:49,,4.93,95.0,29.0,49.0,91.5,307.0,28.0,94.0,15.0,124.0,2022,3,25,18,1.32,99.0
21.399999999999977,19078.85,21.399999999999977,6.832,2,50.4658195,-84.9335098,6.832,2022-03-25 18:55:50,,4.89,95.0,27.0,48.0,88.0,282.0,28.0,93.5,15.0,125.0,2022,3,25,18,1.32,99.0
21.600000000000023,19085.84,21.600000000000023,6.508,2,50.4658314,-84.93341,6.508,2022-03-25 18:55:51,,5.07,95.0,25.0,46.0,83.5,244.0,26.5,90.5,15.0,125.0,2022,3,25,18,1.32,99.0
21.799999999999955,19092.94,21.799999999999955,6.916,2,50.4658455,-84.933309,6.916,2022-03-25 18:55:52,,5.16,96.0,31.5,52.0,91.0,241.0,25.0,89.0,15.0,126.0,2022,3,25,18,1.32,99.0
21.799999999999955,19099.61,21.799999999999955,6.353,2,50.4658574,-84.9332139,6.353,2022-03-25 18:55:53,,4.47,96.0,30.0,49.0,89.0,216.0,23.5,80.5,15.0,127.0,2022,3,25,18,1.32,99.0
22.0,19106.05,22.0,6.629,2,50.4658671,-84.9331217,6.629,2022-03-25 18:55:54,,3.46,96.0,26.5,47.0,84.5,224.0,24.5,78.0,15.0,129.0,2022,3,25,18,1.32,99.0
22.0,19113.16,22.0,7.136,2,50.4658789,-84.93302,7.136,2022-03-25 18:55:55,,2.63,96.0,25.0,51.0,84.0,275.0,27.0,86.5,15.0,130.0,2022,3,25,18,1.32,99.0
22.0,19120.39,22.0,6.919,2,50.465889,-84.9329163,6.919,2022-03-25 18:55:56,,2.07,98.0,26.5,46.0,88.0,241.0,27.5,88.0,15.0,131.0,2022,3,25,18,1.32,99.0
22.200000000000045,19127.43,22.200000000000045,6.914,2,50.4658991,-84.9328154,6.914,2022-03-25 18:55:57,,1.56,101.0,25.0,46.0,80.5,197.0,27.5,88.0,15.0,132.0,2022,3,25,18,1.32,99.0
22.0,19134.68,22.0,6.904,2,50.465911,-84.9327117,6.904,2022-03-25 18:55:58,,1.15,102.0,23.5,48.0,75.0,179.0,27.5,88.0,15.0,133.0,2022,3,25,18,1.32,99.0
22.200000000000045,19141.79,22.200000000000045,6.93,2,50.4659228,-84.9326099,6.93,2022-03-25 18:55:59,,0.48,102.0,23.5,50.0,75.0,184.0,24.5,79.0,15.0,135.0,2022,3,25,18,1.32,99.0
22.200000000000045,19148.75,22.200000000000045,6.582,2,50.4659347,-84.9325106,6.582,2022-03-25 18:56:00,,0.0,101.0,24.0,49.0,75.0,210.0,19.0,64.5,15.0,137.0,2022,3,25,18,1.32,99.0
22.399999999999977,19156.09,22.399999999999977,7.054,2,50.4659468,-84.9324057,7.054,2022-03-25 18:56:01,,0.0,93.0,25.0,50.0,78.0,163.0,22.5,74.5,15.0,138.0,2022,3,25,18,1.32,99.0
22.399999999999977,19163.54,22.399999999999977,6.766,2,50.465955,-84.9322984,6.766,2022-03-25 18:56:02,,0.4,93.0,24.5,52.0,83.5,112.0,20.5,68.0,15.0,137.0,2022,3,25,18,1.32,99.0
22.399999999999977,19170.43,22.399999999999977,6.762,2,50.465959,-84.9321989,6.762,2022-03-25 18:56:03,,0.85,91.0,11.0,43.0,79.0,113.0,18.0,63.5,15.0,138.0,2022,3,25,18,1.32,99.0
22.399999999999977,19177.49,22.399999999999977,6.953,2,50.4659611,-84.9320968,6.953,2022-03-25 18:56:04,,1.06,90.0,7.0,41.0,70.0,128.0,15.0,53.5,15.0,140.0,2022,3,25,18,1.32,99.0
22.399999999999977,19184.94,22.399999999999977,6.966,2,50.465967,-84.9319893,6.966,2022-03-25 18:56:05,,0.61,89.0,19.5,55.0,62.5,130.0,12.0,42.0,15.0,140.0,2022,3,25,18,1.32,99.0
22.600000000000023,19191.7,22.600000000000023,6.82,2,50.4659727,-84.9318918,6.82,2022-03-25 18:56:06,,0.0,90.0,18.5,55.0,61.5,138.0,16.0,56.5,15.0,138.0,2022,3,25,18,1.32,99.0
22.600000000000023,19198.76,22.600000000000023,6.303,2,50.4659808,-84.9317903,6.303,2022-03-25 18:56:07,,0.0,89.0,18.5,49.0,59.5,141.0,18.0,61.0,15.0,137.0,2022,3,25,18,1.32,99.0
22.799999999999955,19204.97,22.799999999999955,6.304,2,50.4659886,-84.931701,6.304,2022-03-25 18:56:08,,0.44,87.0,19.0,49.0,62.5,123.0,18.5,62.0,15.0,136.0,2022,3,25,18,1.32,99.0
23.0,19211.42,23.0,5.968,2,50.4659929,-84.931608,5.968,2022-03-25 18:56:09,,1.07,85.0,18.5,54.0,63.5,85.0,18.5,60.5,15.0,137.0,2022,3,25,18,1.32,99.0
23.200000000000045,19217.29,23.200000000000045,5.664,2,50.4659988,-84.9315233,5.664,2022-03-25 18:56:10,,1.36,85.0,15.0,52.0,54.0,55.0,17.0,54.0,15.0,136.0,2022,3,25,18,1.32,99.0
23.200000000000045,19223.12,23.200000000000045,5.206,2,50.4660048,-84.9314394,5.206,2022-03-25 18:56:11,,1.61,78.0,3.5,27.0,89.0,39.0,14.0,49.0,15.0,136.0,2022,3,25,18,1.32,99.0
23.399999999999977,19228.3,23.399999999999977,4.985,2,50.4660068,-84.9313645,4.985,2022-03-25 18:56:12,,1.82,72.0,0.0,28.0,99.0,43.0,13.5,48.0,15.0,136.0,2022,3,25,18,1.32,99.0
23.399999999999977,19233.44,23.399999999999977,4.76,2,50.4660108,-84.9312904,4.76,2022-03-25 18:56:13,,1.88,68.0,0.0,40.0,98.0,54.0,14.0,48.5,15.0,136.0,2022,3,25,18,1.32,99.0
23.600000000000023,19238.73,23.600000000000023,4.903,2,50.4660147,-84.931214,4.903,2022-03-25 18:56:14,,1.88,63.0,0.0,52.0,97.0,65.0,14.5,49.0,15.0,136.0,2022,3,25,18,1.32,99.0
23.799999999999955,19244.3,23.799999999999955,5.327,2,50.4660265,-84.931135,5.327,2022-03-25 18:56:15,,2.17,40.0,25.5,91.0,95.5,276.0,7.0,26.0,15.0,135.0,2022,3,25,18,1.32,99.0
24.0,19249.75,24.0,4.962,2,50.4660317,-84.9310567,4.962,2022-03-25 18:56:16,,2.51,64.0,20.5,64.0,81.5,322.0,21.5,67.5,15.0,135.0,2022,3,25,18,1.32,99.0
24.0,19255.2,24.0,4.576,2,50.4660367,-84.9309785,4.576,2022-03-25 18:56:17,,2.61,74.0,18.0,53.0,77.0,273.0,25.5,81.5,15.0,135.0,2022,3,25,18,1.32,99.0
24.200000000000045,19259.86,24.200000000000045,4.826,2,50.4660249,-84.930913,4.826,2022-03-25 18:56:18,,2.46,76.0,18.0,50.0,77.0,187.0,24.0,81.0,15.0,134.0,2022,3,25,18,1.32,99.0
24.200000000000045,19263.36,24.200000000000045,4.164,2,50.4659933,-84.9308877,4.164,2022-03-25 18:56:19,,2.28,78.0,17.5,47.0,76.5,100.0,22.0,81.0,15.0,133.0,2022,3,25,18,1.32,99.0
24.399999999999977,19266.84,24.399999999999977,3.493,2,50.4659615,-84.9308628,3.493,2022-03-25 18:56:20,,2.43,79.0,17.5,44.0,76.5,13.0,20.5,80.5,15.0,133.0,2022,3,25,18,1.32,99.0
24.399999999999977,19270.22,24.399999999999977,3.405,2,50.4659277,-84.9308449,3.405,2022-03-25 18:56:21,,2.3,29.0,28.5,44.0,85.0,73.0,19.5,82.0,15.0,132.0,2022,3,25,18,1.32,99.0
24.399999999999977,19273.45,24.399999999999977,3.306,2,50.4659038,-84.9308123,3.306,2022-03-25 18:56:22,,1.94,20.0,29.5,45.0,83.5,75.0,16.0,86.0,15.0,132.0,2022,3,25,18,1.32,99.0
24.600000000000023,19276.69,24.600000000000023,3.207,2,50.4658799,-84.9307795,3.207,2022-03-25 18:56:23,,1.85,29.0,25.5,47.0,77.5,50.0,10.5,90.5,15.0,132.0,2022,3,25,18,1.32,99.0
24.600000000000023,19279.46,24.600000000000023,2.875,2,50.4658639,-84.9307457,2.875,2022-03-25 18:56:24,,1.89,37.0,21.5,48.0,72.0,26.0,5.5,95.0,15.0,133.0,2022,3,25,18,1.32,99.0
24.600000000000023,19282.13,24.600000000000023,2.728,2,50.46585,-84.9307119,2.728,2022-03-25 18:56:25,,1.93,46.0,17.5,50.0,66.5,1.0,0.5,100.0,15.0,131.0,2022,3,25,18,1.32,99.0
24.600000000000023,19284.79,24.600000000000023,2.666,2,50.4658362,-84.9306783,2.666,2022-03-25 18:56:26,,1.0,0.0,17.5,51.0,66.0,0.0,0.0,100.0,15.0,133.0,2022,3,25,18,1.32,99.0
24.600000000000023,19287.14,24.600000000000023,2.423,2,50.4658242,-84.9306484,2.423,2022-03-25 18:56:27,,0.03,3.0,14.0,41.0,68.5,0.0,4.5,93.5,15.0,131.0,2022,3,25,18,1.32,99.0
24.799999999999955,19289.04,24.799999999999955,2.032,2,50.4658122,-84.9306262,2.032,2022-03-25 18:56:28,,0.0,8.0,6.0,18.0,74.5,8.0,13.5,79.5,15.0,131.0,2022,3,25,18,1.32,99.0
24.799999999999955,19291.31,24.799999999999955,2.168,2,50.4657963,-84.9306014,2.168,2022-03-25 18:56:29,,0.0,15.0,0.0,15.0,80.0,21.0,20.5,68.5,15.0,131.0,2022,3,25,18,1.32,99.0
24.799999999999955,19293.58,24.799999999999955,2.309,2,50.4657804,-84.9305765,2.309,2022-03-25 18:56:30,,0.91,26.0,0.0,81.0,86.0,72.0,20.5,68.5,15.0,130.0,2022,3,25,18,1.32,99.0
24.799999999999955,19296.36,24.799999999999955,2.666,2,50.4657587,-84.9305489,2.666,2022-03-25 18:56:31,,0.94,29.0,15.5,79.0,91.5,76.0,20.5,73.0,15.0,129.0,2022,3,25,18,1.32,99.0
24.799999999999955,19299.0,24.799999999999955,2.638,2,50.4657367,-84.9305248,2.638,2022-03-25 18:56:32,,0.05,29.0,32.0,56.0,95.5,61.0,20.5,77.5,15.0,130.0,2022,3,25,18,1.32,99.0
24.799999999999955,19300.55,24.799999999999955,1.821,2,50.4657227,-84.9305128,1.821,2022-03-25 18:56:33,,0.0,31.0,29.0,55.0,92.5,42.0,20.5,77.5,15.0,129.0,2022,3,25,18,1.32,99.0
25.0,19300.56,25.0,1.563,1,50.4656952,-84.9304892,1.563,2022-03-25 18:56:41,,0.0,0.0,23.0,47.0,86.5,0.0,20.5,77.5,15.0,127.0,2022,3,25,18,1.32,99.0
25.0,19303.08,25.0,2.17,1,50.4656725,-84.9304685,2.17,2022-03-25 18:56:42,,0.0,0.0,23.0,46.0,86.5,0.0,20.5,77.5,15.0,126.0,2022,3,25,18,1.32,99.0
25.200000000000045,19305.67,25.200000000000045,2.751,1,50.4656497,-84.9304477,2.751,2022-03-25 18:56:43,,0.0,0.0,23.0,45.0,86.5,0.0,20.5,77.5,15.0,125.0,2022,3,25,18,1.32,99.0
25.200000000000045,19309.35,25.200000000000045,3.472,2,50.4656195,-84.9304136,3.472,2022-03-25 18:56:44,,0.0,0.0,23.0,44.0,86.5,0.0,20.5,77.5,15.0,125.0,2022,3,25,18,1.32,99.0
25.200000000000045,19312.94,25.200000000000045,3.571,2,50.4655879,-84.9303839,3.571,2022-03-25 18:56:45,,0.0,27.0,23.0,63.0,86.5,336.0,20.5,77.5,15.0,125.0,2022,3,25,18,1.32,99.0
25.200000000000045,19317.67,25.200000000000045,4.448,2,50.4655463,-84.9303443,4.448,2022-03-25 18:56:46,,0.0,69.0,23.0,65.0,86.5,464.0,20.5,77.5,15.0,124.0,2022,3,25,18,1.32,99.0
25.200000000000045,19323.69,25.200000000000045,5.577,2,50.4654981,-84.9302863,5.577,2022-03-25 18:56:47,,0.0,81.0,22.5,57.0,89.0,608.0,21.0,83.0,15.0,125.0,2022,3,25,18,1.32,99.0
25.399999999999977,19330.95,25.399999999999977,6.885,2,50.4654449,-84.9302095,6.885,2022-03-25 18:56:48,,0.0,89.0,22.0,54.0,92.5,739.0,22.5,92.5,15.0,125.0,2022,3,25,18,1.32,99.0
25.399999999999977,19339.91,25.399999999999977,8.44,2,50.4653792,-84.9301148,8.44,2022-03-25 18:56:49,,0.0,98.0,23.0,52.0,91.5,836.0,26.5,95.5,15.0,124.0,2022,3,25,18,1.32,99.0
25.200000000000045,19349.45,25.200000000000045,9.239,2,50.4653118,-84.9300108,9.239,2022-03-25 18:56:50,,0.0,124.0,27.5,50.0,94.0,731.0,28.5,97.5,15.0,124.0,2022,3,25,18,1.32,99.0
25.399999999999977,19358.75,25.399999999999977,9.285,2,50.4652462,-84.9299095,9.285,2022-03-25 18:56:51,,0.0,134.0,36.0,46.0,99.5,147.0,30.5,99.0,15.0,124.0,2022,3,25,18,1.32,99.0
25.600000000000023,19368.08,25.600000000000023,9.309,2,50.4651785,-84.9298098,9.309,2022-03-25 18:56:52,,0.0,83.0,13.0,15.0,49.0,51.0,36.5,99.0,15.0,125.0,2022,3,25,18,1.32,99.0
25.799999999999955,19377.05,25.799999999999955,9.058,2,50.4651148,-84.9297124,9.058,2022-03-25 18:56:53,,0.52,78.0,13.0,0.0,49.0,210.0,36.5,99.0,15.0,125.0,2022,3,25,18,1.32,99.0
25.799999999999955,19385.56,25.799999999999955,8.637,2,50.4650552,-84.9296191,8.637,2022-03-25 18:56:54,,1.04,86.0,13.0,46.0,49.0,116.0,36.5,99.0,15.0,124.0,2022,3,25,18,1.32,99.0
25.799999999999955,19393.85,25.799999999999955,7.775,2,50.4649983,-84.9295269,7.775,2022-03-25 18:56:55,,1.07,85.0,10.0,44.0,38.0,75.0,32.5,91.5,15.0,123.0,2022,3,25,18,1.32,99.0
25.799999999999955,19401.45,25.799999999999955,6.838,2,50.4649486,-84.9294396,6.838,2022-03-25 18:56:56,,1.21,80.0,6.0,27.0,23.0,52.0,27.0,82.0,15.0,121.0,2022,3,25,18,1.32,99.0
26.0,19407.93,26.0,5.901,2,50.4649076,-84.929364,5.901,2022-03-25 18:56:57,,1.16,74.0,2.0,9.0,8.0,29.0,21.5,72.5,15.0,120.0,2022,3,25,18,1.32,99.0
26.0,19413.96,26.0,5.913,2,50.4648701,-84.9292928,5.913,2022-03-25 18:56:58,,0.52,39.0,3.5,14.0,18.0,50.0,9.5,40.0,15.0,121.0,2022,3,25,18,1.32,99.0
26.0,19420.29,26.0,6.467,2,50.4648328,-84.9292163,6.467,2022-03-25 18:56:59,,0.03,28.0,17.5,80.0,65.5,166.0,6.0,30.5,15.0,122.0,2022,3,25,18,1.32,99.0
26.0,19426.79,26.0,6.474,2,50.4647941,-84.9291379,6.474,2022-03-25 18:57:00,,0.0,47.0,22.0,86.0,79.5,185.0,6.0,30.5,15.0,122.0,2022,3,25,18,1.32,99.0
26.0,19433.3,26.0,6.466,2,50.4647554,-84.9290596,6.466,2022-03-25 18:57:01,,0.0,61.0,20.5,64.0,78.5,198.0,9.0,39.5,15.0,122.0,2022,3,25,18,1.32,99.0
26.0,19440.36,26.0,7.348,2,50.4647251,-84.9289659,7.348,2022-03-25 18:57:02,,0.0,45.0,14.0,32.0,75.5,306.0,19.5,75.5,15.0,122.0,2022,3,25,18,1.32,99.0
26.200000000000045,19447.52,26.200000000000045,7.758,2,50.4647359,-84.9288638,7.758,2022-03-25 18:57:03,,0.0,48.0,23.0,32.0,92.0,362.0,19.5,75.5,15.0,122.0,2022,3,25,18,1.32,99.0
26.200000000000045,19455.13,26.200000000000045,7.346,2,50.4647655,-84.9287611,7.346,2022-03-25 18:57:04,,0.0,69.0,34.5,32.0,94.5,183.0,23.5,88.0,15.0,122.0,2022,3,25,18,1.32,99.0
26.0,19462.08,26.0,7.003,2,50.4648021,-84.9286737,7.003,2022-03-25 18:57:05,,0.0,69.0,36.0,40.0,93.5,194.0,25.0,96.0,15.0,122.0,2022,3,25,18,1.32,99.0
26.0,19469.51,26.0,7.273,2,50.4648583,-84.9285976,7.273,2022-03-25 18:57:06,,0.0,44.0,18.0,58.0,86.0,545.0,21.0,89.0,15.0,123.0,2022,3,25,18,1.32,99.0
26.200000000000045,19477.39,26.200000000000045,7.619,2,50.4649224,-84.9285231,7.619,2022-03-25 18:57:07,,0.0,89.0,20.0,44.0,83.0,355.0,16.0,78.5,15.0,125.0,2022,3,25,18,1.32,99.0
26.399999999999977,19485.05,26.399999999999977,7.833,2,50.4649898,-84.9284596,7.833,2022-03-25 18:57:08,,0.36,91.0,20.0,29.0,70.5,196.0,23.5,92.5,15.0,126.0,2022,3,25,18,1.32,99.0
26.600000000000023,19492.63,26.600000000000023,7.401,2,50.4650592,-84.928402,7.401,2022-03-25 18:57:09,,0.87,88.0,20.0,34.0,69.0,187.0,25.0,89.5,15.0,128.0,2022,3,25,18,1.32,99.0
26.600000000000023,19500.07,26.600000000000023,7.538,2,50.465126,-84.9283431,7.538,2022-03-25 18:57:10,,1.25,87.0,20.0,53.0,73.0,130.0,24.0,77.0,15.0,129.0,2022,3,25,18,1.32,99.0
26.799999999999955,19508.22,26.799999999999955,7.748,2,50.465199,-84.928278,7.748,2022-03-25 18:57:11,,1.77,86.0,18.5,53.0,61.5,117.0,22.0,78.0,15.0,129.0,2022,3,25,18,1.32,99.0
27.0,19516.54,27.0,7.659,2,50.4652722,-84.928209,7.659,2022-03-25 18:57:12,,1.82,85.0,17.5,52.0,62.5,104.0,22.0,77.5,15.0,128.0,2022,3,25,18,1.32,99.0
27.0,19524.39,27.0,7.755,2,50.4653413,-84.9281438,7.755,2022-03-25 18:57:13,,1.5,85.0,16.5,52.0,59.0,93.0,21.0,64.5,15.0,129.0,2022,3,25,18,1.32,99.0
27.0,19532.24,27.0,7.542,2,50.4654097,-84.9280775,7.542,2022-03-25 18:57:14,,1.3,84.0,15.0,52.0,52.5,85.0,19.0,58.5,15.0,129.0,2022,3,25,18,1.32,99.0
27.200000000000045,19539.53,27.200000000000045,7.372,2,50.4654726,-84.9280146,7.372,2022-03-25 18:57:15,,1.18,83.0,14.0,52.0,49.5,175.0,17.0,54.5,15.0,130.0,2022,3,25,18,1.32,99.0
27.200000000000045,19547.56,27.200000000000045,7.838,2,50.4655404,-84.9279429,7.838,2022-03-25 18:57:16,,0.98,83.0,16.0,57.0,58.5,306.0,16.5,52.5,15.0,129.0,2022,3,25,18,1.32,99.0
27.0,19555.71,27.0,7.864,2,50.4656085,-84.9278689,7.864,2022-03-25 18:57:17,,0.75,84.0,23.5,69.0,87.5,312.0,17.5,54.5,15.0,128.0,2022,3,25,18,1.32,99.0
26.799999999999955,19563.82,26.799999999999955,8.035,2,50.4656707,-84.9277867,8.035,2022-03-25 18:57:18,,0.4,89.0,23.5,41.0,87.5,222.0,17.5,54.5,15.0,128.0,2022,3,25,18,1.32,99.0
26.600000000000023,19571.96,26.600000000000023,8.176,2,50.4657317,-84.9277022,8.176,2022-03-25 18:57:19,,0.03,91.0,23.5,41.0,84.5,249.0,18.0,64.0,15.0,127.0,2022,3,25,18,1.32,99.0
26.600000000000023,19580.37,26.600000000000023,8.2,2,50.4657948,-84.9276154,8.2,2022-03-25 18:57:20,,-0.59,92.0,22.5,57.0,79.5,280.0,19.5,76.5,15.0,126.0,2022,3,25,18,1.32,99.0
26.600000000000023,19589.17,26.600000000000023,8.303,2,50.4658512,-84.9275132,8.303,2022-03-25 18:57:21,,-1.27,90.0,24.0,49.0,77.0,110.0,23.5,80.5,15.0,127.0,2022,3,25,18,1.32,99.0
26.399999999999977,19597.8,26.399999999999977,8.145,2,50.4658932,-84.9274018,8.145,2022-03-25 18:57:22,,-1.61,73.0,30.0,23.0,72.5,112.0,27.0,97.0,15.0,127.0,2022,3,25,18,1.32,99.0
26.0,19606.64,26.0,8.878,2,50.4659305,-84.9272842,8.878,2022-03-25 18:57:23,,-2.0,84.0,5.5,25.0,75.5,155.0,5.0,99.5,15.0,128.0,2022,3,25,18,1.32,99.0
25.600000000000023,19615.85,25.600000000000023,8.623,2,50.4659666,-84.9271602,8.623,2022-03-25 18:57:24,,-1.95,86.0,15.0,53.0,78.5,187.0,13.5,80.0,15.0,127.0,2022,3,25,18,1.32,99.0
25.399999999999977,19625.05,25.399999999999977,8.963,2,50.4659999,-84.9270348,8.963,2022-03-25 18:57:25,,-2.15,99.0,23.5,69.0,79.5,140.0,21.5,68.5,15.0,126.0,2022,3,25,18,1.32,99.0
25.399999999999977,19634.38,25.399999999999977,9.132,2,50.4660353,-84.9269086,9.132,2022-03-25 18:57:26,,-2.49,99.0,16.5,50.0,63.0,66.0,25.0,81.0,15.0,126.0,2022,3,25,18,1.32,99.0
25.0,19643.97,25.0,9.1,2,50.466074,-84.92678,9.1,2022-03-25 18:57:27,,-2.4,79.0,0.0,48.0,51.5,16.0,25.0,81.0,15.0,125.0,2022,3,25,18,1.32,99.0
24.799999999999955,19653.4,24.799999999999955,9.064,2,50.4661138,-84.9266545,9.064,2022-03-25 18:57:28,,-2.22,73.0,0.0,8.0,40.0,26.0,25.0,81.0,15.0,125.0,2022,3,25,18,1.32,99.0
24.600000000000023,19662.93,24.600000000000023,9.422,2,50.4661535,-84.9265275,9.422,2022-03-25 18:57:29,,-2.32,72.0,4.5,11.0,29.0,36.0,17.0,58.0,15.0,126.0,2022,3,25,18,1.32,99.0
24.200000000000045,19672.58,24.200000000000045,9.44,2,50.4661965,-84.9264005,9.44,2022-03-25 18:57:30,,-2.45,73.0,7.0,23.0,23.5,33.0,12.5,45.0,15.0,126.0,2022,3,25,18,1.32,99.0
