altitude,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,speed,temperature,timestamp,unknown_88,accumulated_power,activity_type,cadence,combined_pedal_smoothness,fractional_cadence,left_pco,left_pedal_smoothness,left_power_phase,left_power_phase_peak,left_right_balance,left_torque_effectiveness,power,right_pco,right_pedal_smoothness,right_power_phase,right_power_phase_peak,right_torque_effectiveness,saturated_hemoglobin_percent,stance_time,stance_time_balance,stance_time_percent,step_length,time_from_course,total_hemoglobin_conc,vertical_oscillation,vertical_ratio,unknown_61,unknown_63,unknown_64,unknown_65,unknown_66,unknown_87,unknown_90,year,month,day,hour,wind_speed,wind_direction
329.4,622.67,329.4,2.01,90,53.0506231,-84.5274332,2.01,24,2022-02-12 14:22:27,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
328.20000000000005,629.83,328.20000000000005,2.297,89,53.0506645,-84.527344,2.297,24,2022-02-12 14:22:29,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
327.79999999999995,634.55,327.79999999999995,2.415,90,53.0506932,-84.5272858,2.415,24,2022-02-12 14:22:30,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
326.6,646.65,326.6,3.856,89,53.0507764,-84.527146,3.856,24,2022-02-12 14:22:32,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
325.4,659.7,325.4,5.076,89,53.0508807,-84.5270157,5.076,24,2022-02-12 14:22:34,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
324.4,668.45,324.4,5.447,89,53.05096,-84.5269449,5.447,24,2022-02-12 14:22:35,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
322.79999999999995,676.9,322.79999999999995,6.059,90,53.0510291,-84.5268635,6.059,24,2022-02-12 14:22:36,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
321.20000000000005,685.15,321.20000000000005,7.099,91,53.0510876,-84.5267738,7.099,24,2022-02-12 14:22:37,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
319.6,694.0,319.6,8.268,88,53.0511467,-84.5266725,8.268,24,2022-02-12 14:22:38,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
317.6,703.18,317.6,8.271,89,53.051201,-84.5265602,8.271,24,2022-02-12 14:22:39,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
316.0,712.75,316.0,8.677,88,53.051251,-84.5264382,8.677,24,2022-02-12 14:22:40,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
314.79999999999995,722.77,314.79999999999995,8.677,86,53.0513047,-84.5263106,8.677,24,2022-02-12 14:22:41,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
313.4,733.33,313.4,9.216,85,53.0513758,-84.5261877,9.216,24,2022-02-12 14:22:42,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
311.4,744.74,311.4,9.492,85,53.0514572,-84.5260614,9.492,24,2022-02-12 14:22:43,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
309.4,756.56,309.4,9.787,85,53.0515564,-84.525955,9.787,24,2022-02-12 14:22:44,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
307.6,768.29,307.6,10.1,86,53.0516676,-84.5258773,10.1,24,2022-02-12 14:22:45,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
305.20000000000005,779.9,305.20000000000005,10.885,87,53.0517783,-84.5258018,10.885,24,2022-02-12 14:22:46,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
302.6,791.28,302.6,10.959,87,53.0518706,-84.5256951,10.959,24,2022-02-12 14:22:47,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
299.79999999999995,801.4,299.79999999999995,10.959,89,53.0519472,-84.5255946,10.959,24,2022-02-12 14:22:48,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
297.6,809.73,297.6,10.885,89,53.0520192,-84.5255302,10.885,24,2022-02-12 14:22:49,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
296.20000000000005,817.53,296.20000000000005,10.772,88,53.0520947,-84.5254899,10.772,24,2022-02-12 14:22:50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
294.79999999999995,825.44,294.79999999999995,8.934,87,53.0521752,-84.5254591,8.934,24,2022-02-12 14:22:51,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
293.6,833.88,293.6,8.02,88,53.0522643,-84.5254454,8.02,24,2022-02-12 14:22:52,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
292.0,843.51,292.0,8.02,88,53.052367,-84.5254489,8.02,24,2022-02-12 14:22:53,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
289.79999999999995,854.9,289.79999999999995,8.02,88,53.0524865,-84.5254793,8.02,24,2022-02-12 14:22:54,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
288.0,865.69,288.0,8.37,88,53.0526,-84.5254916,8.37,24,2022-02-12 14:22:55,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
286.4,875.96,286.4,9.048,87,53.052708,-84.5255047,9.048,24,2022-02-12 14:22:56,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
285.20000000000005,885.33,285.20000000000005,10.166,89,53.0528069,-84.5255153,10.166,24,2022-02-12 14:22:57,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
284.20000000000005,891.94,284.20000000000005,10.166,88,53.0528753,-84.525494,10.166,24,2022-02-12 14:22:58,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
283.4,898.66,283.4,10.166,89,53.0529456,-84.5254769,10.166,24,2022-02-12 14:22:59,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
282.79999999999995,905.22,282.79999999999995,9.386,90,53.0530141,-84.5254566,9.386,24,2022-02-12 14:23:00,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
282.20000000000005,911.34,282.20000000000005,6.756,90,53.0530773,-84.5254302,6.756,24,2022-02-12 14:23:01,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
281.6,917.21,281.6,6.619,91,53.0531351,-84.5253949,6.619,24,2022-02-12 14:23:02,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
280.79999999999995,923.54,280.79999999999995,6.601,89,53.0531981,-84.5253607,6.601,24,2022-02-12 14:23:03,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
280.0,929.12,280.0,6.329,91,53.0532499,-84.52532,6.329,24,2022-02-12 14:23:04,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
279.4,935.43,279.4,6.329,91,53.0533016,-84.525259,6.329,24,2022-02-12 14:23:05,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
278.79999999999995,942.18,278.79999999999995,6.329,90,53.05336,-84.525199,6.329,24,2022-02-12 14:23:06,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
276.79999999999995,954.74,276.79999999999995,6.541,91,53.0534668,-84.5250859,6.541,24,2022-02-12 14:23:08,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
275.6,959.37,275.6,6.541,89,53.0535028,-84.5250406,6.541,24,2022-02-12 14:23:09,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
274.4,963.57,274.4,6.541,88,53.0535351,-84.5250002,6.541,24,2022-02-12 14:23:10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
273.20000000000005,971.66,273.20000000000005,4.516,89,53.0536039,-84.524931,4.516,24,2022-02-12 14:23:12,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
272.0,980.07,272.0,4.13,90,53.0536779,-84.5248607,4.13,24,2022-02-12 14:23:14,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
271.0,987.5,271.0,4.119,91,53.0537483,-84.5248116,4.119,24,2022-02-12 14:23:16,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
270.4,992.38,270.4,3.664,91,53.0537984,-84.5247946,3.664,24,2022-02-12 14:23:18,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
270.20000000000005,994.01,270.20000000000005,3.212,92,53.0538156,-84.5247996,3.212,24,2022-02-12 14:23:19,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
270.20000000000005,995.29,270.20000000000005,2.509,89,53.0538279,-84.5248088,2.509,24,2022-02-12 14:23:20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
270.20000000000005,996.57,270.20000000000005,1.94,89,53.0538385,-84.5248217,1.94,24,2022-02-12 14:23:21,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
270.0,1000.71,270.0,1.532,89,53.0538566,-84.5248782,1.532,24,2022-02-12 14:23:23,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
269.79999999999995,1002.82,269.79999999999995,1.532,89,53.053854,-84.52491,1.532,24,2022-02-12 14:23:24,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
269.4,1005.12,269.4,1.946,89,53.0538505,-84.5249436,1.946,24,2022-02-12 14:23:26,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,12,14,3.51,177.0
