cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,timestamp,battery_soc,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
103,505,22436.16,9.442,2,98,50.559778,-84.8131837,154,9.442,2022-09-12 00:02:06,,16.5,47.0,58.5,18.5,64.0,21.0,23.0,78.0,89.0,23.0,-2.15,2022,9,12,0,2.93,278.0
103,505,22445.97,9.564,2,99,50.5596747,-84.8131594,161,9.564,2022-09-12 00:02:07,,17.0,48.0,61.0,18.5,64.0,21.0,23.0,78.0,89.0,23.0,-2.04,2022,9,12,0,2.93,278.0
102,505,22455.87,9.514,2,99,50.5595691,-84.813138,163,9.514,2022-09-12 00:02:08,,18.0,49.0,66.5,18.5,65.5,21.0,23.0,78.0,89.0,23.0,-1.82,2022,9,12,0,2.93,278.0
102,505,22465.55,9.222,2,100,50.559467,-84.8131135,167,9.222,2022-09-12 00:02:09,,20.5,45.0,69.5,19.0,70.5,21.0,23.0,78.0,90.0,23.0,-1.57,2022,9,12,0,2.93,278.0
101,505,22475.16,9.118,2,101,50.5593632,-84.8130923,163,9.118,2022-09-12 00:02:10,,19.5,43.0,62.5,19.0,70.5,21.0,22.799999999999955,78.0,90.0,22.799999999999955,-1.32,2022,9,12,0,2.93,278.0
100,505,22484.47,8.978,2,99,50.559265,-84.8130679,126,8.978,2022-09-12 00:02:11,,17.0,45.0,56.0,18.5,68.0,21.0,22.799999999999955,78.0,90.0,22.799999999999955,-1.06,2022,9,12,0,2.93,278.0
75,505,22493.5,8.937,2,102,50.5591698,-84.8130469,106,8.937,2022-09-12 00:02:12,,17.5,48.0,60.5,18.5,67.5,21.0,22.799999999999955,78.0,90.0,22.799999999999955,-0.8,2022,9,12,0,2.93,278.0
47,505,22502.39,8.699,2,100,50.5590772,-84.8130287,86,8.699,2022-09-12 00:02:13,,17.0,53.0,59.0,17.0,65.0,21.0,22.799999999999955,78.0,90.0,22.799999999999955,-0.6,2022,9,12,0,2.93,278.0
19,505,22510.96,8.375,2,98,50.5589865,-84.8130043,66,8.375,2022-09-12 00:02:14,,16.5,57.0,57.5,15.5,62.5,21.0,22.600000000000023,78.0,90.0,22.600000000000023,-0.49,2022,9,12,0,2.93,278.0
0,505,22519.26,8.269,2,99,50.558899,-84.8129833,0,8.269,2022-09-12 00:02:15,,16.0,61.0,56.0,14.5,59.5,21.0,22.600000000000023,78.0,90.0,22.600000000000023,-0.46,2022,9,12,0,2.93,278.0
0,505,22527.38,8.033,2,99,50.5588108,-84.8129654,0,8.033,2022-09-12 00:02:16,,15.5,65.0,54.5,13.0,57.0,21.0,22.600000000000023,78.0,90.0,22.600000000000023,-0.47,2022,9,12,0,2.93,278.0
0,505,22535.59,7.86,2,101,50.558725,-84.812947,0,7.86,2022-09-12 00:02:17,,15.0,70.0,52.5,11.5,54.0,21.0,22.600000000000023,78.0,90.0,22.600000000000023,-0.25,2022,9,12,0,2.93,278.0
0,505,22542.76,7.357,2,100,50.5586491,-84.8129247,0,7.357,2022-09-12 00:02:18,,14.5,74.0,51.0,10.5,51.5,21.0,22.600000000000023,78.0,90.0,22.600000000000023,0.0,2022,9,12,0,2.93,278.0
0,505,22549.66,6.177,2,100,50.5585771,-84.8129025,0,6.177,2022-09-12 00:02:19,,14.0,78.0,49.5,9.0,48.5,21.0,22.799999999999955,78.0,90.0,22.799999999999955,0.0,2022,9,12,0,2.93,278.0
0,505,22555.65,4.938,2,100,50.5585127,-84.8128833,0,4.938,2022-09-12 00:02:20,,13.5,82.0,48.0,7.5,46.0,21.0,22.799999999999955,78.0,90.0,22.799999999999955,0.0,2022,9,12,0,2.93,278.0
0,505,22560.11,3.752,2,100,50.5584651,-84.812871,0,3.752,2022-09-12 00:02:21,,13.0,87.0,46.5,6.5,43.0,21.0,22.799999999999955,78.0,90.0,22.799999999999955,0.0,2022,9,12,0,2.93,278.0
0,505,22563.52,3.004,2,99,50.5584306,-84.812862,0,3.004,2022-09-12 00:02:22,,12.5,91.0,45.0,5.0,40.5,21.0,23.0,78.0,90.0,23.0,0.0,2022,9,12,0,2.93,278.0
24,505,22566.21,2.331,2,99,50.558402,-84.8128529,2,2.331,2022-09-12 00:02:23,,12.5,95.0,43.5,3.5,38.0,21.0,23.0,78.0,90.0,23.0,0.0,2022,9,12,0,2.93,278.0
37,505,22568.26,1.89,2,99,50.558381,-84.8128501,5,1.89,2022-09-12 00:02:24,,12.0,99.0,42.0,2.5,35.0,21.0,23.0,78.0,90.0,23.0,0.0,2022,9,12,0,2.93,278.0
32,505,22569.98,1.64,2,99,50.5583629,-84.8128501,10,1.64,2022-09-12 00:02:25,,11.5,92.0,40.5,1.0,32.5,21.0,23.200000000000045,78.0,90.0,23.200000000000045,0.39,2022,9,12,0,2.93,278.0
28,506,22571.8,1.872,2,99,50.5583446,-84.8128501,23,1.872,2022-09-12 00:02:26,,16.0,82.0,48.5,1.5,29.5,21.0,23.200000000000045,78.0,90.0,23.200000000000045,1.16,2022,9,12,0,2.93,278.0
27,506,22573.79,1.829,2,99,50.5583231,-84.8128438,28,1.829,2022-09-12 00:02:27,,32.0,75.0,76.5,7.0,27.0,21.0,23.200000000000045,78.0,90.0,23.200000000000045,1.42,2022,9,12,0,2.93,278.0
27,506,22575.81,1.946,2,98,50.5583007,-84.812841,33,1.946,2022-09-12 00:02:28,,20.0,97.0,56.5,2.5,33.5,21.0,23.200000000000045,78.0,90.0,23.200000000000045,1.7,2022,9,12,0,2.93,278.0
32,506,22578.37,2.722,2,99,50.5582717,-84.812841,36,2.722,2022-09-12 00:02:29,,15.0,85.0,51.5,5.0,41.5,21.0,23.200000000000045,78.0,90.0,23.200000000000045,1.9,2022,9,12,0,2.93,278.0
38,506,22581.81,3.882,2,99,50.5582369,-84.8128287,89,3.882,2022-09-12 00:02:30,,17.0,69.0,60.0,13.0,50.0,21.0,23.200000000000045,78.0,90.0,23.200000000000045,1.85,2022,9,12,0,2.93,278.0
53,506,22586.23,4.742,2,100,50.5581906,-84.8128228,202,4.742,2022-09-12 00:02:31,,19.0,54.0,69.0,20.0,57.0,21.0,23.200000000000045,78.0,90.0,23.200000000000045,1.08,2022,9,12,0,2.93,278.0
79,506,22591.39,5.403,2,101,50.5581342,-84.8128165,334,5.403,2022-09-12 00:02:32,,23.5,42.0,81.0,19.5,58.5,21.0,23.200000000000045,78.0,90.0,23.200000000000045,0.0,2022,9,12,0,2.93,278.0
95,507,22597.33,6.196,2,100,50.5580716,-84.8128073,541,6.196,2022-09-12 00:02:33,,28.5,38.0,93.0,19.0,60.0,21.0,23.0,78.0,90.0,23.0,0.0,2022,9,12,0,2.93,278.0
102,507,22603.87,6.63,2,99,50.558002,-84.812792,510,6.63,2022-09-12 00:02:34,,28.0,43.0,96.0,23.5,79.5,21.0,23.0,78.0,90.0,23.0,0.0,2022,9,12,0,2.93,278.0
98,508,22610.71,6.92,2,99,50.5579296,-84.8127801,317,6.92,2022-09-12 00:02:35,,25.5,47.0,89.0,27.0,95.5,21.0,23.0,78.0,90.0,23.0,0.0,2022,9,12,0,2.93,278.0
90,508,22617.71,7.302,2,98,50.5578557,-84.8127653,261,7.302,2022-09-12 00:02:36,,25.0,49.0,77.5,24.5,88.0,21.0,23.0,78.0,90.0,23.0,0.0,2022,9,12,0,2.93,278.0
94,508,22625.54,7.748,2,98,50.5577704,-84.8127467,330,7.748,2022-09-12 00:02:37,,27.0,48.0,83.5,27.5,91.0,21.0,22.799999999999955,78.0,90.0,22.799999999999955,0.0,2022,9,12,0,2.93,278.0
98,509,22633.59,8.12,2,99,50.5576865,-84.8127284,386,8.12,2022-09-12 00:02:38,,29.0,44.0,89.5,31.0,94.5,21.0,22.799999999999955,78.0,90.0,22.799999999999955,0.0,2022,9,12,0,2.93,278.0
102,509,22641.99,8.457,2,101,50.5575954,-84.8127102,408,8.457,2022-09-12 00:02:39,,31.0,46.0,95.5,34.5,98.0,21.0,22.799999999999955,78.0,90.0,22.799999999999955,0.0,2022,9,12,0,2.93,278.0
105,510,22650.59,8.572,2,99,50.557503,-84.812692,400,8.572,2022-09-12 00:02:40,,33.0,48.0,98.5,35.5,100.0,21.0,22.799999999999955,78.0,90.0,22.799999999999955,0.0,2022,9,12,0,2.93,278.0
105,510,22659.32,8.741,2,100,50.557412,-84.8126738,377,8.741,2022-09-12 00:02:41,,34.0,47.0,95.5,34.0,99.5,21.0,22.600000000000023,78.0,90.0,22.600000000000023,0.0,2022,9,12,0,2.93,278.0
104,510,22668.23,8.991,2,99,50.557318,-84.8126556,361,8.991,2022-09-12 00:02:42,,27.5,42.0,83.5,33.0,100.0,21.0,22.600000000000023,78.0,90.0,22.600000000000023,0.0,2022,9,12,0,2.93,278.0
103,511,22677.38,9.277,2,100,50.5572193,-84.8126374,342,9.277,2022-09-12 00:02:43,,22.5,46.0,78.5,35.0,99.0,21.0,22.399999999999977,78.0,90.0,22.399999999999977,0.0,2022,9,12,0,2.93,278.0
103,511,22686.83,9.73,2,101,50.5571193,-84.812613,325,9.73,2022-09-12 00:02:44,,26.0,49.0,87.5,30.0,93.5,21.0,22.200000000000045,78.0,90.0,22.200000000000045,-0.29,2022,9,12,0,2.93,278.0
105,511,22696.72,9.886,2,99,50.5570157,-84.8125856,316,9.886,2022-09-12 00:02:45,,29.5,50.0,95.0,24.0,85.5,21.0,22.0,78.0,90.0,22.0,-0.88,2022,9,12,0,2.93,278.0
105,512,22706.72,10.092,2,99,50.5569107,-84.812552,286,10.092,2022-09-12 00:02:46,,25.0,51.0,88.0,22.5,78.5,21.0,21.600000000000023,78.0,91.0,21.600000000000023,-1.14,2022,9,12,0,2.93,278.0
104,512,22716.87,10.278,2,98,50.5568066,-84.8125096,250,10.278,2022-09-12 00:02:47,,20.5,46.0,81.0,21.5,71.0,21.0,21.200000000000045,78.0,91.0,21.200000000000045,-1.46,2022,9,12,0,2.93,278.0
107,512,22727.11,10.634,2,96,50.5567041,-84.812465,296,10.634,2022-09-12 00:02:48,,18.0,42.0,73.0,24.0,76.5,21.0,21.0,78.0,91.0,21.0,-1.73,2022,9,12,0,2.93,278.0
110,512,22737.98,10.908,2,95,50.5565926,-84.8124131,258,10.908,2022-09-12 00:02:49,,16.5,44.0,65.5,26.5,82.5,21.0,20.600000000000023,78.0,91.0,20.600000000000023,-2.01,2022,9,12,0,2.93,278.0
112,513,22748.22,10.678,2,94,50.5564876,-84.8123669,216,10.678,2022-09-12 00:02:50,,15.0,45.0,59.5,25.0,79.5,21.0,20.200000000000045,78.0,92.0,20.200000000000045,-2.27,2022,9,12,0,2.93,278.0
83,513,22759.5,10.974,2,94,50.5563722,-84.8123142,179,10.974,2022-09-12 00:02:51,,14.5,41.0,54.0,25.0,79.5,21.0,19.799999999999955,78.0,92.0,19.799999999999955,-2.49,2022,9,12,0,2.93,278.0
112,513,22771.14,11.238,3,92,50.5562547,-84.8122578,160,11.238,2022-09-12 00:02:52,,15.5,47.0,62.5,22.0,76.5,21.0,19.600000000000023,78.0,92.0,19.600000000000023,-2.65,2022,9,12,0,2.93,278.0
112,513,22781.68,11.091,3,90,50.5561492,-84.8122089,186,11.091,2022-09-12 00:02:53,,17.0,48.0,67.5,21.0,75.0,21.0,19.399999999999977,78.0,93.0,19.399999999999977,-2.69,2022,9,12,0,2.93,278.0
112,513,22792.09,10.773,3,86,50.5560423,-84.8121632,213,10.773,2022-09-12 00:02:54,,18.0,47.0,69.0,22.0,76.0,21.0,19.399999999999977,78.0,93.0,19.399999999999977,-2.62,2022,9,12,0,2.93,278.0
110,513,22802.61,10.413,3,85,50.5559332,-84.8121177,242,10.413,2022-09-12 00:02:55,,19.0,47.0,71.5,24.5,78.5,21.0,19.399999999999977,78.0,93.0,19.399999999999977,-2.48,2022,9,12,0,2.93,278.0
106,514,22812.57,10.094,3,84,50.5558305,-84.8120723,266,10.094,2022-09-12 00:02:56,,23.0,48.0,87.0,24.0,78.5,21.0,19.600000000000023,78.0,93.0,19.600000000000023,-2.14,2022,9,12,0,2.93,278.0
103,514,22822.86,9.867,3,84,50.5557265,-84.8120265,320,9.867,2022-09-12 00:02:57,,26.5,49.0,94.5,26.5,84.0,21.0,19.799999999999955,78.0,94.0,19.799999999999955,-1.47,2022,9,12,0,2.93,278.0
101,515,22832.48,9.516,3,84,50.5556281,-84.8119824,315,9.516,2022-09-12 00:02:58,,26.0,51.0,97.0,27.5,86.0,21.0,20.0,79.0,94.0,20.0,-0.06,2022,9,12,0,2.93,278.0
98,515,22841.9,8.894,3,84,50.5555336,-84.8119428,297,8.894,2022-09-12 00:02:59,,25.5,49.0,97.5,28.0,87.5,21.0,20.399999999999977,79.0,94.0,20.399999999999977,-0.19,2022,9,12,0,2.93,278.0
96,515,22850.88,8.672,3,83,50.5554426,-84.8119003,342,8.672,2022-09-12 00:03:00,,27.5,48.0,98.0,30.0,91.0,21.0,20.600000000000023,79.0,94.0,20.600000000000023,0.59,2022,9,12,0,2.93,278.0
96,516,22859.79,8.768,3,85,50.555351,-84.8118545,370,8.768,2022-09-12 00:03:01,,29.5,51.0,99.0,32.0,94.5,21.0,21.0,79.0,94.0,21.0,1.3,2022,9,12,0,2.93,278.0
101,516,22868.83,8.808,3,84,50.5552594,-84.8118087,399,8.808,2022-09-12 00:03:02,,32.0,50.0,99.5,34.0,98.0,21.0,21.399999999999977,80.0,94.0,21.399999999999977,1.82,2022,9,12,0,2.93,278.0
100,516,22877.77,8.788,3,84,50.5551696,-84.8117638,407,8.788,2022-09-12 00:03:03,,28.0,46.0,96.0,35.5,98.5,21.0,21.600000000000023,80.0,94.0,21.600000000000023,2.26,2022,9,12,0,2.93,278.0
99,517,22886.26,8.588,2,84,50.5550875,-84.8117182,334,8.588,2022-09-12 00:03:04,,21.5,42.0,84.0,36.0,98.5,21.0,22.0,80.0,94.0,22.0,2.57,2022,9,12,0,2.93,278.0
99,517,22894.42,8.615,2,84,50.5550064,-84.8116661,263,8.615,2022-09-12 00:03:05,,18.0,43.0,68.0,34.5,96.5,21.0,22.200000000000045,80.0,94.0,22.200000000000045,2.76,2022,9,12,0,2.93,278.0
99,517,22902.63,8.677,2,82,50.5549275,-84.8116176,247,8.677,2022-09-12 00:03:06,,19.0,50.0,70.5,25.0,83.0,21.0,22.200000000000045,81.0,94.0,22.200000000000045,2.8,2022,9,12,0,2.93,278.0
98,517,22910.97,8.67,2,84,50.5548452,-84.8115728,241,8.67,2022-09-12 00:03:07,,18.5,49.0,71.0,23.0,79.0,21.0,22.399999999999977,81.0,94.0,22.399999999999977,2.73,2022,9,12,0,2.93,278.0
98,518,22919.73,8.61,2,84,50.5547577,-84.8115267,222,8.61,2022-09-12 00:03:08,,18.0,47.0,70.0,21.0,76.5,21.0,22.399999999999977,81.0,94.0,22.399999999999977,2.53,2022,9,12,0,2.93,278.0
98,518,22928.46,8.818,2,84,50.5546699,-84.8114742,233,8.818,2022-09-12 00:03:09,,18.5,47.0,70.5,20.5,76.0,21.0,22.399999999999977,81.0,94.0,22.399999999999977,2.26,2022,9,12,0,2.93,278.0
99,518,22937.32,8.984,2,85,50.554582,-84.8114268,233,8.984,2022-09-12 00:03:10,,19.0,49.0,73.5,21.5,77.0,21.0,22.399999999999977,81.0,94.0,22.399999999999977,1.9,2022,9,12,0,2.93,278.0
99,518,22946.61,9.167,2,88,50.5544906,-84.811381,216,9.167,2022-09-12 00:03:11,,20.0,50.0,76.0,20.5,73.5,21.0,22.200000000000045,82.0,94.0,22.200000000000045,1.28,2022,9,12,0,2.93,278.0
99,518,22955.52,9.128,2,89,50.554406,-84.8113198,198,9.128,2022-09-12 00:03:12,,21.0,52.0,78.5,20.0,69.5,21.0,22.200000000000045,82.0,94.0,22.200000000000045,0.0,2022,9,12,0,2.93,278.0
99,519,22965.08,9.182,2,90,50.5543202,-84.8112389,224,9.182,2022-09-12 00:03:13,,22.0,51.0,83.0,20.0,70.5,21.0,22.200000000000045,82.0,94.0,22.200000000000045,0.0,2022,9,12,0,2.93,278.0
100,519,22974.57,9.462,2,91,50.5542424,-84.8111485,285,9.462,2022-09-12 00:03:14,,23.5,51.0,89.5,21.0,75.0,21.0,22.200000000000045,82.0,94.0,22.200000000000045,0.0,2022,9,12,0,2.93,278.0
103,519,22984.04,9.468,2,91,50.5541635,-84.8110641,359,9.468,2022-09-12 00:03:15,,24.0,48.0,92.0,22.0,80.0,21.0,22.399999999999977,82.0,94.0,22.399999999999977,0.0,2022,9,12,0,2.93,278.0
104,520,22993.38,9.4,2,91,50.5540854,-84.8109766,350,9.4,2022-09-12 00:03:16,,20.5,43.0,74.5,25.5,87.5,21.0,22.399999999999977,82.0,94.0,22.399999999999977,0.0,2022,9,12,0,2.93,278.0
106,520,23002.55,9.481,2,92,50.5540083,-84.8108952,300,9.481,2022-09-12 00:03:17,,19.5,46.0,70.0,26.5,91.5,21.0,22.399999999999977,82.0,94.0,22.399999999999977,0.0,2022,9,12,0,2.93,278.0
106,520,23012.59,9.529,2,92,50.5539273,-84.8108051,254,9.529,2022-09-12 00:03:18,,18.0,48.0,63.0,22.0,76.0,21.0,22.399999999999977,82.0,94.0,22.399999999999977,0.0,2022,9,12,0,2.93,278.0
105,520,23022.27,9.313,2,92,50.5538484,-84.8107122,209,9.313,2022-09-12 00:03:19,,16.5,50.0,57.0,17.5,60.0,21.0,22.399999999999977,82.0,94.0,22.399999999999977,0.0,2022,9,12,0,2.93,278.0
84,520,23031.73,9.327,2,91,50.553768,-84.8106276,149,9.327,2022-09-12 00:03:20,,16.0,50.0,58.0,16.0,64.0,21.0,22.399999999999977,82.0,94.0,22.399999999999977,0.0,2022,9,12,0,2.93,278.0
96,521,23041.31,9.368,2,91,50.5536921,-84.810533,197,9.368,2022-09-12 00:03:21,,21.5,45.0,89.0,1.0,97.5,21.0,22.600000000000023,82.0,94.0,22.600000000000023,0.0,2022,9,12,0,2.93,278.0
68,521,23050.62,9.356,2,91,50.55362,-84.81044,264,9.356,2022-09-12 00:03:22,,32.5,19.0,89.0,17.5,89.5,21.0,22.600000000000023,82.0,94.0,22.600000000000023,0.0,2022,9,12,0,2.93,278.0
78,521,23059.96,9.284,2,92,50.5535509,-84.8103437,208,9.284,2022-09-12 00:03:23,,26.5,64.0,73.5,23.5,85.5,21.0,22.399999999999977,82.0,94.0,22.399999999999977,0.0,2022,9,12,0,2.93,278.0
99,521,23069.28,8.992,2,92,50.5534757,-84.8102548,151,8.992,2022-09-12 00:03:24,,15.5,78.0,55.0,22.5,81.5,21.0,22.399999999999977,82.0,94.0,22.399999999999977,0.0,2022,9,12,0,2.93,278.0
76,521,23078.57,8.75,2,90,50.5533981,-84.8101664,82,8.75,2022-09-12 00:03:25,,15.0,49.0,53.0,16.0,58.5,21.0,22.399999999999977,82.0,94.0,22.399999999999977,0.0,2022,9,12,0,2.93,278.0
49,521,23087.4,8.513,2,91,50.5533248,-84.8100888,64,8.513,2022-09-12 00:03:26,,15.5,48.0,55.5,14.5,52.5,21.0,22.399999999999977,82.0,94.0,22.399999999999977,0.0,2022,9,12,0,2.93,278.0
22,521,23095.81,8.156,2,92,50.5532614,-84.8100043,45,8.156,2022-09-12 00:03:27,,16.5,47.0,58.5,13.0,48.0,21.0,22.600000000000023,82.0,94.0,22.600000000000023,0.0,2022,9,12,0,2.93,278.0
0,521,23104.19,8.034,2,92,50.5532046,-84.8099059,0,8.034,2022-09-12 00:03:28,,17.0,47.0,61.5,12.0,43.5,21.0,22.600000000000023,82.0,94.0,22.600000000000023,0.0,2022,9,12,0,2.93,278.0
0,521,23111.95,7.414,2,90,50.5531621,-84.8098114,0,7.414,2022-09-12 00:03:29,,17.5,46.0,64.5,10.5,39.0,21.0,22.600000000000023,82.0,94.0,22.600000000000023,0.0,2022,9,12,0,2.93,278.0
0,521,23118.89,6.809,2,94,50.5531263,-84.809722,0,6.809,2022-09-12 00:03:30,,18.5,45.0,67.0,9.5,34.5,21.0,22.799999999999955,82.0,94.0,22.799999999999955,0.0,2022,9,12,0,2.93,278.0
0,521,23124.81,5.2,2,93,50.5530961,-84.8096434,0,5.2,2022-09-12 00:03:31,,19.0,45.0,70.0,8.0,30.0,21.0,23.0,82.0,94.0,23.0,0.0,2022,9,12,0,2.93,278.0
0,521,23128.38,2.736,2,92,50.5530777,-84.8096005,0,2.736,2022-09-12 00:03:32,,19.5,44.0,73.0,7.0,25.5,21.0,23.0,82.0,94.0,23.0,0.0,2022,9,12,0,2.93,278.0
0,521,23130.29,1.401,2,93,50.553067,-84.809579,0,1.401,2022-09-12 00:03:33,,20.5,43.0,76.0,5.5,21.0,21.0,23.200000000000045,82.0,94.0,23.200000000000045,0.0,2022,9,12,0,2.93,278.0
0,521,23131.73,1.152,2,91,50.5530581,-84.8095612,0,1.152,2022-09-12 00:03:34,,21.0,42.0,79.0,4.5,16.0,21.0,23.399999999999977,82.0,94.0,23.399999999999977,0.0,2022,9,12,0,2.93,278.0
0,521,23133.3,1.573,2,89,50.5530459,-84.8095429,0,1.573,2022-09-12 00:03:35,,22.0,42.0,81.5,3.0,11.5,21.0,23.399999999999977,82.0,94.0,23.399999999999977,0.0,2022,9,12,0,2.93,278.0
5,521,23135.02,2.043,2,89,50.5530323,-84.8095248,0,2.043,2022-09-12 00:03:36,,22.5,41.0,84.5,2.0,7.0,21.0,23.399999999999977,82.0,94.0,23.399999999999977,0.41,2022,9,12,0,2.93,278.0
15,521,23137.48,2.752,2,86,50.5530094,-84.8095064,8,2.752,2022-09-12 00:03:37,,23.0,40.0,87.5,0.5,2.5,21.0,23.399999999999977,82.0,94.0,23.399999999999977,2.46,2022,9,12,0,2.93,278.0
25,521,23140.79,3.431,2,84,50.5529757,-84.8095004,21,3.431,2022-09-12 00:03:38,,24.5,45.0,89.5,2.5,10.0,21.0,23.399999999999977,82.0,94.0,23.399999999999977,2.91,2022,9,12,0,2.93,278.0
35,522,23144.78,3.689,2,82,50.552933,-84.8095066,34,3.689,2022-09-12 00:03:39,,27.5,52.0,91.5,8.0,31.5,21.0,23.399999999999977,82.0,94.0,23.399999999999977,3.1,2022,9,12,0,2.93,278.0
36,522,23148.55,3.736,2,82,50.5528969,-84.8095219,141,3.736,2022-09-12 00:03:40,,30.0,59.0,93.0,13.5,53.5,21.0,23.399999999999977,82.0,94.0,23.399999999999977,2.24,2022,9,12,0,2.93,278.0
41,522,23152.24,3.888,2,81,50.5528619,-84.8095463,158,3.888,2022-09-12 00:03:41,,28.0,66.0,90.5,16.5,62.5,21.0,23.399999999999977,82.0,94.0,23.399999999999977,0.0,2022,9,12,0,2.93,278.0
48,522,23156.25,4.098,2,81,50.5528224,-84.8095798,203,4.098,2022-09-12 00:03:42,,26.0,57.0,88.5,19.5,71.0,21.0,23.200000000000045,82.0,94.0,23.200000000000045,-0.05,2022,9,12,0,2.93,278.0
55,522,23160.78,4.741,2,81,50.5527846,-84.8096223,275,4.741,2022-09-12 00:03:43,,23.5,52.0,86.0,22.5,79.5,21.0,23.200000000000045,82.0,94.0,23.200000000000045,-0.36,2022,9,12,0,2.93,278.0
61,523,23165.73,5.177,2,81,50.5527426,-84.8096672,279,5.177,2022-09-12 00:03:44,,21.5,51.0,83.5,25.5,87.5,21.0,23.0,82.0,94.0,23.0,-0.79,2022,9,12,0,2.93,278.0
65,523,23171.4,5.483,2,81,50.5526935,-84.8097071,276,5.483,2022-09-12 00:03:45,,20.5,52.0,81.5,22.0,84.5,21.0,23.0,82.0,94.0,23.0,-1.08,2022,9,12,0,2.93,278.0
69,523,23178.03,6.214,2,82,50.5526299,-84.8097544,270,6.214,2022-09-12 00:03:46,,19.0,53.0,79.0,18.0,81.0,21.0,22.799999999999955,82.0,94.0,22.799999999999955,-1.32,2022,9,12,0,2.93,278.0
68,523,23185.02,6.458,2,82,50.5525621,-84.8097977,226,6.458,2022-09-12 00:03:47,,18.0,51.0,76.0,16.0,79.0,21.0,22.799999999999955,82.0,94.0,22.799999999999955,-1.45,2022,9,12,0,2.93,278.0
46,524,23191.96,6.484,2,83,50.5524952,-84.8098342,165,6.484,2022-09-12 00:03:48,,15.0,53.0,66.5,16.0,77.5,21.0,22.799999999999955,82.0,94.0,22.799999999999955,-1.52,2022,9,12,0,2.93,278.0
57,524,23198.77,6.387,2,83,50.5524281,-84.8098759,123,6.387,2022-09-12 00:03:49,,7.5,57.0,40.5,15.0,71.0,21.0,22.600000000000023,82.0,94.0,22.600000000000023,-1.51,2022,9,12,0,2.93,278.0
74,524,23205.94,6.336,2,82,50.5523677,-84.8099405,112,6.336,2022-09-12 00:03:50,,14.0,45.0,57.5,15.0,70.5,21.0,22.600000000000023,82.0,94.0,22.600000000000023,-1.39,2022,9,12,0,2.93,278.0
78,524,23213.5,7.132,2,85,50.5522934,-84.8099771,104,7.132,2022-09-12 00:03:51,,16.5,45.0,56.0,19.5,71.5,21.0,22.600000000000023,82.0,94.0,22.600000000000023,-1.24,2022,9,12,0,2.93,278.0
77,524,23220.5,6.629,2,82,50.5522239,-84.8100141,106,6.629,2022-09-12 00:03:52,,15.0,45.0,47.5,23.0,74.0,21.0,22.600000000000023,82.0,94.0,22.600000000000023,-0.89,2022,9,12,0,2.93,278.0
55,524,23227.18,6.148,2,82,50.5521574,-84.810047,77,6.148,2022-09-12 00:03:53,,12.0,45.0,42.0,22.5,76.5,21.0,22.799999999999955,82.0,94.0,22.799999999999955,0.0,2022,9,12,0,2.93,278.0
33,524,23233.8,6.026,2,82,50.5520923,-84.8100867,48,6.026,2022-09-12 00:03:54,,10.5,45.0,43.0,21.5,73.0,21.0,22.799999999999955,82.0,94.0,22.799999999999955,0.0,2022,9,12,0,2.93,278.0
11,524,23239.9,5.576,2,82,50.5520327,-84.8101253,18,5.576,2022-09-12 00:03:55,,9.0,45.0,44.5,20.5,70.0,21.0,22.799999999999955,82.0,94.0,22.799999999999955,0.0,2022,9,12,0,2.93,278.0
0,524,23245.0,5.286,2,82,50.5519818,-84.8101489,0,5.286,2022-09-12 00:03:56,,7.0,45.0,45.5,19.5,66.5,21.0,22.799999999999955,82.0,94.0,22.799999999999955,0.0,2022,9,12,0,2.93,278.0
0,524,23249.68,4.766,2,83,50.5519356,-84.8101739,0,4.766,2022-09-12 00:03:57,,5.5,45.0,47.0,18.5,63.5,21.0,22.799999999999955,82.0,94.0,22.799999999999955,0.0,2022,9,12,0,2.93,278.0
10,524,23252.9,3.809,2,82,50.551903,-84.8101938,0,3.809,2022-09-12 00:03:58,,4.0,45.0,48.5,17.5,60.5,21.0,22.799999999999955,82.0,94.0,22.799999999999955,0.0,2022,9,12,0,2.93,278.0
8,524,23255.41,2.804,2,82,50.5518763,-84.8102068,0,2.804,2022-09-12 00:03:59,,2.0,45.0,49.5,16.5,57.0,21.0,23.0,82.0,94.0,23.0,0.0,2022,9,12,0,2.93,278.0
5,524,23257.28,1.983,2,82,50.5518579,-84.8102043,0,1.983,2022-09-12 00:04:00,,0.5,45.0,51.0,16.0,54.0,21.0,23.0,82.0,94.0,23.0,0.0,2022,9,12,0,2.93,278.0
3,524,23258.66,1.522,2,83,50.5518441,-84.8102013,0,1.522,2022-09-12 00:04:01,,2.5,45.0,52.0,14.0,49.0,21.0,23.0,82.0,94.0,23.0,0.12,2022,9,12,0,2.93,278.0
0,524,23259.86,1.279,2,84,50.5518305,-84.8102013,0,1.279,2022-09-12 00:04:02,,6.5,45.0,53.5,12.5,44.0,21.0,23.200000000000045,82.0,94.0,23.200000000000045,0.92,2022,9,12,0,2.93,278.0
