ascent,cadence,descent,enhanced_speed,gps_accuracy,left_right_balance,position_lat,position_long,power,speed,timestamp,battery_soc,calories,distance,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,heart_rate,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
8,81.0,7,8.628,3,53.0,50.5210379,-84.8103196,255.0,8.628,2023-05-16 00:14:39,,48.0,1776.22,24.5,87.0,25.5,91.0,18.0,148.0,12.799999999999955,12.799999999999955,-2.44,2023,5,16,0,3.82,47.0
8,81.0,7,8.62,3,55.0,50.5209469,-84.8102832,252.0,8.62,2023-05-16 00:14:40,,48.0,1785.23,24.0,87.5,24.0,89.5,18.0,147.0,13.0,13.0,-2.22,2023,5,16,0,3.82,47.0
8,82.0,8,9.226,3,57.0,50.5208468,-84.8102377,248.0,9.226,2023-05-16 00:14:41,,49.0,1794.95,23.5,84.5,24.0,89.5,18.0,147.0,13.0,13.0,-1.93,2023,5,16,0,3.82,47.0
8,83.0,8,9.238,3,59.0,50.5207558,-84.8101831,248.0,9.238,2023-05-16 00:14:42,,49.0,1804.43,23.0,84.0,22.5,87.5,18.0,147.0,13.200000000000045,13.200000000000045,-0.89,2023,5,16,0,3.82,47.0
8,85.0,8,9.158,3,57.0,50.5206602,-84.8101194,239.0,9.158,2023-05-16 00:14:43,,49.0,1814.06,22.5,83.0,21.5,85.5,18.0,148.0,13.399999999999977,13.399999999999977,0.0,2023,5,16,0,3.82,47.0
8,85.0,8,9.166,3,55.0,50.5205692,-84.8100648,221.0,9.166,2023-05-16 00:14:44,,49.0,1823.65,22.0,83.0,21.0,84.0,18.0,149.0,13.600000000000023,13.600000000000023,0.01,2023,5,16,0,3.82,47.0
9,87.0,8,9.691,3,57.0,50.5204645,-84.8100193,206.0,9.691,2023-05-16 00:14:45,,50.0,1833.58,21.0,83.0,21.0,83.0,18.0,150.0,13.600000000000023,13.600000000000023,0.29,2023,5,16,0,3.82,47.0
9,88.0,8,10.127,3,60.0,50.5203598,-84.8099738,181.0,10.127,2023-05-16 00:14:46,,50.0,1843.96,20.5,80.5,20.5,82.0,18.0,151.0,13.399999999999977,13.399999999999977,0.66,2023,5,16,0,3.82,47.0
9,88.0,8,10.169,3,57.0,50.5202415,-84.8099191,175.0,10.169,2023-05-16 00:14:47,,50.0,1855.74,21.0,77.0,18.0,71.5,18.0,151.0,13.200000000000045,13.200000000000045,0.38,2023,5,16,0,3.82,47.0
9,88.0,8,10.153,3,53.0,50.5201323,-84.8098554,174.0,10.153,2023-05-16 00:14:48,,50.0,1867.13,20.0,74.5,17.5,70.0,18.0,151.0,12.799999999999955,12.799999999999955,0.14,2023,5,16,0,3.82,47.0
9,88.0,8,9.955,3,56.0,50.5200185,-84.8098008,174.0,9.955,2023-05-16 00:14:49,,50.0,1878.15,18.5,71.5,17.5,68.5,18.0,151.0,12.600000000000023,12.600000000000023,0.01,2023,5,16,0,3.82,47.0
9,88.0,9,10.967,3,57.0,50.5199047,-84.8097371,174.0,10.967,2023-05-16 00:14:50,,50.0,1889.46,18.0,70.5,17.0,66.5,18.0,150.0,12.399999999999977,12.399999999999977,-0.54,2023,5,16,0,3.82,47.0
9,87.0,9,9.987,3,56.0,50.5198046,-84.8097007,178.0,9.987,2023-05-16 00:14:51,,51.0,1899.12,19.0,73.0,17.0,66.5,18.0,150.0,12.399999999999977,12.399999999999977,-1.05,2023,5,16,0,3.82,47.0
9,69.0,9,8.775,3,55.0,50.5197181,-84.8096734,169.0,8.775,2023-05-16 00:14:52,,51.0,1907.51,18.0,70.5,17.5,68.5,18.0,149.0,12.399999999999977,12.399999999999977,-1.4,2023,5,16,0,3.82,47.0
9,49.0,9,8.379,3,54.0,50.5196316,-84.809637,158.0,8.379,2023-05-16 00:14:53,,51.0,1915.76,17.0,67.5,18.5,70.5,18.0,149.0,12.399999999999977,12.399999999999977,-1.52,2023,5,16,0,3.82,47.0
9,28.0,9,7.657,3,53.0,50.5195588,-84.8096097,146.0,7.657,2023-05-16 00:14:54,,51.0,1923.16,16.5,65.0,19.0,72.5,18.0,149.0,12.399999999999977,12.399999999999977,-1.41,2023,5,16,0,3.82,47.0
9,8.0,9,8.988,3,53.0,50.5194633,-84.8095642,135.0,8.988,2023-05-16 00:14:55,,51.0,1932.41,15.5,62.0,19.5,74.5,18.0,149.0,12.399999999999977,12.399999999999977,-0.7,2023,5,16,0,3.82,47.0
9,9.0,9,8.856,3,50.0,50.5193722,-84.8095095,0.0,8.856,2023-05-16 00:14:56,,51.0,1941.44,14.5,59.5,20.5,76.5,18.0,150.0,12.600000000000023,12.600000000000023,0.0,2023,5,16,0,3.82,47.0
9,42.0,9,7.841,3,35.0,50.5192994,-84.8094731,4.0,7.841,2023-05-16 00:14:57,,51.0,1948.84,29.0,77.0,17.5,67.0,18.0,150.0,12.600000000000023,12.600000000000023,0.0,2023,5,16,0,3.82,47.0
9,71.0,9,7.766,3,42.0,50.519222,-84.8094367,147.0,7.766,2023-05-16 00:14:58,,51.0,1956.7,31.0,87.5,8.0,68.5,18.0,150.0,12.600000000000023,12.600000000000023,0.0,2023,5,16,0,3.82,47.0
9,76.0,9,8.982,3,53.0,50.519131,-84.809373,224.0,8.982,2023-05-16 00:14:59,,51.0,1966.08,26.5,91.0,4.0,78.0,18.0,150.0,12.399999999999977,12.399999999999977,0.0,2023,5,16,0,3.82,47.0
9,78.0,9,8.932,3,59.0,50.5190491,-84.8093093,268.0,8.932,2023-05-16 00:15:00,,51.0,1974.96,27.5,94.0,14.5,87.5,18.0,150.0,12.399999999999977,12.399999999999977,0.0,2023,5,16,0,3.82,47.0
9,80.0,9,8.953,3,60.0,50.5189626,-84.8092456,292.0,8.953,2023-05-16 00:15:01,,52.0,1983.97,28.5,96.5,25.0,97.0,18.0,150.0,12.399999999999977,12.399999999999977,0.0,2023,5,16,0,3.82,47.0
9,82.0,9,9.046,3,58.0,50.5188762,-84.8091819,311.0,9.046,2023-05-16 00:15:02,,52.0,1993.04,26.0,95.0,27.5,97.5,18.0,150.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,83.0,9,9.425,3,56.0,50.5187851,-84.8091182,278.0,9.425,2023-05-16 00:15:03,,52.0,2002.58,25.0,92.5,26.5,95.5,19.0,150.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,83.0,9,9.382,3,57.0,50.5186987,-84.8090635,259.0,9.382,2023-05-16 00:15:04,,53.0,2011.57,25.0,90.0,25.5,93.5,19.0,150.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,84.0,9,9.813,3,57.0,50.5186031,-84.8089907,252.0,9.813,2023-05-16 00:15:05,,53.0,2021.82,24.5,88.0,25.0,92.5,19.0,150.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,84.0,9,9.581,3,52.0,50.5185075,-84.808927,232.0,9.581,2023-05-16 00:15:06,,53.0,2031.39,23.5,86.0,24.5,91.0,19.0,149.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,84.0,9,9.353,3,53.0,50.518421,-84.8088724,208.0,9.353,2023-05-16 00:15:07,,53.0,2040.68,23.0,84.0,24.0,90.0,19.0,148.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,85.0,9,9.299,3,54.0,50.51833,-84.8088178,207.0,9.299,2023-05-16 00:15:08,,53.0,2049.78,24.0,89.0,27.0,94.5,19.0,148.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,85.0,9,9.469,3,55.0,50.5182345,-84.8087632,223.0,9.469,2023-05-16 00:15:09,,54.0,2059.4,25.5,93.5,29.0,97.0,19.0,148.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,85.0,9,9.567,3,56.0,50.5181389,-84.8087177,231.0,9.567,2023-05-16 00:15:10,,54.0,2069.0,25.5,91.5,28.0,92.5,19.0,148.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,85.0,9,8.709,3,56.0,50.5180524,-84.8086721,217.0,8.709,2023-05-16 00:15:11,,54.0,2077.38,23.5,90.5,26.5,90.5,19.0,148.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,85.0,9,9.008,3,62.0,50.5179659,-84.8086175,208.0,9.008,2023-05-16 00:15:12,,54.0,2086.52,23.5,87.0,25.0,86.5,19.0,148.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,85.0,9,9.107,3,61.0,50.5178795,-84.808572,202.0,9.107,2023-05-16 00:15:13,,55.0,2095.38,23.0,83.5,23.0,82.0,19.0,149.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,85.0,9,9.571,3,60.0,50.5177793,-84.8085083,199.0,9.571,2023-05-16 00:15:14,,55.0,2105.41,23.5,83.5,21.5,78.0,19.0,149.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,85.0,9,9.046,3,61.0,50.5176883,-84.8084537,205.0,9.046,2023-05-16 00:15:15,,55.0,2114.27,24.5,89.0,20.5,76.5,19.0,149.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,84.0,9,8.607,3,60.0,50.517611,-84.8084082,206.0,8.607,2023-05-16 00:15:16,,55.0,2122.78,25.5,87.0,21.5,78.5,19.0,149.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,84.0,9,7.86,3,51.0,50.5175381,-84.8083536,194.0,7.86,2023-05-16 00:15:17,,55.0,2130.28,26.5,85.5,22.5,80.0,19.0,148.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,84.0,9,7.9,3,60.0,50.5174699,-84.808299,182.0,7.9,2023-05-16 00:15:18,,55.0,2138.08,26.0,87.0,22.5,84.5,19.0,148.0,12.399999999999977,12.399999999999977,0.0,2023,5,16,0,3.82,47.0
9,84.0,9,7.623,3,58.0,50.517397,-84.8082352,189.0,7.623,2023-05-16 00:15:19,,56.0,2145.74,25.0,88.5,22.0,87.0,19.0,148.0,12.399999999999977,12.399999999999977,0.0,2023,5,16,0,3.82,47.0
9,85.0,9,7.609,3,53.0,50.5173379,-84.8081715,188.0,7.609,2023-05-16 00:15:20,,56.0,2153.4,24.5,88.5,22.0,85.0,19.0,148.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,85.0,9,8.127,3,55.0,50.5172742,-84.8080805,182.0,8.127,2023-05-16 00:15:21,,56.0,2161.69,24.0,88.5,22.0,83.0,19.0,149.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,84.0,9,8.428,3,56.0,50.5172105,-84.8079986,181.0,8.428,2023-05-16 00:15:22,,56.0,2170.22,23.5,84.0,23.0,87.0,19.0,149.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,74.0,9,7.793,3,55.0,50.5171558,-84.8079167,141.0,7.793,2023-05-16 00:15:23,,56.0,2177.81,19.0,70.0,22.0,85.5,19.0,149.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,52.0,9,7.748,3,51.0,50.5171058,-84.8078347,108.0,7.748,2023-05-16 00:15:24,,56.0,2184.94,15.5,60.5,20.5,80.0,19.0,149.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,30.0,9,7.031,3,44.0,50.5170648,-84.8077528,75.0,7.031,2023-05-16 00:15:25,,56.0,2191.65,17.5,64.0,18.5,73.5,19.0,149.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,8.0,9,6.792,3,38.0,50.5170148,-84.80768,43.0,6.792,2023-05-16 00:15:26,,56.0,2198.36,20.0,67.5,17.0,67.5,19.0,149.0,12.399999999999977,12.399999999999977,0.0,2023,5,16,0,3.82,47.0
9,0.0,9,6.15,3,31.0,50.5169738,-84.8076163,0.0,6.15,2023-05-16 00:15:27,,56.0,2203.92,22.0,71.5,15.5,61.0,19.0,149.0,12.600000000000023,12.600000000000023,0.0,2023,5,16,0,3.82,47.0
9,12.0,9,5.134,3,24.0,50.5169283,-84.8075799,2.0,5.134,2023-05-16 00:15:28,,56.0,2209.25,24.5,75.0,13.5,55.0,19.0,149.0,12.600000000000023,12.600000000000023,0.0,2023,5,16,0,3.82,47.0
9,76.0,9,4.821,3,18.0,50.51686,-84.8075799,12.0,4.821,2023-05-16 00:15:29,,56.0,2215.31,26.5,78.5,12.0,48.5,19.0,149.0,12.600000000000023,12.600000000000023,0.0,2023,5,16,0,3.82,47.0
9,59.0,9,4.952,3,28.0,50.5167872,-84.8076072,41.0,4.952,2023-05-16 00:15:30,,56.0,2222.3,27.5,81.0,10.5,43.5,19.0,148.0,12.799999999999955,12.799999999999955,0.0,2023,5,16,0,3.82,47.0
9,57.0,9,5.07,3,55.0,50.5167417,-84.8076436,66.0,5.07,2023-05-16 00:15:31,,57.0,2227.2,22.0,76.5,10.5,43.5,19.0,147.0,12.799999999999955,12.799999999999955,0.0,2023,5,16,0,3.82,47.0
9,63.0,9,5.433,3,56.0,50.5167007,-84.8076891,175.0,5.433,2023-05-16 00:15:32,,57.0,2232.48,23.5,84.0,18.5,69.5,19.0,146.0,12.799999999999955,12.799999999999955,0.0,2023,5,16,0,3.82,47.0
9,69.0,9,5.759,3,57.0,50.5166598,-84.8077437,204.0,5.759,2023-05-16 00:15:33,,57.0,2237.79,25.0,89.5,24.0,88.0,19.0,146.0,12.799999999999955,12.799999999999955,0.0,2023,5,16,0,3.82,47.0
9,74.0,9,6.119,3,58.0,50.5166052,-84.8077983,239.0,6.119,2023-05-16 00:15:34,,57.0,2243.82,25.0,90.0,26.0,91.5,19.0,147.0,12.600000000000023,12.600000000000023,0.0,2023,5,16,0,3.82,47.0
9,77.0,9,6.248,3,56.0,50.5165551,-84.8078438,257.0,6.248,2023-05-16 00:15:35,,57.0,2249.73,25.0,90.0,27.5,95.0,19.0,146.0,12.600000000000023,12.600000000000023,0.0,2023,5,16,0,3.82,47.0
9,80.0,9,6.387,3,55.0,50.5165005,-84.8079076,265.0,6.387,2023-05-16 00:15:36,,58.0,2256.46,25.0,90.5,29.5,98.5,19.0,146.0,12.600000000000023,12.600000000000023,0.0,2023,5,16,0,3.82,47.0
9,83.0,9,6.912,3,57.0,50.5164413,-84.8079713,242.0,6.912,2023-05-16 00:15:37,,58.0,2263.71,24.5,88.5,28.0,96.5,19.0,146.0,12.600000000000023,12.600000000000023,0.0,2023,5,16,0,3.82,47.0
9,85.0,9,6.981,3,54.0,50.5163822,-84.8080441,236.0,6.981,2023-05-16 00:15:38,,58.0,2271.15,24.0,81.5,26.0,93.5,19.0,145.0,12.600000000000023,12.600000000000023,0.0,2023,5,16,0,3.82,47.0
9,83.0,9,7.135,3,49.0,50.5163002,-84.8081442,215.0,7.135,2023-05-16 00:15:39,,58.0,2281.66,23.0,72.5,26.0,93.0,19.0,145.0,12.399999999999977,12.399999999999977,0.0,2023,5,16,0,3.82,47.0
9,79.0,9,9.348,3,45.0,50.5162229,-84.8082443,189.0,9.348,2023-05-16 00:15:40,,59.0,2291.13,22.5,74.5,25.5,90.5,19.0,145.0,12.399999999999977,12.399999999999977,0.0,2023,5,16,0,3.82,47.0
9,77.0,9,8.742,3,53.0,50.5161591,-84.8083172,167.0,8.742,2023-05-16 00:15:41,,59.0,2299.63,22.5,77.0,25.0,88.5,19.0,145.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,78.0,9,8.329,3,51.0,50.5160954,-84.8083991,178.0,8.329,2023-05-16 00:15:42,,59.0,2307.8,22.0,79.0,24.5,86.0,19.0,145.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,78.0,9,7.591,3,49.0,50.5160408,-84.808481,181.0,7.591,2023-05-16 00:15:43,,59.0,2315.02,21.5,79.0,24.5,84.5,19.0,145.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,79.0,9,7.854,3,48.0,50.5159771,-84.8085538,186.0,7.854,2023-05-16 00:15:44,,59.0,2322.62,20.5,75.5,24.0,85.0,19.0,145.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,80.0,9,8.276,3,50.0,50.5159088,-84.8086357,199.0,8.276,2023-05-16 00:15:45,,59.0,2331.19,22.0,75.5,22.5,87.0,19.0,145.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,80.0,9,8.018,3,53.0,50.515836,-84.8086994,207.0,8.018,2023-05-16 00:15:46,,60.0,2339.44,22.5,76.0,23.5,88.5,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,80.0,9,8.177,3,56.0,50.5157632,-84.8087723,212.0,8.177,2023-05-16 00:15:47,,60.0,2347.73,21.0,71.0,22.5,83.0,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,80.0,9,7.458,3,55.0,50.515704,-84.808836,217.0,7.458,2023-05-16 00:15:48,,60.0,2354.95,17.0,61.5,21.5,78.0,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,80.0,9,6.863,3,53.0,50.5156449,-84.8088906,222.0,6.863,2023-05-16 00:15:49,,60.0,2361.56,14.0,53.5,21.0,77.0,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,66.0,9,6.721,3,50.0,50.5155903,-84.8089543,179.0,6.721,2023-05-16 00:15:50,,60.0,2368.3,19.0,61.5,19.5,72.0,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,51.0,9,6.5,3,43.0,50.5155402,-84.809018,170.0,6.5,2023-05-16 00:15:51,,60.0,2374.71,24.0,69.0,18.0,67.0,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,36.0,9,6.526,3,36.0,50.5154947,-84.8090908,161.0,6.526,2023-05-16 00:15:52,,61.0,2381.24,29.5,77.0,16.5,62.5,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,21.0,9,6.558,3,29.0,50.5154355,-84.8091455,153.0,6.558,2023-05-16 00:15:53,,61.0,2387.79,34.5,85.0,15.0,57.5,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,28.0,9,7.08,3,33.0,50.5153809,-84.8092183,85.0,7.08,2023-05-16 00:15:54,,61.0,2395.02,39.5,93.0,13.0,52.5,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,61.0,9,7.052,3,85.0,50.5153263,-84.8092911,96.0,7.052,2023-05-16 00:15:55,,61.0,2402.01,30.5,95.0,3.5,69.5,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,87.0,9,6.995,3,67.0,50.5152717,-84.8093639,248.0,6.995,2023-05-16 00:15:56,,61.0,2409.08,24.0,91.5,15.0,88.5,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,88.0,9,6.71,3,59.0,50.5152171,-84.8094276,261.0,6.71,2023-05-16 00:15:57,,61.0,2415.68,21.0,85.5,26.0,97.0,19.0,145.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,89.0,9,6.849,3,59.0,50.5151625,-84.8094822,245.0,6.849,2023-05-16 00:15:58,,62.0,2422.57,20.5,78.5,24.0,93.0,19.0,145.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,90.0,9,6.853,3,58.0,50.5151033,-84.8095551,213.0,6.853,2023-05-16 00:15:59,,62.0,2429.45,19.5,72.0,22.0,89.0,19.0,145.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,91.0,9,6.867,3,58.0,50.5150532,-84.8096188,185.0,6.867,2023-05-16 00:16:00,,62.0,2436.27,20.5,75.0,21.5,82.0,19.0,145.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,89.0,9,6.834,3,66.0,50.5150032,-84.8096916,173.0,6.834,2023-05-16 00:16:01,,62.0,2443.15,21.5,77.0,21.0,78.5,19.0,145.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,79.0,9,6.909,3,59.0,50.5149531,-84.8097735,191.0,6.909,2023-05-16 00:16:02,,62.0,2450.14,24.0,82.5,22.5,84.5,19.0,145.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,80.0,9,6.818,3,53.0,50.514903,-84.8098463,215.0,6.818,2023-05-16 00:16:03,,63.0,2457.21,27.0,91.5,25.5,96.5,19.0,145.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,82.0,9,6.972,3,56.0,50.5148621,-84.8099191,225.0,6.972,2023-05-16 00:16:04,,63.0,2463.36,26.0,90.5,27.0,97.5,19.0,146.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,83.0,9,6.841,3,56.0,50.514812,-84.8100102,228.0,6.841,2023-05-16 00:16:05,,63.0,2471.51,25.0,89.5,28.0,98.5,19.0,146.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,84.0,9,7.088,3,56.0,50.5147711,-84.8101012,232.0,7.088,2023-05-16 00:16:06,,63.0,2478.33,24.0,85.5,28.5,98.5,19.0,146.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,84.0,9,7.519,3,55.0,50.5147255,-84.8101831,227.0,7.519,2023-05-16 00:16:07,,64.0,2485.85,23.0,83.0,26.0,93.0,19.0,146.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,84.0,9,7.431,3,56.0,50.5146846,-84.8102741,220.0,7.431,2023-05-16 00:16:08,,64.0,2493.36,21.5,84.0,21.5,84.0,19.0,146.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,84.0,9,7.153,3,58.0,50.5146436,-84.8103652,219.0,7.153,2023-05-16 00:16:09,,64.0,2500.44,22.5,86.5,21.0,85.5,19.0,146.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,85.0,9,7.334,3,56.0,50.5145981,-84.8104471,225.0,7.334,2023-05-16 00:16:10,,64.0,2507.6,23.0,88.5,20.5,86.5,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,85.0,9,7.358,3,54.0,50.5145572,-84.8105381,229.0,7.358,2023-05-16 00:16:11,,64.0,2514.76,24.5,90.0,20.5,87.0,19.0,145.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,86.0,9,7.434,3,54.0,50.5145162,-84.8106291,231.0,7.434,2023-05-16 00:16:12,,65.0,2522.3,26.0,89.0,21.0,88.0,19.0,144.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,86.0,9,7.407,3,56.0,50.5144752,-84.8107201,230.0,7.407,2023-05-16 00:16:13,,65.0,2529.72,23.0,86.5,24.5,92.5,19.0,144.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,86.0,9,7.26,3,54.0,50.5144343,-84.8108112,225.0,7.26,2023-05-16 00:16:14,,65.0,2537.04,22.5,84.0,21.5,83.0,19.0,144.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,87.0,9,7.584,3,52.0,50.5143933,-84.8109022,224.0,7.584,2023-05-16 00:16:15,,65.0,2544.36,21.5,82.5,20.5,80.0,19.0,144.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,87.0,9,7.624,3,53.0,50.5143524,-84.8110114,223.0,7.624,2023-05-16 00:16:16,,66.0,2552.44,21.0,83.0,21.0,84.0,19.0,144.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,87.0,9,7.739,3,56.0,50.5143159,-84.8111115,218.0,7.739,2023-05-16 00:16:17,,66.0,2560.48,21.0,84.5,21.5,89.5,19.0,144.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,87.0,9,7.622,3,59.0,50.5142795,-84.8112117,211.0,7.622,2023-05-16 00:16:18,,66.0,2568.21,21.5,83.0,22.0,83.5,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,88.0,9,7.436,3,59.0,50.5142477,-84.8113118,209.0,7.436,2023-05-16 00:16:19,,66.0,2575.57,22.0,83.0,23.0,82.0,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,88.0,9,7.631,3,59.0,50.5142067,-84.8114119,210.0,7.631,2023-05-16 00:16:20,,66.0,2583.75,21.5,82.5,21.5,80.5,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,88.0,9,7.636,3,56.0,50.5141749,-84.8115211,210.0,7.636,2023-05-16 00:16:21,,67.0,2591.43,20.5,80.0,20.5,81.0,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,89.0,9,7.739,3,54.0,50.5141339,-84.8116213,204.0,7.739,2023-05-16 00:16:22,,67.0,2598.97,19.5,74.0,21.0,82.5,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,90.0,9,7.83,3,53.0,50.5140975,-84.8117214,196.0,7.83,2023-05-16 00:16:23,,67.0,2607.47,18.5,68.5,21.5,84.0,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,90.0,9,7.686,3,55.0,50.5140656,-84.8118306,188.0,7.686,2023-05-16 00:16:24,,67.0,2615.24,18.5,71.0,21.5,84.0,19.0,145.0,11.800000000000011,11.800000000000011,0.0,2023,5,16,0,3.82,47.0
9,91.0,9,7.817,3,53.0,50.5140247,-84.8119398,220.0,7.817,2023-05-16 00:16:25,,67.0,2623.44,22.5,82.0,19.0,75.5,19.0,145.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,91.0,9,7.84,3,55.0,50.5139974,-84.8120491,250.0,7.84,2023-05-16 00:16:26,,68.0,2631.74,24.5,89.5,18.0,73.5,19.0,146.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,91.0,9,8.018,3,58.0,50.5139746,-84.8121765,259.0,8.018,2023-05-16 00:16:27,,68.0,2640.38,24.0,89.5,20.5,81.5,19.0,146.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,93.0,9,8.218,3,55.0,50.5139519,-84.8123039,265.0,8.218,2023-05-16 00:16:28,,68.0,2649.23,23.0,89.5,22.5,89.5,19.0,146.0,12.200000000000045,12.200000000000045,0.0,2023,5,16,0,3.82,47.0
9,91.0,9,8.227,3,46.0,50.5139291,-84.8124132,255.0,8.227,2023-05-16 00:16:29,,68.0,2657.88,24.0,89.0,23.0,88.5,19.0,147.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,87.0,9,8.044,3,47.0,50.5139018,-84.8125406,205.0,8.044,2023-05-16 00:16:30,,69.0,2666.75,24.5,88.5,23.5,87.5,19.0,147.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,83.0,9,7.939,3,48.0,50.5138745,-84.812668,207.0,7.939,2023-05-16 00:16:31,,69.0,2676.02,23.0,81.5,22.5,83.5,19.0,148.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,82.0,9,7.902,3,51.0,50.5138426,-84.8127863,196.0,7.902,2023-05-16 00:16:32,,69.0,2684.46,19.5,71.5,21.0,78.5,19.0,148.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
9,82.0,9,7.908,3,55.0,50.5138108,-84.8128956,162.0,7.908,2023-05-16 00:16:33,,69.0,2692.85,20.5,72.5,21.0,78.5,19.0,149.0,12.0,12.0,0.0,2023,5,16,0,3.82,47.0
