ascent,cadence,descent,power,timestamp,battery_soc,calories,heart_rate,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,left_right_balance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
45,38,48,141,2022-09-29 22:48:26,,338.0,113.0,30.0,99.0,28.0,94.5,13.0,63.0,4.389,2.0,50.5384186,-84.820678,4.389,13360.58,-14.0,-14.0,0.0,2022,9,29,22,5.25,230.0
45,47,48,238,2022-09-29 22:48:27,,339.0,113.0,29.5,96.0,26.5,93.5,13.0,59.0,4.888,2.0,50.5383777,-84.8206325,4.888,13365.63,-14.0,-14.0,0.0,2022,9,29,22,5.25,230.0
45,54,48,283,2022-09-29 22:48:28,,339.0,112.0,28.0,92.0,25.0,92.0,13.0,54.0,5.22,2.0,50.5383367,-84.8205687,5.22,13370.95,-14.0,-14.0,0.0,2022,9,29,22,5.25,230.0
45,58,48,290,2022-09-29 22:48:29,,339.0,113.0,25.5,88.0,22.5,87.0,13.0,53.0,5.962,2.0,50.5382912,-84.820505,5.962,13377.18,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,49,48,229,2022-09-29 22:48:30,,339.0,111.0,24.0,83.5,19.0,78.5,13.0,49.0,6.096,2.0,50.5382411,-84.8204504,6.096,13383.3,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,46,48,200,2022-09-29 22:48:31,,340.0,112.0,35.0,82.0,20.0,77.5,13.0,41.0,6.232,2.0,50.5381956,-84.8203867,6.232,13389.49,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,56,48,180,2022-09-29 22:48:32,,340.0,112.0,26.0,82.0,8.0,37.0,13.0,53.0,6.56,2.0,50.5381456,-84.820323,6.56,13395.96,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,66,48,186,2022-09-29 22:48:33,,340.0,112.0,22.5,83.5,12.5,56.0,13.0,55.0,7.05,2.0,50.5380955,-84.8202593,7.05,13402.7,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,72,48,349,2022-09-29 22:48:34,,340.0,111.0,23.0,84.5,21.5,89.5,13.0,55.0,7.405,2.0,50.5380454,-84.8201774,7.405,13409.94,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,60,48,332,2022-09-29 22:48:35,,341.0,111.0,23.5,83.5,23.5,93.0,13.0,56.0,7.382,2.0,50.5379908,-84.8200954,7.382,13417.18,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,39,48,314,2022-09-29 22:48:36,,341.0,112.0,23.5,83.0,25.5,96.0,13.0,59.0,6.877,2.0,50.5379453,-84.8200226,6.877,13424.22,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,18,48,297,2022-09-29 22:48:37,,341.0,111.0,23.5,84.0,25.5,92.5,13.0,62.0,6.538,2.0,50.5378998,-84.8199407,6.538,13430.72,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,0,48,0,2022-09-29 22:48:38,,341.0,112.0,24.0,86.0,23.5,85.5,13.0,64.0,5.612,2.0,50.5378543,-84.8198861,5.612,13436.45,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,0,48,0,2022-09-29 22:48:39,,341.0,111.0,24.5,87.5,22.0,78.5,13.0,67.0,4.427,2.0,50.5378224,-84.8198406,4.427,13441.1,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,0,48,0,2022-09-29 22:48:40,,341.0,112.0,24.5,89.0,20.0,72.0,13.0,70.0,4.232,2.0,50.5377906,-84.819786,4.232,13445.47,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,0,48,0,2022-09-29 22:48:41,,341.0,112.0,25.0,91.0,18.5,65.0,13.0,73.0,3.008,2.0,50.5377633,-84.8197586,3.008,13449.15,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,0,48,0,2022-09-29 22:48:42,,341.0,111.0,25.0,92.5,16.5,58.0,13.0,76.0,2.323,2.0,50.537736,-84.8197404,2.323,13452.02,-14.0,-14.0,0.0,2022,9,29,22,5.25,230.0
45,0,48,0,2022-09-29 22:48:43,,341.0,110.0,25.5,94.5,15.0,51.0,13.0,78.0,2.339,2.0,50.5377132,-84.8197222,2.339,13454.42,-14.0,-14.0,0.0,2022,9,29,22,5.25,230.0
45,0,48,0,2022-09-29 22:48:44,,341.0,109.0,26.0,96.0,13.0,44.0,13.0,81.0,2.875,2.0,50.5376859,-84.8196949,2.875,13457.24,-14.0,-14.0,0.0,2022,9,29,22,5.25,230.0
45,16,48,4,2022-09-29 22:48:45,,341.0,108.0,26.0,97.5,11.5,37.0,13.0,84.0,3.577,2.0,50.537654,-84.8196676,3.577,13460.64,-14.0,-14.0,0.0,2022,9,29,22,5.25,230.0
45,39,48,73,2022-09-29 22:48:46,,341.0,108.0,26.5,99.5,9.5,30.5,13.0,87.0,4.597,2.0,50.5376222,-84.8196312,4.597,13464.8,-14.0,-14.0,0.0,2022,9,29,22,5.25,230.0
45,52,48,173,2022-09-29 22:48:47,,341.0,107.0,26.0,96.5,22.0,66.0,13.0,64.0,5.206,2.0,50.5375903,-84.8195766,5.206,13469.79,-14.0,-14.0,0.0,2022,9,29,22,5.25,230.0
45,62,48,326,2022-09-29 22:48:48,,341.0,107.0,24.5,91.0,31.0,97.5,13.0,53.0,5.272,2.0,50.5375539,-84.8195129,5.272,13475.29,-14.0,-14.0,0.0,2022,9,29,22,5.25,230.0
45,67,48,308,2022-09-29 22:48:49,,342.0,108.0,23.0,84.0,26.0,93.5,13.0,51.0,5.364,2.0,50.5375175,-84.8194492,5.364,13480.65,-14.0,-14.0,0.0,2022,9,29,22,5.25,230.0
45,75,48,296,2022-09-29 22:48:50,,342.0,107.0,23.5,76.5,21.5,86.5,13.0,52.0,5.428,2.0,50.5374857,-84.8193855,5.428,13486.08,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,79,48,301,2022-09-29 22:48:51,,342.0,107.0,20.5,66.0,19.5,74.5,13.0,51.0,6.751,2.0,50.5374447,-84.8193035,6.751,13492.58,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,87,48,382,2022-09-29 22:48:52,,343.0,107.0,21.5,75.5,20.0,72.5,13.0,50.0,7.374,2.0,50.5373901,-84.8192307,7.374,13499.79,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,95,48,537,2022-09-29 22:48:53,,343.0,108.0,23.5,89.5,21.5,79.0,13.0,48.0,7.809,2.0,50.5373309,-84.8191488,7.809,13507.89,-14.0,-14.0,0.0,2022,9,29,22,5.25,230.0
45,98,48,528,2022-09-29 22:48:54,,344.0,110.0,26.5,96.5,24.0,89.5,13.0,47.0,8.199,2.0,50.5372718,-84.8190578,8.199,13516.65,-14.0,-14.0,0.0,2022,9,29,22,5.25,230.0
45,99,48,482,2022-09-29 22:48:55,,344.0,110.0,33.5,99.0,31.5,97.0,13.0,46.0,8.715,2.0,50.5371989,-84.8189668,8.715,13525.73,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,99,48,435,2022-09-29 22:48:56,,345.0,110.0,34.0,98.0,34.0,99.5,13.0,48.0,9.078,2.0,50.5371216,-84.8188757,9.078,13534.97,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,97,48,347,2022-09-29 22:48:57,,345.0,111.0,32.5,97.0,31.0,94.0,13.0,52.0,9.348,2.0,50.5370396,-84.8187938,9.348,13544.84,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,95,48,335,2022-09-29 22:48:58,,345.0,109.0,33.5,98.0,25.0,84.0,13.0,54.0,9.494,2.0,50.5369623,-84.8186937,9.494,13554.73,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,97,48,326,2022-09-29 22:48:59,,346.0,109.0,32.0,98.0,27.0,89.0,13.0,55.0,9.51,2.0,50.5368804,-84.8185936,9.51,13564.61,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,98,48,298,2022-09-29 22:49:00,,346.0,108.0,30.0,97.5,29.5,94.5,13.0,55.0,9.376,2.0,50.536803,-84.8185025,9.376,13574.48,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,98,48,291,2022-09-29 22:49:01,,346.0,108.0,31.5,97.0,29.0,94.5,13.0,54.0,9.488,2.0,50.5367211,-84.8184115,9.488,13584.31,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,98,48,262,2022-09-29 22:49:02,,346.0,108.0,32.0,97.5,28.5,93.5,13.0,53.0,9.386,2.0,50.5366437,-84.8183205,9.386,13594.06,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,98,48,279,2022-09-29 22:49:03,,347.0,107.0,29.5,99.5,29.0,94.5,13.0,54.0,9.301,2.0,50.5365618,-84.8182386,9.301,13603.53,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,99,48,304,2022-09-29 22:49:04,,347.0,108.0,32.5,99.5,31.5,99.0,13.0,56.0,9.486,2.0,50.5364753,-84.8181567,9.486,13613.27,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,99,48,335,2022-09-29 22:49:05,,347.0,105.0,32.0,99.5,31.5,99.5,13.0,52.0,9.778,2.0,50.5363797,-84.8180747,9.778,13623.58,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,101,48,367,2022-09-29 22:49:06,,348.0,103.0,30.0,97.0,30.0,97.0,13.0,48.0,9.812,2.0,50.5362933,-84.8179837,9.812,13633.98,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,101,48,370,2022-09-29 22:49:07,,348.0,102.0,27.5,93.0,28.0,93.0,13.0,49.0,9.798,2.0,50.5362022,-84.8179018,9.798,13644.07,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,101,48,371,2022-09-29 22:49:08,,348.0,98.0,25.0,89.0,26.5,89.5,13.0,52.0,9.356,2.0,50.5361112,-84.8178199,9.356,13654.06,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,102,48,365,2022-09-29 22:49:09,,349.0,96.0,24.5,83.0,26.5,91.0,13.0,53.0,9.694,2.0,50.5360202,-84.8177562,9.694,13663.93,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,103,48,356,2022-09-29 22:49:10,,349.0,95.0,27.0,92.5,26.5,91.0,13.0,54.0,10.182,2.0,50.535911,-84.8176924,10.182,13674.87,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,104,48,351,2022-09-29 22:49:11,,350.0,95.0,23.5,84.0,25.0,84.5,13.0,52.0,10.9,3.0,50.5357881,-84.8176287,10.9,13687.49,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,104,48,315,2022-09-29 22:49:12,,350.0,96.0,20.5,76.5,23.5,79.0,13.0,49.0,12.442,3.0,50.5356607,-84.8175741,12.442,13700.01,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,104,48,306,2022-09-29 22:49:13,,350.0,96.0,23.5,81.5,23.5,80.0,13.0,50.0,10.981,4.0,50.5355514,-84.8175195,10.981,13710.47,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,103,48,291,2022-09-29 22:49:14,,350.0,95.0,28.0,91.5,24.0,84.5,13.0,54.0,10.493,4.0,50.5354513,-84.8174649,10.493,13720.79,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,104,48,261,2022-09-29 22:49:15,,351.0,96.0,21.0,74.5,21.5,77.5,13.0,54.0,10.295,4.0,50.5353466,-84.8174103,10.295,13731.01,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,104,48,246,2022-09-29 22:49:16,,351.0,95.0,22.0,81.0,19.0,71.0,13.0,53.0,10.457,4.0,50.535242,-84.8173557,10.457,13741.49,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,104,48,267,2022-09-29 22:49:17,,351.0,94.0,21.5,80.5,18.5,70.5,13.0,49.0,9.912,4.0,50.5351418,-84.8173102,9.912,13751.36,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,104,48,205,2022-09-29 22:49:18,,351.0,94.0,15.5,61.5,20.0,76.0,13.0,42.0,9.68,4.0,50.5350372,-84.8172646,9.68,13761.3,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,77,48,168,2022-09-29 22:49:19,,351.0,97.0,12.5,52.5,19.5,73.0,13.0,35.0,9.844,3.0,50.534937,-84.8172373,9.844,13771.11,-14.399999999999977,-14.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,50,48,133,2022-09-29 22:49:20,,351.0,93.0,10.0,52.0,16.0,70.5,13.0,25.0,9.454,3.0,50.5348415,-84.8171918,9.454,13780.46,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,22,48,97,2022-09-29 22:49:21,,351.0,93.0,7.5,51.5,12.0,68.0,13.0,15.0,9.567,3.0,50.5347368,-84.8171736,9.567,13790.07,-14.199999999999989,-14.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,20,48,1,2022-09-29 22:49:22,,351.0,95.0,5.0,51.5,8.0,65.5,13.0,5.0,8.423,3.0,50.5346549,-84.8171463,8.423,13798.09,-14.0,-14.0,0.0,2022,9,29,22,5.25,230.0
45,23,48,7,2022-09-29 22:49:23,,351.0,96.0,2.5,51.0,4.0,63.0,13.0,18.0,6.887,3.0,50.5345911,-84.8171099,6.887,13804.47,-13.800000000000011,-13.800000000000011,0.0,2022,9,29,22,5.25,230.0
45,41,48,8,2022-09-29 22:49:24,,351.0,97.0,0.0,51.0,0.5,61.0,13.0,58.0,6.258,3.0,50.5345365,-84.8170644,6.258,13810.53,-13.800000000000011,-13.800000000000011,0.0,2022,9,29,22,5.25,230.0
45,58,48,19,2022-09-29 22:49:25,,351.0,94.0,9.5,50.5,0.0,58.5,13.0,98.0,6.5,3.0,50.5344683,-84.8170462,6.5,13817.07,-13.600000000000023,-13.600000000000023,0.0,2022,9,29,22,5.25,230.0
45,71,48,116,2022-09-29 22:49:26,,352.0,97.0,22.5,78.5,10.5,56.0,13.0,65.0,6.824,3.0,50.5343954,-84.8170189,6.824,13823.94,-13.600000000000023,-13.600000000000023,0.0,2022,9,29,22,5.25,230.0
45,83,48,291,2022-09-29 22:49:27,,352.0,95.0,30.0,99.0,24.5,71.0,13.0,51.0,7.181,3.0,50.5343181,-84.8169916,7.181,13831.35,-13.399999999999977,-13.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,88,48,304,2022-09-29 22:49:28,,352.0,95.0,28.5,94.0,34.0,97.5,13.0,47.0,7.385,3.0,50.5342453,-84.8169552,7.385,13838.72,-13.399999999999977,-13.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,88,48,258,2022-09-29 22:49:29,,352.0,95.0,20.5,74.0,27.0,88.0,13.0,47.0,7.283,2.0,50.5341724,-84.8169279,7.283,13845.83,-13.399999999999977,-13.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,88,48,240,2022-09-29 22:49:30,,353.0,95.0,25.5,83.5,24.5,79.0,13.0,57.0,7.21,2.0,50.5340951,-84.8168914,7.21,13853.22,-13.399999999999977,-13.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,90,48,275,2022-09-29 22:49:31,,353.0,94.0,29.5,93.5,27.0,88.0,13.0,57.0,7.319,2.0,50.5340268,-84.816855,7.319,13860.48,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,91,48,322,2022-09-29 22:49:32,,353.0,97.0,30.5,98.5,30.5,97.0,13.0,56.0,7.246,2.0,50.533954,-84.8168186,7.246,13867.7,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,94,48,314,2022-09-29 22:49:33,,354.0,103.0,28.5,97.0,32.5,98.0,13.0,56.0,7.289,2.0,50.5338766,-84.8167731,7.289,13875.06,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,105,48,291,2022-09-29 22:49:34,,354.0,106.0,24.0,82.5,28.0,93.5,13.0,55.0,7.12,2.0,50.5338084,-84.8167367,7.12,13882.19,-13.0,-13.0,0.0,2022,9,29,22,5.25,230.0
45,104,48,248,2022-09-29 22:49:35,,354.0,105.0,24.0,86.5,24.5,87.5,13.0,56.0,7.026,2.0,50.5337355,-84.8167003,7.026,13889.28,-12.800000000000011,-12.800000000000011,0.0,2022,9,29,22,5.25,230.0
45,104,48,274,2022-09-29 22:49:36,,354.0,107.0,25.5,88.5,22.0,85.5,13.0,55.0,7.177,2.0,50.5336673,-84.8166639,7.177,13896.28,-12.600000000000023,-12.600000000000023,0.0,2022,9,29,22,5.25,230.0
45,104,48,255,2022-09-29 22:49:37,,355.0,109.0,25.5,82.5,21.0,86.5,13.0,55.0,7.087,2.0,50.5335899,-84.8166275,7.087,13903.51,-12.600000000000023,-12.600000000000023,0.0,2022,9,29,22,5.25,230.0
45,105,48,244,2022-09-29 22:49:38,,355.0,113.0,20.5,84.5,24.5,81.0,13.0,57.0,7.113,2.0,50.5335216,-84.8165911,7.113,13910.73,-12.399999999999977,-12.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,105,48,239,2022-09-29 22:49:39,,355.0,116.0,23.0,83.5,23.0,83.5,13.0,64.0,7.13,2.0,50.5334488,-84.8165456,7.13,13917.82,-12.399999999999977,-12.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,104,48,231,2022-09-29 22:49:40,,355.0,116.0,23.5,83.0,22.0,83.0,13.0,61.0,7.235,2.0,50.533376,-84.8165092,7.235,13925.04,-12.199999999999989,-12.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,104,48,233,2022-09-29 22:49:41,,356.0,118.0,23.5,83.0,21.5,82.0,13.0,62.0,7.213,2.0,50.5333077,-84.8164636,7.213,13932.31,-12.199999999999989,-12.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,103,48,219,2022-09-29 22:49:42,,356.0,117.0,24.5,86.0,21.0,79.5,13.0,61.0,7.198,2.0,50.5332349,-84.8164272,7.198,13939.53,-12.199999999999989,-12.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,104,48,226,2022-09-29 22:49:43,,356.0,120.0,30.5,98.5,20.5,73.5,13.0,57.0,7.206,2.0,50.5331621,-84.8163908,7.206,13946.72,-12.0,-12.0,0.0,2022,9,29,22,5.25,230.0
45,105,48,246,2022-09-29 22:49:44,,356.0,120.0,26.0,90.0,23.0,83.0,13.0,57.0,7.208,2.0,50.5330893,-84.8163544,7.208,13953.88,-11.800000000000011,-11.800000000000011,0.0,2022,9,29,22,5.25,230.0
45,105,48,220,2022-09-29 22:49:45,,357.0,120.0,24.0,84.0,23.0,83.0,13.0,55.0,7.23,2.0,50.5330165,-84.8163271,7.23,13960.96,-11.800000000000011,-11.800000000000011,0.0,2022,9,29,22,5.25,230.0
45,105,48,195,2022-09-29 22:49:46,,357.0,120.0,22.5,78.5,22.5,79.0,13.0,55.0,7.229,2.0,50.5329482,-84.8162907,7.229,13968.12,-11.600000000000023,-11.600000000000023,0.0,2022,9,29,22,5.25,230.0
45,104,48,178,2022-09-29 22:49:47,,357.0,121.0,21.0,72.5,21.5,75.5,13.0,54.0,7.243,2.0,50.5328708,-84.8162543,7.243,13975.69,-11.399999999999977,-11.399999999999977,0.0,2022,9,29,22,5.25,230.0
45,103,48,172,2022-09-29 22:49:48,,357.0,123.0,19.5,67.0,21.0,72.0,13.0,54.0,6.907,2.0,50.532798,-84.8162179,6.907,13982.7,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,90,48,166,2022-09-29 22:49:49,,357.0,123.0,18.5,65.5,22.5,75.0,13.0,56.0,6.168,2.0,50.5327343,-84.8161815,6.168,13989.21,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
45,62,48,158,2022-09-29 22:49:50,,357.0,126.0,19.0,68.0,22.5,74.5,13.0,59.0,4.93,2.0,50.5326751,-84.8161633,4.93,13994.81,-11.0,-11.0,0.0,2022,9,29,22,5.25,230.0
45,35,48,151,2022-09-29 22:49:51,,357.0,127.0,20.0,72.0,22.0,72.5,13.0,61.0,3.805,2.0,50.5326296,-84.8161451,3.805,13999.19,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
45,7,48,143,2022-09-29 22:49:52,,357.0,126.0,20.5,75.5,21.5,70.5,13.0,63.0,3.04,2.0,50.5325978,-84.8161269,3.04,14002.69,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
45,0,48,0,2022-09-29 22:49:53,,357.0,125.0,21.0,79.5,20.5,68.5,13.0,64.0,2.492,2.0,50.5325705,-84.8161087,2.492,14005.28,-10.399999999999977,-10.399999999999977,0.16,2022,9,29,22,5.25,230.0
45,0,48,0,2022-09-29 22:49:54,,357.0,127.0,22.0,83.5,20.0,66.5,13.0,66.0,1.939,2.0,50.5325477,-84.8160996,1.939,14007.47,-10.399999999999977,-10.399999999999977,2.76,2022,9,29,22,5.25,230.0
46,0,48,0,2022-09-29 22:49:55,,357.0,127.0,22.5,87.5,19.5,64.5,13.0,67.0,2.339,2.0,50.5325249,-84.8160905,2.339,14009.6,-10.199999999999989,-10.199999999999989,3.15,2022,9,29,22,5.25,230.0
46,0,48,0,2022-09-29 22:49:56,,357.0,128.0,23.5,91.0,19.0,62.5,13.0,69.0,2.669,2.0,50.5325022,-84.8160722,2.669,14011.98,-10.199999999999989,-10.199999999999989,3.49,2022,9,29,22,5.25,230.0
46,24,48,10,2022-09-29 22:49:57,,357.0,129.0,24.0,95.0,18.5,60.5,13.0,70.0,3.536,2.0,50.5324703,-84.816054,3.536,14015.17,-10.0,-10.0,3.8,2022,9,29,22,5.25,230.0
46,46,48,85,2022-09-29 22:49:58,,357.0,128.0,25.0,99.0,17.5,58.5,13.0,72.0,4.284,2.0,50.5324339,-84.8160267,4.284,14019.11,-10.0,-10.0,3.9,2022,9,29,22,5.25,230.0
46,58,48,167,2022-09-29 22:49:59,,358.0,127.0,24.5,98.0,17.5,58.0,13.0,64.0,4.849,2.0,50.5323884,-84.8160085,4.849,14023.69,-10.0,-10.0,3.58,2022,9,29,22,5.25,230.0
46,69,48,271,2022-09-29 22:50:00,,358.0,128.0,30.0,98.0,25.5,74.5,13.0,55.0,5.312,2.0,50.5323338,-84.8159903,5.312,14028.81,-10.0,-10.0,2.85,2022,9,29,22,5.25,230.0
46,79,48,316,2022-09-29 22:50:01,,358.0,128.0,37.5,100.0,37.5,100.0,13.0,52.0,5.787,2.0,50.5322792,-84.815963,5.787,14034.36,-10.0,-10.0,1.99,2022,9,29,22,5.25,230.0
46,86,48,378,2022-09-29 22:50:02,,359.0,128.0,32.5,100.0,37.5,100.0,13.0,51.0,6.379,2.0,50.5322155,-84.8159357,6.379,14040.47,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
46,92,48,400,2022-09-29 22:50:03,,359.0,126.0,31.0,99.5,37.5,99.5,13.0,42.0,6.727,2.0,50.5321518,-84.8158993,6.727,14046.97,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
46,100,48,378,2022-09-29 22:50:04,,359.0,126.0,26.5,91.5,34.5,96.5,13.0,52.0,7.078,2.0,50.5320835,-84.8158629,7.078,14054.07,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
46,102,48,299,2022-09-29 22:50:05,,360.0,126.0,21.5,80.5,30.0,92.0,13.0,46.0,7.368,2.0,50.5320107,-84.8158265,7.368,14061.26,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
46,104,48,291,2022-09-29 22:50:06,,360.0,125.0,20.5,76.5,27.0,89.0,13.0,46.0,7.567,2.0,50.5319287,-84.8157901,7.567,14068.85,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
46,99,48,294,2022-09-29 22:50:07,,360.0,124.0,30.0,90.5,27.0,89.0,13.0,51.0,7.887,2.0,50.5318514,-84.8157537,7.887,14076.61,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
46,100,48,320,2022-09-29 22:50:08,,361.0,123.0,27.5,83.0,30.0,94.5,13.0,45.0,8.225,2.0,50.5317695,-84.8157082,8.225,14084.71,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
46,103,48,311,2022-09-29 22:50:09,,361.0,124.0,26.5,81.0,31.0,95.5,13.0,48.0,8.284,2.0,50.5316875,-84.8156718,8.284,14093.0,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
46,105,48,274,2022-09-29 22:50:10,,361.0,124.0,22.0,79.0,31.0,95.5,13.0,47.0,8.561,2.0,50.5316011,-84.8156262,8.561,14101.54,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
46,104,48,286,2022-09-29 22:50:11,,361.0,124.0,15.0,74.5,31.0,95.5,13.0,45.0,8.675,2.0,50.5315146,-84.8155807,8.675,14110.13,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
46,104,48,283,2022-09-29 22:50:12,36.0,362.0,123.0,18.5,78.0,27.5,91.0,13.0,40.0,8.837,2.0,50.5314281,-84.8155352,8.837,14118.78,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
46,105,48,276,2022-09-29 22:50:13,,362.0,123.0,22.0,81.0,24.0,86.5,13.0,50.0,9.023,2.0,50.5313371,-84.8154897,9.023,14127.92,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
46,107,48,277,2022-09-29 22:50:14,,362.0,123.0,25.0,86.0,22.5,83.5,13.0,51.0,9.213,2.0,50.5312415,-84.8154442,9.213,14137.14,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
46,102,48,321,2022-09-29 22:50:15,,363.0,123.0,27.0,90.5,24.0,84.5,13.0,48.0,9.499,2.0,50.531146,-84.8154078,9.499,14146.57,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,104,48,347,2022-09-29 22:50:16,,363.0,123.0,24.5,88.0,27.5,91.0,13.0,44.0,9.626,2.0,50.5310458,-84.8153623,9.626,14156.35,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,106,48,310,2022-09-29 22:50:17,,363.0,122.0,22.5,78.0,27.5,95.5,13.0,46.0,9.689,2.0,50.5309503,-84.8153168,9.689,14165.98,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,106,48,264,2022-09-29 22:50:18,,364.0,122.0,23.5,78.5,24.5,88.0,13.0,48.0,9.697,2.0,50.5308501,-84.8152713,9.697,14175.66,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,107,48,248,2022-09-29 22:50:19,,364.0,122.0,23.0,78.0,22.5,79.5,13.0,48.0,9.787,2.0,50.5307546,-84.8152166,9.787,14185.5,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
