battery_soc,timestamp,temperature,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
,2023-04-18 14:21:42,16.0,8.0,64.0,24.0,86.0,2.0,16.0,61.5,87.0,2915.62,6.255,2.0,50.5402688,-84.821896,6.255,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:43,16.0,22.0,64.0,25.0,90.0,43.0,15.5,58.5,96.0,2921.92,6.172,2.0,50.5403334,-84.821869,6.172,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:44,16.0,29.0,64.0,27.5,94.5,113.0,18.0,65.5,82.0,2927.95,5.81,2.0,50.5403947,-84.8218417,5.81,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:45,16.0,57.0,65.0,32.0,98.5,164.0,28.5,97.5,47.0,2933.51,5.409,2.0,50.5404512,-84.8218212,5.409,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:46,16.0,61.0,65.0,19.5,64.5,187.0,26.5,97.0,15.0,2939.21,5.667,3.0,50.5405133,-84.8218158,5.667,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:47,16.0,41.0,65.0,14.5,53.0,192.0,25.0,94.5,29.0,2944.97,5.612,3.0,50.5405741,-84.8218158,5.612,14.200000000000045,14.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:48,16.0,20.0,65.0,11.0,47.5,198.0,23.5,91.0,42.0,2950.63,5.289,3.0,50.5406341,-84.8218158,5.289,14.200000000000045,14.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:49,16.0,0.0,65.0,7.5,42.5,0.0,22.5,88.0,55.0,2955.28,4.411,3.0,50.5406852,-84.8218121,4.411,14.399999999999977,14.399999999999977,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:50,16.0,15.0,65.0,4.0,37.0,12.0,21.0,84.5,68.0,2958.78,3.401,3.0,50.5407234,-84.8218066,3.401,14.600000000000023,14.600000000000023,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:51,16.0,19.0,65.0,0.5,32.0,55.0,20.0,81.0,81.0,2960.72,2.269,3.0,50.5407433,-84.821803,2.269,14.600000000000023,14.600000000000023,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:52,16.0,15.0,65.0,3.5,26.5,77.0,9.0,76.5,94.0,2961.61,1.379,3.0,50.5407524,-84.8217975,1.379,14.799999999999955,14.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:53,16.0,9.0,65.0,6.0,,73.0,0.5,71.0,89.0,2962.52,1.153,3.0,50.5407616,-84.8217975,1.153,15.0,15.0,15.0,18.0,0.14,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:54,16.0,4.0,65.0,5.0,,0.0,2.5,65.5,69.0,2963.51,1.087,3.0,50.5407707,-84.8217939,1.087,15.0,15.0,16.0,18.0,2.4,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:55,16.0,0.0,65.0,4.0,,0.0,4.5,60.5,49.0,2964.26,0.837,3.0,50.5407798,-84.8217921,0.837,15.0,15.0,16.0,18.0,2.94,2023,4,18,14,5.02,314.0
