altitude,cadence,calories,enhanced_altitude,timestamp,ascent,battery_soc,descent,distance,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,year,month,day,hour,wind_speed,wind_direction
10.399999999999977,61,21,10.399999999999977,2023-04-25 14:06:53,4.0,,5.0,757.06,7.76,2.0,-1.86,33.5,50.0,96.5,50.5245781,-84.8121368,99.0,19.5,73.0,7.76,17.0,2023,4,25,14,3.44,8.0
10.199999999999989,81,22,10.199999999999989,2023-04-25 14:06:54,4.0,,5.0,765.47,8.196,2.0,-1.85,25.5,51.0,94.5,50.5246642,-84.8121756,367.0,26.0,94.0,8.196,17.0,2023,4,25,14,3.44,8.0
9.800000000000011,85,22,9.800000000000011,2023-04-25 14:06:55,4.0,,6.0,774.84,8.718,2.0,-1.85,24.0,49.0,91.0,50.5247593,-84.8122213,489.0,26.5,95.0,8.718,17.0,2023,4,25,14,3.44,8.0
9.399999999999977,89,23,9.399999999999977,2023-04-25 14:06:56,4.0,,6.0,784.26,9.379,2.0,-1.94,24.0,52.0,91.5,50.5248524,-84.8122687,633.0,26.0,94.5,9.379,17.0,2023,4,25,14,3.44,8.0
9.199999999999989,96,24,9.199999999999989,2023-04-25 14:06:57,4.0,,6.0,794.18,10.007,2.0,-2.16,24.5,52.0,94.0,50.5249537,-84.8123235,726.0,25.0,94.0,10.007,17.0,2023,4,25,14,3.44,8.0
9.0,99,24,9.0,2023-04-25 14:06:58,4.0,,6.0,804.37,10.177,3.0,-2.43,25.0,49.0,94.0,50.5250557,-84.8123755,712.0,24.5,93.0,10.177,17.0,2023,4,25,14,3.44,8.0
9.0,102,25,9.0,2023-04-25 14:06:59,4.0,,7.0,814.81,10.076,3.0,-2.58,24.5,44.0,87.5,50.525159,-84.8124257,696.0,24.0,91.5,10.076,17.0,2023,4,25,14,3.44,8.0
9.0,104,26,9.0,2023-04-25 14:07:00,4.0,,7.0,825.39,10.14,3.0,-2.5,24.0,36.0,81.0,50.5252601,-84.8124947,605.0,23.5,89.5,10.14,17.0,2023,4,25,14,3.44,8.0
9.0,103,26,9.0,2023-04-25 14:07:01,4.0,,7.0,835.68,9.899,3.0,-2.2,22.5,45.0,74.0,50.5253476,-84.8125833,510.0,23.5,89.0,9.899,17.0,2023,4,25,14,3.44,8.0
9.0,103,26,9.0,2023-04-25 14:07:02,4.0,,7.0,846.03,9.921,3.0,-1.79,24.5,57.0,80.5,50.5254436,-84.8126639,429.0,22.5,85.0,9.921,17.0,2023,4,25,14,3.44,8.0
9.0,103,27,9.0,2023-04-25 14:07:03,4.0,,7.0,856.23,10.088,3.0,-1.37,29.5,59.0,98.5,50.5255418,-84.8127331,348.0,20.5,78.5,10.088,17.0,2023,4,25,14,3.44,8.0
9.0,105,27,9.0,2023-04-25 14:07:04,4.0,,7.0,867.15,10.428,3.0,-0.28,27.5,52.0,96.5,50.525651,-84.8127878,434.0,20.5,78.5,10.428,17.0,2023,4,25,14,3.44,8.0
8.800000000000011,104,28,8.800000000000011,2023-04-25 14:07:05,4.0,,7.0,877.88,10.17,3.0,-0.4,29.5,51.0,98.0,50.5257595,-84.8128407,496.0,26.5,90.5,10.17,17.0,2023,4,25,14,3.44,8.0
8.600000000000023,98,28,8.600000000000023,2023-04-25 14:07:06,4.0,,7.0,887.86,9.278,3.0,-0.37,29.0,42.0,94.0,50.5258613,-84.8128861,525.0,30.0,98.5,9.278,17.0,2023,4,25,14,3.44,8.0
8.800000000000011,79,28,8.800000000000011,2023-04-25 14:07:07,4.0,,7.0,896.65,8.099,3.0,-0.3,17.0,30.0,71.5,50.5259485,-84.8129331,401.0,26.5,92.5,8.099,17.0,2023,4,25,14,3.44,8.0
9.0,54,28,9.0,2023-04-25 14:07:08,4.0,,7.0,904.13,6.869,3.0,-0.06,20.0,36.0,75.5,50.526019,-84.8129844,349.0,24.5,85.5,6.869,17.0,2023,4,25,14,3.44,8.0
9.0,30,29,9.0,2023-04-25 14:07:09,4.0,,7.0,910.06,5.648,3.0,0.0,23.5,42.0,80.0,50.5260757,-84.8130209,297.0,22.0,78.5,5.648,17.0,2023,4,25,14,3.44,8.0
9.199999999999989,21,29,9.199999999999989,2023-04-25 14:07:10,4.0,,7.0,915.22,5.039,3.0,0.0,26.5,47.0,85.0,50.5261224,-84.813057,112.0,20.0,71.5,5.039,17.0,2023,4,25,14,3.44,8.0
9.399999999999977,62,29,9.399999999999977,2023-04-25 14:07:11,4.0,,7.0,920.96,5.5,3.0,0.21,30.0,51.0,89.5,50.5261804,-84.8130938,116.0,18.0,64.5,5.5,17.0,2023,4,25,14,3.44,8.0
9.600000000000023,68,29,9.600000000000023,2023-04-25 14:07:12,4.0,,7.0,927.62,6.422,3.0,0.6,33.0,52.0,94.0,50.5262486,-84.8131298,323.0,15.5,58.0,6.422,17.0,2023,4,25,14,3.44,8.0
9.600000000000023,77,30,9.600000000000023,2023-04-25 14:07:13,4.0,,7.0,934.99,7.119,3.0,1.11,36.0,53.0,99.0,50.5263194,-84.8131666,423.0,13.5,51.0,7.119,17.0,2023,4,25,14,3.44,8.0
9.800000000000011,85,30,9.800000000000011,2023-04-25 14:07:14,4.0,,7.0,942.49,7.089,3.0,1.68,35.0,51.0,97.0,50.5263956,-84.8132102,485.0,18.0,63.5,7.089,17.0,2023,4,25,14,3.44,8.0
10.0,90,31,10.0,2023-04-25 14:07:15,5.0,,7.0,950.08,7.152,3.0,2.13,32.0,50.0,93.0,50.526474,-84.8132393,517.0,25.0,83.5,7.152,17.0,2023,4,25,14,3.44,8.0
10.199999999999989,88,31,10.199999999999989,2023-04-25 14:07:16,5.0,,7.0,958.35,7.65,3.0,2.46,31.0,49.0,92.0,50.526557,-84.8132771,428.0,30.5,98.5,7.65,17.0,2023,4,25,14,3.44,8.0
10.600000000000023,87,32,10.600000000000023,2023-04-25 14:07:17,5.0,,7.0,967.44,7.792,3.0,2.62,34.0,48.0,100.0,50.5266499,-84.8133228,410.0,30.5,98.0,7.792,17.0,2023,4,25,14,3.44,8.0
10.800000000000011,85,32,10.800000000000011,2023-04-25 14:07:18,5.0,,7.0,977.86,10.021,3.0,2.57,34.0,42.0,100.0,50.5267552,-84.8133721,392.0,30.5,98.0,10.021,17.0,2023,4,25,14,3.44,8.0
11.199999999999989,83,32,11.199999999999989,2023-04-25 14:07:19,5.0,,7.0,989.94,11.568,3.0,2.5,34.0,45.0,100.0,50.5268787,-84.8134322,375.0,30.0,98.5,11.568,17.0,2023,4,25,14,3.44,8.0
11.399999999999977,84,33,11.399999999999977,2023-04-25 14:07:20,6.0,,7.0,1002.79,12.594,3.0,2.5,34.0,48.0,100.0,50.5270076,-84.8134807,369.0,30.0,98.5,12.594,17.0,2023,4,25,14,3.44,8.0
11.800000000000011,86,33,11.800000000000011,2023-04-25 14:07:21,6.0,,7.0,1016.1,13.366,3.0,2.49,34.0,49.0,100.0,50.5271445,-84.8135397,372.0,29.5,99.0,13.366,17.0,2023,4,25,14,3.44,8.0
12.0,88,34,12.0,2023-04-25 14:07:22,6.0,,7.0,1029.76,13.255,3.0,2.46,34.0,48.0,100.0,50.5272879,-84.8135868,519.0,29.5,99.0,13.255,17.0,2023,4,25,14,3.44,8.0
12.399999999999977,90,34,12.399999999999977,2023-04-25 14:07:23,6.0,,7.0,1041.94,12.432,2.0,2.38,34.5,48.0,100.0,50.5274151,-84.8136361,525.0,32.0,100.0,12.432,16.0,2023,4,25,14,3.44,8.0
12.600000000000023,91,35,12.600000000000023,2023-04-25 14:07:24,7.0,,7.0,1054.23,12.366,2.0,2.28,35.5,47.0,100.0,50.5275385,-84.8136979,526.0,32.0,100.0,12.366,16.0,2023,4,25,14,3.44,8.0
13.0,93,35,13.0,2023-04-25 14:07:25,7.0,,7.0,1066.28,12.196,2.0,2.2,36.5,46.0,100.0,50.5276621,-84.8137535,527.0,31.0,100.0,12.196,16.0,2023,4,25,14,3.44,8.0
13.200000000000045,96,36,13.200000000000045,2023-04-25 14:07:26,7.0,,7.0,1078.05,11.856,2.0,2.2,35.5,45.0,100.0,50.5277778,-84.8138158,530.0,31.0,100.0,11.856,16.0,2023,4,25,14,3.44,8.0
13.600000000000023,98,36,13.600000000000023,2023-04-25 14:07:27,8.0,,7.0,1090.52,12.284,2.0,2.28,36.5,46.0,100.0,50.5279029,-84.813871,531.0,31.0,100.0,12.284,16.0,2023,4,25,14,3.44,8.0
14.0,100,37,14.0,2023-04-25 14:07:28,8.0,,7.0,1102.87,12.332,2.0,2.35,37.0,48.0,100.0,50.5280298,-84.8139271,525.0,31.0,100.0,12.332,16.0,2023,4,25,14,3.44,8.0
14.399999999999977,102,37,14.399999999999977,2023-04-25 14:07:29,8.0,,7.0,1115.03,12.347,2.0,2.44,36.5,50.0,100.0,50.528155,-84.8139881,503.0,31.5,100.0,12.347,16.0,2023,4,25,14,3.44,8.0
14.600000000000023,104,38,14.600000000000023,2023-04-25 14:07:30,9.0,,7.0,1127.74,12.494,2.0,2.46,33.5,49.0,96.0,50.5282839,-84.814043,512.0,32.5,100.0,12.494,16.0,2023,4,25,14,3.44,8.0
15.0,103,38,15.0,2023-04-25 14:07:31,9.0,,7.0,1140.32,12.627,2.0,2.43,27.0,46.0,81.5,50.5284146,-84.8140971,473.0,31.5,100.0,12.627,16.0,2023,4,25,14,3.44,8.0
15.200000000000045,97,39,15.200000000000045,2023-04-25 14:07:32,9.0,,7.0,1153.25,12.869,2.0,2.35,21.0,52.0,67.0,50.5285474,-84.8141524,397.0,31.0,100.0,12.869,16.0,2023,4,25,14,3.44,8.0
15.200000000000045,79,39,15.200000000000045,2023-04-25 14:07:33,10.0,,7.0,1166.1,12.681,2.0,2.2,16.0,57.0,64.5,50.5286773,-84.8142098,293.0,21.0,75.0,12.681,16.0,2023,4,25,14,3.44,8.0
15.399999999999977,63,39,15.399999999999977,2023-04-25 14:07:34,10.0,,7.0,1178.53,12.552,2.0,2.0,16.5,56.0,69.5,50.528804,-84.8142715,207.0,15.0,59.0,12.552,16.0,2023,4,25,14,3.44,8.0
15.600000000000023,47,39,15.600000000000023,2023-04-25 14:07:35,10.0,,7.0,1190.96,12.442,2.0,1.76,21.5,53.0,78.5,50.5289308,-84.8143262,79.0,14.5,58.0,12.442,16.0,2023,4,25,14,3.44,8.0
15.600000000000023,73,39,15.600000000000023,2023-04-25 14:07:36,10.0,,7.0,1203.13,12.272,2.0,1.54,26.0,51.0,86.5,50.529054,-84.8143823,108.0,14.5,57.5,12.272,16.0,2023,4,25,14,3.44,8.0
15.799999999999955,85,39,15.799999999999955,2023-04-25 14:07:37,10.0,,7.0,1215.4,12.309,2.0,1.35,18.0,49.0,67.0,50.5291793,-84.8144437,126.0,22.0,79.5,12.309,16.0,2023,4,25,14,3.44,8.0
15.799999999999955,82,39,15.799999999999955,2023-04-25 14:07:38,11.0,,7.0,1227.99,12.471,2.0,1.18,17.0,48.0,68.0,50.5293045,-84.8145007,146.0,17.5,66.5,12.471,16.0,2023,4,25,14,3.44,8.0
15.799999999999955,90,39,15.799999999999955,2023-04-25 14:07:39,11.0,,7.0,1240.27,12.338,2.0,1.05,20.5,48.0,76.0,50.5294311,-84.8145623,145.0,10.0,43.0,12.338,16.0,2023,4,25,14,3.44,8.0
15.799999999999955,71,40,15.799999999999955,2023-04-25 14:07:40,11.0,,7.0,1253.14,12.747,2.0,0.87,26.0,48.0,85.0,50.5295599,-84.8146189,142.0,7.5,32.5,12.747,16.0,2023,4,25,14,3.44,8.0
15.799999999999955,52,40,15.799999999999955,2023-04-25 14:07:41,11.0,,7.0,1265.75,12.613,2.0,0.7,30.0,49.0,91.0,50.5296908,-84.8146808,140.0,14.0,54.5,12.613,16.0,2023,4,25,14,3.44,8.0
15.799999999999955,65,40,15.799999999999955,2023-04-25 14:07:42,11.0,,7.0,1278.27,12.474,2.0,0.16,33.5,50.0,97.0,50.5298181,-84.8147357,145.0,20.5,76.5,12.474,16.0,2023,4,25,14,3.44,8.0
15.799999999999955,86,40,15.799999999999955,2023-04-25 14:07:43,11.0,,7.0,1290.41,11.806,2.0,0.0,30.0,46.0,90.5,50.5299402,-84.81479,152.0,22.0,81.5,11.806,16.0,2023,4,25,14,3.44,8.0
15.799999999999955,65,40,15.799999999999955,2023-04-25 14:07:44,11.0,,7.0,1302.5,11.751,2.0,0.0,26.0,51.0,84.0,50.530064,-84.8148446,156.0,22.5,81.5,11.751,16.0,2023,4,25,14,3.44,8.0
15.600000000000023,32,40,15.600000000000023,2023-04-25 14:07:45,11.0,,7.0,1314.99,11.925,2.0,0.0,26.5,63.0,84.5,50.530194,-84.8148978,145.0,23.0,82.0,11.925,16.0,2023,4,25,14,3.44,8.0
15.600000000000023,47,40,15.600000000000023,2023-04-25 14:07:46,11.0,,7.0,1328.08,11.852,3.0,0.0,27.0,74.0,85.5,50.5303303,-84.814945,121.0,24.0,82.5,11.852,16.0,2023,4,25,14,3.44,8.0
15.600000000000023,79,41,15.600000000000023,2023-04-25 14:07:47,11.0,,7.0,1341.28,11.816,3.0,0.0,28.0,50.0,86.5,50.5304661,-84.8149979,115.0,25.0,83.5,11.816,16.0,2023,4,25,14,3.44,8.0
15.600000000000023,53,41,15.600000000000023,2023-04-25 14:07:48,11.0,,7.0,1353.94,11.546,3.0,0.0,23.5,61.0,74.0,50.5305951,-84.8150446,119.0,27.0,79.0,11.546,16.0,2023,4,25,14,3.44,8.0
15.600000000000023,86,41,15.600000000000023,2023-04-25 14:07:49,11.0,,7.0,1365.56,11.231,3.0,0.0,17.0,60.0,56.0,50.5307164,-84.8150993,70.0,25.5,68.0,11.231,16.0,2023,4,25,14,3.44,8.0
15.399999999999977,63,41,15.399999999999977,2023-04-25 14:07:50,11.0,,7.0,1377.16,10.97,3.0,0.0,14.0,53.0,52.0,50.5308319,-84.8151526,63.0,14.5,53.5,10.97,16.0,2023,4,25,14,3.44,8.0
15.399999999999977,40,41,15.399999999999977,2023-04-25 14:07:51,11.0,,7.0,1388.25,10.707,4.0,0.0,14.0,74.0,54.0,50.5309469,-84.8151961,56.0,8.5,54.0,10.707,16.0,2023,4,25,14,3.44,8.0
15.200000000000045,51,41,15.200000000000045,2023-04-25 14:07:52,11.0,,7.0,1398.69,10.554,4.0,0.0,14.0,96.0,56.0,50.5310546,-84.8152365,53.0,2.5,55.0,10.554,16.0,2023,4,25,14,3.44,8.0
15.0,80,41,15.0,2023-04-25 14:07:53,11.0,,7.0,1409.56,10.359,3.0,0.0,15.5,63.0,57.5,50.5311654,-84.8152892,62.0,7.5,55.5,10.359,16.0,2023,4,25,14,3.44,8.0
15.0,79,41,15.0,2023-04-25 14:07:54,11.0,,7.0,1419.4,10.311,3.0,0.0,18.0,47.0,59.5,50.5312646,-84.8153393,107.0,16.5,55.0,10.311,16.0,2023,4,25,14,3.44,8.0
14.799999999999955,77,41,14.799999999999955,2023-04-25 14:07:55,11.0,,8.0,1429.97,10.07,3.0,-0.6,19.0,55.0,63.0,50.5313665,-84.8154106,101.0,14.5,51.5,10.07,16.0,2023,4,25,14,3.44,8.0
14.799999999999955,76,41,14.799999999999955,2023-04-25 14:07:56,11.0,,8.0,1440.81,10.011,3.0,-0.84,19.5,54.0,64.0,50.5314731,-84.8154691,101.0,15.5,59.5,10.011,16.0,2023,4,25,14,3.44,8.0
14.799999999999955,76,41,14.799999999999955,2023-04-25 14:07:57,11.0,,8.0,1450.4,10.151,3.0,-0.87,23.0,53.0,81.5,50.5315714,-84.8155059,125.0,16.5,59.5,10.151,17.0,2023,4,25,14,3.44,8.0
14.600000000000023,78,42,14.600000000000023,2023-04-25 14:07:58,11.0,,8.0,1460.63,10.394,3.0,-0.85,27.5,52.0,94.5,50.5316769,-84.8155463,169.0,22.5,75.5,10.394,17.0,2023,4,25,14,3.44,8.0
14.200000000000045,82,42,14.200000000000045,2023-04-25 14:07:59,11.0,,8.0,1470.78,10.393,3.0,-0.88,30.0,50.0,97.0,50.5317801,-84.8156006,294.0,30.0,99.0,10.393,17.0,2023,4,25,14,3.44,8.0
14.0,84,42,14.0,2023-04-25 14:08:00,11.0,,8.0,1480.82,10.259,3.0,-0.99,29.5,47.0,97.5,50.5318799,-84.8156568,288.0,28.5,96.5,10.259,17.0,2023,4,25,14,3.44,8.0
13.799999999999955,86,43,13.799999999999955,2023-04-25 14:08:01,11.0,,8.0,1491.4,10.191,3.0,-1.17,29.5,48.0,97.5,50.5319812,-84.8157202,289.0,27.0,94.0,10.191,17.0,2023,4,25,14,3.44,8.0
13.399999999999977,87,43,13.399999999999977,2023-04-25 14:08:02,11.0,,9.0,1502.63,10.57,3.0,-1.44,30.0,49.0,97.5,50.5320907,-84.8157841,293.0,27.5,93.5,10.57,17.0,2023,4,25,14,3.44,8.0
13.0,87,43,13.0,2023-04-25 14:08:03,11.0,,9.0,1513.27,10.831,3.0,-1.76,30.0,49.0,97.5,50.5321988,-84.8158442,299.0,27.5,93.5,10.831,17.0,2023,4,25,14,3.44,8.0
12.600000000000023,86,43,12.600000000000023,2023-04-25 14:08:04,11.0,,9.0,1523.58,10.84,3.0,-2.14,29.0,50.0,96.5,50.532303,-84.8158934,302.0,26.5,93.0,10.84,17.0,2023,4,25,14,3.44,8.0
12.0,86,44,12.0,2023-04-25 14:08:05,11.0,,10.0,1533.76,10.415,3.0,-2.54,28.0,50.0,96.0,50.5324033,-84.8159537,305.0,25.0,92.5,10.415,17.0,2023,4,25,14,3.44,8.0
11.800000000000011,84,44,11.800000000000011,2023-04-25 14:08:06,11.0,,10.0,1543.59,9.849,3.0,-2.86,27.5,51.0,94.0,50.532504,-84.8159973,304.0,24.5,94.0,9.849,17.0,2023,4,25,14,3.44,8.0
11.600000000000023,84,44,11.600000000000023,2023-04-25 14:08:07,11.0,,11.0,1553.49,9.755,3.0,-2.98,28.0,52.0,94.0,50.5326063,-84.8160351,298.0,24.5,93.0,9.755,17.0,2023,4,25,14,3.44,8.0
11.600000000000023,84,45,11.600000000000023,2023-04-25 14:08:08,11.0,,11.0,1563.32,9.728,3.0,-2.89,28.0,52.0,93.5,50.5327032,-84.8160809,275.0,25.0,89.5,9.728,17.0,2023,4,25,14,3.44,8.0
11.600000000000023,83,45,11.600000000000023,2023-04-25 14:08:09,11.0,,11.0,1572.96,9.701,2.0,-2.68,25.5,51.0,88.0,50.5328018,-84.8161261,243.0,25.5,87.0,9.701,17.0,2023,4,25,14,3.44,8.0
11.399999999999977,83,45,11.399999999999977,2023-04-25 14:08:10,11.0,,11.0,1582.46,9.677,2.0,-2.35,24.5,50.0,88.0,50.5328991,-84.816172,228.0,23.5,86.0,9.677,17.0,2023,4,25,14,3.44,8.0
11.199999999999989,83,45,11.199999999999989,2023-04-25 14:08:11,11.0,,11.0,1592.08,9.647,2.0,-1.99,24.0,50.0,87.5,50.5329987,-84.8162177,224.0,22.0,85.5,9.647,17.0,2023,4,25,14,3.44,8.0
11.199999999999989,83,45,11.199999999999989,2023-04-25 14:08:12,11.0,,11.0,1601.57,9.635,2.0,-1.61,22.5,49.0,83.0,50.533093,-84.8162626,227.0,21.0,85.0,9.635,17.0,2023,4,25,14,3.44,8.0
10.800000000000011,83,46,10.800000000000011,2023-04-25 14:08:13,11.0,,11.0,1610.77,9.632,2.0,-1.31,22.0,49.0,81.0,50.533186,-84.8163065,242.0,21.0,84.5,9.632,17.0,2023,4,25,14,3.44,8.0
10.800000000000011,83,46,10.800000000000011,2023-04-25 14:08:14,11.0,,12.0,1620.91,9.727,2.0,-1.18,24.0,49.0,89.0,50.5332892,-84.8163555,254.0,21.5,84.0,9.727,17.0,2023,4,25,14,3.44,8.0
10.600000000000023,84,46,10.600000000000023,2023-04-25 14:08:15,11.0,,12.0,1630.36,9.814,2.0,-1.22,26.5,48.0,91.0,50.5333832,-84.8164073,258.0,25.0,90.0,9.814,17.0,2023,4,25,14,3.44,8.0
10.600000000000023,84,46,10.600000000000023,2023-04-25 14:08:16,11.0,,12.0,1640.12,9.821,2.0,-1.3,25.5,47.0,88.5,50.5334828,-84.8164526,250.0,25.5,91.0,9.821,17.0,2023,4,25,14,3.44,8.0
10.399999999999977,85,47,10.399999999999977,2023-04-25 14:08:17,11.0,,12.0,1650.22,9.898,2.0,-1.32,24.0,48.0,84.5,50.5335872,-84.8164979,221.0,25.5,89.5,9.898,17.0,2023,4,25,14,3.44,8.0
10.399999999999977,85,47,10.399999999999977,2023-04-25 14:08:18,11.0,,12.0,1660.16,9.924,2.0,-1.3,23.0,50.0,81.0,50.5336909,-84.8165326,190.0,23.5,84.0,9.924,17.0,2023,4,25,14,3.44,8.0
10.399999999999977,86,47,10.399999999999977,2023-04-25 14:08:19,11.0,,12.0,1670.02,9.9,2.0,-1.17,22.5,52.0,77.5,50.5337912,-84.8165631,183.0,20.0,72.0,9.9,17.0,2023,4,25,14,3.44,8.0
10.199999999999989,86,47,10.199999999999989,2023-04-25 14:08:20,11.0,,12.0,1679.98,9.825,2.0,-1.01,19.5,53.0,73.5,50.5338961,-84.816609,179.0,18.5,73.0,9.825,17.0,2023,4,25,14,3.44,8.0
10.199999999999989,86,47,10.199999999999989,2023-04-25 14:08:21,11.0,,12.0,1689.75,9.933,2.0,-0.89,19.0,52.0,72.5,50.533996,-84.8166544,175.0,18.0,73.0,9.933,17.0,2023,4,25,14,3.44,8.0
10.0,86,48,10.0,2023-04-25 14:08:22,11.0,,12.0,1699.64,9.981,2.0,-0.79,19.0,51.0,72.0,50.5340968,-84.8166981,168.0,18.5,73.0,9.981,17.0,2023,4,25,14,3.44,8.0
9.800000000000011,86,48,9.800000000000011,2023-04-25 14:08:23,11.0,,13.0,1709.75,10.109,2.0,-0.76,19.5,50.0,72.0,50.5342018,-84.8167364,177.0,18.5,72.5,10.109,17.0,2023,4,25,14,3.44,8.0
9.600000000000023,86,48,9.600000000000023,2023-04-25 14:08:24,11.0,,13.0,1719.75,9.865,3.0,-0.84,19.5,49.0,71.5,50.5343039,-84.8167815,184.0,19.0,72.5,9.865,17.0,2023,4,25,14,3.44,8.0
9.199999999999989,86,48,9.199999999999989,2023-04-25 14:08:25,11.0,,13.0,1729.45,9.75,3.0,-1.05,21.5,48.0,76.0,50.5344002,-84.8168274,190.0,18.5,72.5,9.75,17.0,2023,4,25,14,3.44,8.0
9.0,86,48,9.0,2023-04-25 14:08:26,11.0,,13.0,1738.92,9.671,3.0,-1.28,22.0,47.0,78.0,50.5344948,-84.8168746,193.0,18.0,76.0,9.671,17.0,2023,4,25,14,3.44,8.0
8.800000000000011,85,48,8.800000000000011,2023-04-25 14:08:27,11.0,,13.0,1748.14,9.409,3.0,-1.53,21.5,47.0,78.5,50.5345854,-84.816929,195.0,20.0,82.0,9.409,17.0,2023,4,25,14,3.44,8.0
8.800000000000011,88,49,8.800000000000011,2023-04-25 14:08:28,11.0,,14.0,1757.34,9.371,3.0,-1.75,22.0,46.0,82.5,50.5346768,-84.8169838,222.0,24.0,87.5,9.371,17.0,2023,4,25,14,3.44,8.0
8.600000000000023,94,49,8.600000000000023,2023-04-25 14:08:29,11.0,,14.0,1766.46,9.586,2.0,-1.88,22.5,45.0,86.0,50.5347671,-84.8170403,281.0,28.0,93.0,9.586,17.0,2023,4,25,14,3.44,8.0
