timestamp,cadence,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,battery_soc,left_right_balance,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2023-02-08 15:10:04,95.0,55.0,1984.3,6.613,2.0,27.0,93.5,50.5279231,-84.8136307,398.0,32.0,97.0,6.613,,46.0,10.0,38.200000000000045,5.0,7.0,38.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:05,96.0,55.0,1990.83,6.605,2.0,28.0,93.0,50.527992,-84.8136656,380.0,29.0,97.0,6.605,,45.0,10.0,38.60000000000002,5.0,7.0,38.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:06,96.0,56.0,1997.39,6.63,2.0,26.5,90.5,50.5280593,-84.8136929,363.0,31.5,96.0,6.63,,47.0,10.0,38.799999999999955,6.0,7.0,38.799999999999955,2.33,2023,2,8,15,1.9,267.0
2023-02-08 15:10:07,97.0,56.0,2003.94,6.743,2.0,26.0,86.5,50.5281238,-84.8137219,318.0,32.5,95.5,6.743,,47.0,9.0,39.0,6.0,7.0,39.0,2.75,2023,2,8,15,1.9,267.0
2023-02-08 15:10:08,96.0,56.0,2010.7,6.719,2.0,26.0,84.0,50.5281917,-84.8137564,298.0,32.5,95.5,6.719,,47.0,9.0,38.799999999999955,7.0,7.0,38.799999999999955,2.76,2023,2,8,15,1.9,267.0
2023-02-08 15:10:09,96.0,57.0,2017.33,6.735,2.0,27.5,85.5,50.5282606,-84.8137836,291.0,32.0,95.0,6.735,,49.0,9.0,39.200000000000045,7.0,7.0,39.200000000000045,2.57,2023,2,8,15,1.9,267.0
2023-02-08 15:10:10,97.0,57.0,2023.86,6.819,2.0,29.0,91.5,50.5283298,-84.8138101,297.0,28.5,90.0,6.819,,56.0,9.0,39.200000000000045,7.0,7.0,39.200000000000045,2.36,2023,2,8,15,1.9,267.0
2023-02-08 15:10:11,93.0,57.0,2030.75,6.83,2.0,29.0,93.5,50.5283969,-84.8138398,309.0,27.5,90.5,6.83,,63.0,9.0,39.39999999999998,7.0,7.0,39.39999999999998,2.02,2023,2,8,15,1.9,267.0
2023-02-08 15:10:12,87.0,58.0,2037.77,7.223,2.0,29.0,94.5,50.5284694,-84.8138744,351.0,27.0,92.0,7.223,,55.0,9.0,39.60000000000002,7.0,7.0,39.60000000000002,1.82,2023,2,8,15,1.9,267.0
2023-02-08 15:10:13,89.0,58.0,2044.96,7.12,2.0,28.0,94.5,50.5285432,-84.8139039,371.0,27.5,94.0,7.12,,49.0,9.0,39.799999999999955,7.0,7.0,39.799999999999955,1.7,2023,2,8,15,1.9,267.0
2023-02-08 15:10:14,91.0,58.0,2052.38,7.401,2.0,25.5,90.5,50.5286172,-84.8139405,365.0,30.5,96.0,7.401,,49.0,9.0,40.0,8.0,7.0,40.0,1.71,2023,2,8,15,1.9,267.0
2023-02-08 15:10:15,94.0,59.0,2059.65,7.408,2.0,24.5,88.0,50.5286934,-84.8139767,347.0,30.0,95.0,7.408,,52.0,9.0,40.0,8.0,7.0,40.0,1.82,2023,2,8,15,1.9,267.0
2023-02-08 15:10:16,95.0,59.0,2067.09,7.465,2.0,23.5,85.5,50.5287675,-84.8140129,335.0,29.5,94.5,7.465,,48.0,9.0,40.200000000000045,8.0,7.0,40.200000000000045,2.05,2023,2,8,15,1.9,267.0
2023-02-08 15:10:17,95.0,59.0,2074.92,7.615,2.0,24.0,86.0,50.5288485,-84.8140497,299.0,29.0,94.0,7.615,,49.0,9.0,40.200000000000045,8.0,7.0,40.200000000000045,2.22,2023,2,8,15,1.9,267.0
2023-02-08 15:10:18,96.0,60.0,2082.37,7.497,2.0,24.5,86.0,50.5289217,-84.8140859,284.0,28.5,92.0,7.497,,51.0,9.0,40.39999999999998,8.0,7.0,40.39999999999998,2.16,2023,2,8,15,1.9,267.0
2023-02-08 15:10:19,96.0,60.0,2090.04,7.766,2.0,23.0,78.5,50.5289989,-84.8141222,272.0,29.0,88.0,7.766,,51.0,9.0,40.39999999999998,8.0,7.0,40.39999999999998,1.91,2023,2,8,15,1.9,267.0
2023-02-08 15:10:20,97.0,60.0,2097.6,7.543,2.0,23.5,78.5,50.5290769,-84.8141589,265.0,28.0,89.5,7.543,,51.0,9.0,40.200000000000045,8.0,7.0,40.200000000000045,1.59,2023,2,8,15,1.9,267.0
2023-02-08 15:10:21,97.0,60.0,2105.11,7.563,2.0,23.5,80.5,50.5291541,-84.8141952,261.0,26.5,87.5,7.563,,51.0,9.0,40.200000000000045,8.0,7.0,40.200000000000045,0.16,2023,2,8,15,1.9,267.0
2023-02-08 15:10:22,97.0,61.0,2112.72,7.67,2.0,23.5,79.5,50.5292311,-84.8142315,255.0,26.0,86.0,7.67,,49.0,9.0,40.200000000000045,8.0,7.0,40.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:23,97.0,61.0,2120.4,7.717,2.0,23.0,77.0,50.529309,-84.8142681,241.0,26.0,85.5,7.717,,48.0,9.0,40.200000000000045,8.0,7.0,40.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:24,97.0,61.0,2127.99,7.798,2.0,24.0,80.5,50.529386,-84.8143043,250.0,25.5,84.5,7.798,,49.0,9.0,40.200000000000045,8.0,7.0,40.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:25,97.0,61.0,2135.54,7.503,2.0,24.0,83.5,50.5294625,-84.8143404,273.0,26.5,87.5,7.503,,49.0,9.0,40.200000000000045,8.0,7.0,40.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:26,97.0,62.0,2142.69,7.4,2.0,23.0,82.0,50.5295348,-84.8143746,272.0,27.0,88.5,7.4,,50.0,9.0,40.200000000000045,8.0,7.0,40.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:27,96.0,62.0,2150.48,7.406,2.0,22.5,79.5,50.5296128,-84.8144133,247.0,26.5,88.0,7.406,,49.0,9.0,40.200000000000045,8.0,7.0,40.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:28,95.0,62.0,2158.12,7.547,2.0,23.5,81.5,50.5296918,-84.8144504,245.0,25.5,86.0,7.547,,48.0,9.0,40.200000000000045,8.0,7.0,40.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:29,95.0,62.0,2165.68,7.588,2.0,25.0,83.0,50.5297683,-84.814485,250.0,24.0,84.5,7.588,,47.0,9.0,40.0,8.0,7.0,40.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:30,94.0,63.0,2173.04,7.408,2.0,26.5,85.5,50.5298415,-84.8145139,241.0,27.0,89.0,7.408,,45.0,9.0,40.0,8.0,7.0,40.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:31,93.0,63.0,2180.53,7.419,2.0,27.0,86.5,50.5299183,-84.8145505,224.0,28.0,89.0,7.419,,46.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:32,94.0,63.0,2187.96,7.477,2.0,26.5,87.5,50.5299917,-84.8145867,236.0,27.0,86.0,7.477,,47.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:33,94.0,63.0,2195.32,7.278,2.0,28.0,89.5,50.5300675,-84.8146228,250.0,28.0,86.0,7.278,,50.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:34,94.0,64.0,2202.26,7.262,2.0,29.0,93.5,50.5301369,-84.8146575,273.0,29.5,89.0,7.262,,54.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:35,94.0,64.0,2210.01,7.29,2.0,28.5,92.5,50.530215,-84.8146961,289.0,28.5,90.0,7.29,,50.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:36,94.0,64.0,2217.48,7.406,2.0,28.0,91.5,50.5302926,-84.8147326,275.0,28.0,90.5,7.406,,49.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:37,94.0,65.0,2224.9,7.376,2.0,27.5,90.0,50.5303689,-84.814769,263.0,27.5,90.0,7.376,,50.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:38,94.0,65.0,2232.38,7.345,2.0,27.0,89.0,50.5304419,-84.8148054,267.0,27.0,90.0,7.345,,51.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:39,94.0,65.0,2239.77,7.293,2.0,27.0,87.5,50.5305159,-84.814842,279.0,27.0,90.0,7.293,,51.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:40,94.0,65.0,2247.29,7.493,2.0,26.5,86.5,50.530593,-84.8148801,278.0,26.5,90.0,7.493,,51.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:41,95.0,66.0,2254.88,7.483,2.0,26.0,85.5,50.5306694,-84.8149233,272.0,26.0,89.5,7.483,,50.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:42,95.0,66.0,2262.38,7.488,2.0,26.5,86.5,50.5307464,-84.8149595,285.0,27.0,90.0,7.488,,49.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:43,96.0,66.0,2270.21,7.583,2.0,27.5,92.5,50.5308249,-84.8149965,301.0,29.5,90.5,7.583,,50.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:44,96.0,67.0,2278.0,7.637,2.0,26.5,90.0,50.530902,-84.8150328,305.0,26.5,90.0,7.637,,50.0,9.0,40.0,8.0,7.0,40.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:45,96.0,67.0,2285.49,7.562,2.0,25.5,88.0,50.5309779,-84.8150685,289.0,25.5,88.5,7.562,,49.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:46,96.0,67.0,2293.11,7.544,2.0,24.5,86.5,50.5310554,-84.8151071,280.0,25.0,85.5,7.544,,49.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:47,96.0,67.0,2300.62,7.515,2.0,23.5,85.0,50.5311289,-84.8151508,274.0,25.0,83.0,7.515,,49.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:48,95.0,68.0,2308.13,7.518,2.0,23.5,84.5,50.5312065,-84.8151873,269.0,25.0,84.0,7.518,,49.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:49,95.0,68.0,2315.61,7.468,2.0,23.5,84.5,50.5312821,-84.8152216,263.0,25.0,84.5,7.468,,49.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:50,95.0,68.0,2322.98,7.321,2.0,24.0,84.0,50.5313559,-84.8152511,264.0,25.5,85.5,7.321,,48.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:51,94.0,68.0,2330.13,7.292,2.0,24.0,84.0,50.5314278,-84.815287,260.0,25.5,86.5,7.292,,50.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:52,94.0,69.0,2337.0,7.245,2.0,24.0,83.5,50.5314975,-84.8153216,256.0,25.5,87.0,7.245,,52.0,9.0,39.39999999999998,8.0,7.0,39.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:53,93.0,69.0,2344.79,7.487,2.0,25.0,85.5,50.5315789,-84.8153603,256.0,25.0,86.0,7.487,,48.0,9.0,39.39999999999998,8.0,7.0,39.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:54,93.0,69.0,2352.22,7.517,2.0,25.5,87.5,50.5316519,-84.8153964,259.0,24.0,85.0,7.517,,51.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:55,92.0,69.0,2359.67,7.285,2.0,26.0,87.5,50.5317287,-84.8154329,262.0,26.0,88.0,7.285,,50.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:56,92.0,70.0,2366.93,7.145,2.0,25.0,86.0,50.5318015,-84.8154693,262.0,27.5,90.5,7.145,,49.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:57,92.0,70.0,2374.2,7.22,2.0,24.0,83.5,50.531875,-84.8155042,262.0,26.5,88.0,7.22,,49.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:58,91.0,70.0,2381.23,7.005,2.0,23.0,81.5,50.5319473,-84.8155331,258.0,25.5,85.5,7.005,,49.0,9.0,39.39999999999998,8.0,7.0,39.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:59,90.0,71.0,2388.31,7.091,2.0,25.5,86.0,50.532019,-84.8155694,253.0,25.5,86.0,7.091,,48.0,9.0,39.39999999999998,8.0,7.0,39.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:00,90.0,71.0,2395.49,7.144,2.0,28.5,92.0,50.5320885,-84.815606,272.0,26.0,87.0,7.144,,51.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:01,91.0,71.0,2402.62,7.326,2.0,30.0,94.5,50.5321601,-84.8156418,281.0,26.0,87.5,7.326,,52.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:02,91.0,71.0,2409.2,7.326,2.0,28.5,90.5,50.532228,-84.8156757,264.0,25.5,88.0,7.326,,49.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:03,92.0,72.0,2417.0,7.204,2.0,26.5,86.0,50.5323076,-84.8157137,244.0,25.5,88.5,7.204,,41.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:04,92.0,72.0,2424.19,7.234,2.0,24.5,84.5,50.5323803,-84.8157428,225.0,25.0,85.0,7.234,,46.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:05,92.0,72.0,2431.3,7.357,2.0,23.0,84.5,50.5324531,-84.8157792,236.0,24.5,83.5,7.357,,49.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:06,93.0,72.0,2438.62,7.385,2.0,23.0,85.5,50.5325263,-84.8158154,252.0,25.5,85.5,7.385,,51.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:07,95.0,73.0,2446.12,7.505,2.0,25.0,85.5,50.5326029,-84.8158518,255.0,27.5,91.0,7.505,,49.0,9.0,39.60000000000002,8.0,7.0,39.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:08,96.0,73.0,2453.64,7.707,2.0,24.5,77.5,50.5326768,-84.8158901,236.0,27.5,91.0,7.707,,43.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:09,97.0,73.0,2461.34,7.837,2.0,23.5,80.5,50.5327543,-84.8159339,216.0,27.0,88.0,7.837,,50.0,9.0,39.799999999999955,8.0,7.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:10,97.0,73.0,2469.0,7.853,2.0,24.5,83.5,50.5328317,-84.8159699,212.0,25.0,81.5,7.853,,53.0,8.0,39.39999999999998,8.0,7.0,39.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:11,95.0,73.0,2476.7,7.866,2.0,25.5,84.0,50.5329111,-84.8160071,220.0,24.0,79.0,7.866,,55.0,8.0,39.200000000000045,8.0,7.0,39.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:12,94.0,74.0,2484.93,7.979,2.0,23.0,79.5,50.5329919,-84.8160522,223.0,25.5,85.0,7.979,,55.0,8.0,39.0,8.0,7.0,39.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:13,94.0,74.0,2492.91,8.06,2.0,21.5,77.5,50.5330727,-84.8160885,222.0,25.5,86.0,8.06,,52.0,8.0,39.0,8.0,7.0,39.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:14,85.0,74.0,2500.58,7.826,2.0,20.0,75.0,50.5331495,-84.8161264,204.0,25.5,86.5,7.826,,49.0,8.0,38.799999999999955,8.0,7.0,38.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:15,71.0,74.0,2508.0,7.627,2.0,12.0,45.0,50.5332247,-84.8161677,173.0,24.0,82.0,7.627,,28.0,8.0,38.60000000000002,8.0,7.0,38.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:16,73.0,74.0,2514.03,7.604,2.0,8.5,32.0,50.5332873,-84.8161898,86.0,16.0,69.0,7.604,,55.0,8.0,38.39999999999998,8.0,7.0,38.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:17,87.0,74.0,2523.3,7.451,2.0,19.0,73.5,50.5333781,-84.8162435,92.0,0.5,47.5,7.451,,82.0,8.0,38.200000000000045,8.0,7.0,38.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:18,73.0,74.0,2530.5,7.412,2.0,17.0,63.0,50.5334534,-84.8162794,93.0,7.0,26.5,7.412,,59.0,8.0,38.200000000000045,8.0,7.0,38.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:19,75.0,74.0,2537.71,7.379,2.0,18.5,67.5,50.5335252,-84.8163152,90.0,4.5,17.0,7.379,,72.0,8.0,38.200000000000045,8.0,7.0,38.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:20,86.0,75.0,2545.27,7.625,2.0,19.5,70.5,50.5335995,-84.816352,90.0,3.0,14.0,7.625,,60.0,8.0,38.200000000000045,8.0,7.0,38.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:21,89.0,75.0,2553.0,7.666,2.0,19.0,67.5,50.5336777,-84.8163888,96.0,8.0,28.5,7.666,,50.0,8.0,38.200000000000045,8.0,7.0,38.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:22,90.0,75.0,2560.53,7.773,2.0,16.5,58.0,50.5337548,-84.8164268,139.0,21.0,67.5,7.773,,46.0,8.0,38.200000000000045,8.0,7.0,38.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:23,91.0,75.0,2568.34,7.82,2.0,17.0,60.5,50.5338324,-84.8164725,139.0,22.0,72.0,7.82,,52.0,8.0,38.0,8.0,7.0,38.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:24,91.0,75.0,2576.12,7.972,2.0,18.5,64.0,50.5339097,-84.8165158,139.0,22.0,72.0,7.972,,52.0,8.0,37.799999999999955,8.0,7.0,37.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:25,93.0,75.0,2584.26,8.067,2.0,19.5,66.0,50.5339927,-84.8165509,150.0,21.5,71.0,8.067,,52.0,8.0,37.799999999999955,8.0,7.0,37.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:26,93.0,75.0,2592.21,7.925,2.0,19.0,64.5,50.5340748,-84.81658,152.0,21.0,69.0,7.925,,55.0,8.0,37.799999999999955,8.0,7.0,37.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:27,94.0,76.0,2600.31,8.036,2.0,20.0,68.0,50.5341576,-84.8166164,151.0,21.0,69.0,8.036,,56.0,8.0,37.799999999999955,8.0,7.0,37.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:28,95.0,76.0,2608.42,8.34,2.0,18.0,62.0,50.5342429,-84.8166527,150.0,21.5,70.5,8.34,,51.0,8.0,37.799999999999955,8.0,7.0,37.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:29,97.0,76.0,2616.54,8.179,2.0,19.0,65.0,50.5343251,-84.8166893,150.0,21.0,69.0,8.179,,52.0,8.0,37.60000000000002,8.0,7.0,37.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:30,96.0,76.0,2624.6,8.173,2.0,19.5,66.5,50.5344063,-84.8167253,142.0,20.0,68.0,8.173,,54.0,8.0,37.39999999999998,8.0,7.0,37.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:31,87.0,76.0,2632.47,8.255,2.0,17.0,58.5,50.5344862,-84.8167638,133.0,18.5,69.5,8.255,,53.0,8.0,37.200000000000045,8.0,7.0,37.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:32,86.0,76.0,2640.73,8.306,2.0,22.0,76.5,50.5345675,-84.8168181,162.0,20.0,72.5,8.306,,48.0,8.0,36.799999999999955,8.0,7.0,36.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:33,86.0,77.0,2649.58,8.439,2.0,24.0,85.0,50.5346521,-84.816875,225.0,25.5,87.5,8.439,,50.0,8.0,36.799999999999955,8.0,7.0,36.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:34,87.0,77.0,2657.99,8.526,2.0,24.0,87.5,50.5347299,-84.8169294,235.0,27.5,92.5,8.526,,52.0,8.0,36.39999999999998,8.0,8.0,36.39999999999998,-1.44,2023,2,8,15,1.9,267.0
2023-02-08 15:11:35,89.0,77.0,2666.52,8.476,2.0,24.0,86.5,50.5348114,-84.8169837,254.0,27.5,91.0,8.476,,53.0,8.0,36.0,8.0,8.0,36.0,-1.96,2023,2,8,15,1.9,267.0
2023-02-08 15:11:36,91.0,77.0,2674.99,8.236,2.0,24.0,85.5,50.5348941,-84.817037,269.0,27.0,89.0,8.236,,52.0,8.0,35.60000000000002,8.0,8.0,35.60000000000002,-2.32,2023,2,8,15,1.9,267.0
2023-02-08 15:11:37,90.0,78.0,2683.03,7.921,2.0,23.5,84.5,50.5349737,-84.8170822,268.0,26.5,87.0,7.921,,52.0,8.0,35.39999999999998,8.0,8.0,35.39999999999998,-2.59,2023,2,8,15,1.9,267.0
2023-02-08 15:11:38,89.0,78.0,2690.79,7.906,2.0,23.5,83.5,50.535047,-84.8171291,262.0,26.0,85.0,7.906,,53.0,8.0,35.200000000000045,8.0,9.0,35.200000000000045,-2.77,2023,2,8,15,1.9,267.0
2023-02-08 15:11:39,90.0,78.0,2698.79,7.763,2.0,24.0,82.5,50.5351253,-84.8171821,247.0,26.5,84.0,7.763,,53.0,8.0,35.39999999999998,8.0,9.0,35.39999999999998,-2.72,2023,2,8,15,1.9,267.0
2023-02-08 15:11:40,93.0,78.0,2706.69,7.679,2.0,23.5,82.0,50.5352062,-84.8172259,264.0,26.5,85.0,7.679,,54.0,8.0,35.200000000000045,8.0,9.0,35.200000000000045,-2.59,2023,2,8,15,1.9,267.0
2023-02-08 15:11:41,93.0,79.0,2714.47,7.634,2.0,21.0,81.5,50.5352841,-84.8172643,265.0,26.0,87.0,7.634,,54.0,8.0,35.200000000000045,9.0,9.0,35.200000000000045,-2.32,2023,2,8,15,1.9,267.0
2023-02-08 15:11:42,93.0,79.0,2722.03,7.468,2.0,20.5,82.5,50.5353607,-84.8173081,264.0,26.0,87.0,7.468,,53.0,8.0,35.39999999999998,9.0,9.0,35.39999999999998,-2.04,2023,2,8,15,1.9,267.0
2023-02-08 15:11:43,92.0,79.0,2729.51,7.41,2.0,22.0,81.5,50.5354343,-84.8173444,265.0,24.0,83.0,7.41,,52.0,8.0,35.60000000000002,9.0,9.0,35.60000000000002,-0.22,2023,2,8,15,1.9,267.0
2023-02-08 15:11:44,92.0,79.0,2736.93,7.297,2.0,24.0,79.5,50.5355111,-84.817381,248.0,23.5,82.0,7.297,,47.0,8.0,35.799999999999955,9.0,9.0,35.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:45,93.0,80.0,2744.11,7.359,2.0,24.0,78.5,50.5355837,-84.8174173,241.0,27.5,87.5,7.359,,46.0,8.0,35.799999999999955,9.0,9.0,35.799999999999955,0.05,2023,2,8,15,1.9,267.0
2023-02-08 15:11:46,94.0,80.0,2751.65,7.602,2.0,26.0,88.0,50.5356571,-84.8174532,242.0,28.0,90.0,7.602,,50.0,8.0,35.799999999999955,9.0,9.0,35.799999999999955,0.5,2023,2,8,15,1.9,267.0
2023-02-08 15:11:47,95.0,80.0,2759.68,7.77,2.0,24.0,82.0,50.5357396,-84.8174921,245.0,28.5,92.0,7.77,,50.0,8.0,35.799999999999955,9.0,9.0,35.799999999999955,0.82,2023,2,8,15,1.9,267.0
2023-02-08 15:11:48,96.0,80.0,2767.39,7.612,2.0,22.0,77.5,50.5358161,-84.8175358,244.0,25.5,87.5,7.612,,51.0,8.0,35.799999999999955,9.0,9.0,35.799999999999955,0.85,2023,2,8,15,1.9,267.0
2023-02-08 15:11:49,96.0,81.0,2774.89,7.593,3.0,21.0,77.5,50.5358901,-84.8175723,238.0,23.5,83.5,7.593,,52.0,8.0,35.799999999999955,9.0,9.0,35.799999999999955,0.89,2023,2,8,15,1.9,267.0
2023-02-08 15:11:50,95.0,81.0,2782.31,7.606,3.0,21.5,80.0,50.5359654,-84.8176099,236.0,25.0,84.5,7.606,,51.0,8.0,36.0,9.0,9.0,36.0,0.81,2023,2,8,15,1.9,267.0
2023-02-08 15:11:51,94.0,81.0,2789.82,7.604,3.0,20.0,78.0,50.5360384,-84.8176572,231.0,23.0,81.0,7.604,,50.0,8.0,36.0,9.0,9.0,36.0,0.68,2023,2,8,15,1.9,267.0
2023-02-08 15:11:52,94.0,81.0,2797.44,7.657,3.0,22.5,83.0,50.5361109,-84.8177122,227.0,22.5,80.5,7.657,,51.0,8.0,36.0,9.0,9.0,36.0,0.08,2023,2,8,15,1.9,267.0
2023-02-08 15:11:53,94.0,82.0,2805.22,7.853,3.0,24.5,84.5,50.5361792,-84.8177687,225.0,22.5,79.5,7.853,,52.0,8.0,36.0,9.0,9.0,36.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:11:54,94.0,82.0,2812.74,7.935,3.0,25.0,83.0,50.5362481,-84.8178297,227.0,23.0,79.5,7.935,,52.0,8.0,36.0,9.0,9.0,36.0,0.0,2023,2,8,15,1.9,267.0
