timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2022-12-14 20:47:28,,102.0,133.0,33.0,99.5,494.0,31.5,98.5,53.0,3.0,4045.15,10.722,3.0,50.5329747,-84.8163404,10.722,-3.6000000000000227,-3.6000000000000227,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:29,,103.0,134.0,32.0,98.5,495.0,31.0,97.5,49.0,3.0,4055.95,10.837,3.0,50.5328648,-84.8162854,10.837,-3.3999999999999773,-3.3999999999999773,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:30,,104.0,134.0,31.0,97.5,459.0,29.5,95.0,45.0,3.0,4066.89,10.801,3.0,50.5327554,-84.8162318,10.801,-3.1999999999999886,-3.1999999999999886,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:31,,103.0,134.0,30.5,96.5,413.0,28.5,93.0,45.0,3.0,4077.85,10.611,3.0,50.5326418,-84.816185,10.611,-3.0,-3.0,8.0,9.0,0.82,2022,12,14,20,2.94,10.0
2022-12-14 20:47:32,,103.0,135.0,29.5,95.5,391.0,27.5,91.0,48.0,3.0,4088.33,10.603,3.0,50.532538,-84.8161307,10.603,-2.8000000000000114,-2.8000000000000114,8.0,9.0,1.62,2022,12,14,20,2.94,10.0
2022-12-14 20:47:33,,103.0,135.0,31.0,97.0,343.0,27.5,91.0,51.0,3.0,4098.67,10.649,3.0,50.5324352,-84.8160762,10.649,-2.3999999999999773,-2.3999999999999773,8.0,9.0,1.74,2022,12,14,20,2.94,10.0
2022-12-14 20:47:34,,104.0,136.0,32.5,98.5,368.0,27.0,91.5,55.0,3.0,4108.87,10.808,3.0,50.5323291,-84.8160312,10.808,-2.1999999999999886,-2.1999999999999886,9.0,9.0,1.84,2022,12,14,20,2.94,10.0
2022-12-14 20:47:35,,105.0,136.0,25.5,84.5,393.0,29.0,94.0,46.0,3.0,4120.1,10.808,3.0,50.5322179,-84.8159756,10.808,-2.1999999999999886,-2.1999999999999886,9.0,9.0,1.88,2022,12,14,20,2.94,10.0
2022-12-14 20:47:36,,106.0,136.0,20.5,75.0,353.0,29.0,92.5,45.0,3.0,4131.01,10.828,3.0,50.5321078,-84.815921,10.828,-2.0,-2.0,9.0,9.0,1.82,2022,12,14,20,2.94,10.0
2022-12-14 20:47:37,,106.0,136.0,25.0,83.0,308.0,24.5,82.5,49.0,3.0,4142.28,11.009,3.0,50.5319921,-84.8158676,11.009,-2.0,-2.0,9.0,9.0,1.68,2022,12,14,20,2.94,10.0
2022-12-14 20:47:38,,96.0,137.0,24.5,83.0,275.0,24.0,83.5,47.0,3.0,4154.12,11.014,3.0,50.5318708,-84.8158114,11.014,-2.0,-2.0,9.0,9.0,1.47,2022,12,14,20,2.94,10.0
2022-12-14 20:47:39,,94.0,137.0,25.0,84.0,266.0,22.0,79.0,46.0,3.0,4165.47,11.109,3.0,50.5317584,-84.8157583,11.109,-1.8000000000000114,-1.8000000000000114,9.0,9.0,1.24,2022,12,14,20,2.94,10.0
2022-12-14 20:47:40,,94.0,137.0,26.0,82.5,279.0,23.0,77.5,47.0,3.0,4176.55,11.223,3.0,50.5316454,-84.8157115,11.223,-1.6000000000000227,-1.6000000000000227,10.0,9.0,1.03,2022,12,14,20,2.94,10.0
2022-12-14 20:47:41,,95.0,138.0,25.0,78.0,236.0,28.0,84.5,50.0,3.0,4187.76,11.181,3.0,50.5315328,-84.8156492,11.181,-1.6000000000000227,-1.6000000000000227,10.0,9.0,0.89,2022,12,14,20,2.94,10.0
2022-12-14 20:47:42,,95.0,138.0,23.0,79.5,230.0,28.0,84.5,52.0,3.0,4199.22,11.071,3.0,50.5314171,-84.8155936,11.071,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.81,2022,12,14,20,2.94,10.0
2022-12-14 20:47:43,,95.0,138.0,22.5,76.0,226.0,24.0,79.0,51.0,3.0,4210.56,11.064,3.0,50.5313022,-84.8155372,11.064,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.78,2022,12,14,20,2.94,10.0
2022-12-14 20:47:44,,96.0,138.0,23.5,75.5,224.0,22.0,75.5,50.0,3.0,4221.32,11.148,3.0,50.5311961,-84.8154763,11.148,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.77,2022,12,14,20,2.94,10.0
2022-12-14 20:47:45,,96.0,138.0,24.5,78.0,223.0,22.0,74.0,51.0,3.0,4232.85,11.298,3.0,50.5310792,-84.8154204,11.298,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.74,2022,12,14,20,2.94,10.0
2022-12-14 20:47:46,,96.0,139.0,25.5,82.5,221.0,22.5,74.5,52.0,3.0,4244.31,11.395,3.0,50.5309621,-84.8153664,11.395,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.67,2022,12,14,20,2.94,10.0
2022-12-14 20:47:47,,97.0,139.0,26.5,87.0,238.0,22.5,74.5,53.0,3.0,4256.02,11.298,3.0,50.5308432,-84.8153112,11.298,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.3,2022,12,14,20,2.94,10.0
2022-12-14 20:47:48,,98.0,139.0,25.5,85.5,248.0,22.5,74.5,51.0,3.0,4267.44,11.44,3.0,50.5307288,-84.8152556,11.44,-1.1999999999999886,-1.1999999999999886,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:49,,98.0,139.0,24.5,83.0,245.0,22.0,74.5,53.0,3.0,4278.96,11.533,3.0,50.5306101,-84.8151925,11.533,-1.1999999999999886,-1.1999999999999886,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:50,,98.0,140.0,23.5,81.0,237.0,21.5,74.5,54.0,3.0,4289.97,11.509,3.0,50.5304991,-84.8151393,11.509,-1.1999999999999886,-1.1999999999999886,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:51,,98.0,140.0,22.5,78.5,221.0,22.0,75.0,53.0,3.0,4301.99,11.607,3.0,50.5303789,-84.8150828,11.607,-1.1999999999999886,-1.1999999999999886,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:52,,98.0,140.0,22.5,75.5,218.0,23.5,76.5,53.0,3.0,4313.05,11.568,3.0,50.5302677,-84.8150212,11.568,-1.1999999999999886,-1.1999999999999886,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:53,,98.0,140.0,24.5,81.5,221.0,22.5,75.0,58.0,3.0,4324.96,11.47,3.0,50.5301511,-84.8149642,11.47,-1.1999999999999886,-1.1999999999999886,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:54,,98.0,141.0,23.0,78.5,221.0,21.0,73.0,51.0,3.0,4336.05,11.428,3.0,50.5300381,-84.8149019,11.428,-1.1999999999999886,-1.1999999999999886,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:55,,97.0,141.0,21.5,75.0,216.0,22.5,75.5,50.0,3.0,4347.26,11.288,3.0,50.5299251,-84.8148476,11.288,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:56,,97.0,141.0,22.5,76.0,213.0,27.0,83.0,52.0,3.0,4358.69,11.141,3.0,50.5298105,-84.8147926,11.141,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:57,,97.0,141.0,22.0,75.0,201.0,25.5,81.0,53.0,3.0,4369.83,11.224,3.0,50.5296977,-84.8147376,11.224,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:58,,97.0,141.0,21.5,74.5,194.0,24.0,79.0,54.0,3.0,4380.88,11.084,3.0,50.5295863,-84.8146751,11.084,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:59,,97.0,142.0,21.0,73.5,192.0,23.0,76.5,55.0,3.0,4392.04,11.346,3.0,50.5294749,-84.8146111,11.346,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:00,,97.0,142.0,21.0,72.5,190.0,21.5,74.5,55.0,3.0,4403.97,11.447,4.0,50.5293581,-84.814553,11.447,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:01,,97.0,142.0,20.5,72.0,188.0,20.5,72.5,54.0,3.0,4415.47,11.212,4.0,50.5292447,-84.8144832,11.212,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:02,,97.0,142.0,20.0,71.0,205.0,19.0,70.0,54.0,3.0,4425.88,11.313,4.0,50.5291385,-84.8144371,11.313,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:03,,97.0,142.0,25.5,87.0,216.0,20.0,67.0,54.0,3.0,4438.03,11.132,4.0,50.5290191,-84.8143644,11.132,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:04,,97.0,143.0,26.5,89.5,224.0,21.5,70.0,53.0,3.0,4449.89,11.634,4.0,50.5289015,-84.8143011,11.634,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:05,,97.0,143.0,25.5,84.5,227.0,23.5,76.0,53.0,3.0,4461.77,11.499,4.0,50.5287822,-84.8142369,11.499,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:06,,97.0,143.0,24.5,81.5,227.0,24.5,80.0,54.0,3.0,4473.77,11.478,4.0,50.5286634,-84.8141738,11.478,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:07,,97.0,143.0,25.0,84.0,227.0,23.0,75.0,56.0,3.0,4484.97,11.231,4.0,50.5285466,-84.8141206,11.231,-1.3999999999999773,-1.3999999999999773,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:08,,97.0,143.0,26.0,88.0,225.0,22.0,73.5,57.0,3.0,4496.68,11.382,4.0,50.5284275,-84.8140736,11.382,-1.6000000000000227,-1.6000000000000227,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:09,,97.0,144.0,28.0,91.0,219.0,22.5,74.0,54.0,3.0,4507.31,11.666,4.0,50.5283201,-84.8140199,11.666,-1.6000000000000227,-1.6000000000000227,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:10,,97.0,144.0,27.5,87.5,211.0,21.0,75.0,54.0,3.0,4518.61,11.458,4.0,50.5282087,-84.8139633,11.458,-1.8000000000000114,-1.8000000000000114,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:11,,98.0,144.0,24.0,77.5,205.0,19.0,75.5,53.0,3.0,4529.13,11.32,4.0,50.5281024,-84.8139027,11.32,-1.8000000000000114,-1.8000000000000114,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:12,,98.0,144.0,23.0,74.5,187.0,24.0,77.5,53.0,3.0,4540.63,11.422,3.0,50.5279868,-84.8138551,11.422,-2.0,-2.0,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:13,,98.0,144.0,19.5,69.5,174.0,23.0,76.5,56.0,3.0,4552.5,11.529,3.0,50.527867,-84.8137925,11.529,-2.1999999999999886,-2.1999999999999886,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:14,,85.0,145.0,19.0,70.5,159.0,20.0,67.0,59.0,3.0,4564.3,11.516,3.0,50.527745,-84.8137454,11.516,-2.6000000000000227,-2.6000000000000227,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:15,,54.0,145.0,19.5,73.0,133.0,18.0,60.5,61.0,3.0,4575.9,11.528,3.0,50.5276297,-84.8136829,11.528,-2.8000000000000114,-2.8000000000000114,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:16,,24.0,145.0,20.0,74.5,107.0,18.0,61.0,62.0,3.0,4587.15,11.501,3.0,50.5275127,-84.8136371,11.501,-3.1999999999999886,-3.1999999999999886,10.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:17,,0.0,145.0,20.5,76.5,0.0,18.0,62.0,63.0,3.0,4598.52,11.524,3.0,50.5273947,-84.8135826,11.524,-3.6000000000000227,-3.6000000000000227,10.0,9.0,-0.85,2022,12,14,20,2.94,10.0
2022-12-14 20:48:18,,0.0,145.0,21.0,78.0,0.0,18.0,63.0,64.0,3.0,4610.44,11.62,3.0,50.5272755,-84.8135276,11.62,-4.0,-4.0,10.0,10.0,-1.84,2022,12,14,20,2.94,10.0
2022-12-14 20:48:19,,0.0,145.0,21.5,80.0,0.0,18.5,63.5,65.0,3.0,4622.12,11.537,3.0,50.5271576,-84.8134738,11.537,-4.199999999999989,-4.199999999999989,10.0,10.0,-2.2,2022,12,14,20,2.94,10.0
2022-12-14 20:48:20,,0.0,145.0,21.5,81.5,0.0,18.5,64.5,67.0,3.0,4633.02,10.715,3.0,50.5270445,-84.8134284,10.715,-4.399999999999977,-4.399999999999977,10.0,11.0,-2.46,2022,12,14,20,2.94,10.0
2022-12-14 20:48:21,,0.0,145.0,22.0,83.5,0.0,18.5,65.5,68.0,3.0,4643.6,9.583,3.0,50.5269368,-84.8133839,9.583,-4.399999999999977,-4.399999999999977,10.0,11.0,-2.53,2022,12,14,20,2.94,10.0
2022-12-14 20:48:22,,0.0,145.0,22.5,85.0,0.0,18.5,66.0,69.0,3.0,4652.56,8.421,3.0,50.5268442,-84.8133477,8.421,-4.399999999999977,-4.399999999999977,10.0,11.0,-2.36,2022,12,14,20,2.94,10.0
2022-12-14 20:48:23,,0.0,145.0,23.0,87.0,0.0,18.5,67.0,70.0,3.0,4659.27,6.411,3.0,50.5267774,-84.8133127,6.411,-4.399999999999977,-4.399999999999977,10.0,11.0,-2.03,2022,12,14,20,2.94,10.0
2022-12-14 20:48:24,,0.0,145.0,23.0,88.5,0.0,18.5,68.0,71.0,3.0,4663.31,4.173,3.0,50.5267351,-84.8132955,4.173,-4.600000000000023,-4.600000000000023,10.0,11.0,-1.65,2022,12,14,20,2.94,10.0
2022-12-14 20:48:25,,0.0,145.0,23.5,90.5,0.0,18.5,68.5,72.0,3.0,4664.78,2.416,3.0,50.526721,-84.8132853,2.416,-4.600000000000023,-4.600000000000023,10.0,11.0,-1.3,2022,12,14,20,2.94,10.0
2022-12-14 20:48:26,,0.0,145.0,24.0,92.0,0.0,19.0,69.5,73.0,3.0,4666.33,2.128,3.0,50.5267074,-84.813268,2.128,-4.600000000000023,-4.600000000000023,10.0,11.0,-0.98,2022,12,14,20,2.94,10.0
2022-12-14 20:48:27,,12.0,145.0,24.5,94.0,11.0,19.0,70.0,75.0,3.0,4668.06,2.711,3.0,50.5266936,-84.8132593,2.711,-4.600000000000023,-4.600000000000023,10.0,11.0,-0.73,2022,12,14,20,2.94,10.0
2022-12-14 20:48:28,,29.0,145.0,25.0,95.5,40.0,19.0,71.0,76.0,3.0,4671.44,3.399,3.0,50.5266551,-84.813249,3.399,-4.800000000000011,-4.800000000000011,10.0,11.0,-0.3,2022,12,14,20,2.94,10.0
2022-12-14 20:48:29,,47.0,145.0,25.5,98.0,97.0,25.5,81.0,62.0,3.0,4675.46,4.266,3.0,50.5266137,-84.8132295,4.266,-4.800000000000011,-4.800000000000011,10.0,12.0,-0.38,2022,12,14,20,2.94,10.0
2022-12-14 20:48:30,,60.0,145.0,27.5,100.0,180.0,36.0,97.0,50.0,3.0,4680.96,5.755,3.0,50.526564,-84.8131938,5.755,-4.800000000000011,-4.800000000000011,10.0,12.0,-0.93,2022,12,14,20,2.94,10.0
2022-12-14 20:48:31,,85.0,146.0,35.5,100.0,530.0,37.0,97.5,47.0,3.0,4687.16,4.91,3.0,50.5265034,-84.8131577,4.91,-5.0,-5.0,10.0,12.0,-1.29,2022,12,14,20,2.94,10.0
2022-12-14 20:48:32,,110.0,146.0,38.0,99.0,597.0,34.5,99.5,43.0,3.0,4694.25,6.999,3.0,50.5264305,-84.8131289,6.999,-5.0,-5.0,10.0,12.0,-1.58,2022,12,14,20,2.94,10.0
2022-12-14 20:48:33,,114.0,147.0,34.5,89.5,574.0,35.0,96.0,41.0,3.0,4701.29,7.211,3.0,50.5263621,-84.8130837,7.211,-5.199999999999989,-5.199999999999989,10.0,12.0,-1.74,2022,12,14,20,2.94,10.0
2022-12-14 20:48:34,,111.0,147.0,29.0,84.0,434.0,32.5,90.5,49.0,3.0,4709.09,7.39,3.0,50.5262839,-84.8130382,7.39,-5.199999999999989,-5.199999999999989,10.0,12.0,-1.75,2022,12,14,20,2.94,10.0
2022-12-14 20:48:35,,103.0,147.0,24.5,85.5,335.0,26.0,84.5,57.0,3.0,4716.15,6.843,3.0,50.5262134,-84.813002,6.843,-5.399999999999977,-5.399999999999977,10.0,12.0,-1.65,2022,12,14,20,2.94,10.0
2022-12-14 20:48:36,,103.0,148.0,26.5,81.0,321.0,26.5,85.0,47.0,3.0,4722.49,6.444,3.0,50.5261546,-84.8129567,6.444,-5.199999999999989,-5.199999999999989,10.0,12.0,-1.48,2022,12,14,20,2.94,10.0
2022-12-14 20:48:37,,103.0,148.0,28.5,77.0,303.0,27.0,85.5,37.0,2.0,4729.11,6.272,3.0,50.526093,-84.8129105,6.272,-5.199999999999989,-5.199999999999989,10.0,12.0,-0.67,2022,12,14,20,2.94,10.0
2022-12-14 20:48:38,,99.0,148.0,26.0,73.5,268.0,26.5,85.0,40.0,2.0,4737.33,7.192,3.0,50.5260113,-84.8128657,7.192,-5.199999999999989,-5.199999999999989,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:39,,96.0,148.0,20.0,71.5,209.0,24.5,81.0,49.0,2.0,4745.25,7.462,3.0,50.5259325,-84.8128269,7.462,-5.199999999999989,-5.199999999999989,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:40,,96.0,149.0,19.5,70.0,189.0,20.5,66.5,56.0,2.0,4752.86,7.481,3.0,50.5258564,-84.8127738,7.481,-5.0,-5.0,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:41,,97.0,149.0,23.0,83.5,223.0,19.0,63.5,57.0,2.0,4762.12,8.182,3.0,50.5257661,-84.81272,8.182,-5.0,-5.0,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:42,,99.0,149.0,29.0,89.5,280.0,22.5,74.0,53.0,2.0,4770.76,8.312,3.0,50.5256805,-84.8126749,8.312,-5.199999999999989,-5.199999999999989,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:43,,104.0,150.0,35.5,93.5,396.0,27.5,88.5,41.0,2.0,4779.22,8.314,3.0,50.5255942,-84.8126295,8.314,-5.199999999999989,-5.199999999999989,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:44,,100.0,150.0,40.0,95.5,409.0,31.5,99.0,45.0,2.0,4788.11,8.484,3.0,50.5255057,-84.8125829,8.484,-5.199999999999989,-5.199999999999989,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:45,,101.0,151.0,37.0,94.5,378.0,31.0,97.0,59.0,2.0,4796.76,8.438,3.0,50.5254192,-84.8125371,8.438,-5.199999999999989,-5.199999999999989,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:46,,102.0,151.0,34.5,93.0,439.0,30.5,95.0,48.0,2.0,4805.04,8.322,3.0,50.5253408,-84.8124912,8.322,-5.199999999999989,-5.199999999999989,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:47,,103.0,151.0,32.0,91.5,410.0,30.0,93.0,50.0,2.0,4814.9,8.669,3.0,50.5252405,-84.8124363,8.669,-5.199999999999989,-5.199999999999989,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:48,,103.0,152.0,30.5,94.5,381.0,28.0,90.5,55.0,2.0,4824.93,8.881,3.0,50.5251435,-84.8123821,8.881,-5.0,-5.0,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:49,,103.0,152.0,31.0,99.5,447.0,26.5,89.0,54.0,2.0,4836.95,11.497,3.0,50.5250159,-84.812327,11.497,-4.800000000000011,-4.800000000000011,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:50,,104.0,153.0,32.0,99.5,510.0,29.0,92.0,48.0,2.0,4848.37,11.428,3.0,50.5249021,-84.8122734,11.428,-4.800000000000011,-4.800000000000011,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:51,,103.0,153.0,29.0,92.0,478.0,31.0,98.0,54.0,2.0,4860.11,11.846,3.0,50.5247809,-84.8122285,11.846,-4.800000000000011,-4.800000000000011,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:52,,103.0,154.0,25.5,88.0,414.0,31.0,96.5,52.0,2.0,4872.38,11.835,3.0,50.5246536,-84.8121821,11.835,-4.800000000000011,-4.800000000000011,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:53,,102.0,154.0,23.5,86.0,379.0,29.5,94.0,52.0,2.0,4886.39,13.607,3.0,50.5245062,-84.8121374,13.607,-4.800000000000011,-4.800000000000011,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:54,,103.0,154.0,24.0,84.5,376.0,26.5,93.0,53.0,2.0,4897.34,11.905,3.0,50.5243912,-84.8121009,11.905,-4.800000000000011,-4.800000000000011,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:55,,102.0,155.0,24.5,83.0,348.0,23.5,92.0,53.0,2.0,4908.68,11.226,3.0,50.5242795,-84.8120453,11.226,-4.800000000000011,-4.800000000000011,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:56,,102.0,155.0,24.5,86.0,323.0,23.0,89.5,53.0,2.0,4920.05,11.271,3.0,50.5241644,-84.8119902,11.271,-4.800000000000011,-4.800000000000011,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:57,,101.0,155.0,24.5,90.5,328.0,23.0,85.5,54.0,2.0,4931.09,11.26,4.0,50.5240492,-84.8119368,11.26,-4.399999999999977,-4.399999999999977,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:58,,98.0,156.0,24.5,92.5,367.0,24.0,84.5,55.0,2.0,4939.95,9.544,3.0,50.5239608,-84.8118933,9.544,-4.199999999999989,-4.199999999999989,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:48:59,,97.0,156.0,24.5,87.0,356.0,26.5,90.5,56.0,2.0,4948.94,9.002,3.0,50.5238671,-84.8118652,9.002,-3.8000000000000114,-3.8000000000000114,10.0,12.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:49:00,,90.0,156.0,22.5,80.0,245.0,25.5,84.5,57.0,2.0,4957.89,8.956,3.0,50.5237754,-84.8118363,8.956,-3.6000000000000227,-3.6000000000000227,10.0,12.0,0.53,2022,12,14,20,2.94,10.0
2022-12-14 20:49:01,,78.0,156.0,22.5,81.0,237.0,24.5,81.5,59.0,2.0,4966.59,8.791,3.0,50.5236859,-84.8117903,8.791,-3.3999999999999773,-3.3999999999999773,11.0,12.0,1.18,2022,12,14,20,2.94,10.0
2022-12-14 20:49:02,,66.0,156.0,23.0,84.5,228.0,24.0,80.0,65.0,2.0,4975.87,9.128,3.0,50.5235998,-84.8117272,9.128,-3.1999999999999886,-3.1999999999999886,11.0,12.0,1.43,2022,12,14,20,2.94,10.0
2022-12-14 20:49:03,,55.0,157.0,23.5,88.0,219.0,23.0,78.5,74.0,2.0,4984.23,8.558,3.0,50.5235173,-84.8116731,8.558,-3.0,-3.0,11.0,12.0,1.67,2022,12,14,20,2.94,10.0
2022-12-14 20:49:04,,43.0,157.0,24.0,91.5,211.0,22.5,76.5,82.0,2.0,4991.68,7.764,3.0,50.5234456,-84.8116367,7.764,-2.8000000000000114,-2.8000000000000114,11.0,12.0,1.89,2022,12,14,20,2.94,10.0
2022-12-14 20:49:05,,31.0,157.0,24.5,94.5,202.0,21.5,75.0,90.0,2.0,4998.84,7.274,3.0,50.5233726,-84.8115911,7.274,-2.6000000000000227,-2.6000000000000227,12.0,12.0,2.02,2022,12,14,20,2.94,10.0
2022-12-14 20:49:06,,46.0,157.0,24.0,91.5,157.0,8.5,90.0,58.0,2.0,5005.06,6.537,3.0,50.523314,-84.8115537,6.537,-2.3999999999999773,-2.3999999999999773,12.0,12.0,2.09,2022,12,14,20,2.94,10.0
2022-12-14 20:49:07,,77.0,157.0,24.0,88.5,172.0,0.0,98.0,52.0,2.0,5012.46,7.324,3.0,50.523248,-84.8114926,7.324,-2.1999999999999886,-2.1999999999999886,12.0,12.0,2.15,2022,12,14,20,2.94,10.0
2022-12-14 20:49:08,,81.0,158.0,24.5,87.0,206.0,0.0,94.0,56.0,2.0,5019.53,6.96,3.0,50.5231811,-84.811445,6.96,-2.1999999999999886,-2.1999999999999886,12.0,12.0,2.24,2022,12,14,20,2.94,10.0
2022-12-14 20:49:09,,82.0,158.0,25.0,86.0,319.0,0.0,90.0,58.0,2.0,5026.27,6.791,3.0,50.5231136,-84.8114009,6.791,-2.0,-2.0,13.0,12.0,2.33,2022,12,14,20,2.94,10.0
2022-12-14 20:49:10,,63.0,158.0,25.5,84.5,260.0,0.0,86.0,57.0,2.0,5032.25,6.159,3.0,50.5230543,-84.8113724,6.159,-1.8000000000000114,-1.8000000000000114,13.0,12.0,2.36,2022,12,14,20,2.94,10.0
2022-12-14 20:49:11,,38.0,158.0,26.0,83.0,182.0,0.0,82.0,57.0,2.0,5039.32,6.855,3.0,50.5229908,-84.8113265,6.855,-1.6000000000000227,-1.6000000000000227,13.0,12.0,2.36,2022,12,14,20,2.94,10.0
2022-12-14 20:49:12,,12.0,158.0,26.5,82.0,103.0,0.0,78.0,56.0,2.0,5045.18,6.111,3.0,50.522936,-84.8112805,6.111,-1.3999999999999773,-1.3999999999999773,13.0,12.0,2.31,2022,12,14,20,2.94,10.0
2022-12-14 20:49:13,,13.0,158.0,27.5,80.5,3.0,0.0,74.0,56.0,2.0,5051.55,6.341,3.0,50.5228786,-84.8112268,6.341,-1.0,-1.0,13.0,12.0,2.24,2022,12,14,20,2.94,10.0
2022-12-14 20:49:14,,42.0,158.0,28.0,79.5,23.0,0.0,70.0,55.0,2.0,5057.15,6.019,3.0,50.5228341,-84.8111743,6.019,-0.8000000000000114,-0.8000000000000114,13.0,12.0,2.27,2022,12,14,20,2.94,10.0
2022-12-14 20:49:15,,66.0,158.0,23.5,78.0,60.0,10.5,66.0,62.0,2.0,5063.21,5.833,3.0,50.5227764,-84.8111369,5.833,-0.6000000000000227,-0.6000000000000227,13.0,12.0,2.43,2022,12,14,20,2.94,10.0
