altitude,enhanced_altitude,timestamp,ascent,battery_soc,cadence,calories,descent,distance,enhanced_speed,gps_accuracy,grade,left_right_balance,position_lat,position_long,power,speed,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
55.200000000000045,55.200000000000045,2023-03-17 18:23:29,17.0,,84.0,138.0,16.0,4777.43,7.635,2.0,0.0,53.0,50.527434,-84.8135355,256.0,7.635,15.0,27.5,94.0,22.0,86.0,2023,3,17,18,7.16,27.0
55.200000000000045,55.200000000000045,2023-03-17 18:23:30,17.0,,85.0,138.0,16.0,4785.21,7.473,2.0,0.0,56.0,50.5275148,-84.8135709,252.0,7.473,15.0,28.0,95.0,22.0,85.0,2023,3,17,18,7.16,27.0
55.39999999999998,55.39999999999998,2023-03-17 18:23:31,17.0,,88.0,138.0,16.0,4793.04,7.46,2.0,0.0,55.0,50.5275974,-84.8135994,244.0,7.46,15.0,28.5,95.0,22.5,84.0,2023,3,17,18,7.16,27.0
55.60000000000002,55.60000000000002,2023-03-17 18:23:32,17.0,,87.0,139.0,16.0,4800.48,7.339,2.0,0.0,56.0,50.527671,-84.8136354,245.0,7.339,15.0,29.0,95.5,22.5,83.5,2023,3,17,18,7.16,27.0
55.799999999999955,55.799999999999955,2023-03-17 18:23:33,17.0,,86.0,139.0,16.0,4807.6,7.089,2.0,0.0,57.0,50.5277432,-84.8136623,249.0,7.089,15.0,30.5,96.5,22.0,83.5,2023,3,17,18,7.16,27.0
56.0,56.0,2023-03-17 18:23:34,17.0,,85.0,139.0,16.0,4814.92,7.384,2.0,0.0,59.0,50.5278187,-84.8136894,255.0,7.384,15.0,30.0,97.5,22.5,84.5,2023,3,17,18,7.16,27.0
56.200000000000045,56.200000000000045,2023-03-17 18:23:35,17.0,,85.0,139.0,16.0,4822.43,7.372,2.0,0.0,55.0,50.5278975,-84.8137265,264.0,7.372,15.0,29.5,94.5,23.5,88.0,2023,3,17,18,7.16,27.0
56.200000000000045,56.200000000000045,2023-03-17 18:23:36,17.0,,85.0,140.0,16.0,4829.75,7.142,2.0,0.0,55.0,50.5279737,-84.813762,251.0,7.142,15.0,28.5,91.0,24.0,88.0,2023,3,17,18,7.16,27.0
56.39999999999998,56.39999999999998,2023-03-17 18:23:37,17.0,,84.0,140.0,16.0,4837.11,7.105,2.0,0.0,54.0,50.5280479,-84.8137905,231.0,7.105,15.0,27.5,88.0,23.0,82.0,2023,3,17,18,7.16,27.0
56.60000000000002,56.60000000000002,2023-03-17 18:23:38,17.0,,84.0,140.0,16.0,4844.15,7.092,2.0,0.0,53.0,50.5281198,-84.8138266,217.0,7.092,15.0,26.5,85.5,23.0,81.0,2023,3,17,18,7.16,27.0
56.799999999999955,56.799999999999955,2023-03-17 18:23:39,17.0,,84.0,140.0,16.0,4851.21,7.071,2.0,0.0,52.0,50.5281886,-84.8138624,209.0,7.071,15.0,26.0,83.5,23.0,80.5,2023,3,17,18,7.16,27.0
56.799999999999955,56.799999999999955,2023-03-17 18:23:40,17.0,,83.0,141.0,16.0,4858.2,7.049,2.0,0.2,57.0,50.5282596,-84.8138894,192.0,7.049,15.0,24.0,79.0,20.5,74.0,2023,3,17,18,7.16,27.0
57.0,57.0,2023-03-17 18:23:41,18.0,,83.0,141.0,16.0,4865.55,7.061,2.0,1.61,58.0,50.5283382,-84.8139261,173.0,7.061,15.0,23.5,78.5,18.0,71.5,2023,3,17,18,7.16,27.0
57.0,57.0,2023-03-17 18:23:42,18.0,,84.0,141.0,16.0,4872.63,7.159,2.0,1.56,57.0,50.5284076,-84.8139542,182.0,7.159,15.0,24.0,82.5,18.0,75.5,2023,3,17,18,7.16,27.0
57.0,57.0,2023-03-17 18:23:43,18.0,,85.0,141.0,16.0,4879.81,7.2,2.0,1.49,58.0,50.5284839,-84.8139897,186.0,7.2,15.0,24.5,83.0,18.0,74.0,2023,3,17,18,7.16,27.0
57.0,57.0,2023-03-17 18:23:44,18.0,,85.0,141.0,16.0,4887.16,7.293,2.0,1.41,57.0,50.5285568,-84.8140175,188.0,7.293,15.0,25.5,86.0,18.5,75.0,2023,3,17,18,7.16,27.0
57.0,57.0,2023-03-17 18:23:45,18.0,,87.0,141.0,16.0,4894.66,7.461,2.0,1.29,62.0,50.5286347,-84.8140543,190.0,7.461,15.0,25.5,89.0,18.5,74.5,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:23:46,18.0,,88.0,142.0,16.0,4901.94,7.593,2.0,1.15,62.0,50.5287064,-84.81409,202.0,7.593,15.0,25.0,88.5,18.0,73.0,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:23:47,18.0,,90.0,142.0,16.0,4909.77,7.703,2.0,0.83,60.0,50.5287855,-84.8141271,196.0,7.703,15.0,24.0,84.5,18.0,73.0,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:23:48,18.0,,86.0,142.0,16.0,4917.5,7.819,2.0,0.0,58.0,50.5288665,-84.8141631,197.0,7.819,15.0,24.0,81.5,21.0,82.5,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:23:49,18.0,,86.0,142.0,16.0,4925.43,7.855,2.0,0.0,50.0,50.5289473,-84.8141991,212.0,7.855,15.0,24.5,79.0,24.0,92.0,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:23:50,18.0,,87.0,142.0,16.0,4933.32,7.946,2.0,0.0,53.0,50.5290252,-84.8142361,196.0,7.946,15.0,24.5,78.0,21.5,83.0,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:23:51,18.0,,87.0,143.0,16.0,4941.38,8.081,2.0,0.0,56.0,50.529107,-84.8142811,181.0,8.081,15.0,25.0,79.5,18.5,72.0,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:23:52,18.0,,89.0,143.0,16.0,4949.5,8.189,2.0,0.0,58.0,50.5291897,-84.8143179,205.0,8.189,15.0,24.0,83.5,22.0,78.0,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:23:53,18.0,,90.0,143.0,16.0,4957.66,8.22,2.0,0.0,53.0,50.529271,-84.8143544,210.0,8.22,15.0,22.0,76.0,22.0,85.0,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:23:54,18.0,,91.0,143.0,16.0,4965.96,8.31,2.0,0.0,53.0,50.5293579,-84.8143996,207.0,8.31,15.0,20.5,73.5,19.5,78.0,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:23:55,18.0,,91.0,143.0,16.0,4974.55,8.424,2.0,0.0,54.0,50.5294453,-84.8144372,200.0,8.424,15.0,20.5,72.5,18.0,72.0,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:23:56,18.0,,92.0,144.0,16.0,4982.83,8.429,2.0,0.0,54.0,50.5295257,-84.8144812,194.0,8.429,15.0,21.0,72.0,18.0,73.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:23:57,18.0,,93.0,144.0,16.0,4991.37,8.449,2.0,0.0,53.0,50.5296133,-84.8145187,187.0,8.449,15.0,21.5,71.0,18.0,75.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:23:58,18.0,,92.0,144.0,16.0,4999.77,8.48,2.0,0.0,44.0,50.529699,-84.8145633,176.0,8.48,15.0,25.0,80.0,19.5,74.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:23:59,18.0,,86.0,144.0,16.0,5008.26,8.51,2.0,0.0,54.0,50.5297841,-84.8145995,183.0,8.51,15.0,28.5,87.5,20.5,74.0,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:00,18.0,,87.0,144.0,16.0,5016.8,8.606,2.0,0.0,53.0,50.5298717,-84.8146451,191.0,8.606,15.0,27.5,86.0,22.5,80.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:01,18.0,,87.0,145.0,16.0,5025.79,8.609,2.0,0.0,51.0,50.5299618,-84.8146837,186.0,8.609,15.0,23.5,79.5,24.5,91.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:02,18.0,,87.0,145.0,16.0,5034.5,8.636,2.0,0.0,53.0,50.5300511,-84.8147286,179.0,8.636,15.0,26.5,87.5,23.5,88.0,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:24:03,18.0,,87.0,145.0,16.0,5043.02,8.639,2.0,0.0,56.0,50.5301364,-84.8147729,184.0,8.639,15.0,29.5,96.0,22.5,84.0,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:24:04,18.0,,88.0,145.0,16.0,5051.77,8.674,2.0,0.0,61.0,50.5302237,-84.8148101,209.0,8.674,15.0,28.5,94.0,24.5,86.0,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:24:05,18.0,,89.0,145.0,16.0,5060.65,8.71,2.0,0.0,57.0,50.5303153,-84.8148559,210.0,8.71,15.0,27.0,90.5,25.5,87.0,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:24:06,18.0,,89.0,146.0,16.0,5069.49,8.794,2.0,0.0,54.0,50.5304063,-84.8149009,211.0,8.794,15.0,27.0,89.0,23.5,85.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:07,18.0,,89.0,146.0,16.0,5078.39,8.827,2.0,0.0,54.0,50.5304935,-84.8149382,209.0,8.827,15.0,27.0,87.5,21.5,83.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:08,18.0,,90.0,146.0,16.0,5087.07,8.845,2.0,0.0,50.0,50.530583,-84.8149829,206.0,8.845,15.0,26.0,84.5,20.5,82.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:09,18.0,69.0,90.0,146.0,16.0,5096.15,8.879,2.0,0.0,55.0,50.5306748,-84.8150282,202.0,8.879,15.0,25.0,84.0,21.5,80.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:10,18.0,,91.0,146.0,16.0,5104.97,8.963,2.0,0.0,57.0,50.5307637,-84.8150642,197.0,8.963,15.0,26.5,88.0,22.5,79.0,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:11,18.0,,91.0,147.0,16.0,5114.08,9.087,2.0,0.0,58.0,50.5308555,-84.8151101,204.0,9.087,15.0,28.5,93.0,22.5,79.0,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:12,18.0,,92.0,147.0,16.0,5123.3,9.203,2.0,0.0,58.0,50.5309481,-84.8151563,215.0,9.203,15.0,25.5,87.5,22.5,79.0,2023,3,17,18,7.16,27.0
57.60000000000002,57.60000000000002,2023-03-17 18:24:13,18.0,,93.0,147.0,16.0,5132.53,9.2,2.0,0.0,52.0,50.5310436,-84.8152017,219.0,9.2,15.0,21.0,72.0,20.0,81.5,2023,3,17,18,7.16,27.0
57.60000000000002,57.60000000000002,2023-03-17 18:24:14,18.0,,93.0,147.0,16.0,5141.77,9.226,2.0,0.0,54.0,50.5311368,-84.8152462,197.0,9.226,15.0,20.0,70.5,19.0,79.0,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:15,18.0,,94.0,147.0,16.0,5151.05,9.249,2.0,0.0,53.0,50.5312282,-84.8152918,190.0,9.249,15.0,20.5,72.5,19.0,74.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:16,18.0,,94.0,148.0,16.0,5160.52,9.332,2.0,0.0,53.0,50.5313258,-84.8153383,193.0,9.332,15.0,21.5,74.5,19.0,71.0,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:17,18.0,,94.0,148.0,16.0,5169.96,9.333,2.0,0.0,55.0,50.5314214,-84.8153839,193.0,9.333,15.0,23.5,80.0,16.5,70.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:18,18.0,,95.0,148.0,16.0,5179.05,9.345,2.0,0.0,53.0,50.5315113,-84.8154287,191.0,9.345,15.0,22.5,77.0,17.5,72.0,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:19,18.0,,95.0,148.0,16.0,5188.42,9.348,2.0,0.0,52.0,50.5316062,-84.815474,188.0,9.348,15.0,21.5,74.0,18.0,73.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:20,18.0,,95.0,148.0,16.0,5197.85,9.349,2.0,0.0,53.0,50.531702,-84.8155196,184.0,9.349,15.0,22.5,77.0,18.0,73.0,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:21,18.0,,94.0,149.0,16.0,5206.94,9.312,2.0,0.0,55.0,50.5317957,-84.8155642,188.0,9.312,15.0,25.0,83.0,17.5,72.0,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:22,18.0,,94.0,149.0,16.0,5216.5,9.318,2.0,0.0,55.0,50.5318927,-84.8156104,182.0,9.318,15.0,24.0,81.5,18.5,73.0,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:23,18.0,,94.0,149.0,16.0,5226.05,9.323,2.0,0.0,52.0,50.5319899,-84.8156567,185.0,9.323,15.0,23.0,80.0,19.5,74.0,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:24,18.0,,95.0,149.0,16.0,5235.51,9.505,2.0,0.0,52.0,50.5320861,-84.8157025,188.0,9.505,15.0,20.0,72.0,19.0,72.5,2023,3,17,18,7.16,27.0
57.60000000000002,57.60000000000002,2023-03-17 18:24:25,18.0,,96.0,149.0,16.0,5244.89,9.597,2.0,0.0,48.0,50.5321806,-84.8157475,173.0,9.597,15.0,19.0,66.0,18.0,71.5,2023,3,17,18,7.16,27.0
57.60000000000002,57.60000000000002,2023-03-17 18:24:26,18.0,,96.0,149.0,16.0,5254.59,9.615,2.0,0.0,47.0,50.5322769,-84.8157938,159.0,9.615,15.0,18.5,63.5,18.0,71.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:27,18.0,,96.0,150.0,16.0,5264.25,9.567,2.0,0.0,50.0,50.532377,-84.8158479,144.0,9.567,15.0,15.0,59.0,17.0,71.0,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:24:28,18.0,,95.0,150.0,16.0,5273.44,9.434,2.0,0.0,53.0,50.5324699,-84.8158923,110.0,9.434,15.0,16.0,57.0,16.5,63.0,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:24:29,18.0,,90.0,150.0,16.0,5283.13,9.52,2.0,0.0,56.0,50.5325629,-84.8159386,104.0,9.52,15.0,15.5,52.5,16.5,57.5,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:24:30,18.0,,71.0,150.0,16.0,5292.2,9.389,2.0,0.0,60.0,50.5326547,-84.8159823,88.0,9.389,15.0,10.5,41.5,16.5,57.5,2023,3,17,18,7.16,27.0
57.0,57.0,2023-03-17 18:24:31,18.0,,48.0,150.0,16.0,5301.81,9.362,2.0,0.0,66.0,50.5327521,-84.8160287,69.0,9.362,15.0,6.5,44.5,10.0,56.5,2023,3,17,18,7.16,27.0
56.799999999999955,56.799999999999955,2023-03-17 18:24:32,18.0,,39.0,150.0,16.0,5311.35,9.331,2.0,0.0,72.0,50.5328489,-84.8160748,1.0,9.331,15.0,2.0,47.0,3.0,55.5,2023,3,17,18,7.16,27.0
56.799999999999955,56.799999999999955,2023-03-17 18:24:33,18.0,,42.0,150.0,16.0,5320.68,9.327,2.0,0.0,79.0,50.5329452,-84.8161206,3.0,9.327,15.0,3.0,50.0,2.5,54.5,2023,3,17,18,7.16,27.0
56.60000000000002,56.60000000000002,2023-03-17 18:24:34,18.0,,46.0,150.0,16.0,5330.17,9.438,2.0,0.0,85.0,50.5330412,-84.8161664,6.0,9.438,15.0,9.5,52.5,7.0,53.0,2023,3,17,18,7.16,27.0
56.39999999999998,56.39999999999998,2023-03-17 18:24:35,18.0,,79.0,150.0,16.0,5339.47,9.464,2.0,0.0,87.0,50.533135,-84.8162115,63.0,9.464,15.0,15.5,55.5,12.0,52.0,2023,3,17,18,7.16,27.0
56.200000000000045,56.200000000000045,2023-03-17 18:24:36,18.0,,96.0,150.0,16.0,5349.26,9.58,2.0,0.0,73.0,50.5332316,-84.8162661,90.0,9.58,15.0,16.5,56.5,13.0,52.0,2023,3,17,18,7.16,27.0
56.0,56.0,2023-03-17 18:24:37,18.0,,97.0,150.0,16.0,5358.66,9.591,2.0,0.0,60.0,50.5333264,-84.8163112,113.0,9.591,15.0,17.5,60.0,14.0,55.0,2023,3,17,18,7.16,27.0
55.799999999999955,55.799999999999955,2023-03-17 18:24:38,18.0,,98.0,150.0,16.0,5368.37,9.755,2.0,0.0,58.0,50.5334271,-84.8163575,123.0,9.755,15.0,17.5,60.0,14.0,55.0,2023,3,17,18,7.16,27.0
55.60000000000002,55.60000000000002,2023-03-17 18:24:39,18.0,,99.0,150.0,16.0,5378.37,9.771,2.0,0.0,59.0,50.5335289,-84.8164123,120.0,9.771,15.0,17.5,57.0,13.5,52.5,2023,3,17,18,7.16,27.0
55.39999999999998,55.39999999999998,2023-03-17 18:24:40,18.0,,99.0,151.0,16.0,5388.18,9.811,2.0,0.0,59.0,50.5336276,-84.8164572,121.0,9.811,15.0,19.5,61.0,14.5,53.5,2023,3,17,18,7.16,27.0
55.200000000000045,55.200000000000045,2023-03-17 18:24:41,18.0,,100.0,151.0,16.0,5398.0,9.908,2.0,0.0,57.0,50.533727,-84.8165028,120.0,9.908,15.0,17.5,60.5,14.5,53.5,2023,3,17,18,7.16,27.0
55.200000000000045,55.200000000000045,2023-03-17 18:24:42,18.0,,100.0,151.0,16.0,5408.59,9.96,2.0,0.0,60.0,50.5338322,-84.8165589,112.0,9.96,15.0,16.0,55.0,15.0,55.5,2023,3,17,18,7.16,27.0
55.0,55.0,2023-03-17 18:24:43,18.0,,84.0,151.0,16.0,5419.13,10.017,3.0,0.0,34.0,50.5339373,-84.8166139,79.0,10.017,15.0,15.0,51.0,13.0,51.0,2023,3,17,18,7.16,27.0
54.799999999999955,54.799999999999955,2023-03-17 18:24:44,18.0,,73.0,151.0,16.0,5429.21,10.118,3.0,0.0,38.0,50.5340422,-84.8166576,55.0,10.118,15.0,14.5,51.5,9.5,39.0,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:24:45,18.0,,73.0,151.0,16.0,5439.25,10.249,3.0,0.0,67.0,50.5341464,-84.8166859,79.0,10.249,15.0,14.5,53.0,6.5,28.5,2023,3,17,18,7.16,27.0
54.39999999999998,54.39999999999998,2023-03-17 18:24:46,18.0,,79.0,151.0,16.0,5448.96,10.236,3.0,0.0,66.0,50.5342464,-84.8167234,110.0,10.236,15.0,29.0,88.0,21.5,72.0,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:24:47,18.0,,88.0,151.0,16.0,5459.33,10.451,3.0,-0.16,61.0,50.5343513,-84.8167736,196.0,10.451,15.0,32.5,97.5,26.5,85.0,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:24:48,18.0,,91.0,152.0,17.0,5469.74,10.634,3.0,-1.76,56.0,50.5344563,-84.8168246,260.0,10.634,15.0,31.5,97.0,27.5,89.5,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:24:49,18.0,,100.0,152.0,17.0,5480.56,10.539,3.0,-1.82,53.0,50.534563,-84.8168836,279.0,10.539,15.0,28.5,87.0,27.0,93.5,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:24:50,18.0,,98.0,152.0,18.0,5491.23,10.468,4.0,-1.79,57.0,50.5346686,-84.8169422,253.0,10.468,15.0,22.5,75.0,28.0,92.5,2023,3,17,18,7.16,27.0
53.60000000000002,53.60000000000002,2023-03-17 18:24:51,18.0,,81.0,152.0,18.0,5500.81,10.558,4.0,-1.68,57.0,50.5347665,-84.8169951,231.0,10.558,15.0,20.5,69.0,26.5,86.5,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:24:52,18.0,,56.0,153.0,18.0,5512.14,9.901,4.0,-1.49,66.0,50.5348818,-84.8170346,219.0,9.901,15.0,20.5,68.0,24.5,82.0,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:24:53,18.0,,31.0,153.0,18.0,5520.58,8.217,3.0,-1.12,77.0,50.5349593,-84.8170953,206.0,8.217,15.0,22.0,70.5,23.0,81.5,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:24:54,18.0,,54.0,153.0,18.0,5525.18,5.508,3.0,0.0,89.0,50.5350017,-84.81713,79.0,5.508,15.0,22.5,72.0,21.5,80.0,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:24:55,18.0,,47.0,153.0,18.0,5530.1,4.025,3.0,0.0,99.0,50.5350537,-84.817148,39.0,4.025,15.0,12.0,42.0,3.5,66.5,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:24:56,18.0,,36.0,153.0,18.0,5533.28,3.242,3.0,0.0,68.0,50.5350854,-84.8171654,20.0,3.242,15.0,10.5,38.0,0.0,53.5,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:24:57,18.0,,32.0,153.0,18.0,5535.81,2.492,3.0,0.06,59.0,50.5351121,-84.8171736,22.0,2.492,15.0,12.0,42.0,1.0,40.0,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:24:58,18.0,,28.0,153.0,18.0,5537.9,1.747,3.0,0.72,56.0,50.535135,-84.8171745,24.0,1.747,15.0,13.0,46.5,2.0,26.5,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:24:59,18.0,,27.0,153.0,18.0,5540.21,2.301,3.0,1.04,54.0,50.5351577,-84.8171854,32.0,2.301,15.0,15.0,52.0,3.5,14.5,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:25:00,19.0,,26.0,153.0,18.0,5543.13,2.93,3.0,1.41,55.0,50.5351822,-84.8172118,40.0,2.93,15.0,21.0,70.0,8.0,28.5,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:25:01,19.0,,32.0,153.0,18.0,5546.92,3.598,2.0,1.73,56.0,50.5352233,-84.8172301,58.0,3.598,15.0,27.5,88.5,12.5,42.5,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:25:02,19.0,,45.0,153.0,18.0,5551.06,3.944,2.0,1.76,58.0,50.535264,-84.8172481,125.0,3.944,15.0,31.5,96.5,23.5,69.5,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:25:03,19.0,,58.0,153.0,18.0,5555.34,4.172,2.0,1.49,60.0,50.5353057,-84.8172671,175.0,4.172,15.0,32.5,96.5,34.5,96.0,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:25:04,19.0,,69.0,153.0,18.0,5560.29,4.819,2.0,0.97,61.0,50.5353562,-84.8172947,212.0,4.819,15.0,31.5,98.5,34.5,96.0,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:25:05,19.0,,77.0,154.0,18.0,5565.24,4.698,2.0,0.0,58.0,50.5354065,-84.8173221,240.0,4.698,15.0,31.5,99.0,33.0,97.5,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:25:06,19.0,,78.0,154.0,18.0,5570.42,5.092,2.0,0.0,65.0,50.5354574,-84.8173484,264.0,5.092,15.0,30.5,98.0,32.5,98.5,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:25:07,19.0,,82.0,154.0,18.0,5576.05,5.645,2.0,0.0,63.0,50.5355158,-84.8173664,256.0,5.645,15.0,29.5,96.0,31.0,98.0,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:25:08,19.0,,86.0,155.0,18.0,5581.66,5.826,2.0,0.0,55.0,50.5355754,-84.8173854,250.0,5.826,15.0,27.5,91.5,25.5,94.5,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:25:09,19.0,,83.0,155.0,18.0,5587.9,6.144,2.0,0.0,47.0,50.5356382,-84.8174129,220.0,6.144,15.0,28.5,93.5,25.5,93.0,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:25:10,19.0,,83.0,155.0,18.0,5594.9,6.774,2.0,0.0,58.0,50.5357089,-84.8174503,213.0,6.774,15.0,29.0,95.0,25.5,91.5,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:25:11,19.0,,86.0,155.0,18.0,5602.08,7.014,2.0,0.0,57.0,50.5357814,-84.8174866,232.0,7.014,15.0,28.5,93.0,23.0,87.0,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:25:12,19.0,,89.0,155.0,18.0,5609.31,7.003,2.0,0.0,60.0,50.5358542,-84.8175241,219.0,7.003,15.0,28.0,91.0,19.5,80.0,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:25:13,19.0,,91.0,156.0,18.0,5616.28,6.857,2.0,0.0,64.0,50.535922,-84.8175687,205.0,6.857,15.0,30.5,96.5,19.0,76.0,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:25:14,19.0,,93.0,156.0,18.0,5623.13,6.95,2.0,0.0,61.0,50.5359863,-84.8176071,192.0,6.95,15.0,27.0,88.0,19.0,76.0,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:25:15,19.0,,77.0,156.0,18.0,5630.02,6.612,2.0,0.0,62.0,50.5360537,-84.8176605,177.0,6.612,15.0,22.5,74.5,16.5,66.0,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:25:16,19.0,,53.0,156.0,18.0,5637.02,7.038,2.0,0.0,57.0,50.5361174,-84.8177082,126.0,7.038,15.0,33.0,82.0,17.0,66.0,2023,3,17,18,7.16,27.0
53.60000000000002,53.60000000000002,2023-03-17 18:25:17,19.0,,83.0,156.0,18.0,5644.28,7.255,2.0,0.0,53.0,50.5361759,-84.817773,245.0,7.255,15.0,43.0,98.5,22.5,79.5,2023,3,17,18,7.16,27.0
53.60000000000002,53.60000000000002,2023-03-17 18:25:18,19.0,,92.0,157.0,18.0,5651.79,7.328,2.0,0.0,49.0,50.5362356,-84.8178537,393.0,7.328,15.0,27.5,96.5,33.5,99.5,2023,3,17,18,7.16,27.0
53.60000000000002,53.60000000000002,2023-03-17 18:25:19,19.0,,95.0,157.0,18.0,5658.91,7.14,2.0,0.0,45.0,50.5362956,-84.8179161,430.0,7.14,15.0,29.5,95.0,29.5,94.0,2023,3,17,18,7.16,27.0
