altitude,enhanced_altitude,timestamp,ascent,battery_soc,descent,distance,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature,cadence,calories,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
8.0,8.0,2023-01-28 18:32:53,38.0,,27.0,4245.93,6.668,2.0,0.0,50.4890035,-84.8541722,6.668,11.0,99.0,132.0,24.5,52.0,84.5,264.0,28.0,86.5,2023,1,28,18,2.94,252.0
8.199999999999989,8.199999999999989,2023-01-28 18:32:54,38.0,,27.0,4252.99,6.635,2.0,0.0,50.4889713,-84.8542637,6.635,11.0,97.0,133.0,25.5,53.0,90.0,283.0,26.5,85.0,2023,1,28,18,2.94,252.0
8.800000000000011,8.800000000000011,2023-01-28 18:32:55,38.0,,27.0,4259.88,6.429,2.0,0.0,50.4889393,-84.8543551,6.429,11.0,96.0,133.0,26.5,54.0,89.0,294.0,27.0,89.0,2023,1,28,18,2.94,252.0
9.199999999999989,9.199999999999989,2023-01-28 18:32:56,39.0,,27.0,4266.65,6.402,2.0,2.12,50.4889075,-84.854446,6.402,11.0,95.0,133.0,28.5,55.0,92.0,295.0,28.0,90.0,2023,1,28,18,2.94,252.0
9.600000000000023,9.600000000000023,2023-01-28 18:32:57,39.0,,27.0,4273.19,6.146,2.0,3.12,50.4888801,-84.8545282,6.146,11.0,95.0,134.0,31.0,53.0,95.0,296.0,29.0,91.0,2023,1,28,18,2.94,252.0
10.0,10.0,2023-01-28 18:32:58,40.0,,27.0,4278.86,6.115,2.0,3.59,50.4888514,-84.8546021,6.115,11.0,95.0,134.0,25.5,49.0,84.0,296.0,30.0,94.0,2023,1,28,18,2.94,252.0
10.199999999999989,10.199999999999989,2023-01-28 18:32:59,40.0,,27.0,4285.71,5.646,2.0,4.17,50.4888208,-84.8546924,5.646,11.0,93.0,134.0,25.0,49.0,84.0,299.0,30.0,93.0,2023,1,28,18,2.94,252.0
10.600000000000023,10.600000000000023,2023-01-28 18:33:00,41.0,,27.0,4291.05,6.217,2.0,4.78,50.4887902,-84.8547615,6.217,11.0,92.0,135.0,32.0,51.0,98.0,295.0,29.5,89.5,2023,1,28,18,2.94,252.0
10.800000000000011,10.800000000000011,2023-01-28 18:33:01,41.0,,27.0,4298.79,6.581,2.0,5.3,50.4887529,-84.8548645,6.581,11.0,93.0,135.0,29.5,55.0,93.5,293.0,32.0,97.5,2023,1,28,18,2.94,252.0
11.199999999999989,11.199999999999989,2023-01-28 18:33:02,41.0,,27.0,4306.96,7.831,2.0,5.61,50.4887123,-84.8549638,7.831,11.0,94.0,135.0,28.5,55.0,92.5,295.0,29.5,92.5,2023,1,28,18,2.94,252.0
11.600000000000023,11.600000000000023,2023-01-28 18:33:03,42.0,,27.0,4314.9,7.9,2.0,5.65,50.4886754,-84.855065,7.9,11.0,95.0,135.0,26.0,56.0,89.0,299.0,29.5,94.0,2023,1,28,18,2.94,252.0
11.800000000000011,11.800000000000011,2023-01-28 18:33:04,42.0,,27.0,4322.62,7.756,2.0,5.23,50.4886345,-84.8551651,7.756,11.0,97.0,136.0,24.5,55.0,85.5,304.0,29.0,94.0,2023,1,28,18,2.94,252.0
11.800000000000011,11.800000000000011,2023-01-28 18:33:05,42.0,,27.0,4329.38,7.019,2.0,4.56,50.4885982,-84.8552558,7.019,11.0,97.0,136.0,24.0,54.0,82.5,284.0,27.5,89.0,2023,1,28,18,2.94,252.0
12.0,12.0,2023-01-28 18:33:06,42.0,,27.0,4335.82,6.625,2.0,3.84,50.4885666,-84.8553372,6.625,11.0,97.0,136.0,24.0,52.0,81.5,269.0,26.0,85.5,2023,1,28,18,2.94,252.0
12.399999999999977,12.399999999999977,2023-01-28 18:33:07,43.0,,27.0,4342.29,6.494,2.0,3.22,50.488539,-84.8554194,6.494,11.0,98.0,137.0,24.0,50.0,80.0,252.0,24.5,82.0,2023,1,28,18,2.94,252.0
12.600000000000023,12.600000000000023,2023-01-28 18:33:08,43.0,,27.0,4348.52,6.386,2.0,2.8,50.488508,-84.8554996,6.386,11.0,98.0,137.0,22.0,49.0,75.0,241.0,25.5,82.0,2023,1,28,18,2.94,252.0
12.799999999999955,12.799999999999955,2023-01-28 18:33:09,43.0,,27.0,4355.37,6.631,2.0,2.58,50.4884753,-84.8555835,6.631,11.0,99.0,137.0,22.0,54.0,76.0,231.0,25.5,81.0,2023,1,28,18,2.94,252.0
13.0,13.0,2023-01-28 18:33:10,43.0,,27.0,4361.64,6.372,2.0,2.52,50.4884435,-84.8556652,6.372,11.0,99.0,137.0,24.0,56.0,82.5,235.0,25.0,79.0,2023,1,28,18,2.94,252.0
13.0,13.0,2023-01-28 18:33:11,44.0,,27.0,4368.47,6.92,2.0,2.56,50.4884173,-84.8557606,6.92,11.0,99.0,137.0,23.0,54.0,79.5,244.0,26.5,83.0,2023,1,28,18,2.94,252.0
13.200000000000045,13.200000000000045,2023-01-28 18:33:12,44.0,,27.0,4375.85,7.096,2.0,2.65,50.4883891,-84.855864,7.096,11.0,99.0,138.0,23.5,50.0,80.5,249.0,27.0,84.0,2023,1,28,18,2.94,252.0
13.399999999999977,13.399999999999977,2023-01-28 18:33:13,44.0,,27.0,4382.66,6.863,2.0,2.76,50.4883706,-84.8559553,6.863,11.0,99.0,138.0,24.0,49.0,81.5,251.0,27.5,84.5,2023,1,28,18,2.94,252.0
13.600000000000023,13.600000000000023,2023-01-28 18:33:14,44.0,,27.0,4389.77,7.001,2.0,2.72,50.4883521,-84.8560571,7.001,11.0,99.0,138.0,25.0,50.0,83.0,252.0,27.5,86.0,2023,1,28,18,2.94,252.0
13.600000000000023,13.600000000000023,2023-01-28 18:33:15,44.0,,27.0,4396.55,6.86,2.0,2.58,50.4883296,-84.8561472,6.86,11.0,100.0,139.0,25.5,50.0,84.5,261.0,27.0,87.0,2023,1,28,18,2.94,252.0
13.799999999999955,13.799999999999955,2023-01-28 18:33:16,44.0,,27.0,4403.67,7.099,2.0,2.28,50.4883116,-84.8562455,7.099,11.0,100.0,139.0,26.0,51.0,87.5,290.0,27.0,83.5,2023,1,28,18,2.94,252.0
14.0,14.0,2023-01-28 18:33:17,45.0,,27.0,4411.12,7.319,2.0,2.02,50.4882931,-84.8563561,7.319,11.0,100.0,139.0,31.5,53.0,95.5,310.0,30.0,91.5,2023,1,28,18,2.94,252.0
14.399999999999977,14.399999999999977,2023-01-28 18:33:18,45.0,,27.0,4417.96,6.973,2.0,1.93,50.4882795,-84.8564555,6.973,11.0,98.0,139.0,32.0,53.0,98.0,333.0,31.5,95.5,2023,1,28,18,2.94,252.0
14.600000000000023,14.600000000000023,2023-01-28 18:33:19,45.0,,27.0,4424.75,6.852,2.0,2.0,50.4882613,-84.8565473,6.852,11.0,98.0,140.0,30.5,54.0,97.0,328.0,32.0,96.5,2023,1,28,18,2.94,252.0
14.799999999999955,14.799999999999955,2023-01-28 18:33:20,45.0,,27.0,4431.09,6.441,2.0,2.2,50.4882476,-84.8566384,6.441,11.0,97.0,140.0,28.0,54.0,91.0,323.0,31.0,94.5,2023,1,28,18,2.94,252.0
15.200000000000045,15.200000000000045,2023-01-28 18:33:21,45.0,,27.0,4437.03,6.078,2.0,2.44,50.4882339,-84.8567207,6.078,11.0,96.0,140.0,27.0,53.0,91.5,318.0,32.0,95.0,2023,1,28,18,2.94,252.0
15.399999999999977,15.399999999999977,2023-01-28 18:33:22,46.0,,27.0,4442.55,5.746,2.0,2.69,50.4882205,-84.8568008,5.746,11.0,95.0,141.0,28.5,51.0,92.5,307.0,31.0,94.5,2023,1,28,18,2.94,252.0
15.600000000000023,15.600000000000023,2023-01-28 18:33:23,46.0,,27.0,4448.33,5.644,2.0,3.0,50.4882018,-84.8568768,5.644,11.0,93.0,141.0,27.5,51.0,89.0,302.0,30.5,94.5,2023,1,28,18,2.94,252.0
15.799999999999955,15.799999999999955,2023-01-28 18:33:24,46.0,,27.0,4453.75,5.515,2.0,3.33,50.4881927,-84.8569579,5.515,11.0,99.0,141.0,25.0,51.0,84.5,295.0,31.0,92.5,2023,1,28,18,2.94,252.0
16.399999999999977,16.399999999999977,2023-01-28 18:33:25,46.0,,27.0,4459.77,5.897,2.0,3.76,50.4881838,-84.8570387,5.897,11.0,100.0,142.0,29.5,52.0,94.5,298.0,27.5,84.0,2023,1,28,18,2.94,252.0
16.600000000000023,16.600000000000023,2023-01-28 18:33:26,47.0,,27.0,4465.74,5.98,2.0,4.14,50.4881746,-84.8571298,5.98,11.0,99.0,142.0,28.5,54.0,93.0,309.0,31.0,89.5,2023,1,28,18,2.94,252.0
17.0,17.0,2023-01-28 18:33:27,47.0,,27.0,4471.76,5.947,2.0,4.49,50.4881699,-84.8572134,5.947,11.0,98.0,142.0,30.0,54.0,93.5,322.0,30.0,92.0,2023,1,28,18,2.94,252.0
17.200000000000045,17.200000000000045,2023-01-28 18:33:28,47.0,,27.0,4477.53,5.806,2.0,4.81,50.4881698,-84.8572952,5.806,11.0,97.0,143.0,30.5,53.0,95.5,325.0,28.5,93.0,2023,1,28,18,2.94,252.0
17.799999999999955,17.799999999999955,2023-01-28 18:33:29,48.0,,27.0,4483.35,5.847,2.0,4.9,50.4881654,-84.8573847,5.847,11.0,96.0,143.0,30.0,53.0,97.5,333.0,28.5,93.5,2023,1,28,18,2.94,252.0
18.200000000000045,18.200000000000045,2023-01-28 18:33:30,48.0,,27.0,4489.91,6.374,2.0,4.93,50.4881653,-84.8574754,6.374,11.0,96.0,143.0,31.0,52.0,96.5,346.0,29.5,94.5,2023,1,28,18,2.94,252.0
18.600000000000023,18.600000000000023,2023-01-28 18:33:31,48.0,,27.0,4496.29,6.386,2.0,5.0,50.4881564,-84.8575669,6.386,11.0,96.0,144.0,32.0,52.0,95.5,356.0,30.5,95.5,2023,1,28,18,2.94,252.0
19.200000000000045,19.200000000000045,2023-01-28 18:33:32,49.0,,27.0,4503.01,6.634,2.0,5.14,50.4881517,-84.8576665,6.634,11.0,97.0,144.0,30.0,50.0,91.5,332.0,31.0,94.0,2023,1,28,18,2.94,252.0
19.600000000000023,19.600000000000023,2023-01-28 18:33:33,49.0,,27.0,4509.56,6.558,2.0,5.35,50.4881427,-84.8577581,6.558,11.0,97.0,144.0,28.5,50.0,87.5,308.0,29.0,89.5,2023,1,28,18,2.94,252.0
19.799999999999955,19.799999999999955,2023-01-28 18:33:34,50.0,,27.0,4515.72,6.394,2.0,5.47,50.4881382,-84.8578462,6.394,11.0,97.0,145.0,27.5,53.0,85.0,290.0,26.0,84.5,2023,1,28,18,2.94,252.0
20.0,20.0,2023-01-28 18:33:35,50.0,,27.0,4521.87,6.097,2.0,5.5,50.4881335,-84.8579404,6.097,11.0,98.0,145.0,25.0,56.0,83.0,276.0,26.0,85.5,2023,1,28,18,2.94,252.0
20.200000000000045,20.200000000000045,2023-01-28 18:33:36,50.0,,27.0,4527.94,6.055,2.0,5.4,50.4881334,-84.8580229,6.055,11.0,99.0,145.0,25.0,51.0,82.0,275.0,26.5,87.5,2023,1,28,18,2.94,252.0
20.399999999999977,20.399999999999977,2023-01-28 18:33:37,51.0,,27.0,4534.35,6.321,2.0,5.18,50.4881334,-84.8581219,6.321,11.0,100.0,145.0,25.0,49.0,81.0,289.0,27.0,89.0,2023,1,28,18,2.94,252.0
20.600000000000023,20.600000000000023,2023-01-28 18:33:38,51.0,,27.0,4540.69,6.35,2.0,4.89,50.4881334,-84.8582135,6.35,11.0,101.0,146.0,24.5,49.0,80.0,290.0,28.0,91.0,2023,1,28,18,2.94,252.0
20.600000000000023,20.600000000000023,2023-01-28 18:33:39,51.0,,27.0,4546.99,6.291,2.0,4.33,50.4881378,-84.8583041,6.291,11.0,101.0,146.0,24.5,50.0,79.0,276.0,28.5,93.0,2023,1,28,18,2.94,252.0
20.799999999999955,20.799999999999955,2023-01-28 18:33:40,51.0,,27.0,4553.7,6.608,2.0,3.7,50.488138,-84.8583949,6.608,11.0,102.0,146.0,24.5,49.0,78.0,258.0,25.0,85.0,2023,1,28,18,2.94,252.0
21.0,21.0,2023-01-28 18:33:41,51.0,,27.0,4560.86,7.026,2.0,3.11,50.4881425,-84.858506,7.026,11.0,102.0,146.0,28.0,52.0,87.5,227.0,23.0,77.0,2023,1,28,18,2.94,252.0
21.200000000000045,21.200000000000045,2023-01-28 18:33:42,52.0,,27.0,4567.32,6.648,2.0,2.63,50.4881469,-84.858595,6.648,11.0,102.0,147.0,26.5,51.0,84.0,237.0,26.5,81.5,2023,1,28,18,2.94,252.0
21.399999999999977,21.399999999999977,2023-01-28 18:33:43,52.0,,27.0,4574.32,6.884,2.0,2.35,50.488156,-84.8586959,6.884,11.0,101.0,147.0,21.0,53.0,72.0,211.0,31.0,91.0,2023,1,28,18,2.94,252.0
21.600000000000023,21.600000000000023,2023-01-28 18:33:44,52.0,,27.0,4580.86,6.617,2.0,2.23,50.4881696,-84.8587873,6.617,11.0,101.0,147.0,23.5,57.0,77.0,210.0,25.5,80.0,2023,1,28,18,2.94,252.0
21.799999999999955,21.799999999999955,2023-01-28 18:33:45,52.0,,27.0,4587.4,6.584,2.0,2.19,50.4881787,-84.8588782,6.584,11.0,101.0,147.0,22.5,54.0,77.0,223.0,21.0,68.5,2023,1,28,18,2.94,252.0
21.799999999999955,21.799999999999955,2023-01-28 18:33:46,52.0,,27.0,4593.98,6.549,2.0,2.2,50.4881879,-84.858979,6.549,11.0,101.0,148.0,23.0,53.0,79.0,239.0,21.5,72.0,2023,1,28,18,2.94,252.0
22.0,22.0,2023-01-28 18:33:47,53.0,,27.0,4600.35,6.43,2.0,2.25,50.4882059,-84.8590696,6.43,11.0,100.0,148.0,23.0,52.0,76.5,237.0,22.0,75.5,2023,1,28,18,2.94,252.0
22.200000000000045,22.200000000000045,2023-01-28 18:33:48,53.0,,27.0,4606.1,6.28,2.0,2.33,50.4882144,-84.859145,6.28,11.0,100.0,148.0,23.0,52.0,74.5,243.0,22.0,76.5,2023,1,28,18,2.94,252.0
22.399999999999977,22.399999999999977,2023-01-28 18:33:49,53.0,,27.0,4612.5,5.99,2.0,2.44,50.4882288,-84.8592428,5.99,11.0,100.0,148.0,25.5,53.0,84.5,252.0,25.5,81.5,2023,1,28,18,2.94,252.0
22.799999999999955,22.799999999999955,2023-01-28 18:33:50,53.0,,27.0,4618.16,5.754,2.0,2.6,50.4882425,-84.859316,5.754,11.0,100.0,149.0,23.5,53.0,80.5,257.0,24.0,82.0,2023,1,28,18,2.94,252.0
23.0,23.0,2023-01-28 18:33:51,53.0,,27.0,4623.72,5.625,2.0,2.72,50.4882516,-84.8593975,5.625,11.0,100.0,149.0,25.5,52.0,82.5,257.0,23.5,81.5,2023,1,28,18,2.94,252.0
23.200000000000045,23.200000000000045,2023-01-28 18:33:52,54.0,,27.0,4629.0,5.345,2.0,2.88,50.4882607,-84.8594708,5.345,11.0,99.0,149.0,27.0,54.0,86.5,257.0,23.5,81.0,2023,1,28,18,2.94,252.0
23.399999999999977,23.399999999999977,2023-01-28 18:33:53,54.0,,27.0,4635.06,5.889,2.0,2.97,50.4882653,-84.8595618,5.889,11.0,98.0,149.0,28.0,54.0,91.5,270.0,24.0,82.5,2023,1,28,18,2.94,252.0
23.600000000000023,23.600000000000023,2023-01-28 18:33:54,54.0,,27.0,4640.95,5.93,2.0,3.09,50.4882654,-84.8596504,5.93,11.0,97.0,150.0,29.5,52.0,94.5,291.0,26.0,88.0,2023,1,28,18,2.94,252.0
24.0,24.0,2023-01-28 18:33:55,54.0,,27.0,4647.15,6.1,2.0,3.25,50.4882564,-84.8597343,6.1,11.0,96.0,150.0,31.0,53.0,98.0,309.0,27.5,93.5,2023,1,28,18,2.94,252.0
24.200000000000045,24.200000000000045,2023-01-28 18:33:56,54.0,,27.0,4652.85,5.801,2.0,3.37,50.4882473,-84.8598163,5.801,11.0,93.0,150.0,32.5,52.0,99.0,345.0,31.0,96.0,2023,1,28,18,2.94,252.0
24.600000000000023,24.600000000000023,2023-01-28 18:33:57,55.0,,27.0,4658.37,5.593,2.0,3.46,50.4882427,-84.8598981,5.593,11.0,91.0,151.0,33.0,51.0,99.0,353.0,33.0,97.0,2023,1,28,18,2.94,252.0
24.799999999999955,24.799999999999955,2023-01-28 18:33:58,55.0,,27.0,4663.41,5.271,2.0,3.55,50.4882339,-84.8599692,5.271,11.0,91.0,151.0,33.5,52.0,99.5,351.0,32.0,98.0,2023,1,28,18,2.94,252.0
25.200000000000045,25.200000000000045,2023-01-28 18:33:59,55.0,,27.0,4668.6,5.25,2.0,3.76,50.4882162,-84.8600416,5.25,11.0,92.0,151.0,29.5,52.0,95.5,321.0,31.0,94.0,2023,1,28,18,2.94,252.0
25.399999999999977,25.399999999999977,2023-01-28 18:34:00,55.0,,27.0,4673.77,5.194,2.0,4.06,50.4882021,-84.8601154,5.194,11.0,101.0,152.0,28.0,51.0,90.5,296.0,27.0,90.5,2023,1,28,18,2.94,252.0
25.799999999999955,25.799999999999955,2023-01-28 18:34:01,56.0,,27.0,4678.94,5.135,2.0,4.43,50.4881883,-84.8601893,5.135,11.0,100.0,152.0,28.5,50.0,89.5,305.0,25.5,90.0,2023,1,28,18,2.94,252.0
26.0,26.0,2023-01-28 18:34:02,56.0,,27.0,4683.71,4.852,2.0,4.86,50.4881835,-84.8602536,4.852,11.0,98.0,152.0,30.0,50.0,92.0,328.0,28.0,92.0,2023,1,28,18,2.94,252.0
26.399999999999977,26.399999999999977,2023-01-28 18:34:03,56.0,,27.0,4688.12,4.529,2.0,5.16,50.4881746,-84.8603166,4.529,11.0,97.0,153.0,31.0,49.0,94.5,340.0,30.0,93.5,2023,1,28,18,2.94,252.0
26.600000000000023,26.600000000000023,2023-01-28 18:34:04,57.0,,27.0,4693.37,5.069,2.0,5.42,50.4881609,-84.8603902,5.069,11.0,96.0,153.0,30.0,50.0,95.0,340.0,31.5,96.5,2023,1,28,18,2.94,252.0
27.0,27.0,2023-01-28 18:34:05,57.0,,27.0,4698.5,5.105,2.0,5.46,50.4881473,-84.8604624,5.105,11.0,96.0,153.0,30.5,50.0,94.5,318.0,30.0,95.5,2023,1,28,18,2.94,252.0
27.399999999999977,27.399999999999977,2023-01-28 18:34:06,57.0,,27.0,4703.78,5.242,2.0,5.41,50.4881336,-84.8605357,5.242,11.0,97.0,154.0,30.5,50.0,94.0,316.0,29.0,94.0,2023,1,28,18,2.94,252.0
27.600000000000023,27.600000000000023,2023-01-28 18:34:07,58.0,,27.0,4709.6,5.673,2.0,5.37,50.4881154,-84.8606175,5.673,11.0,97.0,154.0,30.0,50.0,93.0,319.0,30.0,94.0,2023,1,28,18,2.94,252.0
27.799999999999955,27.799999999999955,2023-01-28 18:34:08,58.0,,27.0,4714.51,5.25,2.0,5.23,50.4881023,-84.8606875,5.25,11.0,98.0,154.0,29.0,50.0,91.5,320.0,32.5,94.5,2023,1,28,18,2.94,252.0
28.0,28.0,2023-01-28 18:34:09,58.0,,27.0,4719.74,5.112,2.0,5.01,50.4880838,-84.8607535,5.112,11.0,99.0,155.0,28.5,52.0,92.5,323.0,29.0,91.0,2023,1,28,18,2.94,252.0
28.200000000000045,28.200000000000045,2023-01-28 18:34:10,59.0,,27.0,4725.05,5.257,2.0,4.7,50.4880699,-84.8608359,5.257,11.0,99.0,155.0,28.5,52.0,92.0,331.0,28.5,87.0,2023,1,28,18,2.94,252.0
28.600000000000023,28.600000000000023,2023-01-28 18:34:11,59.0,,27.0,4730.04,5.059,2.0,4.45,50.4880475,-84.8608991,5.059,11.0,100.0,155.0,29.0,53.0,92.5,337.0,28.5,86.0,2023,1,28,18,2.94,252.0
28.799999999999955,28.799999999999955,2023-01-28 18:34:12,59.0,,27.0,4735.19,5.134,2.0,4.37,50.4880245,-84.8609636,5.134,11.0,100.0,156.0,29.5,51.0,94.0,341.0,28.0,87.5,2023,1,28,18,2.94,252.0
29.200000000000045,29.200000000000045,2023-01-28 18:34:13,59.0,,27.0,4740.26,5.096,2.0,4.42,50.4879976,-84.8610264,5.096,11.0,100.0,156.0,30.5,50.0,95.5,340.0,28.0,89.5,2023,1,28,18,2.94,252.0
29.399999999999977,29.399999999999977,2023-01-28 18:34:14,60.0,,27.0,4745.15,4.947,2.0,4.57,50.4879747,-84.8610901,4.947,11.0,100.0,156.0,31.5,52.0,97.0,346.0,27.5,91.0,2023,1,28,18,2.94,252.0
29.600000000000023,29.600000000000023,2023-01-28 18:34:15,60.0,,27.0,4750.19,4.998,2.0,4.62,50.4879426,-84.8611458,4.998,11.0,100.0,157.0,31.0,57.0,95.5,349.0,27.5,91.5,2023,1,28,18,2.94,252.0
29.799999999999955,29.799999999999955,2023-01-28 18:34:16,60.0,,27.0,4754.9,4.803,2.0,4.71,50.4879067,-84.8611998,4.803,11.0,99.0,157.0,29.5,53.0,93.5,314.0,27.0,89.5,2023,1,28,18,2.94,252.0
30.200000000000045,30.200000000000045,2023-01-28 18:34:17,60.0,,27.0,4759.71,4.781,2.0,4.74,50.4878701,-84.8612546,4.781,11.0,99.0,157.0,28.0,50.0,91.5,317.0,27.0,88.5,2023,1,28,18,2.94,252.0
30.600000000000023,30.600000000000023,2023-01-28 18:34:18,61.0,,27.0,4764.67,4.967,2.0,4.69,50.4878296,-84.8612999,4.967,11.0,100.0,158.0,26.5,51.0,87.0,319.0,30.0,94.0,2023,1,28,18,2.94,252.0
30.799999999999955,30.799999999999955,2023-01-28 18:34:19,61.0,,27.0,4769.38,4.697,2.0,4.7,50.4877924,-84.8613373,4.697,11.0,100.0,158.0,25.0,53.0,85.5,314.0,26.0,85.0,2023,1,28,18,2.94,252.0
31.0,31.0,2023-01-28 18:34:20,61.0,,27.0,4774.87,5.328,2.0,4.68,50.4877427,-84.8613825,5.328,11.0,101.0,158.0,24.5,54.0,85.5,301.0,26.0,86.0,2023,1,28,18,2.94,252.0
31.399999999999977,31.399999999999977,2023-01-28 18:34:21,61.0,,27.0,4780.7,5.77,2.0,4.73,50.4876846,-84.8614184,5.77,11.0,102.0,158.0,24.0,52.0,81.5,286.0,25.5,87.0,2023,1,28,18,2.94,252.0
31.600000000000023,31.600000000000023,2023-01-28 18:34:22,62.0,,27.0,4787.35,6.347,2.0,4.84,50.4876249,-84.861473,6.347,11.0,103.0,159.0,22.5,50.0,76.0,263.0,24.5,84.5,2023,1,28,18,2.94,252.0
31.799999999999955,31.799999999999955,2023-01-28 18:34:23,62.0,,27.0,4793.16,5.948,2.0,4.89,50.4875697,-84.8615101,5.948,11.0,104.0,159.0,21.0,50.0,72.5,240.0,23.5,78.0,2023,1,28,18,2.94,252.0
32.0,32.0,2023-01-28 18:34:24,62.0,,27.0,4798.62,5.604,2.0,4.77,50.4875163,-84.8615369,5.604,11.0,104.0,159.0,22.0,55.0,79.0,220.0,23.5,74.0,2023,1,28,18,2.94,252.0
32.200000000000045,32.200000000000045,2023-01-28 18:34:25,63.0,,27.0,4804.13,5.515,2.0,4.52,50.4874606,-84.8615648,5.515,11.0,104.0,159.0,21.5,54.0,74.5,221.0,23.0,75.0,2023,1,28,18,2.94,252.0
32.39999999999998,32.39999999999998,2023-01-28 18:34:26,63.0,,27.0,4809.44,5.359,2.0,4.27,50.4874014,-84.8615741,5.359,11.0,104.0,160.0,21.5,52.0,70.5,201.0,21.0,71.0,2023,1,28,18,2.94,252.0
32.60000000000002,32.60000000000002,2023-01-28 18:34:27,63.0,,27.0,4814.58,5.227,2.0,3.93,50.4873476,-84.8615919,5.227,11.0,104.0,160.0,22.5,51.0,72.5,195.0,19.5,65.0,2023,1,28,18,2.94,252.0
32.799999999999955,32.799999999999955,2023-01-28 18:34:28,63.0,,27.0,4820.62,5.816,2.0,3.63,50.4872834,-84.8616014,5.816,11.0,105.0,160.0,26.5,50.0,79.5,196.0,20.0,66.0,2023,1,28,18,2.94,252.0
33.0,33.0,2023-01-28 18:34:29,63.0,,27.0,4825.88,5.466,2.0,3.41,50.4872254,-84.8616016,5.466,11.0,95.0,160.0,30.5,51.0,87.0,198.0,20.0,67.0,2023,1,28,18,2.94,252.0
33.200000000000045,33.200000000000045,2023-01-28 18:34:30,64.0,,27.0,4832.02,5.93,2.0,3.23,50.4871613,-84.8616016,5.93,11.0,95.0,160.0,29.5,54.0,89.5,248.0,28.5,87.0,2023,1,28,18,2.94,252.0
33.200000000000045,33.200000000000045,2023-01-28 18:34:31,64.0,,27.0,4838.15,6.063,2.0,3.02,50.4870973,-84.8616016,6.063,11.0,97.0,161.0,27.5,55.0,87.0,261.0,29.5,92.5,2023,1,28,18,2.94,252.0
33.39999999999998,33.39999999999998,2023-01-28 18:34:32,64.0,,27.0,4844.63,6.375,2.0,2.78,50.4870246,-84.8616016,6.375,11.0,99.0,161.0,25.5,55.0,82.5,254.0,25.0,85.0,2023,1,28,18,2.94,252.0
33.39999999999998,33.39999999999998,2023-01-28 18:34:33,64.0,,27.0,4851.17,6.499,2.0,2.51,50.4869556,-84.8616016,6.499,11.0,100.0,161.0,24.5,55.0,81.0,240.0,24.0,81.5,2023,1,28,18,2.94,252.0
33.60000000000002,33.60000000000002,2023-01-28 18:34:34,64.0,,27.0,4857.4,6.318,2.0,2.26,50.4868883,-84.8616104,6.318,11.0,101.0,161.0,23.5,53.0,79.0,232.0,23.0,78.5,2023,1,28,18,2.94,252.0
33.799999999999955,33.799999999999955,2023-01-28 18:34:35,64.0,,27.0,4864.09,6.579,2.0,2.06,50.4868152,-84.8616107,6.579,11.0,101.0,162.0,23.0,53.0,79.0,230.0,23.0,77.0,2023,1,28,18,2.94,252.0
33.799999999999955,33.799999999999955,2023-01-28 18:34:36,64.0,,27.0,4870.6,6.534,2.0,1.94,50.4867471,-84.8616195,6.534,11.0,100.0,162.0,23.5,54.0,80.0,235.0,23.5,77.0,2023,1,28,18,2.94,252.0
34.0,34.0,2023-01-28 18:34:37,65.0,,27.0,4876.98,6.438,2.0,1.95,50.486679,-84.8616375,6.438,11.0,99.0,162.0,24.0,56.0,81.5,247.0,24.5,77.5,2023,1,28,18,2.94,252.0
34.39999999999998,34.39999999999998,2023-01-28 18:34:38,65.0,,27.0,4883.29,6.327,2.0,2.09,50.4866144,-84.8616559,6.327,11.0,97.0,162.0,28.0,57.0,89.0,258.0,29.0,87.0,2023,1,28,18,2.94,252.0
34.60000000000002,34.60000000000002,2023-01-28 18:34:39,65.0,,27.0,4889.24,5.997,2.0,2.26,50.4865499,-84.8616743,5.997,10.0,95.0,163.0,31.0,54.0,93.0,281.0,29.0,89.0,2023,1,28,18,2.94,252.0
34.799999999999955,34.799999999999955,2023-01-28 18:34:40,65.0,,27.0,4895.14,6.04,2.0,2.53,50.4864888,-84.8617005,6.04,10.0,95.0,163.0,30.0,51.0,92.0,289.0,28.5,90.5,2023,1,28,18,2.94,252.0
35.200000000000045,35.200000000000045,2023-01-28 18:34:41,65.0,,27.0,4901.09,5.879,2.0,2.73,50.486428,-84.8617106,5.879,10.0,98.0,163.0,26.0,48.0,89.0,275.0,28.5,90.0,2023,1,28,18,2.94,252.0
35.39999999999998,35.39999999999998,2023-01-28 18:34:42,66.0,,27.0,4906.86,5.8,2.0,2.9,50.4863683,-84.8617288,5.8,10.0,100.0,164.0,20.0,48.0,88.0,259.0,28.5,86.0,2023,1,28,18,2.94,252.0
35.799999999999955,35.799999999999955,2023-01-28 18:34:43,66.0,,27.0,4912.34,5.555,2.0,3.1,50.4863092,-84.8617469,5.555,10.0,100.0,164.0,28.0,51.0,91.5,301.0,25.0,84.5,2023,1,28,18,2.94,252.0
36.0,36.0,2023-01-28 18:34:44,66.0,,27.0,4917.87,5.554,2.0,3.39,50.4862502,-84.8617651,5.554,10.0,99.0,164.0,30.5,51.0,93.0,322.0,27.0,87.5,2023,1,28,18,2.94,252.0
