timestamp,battery_soc,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,heart_rate,year,month,day,hour,wind_speed,wind_direction
2022-06-13 23:55:33,,68.0,10.5,39.0,180.0,18.0,56.5,10.0,20.0,3076.68,8.752,3.0,50.3744189,-84.4552371,8.752,43.0,43.0,-1.34,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:34,,95.0,18.0,72.5,168.0,15.0,56.0,10.0,20.0,3086.03,8.916,3.0,50.3743361,-84.4551608,8.916,42.799999999999955,42.799999999999955,-1.99,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:35,,97.0,18.0,62.0,171.0,20.5,72.0,53.0,20.0,3094.74,8.689,3.0,50.3742605,-84.4550865,8.689,42.39999999999998,42.39999999999998,-2.48,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:36,,99.0,18.5,64.0,186.0,18.5,66.5,49.0,20.0,3103.28,8.737,3.0,50.3741869,-84.4550129,8.737,42.200000000000045,42.200000000000045,-2.87,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:37,,101.0,16.0,54.5,162.0,16.5,63.0,47.0,20.0,3112.54,9.211,3.0,50.3741057,-84.4549357,9.211,42.200000000000045,42.200000000000045,-2.91,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:38,,102.0,14.0,48.0,152.0,16.5,63.5,49.0,20.0,3121.97,9.592,3.0,50.3740223,-84.4548583,9.592,41.799999999999955,41.799999999999955,-2.79,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:39,,102.0,14.0,48.5,173.0,19.0,67.0,52.0,20.0,3131.77,10.042,3.0,50.3739332,-84.4547832,10.042,41.60000000000002,41.60000000000002,-2.88,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:40,,102.0,14.0,49.5,195.0,21.0,71.0,56.0,20.0,3141.77,10.375,3.0,50.3738414,-84.4547081,10.375,41.39999999999998,41.39999999999998,-2.77,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:41,,99.0,15.5,55.0,206.0,21.5,72.0,53.0,20.0,3152.14,10.228,3.0,50.3737447,-84.454634,10.228,41.200000000000045,41.200000000000045,-2.37,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:42,,100.0,18.5,69.0,222.0,22.5,73.5,47.0,20.0,3161.91,9.39,3.0,50.3736537,-84.4545634,9.39,41.0,41.0,-2.05,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:43,,98.0,20.0,74.0,265.0,22.5,73.5,52.0,20.0,3171.42,9.413,3.0,50.3735644,-84.454497,9.413,40.799999999999955,40.799999999999955,-1.8,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:44,,98.0,30.5,96.5,274.0,23.0,75.0,56.0,20.0,3181.41,9.545,3.0,50.3734655,-84.4544416,9.545,40.799999999999955,40.799999999999955,-1.54,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:45,,97.0,25.5,88.0,234.0,24.5,80.0,52.0,20.0,3191.68,9.689,3.0,50.3733604,-84.4543966,9.689,40.799999999999955,40.799999999999955,-1.32,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:46,,96.0,27.5,90.0,271.0,25.0,81.0,54.0,20.0,3201.82,9.775,3.0,50.3732565,-84.4543524,9.775,41.0,41.0,-1.04,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:47,,95.0,31.0,96.5,288.0,25.0,80.5,56.0,20.0,3211.74,9.672,3.0,50.3731549,-84.4543097,9.672,41.0,41.0,-0.48,100.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:48,,95.0,31.5,99.0,290.0,24.0,80.0,51.0,20.0,3221.88,9.522,3.0,50.3730511,-84.4542653,9.522,41.0,41.0,-0.08,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:49,,95.0,31.5,99.0,288.0,24.0,80.0,48.0,20.0,3231.85,9.49,3.0,50.3729489,-84.4542225,9.49,41.200000000000045,41.200000000000045,0.24,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:50,,94.0,31.5,99.0,272.0,24.0,80.0,47.0,20.0,3241.82,9.354,2.0,50.3728466,-84.4541796,9.354,41.200000000000045,41.200000000000045,0.59,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:51,,93.0,31.5,99.0,261.0,24.0,80.0,47.0,20.0,3251.62,9.293,2.0,50.3727462,-84.4541373,9.293,41.39999999999998,41.39999999999998,0.81,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:52,,92.0,31.5,99.0,260.0,24.0,80.0,47.0,20.0,3261.55,9.287,2.0,50.3726443,-84.4540951,9.287,41.39999999999998,41.39999999999998,0.91,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:53,,92.0,32.5,97.5,255.0,25.5,84.0,50.0,20.0,3271.66,9.457,2.0,50.3725399,-84.4540546,9.457,41.60000000000002,41.60000000000002,0.93,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:54,,92.0,33.5,96.0,250.0,27.0,87.5,52.0,20.0,3281.38,9.684,3.0,50.3724381,-84.4540244,9.684,41.60000000000002,41.60000000000002,0.91,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:55,,92.0,33.5,95.5,218.0,27.5,88.5,53.0,20.0,3289.35,9.772,3.0,50.3723538,-84.4540035,9.772,41.60000000000002,41.60000000000002,0.82,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:56,,94.0,33.5,95.5,230.0,27.5,88.5,53.0,20.0,3299.56,9.808,3.0,50.3722471,-84.4539702,9.808,41.39999999999998,41.39999999999998,0.49,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:57,,95.0,33.5,95.5,253.0,27.5,88.5,53.0,20.0,3311.11,9.895,3.0,50.372126,-84.4539346,9.895,41.200000000000045,41.200000000000045,0.09,96.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:58,,96.0,32.0,93.5,257.0,27.0,87.5,54.0,20.0,3320.68,9.916,3.0,50.3720254,-84.4539063,9.916,41.0,41.0,-0.34,95.0,2022,6,13,23,2.21,342.0
2022-06-13 23:55:59,,97.0,27.0,86.0,255.0,25.0,83.0,54.0,20.0,3330.39,9.929,3.0,50.3719243,-84.4538724,9.929,41.0,41.0,-0.91,94.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:00,,98.0,23.0,80.5,250.0,23.5,79.5,53.0,20.0,3340.3,9.921,3.0,50.37182,-84.4538439,9.921,40.799999999999955,40.799999999999955,-1.36,93.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:01,,98.0,22.0,79.5,232.0,23.5,79.5,49.0,20.0,3350.43,9.835,3.0,50.3717138,-84.4538126,9.835,40.60000000000002,40.60000000000002,-1.71,92.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:02,,99.0,23.0,82.0,222.0,23.5,79.0,46.0,20.0,3360.85,10.07,3.0,50.3716061,-84.4537715,10.07,40.39999999999998,40.39999999999998,-1.79,93.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:03,,99.0,30.0,93.0,233.0,24.0,77.5,46.0,20.0,3371.53,10.182,3.0,50.3714971,-84.4537236,10.182,40.200000000000045,40.200000000000045,-1.77,95.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:04,,98.0,31.5,95.5,221.0,24.0,77.0,46.0,20.0,3382.13,9.771,3.0,50.3713881,-84.4536795,9.771,40.200000000000045,40.200000000000045,-1.68,95.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:05,,98.0,31.5,95.5,217.0,24.0,77.0,46.0,20.0,3391.9,9.724,3.0,50.3712889,-84.453634,9.724,40.200000000000045,40.200000000000045,-1.37,96.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:06,,98.0,30.5,94.5,224.0,24.0,77.0,47.0,20.0,3401.56,9.819,3.0,50.371191,-84.4535877,9.819,40.0,40.0,-1.05,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:07,,98.0,28.0,89.5,224.0,24.0,77.5,49.0,20.0,3411.42,9.853,3.0,50.3710961,-84.4535259,9.853,40.0,40.0,-0.87,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:08,,98.0,25.0,85.0,224.0,24.0,78.5,51.0,20.0,3421.26,9.891,3.0,50.3710016,-84.4534624,9.891,39.799999999999955,39.799999999999955,-0.68,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:09,,98.0,22.0,80.5,224.0,24.0,79.0,53.0,20.0,3430.76,10.018,3.0,50.37091,-84.4534022,10.018,39.799999999999955,39.799999999999955,-0.67,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:10,,98.0,22.0,79.0,202.0,24.0,78.0,54.0,20.0,3440.72,10.192,2.0,50.3708154,-84.4533349,10.192,40.0,40.0,-0.48,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:11,,98.0,27.0,83.5,234.0,23.5,76.0,52.0,20.0,3450.64,10.076,2.0,50.3707223,-84.4532651,10.076,39.799999999999955,39.799999999999955,-0.1,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:12,,98.0,36.0,98.0,229.0,23.0,74.0,51.0,20.0,3460.35,9.921,2.0,50.3706323,-84.4531943,9.921,39.799999999999955,39.799999999999955,0.0,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:13,,98.0,23.0,76.0,240.0,23.0,74.0,51.0,20.0,3469.92,9.775,2.0,50.3705451,-84.453121,9.775,39.60000000000002,39.60000000000002,0.0,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:14,,96.0,22.5,77.0,244.0,25.0,76.5,49.0,20.0,3479.45,9.739,2.0,50.3704594,-84.4530459,9.739,39.799999999999955,39.799999999999955,0.0,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:15,,96.0,25.5,81.0,244.0,26.0,79.5,51.0,20.0,3488.97,9.517,2.0,50.3703752,-84.4529676,9.517,39.799999999999955,39.799999999999955,0.0,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:16,,95.0,29.0,88.0,229.0,26.5,82.0,54.0,20.0,3498.26,9.901,2.0,50.3702943,-84.4528893,9.901,39.799999999999955,39.799999999999955,0.0,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:17,,95.0,28.5,93.5,235.0,25.5,79.5,51.0,20.0,3508.56,9.726,2.0,50.3702043,-84.4528026,9.726,40.0,40.0,0.0,96.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:18,,94.0,36.5,98.0,239.0,25.0,84.0,51.0,20.0,3518.68,9.499,2.0,50.3701186,-84.4527129,9.499,40.0,40.0,0.0,96.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:19,,94.0,29.0,88.0,235.0,25.5,82.0,50.0,20.0,3528.03,9.497,2.0,50.3700435,-84.4526231,9.497,40.0,40.0,0.0,95.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:20,,94.0,22.0,79.5,245.0,26.0,80.5,49.0,20.0,3537.6,9.587,2.0,50.36997,-84.4525265,9.587,40.0,40.0,0.0,94.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:21,,94.0,22.0,79.5,224.0,26.0,80.5,49.0,20.0,3547.38,9.447,2.0,50.3698952,-84.4524275,9.447,40.0,40.0,0.0,94.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:22,,93.0,22.0,79.5,162.0,26.0,80.5,49.0,20.0,3556.33,9.052,2.0,50.3698264,-84.452337,9.052,40.0,40.0,0.0,94.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:23,,93.0,21.5,77.5,131.0,25.5,80.0,50.0,20.0,3565.38,8.854,2.0,50.3697572,-84.4522452,8.854,40.39999999999998,40.39999999999998,0.28,93.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:24,,93.0,21.0,75.0,100.0,25.5,79.0,50.0,20.0,3574.16,8.746,2.0,50.3696914,-84.4521544,8.746,40.60000000000002,40.60000000000002,0.93,92.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:25,,92.0,21.0,73.0,69.0,25.0,78.5,51.0,20.0,3582.4,8.339,2.0,50.3696311,-84.4520672,8.339,40.799999999999955,40.799999999999955,1.54,92.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:26,,92.0,20.5,71.0,38.0,25.0,78.0,52.0,20.0,3590.23,7.922,2.0,50.3695749,-84.451983,7.922,41.0,41.0,1.93,93.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:27,,92.0,20.0,69.0,6.0,24.5,77.0,53.0,20.0,3597.74,7.266,2.0,50.3695222,-84.4519009,7.266,41.0,41.0,2.14,94.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:28,,0.0,20.0,68.5,0.0,24.5,77.0,53.0,20.0,3604.62,6.561,2.0,50.3694751,-84.4518243,6.561,41.0,41.0,1.99,96.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:29,,0.0,20.0,68.5,0.0,24.5,77.0,54.0,20.0,3610.6,5.806,2.0,50.3694343,-84.4517575,5.806,41.0,41.0,1.48,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:30,,0.0,20.0,68.5,0.0,24.5,77.0,55.0,20.0,3616.77,5.69,2.0,50.3693923,-84.4516887,5.69,41.0,41.0,0.99,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:31,,0.0,20.0,68.5,0.0,24.5,77.0,56.0,20.0,3621.96,5.133,2.0,50.3693622,-84.4516259,5.133,41.0,41.0,0.5,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:32,,0.0,20.0,68.5,0.0,24.5,77.0,56.0,20.0,3626.54,4.608,2.0,50.3693395,-84.4515671,4.608,41.0,41.0,0.09,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:33,,0.0,20.0,68.5,0.0,24.5,77.0,57.0,20.0,3631.04,4.62,2.0,50.3693151,-84.4515111,4.62,41.0,41.0,0.0,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:34,,0.0,20.0,68.5,0.0,24.5,77.0,58.0,20.0,3635.61,4.547,2.0,50.3692878,-84.4514564,4.547,41.0,41.0,0.0,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:35,,0.0,20.0,68.5,0.0,24.5,77.0,58.0,20.0,3639.79,4.459,3.0,50.3692653,-84.4514041,4.459,41.0,41.0,0.0,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:36,,0.0,20.0,68.5,0.0,24.5,77.0,59.0,20.0,3643.47,3.942,3.0,50.3692495,-84.4513554,3.942,41.0,41.0,0.0,96.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:37,,0.0,20.0,68.5,0.0,24.5,77.0,60.0,20.0,3647.0,3.826,3.0,50.3692369,-84.4513074,3.826,41.0,41.0,0.0,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:38,,0.0,20.0,68.5,0.0,24.5,77.0,61.0,20.0,3651.39,4.427,3.0,50.3692154,-84.4512513,4.427,41.0,41.0,0.0,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:39,,0.0,20.0,68.5,0.0,24.5,77.0,61.0,20.0,3656.46,5.41,3.0,50.3691897,-84.4511867,5.41,41.200000000000045,41.200000000000045,0.0,100.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:40,,3.0,20.0,68.5,0.0,24.5,77.0,62.0,20.0,3661.91,5.695,3.0,50.3691772,-84.451111,5.695,41.200000000000045,41.200000000000045,0.0,101.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:41,,55.0,20.0,68.5,301.0,24.5,77.0,62.0,20.0,3668.07,6.271,3.0,50.3691834,-84.4510229,6.271,41.200000000000045,41.200000000000045,0.0,102.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:42,,64.0,20.0,69.0,604.0,24.5,77.5,62.0,20.0,3675.79,8.032,3.0,50.369212,-84.450919,8.032,41.0,41.0,0.0,102.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:43,,69.0,19.5,76.5,547.0,24.5,84.0,57.0,20.0,3684.78,8.888,3.0,50.3692555,-84.4508031,8.888,41.0,41.0,0.0,102.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:44,,74.0,19.0,83.5,490.0,25.0,90.5,52.0,20.0,3693.83,8.818,3.0,50.3693027,-84.4506888,8.818,40.799999999999955,40.799999999999955,0.0,102.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:45,,79.0,19.0,90.0,430.0,25.0,96.5,48.0,20.0,3702.81,8.738,3.0,50.3693478,-84.4505741,8.738,40.799999999999955,40.799999999999955,-0.36,103.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:46,,95.0,25.0,82.0,364.0,26.5,91.5,42.0,20.0,3711.72,8.814,3.0,50.3693846,-84.4504556,8.814,40.60000000000002,40.60000000000002,-0.98,102.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:47,,98.0,27.0,90.0,379.0,25.5,89.0,49.0,20.0,3720.66,8.921,3.0,50.3694154,-84.4503331,8.921,40.60000000000002,40.60000000000002,-1.32,103.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:48,,99.0,26.0,89.0,337.0,25.5,89.0,48.0,20.0,3729.99,8.966,3.0,50.3694418,-84.4502032,8.966,40.39999999999998,40.39999999999998,-1.4,103.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:49,,100.0,25.5,89.0,217.0,25.0,87.5,49.0,20.0,3739.21,9.147,2.0,50.3694656,-84.4500738,9.147,40.39999999999998,40.39999999999998,-1.31,102.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:50,,90.0,23.0,79.5,202.0,24.5,87.0,49.0,20.0,3748.41,9.131,2.0,50.369491,-84.4499453,9.131,40.200000000000045,40.200000000000045,-1.18,101.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:51,,83.0,20.5,68.0,247.0,25.0,86.5,49.0,20.0,3757.65,9.175,2.0,50.3695196,-84.4498175,9.175,40.39999999999998,40.39999999999998,-0.96,101.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:52,,100.0,21.0,69.0,225.0,25.0,86.5,49.0,20.0,3766.84,9.31,2.0,50.3695481,-84.4496904,9.31,40.200000000000045,40.200000000000045,-0.45,101.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:53,,100.0,26.0,85.5,257.0,23.5,85.5,56.0,20.0,3776.07,9.378,2.0,50.3695758,-84.4495623,9.378,40.200000000000045,40.200000000000045,-0.08,101.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:54,,101.0,24.5,83.0,240.0,22.5,78.5,54.0,20.0,3785.32,9.407,2.0,50.3696032,-84.4494339,9.407,40.200000000000045,40.200000000000045,-0.22,101.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:55,,101.0,24.5,81.5,272.0,23.5,76.5,50.0,20.0,3794.77,9.284,2.0,50.3696313,-84.4493027,9.284,40.200000000000045,40.200000000000045,-0.3,102.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:56,,99.0,25.0,82.0,322.0,24.5,79.0,49.0,20.0,3804.53,9.439,2.0,50.3696579,-84.4491663,9.439,40.39999999999998,40.39999999999998,-0.07,102.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:57,,94.0,22.0,79.5,320.0,23.5,78.0,55.0,20.0,3814.54,9.611,2.0,50.3696852,-84.4490265,9.611,40.39999999999998,40.39999999999998,0.0,100.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:58,55.0,93.0,21.5,79.0,322.0,23.5,78.0,56.0,20.0,3824.24,9.657,2.0,50.3697111,-84.4488906,9.657,40.39999999999998,40.39999999999998,0.0,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:56:59,,93.0,22.0,80.0,355.0,24.0,79.0,55.0,20.0,3834.46,9.8,2.0,50.3697372,-84.4487473,9.8,40.60000000000002,40.60000000000002,0.41,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:00,,94.0,27.0,89.5,307.0,26.5,86.5,48.0,20.0,3844.43,9.883,2.0,50.3697642,-84.4486078,9.883,41.0,41.0,1.14,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:01,,94.0,28.0,90.5,303.0,27.5,85.5,49.0,20.0,3854.49,9.899,2.0,50.3697925,-84.4484675,9.899,41.200000000000045,41.200000000000045,1.62,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:02,,95.0,28.5,91.5,300.0,28.5,85.0,51.0,20.0,3864.58,9.976,2.0,50.3698233,-84.4483277,9.976,41.39999999999998,41.39999999999998,1.91,95.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:03,,95.0,29.0,92.0,282.0,29.0,84.5,52.0,20.0,3874.64,10.019,2.0,50.3698523,-84.4481877,10.019,41.39999999999998,41.39999999999998,2.07,94.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:04,,96.0,29.0,92.0,315.0,29.0,84.5,52.0,20.0,3884.77,10.163,2.0,50.3698802,-84.4480463,10.163,41.60000000000002,41.60000000000002,2.07,92.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:05,,97.0,29.0,92.0,310.0,29.0,84.5,57.0,20.0,3895.02,10.291,2.0,50.3699092,-84.4479034,10.291,41.60000000000002,41.60000000000002,1.76,91.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:06,,97.0,25.0,85.5,301.0,28.5,83.5,54.0,20.0,3905.54,10.266,2.0,50.3699403,-84.4477572,10.266,41.60000000000002,41.60000000000002,1.24,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:07,,98.0,20.5,77.5,292.0,28.0,82.5,50.0,20.0,3915.98,10.301,2.0,50.3699709,-84.4476121,10.301,41.60000000000002,41.60000000000002,0.61,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:08,,99.0,20.0,75.5,221.0,26.5,79.0,49.0,20.0,3926.25,10.325,2.0,50.3700006,-84.4474692,10.325,41.60000000000002,41.60000000000002,0.11,89.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:09,,96.0,20.0,74.5,189.0,25.5,76.5,49.0,20.0,3936.4,10.304,3.0,50.370033,-84.4473292,10.304,41.60000000000002,41.60000000000002,0.0,88.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:10,,91.0,20.0,74.5,239.0,25.5,76.5,49.0,20.0,3946.52,10.299,3.0,50.3700665,-84.4471901,10.299,41.39999999999998,41.39999999999998,0.0,87.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:11,,101.0,20.0,74.5,210.0,25.5,76.5,49.0,20.0,3956.9,10.146,3.0,50.3701019,-84.4470478,10.146,41.39999999999998,41.39999999999998,0.0,87.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:12,,102.0,20.0,71.5,199.0,25.0,74.0,47.0,20.0,3967.4,10.233,3.0,50.3701352,-84.446903,10.233,41.200000000000045,41.200000000000045,-0.36,88.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:13,,102.0,20.5,68.5,189.0,24.5,71.0,46.0,20.0,3978.02,10.48,3.0,50.3701664,-84.4467554,10.48,41.0,41.0,-0.99,87.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:14,,103.0,19.5,66.0,175.0,23.5,71.0,45.0,20.0,3988.88,10.829,3.0,50.3701981,-84.4466043,10.829,40.60000000000002,40.60000000000002,-1.51,88.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:15,,104.0,18.0,64.5,161.0,22.5,71.5,45.0,20.0,4000.09,10.883,3.0,50.3702304,-84.4464483,10.883,40.39999999999998,40.39999999999998,-1.91,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:16,,106.0,18.5,65.0,158.0,20.0,66.0,45.0,20.0,4011.33,11.044,3.0,50.370265,-84.4462927,11.044,40.200000000000045,40.200000000000045,-2.25,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:17,,108.0,18.5,65.0,183.0,19.0,64.0,45.0,20.0,4022.8,11.278,3.0,50.3702997,-84.4461337,11.278,39.799999999999955,39.799999999999955,-2.32,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:18,,109.0,18.5,65.0,212.0,19.0,64.0,45.0,20.0,4034.01,11.233,3.0,50.3703345,-84.4459786,11.233,39.60000000000002,39.60000000000002,-2.21,91.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:19,,110.0,18.5,65.5,230.0,19.0,64.0,45.0,20.0,4045.34,11.311,3.0,50.3703703,-84.4458222,11.311,39.39999999999998,39.39999999999998,-2.18,91.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:20,,110.0,18.5,68.0,227.0,20.0,66.5,48.0,20.0,4057.11,11.353,3.0,50.370401,-84.4456573,11.353,39.200000000000045,39.200000000000045,-2.08,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:21,,110.0,19.0,70.5,223.0,21.5,68.5,51.0,20.0,4068.87,11.14,3.0,50.3704276,-84.4454912,11.14,39.0,39.0,-1.94,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:22,,110.0,20.5,73.5,226.0,22.5,69.5,53.0,20.0,4080.08,11.044,3.0,50.3704505,-84.4453321,11.044,39.0,39.0,-1.88,89.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:23,,107.0,22.0,76.5,256.0,23.0,71.0,54.0,20.0,4091.17,10.932,3.0,50.3704748,-84.4451754,10.932,39.0,39.0,-1.69,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:24,,106.0,27.5,86.0,242.0,23.5,75.5,54.0,20.0,4102.22,10.728,3.0,50.3704996,-84.4450192,10.728,39.0,39.0,-1.22,89.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:25,,104.0,22.5,78.0,236.0,26.0,81.5,53.0,20.0,4113.17,10.676,3.0,50.3705261,-84.444865,10.676,39.0,39.0,-0.84,89.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:26,,104.0,28.0,85.5,298.0,23.5,77.0,52.0,20.0,4124.17,10.786,3.0,50.3705524,-84.44471,10.786,39.0,39.0,-0.44,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:27,,103.0,31.5,93.0,301.0,26.5,81.5,54.0,20.0,4135.44,10.72,3.0,50.3705798,-84.4445514,10.72,39.0,39.0,-0.09,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:28,,103.0,31.5,94.5,303.0,27.5,84.0,56.0,20.0,4146.36,10.542,3.0,50.3706089,-84.4443985,10.542,39.200000000000045,39.200000000000045,0.0,89.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:29,,102.0,30.0,93.0,321.0,26.5,84.5,57.0,20.0,4157.03,10.324,3.0,50.3706376,-84.4442494,10.324,39.0,39.0,0.0,92.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:30,,100.0,23.0,82.5,338.0,25.5,80.5,54.0,20.0,4167.12,10.051,3.0,50.3706638,-84.4441079,10.051,39.200000000000045,39.200000000000045,0.0,91.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:31,,99.0,28.0,90.5,340.0,27.0,81.5,54.0,20.0,4177.06,9.972,3.0,50.3706915,-84.4439691,9.972,39.39999999999998,39.39999999999998,0.0,91.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:32,,98.0,29.0,92.0,358.0,27.5,82.0,54.0,20.0,4187.33,9.885,3.0,50.370722,-84.4438265,9.885,39.39999999999998,39.39999999999998,0.23,90.0,2022,6,13,23,2.21,342.0
