altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,cadence,calories,descent,grade,left_right_balance,power,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,heart_rate,year,month,day,hour,wind_speed,wind_direction
3.3999999999999773,794.84,3.3999999999999773,6.306,3,50.5258787,-84.7922642,6.306,2022-08-23 14:36:48,1.0,,98.0,18.0,0.0,0.0,36.0,368.0,21.0,81.5,27.5,92.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,802.65,3.1999999999999886,6.873,3,50.52585,-84.7923701,6.873,2022-08-23 14:36:49,1.0,,95.0,18.0,0.0,0.0,41.0,309.0,18.0,68.0,24.0,83.0,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,810.18,3.1999999999999886,6.878,3,50.5258183,-84.7924727,6.878,2022-08-23 14:36:50,1.0,,94.0,18.0,0.0,0.0,46.0,211.0,20.5,69.0,19.5,71.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,818.65,3.1999999999999886,7.466,3,50.52578,-84.7925799,7.466,2022-08-23 14:36:51,1.0,,94.0,19.0,0.0,0.0,47.0,133.0,18.5,63.5,21.5,69.0,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,827.71,3.1999999999999886,7.767,3,50.5257423,-84.7927007,7.767,2022-08-23 14:36:52,1.0,,94.0,19.0,0.0,0.0,51.0,143.0,21.5,76.0,18.0,61.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,837.01,3.1999999999999886,7.942,3,50.5257027,-84.7928287,7.942,2022-08-23 14:36:53,1.0,,94.0,19.0,0.0,0.0,49.0,160.0,21.5,78.0,18.0,62.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,845.7,3.1999999999999886,8.013,3,50.5256679,-84.7929436,8.013,2022-08-23 14:36:54,1.0,,94.0,19.0,0.0,0.0,48.0,190.0,20.5,73.0,20.5,68.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,854.19,3.1999999999999886,7.806,3,50.5256359,-84.7930596,7.806,2022-08-23 14:36:55,1.0,,71.0,19.0,0.0,0.0,47.0,151.0,19.0,67.5,23.5,75.0,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,862.71,3.1999999999999886,7.547,3,50.5256072,-84.7931772,7.547,2022-08-23 14:36:56,1.0,,44.0,19.0,0.0,0.0,47.0,108.0,17.5,62.0,26.5,81.0,22.0,,2022,8,23,14,0.76,203.0
3.0,871.11,3.0,7.311,3,50.5255768,-84.7932899,7.311,2022-08-23 14:36:57,1.0,,17.0,19.0,0.0,0.0,46.0,65.0,18.5,63.5,26.5,81.5,22.0,,2022,8,23,14,0.76,203.0
3.0,879.13,3.0,7.763,3,50.525548,-84.793399,7.763,2022-08-23 14:36:58,1.0,,0.0,19.0,0.0,0.0,47.0,0.0,19.5,65.5,26.0,81.0,22.0,,2022,8,23,14,0.76,203.0
3.0,886.71,3.0,7.706,3,50.5255145,-84.7935023,7.706,2022-08-23 14:36:59,1.0,,0.0,19.0,0.0,0.0,49.0,0.0,20.0,67.5,26.0,80.5,22.0,,2022,8,23,14,0.76,203.0
3.0,894.63,3.0,7.848,3,50.5255026,-84.7936128,7.848,2022-08-23 14:37:00,1.0,,0.0,19.0,0.0,0.0,51.0,0.0,21.0,69.5,25.5,80.0,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,901.33,3.1999999999999886,6.961,3,50.5254996,-84.7937076,6.961,2022-08-23 14:37:01,1.0,,0.0,19.0,0.0,0.0,53.0,0.0,22.0,71.5,25.0,79.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,908.2,3.1999999999999886,6.891,3,50.5255103,-84.7938028,6.891,2022-08-23 14:37:02,1.0,,0.0,19.0,0.0,0.0,54.0,0.0,23.0,74.0,24.5,79.0,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,915.6,3.3999999999999773,7.279,3,50.5255285,-84.7939094,7.279,2022-08-23 14:37:03,1.0,,0.0,19.0,0.0,0.0,56.0,0.0,24.0,76.0,24.0,78.0,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,925.97,3.3999999999999773,9.589,3,50.5255129,-84.7940555,9.589,2022-08-23 14:37:04,1.0,,0.0,19.0,0.0,0.0,58.0,0.0,25.0,78.0,23.5,77.5,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,936.59,3.3999999999999773,10.364,3,50.5254752,-84.7941998,10.364,2022-08-23 14:37:05,1.0,,0.0,19.0,0.0,0.0,59.0,0.0,26.0,80.0,23.0,77.0,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,943.37,3.3999999999999773,7.669,3,50.5254616,-84.7942938,7.669,2022-08-23 14:37:06,1.0,,0.0,19.0,0.0,0.0,61.0,0.0,27.0,82.0,23.0,76.5,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,952.31,3.3999999999999773,8.621,3,50.525434,-84.7944162,8.621,2022-08-23 14:37:07,1.0,,0.0,19.0,0.0,0.0,63.0,0.0,27.5,84.5,22.5,76.0,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,959.05,3.3999999999999773,7.224,3,50.5253962,-84.7944942,7.224,2022-08-23 14:37:08,1.0,,0.0,19.0,0.0,0.0,65.0,0.0,28.5,86.5,22.0,75.5,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,963.31,3.3999999999999773,5.006,3,50.5253751,-84.7945458,5.006,2022-08-23 14:37:09,1.0,,0.0,19.0,0.0,0.0,66.0,0.0,29.5,88.5,21.5,75.0,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,967.3,3.3999999999999773,4.232,3,50.5253522,-84.7945944,4.232,2022-08-23 14:37:10,1.0,,0.0,19.0,0.0,0.0,68.0,0.0,30.5,90.5,21.0,74.5,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,971.02,3.3999999999999773,3.853,3,50.5253311,-84.7946398,3.853,2022-08-23 14:37:11,1.0,,9.0,19.0,0.0,0.0,70.0,18.0,31.5,92.5,20.5,74.0,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,975.28,3.1999999999999886,4.151,3,50.5253159,-84.7946975,4.151,2022-08-23 14:37:12,1.0,,33.0,19.0,0.0,0.0,71.0,56.0,32.5,94.5,20.5,73.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,979.22,3.1999999999999886,4.066,3,50.5252997,-84.7947535,4.066,2022-08-23 14:37:13,1.0,,56.0,20.0,0.0,0.0,60.0,164.0,30.5,93.5,21.0,76.0,22.0,,2022,8,23,14,0.76,203.0
3.0,984.22,3.0,4.743,3,50.5252812,-84.794821,4.743,2022-08-23 14:37:14,1.0,,65.0,20.0,0.0,0.0,48.0,300.0,25.0,88.0,22.0,82.5,22.0,,2022,8,23,14,0.76,203.0
3.0,990.33,3.0,5.732,3,50.5252507,-84.7949006,5.732,2022-08-23 14:37:15,1.0,,70.0,20.0,0.0,0.0,48.0,372.0,23.0,86.0,20.0,82.0,22.0,,2022,8,23,14,0.76,203.0
3.0,1003.83,3.0,11.607,3,50.5251502,-84.7950376,11.607,2022-08-23 14:37:16,1.0,,74.0,21.0,0.0,0.0,48.0,378.0,22.0,85.5,17.5,79.5,22.0,,2022,8,23,14,0.76,203.0
3.0,1014.83,3.0,11.208,3,50.5250764,-84.7951581,11.208,2022-08-23 14:37:17,1.0,,78.0,21.0,0.0,0.0,48.0,384.0,22.5,85.5,18.5,81.0,22.0,,2022,8,23,14,0.76,203.0
3.0,1024.23,3.0,9.853,3,50.5250369,-84.7952825,9.853,2022-08-23 14:37:18,1.0,,83.0,21.0,0.0,0.0,47.0,393.0,21.0,78.0,19.0,79.0,22.0,,2022,8,23,14,0.76,203.0
3.0,1032.67,3.0,8.758,3,50.5250032,-84.7953958,8.758,2022-08-23 14:37:19,1.0,,83.0,22.0,0.0,0.0,46.0,358.0,17.5,62.5,18.5,71.5,22.0,,2022,8,23,14,0.76,203.0
3.0,1043.27,3.0,10.132,3,50.5249744,-84.7955452,10.132,2022-08-23 14:37:20,1.0,,85.0,22.0,0.0,0.0,45.0,237.0,18.0,65.5,20.5,75.5,22.0,,2022,8,23,14,0.76,203.0
3.0,1054.22,3.0,10.753,3,50.5249471,-84.7956996,10.753,2022-08-23 14:37:21,1.0,,86.0,22.0,0.0,0.0,44.0,220.0,18.5,68.5,22.0,79.5,22.0,,2022,8,23,14,0.76,203.0
3.0,1064.54,3.0,10.474,3,50.5249169,-84.7958444,10.474,2022-08-23 14:37:22,1.0,,88.0,22.0,0.0,0.0,40.0,206.0,19.0,71.5,23.5,83.5,22.0,,2022,8,23,14,0.76,203.0
3.0,1076.27,3.0,11.402,3,50.5249003,-84.7960146,11.402,2022-08-23 14:37:23,1.0,,89.0,23.0,0.0,0.0,42.0,157.0,20.0,74.0,24.5,85.5,22.0,,2022,8,23,14,0.76,203.0
3.0,1088.1,3.0,11.791,3,50.5248883,-84.7961827,11.791,2022-08-23 14:37:24,1.0,,89.0,23.0,0.0,0.0,47.0,132.0,21.5,76.5,24.5,85.0,22.0,,2022,8,23,14,0.76,203.0
3.0,1098.74,3.0,10.879,3,50.5248745,-84.7963356,10.879,2022-08-23 14:37:25,1.0,,88.0,23.0,0.0,0.0,49.0,128.0,23.0,79.0,24.5,84.0,22.0,,2022,8,23,14,0.76,203.0
3.0,1109.48,3.0,10.766,3,50.5248639,-84.796493,10.766,2022-08-23 14:37:26,1.0,,87.0,23.0,0.0,0.0,44.0,133.0,24.5,81.5,25.0,83.5,22.0,,2022,8,23,14,0.76,203.0
3.0,1119.83,3.0,10.556,3,50.5248491,-84.7966366,10.556,2022-08-23 14:37:27,1.0,,87.0,23.0,0.0,0.0,46.0,159.0,25.5,84.0,25.0,82.5,22.0,,2022,8,23,14,0.76,203.0
3.0,1129.6,3.0,9.928,3,50.5248308,-84.7967738,9.928,2022-08-23 14:37:28,1.0,,87.0,23.0,0.0,0.0,45.0,205.0,25.0,83.0,27.0,86.5,22.0,,2022,8,23,14,0.76,203.0
3.0,1139.36,3.0,9.727,3,50.5248092,-84.7969123,9.727,2022-08-23 14:37:29,1.0,,89.0,24.0,0.0,0.0,43.0,222.0,21.5,77.5,30.0,94.5,22.0,,2022,8,23,14,0.76,203.0
3.0,1149.37,3.0,9.909,3,50.5247894,-84.797056,9.909,2022-08-23 14:37:30,1.0,,89.0,24.0,0.0,0.0,42.0,182.0,20.5,73.0,26.5,85.0,22.0,,2022,8,23,14,0.76,203.0
3.0,1158.98,3.0,9.676,3,50.524765,-84.7971957,9.676,2022-08-23 14:37:31,1.0,,89.0,24.0,0.0,0.0,48.0,150.0,19.5,68.5,23.5,75.5,22.0,,2022,8,23,14,0.76,203.0
3.0,1167.98,3.0,9.185,3,50.5247379,-84.7973191,9.185,2022-08-23 14:37:32,1.0,,87.0,24.0,0.0,0.0,50.0,113.0,18.5,64.0,20.0,66.0,22.0,,2022,8,23,14,0.76,203.0
3.0,1176.95,3.0,9.035,3,50.5247075,-84.7974435,9.035,2022-08-23 14:37:33,1.0,,86.0,24.0,0.0,0.0,51.0,93.0,17.5,59.5,17.0,56.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,1185.85,3.1999999999999886,8.881,3,50.5246755,-84.7975656,8.881,2022-08-23 14:37:34,1.0,,85.0,24.0,0.0,0.0,53.0,96.0,16.0,55.0,14.5,50.0,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,1194.12,3.1999999999999886,8.506,3,50.5246411,-84.7976762,8.506,2022-08-23 14:37:35,1.0,,80.0,24.0,0.0,0.0,58.0,99.0,13.5,48.0,17.5,59.0,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,1201.57,3.1999999999999886,7.737,3,50.5245991,-84.7977665,7.737,2022-08-23 14:37:36,1.0,,77.0,24.0,0.0,0.0,64.0,102.0,17.0,65.5,15.5,53.0,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,1209.04,3.1999999999999886,7.522,3,50.5245471,-84.7978492,7.522,2022-08-23 14:37:37,1.0,,77.0,25.0,0.0,0.0,51.0,135.0,18.0,72.5,19.0,70.0,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,1216.9,3.1999999999999886,7.754,3,50.5244952,-84.7979378,7.754,2022-08-23 14:37:38,1.0,,83.0,25.0,0.0,0.0,39.0,176.0,18.0,76.0,25.5,89.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,1224.5,3.1999999999999886,7.817,3,50.5244469,-84.7980256,7.817,2022-08-23 14:37:39,1.0,,87.0,25.0,0.0,0.0,33.0,250.0,18.5,82.5,29.5,93.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,1232.55,3.1999999999999886,7.902,3,50.5243902,-84.7981121,7.902,2022-08-23 14:37:40,1.0,,89.0,25.0,0.0,0.0,35.0,321.0,18.0,78.0,27.5,92.0,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,1240.46,3.1999999999999886,7.833,3,50.5243277,-84.7981885,7.833,2022-08-23 14:37:41,1.0,,91.0,26.0,0.0,0.0,29.0,301.0,17.5,73.5,25.5,90.0,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,1248.43,3.1999999999999886,7.945,3,50.5242604,-84.7982619,7.945,2022-08-23 14:37:42,1.0,,93.0,26.0,0.0,0.0,42.0,272.0,19.0,75.5,25.5,90.0,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,1256.22,3.1999999999999886,7.85,3,50.5241957,-84.7983342,7.85,2022-08-23 14:37:43,1.0,,94.0,26.0,0.0,0.0,48.0,240.0,21.5,81.0,26.5,90.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,1263.97,3.1999999999999886,7.766,3,50.5241354,-84.7984123,7.766,2022-08-23 14:37:44,1.0,,95.0,26.0,0.0,0.0,49.0,230.0,24.0,86.5,27.0,91.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,1272.02,3.1999999999999886,7.995,3,50.5240755,-84.7984952,7.995,2022-08-23 14:37:45,1.0,,95.0,27.0,0.0,0.0,51.0,239.0,26.5,92.0,27.5,91.5,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,1279.98,3.3999999999999773,7.947,3,50.5240162,-84.7985773,7.947,2022-08-23 14:37:46,1.0,,93.0,27.0,0.0,0.0,47.0,251.0,27.5,93.0,28.0,91.5,22.0,,2022,8,23,14,0.76,203.0
3.6000000000000227,1287.77,3.6000000000000227,7.841,3,50.5239572,-84.798659,7.841,2022-08-23 14:37:47,1.0,,92.0,27.0,0.0,0.0,45.0,255.0,27.0,88.0,28.5,92.0,22.0,,2022,8,23,14,0.76,203.0
3.8000000000000114,1295.03,3.8000000000000114,7.413,3,50.5239014,-84.7987344,7.413,2022-08-23 14:37:48,1.0,,94.0,27.0,0.0,0.0,48.0,263.0,26.0,83.0,29.0,92.5,22.0,,2022,8,23,14,0.76,203.0
4.199999999999989,1302.37,4.199999999999989,7.368,3,50.5238464,-84.7988078,7.368,2022-08-23 14:37:49,1.0,,93.0,28.0,0.0,0.0,48.0,285.0,28.0,91.0,28.5,93.5,22.0,,2022,8,23,14,0.76,203.0
4.399999999999977,1309.75,4.399999999999977,7.361,3,50.5237884,-84.7988811,7.361,2022-08-23 14:37:50,1.0,,94.0,28.0,0.0,0.0,47.0,335.0,29.0,95.0,29.5,94.5,22.0,,2022,8,23,14,0.76,203.0
4.600000000000023,1317.24,4.600000000000023,7.437,3,50.5237261,-84.7989541,7.437,2022-08-23 14:37:51,1.0,,95.0,28.0,0.0,0.0,46.0,339.0,28.0,92.5,30.5,95.0,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,1324.7,4.800000000000011,7.477,3,50.5236656,-84.7990266,7.477,2022-08-23 14:37:52,1.0,,96.0,29.0,0.0,0.0,45.0,338.0,25.0,84.5,32.0,95.5,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,1332.37,4.800000000000011,7.585,3,50.5236038,-84.7990931,7.585,2022-08-23 14:37:53,1.0,,96.0,29.0,0.0,0.0,44.0,337.0,22.0,76.5,33.5,96.0,22.0,,2022,8,23,14,0.76,203.0
5.0,1340.33,5.0,7.833,3,50.5235365,-84.7991633,7.833,2022-08-23 14:37:54,1.0,,98.0,29.0,0.0,0.0,52.0,293.0,24.5,83.0,32.0,95.0,22.0,,2022,8,23,14,0.76,203.0
5.0,1348.46,5.0,7.98,3,50.523468,-84.7992364,7.98,2022-08-23 14:37:55,1.0,,102.0,30.0,0.0,0.0,50.0,302.0,27.0,91.0,30.0,93.5,22.0,,2022,8,23,14,0.76,203.0
5.0,1356.44,5.0,8.117,3,50.5234033,-84.7993147,8.117,2022-08-23 14:37:56,1.0,,103.0,30.0,0.0,0.0,46.0,336.0,28.0,92.5,28.5,92.0,22.0,,2022,8,23,14,0.76,203.0
5.0,1364.68,5.0,8.088,3,50.5233422,-84.7994033,8.088,2022-08-23 14:37:57,1.0,,105.0,30.0,0.0,0.0,45.0,316.0,26.0,86.5,26.5,89.0,22.0,,2022,8,23,14,0.76,203.0
5.199999999999989,1372.71,5.199999999999989,7.636,3,50.523286,-84.7994883,7.636,2022-08-23 14:37:58,1.0,,90.0,31.0,0.0,0.0,49.0,284.0,24.5,81.0,25.0,86.0,22.0,,2022,8,23,14,0.76,203.0
5.199999999999989,1380.43,5.199999999999989,7.448,3,50.5232285,-84.79957,7.448,2022-08-23 14:37:59,1.0,,66.0,31.0,0.0,0.0,48.0,235.0,38.5,92.5,21.0,72.0,22.0,,2022,8,23,14,0.76,203.0
5.399999999999977,1388.05,5.399999999999977,7.433,3,50.5231751,-84.7996524,7.433,2022-08-23 14:38:00,1.0,,92.0,31.0,0.0,0.0,48.0,156.0,32.5,89.0,19.5,67.5,22.0,,2022,8,23,14,0.76,203.0
5.600000000000023,1395.48,5.600000000000023,7.309,3,50.5231281,-84.7997405,7.309,2022-08-23 14:38:01,1.0,,99.0,31.0,0.0,0.0,47.0,300.0,25.0,86.5,21.5,74.5,22.0,,2022,8,23,14,0.76,203.0
6.0,1403.05,6.0,7.406,3,50.5230773,-84.7998241,7.406,2022-08-23 14:38:02,1.0,,98.0,32.0,0.0,0.0,51.0,349.0,26.0,91.5,24.5,86.5,22.0,,2022,8,23,14,0.76,203.0
6.199999999999989,1410.85,6.199999999999989,7.309,3,50.5230163,-84.7999004,7.309,2022-08-23 14:38:03,1.0,,91.0,32.0,0.0,0.0,60.0,337.0,21.5,86.0,24.5,86.5,22.0,,2022,8,23,14,0.76,203.0
6.399999999999977,1418.11,6.399999999999977,7.085,3,50.5229524,-84.7999614,7.085,2022-08-23 14:38:04,1.0,,72.0,32.0,0.0,0.0,32.0,302.0,21.5,78.5,23.5,90.5,22.0,,2022,8,23,14,0.76,203.0
6.600000000000023,1425.17,6.600000000000023,7.15,3,50.5228916,-84.8000222,7.15,2022-08-23 14:38:05,1.0,,92.0,32.0,0.0,0.0,30.0,221.0,24.5,82.0,22.5,91.5,22.0,,2022,8,23,14,0.76,203.0
6.800000000000011,1432.49,6.800000000000011,7.211,3,50.5228295,-84.8000858,7.211,2022-08-23 14:38:06,1.0,,92.0,33.0,0.0,0.0,35.0,236.0,26.5,92.5,24.0,89.0,22.0,,2022,8,23,14,0.76,203.0
7.0,1439.69,7.0,6.843,3,50.5227598,-84.8001312,6.843,2022-08-23 14:38:07,1.0,,93.0,33.0,0.0,2.39,33.0,252.0,18.0,72.0,29.0,95.0,22.0,,2022,8,23,14,0.76,203.0
7.199999999999989,1446.49,7.199999999999989,6.676,3,50.5226963,-84.8001796,6.676,2022-08-23 14:38:08,1.0,,81.0,33.0,0.0,2.49,35.0,325.0,18.0,72.5,28.5,94.0,22.0,,2022,8,23,14,0.76,203.0
7.399999999999977,1453.07,7.399999999999977,6.342,3,50.5226367,-84.8002285,6.342,2022-08-23 14:38:09,1.0,,54.0,33.0,0.0,2.46,37.0,287.0,19.0,74.0,28.0,92.5,22.0,,2022,8,23,14,0.76,203.0
7.399999999999977,1459.49,7.399999999999977,6.252,3,50.5225803,-84.8002803,6.252,2022-08-23 14:38:10,1.0,,28.0,33.0,0.0,2.37,39.0,249.0,19.5,75.5,27.5,91.0,22.0,,2022,8,23,14,0.76,203.0
7.600000000000023,1465.88,7.600000000000023,6.139,3,50.5225228,-84.8003287,6.139,2022-08-23 14:38:11,1.0,,1.0,33.0,0.0,2.28,41.0,0.0,20.5,77.0,27.5,90.0,22.0,,2022,8,23,14,0.76,203.0
7.600000000000023,1472.17,7.600000000000023,6.065,3,50.5224697,-84.8003865,6.065,2022-08-23 14:38:12,2.0,,0.0,33.0,0.0,2.19,42.0,0.0,21.0,78.5,27.0,88.5,22.0,,2022,8,23,14,0.76,203.0
7.600000000000023,1478.06,7.600000000000023,5.852,3,50.5224229,-84.8004439,5.852,2022-08-23 14:38:13,2.0,,0.0,33.0,0.0,2.07,44.0,0.0,21.5,79.5,26.5,87.5,22.0,,2022,8,23,14,0.76,203.0
7.600000000000023,1483.69,7.600000000000023,5.725,3,50.5223804,-84.8005046,5.725,2022-08-23 14:38:14,2.0,,0.0,33.0,0.0,1.86,46.0,0.0,22.5,81.0,26.0,86.0,22.0,,2022,8,23,14,0.76,203.0
7.399999999999977,1489.42,7.399999999999977,5.708,3,50.5223391,-84.8005626,5.708,2022-08-23 14:38:15,2.0,,0.0,33.0,0.0,0.06,48.0,0.0,23.0,82.5,25.5,84.5,22.0,,2022,8,23,14,0.76,203.0
7.399999999999977,1495.02,7.399999999999977,5.617,3,50.5222984,-84.8006231,5.617,2022-08-23 14:38:16,2.0,,0.0,33.0,0.0,0.0,50.0,0.0,24.0,84.0,25.0,83.5,22.0,,2022,8,23,14,0.76,203.0
7.199999999999989,1500.58,7.199999999999989,5.505,3,50.5222544,-84.8006745,5.505,2022-08-23 14:38:17,2.0,,0.0,33.0,0.0,0.0,52.0,0.0,24.5,85.5,25.0,82.0,22.0,,2022,8,23,14,0.76,203.0
7.199999999999989,1506.04,7.199999999999989,5.275,3,50.5222117,-84.8007264,5.275,2022-08-23 14:38:18,2.0,,0.0,33.0,0.0,0.0,53.0,0.0,25.0,87.0,24.5,81.0,22.0,,2022,8,23,14,0.76,203.0
7.0,1510.99,7.0,4.55,3,50.5221741,-84.8007807,4.55,2022-08-23 14:38:19,2.0,,0.0,33.0,0.0,0.0,55.0,0.0,26.0,88.5,24.0,79.5,22.0,,2022,8,23,14,0.76,203.0
7.0,1515.23,7.0,3.675,3,50.5221437,-84.8008293,3.675,2022-08-23 14:38:20,2.0,,0.0,33.0,0.0,-1.01,57.0,0.0,26.5,90.0,23.5,78.0,22.0,,2022,8,23,14,0.76,203.0
6.800000000000011,1518.71,6.800000000000011,2.831,3,50.5221257,-84.8008743,2.831,2022-08-23 14:38:21,2.0,,0.0,33.0,0.0,-1.29,59.0,0.0,27.5,91.5,23.0,77.0,22.0,,2022,8,23,14,0.76,203.0
6.800000000000011,1521.96,6.800000000000011,2.799,3,50.522109,-84.800914,2.799,2022-08-23 14:38:22,2.0,,26.0,33.0,1.0,-1.44,61.0,9.0,28.0,93.0,22.5,75.5,22.0,,2022,8,23,14,0.76,203.0
6.800000000000011,1524.92,6.800000000000011,2.989,3,50.5220876,-84.8009445,2.989,2022-08-23 14:38:23,2.0,,51.0,33.0,1.0,-1.54,62.0,39.0,28.5,94.5,22.5,74.5,22.0,,2022,8,23,14,0.76,203.0
6.600000000000023,1528.44,6.600000000000023,3.401,3,50.5220618,-84.800984,3.401,2022-08-23 14:38:24,2.0,,64.0,34.0,1.0,-1.71,53.0,94.0,29.5,96.0,22.0,73.0,22.0,,2022,8,23,14,0.76,203.0
6.399999999999977,1533.44,6.399999999999977,4.376,3,50.5220283,-84.801042,4.376,2022-08-23 14:38:25,2.0,,74.0,34.0,1.0,-1.99,47.0,162.0,29.0,96.5,23.0,76.5,22.0,,2022,8,23,14,0.76,203.0
6.399999999999977,1538.98,6.399999999999977,5.041,3,50.5219888,-84.8010995,5.041,2022-08-23 14:38:26,2.0,,84.0,34.0,1.0,-2.44,48.0,274.0,25.5,93.0,30.5,96.0,22.0,,2022,8,23,14,0.76,203.0
6.199999999999989,1545.1,6.199999999999989,5.882,3,50.5219386,-84.8011542,5.882,2022-08-23 14:38:27,2.0,,92.0,34.0,1.0,-2.88,49.0,247.0,23.0,79.0,28.0,95.5,22.0,,2022,8,23,14,0.76,203.0
6.0,1551.69,6.0,6.484,3,50.5218818,-84.801214,6.484,2022-08-23 14:38:28,2.0,,93.0,35.0,1.0,-3.23,50.0,218.0,20.5,74.0,28.0,92.0,22.0,,2022,8,23,14,0.76,203.0
5.800000000000011,1558.87,5.800000000000011,6.844,3,50.5218189,-84.8012723,6.844,2022-08-23 14:38:29,2.0,,91.0,35.0,1.0,-3.17,53.0,191.0,19.0,71.0,26.5,85.5,22.0,,2022,8,23,14,0.76,203.0
5.600000000000023,1566.34,5.600000000000023,7.194,3,50.5217548,-84.8013395,7.194,2022-08-23 14:38:30,2.0,,91.0,35.0,2.0,-2.92,50.0,171.0,17.5,66.5,23.5,77.0,22.0,,2022,8,23,14,0.76,203.0
5.399999999999977,1573.98,5.399999999999977,7.544,3,50.5216917,-84.8014056,7.544,2022-08-23 14:38:31,2.0,,90.0,35.0,2.0,-2.64,43.0,148.0,16.5,61.5,20.5,68.0,22.0,,2022,8,23,14,0.76,203.0
5.199999999999989,1581.66,5.199999999999989,7.648,3,50.5216247,-84.8014696,7.648,2022-08-23 14:38:32,2.0,,94.0,35.0,2.0,-2.44,44.0,148.0,17.5,64.5,20.5,69.0,22.0,,2022,8,23,14,0.76,203.0
5.0,1589.29,5.0,7.641,3,50.5215594,-84.8015395,7.641,2022-08-23 14:38:33,2.0,,96.0,35.0,2.0,-2.31,45.0,160.0,18.5,67.0,20.5,70.5,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,1597.4,4.800000000000011,8.158,3,50.5214931,-84.8016178,8.158,2022-08-23 14:38:34,2.0,,98.0,35.0,2.0,-2.26,41.0,158.0,18.0,65.5,20.5,70.0,22.0,,2022,8,23,14,0.76,203.0
4.600000000000023,1606.27,4.600000000000023,8.673,3,50.5214245,-84.8017063,8.673,2022-08-23 14:38:35,2.0,,97.0,36.0,2.0,-2.26,37.0,156.0,15.5,58.5,20.0,68.5,22.0,,2022,8,23,14,0.76,203.0
4.399999999999977,1615.53,4.399999999999977,8.934,3,50.5213529,-84.8017976,8.934,2022-08-23 14:38:36,2.0,,96.0,36.0,3.0,-2.31,37.0,126.0,13.0,52.0,19.5,67.0,22.0,,2022,8,23,14,0.76,203.0
4.199999999999989,1624.72,4.199999999999989,9.018,3,50.5212799,-84.8018828,9.018,2022-08-23 14:38:37,2.0,,98.0,36.0,3.0,-2.41,48.0,122.0,16.5,57.0,18.0,59.5,22.0,,2022,8,23,14,0.76,203.0
4.0,1634.06,4.0,9.026,3,50.521201,-84.8019707,9.026,2022-08-23 14:38:38,2.0,,100.0,36.0,3.0,-2.48,50.0,123.0,18.5,61.5,18.0,60.0,22.0,,2022,8,23,14,0.76,203.0
3.8000000000000114,1643.43,3.8000000000000114,8.938,3,50.5211221,-84.8020495,8.938,2022-08-23 14:38:39,2.0,,99.0,36.0,3.0,-2.41,46.0,129.0,17.5,60.0,18.5,62.5,22.0,,2022,8,23,14,0.76,203.0
3.8000000000000114,1652.65,3.8000000000000114,8.879,3,50.521051,-84.8021406,8.879,2022-08-23 14:38:40,2.0,,98.0,36.0,4.0,-2.26,40.0,132.0,14.0,52.5,19.0,65.0,22.0,,2022,8,23,14,0.76,203.0
