altitude,ascent,battery_soc,descent,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,timestamp,distance,temperature,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,calories,left_right_balance,year,month,day,hour,wind_speed,wind_direction
-1.3999999999999773,17,,12,-1.3999999999999773,6.437,3,0.0,50.5118583,-84.8156353,6.437,2023-03-23 23:19:40,3003.85,13.0,83.0,26.5,89.0,200.0,18.0,68.0,88.0,56.0,2023,3,23,23,3.58,297.0
-1.6000000000000227,17,,12,-1.6000000000000227,6.626,3,0.0,50.5118447,-84.8157355,6.626,2023-03-23 23:19:41,3010.68,13.0,83.0,25.0,87.0,184.0,18.5,67.5,88.0,58.0,2023,3,23,23,3.58,297.0
-1.6000000000000227,17,,12,-1.6000000000000227,7.104,3,0.0,50.511831,-84.8158356,7.104,2023-03-23 23:19:42,3018.0,13.0,82.0,23.5,84.5,171.0,19.0,67.0,88.0,60.0,2023,3,23,23,3.58,297.0
-1.3999999999999773,17,,12,-1.3999999999999773,8.748,3,0.0,50.5118174,-84.8159721,8.748,2023-03-23 23:19:43,3027.29,13.0,82.0,20.0,76.0,162.0,19.5,66.5,88.0,62.0,2023,3,23,23,3.58,297.0
-1.3999999999999773,17,,12,-1.3999999999999773,6.882,3,0.0,50.5117946,-84.816054,6.882,2023-03-23 23:19:44,3033.56,13.0,80.0,15.5,61.0,173.0,20.0,67.0,88.0,63.0,2023,3,23,23,3.58,297.0
-1.3999999999999773,17,,12,-1.3999999999999773,7.446,3,0.0,50.5117673,-84.8161542,7.446,2023-03-23 23:19:45,3041.22,13.0,66.0,11.0,45.5,131.0,20.5,67.5,89.0,68.0,2023,3,23,23,3.58,297.0
-1.3999999999999773,17,,12,-1.3999999999999773,10.159,3,0.0,50.5116945,-84.8162725,10.159,2023-03-23 23:19:46,3052.22,13.0,51.0,6.5,30.5,104.0,21.0,68.0,89.0,82.0,2023,3,23,23,3.58,297.0
-1.1999999999999886,17,,12,-1.1999999999999886,8.111,3,0.0,50.511649,-84.8163635,8.111,2023-03-23 23:19:47,3059.46,13.0,35.0,6.5,30.0,90.0,20.5,66.5,89.0,75.0,2023,3,23,23,3.58,297.0
-1.1999999999999886,17,,12,-1.1999999999999886,5.77,3,0.0,50.511608,-84.816409,5.77,2023-03-23 23:19:48,3064.53,13.0,20.0,7.5,34.0,75.0,19.5,64.5,89.0,67.0,2023,3,23,23,3.58,297.0
-1.1999999999999886,17,,12,-1.1999999999999886,3.154,3,0.0,50.5115853,-84.8164181,3.154,2023-03-23 23:19:49,3066.81,13.0,4.0,8.5,38.0,0.0,18.5,62.5,89.0,60.0,2023,3,23,23,3.58,297.0
-1.1999999999999886,17,,12,-1.1999999999999886,2.939,3,0.0,50.511558,-84.8164272,2.939,2023-03-23 23:19:50,3069.72,13.0,0.0,9.5,42.0,0.0,18.0,60.5,89.0,52.0,2023,3,23,23,3.58,297.0
-1.1999999999999886,17,,12,-1.1999999999999886,2.882,3,0.0,50.5115307,-84.8164545,2.882,2023-03-23 23:19:51,3072.57,13.0,0.0,10.5,46.0,0.0,17.0,58.5,89.0,45.0,2023,3,23,23,3.58,297.0
-1.1999999999999886,17,,12,-1.1999999999999886,2.331,3,0.0,50.511517,-84.8164727,2.331,2023-03-23 23:19:52,3074.68,13.0,0.0,12.0,50.0,0.0,16.0,56.5,89.0,38.0,2023,3,23,23,3.58,297.0
-1.0,17,,12,-1.0,1.322,3,0.0,50.5115125,-84.816491,1.322,2023-03-23 23:19:53,3075.7,13.0,13.0,13.0,54.0,7.0,15.5,54.5,89.0,30.0,2023,3,23,23,3.58,297.0
-1.0,17,,12,-1.0,1.055,3,0.18,50.511517,-84.8165001,1.055,2023-03-23 23:19:54,3076.74,13.0,27.0,14.0,58.0,16.0,14.5,52.5,89.0,29.0,2023,3,23,23,3.58,297.0
-1.0,18,,12,-1.0,0.842,3,0.69,50.5115261,-84.8165183,0.842,2023-03-23 23:19:55,3077.88,13.0,36.0,14.0,56.0,24.0,16.0,55.5,89.0,43.0,2023,3,23,23,3.58,297.0
-0.8000000000000114,18,,12,-0.8000000000000114,0.451,3,0.97,50.5115352,-84.8165183,0.451,2023-03-23 23:19:56,3078.53,13.0,43.0,14.5,53.5,42.0,17.5,58.5,89.0,58.0,2023,3,23,23,3.58,297.0
-0.8000000000000114,18,,12,-0.8000000000000114,0.0,3,1.48,50.5115352,-84.8165183,0.0,2023-03-23 23:19:57,3078.53,13.0,40.0,13.5,49.5,42.0,17.5,57.5,89.0,58.0,2023,3,23,23,3.58,297.0
-0.8000000000000114,18,,12,-0.8000000000000114,0.0,2,1.41,50.5115352,-84.8165183,0.0,2023-03-23 23:19:58,3078.53,13.0,38.0,12.0,44.5,42.0,16.0,52.5,89.0,55.0,2023,3,23,23,3.58,297.0
-0.6000000000000227,18,,12,-0.6000000000000227,0.0,1,0.0,50.5115352,-84.8165183,0.0,2023-03-23 23:19:59,3078.53,13.0,27.0,,,28.0,,,89.0,,2023,3,23,23,3.58,297.0
-0.6000000000000227,18,,12,-0.6000000000000227,0.0,1,0.0,50.5115352,-84.8165183,0.0,2023-03-23 23:20:00,3078.53,13.0,17.0,,,18.0,,,89.0,,2023,3,23,23,3.58,297.0
-0.6000000000000227,18,,12,-0.6000000000000227,0.0,2,0.0,50.5115352,-84.8165183,0.0,2023-03-23 23:20:01,3078.53,13.0,7.0,,,8.0,,,89.0,,2023,3,23,23,3.58,297.0
-0.6000000000000227,18,,12,-0.6000000000000227,0.0,2,0.0,50.5115352,-84.8165183,0.0,2023-03-23 23:20:02,3078.53,13.0,0.0,,,0.0,,,89.0,,2023,3,23,23,3.58,297.0
-0.6000000000000227,18,,12,-0.6000000000000227,0.0,2,0.0,50.5115352,-84.8165183,0.0,2023-03-23 23:20:03,3078.53,13.0,0.0,,,0.0,,,89.0,,2023,3,23,23,3.58,297.0
-0.6000000000000227,18,,12,-0.6000000000000227,0.0,2,0.0,50.5115352,-84.8165183,0.0,2023-03-23 23:20:04,3078.53,13.0,0.0,,,0.0,,,89.0,,2023,3,23,23,3.58,297.0
-0.6000000000000227,18,,12,-0.6000000000000227,0.0,2,0.0,50.5115352,-84.8165183,0.0,2023-03-23 23:20:05,3078.53,13.0,0.0,,,0.0,,,89.0,,2023,3,23,23,3.58,297.0
