distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,altitude,battery_soc,cadence,enhanced_altitude,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
2799.19,8.205,3,50.4061519,-84.4587774,8.205,2022-06-05 20:48:11,-26.0,,93.0,-26.0,1.24,27.0,47.0,83.5,249.0,31.0,89.0,23.0,2022,6,5,20,2.02,123.0
2807.78,8.295,3,50.4062425,-84.4588012,8.295,2022-06-05 20:48:12,-26.0,,91.0,-26.0,1.17,28.5,49.0,87.5,284.0,29.5,88.5,23.0,2022,6,5,20,2.02,123.0
2816.28,8.326,3,50.4063322,-84.4588242,8.326,2022-06-05 20:48:13,-25.80000000000001,,91.0,-25.80000000000001,1.08,30.5,54.0,92.5,257.0,27.5,87.5,23.0,2022,6,5,20,2.02,123.0
2824.93,8.505,3,50.4064237,-84.4588461,8.505,2022-06-05 20:48:14,-25.80000000000001,,90.0,-25.80000000000001,0.66,30.5,50.0,92.5,284.0,27.5,87.5,23.0,2022,6,5,20,2.02,123.0
2833.71,8.637,3,50.4065164,-84.4588688,8.637,2022-06-05 20:48:15,-25.600000000000023,,90.0,-25.600000000000023,0.34,30.5,53.0,92.5,275.0,27.5,87.5,23.0,2022,6,5,20,2.02,123.0
2843.29,8.689,3,50.4066173,-84.4588954,8.689,2022-06-05 20:48:16,-25.600000000000023,,94.0,-25.600000000000023,0.67,30.5,52.0,92.5,274.0,27.5,87.5,23.0,2022,6,5,20,2.02,123.0
2852.86,8.694,3,50.4067167,-84.45893,8.694,2022-06-05 20:48:17,-25.399999999999977,,96.0,-25.399999999999977,1.07,29.0,52.0,89.5,293.0,29.0,87.5,23.0,2022,6,5,20,2.02,123.0
2861.66,8.705,3,50.4068043,-84.4589772,8.705,2022-06-05 20:48:18,-25.19999999999999,,97.0,-25.19999999999999,1.39,26.5,52.0,84.5,324.0,31.5,88.0,23.0,2022,6,5,20,2.02,123.0
2870.51,8.496,3,50.4068873,-84.459039,8.496,2022-06-05 20:48:19,-25.0,,96.0,-25.0,1.62,27.5,49.0,87.0,346.0,31.5,88.0,23.0,2022,6,5,20,2.02,123.0
2878.88,8.046,3,50.4069607,-84.4591085,8.046,2022-06-05 20:48:20,-25.0,,95.0,-25.0,1.69,29.0,47.0,89.5,367.0,31.5,88.0,23.0,2022,6,5,20,2.02,123.0
2886.65,7.819,3,50.407024,-84.4591817,7.819,2022-06-05 20:48:21,-24.600000000000023,,94.0,-24.600000000000023,1.53,29.5,46.0,91.0,362.0,31.5,88.0,23.0,2022,6,5,20,2.02,123.0
2894.05,7.529,3,50.4070779,-84.4592597,7.529,2022-06-05 20:48:22,-24.19999999999999,,93.0,-24.19999999999999,1.67,29.5,49.0,91.0,323.0,31.5,88.5,23.0,2022,6,5,20,2.02,123.0
2901.04,7.188,3,50.4071121,-84.4593478,7.188,2022-06-05 20:48:23,-24.19999999999999,,94.0,-24.19999999999999,2.2,29.5,49.0,91.5,331.0,31.5,91.0,23.0,2022,6,5,20,2.02,123.0
2908.43,7.52,3,50.4071347,-84.4594503,7.52,2022-06-05 20:48:24,-24.0,,95.0,-24.0,2.42,30.0,50.0,92.5,339.0,32.0,93.0,23.0,2022,6,5,20,2.02,123.0
2916.61,8.119,3,50.4071544,-84.4595653,8.119,2022-06-05 20:48:25,-23.80000000000001,,95.0,-23.80000000000001,2.58,30.0,50.0,92.5,339.0,32.0,94.0,23.0,2022,6,5,20,2.02,123.0
2924.96,8.284,3,50.4071647,-84.459685,8.284,2022-06-05 20:48:26,-23.600000000000023,,96.0,-23.600000000000023,3.14,30.0,49.0,92.5,334.0,32.0,94.0,23.0,2022,6,5,20,2.02,123.0
2933.32,8.289,3,50.4071724,-84.4598055,8.289,2022-06-05 20:48:27,-23.19999999999999,,96.0,-23.19999999999999,3.31,30.0,49.0,93.0,335.0,31.5,93.5,23.0,2022,6,5,20,2.02,123.0
2941.85,8.292,3,50.4071842,-84.4599277,8.292,2022-06-05 20:48:28,-23.0,,96.0,-23.0,2.94,31.5,51.0,97.5,403.0,28.5,89.5,23.0,2022,6,5,20,2.02,123.0
2949.92,8.07,3,50.4071945,-84.4600435,8.07,2022-06-05 20:48:29,-22.80000000000001,,95.0,-22.80000000000001,2.87,31.0,51.0,98.0,365.0,28.0,89.5,23.0,2022,6,5,20,2.02,123.0
2957.66,7.881,3,50.4072022,-84.4601548,7.881,2022-06-05 20:48:30,-22.600000000000023,,93.0,-22.600000000000023,3.1,28.0,51.0,95.0,301.0,30.0,94.0,23.0,2022,6,5,20,2.02,123.0
2965.85,8.086,3,50.4072122,-84.4602724,8.086,2022-06-05 20:48:31,-22.399999999999977,,93.0,-22.399999999999977,3.03,27.5,50.0,94.5,277.0,30.5,94.5,23.0,2022,6,5,20,2.02,123.0
2974.44,8.357,3,50.4072242,-84.4603956,8.357,2022-06-05 20:48:32,-22.399999999999977,,93.0,-22.399999999999977,2.6,27.5,49.0,94.5,261.0,30.5,94.5,23.0,2022,6,5,20,2.02,123.0
2983.19,8.488,3,50.4072399,-84.4605203,8.488,2022-06-05 20:48:33,-22.399999999999977,,93.0,-22.399999999999977,2.07,27.5,47.0,94.5,245.0,30.5,94.5,23.0,2022,6,5,20,2.02,123.0
2992.03,8.434,3,50.4072596,-84.4606452,8.434,2022-06-05 20:48:34,-22.19999999999999,,93.0,-22.19999999999999,1.62,27.5,46.0,94.5,230.0,30.5,94.5,23.0,2022,6,5,20,2.02,123.0
3000.86,8.504,3,50.4072916,-84.4607644,8.504,2022-06-05 20:48:35,-22.19999999999999,,95.0,-22.19999999999999,1.21,27.5,46.0,94.5,230.0,30.5,94.5,23.0,2022,6,5,20,2.02,123.0
3009.75,8.586,3,50.4073426,-84.4608723,8.586,2022-06-05 20:48:36,-22.19999999999999,,95.0,-22.19999999999999,0.59,25.5,49.0,89.0,269.0,29.0,90.5,23.0,2022,6,5,20,2.02,123.0
3018.6,8.345,3,50.4074065,-84.4609668,8.345,2022-06-05 20:48:37,-22.0,,95.0,-22.0,0.42,23.0,52.0,82.0,315.0,27.5,85.5,23.0,2022,6,5,20,2.02,123.0
3027.65,8.016,3,50.4074757,-84.4610586,8.016,2022-06-05 20:48:38,-21.80000000000001,,96.0,-21.80000000000001,0.87,21.0,55.0,75.5,362.0,26.0,81.0,23.0,2022,6,5,20,2.02,123.0
3036.89,7.868,3,50.4075479,-84.4611501,7.868,2022-06-05 20:48:39,-21.80000000000001,,95.0,-21.80000000000001,1.14,22.0,42.0,75.0,255.0,31.5,91.5,23.0,2022,6,5,20,2.02,123.0
3046.1,8.17,3,50.4076249,-84.4612335,8.17,2022-06-05 20:48:40,-21.80000000000001,,94.0,-21.80000000000001,1.14,22.5,42.0,75.0,152.0,33.0,94.5,23.0,2022,6,5,20,2.02,123.0
3055.75,8.667,3,50.4077084,-84.461316,8.667,2022-06-05 20:48:41,-21.80000000000001,,94.0,-21.80000000000001,1.08,23.0,48.0,75.5,145.0,29.5,87.5,23.0,2022,6,5,20,2.02,123.0
3065.83,9.035,3,50.4077973,-84.4613992,9.035,2022-06-05 20:48:42,-22.19999999999999,,95.0,-22.19999999999999,0.65,23.5,51.0,77.5,168.0,20.0,69.0,23.0,2022,6,5,20,2.02,123.0
3076.05,9.442,3,50.4078898,-84.461479,9.442,2022-06-05 20:48:43,-22.399999999999977,,98.0,-22.399999999999977,-0.35,17.5,48.0,64.5,147.0,21.5,69.5,23.0,2022,6,5,20,2.02,123.0
3086.35,9.783,3,50.4079833,-84.4615584,9.783,2022-06-05 20:48:44,-22.600000000000023,,98.0,-22.600000000000023,-1.28,16.5,47.0,62.5,157.0,21.5,69.5,23.0,2022,6,5,20,2.02,123.0
3096.93,10.316,3,50.4080799,-84.4616388,10.316,2022-06-05 20:48:45,-22.80000000000001,,94.0,-22.80000000000001,-1.77,20.0,51.0,67.5,194.0,20.5,67.0,23.0,2022,6,5,20,2.02,123.0
3108.68,11.46,3,50.4081887,-84.4617248,11.46,2022-06-05 20:48:46,-23.19999999999999,,90.0,-23.19999999999999,-2.01,25.5,54.0,79.0,229.0,20.5,67.5,23.0,2022,6,5,20,2.02,123.0
3121.49,12.416,3,50.4083105,-84.4618102,12.416,2022-06-05 20:48:47,-23.600000000000023,,88.0,-23.600000000000023,-2.17,30.5,54.0,95.0,253.0,22.5,74.5,23.0,2022,6,5,20,2.02,123.0
3133.53,12.133,3,50.4084319,-84.4618679,12.133,2022-06-05 20:48:48,-24.0,,92.0,-24.0,-2.26,20.0,50.0,72.5,231.0,25.5,80.5,23.0,2022,6,5,20,2.02,123.0
3144.77,11.478,3,50.408551,-84.4618898,11.478,2022-06-05 20:48:49,-24.399999999999977,,94.0,-24.399999999999977,-2.54,21.5,50.0,71.0,205.0,24.0,79.0,23.0,2022,6,5,20,2.02,123.0
3155.92,11.196,3,50.4086698,-84.4618788,11.196,2022-06-05 20:48:50,-24.600000000000023,,93.0,-24.600000000000023,-3.01,24.5,51.0,76.0,251.0,23.5,77.5,23.0,2022,6,5,20,2.02,123.0
3167.05,11.127,3,50.4087866,-84.4618452,11.127,2022-06-05 20:48:51,-24.600000000000023,,90.0,-24.600000000000023,-3.07,26.5,53.0,81.0,205.0,24.0,77.0,23.0,2022,6,5,20,2.02,123.0
3177.77,10.873,3,50.4088983,-84.4618076,10.873,2022-06-05 20:48:52,-24.600000000000023,,88.0,-24.600000000000023,-2.57,22.0,50.0,75.5,234.0,25.5,86.0,23.0,2022,6,5,20,2.02,123.0
3187.89,10.33,3,50.4090039,-84.461773,10.33,2022-06-05 20:48:53,-24.399999999999977,,85.0,-24.399999999999977,-1.82,24.5,51.0,81.5,221.0,23.5,78.5,23.0,2022,6,5,20,2.02,123.0
3197.81,10.01,3,50.4091079,-84.4617418,10.01,2022-06-05 20:48:54,-24.19999999999999,,87.0,-24.19999999999999,-0.79,24.0,48.0,80.0,214.0,23.0,77.0,23.0,2022,6,5,20,2.02,123.0
3207.42,9.707,3,50.4092097,-84.4617195,9.707,2022-06-05 20:48:55,-24.399999999999977,,88.0,-24.399999999999977,-0.11,23.5,45.0,79.0,206.0,22.5,76.0,23.0,2022,6,5,20,2.02,123.0
3217.01,9.659,3,50.4093123,-84.4617137,9.659,2022-06-05 20:48:56,-24.600000000000023,,90.0,-24.600000000000023,0.0,23.0,42.0,78.0,198.0,22.0,75.0,23.0,2022,6,5,20,2.02,123.0
3226.77,9.729,3,50.4094152,-84.4617341,9.729,2022-06-05 20:48:57,-24.80000000000001,,92.0,-24.80000000000001,0.0,23.0,42.0,78.0,182.0,22.0,74.5,23.0,2022,6,5,20,2.02,123.0
3236.08,9.376,3,50.4095073,-84.4617844,9.376,2022-06-05 20:48:58,-25.19999999999999,,93.0,-25.19999999999999,-0.47,21.5,42.0,76.0,205.0,20.0,70.0,23.0,2022,6,5,20,2.02,123.0
3244.79,8.926,3,50.4095855,-84.4618528,8.926,2022-06-05 20:48:59,-25.399999999999977,,94.0,-25.399999999999977,-1.45,21.5,47.0,76.0,210.0,19.5,69.5,23.0,2022,6,5,20,2.02,123.0
3253.84,9.019,3,50.4096479,-84.4619491,9.019,2022-06-05 20:49:00,-25.399999999999977,,94.0,-25.399999999999977,-1.95,21.5,52.0,76.0,214.0,19.5,69.5,23.0,2022,6,5,20,2.02,123.0
3263.31,9.399,3,50.4096937,-84.4620713,9.399,2022-06-05 20:49:01,-25.399999999999977,,94.0,-25.399999999999977,-1.77,22.5,52.0,78.0,230.0,20.5,71.5,23.0,2022,6,5,20,2.02,123.0
3272.95,9.63,3,50.4097357,-84.4621986,9.63,2022-06-05 20:49:02,-25.399999999999977,,94.0,-25.399999999999977,-1.61,23.0,51.0,80.0,246.0,21.5,73.5,23.0,2022,6,5,20,2.02,123.0
3282.9,9.723,3,50.4097718,-84.4623339,9.723,2022-06-05 20:49:03,-25.399999999999977,,94.0,-25.399999999999977,-1.35,24.0,51.0,82.0,263.0,22.5,75.0,23.0,2022,6,5,20,2.02,123.0
3292.28,9.473,3,50.4098045,-84.4624621,9.473,2022-06-05 20:49:04,-25.399999999999977,,94.0,-25.399999999999977,-0.63,25.0,50.0,84.0,279.0,23.0,77.0,23.0,2022,6,5,20,2.02,123.0
3301.31,9.161,3,50.4098381,-84.4625846,9.161,2022-06-05 20:49:05,-25.19999999999999,,94.0,-25.19999999999999,-0.09,25.5,50.0,85.5,293.0,24.0,78.5,23.0,2022,6,5,20,2.02,123.0
3310.21,9.067,3,50.4098673,-84.4627069,9.067,2022-06-05 20:49:06,-24.80000000000001,,93.0,-24.80000000000001,0.45,25.5,50.0,85.5,291.0,24.0,78.5,23.0,2022,6,5,20,2.02,123.0
3319.18,9.236,3,50.4098921,-84.4628322,9.236,2022-06-05 20:49:07,-24.80000000000001,,91.0,-24.80000000000001,1.1,25.5,50.0,85.5,289.0,24.0,78.5,23.0,2022,6,5,20,2.02,123.0
3328.39,9.252,3,50.4099133,-84.4629621,9.252,2022-06-05 20:49:08,-24.600000000000023,,90.0,-24.600000000000023,1.55,25.5,50.0,85.5,277.0,24.0,78.5,23.0,2022,6,5,20,2.02,123.0
3337.68,9.197,3,50.4099283,-84.4630949,9.197,2022-06-05 20:49:09,-24.399999999999977,,90.0,-24.399999999999977,1.87,25.5,51.0,85.5,296.0,24.0,78.5,23.0,2022,6,5,20,2.02,123.0
3346.87,9.173,3,50.4099432,-84.4632263,9.173,2022-06-05 20:49:10,-24.399999999999977,,90.0,-24.399999999999977,1.82,25.5,53.0,85.5,315.0,24.0,78.5,23.0,2022,6,5,20,2.02,123.0
3355.89,8.984,3,50.4099572,-84.4633553,8.984,2022-06-05 20:49:11,-24.399999999999977,,92.0,-24.399999999999977,1.29,25.5,53.0,85.5,228.0,24.0,78.5,23.0,2022,6,5,20,2.02,123.0
3364.41,8.436,3,50.4099682,-84.4634776,8.436,2022-06-05 20:49:12,-24.399999999999977,,93.0,-24.399999999999977,0.8,25.5,53.0,85.5,201.0,24.0,78.5,23.0,2022,6,5,20,2.02,123.0
3372.69,8.171,3,50.4099848,-84.4635948,8.171,2022-06-05 20:49:13,-24.600000000000023,,93.0,-24.600000000000023,0.42,24.5,53.0,81.0,220.0,24.5,78.5,23.0,2022,6,5,20,2.02,123.0
3380.98,8.267,3,50.4100143,-84.4637075,8.267,2022-06-05 20:49:14,-24.80000000000001,,94.0,-24.80000000000001,-0.18,23.0,54.0,75.5,244.0,25.0,78.5,23.0,2022,6,5,20,2.02,123.0
3389.67,8.514,3,50.4100601,-84.4638162,8.514,2022-06-05 20:49:15,-25.0,,96.0,-25.0,-0.69,23.0,48.0,77.0,292.0,29.5,88.5,23.0,2022,6,5,20,2.02,123.0
3399.17,8.82,3,50.4101231,-84.4639242,8.82,2022-06-05 20:49:16,-25.0,,98.0,-25.0,-1.04,24.5,43.0,81.0,330.0,33.5,98.5,23.0,2022,6,5,20,2.02,123.0
3408.67,8.624,3,50.4101953,-84.4640204,8.624,2022-06-05 20:49:17,-25.0,,99.0,-25.0,-1.26,27.5,43.0,85.0,328.0,33.0,97.0,23.0,2022,6,5,20,2.02,123.0
3417.57,8.381,3,50.4102721,-84.4640968,8.381,2022-06-05 20:49:18,-24.80000000000001,,100.0,-24.80000000000001,-1.13,29.5,47.0,92.0,315.0,27.0,86.0,23.0,2022,6,5,20,2.02,123.0
3425.94,7.793,3,50.4103479,-84.4641617,7.793,2022-06-05 20:49:19,-24.80000000000001,,99.0,-24.80000000000001,-0.53,30.5,50.0,97.5,325.0,28.5,90.0,23.0,2022,6,5,20,2.02,123.0
3433.76,7.013,3,50.4104215,-84.4642159,7.013,2022-06-05 20:49:20,-24.80000000000001,,99.0,-24.80000000000001,-0.08,31.0,52.0,99.5,283.0,29.5,92.0,23.0,2022,6,5,20,2.02,123.0
3441.29,6.771,3,50.4104965,-84.4642563,6.771,2022-06-05 20:49:21,-25.19999999999999,,98.0,-25.19999999999999,0.0,31.0,52.0,99.5,234.0,29.5,92.0,23.0,2022,6,5,20,2.02,123.0
3449.69,7.617,3,50.4105845,-84.4642741,7.617,2022-06-05 20:49:22,-25.19999999999999,,99.0,-25.19999999999999,0.0,30.0,52.0,97.0,222.0,28.5,90.0,23.0,2022,6,5,20,2.02,123.0
3459.81,8.854,3,50.4106931,-84.4642713,8.854,2022-06-05 20:49:23,-25.399999999999977,,101.0,-25.399999999999977,-0.37,21.0,52.0,77.0,215.0,22.5,76.0,23.0,2022,6,5,20,2.02,123.0
3470.95,9.357,3,50.4108128,-84.4642709,9.357,2022-06-05 20:49:24,-25.80000000000001,,101.0,-25.80000000000001,-1.21,21.5,50.0,73.0,226.0,22.0,73.5,23.0,2022,6,5,20,2.02,123.0
3481.36,9.368,3,50.4109235,-84.464287,9.368,2022-06-05 20:49:25,-26.0,,100.0,-26.0,-2.02,21.0,48.0,73.5,215.0,23.0,75.5,23.0,2022,6,5,20,2.02,123.0
3490.99,9.711,3,50.4110228,-84.4643246,9.711,2022-06-05 20:49:26,-26.0,,98.0,-26.0,-2.35,20.5,49.0,73.5,202.0,23.5,77.5,23.0,2022,6,5,20,2.02,123.0
3501.97,10.705,3,50.4111305,-84.4643884,10.705,2022-06-05 20:49:27,-26.19999999999999,,96.0,-26.19999999999999,-2.16,21.0,51.0,70.5,202.0,23.5,75.5,23.0,2022,6,5,20,2.02,123.0
3513.55,11.258,3,50.411243,-84.4644593,11.258,2022-06-05 20:49:28,-26.399999999999977,,96.0,-26.399999999999977,-2.01,23.5,46.0,82.0,216.0,21.0,69.5,23.0,2022,6,5,20,2.02,123.0
3524.3,11.016,3,50.4113333,-84.4645468,11.016,2022-06-05 20:49:29,-26.399999999999977,,97.0,-26.399999999999977,-1.89,23.0,49.0,78.0,232.0,23.0,74.0,23.0,2022,6,5,20,2.02,123.0
3535.68,11.31,3,50.411409,-84.464676,11.31,2022-06-05 20:49:30,-26.600000000000023,,98.0,-26.600000000000023,-1.43,22.5,52.0,73.0,255.0,25.0,78.5,23.0,2022,6,5,20,2.02,123.0
3547.82,11.746,3,50.4114746,-84.4648247,11.746,2022-06-05 20:49:31,-26.399999999999977,,97.0,-26.399999999999977,-0.98,23.5,53.0,75.5,289.0,25.0,78.5,23.0,2022,6,5,20,2.02,123.0
3558.45,10.954,3,50.4115069,-84.4649718,10.954,2022-06-05 20:49:32,-26.19999999999999,,96.0,-26.19999999999999,-0.49,25.5,54.0,82.0,294.0,25.0,78.0,23.0,2022,6,5,20,2.02,123.0
3568.08,9.961,3,50.4115287,-84.4651078,9.961,2022-06-05 20:49:33,-26.19999999999999,,96.0,-26.19999999999999,-0.08,27.5,55.0,88.5,299.0,24.5,77.5,23.0,2022,6,5,20,2.02,123.0
3577.52,9.549,3,50.4115497,-84.4652413,9.549,2022-06-05 20:49:34,-26.19999999999999,,95.0,-26.19999999999999,0.0,28.5,56.0,92.5,290.0,24.5,77.5,23.0,2022,6,5,20,2.02,123.0
3587.11,9.6,3,50.4115733,-84.4653762,9.6,2022-06-05 20:49:35,-26.0,,94.0,-26.0,0.34,27.5,56.0,92.0,272.0,26.0,83.0,23.0,2022,6,5,20,2.02,123.0
3597.03,9.844,3,50.4115982,-84.4655156,9.844,2022-06-05 20:49:36,-26.0,,93.0,-26.0,0.66,26.0,56.0,91.0,270.0,29.5,94.5,23.0,2022,6,5,20,2.02,123.0
3607.16,10.042,3,50.4116248,-84.4656574,10.042,2022-06-05 20:49:37,-26.0,,93.0,-26.0,0.38,27.5,54.0,92.5,276.0,29.5,93.0,23.0,2022,6,5,20,2.02,123.0
3617.27,10.091,3,50.4116559,-84.4657975,10.091,2022-06-05 20:49:38,-26.0,,93.0,-26.0,0.34,28.5,53.0,94.0,283.0,30.0,91.5,23.0,2022,6,5,20,2.02,123.0
3627.18,9.945,3,50.4116847,-84.4659355,9.945,2022-06-05 20:49:39,-26.0,,93.0,-26.0,0.61,29.5,52.0,95.5,277.0,30.0,90.5,23.0,2022,6,5,20,2.02,123.0
3637.1,9.899,3,50.4117154,-84.4660728,9.899,2022-06-05 20:49:40,-26.0,,95.0,-26.0,0.4,28.0,52.0,93.0,220.0,29.5,90.0,23.0,2022,6,5,20,2.02,123.0
3647.13,10.01,3,50.4117502,-84.46621,10.01,2022-06-05 20:49:41,-26.19999999999999,,97.0,-26.19999999999999,0.07,21.5,52.0,79.5,220.0,27.5,86.5,23.0,2022,6,5,20,2.02,123.0
3657.26,10.155,3,50.4117866,-84.4663479,10.155,2022-06-05 20:49:42,-26.19999999999999,,98.0,-26.19999999999999,0.0,22.5,51.0,80.5,242.0,28.0,86.0,23.0,2022,6,5,20,2.02,123.0
3667.62,10.314,3,50.4118271,-84.4664873,10.314,2022-06-05 20:49:43,-26.0,,98.0,-26.0,0.0,23.5,51.0,81.5,239.0,28.0,86.0,23.0,2022,6,5,20,2.02,123.0
3677.83,10.241,3,50.4118712,-84.4666226,10.241,2022-06-05 20:49:44,-26.19999999999999,,98.0,-26.19999999999999,-0.18,24.5,50.0,82.5,239.0,28.5,85.5,23.0,2022,6,5,20,2.02,123.0
3687.92,10.161,3,50.4119206,-84.4667521,10.161,2022-06-05 20:49:45,-26.399999999999977,,99.0,-26.399999999999977,-0.22,24.5,50.0,82.0,256.0,27.5,83.5,23.0,2022,6,5,20,2.02,123.0
3698.0,10.208,3,50.4119718,-84.4668803,10.208,2022-06-05 20:49:46,-26.399999999999977,,99.0,-26.399999999999977,-0.05,24.0,50.0,81.0,292.0,25.0,78.5,23.0,2022,6,5,20,2.02,123.0
3708.13,10.196,3,50.4120211,-84.4670109,10.196,2022-06-05 20:49:47,-26.399999999999977,,99.0,-26.399999999999977,0.0,24.0,50.0,80.5,308.0,24.0,77.0,23.0,2022,6,5,20,2.02,123.0
3718.33,10.111,3,50.4120736,-84.4671404,10.111,2022-06-05 20:49:48,-26.19999999999999,,99.0,-26.19999999999999,0.0,24.5,50.0,81.0,302.0,24.5,78.0,23.0,2022,6,5,20,2.02,123.0
3728.22,9.994,3,50.4121249,-84.4672656,9.994,2022-06-05 20:49:49,-26.0,,99.0,-26.0,0.0,25.0,51.0,81.0,290.0,25.5,79.0,23.0,2022,6,5,20,2.02,123.0
3738.34,10.061,3,50.4121804,-84.4673913,10.061,2022-06-05 20:49:50,-25.80000000000001,,100.0,-25.80000000000001,0.24,25.5,52.0,81.5,278.0,26.5,80.0,23.0,2022,6,5,20,2.02,123.0
3748.67,10.076,3,50.4122425,-84.4675149,10.076,2022-06-05 20:49:51,-25.80000000000001,,99.0,-25.80000000000001,0.65,26.0,52.0,82.0,261.0,27.5,81.0,23.0,2022,6,5,20,2.02,123.0
3758.95,9.941,3,50.4123087,-84.4676338,9.941,2022-06-05 20:49:52,-25.80000000000001,,97.0,-25.80000000000001,0.91,25.0,51.0,80.0,258.0,27.5,83.5,23.0,2022,6,5,20,2.02,123.0
3769.15,9.878,3,50.4123775,-84.4677485,9.878,2022-06-05 20:49:53,-25.80000000000001,,97.0,-25.80000000000001,1.05,25.0,51.0,79.5,270.0,27.5,84.5,23.0,2022,6,5,20,2.02,123.0
3778.92,9.959,3,50.4124451,-84.4678566,9.959,2022-06-05 20:49:54,-25.600000000000023,,97.0,-25.600000000000023,1.02,26.0,50.0,83.5,244.0,26.5,79.5,23.0,2022,6,5,20,2.02,123.0
3788.95,10.116,3,50.4125174,-84.467964,10.116,2022-06-05 20:49:55,-25.600000000000023,,98.0,-25.600000000000023,0.83,24.5,50.0,78.0,261.0,26.5,82.0,23.0,2022,6,5,20,2.02,123.0
3799.4,10.036,3,50.4125951,-84.4680731,10.036,2022-06-05 20:49:56,-25.600000000000023,,98.0,-25.600000000000023,0.66,24.5,49.0,81.5,268.0,24.5,78.0,23.0,2022,6,5,20,2.02,123.0
3809.57,9.954,3,50.4126708,-84.468179,9.954,2022-06-05 20:49:57,-25.600000000000023,,98.0,-25.600000000000023,0.36,24.0,49.0,80.5,258.0,26.0,81.0,23.0,2022,6,5,20,2.02,123.0
3819.68,9.868,3,50.4127453,-84.4682854,9.868,2022-06-05 20:49:58,-25.600000000000023,,97.0,-25.600000000000023,0.06,23.0,49.0,78.0,248.0,28.0,85.5,23.0,2022,6,5,20,2.02,123.0
3829.65,9.831,3,50.4128185,-84.4683906,9.831,2022-06-05 20:49:59,-25.600000000000023,,97.0,-25.600000000000023,0.0,21.0,48.0,77.5,276.0,26.0,80.5,23.0,2022,6,5,20,2.02,123.0
3839.53,9.942,2,50.412891,-84.468495,9.942,2022-06-05 20:50:00,-25.600000000000023,,97.0,-25.600000000000023,0.0,28.0,54.0,93.5,274.0,28.0,81.0,23.0,2022,6,5,20,2.02,123.0
3849.65,10.108,2,50.4129651,-84.4686019,10.108,2022-06-05 20:50:01,-25.600000000000023,,98.0,-25.600000000000023,0.0,26.5,53.0,88.0,280.0,27.5,80.5,23.0,2022,6,5,20,2.02,123.0
3859.8,10.247,2,50.4130403,-84.4687081,10.247,2022-06-05 20:50:02,-25.399999999999977,,98.0,-25.399999999999977,0.0,25.5,53.0,85.5,295.0,27.5,80.0,23.0,2022,6,5,20,2.02,123.0
3870.07,10.14,2,50.4131188,-84.4688125,10.14,2022-06-05 20:50:03,-25.399999999999977,,98.0,-25.399999999999977,0.22,25.5,52.0,82.0,275.0,27.0,81.0,23.0,2022,6,5,20,2.02,123.0
3880.19,10.067,2,50.4131968,-84.4689143,10.067,2022-06-05 20:50:04,-25.399999999999977,,99.0,-25.399999999999977,0.28,24.5,51.0,77.5,244.0,26.0,81.5,23.0,2022,6,5,20,2.02,123.0
3890.4,10.257,2,50.4132753,-84.4690175,10.257,2022-06-05 20:50:05,-25.600000000000023,,99.0,-25.600000000000023,0.06,23.0,51.0,75.0,228.0,24.0,78.0,23.0,2022,6,5,20,2.02,123.0
3900.95,10.323,2,50.4133554,-84.4691255,10.323,2022-06-05 20:50:06,-25.600000000000023,,100.0,-25.600000000000023,0.0,23.0,49.0,75.0,252.0,24.0,78.0,23.0,2022,6,5,20,2.02,123.0
3911.47,10.364,2,50.4134351,-84.4692332,10.364,2022-06-05 20:50:07,-25.399999999999977,,100.0,-25.399999999999977,0.0,23.0,48.0,75.0,258.0,24.0,78.0,23.0,2022,6,5,20,2.02,123.0
3921.7,10.47,2,50.4135135,-84.4693368,10.47,2022-06-05 20:50:08,-25.399999999999977,,100.0,-25.399999999999977,0.0,22.5,51.0,74.0,219.0,24.0,77.5,23.0,2022,6,5,20,2.02,123.0
3932.03,10.442,2,50.4135938,-84.4694398,10.442,2022-06-05 20:50:09,-25.600000000000023,,100.0,-25.600000000000023,0.0,21.0,51.0,70.0,204.0,23.0,75.5,23.0,2022,6,5,20,2.02,123.0
3942.77,10.477,2,50.4136796,-84.4695434,10.477,2022-06-05 20:50:10,-25.80000000000001,,101.0,-25.80000000000001,0.0,19.5,51.0,66.0,190.0,22.0,73.0,23.0,2022,6,5,20,2.02,123.0
3953.33,10.573,2,50.4137665,-84.4696416,10.573,2022-06-05 20:50:11,-25.80000000000001,,101.0,-25.80000000000001,0.0,19.5,51.0,66.0,269.0,22.0,73.0,24.0,2022,6,5,20,2.02,123.0
3963.99,10.609,2,50.4138569,-84.4697363,10.609,2022-06-05 20:50:12,-25.80000000000001,,102.0,-25.80000000000001,-0.27,19.5,49.0,66.0,248.0,22.0,73.0,24.0,2022,6,5,20,2.02,123.0
3974.65,10.592,2,50.41395,-84.4698257,10.592,2022-06-05 20:50:13,-26.0,,102.0,-26.0,-0.7,19.5,47.0,66.0,221.0,22.0,73.0,24.0,2022,6,5,20,2.02,123.0
