cadence,calories,power,timestamp,altitude,ascent,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,battery_soc,year,month,day,hour,wind_speed,wind_direction
94.0,23,191.0,2023-02-11 00:02:19,30.799999999999955,0.0,0.0,746.01,30.799999999999955,6.542,2.0,0.0,22.0,60.0,77.5,50.5303742,-84.8285115,20.5,74.0,6.542,10.0,,2023,2,11,0,2.39,237.0
94.0,23,202.0,2023-02-11 00:02:20,30.799999999999955,0.0,0.0,752.62,30.799999999999955,6.609,2.0,0.0,24.5,60.0,82.5,50.5303467,-84.8285961,22.5,74.0,6.609,10.0,,2023,2,11,0,2.39,237.0
95.0,23,225.0,2023-02-11 00:02:21,30.799999999999955,0.0,0.0,759.29,30.799999999999955,6.562,2.0,0.0,25.5,61.0,86.0,50.5303194,-84.8286852,22.5,73.5,6.562,10.0,,2023,2,11,0,2.39,237.0
94.0,23,209.0,2023-02-11 00:02:22,30.799999999999955,0.0,0.0,765.9,30.799999999999955,6.527,2.0,0.0,25.5,61.0,87.5,50.5302921,-84.8287763,21.5,72.5,6.527,10.0,,2023,2,11,0,2.39,237.0
94.0,23,190.0,2023-02-11 00:02:23,31.0,0.0,0.0,772.4,31.0,6.539,2.0,0.0,25.5,59.0,88.5,50.5302648,-84.8288601,20.0,72.0,6.539,10.0,,2023,2,11,0,2.39,237.0
95.0,24,180.0,2023-02-11 00:02:24,31.0,0.0,0.0,779.12,31.0,6.624,2.0,0.0,24.0,52.0,83.5,50.5302344,-84.8289479,20.5,74.5,6.624,10.0,,2023,2,11,0,2.39,237.0
95.0,24,176.0,2023-02-11 00:02:25,31.0,0.0,0.0,785.89,31.0,6.631,2.0,0.0,23.0,56.0,78.5,50.5302055,-84.8290404,21.0,76.5,6.631,10.0,,2023,2,11,0,2.39,237.0
95.0,24,173.0,2023-02-11 00:02:26,30.799999999999955,0.0,0.0,792.63,30.799999999999955,6.611,2.0,0.0,22.5,60.0,77.5,50.5301782,-84.8291316,21.0,75.5,6.611,10.0,,2023,2,11,0,2.39,237.0
95.0,24,178.0,2023-02-11 00:02:27,30.600000000000023,0.0,0.0,799.21,30.600000000000023,6.592,2.0,0.0,23.0,60.0,78.5,50.530151,-84.8292222,20.5,71.5,6.592,10.0,,2023,2,11,0,2.39,237.0
95.0,24,196.0,2023-02-11 00:02:28,30.799999999999955,0.0,0.0,805.79,30.799999999999955,6.58,2.0,0.0,23.5,58.0,80.0,50.5301237,-84.8293063,20.5,69.0,6.58,10.0,,2023,2,11,0,2.39,237.0
95.0,25,209.0,2023-02-11 00:02:29,30.799999999999955,0.0,0.0,812.34,30.799999999999955,6.507,2.0,0.0,24.0,57.0,82.0,50.5301001,-84.8293943,22.0,76.5,6.507,10.0,,2023,2,11,0,2.39,237.0
95.0,25,216.0,2023-02-11 00:02:30,31.0,0.0,0.0,819.0,31.0,6.612,2.0,0.0,22.5,54.0,80.0,50.5300738,-84.8294857,23.5,81.5,6.612,10.0,,2023,2,11,0,2.39,237.0
95.0,25,217.0,2023-02-11 00:02:31,31.0,0.0,0.0,825.57,31.0,6.587,2.0,0.0,22.0,55.0,78.0,50.5300505,-84.8295745,24.0,82.0,6.587,10.0,,2023,2,11,0,2.39,237.0
95.0,25,213.0,2023-02-11 00:02:32,31.0,0.0,0.0,832.08,31.0,6.35,2.0,0.0,21.5,55.0,76.0,50.5300273,-84.8296674,23.0,80.0,6.35,10.0,,2023,2,11,0,2.39,237.0
95.0,25,193.0,2023-02-11 00:02:33,31.0,0.0,0.0,838.71,31.0,6.535,2.0,0.0,21.5,55.0,74.0,50.5300009,-84.829759,22.0,77.5,6.535,10.0,,2023,2,11,0,2.39,237.0
96.0,26,187.0,2023-02-11 00:02:34,31.200000000000045,0.0,0.0,845.43,31.200000000000045,6.755,2.0,0.0,21.0,54.0,72.5,50.529977,-84.8298502,21.0,75.5,6.755,9.0,,2023,2,11,0,2.39,237.0
95.0,26,180.0,2023-02-11 00:02:35,31.200000000000045,0.0,0.0,852.13,31.200000000000045,6.804,2.0,0.0,20.0,49.0,70.0,50.5299544,-84.8299405,22.5,72.0,6.804,9.0,,2023,2,11,0,2.39,237.0
96.0,26,188.0,2023-02-11 00:02:36,31.0,0.0,0.0,858.8,31.0,6.71,2.0,0.0,20.5,53.0,70.5,50.5299355,-84.83003,22.5,71.0,6.71,9.0,,2023,2,11,0,2.39,237.0
96.0,26,194.0,2023-02-11 00:02:37,31.0,0.0,0.0,865.63,31.0,6.603,2.0,0.0,22.5,54.0,73.0,50.529917,-84.8301292,21.5,72.0,6.603,9.0,,2023,2,11,0,2.39,237.0
96.0,26,179.0,2023-02-11 00:02:38,31.0,0.0,0.0,872.4,31.0,6.596,2.0,0.0,24.0,51.0,75.0,50.5298985,-84.8302237,21.0,72.5,6.596,9.0,,2023,2,11,0,2.39,237.0
96.0,27,172.0,2023-02-11 00:02:39,31.0,0.0,0.0,879.18,31.0,6.85,2.0,0.0,25.0,48.0,73.0,50.5298804,-84.8303144,20.5,71.0,6.85,9.0,,2023,2,11,0,2.39,237.0
98.0,27,162.0,2023-02-11 00:02:40,31.0,0.0,0.0,886.1,31.0,6.895,2.0,0.0,24.0,52.0,73.0,50.5298622,-84.8304125,20.5,71.5,6.895,9.0,,2023,2,11,0,2.39,237.0
98.0,27,165.0,2023-02-11 00:02:41,31.0,0.0,0.0,892.96,31.0,6.897,2.0,0.0,23.0,50.0,73.0,50.5298442,-84.8305115,20.5,72.0,6.897,9.0,,2023,2,11,0,2.39,237.0
99.0,27,168.0,2023-02-11 00:02:42,30.799999999999955,0.0,0.0,900.01,30.799999999999955,6.99,2.0,0.0,22.5,50.0,77.0,50.5298226,-84.8306114,21.0,72.0,6.99,9.0,,2023,2,11,0,2.39,237.0
92.0,27,187.0,2023-02-11 00:02:43,30.799999999999955,0.0,0.0,907.13,30.799999999999955,7.181,2.0,0.0,24.0,52.0,86.0,50.5298032,-84.8307118,22.5,72.0,7.181,9.0,,2023,2,11,0,2.39,237.0
91.0,27,214.0,2023-02-11 00:02:44,30.600000000000023,0.0,0.0,914.53,30.600000000000023,7.318,2.0,0.0,26.0,53.0,88.0,50.5297884,-84.8308125,23.5,76.0,7.318,9.0,,2023,2,11,0,2.39,237.0
93.0,28,236.0,2023-02-11 00:02:45,30.200000000000045,0.0,0.0,921.93,30.200000000000045,7.441,2.0,0.0,26.5,55.0,87.5,50.5297713,-84.8309192,25.0,87.0,7.441,9.0,,2023,2,11,0,2.39,237.0
93.0,28,242.0,2023-02-11 00:02:46,29.799999999999955,0.0,0.0,929.28,29.799999999999955,7.274,2.0,0.0,25.0,54.0,84.0,50.5297566,-84.8310211,25.5,89.5,7.274,9.0,,2023,2,11,0,2.39,237.0
91.0,28,210.0,2023-02-11 00:02:47,29.399999999999977,0.0,0.0,936.2,29.399999999999977,6.669,2.0,0.0,24.0,56.0,82.0,50.5297429,-84.831122,24.5,86.0,6.669,9.0,,2023,2,11,0,2.39,237.0
86.0,28,206.0,2023-02-11 00:02:48,29.0,0.0,0.0,942.91,29.0,6.626,2.0,0.0,25.0,61.0,84.5,50.5297292,-84.8312151,23.5,82.5,6.626,9.0,,2023,2,11,0,2.39,237.0
88.0,29,205.0,2023-02-11 00:02:49,29.200000000000045,0.0,0.0,949.4,29.200000000000045,6.389,2.0,0.0,26.0,57.0,86.5,50.529719,-84.8313064,23.0,79.5,6.389,9.0,,2023,2,11,0,2.39,237.0
92.0,29,211.0,2023-02-11 00:02:50,29.200000000000045,0.0,0.0,955.73,29.200000000000045,6.243,2.0,0.0,25.5,53.0,84.5,50.5297064,-84.8313975,22.5,78.0,6.243,9.0,,2023,2,11,0,2.39,237.0
92.0,29,238.0,2023-02-11 00:02:51,29.0,0.0,0.0,962.1,29.0,6.45,2.0,0.0,26.0,54.0,84.5,50.5296963,-84.8314885,22.5,78.0,6.45,9.0,,2023,2,11,0,2.39,237.0
92.0,29,253.0,2023-02-11 00:02:52,29.0,0.0,0.0,968.63,29.0,6.45,2.0,0.0,28.5,55.0,89.5,50.5296907,-84.8315861,22.5,79.0,6.45,9.0,,2023,2,11,0,2.39,237.0
92.0,30,255.0,2023-02-11 00:02:53,29.200000000000045,0.0,0.0,975.16,29.200000000000045,6.363,2.0,0.0,27.0,52.0,88.0,50.5296827,-84.8316792,24.5,85.5,6.363,9.0,,2023,2,11,0,2.39,237.0
91.0,30,249.0,2023-02-11 00:02:54,29.200000000000045,0.0,0.0,981.4,29.200000000000045,6.282,2.0,0.0,27.5,54.0,86.0,50.529677,-84.8317698,25.0,88.5,6.282,9.0,,2023,2,11,0,2.39,237.0
90.0,30,244.0,2023-02-11 00:02:55,29.200000000000045,0.0,0.0,987.55,29.200000000000045,6.166,2.0,0.0,28.0,53.0,86.5,50.529669,-84.8318543,25.0,88.5,6.166,9.0,,2023,2,11,0,2.39,237.0
88.0,30,238.0,2023-02-11 00:02:56,29.200000000000045,0.0,0.0,993.63,29.200000000000045,6.035,2.0,0.0,27.5,53.0,88.5,50.5296599,-84.8319434,25.0,87.0,6.035,9.0,,2023,2,11,0,2.39,237.0
87.0,30,229.0,2023-02-11 00:02:57,29.0,0.0,0.0,999.72,29.0,5.892,2.0,0.0,27.5,53.0,89.5,50.5296543,-84.8320345,24.5,85.5,5.892,9.0,,2023,2,11,0,2.39,237.0
91.0,31,238.0,2023-02-11 00:02:58,28.799999999999955,0.0,0.0,1005.62,28.799999999999955,5.849,2.0,0.0,27.0,54.0,88.0,50.5296462,-84.8321188,24.5,85.5,5.849,9.0,,2023,2,11,0,2.39,237.0
93.0,31,251.0,2023-02-11 00:02:59,28.799999999999955,0.0,0.0,1011.16,28.799999999999955,5.834,2.0,0.0,26.0,53.0,86.0,50.5296408,-84.8321971,24.5,85.5,5.834,9.0,,2023,2,11,0,2.39,237.0
93.0,31,260.0,2023-02-11 00:03:00,28.799999999999955,0.0,0.0,1016.97,28.799999999999955,5.733,2.0,0.0,26.0,57.0,87.5,50.5296361,-84.8322809,23.5,84.5,5.733,9.0,,2023,2,11,0,2.39,237.0
92.0,31,271.0,2023-02-11 00:03:01,29.0,0.0,0.0,1022.69,29.0,5.704,2.0,0.0,26.5,56.0,90.5,50.5296316,-84.8323625,24.0,85.0,5.704,9.0,,2023,2,11,0,2.39,237.0
92.0,32,273.0,2023-02-11 00:03:02,29.200000000000045,0.0,0.0,1028.5,29.200000000000045,5.694,2.0,0.0,27.5,54.0,92.5,50.5296269,-84.8324464,26.0,86.5,5.694,9.0,,2023,2,11,0,2.39,237.0
91.0,32,268.0,2023-02-11 00:03:03,29.0,0.0,0.0,1034.25,29.0,5.625,2.0,0.0,28.5,53.0,90.5,50.5296259,-84.8325283,26.0,86.5,5.625,9.0,,2023,2,11,0,2.39,237.0
91.0,32,262.0,2023-02-11 00:03:04,29.0,0.0,0.0,1039.82,29.0,5.517,2.0,0.0,27.0,54.0,88.0,50.5296189,-84.8326102,25.5,88.5,5.517,9.0,,2023,2,11,0,2.39,237.0
92.0,33,255.0,2023-02-11 00:03:05,29.200000000000045,0.0,0.0,1045.21,29.200000000000045,5.393,2.0,0.0,26.5,50.0,87.0,50.5296133,-84.8326914,25.0,88.0,5.393,9.0,,2023,2,11,0,2.39,237.0
96.0,33,244.0,2023-02-11 00:03:06,29.200000000000045,0.0,0.0,1050.63,29.200000000000045,5.336,2.0,0.0,26.5,51.0,87.0,50.5296053,-84.8327668,25.0,86.0,5.336,9.0,,2023,2,11,0,2.39,237.0
99.0,33,206.0,2023-02-11 00:03:07,29.0,0.0,0.0,1055.81,29.0,5.121,2.0,0.0,26.0,55.0,86.5,50.5295996,-84.8328398,25.5,84.5,5.121,9.0,,2023,2,11,0,2.39,237.0
96.0,33,209.0,2023-02-11 00:03:08,29.0,0.0,0.0,1060.8,29.0,4.973,2.0,0.0,26.0,53.0,86.5,50.5295917,-84.8329121,25.5,82.5,4.973,9.0,,2023,2,11,0,2.39,237.0
93.0,33,224.0,2023-02-11 00:03:09,29.200000000000045,0.0,0.0,1065.83,29.200000000000045,5.028,2.0,0.0,27.5,54.0,88.5,50.5295825,-84.8329853,24.0,78.5,5.028,9.0,,2023,2,11,0,2.39,237.0
94.0,34,226.0,2023-02-11 00:03:10,29.399999999999977,0.0,0.0,1070.74,29.399999999999977,5.04,2.0,0.0,27.5,51.0,86.0,50.5295804,-84.8330574,24.0,80.5,5.04,9.0,,2023,2,11,0,2.39,237.0
94.0,34,208.0,2023-02-11 00:03:11,29.399999999999977,0.0,0.0,1075.7,29.399999999999977,4.974,2.0,0.0,23.0,49.0,76.0,50.5295769,-84.8331302,27.0,89.5,4.974,9.0,,2023,2,11,0,2.39,237.0
93.0,34,199.0,2023-02-11 00:03:12,29.399999999999977,0.0,0.0,1080.69,29.399999999999977,4.892,2.0,0.0,20.5,50.0,68.5,50.5295758,-84.8331967,22.0,76.5,4.892,9.0,,2023,2,11,0,2.39,237.0
92.0,34,200.0,2023-02-11 00:03:13,29.399999999999977,0.0,0.0,1085.65,29.399999999999977,4.89,2.0,0.0,24.0,50.0,76.5,50.5295758,-84.8332675,21.5,75.5,4.89,9.0,,2023,2,11,0,2.39,237.0
91.0,34,216.0,2023-02-11 00:03:14,29.600000000000023,0.0,0.0,1090.72,29.600000000000023,4.971,2.0,0.0,26.5,49.0,83.0,50.5295793,-84.8333406,24.0,81.0,4.971,9.0,,2023,2,11,0,2.39,237.0
93.0,35,209.0,2023-02-11 00:03:15,29.600000000000023,0.0,0.0,1095.64,29.600000000000023,5.008,2.0,0.0,24.5,49.0,80.5,50.5295769,-84.8334126,26.0,86.0,5.008,9.0,,2023,2,11,0,2.39,237.0
94.0,35,172.0,2023-02-11 00:03:16,29.600000000000023,0.0,0.0,1100.72,29.600000000000023,5.021,2.0,0.0,20.5,50.0,69.5,50.5295758,-84.8334858,25.5,83.5,5.021,9.0,,2023,2,11,0,2.39,237.0
94.0,35,176.0,2023-02-11 00:03:17,29.799999999999955,0.0,0.0,1105.77,29.799999999999955,5.033,2.0,0.0,23.0,52.0,77.5,50.5295758,-84.8335582,21.0,72.5,5.033,9.0,,2023,2,11,0,2.39,237.0
94.0,35,187.0,2023-02-11 00:03:18,29.799999999999955,0.0,0.0,1110.78,29.799999999999955,5.054,2.0,0.0,21.0,51.0,80.0,50.5295723,-84.8336315,23.5,81.0,5.054,9.0,,2023,2,11,0,2.39,237.0
95.0,35,196.0,2023-02-11 00:03:19,30.0,0.0,0.0,1115.83,30.0,5.159,2.0,0.0,21.0,52.0,77.0,50.5295747,-84.8337042,25.5,82.5,5.159,9.0,,2023,2,11,0,2.39,237.0
95.0,36,181.0,2023-02-11 00:03:20,30.0,0.0,0.0,1120.89,30.0,5.205,2.0,0.0,22.0,56.0,75.0,50.5295758,-84.8337768,25.5,79.5,5.205,9.0,,2023,2,11,0,2.39,237.0
95.0,36,187.0,2023-02-11 00:03:21,30.0,0.0,0.0,1125.97,30.0,5.19,2.0,0.0,22.0,56.0,78.5,50.5295758,-84.8338563,24.5,77.0,5.19,9.0,,2023,2,11,0,2.39,237.0
95.0,36,201.0,2023-02-11 00:03:22,30.0,0.0,0.0,1130.99,30.0,5.086,2.0,0.0,22.5,50.0,77.0,50.5295758,-84.833925,24.0,78.0,5.086,9.0,,2023,2,11,0,2.39,237.0
95.0,36,208.0,2023-02-11 00:03:23,30.0,0.0,0.0,1136.01,30.0,5.075,2.0,0.0,22.5,51.0,76.0,50.5295758,-84.8339954,23.5,78.5,5.075,9.0,,2023,2,11,0,2.39,237.0
95.0,36,206.0,2023-02-11 00:03:24,30.200000000000045,0.0,0.0,1141.11,30.200000000000045,5.086,2.0,0.0,23.0,52.0,74.5,50.5295758,-84.8340753,23.0,79.5,5.086,9.0,,2023,2,11,0,2.39,237.0
94.0,37,199.0,2023-02-11 00:03:25,30.200000000000045,0.0,0.0,1146.17,30.200000000000045,5.069,2.0,0.0,22.0,52.0,72.5,50.5295758,-84.83415,23.0,79.0,5.069,9.0,,2023,2,11,0,2.39,237.0
94.0,37,192.0,2023-02-11 00:03:26,30.600000000000023,0.0,0.0,1151.2,30.600000000000023,5.08,2.0,0.0,19.5,53.0,68.5,50.5295723,-84.8342236,23.5,76.5,5.08,9.0,,2023,2,11,0,2.39,237.0
94.0,37,215.0,2023-02-11 00:03:27,30.799999999999955,0.0,0.0,1156.25,30.799999999999955,5.068,2.0,0.0,22.0,53.0,75.0,50.5295713,-84.8342963,25.0,81.0,5.068,9.0,,2023,2,11,0,2.39,237.0
93.0,37,240.0,2023-02-11 00:03:28,31.200000000000045,0.0,0.0,1161.08,31.200000000000045,5.001,2.0,0.0,24.5,52.0,82.5,50.5295713,-84.8343616,26.5,85.5,5.001,9.0,,2023,2,11,0,2.39,237.0
93.0,37,252.0,2023-02-11 00:03:29,31.399999999999977,0.0,0.0,1165.92,31.399999999999977,4.952,2.0,0.0,26.0,52.0,87.5,50.5295782,-84.8344321,26.5,85.5,4.952,9.0,,2023,2,11,0,2.39,237.0
92.0,38,235.0,2023-02-11 00:03:30,31.799999999999955,0.0,0.0,1170.82,31.799999999999955,5.053,2.0,0.0,26.5,52.0,88.5,50.5295873,-84.8345051,25.0,79.0,5.053,9.0,,2023,2,11,0,2.39,237.0
93.0,38,230.0,2023-02-11 00:03:31,32.0,0.0,0.0,1175.89,32.0,5.091,2.0,0.0,26.5,53.0,90.0,50.529593,-84.8345781,23.0,72.5,5.091,9.0,,2023,2,11,0,2.39,237.0
95.0,38,258.0,2023-02-11 00:03:32,32.200000000000045,0.0,0.0,1180.89,32.200000000000045,5.098,2.0,0.0,26.0,53.0,86.0,50.5295974,-84.8346495,24.5,87.0,5.098,9.0,,2023,2,11,0,2.39,237.0
95.0,39,286.0,2023-02-11 00:03:33,32.39999999999998,0.0,0.0,1186.13,32.39999999999998,5.126,2.0,0.0,24.5,52.0,86.0,50.5296054,-84.8347227,25.0,92.5,5.126,9.0,,2023,2,11,0,2.39,237.0
96.0,39,301.0,2023-02-11 00:03:34,32.60000000000002,0.0,0.0,1191.36,32.60000000000002,5.124,2.0,0.0,23.5,52.0,86.0,50.5296112,-84.8347968,24.5,91.5,5.124,9.0,,2023,2,11,0,2.39,237.0
94.0,39,239.0,2023-02-11 00:03:35,33.0,0.0,0.0,1196.45,33.0,5.097,2.0,0.0,23.0,53.0,82.5,50.5296157,-84.8348695,24.0,89.0,5.097,9.0,,2023,2,11,0,2.39,237.0
94.0,39,219.0,2023-02-11 00:03:36,33.200000000000045,0.0,0.0,1201.67,33.200000000000045,5.105,2.0,0.0,23.0,53.0,78.5,50.5296237,-84.8349422,23.5,86.5,5.105,9.0,,2023,2,11,0,2.39,237.0
95.0,40,228.0,2023-02-11 00:03:37,33.39999999999998,0.0,0.0,1206.81,33.39999999999998,5.103,2.0,0.0,26.5,54.0,86.0,50.5296294,-84.8350219,26.5,87.5,5.103,9.0,,2023,2,11,0,2.39,237.0
95.0,40,259.0,2023-02-11 00:03:38,33.60000000000002,0.0,0.0,1212.05,33.60000000000002,5.178,2.0,0.0,25.5,53.0,86.0,50.5296339,-84.8350972,27.5,88.0,5.178,9.0,,2023,2,11,0,2.39,237.0
96.0,40,293.0,2023-02-11 00:03:39,33.799999999999955,0.0,0.0,1217.25,33.799999999999955,5.201,2.0,0.0,24.0,51.0,84.5,50.5296384,-84.8351694,27.0,87.5,5.201,9.0,,2023,2,11,0,2.39,237.0
96.0,40,278.0,2023-02-11 00:03:40,33.799999999999955,0.0,0.0,1222.41,33.799999999999955,5.065,2.0,1.2,25.0,51.0,85.0,50.529643,-84.8352429,26.0,87.0,5.065,9.0,,2023,2,11,0,2.39,237.0
94.0,41,277.0,2023-02-11 00:03:41,34.0,1.0,0.0,1227.38,34.0,5.001,2.0,3.56,26.0,51.0,85.5,50.5296441,-84.8353155,25.0,86.0,5.001,9.0,,2023,2,11,0,2.39,237.0
93.0,41,277.0,2023-02-11 00:03:42,34.200000000000045,1.0,0.0,1232.33,34.200000000000045,4.987,2.0,3.31,25.0,43.0,79.0,50.5296441,-84.8353884,25.0,86.0,4.987,9.0,,2023,2,11,0,2.39,237.0
92.0,41,280.0,2023-02-11 00:03:43,34.39999999999998,1.0,0.0,1237.28,34.39999999999998,4.999,2.0,3.17,24.0,52.0,83.5,50.5296476,-84.8354612,24.5,83.0,4.999,9.0,,2023,2,11,0,2.39,237.0
93.0,42,291.0,2023-02-11 00:03:44,34.60000000000002,1.0,0.0,1242.21,34.60000000000002,4.975,2.0,3.19,24.0,53.0,89.0,50.5296486,-84.8355338,24.5,82.0,4.975,9.0,,2023,2,11,0,2.39,237.0
93.0,42,306.0,2023-02-11 00:03:45,34.799999999999955,1.0,0.0,1247.08,34.799999999999955,4.964,2.0,3.33,24.0,50.0,89.0,50.5296451,-84.8356,26.0,85.5,4.964,9.0,,2023,2,11,0,2.39,237.0
94.0,42,315.0,2023-02-11 00:03:46,35.200000000000045,2.0,0.0,1252.04,35.200000000000045,5.034,2.0,3.54,24.0,52.0,89.5,50.5296441,-84.8356713,27.5,88.5,5.034,9.0,,2023,2,11,0,2.39,237.0
94.0,42,311.0,2023-02-11 00:03:47,35.39999999999998,2.0,0.0,1257.05,35.39999999999998,5.044,2.0,3.69,24.0,52.0,89.0,50.5296406,-84.8357435,28.0,90.0,5.044,9.0,,2023,2,11,0,2.39,237.0
94.0,43,280.0,2023-02-11 00:03:48,35.60000000000002,2.0,0.0,1262.01,35.60000000000002,5.062,2.0,3.81,24.5,52.0,88.5,50.5296395,-84.8358161,26.5,88.0,5.062,8.0,,2023,2,11,0,2.39,237.0
95.0,43,268.0,2023-02-11 00:03:49,35.60000000000002,2.0,0.0,1267.03,35.60000000000002,5.079,2.0,3.78,25.5,51.0,90.0,50.5296395,-84.8358884,25.5,85.5,5.079,8.0,,2023,2,11,0,2.39,237.0
95.0,43,262.0,2023-02-11 00:03:50,35.799999999999955,2.0,0.0,1272.16,35.799999999999955,5.159,2.0,3.58,25.5,51.0,88.5,50.529643,-84.8359617,28.0,90.5,5.159,8.0,,2023,2,11,0,2.39,237.0
96.0,43,243.0,2023-02-11 00:03:51,36.0,3.0,0.0,1277.37,36.0,5.188,2.0,3.31,25.5,43.0,84.5,50.5296441,-84.8360418,28.0,89.5,5.188,8.0,,2023,2,11,0,2.39,237.0
96.0,44,228.0,2023-02-11 00:03:52,36.200000000000045,3.0,0.0,1282.5,36.200000000000045,5.072,2.0,3.08,25.5,46.0,81.5,50.5296476,-84.8361167,28.5,88.5,5.072,8.0,,2023,2,11,0,2.39,237.0
96.0,44,213.0,2023-02-11 00:03:53,36.39999999999998,3.0,0.0,1287.47,36.39999999999998,5.135,2.0,2.95,26.0,50.0,80.0,50.5296556,-84.8361889,29.0,91.0,5.135,8.0,,2023,2,11,0,2.39,237.0
96.0,44,217.0,2023-02-11 00:03:54,36.60000000000002,3.0,0.0,1292.71,36.60000000000002,5.249,2.0,2.97,24.5,51.0,81.5,50.5296681,-84.8362614,25.5,84.5,5.249,8.0,,2023,2,11,0,2.39,237.0
96.0,44,216.0,2023-02-11 00:03:55,36.799999999999955,3.0,0.0,1297.88,36.799999999999955,5.302,2.0,3.03,25.0,53.0,79.0,50.5296846,-84.8363319,25.0,83.5,5.302,8.0,,2023,2,11,0,2.39,237.0
93.0,45,214.0,2023-02-11 00:03:56,36.799999999999955,4.0,0.0,1303.47,36.799999999999955,5.458,2.0,3.05,25.5,55.0,76.0,50.5297,-84.8364073,24.5,83.0,5.458,8.0,,2023,2,11,0,2.39,237.0
87.0,45,212.0,2023-02-11 00:03:57,36.799999999999955,4.0,0.0,1308.96,36.799999999999955,5.631,2.0,2.99,25.5,54.0,78.0,50.5297168,-84.8364858,24.5,84.5,5.631,8.0,,2023,2,11,0,2.39,237.0
90.0,45,197.0,2023-02-11 00:03:58,36.799999999999955,4.0,0.0,1314.66,36.799999999999955,5.796,2.0,2.71,23.5,51.0,81.0,50.5297353,-84.8365622,25.5,87.5,5.796,8.0,,2023,2,11,0,2.39,237.0
92.0,45,168.0,2023-02-11 00:03:59,36.60000000000002,4.0,0.0,1320.55,36.60000000000002,5.947,2.0,1.6,20.0,48.0,69.0,50.5297535,-84.8366417,25.0,84.0,5.947,8.0,,2023,2,11,0,2.39,237.0
88.0,45,135.0,2023-02-11 00:04:00,36.39999999999998,4.0,0.0,1326.48,36.39999999999998,5.96,2.0,0.0,19.0,42.0,58.0,50.5297718,-84.836724,21.0,69.5,5.96,8.0,,2023,2,11,0,2.39,237.0
80.0,45,99.0,2023-02-11 00:04:01,36.200000000000045,4.0,0.0,1332.28,36.200000000000045,5.814,2.0,-0.05,10.5,55.0,35.5,50.529783,-84.8368124,19.5,64.5,5.814,8.0,,2023,2,11,0,2.39,237.0
81.0,45,67.0,2023-02-11 00:04:02,36.200000000000045,4.0,0.0,1338.25,36.200000000000045,5.884,2.0,-0.39,6.0,54.0,27.0,50.5297921,-84.836897,17.5,58.0,5.884,8.0,,2023,2,11,0,2.39,237.0
81.0,45,60.0,2023-02-11 00:04:03,36.0,4.0,0.0,1344.2,36.0,5.901,2.0,-1.03,9.5,57.0,40.5,50.5298047,-84.8369792,13.5,47.0,5.901,8.0,,2023,2,11,0,2.39,237.0
71.0,45,66.0,2023-02-11 00:04:04,36.0,4.0,1.0,1350.24,36.0,5.999,2.0,-1.44,16.0,69.0,60.0,50.5298219,-84.8370613,13.5,43.0,5.999,8.0,,2023,2,11,0,2.39,237.0
57.0,46,62.0,2023-02-11 00:04:05,36.0,4.0,1.0,1356.28,36.0,6.046,2.0,-1.58,14.5,74.0,65.5,50.5298436,-84.8371501,13.5,43.0,6.046,8.0,,2023,2,11,0,2.39,237.0
43.0,46,58.0,2023-02-11 00:04:06,35.799999999999955,4.0,1.0,1362.24,35.799999999999955,5.892,2.0,-1.59,9.5,79.0,65.0,50.5298663,-84.8372271,13.5,44.0,5.892,8.0,,2023,2,11,0,2.39,237.0
29.0,46,54.0,2023-02-11 00:04:07,35.60000000000002,4.0,1.0,1368.16,35.60000000000002,5.838,2.0,-1.57,5.0,84.0,64.5,50.5298891,-84.8373069,13.5,45.0,5.838,8.0,,2023,2,11,0,2.39,237.0
22.0,46,24.0,2023-02-11 00:04:08,35.39999999999998,4.0,1.0,1374.16,35.39999999999998,6.073,2.0,-1.53,0.0,89.0,64.5,50.5299084,-84.837389,13.5,46.0,6.073,8.0,,2023,2,11,0,2.39,237.0
17.0,46,15.0,2023-02-11 00:04:09,35.200000000000045,4.0,1.0,1380.42,35.200000000000045,6.325,2.0,-1.61,0.0,94.0,64.0,50.529923,-84.837477,13.5,46.0,6.325,8.0,,2023,2,11,0,2.39,237.0
11.0,46,10.0,2023-02-11 00:04:10,34.799999999999955,4.0,1.0,1386.82,34.799999999999955,6.465,2.0,-1.98,0.0,99.0,63.5,50.5299367,-84.8375686,12.0,46.5,6.465,8.0,,2023,2,11,0,2.39,237.0
6.0,46,5.0,2023-02-11 00:04:11,34.60000000000002,4.0,1.0,1393.11,34.60000000000002,5.944,2.0,-2.47,0.0,96.0,63.5,50.5299539,-84.8376596,10.0,47.0,5.944,8.0,,2023,2,11,0,2.39,237.0
0.0,46,0.0,2023-02-11 00:04:12,34.39999999999998,4.0,2.0,1398.37,34.39999999999998,4.395,2.0,-2.89,0.0,91.0,63.0,50.529965,-84.8377361,7.5,47.5,4.395,8.0,,2023,2,11,0,2.39,237.0
0.0,46,0.0,2023-02-11 00:04:13,34.39999999999998,4.0,2.0,1402.29,34.39999999999998,3.312,2.0,-3.14,0.0,86.0,62.5,50.5299707,-84.8377881,5.5,48.0,3.312,8.0,,2023,2,11,0,2.39,237.0
