ascent,descent,timestamp,battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,calories,temperature,enhanced_speed,gps_accuracy,position_lat,position_long,speed,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
39,26,2022-11-20 17:11:21,,95.0,32.5,48.0,94.0,338.0,33.0,97.5,101.0,6.0,6.786,2.0,50.3906395,-84.4793628,6.786,3073.14,13.799999999999955,13.799999999999955,2.71,2022,11,20,17,3.22,206.0
39,26,2022-11-20 17:11:22,,97.0,29.0,47.0,89.5,338.0,34.0,98.5,101.0,6.0,6.819,2.0,50.390594,-84.4794448,6.819,3080.05,14.0,14.0,2.27,2022,11,20,17,3.22,206.0
39,26,2022-11-20 17:11:23,,99.0,23.0,47.0,86.5,338.0,33.5,98.0,102.0,6.0,6.848,2.0,50.3905485,-84.4795358,6.848,3087.37,14.200000000000045,14.200000000000045,1.91,2022,11,20,17,3.22,206.0
39,26,2022-11-20 17:11:24,,94.0,24.0,48.0,90.5,354.0,31.0,96.0,102.0,6.0,6.893,2.0,50.3905121,-84.4796177,6.893,3094.29,14.399999999999977,14.399999999999977,1.77,2022,11,20,17,3.22,206.0
40,26,2022-11-20 17:11:25,,92.0,26.5,49.0,94.5,361.0,29.0,89.0,103.0,6.0,7.144,2.0,50.3904666,-84.4797087,7.144,3101.46,14.600000000000023,14.600000000000023,1.78,2022,11,20,17,3.22,206.0
40,26,2022-11-20 17:11:26,,90.0,23.5,50.0,85.5,342.0,29.0,89.5,103.0,6.0,6.933,2.0,50.390421,-84.4797906,6.933,3108.55,14.600000000000023,14.600000000000023,1.88,2022,11,20,17,3.22,206.0
40,26,2022-11-20 17:11:27,,88.0,23.0,51.0,82.5,266.0,28.0,88.5,103.0,6.0,6.667,2.0,50.3903801,-84.4798726,6.667,3115.54,14.600000000000023,14.600000000000023,1.93,2022,11,20,17,3.22,206.0
40,26,2022-11-20 17:11:28,,85.0,24.0,47.0,84.0,247.0,25.5,85.5,103.0,6.0,6.049,2.0,50.3903437,-84.4799545,6.049,3121.84,14.399999999999977,14.399999999999977,1.52,2022,11,20,17,3.22,206.0
40,26,2022-11-20 17:11:29,,76.0,21.0,41.0,74.0,197.0,25.5,85.0,103.0,6.0,5.995,2.0,50.3903073,-84.4800273,5.995,3128.0,14.399999999999977,14.399999999999977,0.0,2022,11,20,17,3.22,206.0
40,26,2022-11-20 17:11:30,,63.0,13.0,42.0,46.5,121.0,24.5,78.0,104.0,6.0,5.533,2.0,50.3902709,-84.4801001,5.533,3133.91,14.200000000000045,14.200000000000045,0.0,2022,11,20,17,3.22,206.0
40,26,2022-11-20 17:11:31,,41.0,5.5,43.0,19.5,81.0,24.0,70.5,104.0,6.0,5.311,2.0,50.3902345,-84.4801547,5.311,3139.26,14.200000000000045,14.200000000000045,0.0,2022,11,20,17,3.22,206.0
40,26,2022-11-20 17:11:32,,20.0,4.5,44.0,16.5,42.0,20.0,59.0,104.0,6.0,4.587,2.0,50.3902026,-84.4802094,4.587,3144.21,14.399999999999977,14.399999999999977,0.0,2022,11,20,17,3.22,206.0
40,26,2022-11-20 17:11:33,,0.0,3.5,46.0,13.0,0.0,16.0,47.0,104.0,6.0,3.45,2.0,50.3901798,-84.480264,3.45,3148.39,14.399999999999977,14.399999999999977,0.0,2022,11,20,17,3.22,206.0
40,26,2022-11-20 17:11:34,,0.0,3.0,47.0,10.0,0.0,12.0,35.5,104.0,6.0,2.755,2.0,50.3901753,-84.4803095,2.755,3151.35,14.600000000000023,14.600000000000023,0.0,2022,11,20,17,3.22,206.0
40,26,2022-11-20 17:11:35,,0.0,2.0,48.0,6.5,0.0,8.0,23.5,104.0,6.0,2.069,2.0,50.3901844,-84.4803368,2.069,3153.72,14.600000000000023,14.600000000000023,0.0,2022,11,20,17,3.22,206.0
40,26,2022-11-20 17:11:36,,0.0,1.0,49.0,3.5,0.0,4.0,12.0,104.0,6.0,1.663,2.0,50.390198,-84.480355,1.663,3155.36,14.600000000000023,14.600000000000023,0.12,2022,11,20,17,3.22,206.0
