cadence,calories,power,timestamp,altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
,48,,2022-09-12 22:25:18,35.39999999999998,11.0,,17.0,2568.82,35.39999999999998,0.598,8.0,0.0,50.5112734,-84.8176859,0.598,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:25:19,35.39999999999998,11.0,,17.0,2568.82,35.39999999999998,0.0,7.0,0.0,50.5112986,-84.8176105,0.0,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:25:20,35.39999999999998,11.0,,17.0,2568.82,35.39999999999998,0.0,7.0,0.0,50.511302,-84.8176006,0.0,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:25:21,35.39999999999998,11.0,,17.0,2568.82,35.39999999999998,0.0,7.0,0.0,50.5113592,-84.8174342,0.0,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:25:22,35.60000000000002,11.0,,17.0,2568.82,35.60000000000002,0.0,7.0,0.0,50.5113818,-84.8173797,0.0,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:30:14,35.60000000000002,11.0,,17.0,2569.01,35.60000000000002,2.561,8.0,0.0,50.5126105,-84.8153514,2.561,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:30:15,35.60000000000002,11.0,,17.0,2571.81,35.60000000000002,2.592,7.0,0.0,50.5126268,-84.8153266,2.592,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:30:16,35.60000000000002,11.0,,17.0,2572.99,35.60000000000002,1.968,7.0,0.0,50.5126187,-84.8153342,1.968,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:30:17,35.60000000000002,11.0,,17.0,2573.44,35.60000000000002,1.588,7.0,0.0,50.5126229,-84.8153259,1.588,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:30:18,35.60000000000002,11.0,,17.0,2573.83,35.60000000000002,1.404,7.0,0.0,50.5126229,-84.8153259,1.404,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:30:19,35.60000000000002,11.0,,17.0,2574.47,35.60000000000002,1.004,7.0,0.0,50.512617,-84.815328,1.004,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:30:20,35.60000000000002,11.0,,17.0,2577.07,35.60000000000002,0.606,7.0,0.0,50.5125999,-84.8153538,0.606,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:30:21,35.60000000000002,11.0,,17.0,2577.73,35.60000000000002,0.582,7.0,0.0,50.5125953,-84.8153637,0.582,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:30:22,35.60000000000002,11.0,,17.0,2577.73,35.60000000000002,0.0,7.0,0.0,50.5125911,-84.8153805,0.0,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:30:23,35.60000000000002,11.0,,17.0,2577.73,35.60000000000002,0.0,7.0,0.0,50.5125911,-84.8153805,0.0,26.0,,,,,,2022,9,12,22,1.25,241.0
,48,,2022-09-12 22:30:24,35.60000000000002,11.0,,17.0,2577.73,35.60000000000002,0.0,7.0,0.0,50.5125911,-84.8153805,0.0,26.0,,,,,,2022,9,12,22,1.25,241.0
