altitude,cadence,distance,enhanced_altitude,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,battery_soc,grade,temperature,year,month,day,hour,wind_speed,wind_direction
-8.399999999999977,89.0,13006.29,-8.399999999999977,7.767,2,21.0,53.0,74.0,50.5798809,-84.9142244,168.0,26.0,83.0,7.767,2022-04-22 19:29:48,,0.0,21.0,2022,4,22,19,0.81,300.0
-8.0,87.0,13014.01,-8.0,7.673,2,21.5,56.0,75.0,50.5799087,-84.9143297,111.0,24.0,74.5,7.673,2022-04-22 19:29:49,,0.23,21.0,2022,4,22,19,0.81,300.0
-7.800000000000011,86.0,13021.39,-7.800000000000011,7.268,2,18.5,52.0,66.5,50.5799384,-84.9144289,68.0,22.5,72.5,7.268,2022-04-22 19:29:50,,1.1,21.0,2022,4,22,19,0.81,300.0
-7.600000000000023,54.0,13028.24,-7.600000000000023,6.901,2,2.0,11.0,95.5,50.5799642,-84.9145219,106.0,19.0,59.5,6.901,2022-04-22 19:29:51,,2.22,21.0,2022,4,22,19,0.81,300.0
-7.399999999999977,49.0,13035.22,-7.399999999999977,7.11,2,16.5,56.0,96.0,50.5799921,-84.9146157,245.0,22.5,68.0,7.11,2022-04-22 19:29:52,,2.86,21.0,2022,4,22,19,0.81,300.0
-7.199999999999989,89.0,13042.47,-7.199999999999989,7.104,2,28.5,86.0,93.0,50.5800201,-84.9147137,399.0,25.0,77.5,7.104,2022-04-22 19:29:53,,3.08,21.0,2022,4,22,19,0.81,300.0
-7.0,92.0,13049.45,-7.0,7.141,2,27.0,48.0,94.0,50.5800419,-84.9148105,415.0,26.5,93.0,7.141,2022-04-22 19:29:54,,3.07,21.0,2022,4,22,19,0.81,300.0
-7.0,93.0,13056.85,-7.0,7.409,2,26.0,48.0,90.5,50.5800659,-84.9149127,384.0,28.0,94.5,7.409,2022-04-22 19:29:55,,2.78,21.0,2022,4,22,19,0.81,300.0
-6.800000000000011,93.0,13064.15,-6.800000000000011,7.518,2,24.5,49.0,86.0,50.5800897,-84.9150136,332.0,30.0,96.5,7.518,2022-04-22 19:29:56,,2.37,21.0,2022,4,22,19,0.81,300.0
-7.0,95.0,13071.88,-7.0,7.633,2,22.5,48.0,77.0,50.5801157,-84.9151198,136.0,27.0,88.0,7.633,2022-04-22 19:29:57,,1.79,21.0,2022,4,22,19,0.81,300.0
-7.0,94.0,13079.32,-7.0,7.783,2,20.0,47.0,65.0,50.5801336,-84.915225,93.0,22.0,73.0,7.783,2022-04-22 19:29:58,,1.17,21.0,2022,4,22,19,0.81,300.0
-7.0,90.0,13087.13,-7.0,7.874,2,13.0,47.0,49.0,50.5801536,-84.9153349,104.0,20.5,62.5,7.874,2022-04-22 19:29:59,,0.68,21.0,2022,4,22,19,0.81,300.0
-7.199999999999989,85.0,13094.64,-7.199999999999989,8.121,2,19.5,55.0,60.5,50.5801707,-84.9154412,105.0,18.5,56.5,8.121,2022-04-22 19:30:00,,0.04,21.0,2022,4,22,19,0.81,300.0
-7.399999999999977,86.0,13102.96,-7.399999999999977,8.382,2,19.0,56.0,61.0,50.5801893,-84.9155591,135.0,17.5,56.5,8.382,2022-04-22 19:30:01,,-0.71,21.0,2022,4,22,19,0.81,300.0
-7.800000000000011,89.0,13111.37,-7.800000000000011,8.402,2,21.5,62.0,72.0,50.5801973,-84.9156805,204.0,17.5,57.0,8.402,2022-04-22 19:30:02,,-1.4,21.0,2022,4,22,19,0.81,300.0
-8.0,93.0,13119.88,-8.0,8.518,2,25.5,65.0,84.5,50.5801934,-84.9158038,365.0,18.5,60.5,8.518,2022-04-22 19:30:03,,-2.14,21.0,2022,4,22,19,0.81,300.0
-8.199999999999989,94.0,13128.31,-8.199999999999989,8.481,2,33.0,55.0,98.0,50.5801835,-84.9159252,492.0,25.5,80.5,8.481,2022-04-22 19:30:04,,-2.79,21.0,2022,4,22,19,0.81,300.0
-8.199999999999989,95.0,13136.62,-8.199999999999989,8.396,2,33.0,55.0,98.0,50.5801738,-84.9160449,468.0,25.5,80.5,8.396,2022-04-22 19:30:05,,-2.91,21.0,2022,4,22,19,0.81,300.0
-8.0,94.0,13145.37,-8.0,8.416,2,31.5,50.0,97.5,50.5801598,-84.9161702,408.0,29.0,91.5,8.416,2022-04-22 19:30:06,,-2.22,21.0,2022,4,22,19,0.81,300.0
-7.600000000000023,93.0,13153.87,-7.600000000000023,8.498,2,29.5,49.0,97.0,50.5801517,-84.9162929,358.0,30.5,97.5,8.498,2022-04-22 19:30:07,,-1.1,21.0,2022,4,22,19,0.81,300.0
-7.399999999999977,93.0,13162.29,-7.399999999999977,8.5,2,25.0,47.0,90.5,50.5801458,-84.9164146,340.0,27.5,98.0,8.5,2022-04-22 19:30:08,,-0.04,21.0,2022,4,22,19,0.81,300.0
-7.399999999999977,93.0,13170.67,-7.399999999999977,8.356,2,22.5,35.0,80.5,50.5801359,-84.9165353,311.0,25.0,97.5,8.356,2022-04-22 19:30:09,,0.97,21.0,2022,4,22,19,0.81,300.0
-7.199999999999989,93.0,13179.01,-7.199999999999989,8.33,2,25.0,50.0,88.5,50.5801242,-84.9166551,321.0,25.0,97.5,8.33,2022-04-22 19:30:10,,1.78,21.0,2022,4,22,19,0.81,300.0
-7.199999999999989,92.0,13187.73,-7.199999999999989,8.546,2,27.0,50.0,91.0,50.580098,-84.9167763,315.0,26.5,95.5,8.546,2022-04-22 19:30:11,,1.96,21.0,2022,4,22,19,0.81,300.0
-7.0,90.0,13196.04,-7.0,8.523,2,29.0,47.0,93.0,50.5800566,-84.916883,374.0,28.5,92.0,8.523,2022-04-22 19:30:12,,1.55,21.0,2022,4,22,19,0.81,300.0
-7.0,91.0,13204.62,-7.0,8.62,2,27.5,42.0,91.5,50.5800086,-84.9169891,258.0,28.0,90.5,8.62,2022-04-22 19:30:13,,1.31,21.0,2022,4,22,19,0.81,300.0
-6.800000000000011,92.0,13213.05,-6.800000000000011,8.752,2,22.5,42.0,80.5,50.5799614,-84.9170934,159.0,28.5,96.5,8.752,2022-04-22 19:30:14,,1.4,21.0,2022,4,22,19,0.81,300.0
-7.0,93.0,13221.7,-7.0,8.624,2,20.5,53.0,77.0,50.5799172,-84.9172037,158.0,26.5,93.0,8.624,2022-04-22 19:30:15,,1.11,21.0,2022,4,22,19,0.81,300.0
-7.0,95.0,13230.18,-7.0,8.866,2,19.5,60.0,74.5,50.5798798,-84.9173158,194.0,24.0,85.0,8.866,2022-04-22 19:30:16,,0.54,21.0,2022,4,22,19,0.81,300.0
-6.800000000000011,97.0,13238.8,-6.800000000000011,8.378,2,22.0,51.0,72.5,50.5798475,-84.9174326,272.0,19.0,66.5,8.378,2022-04-22 19:30:17,,0.53,21.0,2022,4,22,19,0.81,300.0
-6.600000000000023,96.0,13247.21,-6.600000000000023,8.163,2,31.5,58.0,94.5,50.5798298,-84.9175521,319.0,22.5,74.0,8.163,2022-04-22 19:30:18,,0.74,21.0,2022,4,22,19,0.81,300.0
-6.600000000000023,95.0,13255.43,-6.600000000000023,8.337,2,29.0,58.0,90.5,50.5798139,-84.9176694,220.0,26.0,83.5,8.337,2022-04-22 19:30:19,,0.78,21.0,2022,4,22,19,0.81,300.0
-6.399999999999977,93.0,13263.91,-6.399999999999977,8.36,2,24.5,56.0,82.0,50.5797899,-84.9177879,216.0,26.5,85.5,8.36,2022-04-22 19:30:20,,1.09,21.0,2022,4,22,19,0.81,300.0
-6.199999999999989,92.0,13272.07,-6.199999999999989,7.987,2,24.5,54.0,82.5,50.579762,-84.9178999,239.0,24.0,77.5,7.987,2022-04-22 19:30:21,,1.59,21.0,2022,4,22,19,0.81,300.0
-5.800000000000011,91.0,13279.7,-5.800000000000011,7.475,2,24.0,51.0,81.5,50.5797362,-84.9180049,212.0,22.5,70.0,7.475,2022-04-22 19:30:22,,1.79,21.0,2022,4,22,19,0.81,300.0
-5.600000000000023,91.0,13286.41,-5.600000000000023,6.582,2,9.0,44.0,30.0,50.5797023,-84.9180908,224.0,31.5,91.5,6.582,2022-04-22 19:30:23,,1.87,21.0,2022,4,22,19,0.81,300.0
-5.600000000000023,94.0,13292.41,-5.600000000000023,5.993,2,32.5,72.0,92.5,50.5796748,-84.9181694,349.0,31.5,91.5,5.993,2022-04-22 19:30:24,,2.14,21.0,2022,4,22,19,0.81,300.0
-5.199999999999989,95.0,13298.56,-5.199999999999989,6.125,2,32.0,62.0,99.0,50.5796429,-84.9182474,361.0,31.0,90.5,6.125,2022-04-22 19:30:25,,2.32,21.0,2022,4,22,19,0.81,300.0
-5.0,95.0,13304.45,-5.0,5.833,2,28.5,53.0,94.5,50.579609,-84.9183194,346.0,31.5,93.5,5.833,2022-04-22 19:30:26,,2.6,21.0,2022,4,22,19,0.81,300.0
-4.600000000000023,96.0,13309.67,-4.600000000000023,5.393,2,26.0,49.0,93.0,50.5795776,-84.918382,353.0,31.5,96.0,5.393,2022-04-22 19:30:27,,3.26,21.0,2022,4,22,19,0.81,300.0
-4.399999999999977,98.0,13314.7,-4.399999999999977,4.72,3,26.5,50.0,97.0,50.5795474,-84.9184425,393.0,30.5,94.5,4.72,2022-04-22 19:30:28,,3.98,21.0,2022,4,22,19,0.81,300.0
-4.199999999999989,97.0,13319.16,-4.199999999999989,4.328,3,27.5,53.0,95.5,50.5795154,-84.9184906,389.0,31.0,91.5,4.328,2022-04-22 19:30:29,,4.54,21.0,2022,4,22,19,0.81,300.0
-3.8000000000000114,94.0,13323.14,-3.8000000000000114,3.808,3,27.0,52.0,94.0,50.5794883,-84.9185352,363.0,28.0,93.0,3.808,2022-04-22 19:30:30,,5.19,21.0,2022,4,22,19,0.81,300.0
-3.3999999999999773,92.0,13327.87,-3.3999999999999773,4.385,3,28.0,52.0,95.0,50.5794618,-84.9185937,410.0,26.0,92.5,4.385,2022-04-22 19:30:31,,5.96,21.0,2022,4,22,19,0.81,300.0
-3.0,92.0,13333.43,-3.0,5.168,3,30.5,50.0,97.5,50.5794319,-84.9186634,425.0,25.0,89.0,5.168,2022-04-22 19:30:32,,6.8,21.0,2022,4,22,19,0.81,300.0
-2.6000000000000227,94.0,13339.45,-2.6000000000000227,5.732,3,30.5,47.0,97.5,50.5793979,-84.9187375,409.0,25.0,89.0,5.732,2022-04-22 19:30:33,,7.27,21.0,2022,4,22,19,0.81,300.0
-2.1999999999999886,94.0,13344.94,-2.1999999999999886,5.262,3,26.5,46.0,94.5,50.5793617,-84.9188003,408.0,28.5,98.5,5.262,2022-04-22 19:30:34,,6.94,21.0,2022,4,22,19,0.81,300.0
-1.8000000000000114,94.0,13351.03,-1.8000000000000114,5.732,3,25.5,51.0,96.0,50.579327,-84.9188752,424.0,29.0,97.5,5.732,2022-04-22 19:30:35,,6.76,21.0,2022,4,22,19,0.81,300.0
-1.3999999999999773,94.0,13357.08,-1.3999999999999773,5.741,3,26.5,48.0,96.0,50.5792914,-84.9189485,417.0,29.0,97.0,5.741,2022-04-22 19:30:36,,6.85,21.0,2022,4,22,19,0.81,300.0
-1.0,94.0,13363.36,-1.0,5.924,3,27.5,45.0,96.0,50.5792524,-84.9190228,426.0,28.5,97.0,5.924,2022-04-22 19:30:37,,6.55,21.0,2022,4,22,19,0.81,300.0
-0.6000000000000227,95.0,13369.73,-0.6000000000000227,5.932,3,28.0,47.0,97.0,50.5792095,-84.9190946,444.0,27.5,97.0,5.932,2022-04-22 19:30:38,,6.37,21.0,2022,4,22,19,0.81,300.0
-0.39999999999997726,96.0,13375.68,-0.39999999999997726,5.514,3,28.5,47.0,98.0,50.5791636,-84.9191546,390.0,28.5,97.0,5.514,2022-04-22 19:30:39,,6.71,21.0,2022,4,22,19,0.81,300.0
0.0,98.0,13381.41,0.0,5.519,3,30.0,50.0,98.5,50.5791129,-84.9192015,378.0,28.5,97.0,5.519,2022-04-22 19:30:40,,6.8,21.0,2022,4,22,19,0.81,300.0
0.39999999999997726,99.0,13387.58,0.39999999999997726,5.619,3,29.0,50.0,95.5,50.5790545,-84.9192439,378.0,28.0,95.0,5.619,2022-04-22 19:30:41,,6.45,21.0,2022,4,22,19,0.81,300.0
0.6000000000000227,100.0,13394.33,0.6000000000000227,6.494,3,27.0,49.0,92.5,50.578989,-84.9192857,366.0,27.0,92.0,6.494,2022-04-22 19:30:42,,6.19,21.0,2022,4,22,19,0.81,300.0
0.8000000000000114,101.0,13402.54,0.8000000000000114,7.799,3,26.0,51.0,92.5,50.5789135,-84.9193472,359.0,26.5,88.0,7.799,2022-04-22 19:30:43,,5.8,21.0,2022,4,22,19,0.81,300.0
1.1999999999999886,100.0,13410.04,1.1999999999999886,7.57,3,29.0,58.0,93.0,50.5788425,-84.9193986,417.0,27.0,86.5,7.57,2022-04-22 19:30:44,,5.32,21.0,2022,4,22,19,0.81,300.0
1.3999999999999773,94.0,13418.04,1.3999999999999773,7.933,3,28.5,50.0,94.0,50.5787706,-84.9194622,291.0,29.0,90.5,7.933,2022-04-22 19:30:45,,4.78,21.0,2022,4,22,19,0.81,300.0
1.8000000000000114,93.0,13425.36,1.8000000000000114,7.454,3,25.5,48.0,86.5,50.5787048,-84.9195201,239.0,30.0,92.5,7.454,2022-04-22 19:30:46,,3.98,21.0,2022,4,22,19,0.81,300.0
2.0,93.0,13433.08,2.0,7.658,3,21.0,48.0,74.5,50.5786355,-84.9195814,226.0,30.5,94.5,7.658,2022-04-22 19:30:47,,3.39,21.0,2022,4,22,19,0.81,300.0
2.1999999999999886,91.0,13440.47,2.1999999999999886,7.461,3,22.5,50.0,76.5,50.5785703,-84.9196426,278.0,21.5,71.5,7.461,2022-04-22 19:30:48,,3.24,21.0,2022,4,22,19,0.81,300.0
2.3999999999999773,90.0,13447.76,2.3999999999999773,7.355,3,25.0,52.0,85.5,50.5785067,-84.9197042,289.0,25.0,84.0,7.355,2022-04-22 19:30:49,,3.16,21.0,2022,4,22,19,0.81,300.0
2.6000000000000227,91.0,13455.5,2.6000000000000227,7.657,2,26.0,52.0,87.5,50.5784428,-84.9197759,291.0,26.5,88.5,7.657,2022-04-22 19:30:50,,3.12,21.0,2022,4,22,19,0.81,300.0
2.8000000000000114,91.0,13463.47,2.8000000000000114,7.85,2,25.0,51.0,83.0,50.5783825,-84.9198579,234.0,29.5,91.0,7.85,2022-04-22 19:30:51,,3.28,21.0,2022,4,22,19,0.81,300.0
3.0,91.0,13470.34,3.0,7.137,2,23.5,54.0,83.0,50.5783353,-84.9199345,209.0,29.5,91.0,7.137,2022-04-22 19:30:52,,3.31,21.0,2022,4,22,19,0.81,300.0
3.1999999999999886,89.0,13477.01,3.1999999999999886,6.768,2,22.0,47.0,72.0,50.5783007,-84.920019,145.0,25.5,80.5,6.768,2022-04-22 19:30:53,,3.12,21.0,2022,4,22,19,0.81,300.0
3.3999999999999773,88.0,13483.76,3.3999999999999773,6.722,2,17.0,42.0,59.5,50.5782806,-84.9201129,112.0,22.5,72.5,6.722,2022-04-22 19:30:54,,2.84,21.0,2022,4,22,19,0.81,300.0
3.3999999999999773,93.0,13489.52,3.3999999999999773,6.024,2,16.5,48.0,57.5,50.5782746,-84.9201959,114.0,17.5,53.0,6.024,2022-04-22 19:30:55,,2.6,21.0,2022,4,22,19,0.81,300.0
3.6000000000000227,99.0,13495.31,3.6000000000000227,5.838,2,16.5,52.0,61.5,50.5782785,-84.9202798,50.0,14.0,40.5,5.838,2022-04-22 19:30:56,,2.6,21.0,2022,4,22,19,0.81,300.0
4.0,92.0,13501.16,4.0,5.867,2,11.5,40.0,73.0,50.5782922,-84.9203625,35.0,15.0,45.5,5.867,2022-04-22 19:30:57,,2.62,21.0,2022,4,22,19,0.81,300.0
4.199999999999989,85.0,13506.25,4.199999999999989,5.257,2,6.5,29.0,85.0,50.5783123,-84.9204311,20.0,15.5,50.5,5.257,2022-04-22 19:30:58,,2.49,21.0,2022,4,22,19,0.81,300.0
4.399999999999977,78.0,13511.28,4.399999999999977,5.072,2,1.5,18.0,96.5,50.5783382,-84.920495,4.0,16.5,55.5,5.072,2022-04-22 19:30:59,,2.66,21.0,2022,4,22,19,0.81,300.0
4.399999999999977,3.0,13515.39,4.399999999999977,4.403,2,0.5,18.0,86.5,50.5783557,-84.9205496,0.0,15.5,54.0,4.403,2022-04-22 19:31:00,,3.06,21.0,2022,4,22,19,0.81,300.0
4.600000000000023,15.0,13518.66,4.600000000000023,3.524,2,2.5,58.0,20.5,50.5783738,-84.9205902,57.0,10.5,41.0,3.524,2022-04-22 19:31:01,,3.26,21.0,2022,4,22,19,0.81,300.0
5.0,31.0,13521.63,5.0,3.108,2,8.5,53.0,37.5,50.5783859,-84.92063,93.0,21.0,56.0,3.108,2022-04-22 19:31:02,,3.66,21.0,2022,4,22,19,0.81,300.0
5.199999999999989,48.0,13523.99,5.199999999999989,2.556,2,15.0,45.0,58.0,50.5783957,-84.9206616,128.0,32.0,72.5,2.556,2022-04-22 19:31:03,,4.58,21.0,2022,4,22,19,0.81,300.0
5.399999999999977,45.0,13525.97,5.399999999999977,2.116,2,16.5,44.0,67.0,50.5783998,-84.9206897,106.0,26.5,67.5,2.116,2022-04-22 19:31:04,,5.53,21.0,2022,4,22,19,0.81,300.0
5.600000000000023,40.0,13527.09,5.600000000000023,1.362,2,18.0,44.0,75.5,50.5784058,-84.9207038,83.0,20.5,62.0,1.362,2022-04-22 19:31:05,,6.0,21.0,2022,4,22,19,0.81,300.0
6.199999999999989,0.0,13527.09,6.199999999999989,8.122,2,16.5,,64.5,50.5785132,-84.9211629,0.0,41.0,94.5,8.122,2022-04-22 19:31:54,,0.0,21.0,2022,4,22,19,0.81,300.0
6.199999999999989,0.0,13528.67,6.199999999999989,3.339,2,16.5,43.0,64.5,50.5785073,-84.9211867,0.0,41.0,94.5,3.339,2022-04-22 19:31:55,,0.0,21.0,2022,4,22,19,0.81,300.0
6.199999999999989,35.0,13530.67,6.199999999999989,2.334,2,21.0,54.0,86.0,50.5785013,-84.9212144,494.0,9.0,21.0,2.334,2022-04-22 19:31:56,,0.0,21.0,2022,4,22,19,0.81,300.0
6.0,57.0,13532.63,6.0,2.063,2,23.0,55.0,91.5,50.5784877,-84.9212361,566.0,13.0,49.5,2.063,2022-04-22 19:31:57,,0.0,21.0,2022,4,22,19,0.81,300.0
6.0,73.0,13536.59,6.0,3.494,2,25.0,51.0,91.5,50.5784517,-84.9212664,553.0,25.0,96.5,3.494,2022-04-22 19:31:58,,0.0,21.0,2022,4,22,19,0.81,300.0
6.0,87.0,13542.27,6.0,5.125,2,29.0,47.0,95.5,50.5784,-84.9213102,389.0,23.5,96.0,5.125,2022-04-22 19:31:59,,0.0,21.0,2022,4,22,19,0.81,300.0
6.0,96.0,13547.77,6.0,5.476,2,33.0,52.0,100.0,50.5783525,-84.9213576,192.0,21.0,92.0,5.476,2022-04-22 19:32:00,,0.0,21.0,2022,4,22,19,0.81,300.0
6.0,75.0,13554.69,6.0,6.503,2,30.0,61.0,98.0,50.5782889,-84.9214094,528.0,29.5,88.5,6.503,2022-04-22 19:32:01,,0.0,21.0,2022,4,22,19,0.81,300.0
6.0,72.0,13561.68,6.0,6.883,2,25.5,57.0,95.5,50.5782279,-84.9214684,521.0,28.5,87.0,6.883,2022-04-22 19:32:02,,0.0,21.0,2022,4,22,19,0.81,300.0
6.0,77.0,13569.21,6.0,7.356,2,22.0,51.0,92.5,50.5781635,-84.9215346,511.0,24.0,89.5,7.356,2022-04-22 19:32:03,,0.0,21.0,2022,4,22,19,0.81,300.0
6.0,81.0,13577.56,6.0,8.191,2,19.5,49.0,88.5,50.5780923,-84.9216078,546.0,21.5,93.5,8.191,2022-04-22 19:32:04,,0.0,21.0,2022,4,22,19,0.81,300.0
6.199999999999989,91.0,13587.28,6.199999999999989,9.257,2,21.5,49.0,94.5,50.5780064,-84.9216878,554.0,21.5,91.0,9.257,2022-04-22 19:32:05,,0.0,21.0,2022,4,22,19,0.81,300.0
6.199999999999989,97.0,13596.99,6.199999999999989,9.618,2,24.5,45.0,96.0,50.5779212,-84.921769,417.0,24.5,93.5,9.618,2022-04-22 19:32:06,,0.0,21.0,2022,4,22,19,0.81,300.0
6.0,98.0,13606.48,6.0,9.528,2,29.5,38.0,98.0,50.5778359,-84.9218445,380.0,29.5,97.0,9.528,2022-04-22 19:32:07,,0.0,21.0,2022,4,22,19,0.81,300.0
5.800000000000011,99.0,13616.12,5.800000000000011,9.63,2,26.5,37.0,90.5,50.5777452,-84.9219116,295.0,28.5,93.5,9.63,2022-04-22 19:32:08,,0.0,21.0,2022,4,22,19,0.81,300.0
5.800000000000011,98.0,13625.42,5.800000000000011,9.363,2,28.0,35.0,89.0,50.5776627,-84.9219878,374.0,28.5,93.5,9.363,2022-04-22 19:32:09,,0.0,21.0,2022,4,22,19,0.81,300.0
5.399999999999977,93.0,13635.64,5.399999999999977,10.038,2,25.5,51.0,94.5,50.5775726,-84.9220721,390.0,28.5,95.0,10.038,2022-04-22 19:32:10,,-0.23,21.0,2022,4,22,19,0.81,300.0
5.199999999999989,94.0,13645.35,5.199999999999989,9.721,2,23.5,42.0,87.5,50.5774873,-84.9221532,267.0,28.0,94.5,9.721,2022-04-22 19:32:11,,-0.95,21.0,2022,4,22,19,0.81,300.0
5.199999999999989,95.0,13655.09,5.199999999999989,9.744,2,23.0,41.0,86.0,50.5774061,-84.9222423,223.0,27.0,88.5,9.744,2022-04-22 19:32:12,,-1.52,21.0,2022,4,22,19,0.81,300.0
4.800000000000011,96.0,13665.28,4.800000000000011,10.073,2,23.0,50.0,89.5,50.5773307,-84.9223493,239.0,25.5,80.5,10.073,2022-04-22 19:32:13,,-1.65,21.0,2022,4,22,19,0.81,300.0
4.600000000000023,98.0,13675.9,4.600000000000023,9.904,2,25.0,52.0,88.5,50.5772559,-84.9224653,166.0,24.5,81.0,9.904,2022-04-22 19:32:14,,-1.97,21.0,2022,4,22,19,0.81,300.0
4.399999999999977,99.0,13687.1,4.399999999999977,11.029,2,19.0,56.0,67.0,50.5771792,-84.9225904,177.0,25.5,77.5,11.029,2022-04-22 19:32:15,,-2.33,21.0,2022,4,22,19,0.81,300.0
4.199999999999989,98.0,13700.73,4.199999999999989,13.016,3,23.5,59.0,75.5,50.5771021,-84.9227583,270.0,21.0,63.0,13.016,2022-04-22 19:32:16,,-2.29,21.0,2022,4,22,19,0.81,300.0
3.6000000000000227,95.0,13713.84,3.6000000000000227,13.084,3,29.5,59.0,90.5,50.5770464,-84.9229327,343.0,21.5,66.0,13.084,2022-04-22 19:32:17,,-2.37,21.0,2022,4,22,19,0.81,300.0
3.1999999999999886,91.0,13727.03,3.1999999999999886,13.134,4,33.0,56.0,99.5,50.5769922,-84.9231093,375.0,26.5,79.0,13.134,2022-04-22 19:32:18,,-2.76,21.0,2022,4,22,19,0.81,300.0
3.0,93.0,13739.97,3.0,13.037,4,32.5,54.0,99.0,50.5769357,-84.9232807,373.0,27.0,80.0,13.037,2022-04-22 19:32:19,,-3.03,21.0,2022,4,22,19,0.81,300.0
2.8000000000000114,96.0,13753.65,2.8000000000000114,13.511,4,26.5,46.0,88.0,50.5768711,-84.9234587,319.0,32.0,94.5,13.511,2022-04-22 19:32:20,,-2.94,21.0,2022,4,22,19,0.81,300.0
2.8000000000000114,96.0,13766.35,2.8000000000000114,12.873,4,25.0,46.0,86.5,50.5768196,-84.9236291,311.0,29.5,91.5,12.873,2022-04-22 19:32:21,,-2.53,21.0,2022,4,22,19,0.81,300.0
2.6000000000000227,95.0,13777.6,2.6000000000000227,11.661,4,23.5,49.0,88.0,50.5767657,-84.9237749,267.0,23.0,83.0,11.661,2022-04-22 19:32:22,,-1.97,21.0,2022,4,22,19,0.81,300.0
2.6000000000000227,93.0,13789.97,2.6000000000000227,12.21,4,23.0,55.0,90.0,50.5767042,-84.9239337,302.0,21.0,82.5,12.21,2022-04-22 19:32:23,,-1.41,21.0,2022,4,22,19,0.81,300.0
2.6000000000000227,91.0,13799.66,2.6000000000000227,10.273,4,28.5,57.0,94.5,50.5766523,-84.9240555,332.0,25.0,85.0,10.273,2022-04-22 19:32:24,,-0.89,21.0,2022,4,22,19,0.81,300.0
2.3999999999999773,90.0,13810.11,2.3999999999999773,10.45,4,29.5,57.0,96.0,50.576589,-84.9241804,394.0,25.5,85.0,10.45,2022-04-22 19:32:25,,-0.61,21.0,2022,4,22,19,0.81,300.0
2.3999999999999773,90.0,13820.28,2.3999999999999773,10.238,4,27.5,56.0,93.0,50.5765292,-84.9243038,322.0,28.0,89.0,10.238,2022-04-22 19:32:26,,-0.7,21.0,2022,4,22,19,0.81,300.0
2.6000000000000227,89.0,13830.37,2.6000000000000227,10.115,4,19.5,55.0,80.5,50.5764613,-84.9244178,234.0,30.5,96.5,10.115,2022-04-22 19:32:27,,-0.65,21.0,2022,4,22,19,0.81,300.0
2.3999999999999773,87.0,13840.42,2.3999999999999773,10.059,3,22.0,54.0,79.0,50.5763937,-84.9245313,274.0,21.5,88.5,10.059,2022-04-22 19:32:28,,-0.24,21.0,2022,4,22,19,0.81,300.0
2.6000000000000227,86.0,13850.01,2.6000000000000227,9.736,3,26.0,47.0,86.0,50.5763252,-84.924635,289.0,23.5,84.5,9.736,2022-04-22 19:32:29,,0.0,21.0,2022,4,22,19,0.81,300.0
2.3999999999999773,89.0,13859.57,2.3999999999999773,9.654,3,29.0,50.0,92.0,50.5762544,-84.9247354,304.0,28.0,88.5,9.654,2022-04-22 19:32:30,,0.0,21.0,2022,4,22,19,0.81,300.0
2.6000000000000227,95.0,13869.21,2.6000000000000227,9.574,3,31.0,54.0,96.0,50.5761833,-84.9248369,322.0,31.5,92.5,9.574,2022-04-22 19:32:31,,0.0,21.0,2022,4,22,19,0.81,300.0
2.6000000000000227,94.0,13878.63,2.6000000000000227,9.473,3,26.5,50.0,94.5,50.5761175,-84.9249406,304.0,33.0,93.0,9.473,2022-04-22 19:32:32,,0.0,21.0,2022,4,22,19,0.81,300.0
2.8000000000000114,93.0,13888.18,2.8000000000000114,9.503,3,24.5,53.0,86.5,50.5760497,-84.9250443,252.0,27.5,91.5,9.503,2022-04-22 19:32:33,,0.12,21.0,2022,4,22,19,0.81,300.0
2.8000000000000114,91.0,13897.26,2.8000000000000114,9.176,3,23.5,56.0,82.0,50.5759878,-84.925146,242.0,24.0,81.0,9.176,2022-04-22 19:32:34,,0.5,21.0,2022,4,22,19,0.81,300.0
2.8000000000000114,89.0,13906.08,2.8000000000000114,8.96,3,24.0,57.0,81.5,50.575927,-84.9252441,264.0,23.5,79.5,8.96,2022-04-22 19:32:35,,0.75,21.0,2022,4,22,19,0.81,300.0
2.8000000000000114,96.0,13914.96,2.8000000000000114,8.891,3,26.5,55.0,87.0,50.5758651,-84.925342,275.0,25.0,82.5,8.891,2022-04-22 19:32:36,,0.61,21.0,2022,4,22,19,0.81,300.0
3.0,98.0,13923.88,3.0,8.902,3,31.0,51.0,98.5,50.5758036,-84.9254411,318.0,28.5,87.5,8.902,2022-04-22 19:32:37,,0.31,21.0,2022,4,22,19,0.81,300.0
3.0,98.0,13932.97,3.0,9.071,2,23.5,51.0,84.5,50.5757437,-84.925545,290.0,30.0,87.0,9.071,2022-04-22 19:32:38,,0.25,21.0,2022,4,22,19,0.81,300.0
3.0,98.0,13941.9,3.0,8.851,2,20.0,58.0,85.0,50.5756848,-84.9256471,281.0,23.5,77.0,8.851,2022-04-22 19:32:39,,0.16,21.0,2022,4,22,19,0.81,300.0
3.0,98.0,13950.88,3.0,9.15,2,22.0,50.0,86.5,50.5756314,-84.9257555,282.0,25.0,79.5,9.15,2022-04-22 19:32:40,,0.0,21.0,2022,4,22,19,0.81,300.0
