altitude,enhanced_altitude,timestamp,battery_soc,cadence,distance,enhanced_speed,gps_accuracy,grade,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,year,month,day,hour,wind_speed,wind_direction
-13.199999999999989,-13.199999999999989,2022-03-06 17:00:28,,0.0,4468.17,2.738,2.0,0.0,107.0,24.0,50.0,76.5,50.5384512,-84.7690815,0.0,21.5,75.0,2.738,11.0,2022,3,6,17,3.9,91.0
-13.199999999999989,-13.199999999999989,2022-03-06 17:00:29,,0.0,4470.84,2.725,2.0,0.0,106.0,24.0,47.0,76.5,50.5384795,-84.7690834,0.0,21.5,75.0,2.725,11.0,2022,3,6,17,3.9,91.0
-13.199999999999989,-13.199999999999989,2022-03-06 17:00:30,,11.0,4474.1,3.634,2.0,0.0,105.0,24.0,46.0,76.5,50.5385107,-84.7691045,126.0,21.5,75.0,3.634,11.0,2022,3,6,17,3.9,91.0
-13.199999999999989,-13.199999999999989,2022-03-06 17:00:31,,37.0,4477.44,3.33,2.0,0.0,104.0,24.0,47.0,76.5,50.5385364,-84.7691382,271.0,21.5,75.0,3.33,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:00:32,,38.0,4481.36,3.872,2.0,0.0,103.0,23.0,52.0,76.5,50.5385669,-84.7691771,257.0,21.0,74.5,3.872,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:00:33,,39.0,4485.23,3.519,2.0,0.0,102.0,21.5,57.0,77.0,50.538604,-84.7692014,243.0,20.5,74.0,3.519,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:00:34,,40.0,4489.18,4.07,2.0,0.0,101.0,20.5,62.0,77.0,50.5386461,-84.7692055,228.0,20.0,73.5,4.07,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:00:35,,41.0,4493.9,4.755,2.0,0.0,100.0,20.5,64.0,78.0,50.5386953,-84.7691892,234.0,20.0,74.5,4.755,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:00:36,,41.0,4500.26,6.242,2.0,0.0,100.0,21.5,63.0,80.0,50.5387575,-84.7691512,270.0,20.5,78.0,6.242,11.0,2022,3,6,17,3.9,91.0
-13.600000000000023,-13.600000000000023,2022-03-06 17:00:37,,42.0,4507.31,7.095,2.0,0.0,98.0,22.5,62.0,82.0,50.5388267,-84.7691099,306.0,21.5,81.0,7.095,11.0,2022,3,6,17,3.9,91.0
-13.600000000000023,-13.600000000000023,2022-03-06 17:00:38,,42.0,4515.33,8.106,2.0,-0.32,96.0,23.5,60.0,84.0,50.5389057,-84.7690638,342.0,22.0,84.5,8.106,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:00:39,,42.0,4524.28,8.708,2.0,-0.58,94.0,25.0,59.0,86.0,50.5389897,-84.7690008,378.0,23.0,88.0,8.708,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:00:40,,42.0,4533.53,8.693,2.0,-0.6,92.0,26.0,57.0,88.0,50.5390792,-84.7689429,413.0,23.5,91.5,8.693,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:00:41,,43.0,4542.53,8.544,2.0,-0.81,91.0,27.0,56.0,90.0,50.5391659,-84.7688852,449.0,24.5,95.0,8.544,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:00:42,,43.0,4551.42,8.358,3.0,-0.64,91.0,28.0,54.0,92.5,50.5392482,-84.7688207,485.0,25.0,98.5,8.358,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:00:43,,61.0,4560.23,8.287,3.0,-0.17,90.0,30.5,54.0,95.0,50.5393142,-84.7687294,427.0,27.0,93.5,8.287,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:00:44,,86.0,4570.17,8.941,3.0,0.0,91.0,33.5,54.0,97.5,50.5393838,-84.7686201,339.0,28.5,87.0,8.941,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:00:45,,102.0,4580.01,9.126,3.0,0.0,92.0,32.5,52.0,98.5,50.5394457,-84.7685048,345.0,29.0,91.5,9.126,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:00:46,,102.0,4590.17,9.236,3.0,0.0,92.0,32.5,52.0,98.5,50.539506,-84.7683822,329.0,29.0,91.5,9.236,11.0,2022,3,6,17,3.9,91.0
-13.600000000000023,-13.600000000000023,2022-03-06 17:00:47,,102.0,4600.15,9.261,3.0,0.0,93.0,34.5,45.0,97.5,50.5395718,-84.7682679,319.0,28.5,88.5,9.261,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:00:48,,103.0,4609.64,9.26,3.0,0.2,93.0,29.0,46.0,92.5,50.539632,-84.7681573,279.0,30.0,92.0,9.26,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:00:49,,105.0,4619.4,9.232,3.0,0.62,94.0,23.5,49.0,87.0,50.5396947,-84.7680438,151.0,31.5,95.5,9.232,11.0,2022,3,6,17,3.9,91.0
-13.199999999999989,-13.199999999999989,2022-03-06 17:00:50,,105.0,4628.82,8.961,3.0,0.91,94.0,22.0,49.0,79.5,50.5397538,-84.7679332,106.0,31.0,94.0,8.961,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:00:51,,104.0,4637.87,8.356,3.0,0.98,95.0,20.0,48.0,72.0,50.5398101,-84.7678262,60.0,30.5,92.5,8.356,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:00:52,,104.0,4646.17,8.522,3.0,0.7,94.0,18.0,48.0,64.0,50.5398675,-84.7677344,15.0,29.5,91.5,8.522,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:00:53,,0.0,4653.77,7.821,3.0,0.21,94.0,17.5,48.0,61.5,50.539924,-84.7676551,0.0,29.5,91.0,7.821,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:00:54,,0.0,4660.5,6.958,2.0,0.0,95.0,17.5,48.0,61.5,50.5399691,-84.7675789,0.0,29.5,91.0,6.958,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:00:55,,0.0,4665.36,5.42,2.0,0.0,95.0,17.5,47.0,61.5,50.5400023,-84.7675245,0.0,29.5,91.0,5.42,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:00:56,,0.0,4669.55,4.499,2.0,0.0,95.0,17.5,47.0,61.5,50.540032,-84.767479,0.0,29.5,91.0,4.499,11.0,2022,3,6,17,3.9,91.0
-13.600000000000023,-13.600000000000023,2022-03-06 17:00:57,,31.0,4673.57,4.237,2.0,0.0,95.0,18.5,15.0,64.0,50.5400606,-84.7674353,303.0,22.5,73.0,4.237,11.0,2022,3,6,17,3.9,91.0
-13.600000000000023,-13.600000000000023,2022-03-06 17:00:58,,50.0,4678.79,4.879,2.0,0.0,96.0,24.0,22.0,83.5,50.5400997,-84.7673815,400.0,19.5,64.5,4.879,11.0,2022,3,6,17,3.9,91.0
-13.600000000000023,-13.600000000000023,2022-03-06 17:00:59,,57.0,4684.92,5.81,2.0,-0.32,96.0,26.0,43.0,93.5,50.5401554,-84.7673343,380.0,24.0,76.5,5.81,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:01:00,,67.0,4691.3,6.249,2.0,-0.97,96.0,20.5,49.0,84.5,50.540216,-84.7672913,401.0,31.0,98.0,6.249,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:01:01,,72.0,4698.47,6.911,2.0,-1.4,97.0,20.0,55.0,85.5,50.5402889,-84.7672577,607.0,23.5,92.0,6.911,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:01:02,,75.0,4706.06,7.414,2.0,-1.45,96.0,22.5,54.0,90.5,50.5403679,-84.7672313,693.0,23.0,94.0,7.414,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:01:03,,78.0,4715.06,8.606,2.0,-1.26,96.0,25.0,53.0,96.5,50.5404641,-84.7672197,770.0,22.5,96.5,8.606,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:01:04,,95.0,4724.78,9.386,2.0,-0.75,96.0,26.5,52.0,99.5,50.5405684,-84.7672119,820.0,22.5,98.0,9.386,11.0,2022,3,6,17,3.9,91.0
-14.0,-14.0,2022-03-06 17:01:05,,113.0,4734.93,10.048,2.0,-0.2,96.0,25.5,45.0,94.5,50.5406773,-84.7672065,547.0,26.0,99.5,10.048,11.0,2022,3,6,17,3.9,91.0
-14.0,-14.0,2022-03-06 17:01:06,,116.0,4745.16,10.142,2.0,-0.24,96.0,31.5,42.0,95.5,50.5407872,-84.7672068,377.0,26.0,99.5,10.142,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:01:07,,113.0,4755.19,9.97,2.0,-0.44,96.0,28.5,53.0,98.0,50.5408948,-84.767211,436.0,31.0,99.0,9.97,11.0,2022,3,6,17,3.9,91.0
-13.800000000000011,-13.800000000000011,2022-03-06 17:01:08,,105.0,4765.58,10.282,2.0,-0.2,96.0,28.0,48.0,93.5,50.5410064,-84.7672173,427.0,27.5,92.0,10.282,11.0,2022,3,6,17,3.9,91.0
-13.600000000000023,-13.600000000000023,2022-03-06 17:01:09,,101.0,4776.34,10.435,3.0,0.0,96.0,28.5,42.0,89.5,50.5411217,-84.7672273,377.0,23.5,86.5,10.435,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:01:10,,102.0,4786.89,10.708,4.0,0.24,96.0,28.5,40.0,89.5,50.5412347,-84.7672374,268.0,23.5,86.5,10.708,11.0,2022,3,6,17,3.9,91.0
-13.199999999999989,-13.199999999999989,2022-03-06 17:01:11,,102.0,4797.31,10.026,4.0,0.92,95.0,28.5,50.0,89.5,50.5413464,-84.7672482,275.0,23.5,86.5,10.026,11.0,2022,3,6,17,3.9,91.0
-13.0,-13.0,2022-03-06 17:01:12,,104.0,4807.18,9.353,4.0,1.53,94.0,28.5,53.0,89.5,50.5414523,-84.767249,349.0,23.5,86.5,9.353,11.0,2022,3,6,17,3.9,91.0
-13.0,-13.0,2022-03-06 17:01:13,,105.0,4817.66,10.098,4.0,1.64,93.0,28.5,51.0,88.5,50.5415646,-84.7672598,378.0,24.5,86.5,10.098,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:14,,106.0,4827.83,10.368,4.0,1.57,92.0,28.0,47.0,85.5,50.5416738,-84.767255,339.0,26.5,86.0,10.368,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:15,,106.0,4838.57,10.622,4.0,1.42,92.0,27.5,47.0,86.0,50.5417887,-84.7672413,308.0,26.5,86.0,10.622,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:16,,106.0,4850.02,10.302,4.0,1.15,92.0,24.5,51.0,80.5,50.5419114,-84.7672321,261.0,24.5,82.5,10.302,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:17,,104.0,4860.68,10.218,4.0,0.85,92.0,23.0,52.0,78.0,50.5420259,-84.7672309,243.0,23.0,78.0,10.218,11.0,2022,3,6,17,3.9,91.0
-12.600000000000023,-12.600000000000023,2022-03-06 17:01:18,,103.0,4870.43,10.221,4.0,0.65,92.0,23.0,50.0,77.5,50.5421305,-84.7672359,240.0,20.5,70.5,10.221,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:19,,103.0,4878.64,10.115,4.0,0.42,93.0,23.0,49.0,80.0,50.5422186,-84.7672318,250.0,20.0,71.0,10.115,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:20,,102.0,4888.48,9.293,4.0,0.13,93.0,23.0,49.0,74.5,50.5423242,-84.7672273,277.0,23.0,76.5,9.293,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:21,,102.0,4898.11,9.959,3.0,0.0,93.0,27.0,49.0,85.5,50.5424273,-84.7672383,354.0,23.5,75.5,9.959,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:22,,104.0,4908.89,10.485,3.0,0.0,92.0,29.5,48.0,91.5,50.5425429,-84.7672357,396.0,25.5,81.0,10.485,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:23,,106.0,4919.35,10.238,3.0,0.0,92.0,31.0,47.0,92.0,50.5426535,-84.7672092,383.0,30.5,96.5,10.238,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:24,,107.0,4930.87,10.582,3.0,0.0,91.0,32.5,51.0,95.5,50.5427768,-84.7671963,395.0,31.5,95.5,10.582,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:25,,107.0,4942.34,10.666,3.0,0.0,92.0,32.5,48.0,95.5,50.5428999,-84.767197,379.0,31.5,95.5,10.666,11.0,2022,3,6,17,3.9,91.0
-12.399999999999977,-12.399999999999977,2022-03-06 17:01:26,,107.0,4954.09,10.507,3.0,0.31,93.0,31.0,48.0,91.5,50.5430245,-84.7672224,388.0,29.0,92.5,10.507,11.0,2022,3,6,17,3.9,91.0
-11.800000000000011,-11.800000000000011,2022-03-06 17:01:27,,106.0,4964.82,10.831,4.0,0.88,94.0,30.5,50.0,90.0,50.5431396,-84.7672238,385.0,28.5,91.5,10.831,11.0,2022,3,6,17,3.9,91.0
-11.399999999999977,-11.399999999999977,2022-03-06 17:01:28,,106.0,4975.47,10.569,4.0,1.46,94.0,30.5,51.0,89.5,50.5432535,-84.7672392,374.0,29.0,92.0,10.569,11.0,2022,3,6,17,3.9,91.0
-11.0,-11.0,2022-03-06 17:01:29,,106.0,4986.45,10.395,4.0,2.25,93.0,30.5,51.0,88.5,50.5433711,-84.7672501,358.0,29.5,93.0,10.395,11.0,2022,3,6,17,3.9,91.0
-11.0,-11.0,2022-03-06 17:01:30,,105.0,4997.38,10.114,4.0,2.85,92.0,28.5,49.0,86.5,50.5434872,-84.7672736,332.0,28.5,91.0,10.114,11.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:01:31,,104.0,5008.1,10.367,4.0,2.84,92.0,28.5,45.0,86.5,50.5436016,-84.7672903,270.0,28.5,91.0,10.367,11.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:01:32,,103.0,5017.81,10.495,4.0,2.56,93.0,27.0,46.0,82.5,50.5437058,-84.7672954,257.0,26.0,86.5,10.495,11.0,2022,3,6,17,3.9,91.0
-11.399999999999977,-11.399999999999977,2022-03-06 17:01:33,,103.0,5027.89,10.053,4.0,1.79,92.0,25.0,48.0,77.5,50.5438134,-84.7673093,329.0,23.5,81.0,10.053,11.0,2022,3,6,17,3.9,91.0
-12.0,-12.0,2022-03-06 17:01:34,,102.0,5038.03,9.989,4.0,0.05,93.0,24.5,58.0,85.0,50.5439223,-84.7673039,245.0,24.0,77.0,9.989,11.0,2022,3,6,17,3.9,91.0
-12.399999999999977,-12.399999999999977,2022-03-06 17:01:35,,101.0,5047.33,9.515,4.0,-1.66,93.0,24.5,44.0,85.0,50.5440221,-84.7673052,232.0,24.0,77.0,9.515,11.0,2022,3,6,17,3.9,91.0
-12.600000000000023,-12.600000000000023,2022-03-06 17:01:36,,99.0,5055.05,9.094,3.0,-2.71,93.0,22.0,47.0,83.0,50.5441045,-84.7673183,225.0,24.5,74.5,9.094,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:37,,96.0,5063.08,9.406,3.0,-3.61,94.0,20.5,52.0,81.5,50.5441904,-84.7673257,238.0,25.0,72.5,9.406,11.0,2022,3,6,17,3.9,91.0
-13.199999999999989,-13.199999999999989,2022-03-06 17:01:38,,100.0,5071.42,9.047,3.0,-4.31,93.0,27.5,56.0,89.5,50.5442784,-84.7673488,311.0,23.5,83.5,9.047,11.0,2022,3,6,17,3.9,91.0
-13.600000000000023,-13.600000000000023,2022-03-06 17:01:39,,100.0,5079.51,8.884,3.0,-4.13,92.0,27.0,54.0,94.5,50.5443646,-84.7673614,313.0,23.5,83.5,8.884,11.0,2022,3,6,17,3.9,91.0
-13.600000000000023,-13.600000000000023,2022-03-06 17:01:40,,96.0,5087.26,8.564,3.0,-3.35,92.0,27.5,52.0,92.5,50.5444479,-84.7673604,265.0,27.5,86.5,8.564,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:01:41,,95.0,5095.51,7.51,3.0,-2.75,92.0,24.5,50.0,86.0,50.5445355,-84.7673775,259.0,29.5,88.5,7.51,11.0,2022,3,6,17,3.9,91.0
-13.399999999999977,-13.399999999999977,2022-03-06 17:01:42,,96.0,5103.78,7.572,3.0,-2.06,92.0,22.5,50.0,81.0,50.5446228,-84.7673997,259.0,28.0,88.0,7.572,11.0,2022,3,6,17,3.9,91.0
-13.199999999999989,-13.199999999999989,2022-03-06 17:01:43,,97.0,5112.29,8.271,3.0,-0.84,91.0,24.0,51.0,79.0,50.5447122,-84.7674259,240.0,24.5,87.0,8.271,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:44,,97.0,5121.36,8.629,2.0,0.52,90.0,25.0,51.0,83.5,50.5448063,-84.7674594,314.0,22.0,85.5,8.629,11.0,2022,3,6,17,3.9,91.0
-12.600000000000023,-12.600000000000023,2022-03-06 17:01:45,,98.0,5130.3,8.787,2.0,1.47,89.0,25.0,52.0,83.5,50.5448962,-84.7675045,301.0,22.0,85.5,8.787,11.0,2022,3,6,17,3.9,91.0
-12.600000000000023,-12.600000000000023,2022-03-06 17:01:46,,102.0,5140.02,9.206,2.0,1.94,88.0,25.5,53.0,84.0,50.5449957,-84.7675471,269.0,25.0,86.5,9.206,11.0,2022,3,6,17,3.9,91.0
-12.399999999999977,-12.399999999999977,2022-03-06 17:01:47,,105.0,5149.82,9.141,2.0,2.1,88.0,27.0,53.0,86.0,50.545094,-84.7675979,283.0,31.0,89.0,9.141,11.0,2022,3,6,17,3.9,91.0
-12.399999999999977,-12.399999999999977,2022-03-06 17:01:48,,105.0,5159.28,9.258,2.0,1.97,89.0,26.5,54.0,88.5,50.5451836,-84.7676623,242.0,31.0,89.0,9.258,11.0,2022,3,6,17,3.9,91.0
-12.399999999999977,-12.399999999999977,2022-03-06 17:01:49,,105.0,5168.92,9.482,2.0,1.52,89.0,24.0,54.0,78.5,50.5452721,-84.7677346,267.0,25.5,84.5,9.482,11.0,2022,3,6,17,3.9,91.0
-12.399999999999977,-12.399999999999977,2022-03-06 17:01:50,,105.0,5178.11,8.941,2.0,0.84,90.0,23.0,45.0,78.0,50.545351,-84.7678147,284.0,25.0,82.5,8.941,11.0,2022,3,6,17,3.9,91.0
-12.600000000000023,-12.600000000000023,2022-03-06 17:01:51,,105.0,5186.99,8.624,2.0,0.23,91.0,22.5,45.0,78.0,50.5454219,-84.7679006,308.0,25.0,82.0,8.624,11.0,2022,3,6,17,3.9,91.0
-12.600000000000023,-12.600000000000023,2022-03-06 17:01:52,,105.0,5195.81,8.58,2.0,0.0,91.0,22.5,46.0,78.5,50.5454883,-84.7679916,314.0,26.0,83.5,8.58,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:53,,105.0,5204.45,8.39,2.0,-0.22,91.0,23.0,45.0,80.0,50.5455586,-84.7680733,299.0,27.5,87.0,8.39,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:54,,105.0,5213.06,8.572,2.0,-0.68,92.0,28.5,50.0,92.5,50.5456305,-84.7681517,347.0,27.0,91.0,8.572,11.0,2022,3,6,17,3.9,91.0
-12.800000000000011,-12.800000000000011,2022-03-06 17:01:55,,103.0,5222.05,8.626,2.0,-0.86,93.0,31.0,52.0,99.0,50.5457028,-84.7682381,253.0,27.0,93.0,8.626,11.0,2022,3,6,17,3.9,91.0
-12.600000000000023,-12.600000000000023,2022-03-06 17:01:56,,103.0,5230.92,8.82,2.0,-0.57,92.0,22.5,43.0,82.5,50.5457737,-84.7683239,238.0,31.5,97.5,8.82,11.0,2022,3,6,17,3.9,91.0
-12.600000000000023,-12.600000000000023,2022-03-06 17:01:57,,102.0,5239.76,8.733,2.0,-0.16,93.0,30.5,52.0,94.5,50.5458394,-84.7684162,300.0,27.0,87.0,8.733,11.0,2022,3,6,17,3.9,91.0
-12.399999999999977,-12.399999999999977,2022-03-06 17:01:58,,103.0,5248.95,9.082,2.0,0.24,94.0,28.5,48.0,88.5,50.5459041,-84.7685166,352.0,27.5,87.5,9.082,11.0,2022,3,6,17,3.9,91.0
-12.399999999999977,-12.399999999999977,2022-03-06 17:01:59,,103.0,5257.81,8.776,2.0,0.71,94.0,27.0,47.0,89.5,50.545957,-84.7686232,317.0,28.5,90.0,8.776,11.0,2022,3,6,17,3.9,91.0
-12.399999999999977,-12.399999999999977,2022-03-06 17:02:00,,104.0,5266.7,8.586,2.0,0.93,93.0,28.0,49.0,93.5,50.5460068,-84.7687332,258.0,28.5,90.0,8.586,11.0,2022,3,6,17,3.9,91.0
-12.199999999999989,-12.199999999999989,2022-03-06 17:02:01,,104.0,5275.23,8.836,2.0,1.01,92.0,28.0,50.0,93.5,50.5460532,-84.7688396,320.0,28.5,90.0,8.836,11.0,2022,3,6,17,3.9,91.0
-12.0,-12.0,2022-03-06 17:02:02,,104.0,5284.36,8.805,2.0,1.17,92.0,26.0,50.0,87.5,50.5461022,-84.7689542,261.0,24.5,82.0,8.805,11.0,2022,3,6,17,3.9,91.0
-12.0,-12.0,2022-03-06 17:02:03,,104.0,5293.21,8.701,2.0,1.25,92.0,27.0,50.0,92.0,50.5461482,-84.7690664,311.0,25.0,83.5,8.701,11.0,2022,3,6,17,3.9,91.0
-12.199999999999989,-12.199999999999989,2022-03-06 17:02:04,,103.0,5301.76,8.606,2.0,1.12,92.0,28.5,50.0,92.5,50.5461926,-84.7691747,305.0,27.0,89.5,8.606,11.0,2022,3,6,17,3.9,91.0
-12.199999999999989,-12.199999999999989,2022-03-06 17:02:05,,103.0,5310.34,8.618,2.0,0.68,92.0,29.0,50.0,92.0,50.5462365,-84.7692839,346.0,28.0,93.5,8.618,11.0,2022,3,6,17,3.9,91.0
-12.0,-12.0,2022-03-06 17:02:06,,102.0,5319.27,8.629,2.0,0.19,92.0,29.0,50.0,92.0,50.5462847,-84.7693958,319.0,28.0,93.5,8.629,11.0,2022,3,6,17,3.9,91.0
-11.800000000000011,-11.800000000000011,2022-03-06 17:02:07,,102.0,5328.27,8.601,2.0,0.0,92.0,29.5,48.0,90.5,50.5463348,-84.7695072,291.0,27.0,90.5,8.601,11.0,2022,3,6,17,3.9,91.0
-11.800000000000011,-11.800000000000011,2022-03-06 17:02:08,,102.0,5336.82,8.209,2.0,0.0,93.0,29.5,49.0,90.0,50.5463781,-84.7696164,301.0,26.5,88.5,8.209,11.0,2022,3,6,17,3.9,91.0
-11.600000000000023,-11.600000000000023,2022-03-06 17:02:09,,101.0,5345.29,8.215,2.0,0.24,93.0,29.0,51.0,90.0,50.5464185,-84.7697264,312.0,25.5,87.0,8.215,11.0,2022,3,6,17,3.9,91.0
-11.399999999999977,-11.399999999999977,2022-03-06 17:02:10,,100.0,5353.77,8.23,2.0,0.98,94.0,29.0,52.0,89.5,50.5464618,-84.7698344,297.0,25.0,85.5,8.23,11.0,2022,3,6,17,3.9,91.0
-11.399999999999977,-11.399999999999977,2022-03-06 17:02:11,,100.0,5362.29,8.295,2.0,1.64,94.0,26.0,48.0,82.5,50.5465055,-84.7699429,295.0,25.0,85.5,8.295,11.0,2022,3,6,17,3.9,91.0
-11.399999999999977,-11.399999999999977,2022-03-06 17:02:12,,100.0,5370.65,8.122,2.0,1.64,94.0,28.0,49.0,87.0,50.5465445,-84.7700519,304.0,25.5,85.0,8.122,11.0,2022,3,6,17,3.9,91.0
-11.199999999999989,-11.199999999999989,2022-03-06 17:02:13,,99.0,5379.01,8.108,2.0,1.54,94.0,31.0,51.0,95.0,50.5465784,-84.7701641,343.0,26.0,86.5,8.108,11.0,2022,3,6,17,3.9,91.0
-11.199999999999989,-11.199999999999989,2022-03-06 17:02:14,,98.0,5387.39,8.2,2.0,1.63,94.0,31.5,51.0,96.5,50.5466165,-84.770274,307.0,26.5,87.5,8.2,11.0,2022,3,6,17,3.9,91.0
-11.0,-11.0,2022-03-06 17:02:15,,97.0,5395.82,8.168,2.0,1.36,93.0,30.5,50.0,93.0,50.5466566,-84.7703834,301.0,27.0,88.0,8.168,11.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:02:16,,97.0,5403.97,8.173,2.0,1.04,93.0,30.0,50.0,92.5,50.546698,-84.7704874,298.0,28.0,90.0,8.173,11.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:02:17,,96.0,5412.32,8.207,2.0,1.09,93.0,30.0,51.0,92.5,50.5467422,-84.7705926,220.0,28.0,90.0,8.207,11.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:02:18,,97.0,5420.55,8.289,2.0,1.05,93.0,29.5,51.0,83.5,50.5467841,-84.7706977,205.0,27.0,92.5,8.289,11.0,2022,3,6,17,3.9,91.0
-10.600000000000023,-10.600000000000023,2022-03-06 17:02:19,,97.0,5428.8,8.303,2.0,0.94,93.0,29.5,51.0,81.5,50.5468271,-84.770802,206.0,27.0,93.0,8.303,11.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:02:20,,97.0,5436.86,8.155,2.0,1.14,93.0,28.5,51.0,81.5,50.5468662,-84.7709062,209.0,25.5,87.5,8.155,11.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:02:21,,98.0,5444.83,8.339,2.0,1.35,93.0,27.0,50.0,81.0,50.5469026,-84.7710106,258.0,23.0,80.0,8.339,11.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:02:22,,98.0,5453.59,8.481,2.0,1.41,92.0,27.0,56.0,81.0,50.5469358,-84.7711294,278.0,23.0,80.0,8.481,11.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:02:23,,99.0,5461.78,8.457,2.0,1.46,93.0,25.0,43.0,80.5,50.5469652,-84.7712412,252.0,25.5,81.0,8.457,11.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:02:24,,100.0,5470.58,8.62,2.0,1.4,93.0,25.0,44.0,81.0,50.5469958,-84.7713618,252.0,26.0,84.0,8.62,11.0,2022,3,6,17,3.9,91.0
