distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,temperature,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
10552.0,6.603,2,50.389748,-84.4678565,6.603,2022-11-26 21:19:45,,97.0,285.0,30.0,93.5,260.0,30.0,90.0,49.0,8.0,12.600000000000023,12.600000000000023,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
10558.5,6.152,2,50.3897072,-84.4679293,6.152,2022-11-26 21:19:46,,96.0,285.0,32.0,96.0,343.0,27.0,91.0,48.0,8.0,13.0,13.0,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
10564.61,5.575,2,50.389661,-84.4679942,5.575,2022-11-26 21:19:47,,97.0,286.0,31.5,95.0,346.0,31.0,94.0,57.0,8.0,13.399999999999977,13.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
10569.81,4.927,2,50.3896247,-84.4680578,4.927,2022-11-26 21:19:48,,97.0,286.0,31.5,96.5,358.0,30.5,94.0,50.0,8.0,13.799999999999955,13.799999999999955,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
10574.83,4.941,2,50.3895883,-84.4681033,4.941,2022-11-26 21:19:49,,95.0,286.0,31.0,97.0,396.0,31.0,95.0,48.0,8.0,14.399999999999977,14.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
10579.92,5.156,2,50.3895518,-84.4681671,5.156,2022-11-26 21:19:50,,91.0,287.0,30.5,96.5,427.0,32.5,97.0,48.0,8.0,14.799999999999955,14.799999999999955,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
10585.41,5.388,2,50.3895156,-84.4682213,5.388,2022-11-26 21:19:51,,91.0,287.0,30.0,96.5,463.0,31.5,98.0,48.0,8.0,15.399999999999977,15.399999999999977,69.0,74.0,0.0,2022,11,26,21,2.71,176.0
10590.98,5.374,2,50.3894745,-84.4682852,5.374,2022-11-26 21:19:52,,90.0,288.0,27.5,95.5,470.0,31.5,98.0,50.0,8.0,15.799999999999955,15.799999999999955,69.0,74.0,1.93,2022,11,26,21,2.71,176.0
10596.01,4.717,2,50.3894385,-84.4683392,4.717,2022-11-26 21:19:53,,89.0,288.0,28.0,96.0,456.0,31.5,97.0,50.0,8.0,16.399999999999977,16.399999999999977,70.0,74.0,6.68,2022,11,26,21,2.71,176.0
10601.37,5.317,2,50.3894017,-84.4684036,5.317,2022-11-26 21:19:54,,99.0,289.0,29.0,97.0,467.0,31.5,96.0,49.0,8.0,16.799999999999955,16.799999999999955,70.0,74.0,7.55,2022,11,26,21,2.71,176.0
10606.49,5.056,2,50.3893703,-84.4684574,5.056,2022-11-26 21:19:55,,97.0,289.0,30.0,97.5,483.0,31.5,95.5,49.0,8.0,17.399999999999977,17.399999999999977,71.0,74.0,8.36,2022,11,26,21,2.71,176.0
10611.24,4.899,2,50.3893399,-84.4685096,4.899,2022-11-26 21:19:56,,95.0,290.0,30.5,97.5,490.0,32.0,97.0,48.0,8.0,18.0,18.0,72.0,74.0,9.07,2022,11,26,21,2.71,176.0
10616.27,4.625,2,50.3893026,-84.4685659,4.625,2022-11-26 21:19:57,,94.0,290.0,30.5,97.5,503.0,31.0,97.0,46.0,8.0,18.600000000000023,18.600000000000023,72.0,74.0,9.62,2022,11,26,21,2.71,176.0
10621.03,4.459,2,50.3892699,-84.4686218,4.459,2022-11-26 21:19:58,,93.0,291.0,31.0,97.5,510.0,30.5,97.0,47.0,8.0,19.200000000000045,19.200000000000045,73.0,74.0,9.89,2022,11,26,21,2.71,176.0
10625.57,4.693,2,50.389238,-84.4686673,4.693,2022-11-26 21:19:59,,92.0,291.0,30.5,97.0,512.0,30.0,97.0,48.0,8.0,19.799999999999955,19.799999999999955,73.0,74.0,10.06,2022,11,26,21,2.71,176.0
10630.11,4.322,2,50.389207,-84.4687204,4.322,2022-11-26 21:20:00,,91.0,292.0,29.5,96.5,513.0,30.5,97.0,49.0,8.0,20.399999999999977,20.399999999999977,74.0,74.0,9.96,2022,11,26,21,2.71,176.0
10634.81,4.624,2,50.3891785,-84.468777,4.624,2022-11-26 21:20:01,,88.0,292.0,29.5,97.5,511.0,31.0,97.5,51.0,8.0,21.0,21.0,74.0,74.0,9.95,2022,11,26,21,2.71,176.0
10639.06,4.077,2,50.3891471,-84.468822,4.077,2022-11-26 21:20:02,,87.0,293.0,30.0,97.0,499.0,28.5,98.0,49.0,8.0,21.600000000000023,21.600000000000023,75.0,74.0,10.01,2022,11,26,21,2.71,176.0
10643.33,4.051,2,50.3891239,-84.4688772,4.051,2022-11-26 21:20:03,,86.0,293.0,30.0,97.0,478.0,27.0,98.0,50.0,8.0,22.200000000000045,22.200000000000045,75.0,74.0,10.22,2022,11,26,21,2.71,176.0
10647.42,3.945,2,50.3891012,-84.4689228,3.945,2022-11-26 21:20:04,,83.0,294.0,30.5,98.0,456.0,28.0,98.0,49.0,8.0,22.799999999999955,22.799999999999955,76.0,74.0,10.58,2022,11,26,21,2.71,176.0
10651.48,4.056,2,50.3890786,-84.4689769,4.056,2022-11-26 21:20:05,,82.0,294.0,31.5,98.5,451.0,32.0,97.5,47.0,8.0,23.399999999999977,23.399999999999977,77.0,74.0,11.07,2022,11,26,21,2.71,176.0
10655.71,4.06,2,50.3890511,-84.4690228,4.06,2022-11-26 21:20:06,,83.0,294.0,30.5,97.5,448.0,31.0,98.0,49.0,8.0,23.799999999999955,23.799999999999955,77.0,74.0,11.66,2022,11,26,21,2.71,176.0
10660.13,4.422,2,50.3890238,-84.4690775,4.422,2022-11-26 21:20:07,,87.0,295.0,30.5,98.0,432.0,30.0,98.5,49.0,8.0,24.200000000000045,24.200000000000045,78.0,74.0,12.26,2022,11,26,21,2.71,176.0
10664.77,4.533,2,50.3889919,-84.469132,4.533,2022-11-26 21:20:08,,90.0,295.0,30.5,97.5,420.0,29.0,98.5,48.0,8.0,24.600000000000023,24.600000000000023,79.0,74.0,12.71,2022,11,26,21,2.71,176.0
10668.97,4.508,2,50.3889617,-84.4691753,4.508,2022-11-26 21:20:09,,93.0,296.0,29.5,96.0,407.0,28.0,98.0,48.0,8.0,25.0,25.0,79.0,74.0,12.68,2022,11,26,21,2.71,176.0
10674.38,5.303,2,50.3889282,-84.4692413,5.303,2022-11-26 21:20:10,,96.0,296.0,27.0,93.0,392.0,27.0,97.0,48.0,8.0,25.399999999999977,25.399999999999977,79.0,74.0,11.89,2022,11,26,21,2.71,176.0
10679.33,4.893,2,50.3888972,-84.4692945,4.893,2022-11-26 21:20:11,,97.0,296.0,23.5,83.0,371.0,26.5,94.5,46.0,8.0,25.600000000000023,25.600000000000023,80.0,74.0,10.76,2022,11,26,21,2.71,176.0
10684.31,4.87,2,50.3888646,-84.4693504,4.87,2022-11-26 21:20:12,,98.0,297.0,24.0,81.0,291.0,26.5,94.0,47.0,8.0,26.0,26.0,80.0,74.0,9.25,2022,11,26,21,2.71,176.0
10689.24,5.064,2,50.3888293,-84.4694033,5.064,2022-11-26 21:20:13,,99.0,297.0,25.0,82.5,269.0,26.5,94.0,45.0,8.0,26.200000000000045,26.200000000000045,80.0,74.0,7.8,2022,11,26,21,2.71,176.0
10694.47,5.173,2,50.3887933,-84.469466,5.173,2022-11-26 21:20:14,,97.0,297.0,24.0,82.0,249.0,26.5,93.5,42.0,8.0,26.399999999999977,26.399999999999977,81.0,74.0,6.52,2022,11,26,21,2.71,176.0
10700.12,5.293,2,50.3887553,-84.4695233,5.293,2022-11-26 21:20:15,,92.0,297.0,20.0,74.5,222.0,26.0,92.5,41.0,8.0,26.399999999999977,26.399999999999977,81.0,74.0,5.49,2022,11,26,21,2.71,176.0
10706.2,6.36,2,50.3887144,-84.4695962,6.36,2022-11-26 21:20:16,,93.0,298.0,15.5,67.5,205.0,26.0,91.0,43.0,8.0,26.399999999999977,26.399999999999977,81.0,74.0,4.65,2022,11,26,21,2.71,176.0
10713.09,6.593,2,50.3886731,-84.4696786,6.593,2022-11-26 21:20:17,,93.0,298.0,22.0,80.5,223.0,23.0,78.5,48.0,8.0,26.600000000000023,26.600000000000023,81.0,74.0,3.91,2022,11,26,21,2.71,176.0
10719.99,6.605,2,50.388628,-84.4697599,6.605,2022-11-26 21:20:18,,95.0,298.0,28.0,91.0,266.0,22.5,77.0,49.0,8.0,26.600000000000023,26.600000000000023,81.0,74.0,3.21,2022,11,26,21,2.71,176.0
10726.65,6.333,2,50.3885868,-84.4698331,6.333,2022-11-26 21:20:19,,97.0,298.0,30.0,95.0,301.0,24.5,86.0,48.0,8.0,26.600000000000023,26.600000000000023,81.0,74.0,2.59,2022,11,26,21,2.71,176.0
10733.16,6.514,2,50.3885459,-84.4699149,6.514,2022-11-26 21:20:20,,98.0,299.0,26.0,97.5,311.0,26.0,89.0,43.0,8.0,26.799999999999955,26.799999999999955,81.0,74.0,2.11,2022,11,26,21,2.71,176.0
10739.71,6.701,2,50.388501,-84.4699868,6.701,2022-11-26 21:20:21,,99.0,299.0,28.0,95.5,318.0,27.5,92.0,45.0,8.0,27.0,27.0,82.0,74.0,1.77,2022,11,26,21,2.71,176.0
10746.75,6.741,2,50.3884549,-84.4700605,6.741,2022-11-26 21:20:22,,100.0,299.0,28.5,90.0,300.0,27.0,90.0,47.0,8.0,27.0,27.0,82.0,74.0,1.46,2022,11,26,21,2.71,176.0
10753.44,6.565,2,50.3884104,-84.4701405,6.565,2022-11-26 21:20:23,,101.0,300.0,26.5,81.5,251.0,25.5,84.5,48.0,8.0,27.200000000000045,27.200000000000045,82.0,74.0,1.32,2022,11,26,21,2.71,176.0
10760.56,6.733,2,50.3883639,-84.4702244,6.733,2022-11-26 21:20:24,,101.0,300.0,24.5,74.0,200.0,24.0,79.0,47.0,8.0,27.200000000000045,27.200000000000045,82.0,74.0,1.26,2022,11,26,21,2.71,176.0
10767.53,6.837,2,50.3883182,-84.4703065,6.837,2022-11-26 21:20:25,,101.0,300.0,23.5,72.0,189.0,24.0,79.0,45.0,8.0,27.399999999999977,27.399999999999977,82.0,74.0,1.29,2022,11,26,21,2.71,176.0
10774.7,6.917,2,50.388269,-84.470387,6.917,2022-11-26 21:20:26,,100.0,300.0,24.5,76.0,190.0,22.5,75.0,48.0,8.0,27.399999999999977,27.399999999999977,82.0,74.0,1.34,2022,11,26,21,2.71,176.0
10781.75,6.891,2,50.3882228,-84.47047,6.891,2022-11-26 21:20:27,,100.0,300.0,29.0,86.0,207.0,21.5,72.5,50.0,8.0,27.600000000000023,27.600000000000023,82.0,74.0,1.39,2022,11,26,21,2.71,176.0
10788.62,6.477,2,50.3881772,-84.470543,6.477,2022-11-26 21:20:28,,99.0,301.0,31.5,93.0,232.0,22.0,74.0,51.0,8.0,27.799999999999955,27.799999999999955,82.0,74.0,1.44,2022,11,26,21,2.71,176.0
10795.14,6.204,2,50.3881363,-84.4706158,6.204,2022-11-26 21:20:29,,98.0,301.0,26.5,87.0,253.0,23.0,77.5,52.0,8.0,28.0,28.0,82.0,74.0,1.52,2022,11,26,21,2.71,176.0
10801.32,5.954,2,50.3880953,-84.4706887,5.954,2022-11-26 21:20:30,,96.0,301.0,28.0,92.0,272.0,22.0,76.0,53.0,8.0,28.200000000000045,28.200000000000045,83.0,74.0,1.68,2022,11,26,21,2.71,176.0
10807.77,6.081,2,50.3880548,-84.4707698,6.081,2022-11-26 21:20:31,,96.0,301.0,30.0,94.5,305.0,22.5,81.0,53.0,8.0,28.600000000000023,28.600000000000023,83.0,74.0,1.98,2022,11,26,21,2.71,176.0
10814.01,5.63,2,50.388018,-84.4708432,5.63,2022-11-26 21:20:32,,98.0,302.0,30.5,95.5,343.0,24.0,85.0,54.0,8.0,29.0,29.0,83.0,74.0,2.44,2022,11,26,21,2.71,176.0
10819.85,5.642,2,50.3879817,-84.4709068,5.642,2022-11-26 21:20:33,,97.0,302.0,29.5,96.5,401.0,26.0,87.5,51.0,8.0,29.399999999999977,29.399999999999977,83.0,74.0,3.05,2022,11,26,21,2.71,176.0
10825.62,5.37,2,50.3879406,-84.4709708,5.37,2022-11-26 21:20:34,,96.0,303.0,29.0,97.0,446.0,28.0,90.0,47.0,8.0,30.0,30.0,84.0,74.0,3.81,2022,11,26,21,2.71,176.0
10831.14,5.236,2,50.3879042,-84.4710345,5.236,2022-11-26 21:20:35,,93.0,303.0,29.0,98.0,506.0,30.0,97.0,46.0,8.0,30.399999999999977,30.399999999999977,84.0,74.0,4.73,2022,11,26,21,2.71,176.0
10836.66,5.128,2,50.3878724,-84.4710982,5.128,2022-11-26 21:20:36,,92.0,304.0,30.5,95.5,486.0,30.5,98.0,43.0,8.0,31.0,31.0,85.0,74.0,5.67,2022,11,26,21,2.71,176.0
10841.85,4.648,2,50.3878359,-84.4711619,4.648,2022-11-26 21:20:37,,98.0,304.0,31.0,95.0,448.0,30.5,98.0,43.0,8.0,31.600000000000023,31.600000000000023,85.0,74.0,6.32,2022,11,26,21,2.71,176.0
10846.93,4.833,2,50.3877996,-84.4712164,4.833,2022-11-26 21:20:38,,96.0,305.0,30.5,96.5,455.0,31.0,98.5,44.0,8.0,32.200000000000045,32.200000000000045,86.0,74.0,6.95,2022,11,26,21,2.71,176.0
10851.9,4.628,2,50.3877678,-84.471271,4.628,2022-11-26 21:20:39,,95.0,305.0,30.5,98.0,472.0,31.5,98.5,45.0,8.0,32.799999999999955,32.799999999999955,86.0,74.0,7.54,2022,11,26,21,2.71,176.0
10856.45,4.281,2,50.3877365,-84.4713245,4.281,2022-11-26 21:20:40,,95.0,306.0,30.5,98.0,481.0,31.5,98.5,46.0,8.0,33.39999999999998,33.39999999999998,87.0,74.0,8.14,2022,11,26,21,2.71,176.0
10860.88,4.175,2,50.3877091,-84.4713702,4.175,2022-11-26 21:20:41,,95.0,306.0,30.5,97.5,463.0,31.0,98.0,46.0,8.0,33.799999999999955,33.799999999999955,87.0,74.0,8.73,2022,11,26,21,2.71,176.0
10865.84,4.796,2,50.3876766,-84.471435,4.796,2022-11-26 21:20:42,,95.0,307.0,30.0,97.5,442.0,30.5,97.5,46.0,8.0,34.39999999999998,34.39999999999998,88.0,74.0,9.31,2022,11,26,21,2.71,176.0
10870.98,5.065,2,50.3876406,-84.471489,5.065,2022-11-26 21:20:43,,95.0,307.0,28.0,97.5,430.0,30.0,96.5,47.0,8.0,34.799999999999955,34.799999999999955,89.0,74.0,9.89,2022,11,26,21,2.71,176.0
10876.22,5.196,2,50.3876039,-84.471544,5.196,2022-11-26 21:20:44,,96.0,307.0,29.5,96.5,425.0,30.0,97.5,48.0,8.0,35.39999999999998,35.39999999999998,89.0,74.0,10.46,2022,11,26,21,2.71,176.0
10881.54,5.285,2,50.3875675,-84.4716078,5.285,2022-11-26 21:20:45,,96.0,308.0,30.0,97.0,417.0,30.5,97.0,49.0,8.0,35.799999999999955,35.799999999999955,90.0,74.0,10.86,2022,11,26,21,2.71,176.0
10887.07,5.463,2,50.387531,-84.4716716,5.463,2022-11-26 21:20:46,,97.0,308.0,30.5,97.0,410.0,32.0,96.5,51.0,8.0,36.200000000000045,36.200000000000045,90.0,74.0,10.88,2022,11,26,21,2.71,176.0
10892.36,5.343,2,50.3874947,-84.4717261,5.343,2022-11-26 21:20:47,,99.0,309.0,30.0,97.0,408.0,33.5,97.0,48.0,8.0,36.60000000000002,36.60000000000002,91.0,74.0,10.28,2022,11,26,21,2.71,176.0
10897.88,5.461,2,50.3874629,-84.4717897,5.461,2022-11-26 21:20:48,,99.0,309.0,30.5,97.0,407.0,32.0,97.0,46.0,8.0,37.0,37.0,91.0,74.0,9.47,2022,11,26,21,2.71,176.0
10902.85,5.111,2,50.3874317,-84.4718521,5.111,2022-11-26 21:20:49,,98.0,309.0,31.5,97.0,405.0,30.0,96.0,47.0,8.0,37.39999999999998,37.39999999999998,92.0,74.0,8.42,2022,11,26,21,2.71,176.0
10908.03,5.164,2,50.3873992,-84.4719171,5.164,2022-11-26 21:20:50,,98.0,310.0,30.0,96.5,398.0,31.5,97.0,49.0,8.0,37.799999999999955,37.799999999999955,92.0,74.0,7.53,2022,11,26,21,2.71,176.0
10913.54,5.489,2,50.3873636,-84.4719794,5.489,2022-11-26 21:20:51,,99.0,310.0,29.0,93.0,389.0,31.5,97.0,42.0,8.0,38.200000000000045,38.200000000000045,92.0,74.0,6.89,2022,11,26,21,2.71,176.0
10919.19,5.535,2,50.3873309,-84.4720446,5.535,2022-11-26 21:20:52,,99.0,311.0,27.5,90.0,379.0,30.0,96.5,42.0,8.0,38.60000000000002,38.60000000000002,92.0,74.0,6.48,2022,11,26,21,2.71,176.0
10924.33,5.245,2,50.3872994,-84.4721076,5.245,2022-11-26 21:20:53,,100.0,311.0,27.0,91.5,358.0,30.5,98.5,47.0,8.0,39.0,39.0,93.0,74.0,6.29,2022,11,26,21,2.71,176.0
10929.59,5.24,2,50.3872625,-84.4721631,5.24,2022-11-26 21:20:54,,100.0,311.0,24.5,88.5,342.0,29.0,96.5,52.0,8.0,39.39999999999998,39.39999999999998,93.0,74.0,6.25,2022,11,26,21,2.71,176.0
10934.79,5.215,2,50.3872307,-84.4722268,5.215,2022-11-26 21:20:55,,100.0,312.0,24.5,88.5,336.0,28.5,90.0,51.0,8.0,39.60000000000002,39.60000000000002,94.0,74.0,6.29,2022,11,26,21,2.71,176.0
10939.75,5.029,2,50.3872034,-84.4722904,5.029,2022-11-26 21:20:56,,102.0,312.0,24.5,88.5,336.0,27.5,87.5,51.0,8.0,40.0,40.0,94.0,74.0,6.36,2022,11,26,21,2.71,176.0
10944.84,5.067,2,50.3871714,-84.4723452,5.067,2022-11-26 21:20:57,,103.0,312.0,25.0,89.0,344.0,26.5,88.0,50.0,8.0,40.39999999999998,40.39999999999998,94.0,74.0,6.47,2022,11,26,21,2.71,176.0
10949.93,5.084,2,50.3871351,-84.4723998,5.084,2022-11-26 21:20:58,,102.0,313.0,25.0,89.5,349.0,25.5,88.0,50.0,8.0,40.60000000000002,40.60000000000002,95.0,74.0,6.52,2022,11,26,21,2.71,176.0
10955.33,5.312,2,50.3870988,-84.4724632,5.312,2022-11-26 21:20:59,,98.0,313.0,26.0,87.0,343.0,25.0,87.5,49.0,8.0,41.0,41.0,95.0,74.0,6.35,2022,11,26,21,2.71,176.0
10961.22,5.811,2,50.3870628,-84.4725352,5.811,2022-11-26 21:21:00,,94.0,313.0,26.0,88.5,358.0,26.0,86.0,48.0,8.0,41.200000000000045,41.200000000000045,96.0,74.0,6.16,2022,11,26,21,2.71,176.0
10967.27,5.937,2,50.3870213,-84.4726,5.937,2022-11-26 21:21:01,,97.0,314.0,23.5,87.0,358.0,28.0,84.5,47.0,8.0,41.39999999999998,41.39999999999998,96.0,74.0,5.78,2022,11,26,21,2.71,176.0
10973.58,6.201,2,50.3869848,-84.472673,6.201,2022-11-26 21:21:02,,97.0,314.0,20.0,76.0,306.0,27.5,84.0,52.0,8.0,41.60000000000002,41.60000000000002,96.0,74.0,5.32,2022,11,26,21,2.71,176.0
10980.0,6.373,2,50.3869444,-84.4727537,6.373,2022-11-26 21:21:03,,95.0,314.0,21.0,78.0,194.0,25.0,78.0,63.0,8.0,41.799999999999955,41.799999999999955,96.0,74.0,4.78,2022,11,26,21,2.71,176.0
10986.9,6.765,2,50.3868986,-84.4728364,6.765,2022-11-26 21:21:04,,93.0,314.0,20.0,72.5,177.0,20.5,67.5,74.0,8.0,41.799999999999955,41.799999999999955,96.0,74.0,4.14,2022,11,26,21,2.71,176.0
10994.26,7.189,2,50.3868526,-84.4729191,7.189,2022-11-26 21:21:05,,94.0,314.0,18.5,65.0,162.0,16.0,56.5,56.0,8.0,41.799999999999955,41.799999999999955,97.0,74.0,3.39,2022,11,26,21,2.71,176.0
11001.5,6.999,2,50.3868075,-84.4730004,6.999,2022-11-26 21:21:06,,94.0,315.0,18.0,63.5,160.0,16.0,58.5,56.0,8.0,41.60000000000002,41.60000000000002,97.0,74.0,2.57,2022,11,26,21,2.71,176.0
11009.08,7.43,2,50.3867577,-84.473091,7.43,2022-11-26 21:21:07,,92.0,315.0,20.0,70.0,162.0,21.5,77.5,60.0,8.0,41.60000000000002,41.60000000000002,97.0,74.0,1.44,2022,11,26,21,2.71,176.0
11016.98,7.85,2,50.3867079,-84.4731814,7.85,2022-11-26 21:21:08,,96.0,315.0,18.0,68.0,163.0,12.5,51.5,51.0,8.0,41.39999999999998,41.39999999999998,97.0,74.0,0.09,2022,11,26,21,2.71,176.0
11025.13,7.883,2,50.3866573,-84.4732826,7.883,2022-11-26 21:21:09,,97.0,315.0,18.0,64.5,148.0,17.0,61.0,52.0,8.0,41.0,41.0,97.0,74.0,0.15,2022,11,26,21,2.71,176.0
11033.62,8.581,2,50.3866028,-84.4733825,8.581,2022-11-26 21:21:10,,96.0,315.0,16.0,58.5,131.0,19.5,66.5,56.0,8.0,40.799999999999955,40.799999999999955,97.0,74.0,-0.65,2022,11,26,21,2.71,176.0
11042.7,8.888,2,50.386548,-84.4734829,8.888,2022-11-26 21:21:11,,95.0,315.0,14.5,54.5,121.0,19.5,66.0,58.0,8.0,40.39999999999998,40.39999999999998,97.0,74.0,-1.55,2022,11,26,21,2.71,176.0
11051.74,8.8,2,50.3864889,-84.4735919,8.8,2022-11-26 21:21:12,,97.0,315.0,15.0,56.5,117.0,19.0,65.0,54.0,8.0,39.799999999999955,39.799999999999955,97.0,75.0,-2.32,2022,11,26,21,2.71,176.0
11060.96,9.528,2,50.3864322,-84.4736968,9.528,2022-11-26 21:21:13,,99.0,315.0,13.0,42.0,108.0,17.5,63.0,42.0,8.0,39.39999999999998,39.39999999999998,97.0,75.0,-2.81,2022,11,26,21,2.71,176.0
11071.31,9.535,2,50.3863614,-84.4738197,9.535,2022-11-26 21:21:14,,83.0,316.0,9.0,31.5,92.0,16.5,59.5,30.0,8.0,38.799999999999955,38.799999999999955,97.0,75.0,-3.24,2022,11,26,21,2.71,176.0
11081.25,9.557,2,50.3862984,-84.4739367,9.557,2022-11-26 21:21:15,,55.0,316.0,8.0,30.5,74.0,16.0,59.5,40.0,8.0,38.200000000000045,38.200000000000045,97.0,76.0,-3.63,2022,11,26,21,2.71,176.0
11091.28,9.541,2,50.386234,-84.4740471,9.541,2022-11-26 21:21:16,,28.0,316.0,10.0,35.5,55.0,16.5,62.0,55.0,8.0,37.60000000000002,37.60000000000002,97.0,76.0,-3.97,2022,11,26,21,2.71,176.0
11100.95,9.506,2,50.3861752,-84.4741649,9.506,2022-11-26 21:21:17,,57.0,316.0,12.0,40.5,45.0,17.0,64.0,60.0,8.0,37.200000000000045,37.200000000000045,97.0,77.0,-4.25,2022,11,26,21,2.71,176.0
11110.87,9.347,2,50.3861109,-84.4742751,9.347,2022-11-26 21:21:18,,56.0,316.0,3.5,62.0,14.0,5.0,19.5,7.0,8.0,36.799999999999955,36.799999999999955,97.0,77.0,-4.45,2022,11,26,21,2.71,176.0
11120.33,9.196,2,50.3860474,-84.4743839,9.196,2022-11-26 21:21:19,,41.0,316.0,0.0,85.5,14.0,0.0,0.5,43.0,8.0,36.60000000000002,36.60000000000002,97.0,78.0,-4.55,2022,11,26,21,2.71,176.0
11129.65,9.047,2,50.3859925,-84.4744937,9.047,2022-11-26 21:21:20,,81.0,316.0,5.0,87.5,26.0,3.5,13.5,60.0,8.0,36.200000000000045,36.200000000000045,97.0,78.0,-4.55,2022,11,26,21,2.71,176.0
11139.17,9.307,2,50.3859346,-84.4746095,9.307,2022-11-26 21:21:21,,95.0,316.0,16.0,59.5,73.0,12.0,44.5,57.0,8.0,36.0,36.0,97.0,79.0,-4.49,2022,11,26,21,2.71,176.0
11149.18,9.293,2,50.3858697,-84.4747211,9.293,2022-11-26 21:21:22,,95.0,316.0,16.5,61.5,104.0,14.0,50.0,55.0,8.0,35.60000000000002,35.60000000000002,97.0,79.0,-4.33,2022,11,26,21,2.71,176.0
11158.59,9.078,2,50.3858067,-84.4748382,9.078,2022-11-26 21:21:23,,94.0,316.0,17.0,63.5,158.0,15.5,56.0,54.0,8.0,35.39999999999998,35.39999999999998,97.0,79.0,-3.96,2022,11,26,21,2.71,176.0
11167.71,9.061,2,50.3857516,-84.4749392,9.061,2022-11-26 21:21:24,,93.0,316.0,17.5,65.5,166.0,17.0,62.0,52.0,8.0,35.200000000000045,35.200000000000045,97.0,80.0,-3.56,2022,11,26,21,2.71,176.0
11176.79,8.731,2,50.3856923,-84.4750396,8.731,2022-11-26 21:21:25,,93.0,316.0,17.0,64.5,154.0,18.0,64.5,52.0,8.0,35.0,35.0,97.0,80.0,-3.1,2022,11,26,21,2.71,176.0
11186.08,9.146,2,50.3856285,-84.4751489,9.146,2022-11-26 21:21:26,,93.0,317.0,16.5,60.0,146.0,17.5,62.5,52.0,8.0,34.799999999999955,34.799999999999955,97.0,80.0,-2.7,2022,11,26,21,2.71,176.0
11195.18,9.163,2,50.3855697,-84.4752574,9.163,2022-11-26 21:21:27,,94.0,317.0,16.5,63.0,152.0,18.5,62.0,53.0,8.0,34.39999999999998,34.39999999999998,97.0,80.0,-2.41,2022,11,26,21,2.71,176.0
11204.69,9.465,2,50.3855105,-84.4753668,9.465,2022-11-26 21:21:28,,95.0,317.0,18.0,66.0,162.0,19.0,64.0,57.0,8.0,34.200000000000045,34.200000000000045,97.0,80.0,-2.24,2022,11,26,21,2.71,176.0
11214.62,9.472,2,50.3854461,-84.4754771,9.472,2022-11-26 21:21:29,,96.0,317.0,19.5,69.0,168.0,19.5,66.5,56.0,8.0,33.799999999999955,33.799999999999955,97.0,81.0,-2.2,2022,11,26,21,2.71,176.0
11224.4,9.761,2,50.385374,-84.4755852,9.761,2022-11-26 21:21:30,,98.0,317.0,20.0,70.5,172.0,20.0,69.0,54.0,8.0,33.39999999999998,33.39999999999998,97.0,81.0,-2.29,2022,11,26,21,2.71,176.0
11234.33,9.617,2,50.3853003,-84.4756867,9.617,2022-11-26 21:21:31,,98.0,317.0,18.5,68.5,179.0,19.5,70.0,53.0,8.0,33.200000000000045,33.200000000000045,97.0,81.0,-2.47,2022,11,26,21,2.71,176.0
11243.72,9.335,2,50.3852338,-84.4757932,9.335,2022-11-26 21:21:32,,99.0,318.0,18.0,66.0,179.0,17.5,65.0,53.0,8.0,33.0,33.0,97.0,82.0,-2.69,2022,11,26,21,2.71,176.0
11253.2,9.09,2,50.3851779,-84.4759047,9.09,2022-11-26 21:21:33,,88.0,318.0,19.0,67.5,171.0,18.0,67.5,55.0,8.0,32.799999999999955,32.799999999999955,97.0,82.0,-2.88,2022,11,26,21,2.71,176.0
11262.18,8.655,2,50.3851281,-84.4760136,8.655,2022-11-26 21:21:34,,67.0,318.0,20.5,69.5,158.0,19.5,72.0,31.0,8.0,32.60000000000002,32.60000000000002,97.0,82.0,-2.94,2022,11,26,21,2.71,176.0
11270.19,8.479,2,50.3851148,-84.4761285,8.479,2022-11-26 21:21:35,,73.0,318.0,21.5,71.5,147.0,21.0,76.0,49.0,8.0,32.39999999999998,32.39999999999998,97.0,83.0,-2.84,2022,11,26,21,2.71,176.0
11278.94,9.023,2,50.3851368,-84.4762479,9.023,2022-11-26 21:21:36,,84.0,318.0,21.5,77.0,176.0,20.5,73.5,80.0,8.0,32.200000000000045,32.200000000000045,97.0,83.0,-2.65,2022,11,26,21,2.71,176.0
11287.65,8.41,2,50.3851862,-84.4763567,8.41,2022-11-26 21:21:37,,91.0,319.0,21.5,82.5,256.0,19.5,71.0,55.0,8.0,32.39999999999998,32.39999999999998,97.0,83.0,-2.32,2022,11,26,21,2.71,176.0
