distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,altitude,enhanced_altitude,ascent,battery_soc,cadence,calories,descent,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
17976.48,4.769,1,123,50.3741478,-84.8475568,4.769,2022-11-04 11:41:26,96.79999999999995,96.79999999999995,216.0,,81.0,541.0,158.0,0.0,29.0,58.0,98.0,375.0,30.5,98.5,7.0,2022,11,4,11,4.87,161.0
17982.02,5.337,2,122,50.3740872,-84.8475594,5.337,2022-11-04 11:41:27,96.79999999999995,96.79999999999995,216.0,,96.0,541.0,158.0,0.0,27.5,40.0,92.0,440.0,31.0,97.5,7.0,2022,11,4,11,4.87,161.0
17988.07,5.889,2,122,50.3740224,-84.8475711,5.889,2022-11-04 11:41:28,96.79999999999995,96.79999999999995,216.0,,97.0,542.0,158.0,0.0,26.0,39.0,86.5,449.0,32.0,97.0,7.0,2022,11,4,11,4.87,161.0
17994.43,6.285,2,122,50.3739548,-84.8475866,6.285,2022-11-04 11:41:29,96.79999999999995,96.79999999999995,216.0,,97.0,542.0,158.0,0.0,24.5,48.0,80.5,390.0,32.5,96.0,7.0,2022,11,4,11,4.87,161.0
18001.06,6.5,2,122,50.373885,-84.8475983,6.5,2022-11-04 11:41:30,97.0,97.0,216.0,,95.0,542.0,158.0,0.0,28.0,48.0,86.0,302.0,31.5,91.0,7.0,2022,11,4,11,4.87,161.0
18007.9,6.715,2,121,50.3738124,-84.8476164,6.715,2022-11-04 11:41:31,97.0,97.0,216.0,,96.0,543.0,158.0,0.0,27.5,53.0,91.0,308.0,29.0,93.0,7.0,2022,11,4,11,4.87,161.0
18015.24,7.184,2,120,50.373736,-84.8476349,7.184,2022-11-04 11:41:32,97.0,97.0,216.0,,99.0,543.0,158.0,0.0,25.5,52.0,90.0,321.0,27.0,93.5,7.0,2022,11,4,11,4.87,161.0
18022.68,7.424,2,119,50.3736557,-84.847653,7.424,2022-11-04 11:41:33,97.0,97.0,216.0,,101.0,543.0,158.0,0.0,23.0,50.0,84.5,329.0,26.5,89.5,7.0,2022,11,4,11,4.87,161.0
18030.3,7.562,2,118,50.3735771,-84.8476712,7.562,2022-11-04 11:41:34,97.0,97.0,216.0,,97.0,544.0,158.0,0.0,20.5,50.0,85.0,320.0,25.5,87.5,7.0,2022,11,4,11,4.87,161.0
18038.14,7.765,2,118,50.3734954,-84.8476893,7.765,2022-11-04 11:41:35,97.0,97.0,216.0,,96.0,544.0,158.0,0.0,27.0,56.0,91.5,312.0,25.5,87.5,7.0,2022,11,4,11,4.87,161.0
18045.93,7.777,2,118,50.3734117,-84.8477076,7.777,2022-11-04 11:41:36,97.0,97.0,216.0,,97.0,544.0,158.0,0.0,26.0,55.0,86.5,312.0,26.5,89.5,7.0,2022,11,4,11,4.87,161.0
18053.8,7.856,2,118,50.3733268,-84.8477258,7.856,2022-11-04 11:41:37,97.20000000000005,97.20000000000005,216.0,,98.0,544.0,158.0,0.0,24.0,54.0,80.5,299.0,25.5,85.5,7.0,2022,11,4,11,4.87,161.0
18061.63,7.867,2,118,50.3732448,-84.8477437,7.867,2022-11-04 11:41:38,97.39999999999998,97.39999999999998,216.0,,99.0,545.0,158.0,0.0,23.0,55.0,80.0,275.0,23.5,79.5,7.0,2022,11,4,11,4.87,161.0
18069.45,7.865,2,117,50.3731615,-84.8477634,7.865,2022-11-04 11:41:39,97.60000000000002,97.60000000000002,216.0,,99.0,545.0,158.0,0.0,23.5,56.0,86.5,268.0,23.5,83.5,7.0,2022,11,4,11,4.87,161.0
18078.16,8.074,2,117,50.3730703,-84.8477896,8.074,2022-11-04 11:41:40,97.60000000000002,97.60000000000002,216.0,,99.0,545.0,158.0,0.0,24.5,53.0,88.5,266.0,23.0,82.0,7.0,2022,11,4,11,4.87,161.0
18086.24,7.74,2,115,50.3729846,-84.8478079,7.74,2022-11-04 11:41:41,97.79999999999995,97.79999999999995,216.0,,99.0,545.0,158.0,0.0,25.5,55.0,90.5,258.0,22.5,80.5,7.0,2022,11,4,11,4.87,161.0
18094.13,7.733,2,116,50.3729013,-84.8478261,7.733,2022-11-04 11:41:42,97.79999999999995,97.79999999999995,216.0,,99.0,546.0,158.0,0.0,26.0,57.0,90.5,265.0,22.5,80.0,7.0,2022,11,4,11,4.87,161.0
18102.0,7.746,2,117,50.372817,-84.8478467,7.746,2022-11-04 11:41:43,97.79999999999995,97.79999999999995,216.0,,99.0,546.0,158.0,0.0,25.5,56.0,89.0,283.0,23.0,80.5,7.0,2022,11,4,11,4.87,161.0
18110.04,7.819,2,118,50.3727338,-84.8478714,7.819,2022-11-04 11:41:44,98.20000000000005,98.20000000000005,216.0,,99.0,546.0,158.0,0.0,26.0,53.0,90.0,296.0,24.0,81.0,7.0,2022,11,4,11,4.87,161.0
18117.92,7.808,2,117,50.3726485,-84.8478897,7.808,2022-11-04 11:41:45,98.39999999999998,98.39999999999998,216.0,,99.0,547.0,158.0,0.23,26.0,51.0,91.0,299.0,24.5,81.0,7.0,2022,11,4,11,4.87,161.0
18125.78,7.788,2,115,50.3725667,-84.8479053,7.788,2022-11-04 11:41:46,98.60000000000002,98.60000000000002,216.0,,99.0,547.0,158.0,1.34,24.0,51.0,87.0,305.0,27.5,87.5,7.0,2022,11,4,11,4.87,161.0
18133.52,7.714,2,115,50.3724856,-84.8479168,7.714,2022-11-04 11:41:47,98.79999999999995,98.79999999999995,217.0,,99.0,547.0,158.0,1.54,23.0,54.0,83.5,311.0,28.5,88.5,7.0,2022,11,4,11,4.87,161.0
18141.07,7.618,2,115,50.3724051,-84.8479347,7.618,2022-11-04 11:41:48,99.0,99.0,217.0,,100.0,547.0,158.0,1.78,23.5,55.0,82.0,287.0,26.0,83.0,7.0,2022,11,4,11,4.87,161.0
18148.94,7.677,2,115,50.3723206,-84.8479534,7.677,2022-11-04 11:41:49,99.20000000000005,99.20000000000005,217.0,,100.0,548.0,158.0,2.09,24.5,51.0,84.5,277.0,26.0,83.0,7.0,2022,11,4,11,4.87,161.0
18156.52,7.417,2,114,50.3722387,-84.8479742,7.417,2022-11-04 11:41:50,99.39999999999998,99.39999999999998,217.0,,100.0,548.0,158.0,2.32,25.5,53.0,87.0,277.0,26.5,83.5,7.0,2022,11,4,11,4.87,161.0
18164.2,7.424,2,114,50.3721578,-84.847999,7.424,2022-11-04 11:41:51,99.39999999999998,99.39999999999998,218.0,,100.0,548.0,158.0,2.41,26.0,56.0,89.0,283.0,26.5,84.0,7.0,2022,11,4,11,4.87,161.0
18171.7,7.469,2,113,50.3720798,-84.8480145,7.469,2022-11-04 11:41:52,99.79999999999995,99.79999999999995,218.0,,98.0,549.0,158.0,2.33,26.0,54.0,90.0,281.0,26.0,84.5,7.0,2022,11,4,11,4.87,161.0
18179.37,7.573,2,113,50.3719981,-84.8480261,7.573,2022-11-04 11:41:53,100.0,100.0,218.0,,97.0,549.0,158.0,2.22,26.0,51.0,91.0,279.0,26.0,85.5,7.0,2022,11,4,11,4.87,161.0
18187.07,7.453,2,113,50.3719164,-84.8480443,7.453,2022-11-04 11:41:54,100.20000000000005,100.20000000000005,218.0,,97.0,549.0,158.0,2.06,27.0,55.0,92.0,273.0,24.0,85.0,7.0,2022,11,4,11,4.87,161.0
18194.77,7.426,2,113,50.3718357,-84.8480625,7.426,2022-11-04 11:41:55,100.39999999999998,100.39999999999998,218.0,,96.0,549.0,158.0,2.06,27.5,55.0,91.5,285.0,26.5,87.0,7.0,2022,11,4,11,4.87,161.0
18202.15,7.381,2,114,50.3717571,-84.8480807,7.381,2022-11-04 11:41:56,100.79999999999995,100.79999999999995,218.0,,96.0,550.0,158.0,2.2,26.5,53.0,90.0,298.0,28.0,89.0,7.0,2022,11,4,11,4.87,161.0
18209.71,7.441,2,115,50.3716761,-84.848099,7.441,2022-11-04 11:41:57,101.0,101.0,219.0,,95.0,550.0,158.0,2.43,25.0,52.0,87.5,300.0,27.0,90.0,7.0,2022,11,4,11,4.87,161.0
18217.12,7.239,2,118,50.3715987,-84.8481172,7.239,2022-11-04 11:41:58,101.20000000000005,101.20000000000005,219.0,,96.0,550.0,158.0,2.61,22.5,54.0,81.0,272.0,25.0,85.5,7.0,2022,11,4,11,4.87,161.0
18224.23,7.245,2,120,50.3715219,-84.8481328,7.245,2022-11-04 11:41:59,101.39999999999998,101.39999999999998,219.0,,96.0,551.0,158.0,2.89,23.0,56.0,87.0,267.0,25.0,85.5,7.0,2022,11,4,11,4.87,161.0
18231.49,7.227,2,122,50.3714445,-84.8481419,7.227,2022-11-04 11:42:00,101.60000000000002,101.60000000000002,219.0,,95.0,551.0,158.0,3.09,26.0,54.0,92.5,296.0,24.5,86.5,7.0,2022,11,4,11,4.87,161.0
18238.67,7.083,2,123,50.3713684,-84.8481535,7.083,2022-11-04 11:42:01,101.79999999999995,101.79999999999995,220.0,,94.0,551.0,158.0,3.16,27.5,51.0,95.5,325.0,26.0,91.0,7.0,2022,11,4,11,4.87,161.0
18245.73,6.879,2,124,50.3712945,-84.8481719,6.879,2022-11-04 11:42:02,102.20000000000005,102.20000000000005,220.0,,93.0,552.0,158.0,3.15,28.0,52.0,96.0,342.0,28.5,96.5,7.0,2022,11,4,11,4.87,161.0
18252.61,6.876,2,124,50.3712222,-84.84819,6.876,2022-11-04 11:42:03,102.39999999999998,102.39999999999998,220.0,,91.0,552.0,158.0,3.1,31.0,54.0,98.5,331.0,29.5,96.0,7.0,2022,11,4,11,4.87,161.0
18259.63,6.816,2,124,50.3711476,-84.8482083,6.816,2022-11-04 11:42:04,102.60000000000002,102.60000000000002,220.0,,90.0,552.0,158.0,2.9,30.0,53.0,95.5,301.0,28.5,94.5,7.0,2022,11,4,11,4.87,161.0
18266.65,6.758,2,125,50.3710716,-84.8482265,6.758,2022-11-04 11:42:05,103.0,103.0,221.0,,89.0,552.0,158.0,2.78,29.0,49.0,92.5,290.0,25.0,93.5,7.0,2022,11,4,11,4.87,161.0
18273.69,6.953,2,126,50.3709996,-84.8482445,6.953,2022-11-04 11:42:06,103.20000000000005,103.20000000000005,221.0,,88.0,553.0,158.0,2.83,31.0,50.0,94.0,280.0,27.0,96.0,7.0,2022,11,4,11,4.87,161.0
18280.7,6.895,2,126,50.3709259,-84.8482651,6.895,2022-11-04 11:42:07,103.60000000000002,103.60000000000002,221.0,,88.0,553.0,158.0,2.96,35.0,52.0,100.0,326.0,33.5,100.0,7.0,2022,11,4,11,4.87,161.0
18287.98,6.961,2,127,50.3708478,-84.8482901,6.961,2022-11-04 11:42:08,103.79999999999995,103.79999999999995,221.0,,89.0,553.0,158.0,3.09,34.5,50.0,100.0,361.0,33.5,100.0,7.0,2022,11,4,11,4.87,161.0
18295.32,7.103,2,127,50.3707705,-84.8483083,7.103,2022-11-04 11:42:09,104.20000000000005,104.20000000000005,222.0,,89.0,554.0,158.0,3.34,35.5,48.0,100.0,376.0,34.5,100.0,7.0,2022,11,4,11,4.87,161.0
18302.58,7.059,2,128,50.3706932,-84.8483265,7.059,2022-11-04 11:42:10,104.60000000000002,104.60000000000002,222.0,,91.0,554.0,158.0,3.6,36.5,50.0,99.5,380.0,35.5,99.5,7.0,2022,11,4,11,4.87,161.0
18309.76,6.996,2,130,50.3706168,-84.8483448,6.996,2022-11-04 11:42:11,104.79999999999995,104.79999999999995,222.0,,95.0,555.0,158.0,3.87,35.5,51.0,97.0,375.0,35.5,99.5,7.0,2022,11,4,11,4.87,161.0
18316.77,6.994,2,130,50.3705442,-84.8483626,6.994,2022-11-04 11:42:12,105.20000000000005,105.20000000000005,223.0,,99.0,555.0,158.0,4.21,29.0,51.0,89.0,355.0,34.5,98.5,7.0,2022,11,4,11,4.87,161.0
18323.64,6.802,2,131,50.3704706,-84.8483802,6.802,2022-11-04 11:42:13,105.60000000000002,105.60000000000002,223.0,,99.0,555.0,158.0,4.4,27.5,56.0,89.0,314.0,30.5,92.5,7.0,2022,11,4,11,4.87,161.0
18330.92,6.79,2,130,50.3703943,-84.8483993,6.79,2022-11-04 11:42:14,105.79999999999995,105.79999999999995,223.0,,98.0,556.0,158.0,4.43,26.0,53.0,89.5,306.0,26.5,86.0,7.0,2022,11,4,11,4.87,161.0
18337.82,6.748,2,130,50.3703214,-84.848415,6.748,2022-11-04 11:42:15,106.20000000000005,106.20000000000005,224.0,,97.0,556.0,158.0,4.41,27.5,52.0,90.0,299.0,23.5,82.0,7.0,2022,11,4,11,4.87,161.0
18344.64,6.679,2,129,50.3702484,-84.8484266,6.679,2022-11-04 11:42:16,106.39999999999998,106.39999999999998,224.0,,97.0,556.0,158.0,4.24,28.5,52.0,90.5,297.0,23.0,83.0,7.0,2022,11,4,11,4.87,161.0
18351.53,6.665,2,127,50.3701755,-84.8484448,6.665,2022-11-04 11:42:17,106.79999999999995,106.79999999999995,224.0,,96.0,556.0,158.0,4.04,25.5,54.0,88.5,301.0,25.5,89.0,7.0,2022,11,4,11,4.87,161.0
18358.25,6.604,2,127,50.3701038,-84.8484631,6.604,2022-11-04 11:42:18,107.0,107.0,224.0,,96.0,557.0,158.0,3.87,27.5,53.0,90.5,309.0,27.0,89.5,7.0,2022,11,4,11,4.87,161.0
18364.83,6.585,2,126,50.3700355,-84.8484787,6.585,2022-11-04 11:42:19,107.39999999999998,107.39999999999998,225.0,,95.0,557.0,158.0,3.76,31.5,53.0,95.5,310.0,26.0,87.5,7.0,2022,11,4,11,4.87,161.0
18371.4,6.562,2,127,50.3699661,-84.8484904,6.562,2022-11-04 11:42:20,107.60000000000002,107.60000000000002,225.0,,94.0,557.0,158.0,3.71,31.5,52.0,96.0,312.0,25.5,86.0,7.0,2022,11,4,11,4.87,161.0
18377.94,6.576,2,127,50.3698946,-84.8485086,6.576,2022-11-04 11:42:21,108.0,108.0,225.0,,94.0,558.0,158.0,3.76,29.5,50.0,93.0,316.0,26.0,87.5,7.0,2022,11,4,11,4.87,161.0
18384.42,6.578,2,125,50.3698266,-84.8485267,6.578,2022-11-04 11:42:22,108.20000000000005,108.20000000000005,226.0,,95.0,558.0,158.0,3.91,31.5,48.0,94.0,307.0,27.5,92.0,7.0,2022,11,4,11,4.87,161.0
18391.18,6.587,2,125,50.3697565,-84.8485451,6.587,2022-11-04 11:42:23,108.60000000000002,108.60000000000002,226.0,,95.0,558.0,158.0,4.09,34.0,51.0,97.5,302.0,29.5,94.5,7.0,2022,11,4,11,4.87,161.0
18397.75,6.586,2,125,50.3696855,-84.8485631,6.586,2022-11-04 11:42:24,108.79999999999995,108.79999999999995,226.0,,95.0,559.0,158.0,4.26,30.5,47.0,90.0,293.0,27.5,90.5,7.0,2022,11,4,11,4.87,161.0
18404.4,6.618,2,124,50.3696165,-84.8485787,6.618,2022-11-04 11:42:25,109.0,109.0,227.0,,95.0,559.0,158.0,4.34,28.0,47.0,86.5,281.0,26.5,88.5,7.0,2022,11,4,11,4.87,161.0
18411.05,6.698,2,124,50.3695442,-84.8485905,6.698,2022-11-04 11:42:26,109.20000000000005,109.20000000000005,227.0,,95.0,559.0,158.0,4.21,27.5,49.0,88.0,268.0,27.0,90.0,7.0,2022,11,4,11,4.87,161.0
18417.63,6.731,2,124,50.3694754,-84.8486085,6.731,2022-11-04 11:42:27,109.60000000000002,109.60000000000002,227.0,,96.0,559.0,158.0,4.04,27.0,51.0,89.0,281.0,27.5,91.5,7.0,2022,11,4,11,4.87,161.0
18424.4,6.763,2,123,50.3694032,-84.8486266,6.763,2022-11-04 11:42:28,109.79999999999995,109.79999999999995,228.0,,97.0,560.0,158.0,3.75,25.5,54.0,88.5,286.0,25.0,85.5,7.0,2022,11,4,11,4.87,161.0
18431.05,6.818,2,123,50.3693334,-84.848644,6.818,2022-11-04 11:42:29,110.0,110.0,228.0,,98.0,560.0,158.0,3.47,26.5,55.0,91.5,277.0,25.0,83.5,7.0,2022,11,4,11,4.87,161.0
18438.52,6.965,2,122,50.3692542,-84.8486608,6.965,2022-11-04 11:42:30,110.20000000000005,110.20000000000005,228.0,,99.0,560.0,158.0,3.22,28.5,55.0,94.0,280.0,26.0,84.5,7.0,2022,11,4,11,4.87,161.0
18445.64,7.034,2,122,50.3691782,-84.8486726,7.034,2022-11-04 11:42:31,110.39999999999998,110.39999999999998,228.0,,100.0,560.0,158.0,3.0,26.0,54.0,88.5,286.0,25.0,83.0,7.0,2022,11,4,11,4.87,161.0
18452.83,7.085,2,122,50.3691038,-84.8486908,7.085,2022-11-04 11:42:32,110.39999999999998,110.39999999999998,228.0,,99.0,561.0,158.0,2.79,24.0,56.0,83.5,264.0,24.0,81.5,7.0,2022,11,4,11,4.87,161.0
18460.04,7.162,2,121,50.3690275,-84.8487088,7.162,2022-11-04 11:42:33,110.60000000000002,110.60000000000002,229.0,,92.0,561.0,158.0,2.6,25.5,64.0,86.0,259.0,24.0,84.0,7.0,2022,11,4,11,4.87,161.0
18467.24,7.216,2,122,50.3689506,-84.8487244,7.216,2022-11-04 11:42:34,110.79999999999995,110.79999999999995,229.0,,91.0,561.0,158.0,2.45,28.0,55.0,90.0,259.0,23.5,87.0,7.0,2022,11,4,11,4.87,161.0
18474.54,7.38,2,121,50.3688725,-84.8487362,7.38,2022-11-04 11:42:35,111.0,111.0,229.0,,92.0,562.0,158.0,2.34,28.0,52.0,92.0,269.0,23.5,89.5,7.0,2022,11,4,11,4.87,161.0
18482.04,7.508,2,121,50.3687939,-84.8487543,7.508,2022-11-04 11:42:36,111.0,111.0,229.0,,94.0,562.0,158.0,2.24,24.0,54.0,90.0,276.0,23.5,89.5,7.0,2022,11,4,11,4.87,161.0
18489.57,7.548,2,123,50.3687119,-84.8487726,7.548,2022-11-04 11:42:37,111.20000000000005,111.20000000000005,229.0,,95.0,562.0,158.0,2.13,22.5,52.0,86.0,258.0,24.5,86.0,7.0,2022,11,4,11,4.87,161.0
18497.24,7.626,2,126,50.36863,-84.8487908,7.626,2022-11-04 11:42:38,111.20000000000005,111.20000000000005,229.0,,96.0,562.0,158.0,1.9,21.5,50.0,79.5,243.0,24.5,82.0,7.0,2022,11,4,11,4.87,161.0
18505.0,7.711,2,126,50.368548,-84.848809,7.711,2022-11-04 11:42:39,111.20000000000005,111.20000000000005,229.0,,98.0,563.0,158.0,1.68,21.5,51.0,74.5,231.0,23.0,78.5,7.0,2022,11,4,11,4.87,161.0
18512.92,7.897,2,127,50.3684659,-84.8488272,7.897,2022-11-04 11:42:40,111.20000000000005,111.20000000000005,230.0,,99.0,563.0,158.0,1.45,21.5,52.0,71.5,222.0,20.5,75.0,7.0,2022,11,4,11,4.87,161.0
18520.85,7.909,2,128,50.3683824,-84.8488455,7.909,2022-11-04 11:42:41,111.39999999999998,111.39999999999998,230.0,,99.0,563.0,158.0,1.2,19.5,53.0,71.0,216.0,18.5,70.5,7.0,2022,11,4,11,4.87,161.0
18528.67,7.835,2,130,50.3682978,-84.8488636,7.835,2022-11-04 11:42:42,111.39999999999998,111.39999999999998,230.0,,100.0,563.0,158.0,0.98,18.5,53.0,72.0,190.0,18.5,66.0,7.0,2022,11,4,11,4.87,161.0
18536.49,8.031,2,130,50.368216,-84.8488815,8.031,2022-11-04 11:42:43,111.39999999999998,111.39999999999998,230.0,,101.0,563.0,158.0,0.65,19.0,54.0,71.5,185.0,19.5,68.5,7.0,2022,11,4,11,4.87,161.0
18544.81,8.181,2,131,50.3681284,-84.8488974,8.181,2022-11-04 11:42:44,111.39999999999998,111.39999999999998,230.0,,101.0,563.0,158.0,0.0,20.0,55.0,73.5,168.0,20.0,69.5,7.0,2022,11,4,11,4.87,161.0
18553.06,8.313,2,132,50.3680403,-84.8489089,8.313,2022-11-04 11:42:45,111.39999999999998,111.39999999999998,230.0,,97.0,564.0,158.0,0.0,21.0,56.0,77.5,174.0,20.0,69.0,7.0,2022,11,4,11,4.87,161.0
18561.74,8.416,2,132,50.3679457,-84.8489274,8.416,2022-11-04 11:42:46,111.20000000000005,111.20000000000005,230.0,,98.0,564.0,158.0,0.0,21.0,55.0,75.0,186.0,20.0,70.0,7.0,2022,11,4,11,4.87,161.0
18570.15,8.432,2,133,50.3678579,-84.8489456,8.432,2022-11-04 11:42:47,111.20000000000005,111.20000000000005,230.0,,99.0,564.0,158.0,0.0,20.5,54.0,72.0,183.0,20.0,70.5,7.0,2022,11,4,11,4.87,161.0
18578.48,8.28,2,134,50.3677674,-84.8489611,8.28,2022-11-04 11:42:48,111.20000000000005,111.20000000000005,230.0,,94.0,564.0,158.0,0.0,20.0,57.0,71.0,173.0,20.0,71.0,7.0,2022,11,4,11,4.87,161.0
18586.8,8.454,2,137,50.3676781,-84.8489702,8.454,2022-11-04 11:42:49,111.0,111.0,230.0,,80.0,564.0,158.0,0.0,19.5,57.0,72.5,160.0,20.5,72.5,7.0,2022,11,4,11,4.87,161.0
18595.34,8.537,2,138,50.3675884,-84.8489794,8.537,2022-11-04 11:42:50,111.0,111.0,230.0,,78.0,564.0,158.0,0.0,19.5,56.0,75.5,148.0,22.0,76.5,7.0,2022,11,4,11,4.87,161.0
18604.1,8.757,2,139,50.367494,-84.848991,8.757,2022-11-04 11:42:51,110.79999999999995,110.79999999999995,230.0,,84.0,565.0,158.0,0.0,19.5,55.0,78.0,190.0,23.5,80.5,7.0,2022,11,4,11,4.87,161.0
18613.08,8.923,2,139,50.3673995,-84.8490068,8.923,2022-11-04 11:42:52,110.79999999999995,110.79999999999995,230.0,,88.0,565.0,158.0,0.0,24.0,57.0,90.5,213.0,27.0,86.5,7.0,2022,11,4,11,4.87,161.0
18622.31,9.308,2,141,50.3673001,-84.8490184,9.308,2022-11-04 11:42:53,110.60000000000002,110.60000000000002,230.0,,90.0,565.0,158.0,-0.15,28.5,56.0,95.5,225.0,26.0,83.5,7.0,2022,11,4,11,4.87,161.0
18631.74,9.502,2,140,50.367199,-84.849034,9.502,2022-11-04 11:42:54,110.39999999999998,110.39999999999998,230.0,,92.0,565.0,158.0,-0.93,29.5,55.0,93.0,232.0,23.0,79.5,7.0,2022,11,4,11,4.87,161.0
18641.55,9.725,2,139,50.3670942,-84.8490431,9.725,2022-11-04 11:42:55,110.20000000000005,110.20000000000005,230.0,,93.0,566.0,158.0,-0.97,23.5,54.0,86.5,236.0,22.5,83.0,7.0,2022,11,4,11,4.87,161.0
18651.29,9.59,2,139,50.3669894,-84.8490548,9.59,2022-11-04 11:42:56,110.0,110.0,230.0,,94.0,566.0,158.0,-1.04,19.5,53.0,75.0,215.0,24.0,85.0,7.0,2022,11,4,11,4.87,161.0
18661.08,9.678,2,139,50.3668849,-84.849073,9.678,2022-11-04 11:42:57,109.79999999999995,109.79999999999995,230.0,,95.0,566.0,159.0,-1.17,19.5,58.0,74.5,199.0,19.0,73.5,7.0,2022,11,4,11,4.87,161.0
18670.81,9.837,2,140,50.3667804,-84.8490886,9.837,2022-11-04 11:42:58,109.60000000000002,109.60000000000002,230.0,,96.0,566.0,159.0,-1.33,19.5,56.0,74.0,190.0,18.0,70.5,7.0,2022,11,4,11,4.87,161.0
18680.76,9.834,2,140,50.3666755,-84.8491003,9.834,2022-11-04 11:42:59,109.60000000000002,109.60000000000002,230.0,,96.0,566.0,159.0,-1.45,19.5,58.0,73.5,188.0,19.5,73.5,7.0,2022,11,4,11,4.87,161.0
18690.85,9.994,2,139,50.3665689,-84.8491159,9.994,2022-11-04 11:43:00,109.60000000000002,109.60000000000002,230.0,,97.0,567.0,159.0,-1.53,20.0,58.0,74.5,232.0,21.0,74.0,7.0,2022,11,4,11,4.87,161.0
18700.96,9.853,3,137,50.3664595,-84.8491277,9.853,2022-11-04 11:43:01,109.39999999999998,109.39999999999998,230.0,,98.0,567.0,159.0,-1.55,20.0,52.0,72.5,240.0,22.5,73.0,7.0,2022,11,4,11,4.87,161.0
18711.06,9.834,3,136,50.3663519,-84.8491459,9.834,2022-11-04 11:43:02,109.39999999999998,109.39999999999998,230.0,,98.0,567.0,160.0,-1.47,19.0,50.0,70.5,229.0,22.0,76.0,7.0,2022,11,4,11,4.87,161.0
18721.06,9.972,3,135,50.3662458,-84.8491639,9.972,2022-11-04 11:43:03,109.20000000000005,109.20000000000005,230.0,,98.0,567.0,160.0,-1.35,19.5,51.0,72.0,211.0,22.0,77.0,7.0,2022,11,4,11,4.87,161.0
18731.63,9.81,3,135,50.3661332,-84.8491846,9.81,2022-11-04 11:43:04,109.20000000000005,109.20000000000005,230.0,,98.0,567.0,160.0,-1.16,20.5,53.0,76.0,217.0,22.0,77.0,7.0,2022,11,4,11,4.87,161.0
18741.71,9.709,3,134,50.3660266,-84.8492092,9.709,2022-11-04 11:43:05,109.0,109.0,230.0,,98.0,568.0,160.0,-0.97,21.5,54.0,79.0,232.0,22.0,77.0,7.0,2022,11,4,11,4.87,161.0
18751.76,9.697,3,133,50.3659187,-84.8492277,9.697,2022-11-04 11:43:06,109.0,109.0,230.0,,98.0,568.0,160.0,-0.81,21.0,55.0,78.0,237.0,21.5,76.0,7.0,2022,11,4,11,4.87,161.0
18761.73,9.692,3,133,50.3658098,-84.8492433,9.692,2022-11-04 11:43:07,108.79999999999995,108.79999999999995,230.0,,98.0,568.0,160.0,-0.73,21.0,54.0,79.5,235.0,23.0,77.0,7.0,2022,11,4,11,4.87,161.0
18771.83,9.824,3,133,50.3657029,-84.8492548,9.824,2022-11-04 11:43:08,108.79999999999995,108.79999999999995,230.0,,98.0,568.0,160.0,-0.73,21.5,54.0,81.5,234.0,23.5,78.5,7.0,2022,11,4,11,4.87,161.0
18781.79,9.826,3,133,50.3655984,-84.8492728,9.826,2022-11-04 11:43:09,108.79999999999995,108.79999999999995,230.0,,98.0,569.0,160.0,-0.73,20.5,54.0,79.0,235.0,21.5,78.0,7.0,2022,11,4,11,4.87,161.0
18792.37,9.895,3,134,50.3654859,-84.8492941,9.895,2022-11-04 11:43:10,108.60000000000002,108.60000000000002,230.0,,98.0,569.0,160.0,-0.74,21.5,55.0,79.5,215.0,22.5,77.0,8.0,2022,11,4,11,4.87,161.0
18802.63,9.592,3,133,50.3653765,-84.8493162,9.592,2022-11-04 11:43:11,108.60000000000002,108.60000000000002,230.0,,98.0,569.0,160.0,-0.74,18.5,54.0,73.0,192.0,19.5,70.5,8.0,2022,11,4,11,4.87,161.0
18812.54,9.778,3,131,50.3652703,-84.8493301,9.778,2022-11-04 11:43:12,108.60000000000002,108.60000000000002,230.0,,97.0,569.0,160.0,-0.72,19.0,52.0,73.5,168.0,20.5,68.5,8.0,2022,11,4,11,4.87,161.0
18822.26,9.909,3,130,50.3651683,-84.8493543,9.909,2022-11-04 11:43:13,108.39999999999998,108.39999999999998,230.0,,97.0,569.0,160.0,-0.72,21.5,53.0,79.5,203.0,23.0,72.5,8.0,2022,11,4,11,4.87,161.0
18832.83,10.007,3,130,50.3650534,-84.8493761,10.007,2022-11-04 11:43:14,108.39999999999998,108.39999999999998,230.0,,98.0,570.0,160.0,-0.7,23.5,55.0,83.0,238.0,24.5,80.5,7.0,2022,11,4,11,4.87,161.0
18843.33,10.007,3,132,50.3649439,-84.8494034,10.007,2022-11-04 11:43:15,108.20000000000005,108.20000000000005,230.0,,98.0,570.0,161.0,-0.69,22.0,54.0,78.5,246.0,24.0,80.0,7.0,2022,11,4,11,4.87,161.0
18853.77,9.948,3,130,50.3648335,-84.8494281,9.948,2022-11-04 11:43:16,108.20000000000005,108.20000000000005,230.0,,99.0,570.0,161.0,-0.66,21.0,54.0,74.0,244.0,23.0,79.5,8.0,2022,11,4,11,4.87,161.0
18863.94,9.85,3,130,50.364723,-84.849441,9.85,2022-11-04 11:43:17,108.0,108.0,230.0,,99.0,570.0,161.0,-0.67,19.5,55.0,73.0,236.0,22.5,77.0,8.0,2022,11,4,11,4.87,161.0
