cadence,calories,power,timestamp,altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,year,month,day,hour,wind_speed,wind_direction
24,46,0,2022-08-10 22:54:53,2.1999999999999886,21.0,,45.0,2754.21,2.1999999999999886,6.5,2.0,0.0,122.0,2.0,42.0,59.0,50.4117192,-84.4659057,0.0,77.5,6.5,18.0,2022,8,10,22,5.33,124.0
10,46,0,2022-08-10 22:54:54,2.1999999999999886,21.0,,45.0,2760.76,2.1999999999999886,6.499,2.0,0.0,122.0,4.5,43.0,59.5,50.4117394,-84.4659963,0.0,67.5,6.499,18.0,2022,8,10,22,5.33,124.0
0,46,0,2022-08-10 22:54:55,2.1999999999999886,21.0,,45.0,2767.37,2.1999999999999886,6.494,2.0,0.0,123.0,6.5,44.0,60.5,50.4117626,-84.4660873,0.0,57.5,6.494,18.0,2022,8,10,22,5.33,124.0
0,46,0,2022-08-10 22:54:56,2.1999999999999886,21.0,,45.0,2773.98,2.1999999999999886,6.486,2.0,0.0,123.0,8.5,45.0,61.0,50.411785,-84.4661789,0.0,47.5,6.486,18.0,2022,8,10,22,5.33,124.0
0,46,0,2022-08-10 22:54:57,2.0,21.0,,45.0,2780.47,2.0,6.379,2.0,0.0,123.0,11.0,47.0,62.0,50.4118057,-84.4662699,0.0,37.5,6.379,18.0,2022,8,10,22,5.33,124.0
0,46,0,2022-08-10 22:54:58,2.0,21.0,,45.0,2786.94,2.0,6.382,2.0,0.0,123.0,13.0,48.0,62.5,50.4118285,-84.4663558,0.0,27.5,6.382,18.0,2022,8,10,22,5.33,124.0
31,46,18,2022-08-10 22:54:59,2.0,21.0,,45.0,2793.34,2.0,6.436,2.0,0.0,123.0,15.0,49.0,63.5,50.4118562,-84.4664424,0.0,17.5,6.436,18.0,2022,8,10,22,5.33,124.0
75,46,53,2022-08-10 22:55:00,2.0,21.0,,45.0,2799.78,2.0,6.422,2.0,0.0,122.0,17.5,50.0,64.0,50.4118855,-84.4665284,0.0,7.5,6.422,18.0,2022,8,10,22,5.33,124.0
81,46,89,2022-08-10 22:55:01,2.0,21.0,,45.0,2806.26,2.0,6.434,2.0,0.0,124.0,19.0,48.0,64.0,50.4119103,-84.4666153,4.5,15.5,6.434,18.0,2022,8,10,22,5.33,124.0
78,46,106,2022-08-10 22:55:02,2.0,21.0,,45.0,2812.65,2.0,6.352,2.0,0.0,124.0,18.0,46.0,62.0,50.4119355,-84.4667011,21.0,71.0,6.352,18.0,2022,8,10,22,5.33,124.0
69,46,109,2022-08-10 22:55:03,2.0,21.0,,45.0,2819.04,2.0,6.212,2.0,0.0,126.0,17.0,53.0,62.5,50.4119604,-84.4667834,20.0,68.0,6.212,18.0,2022,8,10,22,5.33,124.0
59,46,108,2022-08-10 22:55:04,2.0,21.0,,45.0,2825.46,2.0,6.216,2.0,0.0,124.0,15.5,60.0,63.0,50.4119883,-84.4668707,18.5,65.5,6.216,18.0,2022,8,10,22,5.33,124.0
50,46,107,2022-08-10 22:55:05,2.0,21.0,,45.0,2831.77,2.0,6.26,2.0,0.0,123.0,16.0,68.0,65.0,50.4120201,-84.4669515,19.5,67.5,6.26,18.0,2022,8,10,22,5.33,124.0
41,47,79,2022-08-10 22:55:06,2.0,21.0,,45.0,2838.07,2.0,6.379,2.0,0.0,124.0,18.0,57.0,68.5,50.4120519,-84.4670292,22.0,73.5,6.379,18.0,2022,8,10,22,5.33,124.0
68,47,100,2022-08-10 22:55:07,2.0,21.0,,45.0,2844.49,2.0,6.537,2.0,0.0,121.0,20.0,40.0,72.0,50.4120838,-84.4671111,24.5,79.5,6.537,18.0,2022,8,10,22,5.33,124.0
82,47,178,2022-08-10 22:55:08,2.0,21.0,,45.0,2851.09,2.0,6.582,2.0,0.0,121.0,26.0,44.0,87.5,50.4121183,-84.4671933,23.5,79.0,6.582,18.0,2022,8,10,22,5.33,124.0
83,47,199,2022-08-10 22:55:09,2.0,21.0,,45.0,2857.72,2.0,6.57,2.0,0.0,121.0,26.5,45.0,86.5,50.4121549,-84.4672756,25.5,84.5,6.57,18.0,2022,8,10,22,5.33,124.0
83,47,178,2022-08-10 22:55:10,2.0,21.0,,45.0,2864.2,2.0,6.586,2.0,0.0,120.0,22.5,47.0,75.0,50.4121909,-84.4673567,27.5,90.0,6.586,18.0,2022,8,10,22,5.33,124.0
84,47,168,2022-08-10 22:55:11,2.0,21.0,,45.0,2870.79,2.0,6.652,2.0,0.0,119.0,24.0,49.0,79.0,50.4122294,-84.4674377,24.0,80.5,6.652,18.0,2022,8,10,22,5.33,124.0
85,48,167,2022-08-10 22:55:12,2.0,21.0,,45.0,2877.38,2.0,6.692,2.0,0.0,118.0,22.0,44.0,75.5,50.4122673,-84.4675184,26.0,84.0,6.692,18.0,2022,8,10,22,5.33,124.0
85,48,149,2022-08-10 22:55:13,2.1999999999999886,21.0,,45.0,2884.06,2.1999999999999886,6.702,2.0,0.0,122.0,21.5,48.0,73.5,50.412306,-84.4676002,25.5,82.0,6.702,18.0,2022,8,10,22,5.33,124.0
85,48,125,2022-08-10 22:55:14,2.1999999999999886,21.0,,45.0,2890.75,2.1999999999999886,6.719,2.0,0.0,123.0,21.5,55.0,72.0,50.412349,-84.4676768,24.0,78.5,6.719,18.0,2022,8,10,22,5.33,124.0
85,48,118,2022-08-10 22:55:15,2.1999999999999886,21.0,,45.0,2897.64,2.1999999999999886,6.789,2.0,0.0,122.0,21.0,55.0,69.0,50.4123975,-84.4677553,21.0,69.5,6.789,18.0,2022,8,10,22,5.33,124.0
86,48,125,2022-08-10 22:55:16,2.1999999999999886,21.0,,45.0,2904.53,2.1999999999999886,6.861,2.0,0.0,122.0,19.0,49.0,63.5,50.4124481,-84.4678283,15.5,48.0,6.861,18.0,2022,8,10,22,5.33,124.0
87,48,132,2022-08-10 22:55:17,2.1999999999999886,21.0,,45.0,2911.42,2.1999999999999886,6.887,2.0,0.0,124.0,19.0,50.0,62.5,50.4124984,-84.4678972,16.0,51.0,6.887,18.0,2022,8,10,22,5.33,124.0
87,48,145,2022-08-10 22:55:18,2.3999999999999773,21.0,,45.0,2918.48,2.3999999999999773,6.907,2.0,0.0,121.0,19.0,51.0,61.0,50.4125489,-84.4679757,16.5,53.5,6.907,18.0,2022,8,10,22,5.33,124.0
88,48,136,2022-08-10 22:55:19,2.3999999999999773,21.0,,45.0,2925.52,2.3999999999999773,6.93,2.0,0.0,120.0,19.0,52.0,60.0,50.4125989,-84.4680525,17.5,56.0,6.93,18.0,2022,8,10,22,5.33,124.0
88,49,126,2022-08-10 22:55:20,2.3999999999999773,21.0,,45.0,2932.37,2.3999999999999773,6.951,2.0,0.0,121.0,19.0,53.0,58.5,50.4126508,-84.4681244,18.0,59.0,6.951,18.0,2022,8,10,22,5.33,124.0
88,49,121,2022-08-10 22:55:21,2.3999999999999773,21.0,,45.0,2939.38,2.3999999999999773,6.975,2.0,0.0,121.0,19.0,55.0,57.5,50.4127032,-84.4681975,18.5,61.5,6.975,18.0,2022,8,10,22,5.33,124.0
88,49,110,2022-08-10 22:55:22,2.3999999999999773,21.0,,45.0,2946.53,2.3999999999999773,7.001,2.0,0.0,120.0,20.5,54.0,60.5,50.412759,-84.4682663,18.5,61.5,7.001,18.0,2022,8,10,22,5.33,124.0
89,49,113,2022-08-10 22:55:23,2.6000000000000227,21.0,,45.0,2953.58,2.6000000000000227,7.059,2.0,0.0,120.0,19.5,54.0,61.5,50.4128131,-84.468335,18.0,60.5,7.059,18.0,2022,8,10,22,5.33,124.0
89,49,125,2022-08-10 22:55:24,2.6000000000000227,21.0,,45.0,2960.57,2.6000000000000227,7.079,2.0,0.0,120.0,19.5,51.0,63.5,50.4128655,-84.4684076,16.5,57.0,7.079,18.0,2022,8,10,22,5.33,124.0
89,49,119,2022-08-10 22:55:25,2.6000000000000227,21.0,,45.0,2967.53,2.6000000000000227,6.971,2.0,0.0,120.0,20.5,54.0,65.5,50.4129173,-84.46848,15.0,53.0,6.971,18.0,2022,8,10,22,5.33,124.0
88,49,106,2022-08-10 22:55:26,2.6000000000000227,21.0,,45.0,2974.37,2.6000000000000227,6.881,2.0,0.0,120.0,20.0,59.0,67.0,50.4129671,-84.4685526,15.0,52.0,6.881,18.0,2022,8,10,22,5.33,124.0
87,49,83,2022-08-10 22:55:27,2.6000000000000227,21.0,,45.0,2981.27,2.6000000000000227,6.882,2.0,0.0,120.0,19.5,57.0,68.5,50.4130174,-84.4686257,15.5,51.5,6.882,18.0,2022,8,10,22,5.33,124.0
87,49,98,2022-08-10 22:55:28,2.6000000000000227,21.0,,45.0,2988.22,2.6000000000000227,6.943,2.0,0.0,120.0,19.0,56.0,70.5,50.4130728,-84.4686939,15.5,51.0,6.943,18.0,2022,8,10,22,5.33,124.0
88,50,111,2022-08-10 22:55:29,2.6000000000000227,21.0,,45.0,2995.27,2.6000000000000227,7.033,2.0,0.0,119.0,18.5,55.0,68.0,50.4131296,-84.4687628,15.5,52.0,7.033,18.0,2022,8,10,22,5.33,124.0
87,50,114,2022-08-10 22:55:30,2.6000000000000227,21.0,,45.0,3002.28,2.6000000000000227,6.965,2.0,0.0,119.0,18.0,51.0,62.0,50.4131817,-84.4688356,16.0,55.0,6.965,18.0,2022,8,10,22,5.33,124.0
60,50,103,2022-08-10 22:55:31,2.6000000000000227,21.0,,45.0,3009.04,2.6000000000000227,6.868,2.0,0.0,120.0,17.5,46.0,56.5,50.4132309,-84.4689072,16.5,58.0,6.868,18.0,2022,8,10,22,5.33,124.0
69,50,75,2022-08-10 22:55:32,2.6000000000000227,21.0,,45.0,3016.02,2.6000000000000227,6.873,2.0,0.0,120.0,17.5,42.0,60.0,50.413281,-84.4689801,16.5,58.0,6.873,18.0,2022,8,10,22,5.33,124.0
88,50,84,2022-08-10 22:55:33,2.6000000000000227,21.0,,45.0,3023.0,2.6000000000000227,6.902,2.0,0.0,120.0,18.5,51.0,61.5,50.4133341,-84.4690537,14.5,51.0,6.902,18.0,2022,8,10,22,5.33,124.0
78,50,94,2022-08-10 22:55:34,2.6000000000000227,21.0,,45.0,3029.87,2.6000000000000227,6.924,2.0,0.0,120.0,19.0,43.0,59.0,50.4133863,-84.4691266,15.0,50.5,6.924,18.0,2022,8,10,22,5.33,124.0
57,50,76,2022-08-10 22:55:35,2.6000000000000227,21.0,,45.0,3036.77,2.6000000000000227,6.871,2.0,0.0,119.0,18.5,38.0,56.5,50.4134388,-84.4691944,16.0,53.5,6.871,18.0,2022,8,10,22,5.33,124.0
36,50,59,2022-08-10 22:55:36,2.6000000000000227,21.0,,45.0,3043.6,2.6000000000000227,6.805,2.0,0.0,120.0,19.0,38.0,58.5,50.4134883,-84.469263,14.5,48.5,6.805,18.0,2022,8,10,22,5.33,124.0
14,50,42,2022-08-10 22:55:37,2.6000000000000227,21.0,,45.0,3050.28,2.6000000000000227,6.682,2.0,0.0,119.0,19.5,38.0,61.0,50.4135342,-84.4693363,13.0,44.0,6.682,18.0,2022,8,10,22,5.33,124.0
0,50,0,2022-08-10 22:55:38,2.6000000000000227,21.0,,45.0,3056.8,2.6000000000000227,6.577,2.0,0.0,119.0,19.5,39.0,63.5,50.413582,-84.4694089,11.5,39.0,6.577,18.0,2022,8,10,22,5.33,124.0
0,50,0,2022-08-10 22:55:39,2.6000000000000227,21.0,,45.0,3063.31,2.6000000000000227,6.542,2.0,0.0,121.0,20.0,39.0,66.0,50.4136319,-84.4694764,10.5,34.5,6.542,18.0,2022,8,10,22,5.33,124.0
0,50,0,2022-08-10 22:55:40,2.6000000000000227,21.0,,45.0,3069.75,2.6000000000000227,6.472,2.0,0.0,120.0,20.5,39.0,68.5,50.4136846,-84.4695353,9.0,29.5,6.472,18.0,2022,8,10,22,5.33,124.0
0,50,0,2022-08-10 22:55:41,2.3999999999999773,21.0,,45.0,3075.99,2.3999999999999773,6.417,2.0,0.0,121.0,20.5,39.0,71.0,50.413736,-84.469594,7.5,24.5,6.417,18.0,2022,8,10,22,5.33,124.0
0,50,0,2022-08-10 22:55:42,2.3999999999999773,21.0,,45.0,3082.26,2.3999999999999773,6.387,2.0,0.0,121.0,21.0,39.0,73.5,50.4137883,-84.4696526,6.0,20.0,6.387,18.0,2022,8,10,22,5.33,124.0
0,50,0,2022-08-10 22:55:43,2.3999999999999773,21.0,,45.0,3088.55,2.3999999999999773,6.351,2.0,0.0,121.0,21.5,39.0,76.0,50.4138428,-84.4697072,4.5,15.0,6.351,18.0,2022,8,10,22,5.33,124.0
0,50,0,2022-08-10 22:55:44,2.3999999999999773,21.0,,45.0,3094.9,2.3999999999999773,6.273,2.0,0.0,121.0,21.5,39.0,78.0,50.4138979,-84.4697622,3.0,10.5,6.273,18.0,2022,8,10,22,5.33,124.0
0,50,0,2022-08-10 22:55:45,2.3999999999999773,21.0,,45.0,3101.18,2.3999999999999773,6.375,2.0,0.0,121.0,22.0,40.0,80.5,50.413953,-84.4698173,1.5,5.5,6.375,18.0,2022,8,10,22,5.33,124.0
66,50,95,2022-08-10 22:55:46,2.1999999999999886,21.0,,45.0,3107.66,2.1999999999999886,6.64,2.0,0.0,122.0,22.5,40.0,83.0,50.4140097,-84.4698666,0.0,1.0,6.64,18.0,2022,8,10,22,5.33,124.0
87,50,214,2022-08-10 22:55:47,2.1999999999999886,21.0,,45.0,3114.55,2.1999999999999886,6.95,2.0,0.0,121.0,23.0,40.0,82.5,50.4140718,-84.4699175,0.0,0.0,6.95,18.0,2022,8,10,22,5.33,124.0
90,51,248,2022-08-10 22:55:48,2.1999999999999886,21.0,,45.0,3121.57,2.1999999999999886,7.159,2.0,0.0,121.0,20.0,35.0,66.5,50.4141332,-84.4699773,12.0,44.0,7.159,18.0,2022,8,10,22,5.33,124.0
81,51,205,2022-08-10 22:55:49,2.1999999999999886,21.0,,45.0,3128.75,2.1999999999999886,7.281,2.0,0.0,121.0,17.0,41.0,54.5,50.4141973,-84.4700359,24.5,88.0,7.281,18.0,2022,8,10,22,5.33,124.0
80,51,142,2022-08-10 22:55:50,2.0,21.0,,45.0,3136.16,2.0,7.453,2.0,0.0,121.0,22.0,52.0,70.5,50.4142657,-84.4700906,18.5,64.5,7.453,18.0,2022,8,10,22,5.33,124.0
80,51,133,2022-08-10 22:55:51,2.0,21.0,,45.0,3143.69,2.0,7.533,2.0,0.0,119.0,21.5,50.0,71.0,50.4143357,-84.4701446,19.0,66.5,7.533,18.0,2022,8,10,22,5.33,124.0
82,51,127,2022-08-10 22:55:52,2.0,21.0,,45.0,3151.35,2.0,7.541,2.0,0.0,117.0,21.5,47.0,71.5,50.4144085,-84.4701943,20.0,68.5,7.541,18.0,2022,8,10,22,5.33,124.0
83,51,141,2022-08-10 22:55:53,2.0,21.0,,45.0,3159.12,2.0,7.565,2.0,0.0,116.0,21.0,44.0,72.0,50.4144843,-84.4702401,20.5,70.5,7.565,18.0,2022,8,10,22,5.33,124.0
83,51,141,2022-08-10 22:55:54,2.0,21.0,,45.0,3166.92,2.0,7.655,2.0,0.0,115.0,21.0,49.0,72.5,50.4145617,-84.4702806,21.0,72.5,7.655,18.0,2022,8,10,22,5.33,124.0
84,51,132,2022-08-10 22:55:55,1.8000000000000114,21.0,,45.0,3174.69,1.8000000000000114,7.715,2.0,0.0,115.0,20.5,53.0,72.0,50.4146389,-84.470322,21.5,73.5,7.715,18.0,2022,8,10,22,5.33,124.0
85,52,131,2022-08-10 22:55:56,1.8000000000000114,21.0,,45.0,3182.46,1.8000000000000114,7.816,2.0,0.0,115.0,18.0,45.0,58.0,50.4147187,-84.4703674,19.5,68.0,7.816,18.0,2022,8,10,22,5.33,124.0
85,52,133,2022-08-10 22:55:57,1.8000000000000114,21.0,,45.0,3190.46,1.8000000000000114,7.949,2.0,0.0,115.0,18.0,47.0,58.5,50.4147987,-84.4704082,19.5,67.0,7.949,18.0,2022,8,10,22,5.33,124.0
86,52,135,2022-08-10 22:55:58,1.8000000000000114,21.0,,45.0,3198.54,1.8000000000000114,7.884,2.0,0.0,115.0,18.0,44.0,59.0,50.414881,-84.4704446,19.0,66.0,7.884,18.0,2022,8,10,22,5.33,124.0
87,52,149,2022-08-10 22:55:59,1.8000000000000114,21.0,,45.0,3206.6,1.8000000000000114,7.882,2.0,0.0,115.0,18.0,47.0,62.0,50.4149651,-84.470476,19.5,67.5,7.882,18.0,2022,8,10,22,5.33,124.0
87,52,160,2022-08-10 22:56:00,1.8000000000000114,21.0,,45.0,3214.67,1.8000000000000114,7.888,2.0,0.0,116.0,21.0,50.0,71.0,50.4150496,-84.4704983,22.5,74.0,7.888,18.0,2022,8,10,22,5.33,124.0
92,52,159,2022-08-10 22:56:01,1.8000000000000114,21.0,,45.0,3222.67,1.8000000000000114,7.851,2.0,0.0,116.0,14.0,45.0,51.0,50.4151336,-84.4705165,20.5,69.0,7.851,18.0,2022,8,10,22,5.33,124.0
96,53,156,2022-08-10 22:56:02,1.8000000000000114,21.0,,45.0,3230.49,1.8000000000000114,7.716,2.0,0.0,116.0,17.0,51.0,58.0,50.4152174,-84.4705346,20.5,69.5,7.716,18.0,2022,8,10,22,5.33,124.0
97,53,158,2022-08-10 22:56:03,2.0,21.0,,45.0,3238.02,2.0,7.408,2.0,0.0,116.0,21.5,50.0,70.0,50.415298,-84.4705575,20.5,70.5,7.408,18.0,2022,8,10,22,5.33,124.0
100,53,175,2022-08-10 22:56:04,2.1999999999999886,21.0,,45.0,3245.35,2.1999999999999886,7.311,2.0,0.0,117.0,24.0,49.0,76.0,50.4153747,-84.4705845,22.5,74.5,7.311,18.0,2022,8,10,22,5.33,124.0
104,53,217,2022-08-10 22:56:05,2.3999999999999773,21.0,,45.0,3252.4,2.3999999999999773,7.087,2.0,0.0,117.0,22.5,47.0,71.0,50.4154462,-84.4706067,27.0,82.5,7.087,18.0,2022,8,10,22,5.33,124.0
100,53,236,2022-08-10 22:56:06,2.6000000000000227,21.0,,45.0,3259.05,2.6000000000000227,6.302,2.0,0.0,117.0,26.0,47.0,80.0,50.4155135,-84.4706399,28.0,86.0,6.302,18.0,2022,8,10,22,5.33,124.0
103,54,240,2022-08-10 22:56:07,3.0,21.0,,45.0,3265.1,3.0,5.746,2.0,0.0,118.0,27.5,44.0,86.0,50.4155715,-84.4706817,25.5,81.5,5.746,18.0,2022,8,10,22,5.33,124.0
101,54,234,2022-08-10 22:56:08,3.1999999999999886,21.0,,45.0,3270.58,3.1999999999999886,5.546,2.0,0.0,118.0,27.0,49.0,88.5,50.4156189,-84.4707232,22.0,71.5,5.546,18.0,2022,8,10,22,5.33,124.0
99,54,228,2022-08-10 22:56:09,3.6000000000000227,21.0,,45.0,3275.74,3.6000000000000227,5.36,2.0,0.0,118.0,27.0,54.0,91.5,50.4156613,-84.4707731,19.0,65.0,5.36,18.0,2022,8,10,22,5.33,124.0
97,54,234,2022-08-10 22:56:10,4.0,21.0,,45.0,3281.01,4.0,5.379,2.0,0.0,118.0,33.0,50.0,98.5,50.4156996,-84.4708325,26.0,84.5,5.379,18.0,2022,8,10,22,5.33,124.0
96,55,280,2022-08-10 22:56:11,4.199999999999989,21.0,,45.0,3286.51,4.199999999999989,5.467,2.0,0.0,118.0,32.5,45.0,99.0,50.4157311,-84.4708963,28.5,90.0,5.467,18.0,2022,8,10,22,5.33,124.0
95,55,275,2022-08-10 22:56:12,4.600000000000023,21.0,,45.0,3292.17,4.600000000000023,5.578,2.0,0.0,118.0,31.0,49.0,98.5,50.4157609,-84.470965,30.0,93.0,5.578,18.0,2022,8,10,22,5.33,124.0
95,55,276,2022-08-10 22:56:13,4.800000000000011,21.0,,45.0,3297.95,4.800000000000011,5.648,2.0,0.0,118.0,29.0,48.0,95.0,50.41579,-84.471042,30.0,94.0,5.648,18.0,2022,8,10,22,5.33,124.0
94,55,260,2022-08-10 22:56:14,5.199999999999989,21.0,,45.0,3303.65,5.199999999999989,5.488,2.0,0.0,118.0,25.5,42.0,85.5,50.4158148,-84.471119,27.0,92.5,5.488,18.0,2022,8,10,22,5.33,124.0
92,56,240,2022-08-10 22:56:15,5.399999999999977,21.0,,45.0,3309.22,5.399999999999977,5.251,2.0,0.0,118.0,23.5,37.0,77.0,50.41584,-84.4711918,29.0,97.5,5.251,18.0,2022,8,10,22,5.33,124.0
91,56,233,2022-08-10 22:56:16,5.800000000000011,21.0,,45.0,3314.71,5.800000000000011,5.169,2.0,0.0,118.0,23.5,43.0,77.5,50.4158674,-84.4712598,29.5,98.0,5.169,18.0,2022,8,10,22,5.33,124.0
90,56,238,2022-08-10 22:56:17,6.0,21.0,,45.0,3320.29,6.0,5.308,2.0,0.0,117.0,28.5,46.0,87.5,50.4158925,-84.4713293,29.0,95.0,5.308,18.0,2022,8,10,22,5.33,124.0
90,56,257,2022-08-10 22:56:18,6.399999999999977,21.0,,45.0,3325.93,6.399999999999977,5.427,2.0,0.0,117.0,32.5,48.0,96.0,50.4159179,-84.4714023,29.5,94.0,5.427,18.0,2022,8,10,22,5.33,124.0
91,57,270,2022-08-10 22:56:19,6.600000000000023,21.0,,45.0,3331.62,6.600000000000023,5.456,2.0,0.0,119.0,28.5,49.0,92.5,50.4159451,-84.4714801,32.5,98.5,5.456,18.0,2022,8,10,22,5.33,124.0
92,57,275,2022-08-10 22:56:20,6.800000000000011,22.0,,45.0,3337.42,6.800000000000011,5.473,2.0,4.01,121.0,28.5,50.0,87.5,50.41597,-84.4715572,30.5,92.0,5.473,18.0,2022,8,10,22,5.33,124.0
93,57,252,2022-08-10 22:56:21,7.0,22.0,,45.0,3343.33,7.0,5.687,2.0,4.51,122.0,24.5,50.0,78.5,50.4159927,-84.4716351,29.0,91.0,5.687,18.0,2022,8,10,22,5.33,124.0
94,57,204,2022-08-10 22:56:22,7.199999999999989,22.0,,45.0,3349.35,7.199999999999989,5.919,2.0,4.51,125.0,20.5,50.0,71.0,50.4160102,-84.4717205,28.0,91.0,5.919,18.0,2022,8,10,22,5.33,124.0
95,58,180,2022-08-10 22:56:23,7.199999999999989,22.0,,45.0,3355.52,7.199999999999989,5.972,2.0,4.4,127.0,19.5,51.0,65.5,50.4160263,-84.4718068,27.0,87.5,5.972,18.0,2022,8,10,22,5.33,124.0
96,58,170,2022-08-10 22:56:24,7.399999999999977,23.0,,45.0,3361.87,7.399999999999977,5.991,2.0,3.97,128.0,20.5,51.0,62.0,50.4160398,-84.471895,25.0,78.5,5.991,18.0,2022,8,10,22,5.33,124.0
97,58,162,2022-08-10 22:56:25,7.399999999999977,23.0,,45.0,3368.24,7.399999999999977,6.092,2.0,3.47,129.0,19.5,51.0,60.0,50.4160438,-84.4719861,22.0,72.0,6.092,18.0,2022,8,10,22,5.33,124.0
98,58,134,2022-08-10 22:56:26,7.600000000000023,23.0,,45.0,3374.7,7.600000000000023,6.211,2.0,2.91,129.0,18.5,52.0,58.5,50.4160413,-84.4720818,19.5,66.0,6.211,18.0,2022,8,10,22,5.33,124.0
98,58,129,2022-08-10 22:56:27,7.600000000000023,23.0,,45.0,3381.1,7.600000000000023,6.085,2.0,2.4,129.0,17.5,51.0,56.5,50.4160342,-84.4721767,18.0,63.5,6.085,18.0,2022,8,10,22,5.33,124.0
74,58,120,2022-08-10 22:56:28,7.800000000000011,23.0,,45.0,3387.22,7.800000000000011,5.815,2.0,1.97,129.0,16.5,49.0,56.0,50.4160226,-84.4722628,18.5,66.5,5.815,18.0,2022,8,10,22,5.33,124.0
46,58,110,2022-08-10 22:56:29,7.800000000000011,23.0,,45.0,3393.01,7.800000000000011,5.486,2.0,1.65,130.0,12.0,48.0,68.5,50.4160115,-84.4723447,19.0,67.0,5.486,18.0,2022,8,10,22,5.33,124.0
17,58,100,2022-08-10 22:56:30,8.0,23.0,,45.0,3398.4,8.0,5.071,2.0,1.47,130.0,7.5,48.0,80.5,50.4160025,-84.4724209,19.5,67.5,5.071,18.0,2022,8,10,22,5.33,124.0
23,58,5,2022-08-10 22:56:31,8.0,23.0,,45.0,3403.52,8.0,4.854,2.0,1.41,130.0,3.0,47.0,92.5,50.4159908,-84.4724941,20.0,68.0,4.854,18.0,2022,8,10,22,5.33,124.0
78,58,19,2022-08-10 22:56:32,8.199999999999989,23.0,,45.0,3408.51,8.199999999999989,4.714,2.0,1.44,130.0,3.5,47.0,81.5,50.4159821,-84.4725676,19.0,62.5,4.714,18.0,2022,8,10,22,5.33,124.0
75,58,43,2022-08-10 22:56:33,8.399999999999977,24.0,,45.0,3413.24,8.399999999999977,4.593,2.0,1.57,129.0,12.0,50.0,41.0,50.4159776,-84.472635,15.5,48.0,4.593,18.0,2022,8,10,22,5.33,124.0
73,58,55,2022-08-10 22:56:34,8.399999999999977,24.0,,45.0,3417.87,8.399999999999977,4.558,2.0,1.76,129.0,14.5,56.0,46.0,50.415973,-84.4726986,11.5,39.0,4.558,18.0,2022,8,10,22,5.33,124.0
72,58,63,2022-08-10 22:56:35,8.600000000000023,24.0,,45.0,3422.49,8.600000000000023,4.54,2.0,1.98,129.0,16.5,60.0,51.5,50.4159685,-84.4727625,14.0,46.5,4.54,18.0,2022,8,10,22,5.33,124.0
72,58,86,2022-08-10 22:56:36,8.600000000000023,24.0,,45.0,3427.01,8.600000000000023,4.545,2.0,2.11,129.0,18.5,51.0,57.5,50.4159664,-84.4728309,17.5,56.5,4.545,18.0,2022,8,10,22,5.33,124.0
73,58,85,2022-08-10 22:56:37,8.600000000000023,24.0,,45.0,3431.72,8.600000000000023,4.562,2.0,2.17,128.0,18.5,53.0,57.5,50.4159639,-84.4728989,18.5,60.0,4.562,18.0,2022,8,10,22,5.33,124.0
73,59,81,2022-08-10 22:56:38,8.800000000000011,24.0,,45.0,3436.41,8.800000000000011,4.569,2.0,2.08,127.0,15.5,56.0,49.0,50.4159594,-84.4729627,16.0,53.0,4.569,18.0,2022,8,10,22,5.33,124.0
74,59,76,2022-08-10 22:56:39,8.800000000000011,24.0,,45.0,3441.0,8.800000000000011,4.654,2.0,1.89,127.0,12.5,53.0,40.5,50.4159549,-84.4730308,13.5,46.0,4.654,18.0,2022,8,10,22,5.33,124.0
75,59,66,2022-08-10 22:56:40,8.800000000000011,24.0,,45.0,3445.79,8.800000000000011,4.808,2.0,1.65,128.0,14.0,65.0,45.0,50.4159503,-84.4731037,14.0,42.5,4.808,18.0,2022,8,10,22,5.33,124.0
78,59,94,2022-08-10 22:56:41,8.800000000000011,24.0,,45.0,3450.76,8.800000000000011,5.012,2.0,1.37,129.0,17.0,60.0,54.0,50.4159432,-84.4731722,16.0,49.5,5.012,18.0,2022,8,10,22,5.33,124.0
81,59,114,2022-08-10 22:56:42,8.800000000000011,24.0,,45.0,3455.97,8.800000000000011,5.174,2.0,1.09,129.0,16.5,50.0,57.5,50.4159366,-84.4732461,19.5,61.5,5.174,18.0,2022,8,10,22,5.33,124.0
84,59,123,2022-08-10 22:56:43,8.800000000000011,24.0,,45.0,3461.33,8.800000000000011,5.287,2.0,0.12,130.0,13.0,44.0,51.5,50.4159346,-84.4733228,23.0,70.0,5.287,18.0,2022,8,10,22,5.33,124.0
84,59,129,2022-08-10 22:56:44,8.800000000000011,24.0,,45.0,3466.74,8.800000000000011,5.294,2.0,0.0,131.0,15.5,45.0,51.5,50.415932,-84.4734012,20.5,68.0,5.294,18.0,2022,8,10,22,5.33,124.0
73,59,129,2022-08-10 22:56:45,9.0,24.0,,45.0,3472.04,9.0,5.177,2.0,0.0,131.0,14.5,46.0,51.0,50.41593,-84.473478,19.5,70.5,5.177,18.0,2022,8,10,22,5.33,124.0
