distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,calories,heart_rate,temperature,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2834.05,5.631,2,49.9018219,-85.1749342,5.631,2023-01-21 01:48:36,,89.0,,2.0,95.0,23.0,80.0,241.0,25.5,83.0,47.0,-39.19999999999999,42.0,26.0,-39.19999999999999,2.14,2023,1,21,1,2.68,207.0
2839.65,5.578,2,49.9018818,-85.1749434,5.578,2023-01-21 01:48:37,,90.0,,2.0,95.0,23.5,80.0,240.0,23.5,86.0,50.0,-39.0,42.0,26.0,-39.0,1.96,2023,1,21,1,2.68,207.0
2844.97,5.381,2,49.9019375,-85.1749525,5.381,2023-01-21 01:48:38,,90.0,,2.0,95.0,23.5,77.0,237.0,23.5,87.0,51.0,-39.0,42.0,26.0,-39.0,1.73,2023,1,21,1,2.68,207.0
2850.87,5.786,2,49.9019993,-85.1749757,5.786,2023-01-21 01:48:39,,90.0,,2.0,94.0,23.0,72.5,229.0,24.0,84.5,51.0,-38.80000000000001,42.0,26.0,-38.80000000000001,1.56,2023,1,21,1,2.68,207.0
2856.74,5.829,2,49.9020631,-85.174989,5.829,2023-01-21 01:48:40,,90.0,,2.0,93.0,22.0,76.5,205.0,22.0,80.0,48.0,-38.60000000000002,42.0,26.0,-38.60000000000002,1.48,2023,1,21,1,2.68,207.0
2861.94,5.488,2,49.9021182,-85.1749978,5.488,2023-01-21 01:48:41,,90.0,,2.0,73.0,21.5,75.5,171.0,22.0,79.0,38.0,-38.60000000000002,42.0,26.0,-38.60000000000002,1.47,2023,1,21,1,2.68,207.0
2867.37,5.353,2,49.9021774,-85.1750002,5.353,2023-01-21 01:48:42,,90.0,,2.0,49.0,21.0,74.5,134.0,22.5,78.0,28.0,-38.39999999999998,42.0,26.0,-38.39999999999998,1.57,2023,1,21,1,2.68,207.0
2872.1,4.847,2,49.9022267,-85.1749931,4.847,2023-01-21 01:48:43,,90.0,,2.0,24.0,20.5,73.5,97.0,22.5,77.0,18.0,-38.19999999999999,42.0,26.0,-38.19999999999999,1.75,2023,1,21,1,2.68,207.0
2876.45,4.496,2,49.9022742,-85.1749843,4.496,2023-01-21 01:48:44,,90.0,,2.0,0.0,20.0,72.5,0.0,22.5,76.0,7.0,-38.0,43.0,26.0,-38.0,1.97,2023,1,21,1,2.68,207.0
2881.33,4.8,2,49.902325,-85.1749613,4.8,2023-01-21 01:48:45,,90.0,,2.0,20.0,19.0,71.5,28.0,23.0,75.0,22.0,-38.0,43.0,26.0,-38.0,2.19,2023,1,21,1,2.68,207.0
2886.28,4.91,2,49.9023679,-85.1749273,4.91,2023-01-21 01:48:46,,91.0,,2.0,47.0,18.5,70.5,71.0,23.0,73.5,100.0,-37.80000000000001,43.0,26.0,-37.80000000000001,2.34,2023,1,21,1,2.68,207.0
2891.19,4.944,2,49.902402,-85.1748704,4.944,2023-01-21 01:48:47,,91.0,,2.0,80.0,19.5,75.0,204.0,23.5,80.0,89.0,-37.80000000000001,43.0,26.0,-37.80000000000001,2.32,2023,1,21,1,2.68,207.0
2896.95,5.542,2,49.902437,-85.1748004,5.542,2023-01-21 01:48:48,,91.0,,2.0,88.0,20.5,81.0,342.0,24.0,88.0,78.0,-38.0,43.0,26.0,-38.0,2.1,2023,1,21,1,2.68,207.0
2903.45,6.236,2,49.9024671,-85.1747195,6.236,2023-01-21 01:48:49,,91.0,,2.0,98.0,21.5,85.5,302.0,24.5,93.0,67.0,-38.0,43.0,26.0,-38.0,1.75,2023,1,21,1,2.68,207.0
2910.05,6.504,2,49.9024912,-85.1746298,6.504,2023-01-21 01:48:50,,92.0,,2.0,90.0,21.0,84.5,240.0,25.5,88.5,57.0,-38.0,43.0,26.0,-38.0,0.29,2023,1,21,1,2.68,207.0
2916.92,6.782,2,49.902514,-85.1745386,6.782,2023-01-21 01:48:51,,92.0,,2.0,81.0,20.5,84.0,209.0,26.5,84.0,46.0,-38.19999999999999,43.0,26.0,-38.19999999999999,0.0,2023,1,21,1,2.68,207.0
2924.09,7.062,2,49.9025402,-85.1744408,7.062,2023-01-21 01:48:52,,92.0,,2.0,81.0,21.5,83.0,226.0,28.0,87.5,48.0,-38.39999999999998,43.0,26.0,-38.39999999999998,0.0,2023,1,21,1,2.68,207.0
2931.67,7.439,2,49.902564,-85.1743337,7.439,2023-01-21 01:48:53,,92.0,,2.0,86.0,23.0,82.0,283.0,30.0,93.5,47.0,-38.80000000000001,43.0,26.0,-38.80000000000001,-0.71,2023,1,21,1,2.68,207.0
2939.78,8.161,2,49.9025936,-85.174225,8.161,2023-01-21 01:48:54,,93.0,,2.0,90.0,24.0,82.0,269.0,31.0,97.0,47.0,-39.0,43.0,26.0,-39.0,-1.41,2023,1,21,1,2.68,207.0
2948.04,8.609,2,49.9026242,-85.1741134,8.609,2023-01-21 01:48:55,,93.0,,2.0,94.0,24.0,83.0,230.0,29.5,93.0,49.0,-39.39999999999998,43.0,26.0,-39.39999999999998,-2.01,2023,1,21,1,2.68,207.0
2957.1,8.613,2,49.902657,-85.1739914,8.613,2023-01-21 01:48:56,,93.0,,2.0,96.0,24.0,84.0,196.0,27.5,88.5,48.0,-39.60000000000002,43.0,27.0,-39.60000000000002,-2.46,2023,1,21,1,2.68,207.0
2966.3,9.052,2,49.902689,-85.1738657,9.052,2023-01-21 01:48:57,,93.0,,2.0,98.0,23.5,85.0,178.0,26.0,84.5,47.0,-39.80000000000001,43.0,27.0,-39.80000000000001,-2.75,2023,1,21,1,2.68,207.0
2975.77,9.415,2,49.902714,-85.1737379,9.415,2023-01-21 01:48:58,,93.0,,2.0,99.0,23.5,86.0,178.0,24.0,80.5,47.0,-40.0,43.0,27.0,-40.0,-2.97,2023,1,21,1,2.68,207.0
2985.35,9.479,2,49.9027403,-85.1736034,9.479,2023-01-21 01:48:59,,94.0,,2.0,103.0,23.5,85.5,239.0,23.5,79.5,46.0,-40.39999999999998,43.0,27.0,-40.39999999999998,-3.13,2023,1,21,1,2.68,207.0
2995.19,9.793,2,49.9027642,-85.1734661,9.793,2023-01-21 01:49:00,,94.0,,2.0,106.0,22.5,81.5,300.0,26.5,87.5,47.0,-40.80000000000001,43.0,28.0,-40.80000000000001,-3.25,2023,1,21,1,2.68,207.0
3005.31,10.16,2,49.9027975,-85.1733294,10.16,2023-01-21 01:49:01,,94.0,,1.0,109.0,22.0,77.5,351.0,29.0,96.0,50.0,-41.19999999999999,43.0,28.0,-41.19999999999999,-3.16,2023,1,21,1,2.68,207.0
3015.67,10.454,2,49.9028233,-85.1731866,10.454,2023-01-21 01:49:02,,95.0,,1.0,111.0,22.5,78.5,323.0,28.5,92.0,50.0,-41.60000000000002,43.0,29.0,-41.60000000000002,-3.04,2023,1,21,1,2.68,207.0
3026.03,10.117,2,49.9028461,-85.1730408,10.117,2023-01-21 01:49:03,,95.0,,1.0,104.0,22.0,80.0,287.0,26.5,87.0,50.0,-41.80000000000001,43.0,29.0,-41.80000000000001,-2.95,2023,1,21,1,2.68,207.0
3036.36,10.146,2,49.9028725,-85.1728943,10.146,2023-01-21 01:49:04,,95.0,,1.0,76.0,21.0,80.5,264.0,25.0,86.0,50.0,-42.19999999999999,43.0,29.0,-42.19999999999999,-2.9,2023,1,21,1,2.68,207.0
3046.59,10.055,2,49.9029033,-85.172756,10.055,2023-01-21 01:49:05,,95.0,,1.0,48.0,20.5,78.5,242.0,25.0,87.0,50.0,-42.39999999999998,43.0,29.0,-42.39999999999998,-2.85,2023,1,21,1,2.68,207.0
3056.44,9.738,2,49.9029311,-85.1726154,9.738,2023-01-21 01:49:06,,95.0,,1.0,21.0,20.0,76.5,219.0,25.5,88.0,50.0,-42.80000000000001,43.0,30.0,-42.80000000000001,-2.78,2023,1,21,1,2.68,207.0
3066.23,9.431,2,49.9029552,-85.1724751,9.431,2023-01-21 01:49:07,,95.0,,1.0,1.0,19.5,74.5,0.0,25.5,89.0,49.0,-43.19999999999999,43.0,30.0,-43.19999999999999,-2.76,2023,1,21,1,2.68,207.0
3075.18,9.282,2,49.9029736,-85.1723515,9.282,2023-01-21 01:49:08,,95.0,,1.0,105.0,19.5,72.5,26.0,26.0,90.0,49.0,-43.39999999999998,43.0,30.0,-43.39999999999998,-2.77,2023,1,21,1,2.68,207.0
3084.82,9.233,2,49.9029993,-85.1722198,9.233,2023-01-21 01:49:09,,95.0,,1.0,104.0,19.0,70.0,152.0,26.0,90.5,47.0,-43.60000000000002,43.0,31.0,-43.60000000000002,-2.84,2023,1,21,1,2.68,207.0
3094.1,8.89,2,49.9030303,-85.172091,8.89,2023-01-21 01:49:10,,95.0,,1.0,103.0,17.0,62.5,179.0,23.0,80.0,42.0,-43.80000000000001,43.0,31.0,-43.80000000000001,-2.91,2023,1,21,1,2.68,207.0
3102.77,8.547,2,49.903062,-85.1719778,8.547,2023-01-21 01:49:11,,96.0,,1.0,103.0,17.0,64.5,180.0,23.0,79.0,46.0,-44.0,43.0,31.0,-44.0,-2.8,2023,1,21,1,2.68,207.0
3111.3,8.462,2,49.9030934,-85.1718634,8.462,2023-01-21 01:49:12,,96.0,,1.0,102.0,18.0,68.5,181.0,24.0,80.5,51.0,-44.0,43.0,32.0,-44.0,-2.59,2023,1,21,1,2.68,207.0
3120.44,8.558,2,49.9031257,-85.1717368,8.558,2023-01-21 01:49:13,,96.0,,1.0,101.0,19.0,73.0,184.0,24.5,81.5,56.0,-44.0,43.0,32.0,-44.0,-2.28,2023,1,21,1,2.68,207.0
3129.64,8.731,2,49.9031508,-85.1716085,8.731,2023-01-21 01:49:14,,96.0,,1.0,100.0,20.0,76.5,191.0,24.5,80.0,56.0,-44.0,43.0,32.0,-44.0,-1.89,2023,1,21,1,2.68,207.0
3138.46,8.686,2,49.9031735,-85.1714886,8.686,2023-01-21 01:49:15,,96.0,,1.0,99.0,18.5,65.0,174.0,7.5,24.0,44.0,-44.0,43.0,32.0,-44.0,-1.47,2023,1,21,1,2.68,207.0
3147.31,8.633,2,49.9032061,-85.1713649,8.633,2023-01-21 01:49:16,,96.0,,1.0,98.0,16.0,56.5,139.0,14.0,51.0,43.0,-44.19999999999999,43.0,32.0,-44.19999999999999,-1.05,2023,1,21,1,2.68,207.0
3156.41,8.648,2,49.903236,-85.1712432,8.648,2023-01-21 01:49:17,,97.0,,1.0,98.0,16.0,56.0,163.0,19.5,71.5,42.0,-44.39999999999998,43.0,32.0,-44.39999999999998,-0.76,2023,1,21,1,2.68,207.0
3165.53,8.636,2,49.9032635,-85.171117,8.636,2023-01-21 01:49:18,,97.0,,1.0,97.0,18.0,62.5,182.0,19.5,72.0,45.0,-44.39999999999998,43.0,32.0,-44.39999999999998,-0.65,2023,1,21,1,2.68,207.0
3174.49,8.602,2,49.9032942,-85.1709967,8.602,2023-01-21 01:49:19,,97.0,,1.0,97.0,19.0,69.5,193.0,20.5,74.5,47.0,-44.60000000000002,43.0,32.0,-44.60000000000002,-0.69,2023,1,21,1,2.68,207.0
3183.47,8.609,2,49.9033264,-85.1708703,8.609,2023-01-21 01:49:20,,97.0,,1.0,96.0,19.5,68.0,189.0,20.5,74.5,45.0,-44.60000000000002,43.0,32.0,-44.60000000000002,-0.78,2023,1,21,1,2.68,207.0
3192.35,8.602,2,49.9033476,-85.1707507,8.602,2023-01-21 01:49:21,,97.0,,1.0,96.0,19.0,65.5,175.0,21.0,75.0,46.0,-44.60000000000002,43.0,32.0,-44.60000000000002,-0.87,2023,1,21,1,2.68,207.0
3201.25,8.534,2,49.9033694,-85.1706248,8.534,2023-01-21 01:49:22,,97.0,,1.0,95.0,18.5,64.0,169.0,21.0,75.0,48.0,-44.60000000000002,43.0,32.0,-44.60000000000002,-0.94,2023,1,21,1,2.68,207.0
3210.07,8.379,2,49.9033957,-85.1705039,8.379,2023-01-21 01:49:23,,97.0,,1.0,71.0,18.5,65.0,137.0,20.5,73.5,49.0,-44.80000000000001,43.0,32.0,-44.80000000000001,-0.94,2023,1,21,1,2.68,207.0
3218.4,8.104,2,49.903419,-85.1703886,8.104,2023-01-21 01:49:24,,97.0,,1.0,42.0,19.0,65.5,98.0,19.0,68.0,49.0,-44.80000000000001,43.0,32.0,-44.80000000000001,-0.86,2023,1,21,1,2.68,207.0
3226.74,7.528,2,49.9034493,-85.1702744,7.528,2023-01-21 01:49:25,,97.0,,1.0,13.0,19.5,66.5,60.0,17.5,62.5,49.0,-44.80000000000001,43.0,32.0,-44.80000000000001,-0.16,2023,1,21,1,2.68,207.0
3234.0,6.505,2,49.9034738,-85.1701735,6.505,2023-01-21 01:49:26,,97.0,,1.0,0.0,19.5,67.5,0.0,16.0,57.0,49.0,-44.80000000000001,43.0,32.0,-44.80000000000001,0.0,2023,1,21,1,2.68,207.0
3240.09,5.474,2,49.9035035,-85.1700938,5.474,2023-01-21 01:49:27,,97.0,,1.0,0.0,20.0,68.5,0.0,14.5,52.0,49.0,-44.80000000000001,43.0,32.0,-44.80000000000001,0.0,2023,1,21,1,2.68,207.0
3245.5,4.967,2,49.9035321,-85.1700274,4.967,2023-01-21 01:49:28,,97.0,,1.0,0.0,20.5,69.5,0.0,13.0,46.5,49.0,-44.80000000000001,43.0,32.0,-44.80000000000001,0.0,2023,1,21,1,2.68,207.0
3250.33,4.194,2,49.9035525,-85.1699635,4.194,2023-01-21 01:49:29,,97.0,,1.0,0.0,21.0,70.5,0.0,11.5,41.0,49.0,-44.60000000000002,43.0,32.0,-44.60000000000002,0.0,2023,1,21,1,2.68,207.0
3254.13,3.887,2,49.9035672,-85.1699139,3.887,2023-01-21 01:49:30,,97.0,,1.0,0.0,21.0,71.5,0.0,10.0,36.0,49.0,-44.60000000000002,43.0,32.0,-44.60000000000002,0.0,2023,1,21,1,2.68,207.0
3257.19,3.314,2,49.9035774,-85.1698751,3.314,2023-01-21 01:49:31,,97.0,,1.0,0.0,21.5,72.0,0.0,8.5,30.5,49.0,-44.60000000000002,43.0,32.0,-44.60000000000002,0.0,2023,1,21,1,2.68,207.0
3259.57,2.616,2,49.9035865,-85.1698457,2.616,2023-01-21 01:49:32,,97.0,,1.0,0.0,22.0,73.0,0.0,7.0,25.0,49.0,-44.60000000000002,43.0,32.0,-44.60000000000002,0.0,2023,1,21,1,2.68,207.0
3261.88,2.39,2,49.9036026,-85.1698184,2.39,2023-01-21 01:49:33,,97.0,,1.0,0.0,22.0,74.0,0.0,5.5,19.5,49.0,-44.60000000000002,43.0,32.0,-44.60000000000002,0.0,2023,1,21,1,2.68,207.0
3264.15,2.358,2,49.9036233,-85.1697988,2.358,2023-01-21 01:49:34,,97.0,,1.0,0.0,22.5,75.0,0.0,4.0,14.5,49.0,-44.39999999999998,43.0,32.0,-44.39999999999998,0.0,2023,1,21,1,2.68,207.0
3266.54,2.343,2,49.9036468,-85.1697869,2.343,2023-01-21 01:49:35,,97.0,,1.0,15.0,23.0,76.0,14.0,2.5,9.0,49.0,-44.60000000000002,43.0,32.0,-44.60000000000002,0.73,2023,1,21,1,2.68,207.0
3269.04,2.467,2,49.9036728,-85.1697846,2.467,2023-01-21 01:49:36,,98.0,,1.0,29.0,23.5,77.0,32.0,1.0,3.5,49.0,-44.60000000000002,43.0,32.0,-44.60000000000002,0.89,2023,1,21,1,2.68,207.0
3271.92,2.789,2,49.9037035,-85.1697846,2.789,2023-01-21 01:49:37,,98.0,,1.0,21.0,23.5,77.5,35.0,0.5,1.5,49.0,-44.60000000000002,43.0,32.0,-44.60000000000002,0.16,2023,1,21,1,2.68,207.0
3275.02,2.993,2,49.9037359,-85.1697707,2.993,2023-01-21 01:49:38,,98.0,,1.0,13.0,24.0,78.0,39.0,1.0,5.5,49.0,-44.60000000000002,43.0,32.0,-44.60000000000002,0.0,2023,1,21,1,2.68,207.0
3277.54,2.651,2,49.9037637,-85.1697664,2.651,2023-01-21 01:49:39,,98.0,,1.0,5.0,24.0,78.0,42.0,2.0,9.5,51.0,-44.60000000000002,43.0,32.0,-44.60000000000002,0.0,2023,1,21,1,2.68,207.0
3280.45,2.856,2,49.9037947,-85.1697596,2.856,2023-01-21 01:49:40,,98.0,,1.0,0.0,24.5,78.5,0.0,2.5,13.0,52.0,-44.60000000000002,43.0,32.0,-44.60000000000002,0.0,2023,1,21,1,2.68,207.0
3283.26,2.801,2,49.9038235,-85.1697503,2.801,2023-01-21 01:49:41,,98.0,,1.0,0.0,24.5,79.0,0.0,3.5,17.0,53.0,-44.60000000000002,43.0,32.0,-44.60000000000002,0.0,2023,1,21,1,2.68,207.0
3285.69,2.568,2,49.9038499,-85.1697415,2.568,2023-01-21 01:49:42,,98.0,,1.0,0.0,25.0,79.0,0.0,4.5,21.0,54.0,-44.39999999999998,43.0,32.0,-44.39999999999998,0.0,2023,1,21,1,2.68,207.0
3287.77,2.168,2,49.903871,-85.1697391,2.168,2023-01-21 01:49:43,,98.0,,1.0,0.0,25.0,79.5,0.0,5.0,25.0,55.0,-44.39999999999998,43.0,32.0,-44.39999999999998,0.0,2023,1,21,1,2.68,207.0
3288.23,0.491,2,49.9038823,-85.1697322,0.491,2023-01-21 01:49:44,,98.0,,1.0,0.0,25.5,79.5,0.0,6.0,29.0,56.0,-44.39999999999998,43.0,32.0,-44.39999999999998,0.0,2023,1,21,1,2.68,207.0
3289.68,2.837,2,49.9039451,-85.1696602,2.837,2023-01-21 01:49:49,,98.0,,1.0,6.0,26.5,81.0,9.0,10.0,49.0,62.0,-44.19999999999999,43.0,32.0,-44.19999999999999,0.0,2023,1,21,1,2.68,207.0
3292.48,2.685,2,49.9039726,-85.1696506,2.685,2023-01-21 01:49:50,,98.0,,1.0,16.0,27.0,81.5,24.0,11.0,53.0,63.0,-44.19999999999999,43.0,32.0,-44.19999999999999,0.0,2023,1,21,1,2.68,207.0
3295.3,2.725,2,49.9040006,-85.1696412,2.725,2023-01-21 01:49:51,,98.0,,1.0,26.0,27.5,81.5,72.0,12.0,57.0,64.0,-44.19999999999999,43.0,32.0,-44.19999999999999,0.0,2023,1,21,1,2.68,207.0
3298.72,3.232,2,49.9040387,-85.1696251,3.232,2023-01-21 01:49:52,,98.0,,1.0,35.0,27.5,82.0,74.0,13.0,61.0,61.0,-44.19999999999999,43.0,32.0,-44.19999999999999,0.0,2023,1,21,1,2.68,207.0
3301.93,3.329,2,49.9040713,-85.1696142,3.329,2023-01-21 01:49:53,,98.0,,1.0,40.0,26.0,81.0,168.0,17.0,68.5,52.0,-44.19999999999999,43.0,32.0,-44.19999999999999,0.0,2023,1,21,1,2.68,207.0
3305.51,3.451,2,49.904104,-85.1695845,3.451,2023-01-21 01:49:54,,98.0,,1.0,43.0,24.5,80.5,171.0,21.5,75.5,52.0,-44.19999999999999,43.0,32.0,-44.19999999999999,0.0,2023,1,21,1,2.68,207.0
3308.42,3.002,2,49.904126,-85.1695613,3.002,2023-01-21 01:49:55,,98.0,,1.0,40.0,22.5,78.0,174.0,23.0,78.5,52.0,-44.19999999999999,43.0,32.0,-44.19999999999999,0.0,2023,1,21,1,2.68,207.0
3311.04,2.731,2,49.9041509,-85.1695502,2.731,2023-01-21 01:49:56,,98.0,,1.0,28.0,20.0,74.5,160.0,23.0,78.5,51.0,-44.19999999999999,43.0,32.0,-44.19999999999999,0.0,2023,1,21,1,2.68,207.0
3315.34,3.899,2,49.9041957,-85.1695272,3.899,2023-01-21 01:49:57,,98.0,,1.0,16.0,18.0,71.0,147.0,23.0,78.0,51.0,-44.19999999999999,44.0,32.0,-44.19999999999999,0.21,2023,1,21,1,2.68,207.0
3319.99,4.448,2,49.9042426,-85.1694997,4.448,2023-01-21 01:49:58,,98.0,,1.0,5.0,21.0,68.0,0.0,22.0,75.0,50.0,-44.19999999999999,44.0,32.0,-44.19999999999999,0.39,2023,1,21,1,2.68,207.0
3324.54,4.53,2,49.904281,-85.1694655,4.53,2023-01-21 01:49:59,,98.0,,1.0,17.0,23.5,65.0,9.0,21.5,72.0,39.0,-44.19999999999999,44.0,32.0,-44.19999999999999,0.49,2023,1,21,1,2.68,207.0
3329.04,4.537,2,49.9043204,-85.1694295,4.537,2023-01-21 01:50:00,,99.0,,1.0,30.0,24.5,66.5,24.0,21.5,72.5,38.0,-44.19999999999999,44.0,32.0,-44.19999999999999,0.1,2023,1,21,1,2.68,207.0
3333.13,4.209,2,49.9043579,-85.1694,4.209,2023-01-21 01:50:01,,99.0,,1.0,42.0,24.0,72.0,126.0,22.5,76.0,38.0,-44.19999999999999,44.0,32.0,-44.19999999999999,0.0,2023,1,21,1,2.68,207.0
3337.31,4.181,2,49.9043975,-85.1693728,4.181,2023-01-21 01:50:02,,99.0,,1.0,47.0,24.0,77.0,129.0,24.0,79.5,38.0,-44.39999999999998,44.0,33.0,-44.39999999999998,0.05,2023,1,21,1,2.68,207.0
3342.09,4.67,2,49.9044452,-85.1693456,4.67,2023-01-21 01:50:03,,99.0,,1.0,51.0,23.5,82.5,243.0,25.0,83.0,38.0,-44.39999999999998,44.0,33.0,-44.39999999999998,-0.19,2023,1,21,1,2.68,207.0
3347.43,5.107,2,49.9045032,-85.1693247,5.107,2023-01-21 01:50:04,,99.0,,1.0,54.0,23.0,80.0,238.0,23.5,81.0,38.0,-44.39999999999998,44.0,33.0,-44.39999999999998,-0.44,2023,1,21,1,2.68,207.0
3352.95,5.464,2,49.9045617,-85.1693135,5.464,2023-01-21 01:50:05,,100.0,,1.0,56.0,22.5,73.5,225.0,21.0,77.0,38.0,-44.39999999999998,44.0,33.0,-44.39999999999998,-0.61,2023,1,21,1,2.68,207.0
3358.48,5.576,2,49.9046192,-85.1692981,5.576,2023-01-21 01:50:06,,100.0,,1.0,58.0,22.5,68.0,209.0,18.0,73.0,45.0,-44.60000000000002,44.0,33.0,-44.60000000000002,-0.77,2023,1,21,1,2.68,207.0
3364.18,5.595,2,49.9046796,-85.1692727,5.595,2023-01-21 01:50:07,,100.0,,1.0,53.0,20.5,78.5,197.0,17.0,74.5,55.0,-44.60000000000002,44.0,33.0,-44.60000000000002,-0.82,2023,1,21,1,2.68,207.0
3369.51,5.351,2,49.9047328,-85.1692519,5.351,2023-01-21 01:50:08,,100.0,,1.0,35.0,20.5,80.0,186.0,16.5,72.5,56.0,-44.60000000000002,44.0,33.0,-44.60000000000002,-0.83,2023,1,21,1,2.68,207.0
3374.28,4.963,2,49.9047824,-85.1692407,4.963,2023-01-21 01:50:09,,100.0,,1.0,16.0,20.5,80.5,175.0,16.5,69.5,56.0,-44.60000000000002,44.0,33.0,-44.60000000000002,-0.16,2023,1,21,1,2.68,207.0
3378.96,4.757,2,49.9048324,-85.1692316,4.757,2023-01-21 01:50:10,,100.0,,1.0,0.0,21.0,80.5,0.0,16.0,67.0,57.0,-44.39999999999998,44.0,33.0,-44.39999999999998,0.0,2023,1,21,1,2.68,207.0
3383.73,4.739,2,49.9048828,-85.1692156,4.739,2023-01-21 01:50:11,,100.0,,1.0,0.0,21.5,81.0,0.0,15.5,64.5,57.0,-44.39999999999998,44.0,33.0,-44.39999999999998,0.0,2023,1,21,1,2.68,207.0
3388.4,4.682,2,49.9049324,-85.1691975,4.682,2023-01-21 01:50:12,,100.0,,1.0,0.0,22.0,81.0,0.0,15.5,62.0,58.0,-44.19999999999999,44.0,33.0,-44.19999999999999,0.0,2023,1,21,1,2.68,207.0
3393.0,4.691,2,49.9049783,-85.1691863,4.691,2023-01-21 01:50:13,,100.0,,1.0,0.0,22.5,81.5,0.0,15.0,59.5,59.0,-44.19999999999999,44.0,33.0,-44.19999999999999,0.0,2023,1,21,1,2.68,207.0
3397.48,4.536,2,49.9050268,-85.1691839,4.536,2023-01-21 01:50:14,,100.0,,1.0,0.0,22.5,81.5,0.0,14.5,57.0,59.0,-44.0,44.0,33.0,-44.0,0.0,2023,1,21,1,2.68,207.0
3402.1,4.626,2,49.9050768,-85.1691707,4.626,2023-01-21 01:50:15,,100.0,,1.0,0.0,23.0,82.0,0.0,14.0,54.5,60.0,-44.0,44.0,33.0,-44.0,0.0,2023,1,21,1,2.68,207.0
3407.06,4.825,2,49.9051274,-85.1691522,4.825,2023-01-21 01:50:16,,100.0,,1.0,0.0,23.5,82.0,0.0,14.0,52.0,60.0,-44.0,44.0,33.0,-44.0,1.02,2023,1,21,1,2.68,207.0
3412.11,4.984,2,49.9051811,-85.169134,4.984,2023-01-21 01:50:17,,100.0,,1.0,46.0,24.0,82.5,45.0,13.5,49.5,60.0,-44.0,44.0,33.0,-44.0,1.31,2023,1,21,1,2.68,207.0
3417.58,5.372,2,49.9052356,-85.169109,5.372,2023-01-21 01:50:18,,100.0,,1.0,50.0,23.0,83.0,106.0,19.0,70.0,56.0,-44.0,44.0,33.0,-44.0,1.21,2023,1,21,1,2.68,207.0
3423.6,5.836,2,49.9052974,-85.1690884,5.836,2023-01-21 01:50:19,,101.0,,1.0,54.0,23.0,83.0,223.0,21.0,78.5,56.0,-44.0,44.0,33.0,-44.0,0.23,2023,1,21,1,2.68,207.0
3429.82,6.142,2,49.9053644,-85.1690702,6.142,2023-01-21 01:50:20,,101.0,,1.0,59.0,23.0,82.5,250.0,20.0,77.0,55.0,-44.19999999999999,44.0,33.0,-44.19999999999999,0.0,2023,1,21,1,2.68,207.0
3436.36,6.396,2,49.9054331,-85.1690518,6.396,2023-01-21 01:50:21,,101.0,,1.0,62.0,23.5,82.0,258.0,19.0,76.0,53.0,-44.19999999999999,44.0,33.0,-44.19999999999999,0.0,2023,1,21,1,2.68,207.0
3442.89,6.491,2,49.905501,-85.1690338,6.491,2023-01-21 01:50:22,,101.0,,1.0,65.0,23.0,81.5,280.0,19.5,77.5,52.0,-44.39999999999998,44.0,33.0,-44.39999999999998,0.0,2023,1,21,1,2.68,207.0
3449.12,6.296,2,49.9055693,-85.1690291,6.296,2023-01-21 01:50:23,,102.0,,1.0,68.0,23.0,81.0,288.0,20.5,79.0,50.0,-44.60000000000002,44.0,33.0,-44.60000000000002,-0.67,2023,1,21,1,2.68,207.0
3455.52,6.478,2,49.905637,-85.1690425,6.478,2023-01-21 01:50:24,,102.0,,1.0,62.0,22.5,81.0,285.0,21.0,80.5,52.0,-44.60000000000002,44.0,33.0,-44.60000000000002,-1.15,2023,1,21,1,2.68,207.0
3462.08,6.4,2,49.9057061,-85.169061,6.4,2023-01-21 01:50:25,,102.0,,1.0,40.0,22.5,80.5,259.0,21.5,81.0,53.0,-44.60000000000002,44.0,33.0,-44.60000000000002,-1.38,2023,1,21,1,2.68,207.0
3468.34,6.325,2,49.90577,-85.1690856,6.325,2023-01-21 01:50:26,,102.0,,1.0,19.0,22.5,80.0,232.0,21.0,79.0,54.0,-44.60000000000002,44.0,34.0,-44.60000000000002,-1.41,2023,1,21,1,2.68,207.0
3474.81,6.223,2,49.9058368,-85.1691128,6.223,2023-01-21 01:50:27,,102.0,,1.0,0.0,22.0,80.0,0.0,20.0,77.0,54.0,-44.60000000000002,44.0,34.0,-44.60000000000002,-0.27,2023,1,21,1,2.68,207.0
3481.41,6.405,2,49.9059054,-85.1691402,6.405,2023-01-21 01:50:28,,102.0,,1.0,0.0,22.0,79.5,0.0,19.5,74.5,55.0,-44.60000000000002,44.0,34.0,-44.60000000000002,0.0,2023,1,21,1,2.68,207.0
3487.67,6.127,2,49.9059706,-85.1691677,6.127,2023-01-21 01:50:29,,102.0,,1.0,0.0,21.5,79.0,0.0,19.0,72.5,56.0,-44.60000000000002,44.0,34.0,-44.60000000000002,0.0,2023,1,21,1,2.68,207.0
3493.71,5.868,2,49.9060304,-85.1691881,5.868,2023-01-21 01:50:30,,102.0,,1.0,0.0,21.5,79.0,0.0,18.0,70.0,56.0,-44.80000000000001,44.0,34.0,-44.80000000000001,0.0,2023,1,21,1,2.68,207.0
