cadence,calories,power,timestamp,altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,heart_rate,year,month,day,hour,wind_speed,wind_direction
88,397,156,2022-11-12 20:20:33,12.399999999999977,135.0,,134.0,14394.37,12.399999999999977,8.031,2.0,-1.14,20.5,48.0,67.5,50.5225195,-84.9986427,21.0,72.0,8.031,18.0,137.0,2022,11,12,20,5.67,81.0
88,398,155,2022-11-12 20:20:34,12.200000000000045,135.0,,134.0,14402.26,12.200000000000045,7.892,2.0,-0.9,21.0,50.0,67.0,50.5225462,-84.998752,21.0,72.0,7.892,18.0,137.0,2022,11,12,20,5.67,81.0
90,398,164,2022-11-12 20:20:35,12.0,135.0,,135.0,14409.99,12.0,7.742,2.0,-0.94,20.5,53.0,69.0,50.5225693,-84.9988609,21.0,72.0,7.742,18.0,138.0,2022,11,12,20,5.67,81.0
96,398,167,2022-11-12 20:20:36,12.0,135.0,,135.0,14417.72,12.0,7.557,2.0,-1.07,19.5,50.0,71.5,50.5225961,-84.9989617,20.5,72.5,7.557,18.0,135.0,2022,11,12,20,5.67,81.0
94,398,169,2022-11-12 20:20:37,11.800000000000011,135.0,,135.0,14425.24,11.800000000000011,7.307,2.0,-1.28,18.5,49.0,69.0,50.5226154,-84.9990709,20.5,72.5,7.307,18.0,135.0,2022,11,12,20,5.67,81.0
92,398,166,2022-11-12 20:20:38,11.800000000000011,135.0,,135.0,14432.48,11.800000000000011,7.029,2.0,-1.45,18.5,54.0,68.5,50.5226418,-84.999172,19.5,70.0,7.029,18.0,136.0,2022,11,12,20,5.67,81.0
90,398,163,2022-11-12 20:20:39,11.800000000000011,135.0,,135.0,14439.46,11.800000000000011,6.988,2.0,-1.49,21.0,58.0,75.0,50.522665,-84.9992638,17.5,65.5,6.988,18.0,137.0,2022,11,12,20,5.67,81.0
88,399,182,2022-11-12 20:20:40,11.800000000000011,135.0,,135.0,14446.0,11.800000000000011,6.668,2.0,-1.38,25.0,58.0,87.5,50.5226871,-84.9993523,17.0,62.5,6.668,18.0,139.0,2022,11,12,20,5.67,81.0
87,399,201,2022-11-12 20:20:41,12.0,135.0,,135.0,14452.73,12.0,6.411,2.0,0.0,24.5,58.0,87.0,50.5227147,-84.9994462,19.5,68.5,6.411,18.0,139.0,2022,11,12,20,5.67,81.0
87,399,212,2022-11-12 20:20:42,12.200000000000045,135.0,,135.0,14459.25,12.200000000000045,6.71,2.0,0.0,23.0,57.0,85.5,50.5227376,-84.9995359,20.5,77.5,6.71,18.0,138.0,2022,11,12,20,5.67,81.0
86,399,199,2022-11-12 20:20:43,12.600000000000023,135.0,,135.0,14466.07,12.600000000000023,6.759,2.0,0.08,22.0,56.0,84.5,50.522768,-84.9996256,20.5,81.5,6.759,18.0,138.0,2022,11,12,20,5.67,81.0
86,399,190,2022-11-12 20:20:44,12.799999999999955,136.0,,135.0,14473.13,12.799999999999955,6.77,2.0,0.74,22.5,55.0,84.5,50.5227924,-84.9997187,20.0,79.0,6.77,18.0,138.0,2022,11,12,20,5.67,81.0
85,400,187,2022-11-12 20:20:45,13.0,136.0,,135.0,14479.92,13.0,6.674,2.0,1.42,23.5,54.0,84.5,50.5228191,-84.9998092,20.0,76.0,6.674,18.0,138.0,2022,11,12,20,5.67,81.0
85,400,183,2022-11-12 20:20:46,13.0,136.0,,135.0,14486.67,13.0,6.686,2.0,1.98,24.5,56.0,89.5,50.5228425,-84.9999008,19.0,73.0,6.686,18.0,138.0,2022,11,12,20,5.67,81.0
81,400,177,2022-11-12 20:20:47,13.200000000000045,136.0,,135.0,14493.38,13.200000000000045,6.656,2.0,2.35,23.5,54.0,87.0,50.5228653,-85.0000001,18.5,71.5,6.656,18.0,138.0,2022,11,12,20,5.67,81.0
65,400,168,2022-11-12 20:20:48,13.200000000000045,136.0,,135.0,14499.8,13.200000000000045,6.223,2.0,2.4,16.5,39.0,81.0,50.5228879,-85.0000833,19.0,72.0,6.223,18.0,139.0,2022,11,12,20,5.67,81.0
48,400,158,2022-11-12 20:20:49,13.200000000000045,137.0,,135.0,14505.92,13.200000000000045,6.005,2.0,2.2,0.5,24.0,99.5,50.5229107,-85.0001656,19.0,72.0,6.005,18.0,139.0,2022,11,12,20,5.67,81.0
62,400,81,2022-11-12 20:20:50,13.200000000000045,137.0,,135.0,14511.83,13.200000000000045,5.775,2.0,1.77,10.0,51.0,58.5,50.5229291,-85.0002461,18.5,75.5,5.775,18.0,139.0,2022,11,12,20,5.67,81.0
74,400,76,2022-11-12 20:20:51,13.200000000000045,137.0,,135.0,14517.86,13.200000000000045,5.717,2.0,1.34,16.5,56.0,58.5,50.5229476,-85.0003294,18.5,76.5,5.717,18.0,138.0,2022,11,12,20,5.67,81.0
73,400,91,2022-11-12 20:20:52,13.200000000000045,137.0,,135.0,14523.52,13.200000000000045,5.61,2.0,0.0,20.0,52.0,69.0,50.5229658,-85.0004115,18.0,72.0,5.61,18.0,137.0,2022,11,12,20,5.67,81.0
77,400,113,2022-11-12 20:20:53,13.200000000000045,137.0,,135.0,14528.72,13.200000000000045,5.339,2.0,0.0,19.5,46.0,65.5,50.5229831,-85.0004813,17.5,65.5,5.339,18.0,138.0,2022,11,12,20,5.67,81.0
57,400,85,2022-11-12 20:20:54,13.200000000000045,137.0,,135.0,14534.05,13.200000000000045,4.786,2.0,0.0,11.5,39.0,38.5,50.522998,-85.0005575,18.5,69.5,4.786,18.0,139.0,2022,11,12,20,5.67,81.0
36,400,55,2022-11-12 20:20:55,13.200000000000045,137.0,,135.0,14538.64,13.200000000000045,4.251,2.0,0.0,9.0,31.0,38.5,50.5230116,-85.0006218,20.0,70.5,4.251,18.0,139.0,2022,11,12,20,5.67,81.0
16,400,25,2022-11-12 20:20:56,13.200000000000045,137.0,,135.0,14542.92,13.200000000000045,4.185,2.0,0.0,7.0,23.0,39.5,50.5230252,-85.0006771,21.5,71.0,4.185,18.0,139.0,2022,11,12,20,5.67,81.0
0,400,0,2022-11-12 20:20:57,13.399999999999977,137.0,,135.0,14547.02,13.399999999999977,3.734,2.0,0.0,4.5,14.0,40.0,50.523039,-85.0007408,23.5,72.0,3.734,18.0,138.0,2022,11,12,20,5.67,81.0
14,400,4,2022-11-12 20:20:58,13.399999999999977,137.0,,135.0,14550.21,13.399999999999977,2.576,2.0,0.0,2.5,6.0,41.0,50.5230486,-85.00078,25.0,72.5,2.576,18.0,139.0,2022,11,12,20,5.67,81.0
17,400,7,2022-11-12 20:20:59,13.600000000000023,137.0,,135.0,14552.3,13.600000000000023,1.746,2.0,0.01,0.0,10.0,41.5,50.5230576,-85.000808,26.5,73.5,1.746,18.0,139.0,2022,11,12,20,5.67,81.0
16,400,9,2022-11-12 20:21:00,13.799999999999955,137.0,,135.0,14554.09,13.799999999999955,1.648,2.0,0.72,4.5,50.0,42.5,50.5230586,-85.0008348,26.5,73.5,1.648,18.0,139.0,2022,11,12,20,5.67,81.0
15,401,10,2022-11-12 20:21:01,13.799999999999955,137.0,,135.0,14555.56,13.799999999999955,1.107,2.0,1.34,9.0,90.0,43.0,50.5230586,-85.0008548,26.5,73.5,1.107,18.0,138.0,2022,11,12,20,5.67,81.0
11,401,9,2022-11-12 20:21:02,13.799999999999955,137.0,,135.0,14556.57,13.799999999999955,0.854,2.0,2.05,11.5,97.0,45.5,50.5230586,-85.0008728,26.5,74.0,0.854,18.0,138.0,2022,11,12,20,5.67,81.0
7,401,5,2022-11-12 20:21:03,14.0,137.0,,135.0,14557.43,14.0,0.807,2.0,2.85,11.5,93.0,50.0,50.5230627,-85.0008828,26.5,74.5,0.807,18.0,138.0,2022,11,12,20,5.67,81.0
2,401,0,2022-11-12 20:21:04,14.0,137.0,,135.0,14558.14,14.0,0.721,2.0,3.7,12.0,89.0,54.5,50.5230632,-85.0008919,27.0,75.5,0.721,18.0,139.0,2022,11,12,20,5.67,81.0
0,401,0,2022-11-12 20:21:06,14.0,137.0,,135.0,14558.22,14.0,0.794,2.0,5.31,12.0,82.0,63.0,50.5230632,-85.0008929,27.0,77.0,0.794,18.0,140.0,2022,11,12,20,5.67,81.0
0,401,0,2022-11-12 20:21:07,14.200000000000045,137.0,,135.0,14558.22,14.200000000000045,0.075,2.0,5.68,12.0,78.0,67.5,50.5230632,-85.0008929,27.0,78.0,0.075,18.0,139.0,2022,11,12,20,5.67,81.0
0,401,0,2022-11-12 20:21:08,14.200000000000045,137.0,,135.0,14558.22,14.200000000000045,0.0,2.0,5.22,12.5,74.0,71.5,50.5230632,-85.0008929,27.5,78.5,0.0,18.0,139.0,2022,11,12,20,5.67,81.0
18,401,23,2022-11-12 20:21:09,14.200000000000045,137.0,,135.0,14564.27,14.200000000000045,2.748,2.0,0.0,12.5,70.0,76.0,50.5230753,-85.0009817,27.5,79.5,2.748,18.0,139.0,2022,11,12,20,5.67,81.0
41,401,95,2022-11-12 20:21:10,14.200000000000045,137.0,,135.0,14568.3,14.200000000000045,4.071,2.0,0.0,26.5,78.0,91.0,50.523089,-85.0010334,27.5,79.5,4.071,18.0,139.0,2022,11,12,20,5.67,81.0
74,401,205,2022-11-12 20:21:11,14.399999999999977,137.0,,135.0,14572.95,14.399999999999977,4.876,2.0,0.0,36.5,76.0,100.0,50.5231069,-85.001096,31.0,88.0,4.876,18.0,138.0,2022,11,12,20,5.67,81.0
87,401,291,2022-11-12 20:21:12,14.399999999999977,137.0,,135.0,14577.92,14.399999999999977,5.394,2.0,0.0,36.5,70.0,99.5,50.5231168,-85.0011669,35.5,100.0,5.394,18.0,137.0,2022,11,12,20,5.67,81.0
87,402,324,2022-11-12 20:21:13,14.200000000000045,137.0,,135.0,14583.16,14.200000000000045,5.103,2.0,0.0,28.5,64.0,100.0,50.5231301,-85.0012405,34.0,99.5,5.103,18.0,137.0,2022,11,12,20,5.67,81.0
90,402,231,2022-11-12 20:21:14,14.200000000000045,137.0,,135.0,14588.54,14.200000000000045,5.38,2.0,0.0,27.5,58.0,93.0,50.5231478,-85.0013212,23.5,79.5,5.38,18.0,136.0,2022,11,12,20,5.67,81.0
92,402,221,2022-11-12 20:21:15,14.0,137.0,,135.0,14594.2,14.0,5.581,2.0,0.0,27.5,48.0,91.0,50.5231577,-85.0014025,21.0,76.0,5.581,18.0,135.0,2022,11,12,20,5.67,81.0
93,402,219,2022-11-12 20:21:16,13.799999999999955,137.0,,135.0,14600.06,13.799999999999955,5.734,2.0,0.0,28.5,50.0,91.5,50.5231669,-85.0014852,21.5,78.0,5.734,18.0,137.0,2022,11,12,20,5.67,81.0
94,402,214,2022-11-12 20:21:17,13.799999999999955,137.0,,135.0,14606.02,13.799999999999955,5.935,2.0,0.0,29.5,54.0,91.5,50.523172,-85.0015677,22.0,78.5,5.935,18.0,136.0,2022,11,12,20,5.67,81.0
95,403,209,2022-11-12 20:21:18,13.799999999999955,137.0,,135.0,14612.02,13.799999999999955,5.974,2.0,0.0,30.5,56.0,92.0,50.5231805,-85.0016569,21.0,73.5,5.974,18.0,135.0,2022,11,12,20,5.67,81.0
96,403,189,2022-11-12 20:21:19,14.0,137.0,90.0,135.0,14618.22,14.0,5.99,2.0,0.0,25.5,56.0,79.5,50.5231815,-85.0017483,21.0,73.5,5.99,18.0,134.0,2022,11,12,20,5.67,81.0
96,403,179,2022-11-12 20:21:20,14.200000000000045,137.0,,135.0,14624.41,14.200000000000045,6.112,2.0,0.0,24.0,54.0,73.0,50.5231815,-85.0018313,20.0,71.5,6.112,18.0,135.0,2022,11,12,20,5.67,81.0
94,403,177,2022-11-12 20:21:21,14.200000000000045,137.0,,135.0,14630.76,14.200000000000045,6.205,2.0,0.0,24.0,52.0,74.0,50.5231856,-85.001922,18.5,69.5,6.205,18.0,135.0,2022,11,12,20,5.67,81.0
90,403,182,2022-11-12 20:21:22,14.399999999999977,137.0,,135.0,14637.19,14.399999999999977,6.377,2.0,0.0,25.5,56.0,82.5,50.5231819,-85.0020211,19.0,71.5,6.377,18.0,134.0,2022,11,12,20,5.67,81.0
92,404,211,2022-11-12 20:21:23,14.399999999999977,137.0,,135.0,14643.58,14.399999999999977,6.422,2.0,0.0,30.0,60.0,97.5,50.5231815,-85.002112,23.5,84.5,6.422,18.0,134.0,2022,11,12,20,5.67,81.0
94,404,209,2022-11-12 20:21:24,14.399999999999977,137.0,,135.0,14649.99,14.399999999999977,6.404,2.0,0.0,22.0,54.0,78.0,50.5231815,-85.0022025,23.5,84.0,6.404,18.0,134.0,2022,11,12,20,5.67,81.0
95,404,187,2022-11-12 20:21:25,14.399999999999977,137.0,,135.0,14656.53,14.399999999999977,6.436,2.0,0.0,20.0,61.0,73.0,50.5231815,-85.0022946,21.0,70.5,6.436,18.0,134.0,2022,11,12,20,5.67,81.0
95,404,169,2022-11-12 20:21:26,14.399999999999977,137.0,,135.0,14662.58,14.399999999999977,6.335,2.0,0.0,20.5,57.0,71.0,50.5231777,-85.0023876,19.5,62.5,6.335,18.0,134.0,2022,11,12,20,5.67,81.0
93,404,157,2022-11-12 20:21:27,14.399999999999977,137.0,,135.0,14669.11,14.399999999999977,6.144,2.0,0.0,21.0,56.0,69.5,50.523177,-85.0024845,19.0,65.0,6.144,18.0,134.0,2022,11,12,20,5.67,81.0
89,404,157,2022-11-12 20:21:28,14.399999999999977,137.0,,135.0,14675.32,14.399999999999977,6.135,2.0,0.0,19.0,57.0,70.5,50.523177,-85.0025679,17.5,73.5,6.135,18.0,134.0,2022,11,12,20,5.67,81.0
70,405,109,2022-11-12 20:21:29,14.399999999999977,137.0,,135.0,14681.46,14.399999999999977,5.767,2.0,0.0,17.5,49.0,62.5,50.523177,-85.002659,17.5,71.0,5.767,18.0,134.0,2022,11,12,20,5.67,81.0
46,405,82,2022-11-12 20:21:30,14.399999999999977,137.0,,135.0,14687.25,14.399999999999977,5.438,2.0,0.0,16.5,41.0,54.5,50.5231729,-85.0027417,17.0,68.5,5.438,18.0,132.0,2022,11,12,20,5.67,81.0
23,405,55,2022-11-12 20:21:31,14.600000000000023,137.0,,135.0,14692.29,14.600000000000023,4.729,2.0,0.0,15.0,33.0,46.5,50.5231683,-85.0028152,17.0,66.0,4.729,18.0,131.0,2022,11,12,20,5.67,81.0
0,405,0,2022-11-12 20:21:32,14.600000000000023,137.0,,135.0,14696.37,14.600000000000023,3.599,2.0,0.0,13.0,25.0,42.0,50.5231679,-85.0028716,16.5,62.0,3.599,18.0,132.0,2022,11,12,20,5.67,81.0
0,405,0,2022-11-12 20:21:33,14.799999999999955,137.0,,135.0,14699.5,14.799999999999955,2.48,2.0,0.0,9.0,17.0,48.0,50.5231679,-85.0029182,14.0,53.5,2.48,18.0,131.0,2022,11,12,20,5.67,81.0
42,405,7,2022-11-12 20:21:34,14.799999999999955,137.0,,135.0,14701.52,14.799999999999955,1.471,2.0,0.0,5.5,10.0,54.0,50.5231679,-85.0029471,11.0,45.0,1.471,18.0,132.0,2022,11,12,20,5.67,81.0
69,405,16,2022-11-12 20:21:35,14.799999999999955,137.0,,135.0,14702.94,14.799999999999955,1.333,2.0,0.0,2.0,2.0,60.0,50.5231679,-85.0029662,8.5,36.5,1.333,18.0,132.0,2022,11,12,20,5.67,81.0
48,405,26,2022-11-12 20:21:36,14.799999999999955,137.0,,136.0,14704.45,14.799999999999955,1.573,2.0,1.06,4.5,14.0,66.0,50.5231679,-85.0029928,7.5,32.5,1.573,18.0,130.0,2022,11,12,20,5.67,81.0
29,405,50,2022-11-12 20:21:37,15.0,138.0,,136.0,14706.59,15.0,2.331,2.0,1.32,12.5,33.0,72.0,50.5231679,-85.0030202,7.5,32.5,2.331,18.0,132.0,2022,11,12,20,5.67,81.0
44,405,54,2022-11-12 20:21:38,15.0,138.0,,136.0,14709.52,15.0,3.452,2.0,1.62,21.0,48.0,78.5,50.5231679,-85.0030634,8.0,34.0,3.452,18.0,133.0,2022,11,12,20,5.67,81.0
67,405,264,2022-11-12 20:21:39,14.799999999999955,138.0,,136.0,14713.33,14.799999999999955,3.995,2.0,1.92,29.0,56.0,96.5,50.523172,-85.0031176,23.5,79.0,3.995,18.0,133.0,2022,11,12,20,5.67,81.0
84,406,333,2022-11-12 20:21:40,14.799999999999955,138.0,,136.0,14717.87,14.799999999999955,4.906,2.0,0.05,33.0,47.0,100.0,50.5231684,-85.0031876,33.5,93.0,4.906,18.0,134.0,2022,11,12,20,5.67,81.0
96,406,357,2022-11-12 20:21:41,14.799999999999955,138.0,,136.0,14723.34,14.799999999999955,5.67,2.0,1.1,33.5,47.0,100.0,50.5231516,-85.0032608,36.0,93.0,5.67,18.0,134.0,2022,11,12,20,5.67,81.0
95,406,306,2022-11-12 20:21:42,14.799999999999955,138.0,,136.0,14728.24,14.799999999999955,5.384,2.0,0.0,29.5,47.0,98.5,50.5231353,-85.0033259,23.5,77.5,5.384,18.0,134.0,2022,11,12,20,5.67,81.0
96,406,264,2022-11-12 20:21:43,14.600000000000023,138.0,,136.0,14734.89,14.600000000000023,5.984,2.0,0.0,26.0,43.0,90.5,50.5231355,-85.0034221,23.5,79.0,5.984,18.0,134.0,2022,11,12,20,5.67,81.0
97,407,243,2022-11-12 20:21:44,14.600000000000023,138.0,,136.0,14741.07,14.600000000000023,5.939,2.0,0.0,22.5,49.0,82.0,50.5231442,-85.0035143,23.0,80.5,5.939,18.0,135.0,2022,11,12,20,5.67,81.0
98,407,233,2022-11-12 20:21:45,14.600000000000023,138.0,,136.0,14747.31,14.600000000000023,6.057,2.0,0.0,21.0,54.0,79.5,50.5231492,-85.0036057,22.0,78.5,6.057,18.0,135.0,2022,11,12,20,5.67,81.0
99,407,226,2022-11-12 20:21:46,14.600000000000023,138.0,,136.0,14753.48,14.600000000000023,5.992,2.0,0.0,20.5,56.0,78.0,50.5231497,-85.0036883,20.0,75.0,5.992,18.0,135.0,2022,11,12,20,5.67,81.0
99,407,222,2022-11-12 20:21:47,14.600000000000023,138.0,,136.0,14759.39,14.600000000000023,5.845,2.0,0.0,19.5,54.0,71.0,50.5231497,-85.003778,19.0,74.0,5.845,18.0,134.0,2022,11,12,20,5.67,81.0
99,407,185,2022-11-12 20:21:48,14.600000000000023,138.0,,136.0,14765.44,14.600000000000023,6.006,2.0,0.0,20.0,55.0,69.5,50.5231497,-85.0038612,19.0,70.0,6.006,18.0,134.0,2022,11,12,20,5.67,81.0
100,408,181,2022-11-12 20:21:49,14.799999999999955,138.0,,136.0,14771.46,14.799999999999955,5.939,2.0,0.0,19.5,50.0,68.5,50.5231537,-85.0039509,19.5,70.5,5.939,18.0,135.0,2022,11,12,20,5.67,81.0
100,408,196,2022-11-12 20:21:50,14.799999999999955,138.0,,136.0,14777.91,14.799999999999955,6.174,2.0,0.0,21.0,45.0,71.0,50.5231501,-85.0040425,20.0,72.5,6.174,18.0,133.0,2022,11,12,20,5.67,81.0
95,408,216,2022-11-12 20:21:51,14.600000000000023,138.0,,136.0,14784.03,14.600000000000023,6.411,2.0,0.0,24.0,51.0,76.0,50.5231497,-85.0041305,21.0,76.5,6.411,18.0,132.0,2022,11,12,20,5.67,81.0
95,408,228,2022-11-12 20:21:52,14.600000000000023,138.0,,136.0,14790.95,14.600000000000023,6.571,2.0,0.0,24.5,59.0,81.0,50.5231497,-85.004233,23.5,83.5,6.571,18.0,132.0,2022,11,12,20,5.67,81.0
96,409,279,2022-11-12 20:21:53,14.600000000000023,138.0,,136.0,14797.56,14.600000000000023,6.419,2.0,0.0,25.0,51.0,86.0,50.5231455,-85.004333,26.0,90.5,6.419,18.0,132.0,2022,11,12,20,5.67,81.0
96,409,257,2022-11-12 20:21:54,14.600000000000023,138.0,,136.0,14804.21,14.600000000000023,6.538,2.0,0.0,21.0,48.0,72.0,50.5231328,-85.0044245,23.5,85.0,6.538,18.0,131.0,2022,11,12,20,5.67,81.0
96,409,235,2022-11-12 20:21:55,14.600000000000023,138.0,,136.0,14810.91,14.600000000000023,6.476,2.0,0.0,19.5,49.0,68.0,50.523115,-85.0045159,20.5,77.0,6.476,18.0,132.0,2022,11,12,20,5.67,81.0
96,409,211,2022-11-12 20:21:56,14.399999999999977,138.0,,136.0,14817.62,14.399999999999977,6.261,2.0,0.0,21.5,51.0,75.0,50.5230968,-85.0046151,19.0,71.5,6.261,18.0,133.0,2022,11,12,20,5.67,81.0
95,409,195,2022-11-12 20:21:57,14.399999999999977,138.0,,136.0,14824.03,14.399999999999977,6.148,2.0,0.0,23.5,53.0,81.0,50.5230745,-85.0046988,19.0,72.5,6.148,18.0,132.0,2022,11,12,20,5.67,81.0
95,410,196,2022-11-12 20:21:58,14.399999999999977,138.0,,136.0,14830.56,14.399999999999977,6.317,2.0,0.0,23.5,55.0,82.5,50.5230518,-85.0047887,20.0,74.0,6.317,18.0,129.0,2022,11,12,20,5.67,81.0
94,410,201,2022-11-12 20:21:59,14.200000000000045,138.0,,136.0,14837.23,14.200000000000045,6.466,2.0,0.0,22.5,56.0,79.0,50.5230215,-85.0048777,19.5,74.0,6.466,18.0,129.0,2022,11,12,20,5.67,81.0
94,410,207,2022-11-12 20:22:00,14.200000000000045,138.0,,136.0,14843.54,14.200000000000045,6.138,2.0,0.0,22.5,57.0,78.5,50.5229904,-85.0049588,20.0,76.0,6.138,18.0,130.0,2022,11,12,20,5.67,81.0
93,410,228,2022-11-12 20:22:01,14.200000000000045,138.0,,136.0,14850.13,14.200000000000045,6.108,2.0,0.0,25.5,57.0,85.0,50.5229573,-85.005044,22.0,81.0,6.108,18.0,130.0,2022,11,12,20,5.67,81.0
94,411,246,2022-11-12 20:22:02,14.200000000000045,138.0,,136.0,14856.64,14.200000000000045,6.389,2.0,0.0,23.5,58.0,89.0,50.5229226,-85.0051232,20.0,79.5,6.389,18.0,130.0,2022,11,12,20,5.67,81.0
94,411,236,2022-11-12 20:22:03,14.200000000000045,138.0,,136.0,14863.66,14.200000000000045,6.427,2.0,0.0,21.5,54.0,81.5,50.5228849,-85.0052161,19.5,79.5,6.427,18.0,130.0,2022,11,12,20,5.67,81.0
95,411,220,2022-11-12 20:22:04,14.399999999999977,138.0,,136.0,14870.54,14.399999999999977,6.584,2.0,0.0,21.0,53.0,76.5,50.5228485,-85.0052989,19.5,78.0,6.584,18.0,131.0,2022,11,12,20,5.67,81.0
96,411,213,2022-11-12 20:22:05,14.600000000000023,138.0,,136.0,14877.46,14.600000000000023,6.632,2.0,0.0,20.5,55.0,76.5,50.5228162,-85.0053888,19.5,76.0,6.632,18.0,132.0,2022,11,12,20,5.67,81.0
97,411,214,2022-11-12 20:22:06,14.600000000000023,138.0,,136.0,14884.47,14.600000000000023,6.726,2.0,0.0,20.5,58.0,78.5,50.5227842,-85.0054803,21.5,76.5,6.726,18.0,131.0,2022,11,12,20,5.67,81.0
97,412,209,2022-11-12 20:22:07,14.600000000000023,138.0,,136.0,14891.28,14.600000000000023,6.538,2.0,0.0,20.5,62.0,79.0,50.5227523,-85.0055716,21.5,76.5,6.538,18.0,131.0,2022,11,12,20,5.67,81.0
97,412,203,2022-11-12 20:22:08,14.600000000000023,138.0,,136.0,14897.94,14.600000000000023,6.499,2.0,0.0,22.5,62.0,81.0,50.5227245,-85.0056544,19.0,72.0,6.499,18.0,131.0,2022,11,12,20,5.67,81.0
97,412,199,2022-11-12 20:22:09,14.799999999999955,138.0,,136.0,14904.56,14.799999999999955,6.367,2.0,0.0,22.5,60.0,80.0,50.5226933,-85.005744,19.5,70.0,6.367,18.0,131.0,2022,11,12,20,5.67,81.0
97,412,197,2022-11-12 20:22:10,15.0,138.0,,136.0,14911.34,15.0,6.641,2.0,0.0,21.0,58.0,77.5,50.5226654,-85.0058353,20.5,70.0,6.641,18.0,132.0,2022,11,12,20,5.67,81.0
97,412,195,2022-11-12 20:22:11,15.200000000000045,138.0,,136.0,14918.26,15.200000000000045,6.655,2.0,0.0,21.5,59.0,77.0,50.5226342,-85.0059259,18.5,68.0,6.655,18.0,133.0,2022,11,12,20,5.67,81.0
97,413,190,2022-11-12 20:22:12,15.399999999999977,138.0,,136.0,14924.94,15.399999999999977,6.519,2.0,0.0,22.0,65.0,77.0,50.5226022,-85.0060092,17.0,66.0,6.519,18.0,134.0,2022,11,12,20,5.67,81.0
97,413,194,2022-11-12 20:22:13,15.399999999999977,138.0,,136.0,14931.68,15.399999999999977,6.398,2.0,0.0,21.5,62.0,78.0,50.5225659,-85.0061,18.0,68.5,6.398,18.0,134.0,2022,11,12,20,5.67,81.0
96,413,199,2022-11-12 20:22:14,15.600000000000023,138.0,,136.0,14938.34,15.600000000000023,6.475,2.0,0.0,20.5,60.0,78.5,50.5225379,-85.0061905,18.5,70.0,6.475,18.0,133.0,2022,11,12,20,5.67,81.0
96,413,201,2022-11-12 20:22:15,15.600000000000023,138.0,,136.0,14945.01,15.600000000000023,6.507,2.0,0.0,19.0,58.0,75.5,50.5225107,-85.006273,19.0,72.0,6.507,18.0,134.0,2022,11,12,20,5.67,81.0
97,413,185,2022-11-12 20:22:16,15.600000000000023,138.0,,136.0,14951.2,15.600000000000023,6.039,2.0,0.0,18.5,56.0,68.0,50.5224875,-85.0063633,20.0,75.0,6.039,18.0,136.0,2022,11,12,20,5.67,81.0
98,414,174,2022-11-12 20:22:17,15.600000000000023,138.0,,136.0,14958.11,15.600000000000023,6.441,2.0,0.0,21.5,54.0,73.5,50.5224688,-85.0064545,19.0,69.0,6.441,18.0,136.0,2022,11,12,20,5.67,81.0
98,414,164,2022-11-12 20:22:18,15.399999999999977,138.0,,136.0,14965.41,15.399999999999977,7.104,2.0,0.0,17.5,57.0,63.5,50.5224465,-85.0065536,19.0,66.5,7.104,18.0,137.0,2022,11,12,20,5.67,81.0
98,414,160,2022-11-12 20:22:19,15.399999999999977,138.0,,136.0,14972.65,15.399999999999977,6.861,2.0,0.0,15.5,60.0,59.0,50.5224196,-85.0066538,18.0,64.0,6.861,18.0,137.0,2022,11,12,20,5.67,81.0
92,414,131,2022-11-12 20:22:20,15.200000000000045,138.0,,136.0,14980.11,15.200000000000045,7.264,2.0,0.0,21.0,60.0,70.5,50.5223964,-85.0067623,16.0,60.0,7.264,18.0,138.0,2022,11,12,20,5.67,81.0
94,414,123,2022-11-12 20:22:21,15.0,138.0,,136.0,14987.81,15.0,7.469,2.0,0.0,18.0,54.0,62.0,50.5223693,-85.006864,16.0,60.0,7.469,18.0,137.0,2022,11,12,20,5.67,81.0
96,414,113,2022-11-12 20:22:22,14.799999999999955,138.0,,136.0,14995.53,14.799999999999955,7.482,2.0,0.0,17.0,66.0,60.5,50.5223462,-85.0069721,13.5,51.0,7.482,18.0,138.0,2022,11,12,20,5.67,81.0
84,414,99,2022-11-12 20:22:23,14.399999999999977,138.0,,136.0,15003.59,14.399999999999977,7.801,2.0,0.0,17.5,40.0,63.0,50.5223236,-85.007089,13.0,49.0,7.801,18.0,138.0,2022,11,12,20,5.67,81.0
73,414,79,2022-11-12 20:22:24,14.200000000000045,138.0,,136.0,15012.14,14.200000000000045,8.265,2.0,0.0,19.5,46.0,68.0,50.5223009,-85.007207,14.0,53.0,8.265,18.0,138.0,2022,11,12,20,5.67,81.0
77,414,82,2022-11-12 20:22:25,14.0,138.0,,136.0,15020.88,14.0,8.391,2.0,0.0,21.5,68.0,72.5,50.5222821,-85.0073258,15.5,57.0,8.391,18.0,137.0,2022,11,12,20,5.67,81.0
92,415,125,2022-11-12 20:22:26,13.600000000000023,138.0,,136.0,15029.19,13.600000000000023,8.375,2.0,0.0,21.5,67.0,76.0,50.5222606,-85.0074482,17.0,58.0,8.375,18.0,137.0,2022,11,12,20,5.67,81.0
