timestamp,battery_soc,temperature,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2023-03-17 14:03:03,,11.0,94.0,47.0,26.5,86.0,255.0,21.0,76.0,57.0,1657.84,9.694,2.0,50.5309115,-84.8150571,9.694,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:04,,11.0,95.0,47.0,26.5,84.5,258.0,20.0,71.0,58.0,1667.55,9.721,2.0,50.5310105,-84.8151055,9.721,60.0,60.0,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:05,,11.0,93.0,47.0,26.5,85.0,264.0,19.5,70.0,59.0,1677.12,9.727,2.0,50.5311052,-84.8151569,9.727,60.0,60.0,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:06,,11.0,89.0,48.0,27.0,85.5,264.0,18.5,68.5,62.0,1686.97,9.774,2.0,50.5312032,-84.815203,9.774,60.0,60.0,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:07,,11.0,85.0,48.0,28.0,87.0,268.0,21.5,75.5,59.0,1696.74,9.838,2.0,50.5313027,-84.8152508,9.838,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:08,,11.0,85.0,48.0,29.5,89.5,283.0,25.5,86.5,53.0,1706.62,9.834,2.0,50.5314029,-84.8153028,9.834,60.60000000000002,60.60000000000002,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:09,,11.0,85.0,48.0,30.5,91.0,289.0,28.5,95.0,50.0,1716.7,9.99,2.0,50.5315044,-84.8153489,9.99,60.60000000000002,60.60000000000002,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:10,,11.0,85.0,49.0,29.0,91.0,293.0,28.0,91.0,51.0,1726.56,9.986,2.0,50.5316043,-84.8153943,9.986,60.799999999999955,60.799999999999955,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:11,,11.0,86.0,49.0,29.5,91.0,289.0,26.5,88.0,52.0,1736.51,9.948,2.0,50.5317044,-84.8154426,9.948,60.799999999999955,60.799999999999955,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:12,,11.0,86.0,49.0,30.0,90.5,268.0,25.0,85.0,54.0,1746.3,9.872,2.0,50.5318046,-84.8154945,9.872,60.799999999999955,60.799999999999955,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:13,,11.0,86.0,49.0,28.5,87.5,254.0,24.5,84.0,54.0,1756.11,9.85,2.0,50.5319053,-84.8155431,9.85,60.60000000000002,60.60000000000002,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:14,,11.0,85.0,50.0,25.0,80.5,246.0,26.0,86.0,53.0,1765.89,9.781,2.0,50.5320037,-84.8155975,9.781,60.39999999999998,60.39999999999998,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:15,,11.0,88.0,50.0,26.5,85.5,247.0,25.5,85.0,55.0,1775.58,9.795,2.0,50.5320979,-84.8156522,9.795,60.39999999999998,60.39999999999998,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:16,,11.0,92.0,50.0,29.0,91.5,328.0,25.0,83.5,54.0,1785.35,10.1,2.0,50.5321911,-84.8157092,10.1,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:17,,11.0,94.0,51.0,30.0,92.5,351.0,27.0,87.5,53.0,1795.49,10.182,2.0,50.5322906,-84.8157698,10.182,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:18,,11.0,88.0,51.0,28.5,88.5,341.0,30.0,95.0,52.0,1805.58,10.266,2.0,50.5323908,-84.8158238,10.266,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:19,,11.0,89.0,51.0,28.5,89.5,329.0,29.0,93.5,50.0,1816.21,10.467,2.0,50.5324985,-84.81588,10.467,60.39999999999998,60.39999999999998,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:20,,11.0,90.0,52.0,29.0,90.0,317.0,28.5,92.0,49.0,1826.68,10.5,2.0,50.5326031,-84.8159345,10.5,60.39999999999998,60.39999999999998,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:21,,11.0,91.0,52.0,29.0,90.5,287.0,28.0,90.5,52.0,1837.22,10.646,2.0,50.5327094,-84.8159893,10.646,60.39999999999998,60.39999999999998,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:22,,11.0,92.0,52.0,28.5,91.0,277.0,27.5,89.0,52.0,1847.93,10.862,2.0,50.5328178,-84.8160407,10.862,60.39999999999998,60.39999999999998,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:23,,11.0,93.0,52.0,27.0,89.5,271.0,27.5,87.0,50.0,1858.66,10.935,2.0,50.5329249,-84.8160879,10.935,60.39999999999998,60.39999999999998,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:24,,11.0,94.0,53.0,26.0,86.0,251.0,26.0,84.0,50.0,1869.64,10.963,2.0,50.5330355,-84.8161426,10.963,60.39999999999998,60.39999999999998,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:25,,11.0,94.0,53.0,24.5,82.0,230.0,24.5,80.5,53.0,1881.0,11.02,2.0,50.5331516,-84.8161983,11.02,60.39999999999998,60.39999999999998,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:26,,11.0,94.0,53.0,23.0,78.0,190.0,23.0,77.0,51.0,1892.01,11.111,2.0,50.5332649,-84.8162526,11.111,60.39999999999998,60.39999999999998,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:27,,11.0,95.0,53.0,22.0,74.5,186.0,21.5,73.5,49.0,1903.27,11.171,2.0,50.5333793,-84.8163076,11.171,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:28,,11.0,96.0,53.0,20.5,70.5,188.0,20.0,70.0,48.0,1914.51,11.179,2.0,50.5334919,-84.8163623,11.179,60.0,60.0,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:29,,11.0,96.0,54.0,19.0,67.0,184.0,18.5,67.0,50.0,1925.67,11.213,2.0,50.5336023,-84.8164168,11.213,59.60000000000002,59.60000000000002,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:30,,11.0,96.0,54.0,18.0,63.0,169.0,17.0,63.5,53.0,1936.96,11.301,2.0,50.5337177,-84.8164715,11.301,59.0,59.0,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:31,,11.0,97.0,54.0,19.0,64.0,161.0,16.0,58.5,51.0,1948.32,11.108,2.0,50.5338337,-84.8165264,11.108,58.39999999999998,58.39999999999998,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:32,,11.0,97.0,54.0,20.5,68.0,191.0,17.5,61.5,52.0,1959.37,10.97,2.0,50.5339444,-84.816581,10.97,58.0,58.0,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:33,,11.0,98.0,54.0,22.0,73.5,234.0,20.5,73.5,53.0,1970.46,11.683,2.0,50.5340587,-84.8166319,11.683,57.60000000000002,57.60000000000002,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:34,,11.0,99.0,55.0,23.0,78.5,258.0,23.0,85.5,48.0,1981.83,11.624,2.0,50.5341759,-84.8166786,11.624,57.200000000000045,57.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:35,,11.0,99.0,55.0,22.0,74.5,276.0,22.0,79.0,41.0,1993.69,11.385,2.0,50.534295,-84.8167351,11.385,56.799999999999955,56.799999999999955,7.0,7.0,-2.81,2023,3,17,14,6.59,30.0
2023-03-17 14:03:36,,11.0,98.0,55.0,19.5,67.0,269.0,19.0,66.0,50.0,2005.17,11.222,2.0,50.5344132,-84.8167904,11.222,56.60000000000002,56.60000000000002,7.0,8.0,-3.64,2023,3,17,14,6.59,30.0
2023-03-17 14:03:37,,11.0,97.0,55.0,18.0,61.0,207.0,16.5,56.0,56.0,2016.33,11.172,2.0,50.5345255,-84.816845,11.172,56.39999999999998,56.39999999999998,7.0,8.0,-3.46,2023,3,17,14,6.59,30.0
2023-03-17 14:03:38,,11.0,77.0,55.0,17.0,58.0,180.0,15.5,55.0,55.0,2027.06,10.623,2.0,50.5346328,-84.8168993,10.623,56.200000000000045,56.200000000000045,7.0,9.0,-3.1,2023,3,17,14,6.59,30.0
2023-03-17 14:03:39,,11.0,58.0,56.0,16.0,55.0,153.0,14.5,54.0,55.0,2036.83,9.142,2.0,50.5347302,-84.8169538,9.142,56.200000000000045,56.200000000000045,7.0,9.0,-2.61,2023,3,17,14,6.59,30.0
2023-03-17 14:03:40,,11.0,38.0,56.0,23.5,66.5,126.0,10.0,59.0,55.0,2045.34,7.837,2.0,50.5348094,-84.8170113,7.837,56.200000000000045,56.200000000000045,7.0,9.0,-2.12,2023,3,17,14,6.59,30.0
2023-03-17 14:03:41,,11.0,36.0,56.0,34.0,83.0,93.0,4.0,66.0,55.0,2053.35,7.855,2.0,50.5348824,-84.8170723,7.855,56.39999999999998,56.39999999999998,7.0,9.0,-1.65,2023,3,17,14,6.59,30.0
2023-03-17 14:03:42,,11.0,87.0,56.0,41.0,95.5,178.0,2.5,73.5,55.0,2061.27,7.852,2.0,50.5349555,-84.8171272,7.852,56.200000000000045,56.200000000000045,7.0,9.0,-0.34,2023,3,17,14,6.59,30.0
2023-03-17 14:03:43,,11.0,99.0,56.0,38.0,95.5,404.0,13.0,80.5,53.0,2068.8,7.792,2.0,50.535028,-84.8171787,7.792,56.200000000000045,56.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:44,,11.0,100.0,57.0,35.0,95.5,521.0,23.5,87.5,48.0,2076.47,7.92,2.0,50.5351039,-84.8172236,7.92,56.200000000000045,56.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:45,,11.0,99.0,58.0,31.5,95.5,516.0,34.0,95.0,60.0,2085.53,8.88,2.0,50.5351957,-84.8172668,8.88,56.0,56.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:46,,11.0,97.0,58.0,30.0,95.5,448.0,37.0,96.5,62.0,2094.97,9.376,2.0,50.5352932,-84.8173082,9.376,55.799999999999955,55.799999999999955,7.0,9.0,-0.34,2023,3,17,14,6.59,30.0
2023-03-17 14:03:47,,11.0,99.0,58.0,30.0,95.5,407.0,31.5,93.0,58.0,2104.61,9.635,2.0,50.5353895,-84.8173593,9.635,55.799999999999955,55.799999999999955,7.0,9.0,-0.48,2023,3,17,14,6.59,30.0
2023-03-17 14:03:48,,11.0,99.0,59.0,30.0,95.5,354.0,26.0,89.5,55.0,2115.07,10.161,2.0,50.5354956,-84.817406,10.161,55.799999999999955,55.799999999999955,7.0,9.0,-0.57,2023,3,17,14,6.59,30.0
2023-03-17 14:03:49,,11.0,96.0,59.0,26.0,92.0,327.0,25.0,88.0,52.0,2125.72,10.127,2.0,50.5356033,-84.8174546,10.127,55.799999999999955,55.799999999999955,7.0,9.0,-0.65,2023,3,17,14,6.59,30.0
2023-03-17 14:03:50,,11.0,93.0,59.0,26.5,91.0,322.0,27.5,94.5,52.0,2137.09,10.141,2.0,50.5357198,-84.8175088,10.141,56.0,56.0,7.0,9.0,-0.15,2023,3,17,14,6.59,30.0
2023-03-17 14:03:51,,11.0,91.0,60.0,27.5,90.5,325.0,30.0,97.0,53.0,2147.4,10.447,2.0,50.5358243,-84.8175633,10.447,56.0,56.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:52,,11.0,90.0,60.0,28.0,89.0,319.0,30.5,92.5,53.0,2157.82,10.379,2.0,50.5359295,-84.8176154,10.379,56.200000000000045,56.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:53,,11.0,89.0,60.0,29.0,89.5,293.0,27.0,90.0,54.0,2168.13,10.207,2.0,50.5360327,-84.8176665,10.207,56.0,56.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:54,,11.0,89.0,60.0,24.5,77.5,275.0,25.5,87.0,47.0,2178.32,10.04,3.0,50.5361314,-84.8177302,10.04,55.799999999999955,55.799999999999955,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:55,,11.0,88.0,61.0,23.5,78.0,269.0,25.5,85.5,50.0,2188.56,9.953,3.0,50.5362283,-84.8177911,9.953,55.60000000000002,55.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:56,,11.0,87.0,61.0,26.5,90.5,308.0,25.5,86.0,54.0,2198.67,9.806,3.0,50.5363283,-84.8178484,9.806,55.799999999999955,55.799999999999955,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:57,,11.0,88.0,61.0,29.0,91.5,327.0,26.0,88.5,55.0,2208.63,9.972,3.0,50.5364273,-84.8179114,9.972,55.799999999999955,55.799999999999955,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:58,,11.0,88.0,62.0,29.0,92.0,313.0,27.0,87.5,56.0,2218.47,9.976,3.0,50.5365241,-84.8179737,9.976,56.0,56.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:59,,11.0,88.0,62.0,29.5,92.5,288.0,28.0,86.5,56.0,2228.74,9.911,3.0,50.5366214,-84.8180396,9.911,56.0,56.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:00,,11.0,88.0,62.0,29.5,93.5,277.0,28.0,85.5,57.0,2238.65,9.898,3.0,50.5367121,-84.8181085,9.898,56.0,56.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:01,,11.0,88.0,63.0,28.5,94.5,288.0,27.5,87.5,56.0,2248.95,9.938,3.0,50.5368029,-84.8181957,9.938,56.200000000000045,56.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:02,,11.0,88.0,63.0,27.5,91.0,298.0,30.0,95.5,55.0,2259.63,9.979,3.0,50.5368925,-84.818293,9.979,56.200000000000045,56.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:03,,11.0,88.0,63.0,29.5,94.0,283.0,26.0,88.5,53.0,2270.03,9.757,3.0,50.5369819,-84.8183788,9.757,56.200000000000045,56.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:04,,11.0,88.0,63.0,26.5,86.0,275.0,27.0,88.0,54.0,2280.43,9.779,3.0,50.5370753,-84.8184633,9.779,56.0,56.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:05,,11.0,88.0,64.0,22.0,73.0,257.0,30.0,92.5,50.0,2291.5,9.897,3.0,50.5371594,-84.8185788,9.897,55.799999999999955,55.799999999999955,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:06,,11.0,73.0,64.0,16.5,60.5,203.0,31.0,94.5,47.0,2302.87,9.743,3.0,50.5372378,-84.8187028,9.743,55.39999999999998,55.39999999999998,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:07,,11.0,53.0,64.0,12.0,49.0,165.0,25.5,82.5,50.0,2313.5,9.698,3.0,50.537315,-84.8188175,9.698,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:08,,11.0,34.0,64.0,7.5,37.5,128.0,20.5,71.0,60.0,2322.9,8.815,3.0,50.5373804,-84.818921,8.815,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:09,,11.0,14.0,64.0,9.5,44.5,91.0,18.0,66.5,71.0,2330.58,7.072,3.0,50.5374346,-84.8190052,7.072,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:10,,11.0,0.0,64.0,13.5,57.0,0.0,16.5,64.0,82.0,2336.84,5.444,3.0,50.5374819,-84.8190709,5.444,55.39999999999998,55.39999999999998,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:11,,11.0,15.0,64.0,17.5,69.0,1.0,15.0,61.0,92.0,2341.96,4.296,3.0,50.5375269,-84.819114,4.296,55.60000000000002,55.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:12,,11.0,36.0,64.0,21.5,80.0,9.0,13.5,58.5,88.0,2345.37,3.926,2.0,50.5375548,-84.8191451,3.926,55.799999999999955,55.799999999999955,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:13,,11.0,36.0,64.0,11.0,49.0,14.0,19.5,63.5,46.0,2347.61,2.657,2.0,50.5375716,-84.819166,2.657,55.799999999999955,55.799999999999955,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:14,,11.0,30.0,64.0,11.0,51.5,19.0,18.0,60.5,51.0,2349.48,2.061,2.0,50.537584,-84.8191908,2.061,56.0,56.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:15,,11.0,24.0,64.0,13.5,63.0,36.0,14.5,55.5,55.0,2351.41,1.961,2.0,50.5375959,-84.8192118,1.961,56.0,56.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:16,,11.0,39.0,64.0,20.0,77.5,76.0,12.0,52.0,60.0,2354.31,2.668,2.0,50.5376127,-84.8192446,2.668,56.0,56.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:17,,10.0,68.0,64.0,37.5,100.0,187.0,12.5,53.5,61.0,2357.62,3.153,2.0,50.5376277,-84.81929,3.153,56.0,56.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:18,,10.0,86.0,65.0,36.5,100.0,291.0,26.5,92.0,54.0,2361.53,3.709,2.0,50.5376487,-84.8193383,3.709,56.0,56.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:19,,10.0,91.0,65.0,32.0,100.0,369.0,34.5,100.0,56.0,2366.92,4.944,2.0,50.5376819,-84.8193991,4.944,56.0,56.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:20,,10.0,89.0,66.0,29.5,100.0,357.0,34.5,100.0,52.0,2373.5,6.189,2.0,50.5377272,-84.8194743,6.189,55.799999999999955,55.799999999999955,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:21,,10.0,85.0,66.0,29.5,99.5,332.0,31.0,99.5,49.0,2380.11,6.556,2.0,50.5377709,-84.81955,6.556,55.60000000000002,55.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:22,,10.0,86.0,66.0,28.5,97.0,289.0,32.0,97.5,48.0,2386.22,6.204,2.0,50.5378162,-84.8196141,6.204,55.39999999999998,55.39999999999998,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:23,,10.0,85.0,66.0,21.5,72.5,255.0,29.0,93.0,40.0,2393.08,6.743,2.0,50.5378689,-84.8196824,6.743,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:24,,10.0,77.0,66.0,14.5,47.5,169.0,26.5,89.0,32.0,2400.21,7.063,2.0,50.5379175,-84.8197641,7.063,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:25,,10.0,53.0,66.0,12.0,38.0,129.0,25.0,87.0,31.0,2407.42,7.062,2.0,50.5379653,-84.8198449,7.062,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:26,,10.0,29.0,66.0,12.5,41.0,90.0,25.0,87.5,33.0,2414.06,6.869,2.0,50.5380117,-84.819916,6.869,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:27,,10.0,5.0,66.0,13.5,44.0,0.0,25.0,88.0,34.0,2420.14,6.339,2.0,50.5380532,-84.8199878,6.339,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:28,,10.0,0.0,66.0,14.0,46.5,0.0,25.0,88.5,36.0,2426.72,6.407,2.0,50.5381,-84.8200598,6.407,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:29,,10.0,0.0,66.0,15.0,49.5,0.0,25.0,89.0,37.0,2433.11,6.361,2.0,50.5381457,-84.8201267,6.361,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:30,,10.0,0.0,66.0,15.5,52.5,0.0,25.0,89.0,39.0,2439.33,6.262,2.0,50.5381912,-84.8201966,6.262,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:31,,10.0,0.0,66.0,16.5,55.5,0.0,25.0,89.5,40.0,2445.54,6.242,2.0,50.5382348,-84.8202596,6.242,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:32,,10.0,0.0,66.0,17.0,58.0,0.0,25.0,90.0,42.0,2451.69,6.17,2.0,50.5382772,-84.8203262,6.17,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:33,,10.0,0.0,66.0,18.0,61.0,0.0,25.0,90.5,43.0,2457.61,6.003,2.0,50.5383214,-84.8203937,6.003,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:34,,10.0,0.0,66.0,18.5,64.0,0.0,25.5,91.0,45.0,2463.17,5.626,2.0,50.5383611,-84.8204483,5.626,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:35,,10.0,0.0,66.0,19.0,67.0,0.0,25.5,91.0,46.0,2468.09,5.08,2.0,50.5383965,-84.8205034,5.08,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:36,,10.0,52.0,67.0,20.0,69.5,31.0,25.5,91.5,48.0,2472.8,4.84,2.0,50.5384278,-84.8205597,4.84,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:37,,10.0,83.0,67.0,20.5,72.5,233.0,25.5,92.0,49.0,2478.27,5.285,2.0,50.5384629,-84.8206244,5.285,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:38,,10.0,91.0,67.0,21.5,75.5,373.0,25.5,92.5,55.0,2484.2,5.781,2.0,50.5385035,-84.8206902,5.781,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:39,,10.0,90.0,68.0,22.0,78.5,392.0,25.5,92.5,57.0,2490.72,6.336,2.0,50.5385463,-84.8207639,6.336,55.0,55.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:40,,10.0,88.0,68.0,23.0,81.0,377.0,25.5,93.0,58.0,2497.61,6.75,2.0,50.5385917,-84.8208392,6.75,55.0,55.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:41,,10.0,91.0,68.0,23.5,84.0,343.0,25.5,93.5,57.0,2504.78,7.062,2.0,50.5386401,-84.8209214,7.062,55.0,55.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:42,,10.0,93.0,69.0,24.5,87.0,318.0,25.5,94.0,49.0,2512.18,7.331,2.0,50.5386956,-84.8209999,7.331,55.0,55.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:43,,10.0,91.0,69.0,29.5,92.5,271.0,23.0,83.0,52.0,2520.17,7.836,2.0,50.538756,-84.821078,7.836,55.0,55.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:44,,10.0,93.0,69.0,29.5,89.5,266.0,23.0,82.5,49.0,2528.62,8.284,2.0,50.5388189,-84.8211698,8.284,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:45,,10.0,91.0,69.0,27.5,86.0,249.0,24.0,88.0,54.0,2536.83,8.223,2.0,50.5388753,-84.8212636,8.223,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:46,,10.0,90.0,70.0,31.5,96.0,245.0,23.0,86.5,63.0,2545.2,8.333,2.0,50.5389266,-84.8213636,8.333,55.39999999999998,55.39999999999998,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:47,,10.0,92.0,70.0,30.0,92.5,254.0,24.0,88.0,62.0,2553.99,8.708,2.0,50.5389796,-84.8214685,8.708,55.200000000000045,55.200000000000045,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:48,,10.0,96.0,70.0,28.5,89.5,330.0,25.0,89.0,57.0,2563.2,9.119,2.0,50.5390304,-84.8215829,9.119,55.0,55.0,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:49,,10.0,98.0,71.0,27.0,86.0,323.0,25.5,90.5,57.0,2572.05,8.85,2.0,50.5390857,-84.8216854,8.85,54.799999999999955,54.799999999999955,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:50,,10.0,97.0,71.0,25.5,83.0,293.0,26.0,90.0,59.0,2580.1,8.236,2.0,50.539138,-84.8217736,8.236,54.60000000000002,54.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:51,,10.0,86.0,71.0,27.0,86.5,261.0,19.0,68.5,56.0,2588.32,8.22,2.0,50.5391864,-84.8218739,8.22,54.60000000000002,54.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:52,,10.0,62.0,71.0,24.0,83.0,233.0,15.0,58.5,42.0,2595.91,7.771,2.0,50.5392366,-84.8219625,7.771,54.60000000000002,54.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:53,,10.0,36.0,71.0,20.5,78.0,208.0,12.0,51.0,53.0,2601.99,6.519,2.0,50.5392876,-84.8220122,6.519,54.60000000000002,54.60000000000002,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:04:54,,10.0,83.0,72.0,20.0,81.0,153.0,10.0,49.5,56.0,2609.64,7.359,2.0,50.5393693,-84.8220251,7.359,54.799999999999955,54.799999999999955,7.0,9.0,0.0,2023,3,17,14,6.59,30.0
