cadence,calories,timestamp,altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
56,37,2023-03-20 22:46:33,90.79999999999995,11.0,,11.0,1523.36,90.79999999999995,4.137,2.0,0.6,50.523659,-84.811697,4.137,11.0,21.0,76.0,64.5,54.0,7.0,27.0,2023,3,20,22,2.75,327.0
62,37,2023-03-20 22:46:34,90.79999999999995,11.0,,11.0,1527.58,90.79999999999995,4.221,2.0,1.06,50.5236168,-84.8116789,4.221,11.0,29.5,83.0,87.0,102.0,14.0,46.0,2023,3,20,22,2.75,327.0
76,38,2023-03-20 22:46:35,91.0,11.0,,11.0,1532.43,91.0,4.672,2.0,1.43,50.5235666,-84.8116606,4.672,11.0,34.5,77.0,100.0,287.0,24.5,77.5,2023,3,20,22,2.75,327.0
90,38,2023-03-20 22:46:36,91.0,11.0,,11.0,1538.32,91.0,5.589,2.0,1.77,50.5235047,-84.8116395,5.589,11.0,34.5,66.0,100.0,395.0,31.0,99.0,2023,3,20,22,2.75,327.0
97,39,2023-03-20 22:46:37,91.0,11.0,,11.0,1544.79,91.0,6.254,2.0,1.94,50.5234362,-84.8116152,6.254,11.0,33.5,56.0,99.5,444.0,30.0,97.5,2023,3,20,22,2.75,327.0
98,39,2023-03-20 22:46:38,91.0,12.0,,11.0,1551.36,91.0,6.469,2.0,1.97,50.5233673,-84.8115968,6.469,11.0,33.0,54.0,99.0,448.0,29.5,96.0,2023,3,20,22,2.75,327.0
96,39,2023-03-20 22:46:39,91.20000000000005,12.0,,11.0,1557.7,91.20000000000005,6.376,2.0,1.83,50.5232993,-84.8115786,6.376,11.0,26.5,50.0,91.0,416.0,28.0,95.0,2023,3,20,22,2.75,327.0
92,40,2023-03-20 22:46:40,91.20000000000005,12.0,,11.0,1564.53,91.20000000000005,6.723,2.0,1.6,50.5232285,-84.8115636,6.723,11.0,23.0,59.0,85.0,362.0,24.5,87.5,2023,3,20,22,2.75,327.0
90,40,2023-03-20 22:46:41,91.39999999999998,12.0,,11.0,1571.57,91.39999999999998,6.938,2.0,1.3,50.5231536,-84.8115544,6.938,11.0,26.0,66.0,86.0,243.0,19.5,76.0,2023,3,20,22,2.75,327.0
89,40,2023-03-20 22:46:42,91.60000000000002,12.0,,11.0,1577.67,91.60000000000002,6.327,2.0,1.11,50.5230871,-84.8115423,6.327,11.0,26.0,62.0,85.5,232.0,21.0,83.0,2023,3,20,22,2.75,327.0
90,40,2023-03-20 22:46:43,91.60000000000002,12.0,,11.0,1583.66,91.60000000000002,6.102,2.0,1.05,50.5230256,-84.8115213,6.102,11.0,26.0,61.0,85.5,228.0,21.0,82.5,2023,3,20,22,2.75,327.0
91,41,2023-03-20 22:46:44,91.60000000000002,12.0,,11.0,1589.8,91.60000000000002,6.032,2.0,1.05,50.5229634,-84.811497,6.032,11.0,25.5,60.0,85.5,229.0,21.0,81.0,2023,3,20,22,2.75,327.0
90,41,2023-03-20 22:46:45,91.79999999999995,12.0,,11.0,1596.16,91.79999999999995,6.11,2.0,1.1,50.5228987,-84.811469,6.11,11.0,25.5,59.0,85.5,237.0,21.0,79.5,2023,3,20,22,2.75,327.0
90,41,2023-03-20 22:46:46,91.79999999999995,12.0,,11.0,1602.49,91.79999999999995,6.327,2.0,1.2,50.5228394,-84.8114267,6.327,11.0,25.0,58.0,85.5,230.0,21.0,78.5,2023,3,20,22,2.75,327.0
89,41,2023-03-20 22:46:47,92.0,12.0,,11.0,1609.26,92.0,6.655,2.0,1.28,50.5227696,-84.8113934,6.655,11.0,25.5,57.0,92.5,219.0,21.0,83.5,2023,3,20,22,2.75,327.0
89,41,2023-03-20 22:46:48,92.20000000000005,12.0,,11.0,1616.26,92.20000000000005,6.923,2.0,1.38,50.5226973,-84.8113663,6.923,11.0,28.5,58.0,99.0,215.0,22.5,86.5,2023,3,20,22,2.75,327.0
90,42,2023-03-20 22:46:49,92.20000000000005,13.0,,11.0,1623.53,92.20000000000005,7.178,2.0,1.51,50.5226231,-84.811336,7.178,11.0,33.0,58.0,99.0,239.0,25.0,85.5,2023,3,20,22,2.75,327.0
91,42,2023-03-20 22:46:50,92.39999999999998,13.0,,11.0,1631.08,92.39999999999998,7.451,2.0,1.64,50.522545,-84.8112992,7.451,11.0,29.0,56.0,97.5,266.0,25.5,95.0,2023,3,20,22,2.75,327.0
89,42,2023-03-20 22:46:51,92.39999999999998,13.0,,11.0,1638.59,92.39999999999998,7.495,2.0,1.66,50.5224693,-84.8112629,7.495,11.0,31.5,64.0,96.5,275.0,25.5,95.5,2023,3,20,22,2.75,327.0
90,43,2023-03-20 22:46:52,92.39999999999998,13.0,,11.0,1646.01,92.39999999999998,7.448,2.0,1.54,50.5223953,-84.8112266,7.448,11.0,25.5,64.0,83.5,249.0,22.5,80.5,2023,3,20,22,2.75,327.0
93,43,2023-03-20 22:46:53,92.20000000000005,13.0,,11.0,1653.63,92.20000000000005,7.672,2.0,1.32,50.5223177,-84.8111901,7.672,11.0,19.5,64.0,67.0,207.0,18.0,63.5,2023,3,20,22,2.75,327.0
95,43,2023-03-20 22:46:54,92.0,13.0,,11.0,1661.38,92.0,7.82,2.0,0.36,50.5222407,-84.8111539,7.82,11.0,17.0,59.0,57.0,167.0,14.0,55.0,2023,3,20,22,2.75,327.0
84,43,2023-03-20 22:46:55,91.79999999999995,13.0,,11.0,1669.04,91.79999999999995,7.415,2.0,0.0,50.5221627,-84.8111172,7.415,11.0,17.0,46.0,59.0,123.0,14.0,55.0,2023,3,20,22,2.75,327.0
74,43,2023-03-20 22:46:56,91.79999999999995,13.0,,11.0,1676.58,91.79999999999995,7.484,2.0,-0.14,50.5220864,-84.8110774,7.484,11.0,9.5,20.0,34.0,112.0,14.5,59.0,2023,3,20,22,2.75,327.0
73,43,2023-03-20 22:46:57,91.39999999999998,13.0,,12.0,1684.4,91.39999999999998,7.975,2.0,-0.58,50.522009,-84.811032,7.975,11.0,19.0,59.0,64.5,125.0,12.5,53.5,2023,3,20,22,2.75,327.0
80,43,2023-03-20 22:46:58,91.20000000000005,13.0,,12.0,1692.82,91.20000000000005,8.572,2.0,-1.15,50.5219248,-84.8109868,8.572,11.0,29.0,65.0,96.0,272.0,14.0,56.5,2023,3,20,22,2.75,327.0
84,44,2023-03-20 22:46:59,91.0,13.0,,12.0,1701.65,91.0,8.685,2.0,-1.72,50.5218391,-84.8109378,8.685,11.0,29.5,58.0,97.0,340.0,22.5,76.0,2023,3,20,22,2.75,327.0
87,44,2023-03-20 22:47:00,91.0,13.0,,12.0,1710.73,91.0,8.997,3.0,-2.06,50.5217468,-84.8108896,8.997,11.0,30.0,55.0,98.5,368.0,30.5,96.0,2023,3,20,22,2.75,327.0
89,45,2023-03-20 22:47:01,91.0,13.0,,13.0,1720.08,91.0,9.078,3.0,-2.12,50.5216519,-84.8108504,9.078,11.0,31.0,52.0,96.0,378.0,29.5,93.5,2023,3,20,22,2.75,327.0
91,45,2023-03-20 22:47:02,91.20000000000005,13.0,,13.0,1729.64,91.20000000000005,9.342,3.0,-1.94,50.5215536,-84.8108081,9.342,11.0,31.0,50.0,94.5,371.0,29.0,92.5,2023,3,20,22,2.75,327.0
83,45,2023-03-20 22:47:03,90.60000000000002,13.0,,13.0,1739.45,90.60000000000002,9.478,3.0,-1.74,50.5214514,-84.8107683,9.478,11.0,28.5,59.0,90.5,275.0,28.0,91.0,2023,3,20,22,2.75,327.0
73,45,2023-03-20 22:47:04,90.20000000000005,13.0,,13.0,1748.95,90.20000000000005,9.303,3.0,-1.65,50.5213579,-84.810717,9.303,11.0,24.5,69.0,82.0,204.0,25.0,88.0,2023,3,20,22,2.75,327.0
93,46,2023-03-20 22:47:05,89.79999999999995,13.0,,13.0,1758.46,89.79999999999995,9.027,3.0,-1.73,50.5212648,-84.8106591,9.027,11.0,20.0,61.0,74.0,189.0,22.5,85.0,2023,3,20,22,2.75,327.0
93,46,2023-03-20 22:47:06,89.60000000000002,13.0,,13.0,1767.82,89.60000000000002,9.132,3.0,-1.83,50.5211712,-84.8106138,9.132,11.0,24.0,64.0,84.0,215.0,21.5,84.0,2023,3,20,22,2.75,327.0
94,46,2023-03-20 22:47:07,89.60000000000002,13.0,,14.0,1777.05,89.60000000000002,9.176,3.0,-1.95,50.5210797,-84.810565,9.176,11.0,27.5,58.0,92.0,240.0,21.5,81.0,2023,3,20,22,2.75,327.0
94,46,2023-03-20 22:47:08,89.60000000000002,13.0,,14.0,1786.43,89.60000000000002,9.425,3.0,-2.07,50.5209873,-84.8105074,9.425,11.0,27.5,53.0,89.0,265.0,21.0,76.5,2023,3,20,22,2.75,327.0
98,47,2023-03-20 22:47:09,89.79999999999995,13.0,,14.0,1796.34,89.79999999999995,9.808,3.0,-2.06,50.520889,-84.8104469,9.808,11.0,27.5,53.0,88.5,292.0,22.5,79.0,2023,3,20,22,2.75,327.0
100,47,2023-03-20 22:47:10,89.79999999999995,13.0,,14.0,1807.8,89.79999999999995,9.92,3.0,-0.6,50.5207829,-84.8103679,9.92,11.0,27.0,52.0,88.0,347.0,23.5,81.0,2023,3,20,22,2.75,327.0
102,47,2023-03-20 22:47:11,89.79999999999995,13.0,,14.0,1820.57,89.79999999999995,10.093,3.0,0.0,50.5206775,-84.8102564,10.093,11.0,27.0,51.0,87.5,353.0,24.5,83.5,2023,3,20,22,2.75,327.0
102,48,2023-03-20 22:47:12,89.79999999999995,13.0,,14.0,1831.57,89.79999999999995,10.855,3.0,0.0,50.5205721,-84.810183,10.855,10.0,27.0,50.0,87.5,318.0,25.5,86.0,2023,3,20,22,2.75,327.0
95,48,2023-03-20 22:47:13,89.79999999999995,13.0,,14.0,1842.87,89.79999999999995,10.826,4.0,0.0,50.5204558,-84.8101311,10.826,10.0,26.5,50.0,87.0,294.0,26.5,88.0,2023,3,20,22,2.75,327.0
96,48,2023-03-20 22:47:14,89.60000000000002,13.0,,14.0,1854.2,89.60000000000002,10.819,4.0,0.0,50.5203372,-84.8100855,10.819,10.0,26.5,54.0,86.5,279.0,27.5,90.5,2023,3,20,22,2.75,327.0
96,48,2023-03-20 22:47:15,89.39999999999998,13.0,,14.0,1865.45,89.39999999999998,11.071,4.0,0.0,50.5202205,-84.8100588,11.071,10.0,25.0,58.0,84.0,246.0,22.5,76.0,2023,3,20,22,2.75,327.0
97,49,2023-03-20 22:47:16,89.20000000000005,13.0,,14.0,1876.48,89.20000000000005,11.189,4.0,0.0,50.5201025,-84.8100586,11.189,10.0,22.5,55.0,73.0,209.0,21.0,72.0,2023,3,20,22,2.75,327.0
98,49,2023-03-20 22:47:17,88.60000000000002,13.0,,15.0,1888.59,88.60000000000002,10.858,4.0,-0.6,50.5199743,-84.8100276,10.858,10.0,20.0,53.0,67.5,181.0,21.0,72.0,2023,3,20,22,2.75,327.0
71,49,2023-03-20 22:47:18,88.20000000000005,13.0,,15.0,1900.9,88.20000000000005,10.931,4.0,-1.16,50.5198485,-84.8099762,10.931,10.0,19.5,51.0,70.5,148.0,21.0,71.5,2023,3,20,22,2.75,327.0
43,49,2023-03-20 22:47:19,88.0,13.0,,15.0,1912.39,88.0,11.678,4.0,-1.56,50.5197306,-84.8099276,11.678,10.0,21.0,50.0,74.5,114.0,20.5,70.5,2023,3,20,22,2.75,327.0
15,49,2023-03-20 22:47:20,87.79999999999995,13.0,,16.0,1922.94,87.79999999999995,10.846,4.0,-1.89,50.5196245,-84.8098793,10.846,10.0,22.5,51.0,78.5,81.0,20.5,69.5,2023,3,20,22,2.75,327.0
0,49,2023-03-20 22:47:21,87.79999999999995,13.0,,16.0,1932.42,87.79999999999995,9.814,4.0,-2.09,50.5195275,-84.8098398,9.814,10.0,24.5,52.0,82.0,0.0,20.0,68.5,2023,3,20,22,2.75,327.0
11,49,2023-03-20 22:47:22,87.79999999999995,13.0,,16.0,1940.8,87.79999999999995,8.824,4.0,-2.1,50.5194408,-84.8098099,8.824,10.0,26.0,53.0,86.0,4.0,19.5,67.0,2023,3,20,22,2.75,327.0
60,49,2023-03-20 22:47:23,87.79999999999995,13.0,,16.0,1947.98,87.79999999999995,7.661,3.0,-1.94,50.5193657,-84.8097984,7.661,10.0,28.0,54.0,90.0,23.0,19.5,66.0,2023,3,20,22,2.75,327.0
91,49,2023-03-20 22:47:24,87.79999999999995,13.0,,16.0,1954.18,87.79999999999995,6.446,3.0,-1.66,50.5193018,-84.8097673,6.446,10.0,29.5,55.0,94.0,77.0,19.0,65.0,2023,3,20,22,2.75,327.0
69,49,2023-03-20 22:47:25,87.60000000000002,13.0,,16.0,1960.03,87.60000000000002,5.999,3.0,-1.31,50.5192411,-84.8097459,5.999,10.0,31.0,56.0,98.0,254.0,18.5,63.5,2023,3,20,22,2.75,327.0
80,50,2023-03-20 22:47:26,87.60000000000002,13.0,,16.0,1966.34,87.60000000000002,6.229,3.0,-0.97,50.5191757,-84.8097186,6.229,10.0,33.5,55.0,100.0,400.0,25.0,77.0,2023,3,20,22,2.75,327.0
84,50,2023-03-20 22:47:27,87.60000000000002,13.0,,16.0,1973.31,87.60000000000002,6.802,3.0,-0.76,50.5191062,-84.8096852,6.802,10.0,36.0,55.0,100.0,409.0,35.0,100.0,2023,3,20,22,2.75,327.0
86,50,2023-03-20 22:47:28,87.60000000000002,13.0,,17.0,1980.46,87.60000000000002,7.064,3.0,-0.56,50.5190351,-84.8096429,7.064,10.0,35.0,53.0,99.5,381.0,35.0,100.0,2023,3,20,22,2.75,327.0
88,51,2023-03-20 22:47:29,87.39999999999998,13.0,,17.0,1987.46,87.39999999999998,6.986,3.0,-0.45,50.5189646,-84.8096093,6.986,10.0,32.5,50.0,95.5,353.0,32.5,97.0,2023,3,20,22,2.75,327.0
89,51,2023-03-20 22:47:30,87.39999999999998,13.0,,17.0,1994.49,87.39999999999998,7.022,3.0,-0.13,50.518892,-84.809582,7.022,10.0,29.5,57.0,92.0,325.0,30.0,93.5,2023,3,20,22,2.75,327.0
89,51,2023-03-20 22:47:31,87.39999999999998,13.0,,17.0,2001.47,87.39999999999998,6.993,3.0,0.0,50.5188208,-84.8095516,6.993,10.0,27.0,61.0,88.0,254.0,28.0,90.5,2023,3,20,22,2.75,327.0
88,52,2023-03-20 22:47:32,87.20000000000005,13.0,,17.0,2008.19,87.20000000000005,6.796,3.0,-0.46,50.5187527,-84.8095184,6.796,10.0,24.5,63.0,83.0,206.0,24.5,85.5,2023,3,20,22,2.75,327.0
87,52,2023-03-20 22:47:33,87.20000000000005,13.0,,17.0,2014.72,87.20000000000005,6.602,3.0,-0.65,50.5186863,-84.8094912,6.602,10.0,22.5,65.0,75.5,174.0,19.0,74.5,2023,3,20,22,2.75,327.0
85,52,2023-03-20 22:47:34,87.20000000000005,13.0,,17.0,2021.18,87.20000000000005,6.448,3.0,-0.61,50.518619,-84.8094638,6.448,10.0,26.0,67.0,84.5,147.0,19.5,73.5,2023,3,20,22,2.75,327.0
85,52,2023-03-20 22:47:35,87.20000000000005,13.0,,17.0,2029.09,87.20000000000005,7.498,3.0,-0.19,50.5185414,-84.8094239,7.498,10.0,25.5,63.0,83.0,156.0,18.5,71.0,2023,3,20,22,2.75,327.0
85,52,2023-03-20 22:47:36,87.20000000000005,13.0,,17.0,2038.03,87.20000000000005,8.609,3.0,0.0,50.5184567,-84.8093696,8.609,10.0,23.0,60.0,77.5,171.0,17.5,68.0,2023,3,20,22,2.75,327.0
84,52,2023-03-20 22:47:37,87.20000000000005,13.0,,17.0,2046.48,87.20000000000005,8.47,3.0,0.0,50.5183714,-84.8093269,8.47,10.0,22.5,58.0,77.5,172.0,16.5,65.0,2023,3,20,22,2.75,327.0
85,53,2023-03-20 22:47:38,87.20000000000005,13.0,,17.0,2055.15,87.20000000000005,8.656,3.0,0.0,50.5182841,-84.8092788,8.656,10.0,26.0,58.0,94.5,199.0,16.5,62.0,2023,3,20,22,2.75,327.0
86,53,2023-03-20 22:47:39,87.20000000000005,13.0,,17.0,2062.79,87.20000000000005,8.041,3.0,0.0,50.518206,-84.8092406,8.041,10.0,25.0,58.0,89.5,228.0,19.5,73.0,2023,3,20,22,2.75,327.0
87,53,2023-03-20 22:47:40,87.39999999999998,13.0,,17.0,2070.56,87.39999999999998,7.971,3.0,0.0,50.5181293,-84.8091988,7.971,10.0,26.5,58.0,91.0,244.0,22.0,81.0,2023,3,20,22,2.75,327.0
88,53,2023-03-20 22:47:41,87.39999999999998,13.0,,17.0,2079.38,87.39999999999998,8.297,3.0,0.0,50.518041,-84.8091541,8.297,10.0,29.0,58.0,95.0,261.0,25.0,88.0,2023,3,20,22,2.75,327.0
91,54,2023-03-20 22:47:42,87.60000000000002,13.0,,17.0,2087.87,87.60000000000002,8.437,3.0,0.0,50.5179561,-84.8091026,8.437,10.0,31.5,56.0,99.0,338.0,27.5,95.0,2023,3,20,22,2.75,327.0
89,54,2023-03-20 22:47:43,87.60000000000002,13.0,,17.0,2095.9,87.60000000000002,8.141,3.0,0.0,50.5178774,-84.8090571,8.141,10.0,19.5,50.0,60.5,295.0,27.5,95.0,2023,3,20,22,2.75,327.0
88,54,2023-03-20 22:47:44,87.60000000000002,13.0,,17.0,2103.48,87.60000000000002,7.727,3.0,0.0,50.5178047,-84.8090117,7.727,10.0,19.0,43.0,63.5,257.0,28.0,96.0,2023,3,20,22,2.75,327.0
84,55,2023-03-20 22:47:45,87.60000000000002,13.0,,17.0,2110.94,87.60000000000002,7.493,3.0,0.0,50.5177313,-84.808969,7.493,10.0,22.5,36.0,80.5,318.0,28.5,98.0,2023,3,20,22,2.75,327.0
91,55,2023-03-20 22:47:46,87.60000000000002,13.0,,17.0,2118.7,87.60000000000002,7.676,3.0,0.0,50.5176599,-84.8089198,7.676,10.0,25.0,39.0,93.0,305.0,29.0,99.0,2023,3,20,22,2.75,327.0
90,55,2023-03-20 22:47:47,87.60000000000002,13.0,,17.0,2127.0,87.60000000000002,8.177,3.0,0.0,50.517592,-84.8088411,8.177,10.0,26.0,50.0,92.5,337.0,28.5,98.0,2023,3,20,22,2.75,327.0
90,56,2023-03-20 22:47:48,87.60000000000002,13.0,,17.0,2135.53,87.60000000000002,8.465,3.0,0.0,50.5175258,-84.8087507,8.465,10.0,26.5,61.0,92.5,334.0,28.0,97.0,2023,3,20,22,2.75,327.0
90,56,2023-03-20 22:47:49,87.60000000000002,13.0,,17.0,2144.47,87.60000000000002,8.894,3.0,0.0,50.5174642,-84.8086547,8.894,10.0,27.5,59.0,91.5,251.0,25.0,89.0,2023,3,20,22,2.75,327.0
90,56,2023-03-20 22:47:50,87.79999999999995,13.0,,17.0,2153.96,87.79999999999995,9.381,3.0,0.0,50.517404,-84.8085463,9.381,10.0,27.0,57.0,89.0,227.0,22.5,82.0,2023,3,20,22,2.75,327.0
90,56,2023-03-20 22:47:51,88.0,13.0,,17.0,2163.54,88.0,9.415,3.0,0.0,50.5173422,-84.8084351,9.415,10.0,25.5,56.0,86.0,201.0,21.5,79.5,2023,3,20,22,2.75,327.0
90,56,2023-03-20 22:47:52,88.20000000000005,13.0,,17.0,2172.82,88.20000000000005,9.309,3.0,0.0,50.5172842,-84.8083284,9.309,10.0,24.0,56.0,83.0,187.0,20.5,77.0,2023,3,20,22,2.75,327.0
89,57,2023-03-20 22:47:53,88.20000000000005,13.0,,17.0,2182.0,88.20000000000005,9.227,3.0,0.0,50.5172176,-84.8082286,9.227,10.0,22.5,56.0,80.0,164.0,19.5,74.5,2023,3,20,22,2.75,327.0
80,57,2023-03-20 22:47:54,88.39999999999998,13.0,,17.0,2190.89,88.39999999999998,8.945,3.0,0.0,50.5171492,-84.8081343,8.945,10.0,21.0,62.0,77.0,128.0,18.5,72.0,2023,3,20,22,2.75,327.0
55,57,2023-03-20 22:47:55,88.39999999999998,13.0,,17.0,2198.6,88.39999999999998,8.028,3.0,0.0,50.5170871,-84.808065,8.028,10.0,19.5,62.0,74.0,89.0,17.5,69.5,2023,3,20,22,2.75,327.0
30,57,2023-03-20 22:47:56,88.39999999999998,14.0,,17.0,2205.17,88.39999999999998,6.94,3.0,0.76,50.5170252,-84.8080227,6.94,10.0,19.0,60.0,72.5,50.0,16.5,68.0,2023,3,20,22,2.75,327.0
6,57,2023-03-20 22:47:57,88.39999999999998,14.0,,17.0,2210.23,88.39999999999998,5.529,3.0,1.1,50.5169765,-84.8079893,5.529,10.0,20.0,59.0,74.5,11.0,17.5,70.5,2023,3,20,22,2.75,327.0
0,57,2023-03-20 22:47:58,88.39999999999998,14.0,,17.0,2214.62,88.39999999999998,4.679,3.0,0.99,50.5169343,-84.8079591,4.679,10.0,21.0,58.0,77.0,0.0,18.0,73.0,2023,3,20,22,2.75,327.0
0,57,2023-03-20 22:47:59,88.39999999999998,14.0,,17.0,2218.76,88.39999999999998,4.261,3.0,0.31,50.5168978,-84.8079257,4.261,10.0,22.0,56.0,79.0,0.0,18.5,75.5,2023,3,20,22,2.75,327.0
0,57,2023-03-20 22:48:00,88.39999999999998,14.0,,17.0,2222.57,88.39999999999998,3.929,3.0,0.0,50.5168628,-84.8078982,3.929,10.0,23.5,55.0,81.0,0.0,19.5,78.0,2023,3,20,22,2.75,327.0
0,57,2023-03-20 22:48:01,88.39999999999998,14.0,,17.0,2225.67,88.39999999999998,3.308,3.0,0.0,50.516831,-84.8078802,3.308,10.0,24.5,53.0,83.0,0.0,20.0,80.5,2023,3,20,22,2.75,327.0
8,57,2023-03-20 22:48:02,88.39999999999998,14.0,,17.0,2228.1,88.39999999999998,2.653,3.0,0.0,50.5168053,-84.8078865,2.653,10.0,25.5,52.0,85.5,13.0,20.5,83.0,2023,3,20,22,2.75,327.0
36,57,2023-03-20 22:48:03,88.39999999999998,14.0,,17.0,2230.46,88.39999999999998,2.427,3.0,0.0,50.5167838,-84.8079016,2.427,10.0,27.0,50.0,87.5,59.0,21.5,86.0,2023,3,20,22,2.75,327.0
56,57,2023-03-20 22:48:04,88.20000000000005,14.0,,17.0,2233.72,88.20000000000005,3.05,3.0,0.0,50.5167536,-84.8079201,3.05,10.0,28.0,51.0,89.5,116.0,22.0,88.5,2023,3,20,22,2.75,327.0
62,57,2023-03-20 22:48:05,88.20000000000005,14.0,,17.0,2236.82,88.20000000000005,3.081,3.0,-0.59,50.5167355,-84.8079595,3.081,10.0,29.0,52.0,91.5,202.0,22.5,91.0,2023,3,20,22,2.75,327.0
74,58,2023-03-20 22:48:06,88.0,14.0,,17.0,2240.51,88.0,3.559,3.0,-1.33,50.5167145,-84.8080044,3.559,10.0,30.0,54.0,94.0,376.0,23.5,93.5,2023,3,20,22,2.75,327.0
79,58,2023-03-20 22:48:07,87.79999999999995,14.0,,17.0,2244.88,87.79999999999995,4.185,3.0,-1.94,50.5166843,-84.8080528,4.185,10.0,31.5,55.0,96.0,391.0,24.0,96.0,2023,3,20,22,2.75,327.0
80,59,2023-03-20 22:48:08,87.60000000000002,14.0,,17.0,2250.08,87.60000000000002,4.927,3.0,-2.58,50.5166465,-84.8081102,4.927,10.0,32.5,62.0,98.0,385.0,24.5,98.5,2023,3,20,22,2.75,327.0
83,59,2023-03-20 22:48:09,87.39999999999998,14.0,,17.0,2256.26,87.39999999999998,5.863,3.0,-3.17,50.5166008,-84.8081743,5.863,10.0,31.5,62.0,95.0,295.0,24.5,96.5,2023,3,20,22,2.75,327.0
86,59,2023-03-20 22:48:10,87.20000000000005,14.0,,18.0,2264.14,87.20000000000005,7.348,3.0,-3.5,50.5165363,-84.8082449,7.348,10.0,28.5,61.0,87.0,294.0,23.5,91.0,2023,3,20,22,2.75,327.0
88,59,2023-03-20 22:48:11,87.20000000000005,14.0,,18.0,2273.53,87.20000000000005,8.872,3.0,-3.49,50.5164524,-84.8083241,8.872,10.0,25.5,60.0,79.0,282.0,22.5,85.5,2023,3,20,22,2.75,327.0
89,60,2023-03-20 22:48:12,87.0,14.0,,18.0,2282.84,87.0,9.233,3.0,-3.2,50.5163682,-84.8083963,9.233,10.0,22.5,64.0,71.0,247.0,21.0,79.5,2023,3,20,22,2.75,327.0
89,60,2023-03-20 22:48:13,87.0,14.0,,18.0,2291.6,87.0,8.873,3.0,-2.7,50.5162911,-84.8084719,8.873,10.0,23.0,67.0,74.0,168.0,20.5,77.0,2023,3,20,22,2.75,327.0
88,60,2023-03-20 22:48:14,87.0,14.0,,18.0,2299.82,87.0,8.373,3.0,-2.1,50.5162254,-84.8085514,8.373,10.0,24.5,66.0,80.0,190.0,19.5,74.5,2023,3,20,22,2.75,327.0
85,60,2023-03-20 22:48:15,87.0,14.0,,18.0,2307.55,87.0,7.886,3.0,-1.55,50.5161648,-84.8086271,7.886,10.0,26.5,64.0,85.5,222.0,20.0,77.5,2023,3,20,22,2.75,327.0
81,60,2023-03-20 22:48:16,87.0,14.0,,18.0,2315.22,87.0,7.728,3.0,-0.46,50.516106,-84.8087056,7.728,10.0,29.5,62.0,91.0,218.0,23.5,92.5,2023,3,20,22,2.75,327.0
79,61,2023-03-20 22:48:17,87.0,14.0,,18.0,2322.72,87.0,7.545,3.0,0.0,50.5160524,-84.8087821,7.545,10.0,31.5,58.0,96.5,215.0,22.5,83.5,2023,3,20,22,2.75,327.0
79,61,2023-03-20 22:48:18,87.0,14.0,,18.0,2330.42,87.0,7.673,3.0,0.0,50.5159909,-84.8088601,7.673,10.0,33.0,58.0,99.0,216.0,22.0,83.5,2023,3,20,22,2.75,327.0
80,61,2023-03-20 22:48:19,86.79999999999995,14.0,,18.0,2338.3,86.79999999999995,7.844,3.0,0.0,50.5159227,-84.8089298,7.844,10.0,33.0,60.0,98.0,225.0,23.0,83.0,2023,3,20,22,2.75,327.0
80,61,2023-03-20 22:48:20,86.79999999999995,14.0,,18.0,2346.11,86.79999999999995,7.838,2.0,0.0,50.515857,-84.8089971,7.838,10.0,31.0,61.0,95.0,225.0,24.5,78.5,2023,3,20,22,2.75,327.0
80,62,2023-03-20 22:48:21,87.0,14.0,,18.0,2353.7,87.0,7.57,2.0,0.0,50.5157969,-84.809071,7.57,10.0,24.0,60.0,79.0,213.0,19.0,72.0,2023,3,20,22,2.75,327.0
80,62,2023-03-20 22:48:22,87.0,14.0,,18.0,2361.01,87.0,7.366,2.0,0.0,50.5157379,-84.8091405,7.366,10.0,28.5,55.0,90.0,216.0,18.5,68.5,2023,3,20,22,2.75,327.0
81,62,2023-03-20 22:48:23,87.0,14.0,,18.0,2368.24,87.0,7.29,2.0,0.0,50.5156789,-84.8092072,7.29,10.0,29.5,41.0,92.0,286.0,18.5,67.5,2023,3,20,22,2.75,327.0
65,62,2023-03-20 22:48:24,87.0,14.0,,18.0,2375.2,87.0,7.059,2.0,0.0,50.515623,-84.8092767,7.059,10.0,26.5,25.0,79.0,220.0,19.5,69.5,2023,3,20,22,2.75,327.0
52,62,2023-03-20 22:48:25,87.20000000000005,14.0,,18.0,2381.65,87.20000000000005,6.624,2.0,0.0,50.5155747,-84.8093401,6.624,10.0,32.0,21.0,68.5,119.0,21.5,77.5,2023,3,20,22,2.75,327.0
57,62,2023-03-20 22:48:26,87.20000000000005,14.0,,18.0,2387.68,87.20000000000005,6.21,2.0,0.0,50.515528,-84.8094034,6.21,10.0,5.0,48.0,11.5,96.0,3.5,96.5,2023,3,20,22,2.75,327.0
