altitude,enhanced_altitude,timestamp,ascent,battery_soc,cadence,calories,descent,distance,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,year,month,day,hour,wind_speed,wind_direction
17.600000000000023,17.600000000000023,2023-04-25 22:44:05,19.0,,90.0,92.0,9.0,3554.12,8.245,2.0,0.0,25.0,55.0,90.5,50.5122341,-84.813901,295.0,25.0,92.0,8.245,11.0,2023,4,25,22,3.4,360.0
17.399999999999977,17.399999999999977,2023-04-25 22:44:06,19.0,,90.0,92.0,9.0,3562.3,8.104,2.0,0.0,23.0,55.0,85.5,50.5121521,-84.8138646,279.0,25.0,89.5,8.104,11.0,2023,4,25,22,3.4,360.0
17.399999999999977,17.399999999999977,2023-04-25 22:44:07,19.0,,90.0,92.0,9.0,3570.37,7.973,2.0,0.0,22.5,54.0,83.0,50.5120695,-84.8138269,252.0,24.0,85.0,7.973,11.0,2023,4,25,22,3.4,360.0
17.399999999999977,17.399999999999977,2023-04-25 22:44:08,19.0,,90.0,92.0,9.0,3578.65,8.315,2.0,0.0,23.0,53.0,82.5,50.5119836,-84.8137826,227.0,22.0,79.0,8.315,11.0,2023,4,25,22,3.4,360.0
17.399999999999977,17.399999999999977,2023-04-25 22:44:09,19.0,,73.0,93.0,9.0,3586.62,7.85,2.0,0.0,23.0,52.0,82.0,50.5119029,-84.8137499,210.0,20.0,73.5,7.85,11.0,2023,4,25,22,3.4,360.0
17.200000000000045,17.200000000000045,2023-04-25 22:44:10,19.0,,54.0,93.0,9.0,3593.18,6.303,2.0,0.0,22.0,52.0,80.5,50.5118326,-84.8137459,196.0,20.5,74.5,6.303,11.0,2023,4,25,22,3.4,360.0
17.399999999999977,17.399999999999977,2023-04-25 22:44:11,19.0,,34.0,93.0,9.0,3598.77,5.701,2.0,0.0,21.5,52.0,79.0,50.5117786,-84.8137757,181.0,21.0,75.5,5.701,11.0,2023,4,25,22,3.4,360.0
17.399999999999977,17.399999999999977,2023-04-25 22:44:12,19.0,,39.0,93.0,9.0,3604.31,5.664,3.0,0.0,20.5,52.0,77.5,50.5117319,-84.8138257,117.0,21.0,76.5,5.664,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:13,19.0,,80.0,93.0,9.0,3610.71,6.111,3.0,0.0,19.5,53.0,74.5,50.5117033,-84.8139066,139.0,21.5,79.0,6.111,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:14,19.0,,80.0,93.0,9.0,3617.09,6.15,3.0,0.0,18.0,53.0,68.0,50.5116681,-84.8139842,165.0,21.5,83.5,6.15,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:15,19.0,,73.0,93.0,9.0,3624.44,5.859,3.0,0.0,18.5,50.0,65.0,50.5116426,-84.8140898,156.0,18.5,69.5,5.859,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:16,19.0,,73.0,93.0,9.0,3630.67,5.498,3.0,0.0,13.5,61.0,51.5,50.5116338,-84.8141738,143.0,17.0,63.5,5.498,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:17,19.0,,70.0,94.0,9.0,3637.63,5.689,3.0,0.0,14.5,72.0,56.5,50.5116553,-84.8142712,113.0,19.0,65.0,5.689,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:18,19.0,,49.0,94.0,9.0,3643.47,5.632,3.0,0.0,18.0,75.0,68.5,50.5116701,-84.8143532,81.0,20.5,70.0,5.632,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:19,19.0,,29.0,94.0,9.0,3649.82,6.233,3.0,0.0,17.0,73.0,66.0,50.511694,-84.8144375,49.0,16.0,73.0,6.233,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:20,19.0,,8.0,94.0,9.0,3656.48,6.025,3.0,0.0,16.5,71.0,63.0,50.51172,-84.8145322,17.0,11.5,75.5,6.025,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:21,19.0,,2.0,94.0,9.0,3661.84,5.839,3.0,0.0,15.5,70.0,60.5,50.5116963,-84.8145988,0.0,7.5,78.5,5.839,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:22,19.0,,20.0,94.0,9.0,3667.28,6.545,3.0,0.0,15.0,68.0,58.0,50.5116375,-84.8146045,13.0,3.0,81.5,6.545,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:23,19.0,,41.0,94.0,9.0,3672.46,5.825,3.0,0.0,15.5,66.0,58.5,50.5115826,-84.8145875,49.0,2.5,84.0,5.825,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:24,19.0,,65.0,94.0,9.0,3678.25,5.873,3.0,0.0,18.5,62.0,65.5,50.5115219,-84.8145782,125.0,9.5,87.0,5.873,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:25,19.0,,76.0,94.0,9.0,3684.25,6.178,3.0,0.0,22.0,52.0,73.0,50.5114596,-84.8145667,223.0,17.0,90.0,6.178,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:26,19.0,,77.0,94.0,9.0,3689.52,6.081,3.0,0.0,25.0,49.0,80.0,50.5114043,-84.8145406,251.0,24.0,92.5,6.081,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:27,19.0,,81.0,95.0,9.0,3695.21,6.348,3.0,0.0,25.0,50.0,83.5,50.511344,-84.8145249,220.0,27.5,92.0,6.348,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:28,19.0,,80.0,95.0,9.0,3701.68,6.798,3.0,0.0,19.5,50.0,80.0,50.5112758,-84.8145249,193.0,24.0,85.0,6.798,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:29,19.0,,78.0,95.0,9.0,3708.49,6.532,3.0,0.0,14.5,45.0,76.5,50.5112041,-84.814531,180.0,21.0,78.0,6.532,11.0,2023,4,25,22,3.4,360.0
17.399999999999977,17.399999999999977,2023-04-25 22:44:30,19.0,,71.0,95.0,9.0,3714.34,4.919,3.0,0.0,24.5,52.0,92.0,50.5111472,-84.814575,245.0,18.5,67.0,4.919,11.0,2023,4,25,22,3.4,360.0
17.399999999999977,17.399999999999977,2023-04-25 22:44:31,19.0,,48.0,95.0,9.0,3719.58,4.207,3.0,0.0,29.5,67.0,99.0,50.5111005,-84.8146155,227.0,20.5,70.5,4.207,11.0,2023,4,25,22,3.4,360.0
17.399999999999977,17.399999999999977,2023-04-25 22:44:32,19.0,,33.0,96.0,9.0,3725.97,5.221,3.0,0.0,30.0,84.0,98.0,50.5110511,-84.8146793,209.0,26.0,85.0,5.221,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:44:33,19.0,,68.0,96.0,9.0,3732.33,5.391,3.0,0.0,30.0,89.0,97.5,50.5110065,-84.8147448,198.0,30.0,98.0,5.391,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:44:34,19.0,,84.0,96.0,9.0,3739.14,5.999,3.0,0.0,31.5,73.0,99.5,50.5109626,-84.8148289,209.0,26.5,96.0,5.999,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:44:35,19.0,,83.0,96.0,9.0,3748.15,8.41,3.0,0.0,30.0,57.0,98.0,50.5109034,-84.8149251,259.0,27.0,97.5,8.41,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:44:36,19.0,,81.0,97.0,9.0,3757.92,9.455,3.0,0.0,28.5,55.0,95.0,50.5108469,-84.8150497,257.0,28.5,98.5,9.455,11.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:44:37,19.0,,81.0,97.0,9.0,3766.52,8.793,3.0,0.0,25.5,48.0,87.5,50.5108084,-84.8151579,250.0,30.0,98.5,8.793,11.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:44:38,19.0,,82.0,97.0,9.0,3773.88,7.769,3.0,0.0,21.5,42.0,73.0,50.510786,-84.8152586,223.0,30.0,98.5,7.769,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:44:39,19.0,,83.0,97.0,9.0,3781.99,8.003,3.0,0.0,19.0,45.0,66.0,50.5107661,-84.8153783,181.0,28.0,99.0,8.003,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:44:40,19.0,,85.0,97.0,9.0,3790.91,8.695,3.0,0.0,23.5,49.0,70.0,50.5107685,-84.815504,167.0,22.5,78.0,8.695,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:44:41,19.0,,79.0,97.0,9.0,3798.34,7.82,3.0,0.0,22.5,52.0,67.5,50.5107878,-84.8156101,164.0,20.5,68.0,7.82,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:42,19.0,,60.0,98.0,9.0,3805.75,7.525,3.0,0.0,16.5,55.0,59.5,50.510821,-84.8157099,128.0,21.0,67.0,7.525,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:43,19.0,,41.0,98.0,9.0,3813.24,7.42,3.0,0.0,,,,50.5108631,-84.815801,98.0,,,7.42,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:44,19.0,,22.0,98.0,9.0,3820.23,7.185,3.0,0.0,,,,50.5109067,-84.8158813,68.0,,,7.185,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:45,19.0,,2.0,98.0,9.0,3827.04,6.819,3.0,0.0,,,,50.5109435,-84.815964,0.0,,,6.819,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:46,19.0,,0.0,98.0,9.0,3833.53,6.584,3.0,0.0,,,,50.5109795,-84.8160453,0.0,,,6.584,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:47,19.0,,0.0,98.0,9.0,3839.11,5.968,3.0,0.0,,,,50.51101,-84.8161125,0.0,,,5.968,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:44:48,19.0,,0.0,98.0,9.0,3843.32,4.641,3.0,0.0,,,,50.5110422,-84.8161568,0.0,,,4.641,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:44:49,19.0,,0.0,98.0,9.0,3846.71,3.616,3.0,0.0,,,,50.5110739,-84.8161826,0.0,,,3.616,11.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:44:50,19.0,,0.0,98.0,9.0,3848.69,2.389,3.0,0.0,,,,50.5110956,-84.8161894,0.0,,,2.389,11.0,2023,4,25,22,3.4,360.0
18.200000000000045,18.200000000000045,2023-04-25 22:44:51,19.0,,0.0,98.0,9.0,3850.27,1.826,3.0,0.0,,,,50.5111087,-84.8161763,0.0,,,1.826,11.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:44:52,19.0,,0.0,98.0,9.0,3853.96,3.128,3.0,0.0,,,,50.5111236,-84.8161269,0.0,,,3.128,11.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:44:53,19.0,,0.0,98.0,9.0,3855.56,1.919,3.0,0.0,,,,50.5111417,-84.8161257,0.0,,,1.919,11.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:44:54,19.0,,0.0,98.0,9.0,3855.56,0.0,3.0,0.0,,,,50.5111575,-84.8161178,0.0,,,0.0,11.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:44:55,19.0,,0.0,98.0,9.0,3855.56,0.0,3.0,0.0,,,,50.5111575,-84.8161178,0.0,,,0.0,11.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:44:56,19.0,,0.0,98.0,9.0,3855.56,0.0,3.0,0.0,,,,50.5111575,-84.8161178,0.0,,,0.0,11.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:44:57,19.0,,0.0,98.0,9.0,3855.56,0.0,3.0,0.0,,,,50.5111575,-84.8161178,0.0,,,0.0,11.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:44:58,19.0,,0.0,98.0,9.0,3855.56,0.0,3.0,0.0,,,,50.5111575,-84.8161178,0.0,,,0.0,11.0,2023,4,25,22,3.4,360.0
