distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,heart_rate,year,month,day,hour,wind_speed,wind_direction
1241.75,11.789,3,50.3999713,-84.4710264,11.789,2022-05-30 00:06:03,,94.0,28.5,55.0,93.5,313.0,27.5,90.0,19.0,28.600000000000023,28.600000000000023,-1.16,,2022,5,30,0,4.68,250.0
1254.29,12.29,2,50.4000763,-84.4709129,12.29,2022-05-30 00:06:04,,93.0,24.5,54.0,89.5,110.0,26.5,87.0,19.0,28.200000000000045,28.200000000000045,-1.9,,2022,5,30,0,4.68,250.0
1267.09,12.897,2,50.4001831,-84.4707964,12.897,2022-05-30 00:06:05,,82.0,26.0,53.0,90.5,79.0,25.0,89.0,19.0,27.600000000000023,27.600000000000023,-2.61,,2022,5,30,0,4.68,250.0
1280.36,12.977,2,50.4002919,-84.4706727,12.977,2022-05-30 00:06:06,,71.0,27.0,52.0,91.0,48.0,24.0,90.5,19.0,27.0,27.0,-2.92,,2022,5,30,0,4.68,250.0
1293.61,13.166,2,50.4003965,-84.470543,13.166,2022-05-30 00:06:07,,59.0,28.0,51.0,91.5,17.0,23.0,92.5,19.0,26.200000000000045,26.200000000000045,-3.14,,2022,5,30,0,4.68,250.0
1306.62,13.161,2,50.4004981,-84.4704137,13.161,2022-05-30 00:06:08,,0.0,28.5,49.0,92.0,0.0,22.5,93.5,19.0,25.799999999999955,25.799999999999955,-3.57,,2022,5,30,0,4.68,250.0
1320.41,12.879,3,50.4006052,-84.470276,12.879,2022-05-30 00:06:09,,0.0,28.5,48.0,92.0,0.0,22.5,93.5,19.0,25.200000000000045,25.200000000000045,-3.85,,2022,5,30,0,4.68,250.0
1333.58,12.9,3,50.4007069,-84.4701437,12.9,2022-05-30 00:06:10,,0.0,28.5,47.0,92.0,0.0,22.5,93.5,19.0,24.799999999999955,24.799999999999955,-3.92,,2022,5,30,0,4.68,250.0
1346.82,13.055,3,50.4008063,-84.4700068,13.055,2022-05-30 00:06:11,,61.0,29.5,58.0,93.5,485.0,21.0,82.0,19.0,24.399999999999977,24.399999999999977,-4.09,,2022,5,30,0,4.68,250.0
1360.74,13.306,3,50.4009092,-84.469861,13.306,2022-05-30 00:06:12,,105.0,31.0,63.0,96.5,616.0,23.5,78.5,19.0,23.799999999999955,23.799999999999955,-4.3,,2022,5,30,0,4.68,250.0
1374.7,13.372,2,50.4010119,-84.4697138,13.372,2022-05-30 00:06:13,,106.0,33.5,48.0,98.5,490.0,32.0,99.5,19.0,23.600000000000023,23.600000000000023,-4.09,,2022,5,30,0,4.68,250.0
1388.41,13.209,2,50.4011131,-84.4695699,13.209,2022-05-30 00:06:14,,107.0,34.5,47.0,99.0,449.0,32.0,99.5,19.0,23.600000000000023,23.600000000000023,-3.4,,2022,5,30,0,4.68,250.0
1401.77,12.955,2,50.4012143,-84.469433,12.955,2022-05-30 00:06:15,,106.0,28.0,46.0,91.5,384.0,31.5,96.0,19.0,23.399999999999977,23.399999999999977,-2.66,,2022,5,30,0,4.68,250.0
1414.4,12.753,2,50.4013105,-84.4693043,12.753,2022-05-30 00:06:16,,105.0,28.0,48.0,91.5,462.0,31.5,96.0,19.0,23.399999999999977,23.399999999999977,-2.08,,2022,5,30,0,4.68,250.0
1426.32,12.672,2,50.4014003,-84.4691816,12.672,2022-05-30 00:06:17,,105.0,27.5,50.0,90.5,382.0,31.0,96.5,19.0,23.600000000000023,23.600000000000023,-1.26,,2022,5,30,0,4.68,250.0
1440.15,12.63,3,50.401507,-84.4690424,12.63,2022-05-30 00:06:18,,104.0,26.5,50.0,91.0,305.0,30.5,98.0,19.0,23.600000000000023,23.600000000000023,-0.35,,2022,5,30,0,4.68,250.0
1453.49,12.565,3,50.4016101,-84.4689085,12.565,2022-05-30 00:06:19,,103.0,29.0,50.0,93.5,348.0,30.5,97.5,19.0,23.600000000000023,23.600000000000023,0.0,,2022,5,30,0,4.68,250.0
1466.4,12.604,3,50.4017093,-84.4687781,12.604,2022-05-30 00:06:20,,103.0,37.5,50.0,89.5,250.0,31.0,94.0,19.0,23.399999999999977,23.399999999999977,0.0,,2022,5,30,0,4.68,250.0
1479.35,12.574,3,50.401808,-84.4686462,12.574,2022-05-30 00:06:21,,83.0,41.5,50.0,87.5,393.0,31.0,92.5,19.0,23.200000000000045,23.200000000000045,0.0,,2022,5,30,0,4.68,250.0
1491.99,12.407,3,50.4019052,-84.4685187,12.407,2022-05-30 00:06:22,,90.0,41.5,50.0,87.5,480.0,31.0,92.5,19.0,23.200000000000045,23.200000000000045,-0.24,,2022,5,30,0,4.68,250.0
1504.52,12.42,3,50.4020017,-84.4683924,12.42,2022-05-30 00:06:23,,102.0,41.0,50.0,87.5,471.0,31.5,93.0,19.0,23.399999999999977,23.399999999999977,-0.59,,2022,5,30,0,4.68,250.0
1516.96,12.249,3,50.4020961,-84.468265,12.249,2022-05-30 00:06:24,,102.0,39.0,49.0,88.0,476.0,32.5,94.0,19.0,23.399999999999977,23.399999999999977,-0.61,,2022,5,30,0,4.68,250.0
1529.08,11.802,3,50.4021927,-84.4681483,11.802,2022-05-30 00:06:25,,102.0,37.5,49.0,88.5,481.0,33.0,95.5,19.0,23.799999999999955,23.799999999999955,-0.22,,2022,5,30,0,4.68,250.0
1540.72,11.376,3,50.4022932,-84.4680484,11.376,2022-05-30 00:06:26,,103.0,36.0,48.0,89.0,486.0,34.0,96.5,19.0,24.0,24.0,0.43,,2022,5,30,0,4.68,250.0
1552.26,11.115,3,50.4023918,-84.4679472,11.115,2022-05-30 00:06:27,,103.0,34.5,47.0,89.5,490.0,35.0,97.5,19.0,24.399999999999977,24.399999999999977,1.18,,2022,5,30,0,4.68,250.0
1563.38,10.895,3,50.4024881,-84.4678525,10.895,2022-05-30 00:06:28,,102.0,33.5,47.0,90.0,501.0,35.5,98.5,19.0,24.799999999999955,24.799999999999955,1.91,,2022,5,30,0,4.68,250.0
1574.01,10.483,3,50.4025846,-84.4677705,10.483,2022-05-30 00:06:29,,98.0,33.5,47.0,90.0,530.0,35.5,98.5,19.0,25.0,25.0,2.54,,2022,5,30,0,4.68,250.0
1584.37,10.245,3,50.402683,-84.4677013,10.245,2022-05-30 00:06:30,,99.0,33.5,47.0,90.0,356.0,35.5,98.5,19.0,25.399999999999977,25.399999999999977,2.77,,2022,5,30,0,4.68,250.0
1594.71,9.987,3,50.4027866,-84.4676475,9.987,2022-05-30 00:06:31,,98.0,33.5,47.0,90.0,267.0,35.5,98.5,19.0,25.799999999999955,25.799999999999955,2.71,,2022,5,30,0,4.68,250.0
1604.27,9.373,3,50.4028842,-84.4676046,9.373,2022-05-30 00:06:32,,97.0,32.5,47.0,93.0,334.0,32.5,92.0,19.0,26.200000000000045,26.200000000000045,2.84,,2022,5,30,0,4.68,250.0
1613.18,9.022,3,50.4029769,-84.4675731,9.022,2022-05-30 00:06:33,,97.0,31.5,47.0,98.0,426.0,28.5,83.0,19.0,26.399999999999977,26.399999999999977,2.96,,2022,5,30,0,4.68,250.0
1621.85,8.729,3,50.4030676,-84.4675448,8.729,2022-05-30 00:06:34,,96.0,31.5,49.0,98.0,459.0,28.5,83.0,19.0,26.600000000000023,26.600000000000023,2.79,,2022,5,30,0,4.68,250.0
1630.12,8.178,3,50.4031535,-84.4675139,8.178,2022-05-30 00:06:35,,95.0,31.5,49.0,98.0,464.0,28.5,83.0,19.0,26.799999999999955,26.799999999999955,2.81,,2022,5,30,0,4.68,250.0
1637.39,7.442,3,50.4032279,-84.4674822,7.442,2022-05-30 00:06:36,,94.0,30.5,49.0,97.0,426.0,30.5,90.0,19.0,27.0,27.0,3.01,,2022,5,30,0,4.68,250.0
1644.06,7.156,3,50.4032957,-84.4674515,7.156,2022-05-30 00:06:37,,93.0,29.0,49.0,96.0,376.0,33.0,99.5,19.0,26.799999999999955,26.799999999999955,2.68,,2022,5,30,0,4.68,250.0
1651.44,7.082,3,50.4033716,-84.4674209,7.082,2022-05-30 00:06:38,,93.0,29.0,49.0,96.0,269.0,33.0,99.5,19.0,27.0,27.0,1.97,,2022,5,30,0,4.68,250.0
1658.94,7.321,3,50.4034469,-84.4673827,7.321,2022-05-30 00:06:39,,60.0,22.0,18.0,93.0,244.0,32.0,97.5,19.0,27.200000000000045,27.200000000000045,1.67,,2022,5,30,0,4.68,250.0
1666.81,7.993,3,50.4035228,-84.467333,7.993,2022-05-30 00:06:40,,62.0,23.5,28.0,92.5,179.0,23.5,98.0,19.0,27.0,27.0,1.3,,2022,5,30,0,4.68,250.0
1676.32,9.289,3,50.4036112,-84.4672642,9.289,2022-05-30 00:06:41,,64.0,25.0,38.0,92.0,114.0,15.0,99.0,19.0,27.0,27.0,0.46,,2022,5,30,0,4.68,250.0
1686.64,9.407,3,50.4037054,-84.4671855,9.407,2022-05-30 00:06:42,,66.0,26.5,48.0,92.0,48.0,6.5,99.5,19.0,27.0,27.0,0.0,,2022,5,30,0,4.68,250.0
1697.55,9.255,3,50.4038026,-84.4670982,9.255,2022-05-30 00:06:43,,0.0,27.5,57.0,91.5,0.0,0.0,100.0,19.0,26.799999999999955,26.799999999999955,0.0,,2022,5,30,0,4.68,250.0
1707.63,8.939,3,50.4038827,-84.4670005,8.939,2022-05-30 00:06:44,,1.0,27.5,67.0,91.5,0.0,0.0,100.0,19.0,26.799999999999955,26.799999999999955,-0.19,,2022,5,30,0,4.68,250.0
1717.76,9.064,3,50.4039595,-84.4668967,9.064,2022-05-30 00:06:45,,22.0,26.5,84.0,93.0,207.0,10.5,99.0,19.0,27.0,27.0,-0.36,,2022,5,30,0,4.68,250.0
1727.53,8.925,3,50.4040276,-84.4667903,8.925,2022-05-30 00:06:46,,50.0,25.5,74.0,94.5,251.0,20.5,98.0,19.0,27.0,27.0,-0.17,,2022,5,30,0,4.68,250.0
1736.95,8.637,3,50.4040805,-84.4666742,8.637,2022-05-30 00:06:47,,89.0,25.5,37.0,94.5,452.0,20.5,98.0,19.0,27.0,27.0,0.0,,2022,5,30,0,4.68,250.0
1746.58,8.848,3,50.4041317,-84.4665532,8.848,2022-05-30 00:06:48,,97.0,32.0,50.0,99.5,659.0,0.0,100.0,19.0,27.200000000000045,27.200000000000045,0.0,,2022,5,30,0,4.68,250.0
1757.05,9.244,3,50.4041892,-84.4664233,9.244,2022-05-30 00:06:49,,97.0,34.0,50.0,100.0,664.0,0.0,100.0,19.0,27.399999999999977,27.399999999999977,0.27,,2022,5,30,0,4.68,250.0
1767.64,10.052,3,50.4042546,-84.4662986,10.052,2022-05-30 00:06:50,,96.0,34.5,49.0,100.0,619.0,0.0,100.0,19.0,27.799999999999955,27.799999999999955,0.96,,2022,5,30,0,4.68,250.0
1779.89,11.757,3,50.4043451,-84.4661704,11.757,2022-05-30 00:06:51,,94.0,33.5,49.0,99.5,533.0,9.5,100.0,19.0,28.200000000000045,28.200000000000045,1.81,,2022,5,30,0,4.68,250.0
1792.06,12.051,3,50.404442,-84.4660523,12.051,2022-05-30 00:06:52,,94.0,31.0,48.0,98.5,491.0,34.5,100.0,19.0,28.399999999999977,28.399999999999977,2.55,,2022,5,30,0,4.68,250.0
1803.83,11.857,3,50.4045342,-84.4659361,11.857,2022-05-30 00:06:53,,95.0,31.0,46.0,98.5,478.0,34.5,100.0,19.0,28.600000000000023,28.600000000000023,2.86,,2022,5,30,0,4.68,250.0
1815.57,11.782,3,50.4046261,-84.4658202,11.782,2022-05-30 00:06:54,,98.0,31.0,45.0,98.5,474.0,34.5,100.0,19.0,28.600000000000023,28.600000000000023,2.64,,2022,5,30,0,4.68,250.0
1827.74,12.045,3,50.404726,-84.4657068,12.045,2022-05-30 00:06:55,,104.0,31.0,45.0,98.5,137.0,34.5,100.0,19.0,28.600000000000023,28.600000000000023,2.1,,2022,5,30,0,4.68,250.0
1839.74,12.225,3,50.4048231,-84.4655928,12.225,2022-05-30 00:06:56,,87.0,18.0,45.0,99.0,178.0,32.5,98.5,19.0,28.600000000000023,28.600000000000023,1.34,,2022,5,30,0,4.68,250.0
1852.02,12.531,3,50.4049235,-84.4654779,12.531,2022-05-30 00:06:57,,70.0,6.0,45.0,99.5,392.0,24.5,96.0,19.0,28.399999999999977,28.399999999999977,0.57,,2022,5,30,0,4.68,250.0
1864.8,12.218,3,50.4050187,-84.4653456,12.218,2022-05-30 00:06:58,,86.0,27.5,45.0,97.5,366.0,4.5,96.5,19.0,28.399999999999977,28.399999999999977,0.01,,2022,5,30,0,4.68,250.0
1876.98,12.227,3,50.4050997,-84.4652075,12.227,2022-05-30 00:06:59,,91.0,31.0,46.0,95.0,301.0,5.0,97.0,19.0,28.200000000000045,28.200000000000045,-0.35,,2022,5,30,0,4.68,250.0
1888.86,12.073,3,50.4051873,-84.4650833,12.073,2022-05-30 00:07:00,,92.0,29.0,47.0,92.0,225.0,11.5,97.5,19.0,27.799999999999955,27.799999999999955,-0.67,,2022,5,30,0,4.68,250.0
1900.34,11.551,3,50.4052837,-84.4649798,11.551,2022-05-30 00:07:01,,93.0,27.5,48.0,89.0,149.0,17.5,98.0,19.0,27.399999999999977,27.399999999999977,-1.22,,2022,5,30,0,4.68,250.0
1912.03,11.641,3,50.4053841,-84.4648785,11.641,2022-05-30 00:07:02,,95.0,26.0,49.0,86.0,73.0,24.0,98.5,19.0,26.799999999999955,26.799999999999955,-2.01,,2022,5,30,0,4.68,250.0
1924.47,12.259,2,50.4054879,-84.4647654,12.259,2022-05-30 00:07:03,,0.0,24.5,50.0,83.5,0.0,30.0,99.0,19.0,26.0,26.0,-2.96,,2022,5,30,0,4.68,250.0
1937.94,13.126,2,50.4055975,-84.4646383,13.126,2022-05-30 00:07:04,,0.0,24.5,51.0,83.5,0.0,30.0,99.0,19.0,25.399999999999977,25.399999999999977,-4.09,,2022,5,30,0,4.68,250.0
1951.21,13.267,2,50.4056982,-84.4645034,13.267,2022-05-30 00:07:05,,0.0,24.5,52.0,83.5,0.0,30.0,99.0,19.0,24.799999999999955,24.799999999999955,-5.07,,2022,5,30,0,4.68,250.0
1964.55,13.346,2,50.4057822,-84.4643477,13.346,2022-05-30 00:07:06,,1.0,24.5,53.0,83.5,0.0,30.0,99.0,19.0,24.200000000000045,24.200000000000045,-5.47,,2022,5,30,0,4.68,250.0
1977.5,13.115,2,50.4058453,-84.4641816,13.115,2022-05-30 00:07:07,,42.0,24.5,53.0,83.5,130.0,30.0,99.0,19.0,23.799999999999955,23.799999999999955,-5.15,,2022,5,30,0,4.68,250.0
1989.75,12.556,2,50.4058867,-84.4640138,12.556,2022-05-30 00:07:08,,91.0,24.5,53.0,83.5,265.0,30.0,99.0,19.0,23.600000000000023,23.600000000000023,-4.32,,2022,5,30,0,4.68,250.0
2002.94,12.827,2,50.4059191,-84.4638282,12.827,2022-05-30 00:07:09,,90.0,26.5,54.0,86.5,384.0,26.5,89.0,19.0,23.399999999999977,23.399999999999977,-3.43,,2022,5,30,0,4.68,250.0
2015.18,12.456,2,50.4059454,-84.4636548,12.456,2022-05-30 00:07:10,,91.0,29.0,55.0,90.5,461.0,22.5,76.5,19.0,23.399999999999977,23.399999999999977,-2.58,,2022,5,30,0,4.68,250.0
2027.02,12.013,2,50.4059698,-84.4634869,12.013,2022-05-30 00:07:11,,93.0,32.0,56.0,94.5,538.0,18.0,64.0,19.0,23.600000000000023,23.600000000000023,-1.68,,2022,5,30,0,4.68,250.0
2038.45,11.546,2,50.4059986,-84.4633262,11.546,2022-05-30 00:07:12,,94.0,34.5,57.0,98.5,615.0,14.0,51.5,19.0,23.799999999999955,23.799999999999955,-0.8,,2022,5,30,0,4.68,250.0
2049.57,11.236,2,50.4060351,-84.4631734,11.236,2022-05-30 00:07:13,,98.0,35.0,54.0,99.5,784.0,13.0,49.0,19.0,24.200000000000045,24.200000000000045,0.06,,2022,5,30,0,4.68,250.0
2060.17,10.762,2,50.4060796,-84.4630325,10.762,2022-05-30 00:07:14,,100.0,35.0,51.0,99.5,901.0,13.0,49.0,19.0,24.799999999999955,24.799999999999955,1.12,,2022,5,30,0,4.68,250.0
2070.31,10.287,2,50.4061314,-84.4629036,10.287,2022-05-30 00:07:15,,94.0,35.0,49.0,99.5,817.0,13.0,49.0,19.0,25.399999999999977,25.399999999999977,2.44,,2022,5,30,0,4.68,250.0
2080.01,10.099,3,50.4061871,-84.4627851,10.099,2022-05-30 00:07:16,,91.0,34.5,50.0,99.5,770.0,14.0,51.5,19.0,26.200000000000045,26.200000000000045,3.79,,2022,5,30,0,4.68,250.0
2089.63,10.221,3,50.4062431,-84.4626684,10.221,2022-05-30 00:07:17,,90.0,28.0,51.0,99.5,620.0,29.5,99.5,19.0,26.600000000000023,26.600000000000023,4.87,,2022,5,30,0,4.68,250.0
2100.57,10.297,3,50.4063063,-84.4625351,10.297,2022-05-30 00:07:18,,88.0,24.0,51.0,96.5,518.0,28.0,99.0,19.0,27.0,27.0,5.51,,2022,5,30,0,4.68,250.0
2111.52,10.438,3,50.4063766,-84.4624083,10.438,2022-05-30 00:07:19,,87.0,21.0,52.0,94.0,464.0,26.5,99.0,19.0,27.600000000000023,27.600000000000023,5.46,,2022,5,30,0,4.68,250.0
2122.1,10.556,3,50.4064436,-84.4622848,10.556,2022-05-30 00:07:20,,86.0,20.5,54.0,93.0,432.0,24.5,97.5,19.0,28.200000000000045,28.200000000000045,4.89,,2022,5,30,0,4.68,250.0
2132.14,10.372,3,50.4065086,-84.462169,10.372,2022-05-30 00:07:21,,89.0,20.5,53.0,91.0,283.0,20.0,93.0,19.0,28.600000000000023,28.600000000000023,4.45,,2022,5,30,0,4.68,250.0
2142.2,10.32,3,50.4065759,-84.4620551,10.32,2022-05-30 00:07:22,,86.0,32.0,51.0,98.0,305.0,19.0,87.0,19.0,29.0,29.0,4.25,,2022,5,30,0,4.68,250.0
2152.62,9.952,3,50.4066467,-84.4619385,9.952,2022-05-30 00:07:23,,91.0,24.5,51.0,87.5,296.0,31.0,95.0,19.0,29.200000000000045,29.200000000000045,4.02,,2022,5,30,0,4.68,250.0
2162.54,9.604,2,50.4067157,-84.4618292,9.604,2022-05-30 00:07:24,,94.0,21.5,47.0,77.5,221.0,29.5,91.0,19.0,29.399999999999977,29.399999999999977,3.89,,2022,5,30,0,4.68,250.0
2172.33,9.474,2,50.4067856,-84.4617236,9.474,2022-05-30 00:07:25,,96.0,20.5,45.0,71.5,157.0,27.5,87.5,19.0,29.600000000000023,29.600000000000023,3.74,,2022,5,30,0,4.68,250.0
2181.83,9.28,2,50.4068515,-84.4616188,9.28,2022-05-30 00:07:26,,96.0,20.0,46.0,68.5,111.0,27.5,87.5,19.0,29.600000000000023,29.600000000000023,3.12,,2022,5,30,0,4.68,250.0
2190.9,8.777,3,50.4069146,-84.4615189,8.777,2022-05-30 00:07:27,,95.0,19.5,46.0,65.0,65.0,27.5,87.5,19.0,29.600000000000023,29.600000000000023,2.15,,2022,5,30,0,4.68,250.0
2199.39,8.052,3,50.4069743,-84.461426,8.052,2022-05-30 00:07:28,,95.0,19.0,46.0,62.0,20.0,27.5,87.5,19.0,29.399999999999977,29.399999999999977,1.09,,2022,5,30,0,4.68,250.0
2207.22,6.81,3,50.407031,-84.4613424,6.81,2022-05-30 00:07:29,,0.0,18.5,47.0,60.5,0.0,27.5,87.5,19.0,29.200000000000045,29.200000000000045,0.1,,2022,5,30,0,4.68,250.0
2213.65,5.853,3,50.4070791,-84.4612758,5.853,2022-05-30 00:07:30,,0.0,18.5,47.0,60.5,0.0,27.5,87.5,19.0,28.799999999999955,28.799999999999955,-0.74,,2022,5,30,0,4.68,250.0
2219.27,5.234,3,50.4071201,-84.4612163,5.234,2022-05-30 00:07:31,,0.0,18.5,47.0,60.5,0.0,27.5,87.5,19.0,28.600000000000023,28.600000000000023,-1.44,,2022,5,30,0,4.68,250.0
2224.46,4.835,3,50.4071586,-84.4611619,4.835,2022-05-30 00:07:32,,0.0,18.5,48.0,60.5,0.0,27.5,87.5,19.0,28.399999999999977,28.399999999999977,-2.0,,2022,5,30,0,4.68,250.0
2229.19,4.49,3,50.4071929,-84.4611116,4.49,2022-05-30 00:07:33,,0.0,18.5,48.0,60.5,0.0,27.5,87.5,19.0,28.0,28.0,-2.63,,2022,5,30,0,4.68,250.0
2233.63,4.191,3,50.4072248,-84.4610639,4.191,2022-05-30 00:07:34,,0.0,18.5,48.0,60.5,0.0,27.5,87.5,19.0,27.799999999999955,27.799999999999955,-3.27,,2022,5,30,0,4.68,250.0
2237.96,4.176,3,50.4072584,-84.4610213,4.176,2022-05-30 00:07:35,,0.0,18.5,49.0,60.5,0.0,27.5,87.5,19.0,27.600000000000023,27.600000000000023,-3.82,,2022,5,30,0,4.68,250.0
2242.1,4.315,3,50.4072967,-84.4609912,4.315,2022-05-30 00:07:36,,3.0,19.0,49.0,62.5,0.0,26.0,82.5,18.0,27.399999999999977,27.399999999999977,-4.61,,2022,5,30,0,4.68,250.0
2246.38,4.392,3,50.4073398,-84.4609711,4.392,2022-05-30 00:07:37,,11.0,20.5,49.0,68.5,172.0,21.0,66.5,18.0,27.0,27.0,-5.55,,2022,5,30,0,4.68,250.0
2251.15,4.445,3,50.40739,-84.4609723,4.445,2022-05-30 00:07:38,,19.0,22.5,49.0,74.5,213.0,16.0,50.5,18.0,27.0,27.0,-5.83,,2022,5,30,0,4.68,250.0
2256.63,5.217,3,50.4074432,-84.461004,5.217,2022-05-30 00:07:39,,28.0,24.0,49.0,81.0,255.0,11.0,34.5,18.0,26.799999999999955,26.799999999999955,-5.44,,2022,5,30,0,4.68,250.0
2263.65,6.567,3,50.4075055,-84.461061,6.567,2022-05-30 00:07:40,,36.0,25.5,49.0,87.0,296.0,6.0,18.5,18.0,26.799999999999955,26.799999999999955,-4.66,,2022,5,30,0,4.68,250.0
2271.08,7.25,2,50.4075715,-84.4611216,7.25,2022-05-30 00:07:41,,44.0,27.0,49.0,93.0,337.0,1.0,2.5,18.0,26.799999999999955,26.799999999999955,-3.34,,2022,5,30,0,4.68,250.0
2278.69,7.578,2,50.4076396,-84.4611825,7.578,2022-05-30 00:07:42,,55.0,27.5,50.0,93.5,336.0,11.5,32.5,18.0,26.799999999999955,26.799999999999955,-1.72,,2022,5,30,0,4.68,250.0
2286.93,8.138,2,50.4077131,-84.4612488,8.138,2022-05-30 00:07:43,,65.0,27.5,51.0,93.5,326.0,25.5,71.0,18.0,26.799999999999955,26.799999999999955,-0.44,,2022,5,30,0,4.68,250.0
2296.22,8.873,2,50.4077967,-84.4613222,8.873,2022-05-30 00:07:44,,77.0,27.5,51.0,93.0,298.0,35.0,96.5,18.0,26.799999999999955,26.799999999999955,0.0,,2022,5,30,0,4.68,250.0
2305.96,9.515,2,50.4078837,-84.4614,9.515,2022-05-30 00:07:45,,90.0,27.5,47.0,93.0,234.0,35.0,96.5,18.0,26.600000000000023,26.600000000000023,0.0,,2022,5,30,0,4.68,250.0
2315.93,9.909,2,50.4079727,-84.4614805,9.909,2022-05-30 00:07:46,,96.0,27.5,46.0,93.0,190.0,35.0,96.5,18.0,26.399999999999977,26.399999999999977,-0.24,,2022,5,30,0,4.68,250.0
2325.92,10.076,2,50.4080635,-84.4615571,10.076,2022-05-30 00:07:47,,102.0,27.5,46.0,93.0,181.0,35.0,96.5,18.0,26.0,26.0,-0.99,,2022,5,30,0,4.68,250.0
2336.31,10.386,2,50.4081629,-84.4616251,10.386,2022-05-30 00:07:48,,105.0,27.5,46.0,93.0,82.0,35.0,96.5,18.0,25.399999999999977,25.399999999999977,-2.04,,2022,5,30,0,4.68,250.0
2347.99,11.065,2,50.4082801,-84.4616843,11.065,2022-05-30 00:07:49,,85.0,16.0,43.0,53.0,112.0,29.0,84.5,18.0,25.0,25.0,-2.95,,2022,5,30,0,4.68,250.0
2359.45,11.372,2,50.4083993,-84.4617249,11.372,2022-05-30 00:07:50,,70.0,9.0,43.0,28.0,188.0,20.0,65.5,18.0,24.799999999999955,24.799999999999955,-3.6,,2022,5,30,0,4.68,250.0
2370.52,11.198,2,50.408517,-84.4617401,11.198,2022-05-30 00:07:51,,91.0,24.0,51.0,76.5,151.0,16.0,52.5,18.0,24.399999999999977,24.399999999999977,-3.93,,2022,5,30,0,4.68,250.0
2381.19,10.85,2,50.408631,-84.461726,10.85,2022-05-30 00:07:52,,92.0,17.5,54.0,68.5,35.0,23.5,72.0,18.0,24.399999999999977,24.399999999999977,-3.7,,2022,5,30,0,4.68,250.0
2391.3,10.367,2,50.4087378,-84.4616998,10.367,2022-05-30 00:07:53,,66.0,29.0,85.0,74.5,111.0,22.0,68.0,18.0,24.600000000000023,24.600000000000023,-2.8,,2022,5,30,0,4.68,250.0
2401.28,10.102,2,50.408843,-84.461672,10.102,2022-05-30 00:07:54,,65.0,29.0,84.0,76.5,153.0,11.0,66.5,18.0,24.600000000000023,24.600000000000023,-1.68,,2022,5,30,0,4.68,250.0
2411.35,10.011,2,50.4089492,-84.4616446,10.011,2022-05-30 00:07:55,,78.0,22.0,65.0,73.5,137.0,2.0,69.5,18.0,24.600000000000023,24.600000000000023,-0.75,,2022,5,30,0,4.68,250.0
2421.03,9.875,2,50.4090515,-84.46162,9.875,2022-05-30 00:07:56,,80.0,21.0,62.0,69.5,97.0,8.0,72.5,18.0,24.600000000000023,24.600000000000023,-0.17,,2022,5,30,0,4.68,250.0
2430.1,9.595,2,50.4091478,-84.4616001,9.595,2022-05-30 00:07:57,,81.0,20.0,59.0,66.0,56.0,14.5,75.5,18.0,24.600000000000023,24.600000000000023,0.0,,2022,5,30,0,4.68,250.0
2439.71,9.052,2,50.4092506,-84.4615921,9.052,2022-05-30 00:07:58,,82.0,19.0,56.0,62.0,16.0,20.5,78.5,18.0,24.600000000000023,24.600000000000023,0.0,,2022,5,30,0,4.68,250.0
2448.89,8.374,2,50.4093473,-84.4616107,8.374,2022-05-30 00:07:59,,0.0,18.5,53.0,60.5,0.0,23.0,79.5,18.0,24.399999999999977,24.399999999999977,0.0,,2022,5,30,0,4.68,250.0
2456.8,7.623,2,50.4094237,-84.4616583,7.623,2022-05-30 00:08:00,,0.0,18.5,50.0,60.5,0.0,23.0,79.5,18.0,24.399999999999977,24.399999999999977,-0.15,,2022,5,30,0,4.68,250.0
2465.2,8.061,2,50.4094895,-84.4617398,8.061,2022-05-30 00:08:01,,0.0,18.5,47.0,60.5,0.0,23.0,79.5,18.0,24.399999999999977,24.399999999999977,-0.46,,2022,5,30,0,4.68,250.0
2474.53,8.863,2,50.409548,-84.461849,8.863,2022-05-30 00:08:02,,0.0,18.5,44.0,60.5,0.0,23.0,79.5,18.0,24.399999999999977,24.399999999999977,-0.63,,2022,5,30,0,4.68,250.0
2483.95,9.08,2,50.4096007,-84.4619654,9.08,2022-05-30 00:08:03,,21.0,22.5,47.0,72.0,346.0,24.0,81.5,18.0,24.399999999999977,24.399999999999977,-0.48,,2022,5,30,0,4.68,250.0
2493.79,9.411,2,50.4096499,-84.4620911,9.411,2022-05-30 00:08:04,,81.0,32.0,58.0,100.0,488.0,26.5,87.0,18.0,24.399999999999977,24.399999999999977,-0.15,,2022,5,30,0,4.68,250.0
2503.43,9.765,2,50.4096908,-84.4622191,9.765,2022-05-30 00:08:05,,91.0,34.5,58.0,100.0,490.0,33.5,99.0,18.0,24.200000000000045,24.200000000000045,0.0,,2022,5,30,0,4.68,250.0
2513.33,9.848,2,50.4097313,-84.4623514,9.848,2022-05-30 00:08:06,,92.0,34.5,54.0,100.0,486.0,33.5,99.0,18.0,24.200000000000045,24.200000000000045,0.0,,2022,5,30,0,4.68,250.0
