distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,altitude,battery_soc,cadence,enhanced_altitude,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
1509.71,7.12,2,50.3782721,-84.4835558,7.12,2022-05-08 14:45:14,36.39999999999998,,80.0,36.39999999999998,-1.67,10.0,63.0,35.5,80.0,16.0,52.5,21.0,2022,5,8,14,3.71,275.0
1516.61,6.817,2,50.3782276,-84.483476,6.817,2022-05-08 14:45:15,36.39999999999998,,80.0,36.39999999999998,-1.4,13.0,58.0,45.0,82.0,16.0,53.5,21.0,2022,5,8,14,3.71,275.0
1523.28,6.71,2,50.3781841,-84.4833996,6.71,2022-05-08 14:45:16,36.39999999999998,,80.0,36.39999999999998,-1.08,16.5,54.0,55.0,83.0,16.5,54.5,21.0,2022,5,8,14,3.71,275.0
1529.72,6.549,2,50.3781363,-84.4833325,6.549,2022-05-08 14:45:17,36.39999999999998,,80.0,36.39999999999998,-0.54,19.5,49.0,64.5,85.0,16.5,55.5,21.0,2022,5,8,14,3.71,275.0
1536.2,6.387,2,50.3780881,-84.483265,6.387,2022-05-08 14:45:18,36.200000000000045,,79.0,36.200000000000045,-0.45,23.0,44.0,74.5,87.0,17.0,56.5,21.0,2022,5,8,14,3.71,275.0
1542.79,6.506,2,50.3780401,-84.4831949,6.506,2022-05-08 14:45:19,36.0,,78.0,36.0,-1.01,18.5,44.0,63.5,89.0,17.0,58.5,21.0,2022,5,8,14,3.71,275.0
1549.27,6.509,2,50.3779937,-84.4831252,6.509,2022-05-08 14:45:20,36.0,,77.0,36.0,-1.35,15.0,47.0,55.0,86.0,17.0,60.5,21.0,2022,5,8,14,3.71,275.0
1555.9,6.351,2,50.3779453,-84.483055,6.351,2022-05-08 14:45:21,35.799999999999955,,75.0,35.799999999999955,-1.41,15.0,56.0,55.0,67.0,17.0,60.5,21.0,2022,5,8,14,3.71,275.0
1562.62,6.163,2,50.3778956,-84.4829846,6.163,2022-05-08 14:45:22,35.799999999999955,,75.0,35.799999999999955,-1.6,15.5,56.0,57.0,68.0,17.0,60.0,21.0,2022,5,8,14,3.71,275.0
1569.3,6.374,2,50.3778499,-84.4829102,6.374,2022-05-08 14:45:23,35.799999999999955,,77.0,35.799999999999955,-1.67,18.5,56.0,65.0,127.0,17.5,59.0,21.0,2022,5,8,14,3.71,275.0
1575.69,6.28,2,50.3778076,-84.4828375,6.28,2022-05-08 14:45:24,35.60000000000002,,80.0,35.60000000000002,-1.45,17.5,56.0,62.0,135.0,16.0,56.0,21.0,2022,5,8,14,3.71,275.0
1581.9,6.026,2,50.3777646,-84.4827689,6.026,2022-05-08 14:45:25,35.60000000000002,,83.0,35.60000000000002,-1.31,17.0,56.0,59.5,144.0,15.0,53.5,21.0,2022,5,8,14,3.71,275.0
1587.69,5.792,2,50.3777225,-84.4827073,5.792,2022-05-08 14:45:26,35.60000000000002,,82.0,35.60000000000002,-1.27,17.0,55.0,59.5,158.0,15.0,53.5,21.0,2022,5,8,14,3.71,275.0
1593.63,5.73,2,50.3776787,-84.4826449,5.73,2022-05-08 14:45:27,35.60000000000002,,81.0,35.60000000000002,-1.1,17.0,49.0,59.5,161.0,15.0,53.5,21.0,2022,5,8,14,3.71,275.0
1599.73,5.748,2,50.3776337,-84.4825809,5.748,2022-05-08 14:45:28,35.799999999999955,,80.0,35.799999999999955,-0.62,17.0,47.0,59.5,193.0,15.0,53.5,21.0,2022,5,8,14,3.71,275.0
1605.19,5.144,2,50.3775927,-84.4825245,5.144,2022-05-08 14:45:29,35.799999999999955,,79.0,35.799999999999955,-0.14,17.0,47.0,59.5,175.0,15.0,53.5,21.0,2022,5,8,14,3.71,275.0
1609.88,4.305,2,50.3775555,-84.4824789,4.305,2022-05-08 14:45:30,35.799999999999955,,79.0,35.799999999999955,0.45,17.0,47.0,59.5,132.0,15.0,53.5,21.0,2022,5,8,14,3.71,275.0
1614.6,4.662,2,50.377517,-84.4824344,4.662,2022-05-08 14:45:31,36.0,,80.0,36.0,1.16,17.0,48.0,59.5,179.0,15.0,53.5,21.0,2022,5,8,14,3.71,275.0
1619.84,5.067,2,50.377473,-84.4823872,5.067,2022-05-08 14:45:32,36.0,,82.0,36.0,1.51,17.0,50.0,59.5,320.0,15.0,53.5,21.0,2022,5,8,14,3.71,275.0
1625.36,5.255,2,50.3774283,-84.4823349,5.255,2022-05-08 14:45:33,36.200000000000045,,76.0,36.200000000000045,1.69,28.5,50.0,96.5,340.0,29.5,98.0,21.0,2022,5,8,14,3.71,275.0
1631.09,5.288,2,50.3773832,-84.4822785,5.288,2022-05-08 14:45:34,36.39999999999998,,78.0,36.39999999999998,1.87,29.5,52.0,97.5,395.0,29.0,96.0,21.0,2022,5,8,14,3.71,275.0
1636.77,5.2,2,50.3773377,-84.4822239,5.2,2022-05-08 14:45:35,36.60000000000002,,80.0,36.60000000000002,2.25,29.5,51.0,97.5,309.0,29.0,95.5,21.0,2022,5,8,14,3.71,275.0
1642.21,5.191,2,50.3772938,-84.4821721,5.191,2022-05-08 14:45:36,36.799999999999955,,79.0,36.799999999999955,2.91,29.5,50.0,96.5,275.0,30.0,95.5,21.0,2022,5,8,14,3.71,275.0
1647.9,5.227,2,50.3772483,-84.4821172,5.227,2022-05-08 14:45:37,37.0,,76.0,37.0,3.45,29.0,50.0,94.5,232.0,31.5,96.0,21.0,2022,5,8,14,3.71,275.0
1653.99,5.627,2,50.3771996,-84.4820585,5.627,2022-05-08 14:45:38,37.200000000000045,,75.0,37.200000000000045,3.43,23.5,42.0,81.5,182.0,30.0,96.5,21.0,2022,5,8,14,3.71,275.0
1660.39,6.209,2,50.3771498,-84.4819946,6.209,2022-05-08 14:45:39,37.200000000000045,,74.0,37.200000000000045,3.08,23.5,44.0,81.5,155.0,30.0,96.5,21.0,2022,5,8,14,3.71,275.0
1666.57,6.268,2,50.3771021,-84.4819326,6.268,2022-05-08 14:45:40,37.39999999999998,,73.0,37.39999999999998,2.72,22.5,48.0,79.0,141.0,29.0,92.5,21.0,2022,5,8,14,3.71,275.0
1672.93,6.308,2,50.3770527,-84.4818691,6.308,2022-05-08 14:45:41,37.60000000000002,,73.0,37.60000000000002,2.37,20.0,49.0,69.5,114.0,25.0,80.0,21.0,2022,5,8,14,3.71,275.0
1679.62,6.588,2,50.3770015,-84.4818013,6.588,2022-05-08 14:45:42,37.60000000000002,,73.0,37.60000000000002,2.15,17.0,55.0,62.5,157.0,22.0,76.5,21.0,2022,5,8,14,3.71,275.0
1686.17,6.525,2,50.3769509,-84.4817354,6.525,2022-05-08 14:45:43,37.799999999999955,,75.0,37.799999999999955,2.1,17.0,44.0,62.5,146.0,22.0,76.5,21.0,2022,5,8,14,3.71,275.0
1692.62,6.436,2,50.3769038,-84.4816674,6.436,2022-05-08 14:45:44,37.799999999999955,,78.0,37.799999999999955,2.11,17.0,46.0,62.5,145.0,22.0,76.5,21.0,2022,5,8,14,3.71,275.0
1699.45,6.755,2,50.3768527,-84.4815966,6.755,2022-05-08 14:45:45,38.0,,81.0,38.0,2.16,19.0,49.0,65.0,174.0,22.0,73.5,21.0,2022,5,8,14,3.71,275.0
1706.65,7.11,2,50.3767964,-84.4815252,7.11,2022-05-08 14:45:46,38.39999999999998,,83.0,38.39999999999998,2.4,22.0,49.0,69.0,207.0,21.5,69.5,21.0,2022,5,8,14,3.71,275.0
1713.09,6.637,2,50.3767434,-84.4814654,6.637,2022-05-08 14:45:47,38.60000000000002,,84.0,38.60000000000002,2.68,22.0,47.0,69.0,184.0,21.5,69.5,21.0,2022,5,8,14,3.71,275.0
1718.77,5.971,2,50.3766975,-84.4814114,5.971,2022-05-08 14:45:48,38.60000000000002,,81.0,38.60000000000002,2.76,22.0,45.0,69.0,166.0,21.5,69.5,21.0,2022,5,8,14,3.71,275.0
1724.17,5.572,2,50.3766545,-84.4813592,5.572,2022-05-08 14:45:49,38.799999999999955,,78.0,38.799999999999955,2.82,22.0,45.0,69.0,189.0,21.5,69.5,21.0,2022,5,8,14,3.71,275.0
1729.51,5.266,2,50.3766118,-84.4813076,5.266,2022-05-08 14:45:50,38.799999999999955,,77.0,38.799999999999955,2.95,22.0,43.0,69.0,198.0,21.5,69.5,21.0,2022,5,8,14,3.71,275.0
1735.02,5.374,2,50.376565,-84.4812592,5.374,2022-05-08 14:45:51,38.799999999999955,,77.0,38.799999999999955,2.49,22.0,40.0,69.0,182.0,21.5,69.5,21.0,2022,5,8,14,3.71,275.0
1740.33,5.345,2,50.3765216,-84.4812096,5.345,2022-05-08 14:45:52,39.0,,77.0,39.0,1.6,22.0,39.0,69.0,149.0,21.5,69.5,21.0,2022,5,8,14,3.71,275.0
1745.47,5.159,2,50.3764822,-84.4811574,5.159,2022-05-08 14:45:53,39.0,,77.0,39.0,1.22,22.0,42.0,69.0,125.0,21.5,69.5,21.0,2022,5,8,14,3.71,275.0
1750.95,5.382,2,50.3764429,-84.4810986,5.382,2022-05-08 14:45:54,39.0,,77.0,39.0,0.82,22.0,45.0,69.0,98.0,21.5,69.5,21.0,2022,5,8,14,3.71,275.0
1756.41,5.481,2,50.3763996,-84.481046,5.481,2022-05-08 14:45:55,39.0,,77.0,39.0,0.21,22.0,45.0,69.0,64.0,21.5,69.5,21.0,2022,5,8,14,3.71,275.0
1762.25,5.757,2,50.3763522,-84.4809905,5.757,2022-05-08 14:45:56,39.0,,78.0,39.0,0.0,22.0,45.0,69.0,60.0,21.5,69.5,21.0,2022,5,8,14,3.71,275.0
1768.04,5.773,2,50.3763056,-84.4809352,5.773,2022-05-08 14:45:57,39.0,,79.0,39.0,0.0,22.0,45.0,68.5,55.0,21.5,69.5,21.0,2022,5,8,14,3.71,275.0
1773.53,5.579,2,50.3762617,-84.4808822,5.579,2022-05-08 14:45:58,39.0,,80.0,39.0,0.0,18.5,45.0,58.5,61.0,18.5,61.0,21.0,2022,5,8,14,3.71,275.0
1779.8,6.086,2,50.3762109,-84.4808227,6.086,2022-05-08 14:45:59,39.0,,80.0,39.0,0.0,15.0,44.0,48.5,67.0,15.5,52.5,21.0,2022,5,8,14,3.71,275.0
1786.42,6.493,2,50.3761584,-84.4807581,6.493,2022-05-08 14:46:00,39.0,,80.0,39.0,0.0,12.5,44.0,41.5,73.0,13.5,46.5,21.0,2022,5,8,14,3.71,275.0
1793.08,6.62,2,50.3761069,-84.4806914,6.62,2022-05-08 14:46:01,39.0,,81.0,39.0,0.0,12.5,44.0,41.5,80.0,13.5,46.5,21.0,2022,5,8,14,3.71,275.0
1799.91,6.761,2,50.3760537,-84.4806236,6.761,2022-05-08 14:46:02,39.0,,82.0,39.0,0.0,12.5,46.0,41.5,76.0,13.5,46.5,21.0,2022,5,8,14,3.71,275.0
1806.37,6.512,2,50.3760052,-84.4805569,6.512,2022-05-08 14:46:03,39.0,,82.0,39.0,0.0,12.5,49.0,42.0,84.0,13.5,47.0,21.0,2022,5,8,14,3.71,275.0
1812.57,6.271,2,50.3759622,-84.4804884,6.271,2022-05-08 14:46:04,39.200000000000045,,80.0,39.200000000000045,0.0,13.0,48.0,43.0,145.0,14.5,49.5,21.0,2022,5,8,14,3.71,275.0
1818.43,5.987,2,50.375922,-84.4804232,5.987,2022-05-08 14:46:05,39.39999999999998,,78.0,39.39999999999998,0.37,13.0,47.0,44.0,205.0,15.0,52.0,21.0,2022,5,8,14,3.71,275.0
1824.25,5.864,2,50.3758837,-84.4803569,5.864,2022-05-08 14:46:06,39.60000000000002,,74.0,39.60000000000002,1.02,13.0,47.0,44.0,268.0,15.0,52.5,21.0,2022,5,8,14,3.71,275.0
1829.42,5.36,2,50.3758473,-84.4803005,5.36,2022-05-08 14:46:07,39.799999999999955,,74.0,39.799999999999955,1.7,13.0,47.0,44.0,172.0,15.0,52.5,21.0,2022,5,8,14,3.71,275.0
1834.36,5.044,2,50.3758077,-84.4802533,5.044,2022-05-08 14:46:08,40.0,,73.0,40.0,2.55,18.0,47.0,60.5,200.0,18.5,62.0,21.0,2022,5,8,14,3.71,275.0
1839.39,5.032,2,50.3757629,-84.4802128,5.032,2022-05-08 14:46:09,40.200000000000045,,72.0,40.200000000000045,3.42,24.0,48.0,81.5,273.0,23.0,73.0,21.0,2022,5,8,14,3.71,275.0
1845.12,5.547,2,50.3757133,-84.4801642,5.547,2022-05-08 14:46:10,40.39999999999998,,73.0,40.39999999999998,4.07,27.0,56.0,93.0,348.0,24.0,79.5,21.0,2022,5,8,14,3.71,275.0
1851.05,5.829,2,50.3756629,-84.4801118,5.829,2022-05-08 14:46:11,40.799999999999955,,72.0,40.799999999999955,4.55,28.0,51.0,96.5,375.0,29.5,96.5,21.0,2022,5,8,14,3.71,275.0
1857.34,6.207,2,50.3756137,-84.4800498,6.207,2022-05-08 14:46:12,41.0,,73.0,41.0,4.84,27.5,51.0,96.5,380.0,29.0,97.0,21.0,2022,5,8,14,3.71,275.0
1863.52,6.153,2,50.375568,-84.4799849,6.153,2022-05-08 14:46:13,41.200000000000045,,74.0,41.200000000000045,4.65,27.5,48.0,96.5,367.0,29.0,97.0,21.0,2022,5,8,14,3.71,275.0
1869.42,5.92,2,50.3755235,-84.4799243,5.92,2022-05-08 14:46:14,41.39999999999998,,76.0,41.39999999999998,4.21,28.0,45.0,96.0,353.0,29.0,97.0,21.0,2022,5,8,14,3.71,275.0
1875.08,5.74,2,50.3754796,-84.4798678,5.74,2022-05-08 14:46:15,41.60000000000002,,77.0,41.60000000000002,3.73,30.0,45.0,96.0,339.0,29.5,97.5,20.0,2022,5,8,14,3.71,275.0
1880.79,5.728,2,50.3754332,-84.4798137,5.728,2022-05-08 14:46:16,42.0,,78.0,42.0,3.43,30.5,44.0,97.0,304.0,29.0,97.5,20.0,2022,5,8,14,3.71,275.0
1886.54,5.746,2,50.3753869,-84.4797587,5.746,2022-05-08 14:46:17,42.200000000000045,,79.0,42.200000000000045,3.51,28.5,46.0,96.5,404.0,29.0,97.0,20.0,2022,5,8,14,3.71,275.0
1892.41,5.861,2,50.3753417,-84.4796995,5.861,2022-05-08 14:46:18,42.60000000000002,,81.0,42.60000000000002,3.9,26.0,49.0,96.5,393.0,29.5,96.5,20.0,2022,5,8,14,3.71,275.0
1898.21,5.849,2,50.3752991,-84.4796385,5.849,2022-05-08 14:46:19,42.799999999999955,,82.0,42.799999999999955,4.32,26.0,47.0,96.5,366.0,30.0,97.0,20.0,2022,5,8,14,3.71,275.0
1904.04,5.807,2,50.375254,-84.4795801,5.807,2022-05-08 14:46:20,43.0,,84.0,43.0,4.75,27.0,49.0,94.5,354.0,29.5,97.0,20.0,2022,5,8,14,3.71,275.0
1909.79,5.742,2,50.3752083,-84.4795244,5.742,2022-05-08 14:46:21,43.0,,84.0,43.0,4.86,27.5,48.0,95.5,335.0,29.5,97.0,20.0,2022,5,8,14,3.71,275.0
1915.85,5.985,2,50.3751582,-84.4794685,5.985,2022-05-08 14:46:22,43.39999999999998,,84.0,43.39999999999998,4.53,27.0,48.0,94.0,301.0,29.0,96.0,20.0,2022,5,8,14,3.71,275.0
1922.28,6.29,2,50.3751052,-84.4794088,6.29,2022-05-08 14:46:23,43.60000000000002,,84.0,43.60000000000002,4.21,26.0,45.0,91.0,280.0,28.5,95.5,20.0,2022,5,8,14,3.71,275.0
1928.79,6.464,2,50.37505,-84.4793512,6.464,2022-05-08 14:46:24,43.60000000000002,,85.0,43.60000000000002,3.69,25.5,42.0,89.5,275.0,28.0,94.5,20.0,2022,5,8,14,3.71,275.0
1935.06,6.32,2,50.3749941,-84.4793008,6.32,2022-05-08 14:46:25,43.60000000000002,,85.0,43.60000000000002,2.95,26.5,42.0,92.0,270.0,27.0,89.5,20.0,2022,5,8,14,3.71,275.0
1941.3,6.276,2,50.3749385,-84.4792504,6.276,2022-05-08 14:46:26,44.0,,85.0,44.0,2.71,27.5,43.0,94.0,266.0,26.0,84.0,20.0,2022,5,8,14,3.71,275.0
1947.39,6.142,2,50.3748829,-84.4792043,6.142,2022-05-08 14:46:27,44.0,,82.0,44.0,2.6,28.0,43.0,95.0,271.0,25.5,82.0,20.0,2022,5,8,14,3.71,275.0
1953.35,6.0,2,50.3748272,-84.4791619,6.0,2022-05-08 14:46:28,44.200000000000045,,81.0,44.200000000000045,2.08,28.0,43.0,95.0,252.0,25.5,82.0,20.0,2022,5,8,14,3.71,275.0
1959.39,6.034,2,50.3747701,-84.4791202,6.034,2022-05-08 14:46:29,44.39999999999998,,81.0,44.39999999999998,2.0,28.0,43.0,95.0,212.0,25.5,82.0,20.0,2022,5,8,14,3.71,275.0
1965.6,6.179,2,50.3747116,-84.4790774,6.179,2022-05-08 14:46:30,44.799999999999955,,81.0,44.799999999999955,2.51,28.0,43.0,94.5,194.0,25.5,82.0,20.0,2022,5,8,14,3.71,275.0
1972.05,6.377,2,50.3746516,-84.4790307,6.377,2022-05-08 14:46:31,45.200000000000045,,80.0,45.200000000000045,3.08,25.5,45.0,88.0,239.0,24.0,79.0,20.0,2022,5,8,14,3.71,275.0
1978.7,6.577,2,50.3745917,-84.4789785,6.577,2022-05-08 14:46:32,45.60000000000002,,80.0,45.60000000000002,3.82,23.0,48.0,81.0,284.0,22.5,76.5,20.0,2022,5,8,14,3.71,275.0
1985.26,6.549,2,50.3745305,-84.4789317,6.549,2022-05-08 14:46:33,45.799999999999955,,81.0,45.799999999999955,4.72,21.5,49.0,76.5,292.0,21.5,74.5,20.0,2022,5,8,14,3.71,275.0
1992.06,6.72,2,50.3744674,-84.4788823,6.72,2022-05-08 14:46:34,46.200000000000045,,82.0,46.200000000000045,5.34,21.5,49.0,76.5,255.0,21.5,74.5,20.0,2022,5,8,14,3.71,275.0
1998.59,6.612,2,50.3744059,-84.4788368,6.612,2022-05-08 14:46:35,46.39999999999998,,82.0,46.39999999999998,5.61,21.5,48.0,76.5,285.0,21.5,74.5,20.0,2022,5,8,14,3.71,275.0
2004.93,6.404,2,50.3743468,-84.4787915,6.404,2022-05-08 14:46:36,46.799999999999955,,82.0,46.799999999999955,5.58,22.0,48.0,78.5,305.0,22.0,76.5,20.0,2022,5,8,14,3.71,275.0
2011.25,6.33,2,50.3742888,-84.4787441,6.33,2022-05-08 14:46:37,47.200000000000045,,82.0,47.200000000000045,5.42,24.0,49.0,84.0,306.0,24.0,82.5,20.0,2022,5,8,14,3.71,275.0
2017.18,6.113,2,50.3742329,-84.4787031,6.113,2022-05-08 14:46:38,47.39999999999998,,81.0,47.39999999999998,5.2,26.0,49.0,89.5,307.0,26.0,88.5,20.0,2022,5,8,14,3.71,275.0
2023.21,6.055,2,50.3741748,-84.4786644,6.055,2022-05-08 14:46:39,47.60000000000002,,81.0,47.60000000000002,4.65,26.5,49.0,90.5,301.0,26.5,89.5,20.0,2022,5,8,14,3.71,275.0
2029.85,6.441,2,50.374112,-84.4786191,6.441,2022-05-08 14:46:40,47.799999999999955,,80.0,47.799999999999955,4.0,26.5,50.0,90.5,294.0,26.5,89.5,20.0,2022,5,8,14,3.71,275.0
2036.83,6.873,2,50.374048,-84.4785667,6.873,2022-05-08 14:46:41,48.0,,80.0,48.0,3.68,26.5,51.0,90.5,287.0,26.5,89.5,20.0,2022,5,8,14,3.71,275.0
2043.9,6.999,2,50.3739832,-84.4785133,6.999,2022-05-08 14:46:42,48.39999999999998,,80.0,48.39999999999998,3.51,26.5,51.0,90.5,273.0,26.5,89.5,20.0,2022,5,8,14,3.71,275.0
2050.76,6.841,2,50.3739214,-84.4784594,6.841,2022-05-08 14:46:43,48.60000000000002,,83.0,48.60000000000002,3.45,26.5,51.0,90.5,206.0,26.5,89.5,20.0,2022,5,8,14,3.71,275.0
2057.41,6.687,2,50.3738645,-84.4784015,6.687,2022-05-08 14:46:44,48.799999999999955,,83.0,48.799999999999955,3.73,26.5,51.0,90.5,217.0,26.5,89.5,20.0,2022,5,8,14,3.71,275.0
2063.77,6.465,2,50.3738092,-84.4783477,6.465,2022-05-08 14:46:45,49.0,,83.0,49.0,3.92,26.5,51.0,90.5,201.0,26.5,89.5,20.0,2022,5,8,14,3.71,275.0
2069.67,6.057,2,50.3737579,-84.4782976,6.057,2022-05-08 14:46:46,49.0,,82.0,49.0,3.68,26.0,51.0,88.5,191.0,26.5,88.5,20.0,2022,5,8,14,3.71,275.0
2075.39,5.806,2,50.373708,-84.4782492,5.806,2022-05-08 14:46:47,49.200000000000045,,82.0,49.200000000000045,3.34,24.0,51.0,83.5,198.0,26.5,85.5,20.0,2022,5,8,14,3.71,275.0
2081.14,5.762,2,50.3736569,-84.4782028,5.762,2022-05-08 14:46:48,49.39999999999998,,81.0,49.39999999999998,3.01,23.5,50.0,81.5,204.0,27.0,86.5,20.0,2022,5,8,14,3.71,275.0
2086.65,5.693,2,50.3736065,-84.4781609,5.693,2022-05-08 14:46:49,49.60000000000002,,82.0,49.60000000000002,2.75,23.0,47.0,76.0,235.0,27.5,88.5,20.0,2022,5,8,14,3.71,275.0
2092.15,5.513,2,50.3735546,-84.478123,5.513,2022-05-08 14:46:50,49.60000000000002,,83.0,49.60000000000002,2.46,26.5,52.0,88.5,276.0,27.5,88.5,20.0,2022,5,8,14,3.71,275.0
2097.56,5.362,2,50.3735033,-84.4780865,5.362,2022-05-08 14:46:51,49.799999999999955,,85.0,49.799999999999955,1.99,27.5,54.0,92.0,246.0,27.5,88.5,20.0,2022,5,8,14,3.71,275.0
2103.16,5.548,2,50.3734509,-84.4780467,5.548,2022-05-08 14:46:52,50.200000000000045,,87.0,50.200000000000045,1.94,27.5,53.0,92.0,223.0,27.5,88.5,20.0,2022,5,8,14,3.71,275.0
2108.78,5.562,2,50.3734023,-84.4779989,5.562,2022-05-08 14:46:53,50.39999999999998,,86.0,50.39999999999998,2.55,27.5,44.0,92.0,250.0,27.5,88.5,20.0,2022,5,8,14,3.71,275.0
2113.98,5.279,2,50.3733564,-84.4779561,5.279,2022-05-08 14:46:54,50.39999999999998,,86.0,50.39999999999998,2.92,27.5,48.0,92.0,252.0,27.5,88.5,20.0,2022,5,8,14,3.71,275.0
2120.17,5.985,2,50.3732997,-84.4779095,5.985,2022-05-08 14:46:55,50.200000000000045,,86.0,50.200000000000045,2.83,27.5,49.0,92.0,235.0,27.5,88.5,20.0,2022,5,8,14,3.71,275.0
2127.34,6.887,2,50.3732327,-84.4778585,6.887,2022-05-08 14:46:56,50.0,,86.0,50.0,2.46,24.0,49.0,82.5,196.0,27.0,88.0,20.0,2022,5,8,14,3.71,275.0
2134.54,7.121,2,50.3731645,-84.4778096,7.121,2022-05-08 14:46:57,50.0,,87.0,50.0,1.4,20.5,50.0,71.5,183.0,26.5,87.0,20.0,2022,5,8,14,3.71,275.0
2141.35,6.888,2,50.3730984,-84.4777675,6.888,2022-05-08 14:46:58,50.0,,86.0,50.0,0.02,24.5,50.0,87.0,221.0,25.0,80.0,20.0,2022,5,8,14,3.71,275.0
2148.09,6.866,2,50.3730326,-84.4777271,6.866,2022-05-08 14:46:59,49.799999999999955,,86.0,49.799999999999955,-0.95,22.5,47.0,79.5,247.0,28.5,87.5,20.0,2022,5,8,14,3.71,275.0
2155.1,7.015,2,50.3729657,-84.4776805,7.015,2022-05-08 14:47:00,49.799999999999955,,86.0,49.799999999999955,-1.3,22.0,45.0,78.5,261.0,29.0,88.5,20.0,2022,5,8,14,3.71,275.0
2162.64,7.317,2,50.3728978,-84.4776213,7.317,2022-05-08 14:47:01,49.799999999999955,,87.0,49.799999999999955,-0.92,22.0,44.0,78.5,249.0,29.0,88.5,20.0,2022,5,8,14,3.71,275.0
2170.29,7.539,2,50.3728335,-84.4775527,7.539,2022-05-08 14:47:02,50.0,,86.0,50.0,-0.25,22.0,44.0,78.5,226.0,29.0,88.5,20.0,2022,5,8,14,3.71,275.0
2177.92,7.585,2,50.3727724,-84.4774794,7.585,2022-05-08 14:47:03,50.0,,86.0,50.0,0.0,22.0,44.0,78.5,214.0,29.0,88.5,20.0,2022,5,8,14,3.71,275.0
2185.72,7.714,2,50.3727122,-84.4774009,7.714,2022-05-08 14:47:04,50.0,,85.0,50.0,0.0,22.0,44.0,78.5,231.0,29.0,88.5,20.0,2022,5,8,14,3.71,275.0
2192.9,7.358,2,50.3726586,-84.4773263,7.358,2022-05-08 14:47:05,50.0,,85.0,50.0,0.0,22.0,44.0,78.5,231.0,29.0,88.5,20.0,2022,5,8,14,3.71,275.0
2199.96,7.139,2,50.3726071,-84.4772515,7.139,2022-05-08 14:47:06,50.0,,85.0,50.0,0.0,22.0,44.0,78.5,214.0,29.0,88.5,20.0,2022,5,8,14,3.71,275.0
2207.15,7.161,2,50.3725579,-84.4771715,7.161,2022-05-08 14:47:07,50.0,,86.0,50.0,0.0,22.0,44.0,77.5,210.0,28.5,87.0,20.0,2022,5,8,14,3.71,275.0
2214.46,7.281,2,50.3725046,-84.4770941,7.281,2022-05-08 14:47:08,50.0,,86.0,50.0,0.0,21.0,46.0,75.5,203.0,27.0,83.5,20.0,2022,5,8,14,3.71,275.0
2222.29,7.72,2,50.3724414,-84.4770195,7.72,2022-05-08 14:47:09,49.799999999999955,,86.0,49.799999999999955,0.0,20.5,47.0,73.5,196.0,25.5,79.5,20.0,2022,5,8,14,3.71,275.0
2230.17,7.844,2,50.3723749,-84.4769491,7.844,2022-05-08 14:47:10,49.799999999999955,,86.0,49.799999999999955,0.0,20.0,48.0,71.5,189.0,24.0,76.0,20.0,2022,5,8,14,3.71,275.0
2238.16,7.931,2,50.3723048,-84.4768825,7.931,2022-05-08 14:47:11,50.0,,86.0,50.0,0.0,19.5,49.0,69.0,181.0,22.5,72.5,20.0,2022,5,8,14,3.71,275.0
2246.36,8.122,2,50.3722265,-84.4768295,8.122,2022-05-08 14:47:12,49.799999999999955,,86.0,49.799999999999955,0.0,18.0,48.0,64.0,161.0,20.0,72.0,20.0,2022,5,8,14,3.71,275.0
2254.59,8.169,2,50.3721423,-84.4767943,8.169,2022-05-08 14:47:13,49.60000000000002,,86.0,49.60000000000002,-0.24,16.5,48.0,59.0,142.0,17.5,71.5,20.0,2022,5,8,14,3.71,275.0
2262.93,8.277,2,50.3720535,-84.4767851,8.277,2022-05-08 14:47:14,49.200000000000045,,86.0,49.200000000000045,-1.02,15.0,48.0,54.5,123.0,15.0,71.0,20.0,2022,5,8,14,3.71,275.0
2271.26,8.346,2,50.3719646,-84.4767962,8.346,2022-05-08 14:47:15,48.799999999999955,,86.0,48.799999999999955,-1.78,14.0,47.0,49.5,103.0,12.0,70.5,20.0,2022,5,8,14,3.71,275.0
2279.71,8.476,2,50.3718746,-84.4768119,8.476,2022-05-08 14:47:16,48.799999999999955,,86.0,48.799999999999955,-2.23,12.5,47.0,44.5,84.0,9.5,69.5,20.0,2022,5,8,14,3.71,275.0
2288.57,8.76,2,50.3717798,-84.4768225,8.76,2022-05-08 14:47:17,48.39999999999998,,86.0,48.39999999999998,-2.59,11.0,46.0,40.0,65.0,7.0,69.0,20.0,2022,5,8,14,3.71,275.0
2297.38,8.774,2,50.3716853,-84.4768277,8.774,2022-05-08 14:47:18,48.200000000000045,,86.0,48.200000000000045,-2.94,9.5,46.0,35.0,45.0,4.5,68.5,20.0,2022,5,8,14,3.71,275.0
2305.85,8.552,2,50.3715945,-84.476822,8.552,2022-05-08 14:47:19,48.0,,86.0,48.0,-2.93,8.5,45.0,30.0,26.0,1.5,68.0,20.0,2022,5,8,14,3.71,275.0
2314.37,8.513,2,50.3715037,-84.4768079,8.513,2022-05-08 14:47:20,47.799999999999955,,60.0,47.799999999999955,-2.61,7.5,45.0,27.0,18.0,0.0,67.5,20.0,2022,5,8,14,3.71,275.0
