altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,cadence,calories,descent,grade,power,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,year,month,day,hour,wind_speed,wind_direction
32.799999999999955,11946.06,32.799999999999955,5.574,2,49.9653863,-85.1408226,5.574,2023-03-26 19:48:09,77.0,,88.0,205.0,80.0,-1.82,142.0,18.0,18.0,68.5,16.0,64.5,59.0,2023,3,26,19,3.47,314.0
32.799999999999955,11951.71,32.799999999999955,5.556,2,49.9654045,-85.1409015,5.556,2023-03-26 19:48:10,77.0,,89.0,205.0,80.0,-1.49,143.0,18.0,18.0,67.5,16.0,65.0,59.0,2023,3,26,19,3.47,314.0
33.0,11957.25,33.0,5.478,2,49.9654227,-85.1409772,5.478,2023-03-26 19:48:11,77.0,,90.0,205.0,80.0,-0.31,140.0,18.0,18.0,66.0,16.5,65.5,59.0,2023,3,26,19,3.47,314.0
33.39999999999998,11962.68,33.39999999999998,5.242,2,49.9654409,-85.14105,5.242,2023-03-26 19:48:12,77.0,,91.0,205.0,80.0,0.0,139.0,18.0,16.5,66.0,16.5,65.5,59.0,2023,3,26,19,3.47,314.0
33.39999999999998,11967.84,33.39999999999998,5.264,2,49.9654583,-85.1411198,5.264,2023-03-26 19:48:13,77.0,,70.0,205.0,80.0,0.3,126.0,18.0,17.0,64.0,16.0,62.0,58.0,2023,3,26,19,3.47,314.0
33.39999999999998,11973.27,33.39999999999998,5.283,2,49.9654741,-85.1411942,5.283,2023-03-26 19:48:14,78.0,,51.0,205.0,80.0,0.82,110.0,18.0,9.0,34.0,8.5,36.5,25.0,2023,3,26,19,3.47,314.0
33.60000000000002,11978.42,33.60000000000002,4.894,2,49.9654881,-85.1412688,4.894,2023-03-26 19:48:15,78.0,,36.0,205.0,80.0,1.32,93.0,18.0,3.0,21.5,3.5,20.0,22.0,2023,3,26,19,3.47,314.0
33.799999999999955,11983.23,33.799999999999955,4.62,2,49.9655017,-85.1413359,4.62,2023-03-26 19:48:16,78.0,,21.0,205.0,80.0,1.57,77.0,18.0,1.5,33.0,3.5,20.0,28.0,2023,3,26,19,3.47,314.0
33.799999999999955,11987.91,33.799999999999955,4.592,2,49.9655153,-85.1413991,4.592,2023-03-26 19:48:17,78.0,,47.0,205.0,80.0,1.85,5.0,18.0,0.0,44.5,3.5,20.0,34.0,2023,3,26,19,3.47,314.0
33.799999999999955,11992.53,33.799999999999955,4.576,2,49.9655289,-85.1414626,4.576,2023-03-26 19:48:18,78.0,,70.0,205.0,80.0,1.98,37.0,18.0,13.0,56.5,1.0,31.0,40.0,2023,3,26,19,3.47,314.0
33.799999999999955,11996.96,33.799999999999955,4.401,2,49.9655425,-85.141526,4.401,2023-03-26 19:48:19,78.0,,72.0,205.0,80.0,1.85,71.0,18.0,19.0,59.5,7.0,43.5,47.0,2023,3,26,19,3.47,314.0
33.799999999999955,12001.39,33.799999999999955,4.412,2,49.9655562,-85.1415844,4.412,2023-03-26 19:48:20,78.0,,72.0,206.0,80.0,1.59,97.0,18.0,19.0,61.0,15.5,54.0,51.0,2023,3,26,19,3.47,314.0
33.799999999999955,12006.12,33.799999999999955,4.613,2,49.9655699,-85.1416508,4.613,2023-03-26 19:48:21,78.0,,72.0,206.0,80.0,1.3,111.0,18.0,19.0,69.5,17.5,60.0,50.0,2023,3,26,19,3.47,314.0
34.0,12010.84,34.0,4.517,2,49.9655836,-85.141718,4.517,2023-03-26 19:48:22,78.0,,73.0,206.0,80.0,1.14,121.0,18.0,16.0,62.0,20.5,71.5,44.0,2023,3,26,19,3.47,314.0
34.0,12015.66,34.0,4.767,2,49.9656002,-85.1417817,4.767,2023-03-26 19:48:23,79.0,,73.0,206.0,80.0,1.05,133.0,18.0,15.0,66.0,22.0,73.0,58.0,2023,3,26,19,3.47,314.0
34.0,12020.45,34.0,4.72,2,49.9656154,-85.1418452,4.72,2023-03-26 19:48:24,79.0,,76.0,206.0,80.0,0.93,141.0,18.0,15.0,66.0,21.5,70.0,65.0,2023,3,26,19,3.47,314.0
34.200000000000045,12025.26,34.200000000000045,4.769,2,49.9656291,-85.1419148,4.769,2023-03-26 19:48:25,79.0,,81.0,206.0,80.0,0.87,124.0,18.0,14.5,62.5,19.5,65.5,58.0,2023,3,26,19,3.47,314.0
34.200000000000045,12030.25,34.200000000000045,5.129,2,49.9656398,-85.1419878,5.129,2023-03-26 19:48:26,79.0,,82.0,206.0,80.0,0.91,100.0,18.0,14.0,59.0,17.5,60.5,50.0,2023,3,26,19,3.47,314.0
34.39999999999998,12035.41,34.39999999999998,5.268,2,49.9656518,-85.1420603,5.268,2023-03-26 19:48:27,79.0,,84.0,206.0,80.0,1.12,81.0,18.0,14.0,55.5,15.5,55.5,57.0,2023,3,26,19,3.47,314.0
34.200000000000045,12040.63,34.200000000000045,5.258,2,49.9656626,-85.1421333,5.258,2023-03-26 19:48:28,79.0,,85.0,206.0,80.0,1.3,84.0,18.0,13.5,52.0,13.5,51.0,53.0,2023,3,26,19,3.47,314.0
34.0,12045.82,34.0,5.185,2,49.9656717,-85.1422062,5.185,2023-03-26 19:48:29,79.0,,84.0,207.0,80.0,0.34,88.0,18.0,14.0,51.5,13.0,50.0,51.0,2023,3,26,19,3.47,314.0
33.799999999999955,12050.98,33.799999999999955,5.135,2,49.9656779,-85.1422789,5.135,2023-03-26 19:48:30,79.0,,83.0,207.0,80.0,0.0,82.0,18.0,14.5,53.0,14.0,52.0,54.0,2023,3,26,19,3.47,314.0
33.60000000000002,12056.12,33.60000000000002,5.041,2,49.9656824,-85.1423515,5.041,2023-03-26 19:48:31,79.0,,82.0,207.0,80.0,0.0,86.0,18.0,15.0,55.0,15.0,54.5,55.0,2023,3,26,19,3.47,314.0
33.200000000000045,12061.16,33.200000000000045,5.001,2,49.965687,-85.1424245,5.001,2023-03-26 19:48:32,79.0,,81.0,207.0,80.0,-0.63,89.0,18.0,15.5,59.0,16.0,61.0,48.0,2023,3,26,19,3.47,314.0
32.799999999999955,12066.01,32.799999999999955,4.926,2,49.9656886,-85.1424953,4.926,2023-03-26 19:48:33,79.0,,81.0,207.0,80.0,-1.66,91.0,18.0,14.5,51.5,18.5,67.0,52.0,2023,3,26,19,3.47,314.0
32.39999999999998,12071.07,32.39999999999998,4.825,2,49.9656857,-85.1425693,4.825,2023-03-26 19:48:34,79.0,,80.0,207.0,81.0,-2.97,85.0,18.0,14.0,48.5,17.5,64.5,51.0,2023,3,26,19,3.47,314.0
32.200000000000045,12076.0,32.200000000000045,4.781,2,49.9656812,-85.1426366,4.781,2023-03-26 19:48:35,79.0,,78.0,207.0,81.0,-4.07,83.0,18.0,13.5,49.5,14.5,57.0,50.0,2023,3,26,19,3.47,314.0
32.39999999999998,12080.87,32.39999999999998,4.794,2,49.9656766,-85.142706,4.794,2023-03-26 19:48:36,79.0,,78.0,207.0,82.0,-4.61,83.0,18.0,13.0,49.5,15.0,57.5,52.0,2023,3,26,19,3.47,314.0
32.39999999999998,12085.8,32.39999999999998,4.812,2,49.9656663,-85.1427792,4.812,2023-03-26 19:48:37,79.0,,78.0,207.0,82.0,-4.65,84.0,18.0,13.0,49.0,15.5,58.0,57.0,2023,3,26,19,3.47,314.0
32.39999999999998,12090.55,32.39999999999998,4.825,2,49.9656526,-85.1428464,4.825,2023-03-26 19:48:38,79.0,,78.0,207.0,82.0,-4.25,85.0,18.0,12.5,49.0,16.0,58.0,55.0,2023,3,26,19,3.47,314.0
32.200000000000045,12095.28,32.200000000000045,4.819,2,49.9656418,-85.1429101,4.819,2023-03-26 19:48:39,79.0,,78.0,207.0,82.0,-3.53,78.0,18.0,13.0,50.0,16.5,58.5,56.0,2023,3,26,19,3.47,314.0
31.799999999999955,12100.08,31.799999999999955,4.824,2,49.9656298,-85.1429739,4.824,2023-03-26 19:48:40,79.0,,77.0,207.0,82.0,-2.84,76.0,18.0,14.5,53.5,16.5,58.0,58.0,2023,3,26,19,3.47,314.0
31.600000000000023,12104.76,31.600000000000023,4.824,2,49.9656137,-85.1430361,4.824,2023-03-26 19:48:41,79.0,,77.0,208.0,82.0,-2.18,81.0,18.0,17.0,59.5,15.5,53.0,59.0,2023,3,26,19,3.47,314.0
31.399999999999977,12109.57,31.399999999999977,4.81,2,49.9655981,-85.1431061,4.81,2023-03-26 19:48:42,79.0,,77.0,208.0,82.0,-1.91,97.0,18.0,19.0,65.5,16.0,58.5,59.0,2023,3,26,19,3.47,314.0
31.200000000000045,12114.51,31.200000000000045,4.792,2,49.9655843,-85.1431742,4.792,2023-03-26 19:48:43,79.0,,77.0,208.0,83.0,-2.18,107.0,18.0,20.0,70.0,16.0,61.0,60.0,2023,3,26,19,3.47,314.0
31.200000000000045,12119.27,31.200000000000045,4.771,2,49.9655677,-85.1432379,4.771,2023-03-26 19:48:44,79.0,,76.0,208.0,83.0,-2.8,109.0,18.0,20.5,70.5,16.5,63.0,58.0,2023,3,26,19,3.47,314.0
31.0,12123.55,31.0,4.7,2,49.9655538,-85.1432953,4.7,2023-03-26 19:48:45,79.0,,76.0,208.0,83.0,-3.36,106.0,18.0,20.0,66.5,18.5,66.5,57.0,2023,3,26,19,3.47,314.0
31.0,12128.29,31.0,4.631,2,49.9655376,-85.1433592,4.631,2023-03-26 19:48:46,79.0,,75.0,208.0,83.0,-3.6,104.0,18.0,22.0,71.0,18.0,64.5,58.0,2023,3,26,19,3.47,314.0
31.0,12133.29,31.0,4.538,2,49.9655236,-85.1434283,4.538,2023-03-26 19:48:47,79.0,,74.0,208.0,83.0,-3.46,102.0,18.0,22.5,77.5,17.5,64.5,59.0,2023,3,26,19,3.47,314.0
31.0,12137.85,31.0,4.378,2,49.9655085,-85.1434928,4.378,2023-03-26 19:48:48,79.0,,73.0,208.0,83.0,-2.96,91.0,18.0,20.5,68.5,17.5,65.0,54.0,2023,3,26,19,3.47,314.0
31.200000000000045,12142.18,31.200000000000045,4.252,2,49.9654933,-85.1435503,4.252,2023-03-26 19:48:49,79.0,,69.0,208.0,83.0,-0.73,70.0,18.0,15.0,50.0,16.5,62.5,48.0,2023,3,26,19,3.47,314.0
31.399999999999977,12146.22,31.399999999999977,4.047,2,49.9654796,-85.1436051,4.047,2023-03-26 19:48:50,79.0,,62.0,208.0,83.0,-0.59,50.0,18.0,9.0,32.0,15.0,55.5,52.0,2023,3,26,19,3.47,314.0
31.399999999999977,12150.09,31.399999999999977,3.811,2,49.9654659,-85.1436599,3.811,2023-03-26 19:48:51,79.0,,59.0,208.0,83.0,-0.16,46.0,18.0,2.5,13.5,13.0,48.0,67.0,2023,3,26,19,3.47,314.0
31.600000000000023,12153.92,31.600000000000023,3.798,2,49.9654522,-85.1437147,3.798,2023-03-26 19:48:52,80.0,,57.0,208.0,83.0,0.63,44.0,18.0,8.5,33.0,9.0,52.5,71.0,2023,3,26,19,3.47,314.0
31.600000000000023,12157.87,31.600000000000023,3.986,2,49.9654387,-85.1437687,3.986,2023-03-26 19:48:53,80.0,,58.0,209.0,83.0,1.19,60.0,18.0,15.5,57.0,4.0,59.0,74.0,2023,3,26,19,3.47,314.0
31.600000000000023,12162.13,31.600000000000023,4.188,2,49.9654251,-85.1438234,4.188,2023-03-26 19:48:54,80.0,,66.0,209.0,83.0,1.69,80.0,18.0,21.5,75.0,2.0,65.0,69.0,2023,3,26,19,3.47,314.0
31.600000000000023,12166.43,31.600000000000023,4.238,2,49.9654114,-85.1438836,4.238,2023-03-26 19:48:55,80.0,,68.0,209.0,83.0,1.94,83.0,18.0,15.5,54.5,18.5,71.5,52.0,2023,3,26,19,3.47,314.0
31.600000000000023,12170.75,31.600000000000023,4.243,2,49.9653978,-85.1439414,4.243,2023-03-26 19:48:56,80.0,,68.0,209.0,83.0,1.89,81.0,18.0,15.0,55.5,20.5,72.0,54.0,2023,3,26,19,3.47,314.0
31.600000000000023,12175.08,31.600000000000023,4.258,2,49.9653841,-85.1440022,4.258,2023-03-26 19:48:57,80.0,,69.0,209.0,84.0,1.65,85.0,18.0,16.5,60.5,20.0,71.0,55.0,2023,3,26,19,3.47,314.0
31.799999999999955,12179.42,31.799999999999955,4.273,2,49.9653704,-85.1440604,4.273,2023-03-26 19:48:58,80.0,,68.0,209.0,84.0,1.32,97.0,18.0,19.0,66.5,19.5,69.5,57.0,2023,3,26,19,3.47,314.0
31.600000000000023,12183.63,31.600000000000023,4.289,2,49.9653568,-85.1441205,4.289,2023-03-26 19:48:59,80.0,,69.0,209.0,84.0,0.32,97.0,18.0,21.0,71.5,19.0,68.0,58.0,2023,3,26,19,3.47,314.0
31.600000000000023,12188.01,31.600000000000023,4.346,2,49.9653431,-85.1441786,4.346,2023-03-26 19:49:00,80.0,,70.0,209.0,84.0,0.28,97.0,18.0,21.5,70.5,17.5,66.0,59.0,2023,3,26,19,3.47,314.0
31.600000000000023,12192.37,31.600000000000023,4.365,2,49.9653323,-85.1442391,4.365,2023-03-26 19:49:01,80.0,,69.0,209.0,84.0,0.03,106.0,18.0,22.0,82.5,17.5,64.5,59.0,2023,3,26,19,3.47,314.0
31.399999999999977,12196.71,31.399999999999977,4.245,2,49.9653203,-85.1442971,4.245,2023-03-26 19:49:02,80.0,,68.0,209.0,84.0,-0.32,119.0,18.0,24.0,87.5,19.5,69.5,57.0,2023,3,26,19,3.47,314.0
31.600000000000023,12200.84,31.600000000000023,4.008,2,49.9653038,-85.1443516,4.008,2023-03-26 19:49:03,80.0,,68.0,210.0,84.0,-0.51,126.0,18.0,25.5,90.0,20.0,76.0,58.0,2023,3,26,19,3.47,314.0
31.600000000000023,12204.7,31.600000000000023,3.712,2,49.9652884,-85.1444063,3.712,2023-03-26 19:49:04,80.0,,68.0,210.0,84.0,-0.14,136.0,18.0,25.5,93.5,19.0,79.5,57.0,2023,3,26,19,3.47,314.0
31.799999999999955,12208.52,31.799999999999955,3.735,2,49.965272,-85.1444548,3.735,2023-03-26 19:49:05,80.0,,68.0,210.0,84.0,-0.18,138.0,18.0,22.0,81.0,22.5,86.5,52.0,2023,3,26,19,3.47,314.0
31.799999999999955,12212.35,31.799999999999955,3.725,2,49.9652567,-85.1445058,3.725,2023-03-26 19:49:06,80.0,,65.0,210.0,84.0,-0.01,132.0,18.0,24.0,87.0,24.0,86.0,54.0,2023,3,26,19,3.47,314.0
31.799999999999955,12216.04,31.799999999999955,3.663,2,49.9652431,-85.1445602,3.663,2023-03-26 19:49:07,80.0,,65.0,210.0,84.0,0.32,138.0,18.0,26.0,94.0,22.0,76.5,55.0,2023,3,26,19,3.47,314.0
31.799999999999955,12219.86,31.799999999999955,3.733,2,49.9652323,-85.1446151,3.733,2023-03-26 19:49:08,80.0,,64.0,210.0,84.0,0.67,152.0,18.0,26.5,96.5,22.0,75.5,56.0,2023,3,26,19,3.47,314.0
32.0,12223.69,32.0,3.785,2,49.9652233,-85.1446636,3.785,2023-03-26 19:49:09,80.0,,63.0,210.0,84.0,1.06,153.0,18.0,25.5,93.0,27.0,90.0,57.0,2023,3,26,19,3.47,314.0
32.200000000000045,12227.59,32.200000000000045,3.791,2,49.9652113,-85.144715,3.791,2023-03-26 19:49:10,80.0,,61.0,211.0,84.0,1.42,151.0,18.0,27.5,91.5,26.0,87.5,60.0,2023,3,26,19,3.47,314.0
32.200000000000045,12231.55,32.200000000000045,3.787,2,49.9651975,-85.1447701,3.787,2023-03-26 19:49:11,80.0,,60.0,211.0,84.0,1.69,145.0,18.0,26.5,92.5,26.0,87.0,56.0,2023,3,26,19,3.47,314.0
32.200000000000045,12235.51,32.200000000000045,3.763,2,49.9651838,-85.1448248,3.763,2023-03-26 19:49:12,81.0,,60.0,211.0,84.0,1.85,147.0,18.0,26.5,93.0,25.5,88.5,56.0,2023,3,26,19,3.47,314.0
32.39999999999998,12239.38,32.39999999999998,3.835,2,49.9651702,-85.1448794,3.835,2023-03-26 19:49:13,81.0,,60.0,211.0,84.0,1.93,149.0,18.0,28.0,93.5,25.0,89.5,56.0,2023,3,26,19,3.47,314.0
32.39999999999998,12243.31,32.39999999999998,3.857,2,49.9651594,-85.144934,3.857,2023-03-26 19:49:14,81.0,,61.0,211.0,84.0,2.07,152.0,18.0,32.5,93.5,25.5,85.0,55.0,2023,3,26,19,3.47,314.0
32.60000000000002,12247.1,32.60000000000002,3.726,2,49.9651475,-85.1449884,3.726,2023-03-26 19:49:15,81.0,,62.0,211.0,84.0,2.19,153.0,18.0,31.5,93.5,24.5,84.0,51.0,2023,3,26,19,3.47,314.0
32.60000000000002,12250.63,32.60000000000002,3.675,2,49.9651372,-85.1450345,3.675,2023-03-26 19:49:16,81.0,,62.0,211.0,84.0,2.22,147.0,18.0,30.5,94.0,23.5,83.0,52.0,2023,3,26,19,3.47,314.0
32.60000000000002,12254.55,32.60000000000002,3.826,2,49.9651252,-85.1450865,3.826,2023-03-26 19:49:17,81.0,,63.0,212.0,84.0,1.99,149.0,18.0,29.5,92.5,26.0,87.0,51.0,2023,3,26,19,3.47,314.0
32.799999999999955,12258.69,32.799999999999955,3.921,2,49.965111,-85.1451433,3.921,2023-03-26 19:49:18,81.0,,63.0,212.0,84.0,1.71,150.0,18.0,29.0,90.0,32.0,96.0,51.0,2023,3,26,19,3.47,314.0
33.0,12262.69,33.0,3.93,2,49.9650974,-85.1451976,3.93,2023-03-26 19:49:19,81.0,,63.0,212.0,84.0,1.62,149.0,18.0,29.0,91.5,29.5,92.5,54.0,2023,3,26,19,3.47,314.0
33.200000000000045,12266.81,33.200000000000045,3.959,2,49.9650837,-85.1452525,3.959,2023-03-26 19:49:20,81.0,,64.0,212.0,84.0,1.8,148.0,18.0,28.5,92.0,27.5,90.0,54.0,2023,3,26,19,3.47,314.0
33.200000000000045,12270.88,33.200000000000045,3.985,2,49.9650672,-85.1453071,3.985,2023-03-26 19:49:21,81.0,,64.0,212.0,84.0,2.07,145.0,18.0,30.0,94.0,27.0,88.0,55.0,2023,3,26,19,3.47,314.0
33.39999999999998,12274.96,33.39999999999998,4.048,2,49.9650518,-85.145362,4.048,2023-03-26 19:49:22,82.0,,65.0,212.0,84.0,2.37,151.0,18.0,31.5,97.0,25.5,85.5,55.0,2023,3,26,19,3.47,314.0
33.799999999999955,12279.05,33.799999999999955,4.175,2,49.9650354,-85.1454161,4.175,2023-03-26 19:49:23,82.0,,65.0,212.0,84.0,2.89,155.0,18.0,30.5,98.0,22.5,83.0,54.0,2023,3,26,19,3.47,314.0
34.0,12283.28,34.0,4.05,2,49.96502,-85.1454765,4.05,2023-03-26 19:49:24,82.0,,66.0,213.0,84.0,3.54,157.0,18.0,25.0,88.0,24.5,88.5,53.0,2023,3,26,19,3.47,314.0
34.0,12287.35,34.0,3.868,2,49.9650064,-85.1455345,3.868,2023-03-26 19:49:25,82.0,,66.0,213.0,84.0,3.92,154.0,18.0,24.0,85.0,25.0,87.0,52.0,2023,3,26,19,3.47,314.0
34.0,12291.28,34.0,4.02,2,49.9649898,-85.1455835,4.02,2023-03-26 19:49:26,83.0,,66.0,213.0,84.0,4.07,152.0,18.0,27.0,91.0,23.5,82.5,57.0,2023,3,26,19,3.47,314.0
34.0,12295.35,34.0,4.141,2,49.9649744,-85.1456351,4.141,2023-03-26 19:49:27,83.0,,66.0,213.0,84.0,3.81,154.0,18.0,29.0,94.0,23.0,80.5,59.0,2023,3,26,19,3.47,314.0
34.200000000000045,12299.52,34.200000000000045,4.168,2,49.9649607,-85.1456958,4.168,2023-03-26 19:49:28,83.0,,67.0,213.0,84.0,3.38,152.0,17.0,27.0,89.5,23.5,82.0,59.0,2023,3,26,19,3.47,314.0
34.200000000000045,12303.66,34.200000000000045,4.119,2,49.9649501,-85.1457532,4.119,2023-03-26 19:49:29,83.0,,67.0,213.0,84.0,2.93,150.0,17.0,25.5,89.5,22.5,80.0,58.0,2023,3,26,19,3.47,314.0
34.39999999999998,12307.83,34.39999999999998,4.208,2,49.964938,-85.1458079,4.208,2023-03-26 19:49:30,83.0,,68.0,214.0,84.0,2.48,152.0,17.0,24.5,90.0,21.5,78.0,53.0,2023,3,26,19,3.47,314.0
34.39999999999998,12311.87,34.39999999999998,4.084,2,49.9649243,-85.1458627,4.084,2023-03-26 19:49:31,83.0,,68.0,214.0,84.0,2.12,154.0,17.0,24.5,91.5,22.5,78.5,54.0,2023,3,26,19,3.47,314.0
34.60000000000002,12315.72,34.60000000000002,3.857,2,49.9649107,-85.1459171,3.857,2023-03-26 19:49:32,83.0,,68.0,214.0,84.0,1.82,158.0,17.0,25.0,92.5,24.5,79.5,55.0,2023,3,26,19,3.47,314.0
34.60000000000002,12319.67,34.60000000000002,3.961,2,49.9648971,-85.1459716,3.961,2023-03-26 19:49:33,83.0,,68.0,214.0,84.0,1.77,157.0,17.0,26.0,91.0,23.0,80.0,56.0,2023,3,26,19,3.47,314.0
34.799999999999955,12323.84,34.799999999999955,4.246,2,49.9648834,-85.1460265,4.246,2023-03-26 19:49:34,83.0,,68.0,214.0,84.0,1.89,150.0,17.0,26.5,89.5,22.0,80.5,55.0,2023,3,26,19,3.47,314.0
35.0,12328.23,35.0,4.342,2,49.9648697,-85.146087,4.342,2023-03-26 19:49:35,83.0,,69.0,214.0,84.0,2.08,137.0,17.0,25.5,85.5,21.5,80.0,53.0,2023,3,26,19,3.47,314.0
35.0,12332.53,35.0,4.397,2,49.9648562,-85.14615,4.397,2023-03-26 19:49:36,83.0,,70.0,214.0,84.0,2.23,131.0,17.0,24.0,81.5,22.5,80.0,53.0,2023,3,26,19,3.47,314.0
35.0,12337.03,35.0,4.441,2,49.9648396,-85.1462082,4.441,2023-03-26 19:49:37,84.0,,71.0,215.0,84.0,2.19,122.0,17.0,23.0,75.0,23.5,79.0,52.0,2023,3,26,19,3.47,314.0
34.799999999999955,12341.71,34.799999999999955,4.455,2,49.9648213,-85.146269,4.455,2023-03-26 19:49:38,84.0,,71.0,215.0,84.0,1.91,113.0,17.0,18.0,58.5,19.0,68.5,48.0,2023,3,26,19,3.47,314.0
34.799999999999955,12346.25,34.799999999999955,4.444,2,49.9648033,-85.1463321,4.444,2023-03-26 19:49:39,84.0,,71.0,215.0,84.0,1.51,96.0,17.0,17.5,58.5,17.5,61.5,52.0,2023,3,26,19,3.47,314.0
35.0,12350.65,35.0,4.419,2,49.964785,-85.1463904,4.419,2023-03-26 19:49:40,84.0,,70.0,215.0,84.0,0.37,85.0,17.0,17.5,59.0,16.0,54.5,53.0,2023,3,26,19,3.47,314.0
35.0,12354.99,35.0,4.324,2,49.9647696,-85.1464511,4.324,2023-03-26 19:49:41,84.0,,70.0,215.0,84.0,0.49,76.0,17.0,15.5,54.0,15.5,54.0,51.0,2023,3,26,19,3.47,314.0
35.0,12359.39,35.0,4.29,2,49.964756,-85.1465143,4.29,2023-03-26 19:49:42,84.0,,69.0,215.0,84.0,0.49,69.0,17.0,13.0,46.5,16.0,59.0,51.0,2023,3,26,19,3.47,314.0
35.0,12363.82,35.0,4.304,2,49.9647482,-85.1465775,4.304,2023-03-26 19:49:43,84.0,,69.0,215.0,84.0,0.32,70.0,17.0,17.0,61.0,13.0,52.5,56.0,2023,3,26,19,3.47,314.0
35.200000000000045,12368.27,35.200000000000045,4.235,2,49.9647437,-85.1466413,4.235,2023-03-26 19:49:44,84.0,,62.0,215.0,84.0,0.29,66.0,17.0,14.0,49.5,15.0,55.0,55.0,2023,3,26,19,3.47,314.0
35.200000000000045,12372.52,35.200000000000045,4.015,2,49.9647362,-85.1466997,4.015,2023-03-26 19:49:45,84.0,,46.0,215.0,84.0,0.52,43.0,17.0,5.5,76.0,14.0,48.5,23.0,2023,3,26,19,3.47,314.0
35.200000000000045,12376.66,35.200000000000045,3.937,2,49.964727,-85.1467548,3.937,2023-03-26 19:49:46,84.0,,44.0,215.0,84.0,0.81,40.0,17.0,2.0,94.5,13.0,45.0,26.0,2023,3,26,19,3.47,314.0
35.0,12380.69,35.0,4.029,2,49.964718,-85.146809,4.029,2023-03-26 19:49:47,84.0,,43.0,215.0,84.0,0.93,39.0,17.0,6.0,82.0,14.0,51.0,45.0,2023,3,26,19,3.47,314.0
35.0,12384.78,35.0,4.086,2,49.9647007,-85.1468623,4.086,2023-03-26 19:49:48,84.0,,40.0,215.0,84.0,0.26,37.0,17.0,10.5,69.5,15.0,57.0,64.0,2023,3,26,19,3.47,314.0
35.0,12388.92,35.0,4.158,2,49.9646779,-85.1469171,4.158,2023-03-26 19:49:49,84.0,,38.0,215.0,84.0,0.0,38.0,17.0,14.5,56.5,15.5,63.0,83.0,2023,3,26,19,3.47,314.0
35.39999999999998,12393.12,35.39999999999998,4.219,2,49.9646575,-85.146973,4.219,2023-03-26 19:49:50,84.0,,39.0,215.0,84.0,0.38,42.0,17.0,20.5,60.0,16.5,62.0,41.0,2023,3,26,19,3.47,314.0
35.39999999999998,12397.39,35.39999999999998,4.169,2,49.9646423,-85.1470274,4.169,2023-03-26 19:49:51,84.0,,46.0,215.0,84.0,0.65,47.0,17.0,24.5,66.5,17.0,58.5,28.0,2023,3,26,19,3.47,314.0
35.39999999999998,12401.59,35.39999999999998,4.074,2,49.9646286,-85.1470822,4.074,2023-03-26 19:49:52,84.0,,66.0,215.0,84.0,0.83,55.0,17.0,17.5,58.5,15.5,56.5,51.0,2023,3,26,19,3.47,314.0
35.39999999999998,12405.7,35.39999999999998,4.1,2,49.9646151,-85.1471417,4.1,2023-03-26 19:49:53,84.0,,66.0,215.0,84.0,0.91,63.0,17.0,14.5,48.5,18.0,64.5,52.0,2023,3,26,19,3.47,314.0
35.200000000000045,12409.99,35.200000000000045,4.2,2,49.9646014,-85.1472001,4.2,2023-03-26 19:49:54,84.0,,68.0,216.0,84.0,0.91,67.0,17.0,15.0,48.5,16.0,58.5,52.0,2023,3,26,19,3.47,314.0
35.200000000000045,12414.28,35.200000000000045,4.239,2,49.9645876,-85.1472612,4.239,2023-03-26 19:49:55,85.0,,68.0,216.0,84.0,0.83,70.0,17.0,17.0,53.0,14.5,54.0,52.0,2023,3,26,19,3.47,314.0
35.0,12418.51,35.0,4.25,2,49.9645741,-85.1473182,4.25,2023-03-26 19:49:56,85.0,,68.0,216.0,84.0,0.56,73.0,17.0,18.5,57.0,16.5,58.0,52.0,2023,3,26,19,3.47,314.0
34.799999999999955,12422.8,34.799999999999955,4.17,2,49.9645604,-85.1473788,4.17,2023-03-26 19:49:57,85.0,,68.0,216.0,84.0,-0.19,77.0,17.0,17.0,57.5,18.5,62.0,53.0,2023,3,26,19,3.47,314.0
34.60000000000002,12427.07,34.60000000000002,4.187,2,49.9645466,-85.1474375,4.187,2023-03-26 19:49:58,85.0,,67.0,216.0,85.0,-1.08,77.0,17.0,15.5,58.0,20.5,66.0,56.0,2023,3,26,19,3.47,314.0
34.39999999999998,12431.12,34.39999999999998,4.221,2,49.9645332,-85.1474909,4.221,2023-03-26 19:49:59,85.0,,67.0,216.0,85.0,-2.08,75.0,17.0,17.5,62.5,17.5,60.0,57.0,2023,3,26,19,3.47,314.0
34.200000000000045,12435.33,34.200000000000045,4.225,2,49.9645223,-85.1475516,4.225,2023-03-26 19:50:00,85.0,,68.0,216.0,85.0,-2.83,81.0,17.0,21.0,69.5,15.5,56.0,59.0,2023,3,26,19,3.47,314.0
34.200000000000045,12439.64,34.200000000000045,4.235,2,49.9645103,-85.1476099,4.235,2023-03-26 19:50:01,85.0,,68.0,216.0,85.0,-3.35,86.0,17.0,23.5,75.5,16.5,58.5,61.0,2023,3,26,19,3.47,314.0
34.200000000000045,12443.92,34.200000000000045,4.244,2,49.9644995,-85.1476705,4.244,2023-03-26 19:50:02,85.0,,68.0,216.0,85.0,-3.39,87.0,17.0,21.0,72.5,17.5,64.0,60.0,2023,3,26,19,3.47,314.0
