timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,left_right_balance,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2023-03-15 14:09:48,,81.0,65.0,29.0,89.0,204.0,25.0,87.0,6.0,54.0,1621.44,5.022,2.0,50.5316311,-84.8154118,5.022,44.39999999999998,15.0,15.0,44.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:09:49,,81.0,65.0,28.5,89.0,204.0,28.0,91.0,6.0,55.0,1626.74,5.058,2.0,50.5316837,-84.8154384,5.058,44.200000000000045,15.0,15.0,44.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:09:50,,81.0,66.0,28.0,89.5,207.0,28.0,91.0,6.0,57.0,1631.8,5.088,2.0,50.5317372,-84.815458,5.088,44.39999999999998,15.0,15.0,44.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:09:51,,82.0,66.0,26.5,89.5,219.0,26.5,91.0,6.0,57.0,1636.91,5.128,2.0,50.5317881,-84.8154854,5.128,44.60000000000002,15.0,15.0,44.60000000000002,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:09:52,,83.0,66.0,28.5,91.0,210.0,26.5,91.0,6.0,55.0,1642.12,5.23,2.0,50.5318419,-84.8155127,5.23,44.60000000000002,15.0,15.0,44.60000000000002,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:09:53,,84.0,66.0,26.0,81.5,199.0,25.0,89.5,6.0,54.0,1647.38,5.241,2.0,50.5318922,-84.8155397,5.241,44.39999999999998,15.0,15.0,44.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:09:54,,84.0,66.0,24.0,75.5,191.0,23.0,87.0,6.0,55.0,1652.52,5.207,2.0,50.5319471,-84.8155656,5.207,44.200000000000045,15.0,15.0,44.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:09:55,,83.0,67.0,26.0,81.5,184.0,22.0,83.0,6.0,57.0,1657.72,5.18,2.0,50.5320006,-84.8155852,5.18,44.200000000000045,15.0,15.0,44.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:09:56,,83.0,67.0,26.5,83.0,186.0,22.5,84.0,6.0,54.0,1662.87,5.183,2.0,50.5320517,-84.8156126,5.183,44.39999999999998,15.0,15.0,44.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:09:57,,83.0,67.0,26.5,81.0,186.0,23.5,84.0,6.0,51.0,1668.05,5.197,2.0,50.5321043,-84.815638,5.197,44.60000000000002,15.0,15.0,44.60000000000002,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:09:58,,83.0,67.0,24.5,75.5,183.0,24.5,84.0,6.0,49.0,1673.37,5.206,2.0,50.5321556,-84.8156577,5.206,45.0,15.0,15.0,45.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:09:59,,84.0,67.0,21.5,69.5,167.0,24.0,83.0,6.0,52.0,1678.8,5.279,2.0,50.5322114,-84.8156857,5.279,45.39999999999998,15.0,15.0,45.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:00,,85.0,67.0,21.5,71.0,149.0,22.5,75.5,6.0,57.0,1684.08,5.294,2.0,50.5322658,-84.8157128,5.294,45.39999999999998,15.0,15.0,45.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:01,,85.0,68.0,19.5,65.5,133.0,20.0,70.0,6.0,52.0,1689.36,5.294,2.0,50.5323193,-84.8157399,5.294,45.200000000000045,15.0,15.0,45.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:02,,85.0,68.0,20.0,66.5,131.0,18.5,68.5,6.0,54.0,1694.41,5.225,2.0,50.5323694,-84.8157669,5.225,45.0,15.0,15.0,45.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:03,,84.0,68.0,22.0,72.0,132.0,19.5,70.0,6.0,57.0,1699.77,5.219,2.0,50.5324246,-84.815793,5.219,44.799999999999955,15.0,15.0,44.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:04,,82.0,68.0,24.0,77.0,139.0,21.0,73.5,6.0,57.0,1704.95,5.126,2.0,50.5324783,-84.8158126,5.126,44.799999999999955,15.0,15.0,44.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:05,,82.0,68.0,25.5,75.5,144.0,19.5,72.5,6.0,56.0,1710.13,5.143,2.0,50.5325297,-84.8158402,5.143,45.0,15.0,15.0,45.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:06,,83.0,68.0,26.5,81.5,148.0,20.0,71.0,6.0,63.0,1715.38,5.24,2.0,50.5325832,-84.8158659,5.24,45.0,15.0,15.0,45.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:07,,84.0,68.0,25.0,79.0,163.0,20.0,71.0,6.0,57.0,1720.48,5.309,2.0,50.5326334,-84.8158853,5.309,45.0,15.0,15.0,45.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:08,,85.0,69.0,22.0,70.0,165.0,20.0,72.5,6.0,51.0,1725.99,5.318,2.0,50.5326898,-84.8159134,5.318,44.799999999999955,15.0,15.0,44.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:09,,85.0,69.0,18.5,61.0,148.0,20.0,73.0,6.0,51.0,1731.38,5.318,2.0,50.5327437,-84.8159404,5.318,44.799999999999955,15.0,15.0,44.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:10,,85.0,69.0,18.5,61.0,133.0,19.0,67.0,6.0,54.0,1736.68,5.335,2.0,50.5327982,-84.8159677,5.335,45.0,15.0,15.0,45.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:11,,85.0,69.0,18.0,61.5,117.0,18.0,61.0,6.0,55.0,1742.02,5.36,2.0,50.5328525,-84.8159948,5.36,45.0,15.0,15.0,45.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:12,,86.0,69.0,17.0,59.5,114.0,18.0,59.5,6.0,53.0,1747.52,5.428,2.0,50.5329073,-84.8160222,5.428,45.0,15.0,15.0,45.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:13,,86.0,69.0,15.5,55.0,112.0,18.0,60.0,6.0,49.0,1753.01,5.425,2.0,50.5329626,-84.8160495,5.425,45.200000000000045,15.0,15.0,45.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:14,,87.0,69.0,14.5,48.0,89.0,18.0,60.0,6.0,46.0,1758.54,5.461,2.0,50.533021,-84.8160768,5.461,45.200000000000045,15.0,15.0,45.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:15,,88.0,69.0,13.5,47.5,82.0,16.5,58.0,6.0,46.0,1764.06,5.566,2.0,50.533076,-84.8161039,5.566,45.0,15.0,15.0,45.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:16,,89.0,69.0,14.5,49.0,84.0,16.0,57.5,6.0,48.0,1769.78,5.613,2.0,50.5331346,-84.8161313,5.613,45.0,15.0,15.0,45.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:17,,90.0,69.0,16.5,52.0,89.0,15.0,54.5,6.0,49.0,1775.46,5.75,2.0,50.5331894,-84.8161584,5.75,44.799999999999955,15.0,15.0,44.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:18,,92.0,70.0,17.5,56.5,99.0,14.0,50.0,6.0,52.0,1781.37,5.928,2.0,50.5332489,-84.8161858,5.928,44.60000000000002,15.0,15.0,44.60000000000002,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:19,,94.0,70.0,15.0,57.0,112.0,16.0,56.0,6.0,56.0,1787.32,5.979,2.0,50.5333094,-84.8162134,5.979,44.39999999999998,15.0,15.0,44.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:20,,90.0,70.0,19.0,70.0,136.0,16.0,57.5,6.0,57.0,1793.35,6.161,2.0,50.5333725,-84.8162404,6.161,44.200000000000045,15.0,15.0,44.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:21,,83.0,70.0,23.5,83.5,144.0,16.5,59.0,6.0,62.0,1799.4,6.474,2.0,50.5334322,-84.8162667,6.474,44.0,15.0,15.0,44.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:22,,82.0,70.0,25.0,88.5,155.0,18.0,66.5,6.0,60.0,1806.46,6.699,2.0,50.5335062,-84.8163045,6.699,44.0,15.0,15.0,44.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:23,,85.0,70.0,23.5,83.0,185.0,21.0,78.5,6.0,56.0,1813.17,6.892,2.0,50.5335742,-84.8163333,6.892,44.200000000000045,15.0,15.0,44.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:24,,87.0,71.0,22.5,79.5,193.0,20.0,75.5,6.0,54.0,1820.23,7.13,2.0,50.5336431,-84.8163693,7.13,44.200000000000045,15.0,15.0,44.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:25,,89.0,71.0,21.5,75.5,170.0,19.0,72.5,6.0,47.0,1827.36,7.149,2.0,50.5337178,-84.816405,7.149,44.200000000000045,15.0,15.0,44.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:26,,90.0,71.0,20.5,71.5,154.0,18.5,70.0,6.0,49.0,1834.67,7.157,2.0,50.5337886,-84.8164424,7.157,44.200000000000045,15.0,15.0,44.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:27,,91.0,71.0,19.5,68.0,139.0,17.5,67.0,6.0,51.0,1841.87,7.338,2.0,50.5338614,-84.8164784,7.338,44.0,15.0,15.0,44.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:28,,92.0,71.0,18.5,64.0,130.0,17.0,64.0,6.0,55.0,1849.39,7.501,2.0,50.5339394,-84.8165136,7.501,43.60000000000002,15.0,15.0,43.60000000000002,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:29,,93.0,71.0,17.5,60.0,121.0,16.0,61.0,6.0,59.0,1856.91,7.44,2.0,50.5340169,-84.816541,7.44,43.39999999999998,15.0,15.0,43.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:30,,93.0,71.0,20.0,64.5,115.0,16.5,59.5,6.0,59.0,1864.3,7.251,2.0,50.5340938,-84.8165681,7.251,43.39999999999998,15.0,15.0,43.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:31,,92.0,71.0,16.5,57.5,115.0,16.5,59.0,6.0,51.0,1871.85,7.545,2.0,50.5341717,-84.8165972,7.545,43.200000000000045,15.0,15.0,43.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:32,,90.0,72.0,15.5,56.5,121.0,17.0,59.0,6.0,51.0,1879.49,7.608,2.0,50.534249,-84.8166335,7.608,43.200000000000045,15.0,15.0,43.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:33,,90.0,72.0,18.5,65.5,129.0,17.5,59.0,6.0,52.0,1887.01,7.763,2.0,50.5343243,-84.8166702,7.763,42.799999999999955,15.0,15.0,42.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:34,,91.0,72.0,17.5,63.5,134.0,17.0,59.0,6.0,50.0,1894.96,7.693,2.0,50.5344042,-84.8167157,7.693,42.60000000000002,15.0,15.0,42.60000000000002,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:35,,91.0,72.0,17.0,62.0,122.0,16.5,59.0,6.0,52.0,1902.43,7.52,2.0,50.5344805,-84.8167515,7.52,42.39999999999998,15.0,15.0,42.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:36,,92.0,72.0,16.0,60.0,122.0,16.0,58.5,6.0,54.0,1910.02,7.764,2.0,50.5345566,-84.8167874,7.764,42.200000000000045,15.0,15.0,42.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:37,,91.0,72.0,15.5,58.0,124.0,15.5,58.5,6.0,54.0,1917.77,7.392,2.0,50.5346354,-84.8168245,7.392,42.0,15.0,15.0,42.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:38,,90.0,72.0,16.0,59.5,125.0,15.0,57.5,6.0,54.0,1925.33,7.493,2.0,50.5347131,-84.8168614,7.493,41.799999999999955,15.0,15.0,41.799999999999955,-0.56,2023,3,15,14,3.73,188.0
2023-03-15 14:10:39,,89.0,73.0,20.0,73.5,127.0,14.5,54.0,6.0,54.0,1932.7,7.21,2.0,50.5347856,-84.8168977,7.21,41.39999999999998,15.0,16.0,41.39999999999998,-2.33,2023,3,15,14,3.73,188.0
2023-03-15 14:10:40,,87.0,73.0,18.5,65.0,138.0,15.5,62.0,6.0,52.0,1939.76,7.169,2.0,50.5348571,-84.8169338,7.169,41.200000000000045,15.0,16.0,41.200000000000045,-2.5,2023,3,15,14,3.73,188.0
2023-03-15 14:10:41,,85.0,73.0,17.5,61.0,132.0,16.0,64.0,6.0,50.0,1946.57,6.805,2.0,50.5349245,-84.8169697,6.805,41.0,15.0,17.0,41.0,-2.62,2023,3,15,14,3.73,188.0
2023-03-15 14:10:42,,83.0,73.0,17.0,60.5,124.0,16.0,63.0,6.0,52.0,1953.21,6.415,2.0,50.5349919,-84.8170064,6.415,40.799999999999955,15.0,17.0,40.799999999999955,-2.75,2023,3,15,14,3.73,188.0
2023-03-15 14:10:43,,79.0,73.0,18.0,61.0,116.0,16.0,60.5,6.0,56.0,1959.45,6.301,2.0,50.5350518,-84.8170429,6.301,40.799999999999955,15.0,17.0,40.799999999999955,-2.8,2023,3,15,14,3.73,188.0
2023-03-15 14:10:44,,77.0,73.0,19.5,59.0,86.0,14.5,55.5,6.0,58.0,1965.58,6.22,2.0,50.5351144,-84.8170776,6.22,40.799999999999955,15.0,17.0,40.799999999999955,-2.69,2023,3,15,14,3.73,188.0
2023-03-15 14:10:45,,68.0,73.0,16.0,55.0,76.0,14.5,55.5,6.0,53.0,1971.64,5.612,2.0,50.5351735,-84.8171067,5.612,41.0,15.0,17.0,41.0,-1.78,2023,3,15,14,3.73,188.0
2023-03-15 14:10:46,,55.0,73.0,12.0,57.5,70.0,13.0,51.0,6.0,39.0,1976.99,5.101,2.0,50.5352267,-84.8171432,5.101,41.200000000000045,15.0,17.0,41.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:47,,42.0,73.0,8.0,62.5,64.0,11.5,45.0,6.0,25.0,1981.82,4.587,2.0,50.5352708,-84.8171777,4.587,41.0,15.0,17.0,41.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:48,,29.0,73.0,4.0,67.0,59.0,10.0,39.0,6.0,11.0,1986.2,4.081,2.0,50.5353127,-84.8172056,4.081,41.0,15.0,17.0,41.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:49,,36.0,73.0,0.0,72.0,53.0,8.0,32.5,6.0,14.0,1990.56,4.387,2.0,50.5353554,-84.8172314,4.387,41.200000000000045,15.0,17.0,41.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:50,,59.0,73.0,6.5,77.0,97.0,12.5,46.5,6.0,76.0,1995.24,4.656,2.0,50.5354045,-84.8172527,4.656,41.200000000000045,15.0,17.0,41.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:51,,79.0,74.0,13.5,81.5,201.0,17.0,61.0,6.0,61.0,2000.27,4.866,2.0,50.5354502,-84.8172872,4.866,41.200000000000045,15.0,17.0,41.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:52,,87.0,74.0,20.5,86.5,251.0,21.5,75.5,6.0,53.0,2005.28,4.917,2.0,50.535501,-84.8173131,4.917,41.39999999999998,15.0,17.0,41.39999999999998,0.21,2023,3,15,14,3.73,188.0
2023-03-15 14:10:53,,91.0,74.0,27.0,91.5,272.0,26.0,89.5,6.0,55.0,2010.56,5.218,2.0,50.5355554,-84.8173326,5.218,41.60000000000002,15.0,17.0,41.60000000000002,0.93,2023,3,15,14,3.73,188.0
2023-03-15 14:10:54,,91.0,74.0,27.0,88.0,268.0,26.0,89.5,6.0,56.0,2016.17,5.675,2.0,50.535612,-84.8173596,5.675,41.60000000000002,15.0,17.0,41.60000000000002,1.04,2023,3,15,14,3.73,188.0
2023-03-15 14:10:55,,87.0,75.0,25.5,84.5,253.0,25.5,89.0,6.0,57.0,2022.66,6.182,2.0,50.5356814,-84.8173868,6.182,41.39999999999998,16.0,17.0,41.39999999999998,0.93,2023,3,15,14,3.73,188.0
2023-03-15 14:10:56,,82.0,75.0,27.0,86.5,233.0,23.0,86.5,6.0,61.0,2029.84,6.454,2.0,50.5357534,-84.8174248,6.454,41.39999999999998,16.0,17.0,41.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:57,,82.0,75.0,28.5,89.0,217.0,20.0,81.5,6.0,59.0,2036.95,6.558,2.0,50.535826,-84.81746,6.558,41.39999999999998,16.0,17.0,41.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:58,,83.0,75.0,23.5,78.0,194.0,21.0,80.5,6.0,54.0,2044.04,6.63,2.0,50.5358961,-84.8174893,6.63,41.39999999999998,16.0,17.0,41.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:10:59,,84.0,76.0,25.0,86.0,192.0,20.0,76.5,6.0,57.0,2050.85,6.645,2.0,50.5359677,-84.817524,6.645,41.60000000000002,16.0,17.0,41.60000000000002,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:00,,85.0,76.0,24.5,81.5,192.0,20.5,75.5,6.0,56.0,2057.78,6.796,3.0,50.5360356,-84.817554,6.796,41.39999999999998,16.0,17.0,41.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:01,,86.0,76.0,25.5,83.5,202.0,20.5,76.5,6.0,55.0,2064.95,6.801,3.0,50.5361042,-84.8176013,6.801,41.39999999999998,16.0,17.0,41.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:02,,88.0,76.0,29.5,93.5,234.0,21.0,79.5,6.0,54.0,2071.98,6.816,3.0,50.5361725,-84.8176544,6.816,41.200000000000045,16.0,17.0,41.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:03,,88.0,76.0,31.0,96.0,263.0,25.0,86.0,6.0,55.0,2079.14,6.898,3.0,50.5362402,-84.8177001,6.898,41.0,16.0,17.0,41.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:04,,88.0,77.0,29.5,91.5,244.0,24.0,83.5,6.0,64.0,2086.01,6.709,3.0,50.5363033,-84.8177447,6.709,41.0,16.0,17.0,41.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:05,,88.0,77.0,29.0,90.0,224.0,23.0,79.0,6.0,55.0,2093.16,6.726,3.0,50.5363726,-84.8177908,6.726,41.0,16.0,17.0,41.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:06,,89.0,77.0,28.0,87.5,221.0,23.0,80.0,6.0,53.0,2099.92,6.755,3.0,50.5364399,-84.8178362,6.755,41.0,16.0,17.0,41.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:07,,90.0,77.0,26.5,85.5,218.0,24.0,85.5,6.0,53.0,2106.93,7.027,3.0,50.5365048,-84.817882,7.027,41.200000000000045,16.0,17.0,41.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:08,,91.0,78.0,28.0,88.0,212.0,24.5,86.0,6.0,53.0,2114.05,6.868,3.0,50.5365736,-84.8179294,6.868,41.39999999999998,16.0,17.0,41.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:09,,92.0,78.0,29.0,90.0,201.0,25.0,86.5,6.0,53.0,2121.21,7.004,3.0,50.5366404,-84.8179835,7.004,41.39999999999998,16.0,17.0,41.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:10,,92.0,78.0,27.0,83.0,187.0,22.5,79.0,6.0,52.0,2128.49,6.93,3.0,50.5367038,-84.8180415,6.93,41.200000000000045,16.0,17.0,41.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:11,,92.0,78.0,23.5,73.0,168.0,19.5,69.5,6.0,50.0,2135.8,6.721,3.0,50.5367628,-84.8181127,6.721,41.0,16.0,17.0,41.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:12,,90.0,78.0,20.0,63.5,154.0,16.5,60.0,6.0,51.0,2142.86,6.721,3.0,50.5368214,-84.8181757,6.721,40.799999999999955,16.0,17.0,40.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:13,,88.0,78.0,19.0,64.5,117.0,15.5,60.0,6.0,59.0,2149.76,6.562,3.0,50.5368802,-84.8182377,6.562,40.60000000000002,16.0,17.0,40.60000000000002,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:14,,86.0,78.0,18.5,62.5,117.0,14.5,56.0,6.0,56.0,2156.39,6.301,3.0,50.5369392,-84.8182929,6.301,40.39999999999998,16.0,17.0,40.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:15,,84.0,79.0,18.5,62.0,120.0,15.0,56.5,6.0,53.0,2162.75,6.262,3.0,50.5369943,-84.8183472,6.262,40.60000000000002,16.0,17.0,40.60000000000002,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:16,,70.0,79.0,19.0,64.5,117.0,17.5,64.0,6.0,44.0,2169.15,6.036,3.0,50.5370529,-84.8183991,6.036,40.60000000000002,16.0,17.0,40.60000000000002,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:17,,53.0,79.0,19.0,,100.0,20.0,71.0,6.0,30.0,2175.47,6.062,3.0,50.537107,-84.8184431,6.062,40.799999999999955,16.0,17.0,40.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:18,,38.0,79.0,3.5,,77.0,17.5,65.5,6.0,17.0,2182.53,6.061,2.0,50.5371581,-84.8185193,6.061,40.799999999999955,16.0,17.0,40.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:19,,25.0,79.0,,,62.0,,,6.0,3.0,2188.35,6.028,2.0,50.5372112,-84.818568,6.028,40.799999999999955,16.0,17.0,40.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:20,,13.0,79.0,,,47.0,,,6.0,,2194.75,5.782,2.0,50.5372567,-84.8186332,5.782,40.799999999999955,16.0,17.0,40.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:21,,0.0,79.0,,,0.0,,,6.0,,2200.73,5.621,2.0,50.5373008,-84.8187025,5.621,40.799999999999955,16.0,17.0,40.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:22,,0.0,79.0,,,0.0,,,6.0,,2206.55,5.507,2.0,50.537344,-84.8187627,5.507,41.0,16.0,17.0,41.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:23,,0.0,79.0,,,0.0,,,6.0,,2212.43,5.153,2.0,50.5373863,-84.8188213,5.153,41.0,16.0,17.0,41.0,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:24,,0.0,79.0,,,0.0,,,6.0,,2217.67,5.324,2.0,50.5374223,-84.8188842,5.324,40.799999999999955,16.0,17.0,40.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:25,,0.0,79.0,,,0.0,,,6.0,,2222.75,5.138,2.0,50.5374541,-84.8189387,5.138,40.799999999999955,16.0,17.0,40.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:26,,0.0,79.0,,,0.0,,,6.0,,2227.07,4.631,2.0,50.5374848,-84.8189899,4.631,40.60000000000002,16.0,17.0,40.60000000000002,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:27,,0.0,79.0,,,0.0,,,6.0,,2230.6,3.679,2.0,50.5375115,-84.8190245,3.679,40.60000000000002,16.0,17.0,40.60000000000002,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:28,,0.0,79.0,,,0.0,,,6.0,,2232.32,2.12,2.0,50.5375281,-84.8190411,2.12,40.60000000000002,16.0,17.0,40.60000000000002,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:45,,31.0,79.0,,,15.0,,,5.0,,2232.8,6.34,1.0,50.537598,-84.8191732,6.34,42.200000000000045,16.0,17.0,42.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:46,,48.0,79.0,,,80.0,,,5.0,,2236.01,4.329,2.0,50.5376187,-84.8192142,4.329,42.200000000000045,16.0,17.0,42.200000000000045,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:47,,59.0,79.0,30.0,96.0,214.0,33.5,96.0,5.0,,2240.83,4.306,2.0,50.5376507,-84.8192667,4.306,42.39999999999998,16.0,17.0,42.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:48,,69.0,79.0,28.5,94.5,242.0,32.5,97.5,5.0,,2245.74,4.771,2.0,50.5376861,-84.8193222,4.771,42.39999999999998,16.0,17.0,42.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:49,,81.0,80.0,29.0,92.5,259.0,31.0,97.5,5.0,54.0,2251.18,5.387,2.0,50.5377186,-84.8193859,5.387,42.39999999999998,16.0,17.0,42.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:50,,86.0,80.0,31.0,90.0,279.0,28.5,97.0,5.0,53.0,2257.68,6.15,2.0,50.5377597,-84.8194589,6.15,42.39999999999998,16.0,17.0,42.39999999999998,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:51,,84.0,80.0,32.0,87.0,268.0,26.5,96.0,5.0,51.0,2264.02,6.371,2.0,50.5378022,-84.8195302,6.371,42.60000000000002,16.0,17.0,42.60000000000002,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:52,,84.0,80.0,20.0,70.0,211.0,27.0,92.0,5.0,50.0,2270.67,6.802,2.0,50.537855,-84.8195933,6.802,42.799999999999955,16.0,17.0,42.799999999999955,0.0,2023,3,15,14,3.73,188.0
2023-03-15 14:11:53,,86.0,81.0,19.0,69.0,180.0,23.5,81.5,5.0,47.0,2277.54,6.586,2.0,50.5379064,-84.8196677,6.586,42.799999999999955,16.0,17.0,42.799999999999955,0.26,2023,3,15,14,3.73,188.0
2023-03-15 14:11:54,,86.0,81.0,20.0,71.5,149.0,19.5,70.0,5.0,52.0,2283.74,6.254,2.0,50.5379509,-84.8197334,6.254,43.200000000000045,17.0,17.0,43.200000000000045,1.32,2023,3,15,14,3.73,188.0
2023-03-15 14:11:55,,84.0,81.0,19.5,75.0,152.0,16.5,62.0,5.0,54.0,2289.53,5.978,2.0,50.537988,-84.8198039,5.978,43.60000000000002,17.0,17.0,43.60000000000002,1.73,2023,3,15,14,3.73,188.0
2023-03-15 14:11:56,,85.0,81.0,16.0,79.0,169.0,17.0,62.0,5.0,51.0,2295.51,5.984,2.0,50.5380322,-84.8198665,5.984,44.0,17.0,17.0,44.0,2.22,2023,3,15,14,3.73,188.0
2023-03-15 14:11:57,,76.0,81.0,13.0,83.5,133.0,17.0,62.0,5.0,45.0,2301.68,6.004,2.0,50.5380741,-84.8199327,6.004,44.200000000000045,18.0,17.0,44.200000000000045,2.77,2023,3,15,14,3.73,188.0
