timestamp,altitude,cadence,calories,distance,enhanced_altitude,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,ascent,battery_soc,descent,grade,left_right_balance,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
2023-05-17 13:54:15,-16.600000000000023,105.0,0.0,0.0,-16.600000000000023,9.997,3.0,135.0,50.5163366,-84.8079258,411.0,9.997,,,,,,,,,,,2023,5,17,13,1.78,308.0
2023-05-17 13:54:16,-16.600000000000023,104.0,0.0,8.59,-16.600000000000023,9.84,3.0,135.0,50.5164089,-84.8078454,305.0,9.84,0.0,90.0,0.0,0.0,,,,,,,2023,5,17,13,1.78,308.0
2023-05-17 13:54:17,-16.80000000000001,103.0,0.0,19.52,-16.80000000000001,9.794,3.0,135.0,50.5164917,-84.8077341,232.0,9.794,0.0,,0.0,0.0,53.0,16.0,,,,,2023,5,17,13,1.78,308.0
2023-05-17 13:54:18,-17.0,102.0,0.0,29.15,-17.0,10.02,3.0,135.0,50.5165654,-84.8076389,194.0,10.02,0.0,,0.0,0.0,53.0,16.0,,,,,2023,5,17,13,1.78,308.0
2023-05-17 13:54:19,-17.19999999999999,100.0,0.0,39.23,-17.19999999999999,9.196,3.0,135.0,50.5166404,-84.807536,195.0,9.196,0.0,,0.0,0.0,51.0,16.0,,,,,2023,5,17,13,1.78,308.0
2023-05-17 13:54:20,-17.19999999999999,95.0,0.0,48.48,-17.19999999999999,8.942,3.0,135.0,50.5167073,-84.807438,185.0,8.942,0.0,,0.0,0.0,47.0,16.0,16.5,63.0,20.5,76.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:21,-17.19999999999999,93.0,0.0,57.46,-17.19999999999999,8.833,3.0,136.0,50.516779,-84.8073478,174.0,8.833,0.0,,0.0,0.0,42.0,16.0,17.5,66.5,20.0,73.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:22,-17.0,91.0,1.0,66.78,-17.0,8.991,3.0,136.0,50.5168551,-84.8072579,150.0,8.991,0.0,,0.0,0.0,51.0,16.0,18.0,70.0,19.0,71.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:23,-17.0,91.0,1.0,75.93,-17.0,8.663,3.0,136.0,50.5169239,-84.8071671,152.0,8.663,0.0,,0.0,0.0,56.0,16.0,19.0,73.5,18.5,69.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:24,-16.80000000000001,90.0,1.0,85.3,-16.80000000000001,8.842,3.0,136.0,50.5169983,-84.8070737,158.0,8.842,0.0,,0.0,0.0,60.0,15.0,20.0,77.0,17.5,66.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:25,-16.80000000000001,90.0,1.0,94.37,-16.80000000000001,9.048,3.0,137.0,50.5170716,-84.806982,155.0,9.048,0.0,,0.0,0.0,72.0,15.0,19.0,70.0,19.5,72.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:26,-16.600000000000023,86.0,1.0,103.09,-16.600000000000023,8.62,3.0,137.0,50.5171353,-84.8068915,132.0,8.62,0.0,,0.0,0.0,84.0,15.0,16.0,71.0,19.5,69.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:27,-16.399999999999977,86.0,1.0,112.16,-16.399999999999977,8.473,3.0,137.0,50.5172036,-84.8068002,122.0,8.473,0.0,,0.0,0.0,70.0,15.0,15.0,71.0,19.0,66.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:28,-16.399999999999977,87.0,1.0,120.62,-16.399999999999977,8.667,3.0,137.0,50.5172774,-84.8067298,113.0,8.667,0.0,,0.0,0.0,58.0,15.0,16.5,67.5,18.5,66.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:29,-16.19999999999999,87.0,2.0,130.27,-16.19999999999999,8.652,2.0,137.0,50.5173598,-84.8066432,116.0,8.652,0.0,,0.0,0.0,59.0,15.0,18.5,64.0,18.5,67.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:30,-16.399999999999977,87.0,2.0,138.57,-16.399999999999977,8.357,2.0,137.0,50.5174305,-84.8065725,129.0,8.357,0.0,,0.0,0.0,59.0,15.0,19.5,68.0,18.0,69.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:31,-16.399999999999977,87.0,2.0,146.99,-16.399999999999977,8.378,2.0,137.0,50.517499,-84.8064909,139.0,8.378,0.0,,0.0,0.0,59.0,15.0,20.5,73.0,18.0,69.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:32,-16.19999999999999,87.0,2.0,155.48,-16.19999999999999,8.504,2.0,137.0,50.5175711,-84.8064182,148.0,8.504,0.0,,0.0,0.0,58.0,15.0,22.0,78.0,19.0,69.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:33,-16.19999999999999,87.0,2.0,163.97,-16.19999999999999,8.504,2.0,139.0,50.517643,-84.8063378,165.0,8.504,0.0,,0.0,0.0,56.0,15.0,22.5,81.5,20.5,71.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:34,-16.0,87.0,2.0,172.8,-16.0,8.494,2.0,140.0,50.5177181,-84.8062621,201.0,8.494,0.0,,0.0,0.0,53.0,15.0,22.5,81.0,22.0,76.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:35,-15.800000000000011,88.0,3.0,180.85,-15.800000000000011,8.587,2.0,141.0,50.5177867,-84.8061852,199.0,8.587,0.0,,0.0,0.0,52.0,15.0,22.5,80.5,24.0,82.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:36,-15.600000000000023,89.0,3.0,189.45,-15.600000000000023,8.607,2.0,141.0,50.5178582,-84.8061129,183.0,8.607,0.0,,0.0,0.0,50.0,15.0,23.5,84.0,24.5,84.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:37,-15.600000000000023,89.0,3.0,198.55,-15.600000000000023,8.69,2.0,141.0,50.5179316,-84.8060264,167.0,8.69,0.0,,0.0,0.0,47.0,15.0,22.0,78.5,24.5,84.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:38,-15.600000000000023,89.0,3.0,207.11,-15.600000000000023,8.707,2.0,141.0,50.5180018,-84.8059472,148.0,8.707,0.0,,0.0,0.0,52.0,15.0,20.0,71.5,25.0,84.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:39,-15.600000000000023,89.0,3.0,216.13,-15.600000000000023,8.824,2.0,141.0,50.518077,-84.8058626,155.0,8.824,0.0,,0.0,0.0,60.0,15.0,25.0,87.0,26.0,84.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:40,-15.600000000000023,90.0,3.0,224.93,-15.600000000000023,8.8,2.0,141.0,50.5181497,-84.8057808,160.0,8.8,0.0,,0.0,0.0,52.0,15.0,23.5,83.5,24.0,82.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:41,-15.600000000000023,90.0,4.0,233.4,-15.600000000000023,8.8,2.0,143.0,50.5182162,-84.8056928,165.0,8.8,0.0,,0.0,0.0,56.0,15.0,22.0,79.5,22.5,79.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:42,-15.600000000000023,90.0,4.0,241.68,-15.600000000000023,8.605,2.0,143.0,50.5182776,-84.8056136,167.0,8.605,0.0,,0.0,0.0,60.0,15.0,20.5,77.0,21.0,73.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:43,-15.800000000000011,90.0,4.0,250.74,-15.800000000000011,8.617,2.0,144.0,50.5183534,-84.8055272,153.0,8.617,0.0,,0.0,0.0,60.0,15.0,20.5,78.0,19.5,66.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:44,-16.0,90.0,4.0,259.54,-16.0,8.652,2.0,144.0,50.5184219,-84.8054453,153.0,8.652,0.0,,0.0,0.0,57.0,15.0,23.0,84.5,18.5,61.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:45,-16.19999999999999,90.0,4.0,268.3,-16.19999999999999,8.626,2.0,145.0,50.5184958,-84.8053619,161.0,8.626,0.0,,0.0,0.0,59.0,15.0,22.0,82.0,19.0,66.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:46,-16.0,90.0,4.0,276.95,-16.0,8.662,2.0,145.0,50.5185636,-84.805272,174.0,8.662,0.0,,0.0,0.0,60.0,15.0,22.0,82.0,19.5,69.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:47,-16.19999999999999,90.0,5.0,285.56,-16.19999999999999,8.775,2.0,145.0,50.5186268,-84.8051821,185.0,8.775,0.0,,0.0,0.0,59.0,15.0,21.0,78.5,20.0,72.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:48,-16.399999999999977,89.0,5.0,293.81,-16.399999999999977,8.564,2.0,145.0,50.5186917,-84.8051033,187.0,8.564,0.0,,0.0,0.0,57.0,15.0,19.0,74.0,21.5,76.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:49,-16.399999999999977,88.0,5.0,302.31,-16.399999999999977,8.427,2.0,145.0,50.5187567,-84.8050203,210.0,8.427,0.0,,0.0,0.0,56.0,15.0,20.5,79.5,22.5,81.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:50,-16.80000000000001,87.0,5.0,311.19,-16.80000000000001,8.321,2.0,145.0,50.5188222,-84.8049276,223.0,8.321,0.0,,0.0,0.0,56.0,15.0,22.0,85.0,23.5,86.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:51,-16.80000000000001,86.0,5.0,319.26,-16.80000000000001,8.144,2.0,144.0,50.5188811,-84.8048374,217.0,8.144,0.0,,0.0,0.0,56.0,15.0,23.0,86.5,24.0,86.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:52,-17.0,85.0,6.0,327.71,-17.0,7.917,2.0,144.0,50.5189463,-84.8047525,208.0,7.917,0.0,,0.0,0.0,56.0,15.0,23.0,86.0,23.5,85.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:53,-17.0,84.0,6.0,335.57,-17.0,7.614,3.0,144.0,50.5190092,-84.8046803,195.0,7.614,0.0,,0.0,0.0,55.0,15.0,22.0,80.5,22.5,83.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:54,-17.19999999999999,80.0,6.0,343.53,-17.19999999999999,7.63,3.0,143.0,50.5190781,-84.8046066,158.0,7.63,0.0,,0.0,0.0,55.0,15.0,19.0,63.0,20.0,73.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:55,-17.399999999999977,79.0,6.0,351.3,-17.399999999999977,7.43,3.0,143.0,50.5191343,-84.8045234,143.0,7.43,0.0,,0.0,0.0,54.0,15.0,20.0,71.0,16.5,60.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:56,-17.19999999999999,81.0,6.0,359.06,-17.19999999999999,7.219,3.0,143.0,50.5191901,-84.8044398,167.0,7.219,0.0,,0.0,0.0,53.0,15.0,25.0,83.0,21.0,74.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:57,-17.0,86.0,7.0,366.12,-17.0,6.94,3.0,143.0,50.5192446,-84.804367,238.0,6.94,0.0,,0.0,0.0,52.0,15.0,25.0,85.0,25.5,86.5,2023,5,17,13,1.78,308.0
2023-05-17 13:54:58,-16.80000000000001,87.0,7.0,372.84,-16.80000000000001,6.785,3.0,144.0,50.5193038,-84.8043123,208.0,6.785,0.0,,0.0,0.0,51.0,15.0,19.0,70.0,25.5,87.0,2023,5,17,13,1.78,308.0
2023-05-17 13:54:59,-16.399999999999977,63.0,7.0,379.57,-16.399999999999977,6.63,3.0,144.0,50.519363,-84.8042577,173.0,6.63,0.0,,0.0,0.0,50.0,15.0,9.5,39.5,21.5,78.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:00,-16.19999999999999,52.0,7.0,386.52,-16.19999999999999,6.594,3.0,144.0,50.5194311,-84.8042304,139.0,6.594,0.0,,0.0,0.0,49.0,15.0,15.5,59.0,18.5,67.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:01,-16.0,46.0,7.0,393.27,-16.0,6.974,3.0,144.0,50.5194947,-84.8041669,85.0,6.974,0.0,,0.0,0.0,47.0,15.0,21.5,78.0,15.0,57.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:02,-16.19999999999999,57.0,7.0,400.36,-16.19999999999999,7.154,3.0,144.0,50.5195533,-84.8041039,165.0,7.154,0.0,,0.0,0.0,44.0,15.0,26.0,91.0,15.0,60.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:03,-16.19999999999999,95.0,8.0,408.39,-16.19999999999999,7.556,3.0,144.0,50.5196217,-84.8040309,253.0,7.556,0.0,,0.0,0.0,38.0,15.0,27.0,88.5,22.0,97.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:04,-16.399999999999977,91.0,8.0,416.85,-16.399999999999977,7.726,3.0,144.0,50.5196769,-84.8039394,261.0,7.726,0.0,,0.0,0.0,33.0,15.0,29.0,91.5,24.0,95.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:05,-16.399999999999977,85.0,8.0,425.12,-16.399999999999977,8.232,3.0,144.0,50.5197407,-84.8038573,228.0,8.232,0.0,,0.0,0.0,41.0,15.0,30.5,94.5,25.5,94.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:06,-16.399999999999977,78.0,8.0,433.44,-16.399999999999977,8.227,3.0,144.0,50.5198035,-84.8037676,249.0,8.227,0.0,,0.0,0.0,48.0,15.0,32.5,97.5,27.5,92.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:07,-16.399999999999977,78.0,9.0,441.87,-16.399999999999977,8.216,3.0,144.0,50.5198627,-84.8036766,262.0,8.216,0.0,,0.0,0.0,56.0,15.0,34.5,99.5,29.0,93.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:08,-16.399999999999977,79.0,9.0,450.58,-16.399999999999977,8.122,3.0,144.0,50.5199226,-84.8035754,250.0,8.122,0.0,,0.0,0.0,58.0,15.0,37.5,100.0,31.0,98.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:09,-16.600000000000023,78.0,9.0,458.91,-16.600000000000023,8.12,3.0,144.0,50.5199857,-84.8034941,241.0,8.12,0.0,,0.0,0.0,50.0,15.0,29.5,93.5,33.5,99.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:10,-16.80000000000001,80.0,9.0,467.35,-16.80000000000001,8.029,3.0,144.0,50.5200543,-84.8034208,233.0,8.029,0.0,,0.0,0.0,52.0,15.0,26.5,89.5,30.5,99.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:11,-16.80000000000001,85.0,9.0,475.66,-16.80000000000001,7.919,3.0,144.0,50.5201229,-84.8033386,230.0,7.919,0.0,,0.0,0.0,53.0,15.0,26.0,90.5,28.0,97.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:12,-16.80000000000001,84.0,10.0,484.05,-16.80000000000001,7.807,3.0,144.0,50.5201945,-84.8032669,242.0,7.807,0.0,,0.0,0.0,54.0,15.0,25.5,93.5,26.5,95.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:13,-16.80000000000001,82.0,10.0,492.82,-16.80000000000001,7.445,3.0,144.0,50.5202769,-84.8032025,227.0,7.445,0.0,,0.0,0.0,53.0,15.0,25.5,91.0,25.5,93.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:14,-16.600000000000023,82.0,10.0,502.45,-16.600000000000023,7.756,3.0,144.0,50.520373,-84.8031474,217.0,7.756,0.0,,0.0,0.0,52.0,15.0,25.5,88.5,24.5,92.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:15,-16.600000000000023,82.0,10.0,510.49,-16.600000000000023,7.65,3.0,144.0,50.5204411,-84.8030749,219.0,7.65,0.0,,0.0,0.0,52.0,15.0,26.0,91.0,25.5,93.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:16,-16.600000000000023,82.0,11.0,521.94,-16.600000000000023,10.708,3.0,144.0,50.5205597,-84.8030289,236.0,10.708,0.0,,0.0,0.0,55.0,15.0,26.5,95.0,26.5,94.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:17,-16.600000000000023,81.0,11.0,532.15,-16.600000000000023,10.458,3.0,144.0,50.5206625,-84.8029931,235.0,10.458,0.0,,0.0,0.0,58.0,15.0,27.0,97.5,27.0,93.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:18,-16.80000000000001,81.0,11.0,540.71,-16.80000000000001,8.931,3.0,144.0,50.520741,-84.8029206,235.0,8.931,0.0,,0.0,0.0,58.0,15.0,27.5,97.0,24.5,85.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:19,-16.80000000000001,81.0,11.0,548.41,-16.80000000000001,8.325,3.0,144.0,50.5207985,-84.8028429,231.0,8.325,0.0,,0.0,0.0,54.0,15.0,28.0,93.5,23.5,87.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:20,-17.0,82.0,12.0,556.09,-17.0,7.733,3.0,144.0,50.5208557,-84.8027651,226.0,7.733,0.0,,0.0,0.0,55.0,15.0,27.0,90.0,23.0,87.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:21,-17.0,83.0,12.0,563.68,-17.0,7.607,3.0,144.0,50.5209148,-84.8026832,207.0,7.607,0.0,,0.0,0.0,55.0,15.0,26.0,86.0,23.5,85.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:22,-17.0,83.0,12.0,571.45,-17.0,7.731,3.0,144.0,50.5209739,-84.8026014,211.0,7.731,0.0,,0.0,0.0,56.0,15.0,24.5,83.0,23.5,84.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:23,-17.19999999999999,82.0,12.0,578.89,-17.19999999999999,7.513,3.0,144.0,50.5210242,-84.8025191,216.0,7.513,0.0,,0.0,0.0,56.0,15.0,26.5,92.5,23.5,84.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:24,-17.19999999999999,82.0,12.0,586.28,-17.19999999999999,7.409,3.0,144.0,50.5210742,-84.8024373,221.0,7.409,0.0,,0.0,0.0,57.0,15.0,27.0,93.0,23.5,84.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:25,-17.0,83.0,13.0,592.69,-17.0,6.698,3.0,144.0,50.5211191,-84.8023656,224.0,6.698,0.0,,0.0,0.0,56.0,15.0,27.0,92.5,23.0,83.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:26,-16.80000000000001,85.0,13.0,599.71,-16.80000000000001,6.943,3.0,145.0,50.5211649,-84.8022922,246.0,6.943,0.0,,0.0,0.0,55.0,15.0,27.5,93.5,22.5,81.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:27,-16.600000000000023,84.0,13.0,607.07,-16.600000000000023,7.232,3.0,145.0,50.5212061,-84.8022009,256.0,7.232,0.0,,0.0,0.0,55.0,15.0,28.0,94.5,22.0,79.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:28,-16.600000000000023,86.0,13.0,613.68,-16.600000000000023,6.797,3.0,145.0,50.5212423,-84.8021106,245.0,6.797,0.0,,0.0,0.0,53.0,15.0,28.5,95.5,21.5,77.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:29,-16.399999999999977,87.0,14.0,620.4,-16.399999999999977,6.715,3.0,145.0,50.5212925,-84.802046,230.0,6.715,0.0,,0.0,0.0,52.0,15.0,29.0,96.5,21.0,75.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:30,-16.19999999999999,84.0,14.0,626.75,-16.19999999999999,6.46,3.0,145.0,50.5213018,-84.8019558,217.0,6.46,0.0,,0.0,0.0,51.0,15.0,29.0,98.0,20.5,74.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:31,-16.0,84.0,14.0,633.5,-16.0,6.673,3.0,145.0,50.5213064,-84.8018555,211.0,6.673,0.0,,0.0,0.0,51.0,15.0,28.0,93.5,19.5,70.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:32,-15.800000000000011,85.0,14.0,638.18,-15.800000000000011,5.162,3.0,145.0,50.5213382,-84.8018002,205.0,5.162,0.0,,0.0,0.0,50.0,15.0,23.5,78.5,18.0,65.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:33,-15.399999999999977,87.0,15.0,643.22,-15.399999999999977,5.085,3.0,145.0,50.5213698,-84.8017459,297.0,5.085,0.0,,0.0,0.0,50.0,15.0,25.0,86.0,24.0,79.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:34,-15.199999999999989,93.0,15.0,649.23,-15.199999999999989,5.778,3.0,145.0,50.5214154,-84.801682,435.0,5.778,0.0,,0.0,0.0,49.0,15.0,26.5,93.5,30.0,94.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:35,-15.0,95.0,15.0,655.72,-15.0,6.323,3.0,145.0,50.5214649,-84.801619,430.0,6.323,0.0,,0.0,0.0,41.0,15.0,25.5,88.0,30.0,100.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:36,-15.199999999999989,94.0,16.0,662.52,-15.199999999999989,5.882,3.0,145.0,50.521511,-84.8015365,344.0,5.882,0.0,,0.0,0.0,43.0,15.0,24.0,79.0,27.5,99.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:37,-15.199999999999989,93.0,16.0,668.46,-15.199999999999989,5.647,3.0,146.0,50.5215605,-84.8014912,298.0,5.647,0.0,,0.0,0.0,56.0,15.0,24.0,81.5,27.5,97.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:38,-15.199999999999989,91.0,16.0,674.47,-15.199999999999989,6.272,3.0,147.0,50.521602,-84.8014182,264.0,6.272,0.0,,0.0,0.0,71.0,15.0,24.0,84.5,28.0,95.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:39,-15.0,90.0,16.0,681.34,-15.0,6.176,3.0,147.0,50.5216696,-84.8013818,229.0,6.176,0.0,,0.0,0.0,56.0,15.0,24.0,87.0,28.0,93.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:40,-15.0,91.0,17.0,687.37,-15.0,6.182,3.0,147.0,50.5217158,-84.8013179,297.0,6.182,0.0,,0.0,0.0,51.0,15.0,24.5,91.5,27.5,93.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:41,-14.800000000000011,92.0,17.0,693.45,-14.800000000000011,6.574,3.0,147.0,50.5217477,-84.8012453,320.0,6.574,0.0,,0.0,0.0,54.0,15.0,27.0,98.0,26.0,98.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:42,-14.800000000000011,91.0,17.0,698.96,-14.800000000000011,6.185,3.0,148.0,50.5217887,-84.8011858,314.0,6.185,0.0,,0.0,0.0,57.0,14.0,30.5,96.0,25.0,97.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:43,-14.600000000000023,91.0,18.0,704.46,-14.600000000000023,5.791,3.0,149.0,50.5218299,-84.8011263,303.0,5.791,0.0,,0.0,0.0,54.0,14.0,27.5,93.0,26.5,95.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:44,-14.199999999999989,90.0,18.0,709.58,-14.199999999999989,5.667,3.0,151.0,50.5218703,-84.8010724,295.0,5.667,0.0,,0.0,0.0,55.0,14.0,26.0,90.5,26.0,93.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:45,-13.800000000000011,90.0,18.0,715.05,-13.800000000000011,5.44,3.0,152.0,50.5219113,-84.8010178,290.0,5.44,0.0,,0.0,0.0,55.0,14.0,27.0,91.0,25.0,91.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:46,-13.600000000000023,88.0,19.0,720.59,-13.600000000000023,5.67,3.0,152.0,50.5219472,-84.8009551,268.0,5.67,0.0,,0.0,0.0,53.0,14.0,30.5,97.5,25.5,92.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:47,-13.399999999999977,87.0,19.0,726.46,-13.399999999999977,5.684,3.0,152.0,50.5219921,-84.8008919,264.0,5.684,0.0,,0.0,0.0,53.0,14.0,30.0,97.0,27.0,94.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:48,-13.0,87.0,19.0,732.48,-13.0,5.647,3.0,153.0,50.5220391,-84.8008352,262.0,5.647,0.0,,0.0,0.0,53.0,14.0,30.5,95.5,26.5,92.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:49,-12.800000000000011,87.0,19.0,738.37,-12.800000000000011,5.657,3.0,153.0,50.5220843,-84.800781,257.0,5.657,0.0,,0.0,0.0,54.0,14.0,30.5,93.0,25.5,90.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:50,-12.800000000000011,87.0,20.0,744.17,-12.800000000000011,5.625,3.0,153.0,50.5221299,-84.8007262,244.0,5.625,0.0,,0.0,3.97,54.0,14.0,29.5,90.0,24.5,89.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:51,-12.600000000000023,86.0,20.0,749.84,-12.600000000000023,5.478,3.0,153.0,50.5221749,-84.8006723,237.0,5.478,0.0,,0.0,4.05,55.0,14.0,29.0,88.0,24.0,88.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:52,-12.800000000000011,84.0,20.0,755.47,-12.800000000000011,5.268,3.0,153.0,50.522221,-84.800617,235.0,5.268,1.0,,0.0,3.63,59.0,14.0,26.5,91.0,23.0,84.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:53,-13.0,78.0,20.0,760.71,-13.0,5.001,3.0,153.0,50.5222665,-84.8005714,231.0,5.001,1.0,,0.0,2.82,60.0,14.0,24.5,90.5,23.0,83.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:54,-12.800000000000011,75.0,20.0,765.87,-12.800000000000011,4.739,3.0,153.0,50.5223121,-84.8005258,216.0,4.739,1.0,,0.0,0.14,56.0,14.0,24.0,88.0,23.0,83.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:55,-12.800000000000011,72.0,21.0,770.72,-12.800000000000011,4.705,3.0,153.0,50.522348,-84.800472,200.0,4.705,1.0,,0.0,0.0,54.0,14.0,24.5,84.0,23.5,83.0,2023,5,17,13,1.78,308.0
2023-05-17 13:55:56,-12.600000000000023,55.0,21.0,775.65,-12.600000000000023,4.205,3.0,153.0,50.5223894,-84.8004258,140.0,4.205,1.0,,0.0,0.0,55.0,14.0,25.0,81.0,23.5,82.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:57,-12.399999999999977,34.0,21.0,780.1,-12.399999999999977,4.101,3.0,153.0,50.5224247,-84.8003816,104.0,4.101,1.0,,0.0,0.0,55.0,14.0,25.5,82.5,22.0,77.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:58,-12.399999999999977,14.0,21.0,784.15,-12.399999999999977,3.28,3.0,153.0,50.5224531,-84.8003439,69.0,3.28,1.0,,0.0,0.74,55.0,14.0,26.0,83.5,20.5,72.5,2023,5,17,13,1.78,308.0
2023-05-17 13:55:59,-12.399999999999977,0.0,21.0,786.96,-12.399999999999977,2.202,3.0,153.0,50.522476,-84.8003164,0.0,2.202,1.0,,0.0,0.83,55.0,14.0,27.0,84.5,19.0,67.0,2023,5,17,13,1.78,308.0
2023-05-17 13:56:00,-12.600000000000023,0.0,21.0,788.07,-12.600000000000023,1.107,3.0,153.0,50.5224851,-84.8002892,0.0,1.107,1.0,,0.0,1.0,55.0,14.0,27.5,85.5,17.5,62.0,2023,5,17,13,1.78,308.0
2023-05-17 13:56:11,-12.399999999999977,0.0,21.0,789.18,-12.399999999999977,2.603,2.0,152.0,50.5225214,-84.800135,0.0,2.603,1.0,,0.0,0.0,57.0,14.0,34.0,98.0,1.5,6.0,2023,5,17,13,1.78,308.0
2023-05-17 13:56:12,-12.399999999999977,29.0,21.0,792.88,-12.399999999999977,3.961,2.0,152.0,50.5225535,-84.8001069,44.0,3.961,1.0,,0.0,0.0,57.0,14.0,34.5,99.5,0.0,0.5,2023,5,17,13,1.78,308.0
