timestamp,battery_soc,cadence,calories,heart_rate,power,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,left_right_balance,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2023-05-13 12:51:08,,90.0,110.0,145.0,203.0,21.0,23.0,78.0,23.0,56.0,89.5,4078.21,6.889,2.0,50.5467676,-84.8348672,6.889,13.799999999999955,13.799999999999955,18.0,13.0,1.12,2023,5,13,12,2.73,352.0
2023-05-13 12:51:09,,89.0,110.0,145.0,159.0,21.0,21.0,79.0,21.5,57.0,80.5,4086.07,7.33,2.0,50.5468236,-84.8349511,7.33,14.0,14.0,18.0,13.0,1.15,2023,5,13,12,2.73,352.0
2023-05-13 12:51:10,,86.0,110.0,145.0,165.0,21.0,21.0,86.5,19.5,57.0,71.0,4093.82,7.686,2.0,50.5468772,-84.8350354,7.686,13.799999999999955,13.799999999999955,19.0,13.0,0.99,2023,5,13,12,2.73,352.0
2023-05-13 12:51:11,,84.0,110.0,145.0,196.0,21.0,17.5,82.5,19.0,57.0,73.5,4102.37,8.044,2.0,50.5469329,-84.8351354,8.044,13.799999999999955,13.799999999999955,19.0,13.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:12,,85.0,110.0,145.0,221.0,21.0,20.0,84.0,22.0,57.0,81.0,4110.73,7.741,2.0,50.5469885,-84.8352264,7.741,13.600000000000023,13.600000000000023,19.0,13.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:13,,87.0,111.0,145.0,237.0,21.0,22.5,85.0,25.0,56.0,88.5,4119.02,8.298,2.0,50.5470456,-84.8353196,8.298,13.600000000000023,13.600000000000023,19.0,13.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:14,,88.0,111.0,145.0,226.0,21.0,24.0,85.5,24.5,55.0,91.0,4127.3,8.287,2.0,50.5470966,-84.8354195,8.287,13.600000000000023,13.600000000000023,19.0,13.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:15,,90.0,111.0,145.0,214.0,21.0,25.0,84.0,22.0,55.0,89.5,4135.76,8.357,2.0,50.5471505,-84.8355203,8.357,13.600000000000023,13.600000000000023,19.0,13.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:16,,92.0,111.0,145.0,184.0,21.0,22.0,71.0,19.5,55.0,76.0,4144.27,8.48,2.0,50.5472017,-84.8356205,8.48,13.600000000000023,13.600000000000023,19.0,13.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:17,,93.0,111.0,145.0,160.0,21.0,24.0,75.5,17.5,52.0,68.5,4152.69,8.501,2.0,50.5472557,-84.8357196,8.501,13.399999999999977,13.399999999999977,19.0,13.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:18,,93.0,112.0,145.0,153.0,21.0,26.5,83.0,16.0,51.0,62.0,4161.27,8.501,2.0,50.5473102,-84.8358194,8.501,13.399999999999977,13.399999999999977,19.0,13.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:19,,91.0,112.0,145.0,164.0,21.0,28.0,87.5,15.0,51.0,58.0,4170.05,8.493,2.0,50.5473662,-84.8359222,8.493,13.200000000000045,13.200000000000045,19.0,13.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:20,,88.0,112.0,145.0,186.0,21.0,27.0,87.0,14.5,51.0,59.0,4179.2,9.039,2.0,50.5474244,-84.8360317,9.039,13.0,13.0,19.0,13.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:21,,88.0,112.0,144.0,205.0,21.0,25.5,86.0,14.0,52.0,59.5,4188.26,9.004,2.0,50.5474798,-84.8361404,9.004,12.799999999999955,12.799999999999955,19.0,13.0,-0.12,2023,5,13,12,2.73,352.0
2023-05-13 12:51:22,,88.0,112.0,144.0,208.0,21.0,24.5,82.5,18.5,54.0,75.5,4197.45,8.733,2.0,50.5475379,-84.8362474,8.733,12.799999999999955,12.799999999999955,19.0,14.0,-0.9,2023,5,13,12,2.73,352.0
2023-05-13 12:51:23,,88.0,113.0,143.0,192.0,21.0,25.0,82.0,21.0,58.0,83.0,4206.49,8.547,2.0,50.5475918,-84.8363503,8.547,12.600000000000023,12.600000000000023,19.0,14.0,-1.13,2023,5,13,12,2.73,352.0
2023-05-13 12:51:24,,87.0,113.0,142.0,189.0,21.0,25.5,83.0,21.0,57.0,81.0,4215.05,8.279,2.0,50.5476415,-84.8364567,8.279,12.600000000000023,12.600000000000023,19.0,14.0,-1.24,2023,5,13,12,2.73,352.0
2023-05-13 12:51:25,,86.0,113.0,142.0,189.0,21.0,23.5,82.5,21.0,54.0,77.0,4223.2,8.117,2.0,50.5476908,-84.8365553,8.117,12.600000000000023,12.600000000000023,19.0,14.0,-1.25,2023,5,13,12,2.73,352.0
2023-05-13 12:51:26,,85.0,113.0,142.0,195.0,21.0,24.0,85.5,23.5,54.0,84.5,4231.66,8.215,2.0,50.5477408,-84.8366574,8.215,12.600000000000023,12.600000000000023,19.0,14.0,-1.23,2023,5,13,12,2.73,352.0
2023-05-13 12:51:27,,84.0,113.0,143.0,198.0,21.0,23.5,84.0,24.0,54.0,85.5,4239.9,7.961,2.0,50.5477861,-84.8367572,7.961,12.600000000000023,12.600000000000023,19.0,14.0,-1.1,2023,5,13,12,2.73,352.0
2023-05-13 12:51:28,,83.0,114.0,143.0,194.0,21.0,25.5,86.5,23.5,54.0,84.5,4248.05,7.839,2.0,50.5478308,-84.8368579,7.839,12.600000000000023,12.600000000000023,19.0,14.0,-0.92,2023,5,13,12,2.73,352.0
2023-05-13 12:51:29,,81.0,114.0,144.0,213.0,21.0,26.0,89.0,24.0,54.0,86.0,4255.89,7.522,2.0,50.5478718,-84.836958,7.522,12.600000000000023,12.600000000000023,19.0,14.0,-0.67,2023,5,13,12,2.73,352.0
2023-05-13 12:51:30,,79.0,114.0,144.0,209.0,21.0,21.5,85.0,27.5,55.0,94.5,4263.78,7.679,2.0,50.5479136,-84.8370577,7.679,12.600000000000023,12.600000000000023,19.0,14.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:31,,78.0,114.0,143.0,199.0,21.0,27.0,89.5,27.5,59.0,94.5,4271.4,7.388,2.0,50.5479583,-84.8371562,7.388,12.799999999999955,12.799999999999955,19.0,14.0,0.03,2023,5,13,12,2.73,352.0
2023-05-13 12:51:32,,78.0,114.0,143.0,197.0,21.0,26.5,86.5,23.5,55.0,84.0,4278.81,7.146,2.0,50.5479981,-84.8372469,7.146,13.0,13.0,19.0,14.0,0.26,2023,5,13,12,2.73,352.0
2023-05-13 12:51:33,,80.0,115.0,143.0,199.0,21.0,25.5,84.5,22.0,55.0,78.5,4286.3,7.275,2.0,50.5480345,-84.8373401,7.275,13.200000000000045,13.200000000000045,19.0,14.0,0.52,2023,5,13,12,2.73,352.0
2023-05-13 12:51:34,,87.0,115.0,142.0,182.0,21.0,23.5,81.0,22.0,56.0,76.0,4293.88,7.396,2.0,50.5480699,-84.8374403,7.396,13.399999999999977,13.399999999999977,19.0,14.0,0.83,2023,5,13,12,2.73,352.0
2023-05-13 12:51:35,,87.0,115.0,140.0,185.0,21.0,20.5,75.5,21.0,55.0,74.0,4301.42,7.402,2.0,50.5481025,-84.8375396,7.402,13.799999999999955,13.799999999999955,19.0,14.0,1.19,2023,5,13,12,2.73,352.0
2023-05-13 12:51:36,,87.0,115.0,140.0,200.0,21.0,22.5,80.0,21.5,54.0,77.0,4308.78,7.362,2.0,50.5481383,-84.8376363,7.362,14.0,14.0,19.0,14.0,1.58,2023,5,13,12,2.73,352.0
2023-05-13 12:51:37,,88.0,115.0,140.0,262.0,21.0,24.5,84.5,21.5,56.0,80.0,4316.44,7.487,2.0,50.5481768,-84.8377319,7.487,14.0,14.0,20.0,14.0,1.94,2023,5,13,12,2.73,352.0
2023-05-13 12:51:38,,87.0,116.0,140.0,263.0,21.0,26.5,88.5,22.0,55.0,83.5,4324.06,7.569,2.0,50.5482142,-84.8378328,7.569,14.0,14.0,20.0,14.0,2.13,2023,5,13,12,2.73,352.0
2023-05-13 12:51:39,,86.0,116.0,140.0,267.0,21.0,28.0,92.0,23.0,54.0,86.5,4331.73,7.558,2.0,50.5482413,-84.8379391,7.558,14.0,14.0,20.0,14.0,2.03,2023,5,13,12,2.73,352.0
2023-05-13 12:51:40,,85.0,116.0,140.0,266.0,21.0,28.5,93.5,24.5,54.0,88.0,4339.61,7.427,2.0,50.548268,-84.8380433,7.427,14.0,14.0,20.0,14.0,1.87,2023,5,13,12,2.73,352.0
2023-05-13 12:51:41,,84.0,116.0,141.0,253.0,21.0,27.5,89.0,20.5,58.0,83.0,4347.07,6.989,2.0,50.5482918,-84.8381503,6.989,14.200000000000045,14.200000000000045,20.0,14.0,1.71,2023,5,13,12,2.73,352.0
2023-05-13 12:51:42,,84.0,117.0,142.0,235.0,21.0,27.5,89.5,21.5,58.0,86.5,4354.16,7.016,2.0,50.5483192,-84.8382484,7.016,14.399999999999977,14.399999999999977,20.0,14.0,1.53,2023,5,13,12,2.73,352.0
2023-05-13 12:51:43,,84.0,117.0,142.0,233.0,21.0,26.0,88.0,22.0,56.0,86.5,4360.98,6.927,2.0,50.5483466,-84.8383376,6.927,14.399999999999977,14.399999999999977,20.0,14.0,1.3,2023,5,13,12,2.73,352.0
2023-05-13 12:51:44,,84.0,117.0,143.0,231.0,21.0,23.5,86.0,22.0,55.0,83.5,4367.39,6.609,2.0,50.5483737,-84.8384191,6.609,14.399999999999977,14.399999999999977,20.0,14.0,1.1,2023,5,13,12,2.73,352.0
2023-05-13 12:51:45,,84.0,117.0,143.0,232.0,21.0,23.5,86.0,22.0,54.0,81.5,4373.88,6.826,2.0,50.5484022,-84.8385033,6.826,14.600000000000023,14.600000000000023,21.0,14.0,1.02,2023,5,13,12,2.73,352.0
2023-05-13 12:51:46,,85.0,118.0,143.0,244.0,21.0,26.0,87.0,22.5,54.0,86.0,4380.52,6.871,2.0,50.5484318,-84.8385942,6.871,14.600000000000023,14.600000000000023,21.0,14.0,1.02,2023,5,13,12,2.73,352.0
2023-05-13 12:51:47,,86.0,118.0,143.0,253.0,21.0,25.5,85.0,22.5,52.0,86.5,4387.47,6.967,2.0,50.5484569,-84.8386857,6.967,14.600000000000023,14.600000000000023,21.0,14.0,0.9,2023,5,13,12,2.73,352.0
2023-05-13 12:51:48,,87.0,118.0,143.0,239.0,21.0,24.0,85.0,23.5,51.0,85.5,4394.59,7.472,2.0,50.5484886,-84.8387785,7.472,14.600000000000023,14.600000000000023,21.0,14.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:49,,88.0,118.0,143.0,233.0,21.0,22.0,83.0,24.0,51.0,83.5,4402.01,7.406,2.0,50.5485194,-84.8388785,7.406,14.799999999999955,14.799999999999955,21.0,14.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:50,,89.0,119.0,143.0,222.0,21.0,21.0,76.0,22.0,49.0,81.5,4409.19,7.446,2.0,50.5485488,-84.8389786,7.446,14.799999999999955,14.799999999999955,21.0,14.0,0.07,2023,5,13,12,2.73,352.0
2023-05-13 12:51:51,,92.0,119.0,143.0,207.0,21.0,19.5,69.0,20.0,48.0,79.5,4416.97,7.585,2.0,50.5485842,-84.8390789,7.585,15.200000000000045,15.200000000000045,21.0,14.0,0.66,2023,5,13,12,2.73,352.0
2023-05-13 12:51:52,,93.0,119.0,143.0,187.0,21.0,19.0,66.5,19.0,52.0,74.0,4424.71,7.752,2.0,50.5486168,-84.8391802,7.752,15.200000000000045,15.200000000000045,21.0,14.0,0.9,2023,5,13,12,2.73,352.0
2023-05-13 12:51:53,,94.0,119.0,143.0,177.0,21.0,18.5,65.5,18.5,53.0,71.0,4432.7,7.92,2.0,50.5486536,-84.8392905,7.92,15.200000000000045,15.200000000000045,21.0,14.0,1.08,2023,5,13,12,2.73,352.0
2023-05-13 12:51:54,,94.0,119.0,143.0,176.0,21.0,19.0,66.0,19.5,56.0,74.5,4440.94,8.081,2.0,50.5486909,-84.8393971,8.081,15.0,15.0,21.0,14.0,1.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:55,,92.0,119.0,143.0,171.0,21.0,19.5,66.0,20.0,59.0,77.5,4449.37,8.244,2.0,50.5487365,-84.8394983,8.244,14.799999999999955,14.799999999999955,21.0,14.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:51:56,,88.0,120.0,143.0,166.0,21.0,19.5,73.5,18.5,60.0,62.5,4458.57,8.372,2.0,50.5487946,-84.839609,8.372,14.600000000000023,14.600000000000023,21.0,14.0,-0.01,2023,5,13,12,2.73,352.0
2023-05-13 12:51:57,,86.0,120.0,144.0,160.0,21.0,20.0,75.0,15.5,62.0,54.0,4467.02,8.366,2.0,50.548831,-84.8397181,8.366,14.200000000000045,14.200000000000045,21.0,15.0,-0.17,2023,5,13,12,2.73,352.0
2023-05-13 12:51:58,,86.0,120.0,144.0,149.0,21.0,20.5,73.5,14.0,61.0,55.5,4475.37,8.359,2.0,50.5488681,-84.8398264,8.359,13.799999999999955,13.799999999999955,21.0,15.0,-0.84,2023,5,13,12,2.73,352.0
2023-05-13 12:51:59,,86.0,120.0,145.0,158.0,21.0,20.0,73.5,17.0,59.0,64.0,4483.76,8.345,2.0,50.5489082,-84.8399362,8.345,13.200000000000045,13.200000000000045,21.0,15.0,-1.6,2023,5,13,12,2.73,352.0
2023-05-13 12:52:00,,86.0,120.0,145.0,158.0,21.0,20.0,73.5,19.5,57.0,73.0,4492.29,8.419,2.0,50.5489458,-84.8400477,8.419,13.0,13.0,21.0,15.0,-2.31,2023,5,13,12,2.73,352.0
2023-05-13 12:52:01,,86.0,120.0,145.0,152.0,21.0,19.0,71.0,19.5,53.0,71.0,4501.1,8.583,2.0,50.5489867,-84.840166,8.583,12.600000000000023,12.600000000000023,21.0,16.0,-2.84,2023,5,13,12,2.73,352.0
2023-05-13 12:52:02,,87.0,120.0,146.0,132.0,21.0,18.5,68.0,18.5,54.0,68.0,4509.81,8.48,2.0,50.5490277,-84.8402823,8.48,12.600000000000023,12.600000000000023,21.0,16.0,-3.13,2023,5,13,12,2.73,352.0
2023-05-13 12:52:03,,87.0,121.0,146.0,133.0,21.0,17.5,65.0,17.5,55.0,64.5,4518.72,8.475,2.0,50.549072,-84.8403918,8.475,12.399999999999977,12.399999999999977,21.0,17.0,-3.21,2023,5,13,12,2.73,352.0
2023-05-13 12:52:04,,70.0,121.0,146.0,122.0,21.0,16.5,62.0,17.0,55.0,61.0,4527.55,8.469,2.0,50.5491244,-84.8405008,8.469,12.200000000000045,12.200000000000045,21.0,17.0,-3.17,2023,5,13,12,2.73,352.0
2023-05-13 12:52:05,,43.0,121.0,146.0,110.0,21.0,15.5,59.0,16.0,55.0,58.0,4536.06,8.351,2.0,50.5491689,-84.8406102,8.351,12.0,12.0,21.0,17.0,-3.04,2023,5,13,12,2.73,352.0
2023-05-13 12:52:06,,16.0,121.0,146.0,99.0,21.0,17.5,63.0,14.0,56.0,51.0,4544.29,8.068,2.0,50.5492104,-84.8407161,8.068,11.800000000000011,11.800000000000011,21.0,17.0,-2.79,2023,5,13,12,2.73,352.0
2023-05-13 12:52:07,,0.0,121.0,147.0,0.0,21.0,19.5,68.5,12.0,56.0,43.5,4552.71,8.019,2.0,50.5492496,-84.8408231,8.019,11.600000000000023,11.600000000000023,21.0,18.0,-2.65,2023,5,13,12,2.73,352.0
2023-05-13 12:52:08,,0.0,121.0,147.0,0.0,21.0,21.5,73.5,10.0,56.0,36.0,4561.58,7.016,2.0,50.549268,-84.8409529,7.016,11.199999999999989,11.199999999999989,21.0,18.0,-2.45,2023,5,13,12,2.73,352.0
2023-05-13 12:52:09,,0.0,121.0,147.0,0.0,21.0,23.5,78.5,8.0,56.0,28.5,4568.17,5.102,2.0,50.5492862,-84.8410427,5.102,11.199999999999989,11.199999999999989,21.0,18.0,-2.32,2023,5,13,12,2.73,352.0
2023-05-13 12:52:10,,0.0,121.0,146.0,0.0,21.0,25.5,84.0,6.0,56.0,21.0,4572.42,3.429,2.0,50.5493075,-84.8410933,3.429,11.199999999999989,11.199999999999989,21.0,18.0,-2.23,2023,5,13,12,2.73,352.0
2023-05-13 12:52:11,,6.0,121.0,145.0,11.0,21.0,27.5,89.0,4.0,57.0,13.5,4576.15,3.58,2.0,50.5493397,-84.841128,3.58,11.399999999999977,11.399999999999977,21.0,18.0,-2.05,2023,5,13,12,2.73,352.0
2023-05-13 12:52:12,,38.0,121.0,143.0,79.0,21.0,30.0,94.0,1.5,57.0,6.5,4579.79,4.186,2.0,50.5493715,-84.8411574,4.186,11.399999999999977,11.399999999999977,21.0,18.0,-1.65,2023,5,13,12,2.73,352.0
2023-05-13 12:52:13,,45.0,121.0,142.0,139.0,21.0,31.0,98.5,2.5,57.0,8.0,4583.69,4.501,2.0,50.5494055,-84.8411917,4.501,11.600000000000023,11.600000000000023,21.0,18.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:14,,54.0,121.0,142.0,177.0,21.0,27.0,97.5,17.5,56.0,58.0,4588.22,4.702,2.0,50.5494466,-84.8412255,4.702,11.600000000000023,11.600000000000023,21.0,18.0,-0.02,2023,5,13,12,2.73,352.0
2023-05-13 12:52:15,,62.0,121.0,141.0,209.0,21.0,26.0,97.5,26.5,52.0,87.5,4593.43,5.148,2.0,50.5494854,-84.8412823,5.148,11.399999999999977,11.399999999999977,22.0,18.0,-0.19,2023,5,13,12,2.73,352.0
2023-05-13 12:52:16,,71.0,122.0,139.0,264.0,21.0,27.5,98.5,30.5,50.0,98.0,4599.15,5.552,2.0,50.5495181,-84.8413498,5.552,11.199999999999989,11.199999999999989,22.0,18.0,-0.02,2023,5,13,12,2.73,352.0
2023-05-13 12:52:17,,79.0,122.0,138.0,411.0,21.0,29.0,99.0,31.5,47.0,99.0,4605.69,6.556,2.0,50.5495534,-84.8414316,6.556,11.199999999999989,11.199999999999989,22.0,18.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:18,,86.0,123.0,138.0,474.0,21.0,30.0,98.5,31.0,47.0,99.0,4612.35,6.983,3.0,50.5495867,-84.8415144,6.983,11.199999999999989,11.199999999999989,22.0,18.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:19,,91.0,123.0,139.0,455.0,21.0,25.5,98.0,28.5,50.0,99.5,4619.52,7.15,2.0,50.5496291,-84.8415956,7.15,11.199999999999989,11.199999999999989,22.0,18.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:20,,93.0,123.0,140.0,411.0,21.0,26.5,97.0,26.5,47.0,96.0,4627.67,7.388,2.0,50.5496955,-84.841675,7.388,11.0,11.0,22.0,18.0,-0.11,2023,5,13,12,2.73,352.0
2023-05-13 12:52:21,,93.0,124.0,141.0,333.0,21.0,27.5,95.5,24.5,53.0,92.0,4636.06,7.338,2.0,50.5497693,-84.8417485,7.338,10.800000000000011,10.800000000000011,22.0,19.0,-1.08,2023,5,13,12,2.73,352.0
2023-05-13 12:52:22,,95.0,124.0,141.0,388.0,21.0,27.5,92.5,23.0,49.0,90.0,4643.41,7.235,2.0,50.549827,-84.8418228,7.235,10.800000000000011,10.800000000000011,22.0,19.0,-1.24,2023,5,13,12,2.73,352.0
2023-05-13 12:52:23,,96.0,125.0,141.0,393.0,21.0,26.5,88.0,23.0,45.0,90.5,4650.94,7.295,2.0,50.5498821,-84.8419034,7.295,10.600000000000023,10.600000000000023,22.0,19.0,-1.26,2023,5,13,12,2.73,352.0
2023-05-13 12:52:24,,95.0,125.0,142.0,382.0,21.0,28.0,91.5,24.5,47.0,92.0,4658.29,7.256,2.0,50.5499374,-84.8419756,7.256,10.800000000000011,10.800000000000011,22.0,19.0,-1.2,2023,5,13,12,2.73,352.0
2023-05-13 12:52:25,,94.0,125.0,143.0,369.0,21.0,30.0,95.5,26.0,49.0,94.0,4665.76,7.491,2.0,50.5499991,-84.8420459,7.491,10.800000000000011,10.800000000000011,22.0,19.0,-0.97,2023,5,13,12,2.73,352.0
2023-05-13 12:52:26,,93.0,126.0,143.0,329.0,21.0,29.0,92.5,26.5,50.0,96.0,4673.98,7.816,2.0,50.5500719,-84.8421105,7.816,11.0,11.0,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:27,,94.0,126.0,143.0,286.0,21.0,26.0,83.5,26.0,50.0,96.5,4681.36,7.639,2.0,50.5501379,-84.8421719,7.639,11.0,11.0,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:28,,94.0,126.0,143.0,224.0,21.0,21.0,71.5,23.5,49.0,92.0,4688.3,6.846,2.0,50.5501993,-84.8422246,6.846,10.800000000000011,10.800000000000011,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:29,,94.0,126.0,143.0,186.0,21.0,16.5,63.5,19.5,49.0,77.5,4695.21,7.012,2.0,50.5502688,-84.8422701,7.012,11.0,11.0,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:30,,93.0,126.0,144.0,161.0,21.0,17.0,64.0,18.5,54.0,70.5,4702.76,7.347,2.0,50.5503404,-84.8423198,7.347,11.0,11.0,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:31,,93.0,126.0,145.0,138.0,21.0,18.5,69.0,17.0,59.0,61.5,4710.32,7.306,2.0,50.5504065,-84.8423835,7.306,11.0,11.0,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:32,,92.0,127.0,146.0,151.0,21.0,20.0,77.0,15.0,58.0,54.0,4717.48,7.137,2.0,50.5504646,-84.8424493,7.137,10.800000000000011,10.800000000000011,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:33,,91.0,127.0,146.0,164.0,21.0,20.5,71.5,16.5,51.0,67.5,4724.68,7.023,3.0,50.5505193,-84.8425223,7.023,10.800000000000011,10.800000000000011,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:34,,90.0,127.0,147.0,189.0,21.0,24.0,80.5,18.5,50.0,73.0,4731.9,7.052,3.0,50.5505737,-84.8425949,7.052,11.0,11.0,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:35,,90.0,127.0,147.0,216.0,21.0,26.0,84.0,19.0,49.0,74.5,4739.32,7.251,2.0,50.5506318,-84.8426658,7.251,11.0,11.0,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:36,,90.0,128.0,147.0,253.0,21.0,26.0,83.0,21.0,48.0,78.5,4747.1,7.638,2.0,50.5506986,-84.8427313,7.638,11.199999999999989,11.199999999999989,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:37,,90.0,128.0,147.0,238.0,21.0,25.0,82.0,24.0,48.0,84.0,4754.79,7.488,2.0,50.5507636,-84.8428044,7.488,11.199999999999989,11.199999999999989,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:38,,89.0,128.0,147.0,226.0,21.0,28.0,89.5,19.5,50.0,75.5,4762.55,7.368,2.0,50.5508298,-84.8428751,7.368,11.199999999999989,11.199999999999989,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:39,,88.0,128.0,148.0,217.0,21.0,25.5,85.5,19.0,53.0,75.0,4769.98,7.153,2.0,50.5508899,-84.8429408,7.153,11.199999999999989,11.199999999999989,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:40,,87.0,128.0,148.0,217.0,21.0,25.5,84.5,21.5,53.0,82.0,4777.86,6.964,2.0,50.5509527,-84.843016,6.964,11.399999999999977,11.399999999999977,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:41,,86.0,129.0,149.0,230.0,21.0,26.0,84.5,24.0,53.0,89.0,4785.42,6.829,2.0,50.5510131,-84.8430937,6.829,11.600000000000023,11.600000000000023,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:42,,86.0,129.0,149.0,238.0,21.0,25.0,84.5,24.5,51.0,91.0,4792.98,6.708,2.0,50.5510765,-84.8431572,6.708,11.600000000000023,11.600000000000023,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:43,,87.0,129.0,150.0,239.0,21.0,24.0,84.5,25.0,47.0,93.0,4800.39,7.014,2.0,50.55114,-84.8432227,7.014,11.800000000000011,11.800000000000011,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:44,,87.0,129.0,150.0,238.0,21.0,24.5,85.5,25.0,52.0,90.5,4807.72,7.081,2.0,50.5512014,-84.8432953,7.081,11.800000000000011,11.800000000000011,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:45,,86.0,130.0,150.0,236.0,21.0,25.0,86.5,24.5,49.0,88.0,4815.16,6.861,2.0,50.5512586,-84.8433686,6.861,11.800000000000011,11.800000000000011,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:46,,85.0,130.0,150.0,233.0,21.0,25.0,87.0,24.5,51.0,85.0,4822.93,6.935,2.0,50.5513192,-84.8434437,6.935,11.800000000000011,11.800000000000011,22.0,19.0,0.0,2023,5,13,12,2.73,352.0
2023-05-13 12:52:47,,84.0,130.0,150.0,221.0,21.0,25.0,86.5,24.5,52.0,84.0,4830.16,6.874,2.0,50.5513693,-84.8435236,6.874,12.0,12.0,22.0,19.0,0.08,2023,5,13,12,2.73,352.0
2023-05-13 12:52:48,,85.0,130.0,150.0,232.0,21.0,23.0,80.5,23.5,48.0,89.0,4837.0,6.78,2.0,50.5514181,-84.8435983,6.78,11.800000000000011,11.800000000000011,22.0,19.0,0.84,2023,5,13,12,2.73,352.0
2023-05-13 12:52:49,,85.0,131.0,150.0,240.0,21.0,32.0,95.0,25.0,56.0,92.0,4843.89,6.938,2.0,50.5514634,-84.8436797,6.938,12.0,12.0,22.0,19.0,0.67,2023,5,13,12,2.73,352.0
2023-05-13 12:52:50,,84.0,131.0,149.0,243.0,21.0,29.5,94.5,25.5,55.0,90.0,4850.56,6.813,2.0,50.5515073,-84.8437586,6.813,12.200000000000045,12.200000000000045,22.0,19.0,0.56,2023,5,13,12,2.73,352.0
2023-05-13 12:52:51,,84.0,131.0,149.0,233.0,21.0,26.0,91.5,24.0,54.0,86.0,4857.28,6.647,2.0,50.5515502,-84.8438351,6.647,12.399999999999977,12.399999999999977,22.0,19.0,0.71,2023,5,13,12,2.73,352.0
2023-05-13 12:52:52,,84.0,131.0,149.0,223.0,21.0,27.5,92.0,21.5,53.0,82.0,4864.28,6.907,2.0,50.5515989,-84.8439148,6.907,12.600000000000023,12.600000000000023,22.0,19.0,1.06,2023,5,13,12,2.73,352.0
2023-05-13 12:52:53,,86.0,131.0,149.0,217.0,21.0,24.5,86.0,22.0,52.0,83.0,4871.84,7.38,2.0,50.5516593,-84.8439857,7.38,12.799999999999955,12.799999999999955,23.0,19.0,1.45,2023,5,13,12,2.73,352.0
2023-05-13 12:52:54,,86.0,132.0,149.0,222.0,21.0,24.5,87.5,24.0,54.0,90.5,4879.34,7.473,2.0,50.5517218,-84.8440514,7.473,12.799999999999955,12.799999999999955,23.0,19.0,1.71,2023,5,13,12,2.73,352.0
2023-05-13 12:52:55,,87.0,132.0,149.0,224.0,21.0,23.5,87.0,24.0,54.0,90.5,4886.72,7.418,2.0,50.5517809,-84.844122,7.418,12.799999999999955,12.799999999999955,23.0,19.0,1.8,2023,5,13,12,2.73,352.0
