battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,2387.16,7.233,3,50.4961193,-84.8347893,7.233,2022-03-21 19:44:56,88.0,25.0,49.0,87.5,249.0,30.5,89.5,17.0,-9.399999999999977,-9.399999999999977,-0.56,2022,3,21,19,2.33,121.0
,2394.67,7.475,3,50.4960457,-84.8348335,7.475,2022-03-21 19:44:57,87.0,25.0,49.0,87.5,188.0,29.5,89.5,17.0,-9.399999999999977,-9.399999999999977,-0.5,2022,3,21,19,2.33,121.0
,2402.3,7.633,3,50.4959673,-84.8348641,7.633,2022-03-21 19:44:58,91.0,23.5,53.0,86.0,295.0,20.0,90.0,17.0,-9.399999999999977,-9.399999999999977,0.0,2022,3,21,19,2.33,121.0
,2410.48,7.44,2,50.4958802,-84.8348778,7.44,2022-03-21 19:44:59,93.0,25.5,54.0,91.5,304.0,18.0,77.0,17.0,-9.399999999999977,-9.399999999999977,0.0,2022,3,21,19,2.33,121.0
,2417.83,7.201,2,50.4958013,-84.8348831,7.201,2022-03-21 19:45:00,94.0,26.5,52.0,94.0,287.0,21.0,75.0,17.0,-9.199999999999989,-9.199999999999989,0.0,2022,3,21,19,2.33,121.0
,2425.11,6.996,2,50.4957231,-84.834886,6.996,2022-03-21 19:45:01,94.0,26.0,50.0,92.5,266.0,27.0,89.5,17.0,-8.800000000000011,-8.800000000000011,0.07,2022,3,21,19,2.33,121.0
,2431.92,6.692,2,50.4956502,-84.8348895,6.692,2022-03-21 19:45:02,93.0,26.5,54.0,94.5,270.0,28.0,90.0,17.0,-8.600000000000023,-8.600000000000023,0.91,2022,3,21,19,2.33,121.0
,2438.81,6.752,3,50.495578,-84.8349084,6.752,2022-03-21 19:45:03,91.0,29.5,53.0,95.0,338.0,28.0,88.0,17.0,-8.199999999999989,-8.199999999999989,1.99,2022,3,21,19,2.33,121.0
,2445.48,6.604,3,50.4955119,-84.8349454,6.604,2022-03-21 19:45:04,92.0,31.5,54.0,94.5,411.0,28.0,86.5,17.0,-8.0,-8.0,2.93,2022,3,21,19,2.33,121.0
,2452.23,6.168,3,50.4954477,-84.8349908,6.168,2022-03-21 19:45:05,95.0,31.5,56.0,95.0,429.0,27.5,86.5,17.0,-8.0,-8.0,3.96,2022,3,21,19,2.33,121.0
,2458.27,6.011,3,50.4953912,-84.835034,6.011,2022-03-21 19:45:06,95.0,31.5,53.0,96.0,392.0,26.5,86.5,17.0,-7.800000000000011,-7.800000000000011,4.12,2022,3,21,19,2.33,121.0
,2464.24,5.923,3,50.495337,-84.8350798,5.923,2022-03-21 19:45:07,95.0,31.0,50.0,97.0,354.0,25.5,87.0,17.0,-7.600000000000023,-7.600000000000023,3.56,2022,3,21,19,2.33,121.0
,2469.83,5.676,3,50.4952893,-84.8351288,5.676,2022-03-21 19:45:08,93.0,31.0,48.0,98.0,341.0,25.0,87.0,17.0,-7.199999999999989,-7.199999999999989,3.34,2022,3,21,19,2.33,121.0
,2475.38,5.465,3,50.4952438,-84.8351807,5.465,2022-03-21 19:45:09,90.0,30.5,48.0,96.0,316.0,27.0,91.5,17.0,-6.800000000000011,-6.800000000000011,3.89,2022,3,21,19,2.33,121.0
,2480.56,4.861,3,50.4952041,-84.8352331,4.861,2022-03-21 19:45:10,87.0,30.0,48.0,93.5,257.0,30.0,98.5,16.0,-6.199999999999989,-6.199999999999989,4.8,2022,3,21,19,2.33,121.0
,2485.69,4.439,3,50.4951666,-84.8352875,4.439,2022-03-21 19:45:11,85.0,30.0,48.0,93.5,251.0,30.0,98.5,16.0,-5.800000000000011,-5.800000000000011,6.15,2022,3,21,19,2.33,121.0
,2490.41,4.391,3,50.4951326,-84.8353383,4.391,2022-03-21 19:45:12,85.0,30.0,47.0,94.0,254.0,29.5,96.5,16.0,-5.600000000000023,-5.600000000000023,6.84,2022,3,21,19,2.33,121.0
,2495.43,4.826,3,50.4950954,-84.8353907,4.826,2022-03-21 19:45:13,86.0,29.5,46.0,95.0,257.0,29.0,94.5,16.0,-5.199999999999989,-5.199999999999989,6.98,2022,3,21,19,2.33,121.0
,2500.8,5.094,3,50.495057,-84.8354486,5.094,2022-03-21 19:45:14,86.0,29.5,45.0,95.5,260.0,28.5,92.5,16.0,-5.0,-5.0,6.7,2022,3,21,19,2.33,121.0
,2506.12,4.941,3,50.4950239,-84.8355114,4.941,2022-03-21 19:45:15,86.0,29.5,44.0,96.0,262.0,28.0,91.0,16.0,-4.800000000000011,-4.800000000000011,5.6,2022,3,21,19,2.33,121.0
,2511.49,5.009,3,50.4949926,-84.8355765,5.009,2022-03-21 19:45:16,87.0,29.0,43.0,96.5,265.0,27.0,89.0,16.0,-4.600000000000023,-4.600000000000023,4.73,2022,3,21,19,2.33,121.0
,2517.07,5.238,3,50.494961,-84.8356448,5.238,2022-03-21 19:45:17,87.0,29.0,42.0,97.5,268.0,26.5,87.0,16.0,-4.399999999999977,-4.399999999999977,4.67,2022,3,21,19,2.33,121.0
,2522.33,5.024,3,50.4949242,-84.8357024,5.024,2022-03-21 19:45:18,86.0,29.0,42.0,97.5,251.0,26.5,86.5,16.0,-4.199999999999989,-4.199999999999989,4.7,2022,3,21,19,2.33,121.0
,2527.3,4.945,3,50.4948838,-84.8357493,4.945,2022-03-21 19:45:19,87.0,29.0,42.0,97.5,237.0,26.5,86.5,16.0,-4.199999999999989,-4.199999999999989,4.21,2022,3,21,19,2.33,121.0
,2532.58,5.232,3,50.4948379,-84.8357942,5.232,2022-03-21 19:45:20,88.0,28.5,43.0,96.0,234.0,26.5,86.0,16.0,-4.0,-4.0,3.94,2022,3,21,19,2.33,121.0
,2537.71,5.074,3,50.4947937,-84.8358384,5.074,2022-03-21 19:45:21,89.0,26.5,45.0,92.0,235.0,26.5,84.0,16.0,-3.8000000000000114,-3.8000000000000114,3.8,2022,3,21,19,2.33,121.0
,2543.14,4.932,3,50.4947444,-84.8358802,4.932,2022-03-21 19:45:22,89.0,25.0,48.0,87.5,236.0,26.5,82.0,16.0,-3.6000000000000227,-3.6000000000000227,3.67,2022,3,21,19,2.33,121.0
,2548.61,5.32,3,50.4946949,-84.8359228,5.32,2022-03-21 19:45:23,90.0,23.5,50.0,84.0,231.0,26.5,80.5,16.0,-3.6000000000000227,-3.6000000000000227,3.24,2022,3,21,19,2.33,121.0
,2554.62,5.609,3,50.4946428,-84.8359742,5.609,2022-03-21 19:45:24,92.0,23.5,51.0,83.5,196.0,26.5,80.0,16.0,-3.6000000000000227,-3.6000000000000227,2.51,2022,3,21,19,2.33,121.0
,2560.13,5.247,3,50.4945943,-84.8360196,5.247,2022-03-21 19:45:25,95.0,23.0,55.0,81.5,204.0,24.5,78.0,16.0,-3.3999999999999773,-3.3999999999999773,1.72,2022,3,21,19,2.33,121.0
,2565.56,5.202,3,50.4945458,-84.8360633,5.202,2022-03-21 19:45:26,96.0,23.0,56.0,81.0,233.0,24.5,78.0,16.0,-3.1999999999999886,-3.1999999999999886,1.29,2022,3,21,19,2.33,121.0
,2571.03,5.433,3,50.4944994,-84.8361118,5.433,2022-03-21 19:45:27,96.0,23.0,53.0,79.5,224.0,25.5,81.5,16.0,-3.1999999999999886,-3.1999999999999886,1.34,2022,3,21,19,2.33,121.0
,2577.13,5.934,3,50.4944519,-84.8361725,5.934,2022-03-21 19:45:28,97.0,24.0,51.0,81.0,212.0,25.5,83.0,16.0,-3.0,-3.0,1.57,2022,3,21,19,2.33,121.0
,2583.48,6.285,3,50.4944034,-84.8362372,6.285,2022-03-21 19:45:29,97.0,29.5,52.0,92.5,227.0,22.0,76.0,16.0,-3.0,-3.0,1.83,2022,3,21,19,2.33,121.0
,2590.14,6.033,3,50.4943528,-84.8363054,6.033,2022-03-21 19:45:30,98.0,28.0,42.0,91.0,229.0,22.0,76.0,16.0,-3.0,-3.0,2.01,2022,3,21,19,2.33,121.0
,2596.53,5.952,3,50.4943031,-84.836369,5.952,2022-03-21 19:45:31,97.0,29.0,41.0,90.5,300.0,40.5,95.0,16.0,-3.0,-3.0,1.8,2022,3,21,19,2.33,121.0
,2603.25,6.005,3,50.4942474,-84.8364307,6.005,2022-03-21 19:45:32,97.0,29.5,41.0,93.5,293.0,29.0,83.5,16.0,-2.8000000000000114,-2.8000000000000114,1.59,2022,3,21,19,2.33,121.0
,2609.48,6.113,3,50.4941918,-84.8364807,6.113,2022-03-21 19:45:33,97.0,32.0,41.0,96.0,283.0,21.0,75.0,16.0,-2.6000000000000227,-2.6000000000000227,1.71,2022,3,21,19,2.33,121.0
,2615.85,6.183,3,50.4941337,-84.8365293,6.183,2022-03-21 19:45:34,97.0,35.5,41.0,97.0,310.0,23.5,76.0,16.0,-2.3999999999999773,-2.3999999999999773,2.03,2022,3,21,19,2.33,121.0
,2621.92,6.147,3,50.4940779,-84.8365746,6.147,2022-03-21 19:45:35,96.0,28.5,50.0,94.5,328.0,26.5,90.5,16.0,-2.1999999999999886,-2.1999999999999886,2.6,2022,3,21,19,2.33,121.0
,2627.81,5.488,3,50.4940218,-84.8366141,5.488,2022-03-21 19:45:36,95.0,28.5,50.0,94.5,337.0,26.5,90.5,16.0,-2.0,-2.0,2.86,2022,3,21,19,2.33,121.0
,2633.3,5.389,3,50.4939708,-84.836654,5.389,2022-03-21 19:45:37,93.0,30.5,50.0,92.5,329.0,29.5,92.5,16.0,-2.0,-2.0,2.66,2022,3,21,19,2.33,121.0
,2639.03,5.779,3,50.4939183,-84.8366972,5.779,2022-03-21 19:45:38,92.0,31.0,51.0,91.5,311.0,30.5,93.5,16.0,-1.8000000000000114,-1.8000000000000114,2.31,2022,3,21,19,2.33,121.0
,2644.62,5.749,3,50.493867,-84.8367393,5.749,2022-03-21 19:45:39,91.0,30.0,50.0,91.0,285.0,29.0,92.0,16.0,-1.8000000000000114,-1.8000000000000114,1.95,2022,3,21,19,2.33,121.0
,2650.85,5.875,3,50.4938076,-84.8367805,5.875,2022-03-21 19:45:40,90.0,28.0,48.0,89.0,252.0,25.5,88.5,16.0,-1.6000000000000227,-1.6000000000000227,1.69,2022,3,21,19,2.33,121.0
,2656.54,5.789,3,50.4937519,-84.8368141,5.789,2022-03-21 19:45:41,88.0,29.0,48.0,93.0,287.0,24.5,85.0,16.0,-1.8000000000000114,-1.8000000000000114,1.54,2022,3,21,19,2.33,121.0
,2662.4,5.784,3,50.4936964,-84.8368538,5.784,2022-03-21 19:45:42,88.0,29.5,49.0,97.0,295.0,24.5,86.0,16.0,-1.8000000000000114,-1.8000000000000114,0.77,2022,3,21,19,2.33,121.0
,2668.25,5.87,3,50.4936402,-84.836892,5.87,2022-03-21 19:45:43,88.0,29.0,51.0,97.5,280.0,25.0,91.0,16.0,-2.0,-2.0,0.0,2022,3,21,19,2.33,121.0
,2674.41,6.045,3,50.4935816,-84.8369329,6.045,2022-03-21 19:45:44,87.0,29.0,51.0,97.5,206.0,25.0,91.0,16.0,-2.0,-2.0,-0.04,2022,3,21,19,2.33,121.0
,2680.59,6.177,3,50.4935201,-84.8369665,6.177,2022-03-21 19:45:45,86.0,29.0,51.0,97.5,184.0,25.0,91.0,16.0,-1.8000000000000114,-1.8000000000000114,-0.56,2022,3,21,19,2.33,121.0
,2687.02,6.142,3,50.4934545,-84.8369957,6.142,2022-03-21 19:45:46,89.0,29.0,51.0,97.5,212.0,25.0,91.0,16.0,-1.6000000000000227,-1.6000000000000227,-0.48,2022,3,21,19,2.33,121.0
,2693.34,6.161,3,50.4933894,-84.8370214,6.161,2022-03-21 19:45:47,92.0,30.0,51.0,92.0,227.0,26.5,87.5,16.0,-1.3999999999999773,-1.3999999999999773,0.58,2022,3,21,19,2.33,121.0
,2699.52,6.235,3,50.4933259,-84.8370477,6.235,2022-03-21 19:45:48,93.0,31.0,51.0,87.5,233.0,27.5,84.5,16.0,-1.1999999999999886,-1.1999999999999886,1.39,2022,3,21,19,2.33,121.0
,2705.34,5.954,3,50.4932674,-84.8370767,5.954,2022-03-21 19:45:49,93.0,31.0,51.0,87.5,249.0,27.5,84.5,16.0,-0.8000000000000114,-0.8000000000000114,2.17,2022,3,21,19,2.33,121.0
,2711.42,5.937,3,50.493207,-84.8371105,5.937,2022-03-21 19:45:50,93.0,31.0,53.0,87.5,230.0,27.5,84.5,16.0,-0.19999999999998863,-0.19999999999998863,3.37,2022,3,21,19,2.33,121.0
,2717.33,5.955,3,50.4931483,-84.837143,5.955,2022-03-21 19:45:51,94.0,31.0,55.0,87.5,228.0,27.5,84.5,16.0,0.19999999999998863,0.19999999999998863,4.4,2022,3,21,19,2.33,121.0
,2724.31,6.136,3,50.4930784,-84.8371794,6.136,2022-03-21 19:45:52,95.0,31.0,55.0,87.5,241.0,27.5,84.5,16.0,0.39999999999997726,0.39999999999997726,5.2,2022,3,21,19,2.33,121.0
,2730.62,6.258,3,50.4930146,-84.8372095,6.258,2022-03-21 19:45:53,95.0,31.0,55.0,87.5,207.0,27.5,84.5,16.0,0.19999999999998863,0.19999999999998863,5.7,2022,3,21,19,2.33,121.0
,2736.82,6.021,3,50.4929536,-84.8372458,6.021,2022-03-21 19:45:54,96.0,31.0,55.0,87.5,210.0,27.5,84.5,16.0,0.19999999999998863,0.19999999999998863,5.11,2022,3,21,19,2.33,121.0
,2742.82,5.963,3,50.4928948,-84.837281,5.963,2022-03-21 19:45:55,93.0,31.0,55.0,87.5,211.0,27.5,84.5,16.0,0.19999999999998863,0.19999999999998863,3.66,2022,3,21,19,2.33,121.0
,2748.73,5.92,3,50.4928348,-84.8373087,5.92,2022-03-21 19:45:56,91.0,32.5,56.0,90.5,250.0,26.0,81.5,16.0,0.39999999999997726,0.39999999999997726,2.03,2022,3,21,19,2.33,121.0
,2754.75,6.179,3,50.4927722,-84.8373308,6.179,2022-03-21 19:45:57,87.0,35.0,57.0,95.5,265.0,23.5,76.5,16.0,0.39999999999997726,0.39999999999997726,0.63,2022,3,21,19,2.33,121.0
,2760.93,6.091,3,50.4927083,-84.8373547,6.091,2022-03-21 19:45:58,85.0,37.0,58.0,99.5,277.0,23.0,75.5,16.0,0.6000000000000227,0.6000000000000227,0.05,2022,3,21,19,2.33,121.0
,2766.74,5.847,3,50.4926477,-84.8373726,5.847,2022-03-21 19:45:59,86.0,36.0,58.0,99.5,279.0,30.5,92.0,16.0,0.6000000000000227,0.6000000000000227,0.66,2022,3,21,19,2.33,121.0
,2772.08,5.695,3,50.4925904,-84.8373766,5.695,2022-03-21 19:46:00,88.0,36.0,53.0,99.5,185.0,33.0,97.5,16.0,0.8000000000000114,0.8000000000000114,1.36,2022,3,21,19,2.33,121.0
,2776.99,5.308,3,50.4925379,-84.837383,5.308,2022-03-21 19:46:01,88.0,36.0,49.0,99.5,99.0,33.0,97.5,16.0,1.0,1.0,1.58,2022,3,21,19,2.33,121.0
,2782.53,5.293,3,50.4924797,-84.8373994,5.293,2022-03-21 19:46:02,86.0,35.0,49.0,97.5,83.0,32.0,95.5,16.0,1.1999999999999886,1.1999999999999886,1.7,2022,3,21,19,2.33,121.0
,2787.56,4.957,2,50.4924271,-84.837415,4.957,2022-03-21 19:46:03,85.0,30.0,50.0,86.5,61.0,27.5,85.0,16.0,1.1999999999999886,1.1999999999999886,1.99,2022,3,21,19,2.33,121.0
,2792.28,4.715,2,50.4923773,-84.8374259,4.715,2022-03-21 19:46:04,85.0,25.5,51.0,75.5,39.0,23.0,75.0,16.0,1.1999999999999886,1.1999999999999886,2.28,2022,3,21,19,2.33,121.0
,2796.92,4.482,2,50.4923292,-84.8374423,4.482,2022-03-21 19:46:05,84.0,20.5,52.0,65.0,18.0,18.5,64.5,16.0,1.3999999999999773,1.3999999999999773,2.5,2022,3,21,19,2.33,121.0
,2800.63,3.845,2,50.4922894,-84.8374457,3.845,2022-03-21 19:46:06,0.0,16.5,52.0,56.0,0.0,15.0,56.0,16.0,1.3999999999999773,1.3999999999999773,2.54,2022,3,21,19,2.33,121.0
,2804.17,3.703,2,50.4922515,-84.8374471,3.703,2022-03-21 19:46:07,0.0,16.5,53.0,56.0,0.0,15.0,56.0,16.0,1.3999999999999773,1.3999999999999773,2.21,2022,3,21,19,2.33,121.0
,2807.84,4.036,2,50.492212,-84.8374459,4.036,2022-03-21 19:46:08,0.0,16.5,54.0,56.0,0.0,15.0,56.0,16.0,1.6000000000000227,1.6000000000000227,1.91,2022,3,21,19,2.33,121.0
,2811.59,4.266,3,50.492172,-84.8374457,4.266,2022-03-21 19:46:09,0.0,16.5,55.0,56.0,0.0,15.0,56.0,16.0,1.6000000000000227,1.6000000000000227,1.72,2022,3,21,19,2.33,121.0
,2815.7,4.337,3,50.4921297,-84.837461,4.337,2022-03-21 19:46:10,19.0,16.5,27.0,56.0,147.0,15.0,56.0,16.0,1.6000000000000227,1.6000000000000227,1.63,2022,3,21,19,2.33,121.0
,2820.01,4.537,3,50.4920896,-84.8374913,4.537,2022-03-21 19:46:11,42.0,17.5,33.0,63.5,170.0,19.0,67.0,16.0,1.6000000000000227,1.6000000000000227,0.8,2022,3,21,19,2.33,121.0
,2824.56,4.702,3,50.4920565,-84.8375381,4.702,2022-03-21 19:46:12,63.0,20.0,53.0,74.0,191.0,23.5,79.0,16.0,1.6000000000000227,1.6000000000000227,0.0,2022,3,21,19,2.33,121.0
,2829.94,4.899,3,50.4920342,-84.8376096,4.899,2022-03-21 19:46:13,67.0,26.0,61.0,83.0,277.0,24.0,77.5,16.0,1.8000000000000114,1.8000000000000114,0.0,2022,3,21,19,2.33,121.0
,2835.78,5.576,3,50.4920203,-84.8376919,5.576,2022-03-21 19:46:14,74.0,35.0,52.0,99.0,292.0,28.5,86.0,16.0,1.8000000000000114,1.8000000000000114,0.0,2022,3,21,19,2.33,121.0
,2841.9,5.84,2,50.4920088,-84.837779,5.84,2022-03-21 19:46:15,78.0,32.5,46.0,98.5,316.0,28.5,96.5,16.0,1.8000000000000114,1.8000000000000114,0.0,2022,3,21,19,2.33,121.0
,2848.55,6.125,2,50.4919924,-84.8378727,6.125,2022-03-21 19:46:16,85.0,30.5,47.0,97.0,309.0,29.5,99.0,16.0,1.8000000000000114,1.8000000000000114,0.0,2022,3,21,19,2.33,121.0
,2855.39,6.463,3,50.4919774,-84.8379696,6.463,2022-03-21 19:46:17,89.0,28.0,53.0,91.0,316.0,31.5,95.5,16.0,1.6000000000000227,1.6000000000000227,0.0,2022,3,21,19,2.33,121.0
,2862.7,6.743,2,50.4919629,-84.8380735,6.743,2022-03-21 19:46:18,90.0,27.0,49.0,85.0,288.0,28.5,89.5,16.0,1.3999999999999773,1.3999999999999773,-0.03,2022,3,21,19,2.33,121.0
,2869.73,6.61,2,50.4919473,-84.8381731,6.61,2022-03-21 19:46:19,92.0,26.0,52.0,84.5,266.0,25.5,84.0,15.0,1.6000000000000227,1.6000000000000227,-0.49,2022,3,21,19,2.33,121.0
,2877.04,6.683,2,50.4919323,-84.8382768,6.683,2022-03-21 19:46:20,94.0,25.5,57.0,86.0,246.0,23.0,78.5,15.0,1.6000000000000227,1.6000000000000227,-0.46,2022,3,21,19,2.33,121.0
,2884.06,6.679,2,50.4919217,-84.8383775,6.679,2022-03-21 19:46:21,93.0,25.5,60.0,88.0,242.0,21.5,75.0,15.0,1.6000000000000227,1.6000000000000227,0.0,2022,3,21,19,2.33,121.0
,2891.37,6.649,2,50.4919124,-84.8384825,6.649,2022-03-21 19:46:22,89.0,26.0,60.0,91.5,258.0,22.0,74.0,15.0,1.6000000000000227,1.6000000000000227,0.0,2022,3,21,19,2.33,121.0
,2898.49,6.689,2,50.4918996,-84.838584,6.689,2022-03-21 19:46:23,87.0,26.0,54.0,91.5,209.0,22.0,74.0,15.0,1.6000000000000227,1.6000000000000227,0.0,2022,3,21,19,2.33,121.0
,2905.44,6.486,2,50.4918841,-84.8386825,6.486,2022-03-21 19:46:24,85.0,26.0,51.0,91.5,187.0,22.0,74.0,15.0,1.6000000000000227,1.6000000000000227,0.0,2022,3,21,19,2.33,121.0
,2911.79,6.278,2,50.4918707,-84.8387726,6.278,2022-03-21 19:46:25,84.0,26.0,51.0,91.5,181.0,22.0,74.0,15.0,1.6000000000000227,1.6000000000000227,0.0,2022,3,21,19,2.33,121.0
,2918.64,6.027,2,50.4918577,-84.8388702,6.027,2022-03-21 19:46:26,83.0,25.0,51.0,87.5,147.0,22.0,75.0,15.0,1.6000000000000227,1.6000000000000227,0.0,2022,3,21,19,2.33,121.0
,2924.46,5.616,2,50.4918491,-84.8389535,5.616,2022-03-21 19:46:27,82.0,19.5,51.0,68.5,87.0,23.0,80.0,15.0,1.6000000000000227,1.6000000000000227,0.0,2022,3,21,19,2.33,121.0
,2929.6,4.83,2,50.4918399,-84.8390269,4.83,2022-03-21 19:46:28,81.0,17.0,50.0,59.0,57.0,23.0,79.5,15.0,1.6000000000000227,1.6000000000000227,0.0,2022,3,21,19,2.33,121.0
,2933.67,3.875,2,50.4918332,-84.8390851,3.875,2022-03-21 19:46:29,80.0,15.5,49.0,53.5,38.0,22.0,76.5,15.0,1.8000000000000114,1.8000000000000114,0.0,2022,3,21,19,2.33,121.0
,2937.08,3.442,2,50.4918298,-84.8391342,3.442,2022-03-21 19:46:30,80.0,13.5,48.0,48.0,19.0,21.0,74.0,15.0,1.8000000000000114,1.8000000000000114,0.0,2022,3,21,19,2.33,121.0
,2939.89,3.076,2,50.4918273,-84.8391746,3.076,2022-03-21 19:46:31,79.0,12.0,47.0,42.0,1.0,20.0,71.0,15.0,1.6000000000000227,1.6000000000000227,0.0,2022,3,21,19,2.33,121.0
,2942.72,2.963,2,50.4918234,-84.8392153,2.963,2022-03-21 19:46:32,0.0,12.0,46.0,42.0,0.0,20.0,71.0,15.0,1.6000000000000227,1.6000000000000227,0.0,2022,3,21,19,2.33,121.0
,2945.72,2.857,2,50.4918192,-84.8392583,2.857,2022-03-21 19:46:33,0.0,12.0,44.0,42.0,0.0,20.0,71.0,15.0,1.8000000000000114,1.8000000000000114,0.0,2022,3,21,19,2.33,121.0
,2948.3,2.658,2,50.4918153,-84.8392953,2.658,2022-03-21 19:46:34,0.0,13.0,43.0,46.5,0.0,19.5,68.5,15.0,2.0,2.0,0.0,2022,3,21,19,2.33,121.0
,2950.63,2.415,2,50.4918113,-84.8393286,2.415,2022-03-21 19:46:35,0.0,14.5,42.0,51.0,0.0,19.5,66.5,15.0,2.0,2.0,0.0,2022,3,21,19,2.33,121.0
,2952.39,1.916,2,50.4918073,-84.8393534,1.916,2022-03-21 19:46:36,0.0,16.0,41.0,55.0,0.0,19.0,64.0,15.0,2.0,2.0,0.0,2022,3,21,19,2.33,121.0
,2953.64,1.418,2,50.4918033,-84.8393708,1.418,2022-03-21 19:46:37,0.0,17.0,40.0,59.5,0.0,19.0,61.5,15.0,2.0,2.0,0.0,2022,3,21,19,2.33,121.0
,2954.84,1.255,2,50.4917994,-84.8393873,1.255,2022-03-21 19:46:38,0.0,18.5,39.0,64.0,0.0,18.5,59.0,15.0,2.1999999999999886,2.1999999999999886,0.1,2022,3,21,19,2.33,121.0
,2956.24,1.394,2,50.491796,-84.839407,1.394,2022-03-21 19:46:39,5.0,19.0,46.0,66.5,0.0,18.5,58.0,15.0,2.1999999999999886,2.1999999999999886,1.7,2022,3,21,19,2.33,121.0
,2958.08,1.896,2,50.4917946,-84.8394334,1.896,2022-03-21 19:46:40,15.0,19.0,64.0,66.5,45.0,18.5,58.0,15.0,2.1999999999999886,2.1999999999999886,3.12,2022,3,21,19,2.33,121.0
,2960.62,2.757,3,50.4917934,-84.8394702,2.757,2022-03-21 19:46:41,22.0,20.0,72.0,70.5,84.0,17.0,55.5,15.0,2.1999999999999886,2.1999999999999886,1.5,2022,3,21,19,2.33,121.0
,2964.08,3.666,3,50.4917889,-84.8395199,3.666,2022-03-21 19:46:42,17.0,24.5,52.0,88.5,214.0,11.5,45.5,15.0,2.1999999999999886,2.1999999999999886,0.0,2022,3,21,19,2.33,121.0
,2968.18,4.111,2,50.4917841,-84.8395788,4.111,2022-03-21 19:46:43,32.0,26.0,53.0,87.5,225.0,11.5,45.5,15.0,2.0,2.0,0.0,2022,3,21,19,2.33,121.0
,2972.98,4.185,2,50.4917821,-84.8396482,4.185,2022-03-21 19:46:44,44.0,27.0,53.0,86.0,175.0,15.5,56.5,15.0,2.0,2.0,0.0,2022,3,21,19,2.33,121.0
,2977.2,3.735,2,50.4917795,-84.8397091,3.735,2022-03-21 19:46:45,52.0,26.5,53.0,83.5,62.0,24.5,79.5,15.0,2.0,2.0,0.0,2022,3,21,19,2.33,121.0
,2980.76,2.944,2,50.4917749,-84.8397603,2.944,2022-03-21 19:46:46,53.0,12.5,62.0,62.5,41.0,16.0,67.5,15.0,2.0,2.0,0.0,2022,3,21,19,2.33,121.0
,2983.59,2.36,2,50.4917689,-84.8398004,2.36,2022-03-21 19:46:47,51.0,15.5,58.0,54.0,37.0,12.0,40.5,15.0,2.0,2.0,0.0,2022,3,21,19,2.33,121.0
,2986.45,3.151,2,50.491763,-84.839841,3.151,2022-03-21 19:46:48,46.0,16.0,53.0,54.5,174.0,12.0,40.0,15.0,2.0,2.0,0.0,2022,3,21,19,2.33,121.0
,2990.35,4.051,2,50.4917566,-84.8398968,4.051,2022-03-21 19:46:49,41.0,15.5,44.0,76.5,328.0,13.5,46.5,15.0,2.0,2.0,0.0,2022,3,21,19,2.33,121.0
,2995.0,4.844,2,50.4917474,-84.8399628,4.844,2022-03-21 19:46:50,47.0,19.5,44.0,95.5,417.0,18.5,67.5,15.0,2.0,2.0,0.0,2022,3,21,19,2.33,121.0
,3000.72,5.497,2,50.4917304,-84.8400424,5.497,2022-03-21 19:46:51,62.0,26.5,54.0,90.5,430.0,23.0,90.5,15.0,2.1999999999999886,2.1999999999999886,0.0,2022,3,21,19,2.33,121.0
,3006.71,5.922,2,50.4917092,-84.8401241,5.922,2022-03-21 19:46:52,69.0,26.5,54.0,90.5,478.0,23.0,90.5,15.0,2.1999999999999886,2.1999999999999886,0.0,2022,3,21,19,2.33,121.0
,3012.72,6.195,2,50.4916905,-84.8402075,6.195,2022-03-21 19:46:53,78.0,27.0,57.0,90.5,444.0,23.5,88.0,15.0,2.1999999999999886,2.1999999999999886,0.0,2022,3,21,19,2.33,121.0
,3018.56,6.64,2,50.4916762,-84.8402896,6.64,2022-03-21 19:46:54,87.0,24.5,53.0,92.5,415.0,22.5,86.5,15.0,2.0,2.0,0.0,2022,3,21,19,2.33,121.0
,3025.15,6.649,2,50.4916645,-84.8403836,6.649,2022-03-21 19:46:55,95.0,20.0,45.0,94.0,393.0,21.0,86.0,15.0,1.8000000000000114,1.8000000000000114,-0.03,2022,3,21,19,2.33,121.0
,3031.78,6.668,2,50.4916536,-84.8404785,6.668,2022-03-21 19:46:56,97.0,19.0,40.0,90.5,374.0,23.0,89.0,15.0,1.6000000000000227,1.6000000000000227,-0.56,2022,3,21,19,2.33,121.0
,3038.84,6.793,2,50.4916393,-84.8405789,6.793,2022-03-21 19:46:57,98.0,18.0,36.0,87.0,354.0,25.0,91.5,15.0,1.6000000000000227,1.6000000000000227,-1.47,2022,3,21,19,2.33,121.0
,3045.79,6.979,2,50.4916249,-84.8406775,6.979,2022-03-21 19:46:58,99.0,26.0,36.0,89.5,379.0,24.0,88.0,15.0,1.8000000000000114,1.8000000000000114,-1.7,2022,3,21,19,2.33,121.0
,3052.76,6.83,2,50.4916097,-84.8407763,6.83,2022-03-21 19:46:59,94.0,28.0,36.0,90.0,367.0,24.0,87.0,15.0,2.1999999999999886,2.1999999999999886,-0.76,2022,3,21,19,2.33,121.0
