timestamp,cadence,heart_rate,power,battery_soc,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,right_pedal_smoothness,right_torque_effectiveness,speed,left_right_balance,temperature,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2023-02-01 15:02:04,89.0,98.0,255.0,,62.0,2379.24,8.07,2.0,14.0,57.0,50.534155,-84.816643,27.0,89.0,8.07,45.0,0.0,36.200000000000045,36.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:05,79.0,97.0,252.0,,62.0,2387.43,8.312,2.0,24.5,81.5,50.5342377,-84.816681,26.5,71.5,8.312,79.0,0.0,36.200000000000045,36.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:06,82.0,96.0,245.0,47.0,62.0,2395.68,8.579,2.0,29.5,95.5,50.5343229,-84.8167259,26.5,76.0,8.579,62.0,0.0,36.0,36.0,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:07,83.0,94.0,319.0,,62.0,2404.15,8.743,2.0,28.5,94.5,50.5344062,-84.8167697,28.5,91.0,8.743,51.0,0.0,35.799999999999955,35.799999999999955,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:08,86.0,96.0,315.0,,63.0,2413.35,8.698,2.0,25.5,85.0,50.5344971,-84.8168175,31.5,96.5,8.698,49.0,0.0,35.60000000000002,35.60000000000002,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:09,86.0,96.0,278.0,,63.0,2421.87,8.551,2.0,25.0,83.0,50.5345828,-84.8168611,29.0,90.5,8.551,47.0,0.0,35.200000000000045,35.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:10,86.0,97.0,259.0,,63.0,2430.48,8.564,2.0,24.5,85.5,50.5346701,-84.816899,25.5,83.5,8.564,47.0,0.0,35.0,35.0,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:11,85.0,95.0,254.0,,63.0,2439.1,8.501,2.0,24.5,86.0,50.5347597,-84.8169431,23.5,79.5,8.501,48.0,0.0,34.799999999999955,34.799999999999955,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:12,85.0,95.0,248.0,,64.0,2447.53,8.245,2.0,24.5,85.0,50.5348422,-84.8169814,23.0,78.0,8.245,48.0,0.0,34.60000000000002,34.60000000000002,10.0,7.0,-1.59,2023,2,1,15,2.3,236.0
2023-02-01 15:02:13,84.0,96.0,243.0,,64.0,2455.42,7.824,2.0,24.5,84.5,50.534923,-84.8170267,23.0,77.0,7.824,48.0,0.0,34.60000000000002,34.60000000000002,10.0,7.0,-2.25,2023,2,1,15,2.3,236.0
2023-02-01 15:02:14,84.0,96.0,221.0,,64.0,2463.4,7.938,2.0,24.5,83.5,50.5350005,-84.8170718,22.5,75.5,7.938,48.0,0.0,34.39999999999998,34.39999999999998,10.0,7.0,-2.2,2023,2,1,15,2.3,236.0
2023-02-01 15:02:15,86.0,97.0,210.0,,64.0,2471.41,8.077,2.0,24.5,83.0,50.5350816,-84.8171173,22.0,74.0,8.077,48.0,0.0,34.39999999999998,34.39999999999998,10.0,7.0,-2.08,2023,2,1,15,2.3,236.0
2023-02-01 15:02:16,87.0,98.0,197.0,,64.0,2479.49,7.871,2.0,24.5,82.0,50.5351593,-84.8171615,21.5,72.5,7.871,50.0,0.0,34.39999999999998,34.39999999999998,10.0,7.0,-1.87,2023,2,1,15,2.3,236.0
2023-02-01 15:02:17,86.0,97.0,204.0,,65.0,2487.26,7.633,2.0,24.0,81.5,50.5352371,-84.8171997,21.0,72.0,7.633,53.0,0.0,34.39999999999998,34.39999999999998,10.0,8.0,-1.55,2023,2,1,15,2.3,236.0
2023-02-01 15:02:18,84.0,97.0,215.0,,65.0,2494.82,7.526,2.0,20.5,82.0,50.5353149,-84.8172438,23.0,76.5,7.526,56.0,0.0,34.39999999999998,34.39999999999998,10.0,8.0,-1.22,2023,2,1,15,2.3,236.0
2023-02-01 15:02:19,82.0,98.0,219.0,,65.0,2502.29,7.422,2.0,19.5,81.0,50.5353901,-84.8172815,20.0,77.0,7.422,71.0,0.0,34.39999999999998,34.39999999999998,10.0,8.0,-0.32,2023,2,1,15,2.3,236.0
2023-02-01 15:02:20,83.0,98.0,191.0,,65.0,2509.59,7.432,2.0,23.0,87.0,50.5354595,-84.8173288,10.5,41.5,7.432,59.0,0.0,34.39999999999998,34.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:21,83.0,98.0,211.0,,66.0,2517.4,7.579,2.0,26.5,92.5,50.5355331,-84.8173819,4.0,14.5,7.579,52.0,0.0,34.39999999999998,34.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:22,83.0,100.0,232.0,,66.0,2525.26,7.75,2.0,26.0,90.5,50.5356103,-84.8174288,9.0,31.0,7.75,51.0,0.0,34.39999999999998,34.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:23,84.0,100.0,258.0,,66.0,2533.13,7.93,2.0,25.5,88.5,50.535688,-84.8174801,14.0,47.5,7.93,50.0,0.0,34.39999999999998,34.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:24,86.0,99.0,275.0,,66.0,2541.03,7.907,2.0,25.0,86.5,50.5357678,-84.8175158,19.0,64.0,7.907,49.0,0.0,34.39999999999998,34.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:25,86.0,97.0,290.0,,67.0,2549.05,7.889,2.0,25.0,84.5,50.5358464,-84.8175543,24.0,80.5,7.889,47.0,0.0,34.39999999999998,34.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:26,87.0,99.0,260.0,,67.0,2556.55,7.796,2.0,25.0,84.5,50.5359202,-84.8175978,27.5,90.5,7.796,49.0,0.0,34.39999999999998,34.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:27,87.0,100.0,266.0,,67.0,2564.32,7.826,2.0,26.0,86.5,50.5359979,-84.8176435,28.5,88.5,7.826,50.0,0.0,34.39999999999998,34.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:28,87.0,101.0,262.0,,67.0,2572.71,8.083,2.0,24.0,82.5,50.5360797,-84.8176932,25.0,86.5,8.083,46.0,0.0,34.200000000000045,34.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:29,87.0,101.0,255.0,,68.0,2580.85,8.134,2.0,24.5,88.5,50.5361575,-84.817746,27.0,89.0,8.134,50.0,0.0,34.39999999999998,34.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:30,87.0,100.0,241.0,,68.0,2588.83,8.197,2.0,25.5,89.0,50.5362388,-84.8177912,26.5,88.5,8.197,56.0,0.0,34.39999999999998,34.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:31,87.0,100.0,236.0,,68.0,2597.1,8.107,2.0,25.0,87.0,50.5363206,-84.817837,25.0,85.5,8.107,58.0,0.0,34.39999999999998,34.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:32,87.0,100.0,210.0,,68.0,2605.22,8.167,2.0,24.5,85.0,50.5363974,-84.8178853,24.5,80.0,8.167,56.0,0.0,34.200000000000045,34.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:33,87.0,100.0,215.0,,69.0,2613.41,7.95,2.0,23.5,83.0,50.536474,-84.8179475,24.5,75.0,7.95,54.0,0.0,34.200000000000045,34.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:34,87.0,101.0,237.0,,69.0,2621.31,7.882,2.0,24.0,85.0,50.5365472,-84.8180024,24.0,79.0,7.882,52.0,0.0,34.200000000000045,34.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:35,86.0,101.0,245.0,,69.0,2629.28,8.009,2.0,24.5,87.0,50.5366208,-84.8180586,23.5,84.0,8.009,52.0,0.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:36,86.0,102.0,262.0,,69.0,2637.54,8.136,2.0,26.0,89.0,50.5366976,-84.8181241,25.0,87.5,8.136,51.0,0.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:37,86.0,101.0,248.0,,70.0,2645.74,8.062,2.0,27.5,89.0,50.5367697,-84.8181954,27.5,88.5,8.062,50.0,0.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:38,86.0,101.0,235.0,,70.0,2653.55,7.727,2.0,22.5,83.0,50.5368381,-84.8182592,25.5,88.5,7.727,48.0,0.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:39,85.0,100.0,224.0,,70.0,2661.45,7.819,2.0,24.5,83.0,50.5369058,-84.818324,25.5,88.5,7.819,47.0,0.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:40,84.0,99.0,215.0,,70.0,2669.31,7.768,2.0,24.0,82.0,50.5369742,-84.8183953,24.5,88.0,7.768,53.0,0.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:41,83.0,98.0,206.0,,70.0,2677.23,7.5,2.0,23.0,81.0,50.5370427,-84.8184593,24.0,87.5,7.5,54.0,0.0,33.799999999999955,33.799999999999955,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:42,82.0,101.0,207.0,,71.0,2684.97,7.51,2.0,24.0,82.5,50.5371108,-84.8185228,24.0,86.0,7.51,55.0,0.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:43,82.0,100.0,226.0,,71.0,2692.33,7.483,2.0,25.5,87.5,50.5371774,-84.8185857,23.5,77.0,7.483,56.0,0.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:44,89.0,101.0,260.0,,71.0,2699.69,7.537,2.0,27.0,94.0,50.5372396,-84.81865,25.5,84.0,7.537,53.0,0.0,33.799999999999955,33.799999999999955,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:45,96.0,100.0,291.0,,71.0,2706.29,7.722,2.0,25.0,87.5,50.5372918,-84.8187142,28.5,89.0,7.722,49.0,0.0,33.799999999999955,33.799999999999955,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:46,98.0,97.0,267.0,,72.0,2714.75,7.36,2.0,22.0,77.5,50.5373579,-84.8187992,29.0,91.0,7.36,47.0,0.0,33.799999999999955,33.799999999999955,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:47,97.0,97.0,231.0,,72.0,2722.18,7.325,2.0,21.5,74.0,50.5374086,-84.8188808,26.0,89.0,7.325,48.0,0.0,33.799999999999955,33.799999999999955,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:48,96.0,97.0,211.0,,72.0,2729.63,7.651,2.0,20.5,78.5,50.5374613,-84.8189608,26.0,84.5,7.651,54.0,0.0,33.799999999999955,33.799999999999955,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:49,96.0,96.0,205.0,,72.0,2737.3,7.48,2.0,20.0,78.5,50.5375118,-84.8190449,25.0,80.5,7.48,53.0,0.0,33.799999999999955,33.799999999999955,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:50,95.0,97.0,205.0,,73.0,2745.0,7.318,2.0,19.5,78.0,50.5375627,-84.8191359,23.5,77.0,7.318,52.0,0.0,33.799999999999955,33.799999999999955,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:51,95.0,97.0,206.0,,73.0,2752.35,7.352,2.0,19.0,76.0,50.5376124,-84.8192173,23.0,75.5,7.352,48.0,0.0,33.799999999999955,33.799999999999955,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:52,94.0,96.0,210.0,,73.0,2759.82,7.378,2.0,19.0,72.5,50.5376628,-84.8193012,23.5,78.5,7.378,47.0,0.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:53,94.0,97.0,212.0,,73.0,2767.49,7.429,2.0,23.5,77.5,50.5377137,-84.8193907,27.5,86.5,7.429,51.0,0.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:54,95.0,96.0,212.0,,73.0,2775.41,7.694,2.0,24.5,80.5,50.5377691,-84.8194742,26.5,83.5,7.694,51.0,0.0,34.200000000000045,34.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:55,96.0,94.0,212.0,,74.0,2783.68,7.943,2.0,25.0,83.0,50.5378283,-84.8195653,25.0,80.0,7.943,51.0,0.0,34.200000000000045,34.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:56,98.0,93.0,211.0,,74.0,2791.87,8.078,2.0,25.5,86.0,50.5378872,-84.8196559,24.0,76.5,8.078,50.0,-1.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:57,100.0,93.0,215.0,,74.0,2800.12,8.22,2.0,26.0,88.5,50.5379457,-84.8197459,22.5,73.0,8.22,50.0,-1.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:58,101.0,93.0,219.0,,74.0,2808.51,8.196,2.0,27.0,91.0,50.5380034,-84.8198372,21.0,69.5,8.196,50.0,-1.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:59,100.0,95.0,224.0,,75.0,2817.15,8.005,2.0,27.5,88.5,50.5380588,-84.8199384,24.5,75.5,8.005,49.0,-1.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:00,96.0,96.0,232.0,,75.0,2825.19,7.943,2.0,25.0,84.0,50.5381089,-84.8200327,26.0,80.0,7.943,46.0,-1.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:01,88.0,96.0,242.0,,75.0,2833.63,8.245,2.0,21.0,83.0,50.5381571,-84.8201399,23.5,79.0,8.245,44.0,-1.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:02,89.0,94.0,280.0,,75.0,2842.0,8.323,2.0,30.5,94.0,50.5381988,-84.8202415,28.5,91.5,8.323,46.0,-1.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:03,91.0,94.0,332.0,,76.0,2850.53,8.577,2.0,30.5,94.5,50.5382451,-84.8203491,30.0,94.0,8.577,47.0,-1.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:04,94.0,94.0,394.0,,76.0,2859.1,8.474,2.0,30.0,94.0,50.5382963,-84.8204499,31.5,96.0,8.474,48.0,-1.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:05,95.0,95.0,361.0,,76.0,2867.62,8.52,2.0,28.5,89.5,50.538353,-84.8205479,31.5,97.0,8.52,50.0,-1.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:06,96.0,94.0,334.0,46.0,77.0,2876.53,9.306,2.0,25.0,82.5,50.5384216,-84.8206399,30.0,95.5,9.306,53.0,-1.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:07,97.0,94.0,308.0,,77.0,2885.93,9.35,2.0,25.5,84.5,50.5384941,-84.8207392,28.0,90.5,9.35,55.0,-1.0,33.799999999999955,33.799999999999955,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:08,97.0,95.0,257.0,,77.0,2895.05,9.149,2.0,26.0,86.5,50.5385624,-84.8208302,25.5,85.5,9.149,53.0,-1.0,33.60000000000002,33.60000000000002,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:09,97.0,95.0,273.0,,77.0,2903.77,8.668,2.0,25.5,86.0,50.5386273,-84.8209196,25.5,86.5,8.668,51.0,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:10,96.0,95.0,278.0,,78.0,2911.98,8.018,2.0,25.0,84.0,50.5386836,-84.8210121,25.5,88.5,8.018,49.0,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:11,96.0,96.0,263.0,,78.0,2919.97,7.673,2.0,24.5,82.0,50.5387413,-84.8211017,25.5,88.0,7.673,51.0,-1.0,33.200000000000045,33.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:12,95.0,96.0,272.0,,78.0,2927.74,7.743,2.0,25.0,83.0,50.5387922,-84.8211868,27.0,89.5,7.743,56.0,-1.0,33.200000000000045,33.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:13,94.0,98.0,288.0,,79.0,2936.13,7.948,2.0,25.5,84.0,50.5388461,-84.8212855,28.5,91.5,7.948,53.0,-1.0,33.200000000000045,33.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:14,94.0,98.0,277.0,,79.0,2944.03,7.954,2.0,26.0,84.0,50.5388967,-84.8213778,29.0,92.0,7.954,50.0,-1.0,33.200000000000045,33.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:15,93.0,98.0,273.0,,79.0,2952.31,8.182,2.0,25.5,83.5,50.5389515,-84.8214744,28.5,91.5,8.182,48.0,-1.0,33.200000000000045,33.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:16,93.0,99.0,260.0,,79.0,2960.95,8.513,2.0,25.0,83.0,50.5390134,-84.8215648,28.0,91.0,8.513,46.0,-1.0,33.200000000000045,33.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:17,93.0,98.0,255.0,,80.0,2969.42,8.514,2.0,24.5,85.5,50.5390713,-84.8216605,26.5,85.5,8.514,52.0,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:18,92.0,97.0,257.0,,80.0,2979.17,8.362,2.0,26.0,88.0,50.5391463,-84.8217553,24.5,84.5,8.362,51.0,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:19,91.0,97.0,265.0,,80.0,2987.72,8.062,2.0,26.5,87.5,50.5392224,-84.8218284,24.0,85.0,8.062,51.0,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:20,68.0,98.0,210.0,,80.0,2995.51,7.306,2.0,26.0,84.5,50.5392907,-84.8218886,23.5,82.0,7.306,50.0,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:21,44.0,98.0,183.0,,80.0,3002.03,6.864,2.0,28.5,89.0,50.5393599,-84.8218871,17.0,59.0,6.864,48.0,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:22,88.0,98.0,161.0,,81.0,3009.53,7.376,2.0,31.0,93.5,50.5394414,-84.8218765,10.5,36.5,7.376,46.0,-1.0,33.60000000000002,33.60000000000002,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:23,97.0,98.0,360.0,,81.0,3017.31,7.447,3.0,28.0,92.5,50.539521,-84.8218582,20.5,68.0,7.447,49.0,-1.0,33.60000000000002,33.60000000000002,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:24,102.0,96.0,324.0,,81.0,3025.27,7.828,3.0,25.5,89.0,50.5396079,-84.8218399,29.0,95.0,7.828,53.0,-1.0,33.60000000000002,33.60000000000002,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:25,102.0,96.0,265.0,,82.0,3033.2,7.831,3.0,24.5,82.5,50.5396926,-84.8218201,26.5,90.5,7.831,46.0,-1.0,33.60000000000002,33.60000000000002,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:26,95.0,97.0,209.0,,82.0,3040.61,7.998,3.0,19.0,63.0,50.5397698,-84.8217961,23.0,86.0,7.998,37.0,-1.0,33.60000000000002,33.60000000000002,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:27,84.0,96.0,189.0,,82.0,3048.24,8.011,3.0,21.5,80.0,50.5398483,-84.8217864,19.0,65.0,8.011,59.0,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:28,84.0,95.0,184.0,,82.0,3056.66,8.018,3.0,22.0,85.0,50.5399395,-84.8217686,18.0,61.0,8.018,56.0,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:29,84.0,95.0,178.0,,82.0,3064.15,8.001,3.0,22.0,84.5,50.5400211,-84.821758,18.5,63.5,8.001,55.0,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:30,84.0,97.0,173.0,,83.0,3071.85,7.788,3.0,22.0,84.5,50.5401033,-84.8217413,19.0,66.0,7.788,54.0,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:31,85.0,99.0,260.0,,83.0,3079.46,7.513,3.0,22.0,84.5,50.5401842,-84.8217307,19.5,69.0,7.513,54.0,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:32,89.0,100.0,271.0,,83.0,3087.11,7.342,3.0,22.5,84.0,50.540262,-84.8217124,20.0,71.5,7.342,53.0,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:33,93.0,101.0,281.0,,84.0,3094.19,6.828,3.0,22.5,84.0,50.5403367,-84.8216942,20.5,74.0,6.828,52.0,-1.0,33.200000000000045,33.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:34,56.0,103.0,235.0,,84.0,3100.17,6.143,3.0,22.5,83.5,50.5404004,-84.8216728,21.0,77.0,6.143,51.0,-1.0,33.200000000000045,33.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:35,74.0,105.0,147.0,,84.0,3106.32,5.8,3.0,22.5,83.5,50.5404632,-84.8216384,21.5,79.5,5.8,50.0,-1.0,33.200000000000045,33.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:36,78.0,106.0,104.0,,84.0,3112.85,6.271,3.0,18.0,66.5,50.5405294,-84.8216123,20.5,72.0,6.271,49.0,-1.0,33.200000000000045,33.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:37,52.0,106.0,74.0,,84.0,3119.72,6.566,3.0,,,50.5406012,-84.8215958,,,6.566,,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:38,26.0,106.0,44.0,,84.0,3126.39,5.94,3.0,,,50.5406737,-84.8215882,,,5.94,,-1.0,33.39999999999998,33.39999999999998,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:39,0.0,106.0,0.0,,84.0,3132.15,5.217,3.0,,,50.5407355,-84.8215882,,,5.217,,-1.0,33.60000000000002,33.60000000000002,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:40,0.0,106.0,0.0,,84.0,3137.21,4.517,3.0,,,50.5407889,-84.8215882,,,4.517,,-1.0,33.799999999999955,33.799999999999955,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:41,0.0,107.0,0.0,,84.0,3141.82,4.48,3.0,,,50.5408386,-84.8215898,,,4.48,,-1.0,33.799999999999955,33.799999999999955,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:42,0.0,106.0,0.0,,84.0,3145.85,4.028,3.0,,,50.5408814,-84.8215973,,,4.028,,-1.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:43,0.0,106.0,0.0,,84.0,3148.93,2.704,3.0,,,50.5409145,-84.821596,,,2.704,,-1.0,34.0,34.0,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:03:44,0.0,107.0,0.0,,84.0,3150.25,1.114,3.0,,,50.5409279,-84.8215882,,,1.114,,-1.0,34.200000000000045,34.200000000000045,10.0,8.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 18:37:56,,,,,84.0,3150.33,1.265,4.0,,,50.5397419,-84.8234268,,,1.265,,25.0,57.39999999999998,57.39999999999998,10.0,8.0,0.0,2023,2,1,18,2.87,241.0
2023-02-01 18:37:57,,,,,84.0,3151.04,1.125,4.0,,,50.5397331,-84.8234253,,,1.125,,25.0,57.39999999999998,57.39999999999998,10.0,8.0,0.0,2023,2,1,18,2.87,241.0
2023-02-01 18:37:58,,,,,84.0,3151.7,1.025,4.0,,,50.5397286,-84.8234147,,,1.025,,25.0,57.39999999999998,57.39999999999998,10.0,8.0,0.0,2023,2,1,18,2.87,241.0
2023-02-01 18:37:59,,,,,84.0,3152.82,0.991,4.0,,,50.5397241,-84.8233982,,,0.991,,25.0,57.39999999999998,57.39999999999998,10.0,8.0,0.0,2023,2,1,18,2.87,241.0
2023-02-01 18:38:00,,,,,84.0,3153.55,0.933,4.0,,,50.5397196,-84.8233898,,,0.933,,25.0,57.39999999999998,57.39999999999998,10.0,8.0,0.0,2023,2,1,18,2.87,241.0
2023-02-01 18:38:01,,,,,84.0,3154.51,0.87,4.0,,,50.5397104,-84.8233799,,,0.87,,25.0,57.39999999999998,57.39999999999998,10.0,8.0,0.0,2023,2,1,18,2.87,241.0
2023-02-01 18:38:02,,,,,84.0,3155.41,0.824,4.0,,,50.5397052,-84.8233708,,,0.824,,25.0,57.39999999999998,57.39999999999998,10.0,8.0,0.0,2023,2,1,18,2.87,241.0
2023-02-01 18:38:03,,,,,84.0,3156.42,0.782,4.0,,,50.539696,-84.8233631,,,0.782,,25.0,57.39999999999998,57.39999999999998,10.0,8.0,0.0,2023,2,1,18,2.87,241.0
2023-02-01 18:38:04,,,,,84.0,3157.48,0.897,4.0,,,50.5396861,-84.8233601,,,0.897,,25.0,57.60000000000002,57.60000000000002,10.0,8.0,0.0,2023,2,1,18,2.87,241.0
2023-02-01 18:38:05,,,,,84.0,3159.23,1.573,4.0,,,50.5396719,-84.8233435,,,1.573,,25.0,57.60000000000002,57.60000000000002,28.0,8.0,0.85,2023,2,1,18,2.87,241.0
