timestamp,battery_soc,temperature,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-07-06 22:19:51,,28.0,100.0,132.0,24.5,90.0,339.0,25.0,86.5,52.0,5288.18,9.239,2.0,137.0,50.5320319,-84.8156368,9.239,10.0,19.0,15.0,10.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:19:52,,28.0,101.0,132.0,24.5,88.0,322.0,25.0,84.5,53.0,5297.4,9.282,2.0,138.0,50.5321239,-84.8156819,9.282,10.0,19.0,15.0,10.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:19:53,,28.0,102.0,132.0,23.5,83.5,254.0,25.5,83.5,50.0,5306.6,9.269,2.0,138.0,50.5322173,-84.8157273,9.269,10.0,19.0,15.0,10.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:19:54,,28.0,102.0,133.0,22.0,75.5,236.0,27.5,89.0,49.0,5315.74,9.154,2.0,139.0,50.5323104,-84.815769,9.154,10.0,19.0,15.0,10.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:19:55,,28.0,101.0,133.0,18.5,72.0,218.0,25.0,82.5,53.0,5324.9,9.083,2.0,139.0,50.5324046,-84.8158095,9.083,10.0,19.0,15.0,10.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:19:56,,28.0,100.0,133.0,15.5,68.0,203.0,22.5,76.0,48.0,5334.19,9.192,2.0,139.0,50.5324965,-84.8158555,9.192,10.0,19.0,15.0,10.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:19:57,,28.0,100.0,133.0,16.5,67.5,188.0,20.0,71.5,55.0,5343.42,9.174,2.0,140.0,50.5325872,-84.8159048,9.174,10.0,19.0,15.0,10.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:19:58,,28.0,99.0,133.0,19.0,70.0,170.0,20.0,72.0,57.0,5352.49,9.083,2.0,139.0,50.5326781,-84.8159515,9.083,9.800000000000011,19.0,15.0,9.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:19:59,,28.0,99.0,134.0,19.0,71.5,175.0,22.5,78.5,54.0,5361.57,8.99,2.0,140.0,50.5327713,-84.8159919,8.99,9.800000000000011,19.0,15.0,9.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:00,,28.0,99.0,134.0,18.0,66.0,168.0,17.5,64.0,52.0,5370.42,9.003,2.0,141.0,50.5328626,-84.8160363,9.003,9.800000000000011,19.0,15.0,9.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:01,,28.0,83.0,134.0,17.0,58.5,155.0,17.0,62.0,43.0,5379.23,8.826,2.0,142.0,50.5329499,-84.8160808,8.826,9.600000000000023,19.0,15.0,9.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:02,,28.0,56.0,134.0,16.5,56.5,138.0,17.0,62.5,42.0,5388.19,8.514,2.0,140.0,50.5330403,-84.8161274,8.514,9.600000000000023,19.0,15.0,9.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:03,,28.0,30.0,134.0,17.0,57.5,121.0,17.5,63.0,42.0,5396.75,8.438,2.0,140.0,50.533128,-84.8161693,8.438,9.600000000000023,19.0,15.0,9.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:04,,28.0,4.0,134.0,17.5,59.0,0.0,17.5,63.5,43.0,5405.28,8.399,2.0,140.0,50.5332126,-84.81621,8.399,9.399999999999977,19.0,15.0,9.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:05,,28.0,0.0,134.0,17.5,60.5,0.0,18.0,64.5,43.0,5413.7,8.314,2.0,142.0,50.5332989,-84.8162515,8.314,9.199999999999989,19.0,15.0,9.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:06,,28.0,0.0,134.0,18.0,61.5,0.0,18.0,65.0,43.0,5422.02,8.258,2.0,141.0,50.5333838,-84.8162881,8.258,9.0,19.0,15.0,9.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:07,,28.0,0.0,134.0,18.5,63.0,0.0,18.0,65.5,43.0,5430.19,8.208,2.0,141.0,50.5334661,-84.8163286,8.208,8.800000000000011,19.0,15.0,8.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:08,,28.0,0.0,134.0,18.5,64.0,0.0,18.5,66.5,44.0,5438.41,8.161,2.0,140.0,50.5335498,-84.8163701,8.161,8.600000000000023,19.0,15.0,8.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:09,,28.0,0.0,134.0,19.0,65.5,0.0,18.5,67.0,44.0,5446.33,7.792,2.0,140.0,50.5336321,-84.8164064,7.792,8.399999999999977,19.0,15.0,8.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:10,,28.0,0.0,134.0,19.0,67.0,0.0,19.0,67.5,44.0,5453.58,6.817,2.0,140.0,50.5337037,-84.8164428,6.817,8.199999999999989,19.0,15.0,8.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:11,,28.0,0.0,134.0,19.5,68.0,0.0,19.0,68.5,44.0,5459.7,5.58,2.0,141.0,50.5337636,-84.8164715,5.58,8.199999999999989,19.0,15.0,8.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:12,,28.0,0.0,134.0,20.0,69.5,0.0,19.0,69.0,44.0,5464.54,4.368,2.0,141.0,50.5338141,-84.8164896,4.368,8.0,19.0,15.0,8.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:13,,28.0,0.0,134.0,20.0,71.0,0.0,19.5,69.5,45.0,5468.41,3.46,2.0,141.0,50.5338537,-84.8165078,3.46,7.800000000000011,19.0,15.0,7.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:14,,28.0,0.0,134.0,20.5,72.0,0.0,19.5,70.5,45.0,5471.58,2.923,2.0,140.0,50.5338837,-84.816526,2.923,7.600000000000023,19.0,15.0,7.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:15,,28.0,0.0,134.0,21.0,73.5,0.0,20.0,71.0,45.0,5474.44,2.805,2.0,141.0,50.5339113,-84.8165444,2.805,7.399999999999977,19.0,15.0,7.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:16,,28.0,0.0,134.0,21.0,75.0,0.0,20.0,71.5,45.0,5477.14,2.686,2.0,141.0,50.5339388,-84.8165628,2.686,7.199999999999989,19.0,16.0,7.199999999999989,-1.05,2022,7,6,22,2.75,260.0
2022-07-06 22:20:17,,28.0,0.0,134.0,21.5,76.0,0.0,20.5,72.5,46.0,5479.86,2.946,2.0,138.0,50.5339678,-84.8165768,2.946,7.0,19.0,16.0,7.0,-3.56,2022,7,6,22,2.75,260.0
2022-07-06 22:20:18,,28.0,30.0,134.0,22.0,77.5,56.0,20.5,73.0,46.0,5483.31,3.661,2.0,138.0,50.5340033,-84.8165897,3.661,7.0,19.0,16.0,7.0,-4.2,2022,7,6,22,2.75,260.0
2022-07-06 22:20:19,,28.0,44.0,134.0,22.0,78.5,144.0,20.5,73.5,47.0,5487.67,4.664,2.0,137.0,50.5340482,-84.816608,4.664,6.800000000000011,19.0,17.0,6.800000000000011,-4.65,2022,7,6,22,2.75,260.0
2022-07-06 22:20:20,,28.0,40.0,134.0,22.5,80.0,177.0,21.0,74.5,51.0,5492.62,5.075,2.0,136.0,50.5341,-84.8166261,5.075,6.800000000000011,19.0,17.0,6.800000000000011,-4.76,2022,7,6,22,2.75,260.0
2022-07-06 22:20:21,,28.0,27.0,134.0,22.5,81.0,173.0,19.5,76.5,52.0,5497.66,4.722,2.0,135.0,50.5341525,-84.8166442,4.722,6.600000000000023,19.0,17.0,6.600000000000023,-4.39,2022,7,6,22,2.75,260.0
2022-07-06 22:20:22,,28.0,14.0,134.0,22.5,82.0,169.0,16.5,80.0,54.0,5502.35,4.256,2.0,135.0,50.5341988,-84.8166663,4.256,6.600000000000023,19.0,17.0,6.600000000000023,-3.6,2022,7,6,22,2.75,260.0
2022-07-06 22:20:23,,28.0,1.0,134.0,23.0,83.0,0.0,14.0,83.0,56.0,5506.43,3.579,2.0,134.0,50.534238,-84.8166899,3.579,6.600000000000023,19.0,17.0,6.600000000000023,-2.76,2022,7,6,22,2.75,260.0
2022-07-06 22:20:24,,28.0,0.0,134.0,23.0,84.5,0.0,11.0,86.5,58.0,5509.79,2.817,2.0,133.0,50.5342724,-84.8167042,2.817,6.600000000000023,19.0,17.0,6.600000000000023,-2.05,2022,7,6,22,2.75,260.0
2022-07-06 22:20:25,,28.0,0.0,134.0,23.0,85.5,0.0,8.5,90.0,59.0,5512.52,2.323,2.0,131.0,50.5343007,-84.8167134,2.323,6.600000000000023,19.0,17.0,6.600000000000023,-1.56,2022,7,6,22,2.75,260.0
2022-07-06 22:20:26,,28.0,13.0,134.0,23.0,86.5,13.0,5.5,93.0,61.0,5515.32,2.939,2.0,128.0,50.5343277,-84.8167307,2.939,6.399999999999977,19.0,17.0,6.399999999999977,-1.3,2022,7,6,22,2.75,260.0
2022-07-06 22:20:27,,28.0,36.0,134.0,23.5,87.5,94.0,3.0,96.5,58.0,5518.98,4.054,2.0,127.0,50.5343611,-84.8167615,4.054,6.399999999999977,19.0,17.0,6.399999999999977,-1.33,2022,7,6,22,2.75,260.0
2022-07-06 22:20:28,,28.0,46.0,135.0,23.5,88.5,175.0,0.5,99.5,49.0,5523.52,4.668,2.0,126.0,50.534401,-84.8167976,4.668,6.199999999999989,19.0,17.0,6.199999999999989,-1.57,2022,7,6,22,2.75,260.0
2022-07-06 22:20:29,,28.0,55.0,135.0,26.5,91.5,249.0,18.5,88.5,48.0,5528.56,5.007,2.0,126.0,50.5344476,-84.8168371,5.007,6.0,19.0,17.0,6.0,-1.88,2022,7,6,22,2.75,260.0
2022-07-06 22:20:30,,28.0,64.0,135.0,25.5,89.0,364.0,25.5,84.0,52.0,5533.64,4.947,2.0,126.0,50.5344953,-84.8168749,4.947,6.0,19.0,18.0,6.0,-2.13,2022,7,6,22,2.75,260.0
2022-07-06 22:20:31,,28.0,73.0,136.0,24.0,86.0,397.0,23.5,83.5,54.0,5539.15,5.359,2.0,126.0,50.5345476,-84.8169079,5.359,6.0,19.0,18.0,6.0,-2.18,2022,7,6,22,2.75,260.0
2022-07-06 22:20:32,,28.0,77.0,136.0,25.0,86.5,431.0,19.5,83.0,53.0,5545.28,5.91,2.0,124.0,50.5346093,-84.8169406,5.91,6.199999999999989,19.0,18.0,6.199999999999989,-1.42,2022,7,6,22,2.75,260.0
2022-07-06 22:20:33,,28.0,56.0,137.0,23.0,86.5,384.0,20.0,83.5,51.0,5551.75,6.516,2.0,123.0,50.5346774,-84.8169631,6.516,6.0,19.0,18.0,6.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:34,,28.0,64.0,137.0,22.5,85.5,339.0,19.0,72.0,58.0,5558.6,7.153,2.0,124.0,50.5347494,-84.8169888,7.153,6.0,19.0,18.0,6.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:35,,28.0,87.0,137.0,23.5,85.0,330.0,18.5,67.5,55.0,5565.95,7.615,2.0,122.0,50.5348216,-84.8170286,7.615,6.0,19.0,18.0,6.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:36,,28.0,93.0,138.0,21.0,81.0,423.0,19.0,71.5,51.0,5573.84,7.755,2.0,122.0,50.5348989,-84.8170707,7.755,6.0,19.0,18.0,6.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:37,,28.0,95.0,138.0,15.0,73.0,376.0,20.5,80.5,43.0,5582.05,7.798,2.0,121.0,50.5349815,-84.8171114,7.798,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:38,,28.0,95.0,138.0,20.0,78.0,316.0,22.5,84.5,35.0,5590.24,8.007,2.0,122.0,50.5350631,-84.8171567,8.007,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:39,,28.0,96.0,138.0,24.5,83.0,283.0,24.5,88.5,51.0,5598.74,8.187,2.0,123.0,50.5351476,-84.8172025,8.187,6.399999999999977,19.0,18.0,6.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:40,,28.0,97.0,139.0,27.5,90.0,290.0,24.5,88.0,50.0,5607.59,8.303,2.0,123.0,50.535236,-84.8172449,8.303,6.399999999999977,19.0,18.0,6.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:41,,28.0,98.0,139.0,29.0,94.5,381.0,24.0,86.5,50.0,5616.3,8.446,2.0,123.0,50.5353256,-84.8172809,8.446,6.399999999999977,19.0,18.0,6.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:42,,28.0,99.0,140.0,29.0,95.0,371.0,24.5,87.0,49.0,5625.25,8.679,2.0,121.0,50.5354206,-84.8173171,8.679,6.399999999999977,19.0,18.0,6.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:43,,28.0,100.0,140.0,29.0,95.5,357.0,24.5,88.0,48.0,5634.81,9.016,2.0,121.0,50.5355205,-84.8173551,9.016,6.399999999999977,19.0,18.0,6.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:44,,28.0,102.0,140.0,28.5,96.0,343.0,24.5,88.5,57.0,5644.28,9.274,2.0,120.0,50.5356158,-84.8174003,9.274,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:45,,28.0,102.0,141.0,28.5,96.5,332.0,25.0,89.5,60.0,5654.09,9.199,2.0,120.0,50.5357135,-84.8174504,9.199,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:46,,28.0,97.0,141.0,28.5,97.0,354.0,25.0,90.0,55.0,5664.08,9.288,2.0,119.0,50.5358139,-84.8175005,9.288,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:47,,28.0,98.0,141.0,27.5,95.5,381.0,25.0,89.0,46.0,5674.48,9.58,2.0,119.0,50.5359183,-84.817555,9.58,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:48,,28.0,98.0,142.0,27.0,94.5,361.0,24.5,88.0,44.0,5685.4,9.599,2.0,120.0,50.5360253,-84.8176184,9.599,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:49,,28.0,97.0,142.0,26.0,92.5,329.0,25.0,86.0,48.0,5695.87,9.607,2.0,119.0,50.536126,-84.8176844,9.607,6.0,19.0,18.0,6.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:50,,28.0,97.0,142.0,25.0,90.5,325.0,25.0,85.5,51.0,5706.68,9.803,2.0,120.0,50.5362293,-84.8177552,9.803,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:51,,28.0,97.0,143.0,24.5,89.0,335.0,25.5,86.5,51.0,5717.8,9.819,2.0,120.0,50.5363346,-84.8178322,9.819,6.399999999999977,19.0,18.0,6.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:52,,28.0,96.0,143.0,24.0,87.0,316.0,25.5,88.0,49.0,5727.59,9.526,2.0,117.0,50.5364282,-84.8178961,9.526,6.399999999999977,19.0,18.0,6.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:53,,28.0,95.0,143.0,23.5,83.5,281.0,24.5,81.5,52.0,5736.97,9.356,2.0,116.0,50.5365165,-84.8179638,9.356,6.600000000000023,19.0,18.0,6.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:54,,28.0,93.0,143.0,23.5,83.0,242.0,23.5,79.0,55.0,5746.47,9.428,2.0,115.0,50.5366007,-84.8180409,9.428,6.399999999999977,19.0,18.0,6.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:55,,28.0,93.0,144.0,25.0,87.5,251.0,23.0,79.0,53.0,5755.53,9.283,2.0,112.0,50.5366783,-84.8181164,9.283,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:56,,28.0,92.0,144.0,26.0,93.5,270.0,21.5,80.0,47.0,5764.4,9.062,2.0,112.0,50.536755,-84.8181926,9.062,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:57,,28.0,92.0,144.0,24.5,88.5,248.0,22.0,77.5,39.0,5773.85,9.076,2.0,111.0,50.5368379,-84.8182737,9.076,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:58,,28.0,91.0,144.0,22.5,83.0,217.0,22.0,75.5,45.0,5782.92,9.037,3.0,112.0,50.5369157,-84.8183512,9.037,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:20:59,,28.0,90.0,145.0,21.0,78.0,192.0,22.5,73.0,52.0,5792.05,9.031,3.0,110.0,50.5369929,-84.818433,9.031,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:00,,28.0,83.0,145.0,20.5,76.5,189.0,23.0,72.5,54.0,5801.21,8.879,3.0,110.0,50.5370704,-84.8185193,8.879,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:01,,28.0,56.0,145.0,,,137.0,,,,5809.67,8.186,3.0,110.0,50.5371385,-84.8186012,8.186,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:02,,28.0,29.0,145.0,,,85.0,,,,5817.66,7.581,3.0,111.0,50.537202,-84.8186738,7.581,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:03,,28.0,2.0,145.0,,,0.0,,,,5825.26,7.417,3.0,110.0,50.5372616,-84.8187469,7.417,6.199999999999989,19.0,18.0,6.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:04,,28.0,0.0,145.0,,,0.0,,,,5832.15,7.091,3.0,110.0,50.5373163,-84.8188154,7.091,6.0,19.0,18.0,6.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:05,,28.0,0.0,145.0,,,0.0,,,,5838.34,6.413,3.0,107.0,50.5373687,-84.8188747,6.413,6.0,19.0,18.0,6.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:06,,28.0,0.0,145.0,,,0.0,,,,5843.68,5.344,3.0,108.0,50.5374119,-84.8189246,5.344,6.0,19.0,18.0,6.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:07,,28.0,0.0,145.0,,,0.0,,,,5848.3,4.543,3.0,108.0,50.5374462,-84.8189702,4.543,5.800000000000011,19.0,18.0,5.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:08,,28.0,0.0,145.0,,,0.0,,,,5852.03,4.004,3.0,109.0,50.5374761,-84.8190117,4.004,5.800000000000011,19.0,18.0,5.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:09,,28.0,0.0,145.0,,,0.0,,,,5854.75,2.526,2.0,108.0,50.5374989,-84.8190392,2.526,5.800000000000011,19.0,18.0,5.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:10,,28.0,0.0,145.0,,,0.0,,,,5856.76,1.373,2.0,108.0,50.5375171,-84.8190487,1.373,5.600000000000023,19.0,18.0,5.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:11,,28.0,0.0,145.0,,,0.0,,,,5858.35,1.161,2.0,109.0,50.5375332,-84.8190531,1.161,5.600000000000023,19.0,18.0,5.600000000000023,-0.32,2022,7,6,22,2.75,260.0
2022-07-06 22:21:12,,28.0,0.0,145.0,,,0.0,,,,5860.03,1.445,2.0,107.0,50.537549,-84.8190665,1.445,5.600000000000023,19.0,18.0,5.600000000000023,-1.16,2022,7,6,22,2.75,260.0
2022-07-06 22:21:13,,28.0,0.0,145.0,,,0.0,,,,5861.88,1.815,2.0,108.0,50.5375628,-84.8190847,1.815,5.399999999999977,19.0,18.0,5.399999999999977,-1.5,2022,7,6,22,2.75,260.0
2022-07-06 22:21:14,,28.0,0.0,145.0,,,0.0,,,,5863.68,1.795,2.0,108.0,50.537572,-84.8191075,1.795,5.399999999999977,19.0,18.0,5.399999999999977,-1.96,2022,7,6,22,2.75,260.0
2022-07-06 22:21:15,,28.0,0.0,145.0,,,0.0,,,,5865.15,1.545,2.0,107.0,50.5375811,-84.819126,1.545,5.399999999999977,19.0,18.0,5.399999999999977,-2.62,2022,7,6,22,2.75,260.0
2022-07-06 22:21:16,,28.0,0.0,145.0,,,0.0,,,,5866.15,1.143,2.0,107.0,50.5375858,-84.819135,1.143,5.399999999999977,19.0,18.0,5.399999999999977,-3.28,2022,7,6,22,2.75,260.0
2022-07-06 22:21:51,,28.0,0.0,145.0,,,0.0,,,,5866.62,1.23,2.0,109.0,50.5376003,-84.8191563,1.23,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:52,,28.0,0.0,145.0,,,0.0,,,,5867.82,2.641,2.0,110.0,50.5376241,-84.819189,2.641,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:53,,28.0,0.0,145.0,,,0.0,,,,5870.64,2.768,2.0,106.0,50.5376422,-84.8192208,2.768,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:54,,28.0,0.0,145.0,,,0.0,,,,5873.85,3.092,2.0,107.0,50.537665,-84.8192573,3.092,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:55,,28.0,13.0,145.0,,,20.0,,,,5877.15,3.248,2.0,106.0,50.5376834,-84.8192981,3.248,5.0,19.0,18.0,5.0,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:56,,28.0,19.0,145.0,21.5,72.0,35.0,32.0,92.0,,5880.44,3.279,2.0,109.0,50.5376948,-84.8193436,3.279,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:57,,28.0,22.0,145.0,21.0,73.5,49.0,26.5,85.5,66.0,5884.13,3.59,2.0,110.0,50.5377083,-84.8193934,3.59,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:58,,28.0,27.0,145.0,20.5,75.5,100.0,21.0,79.0,60.0,5888.57,4.223,2.0,110.0,50.5377308,-84.819448,4.223,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:21:59,,28.0,33.0,145.0,21.5,79.0,148.0,17.5,75.5,67.0,5893.46,4.732,2.0,110.0,50.5377602,-84.8195067,4.732,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:00,,28.0,45.0,145.0,26.5,88.5,198.0,20.0,82.0,76.0,5898.74,5.152,2.0,109.0,50.537792,-84.8195704,5.152,5.199999999999989,19.0,18.0,5.199999999999989,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:01,,28.0,54.0,146.0,25.0,89.0,242.0,20.5,83.5,55.0,5904.17,5.36,2.0,109.0,50.5378217,-84.8196384,5.36,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:02,,28.0,59.0,146.0,23.0,86.5,315.0,20.0,82.5,52.0,5909.62,5.434,2.0,108.0,50.5378512,-84.8197112,5.434,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:03,,28.0,63.0,146.0,21.5,83.0,303.0,19.5,80.5,53.0,5915.42,5.695,2.0,110.0,50.5378811,-84.8197845,5.695,5.600000000000023,19.0,18.0,5.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:04,,28.0,65.0,147.0,20.0,80.0,299.0,19.0,78.5,52.0,5921.46,5.949,2.0,108.0,50.5379106,-84.8198619,5.949,5.600000000000023,19.0,18.0,5.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:05,,28.0,52.0,147.0,19.5,77.5,274.0,18.0,79.5,49.0,5927.82,6.25,2.0,108.0,50.5379468,-84.8199393,6.25,5.600000000000023,19.0,18.0,5.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:06,,28.0,35.0,147.0,19.5,77.5,241.0,16.0,69.5,49.0,5934.41,6.5,2.0,106.0,50.5379897,-84.8200118,6.5,5.800000000000011,19.0,18.0,5.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:07,,28.0,17.0,147.0,20.0,78.5,208.0,13.0,57.0,49.0,5941.09,6.645,2.0,108.0,50.5380353,-84.820089,6.645,5.800000000000011,19.0,18.0,5.800000000000011,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:08,,28.0,0.0,147.0,20.5,79.0,0.0,10.0,44.5,50.0,5947.76,6.662,2.0,107.0,50.5380811,-84.820167,6.662,5.600000000000023,19.0,18.0,5.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:09,,28.0,0.0,147.0,20.5,80.0,0.0,7.0,31.5,50.0,5953.79,6.188,2.0,108.0,50.53812,-84.8202354,6.188,5.600000000000023,19.0,18.0,5.600000000000023,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:10,,28.0,8.0,147.0,21.0,81.0,2.0,4.5,19.0,50.0,5959.47,5.807,2.0,108.0,50.5381563,-84.8202992,5.807,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:11,,28.0,30.0,147.0,21.5,81.5,62.0,1.5,6.0,50.0,5965.43,5.981,2.0,106.0,50.5381986,-84.820366,5.981,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:12,,28.0,62.0,147.0,21.0,80.0,180.0,9.0,35.0,49.0,5971.62,6.152,2.0,107.0,50.5382419,-84.8204343,6.152,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:13,,28.0,63.0,147.0,20.0,77.0,258.0,20.5,82.0,51.0,5977.89,6.159,2.0,108.0,50.5382837,-84.8205038,6.159,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:14,,28.0,65.0,148.0,18.0,76.0,264.0,19.0,77.5,54.0,5984.55,6.536,2.0,108.0,50.5383246,-84.820581,6.536,5.399999999999977,19.0,18.0,5.399999999999977,0.0,2022,7,6,22,2.75,260.0
2022-07-06 22:22:15,,27.0,68.0,148.0,19.5,81.0,280.0,18.0,73.0,57.0,5991.3,6.691,2.0,106.0,50.538359,-84.820663,6.691,5.600000000000023,19.0,18.0,5.600000000000023,0.0,2022,7,6,22,2.75,260.0
