ascent,descent,timestamp,battery_soc,cadence,left_right_balance,power,calories,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,right_pedal_smoothness,right_torque_effectiveness,speed,distance,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
0,0,2023-04-20 22:08:13,,77.0,52.0,162.0,0.0,7.162,2.0,25.5,85.5,50.5387054,-84.8215245,22.0,73.5,7.162,,,,,,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:14,,80.0,54.0,183.0,0.0,7.122,2.0,25.5,84.5,50.5386644,-84.821479,22.0,76.5,7.122,0.0,,,,,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:15,,82.0,53.0,238.0,0.0,7.04,2.0,25.5,83.5,50.5386234,-84.8214244,22.0,80.0,7.04,5.73,,,,,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:16,,83.0,53.0,247.0,0.0,7.085,2.0,25.0,82.0,50.5385688,-84.8213515,21.5,83.0,7.085,12.81,17.0,,,,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:17,,83.0,55.0,228.0,1.0,7.347,2.0,25.0,81.0,50.5385188,-84.8212696,21.5,86.5,7.347,20.21,17.0,,,,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:18,,84.0,55.0,222.0,1.0,7.364,2.0,24.5,81.0,50.5384687,-84.8211877,24.5,88.5,7.364,27.6,17.0,,,,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:19,,84.0,56.0,219.0,1.0,7.153,2.0,25.0,82.5,50.5384186,-84.8211058,25.0,88.5,7.153,34.65,17.0,,,,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:20,,85.0,57.0,214.0,1.0,7.135,2.0,26.0,85.0,50.5383686,-84.821033,24.5,87.5,7.135,41.74,17.0,30.799999999999955,30.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:21,,86.0,56.0,215.0,1.0,7.334,2.0,27.0,87.0,50.5383231,-84.8209419,23.5,86.5,7.334,49.21,17.0,30.799999999999955,30.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:22,,87.0,53.0,234.0,2.0,7.575,2.0,27.5,89.5,50.538273,-84.82086,23.0,86.0,7.575,56.86,17.0,30.799999999999955,30.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:23,,88.0,54.0,237.0,2.0,7.437,2.0,28.5,91.5,50.5382229,-84.820769,22.5,85.0,7.437,64.27,17.0,30.799999999999955,30.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:24,,89.0,56.0,236.0,2.0,7.277,2.0,26.5,88.0,50.5381774,-84.8206871,22.5,82.5,7.277,71.5,17.0,30.799999999999955,30.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:25,,89.0,57.0,231.0,2.0,7.247,2.0,21.5,78.0,50.5381319,-84.8206052,23.0,78.0,7.247,78.72,17.0,30.799999999999955,30.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:26,,89.0,58.0,194.0,3.0,7.052,2.0,20.5,75.0,50.5380864,-84.8205232,22.0,73.5,7.052,85.68,17.0,30.799999999999955,30.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:27,,90.0,59.0,185.0,3.0,6.727,2.0,21.5,77.0,50.5380454,-84.8204413,22.0,73.5,6.727,92.3,17.0,30.799999999999955,30.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:28,,90.0,56.0,206.0,3.0,6.77,2.0,22.5,79.5,50.538009,-84.8203685,22.5,77.5,6.77,98.55,16.0,31.0,31.0,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:29,,91.0,55.0,252.0,3.0,7.201,3.0,24.0,83.0,50.5379726,-84.8203048,23.5,83.0,7.201,104.23,16.0,31.0,31.0,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:30,,92.0,55.0,266.0,3.0,7.281,3.0,25.0,86.0,50.5379317,-84.8202411,24.0,87.5,7.281,109.86,16.0,30.600000000000023,30.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:31,,90.0,55.0,265.0,4.0,7.283,3.0,25.5,89.5,50.5378953,-84.8201682,24.0,86.5,7.283,116.15,16.0,30.600000000000023,30.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:32,,83.0,55.0,265.0,4.0,7.254,3.0,26.5,93.0,50.5378497,-84.8200954,23.5,86.0,7.254,122.81,16.0,30.600000000000023,30.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:33,,79.0,56.0,268.0,4.0,7.223,3.0,27.0,95.0,50.5378088,-84.8200135,25.0,87.0,7.223,129.72,16.0,30.600000000000023,30.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:34,,79.0,57.0,269.0,5.0,7.321,3.0,28.0,97.0,50.5377633,-84.8199316,27.0,90.0,7.321,136.58,16.0,30.799999999999955,30.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:35,,81.0,57.0,271.0,5.0,7.532,2.0,29.5,98.5,50.5377178,-84.8198406,29.0,92.0,7.532,144.0,16.0,30.799999999999955,30.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:36,,82.0,54.0,315.0,5.0,7.622,2.0,31.5,99.0,50.5376631,-84.8197586,29.0,92.0,7.622,151.74,16.0,31.0,31.0,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:37,,85.0,56.0,337.0,6.0,7.721,2.0,30.0,99.5,50.5376131,-84.8196676,29.5,96.5,7.721,159.53,16.0,31.0,31.0,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:38,,86.0,55.0,352.0,6.0,7.895,2.0,30.5,99.0,50.5375585,-84.8195766,27.5,97.5,7.895,167.4,16.0,31.200000000000045,31.200000000000045,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:39,,88.0,54.0,346.0,6.0,7.981,2.0,29.5,96.5,50.5375039,-84.8194856,26.0,97.0,7.981,175.36,16.0,31.200000000000045,31.200000000000045,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:40,,89.0,52.0,317.0,7.0,8.049,2.0,27.0,90.5,50.5374492,-84.8193946,26.0,96.5,8.049,183.44,16.0,31.399999999999977,31.399999999999977,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:41,,90.0,49.0,299.0,7.0,8.097,2.0,24.0,83.0,50.5373946,-84.8193126,25.0,94.5,8.097,191.46,16.0,31.399999999999977,31.399999999999977,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:42,,90.0,50.0,276.0,7.0,8.167,2.0,21.0,77.0,50.5373355,-84.8192216,24.5,94.0,8.167,199.66,16.0,31.399999999999977,31.399999999999977,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:43,,90.0,51.0,247.0,7.0,8.156,2.0,20.5,76.0,50.5372763,-84.8191397,23.0,89.0,8.156,207.78,16.0,31.399999999999977,31.399999999999977,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:44,,90.0,54.0,232.0,8.0,8.045,2.0,22.0,79.5,50.5372217,-84.8190487,21.5,82.5,8.045,215.64,16.0,31.600000000000023,31.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:45,,91.0,57.0,275.0,8.0,8.085,2.0,22.5,82.5,50.5371671,-84.8189486,23.0,86.0,8.085,223.77,16.0,31.600000000000023,31.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:46,,92.0,54.0,319.0,8.0,8.229,2.0,23.0,85.0,50.5371125,-84.8188666,25.0,90.0,8.229,232.07,16.0,31.799999999999955,31.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:47,,93.0,57.0,330.0,9.0,8.391,2.0,23.5,87.5,50.5370487,-84.8187847,26.5,94.0,8.391,240.46,16.0,31.799999999999955,31.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:48,,93.0,56.0,305.0,9.0,8.458,2.0,25.0,89.5,50.5369759,-84.8187028,27.0,96.0,8.458,248.99,16.0,31.600000000000023,31.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:49,,93.0,55.0,286.0,9.0,8.457,2.0,25.0,88.0,50.5369031,-84.8186209,26.0,94.0,8.457,257.5,16.0,31.600000000000023,31.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:50,,93.0,56.0,265.0,9.0,8.295,2.0,21.5,79.5,50.5368303,-84.8185481,24.5,88.5,8.295,265.94,16.0,31.600000000000023,31.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:51,,93.0,57.0,251.0,10.0,8.206,2.0,22.5,81.0,50.5367575,-84.8184843,24.5,88.5,8.206,274.33,16.0,31.600000000000023,31.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:52,,93.0,54.0,250.0,10.0,8.341,2.0,23.5,87.5,50.5366801,-84.8184115,24.0,85.5,8.341,282.83,16.0,31.600000000000023,31.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:53,,93.0,54.0,255.0,10.0,8.401,2.0,24.0,90.0,50.5366027,-84.8183387,24.5,85.5,8.401,291.51,16.0,31.399999999999977,31.399999999999977,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:54,,93.0,55.0,265.0,10.0,8.417,2.0,24.5,86.5,50.5365254,-84.8182659,26.0,90.5,8.417,300.29,16.0,31.399999999999977,31.399999999999977,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:55,,93.0,56.0,291.0,11.0,8.466,2.0,23.5,85.5,50.536448,-84.8182022,27.0,94.0,8.466,309.06,16.0,31.399999999999977,31.399999999999977,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:56,,94.0,54.0,309.0,11.0,8.468,2.0,24.0,86.5,50.5363706,-84.8181385,26.0,92.0,8.468,317.59,16.0,31.399999999999977,31.399999999999977,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:57,,94.0,54.0,313.0,11.0,8.533,2.0,24.5,87.0,50.5362933,-84.8180747,24.5,90.0,8.533,326.22,16.0,31.600000000000023,31.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:58,,94.0,55.0,302.0,12.0,8.588,2.0,24.5,88.0,50.5362113,-84.818011,23.5,87.5,8.588,334.92,16.0,31.600000000000023,31.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:08:59,,95.0,53.0,294.0,12.0,8.488,2.0,24.5,87.0,50.5361294,-84.8179473,22.5,85.5,8.488,343.41,16.0,31.600000000000023,31.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:00,,94.0,51.0,265.0,12.0,8.198,2.0,22.5,81.0,50.5360566,-84.8178927,22.0,82.5,8.198,351.5,16.0,31.600000000000023,31.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:01,,94.0,50.0,245.0,12.0,7.991,2.0,21.0,75.5,50.5359838,-84.817829,22.5,84.0,7.991,359.52,16.0,31.600000000000023,31.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:02,,95.0,49.0,236.0,13.0,8.144,2.0,22.0,76.5,50.5359064,-84.8177653,22.5,84.0,8.144,367.78,16.0,31.600000000000023,31.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:03,,94.0,50.0,252.0,13.0,8.153,2.0,24.5,84.5,50.5358336,-84.8177015,22.0,83.5,8.153,375.87,16.0,31.399999999999977,31.399999999999977,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:04,,94.0,53.0,289.0,13.0,7.892,2.0,27.5,92.5,50.5357562,-84.8176469,22.0,83.0,7.892,383.83,16.0,31.200000000000045,31.200000000000045,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:05,,94.0,55.0,305.0,13.0,7.711,2.0,25.0,85.0,50.5356789,-84.8176014,22.5,84.0,7.711,391.94,16.0,31.200000000000045,31.200000000000045,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:06,,93.0,52.0,294.0,14.0,8.06,2.0,22.5,77.5,50.5355924,-84.817565,23.0,85.0,8.06,400.27,16.0,31.200000000000045,31.200000000000045,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:07,,91.0,53.0,249.0,14.0,8.153,2.0,22.5,76.5,50.5355105,-84.8175286,21.5,80.0,8.153,408.62,16.0,31.200000000000045,31.200000000000045,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:08,,89.0,55.0,227.0,14.0,7.93,2.0,24.0,80.0,50.535424,-84.8174922,20.0,74.0,7.93,416.65,16.0,31.200000000000045,31.200000000000045,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:09,,88.0,54.0,228.0,14.0,7.828,2.0,22.0,79.0,50.5353466,-84.8174558,22.5,81.5,7.828,424.38,16.0,31.0,31.0,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:10,,72.0,56.0,204.0,15.0,7.829,2.0,22.0,79.5,50.5352693,-84.8174194,22.5,81.5,7.829,431.93,16.0,31.200000000000045,31.200000000000045,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:11,,71.0,63.0,179.0,15.0,7.496,2.0,21.0,78.0,50.5351964,-84.8173921,20.0,75.0,7.496,439.29,15.0,31.200000000000045,31.200000000000045,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:12,,85.0,60.0,172.0,15.0,6.814,2.0,21.0,79.0,50.5351282,-84.8173557,20.5,74.5,6.814,446.02,15.0,31.200000000000045,31.200000000000045,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:13,,84.0,56.0,210.0,15.0,6.432,2.0,21.5,80.0,50.5350645,-84.8173102,24.0,81.0,6.432,452.47,15.0,31.399999999999977,31.399999999999977,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:14,,83.0,54.0,172.0,15.0,6.493,2.0,20.0,73.0,50.5349962,-84.8172737,24.0,81.0,6.493,459.54,15.0,31.399999999999977,31.399999999999977,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:15,,77.0,52.0,145.0,15.0,6.69,2.0,19.5,71.0,50.5349188,-84.8172373,21.0,69.5,6.69,466.77,15.0,31.600000000000023,31.600000000000023,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:16,,64.0,50.0,124.0,16.0,6.698,2.0,13.5,54.5,50.5348506,-84.81721,18.5,64.5,6.698,473.87,15.0,31.799999999999955,31.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:17,,44.0,51.0,105.0,16.0,6.318,2.0,10.5,46.5,50.5347823,-84.8171736,16.5,60.0,6.318,480.76,15.0,31.799999999999955,31.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:18,,24.0,52.0,86.0,16.0,5.582,2.0,12.0,50.5,50.5347186,-84.8171463,15.0,54.5,5.582,486.96,15.0,31.799999999999955,31.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:19,,5.0,53.0,0.0,16.0,5.059,2.0,13.5,55.0,50.534664,-84.8171099,13.5,49.0,5.059,492.43,15.0,31.799999999999955,31.799999999999955,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:20,,0.0,54.0,0.0,16.0,4.577,3.0,14.5,59.5,50.5346185,-84.8170735,12.0,43.5,4.577,497.56,15.0,32.0,32.0,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:21,,0.0,55.0,0.0,16.0,3.469,3.0,16.0,64.0,50.5345775,-84.8170462,10.5,38.5,3.469,501.73,15.0,32.200000000000045,32.200000000000045,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:22,,0.0,57.0,0.0,16.0,2.711,3.0,17.0,68.5,50.5345456,-84.817028,9.0,33.0,2.711,504.8,15.0,32.200000000000045,32.200000000000045,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:23,,0.0,58.0,0.0,16.0,2.462,3.0,18.5,73.0,50.5345183,-84.8170189,7.5,27.5,2.462,507.65,15.0,32.39999999999998,32.39999999999998,0.0,2023,4,20,22,2.77,49.0
0,0,2023-04-20 22:09:24,,0.0,59.0,0.0,16.0,2.833,3.0,20.0,77.5,50.5344865,-84.8170098,6.0,22.0,2.833,510.79,15.0,32.60000000000002,32.60000000000002,0.48,2023,4,20,22,2.77,49.0
1,0,2023-04-20 22:09:25,,0.0,60.0,0.0,16.0,3.533,3.0,21.0,82.0,50.5344455,-84.8169916,4.5,16.5,3.533,514.45,15.0,32.60000000000002,32.60000000000002,2.09,2023,4,20,22,2.77,49.0
1,0,2023-04-20 22:09:26,,0.0,61.0,0.0,16.0,3.82,3.0,22.5,86.0,50.5344046,-84.8169825,3.0,11.0,3.82,518.36,15.0,32.60000000000002,32.60000000000002,2.62,2023,4,20,22,2.77,49.0
1,0,2023-04-20 22:09:27,,2.0,62.0,0.0,16.0,4.416,3.0,23.5,90.5,50.5343545,-84.8169825,1.5,5.5,4.416,522.99,15.0,32.799999999999955,32.799999999999955,3.14,2023,4,20,22,2.77,49.0
1,0,2023-04-20 22:09:28,,43.0,58.0,147.0,16.0,5.079,2.0,25.0,94.5,50.5342999,-84.8169734,0.5,1.5,5.079,528.28,15.0,32.799999999999955,32.799999999999955,3.3,2023,4,20,22,2.77,49.0
1,0,2023-04-20 22:09:29,,51.0,41.0,258.0,16.0,5.276,2.0,22.5,83.0,50.5342453,-84.8169643,18.5,65.5,5.276,533.55,15.0,33.0,33.0,2.98,2023,4,20,22,2.77,49.0
1,0,2023-04-20 22:09:30,,46.0,50.0,272.0,16.0,5.153,2.0,22.5,80.0,50.5341906,-84.8169461,25.5,88.5,5.153,538.65,15.0,33.0,33.0,2.54,2023,4,20,22,2.77,49.0
1,0,2023-04-20 22:09:31,,32.0,,232.0,16.0,5.097,2.0,,,50.534136,-84.8169279,,,5.097,543.81,15.0,33.200000000000045,33.200000000000045,2.1,2023,4,20,22,2.77,49.0
1,0,2023-04-20 22:09:32,,17.0,,191.0,16.0,4.967,2.0,,,50.534086,-84.8169097,,,4.967,548.74,15.0,33.200000000000045,33.200000000000045,1.78,2023,4,20,22,2.77,49.0
2,0,2023-04-20 22:09:33,,3.0,,0.0,16.0,4.34,2.0,,,50.5340405,-84.8168914,,,4.34,552.89,15.0,33.200000000000045,33.200000000000045,1.52,2023,4,20,22,2.77,49.0
2,0,2023-04-20 22:09:34,,0.0,,0.0,16.0,3.436,2.0,,,50.5340086,-84.8168823,,,3.436,556.01,15.0,33.39999999999998,33.39999999999998,1.37,2023,4,20,22,2.77,49.0
2,0,2023-04-20 22:09:35,,0.0,,0.0,16.0,2.425,2.0,,,50.5339858,-84.8168823,,,2.425,558.09,15.0,33.39999999999998,33.39999999999998,1.33,2023,4,20,22,2.77,49.0
2,0,2023-04-20 22:09:52,,0.0,,0.0,16.0,0.692,2.0,,,50.5339449,-84.8168823,,,0.692,559.3,15.0,33.799999999999955,33.799999999999955,0.0,2023,4,20,22,2.77,49.0
2,0,2023-04-20 22:09:53,,0.0,,0.0,16.0,2.033,2.0,,,50.5339267,-84.8168641,,,2.033,559.38,15.0,33.799999999999955,33.799999999999955,0.0,2023,4,20,22,2.77,49.0
2,0,2023-04-20 22:09:54,,0.0,,0.0,16.0,3.064,2.0,,,50.5338948,-84.8168368,,,3.064,562.87,15.0,34.0,34.0,0.0,2023,4,20,22,2.77,49.0
2,0,2023-04-20 22:09:55,,5.0,,2.0,16.0,3.732,2.0,,,50.5338539,-84.8168186,,,3.732,566.82,15.0,34.0,34.0,0.0,2023,4,20,22,2.77,49.0
2,0,2023-04-20 22:09:56,,31.0,69.0,82.0,16.0,4.085,2.0,25.0,88.0,50.5338129,-84.8167913,0.0,0.0,4.085,571.02,15.0,34.0,34.0,0.0,2023,4,20,22,2.77,49.0
2,0,2023-04-20 22:09:57,,42.0,61.0,181.0,17.0,4.513,2.0,24.0,85.5,50.5337674,-84.816764,9.5,37.0,4.513,575.66,15.0,34.200000000000045,34.200000000000045,0.23,2023,4,20,22,2.77,49.0
2,0,2023-04-20 22:09:58,,48.0,53.0,253.0,17.0,5.063,2.0,23.5,82.5,50.5337128,-84.8167367,19.5,74.0,5.063,580.9,15.0,34.200000000000045,34.200000000000045,1.05,2023,4,20,22,2.77,49.0
2,0,2023-04-20 22:09:59,,54.0,52.0,286.0,17.0,5.487,2.0,23.0,84.0,50.5336582,-84.8167094,23.0,89.0,5.487,586.55,15.0,34.39999999999998,34.39999999999998,0.91,2023,4,20,22,2.77,49.0
2,0,2023-04-20 22:10:00,,58.0,53.0,315.0,18.0,5.71,2.0,23.5,87.0,50.533599,-84.8166912,22.0,88.0,5.71,592.34,15.0,34.39999999999998,34.39999999999998,0.37,2023,4,20,22,2.77,49.0
2,0,2023-04-20 22:10:01,,60.0,53.0,325.0,18.0,5.847,2.0,23.5,85.5,50.5335398,-84.8166548,22.5,89.0,5.847,598.23,15.0,34.39999999999998,34.39999999999998,1.54,2023,4,20,22,2.77,49.0
3,0,2023-04-20 22:10:02,,63.0,52.0,324.0,18.0,6.04,2.0,22.0,83.5,50.5334761,-84.8166275,21.0,86.0,6.04,604.33,15.0,34.39999999999998,34.39999999999998,1.36,2023,4,20,22,2.77,49.0
3,0,2023-04-20 22:10:03,,67.0,53.0,329.0,19.0,6.0,2.0,23.5,85.0,50.533417,-84.8165911,22.0,86.0,6.0,610.31,15.0,34.60000000000002,34.60000000000002,1.19,2023,4,20,22,2.77,49.0
3,0,2023-04-20 22:10:04,,69.0,54.0,344.0,19.0,5.994,2.0,25.0,88.0,50.5333578,-84.8165638,23.5,88.0,5.994,616.32,15.0,34.60000000000002,34.60000000000002,1.02,2023,4,20,22,2.77,49.0
3,0,2023-04-20 22:10:05,,74.0,54.0,411.0,19.0,6.389,2.0,26.0,91.0,50.5332941,-84.8165274,24.5,90.5,6.389,622.84,15.0,34.60000000000002,34.60000000000002,0.92,2023,4,20,22,2.77,49.0
3,0,2023-04-20 22:10:06,,72.0,55.0,320.0,20.0,6.57,2.0,27.5,94.5,50.5332258,-84.816491,26.0,93.5,6.57,629.47,15.0,34.799999999999955,34.799999999999955,0.83,2023,4,20,22,2.77,49.0
3,0,2023-04-20 22:10:07,,73.0,56.0,265.0,20.0,6.545,2.0,29.0,98.0,50.5331621,-84.8164636,27.5,96.0,6.545,635.77,15.0,35.0,35.0,0.87,2023,4,20,22,2.77,49.0
3,0,2023-04-20 22:10:08,,74.0,57.0,279.0,20.0,6.735,2.0,30.0,98.0,50.5330984,-84.8164272,27.5,96.5,6.735,642.02,15.0,35.0,35.0,0.97,2023,4,20,22,2.77,49.0
4,0,2023-04-20 22:10:09,,75.0,54.0,296.0,20.0,6.886,2.0,31.5,98.0,50.5330347,-84.8163908,29.0,98.0,6.886,648.53,15.0,35.0,35.0,1.09,2023,4,20,22,2.77,49.0
4,0,2023-04-20 22:10:10,,76.0,54.0,288.0,21.0,6.891,2.0,32.0,99.0,50.532971,-84.8163544,31.5,100.0,6.891,655.21,15.0,35.200000000000045,35.200000000000045,1.24,2023,4,20,22,2.77,49.0
4,0,2023-04-20 22:10:11,,76.0,56.0,278.0,21.0,6.984,2.0,30.5,99.0,50.5328981,-84.816318,32.0,100.0,6.984,662.11,15.0,35.39999999999998,35.39999999999998,1.38,2023,4,20,22,2.77,49.0
4,0,2023-04-20 22:10:12,,77.0,56.0,281.0,21.0,7.055,2.0,30.5,99.0,50.5328299,-84.8162816,30.5,99.5,7.055,669.15,15.0,35.39999999999998,35.39999999999998,1.47,2023,4,20,22,2.77,49.0
4,0,2023-04-20 22:10:13,,77.0,57.0,285.0,22.0,7.147,2.0,30.5,99.0,50.532757,-84.8162452,28.5,99.0,7.147,676.26,14.0,35.60000000000002,35.60000000000002,1.59,2023,4,20,22,2.77,49.0
4,0,2023-04-20 22:10:14,,77.0,57.0,287.0,22.0,7.129,2.0,29.0,96.0,50.5326888,-84.8162088,26.5,94.5,7.129,683.27,14.0,35.799999999999955,35.799999999999955,1.65,2023,4,20,22,2.77,49.0
4,0,2023-04-20 22:10:15,,78.0,57.0,284.0,22.0,7.17,2.0,27.5,93.5,50.532616,-84.8161633,24.5,90.0,7.17,690.31,14.0,35.799999999999955,35.799999999999955,1.69,2023,4,20,22,2.77,49.0
5,0,2023-04-20 22:10:16,,79.0,56.0,281.0,22.0,7.249,2.0,28.5,95.0,50.5325431,-84.816136,25.0,92.0,7.249,697.6,14.0,36.0,36.0,1.64,2023,4,20,22,2.77,49.0
5,0,2023-04-20 22:10:17,,79.0,55.0,284.0,23.0,7.309,2.0,29.5,97.0,50.5324703,-84.8160996,26.0,93.5,7.309,704.95,14.0,36.200000000000045,36.200000000000045,1.64,2023,4,20,22,2.77,49.0
5,0,2023-04-20 22:10:18,,80.0,56.0,285.0,23.0,7.439,2.0,30.5,97.5,50.5323975,-84.8160631,25.5,94.5,7.439,712.34,14.0,36.200000000000045,36.200000000000045,1.65,2023,4,20,22,2.77,49.0
5,0,2023-04-20 22:10:19,,81.0,56.0,287.0,23.0,7.53,2.0,30.5,96.5,50.5323201,-84.8160176,25.0,95.5,7.53,719.98,14.0,36.39999999999998,36.39999999999998,1.57,2023,4,20,22,2.77,49.0
5,0,2023-04-20 22:10:20,,82.0,54.0,289.0,24.0,7.481,2.0,27.5,91.5,50.5322382,-84.8159903,27.0,96.5,7.481,727.71,14.0,36.39999999999998,36.39999999999998,1.48,2023,4,20,22,2.77,49.0
5,0,2023-04-20 22:10:21,,82.0,53.0,265.0,24.0,7.433,2.0,24.5,86.0,50.5321654,-84.8159539,26.0,94.5,7.433,735.19,14.0,36.39999999999998,36.39999999999998,1.38,2023,4,20,22,2.77,49.0
5,0,2023-04-20 22:10:22,,81.0,56.0,246.0,24.0,7.503,2.0,24.0,86.0,50.5320926,-84.8159175,25.0,90.0,7.503,742.26,14.0,36.39999999999998,36.39999999999998,1.26,2023,4,20,22,2.77,49.0
5,0,2023-04-20 22:10:23,,82.0,56.0,233.0,24.0,7.603,2.0,24.5,87.0,50.5320198,-84.815872,23.5,85.5,7.603,749.72,14.0,36.39999999999998,36.39999999999998,0.88,2023,4,20,22,2.77,49.0
5,0,2023-04-20 22:10:24,,82.0,56.0,234.0,25.0,7.585,2.0,25.0,88.5,50.5319333,-84.8158356,22.5,82.5,7.585,757.99,14.0,36.39999999999998,36.39999999999998,0.0,2023,4,20,22,2.77,49.0
5,0,2023-04-20 22:10:25,,83.0,55.0,254.0,25.0,7.646,2.0,27.0,89.5,50.5318559,-84.8157992,22.0,83.0,7.646,765.59,14.0,36.60000000000002,36.60000000000002,0.13,2023,4,20,22,2.77,49.0
5,0,2023-04-20 22:10:26,,84.0,54.0,262.0,25.0,7.73,2.0,29.0,93.0,50.5317786,-84.8157628,22.0,83.0,7.73,773.3,14.0,36.60000000000002,36.60000000000002,0.59,2023,4,20,22,2.77,49.0
