battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,temperature,power,cadence,left_right_balance,altitude,enhanced_altitude,grade,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
,26194.02,3.905,2,110,50.5064325,-84.8317898,3.905,2022-03-23 20:33:27,7.0,27.0,10.0,25.0,38.39999999999998,38.39999999999998,-0.68,20.0,63.5,21.0,89.5,2022,3,23,20,3.44,8.0
,26197.24,3.387,2,109,50.5064285,-84.8317435,3.387,2022-03-23 20:33:28,7.0,16.0,24.0,2.0,38.200000000000045,38.200000000000045,-0.63,20.0,63.0,21.0,88.0,2022,3,23,20,3.44,8.0
,26199.6,2.61,2,109,50.5064259,-84.8317095,2.61,2022-03-23 20:33:29,7.0,12.0,25.0,19.0,38.200000000000045,38.200000000000045,-0.68,18.0,56.5,19.0,77.0,2022,3,23,20,3.44,8.0
,26200.22,1.607,2,110,50.5064383,-84.831635,1.607,2022-03-23 20:33:32,7.0,0.0,0.0,68.0,38.0,38.0,-0.36,12.5,40.5,15.0,48.5,2022,3,23,20,3.44,8.0
,26202.79,2.986,2,110,50.5064537,-84.8315918,2.986,2022-03-23 20:33:33,7.0,0.0,1.0,82.0,38.0,38.0,0.0,13.5,43.0,15.0,48.5,2022,3,23,20,3.44,8.0
,26206.63,3.631,2,111,50.5064675,-84.8315397,3.631,2022-03-23 20:33:34,7.0,61.0,7.0,78.0,38.0,38.0,0.0,20.5,63.5,15.5,48.5,2022,3,23,20,3.44,8.0
,26210.65,3.949,2,110,50.506478,-84.8314832,3.949,2022-03-23 20:33:35,7.0,65.0,13.0,74.0,38.0,38.0,0.0,28.0,84.0,16.0,49.0,2022,3,23,20,3.44,8.0
,26215.03,4.328,2,110,50.5064918,-84.8314226,4.328,2022-03-23 20:33:36,7.0,162.0,20.0,63.0,38.0,38.0,0.0,24.0,84.5,18.0,63.5,2022,3,23,20,3.44,8.0
,26220.13,4.891,2,109,50.5065147,-84.8313558,4.891,2022-03-23 20:33:37,7.0,406.0,44.0,51.0,38.0,38.0,0.0,15.5,75.0,21.0,84.0,2022,3,23,20,3.44,8.0
,26225.93,5.532,2,109,50.5065477,-84.8312847,5.532,2022-03-23 20:33:38,7.0,559.0,73.0,51.0,38.0,38.0,0.0,23.5,96.5,23.5,82.0,2022,3,23,20,3.44,8.0
,26232.63,6.374,2,109,50.5065889,-84.8312052,6.374,2022-03-23 20:33:39,7.0,600.0,87.0,50.0,38.0,38.0,0.0,21.0,91.0,23.5,82.0,2022,3,23,20,3.44,8.0
,26240.13,7.203,2,109,50.5066314,-84.831113,7.203,2022-03-23 20:33:40,7.0,571.0,99.0,48.0,38.200000000000045,38.200000000000045,0.0,21.5,89.0,22.0,88.5,2022,3,23,20,3.44,8.0
,26247.92,7.695,2,108,50.5066745,-84.8310164,7.695,2022-03-23 20:33:41,7.0,447.0,107.0,46.0,38.200000000000045,38.200000000000045,0.0,23.0,89.5,21.0,94.0,2022,3,23,20,3.44,8.0
,26255.85,7.871,2,108,50.5067156,-84.8309159,7.871,2022-03-23 20:33:42,7.0,315.0,110.0,43.0,38.200000000000045,38.200000000000045,0.0,25.5,94.5,22.5,93.0,2022,3,23,20,3.44,8.0
,26263.43,7.671,2,108,50.5067553,-84.8308202,7.671,2022-03-23 20:33:43,7.0,230.0,110.0,48.0,38.200000000000045,38.200000000000045,0.0,28.5,90.0,27.0,93.5,2022,3,23,20,3.44,8.0
,26270.94,7.555,2,109,50.5067989,-84.8307287,7.555,2022-03-23 20:33:44,7.0,320.0,99.0,48.0,38.200000000000045,38.200000000000045,0.0,30.5,97.5,32.0,91.0,2022,3,23,20,3.44,8.0
,26278.82,7.792,2,109,50.5068408,-84.8306297,7.792,2022-03-23 20:33:45,7.0,436.0,85.0,47.0,38.200000000000045,38.200000000000045,0.0,31.0,98.5,32.5,90.5,2022,3,23,20,3.44,8.0
,26286.64,7.805,2,110,50.5068834,-84.8305322,7.805,2022-03-23 20:33:46,7.0,439.0,86.0,47.0,38.39999999999998,38.39999999999998,0.2,32.5,99.0,31.5,94.5,2022,3,23,20,3.44,8.0
,26294.7,7.75,2,110,50.5069245,-84.8304297,7.75,2022-03-23 20:33:47,7.0,417.0,89.0,47.0,38.0,38.0,0.36,33.5,99.5,31.0,98.5,2022,3,23,20,3.44,8.0
,26303.23,7.864,2,110,50.50696,-84.830316,7.864,2022-03-23 20:33:48,7.0,368.0,91.0,49.0,38.0,38.0,0.16,30.0,96.0,32.5,99.5,2022,3,23,20,3.44,8.0
,26311.64,7.716,3,111,50.5069969,-84.8302048,7.716,2022-03-23 20:33:49,7.0,358.0,91.0,51.0,37.799999999999955,37.799999999999955,0.0,28.0,94.5,30.5,97.5,2022,3,23,20,3.44,8.0
,26319.88,7.96,3,110,50.5070344,-84.8300969,7.96,2022-03-23 20:33:50,7.0,386.0,92.0,52.0,38.0,38.0,0.0,28.5,96.5,30.0,94.5,2022,3,23,20,3.44,8.0
,26328.08,8.126,3,110,50.507072,-84.8299895,8.126,2022-03-23 20:33:51,7.0,404.0,93.0,53.0,38.0,38.0,-0.26,29.0,97.5,29.5,93.5,2022,3,23,20,3.44,8.0
,26336.45,8.204,3,110,50.5071123,-84.8298812,8.204,2022-03-23 20:33:52,7.0,403.0,93.0,53.0,38.200000000000045,38.200000000000045,-0.48,29.0,97.5,29.0,93.5,2022,3,23,20,3.44,8.0
,26345.47,8.51,3,110,50.5071487,-84.8297604,8.51,2022-03-23 20:33:53,7.0,350.0,94.0,52.0,38.200000000000045,38.200000000000045,-0.22,27.5,97.0,25.5,95.0,2022,3,23,20,3.44,8.0
,26354.31,8.369,3,109,50.5071904,-84.8296459,8.369,2022-03-23 20:33:54,7.0,353.0,95.0,50.0,38.39999999999998,38.39999999999998,0.4,25.5,92.0,25.5,95.0,2022,3,23,20,3.44,8.0
,26362.97,8.337,3,110,50.5072311,-84.8295333,8.337,2022-03-23 20:33:55,7.0,358.0,95.0,48.0,38.60000000000002,38.60000000000002,0.95,28.5,90.5,26.0,93.5,2022,3,23,20,3.44,8.0
,26371.83,8.61,3,110,50.5072788,-84.8294227,8.61,2022-03-23 20:33:56,7.0,341.0,95.0,49.0,38.799999999999955,38.799999999999955,1.13,30.0,90.5,28.5,94.5,2022,3,23,20,3.44,8.0
,26380.65,8.603,3,110,50.5073288,-84.8293141,8.603,2022-03-23 20:33:57,7.0,400.0,95.0,52.0,39.0,39.0,1.26,30.0,91.5,32.5,96.0,2022,3,23,20,3.44,8.0
,26389.67,8.723,3,110,50.5073828,-84.8292058,8.723,2022-03-23 20:33:58,7.0,372.0,95.0,51.0,39.200000000000045,39.200000000000045,1.6,30.5,95.5,34.0,93.5,2022,3,23,20,3.44,8.0
,26398.66,8.687,3,111,50.5074357,-84.829097,8.687,2022-03-23 20:33:59,7.0,377.0,95.0,50.0,39.39999999999998,39.39999999999998,1.99,31.0,94.5,36.0,97.0,2022,3,23,20,3.44,8.0
,26407.7,8.636,3,111,50.5074819,-84.828982,8.636,2022-03-23 20:34:00,7.0,382.0,96.0,50.0,39.60000000000002,39.60000000000002,2.26,32.5,96.5,34.5,96.5,2022,3,23,20,3.44,8.0
,26416.89,8.657,3,110,50.5075273,-84.8288639,8.657,2022-03-23 20:34:01,7.0,303.0,96.0,49.0,39.799999999999955,39.799999999999955,2.42,33.0,98.0,33.0,96.0,2022,3,23,20,3.44,8.0
,26425.93,8.653,3,110,50.5075729,-84.8287483,8.653,2022-03-23 20:34:02,7.0,297.0,96.0,48.0,39.799999999999955,39.799999999999955,2.37,32.0,96.0,32.5,94.5,2022,3,23,20,3.44,8.0
,26434.75,8.539,3,110,50.5076159,-84.8286345,8.539,2022-03-23 20:34:03,7.0,303.0,96.0,51.0,39.799999999999955,39.799999999999955,2.02,27.0,85.5,31.0,88.0,2022,3,23,20,3.44,8.0
,26443.63,8.737,3,109,50.5076585,-84.8285197,8.737,2022-03-23 20:34:04,7.0,289.0,97.0,47.0,39.799999999999955,39.799999999999955,1.42,22.5,82.0,29.0,88.0,2022,3,23,20,3.44,8.0
,26452.67,8.733,3,109,50.5076968,-84.8283994,8.733,2022-03-23 20:34:05,7.0,256.0,97.0,49.0,39.799999999999955,39.799999999999955,0.84,21.0,82.5,29.5,88.0,2022,3,23,20,3.44,8.0
,26461.7,8.673,3,108,50.5077314,-84.8282774,8.673,2022-03-23 20:34:06,7.0,253.0,98.0,51.0,39.799999999999955,39.799999999999955,0.43,19.5,74.0,27.5,84.5,2022,3,23,20,3.44,8.0
,26470.85,8.735,3,107,50.5077653,-84.8281531,8.735,2022-03-23 20:34:07,7.0,240.0,98.0,51.0,39.799999999999955,39.799999999999955,0.12,19.0,66.0,24.5,81.5,2022,3,23,20,3.44,8.0
,26480.21,8.839,3,106,50.507799,-84.8280254,8.839,2022-03-23 20:34:08,7.0,232.0,98.0,51.0,39.799999999999955,39.799999999999955,0.0,19.0,66.0,24.5,81.5,2022,3,23,20,3.44,8.0
,26489.48,8.882,3,106,50.5078371,-84.8279014,8.882,2022-03-23 20:34:09,7.0,248.0,98.0,55.0,39.799999999999955,39.799999999999955,0.0,24.0,81.5,26.0,82.5,2022,3,23,20,3.44,8.0
,26498.58,8.829,3,106,50.5078785,-84.8277822,8.829,2022-03-23 20:34:10,7.0,229.0,98.0,55.0,39.60000000000002,39.60000000000002,0.0,23.0,83.0,23.5,78.0,2022,3,23,20,3.44,8.0
,26508.66,8.907,3,106,50.5079479,-84.8276724,8.907,2022-03-23 20:34:11,7.0,221.0,98.0,51.0,39.60000000000002,39.60000000000002,0.0,22.0,80.5,23.5,76.5,2022,3,23,20,3.44,8.0
,26518.34,8.864,3,105,50.5080089,-84.8275602,8.864,2022-03-23 20:34:12,7.0,180.0,98.0,48.0,39.60000000000002,39.60000000000002,0.0,21.5,76.5,24.0,77.0,2022,3,23,20,3.44,8.0
,26527.93,8.967,3,105,50.5080668,-84.8274453,8.967,2022-03-23 20:34:13,7.0,190.0,98.0,54.0,39.200000000000045,39.200000000000045,-0.31,19.5,68.5,24.5,76.0,2022,3,23,20,3.44,8.0
,26537.42,9.127,3,106,50.5081175,-84.8273265,9.127,2022-03-23 20:34:14,7.0,222.0,98.0,57.0,39.200000000000045,39.200000000000045,-0.95,20.5,71.5,21.5,67.5,2022,3,23,20,3.44,8.0
,26546.85,9.075,3,110,50.5081692,-84.8272091,9.075,2022-03-23 20:34:15,7.0,197.0,99.0,54.0,39.0,39.0,-1.36,21.0,73.0,21.0,68.0,2022,3,23,20,3.44,8.0
,26556.23,9.225,3,114,50.5082145,-84.8270882,9.225,2022-03-23 20:34:16,7.0,192.0,100.0,52.0,38.60000000000002,38.60000000000002,-1.76,19.5,68.5,21.0,71.0,2022,3,23,20,3.44,8.0
,26565.76,9.127,3,117,50.5082659,-84.8269693,9.127,2022-03-23 20:34:17,7.0,164.0,101.0,50.0,38.0,38.0,-2.61,17.0,62.0,20.5,70.5,2022,3,23,20,3.44,8.0
,26574.89,8.984,3,120,50.5083157,-84.8268554,8.984,2022-03-23 20:34:18,7.0,93.0,94.0,50.0,37.39999999999998,37.39999999999998,-3.28,18.5,67.5,19.5,65.0,2022,3,23,20,3.44,8.0
,26584.1,9.045,3,122,50.5083636,-84.8267388,9.045,2022-03-23 20:34:19,7.0,198.0,52.0,66.0,37.0,37.0,-3.58,29.5,88.5,21.5,67.0,2022,3,23,20,3.44,8.0
,26593.46,9.201,3,125,50.5084085,-84.8266175,9.201,2022-03-23 20:34:20,7.0,171.0,89.0,54.0,36.60000000000002,36.60000000000002,-4.03,23.5,80.5,5.5,91.5,2022,3,23,20,3.44,8.0
,26603.01,9.312,3,128,50.5084565,-84.8264954,9.312,2022-03-23 20:34:21,7.0,149.0,100.0,54.0,36.200000000000045,36.200000000000045,-4.4,21.5,77.5,10.0,80.0,2022,3,23,20,3.44,8.0
,26612.49,9.496,3,128,50.5085053,-84.8263751,9.496,2022-03-23 20:34:22,7.0,170.0,84.0,58.0,35.799999999999955,35.799999999999955,-4.35,21.5,76.5,18.0,63.5,2022,3,23,20,3.44,8.0
,26622.49,9.744,3,128,50.5085538,-84.8262459,9.744,2022-03-23 20:34:23,7.0,256.0,83.0,55.0,35.0,35.0,-4.57,20.5,71.0,18.0,63.5,2022,3,23,20,3.44,8.0
,26632.66,9.804,3,128,50.5086019,-84.8261136,9.804,2022-03-23 20:34:24,7.0,203.0,83.0,53.0,34.200000000000045,34.200000000000045,-5.38,20.5,71.0,18.0,63.5,2022,3,23,20,3.44,8.0
,26642.44,9.61,3,128,50.5086444,-84.8259843,9.61,2022-03-23 20:34:25,7.0,192.0,84.0,48.0,33.799999999999955,33.799999999999955,-5.99,20.5,71.0,18.0,63.5,2022,3,23,20,3.44,8.0
,26652.53,9.902,3,127,50.5086912,-84.8258526,9.902,2022-03-23 20:34:26,7.0,211.0,86.0,45.0,33.39999999999998,33.39999999999998,-6.21,20.5,71.0,18.0,63.5,2022,3,23,20,3.44,8.0
,26663.28,10.086,3,127,50.508741,-84.8257123,10.086,2022-03-23 20:34:27,7.0,303.0,88.0,45.0,33.0,33.0,-6.17,26.5,88.0,21.5,71.0,2022,3,23,20,3.44,8.0
,26674.25,10.215,4,126,50.5087949,-84.8255711,10.215,2022-03-23 20:34:28,7.0,206.0,89.0,59.0,32.60000000000002,32.60000000000002,-5.79,25.5,93.5,22.5,86.0,2022,3,23,20,3.44,8.0
,26685.89,10.525,4,127,50.5088552,-84.8254234,10.525,2022-03-23 20:34:29,7.0,190.0,90.0,60.0,32.0,32.0,-5.17,24.0,84.0,25.0,87.5,2022,3,23,20,3.44,8.0
,26697.49,10.514,4,127,50.5089175,-84.8252781,10.514,2022-03-23 20:34:30,7.0,161.0,91.0,57.0,31.799999999999955,31.799999999999955,-4.57,23.0,79.0,25.5,86.0,2022,3,23,20,3.44,8.0
,26708.65,10.387,4,126,50.50897,-84.8251331,10.387,2022-03-23 20:34:31,7.0,159.0,91.0,45.0,31.600000000000023,31.600000000000023,-3.89,21.0,68.0,24.5,77.5,2022,3,23,20,3.44,8.0
,26719.1,10.548,4,126,50.5089872,-84.8249859,10.548,2022-03-23 20:34:32,7.0,280.0,91.0,58.0,31.600000000000023,31.600000000000023,-3.03,21.0,67.5,24.5,77.0,2022,3,23,20,3.44,8.0
,26730.75,10.754,4,124,50.5090192,-84.8248245,10.754,2022-03-23 20:34:33,7.0,381.0,92.0,58.0,31.200000000000045,31.200000000000045,-2.37,21.0,67.5,24.5,77.0,2022,3,23,20,3.44,8.0
,26741.96,10.627,3,123,50.509067,-84.8246758,10.627,2022-03-23 20:34:34,7.0,194.0,93.0,43.0,30.799999999999955,30.799999999999955,-2.11,24.0,71.5,26.0,84.0,2022,3,23,20,3.44,8.0
,26751.77,9.725,3,122,50.509119,-84.8245525,9.725,2022-03-23 20:34:35,7.0,141.0,80.0,32.0,30.600000000000023,30.600000000000023,-1.95,26.5,75.0,27.5,89.5,2022,3,23,20,3.44,8.0
,26761.04,8.796,3,121,50.5091796,-84.8244463,8.796,2022-03-23 20:34:36,7.0,183.0,62.0,45.0,30.600000000000023,30.600000000000023,-1.8,28.5,80.0,23.0,78.5,2022,3,23,20,3.44,8.0
,26769.71,8.55,3,121,50.5092383,-84.8243489,8.55,2022-03-23 20:34:37,7.0,207.0,73.0,68.0,30.600000000000023,30.600000000000023,-1.91,31.5,88.5,15.5,59.5,2022,3,23,20,3.44,8.0
,26778.2,8.917,3,121,50.509282,-84.824242,8.917,2022-03-23 20:34:38,7.0,147.0,81.0,37.0,30.600000000000023,30.600000000000023,-1.9,19.0,65.0,11.5,44.0,2022,3,23,20,3.44,8.0
,26787.38,9.01,3,121,50.5093178,-84.8241182,9.01,2022-03-23 20:34:39,7.0,148.0,84.0,47.0,30.399999999999977,30.399999999999977,-1.39,23.5,75.0,14.5,49.5,2022,3,23,20,3.44,8.0
,26796.77,9.056,3,121,50.5093507,-84.8239898,9.056,2022-03-23 20:34:40,7.0,98.0,83.0,52.0,30.399999999999977,30.399999999999977,-0.86,25.0,77.5,17.5,55.5,2022,3,23,20,3.44,8.0
,26806.02,9.026,3,121,50.5093906,-84.8238675,9.026,2022-03-23 20:34:41,7.0,66.0,78.0,44.0,30.399999999999977,30.399999999999977,-0.69,20.0,65.5,19.0,57.5,2022,3,23,20,3.44,8.0
,26815.17,8.873,3,119,50.5094247,-84.8237435,8.873,2022-03-23 20:34:42,7.0,33.0,73.0,36.0,30.399999999999977,30.399999999999977,-0.51,15.0,53.0,20.0,59.5,2022,3,23,20,3.44,8.0
,26823.92,8.539,3,119,50.5094543,-84.8236233,8.539,2022-03-23 20:34:43,7.0,1.0,68.0,27.0,30.200000000000045,30.200000000000045,-0.35,10.0,40.5,21.5,61.5,2022,3,23,20,3.44,8.0
,26832.5,8.554,3,119,50.5094825,-84.823505,8.554,2022-03-23 20:34:44,7.0,337.0,9.0,55.0,30.0,30.0,-0.5,14.5,65.0,21.5,61.5,2022,3,23,20,3.44,8.0
,26841.44,8.907,3,118,50.5095117,-84.8233817,8.907,2022-03-23 20:34:45,7.0,617.0,43.0,68.0,29.799999999999955,29.799999999999955,-0.73,18.5,86.0,21.5,73.5,2022,3,23,20,3.44,8.0
,26850.89,9.311,3,117,50.5095547,-84.8232584,9.311,2022-03-23 20:34:46,7.0,677.0,90.0,53.0,29.799999999999955,29.799999999999955,-0.96,20.5,91.0,21.0,94.5,2022,3,23,20,3.44,8.0
,26860.73,9.62,3,117,50.5096067,-84.8231343,9.62,2022-03-23 20:34:47,7.0,656.0,95.0,56.0,29.799999999999955,29.799999999999955,-1.09,26.0,99.0,20.0,96.0,2022,3,23,20,3.44,8.0
,26870.3,9.479,3,117,50.5096568,-84.8230134,9.479,2022-03-23 20:34:48,7.0,385.0,100.0,56.0,30.0,30.0,-0.98,26.0,99.5,20.0,96.0,2022,3,23,20,3.44,8.0
,26880.13,9.454,3,115,50.5097028,-84.8228855,9.454,2022-03-23 20:34:49,7.0,225.0,101.0,56.0,29.600000000000023,29.600000000000023,-0.9,26.0,99.5,20.0,96.0,2022,3,23,20,3.44,8.0
,26890.19,9.612,3,115,50.5097596,-84.8227622,9.612,2022-03-23 20:34:50,7.0,319.0,103.0,57.0,29.399999999999977,29.399999999999977,-1.0,26.0,99.5,20.0,96.0,2022,3,23,20,3.44,8.0
,26900.39,9.746,3,115,50.5098127,-84.8226333,9.746,2022-03-23 20:34:51,7.0,299.0,109.0,61.0,29.600000000000023,29.600000000000023,-0.81,27.0,95.5,22.5,74.0,2022,3,23,20,3.44,8.0
,26910.58,9.555,3,116,50.5098707,-84.8225086,9.555,2022-03-23 20:34:52,7.0,414.0,101.0,64.0,29.600000000000023,29.600000000000023,-0.27,28.5,96.5,22.5,74.0,2022,3,23,20,3.44,8.0
,26920.97,9.598,3,116,50.5099347,-84.8223854,9.598,2022-03-23 20:34:53,7.0,438.0,98.0,64.0,29.600000000000023,29.600000000000023,-0.18,26.0,95.5,24.5,79.0,2022,3,23,20,3.44,8.0
,26931.7,9.858,3,116,50.5100141,-84.8222739,9.858,2022-03-23 20:34:54,7.0,416.0,100.0,58.0,29.600000000000023,29.600000000000023,-0.35,25.5,96.0,26.0,87.5,2022,3,23,20,3.44,8.0
,26942.78,9.864,3,115,50.5100846,-84.8221461,9.864,2022-03-23 20:34:55,7.0,376.0,101.0,51.0,29.399999999999977,29.399999999999977,-0.05,28.0,97.0,26.5,94.0,2022,3,23,20,3.44,8.0
,26953.71,9.749,3,115,50.5101401,-84.8220069,9.749,2022-03-23 20:34:56,7.0,443.0,101.0,49.0,29.200000000000045,29.200000000000045,0.01,32.0,98.0,26.5,93.5,2022,3,23,20,3.44,8.0
,26964.16,9.732,3,115,50.510211,-84.8218919,9.732,2022-03-23 20:34:57,7.0,438.0,101.0,56.0,29.399999999999977,29.399999999999977,-0.28,28.5,95.0,27.5,94.5,2022,3,23,20,3.44,8.0
,26974.59,9.979,3,116,50.5102889,-84.8217833,9.979,2022-03-23 20:34:58,7.0,467.0,100.0,51.0,29.200000000000045,29.200000000000045,-0.36,31.0,96.5,27.5,94.5,2022,3,23,20,3.44,8.0
,26985.29,10.022,3,115,50.510349,-84.8216531,10.022,2022-03-23 20:34:59,7.0,415.0,100.0,48.0,29.399999999999977,29.399999999999977,-0.34,30.5,94.0,27.0,93.5,2022,3,23,20,3.44,8.0
,26996.03,10.221,3,115,50.5103994,-84.8215133,10.221,2022-03-23 20:35:00,7.0,342.0,100.0,46.0,29.200000000000045,29.200000000000045,-0.36,27.0,90.5,28.0,94.0,2022,3,23,20,3.44,8.0
,27006.51,10.11,3,114,50.510449,-84.8213771,10.11,2022-03-23 20:35:01,7.0,276.0,101.0,47.0,29.0,29.0,-0.38,24.5,92.0,31.0,96.5,2022,3,23,20,3.44,8.0
,27016.68,10.021,3,113,50.5104969,-84.8212446,10.021,2022-03-23 20:35:02,7.0,290.0,100.0,49.0,29.200000000000045,29.200000000000045,-0.18,24.5,92.0,31.0,96.5,2022,3,23,20,3.44,8.0
,27026.67,9.875,3,115,50.5105432,-84.8211142,9.875,2022-03-23 20:35:03,7.0,258.0,99.0,47.0,29.200000000000045,29.200000000000045,0.0,30.0,94.5,26.5,84.5,2022,3,23,20,3.44,8.0
,27036.03,9.423,3,115,50.5105924,-84.8209963,9.423,2022-03-23 20:35:04,7.0,212.0,98.0,46.0,29.200000000000045,29.200000000000045,0.0,32.0,95.0,25.5,81.0,2022,3,23,20,3.44,8.0
,27045.54,8.992,3,114,50.5106448,-84.8208781,8.992,2022-03-23 20:35:05,7.0,152.0,98.0,46.0,29.200000000000045,29.200000000000045,0.0,31.0,93.0,28.0,85.5,2022,3,23,20,3.44,8.0
,27054.5,8.871,3,114,50.5106941,-84.8207666,8.871,2022-03-23 20:35:06,7.0,93.0,97.0,47.0,29.0,29.0,0.0,30.5,90.5,30.5,90.5,2022,3,23,20,3.44,8.0
,27062.59,8.335,3,113,50.5107349,-84.8206633,8.335,2022-03-23 20:35:07,7.0,33.0,97.0,47.0,29.0,29.0,-0.15,29.5,88.5,33.0,95.0,2022,3,23,20,3.44,8.0
,27068.67,6.633,3,112,50.5107671,-84.820587,6.633,2022-03-23 20:35:08,7.0,10.0,57.0,24.0,29.0,29.0,-0.39,14.5,71.5,28.0,84.5,2022,3,23,20,3.44,8.0
,27072.83,4.785,3,112,50.5107829,-84.8205312,4.785,2022-03-23 20:35:09,7.0,33.0,33.0,25.0,28.799999999999955,28.799999999999955,-0.44,1.5,39.0,21.0,74.5,2022,3,23,20,3.44,8.0
,27076.5,3.936,3,111,50.5107998,-84.8204838,3.936,2022-03-23 20:35:10,7.0,57.0,58.0,61.0,28.799999999999955,28.799999999999955,-0.51,7.5,25.0,19.5,69.0,2022,3,23,20,3.44,8.0
,27079.46,3.207,3,110,50.510817,-84.8204477,3.207,2022-03-23 20:35:11,7.0,58.0,52.0,52.0,28.799999999999955,28.799999999999955,-0.32,22.0,68.5,10.5,29.0,2022,3,23,20,3.44,8.0
,27080.25,2.135,2,108,50.5108474,-84.820325,2.135,2022-03-23 20:35:30,7.0,0.0,0.0,84.0,28.600000000000023,28.600000000000023,0.0,18.0,62.5,14.0,44.5,2022,3,23,20,3.44,8.0
,27082.39,3.197,2,108,50.5108456,-84.8202799,3.197,2022-03-23 20:35:31,7.0,0.0,3.0,86.0,28.600000000000023,28.600000000000023,0.0,25.5,92.5,2.5,8.5,2022,3,23,20,3.44,8.0
,27086.45,3.778,2,107,50.5108496,-84.8202215,3.778,2022-03-23 20:35:32,7.0,636.0,59.0,61.0,28.600000000000023,28.600000000000023,0.0,25.5,98.0,22.0,76.0,2022,3,23,20,3.44,8.0
,27093.35,6.047,2,107,50.5108879,-84.8201387,6.047,2022-03-23 20:35:33,7.0,596.0,88.0,54.0,28.600000000000023,28.600000000000023,0.0,24.0,96.5,26.5,99.0,2022,3,23,20,3.44,8.0
,27101.31,7.499,2,108,50.5109366,-84.8200439,7.499,2022-03-23 20:35:34,7.0,511.0,97.0,53.0,28.799999999999955,28.799999999999955,0.0,25.0,97.0,25.0,98.0,2022,3,23,20,3.44,8.0
,27109.1,7.764,2,108,50.5109798,-84.8199474,7.764,2022-03-23 20:35:35,7.0,406.0,102.0,50.0,29.0,29.0,0.13,27.5,98.5,26.0,94.5,2022,3,23,20,3.44,8.0
,27117.02,7.889,2,108,50.5110229,-84.8198486,7.889,2022-03-23 20:35:36,7.0,422.0,102.0,35.0,29.0,29.0,0.68,27.5,92.5,28.5,89.5,2022,3,23,20,3.44,8.0
,27125.75,8.502,2,108,50.511067,-84.8197372,8.502,2022-03-23 20:35:37,7.0,670.0,87.0,47.0,29.0,29.0,1.2,24.5,95.5,28.0,86.5,2022,3,23,20,3.44,8.0
,27134.81,8.906,2,108,50.5111109,-84.8196201,8.906,2022-03-23 20:35:38,7.0,721.0,90.0,54.0,29.0,29.0,1.21,24.5,98.0,24.0,92.0,2022,3,23,20,3.44,8.0
,27144.2,9.236,2,107,50.5111576,-84.8194997,9.236,2022-03-23 20:35:39,7.0,519.0,101.0,53.0,29.0,29.0,0.87,25.5,98.5,20.5,99.0,2022,3,23,20,3.44,8.0
,27153.78,9.488,2,108,50.5112079,-84.8193788,9.488,2022-03-23 20:35:40,7.0,431.0,103.0,41.0,29.200000000000045,29.200000000000045,0.4,26.5,92.0,25.5,98.0,2022,3,23,20,3.44,8.0
,27163.95,10.03,2,107,50.5112662,-84.8192542,10.03,2022-03-23 20:35:41,7.0,369.0,103.0,47.0,29.399999999999977,29.399999999999977,0.57,25.5,91.0,27.0,93.5,2022,3,23,20,3.44,8.0
,27174.57,10.522,2,107,50.5113305,-84.8191272,10.522,2022-03-23 20:35:42,7.0,295.0,105.0,54.0,29.600000000000023,29.600000000000023,1.12,26.5,93.0,28.0,86.5,2022,3,23,20,3.44,8.0
,27185.09,10.494,2,106,50.5113896,-84.8189976,10.494,2022-03-23 20:35:43,7.0,266.0,105.0,53.0,30.0,30.0,1.51,26.5,90.0,29.5,86.5,2022,3,23,20,3.44,8.0
,27195.41,10.345,2,107,50.5114482,-84.8188708,10.345,2022-03-23 20:35:44,7.0,253.0,104.0,46.0,30.200000000000045,30.200000000000045,1.96,25.0,83.5,32.0,93.5,2022,3,23,20,3.44,8.0
,27205.53,10.201,2,107,50.5115049,-84.8187458,10.201,2022-03-23 20:35:45,7.0,258.0,104.0,54.0,30.200000000000045,30.200000000000045,2.32,27.5,90.0,28.5,85.5,2022,3,23,20,3.44,8.0
,27215.73,10.189,2,108,50.5115589,-84.8186173,10.189,2022-03-23 20:35:46,7.0,279.0,105.0,54.0,30.399999999999977,30.399999999999977,2.15,24.5,83.0,25.0,81.5,2022,3,23,20,3.44,8.0
,27225.96,10.224,2,108,50.5116128,-84.8184882,10.224,2022-03-23 20:35:47,7.0,255.0,105.0,52.0,30.399999999999977,30.399999999999977,1.69,24.0,81.5,24.0,80.5,2022,3,23,20,3.44,8.0
,27236.08,10.152,2,107,50.5116665,-84.8183609,10.152,2022-03-23 20:35:48,7.0,213.0,105.0,50.0,30.600000000000023,30.600000000000023,1.34,24.0,81.5,24.0,80.5,2022,3,23,20,3.44,8.0
,27245.75,9.851,2,107,50.5117196,-84.8182406,9.851,2022-03-23 20:35:49,7.0,233.0,105.0,51.0,30.600000000000023,30.600000000000023,1.06,24.5,79.5,24.5,78.0,2022,3,23,20,3.44,8.0
,27255.53,9.715,2,107,50.5117711,-84.8181172,9.715,2022-03-23 20:35:50,7.0,223.0,104.0,52.0,30.799999999999955,30.799999999999955,0.89,25.5,80.5,20.0,66.5,2022,3,23,20,3.44,8.0
