altitude,cadence,calories,enhanced_altitude,power,timestamp,ascent,battery_soc,descent,distance,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,year,month,day,hour,wind_speed,wind_direction
-14.0,80,23,-14.0,224,2022-11-25 21:17:18,12.0,,38.0,1785.82,5.104,2.0,1.24,50.4045886,-84.4664287,5.104,9.0,29.0,92.0,22.0,75.0,51.0,2022,11,25,21,3.32,226.0
-13.600000000000023,76,23,-13.600000000000023,252,2022-11-25 21:17:19,13.0,,38.0,1791.24,5.008,2.0,2.13,50.4046203,-84.4663653,5.008,9.0,29.5,93.0,25.5,82.5,47.0,2022,11,25,21,3.32,226.0
-13.399999999999977,73,23,-13.399999999999977,259,2022-11-25 21:17:20,13.0,,38.0,1796.49,5.286,2.0,2.96,50.4046477,-84.4663013,5.286,9.0,29.5,94.0,28.5,90.0,48.0,2022,11,25,21,3.32,226.0
-13.0,72,23,-13.0,251,2022-11-25 21:17:21,13.0,,38.0,1801.48,5.08,2.0,3.64,50.4046751,-84.4662376,5.08,9.0,28.5,91.0,30.5,94.5,48.0,2022,11,25,21,3.32,226.0
-12.800000000000011,72,23,-12.800000000000011,184,2022-11-25 21:17:22,14.0,,38.0,1806.55,5.0,2.0,4.14,50.4047076,-84.4661818,5.0,9.0,23.5,76.0,28.5,91.0,45.0,2022,11,25,21,3.32,226.0
-12.800000000000011,74,24,-12.800000000000011,158,2022-11-25 21:17:23,14.0,,38.0,1811.9,5.307,2.0,4.37,50.4047479,-84.4661191,5.307,9.0,18.5,61.0,26.5,87.0,43.0,2022,11,25,21,3.32,226.0
-12.800000000000011,76,24,-12.800000000000011,137,2022-11-25 21:17:24,14.0,,38.0,1817.57,5.583,2.0,4.25,50.4047891,-84.4660551,5.583,9.0,16.0,51.5,21.5,73.0,43.0,2022,11,25,21,3.32,226.0
-12.800000000000011,54,24,-12.800000000000011,72,2022-11-25 21:17:25,14.0,,38.0,1823.24,5.675,2.0,3.77,50.404825,-84.4659923,5.675,9.0,,,,,45.0,2022,11,25,21,3.32,226.0
-12.800000000000011,33,24,-12.800000000000011,50,2022-11-25 21:17:26,14.0,,38.0,1829.3,5.921,2.0,3.05,50.404862,-84.4659184,5.921,9.0,,,,,,2022,11,25,21,3.32,226.0
-12.800000000000011,11,24,-12.800000000000011,29,2022-11-25 21:17:27,14.0,,38.0,1834.8,5.635,2.0,1.42,50.4048937,-84.465855,5.635,9.0,,,,,,2022,11,25,21,3.32,226.0
-13.0,0,24,-13.0,0,2022-11-25 21:17:28,14.0,,38.0,1840.41,5.608,2.0,0.0,50.4049344,-84.4657917,5.608,9.0,,,,,,2022,11,25,21,3.32,226.0
-13.0,0,24,-13.0,0,2022-11-25 21:17:29,14.0,,38.0,1846.21,5.742,2.0,0.0,50.4049712,-84.4657273,5.742,9.0,,,,,,2022,11,25,21,3.32,226.0
-13.0,0,24,-13.0,0,2022-11-25 21:17:30,14.0,,38.0,1852.17,5.903,2.0,0.0,50.4050121,-84.4656636,5.903,9.0,,,,,,2022,11,25,21,3.32,226.0
-13.0,0,24,-13.0,0,2022-11-25 21:17:31,14.0,,38.0,1857.63,5.592,2.0,0.0,50.4050481,-84.4656007,5.592,9.0,,,,,,2022,11,25,21,3.32,226.0
-13.199999999999989,0,24,-13.199999999999989,0,2022-11-25 21:17:32,14.0,,38.0,1863.12,5.454,2.0,0.0,50.405085,-84.4655361,5.454,9.0,,,,,,2022,11,25,21,3.32,226.0
-13.199999999999989,0,24,-13.199999999999989,0,2022-11-25 21:17:33,14.0,,38.0,1868.13,5.232,2.0,0.0,50.4051202,-84.4654834,5.232,9.0,,,,,,2022,11,25,21,3.32,226.0
-13.199999999999989,0,24,-13.199999999999989,0,2022-11-25 21:17:34,14.0,,38.0,1873.37,5.17,2.0,0.0,50.4051532,-84.465418,5.17,9.0,,,,,,2022,11,25,21,3.32,226.0
-13.399999999999977,0,24,-13.399999999999977,0,2022-11-25 21:17:35,14.0,,38.0,1878.66,5.276,2.0,0.0,50.4051894,-84.4653636,5.276,9.0,,,,,,2022,11,25,21,3.32,226.0
-13.399999999999977,0,24,-13.399999999999977,0,2022-11-25 21:17:36,14.0,,38.0,1883.99,5.059,2.0,0.0,50.4052251,-84.4653011,5.059,9.0,,,,,,2022,11,25,21,3.32,226.0
-13.399999999999977,0,24,-13.399999999999977,0,2022-11-25 21:17:37,14.0,,38.0,1889.4,5.094,2.0,0.0,50.4052665,-84.4652457,5.094,9.0,,,,,,2022,11,25,21,3.32,226.0
-13.600000000000023,0,24,-13.600000000000023,0,2022-11-25 21:17:38,14.0,,38.0,1895.1,5.59,2.0,0.0,50.4053124,-84.4651906,5.59,9.0,,,,,,2022,11,25,21,3.32,226.0
-13.800000000000011,0,24,-13.800000000000011,0,2022-11-25 21:17:39,14.0,,38.0,1900.92,5.848,2.0,-0.55,50.4053622,-84.4651453,5.848,9.0,,,,,,2022,11,25,21,3.32,226.0
-14.199999999999989,0,24,-14.199999999999989,0,2022-11-25 21:17:40,14.0,,39.0,1907.3,6.562,2.0,-1.47,50.4054207,-84.4650913,6.562,9.0,,,,,,2022,11,25,21,3.32,226.0
-14.600000000000023,0,24,-14.600000000000023,0,2022-11-25 21:17:41,14.0,,39.0,1914.21,7.012,2.0,-2.16,50.4054837,-84.4650372,7.012,9.0,,,,,,2022,11,25,21,3.32,226.0
-15.199999999999989,0,24,-15.199999999999989,0,2022-11-25 21:17:42,14.0,,39.0,1921.48,7.395,2.0,-3.05,50.4055528,-84.4649909,7.395,9.0,,,,,,2022,11,25,21,3.32,226.0
-15.600000000000023,0,24,-15.600000000000023,0,2022-11-25 21:17:43,14.0,,40.0,1929.46,7.983,2.0,-3.98,50.4056218,-84.4649267,7.983,9.0,,,,,,2022,11,25,21,3.32,226.0
-16.19999999999999,0,24,-16.19999999999999,0,2022-11-25 21:17:44,14.0,,40.0,1937.74,8.512,2.0,-4.65,50.4056934,-84.4648461,8.512,9.0,,,,,,2022,11,25,21,3.32,226.0
-17.0,0,24,-17.0,0,2022-11-25 21:17:45,14.0,,41.0,1946.57,8.828,2.0,-5.04,50.4057616,-84.4647644,8.828,9.0,,,,,,2022,11,25,21,3.32,226.0
-17.600000000000023,0,24,-17.600000000000023,0,2022-11-25 21:17:46,14.0,,41.0,1955.77,9.034,2.0,-5.38,50.4058254,-84.4646646,9.034,9.0,,,,,,2022,11,25,21,3.32,226.0
-18.19999999999999,0,24,-18.19999999999999,0,2022-11-25 21:17:47,14.0,,41.0,1964.99,8.887,2.0,-5.59,50.4058805,-84.464555,8.887,9.0,,,,,,2022,11,25,21,3.32,226.0
-18.600000000000023,0,24,-18.600000000000023,0,2022-11-25 21:17:48,14.0,,42.0,1973.96,8.8,2.0,-5.66,50.4059302,-84.4644377,8.8,9.0,,,,,,2022,11,25,21,3.32,226.0
-19.0,0,24,-19.0,0,2022-11-25 21:17:49,14.0,,43.0,1983.14,8.643,2.0,-5.64,50.4059674,-84.4643176,8.643,9.0,,,,,,2022,11,25,21,3.32,226.0
-19.19999999999999,48,24,-19.19999999999999,0,2022-11-25 21:17:50,14.0,,43.0,1992.02,8.531,2.0,-5.54,50.4059994,-84.4641988,8.531,9.0,,,,,,2022,11,25,21,3.32,226.0
-19.600000000000023,78,24,-19.600000000000023,2,2022-11-25 21:17:51,14.0,,44.0,2000.37,8.227,2.0,-5.36,50.4060219,-84.464082,8.227,9.0,,,,,,2022,11,25,21,3.32,226.0
-19.600000000000023,92,24,-19.600000000000023,11,2022-11-25 21:17:52,14.0,,44.0,2008.68,7.934,2.0,-5.09,50.4060449,-84.4639626,7.934,9.0,0.0,,0.0,,20.0,2022,11,25,21,3.32,226.0
-19.80000000000001,94,24,-19.80000000000001,32,2022-11-25 21:17:53,14.0,,45.0,2017.08,7.927,2.0,-4.7,50.4060631,-84.463844,7.927,9.0,5.0,,4.5,,51.0,2022,11,25,21,3.32,226.0
-19.600000000000023,93,24,-19.600000000000023,65,2022-11-25 21:17:54,14.0,,45.0,2024.91,7.504,2.0,-4.01,50.4060768,-84.4637351,7.504,9.0,10.0,,9.0,,60.0,2022,11,25,21,3.32,226.0
-19.600000000000023,91,24,-19.600000000000023,174,2022-11-25 21:17:55,14.0,,45.0,2033.33,7.171,2.0,-3.05,50.4060859,-84.4636077,7.171,9.0,15.0,,13.0,,53.0,2022,11,25,21,3.32,226.0
-19.19999999999999,88,24,-19.19999999999999,186,2022-11-25 21:17:56,14.0,,45.0,2040.94,6.732,2.0,-1.37,50.406095,-84.4634987,6.732,9.0,20.0,,17.5,,49.0,2022,11,25,21,3.32,226.0
-18.80000000000001,86,25,-18.80000000000001,192,2022-11-25 21:17:57,14.0,,45.0,2047.69,6.188,2.0,0.0,50.4061087,-84.4634068,6.188,9.0,25.0,89.5,22.0,77.0,50.0,2022,11,25,21,3.32,226.0
-18.399999999999977,85,25,-18.399999999999977,197,2022-11-25 21:17:58,14.0,,45.0,2053.66,5.611,2.0,0.21,50.4061268,-84.4633254,5.611,9.0,28.5,89.0,26.5,84.0,47.0,2022,11,25,21,3.32,226.0
-18.0,85,25,-18.0,214,2022-11-25 21:17:59,15.0,,45.0,2058.81,4.562,2.0,0.97,50.4061452,-84.4632518,4.562,9.0,30.0,89.5,30.0,90.0,45.0,2022,11,25,21,3.32,226.0
-17.600000000000023,85,25,-17.600000000000023,219,2022-11-25 21:18:00,15.0,,45.0,2063.56,4.536,2.0,2.14,50.4061589,-84.4631877,4.536,9.0,30.0,91.5,30.0,91.5,45.0,2022,11,25,21,3.32,226.0
-17.0,77,25,-17.0,225,2022-11-25 21:18:01,16.0,,45.0,2068.02,4.168,2.0,3.38,50.4061771,-84.4631239,4.168,9.0,30.0,93.5,30.5,93.0,47.0,2022,11,25,21,3.32,226.0
-16.600000000000023,73,26,-16.600000000000023,242,2022-11-25 21:18:02,16.0,,45.0,2072.42,3.934,2.0,4.7,50.4061909,-84.4630691,3.934,9.0,29.0,93.0,30.5,94.0,49.0,2022,11,25,21,3.32,226.0
-16.19999999999999,78,26,-16.19999999999999,234,2022-11-25 21:18:03,17.0,,45.0,2076.47,3.947,2.0,6.1,50.4062088,-84.4630155,3.947,9.0,27.5,91.0,31.0,94.5,49.0,2022,11,25,21,3.32,226.0
-15.800000000000011,75,26,-15.800000000000011,232,2022-11-25 21:18:04,17.0,,45.0,2080.54,4.092,2.0,7.51,50.4062268,-84.4629615,4.092,9.0,27.5,90.0,30.5,94.0,49.0,2022,11,25,21,3.32,226.0
-15.399999999999977,72,26,-15.399999999999977,227,2022-11-25 21:18:05,18.0,,45.0,2084.23,3.795,2.0,8.8,50.4062496,-84.4629156,3.795,9.0,27.5,89.5,30.5,94.0,46.0,2022,11,25,21,3.32,226.0
-15.0,69,27,-15.0,219,2022-11-25 21:18:06,18.0,,45.0,2087.87,3.717,2.0,9.7,50.4062723,-84.4628702,3.717,9.0,27.5,88.5,30.0,94.0,46.0,2022,11,25,21,3.32,226.0
-14.600000000000023,67,27,-14.600000000000023,207,2022-11-25 21:18:07,19.0,,45.0,2091.34,3.496,2.0,10.05,50.4062953,-84.4628332,3.496,9.0,27.5,88.0,29.5,93.5,45.0,2022,11,25,21,3.32,226.0
-14.199999999999989,64,27,-14.199999999999989,167,2022-11-25 21:18:08,19.0,,45.0,2094.23,3.037,2.0,9.89,50.406309,-84.4627968,3.037,9.0,25.5,83.0,28.0,91.0,42.0,2022,11,25,21,3.32,226.0
-14.0,60,27,-14.0,134,2022-11-25 21:18:09,19.0,,45.0,2096.98,2.819,2.0,9.33,50.4063271,-84.4627605,2.819,9.0,19.0,68.0,23.5,83.0,39.0,2022,11,25,21,3.32,226.0
-13.800000000000011,56,27,-13.800000000000011,111,2022-11-25 21:18:10,20.0,,45.0,2100.09,3.051,2.0,8.68,50.40635,-84.462733,3.051,9.0,14.0,49.0,20.5,72.0,35.0,2022,11,25,21,3.32,226.0
-13.600000000000023,54,27,-13.600000000000023,105,2022-11-25 21:18:11,20.0,,45.0,2103.02,3.061,2.0,8.1,50.4063715,-84.4626986,3.061,9.0,17.5,64.0,23.0,75.5,45.0,2022,11,25,21,3.32,226.0
-13.399999999999977,55,27,-13.399999999999977,131,2022-11-25 21:18:12,20.0,,45.0,2106.32,3.097,2.0,7.66,50.4063912,-84.4626598,3.097,9.0,19.5,70.0,25.0,78.5,48.0,2022,11,25,21,3.32,226.0
-13.199999999999989,56,28,-13.199999999999989,132,2022-11-25 21:18:13,20.0,,45.0,2109.29,3.056,2.0,7.33,50.406413,-84.4626249,3.056,9.0,19.0,66.5,25.0,79.5,49.0,2022,11,25,21,3.32,226.0
-13.0,56,28,-13.0,134,2022-11-25 21:18:14,21.0,,45.0,2112.52,3.134,2.0,7.04,50.4064365,-84.4625965,3.134,9.0,21.5,75.0,25.5,82.5,49.0,2022,11,25,21,3.32,226.0
-12.800000000000011,57,28,-12.800000000000011,129,2022-11-25 21:18:15,21.0,,45.0,2115.52,3.091,2.0,6.75,50.4064635,-84.4625694,3.091,9.0,23.5,84.0,25.5,85.5,45.0,2022,11,25,21,3.32,226.0
-12.600000000000023,58,28,-12.600000000000023,116,2022-11-25 21:18:16,21.0,,45.0,2118.58,3.076,2.0,6.45,50.4064816,-84.4625335,3.076,9.0,21.5,76.0,25.0,85.0,50.0,2022,11,25,21,3.32,226.0
-12.600000000000023,58,28,-12.600000000000023,93,2022-11-25 21:18:17,21.0,,45.0,2121.75,3.115,2.0,6.14,50.4065047,-84.4624964,3.115,9.0,19.0,67.5,23.5,79.5,49.0,2022,11,25,21,3.32,226.0
-12.399999999999977,60,28,-12.399999999999977,98,2022-11-25 21:18:18,21.0,,45.0,2125.08,3.287,2.0,5.66,50.4065318,-84.4624693,3.287,9.0,18.5,66.5,22.0,74.0,49.0,2022,11,25,21,3.32,226.0
-12.399999999999977,61,28,-12.399999999999977,106,2022-11-25 21:18:19,21.0,,45.0,2128.38,3.302,2.0,5.03,50.4065587,-84.4624335,3.302,9.0,23.0,74.0,23.0,76.5,51.0,2022,11,25,21,3.32,226.0
-12.199999999999989,64,28,-12.199999999999989,111,2022-11-25 21:18:20,22.0,,45.0,2132.01,3.563,2.0,4.45,50.4065815,-84.4623883,3.563,9.0,19.0,65.0,22.5,76.5,49.0,2022,11,25,21,3.32,226.0
-12.199999999999989,66,28,-12.199999999999989,109,2022-11-25 21:18:21,22.0,,45.0,2135.73,3.617,2.0,3.87,50.4066092,-84.462351,3.617,9.0,19.5,65.0,23.0,76.0,48.0,2022,11,25,21,3.32,226.0
-12.0,70,29,-12.0,118,2022-11-25 21:18:22,22.0,,45.0,2139.58,3.596,2.0,3.35,50.4066368,-84.4623142,3.596,9.0,23.0,72.0,23.5,75.5,46.0,2022,11,25,21,3.32,226.0
-12.0,72,29,-12.0,120,2022-11-25 21:18:23,22.0,,45.0,2143.38,3.86,2.0,2.9,50.4066642,-84.4622686,3.86,9.0,26.0,78.0,24.0,75.0,45.0,2022,11,25,21,3.32,226.0
-12.0,74,29,-12.0,118,2022-11-25 21:18:24,22.0,,45.0,2147.29,3.953,2.0,2.52,50.406691,-84.4622329,3.953,9.0,19.5,60.5,22.5,74.5,45.0,2022,11,25,21,3.32,226.0
-11.800000000000011,75,29,-11.800000000000011,111,2022-11-25 21:18:25,22.0,,45.0,2151.24,3.724,2.0,2.24,50.4067231,-84.462187,3.724,9.0,19.5,62.0,23.5,73.0,52.0,2022,11,25,21,3.32,226.0
-11.800000000000011,75,29,-11.800000000000011,102,2022-11-25 21:18:26,22.0,,45.0,2155.25,3.854,2.0,2.05,50.4067506,-84.4621412,3.854,9.0,19.0,59.0,20.0,64.0,50.0,2022,11,25,21,3.32,226.0
-11.800000000000011,74,29,-11.800000000000011,96,2022-11-25 21:18:27,22.0,,45.0,2159.21,3.843,2.0,1.95,50.4067778,-84.462105,3.843,9.0,16.0,50.0,15.5,54.5,47.0,2022,11,25,21,3.32,226.0
-11.600000000000023,74,29,-11.600000000000023,61,2022-11-25 21:18:28,22.0,,45.0,2162.99,3.82,2.0,1.9,50.4068045,-84.4620605,3.82,9.0,14.0,44.5,15.5,54.0,42.0,2022,11,25,21,3.32,226.0
-11.600000000000023,73,29,-11.600000000000023,52,2022-11-25 21:18:29,22.0,,45.0,2166.85,3.828,2.0,1.87,50.4068279,-84.4620138,3.828,9.0,12.5,36.0,13.5,46.5,33.0,2022,11,25,21,3.32,226.0
-11.600000000000023,73,29,-11.600000000000023,46,2022-11-25 21:18:30,22.0,,45.0,2170.91,4.008,2.0,1.78,50.4068549,-84.4619688,4.008,9.0,10.5,33.5,13.0,48.0,45.0,2022,11,25,21,3.32,226.0
-11.600000000000023,74,29,-11.600000000000023,41,2022-11-25 21:18:31,22.0,,45.0,2175.07,4.126,2.0,1.59,50.4068869,-84.4619231,4.126,9.0,10.0,35.0,13.0,47.0,61.0,2022,11,25,21,3.32,226.0
-11.600000000000023,76,29,-11.600000000000023,34,2022-11-25 21:18:32,22.0,,45.0,2179.51,4.332,2.0,1.36,50.4069188,-84.4618776,4.332,9.0,10.5,35.5,12.5,44.5,50.0,2022,11,25,21,3.32,226.0
-11.600000000000023,55,29,-11.600000000000023,26,2022-11-25 21:18:33,22.0,,45.0,2183.89,4.328,2.0,1.07,50.4069553,-84.4618319,4.328,9.0,9.0,30.0,12.5,45.0,24.0,2022,11,25,21,3.32,226.0
-11.600000000000023,35,29,-11.600000000000023,18,2022-11-25 21:18:34,22.0,,45.0,2188.19,4.358,2.0,0.5,50.406987,-84.4617957,4.358,9.0,7.5,24.5,12.5,45.5,25.0,2022,11,25,21,3.32,226.0
-11.800000000000011,14,29,-11.800000000000011,10,2022-11-25 21:18:35,22.0,,45.0,2192.74,4.763,2.0,0.07,50.407028,-84.4617501,4.763,9.0,8.0,26.0,12.0,43.0,25.0,2022,11,25,21,3.32,226.0
-11.800000000000011,0,29,-11.800000000000011,0,2022-11-25 21:18:36,22.0,,45.0,2197.61,4.589,2.0,-0.03,50.4070598,-84.4616955,4.589,9.0,8.5,29.0,11.0,40.0,25.0,2022,11,25,21,3.32,226.0
-12.0,0,29,-12.0,0,2022-11-25 21:18:37,22.0,,45.0,2202.73,5.33,2.0,-0.46,50.4070955,-84.461642,5.33,9.0,9.0,32.0,10.0,37.0,26.0,2022,11,25,21,3.32,226.0
-12.199999999999989,0,29,-12.199999999999989,0,2022-11-25 21:18:38,22.0,,45.0,2208.28,5.706,2.0,-0.93,50.4071365,-84.4615872,5.706,9.0,9.5,34.5,9.5,34.0,26.0,2022,11,25,21,3.32,226.0
-12.399999999999977,0,29,-12.399999999999977,0,2022-11-25 21:18:39,22.0,,45.0,2214.13,5.702,2.0,-1.45,50.4071781,-84.4615227,5.702,9.0,10.0,37.5,8.5,31.0,27.0,2022,11,25,21,3.32,226.0
-12.800000000000011,0,29,-12.800000000000011,0,2022-11-25 21:18:40,22.0,,46.0,2219.8,5.53,2.0,-2.01,50.4072236,-84.461459,5.53,9.0,10.5,40.5,7.5,28.0,27.0,2022,11,25,21,3.32,226.0
-13.0,0,29,-13.0,0,2022-11-25 21:18:41,22.0,,46.0,2225.29,5.361,2.0,-2.57,50.4072647,-84.4614042,5.361,9.0,11.0,43.5,7.0,25.0,28.0,2022,11,25,21,3.32,226.0
-13.199999999999989,0,29,-13.199999999999989,0,2022-11-25 21:18:42,22.0,,46.0,2230.57,4.99,2.0,-3.08,50.4073056,-84.4613587,4.99,9.0,11.5,46.5,6.0,22.0,28.0,2022,11,25,21,3.32,226.0
-13.399999999999977,0,29,-13.399999999999977,0,2022-11-25 21:18:43,22.0,,46.0,2235.55,4.51,2.0,-3.5,50.407342,-84.4613042,4.51,9.0,12.0,49.5,5.5,19.0,28.0,2022,11,25,21,3.32,226.0
-13.600000000000023,0,29,-13.600000000000023,0,2022-11-25 21:18:44,22.0,,47.0,2239.82,3.923,2.0,-3.83,50.407369,-84.4612501,3.923,9.0,12.5,52.0,4.5,16.0,29.0,2022,11,25,21,3.32,226.0
-13.800000000000011,0,29,-13.800000000000011,0,2022-11-25 21:18:45,22.0,,47.0,2243.6,3.62,2.0,-4.01,50.4073965,-84.4612133,3.62,9.0,13.0,55.0,3.5,13.0,29.0,2022,11,25,21,3.32,226.0
-14.0,0,29,-14.0,0,2022-11-25 21:18:46,22.0,,47.0,2247.38,3.807,2.0,-4.06,50.4074194,-84.4611676,3.807,9.0,13.5,58.0,3.0,10.0,30.0,2022,11,25,21,3.32,226.0
-14.199999999999989,0,29,-14.199999999999989,0,2022-11-25 21:18:47,22.0,,47.0,2251.15,3.783,2.0,-4.09,50.4074558,-84.4611403,3.783,9.0,14.0,61.0,2.0,7.0,30.0,2022,11,25,21,3.32,226.0
-14.399999999999977,33,29,-14.399999999999977,7,2022-11-25 21:18:48,22.0,,47.0,2254.87,4.032,2.0,-4.08,50.4074918,-84.4611312,4.032,9.0,15.0,64.0,1.0,4.0,31.0,2022,11,25,21,3.32,226.0
-14.600000000000023,78,29,-14.600000000000023,66,2022-11-25 21:18:49,22.0,,48.0,2259.3,4.602,2.0,-4.01,50.4075411,-84.46114,4.602,9.0,15.5,67.0,0.5,1.0,31.0,2022,11,25,21,3.32,226.0
-14.600000000000023,85,30,-14.600000000000023,155,2022-11-25 21:18:50,22.0,,48.0,2264.48,5.378,2.0,-3.9,50.4075922,-84.4611583,5.378,9.0,19.5,74.0,11.0,37.5,34.0,2022,11,25,21,3.32,226.0
-14.800000000000011,84,30,-14.800000000000011,281,2022-11-25 21:18:51,22.0,,48.0,2269.68,5.276,2.0,-3.75,50.4076464,-84.4611944,5.276,9.0,22.5,80.5,25.0,84.0,39.0,2022,11,25,21,3.32,226.0
-14.800000000000011,82,30,-14.800000000000011,282,2022-11-25 21:18:52,22.0,,48.0,2275.0,5.425,2.0,-3.49,50.4076928,-84.4612315,5.425,9.0,20.5,78.5,28.0,96.5,46.0,2022,11,25,21,3.32,226.0
-15.0,82,30,-15.0,262,2022-11-25 21:18:53,22.0,,48.0,2280.31,5.844,2.0,-3.12,50.4077423,-84.4612765,5.844,9.0,20.0,74.0,25.5,94.0,49.0,2022,11,25,21,3.32,226.0
-15.0,83,31,-15.0,235,2022-11-25 21:18:54,22.0,,48.0,2286.03,5.704,2.0,-2.72,50.407792,-84.4613217,5.704,9.0,19.5,72.0,24.0,88.0,52.0,2022,11,25,21,3.32,226.0
-15.0,83,31,-15.0,194,2022-11-25 21:18:55,22.0,,48.0,2292.24,6.357,2.0,-2.29,50.4078478,-84.4613682,6.357,9.0,19.5,70.5,22.5,81.0,56.0,2022,11,25,21,3.32,226.0
-15.199999999999989,80,31,-15.199999999999989,135,2022-11-25 21:18:56,22.0,,48.0,2298.71,6.555,2.0,-1.94,50.4079072,-84.4614138,6.555,9.0,19.0,68.5,21.0,74.5,55.0,2022,11,25,21,3.32,226.0
-15.399999999999977,77,31,-15.399999999999977,112,2022-11-25 21:18:57,22.0,,48.0,2305.25,6.72,2.0,-1.73,50.4079701,-84.4614587,6.72,9.0,18.0,64.5,19.5,68.5,48.0,2022,11,25,21,3.32,226.0
-15.800000000000011,80,31,-15.800000000000011,87,2022-11-25 21:18:58,22.0,,49.0,2312.07,7.157,2.0,-1.63,50.4080335,-84.4615131,7.157,9.0,12.5,41.0,19.5,68.5,38.0,2022,11,25,21,3.32,226.0
-16.0,84,31,-16.0,64,2022-11-25 21:18:59,22.0,,49.0,2319.48,7.484,2.0,-1.7,50.408102,-84.4615679,7.484,9.0,13.5,46.0,14.0,50.5,52.0,2022,11,25,21,3.32,226.0
-16.399999999999977,69,31,-16.399999999999977,60,2022-11-25 21:19:00,22.0,,49.0,2326.84,7.774,2.0,-1.91,50.4081681,-84.4616208,7.774,9.0,7.5,48.5,13.0,48.5,17.0,2022,11,25,21,3.32,226.0
-16.600000000000023,61,31,-16.600000000000023,37,2022-11-25 21:19:01,22.0,,49.0,2333.55,7.982,2.0,-2.27,50.4082327,-84.4616666,7.982,9.0,4.0,46.5,11.5,44.0,14.0,2022,11,25,21,3.32,226.0
-17.0,63,31,-17.0,43,2022-11-25 21:19:02,22.0,,49.0,2343.36,8.282,2.0,-2.68,50.4083257,-84.4617413,8.282,9.0,14.5,47.5,5.5,19.5,38.0,2022,11,25,21,3.32,226.0
-17.399999999999977,65,31,-17.399999999999977,49,2022-11-25 21:19:03,22.0,,50.0,2351.89,8.504,2.0,-3.1,50.4084073,-84.4617865,8.504,9.0,22.0,74.5,14.0,49.5,59.0,2022,11,25,21,3.32,226.0
-17.80000000000001,68,31,-17.80000000000001,57,2022-11-25 21:19:04,22.0,,50.0,2360.57,8.801,2.0,-3.49,50.4084986,-84.4618139,8.801,9.0,20.0,69.5,17.5,58.0,55.0,2022,11,25,21,3.32,226.0
-18.0,74,32,-18.0,105,2022-11-25 21:19:05,22.0,,51.0,2369.32,8.825,2.0,-3.75,50.4085944,-84.4618319,8.825,9.0,18.0,63.0,20.5,65.0,52.0,2022,11,25,21,3.32,226.0
-18.19999999999999,74,32,-18.19999999999999,103,2022-11-25 21:19:06,22.0,,51.0,2377.82,8.392,2.0,-3.82,50.4086852,-84.4618228,8.392,9.0,17.0,63.0,21.0,67.5,54.0,2022,11,25,21,3.32,226.0
-18.0,72,32,-18.0,107,2022-11-25 21:19:07,22.0,,51.0,2385.93,8.199,2.0,-3.6,50.4087703,-84.4618048,8.199,9.0,18.0,70.5,18.5,61.0,57.0,2022,11,25,21,3.32,226.0
-18.0,72,32,-18.0,116,2022-11-25 21:19:08,22.0,,52.0,2393.96,7.783,2.0,-3.07,50.4088536,-84.4617863,7.783,9.0,21.0,71.0,18.0,61.5,55.0,2022,11,25,21,3.32,226.0
-17.80000000000001,75,32,-17.80000000000001,122,2022-11-25 21:19:09,23.0,,52.0,2401.53,7.532,2.0,-2.39,50.4089356,-84.461768,7.532,9.0,19.0,65.0,18.0,61.5,54.0,2022,11,25,21,3.32,226.0
-17.80000000000001,62,32,-17.80000000000001,107,2022-11-25 21:19:10,23.0,,52.0,2409.04,7.265,2.0,-1.13,50.4090125,-84.4617409,7.265,9.0,16.5,58.0,19.0,62.5,58.0,2022,11,25,21,3.32,226.0
-17.600000000000023,49,32,-17.600000000000023,92,2022-11-25 21:19:11,23.0,,52.0,2416.11,7.065,2.0,-0.17,50.4090859,-84.4617226,7.065,9.0,14.0,51.5,20.0,64.5,63.0,2022,11,25,21,3.32,226.0
-17.399999999999977,36,32,-17.399999999999977,77,2022-11-25 21:19:12,23.0,,52.0,2423.07,6.909,2.0,-0.06,50.4091584,-84.4617044,6.909,9.0,11.5,44.5,21.5,66.5,68.0,2022,11,25,21,3.32,226.0
-17.19999999999999,26,32,-17.19999999999999,60,2022-11-25 21:19:13,23.0,,52.0,2429.87,6.811,2.0,0.66,50.4092309,-84.4616772,6.811,9.0,9.0,37.5,23.0,68.5,72.0,2022,11,25,21,3.32,226.0
-17.19999999999999,17,32,-17.19999999999999,47,2022-11-25 21:19:14,23.0,,52.0,2436.58,7.021,2.0,1.17,50.4093029,-84.4616592,7.021,9.0,7.0,42.5,23.0,69.0,54.0,2022,11,25,21,3.32,226.0
-17.399999999999977,8,32,-17.399999999999977,34,2022-11-25 21:19:15,23.0,,52.0,2443.71,6.933,2.0,1.34,50.409381,-84.4616499,6.933,9.0,5.0,49.0,23.0,69.0,37.0,2022,11,25,21,3.32,226.0
-17.399999999999977,6,32,-17.399999999999977,1,2022-11-25 21:19:16,23.0,,52.0,2450.36,6.377,2.0,0.77,50.409449,-84.461659,6.377,9.0,2.5,55.5,23.0,69.0,20.0,2022,11,25,21,3.32,226.0
