cadence,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,battery_soc,left_right_balance,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
69.0,33,1365.86,7.684,3,27.0,90.5,50.5368434,-84.8185397,257.0,25.0,87.5,7.684,2023-02-14 22:49:19,,52.0,12.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
45.0,33,1373.43,7.222,3,22.0,89.0,50.5367799,-84.8184704,212.0,24.5,86.0,7.222,2023-02-14 22:49:20,,60.0,12.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
20.0,33,1380.72,7.083,3,16.5,87.5,50.536717,-84.8184075,167.0,24.0,85.0,7.083,2023-02-14 22:49:21,,68.0,12.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
0.0,33,1387.79,6.634,3,11.5,86.0,50.5366555,-84.8183475,0.0,23.5,83.5,6.634,2023-02-14 22:49:22,,76.0,12.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
19.0,33,1394.45,5.896,3,6.0,84.5,50.5365964,-84.8182948,16.0,23.0,82.0,5.896,2023-02-14 22:49:23,,84.0,12.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
20.0,33,1400.38,5.127,3,0.5,83.0,50.5365436,-84.8182494,53.0,22.5,80.5,5.127,2023-02-14 22:49:24,,92.0,12.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
39.0,33,1405.33,4.164,3,6.0,81.5,50.5364987,-84.8182106,67.0,21.5,75.5,4.164,2023-02-14 22:49:25,,99.0,12.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
53.0,33,1408.66,2.736,3,12.5,80.0,50.5364704,-84.8181833,66.0,20.0,70.5,2.736,2023-02-14 22:49:26,,89.0,12.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
46.0,33,1410.87,1.586,3,18.5,78.5,50.5364567,-84.8181592,61.0,18.5,65.5,1.586,2023-02-14 22:49:27,,77.0,12.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
39.0,33,1412.01,0.798,3,23.5,77.0,50.5364431,-84.8181443,56.0,17.5,61.5,0.798,2023-02-14 22:49:28,,66.0,12.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
33.0,33,1412.01,0.0,3,21.5,75.5,50.5364294,-84.8181352,62.0,18.5,65.0,0.0,2023-02-14 22:49:29,,54.0,12.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
27.0,33,1412.01,0.0,3,19.0,73.5,50.5364158,-84.8181228,61.0,19.0,68.0,0.0,2023-02-14 22:49:30,,42.0,12.0,-11.0,1.0,0.0,-11.0,0.0,2023,2,14,22,2.08,235.0
25.0,33,1412.01,0.0,3,17.0,71.5,50.536407,-84.8181111,58.0,19.5,71.0,0.0,2023-02-14 22:49:31,,56.0,12.0,-11.0,1.0,0.0,-11.0,0.0,2023,2,14,22,2.08,235.0
26.0,33,1412.01,0.0,3,19.0,78.0,50.5363949,-84.818096,60.0,21.0,76.5,0.0,2023-02-14 22:49:32,,72.0,12.0,-11.0,1.0,0.0,-11.0,0.0,2023,2,14,22,2.08,235.0
48.0,34,1413.24,1.235,3,26.5,96.0,50.536359,-84.8180557,149.0,24.0,84.5,1.235,2023-02-14 22:49:33,,80.0,12.0,-11.0,1.0,0.0,-11.0,0.0,2023,2,14,22,2.08,235.0
67.0,34,1417.03,3.644,3,29.0,96.5,50.5363239,-84.8180251,210.0,28.0,94.0,3.644,2023-02-14 22:49:34,,52.0,12.0,-11.0,1.0,0.0,-11.0,0.0,2023,2,14,22,2.08,235.0
81.0,34,1421.69,4.193,3,29.5,94.0,50.5362813,-84.817992,334.0,30.5,97.5,4.193,2023-02-14 22:49:35,,62.0,12.0,-11.0,1.0,0.0,-11.0,0.0,2023,2,14,22,2.08,235.0
83.0,35,1426.63,4.559,3,29.5,93.5,50.5362344,-84.8179616,345.0,32.5,97.5,4.559,2023-02-14 22:49:36,,67.0,12.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
85.0,35,1432.06,5.016,3,29.0,95.5,50.5361827,-84.8179219,370.0,34.5,97.0,5.016,2023-02-14 22:49:37,,67.0,12.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
85.0,35,1438.18,5.447,3,27.5,91.5,50.5361244,-84.8178794,368.0,31.0,98.0,5.447,2023-02-14 22:49:38,,65.0,12.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
88.0,36,1444.82,5.986,3,26.5,94.0,50.5360594,-84.8178432,343.0,28.0,95.5,5.986,2023-02-14 22:49:39,,52.0,12.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
92.0,36,1452.21,6.553,3,27.5,93.0,50.5359866,-84.8178037,353.0,29.5,96.0,6.553,2023-02-14 22:49:40,,50.0,12.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
94.0,36,1460.45,7.251,3,28.0,90.0,50.5359042,-84.817758,362.0,29.5,96.0,7.251,2023-02-14 22:49:41,,50.0,12.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
96.0,37,1468.7,7.511,3,26.5,88.0,50.5358236,-84.8177123,318.0,26.0,93.0,7.511,2023-02-14 22:49:42,,51.0,12.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
97.0,37,1476.53,7.34,3,26.0,91.0,50.5357463,-84.8176701,308.0,27.0,94.0,7.34,2023-02-14 22:49:43,,53.0,12.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
94.0,37,1484.2,7.29,3,25.5,93.5,50.5356671,-84.8176336,305.0,27.0,93.5,7.29,2023-02-14 22:49:44,,54.0,12.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
92.0,38,1492.12,7.512,3,26.0,94.0,50.5355872,-84.8175941,330.0,26.0,89.5,7.512,2023-02-14 22:49:45,35.0,56.0,12.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
94.0,38,1500.33,7.888,3,25.0,91.5,50.5355068,-84.8175487,325.0,26.5,89.0,7.888,2023-02-14 22:49:46,,53.0,12.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
96.0,38,1508.72,8.314,3,23.0,85.5,50.5354225,-84.8175035,306.0,27.5,94.0,8.314,2023-02-14 22:49:47,,48.0,12.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
97.0,39,1517.04,8.291,3,21.5,74.0,50.535341,-84.817454,283.0,26.0,90.0,8.291,2023-02-14 22:49:48,,42.0,12.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
92.0,39,1524.49,7.678,3,21.5,73.5,50.5352671,-84.8174061,229.0,25.5,89.0,7.678,2023-02-14 22:49:49,,45.0,12.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
66.0,39,1531.48,7.175,2,21.5,74.0,50.5351988,-84.8173697,174.0,25.0,88.0,7.175,2023-02-14 22:49:50,,39.0,12.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
40.0,39,1538.49,7.046,2,21.5,74.0,50.5351307,-84.81733,118.0,24.5,87.0,7.046,2023-02-14 22:49:51,,32.0,12.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
14.0,39,1545.09,6.701,2,21.5,74.5,50.5350641,-84.8172911,63.0,24.0,86.0,6.701,2023-02-14 22:49:52,,25.0,12.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
0.0,39,1551.28,6.305,3,17.5,75.0,50.5350016,-84.8172603,0.0,23.0,82.5,6.305,2023-02-14 22:49:53,,19.0,12.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
0.0,39,1557.61,6.333,3,11.5,76.0,50.5349381,-84.8172275,0.0,22.0,78.0,6.333,2023-02-14 22:49:54,,12.0,11.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
0.0,39,1564.11,6.481,3,6.0,77.0,50.5348695,-84.8172006,0.0,21.0,74.0,6.481,2023-02-14 22:49:55,,5.0,11.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
85.0,39,1570.66,6.529,3,0.5,78.0,50.5348036,-84.817173,33.0,19.5,69.5,6.529,2023-02-14 22:49:56,,5.0,11.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
76.0,39,1577.55,6.809,3,18.0,78.5,50.5347338,-84.8171458,80.0,19.5,69.5,6.809,2023-02-14 22:49:57,,29.0,11.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
76.0,39,1584.19,6.713,3,24.0,81.5,50.5346647,-84.8171187,126.0,21.5,75.0,6.713,2023-02-14 22:49:58,,54.0,11.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
77.0,39,1590.9,6.653,3,25.0,85.0,50.5345994,-84.8170839,183.0,24.0,82.5,6.653,2023-02-14 22:49:59,,58.0,11.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
78.0,39,1597.41,6.552,3,24.5,84.0,50.5345343,-84.8170453,187.0,25.0,86.5,6.552,2023-02-14 22:50:00,,53.0,11.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
70.0,40,1604.15,6.701,2,19.5,67.0,50.5344645,-84.817018,153.0,21.5,78.0,6.701,2023-02-14 22:50:01,,41.0,11.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
55.0,40,1610.96,6.773,2,4.5,68.0,50.5343931,-84.816994,130.0,18.5,74.5,6.773,2023-02-14 22:50:02,,5.0,11.0,-11.0,1.0,0.0,-11.0,0.0,2023,2,14,22,2.08,235.0
37.0,40,1617.12,6.326,2,2.5,69.5,50.5343284,-84.8169758,111.0,15.0,77.5,6.326,2023-02-14 22:50:03,,14.0,11.0,-11.0,1.0,0.0,-11.0,0.0,2023,2,14,22,2.08,235.0
19.0,40,1622.61,5.687,2,5.5,71.0,50.5342724,-84.8169576,92.0,11.5,82.5,5.687,2023-02-14 22:50:04,,30.0,11.0,-10.800000000000011,1.0,0.0,-10.800000000000011,0.0,2023,2,14,22,2.08,235.0
1.0,40,1627.31,4.95,2,9.0,72.5,50.5342243,-84.8169362,0.0,8.0,88.0,4.95,2023-02-14 22:50:05,,47.0,11.0,-10.600000000000023,1.0,0.0,-10.600000000000023,0.0,2023,2,14,22,2.08,235.0
0.0,40,1631.33,4.271,2,12.5,74.0,50.5341824,-84.8169124,0.0,4.5,93.0,4.271,2023-02-14 22:50:06,,63.0,11.0,-10.600000000000023,1.0,0.0,-10.600000000000023,0.0,2023,2,14,22,2.08,235.0
18.0,40,1635.46,4.154,2,15.5,75.5,50.5341423,-84.8168939,12.0,1.0,98.5,4.154,2023-02-14 22:50:07,,79.0,11.0,-10.399999999999977,1.0,0.0,-10.399999999999977,0.0,2023,2,14,22,2.08,235.0
17.0,40,1639.86,4.345,2,19.5,80.5,50.5340984,-84.8168724,64.0,0.0,97.0,4.345,2023-02-14 22:50:08,,95.0,11.0,-10.399999999999977,1.0,0.0,-10.399999999999977,0.0,2023,2,14,22,2.08,235.0
31.0,40,1644.05,4.22,2,21.5,82.0,50.5340573,-84.8168484,81.0,4.5,93.0,4.22,2023-02-14 22:50:09,,87.0,11.0,-10.199999999999989,1.0,0.0,-10.199999999999989,0.0,2023,2,14,22,2.08,235.0
44.0,40,1648.11,4.099,2,21.0,78.5,50.5340164,-84.8168269,97.0,14.0,89.0,4.099,2023-02-14 22:50:10,,69.0,11.0,-10.199999999999989,1.0,0.0,-10.199999999999989,0.0,2023,2,14,22,2.08,235.0
47.0,40,1652.22,4.12,2,20.0,74.5,50.5339773,-84.8167964,143.0,23.5,84.5,4.12,2023-02-14 22:50:11,,51.0,11.0,-10.199999999999989,1.0,1.0,-10.199999999999989,1.28,2023,2,14,22,2.08,235.0
49.0,40,1656.54,4.28,2,21.5,78.5,50.5339379,-84.8167635,182.0,25.5,83.5,4.28,2023-02-14 22:50:12,,52.0,11.0,-10.0,1.0,1.0,-10.0,1.83,2023,2,14,22,2.08,235.0
52.0,41,1661.65,4.89,2,24.0,85.5,50.5338904,-84.8167294,228.0,25.0,83.0,4.89,2023-02-14 22:50:13,,52.0,11.0,-10.0,1.0,1.0,-10.0,1.65,2023,2,14,22,2.08,235.0
59.0,41,1667.14,5.339,2,25.5,91.0,50.5338387,-84.8166905,276.0,24.5,83.0,5.339,2023-02-14 22:50:14,,53.0,11.0,-10.0,1.0,1.0,-10.0,1.4,2023,2,14,22,2.08,235.0
64.0,41,1672.9,5.648,2,24.0,92.0,50.5337805,-84.8166597,317.0,24.5,83.0,5.648,2023-02-14 22:50:15,,53.0,11.0,-10.0,1.0,1.0,-10.0,0.45,2023,2,14,22,2.08,235.0
70.0,42,1679.13,6.067,2,21.5,87.5,50.5337172,-84.8166268,394.0,25.0,87.5,6.067,2023-02-14 22:50:16,,54.0,11.0,-10.0,1.0,1.0,-10.0,0.0,2023,2,14,22,2.08,235.0
74.0,42,1685.9,6.579,2,20.5,86.5,50.533649,-84.8165996,440.0,24.0,88.5,6.579,2023-02-14 22:50:17,,56.0,11.0,-10.0,1.0,1.0,-10.0,0.0,2023,2,14,22,2.08,235.0
79.0,43,1693.16,7.111,2,20.5,86.5,50.5335726,-84.8165687,475.0,22.5,88.0,7.111,2023-02-14 22:50:18,,54.0,11.0,-10.0,1.0,1.0,-10.0,0.0,2023,2,14,22,2.08,235.0
83.0,43,1700.72,7.458,2,20.5,85.5,50.5334966,-84.8165324,499.0,22.0,88.0,7.458,2023-02-14 22:50:19,,52.0,11.0,-10.0,1.0,1.0,-10.0,0.0,2023,2,14,22,2.08,235.0
92.0,44,1708.83,7.995,2,22.0,80.5,50.5334152,-84.8164963,533.0,23.5,89.0,7.995,2023-02-14 22:50:20,,48.0,11.0,-9.800000000000011,1.0,1.0,-9.800000000000011,0.0,2023,2,14,22,2.08,235.0
92.0,44,1716.86,8.012,2,23.5,76.0,50.5333332,-84.8164598,487.0,25.0,90.0,8.012,2023-02-14 22:50:21,,29.0,11.0,-9.600000000000023,1.0,1.0,-9.600000000000023,0.0,2023,2,14,22,2.08,235.0
91.0,44,1724.75,7.92,2,24.0,75.5,50.5332533,-84.8164236,397.0,26.5,92.0,7.92,2023-02-14 22:50:22,,46.0,11.0,-9.600000000000023,2.0,1.0,-9.600000000000023,0.47,2023,2,14,22,2.08,235.0
90.0,45,1732.63,7.844,2,24.5,77.0,50.533175,-84.8163867,247.0,28.0,94.5,7.844,2023-02-14 22:50:23,,48.0,11.0,-9.399999999999977,2.0,1.0,-9.399999999999977,0.77,2023,2,14,22,2.08,235.0
89.0,45,1740.18,7.675,2,24.5,78.0,50.533099,-84.8163478,240.0,28.5,94.5,7.675,2023-02-14 22:50:24,,48.0,11.0,-9.399999999999977,2.0,1.0,-9.399999999999977,0.87,2023,2,14,22,2.08,235.0
87.0,45,1747.58,7.474,2,24.0,78.0,50.533023,-84.8163091,223.0,27.0,88.0,7.474,2023-02-14 22:50:25,,51.0,11.0,-9.199999999999989,2.0,1.0,-9.199999999999989,0.97,2023,2,14,22,2.08,235.0
85.0,45,1754.93,7.188,2,23.0,77.5,50.5329465,-84.8162785,189.0,25.5,81.5,7.188,2023-02-14 22:50:26,,49.0,11.0,-9.0,2.0,1.0,-9.0,1.09,2023,2,14,22,2.08,235.0
85.0,45,1762.42,7.179,2,22.5,79.5,50.5328716,-84.816241,197.0,25.5,83.0,7.179,2023-02-14 22:50:27,,51.0,11.0,-8.800000000000011,2.0,1.0,-8.800000000000011,1.21,2023,2,14,22,2.08,235.0
84.0,46,1769.7,7.036,2,24.5,84.5,50.5327987,-84.8162046,235.0,25.5,84.0,7.036,2023-02-14 22:50:28,,54.0,11.0,-8.800000000000011,2.0,1.0,-8.800000000000011,1.35,2023,2,14,22,2.08,235.0
85.0,46,1776.89,7.066,2,27.0,91.0,50.5327263,-84.8161684,256.0,26.5,82.5,7.066,2023-02-14 22:50:29,,55.0,11.0,-8.600000000000023,2.0,1.0,-8.600000000000023,1.48,2023,2,14,22,2.08,235.0
85.0,46,1783.98,7.21,2,27.0,91.0,50.5326541,-84.8161355,271.0,27.5,86.0,7.21,2023-02-14 22:50:30,,54.0,11.0,-8.399999999999977,3.0,1.0,-8.399999999999977,1.63,2023,2,14,22,2.08,235.0
86.0,46,1791.24,7.261,2,27.0,91.0,50.5325788,-84.8161046,284.0,29.0,90.0,7.261,2023-02-14 22:50:31,,53.0,11.0,-8.399999999999977,3.0,1.0,-8.399999999999977,1.8,2023,2,14,22,2.08,235.0
87.0,47,1798.76,7.402,2,27.0,91.0,50.5325015,-84.8160682,297.0,30.5,93.5,7.402,2023-02-14 22:50:32,,53.0,11.0,-8.199999999999989,3.0,1.0,-8.199999999999989,1.89,2023,2,14,22,2.08,235.0
88.0,47,1806.41,7.491,2,27.0,91.5,50.5324241,-84.8160317,293.0,30.5,95.5,7.491,2023-02-14 22:50:33,,53.0,11.0,-8.199999999999989,3.0,1.0,-8.199999999999989,1.87,2023,2,14,22,2.08,235.0
90.0,47,1814.04,7.615,2,27.5,94.5,50.5323484,-84.8159921,286.0,27.5,92.0,7.615,2023-02-14 22:50:34,,53.0,11.0,-8.0,3.0,1.0,-8.0,1.76,2023,2,14,22,2.08,235.0
92.0,48,1821.68,7.635,2,28.0,89.0,50.5322727,-84.81595,329.0,31.5,95.0,7.635,2023-02-14 22:50:35,,55.0,11.0,-7.800000000000011,3.0,1.0,-7.800000000000011,1.62,2023,2,14,22,2.08,235.0
93.0,48,1829.52,7.659,2,28.5,90.5,50.5321931,-84.8159108,357.0,27.0,95.0,7.659,2023-02-14 22:50:36,,51.0,11.0,-7.800000000000011,3.0,1.0,-7.800000000000011,1.48,2023,2,14,22,2.08,235.0
94.0,48,1837.62,7.808,2,27.5,91.0,50.5321132,-84.815868,282.0,23.0,94.0,7.808,2023-02-14 22:50:37,,51.0,11.0,-7.600000000000023,3.0,1.0,-7.600000000000023,1.37,2023,2,14,22,2.08,235.0
95.0,49,1845.81,8.089,2,26.0,89.0,50.53203,-84.8158285,269.0,23.5,93.0,8.089,2023-02-14 22:50:38,,52.0,11.0,-7.600000000000023,4.0,1.0,-7.600000000000023,1.25,2023,2,14,22,2.08,235.0
96.0,49,1854.23,8.198,2,27.0,90.0,50.5319447,-84.8157861,267.0,25.0,90.0,8.198,2023-02-14 22:50:39,,53.0,11.0,-7.600000000000023,4.0,1.0,-7.600000000000023,1.1,2023,2,14,22,2.08,235.0
96.0,49,1862.45,8.173,2,27.5,91.0,50.5318619,-84.8157468,257.0,26.0,87.0,8.173,2023-02-14 22:50:40,,54.0,11.0,-7.600000000000023,4.0,1.0,-7.600000000000023,0.93,2023,2,14,22,2.08,235.0
96.0,49,1870.72,8.077,2,26.0,85.5,50.5317773,-84.8157045,247.0,26.0,85.5,8.077,2023-02-14 22:50:41,,55.0,11.0,-7.600000000000023,4.0,1.0,-7.600000000000023,0.3,2023,2,14,22,2.08,235.0
96.0,50,1879.13,8.112,2,25.5,84.5,50.5316944,-84.8156644,228.0,25.0,83.5,8.112,2023-02-14 22:50:42,,55.0,11.0,-7.600000000000023,4.0,1.0,-7.600000000000023,0.0,2023,2,14,22,2.08,235.0
96.0,50,1887.45,8.192,2,26.0,86.5,50.5316109,-84.815619,224.0,24.0,81.5,8.192,2023-02-14 22:50:43,,54.0,11.0,-7.600000000000023,4.0,1.0,-7.600000000000023,0.0,2023,2,14,22,2.08,235.0
97.0,50,1895.73,8.299,2,24.0,79.0,50.5315253,-84.8155739,228.0,25.0,84.5,8.299,2023-02-14 22:50:44,,53.0,11.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
98.0,50,1903.94,8.474,2,24.5,82.5,50.5314434,-84.8155329,245.0,25.5,83.5,8.474,2023-02-14 22:50:45,,51.0,11.0,-7.600000000000023,4.0,1.0,-7.600000000000023,0.0,2023,2,14,22,2.08,235.0
98.0,51,1912.15,8.402,2,23.5,79.0,50.5313632,-84.8154953,254.0,25.0,83.0,8.402,2023-02-14 22:50:46,,49.0,11.0,-7.600000000000023,4.0,1.0,-7.600000000000023,0.0,2023,2,14,22,2.08,235.0
98.0,51,1921.45,8.216,2,22.0,74.5,50.5312692,-84.8154458,223.0,25.0,80.0,8.216,2023-02-14 22:50:47,,47.0,11.0,-7.600000000000023,4.0,1.0,-7.600000000000023,0.0,2023,2,14,22,2.08,235.0
98.0,51,1929.94,8.214,2,22.0,73.0,50.5311834,-84.8154039,198.0,25.5,76.0,8.214,2023-02-14 22:50:48,,49.0,11.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
97.0,51,1938.32,8.266,2,23.0,78.5,50.5310987,-84.8153643,190.0,25.5,76.0,8.266,2023-02-14 22:50:49,,55.0,11.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
97.0,51,1946.66,8.185,2,24.5,82.0,50.5310152,-84.8153189,195.0,23.5,74.0,8.185,2023-02-14 22:50:50,,55.0,11.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
98.0,51,1955.1,8.214,2,23.5,81.0,50.5309283,-84.8152731,205.0,22.5,75.0,8.214,2023-02-14 22:50:51,,54.0,11.0,-7.600000000000023,4.0,1.0,-7.600000000000023,0.0,2023,2,14,22,2.08,235.0
97.0,52,1963.58,8.256,2,22.0,77.5,50.5308436,-84.8152309,204.0,23.0,79.0,8.256,2023-02-14 22:50:52,,53.0,11.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
97.0,52,1971.88,8.312,2,22.5,77.0,50.5307608,-84.8151948,204.0,24.0,80.0,8.312,2023-02-14 22:50:53,,54.0,11.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
97.0,52,1980.21,8.261,2,22.5,77.0,50.530676,-84.8151553,199.0,24.5,81.0,8.261,2023-02-14 22:50:54,,56.0,11.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
95.0,52,1988.5,8.121,2,23.5,79.0,50.5305943,-84.815113,188.0,24.5,78.5,8.121,2023-02-14 22:50:55,,44.0,11.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
93.0,52,1996.64,8.11,2,24.5,81.5,50.5305109,-84.8150735,175.0,24.0,74.5,8.11,2023-02-14 22:50:56,,45.0,10.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
91.0,53,2005.08,8.352,2,25.0,83.0,50.5304231,-84.8150306,166.0,23.5,74.0,8.352,2023-02-14 22:50:57,,50.0,10.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
91.0,53,2013.63,8.508,2,24.5,82.0,50.5303368,-84.814991,202.0,22.0,80.5,8.508,2023-02-14 22:50:58,,53.0,10.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
92.0,53,2022.25,8.4,2,27.0,90.0,50.5302515,-84.8149453,231.0,23.0,80.0,8.4,2023-02-14 22:50:59,,55.0,10.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
93.0,53,2030.58,8.348,2,25.0,86.5,50.5301683,-84.8149032,249.0,23.5,83.0,8.348,2023-02-14 22:51:00,,57.0,10.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
93.0,54,2039.07,8.437,2,24.0,83.0,50.5300816,-84.8148634,224.0,22.5,80.0,8.437,2023-02-14 22:51:01,,60.0,10.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
93.0,54,2047.52,8.511,2,25.5,85.0,50.5299957,-84.8148214,199.0,21.0,72.5,8.511,2023-02-14 22:51:02,,59.0,10.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
94.0,54,2056.02,8.573,2,28.0,94.0,50.5299094,-84.8147819,218.0,21.0,71.0,8.573,2023-02-14 22:51:03,,56.0,10.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
94.0,54,2064.75,8.477,2,28.0,91.5,50.529822,-84.8147392,225.0,21.0,72.0,8.477,2023-02-14 22:51:04,,54.0,10.0,-7.800000000000011,4.0,1.0,-7.800000000000011,0.0,2023,2,14,22,2.08,235.0
93.0,54,2073.24,8.431,2,27.5,89.0,50.529736,-84.8146997,215.0,21.0,73.0,8.431,2023-02-14 22:51:05,,53.0,10.0,-8.0,4.0,1.0,-8.0,0.0,2023,2,14,22,2.08,235.0
93.0,55,2081.79,8.421,2,27.5,86.5,50.5296499,-84.8146576,197.0,21.0,74.0,8.421,2023-02-14 22:51:06,,52.0,10.0,-8.0,4.0,1.0,-8.0,0.0,2023,2,14,22,2.08,235.0
93.0,55,2090.49,8.564,2,27.0,84.5,50.5295609,-84.8146176,219.0,21.5,76.5,8.564,2023-02-14 22:51:07,,52.0,10.0,-8.0,4.0,1.0,-8.0,0.0,2023,2,14,22,2.08,235.0
94.0,55,2099.07,8.529,2,26.0,85.0,50.5294735,-84.8145722,237.0,23.0,81.5,8.529,2023-02-14 22:51:08,,52.0,10.0,-8.0,4.0,1.0,-8.0,0.0,2023,2,14,22,2.08,235.0
94.0,55,2107.75,8.554,2,26.5,86.0,50.5293886,-84.8145268,244.0,23.0,81.5,8.554,2023-02-14 22:51:09,,55.0,10.0,-8.0,4.0,1.0,-8.0,0.0,2023,2,14,22,2.08,235.0
94.0,56,2116.62,8.64,2,27.0,86.5,50.5292991,-84.8144845,235.0,22.5,81.0,8.64,2023-02-14 22:51:10,,58.0,10.0,-8.0,4.0,1.0,-8.0,0.0,2023,2,14,22,2.08,235.0
94.0,56,2125.29,8.637,2,27.0,85.0,50.5292104,-84.8144446,218.0,22.0,78.0,8.637,2023-02-14 22:51:11,,57.0,10.0,-8.0,4.0,1.0,-8.0,0.0,2023,2,14,22,2.08,235.0
94.0,56,2134.05,8.619,2,26.5,83.0,50.5291214,-84.8143992,219.0,21.0,74.0,8.619,2023-02-14 22:51:12,,55.0,10.0,-8.0,4.0,1.0,-8.0,0.0,2023,2,14,22,2.08,235.0
95.0,56,2142.72,8.604,2,24.5,84.0,50.5290347,-84.8143536,228.0,22.0,75.0,8.604,2023-02-14 22:51:13,,54.0,10.0,-8.0,4.0,1.0,-8.0,0.0,2023,2,14,22,2.08,235.0
