timestamp,battery_soc,temperature,cadence,calories,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-11-20 16:09:11,,6.0,102.0,71.0,14.0,46.0,72.5,559.0,24.0,84.5,2202.17,6.806,3.0,50.5262292,-84.7885947,6.806,39.200000000000045,1.0,2.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:12,,6.0,90.0,71.0,9.0,47.0,59.5,396.0,28.5,96.0,2209.15,7.066,3.0,50.5262591,-84.788506,7.066,39.0,1.0,2.0,39.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:13,,6.0,97.0,71.0,21.5,48.0,78.0,269.0,13.0,55.5,2216.23,7.117,3.0,50.5262955,-84.7884191,7.117,39.0,1.0,3.0,39.0,-1.78,2022,11,20,16,3.3,194.0
2022-11-20 16:09:14,,6.0,96.0,71.0,25.5,49.0,85.0,282.0,13.0,54.5,2222.95,6.958,3.0,50.5263287,-84.7883261,6.958,39.0,1.0,3.0,39.0,-1.91,2022,11,20,16,3.3,194.0
2022-11-20 16:09:15,,6.0,95.0,72.0,26.5,50.0,89.0,294.0,17.5,65.0,2229.34,6.695,3.0,50.5263564,-84.7882439,6.695,38.799999999999955,1.0,3.0,38.799999999999955,-1.85,2022,11,20,16,3.3,194.0
2022-11-20 16:09:16,,6.0,94.0,72.0,27.5,51.0,93.0,309.0,21.5,75.5,2236.57,7.102,3.0,50.5263848,-84.7881481,7.102,38.799999999999955,1.0,3.0,38.799999999999955,-1.7,2022,11,20,16,3.3,194.0
2022-11-20 16:09:17,,6.0,94.0,72.0,28.5,52.0,97.0,321.0,26.0,86.0,2243.26,7.0,3.0,50.5263971,-84.7880552,7.0,38.60000000000002,1.0,3.0,38.60000000000002,-1.54,2022,11,20,16,3.3,194.0
2022-11-20 16:09:18,,6.0,94.0,73.0,30.5,52.0,97.0,328.0,26.5,88.0,2250.38,7.131,3.0,50.5264088,-84.7879521,7.131,38.60000000000002,1.0,3.0,38.60000000000002,-1.42,2022,11,20,16,3.3,194.0
2022-11-20 16:09:19,,6.0,93.0,73.0,29.0,52.0,92.5,331.0,26.0,87.5,2257.39,7.097,3.0,50.5264269,-84.7878487,7.097,38.39999999999998,1.0,3.0,38.39999999999998,-1.37,2022,11,20,16,3.3,194.0
2022-11-20 16:09:20,,6.0,90.0,73.0,26.5,53.0,87.0,313.0,25.0,86.5,2264.12,6.917,3.0,50.5264461,-84.7877586,6.917,38.39999999999998,1.0,3.0,38.39999999999998,-1.25,2022,11,20,16,3.3,194.0
2022-11-20 16:09:21,,6.0,87.0,74.0,25.0,53.0,84.0,285.0,24.5,84.0,2270.8,6.634,3.0,50.5264691,-84.7876667,6.634,38.200000000000045,1.0,4.0,38.200000000000045,-1.33,2022,11,20,16,3.3,194.0
2022-11-20 16:09:22,,6.0,82.0,74.0,27.0,53.0,88.5,261.0,25.0,77.5,2277.31,6.465,3.0,50.5264919,-84.787578,6.465,38.200000000000045,1.0,4.0,38.200000000000045,-1.34,2022,11,20,16,3.3,194.0
2022-11-20 16:09:23,,6.0,80.0,74.0,25.5,53.0,85.0,244.0,24.0,82.0,2283.46,6.361,3.0,50.5265107,-84.7874954,6.361,38.39999999999998,1.0,4.0,38.39999999999998,-0.09,2022,11,20,16,3.3,194.0
2022-11-20 16:09:24,,6.0,78.0,74.0,23.5,53.0,80.5,235.0,25.0,82.5,2289.42,6.296,3.0,50.5265195,-84.7874069,6.296,38.39999999999998,1.0,4.0,38.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:25,,6.0,78.0,75.0,21.0,42.0,77.5,241.0,25.5,81.5,2295.33,6.261,3.0,50.5265291,-84.78732,6.261,38.799999999999955,1.0,4.0,38.799999999999955,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:26,,6.0,61.0,75.0,18.0,33.0,75.5,208.0,24.5,79.0,2302.69,6.092,3.0,50.5265453,-84.7872177,6.092,39.0,1.0,4.0,39.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:27,,6.0,38.0,75.0,15.0,27.0,74.0,176.0,23.5,77.0,2309.57,6.025,3.0,50.5265633,-84.7871208,6.025,39.39999999999998,1.0,4.0,39.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:28,,6.0,16.0,75.0,12.5,22.0,72.0,144.0,22.5,74.5,2315.99,5.888,3.0,50.5265827,-84.7870325,5.888,39.799999999999955,1.0,4.0,39.799999999999955,1.29,2022,11,20,16,3.3,194.0
2022-11-20 16:09:29,,6.0,0.0,75.0,9.5,16.0,70.5,0.0,21.5,72.0,2321.89,5.102,3.0,50.5266056,-84.7869551,5.102,40.0,2.0,4.0,40.0,2.17,2022,11,20,16,3.3,194.0
2022-11-20 16:09:30,,6.0,0.0,75.0,6.5,11.0,68.5,0.0,20.5,70.0,2326.5,3.866,3.0,50.5266247,-84.786891,3.866,40.39999999999998,2.0,4.0,40.39999999999998,3.1,2022,11,20,16,3.3,194.0
2022-11-20 16:09:31,,6.0,0.0,75.0,3.5,5.0,66.5,0.0,19.0,67.5,2330.57,3.263,3.0,50.5266325,-84.7868325,3.263,40.60000000000002,2.0,4.0,40.60000000000002,3.82,2022,11,20,16,3.3,194.0
2022-11-20 16:09:32,,6.0,72.0,75.0,0.5,1.0,65.0,11.0,18.0,65.5,2333.85,2.848,3.0,50.5266346,-84.786787,2.848,40.60000000000002,3.0,4.0,40.60000000000002,4.28,2022,11,20,16,3.3,194.0
2022-11-20 16:09:33,,6.0,51.0,75.0,5.5,27.0,63.0,27.0,18.0,65.0,2336.48,2.326,3.0,50.5266325,-84.7867466,2.326,40.60000000000002,3.0,4.0,40.60000000000002,4.71,2022,11,20,16,3.3,194.0
2022-11-20 16:09:34,,6.0,30.0,75.0,12.5,53.0,61.5,43.0,18.0,65.0,2338.55,1.764,3.0,50.5266333,-84.7867191,1.764,40.799999999999955,3.0,4.0,40.799999999999955,4.98,2022,11,20,16,3.3,194.0
2022-11-20 16:09:35,,6.0,21.0,75.0,17.5,64.0,61.0,34.0,18.0,66.0,2340.77,1.703,3.0,50.5266254,-84.7866918,1.703,40.799999999999955,3.0,4.0,40.799999999999955,5.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:36,,6.0,13.0,75.0,18.0,59.0,64.0,25.0,19.0,68.5,2342.18,1.484,3.0,50.5266209,-84.7866646,1.484,41.0,3.0,4.0,41.0,4.94,2022,11,20,16,3.3,194.0
2022-11-20 16:09:46,,6.0,93.0,75.0,21.5,41.0,92.0,431.0,25.5,97.5,2343.39,3.797,3.0,50.5266792,-84.7864215,3.797,41.200000000000045,4.0,4.0,41.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:47,,6.0,97.0,75.0,23.0,39.0,82.5,393.0,25.5,97.5,2348.7,4.946,3.0,50.5267043,-84.7863571,4.946,41.200000000000045,4.0,4.0,41.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:48,,6.0,98.0,76.0,20.5,52.0,81.5,347.0,25.5,97.5,2355.67,6.372,3.0,50.5267241,-84.7862615,6.372,41.0,4.0,4.0,41.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:49,,6.0,96.0,76.0,19.0,48.0,81.5,230.0,25.5,93.5,2362.84,7.009,3.0,50.526743,-84.7861593,7.009,41.0,4.0,4.0,41.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:50,,6.0,89.0,76.0,20.5,47.0,82.0,247.0,25.5,86.5,2370.39,7.434,3.0,50.5267521,-84.7860506,7.434,40.799999999999955,4.0,4.0,40.799999999999955,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:51,,6.0,90.0,76.0,30.5,56.0,96.0,280.0,25.5,85.5,2377.7,7.308,3.0,50.52676,-84.7859452,7.308,40.799999999999955,4.0,4.0,40.799999999999955,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:52,,6.0,92.0,77.0,28.5,45.0,86.5,323.0,28.5,92.5,2384.44,6.91,3.0,50.5267595,-84.7858501,6.91,40.60000000000002,4.0,4.0,40.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:53,,6.0,93.0,77.0,26.5,42.0,83.5,337.0,27.5,90.5,2392.01,7.406,3.0,50.5267434,-84.7857389,7.406,40.60000000000002,4.0,4.0,40.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:54,,6.0,94.0,77.0,24.5,42.0,83.0,276.0,24.5,85.0,2400.26,8.036,3.0,50.5267243,-84.7856201,8.036,40.60000000000002,4.0,4.0,40.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:55,,6.0,93.0,78.0,21.0,42.0,71.0,241.0,23.0,87.5,2408.59,8.281,3.0,50.5267129,-84.7855008,8.281,40.60000000000002,4.0,4.0,40.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:56,,6.0,74.0,78.0,19.0,42.0,67.0,188.0,20.5,74.5,2417.48,8.735,3.0,50.5266933,-84.7853745,8.735,40.60000000000002,4.0,4.0,40.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:57,,6.0,55.0,78.0,6.5,8.0,72.0,146.0,19.5,68.5,2426.19,8.67,3.0,50.5266729,-84.7852554,8.67,40.39999999999998,4.0,4.0,40.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:58,,6.0,46.0,78.0,0.0,4.0,78.5,137.0,20.0,69.5,2434.39,8.326,3.0,50.5266606,-84.785137,8.326,40.39999999999998,4.0,4.0,40.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:09:59,,6.0,37.0,78.0,0.0,9.0,85.5,127.0,21.5,73.5,2442.33,8.05,3.0,50.5266515,-84.7850218,8.05,40.39999999999998,4.0,4.0,40.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:00,,6.0,28.0,78.0,0.0,13.0,92.0,118.0,23.0,78.0,2449.78,7.623,3.0,50.5266449,-84.7849136,7.623,40.39999999999998,4.0,4.0,40.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:01,,6.0,31.0,78.0,0.0,18.0,99.0,80.0,24.5,82.5,2457.12,7.425,3.0,50.5266426,-84.7848057,7.425,40.200000000000045,4.0,4.0,40.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:02,,6.0,53.0,78.0,17.5,23.0,97.5,129.0,24.5,83.0,2465.78,8.316,3.0,50.5266358,-84.7846836,8.316,40.200000000000045,4.0,4.0,40.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:03,,6.0,82.0,79.0,25.5,28.0,95.0,354.0,24.5,83.0,2475.25,9.182,3.0,50.5266358,-84.7845459,9.182,40.0,4.0,4.0,40.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:04,,6.0,72.0,79.0,21.5,22.0,84.5,381.0,25.0,86.5,2483.21,8.264,3.0,50.5266346,-84.7844305,8.264,40.0,4.0,4.0,40.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:05,,6.0,71.0,79.0,16.0,30.0,59.5,287.0,26.5,94.5,2490.86,7.784,3.0,50.52663,-84.784321,7.784,39.799999999999955,4.0,4.0,39.799999999999955,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:06,,6.0,58.0,79.0,20.5,75.0,72.0,235.0,26.0,83.0,2498.26,7.515,3.0,50.5266216,-84.7842137,7.515,40.0,4.0,4.0,40.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:07,,6.0,43.0,80.0,22.5,69.0,78.0,190.0,24.5,82.0,2505.95,7.631,4.0,50.5266059,-84.784106,7.631,40.0,4.0,4.0,40.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:08,,6.0,49.0,80.0,24.0,62.0,83.0,94.0,22.5,83.0,2515.04,8.741,3.0,50.5266044,-84.7839766,8.741,39.799999999999955,4.0,4.0,39.799999999999955,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:09,,6.0,91.0,80.0,25.5,56.0,88.0,163.0,20.5,84.0,2524.85,9.551,3.0,50.5266251,-84.7838375,9.551,39.60000000000002,4.0,4.0,39.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:10,,6.0,101.0,80.0,27.0,50.0,93.0,300.0,19.0,85.5,2535.05,10.055,3.0,50.5266387,-84.7836949,10.055,39.60000000000002,4.0,4.0,39.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:11,,6.0,98.0,80.0,24.5,51.0,85.5,263.0,23.5,91.0,2545.05,9.991,3.0,50.5266234,-84.78355,9.991,39.60000000000002,4.0,4.0,39.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:12,,6.0,101.0,81.0,24.5,53.0,85.5,249.0,25.5,87.5,2556.24,10.918,3.0,50.5266254,-84.783389,10.918,39.60000000000002,4.0,4.0,39.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:13,,6.0,103.0,81.0,26.5,52.0,90.0,289.0,24.5,82.0,2566.22,10.236,3.0,50.5266172,-84.7832421,10.236,39.39999999999998,4.0,4.0,39.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:14,,6.0,105.0,81.0,26.0,49.0,91.0,308.0,25.0,87.0,2576.01,9.851,3.0,50.5266027,-84.783106,9.851,39.39999999999998,4.0,4.0,39.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:15,,6.0,100.0,82.0,25.5,47.0,91.5,314.0,25.5,92.0,2587.26,10.843,3.0,50.5265942,-84.7829451,10.843,39.200000000000045,4.0,4.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:16,,6.0,91.0,82.0,18.5,44.0,67.5,315.0,25.0,90.0,2598.9,11.478,3.0,50.5265799,-84.7827734,11.478,39.200000000000045,4.0,4.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:17,,6.0,83.0,82.0,18.0,48.0,66.0,296.0,23.5,84.5,2610.68,11.818,3.0,50.5265754,-84.7826035,11.818,39.0,4.0,4.0,39.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:18,,6.0,91.0,83.0,22.5,52.0,82.5,396.0,21.5,77.5,2622.77,11.955,3.0,50.5265696,-84.782431,11.955,38.799999999999955,4.0,4.0,38.799999999999955,-0.57,2022,11,20,16,3.3,194.0
2022-11-20 16:10:19,,6.0,93.0,83.0,26.5,53.0,96.5,451.0,20.0,73.0,2634.61,11.839,3.0,50.5265643,-84.782261,11.839,38.799999999999955,4.0,4.0,38.799999999999955,-0.69,2022,11,20,16,3.3,194.0
2022-11-20 16:10:20,,6.0,94.0,84.0,26.0,47.0,90.5,475.0,25.0,91.5,2646.58,11.945,3.0,50.5265637,-84.7820841,11.945,38.60000000000002,4.0,4.0,38.60000000000002,-0.79,2022,11,20,16,3.3,194.0
2022-11-20 16:10:21,,6.0,95.0,84.0,25.5,49.0,93.0,468.0,26.5,94.5,2658.91,12.219,3.0,50.5265513,-84.7819053,12.219,38.799999999999955,4.0,4.0,38.799999999999955,-0.82,2022,11,20,16,3.3,194.0
2022-11-20 16:10:22,,6.0,96.0,85.0,26.0,47.0,96.0,458.0,27.5,94.0,2673.4,13.962,3.0,50.5265398,-84.7816959,13.962,39.0,4.0,4.0,39.0,-0.07,2022,11,20,16,3.3,194.0
2022-11-20 16:10:23,,6.0,97.0,85.0,27.5,44.0,97.5,517.0,28.0,94.5,2686.8,13.594,3.0,50.5265241,-84.7815052,13.594,39.0,4.0,4.0,39.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:24,,6.0,99.0,86.0,27.0,42.0,97.5,500.0,28.5,97.5,2699.41,12.923,3.0,50.5265103,-84.7813222,12.923,39.0,4.0,4.0,39.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:25,,6.0,74.0,86.0,15.5,39.0,98.5,406.0,29.0,97.5,2711.47,12.127,3.0,50.5264876,-84.7811505,12.127,39.200000000000045,4.0,4.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:26,,6.0,53.0,86.0,4.5,36.0,99.5,337.0,30.0,97.5,2724.16,12.56,3.0,50.5264798,-84.7809683,12.56,39.39999999999998,4.0,4.0,39.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:27,,6.0,38.0,86.0,2.0,39.0,98.0,291.0,27.5,90.0,2736.13,12.099,3.0,50.5264701,-84.780799,12.099,39.39999999999998,4.0,4.0,39.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:28,,6.0,22.0,86.0,5.0,43.0,95.0,245.0,24.0,77.0,2745.85,10.339,3.0,50.526445,-84.7806635,10.339,39.39999999999998,4.0,4.0,39.39999999999998,0.53,2022,11,20,16,3.3,194.0
2022-11-20 16:10:29,,6.0,6.0,86.0,8.0,47.0,92.0,200.0,20.0,64.5,2755.3,9.708,3.0,50.5264134,-84.7805306,9.708,39.39999999999998,4.0,4.0,39.39999999999998,0.64,2022,11,20,16,3.3,194.0
2022-11-20 16:10:30,,6.0,0.0,86.0,10.5,50.0,89.5,0.0,16.0,52.0,2764.51,9.295,3.0,50.5263786,-84.7804065,9.295,39.200000000000045,4.0,4.0,39.200000000000045,0.59,2022,11,20,16,3.3,194.0
2022-11-20 16:10:31,,6.0,0.0,86.0,13.5,54.0,86.5,0.0,12.0,39.5,2772.5,8.341,3.0,50.5263404,-84.780303,8.341,39.200000000000045,4.0,4.0,39.200000000000045,0.05,2022,11,20,16,3.3,194.0
2022-11-20 16:10:32,,6.0,0.0,86.0,16.5,58.0,83.5,0.0,8.5,27.0,2779.5,7.354,3.0,50.5263074,-84.7802146,7.354,39.200000000000045,4.0,4.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:33,,6.0,40.0,86.0,19.5,62.0,80.5,10.0,4.5,14.0,2785.94,6.624,3.0,50.5262731,-84.7801343,6.624,39.0,4.0,4.0,39.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:34,,6.0,58.0,86.0,22.5,64.0,77.5,69.0,0.5,1.5,2791.33,5.698,3.0,50.5262471,-84.7800617,5.698,39.200000000000045,4.0,4.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:35,,6.0,70.0,86.0,26.0,58.0,88.0,142.0,0.0,69.5,2796.72,5.441,3.0,50.5262256,-84.7799888,5.441,39.200000000000045,4.0,4.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:36,,6.0,83.0,87.0,28.0,53.0,95.0,275.0,11.5,89.0,2802.5,5.712,3.0,50.5262024,-84.7799084,5.712,39.0,4.0,4.0,39.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:37,,6.0,93.0,87.0,29.0,52.0,98.0,538.0,23.0,77.5,2810.14,7.189,3.0,50.5261687,-84.7798067,7.189,39.200000000000045,4.0,4.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:38,,6.0,97.0,88.0,29.0,54.0,98.0,528.0,23.5,79.5,2818.73,8.243,3.0,50.5261413,-84.7796919,8.243,39.0,4.0,4.0,39.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:39,,6.0,95.0,88.0,27.0,54.0,91.0,508.0,28.5,95.5,2827.57,8.733,3.0,50.5261167,-84.7795656,8.733,39.0,4.0,4.0,39.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:40,,6.0,92.0,89.0,30.5,45.0,95.5,488.0,29.5,98.0,2836.53,9.056,3.0,50.5260965,-84.7794405,9.056,38.799999999999955,4.0,4.0,38.799999999999955,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:41,,6.0,91.0,89.0,31.5,40.0,97.5,446.0,29.5,98.0,2845.58,8.966,3.0,50.5260667,-84.7793167,8.966,38.799999999999955,4.0,4.0,38.799999999999955,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:42,,6.0,92.0,90.0,29.5,36.0,94.0,444.0,28.0,93.0,2854.1,8.494,3.0,50.5260383,-84.7792021,8.494,38.799999999999955,4.0,4.0,38.799999999999955,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:43,,5.0,87.0,90.0,26.5,32.0,85.5,360.0,23.5,80.5,2861.94,8.005,3.0,50.5260274,-84.7790891,8.005,38.799999999999955,4.0,4.0,38.799999999999955,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:44,,5.0,79.0,90.0,23.0,28.0,77.0,329.0,19.5,68.0,2869.45,7.636,3.0,50.5259989,-84.7789892,7.636,39.0,4.0,4.0,39.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:45,,5.0,61.0,90.0,22.5,17.0,76.0,169.0,20.0,69.5,2876.57,7.138,3.0,50.5259684,-84.7788945,7.138,39.200000000000045,4.0,4.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:46,,5.0,35.0,90.0,22.5,6.0,76.0,150.0,21.5,73.0,2882.89,6.279,3.0,50.5259423,-84.7788101,6.279,39.39999999999998,4.0,4.0,39.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:47,,5.0,57.0,90.0,22.0,15.0,76.5,73.0,23.0,76.5,2889.55,6.74,3.0,50.5259221,-84.7787143,6.74,39.39999999999998,4.0,4.0,39.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:48,,5.0,82.0,90.0,22.0,50.0,76.5,120.0,24.0,80.0,2896.97,7.019,3.0,50.525906,-84.7786102,7.019,39.200000000000045,4.0,4.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:49,,5.0,81.0,91.0,22.0,47.0,76.5,170.0,25.5,83.5,2903.94,6.895,3.0,50.5258817,-84.778518,6.895,39.200000000000045,4.0,4.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:50,,5.0,60.0,91.0,23.0,53.0,78.5,197.0,22.5,87.0,2910.71,6.824,3.0,50.525852,-84.77843,6.824,39.200000000000045,4.0,4.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:51,,5.0,39.0,91.0,24.0,59.0,82.0,224.0,17.5,90.0,2917.31,6.404,3.0,50.5258154,-84.7783476,6.404,39.200000000000045,4.0,4.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:52,,5.0,30.0,91.0,25.5,65.0,85.5,151.0,12.5,93.0,2922.88,5.407,3.0,50.5257854,-84.7782735,5.407,39.39999999999998,4.0,4.0,39.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:53,,5.0,67.0,91.0,26.5,67.0,89.0,98.0,7.0,96.0,2927.66,4.666,3.0,50.5257655,-84.778214,4.666,39.60000000000002,4.0,4.0,39.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:54,,5.0,92.0,91.0,28.0,37.0,92.5,174.0,2.0,99.0,2933.88,5.164,3.0,50.5257278,-84.7781411,5.164,39.60000000000002,4.0,4.0,39.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:55,,5.0,98.0,92.0,27.0,58.0,90.5,276.0,4.0,97.0,2940.27,5.743,3.0,50.5256871,-84.7780639,5.743,39.60000000000002,4.0,4.0,39.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:56,,5.0,98.0,92.0,25.0,54.0,85.5,379.0,10.5,92.0,2947.38,6.204,3.0,50.5256474,-84.777973,6.204,39.60000000000002,4.0,4.0,39.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:57,,5.0,94.0,92.0,23.0,40.0,80.5,276.0,17.5,87.0,2955.1,6.819,3.0,50.5256171,-84.777876,6.819,39.799999999999955,4.0,4.0,39.799999999999955,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:58,,5.0,82.0,93.0,20.5,39.0,75.5,214.0,24.0,82.0,2962.09,6.519,3.0,50.5256009,-84.7777745,6.519,39.799999999999955,4.0,4.0,39.799999999999955,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:10:59,,5.0,67.0,93.0,14.0,37.0,55.5,174.0,16.5,55.5,2968.49,6.303,3.0,50.5255782,-84.7776878,6.303,40.0,4.0,4.0,40.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:11:00,,5.0,47.0,93.0,13.5,39.0,53.5,164.0,14.0,50.0,2975.77,6.722,3.0,50.5255617,-84.7775821,6.722,39.60000000000002,4.0,4.0,39.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:11:01,,5.0,27.0,93.0,16.0,41.0,61.5,154.0,15.0,57.5,2984.24,8.129,3.0,50.5255605,-84.7774636,8.129,39.60000000000002,4.0,4.0,39.60000000000002,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:11:02,,5.0,7.0,93.0,18.5,43.0,69.5,145.0,15.5,65.0,2991.89,7.787,3.0,50.5255508,-84.7773532,7.787,39.39999999999998,4.0,4.0,39.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:11:03,,5.0,0.0,93.0,21.5,44.0,77.5,0.0,16.5,73.0,2998.73,7.063,3.0,50.525528,-84.777262,7.063,39.39999999999998,4.0,4.0,39.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:11:04,,5.0,7.0,93.0,24.0,46.0,85.5,2.0,17.0,80.5,3005.39,6.759,3.0,50.5255042,-84.7771693,6.759,39.39999999999998,4.0,4.0,39.39999999999998,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:11:05,,5.0,31.0,93.0,27.0,48.0,93.5,83.0,18.0,88.0,3012.23,6.811,3.0,50.5254797,-84.777073,6.811,39.200000000000045,4.0,4.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:11:06,,5.0,88.0,93.0,28.5,48.0,98.5,330.0,20.5,93.5,3019.64,7.256,3.0,50.5254585,-84.7769721,7.256,39.200000000000045,4.0,4.0,39.200000000000045,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:11:07,,5.0,95.0,94.0,28.0,48.0,98.0,493.0,25.5,96.0,3027.72,7.923,3.0,50.5254301,-84.7768571,7.923,39.0,4.0,4.0,39.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:11:08,,5.0,100.0,94.0,28.0,47.0,98.0,602.0,30.5,98.5,3035.79,8.012,3.0,50.5253994,-84.7767502,8.012,39.0,4.0,4.0,39.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:11:09,,5.0,103.0,95.0,24.5,44.0,86.5,573.0,31.0,98.5,3043.81,8.005,3.0,50.525372,-84.7766444,8.005,39.0,4.0,4.0,39.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:11:10,,5.0,102.0,95.0,22.5,47.0,81.5,383.0,30.5,97.0,3051.89,8.073,3.0,50.5253434,-84.7765288,8.073,39.0,4.0,4.0,39.0,0.0,2022,11,20,16,3.3,194.0
2022-11-20 16:11:11,,5.0,101.0,95.0,23.0,48.0,84.0,297.0,29.0,93.0,3060.37,8.371,3.0,50.5253039,-84.7764196,8.371,38.799999999999955,4.0,4.0,38.799999999999955,0.0,2022,11,20,16,3.3,194.0
