altitude,ascent,descent,enhanced_altitude,timestamp,battery_soc,cadence,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,calories,distance,temperature,year,month,day,hour,wind_speed,wind_direction
83.0,0,0,83.0,2023-02-01 23:34:22,3.0,90.0,6.916,2.0,0.0,22.0,52.0,73.0,50.5374037,-84.819167,200.0,23.5,78.5,6.916,,,,2023,2,1,23,3.38,236.0
83.0,0,0,83.0,2023-02-01 23:34:23,,91.0,7.276,2.0,0.0,23.5,51.0,74.5,50.5373446,-84.8190851,196.0,23.0,78.0,7.276,0.0,0.0,,2023,2,1,23,3.38,236.0
83.0,0,0,83.0,2023-02-01 23:34:24,,91.0,7.521,2.0,0.0,26.0,54.0,82.0,50.5372809,-84.8190032,212.0,23.0,77.5,7.521,0.0,7.77,,2023,2,1,23,3.38,236.0
83.0,0,0,83.0,2023-02-01 23:34:25,,93.0,7.887,2.0,0.0,26.5,53.0,88.5,50.5372171,-84.8189212,258.0,22.5,76.5,7.887,0.0,15.96,10.0,2023,2,1,23,3.38,236.0
83.0,0,0,83.0,2023-02-01 23:34:26,,94.0,7.976,3.0,0.0,22.0,49.0,76.0,50.5371534,-84.8188393,256.0,22.5,76.5,7.976,0.0,24.41,10.0,2023,2,1,23,3.38,236.0
83.0,0,0,83.0,2023-02-01 23:34:27,,95.0,7.253,3.0,0.0,23.5,51.0,78.0,50.5370852,-84.8187665,224.0,23.0,82.5,7.253,1.0,32.39,10.0,2023,2,1,23,3.38,236.0
83.0,0,0,83.0,2023-02-01 23:34:28,,95.0,7.318,3.0,0.0,23.0,54.0,77.0,50.537026,-84.8186846,234.0,23.0,85.0,7.318,1.0,40.42,10.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:29,,95.0,7.677,3.0,0.0,21.0,56.0,75.0,50.5369577,-84.8185936,219.0,22.5,83.0,7.677,1.0,48.93,10.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:30,,95.0,7.67,3.0,0.0,22.5,56.0,79.0,50.5368895,-84.8185207,205.0,21.5,75.5,7.67,1.0,57.43,10.0,2023,2,1,23,3.38,236.0
83.0,0,0,83.0,2023-02-01 23:34:31,,95.0,7.377,3.0,0.0,23.0,55.0,76.5,50.5368257,-84.8184388,198.0,21.0,76.0,7.377,1.0,65.35,10.0,2023,2,1,23,3.38,236.0
83.0,0,0,83.0,2023-02-01 23:34:32,,94.0,7.939,3.0,0.0,23.5,54.0,75.0,50.5367575,-84.8183751,190.0,21.0,76.0,7.939,2.0,73.28,10.0,2023,2,1,23,3.38,236.0
83.0,0,0,83.0,2023-02-01 23:34:33,,94.0,7.768,2.0,0.0,23.5,54.0,74.5,50.5366938,-84.8183023,186.0,21.0,74.5,7.768,2.0,80.98,10.0,2023,2,1,23,3.38,236.0
83.0,0,0,83.0,2023-02-01 23:34:34,,93.0,7.832,2.0,0.0,23.5,52.0,75.5,50.5366255,-84.8182386,187.0,20.5,72.0,7.832,2.0,88.85,10.0,2023,2,1,23,3.38,236.0
83.0,0,0,83.0,2023-02-01 23:34:35,,92.0,7.732,2.0,0.0,23.5,50.0,81.5,50.5365527,-84.8181658,211.0,20.5,68.0,7.732,2.0,96.54,10.0,2023,2,1,23,3.38,236.0
83.0,0,0,83.0,2023-02-01 23:34:36,,92.0,8.018,2.0,0.0,24.0,51.0,79.0,50.5364844,-84.8181111,221.0,23.5,79.5,8.018,2.0,104.51,10.0,2023,2,1,23,3.38,236.0
83.0,0,0,83.0,2023-02-01 23:34:37,,92.0,7.962,2.0,0.0,25.5,50.0,78.0,50.5364161,-84.8180383,224.0,23.5,80.0,7.962,3.0,112.61,10.0,2023,2,1,23,3.38,236.0
83.0,0,0,83.0,2023-02-01 23:34:38,,92.0,7.778,2.0,0.0,26.5,49.0,78.5,50.5363479,-84.8179746,232.0,24.0,79.5,7.778,3.0,120.29,10.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:39,,92.0,7.562,2.0,0.0,26.0,49.0,79.0,50.5362751,-84.81792,239.0,25.0,81.5,7.562,3.0,127.8,9.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:40,,93.0,7.65,2.0,0.0,26.0,50.0,79.5,50.5362068,-84.8178745,231.0,26.0,83.5,7.65,3.0,135.41,9.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:41,,93.0,7.915,2.0,0.0,25.0,51.0,78.5,50.5361294,-84.8178108,224.0,22.5,79.5,7.915,3.0,143.41,9.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:42,,94.0,8.02,2.0,0.0,26.5,52.0,83.5,50.5360475,-84.8177562,219.0,21.5,75.0,8.02,4.0,151.62,9.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:43,,95.0,8.283,2.0,0.0,27.0,53.0,85.0,50.5359656,-84.8177198,219.0,22.5,77.5,8.283,4.0,159.97,9.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:44,,95.0,8.454,2.0,0.0,26.0,54.0,82.0,50.5358791,-84.8176833,226.0,23.5,82.5,8.454,4.0,168.42,9.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:45,,95.0,8.699,2.0,0.0,25.5,54.0,81.0,50.5357881,-84.8176469,218.0,22.5,80.0,8.699,4.0,177.21,9.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:46,,95.0,8.648,2.0,0.0,25.5,52.0,80.0,50.5357016,-84.8176105,211.0,22.0,78.0,8.648,5.0,185.86,9.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:47,,94.0,8.358,2.0,0.0,25.0,53.0,79.0,50.5356151,-84.8175832,195.0,21.0,75.5,8.358,5.0,194.09,9.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:48,,94.0,8.302,2.0,0.0,24.5,52.0,78.0,50.5355287,-84.8175468,198.0,20.5,74.5,8.302,5.0,202.35,9.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:49,,95.0,8.362,2.0,0.0,23.5,48.0,76.5,50.5354422,-84.8175104,195.0,21.5,77.0,8.362,5.0,210.73,9.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:50,,95.0,8.49,2.0,0.0,21.0,44.0,70.5,50.5353603,-84.817474,179.0,22.5,77.0,8.49,5.0,219.14,9.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:51,,95.0,8.344,2.0,0.0,21.5,47.0,70.5,50.5352738,-84.8174285,172.0,22.5,77.0,8.344,5.0,227.54,9.0,2023,2,1,23,3.38,236.0
83.20000000000005,0,0,83.20000000000005,2023-02-01 23:34:52,,95.0,8.054,2.0,0.0,22.0,53.0,72.5,50.5351919,-84.8173921,172.0,22.5,75.0,8.054,6.0,235.59,9.0,2023,2,1,23,3.38,236.0
83.39999999999998,0,0,83.39999999999998,2023-02-01 23:34:53,,94.0,7.932,2.0,0.0,22.5,54.0,74.5,50.5351145,-84.8173557,178.0,22.5,72.0,7.932,6.0,243.42,9.0,2023,2,1,23,3.38,236.0
83.39999999999998,0,0,83.39999999999998,2023-02-01 23:34:54,,93.0,7.646,2.0,0.0,24.0,51.0,74.5,50.5350372,-84.8173193,172.0,20.0,69.5,7.646,6.0,250.99,9.0,2023,2,1,23,3.38,236.0
83.60000000000002,0,0,83.60000000000002,2023-02-01 23:34:55,,92.0,7.49,2.0,0.0,22.5,53.0,72.0,50.5349643,-84.8172737,163.0,18.5,71.0,7.49,6.0,258.41,9.0,2023,2,1,23,3.38,236.0
83.60000000000002,0,0,83.60000000000002,2023-02-01 23:34:56,,87.0,7.642,2.0,0.0,21.0,54.0,68.5,50.534887,-84.8172282,146.0,19.0,68.5,7.642,6.0,266.13,9.0,2023,2,1,23,3.38,236.0
83.60000000000002,0,0,83.60000000000002,2023-02-01 23:34:57,,84.0,7.39,2.0,0.0,20.5,54.0,71.5,50.5348187,-84.8171827,125.0,18.0,62.0,7.39,6.0,273.47,9.0,2023,2,1,23,3.38,236.0
83.60000000000002,0,0,83.60000000000002,2023-02-01 23:34:58,,87.0,6.927,2.0,0.0,21.0,54.0,80.0,50.5347413,-84.8171463,161.0,18.0,63.0,6.927,7.0,280.66,8.0,2023,2,1,23,3.38,236.0
83.60000000000002,0,0,83.60000000000002,2023-02-01 23:34:59,,89.0,7.058,2.0,0.0,25.0,55.0,86.5,50.5346731,-84.8171099,197.0,23.5,85.0,7.058,7.0,287.94,8.0,2023,2,1,23,3.38,236.0
83.60000000000002,0,0,83.60000000000002,2023-02-01 23:35:00,,89.0,7.145,2.0,0.0,24.0,54.0,82.0,50.5346002,-84.8170735,220.0,23.5,85.0,7.145,7.0,295.07,8.0,2023,2,1,23,3.38,236.0
83.60000000000002,0,0,83.60000000000002,2023-02-01 23:35:01,,90.0,7.259,2.0,0.0,25.0,53.0,82.5,50.5345183,-84.8170371,228.0,22.0,80.5,7.259,7.0,302.67,8.0,2023,2,1,23,3.38,236.0
83.79999999999995,0,0,83.79999999999995,2023-02-01 23:35:02,,90.0,8.116,2.0,0.0,26.0,53.0,85.0,50.5344364,-84.8170098,234.0,22.0,79.5,8.116,7.0,311.11,8.0,2023,2,1,23,3.38,236.0
83.79999999999995,0,0,83.79999999999995,2023-02-01 23:35:03,,89.0,8.265,2.0,0.0,26.5,52.0,88.0,50.5343499,-84.8169734,241.0,24.0,82.0,8.265,8.0,319.33,8.0,2023,2,1,23,3.38,236.0
84.0,0,0,84.0,2023-02-01 23:35:04,,88.0,8.223,2.0,0.0,27.0,52.0,90.5,50.534268,-84.816937,240.0,26.0,84.5,8.223,8.0,327.27,8.0,2023,2,1,23,3.38,236.0
84.0,0,0,84.0,2023-02-01 23:35:05,,87.0,7.888,2.0,0.0,24.5,54.0,80.5,50.5341861,-84.8169006,232.0,24.5,83.0,7.888,8.0,335.33,8.0,2023,2,1,23,3.38,236.0
84.20000000000005,0,0,84.20000000000005,2023-02-01 23:35:06,,86.0,7.644,2.0,0.0,26.0,56.0,83.0,50.5341087,-84.8168641,226.0,24.0,82.5,7.644,8.0,342.9,8.0,2023,2,1,23,3.38,236.0
84.20000000000005,0,0,84.20000000000005,2023-02-01 23:35:07,,86.0,7.638,2.0,0.0,26.5,55.0,86.5,50.5340314,-84.8168277,235.0,25.0,85.0,7.638,9.0,350.51,8.0,2023,2,1,23,3.38,236.0
84.39999999999998,0,0,84.39999999999998,2023-02-01 23:35:08,,85.0,7.504,2.0,0.0,26.5,52.0,88.5,50.5339585,-84.8167822,235.0,25.0,85.5,7.504,9.0,358.01,8.0,2023,2,1,23,3.38,236.0
84.39999999999998,0,0,84.39999999999998,2023-02-01 23:35:09,,85.0,7.48,2.0,0.0,29.5,50.0,89.0,50.5338857,-84.8167367,252.0,23.0,79.0,7.48,9.0,365.48,8.0,2023,2,1,23,3.38,236.0
84.60000000000002,0,0,84.60000000000002,2023-02-01 23:35:10,,86.0,7.444,2.0,0.0,28.5,53.0,88.5,50.5338129,-84.8167003,273.0,24.0,83.5,7.444,9.0,372.83,8.0,2023,2,1,23,3.38,236.0
84.79999999999995,0,0,84.79999999999995,2023-02-01 23:35:11,,85.0,7.34,2.0,0.0,27.5,52.0,88.0,50.5337355,-84.8166639,281.0,24.5,88.0,7.34,10.0,380.52,8.0,2023,2,1,23,3.38,236.0
85.0,0,0,85.0,2023-02-01 23:35:12,,85.0,7.204,2.0,0.0,28.5,51.0,91.0,50.5336536,-84.8166366,284.0,26.5,92.0,7.204,10.0,388.21,8.0,2023,2,1,23,3.38,236.0
85.0,0,0,85.0,2023-02-01 23:35:13,,85.0,7.23,2.0,0.0,30.0,50.0,94.5,50.5335808,-84.8166002,287.0,29.0,94.5,7.23,10.0,395.48,8.0,2023,2,1,23,3.38,236.0
85.20000000000005,0,0,85.20000000000005,2023-02-01 23:35:14,,86.0,7.255,2.0,0.0,29.0,52.0,93.5,50.5335034,-84.8165638,289.0,31.5,95.5,7.255,11.0,403.0,8.0,2023,2,1,23,3.38,236.0
85.39999999999998,0,0,85.39999999999998,2023-02-01 23:35:15,,86.0,7.291,2.0,0.0,29.0,54.0,95.0,50.5334261,-84.8165274,289.0,30.0,95.5,7.291,11.0,410.47,8.0,2023,2,1,23,3.38,236.0
85.60000000000002,0,0,85.60000000000002,2023-02-01 23:35:16,,86.0,7.318,2.0,0.0,29.0,51.0,96.5,50.5333532,-84.816491,281.0,29.0,95.5,7.318,11.0,417.95,8.0,2023,2,1,23,3.38,236.0
85.60000000000002,1,0,85.60000000000002,2023-02-01 23:35:17,,87.0,7.326,2.0,0.0,28.5,50.0,93.5,50.5332804,-84.8164545,268.0,28.5,94.5,7.326,11.0,425.23,7.0,2023,2,1,23,3.38,236.0
85.79999999999995,1,0,85.79999999999995,2023-02-01 23:35:18,,87.0,7.341,2.0,0.0,26.5,51.0,87.5,50.5332031,-84.8164181,266.0,29.0,93.5,7.341,12.0,432.62,7.0,2023,2,1,23,3.38,236.0
86.0,1,0,86.0,2023-02-01 23:35:19,,87.0,7.342,2.0,0.0,23.5,50.0,80.5,50.5331257,-84.8163908,266.0,28.5,94.0,7.342,12.0,440.28,7.0,2023,2,1,23,3.38,236.0
86.20000000000005,1,0,86.20000000000005,2023-02-01 23:35:20,,86.0,7.335,2.0,0.0,20.5,43.0,74.0,50.5330529,-84.8163544,262.0,28.0,94.5,7.335,12.0,447.48,7.0,2023,2,1,23,3.38,236.0
86.39999999999998,1,0,86.39999999999998,2023-02-01 23:35:21,,86.0,7.327,2.0,0.0,25.5,47.0,85.0,50.5329801,-84.816318,252.0,25.5,92.0,7.327,12.0,454.86,7.0,2023,2,1,23,3.38,236.0
86.39999999999998,1,0,86.39999999999998,2023-02-01 23:35:22,,87.0,7.337,2.0,1.39,28.0,51.0,91.0,50.5329072,-84.8162816,259.0,25.5,91.5,7.337,13.0,461.84,7.0,2023,2,1,23,3.38,236.0
86.60000000000002,2,0,86.60000000000002,2023-02-01 23:35:23,,87.0,7.367,2.0,1.81,27.0,53.0,91.0,50.5328253,-84.8162452,272.0,27.5,92.5,7.367,13.0,469.95,7.0,2023,2,1,23,3.38,236.0
86.79999999999995,2,0,86.79999999999995,2023-02-01 23:35:24,,87.0,7.455,2.0,1.75,26.5,53.0,91.0,50.5327479,-84.8162088,267.0,29.5,93.0,7.455,13.0,477.53,7.0,2023,2,1,23,3.38,236.0
87.0,2,0,87.0,2023-02-01 23:35:25,,88.0,7.455,2.0,1.74,26.5,50.0,90.5,50.5326706,-84.8161724,264.0,29.0,90.0,7.455,14.0,485.03,7.0,2023,2,1,23,3.38,236.0
87.0,2,0,87.0,2023-02-01 23:35:26,,88.0,7.439,2.0,1.76,26.5,51.0,89.5,50.5325932,-84.816136,258.0,27.0,86.5,7.439,14.0,492.66,7.0,2023,2,1,23,3.38,236.0
87.20000000000005,2,0,87.20000000000005,2023-02-01 23:35:27,,88.0,7.447,2.0,1.78,26.0,52.0,88.0,50.5325204,-84.8160996,239.0,25.0,82.0,7.447,14.0,499.97,7.0,2023,2,1,23,3.38,236.0
87.20000000000005,2,0,87.20000000000005,2023-02-01 23:35:28,,88.0,7.474,2.0,1.79,25.5,53.0,87.0,50.532443,-84.8160631,231.0,23.5,78.5,7.474,14.0,507.48,7.0,2023,2,1,23,3.38,236.0
87.39999999999998,2,0,87.39999999999998,2023-02-01 23:35:29,,89.0,7.519,2.0,1.8,27.0,54.0,91.5,50.5323657,-84.8160267,241.0,28.5,92.5,7.519,14.0,515.27,7.0,2023,2,1,23,3.38,236.0
87.60000000000002,2,0,87.60000000000002,2023-02-01 23:35:30,,89.0,7.608,2.0,1.73,26.0,55.0,90.0,50.5322883,-84.8159903,254.0,29.0,91.5,7.608,15.0,522.93,7.0,2023,2,1,23,3.38,236.0
87.60000000000002,3,0,87.60000000000002,2023-02-01 23:35:31,,89.0,7.593,2.0,1.63,24.5,51.0,86.5,50.5322109,-84.8159539,246.0,28.5,90.5,7.593,15.0,530.6,7.0,2023,2,1,23,3.38,236.0
87.60000000000002,3,0,87.60000000000002,2023-02-01 23:35:32,,90.0,7.629,2.0,1.49,23.0,53.0,82.5,50.5321335,-84.8159175,236.0,29.0,91.5,7.629,15.0,538.2,7.0,2023,2,1,23,3.38,236.0
87.79999999999995,3,0,87.79999999999995,2023-02-01 23:35:33,,90.0,7.703,2.0,1.32,21.5,58.0,79.5,50.5320516,-84.8158811,231.0,29.0,91.5,7.703,15.0,546.04,7.0,2023,2,1,23,3.38,236.0
87.79999999999995,3,0,87.79999999999995,2023-02-01 23:35:34,,91.0,7.719,2.0,1.13,22.0,58.0,82.0,50.5319788,-84.8158447,229.0,26.5,86.5,7.719,16.0,553.55,7.0,2023,2,1,23,3.38,236.0
87.79999999999995,3,0,87.79999999999995,2023-02-01 23:35:35,,91.0,7.745,2.0,0.95,22.0,52.0,80.0,50.5319014,-84.8158083,222.0,26.5,84.0,7.745,16.0,561.45,7.0,2023,2,1,23,3.38,236.0
87.79999999999995,3,0,87.79999999999995,2023-02-01 23:35:36,,92.0,7.781,2.0,0.23,22.0,54.0,79.0,50.5318195,-84.8157719,203.0,26.5,83.0,7.781,16.0,569.35,7.0,2023,2,1,23,3.38,236.0
88.0,4,0,88.0,2023-02-01 23:35:37,,93.0,7.895,2.0,0.49,21.5,57.0,78.5,50.5317376,-84.8157264,208.0,26.0,82.5,7.895,16.0,577.32,7.0,2023,2,1,23,3.38,236.0
88.20000000000005,4,0,88.20000000000005,2023-02-01 23:35:38,,93.0,7.876,2.0,0.7,21.0,57.0,78.0,50.5316602,-84.81569,205.0,25.5,82.0,7.876,16.0,585.01,6.0,2023,2,1,23,3.38,236.0
88.0,4,0,88.0,2023-02-01 23:35:39,,93.0,7.881,2.0,0.72,21.0,56.0,74.5,50.5315829,-84.8156444,195.0,24.0,79.0,7.881,17.0,593.04,6.0,2023,2,1,23,3.38,236.0
88.20000000000005,4,0,88.20000000000005,2023-02-01 23:35:40,,93.0,7.915,2.0,0.76,20.5,54.0,72.0,50.5315009,-84.815608,184.0,25.0,82.5,7.915,17.0,600.95,6.0,2023,2,1,23,3.38,236.0
88.20000000000005,4,0,88.20000000000005,2023-02-01 23:35:41,,94.0,7.998,2.0,0.79,20.5,55.0,70.5,50.5314145,-84.8155716,174.0,25.5,84.0,7.998,17.0,609.29,6.0,2023,2,1,23,3.38,236.0
88.20000000000005,4,0,88.20000000000005,2023-02-01 23:35:42,,94.0,7.996,2.0,0.2,21.5,57.0,71.0,50.5313326,-84.8155261,173.0,25.0,83.0,7.996,17.0,617.46,6.0,2023,2,1,23,3.38,236.0
88.20000000000005,4,0,88.20000000000005,2023-02-01 23:35:43,,94.0,8.009,2.0,0.0,22.5,59.0,74.5,50.5312552,-84.8154897,177.0,24.5,80.0,8.009,17.0,625.3,6.0,2023,2,1,23,3.38,236.0
88.20000000000005,4,0,88.20000000000005,2023-02-01 23:35:44,,95.0,8.025,2.0,0.0,23.5,61.0,77.5,50.5311687,-84.8154533,184.0,23.5,77.5,8.025,18.0,633.43,6.0,2023,2,1,23,3.38,236.0
88.0,4,0,88.0,2023-02-01 23:35:45,,95.0,8.017,2.0,0.0,25.0,64.0,81.0,50.5310868,-84.8154078,172.0,22.5,74.5,8.017,18.0,641.49,6.0,2023,2,1,23,3.38,236.0
88.0,4,0,88.0,2023-02-01 23:35:46,,94.0,8.006,2.0,0.0,25.0,65.0,82.0,50.5310094,-84.8153714,161.0,22.5,74.5,8.006,18.0,649.57,6.0,2023,2,1,23,3.38,236.0
88.0,4,0,88.0,2023-02-01 23:35:47,,95.0,8.024,2.0,0.0,23.0,64.0,78.5,50.5309275,-84.8153259,176.0,23.0,78.0,8.024,18.0,657.59,6.0,2023,2,1,23,3.38,236.0
88.0,4,0,88.0,2023-02-01 23:35:48,,95.0,8.043,2.0,0.0,21.5,62.0,75.5,50.5308456,-84.8152895,193.0,24.0,81.5,8.043,18.0,665.69,6.0,2023,2,1,23,3.38,236.0
88.0,4,0,88.0,2023-02-01 23:35:49,,95.0,8.057,2.0,0.0,19.5,57.0,72.0,50.5307637,-84.8152439,162.0,24.5,85.0,8.057,18.0,673.69,6.0,2023,2,1,23,3.38,236.0
88.0,4,0,88.0,2023-02-01 23:35:50,,95.0,8.075,2.0,0.0,22.0,60.0,79.0,50.5306863,-84.8152075,155.0,23.0,77.5,8.075,19.0,681.85,6.0,2023,2,1,23,3.38,236.0
88.0,4,0,88.0,2023-02-01 23:35:51,,95.0,8.087,2.0,0.0,25.0,61.0,85.5,50.5306044,-84.8151711,158.0,21.0,69.5,8.087,19.0,689.47,6.0,2023,2,1,23,3.38,236.0
88.0,4,0,88.0,2023-02-01 23:35:52,,96.0,8.104,2.0,0.0,23.5,59.0,81.5,50.5305179,-84.8151256,160.0,21.5,72.5,8.104,19.0,698.3,6.0,2023,2,1,23,3.38,236.0
88.0,4,0,88.0,2023-02-01 23:35:53,,96.0,8.121,2.0,0.0,21.5,57.0,77.5,50.5304405,-84.8150892,162.0,22.5,75.0,8.121,19.0,706.24,6.0,2023,2,1,23,3.38,236.0
88.0,4,0,88.0,2023-02-01 23:35:54,,96.0,8.13,2.0,0.0,21.0,55.0,74.0,50.5303586,-84.8150437,161.0,21.0,70.5,8.13,19.0,714.09,6.0,2023,2,1,23,3.38,236.0
88.0,4,0,88.0,2023-02-01 23:35:55,,96.0,8.138,2.0,0.0,20.5,56.0,70.0,50.5302721,-84.8150073,145.0,19.0,64.5,8.138,19.0,722.65,6.0,2023,2,1,23,3.38,236.0
88.0,4,0,88.0,2023-02-01 23:35:56,,96.0,8.133,2.0,0.0,20.0,61.0,68.5,50.5301902,-84.8149618,144.0,18.5,63.5,8.133,19.0,730.74,6.0,2023,2,1,23,3.38,236.0
88.20000000000005,4,0,88.20000000000005,2023-02-01 23:35:57,,95.0,8.112,2.0,0.0,20.0,64.0,69.5,50.5301083,-84.8149163,131.0,19.5,66.5,8.112,20.0,738.93,6.0,2023,2,1,23,3.38,236.0
88.20000000000005,4,0,88.20000000000005,2023-02-01 23:35:58,,95.0,8.095,2.0,0.0,21.0,60.0,71.0,50.5300264,-84.8148799,124.0,15.5,49.5,8.095,20.0,746.99,6.0,2023,2,1,23,3.38,236.0
88.20000000000005,4,0,88.20000000000005,2023-02-01 23:35:59,,95.0,8.095,2.0,0.0,21.0,56.0,71.5,50.5299445,-84.8148434,129.0,18.5,61.0,8.095,20.0,755.13,6.0,2023,2,1,23,3.38,236.0
88.20000000000005,4,0,88.20000000000005,2023-02-01 23:36:00,,95.0,8.101,2.0,0.0,20.5,60.0,71.0,50.5298625,-84.814807,141.0,20.0,68.0,8.101,20.0,763.27,6.0,2023,2,1,23,3.38,236.0
88.20000000000005,4,0,88.20000000000005,2023-02-01 23:36:01,,96.0,8.116,2.0,0.0,19.5,58.0,71.0,50.5297761,-84.8147615,163.0,19.5,70.0,8.116,20.0,771.47,6.0,2023,2,1,23,3.38,236.0
88.20000000000005,4,0,88.20000000000005,2023-02-01 23:36:02,,96.0,8.205,2.0,0.0,19.0,55.0,70.5,50.5297033,-84.8147251,153.0,19.5,71.5,8.205,20.0,779.15,5.0,2023,2,1,23,3.38,236.0
88.20000000000005,4,0,88.20000000000005,2023-02-01 23:36:03,,96.0,8.187,2.0,0.0,20.5,54.0,71.5,50.5296122,-84.8146887,145.0,19.5,70.0,8.187,20.0,787.81,5.0,2023,2,1,23,3.38,236.0
88.20000000000005,4,0,88.20000000000005,2023-02-01 23:36:04,,96.0,8.183,2.0,0.0,21.5,53.0,72.5,50.5295349,-84.8146432,137.0,19.0,68.5,8.183,21.0,796.04,5.0,2023,2,1,23,3.38,236.0
