altitude,cadence,calories,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,timestamp,ascent,battery_soc,descent,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
50.60000000000002,85,195,6618.54,50.60000000000002,8.732,2,50.4774247,-84.8981198,304,8.732,2022-12-06 19:01:18,88.0,,41.0,0.0,28.5,56.0,92.5,27.5,92.0,12.0,2022,12,6,19,1.12,350.0
50.799999999999955,85,195,6627.2,50.799999999999955,8.771,2,50.4774789,-84.8982283,312,8.771,2022-12-06 19:01:19,88.0,,41.0,0.0,28.5,57.0,94.0,27.0,91.0,12.0,2022,12,6,19,1.12,350.0
51.0,86,196,6636.2,51.0,8.918,2,50.4775339,-84.8983291,357,8.918,2022-12-06 19:01:20,88.0,,41.0,0.0,26.5,53.0,96.0,28.5,94.5,12.0,2022,12,6,19,1.12,350.0
51.200000000000045,87,196,6645.14,51.200000000000045,8.916,2,50.4775885,-84.8984383,360,8.916,2022-12-06 19:01:21,88.0,,41.0,0.0,25.5,53.0,95.0,28.0,93.0,12.0,2022,12,6,19,1.12,350.0
51.39999999999998,87,196,6654.08,51.39999999999998,8.931,2,50.477643,-84.8985474,337,8.931,2022-12-06 19:01:22,88.0,,41.0,0.0,25.0,53.0,91.5,25.5,87.0,12.0,2022,12,6,19,1.12,350.0
51.39999999999998,89,197,6663.05,51.39999999999998,9.126,2,50.4776932,-84.8986567,319,9.126,2022-12-06 19:01:23,88.0,,41.0,0.0,24.5,53.0,90.5,24.5,84.5,12.0,2022,12,6,19,1.12,350.0
51.60000000000002,89,197,6672.38,51.60000000000002,9.388,2,50.4777432,-84.898775,296,9.388,2022-12-06 19:01:24,88.0,,41.0,0.0,23.0,55.0,84.0,24.5,85.5,12.0,2022,12,6,19,1.12,350.0
51.60000000000002,90,197,6681.57,51.60000000000002,9.117,2,50.477793,-84.8988927,242,9.117,2022-12-06 19:01:25,88.0,,41.0,0.6,24.0,57.0,84.5,24.5,82.5,12.0,2022,12,6,19,1.12,350.0
51.60000000000002,91,197,6690.91,51.60000000000002,9.441,2,50.4778388,-84.8990117,209,9.441,2022-12-06 19:01:26,89.0,,41.0,1.68,25.5,55.0,88.0,24.0,78.5,12.0,2022,12,6,19,1.12,350.0
51.39999999999998,92,198,6700.52,51.39999999999998,9.573,2,50.4778844,-84.8991302,209,9.573,2022-12-06 19:01:27,89.0,,41.0,0.94,26.5,55.0,90.5,24.0,76.5,12.0,2022,12,6,19,1.12,350.0
51.39999999999998,94,198,6710.21,51.39999999999998,9.953,2,50.4779342,-84.899257,235,9.953,2022-12-06 19:01:28,89.0,,41.0,0.0,25.0,55.0,89.5,23.5,81.5,12.0,2022,12,6,19,1.12,350.0
51.200000000000045,75,198,6719.98,51.200000000000045,9.778,2,50.4779797,-84.8993844,237,9.778,2022-12-06 19:01:29,89.0,,41.0,0.0,21.0,45.0,78.0,22.0,78.5,12.0,2022,12,6,19,1.12,350.0
51.0,50,198,6729.77,51.0,10.091,2,50.4780201,-84.8995099,228,10.091,2022-12-06 19:01:30,89.0,,41.0,-0.11,17.0,48.0,66.0,21.0,75.0,12.0,2022,12,6,19,1.12,350.0
50.60000000000002,25,198,6739.96,50.60000000000002,9.645,3,50.4780616,-84.8996482,218,9.645,2022-12-06 19:01:31,89.0,,41.0,-0.5,15.5,51.0,61.5,20.5,74.5,12.0,2022,12,6,19,1.12,350.0
50.39999999999998,0,198,6749.06,50.39999999999998,9.284,3,50.4780935,-84.8997758,0,9.284,2022-12-06 19:01:32,89.0,,41.0,-0.95,16.0,53.0,64.0,21.5,76.5,12.0,2022,12,6,19,1.12,350.0
50.0,0,198,6758.31,50.0,9.564,3,50.4781205,-84.8999017,0,9.564,2022-12-06 19:01:33,89.0,,41.0,-1.4,17.0,56.0,66.5,23.0,78.5,12.0,2022,12,6,19,1.12,350.0
49.60000000000002,0,198,6767.93,49.60000000000002,9.351,3,50.4781574,-84.9000313,0,9.351,2022-12-06 19:01:34,89.0,,42.0,-1.87,17.5,59.0,69.5,24.0,81.0,12.0,2022,12,6,19,1.12,350.0
49.200000000000045,0,198,6776.66,49.200000000000045,8.098,3,50.4781937,-84.9001491,0,8.098,2022-12-06 19:01:35,89.0,,42.0,-2.36,18.0,62.0,72.0,25.5,83.0,12.0,2022,12,6,19,1.12,350.0
48.799999999999955,0,198,6784.32,48.799999999999955,6.921,3,50.4782299,-84.9002489,0,6.921,2022-12-06 19:01:36,89.0,,43.0,-2.77,19.0,65.0,75.0,26.5,85.0,12.0,2022,12,6,19,1.12,350.0
48.60000000000002,0,198,6789.88,48.60000000000002,4.812,3,50.4782665,-84.9003131,0,4.812,2022-12-06 19:01:37,89.0,,43.0,-3.0,19.5,67.0,77.5,28.0,87.0,12.0,2022,12,6,19,1.12,350.0
48.39999999999998,0,198,6794.46,48.39999999999998,4.058,3,50.4782979,-84.900367,0,4.058,2022-12-06 19:01:38,89.0,,43.0,-3.11,20.5,70.0,80.5,29.0,89.5,12.0,2022,12,6,19,1.12,350.0
48.200000000000045,0,198,6798.88,48.200000000000045,3.947,3,50.4783302,-84.9004133,0,3.947,2022-12-06 19:01:39,89.0,,43.0,-3.17,21.0,73.0,83.0,30.0,91.5,12.0,2022,12,6,19,1.12,350.0
48.0,0,198,6803.9,48.0,5.032,3,50.4783701,-84.9004577,0,5.032,2022-12-06 19:01:40,89.0,,44.0,-3.22,22.0,76.0,86.0,31.5,93.5,12.0,2022,12,6,19,1.12,350.0
47.60000000000002,40,198,6810.08,47.60000000000002,6.573,2,50.4784203,-84.9005125,116,6.573,2022-12-06 19:01:41,89.0,,44.0,-3.34,22.5,79.0,88.5,32.5,95.5,12.0,2022,12,6,19,1.12,350.0
47.39999999999998,75,199,6817.52,47.39999999999998,7.776,2,50.4784891,-84.9005768,352,7.776,2022-12-06 19:01:42,89.0,,44.0,-3.58,23.5,69.0,91.5,34.0,98.0,12.0,2022,12,6,19,1.12,350.0
47.200000000000045,84,199,6826.15,47.200000000000045,8.831,2,50.4785654,-84.9006486,443,8.831,2022-12-06 19:01:43,89.0,,44.0,-3.9,24.0,51.0,94.0,35.0,100.0,12.0,2022,12,6,19,1.12,350.0
46.799999999999955,93,200,6835.29,46.799999999999955,8.701,2,50.4786393,-84.9007315,505,8.701,2022-12-06 19:01:44,89.0,,45.0,-4.18,20.5,42.0,76.0,30.5,90.5,12.0,2022,12,6,19,1.12,350.0
46.60000000000002,92,200,6844.07,46.60000000000002,8.61,2,50.4787032,-84.9008227,314,8.61,2022-12-06 19:01:45,89.0,,45.0,-4.28,17.0,36.0,58.5,26.0,81.5,12.0,2022,12,6,19,1.12,350.0
46.39999999999998,89,200,6852.54,46.39999999999998,8.835,2,50.4787484,-84.9009308,196,8.835,2022-12-06 19:01:46,89.0,,45.0,-4.06,21.5,49.0,69.5,24.0,78.0,12.0,2022,12,6,19,1.12,350.0
46.200000000000045,91,201,6861.62,46.200000000000045,9.45,2,50.4787761,-84.9010587,253,9.45,2022-12-06 19:01:47,89.0,,46.0,-3.59,31.0,56.0,99.0,25.0,82.0,12.0,2022,12,6,19,1.12,350.0
46.0,94,201,6871.35,46.0,9.704,2,50.4787628,-84.9011951,342,9.704,2022-12-06 19:01:48,89.0,,46.0,-3.15,33.5,51.0,100.0,28.0,88.0,12.0,2022,12,6,19,1.12,350.0
45.799999999999955,95,201,6881.15,45.799999999999955,9.86,2,50.4787176,-84.9013224,359,9.86,2022-12-06 19:01:49,89.0,,46.0,-2.73,27.0,51.0,88.0,29.5,91.5,12.0,2022,12,6,19,1.12,350.0
45.60000000000002,59,201,6891.16,45.60000000000002,9.531,2,50.4786493,-84.9014322,285,9.531,2022-12-06 19:01:50,89.0,,46.0,-2.38,17.5,52.0,66.0,25.5,85.5,12.0,2022,12,6,19,1.12,350.0
45.60000000000002,45,202,6900.12,45.60000000000002,9.506,2,50.4785658,-84.9014994,237,9.506,2022-12-06 19:01:51,89.0,,46.0,-2.07,10.0,53.0,63.5,22.0,77.5,12.0,2022,12,6,19,1.12,350.0
45.60000000000002,32,202,6910.28,45.60000000000002,8.923,2,50.4784626,-84.9015511,190,8.923,2022-12-06 19:01:52,89.0,,46.0,-1.78,5.0,61.0,82.0,19.5,70.5,12.0,2022,12,6,19,1.12,350.0
45.60000000000002,55,202,6919.23,45.60000000000002,8.751,2,50.4783668,-84.9015603,38,8.751,2022-12-06 19:01:53,89.0,,47.0,-1.49,0.0,73.0,98.5,17.0,63.5,12.0,2022,12,6,19,1.12,350.0
45.39999999999998,64,202,6927.72,45.39999999999998,7.964,2,50.4782762,-84.9015603,22,7.964,2022-12-06 19:01:54,89.0,,47.0,-1.24,2.5,85.0,26.5,18.0,64.5,12.0,2022,12,6,19,1.12,350.0
45.39999999999998,68,202,6935.41,45.39999999999998,7.225,2,50.4781987,-84.9015241,30,7.225,2022-12-06 19:01:55,89.0,,47.0,-1.04,7.5,97.0,23.0,10.0,37.5,12.0,2022,12,6,19,1.12,350.0
45.60000000000002,75,202,6942.61,45.60000000000002,6.986,2,50.4781301,-84.9014784,67,6.986,2022-12-06 19:01:56,89.0,,47.0,-0.61,15.5,75.0,51.0,9.0,34.5,12.0,2022,12,6,19,1.12,350.0
45.60000000000002,83,202,6949.37,45.60000000000002,7.001,2,50.4780723,-84.9014162,106,7.001,2022-12-06 19:01:57,89.0,,47.0,0.0,24.5,57.0,82.0,16.0,57.0,12.0,2022,12,6,19,1.12,350.0
45.799999999999955,87,202,6956.7,45.799999999999955,7.167,2,50.4780118,-84.901351,159,7.167,2022-12-06 19:01:58,89.0,,47.0,0.0,29.0,53.0,94.5,20.0,67.0,12.0,2022,12,6,19,1.12,350.0
45.799999999999955,92,202,6963.93,45.799999999999955,7.256,2,50.4779481,-84.9012873,308,7.256,2022-12-06 19:01:59,89.0,,47.0,0.0,26.5,50.0,91.5,29.0,88.0,12.0,2022,12,6,19,1.12,350.0
46.0,98,203,6971.08,46.0,7.134,2,50.4778857,-84.9012249,316,7.134,2022-12-06 19:02:00,89.0,,47.0,0.2,21.0,51.0,75.5,29.5,89.5,12.0,2022,12,6,19,1.12,350.0
46.200000000000045,100,203,6978.15,46.200000000000045,6.772,2,50.4778207,-84.9011781,213,6.772,2022-12-06 19:02:01,89.0,,47.0,0.73,16.0,53.0,58.5,23.0,76.0,12.0,2022,12,6,19,1.12,350.0
46.39999999999998,67,203,6984.58,46.39999999999998,6.069,2,50.4777614,-84.9011325,128,6.069,2022-12-06 19:02:02,89.0,,47.0,1.07,15.5,63.0,57.5,23.0,75.5,12.0,2022,12,6,19,1.12,350.0
46.799999999999955,60,203,6990.35,46.799999999999955,5.506,2,50.4777024,-84.9011144,96,5.506,2022-12-06 19:02:03,89.0,,47.0,1.42,3.0,100.0,92.5,18.0,61.5,12.0,2022,12,6,19,1.12,350.0
47.0,60,203,6995.55,47.0,5.138,2,50.4776433,-84.9011052,78,5.138,2022-12-06 19:02:04,89.0,,47.0,1.76,0.0,93.0,79.5,17.0,57.5,12.0,2022,12,6,19,1.12,350.0
47.200000000000045,60,203,7000.66,47.200000000000045,4.738,2,50.477593,-84.9011143,45,4.738,2022-12-06 19:02:05,90.0,,47.0,2.08,0.0,87.0,53.0,17.0,56.5,12.0,2022,12,6,19,1.12,350.0
47.39999999999998,60,203,7004.87,47.39999999999998,4.069,2,50.4775477,-84.9011325,47,4.069,2022-12-06 19:02:06,90.0,,47.0,2.46,0.0,65.0,26.5,17.0,55.5,12.0,2022,12,6,19,1.12,350.0
47.60000000000002,44,203,7009.46,47.60000000000002,4.59,2,50.4775023,-84.9011506,42,4.59,2022-12-06 19:02:07,90.0,,47.0,2.88,0.0,46.0,1.5,17.0,54.5,12.0,2022,12,6,19,1.12,350.0
47.799999999999955,29,203,7013.96,47.799999999999955,4.412,2,50.4774531,-84.9011685,18,4.412,2022-12-06 19:02:08,90.0,,47.0,3.28,3.0,,14.0,8.5,32.0,12.0,2022,12,6,19,1.12,350.0
48.0,19,203,7018.23,48.0,4.09,2,50.4774071,-84.9011869,15,4.09,2022-12-06 19:02:09,90.0,,47.0,3.67,,,,,,12.0,2022,12,6,19,1.12,350.0
48.0,9,203,7022.49,48.0,4.176,2,50.4773656,-84.9011962,11,4.176,2022-12-06 19:02:10,91.0,,47.0,3.93,,,,,,12.0,2022,12,6,19,1.12,350.0
48.200000000000045,0,203,7026.36,48.200000000000045,3.616,2,50.4773246,-84.9012144,0,3.616,2022-12-06 19:02:11,91.0,,47.0,3.97,,,,,,12.0,2022,12,6,19,1.12,350.0
48.39999999999998,0,203,7029.8,48.39999999999998,3.049,2,50.4772927,-84.9012326,0,3.049,2022-12-06 19:02:12,91.0,,47.0,3.86,,,,,,12.0,2022,12,6,19,1.12,350.0
48.39999999999998,0,203,7032.95,48.39999999999998,2.962,2,50.4772609,-84.9012508,0,2.962,2022-12-06 19:02:13,91.0,,47.0,3.63,,,,,,12.0,2022,12,6,19,1.12,350.0
48.60000000000002,0,203,7035.94,48.60000000000002,2.85,2,50.477229,-84.901269,0,2.85,2022-12-06 19:02:14,91.0,,47.0,3.34,,,,,,12.0,2022,12,6,19,1.12,350.0
48.60000000000002,0,203,7038.39,48.60000000000002,2.184,2,50.4772017,-84.901269,0,2.184,2022-12-06 19:02:15,91.0,,47.0,3.09,,,,,,12.0,2022,12,6,19,1.12,350.0
48.799999999999955,0,203,7040.08,48.799999999999955,1.176,2,50.477188,-84.9012781,0,1.176,2022-12-06 19:02:16,91.0,,47.0,2.94,,,,,,12.0,2022,12,6,19,1.12,350.0
49.200000000000045,0,203,7040.08,49.200000000000045,1.787,1,50.4771834,-84.9012873,0,1.787,2022-12-06 19:03:32,92.0,,47.0,0.0,,,,,,12.0,2022,12,6,19,1.12,350.0
49.200000000000045,0,203,7042.72,49.200000000000045,1.762,1,50.4771704,-84.9012526,0,1.762,2022-12-06 19:03:33,92.0,,47.0,0.0,,,,,,12.0,2022,12,6,19,1.12,350.0
49.200000000000045,0,203,7044.47,49.200000000000045,1.888,1,50.4771789,-84.9012234,0,1.888,2022-12-06 19:03:34,92.0,,47.0,0.0,,,,,,12.0,2022,12,6,19,1.12,350.0
49.200000000000045,0,203,7046.35,49.200000000000045,1.805,1,50.4771925,-84.9012054,0,1.805,2022-12-06 19:03:35,92.0,,47.0,0.0,,,,,,12.0,2022,12,6,19,1.12,350.0
49.200000000000045,0,203,7048.73,49.200000000000045,2.786,1,50.4772152,-84.9011872,0,2.786,2022-12-06 19:03:36,92.0,,47.0,0.0,,,,,,12.0,2022,12,6,19,1.12,350.0
49.0,25,203,7052.18,49.0,4.075,2,50.477247,-84.9011781,23,4.075,2022-12-06 19:03:37,92.0,,47.0,0.0,32.0,,99.5,0.0,0.0,12.0,2022,12,6,19,1.12,350.0
49.0,71,204,7056.84,49.0,5.424,2,50.4772966,-84.90116,133,5.424,2022-12-06 19:03:38,92.0,,47.0,0.0,32.0,,99.5,13.0,47.0,12.0,2022,12,6,19,1.12,350.0
48.799999999999955,85,204,7062.54,48.799999999999955,5.548,2,50.4773609,-84.9011507,237,5.548,2022-12-06 19:03:39,92.0,,47.0,0.0,32.5,,99.5,26.0,94.0,12.0,2022,12,6,19,1.12,350.0
48.60000000000002,88,204,7068.16,48.60000000000002,5.816,2,50.4774199,-84.9011326,254,5.816,2022-12-06 19:03:40,92.0,,47.0,0.0,30.0,55.0,97.0,27.5,99.0,12.0,2022,12,6,19,1.12,350.0
48.60000000000002,77,204,7073.51,48.60000000000002,5.317,2,50.4774738,-84.9011236,199,5.317,2022-12-06 19:03:41,92.0,,47.0,0.0,15.5,52.0,53.5,28.0,94.5,12.0,2022,12,6,19,1.12,350.0
48.39999999999998,54,204,7078.98,48.39999999999998,5.271,2,50.4775333,-84.9011144,159,5.271,2022-12-06 19:03:42,92.0,,47.0,0.0,3.0,46.0,17.0,27.5,88.0,12.0,2022,12,6,19,1.12,350.0
48.39999999999998,31,204,7083.9,48.39999999999998,4.912,2,50.4775835,-84.9010963,118,4.912,2022-12-06 19:03:43,92.0,,47.0,0.0,2.5,38.0,23.0,26.0,81.5,12.0,2022,12,6,19,1.12,350.0
48.200000000000045,8,204,7088.47,48.200000000000045,4.358,2,50.4776337,-84.901078,78,4.358,2022-12-06 19:03:44,92.0,,47.0,0.0,2.0,29.0,29.0,24.5,75.5,12.0,2022,12,6,19,1.12,350.0
48.200000000000045,0,204,7092.43,48.200000000000045,3.549,2,50.4776749,-84.9010688,0,3.549,2022-12-06 19:03:45,92.0,,47.0,0.0,1.5,21.0,35.0,23.0,69.0,12.0,2022,12,6,19,1.12,350.0
48.0,0,204,7096.4,48.0,3.35,2,50.4777158,-84.9010597,0,3.35,2022-12-06 19:03:46,92.0,,47.0,0.0,1.0,13.0,41.0,21.5,62.5,12.0,2022,12,6,19,1.12,350.0
48.0,44,204,7100.06,48.0,3.057,2,50.4777523,-84.9010506,0,3.057,2022-12-06 19:03:47,92.0,,47.0,0.0,0.5,5.0,47.0,20.0,56.5,12.0,2022,12,6,19,1.12,350.0
47.799999999999955,51,204,7103.25,47.799999999999955,2.797,2,50.4777887,-84.9010415,0,2.797,2022-12-06 19:03:48,92.0,,47.0,0.0,0.5,4.0,53.0,19.0,52.0,12.0,2022,12,6,19,1.12,350.0
47.799999999999955,31,204,7105.89,47.799999999999955,2.151,2,50.4778159,-84.9010324,1,2.151,2022-12-06 19:03:49,92.0,,47.0,0.0,5.0,13.0,59.0,20.5,58.0,12.0,2022,12,6,19,1.12,350.0
47.799999999999955,11,204,7107.86,47.799999999999955,1.677,2,50.477834,-84.9010234,1,1.677,2022-12-06 19:03:50,92.0,,47.0,0.0,9.0,22.0,65.0,22.0,64.5,12.0,2022,12,6,19,1.12,350.0
47.60000000000002,0,204,7110.4,47.60000000000002,3.184,2,50.4778613,-84.9010052,0,3.184,2022-12-06 19:03:51,92.0,,47.0,0.0,13.5,31.0,71.0,23.5,70.5,12.0,2022,12,6,19,1.12,350.0
47.60000000000002,13,204,7114.65,47.60000000000002,4.734,2,50.4778933,-84.9009687,5,4.734,2022-12-06 19:03:52,92.0,,47.0,-0.63,17.5,40.0,77.0,24.5,77.0,12.0,2022,12,6,19,1.12,350.0
47.39999999999998,50,204,7120.32,47.39999999999998,5.773,2,50.4779432,-84.9009144,59,5.773,2022-12-06 19:03:53,92.0,,47.0,-2.41,22.0,48.0,83.0,26.0,83.0,12.0,2022,12,6,19,1.12,350.0
47.39999999999998,83,205,7126.73,47.39999999999998,6.383,2,50.4779979,-84.9008596,398,6.383,2022-12-06 19:03:54,92.0,,47.0,-2.56,26.5,49.0,89.0,27.5,89.0,12.0,2022,12,6,19,1.12,350.0
47.200000000000045,95,205,7133.88,47.200000000000045,7.182,2,50.4780528,-84.9007865,506,7.182,2022-12-06 19:03:55,92.0,,47.0,-2.54,30.5,52.0,95.0,28.5,95.5,12.0,2022,12,6,19,1.12,350.0
47.200000000000045,102,206,7141.47,47.200000000000045,7.719,2,50.4781209,-84.900723,474,7.719,2022-12-06 19:03:56,92.0,,47.0,-2.28,32.0,52.0,98.0,28.5,99.0,12.0,2022,12,6,19,1.12,350.0
47.200000000000045,97,206,7149.41,47.200000000000045,7.824,2,50.4781936,-84.9006684,371,7.824,2022-12-06 19:03:57,92.0,,47.0,-1.92,30.0,51.0,96.0,27.0,98.5,12.0,2022,12,6,19,1.12,350.0
47.0,96,206,7157.7,47.0,7.937,2,50.4782834,-84.9006414,281,7.937,2022-12-06 19:03:58,92.0,,47.0,-1.61,28.0,51.0,87.0,30.5,95.0,12.0,2022,12,6,19,1.12,350.0
47.0,93,207,7165.99,47.0,7.961,2,50.4783713,-84.9006319,228,7.961,2022-12-06 19:03:59,92.0,,47.0,-1.36,25.0,61.0,80.0,27.5,90.5,12.0,2022,12,6,19,1.12,350.0
46.799999999999955,91,207,7173.71,46.799999999999955,8.574,2,50.4784496,-84.9006667,204,8.574,2022-12-06 19:04:00,92.0,,47.0,-1.16,24.5,71.0,83.0,24.0,79.5,12.0,2022,12,6,19,1.12,350.0
46.799999999999955,91,207,7182.77,46.799999999999955,8.768,2,50.4785393,-84.9007227,202,8.768,2022-12-06 19:04:01,92.0,,47.0,-1.07,22.5,69.0,81.5,22.0,74.5,12.0,2022,12,6,19,1.12,350.0
46.60000000000002,95,207,7191.64,46.60000000000002,8.802,2,50.4786124,-84.9007957,181,8.802,2022-12-06 19:04:02,92.0,,48.0,-0.98,18.5,61.0,68.5,23.0,80.0,12.0,2022,12,6,19,1.12,350.0
46.39999999999998,95,207,7200.17,46.39999999999998,8.612,2,50.4786717,-84.900896,152,8.612,2022-12-06 19:04:03,92.0,,48.0,-0.97,18.0,56.0,66.0,23.0,80.0,12.0,2022,12,6,19,1.12,350.0
46.200000000000045,91,208,7208.49,46.200000000000045,8.433,2,50.4787078,-84.9010043,116,8.433,2022-12-06 19:04:04,92.0,,48.0,-1.06,16.5,60.0,61.0,18.0,59.0,12.0,2022,12,6,19,1.12,350.0
46.200000000000045,72,208,7216.77,46.200000000000045,8.319,2,50.4787217,-84.9011235,105,8.319,2022-12-06 19:04:05,92.0,,48.0,-1.17,18.0,71.0,65.0,16.0,52.0,12.0,2022,12,6,19,1.12,350.0
46.200000000000045,55,208,7225.27,46.200000000000045,8.335,2,50.4787172,-84.9012413,88,8.335,2022-12-06 19:04:06,92.0,,48.0,-1.25,20.5,84.0,74.0,15.5,52.5,12.0,2022,12,6,19,1.12,350.0
46.0,91,208,7234.6,46.0,9.301,2,50.4786809,-84.9013685,105,9.301,2022-12-06 19:04:07,92.0,,48.0,-1.28,22.5,88.0,81.0,16.0,54.5,12.0,2022,12,6,19,1.12,350.0
45.60000000000002,94,208,7244.13,45.60000000000002,9.208,2,50.4786216,-84.9014874,142,9.208,2022-12-06 19:04:08,92.0,,48.0,-1.36,24.0,80.0,82.5,18.0,62.0,12.0,2022,12,6,19,1.12,350.0
45.60000000000002,93,208,7252.55,45.60000000000002,8.566,2,50.4785533,-84.9015603,174,8.566,2022-12-06 19:04:09,92.0,,48.0,-1.49,25.0,71.0,83.5,20.0,69.5,12.0,2022,12,6,19,1.12,350.0
45.60000000000002,95,208,7260.66,45.60000000000002,8.659,2,50.4784724,-84.9016052,205,8.659,2022-12-06 19:04:10,92.0,,49.0,-1.56,26.0,67.0,84.5,22.0,77.0,12.0,2022,12,6,19,1.12,350.0
45.799999999999955,95,209,7269.36,45.799999999999955,9.043,2,50.4783803,-84.9016332,230,9.043,2022-12-06 19:04:11,92.0,,49.0,-1.13,26.5,61.0,87.5,23.5,82.5,12.0,2022,12,6,19,1.12,350.0
46.0,99,209,7278.39,46.0,9.397,2,50.4782848,-84.9016604,354,9.397,2022-12-06 19:04:12,92.0,,49.0,0.0,26.5,56.0,93.0,25.0,85.0,12.0,2022,12,6,19,1.12,350.0
46.0,100,209,7287.69,46.0,9.197,2,50.4781856,-84.9016785,366,9.197,2022-12-06 19:04:13,92.0,,49.0,0.0,26.0,49.0,89.5,25.5,86.0,12.0,2022,12,6,19,1.12,350.0
45.799999999999955,100,210,7296.84,45.799999999999955,9.214,2,50.4780904,-84.9017056,291,9.214,2022-12-06 19:04:14,92.0,,49.0,0.0,25.5,54.0,86.0,25.0,85.0,12.0,2022,12,6,19,1.12,350.0
45.799999999999955,97,210,7306.32,45.799999999999955,9.247,2,50.4779891,-84.9017423,231,9.247,2022-12-06 19:04:15,92.0,,49.0,0.0,24.5,58.0,87.0,24.0,83.0,12.0,2022,12,6,19,1.12,350.0
45.60000000000002,93,210,7315.38,45.60000000000002,9.25,2,50.4779032,-84.9017875,207,9.25,2022-12-06 19:04:16,92.0,,49.0,0.0,23.5,54.0,88.0,22.5,81.0,12.0,2022,12,6,19,1.12,350.0
45.39999999999998,92,210,7324.78,45.39999999999998,9.493,2,50.4778164,-84.9018695,212,9.493,2022-12-06 19:04:17,92.0,,49.0,0.0,23.5,57.0,85.5,22.5,76.5,12.0,2022,12,6,19,1.12,350.0
45.200000000000045,93,211,7334.25,45.200000000000045,9.385,2,50.4777434,-84.9019605,228,9.385,2022-12-06 19:04:18,92.0,,49.0,0.0,23.0,59.0,82.5,22.5,72.0,12.0,2022,12,6,19,1.12,350.0
45.0,94,211,7343.95,45.0,9.693,2,50.4776711,-84.9020599,235,9.693,2022-12-06 19:04:19,92.0,,49.0,0.0,26.5,59.0,87.5,21.0,71.0,12.0,2022,12,6,19,1.12,350.0
45.0,97,211,7353.96,45.0,10.139,2,50.4776024,-84.9021697,238,10.139,2022-12-06 19:04:20,92.0,,49.0,-0.33,30.0,58.0,94.5,18.5,72.0,12.0,2022,12,6,19,1.12,350.0
44.799999999999955,100,211,7364.33,44.799999999999955,10.001,3,50.4775248,-84.9022794,200,10.001,2022-12-06 19:04:21,92.0,,49.0,-1.31,19.0,60.0,69.5,16.0,61.0,12.0,2022,12,6,19,1.12,350.0
44.60000000000002,101,211,7375.32,44.60000000000002,9.434,3,50.4774432,-84.9023973,154,9.434,2022-12-06 19:04:22,92.0,,50.0,-1.47,19.0,68.0,69.5,17.0,59.5,12.0,2022,12,6,19,1.12,350.0
44.39999999999998,100,211,7386.24,44.39999999999998,9.996,3,50.4773659,-84.9025153,160,9.996,2022-12-06 19:04:23,92.0,,50.0,-1.55,21.0,68.0,76.5,18.0,62.5,12.0,2022,12,6,19,1.12,350.0
44.0,93,212,7397.35,44.0,10.61,3,50.4772927,-84.9026434,173,10.61,2022-12-06 19:04:24,92.0,,50.0,-1.65,24.0,67.0,85.5,19.5,67.5,12.0,2022,12,6,19,1.12,350.0
43.799999999999955,92,212,7408.82,43.799999999999955,10.61,3,50.477211,-84.9027705,195,10.61,2022-12-06 19:04:25,92.0,,50.0,-1.75,26.0,64.0,92.5,21.0,72.5,12.0,2022,12,6,19,1.12,350.0
43.60000000000002,92,212,7420.11,43.60000000000002,11.046,3,50.4771379,-84.9028983,217,11.046,2022-12-06 19:04:26,92.0,,50.0,-1.87,25.0,59.0,89.0,23.5,79.0,12.0,2022,12,6,19,1.12,350.0
43.39999999999998,93,212,7431.26,43.39999999999998,10.346,4,50.4770608,-84.9030163,233,10.346,2022-12-06 19:04:27,92.0,,51.0,-1.92,24.0,57.0,86.0,26.0,86.0,12.0,2022,12,6,19,1.12,350.0
43.0,93,213,7440.93,43.0,10.57,4,50.4769883,-84.9031186,215,10.57,2022-12-06 19:04:28,92.0,,51.0,-1.96,25.0,60.0,88.0,24.0,79.5,12.0,2022,12,6,19,1.12,350.0
42.799999999999955,93,213,7451.96,42.799999999999955,10.346,4,50.4769245,-84.9032524,194,10.346,2022-12-06 19:04:29,92.0,,51.0,-1.97,25.0,60.0,88.0,21.5,71.0,12.0,2022,12,6,19,1.12,350.0
42.60000000000002,93,213,7462.18,42.60000000000002,10.986,4,50.4768611,-84.9033702,175,10.986,2022-12-06 19:04:30,92.0,,51.0,-1.92,24.0,60.0,84.0,20.0,65.5,12.0,2022,12,6,19,1.12,350.0
42.39999999999998,93,213,7473.54,42.39999999999998,10.842,4,50.4767876,-84.9035079,177,10.842,2022-12-06 19:04:31,92.0,,52.0,-1.85,23.5,61.0,80.0,18.0,60.0,12.0,2022,12,6,19,1.12,350.0
42.200000000000045,93,213,7484.28,42.200000000000045,10.138,3,50.4767192,-84.9036358,204,10.138,2022-12-06 19:04:32,92.0,,52.0,-1.81,21.5,61.0,77.0,17.5,58.5,12.0,2022,12,6,19,1.12,350.0
42.0,93,214,7494.54,42.0,10.502,3,50.4766608,-84.9037614,214,10.502,2022-12-06 19:04:33,92.0,,52.0,-1.79,23.5,58.0,83.0,20.0,66.0,12.0,2022,12,6,19,1.12,350.0
